Orthogroup	Capsella_rubella	Alyssum_gmelinii
OG0009878	XP_023640936.1, XP_006307426.2	Ag007G582990
OG0009879	XP_023645719.1	Ag007G582240
OG0009880	XP_006305157.1	Ag007G581770
OG0009881	XP_006307132.1	Ag007G581750
OG0009882	XP_006304076.1	Ag007G581500
OG0009883	XP_006305775.1	Ag007G581120
OG0009884	XP_006303170.1	Ag007G581110
OG0009885	XP_006304331.1	Ag007G580860
OG0009886	XP_023644924.1	Ag007G580770
OG0009887	XP_006306714.1	Ag007G580730
OG0009888	XP_006303548.1	Ag007G580570
OG0009889	XP_006306276.1	Ag007G580130, Ag007G580140
OG0009890	XP_006304042.1	Ag007G579820
OG0009891	XP_023633710.1	Ag003G285470
OG0009892	XP_006283467.1	Ag003G285530
OG0009893	XP_006283880.2	Ag003G288290
OG0009894	XP_006283516.2	Ag003G288570
OG0009897	XP_006284125.1	Ag003G289340
OG0009898	XP_023634772.1	Ag003G289520
OG0009899	XP_023634605.1	Ag003G289810, Ag005G448610
OG0009900	XP_006284580.1	Ag003G289960
OG0009901	XP_006294990.1	Ag006G523810
OG0009902	XP_006284634.1	Ag003G290930
OG0009904	XP_006283789.1	Ag003G291280
OG0009905	XP_006282580.1	Ag003G291660
OG0009906	XP_006282592.1	Ag003G292050
OG0009907	XP_006285339.1	Ag003G292250
OG0009908	XP_006285110.1	Ag003G292400
OG0009909	XP_006284007.1	Ag003G292570, Ag003G292600, Ag003G292550
OG0009910	XP_023634603.1	Ag003G292720
OG0009911	XP_006283532.1	Ag003G293250
OG0009912	XP_006284291.1	Ag003G293960
OG0009913	XP_006282455.1	Ag003G294030
OG0009914	XP_006284088.1	Ag003G294940
OG0009915	XP_006283047.1	Ag003G295590
OG0009916	XP_006284600.1	Ag003G295870
OG0009917	XP_006283022.1	Ag003G297180
OG0009918	XP_006285759.1	Ag001G041620
OG0009919	XP_023634586.1	Ag001G047230, Ag001G045510, Ag006G561470
OG0009920	XP_023635211.1	Ag007G647170
OG0009921	XP_023634366.1	Ag007G648330
OG0009922	XP_006282998.1	Ag007G648620
OG0009923	XP_006285141.1	Ag007G648980
OG0009924	XP_023640138.1	Ag002G162290
OG0009925	XP_006296349.1	Ag002G164220
OG0009926	XP_006302292.1	Ag004G376370
OG0009927	XP_006290409.1	Ag001G094430
OG0009929	XP_023641028.1	Ag002G163790
OG0009930	XP_006296355.1	Ag002G163300
OG0009931	XP_006293716.1	Ag002G163190
OG0009932	XP_006295250.1	Ag002G163080
OG0009933	XP_006288727.1	Ag009G737490, Ag002G152460
OG0009934	XP_006288223.1	Ag002G152210, Ag009G737320, Ag009G737260
OG0009935	XP_006287566.2	Ag002G156000, Ag002G153470
OG0009936	XP_006280151.2	Ag004G310260
OG0009937	XP_006296020.1	Ag002G176280, Ag001G094350
OG0009939	XP_023640461.1	Ag002G158690
OG0009940	XP_006294085.1	Ag002G158620
OG0009941	XP_006281946.1	Ag002G157240
OG0009942	XP_023632609.1	Ag002G154560, Ag002G157020
OG0009943	XP_006280831.1	Ag002G154250, Ag002G156680
OG0009944	XP_006287940.1	Ag002G148820
OG0009945	XP_006288974.1	Ag005G470990
OG0009946	XP_006288526.1	Ag002G148420
OG0009947	XP_006289408.1	Ag005G476510, Ag005G466120, Ag007G614510
OG0009948	XP_006289081.1	Ag002G147480
OG0009949	XP_006287806.1	Ag002G144870
OG0009951	XP_023636830.1	Ag002G141920, Ag002G141870, Ag002G141900
OG0009952	XP_006288273.1	Ag002G140480
OG0009953	XP_006286741.1	Ag002G140310
OG0009954	XP_006288768.1	Ag002G139740
OG0009955	XP_006286991.1	Ag002G139450
OG0009956	XP_006287670.1	Ag002G139140, Ag002G138950, Ag002G138930, Ag002G139160, Ag002G139130, Ag002G138980
OG0009957	XP_006286417.1	Ag002G131920
OG0009958	XP_006282061.1	Ag002G127200
OG0009959	XP_006279756.1	Ag002G103020
OG0009960	XP_006280245.1	Ag002G103530
OG0009961	XP_006280623.1	Ag002G103890
OG0009962	XP_006280098.1	Ag002G103900
OG0009963	XP_006279616.1	Ag002G108190, Ag002G111660
OG0009965	XP_023641145.1	Ag002G117600
OG0009967	XP_006282104.1	Ag005G450010, Ag002G115540, Ag002G120820
OG0009968	XP_023640836.1	Ag002G206580
OG0009969	XP_006281226.1	Ag002G123560
OG0009970	XP_006279804.1	Ag002G123590
OG0009971	XP_006282288.1	Ag002G123330
OG0009972	XP_006282600.2	Ag001G043080
OG0009973	XP_006299555.1	Ag005G435250, Ag013G741570
OG0009974	XP_006285666.1	Ag003G290200
OG0009975	XP_006283788.1	Ag001G039040
OG0009976	XP_006290705.1	Ag001G074780
OG0009977	XP_006282492.1	Ag004G339800, Ag001G038660
OG0009978	XP_006283531.2	Ag001G038280
OG0009979	XP_006283428.1	Ag001G037430
OG0009980	XP_006285669.2	Ag001G036400
OG0009981	XP_006285018.1	Ag001G035340
OG0009982	XP_006299392.1	Ag005G441480
OG0009983	XP_006282843.1	Ag007G649860
OG0009984	XP_006284753.1	Ag007G649880
OG0009985	XP_006285793.1	Ag007G649930
OG0009986	XP_006283387.1	Ag007G651050
OG0009987	XP_006284071.1, XP_006285899.2	Ag002G178230, Ag007G651060
OG0009988	XP_006296379.1	Ag002G178940
OG0009989	XP_023635495.1	Ag007G656060
OG0009991	XP_023634167.1	Ag001G065910
OG0009992	XP_023636553.1	Ag009G737400, Ag002G152390
OG0009993	XP_006294213.1	Ag002G206630
OG0009994	XP_006295465.1	Ag002G206120
OG0009995	XP_006294734.1	Ag002G205760
OG0009996	XP_006293732.1	Ag002G205730
OG0009997	XP_006293486.1	Ag002G204210
OG0009998	XP_006296420.1	Ag002G204130
OG0009999	XP_006295223.1	Ag002G203840
OG0010000	XP_006294096.1	Ag002G203190
OG0010001	XP_006294665.1	Ag002G203100
OG0010002	XP_006294469.1	Ag002G202560
OG0010003	XP_023639332.1	Ag005G441120, Ag002G201770
OG0010004	XP_006294963.2	Ag002G201530
OG0010005	XP_023639687.1	Ag002G201450
OG0010006	XP_006295880.1	Ag002G201440
OG0010007	XP_023640804.1	Ag002G200660, Ag002G200650
OG0010009	XP_023641815.1	Ag005G436880
OG0010010	XP_006296119.1	Ag002G198540
OG0010011	XP_006296130.1	Ag002G198130
OG0010012	XP_006295957.1	Ag002G198120
OG0010013	XP_023640204.1	Ag002G197780
OG0010014	XP_006295328.1	Ag002G197320
OG0010015	XP_006295887.2	Ag002G196500
OG0010016	XP_006294750.1	Ag002G196320
OG0010017	XP_023640197.1	Ag002G196290
OG0010018	XP_006293776.1	Ag002G196150
OG0010019	XP_006294754.1	Ag002G192960
OG0010020	XP_023640548.1	Ag002G193240
OG0010021	XP_006290488.1	Ag001G085230
OG0010022	XP_006293653.1	Ag002G192000
OG0010023	XP_023640918.1	Ag002G192390, Ag002G192380
OG0010024	XP_006294747.1	Ag002G191110
OG0010025	XP_006294570.1	Ag002G191000
OG0010026	XP_006286728.1	Ag006G492770
OG0010027	XP_023635907.1	Ag006G492780
OG0010028	XP_006287552.1	Ag006G493120
OG0010029	XP_006288973.1	Ag006G493470
OG0010030	XP_006288557.2	Ag064G744860, Ag002G114080, Ag006G493630, Ag006G493760, Ag006G493710
OG0010031	XP_023635896.1	Ag006G494110
OG0010032	XP_006287320.2	Ag006G495120
OG0010033	XP_006287832.1	Ag006G495250
OG0010034	XP_023636757.1	Ag006G495450
OG0010035	XP_023636453.1	Ag006G495500
OG0010036	XP_006289737.1	Ag006G495700
OG0010037	XP_006287255.1	Ag006G495720
OG0010038	XP_006287909.1	Ag006G496770
OG0010039	XP_006290048.1	Ag006G496870
OG0010040	XP_006288340.1	Ag008G719500
OG0010041	XP_006288841.1	Ag008G719300
OG0010042	XP_006289461.2	Ag008G719460
OG0010043	XP_006290058.1	Ag008G718430
OG0010044	XP_006288642.1	Ag008G718420
OG0010045	XP_023635867.1	Ag008G718140
OG0010046	XP_006289959.1	Ag008G718220
OG0010047	XP_006286886.1	Ag008G717810
OG0010048	XP_023636298.1	Ag008G717790
OG0010049	XP_006287253.1	Ag007G620760
OG0010050	XP_006288533.1	Ag008G717510
OG0010051	XP_006287555.1	Ag008G717030
OG0010052	XP_023637138.1	Ag008G716530
OG0010053	XP_006287375.1, XP_006289913.1	Ag008G716490
OG0010054	XP_006285902.2	Ag005G410740, Ag001G042090
OG0010055	XP_006288937.1	Ag008G714490
OG0010056	XP_023639858.1	Ag008G712930
OG0010057	XP_006281699.1	Ag008G712390
OG0010058	XP_006281590.1	Ag008G712170
OG0010059	XP_006281434.2	Ag008G710640
OG0010060	XP_023633603.1	Ag008G709220
OG0010061	XP_006304864.2	Ag007G583860
OG0010062	XP_006281804.1	Ag008G706990, Ag004G315130
OG0010063	XP_006281506.1	Ag008G729140
OG0010064	XP_006281023.1	Ag005G450230
OG0010065	XP_006282325.1	Ag008G729260
OG0010066	XP_006280996.1	Ag008G729350
OG0010067	XP_006281480.1	Ag008G696280, Ag007G585670
OG0010068	XP_023636364.1	Ag008G730540
OG0010069	XP_006281242.1	Ag008G730840
OG0010070	XP_006280257.1	Ag008G731030
OG0010071	XP_006282150.1	Ag008G731110
OG0010072	XP_006280248.1	Ag008G732030
OG0010073	XP_006279585.1	Ag008G732430
OG0010074	XP_006280928.1	Ag008G732450
OG0010075	XP_006279648.1	Ag008G733360
OG0010076	XP_006280337.2	Ag004G390790, Ag004G322120, Ag008G733400
OG0010077	XP_006279808.1	Ag008G734490
OG0010078	XP_006280131.1	Ag008G734690
OG0010079	XP_023632897.1	Ag008G734740
OG0010080	XP_006282078.1	Ag008G734760
OG0010081	XP_006279753.1	Ag008G734770
OG0010082	XP_006280049.1	Ag008G735070
OG0010083	XP_006292230.1	Ag001G099850
OG0010084	XP_006281424.1	Ag001G099680
OG0010085	XP_006291443.1	Ag001G067230
OG0010087	XP_006288658.1	Ag006G518970
OG0010088	XP_006290091.1	Ag006G516950
OG0010089	XP_006287871.1	Ag006G517010
OG0010090	XP_006305253.2	Ag004G329710
OG0010091	XP_006288206.2	Ag006G516350
OG0010092	XP_006286822.1	Ag006G514350
OG0010093	XP_006286501.1	Ag006G513200
OG0010094	XP_006289789.1	Ag006G512190
OG0010095	XP_006288220.1	Ag006G511850
OG0010096	XP_023636023.1	Ag006G511200
OG0010097	XP_023636982.1	Ag008G661480, Ag006G510060
OG0010098	XP_006286918.1	Ag006G509610
OG0010099	XP_023636980.1	Ag007G599230
OG0010100	XP_006287352.1	Ag007G599160
OG0010101	XP_006289383.1	Ag007G599100
OG0010102	XP_006289467.1	Ag007G599060
OG0010103	XP_006288579.1	Ag007G598960
OG0010104	XP_006287141.1	Ag007G586570
OG0010105	XP_006281612.1	Ag007G587540
OG0010106	XP_023640589.1	Ag007G588180
OG0010107	XP_006293875.1	Ag007G588250
OG0010108	XP_006293634.1	Ag007G589460
OG0010109	XP_006293810.1	Ag007G589720
OG0010110	XP_006296168.2	Ag007G590220
OG0010111	XP_023639990.1	Ag007G590580
OG0010112	XP_006294262.2	Ag007G591460
OG0010113	XP_006293809.1	Ag007G591670
OG0010114	XP_006294232.1	Ag007G592120
OG0010115	XP_006295686.1	Ag007G592510
OG0010116	XP_006294335.1	Ag007G593440
OG0010117	XP_006294115.1	Ag007G593660
OG0010118	XP_006294844.1	Ag007G594910
OG0010119	XP_006294914.1	Ag007G595450
OG0010120	XP_006295281.2	Ag007G595730
OG0010121	XP_023639937.1	Ag007G596060
OG0010122	XP_006293415.2	Ag007G596080
OG0010123	XP_006294207.1	Ag007G596140
OG0010124	XP_006293456.1	Ag007G596550
OG0010125	XP_023639993.1	Ag007G596560
OG0010126	XP_006294958.1	Ag007G596570
OG0010127	XP_006295919.1	Ag007G597070
OG0010128	XP_006294144.1	Ag007G597910
OG0010129	XP_006305064.1	Ag007G615200
OG0010130	XP_023640220.1	Ag007G598100
OG0010131	XP_006293907.1	Ag006G527100
OG0010132	XP_006284633.1	Ag003G251630
OG0010133	XP_006297859.1	Ag001G100870
OG0010134	XP_006298282.1	Ag005G478730
OG0010135	XP_006279334.1	Ag006G490870
OG0010136	XP_006295474.1	Ag002G190750
OG0010137	XP_006296485.1, XP_023639540.1	Ag002G190480
OG0010139	XP_006283228.1	Ag003G248250
OG0010140	XP_006299588.1	Ag005G490420
OG0010141	XP_006297334.1	Ag005G488570
OG0010142	XP_006297561.1	Ag005G487980
OG0010143	XP_006296727.1	Ag005G487960
OG0010144	XP_023641782.1	Ag005G487030
OG0010145	XP_023641608.1	Ag005G486970
OG0010146	XP_006297705.1	Ag005G486840, Ag001G061140
OG0010147	XP_006299021.1	Ag005G486680
OG0010148	XP_006300181.1	Ag005G485700, Ag005G488520
OG0010150	XP_006298669.1	Ag005G484930
OG0010151	XP_006300157.1	Ag005G483010
OG0010152	XP_006298270.1	Ag005G481110
OG0010153	XP_023641627.1	Ag005G481100
OG0010154	XP_006296956.1	Ag005G480670
OG0010155	XP_006297029.1	Ag005G480600
OG0010156	XP_023641633.1	Ag005G480450
OG0010157	XP_006299404.1	Ag005G479250
OG0010158	XP_023641859.1	Ag005G479040
OG0010159	XP_006280517.1	Ag008G726890
OG0010160	XP_006297350.1	Ag005G478580
OG0010161	XP_006294541.1	Ag006G526390, Ag001G065640, Ag002G184640
OG0010162	XP_006294610.1	Ag002G183960
OG0010163	XP_023639375.1	Ag002G183880
OG0010164	XP_023639351.1	Ag002G181750
OG0010165	XP_006290981.1	Ag001G076480
OG0010166	XP_006285254.1, XP_006294945.1, XP_006294913.1	Ag002G179660
OG0010167	XP_006293560.1	Ag002G178030
OG0010168	XP_006293661.2	Ag002G166970
OG0010169	XP_006294346.1	Ag002G168040
OG0010170	XP_006293554.1	Ag002G168560
OG0010171	XP_006294588.1	Ag002G171130
OG0010172	XP_006293970.1	Ag002G171180
OG0010173	XP_006294277.1	Ag002G171540
OG0010174	XP_023640871.1	Ag002G174050
OG0010175	XP_023640774.1	Ag002G175460
OG0010176	XP_006293932.1	Ag002G175180
OG0010178	XP_023645293.1	Ag004G305700
OG0010179	XP_023639402.1	Ag002G177820
OG0010180	XP_006304971.1	Ag004G322990
OG0010181	XP_006305313.1	Ag004G323040
OG0010182	XP_006306572.1	Ag004G325520
OG0010183	XP_006306901.1	Ag004G327590
OG0010184	XP_006304882.1	Ag004G328020
OG0010185	XP_006288411.2	Ag008G718510
OG0010186	XP_006305921.1	Ag004G329340
OG0010187	XP_006306905.1	Ag004G330410
OG0010188	XP_006305702.1	Ag004G330610
OG0010189	XP_023645506.1	Ag004G331950
OG0010190	XP_006305448.1	Ag004G332140
OG0010191	XP_006306884.1	Ag004G332310
OG0010192	XP_006305428.1	Ag004G333280
OG0010193	XP_023645706.1	Ag004G333360
OG0010194	XP_006305349.2	Ag004G333370
OG0010195	XP_006304543.1	Ag004G333430
OG0010196	XP_023632608.1	Ag004G333590
OG0010197	XP_023632599.1	Ag004G334300
OG0010198	XP_023645122.1	Ag004G334870
OG0010199	XP_006306795.1	Ag004G334880
OG0010200	XP_006305193.1	Ag004G335290
OG0010201	XP_006303575.2	Ag004G335990
OG0010202	XP_023645777.1	Ag004G337710
OG0010203	XP_023643873.1, XP_023645193.1	Ag004G337740
OG0010204	XP_006300758.1	Ag003G216370
OG0010205	XP_006307074.1	Ag004G340190
OG0010206	XP_006305279.1	Ag004G340720
OG0010207	XP_006303297.1	Ag004G340930
OG0010208	XP_006303687.1	Ag004G341500
OG0010209	XP_023632821.1	Ag003G241540
OG0010210	XP_006300838.1	Ag004G344960
OG0010211	XP_006306743.1	Ag003G242690
OG0010212	XP_023645815.1	Ag003G244270
OG0010214	XP_006303022.1	Ag004G349870
OG0010215	XP_006304208.2	Ag003G245600
OG0010216	XP_006307409.1	Ag003G247820
OG0010217	XP_006307543.1	Ag003G247360
OG0010218	XP_006302558.1	Ag004G353910
OG0010220	XP_023632983.1	Ag003G281860
OG0010221	XP_023633285.1	Ag003G246720
OG0010222	XP_006305633.1	Ag006G531270
OG0010223	XP_006286279.1	Ag008G719860
OG0010224	XP_006282460.1	Ag007G598750
OG0010225	XP_006282692.2	Ag007G598790
OG0010226	XP_023635453.1	Ag007G586280
OG0010227	XP_006285766.1	Ag007G586270
OG0010228	XP_006284146.1	Ag005G445330, Ag007G585460
OG0010229	XP_006293557.1	Ag006G524950
OG0010231	XP_006294695.2	Ag007G647400, Ag007G647460
OG0010232	XP_006294420.1	Ag003G266810
OG0010235	XP_006293851.1	Ag006G524350
OG0010236	XP_023639596.1	Ag006G524410
OG0010237	XP_006293563.1	Ag006G524400
OG0010239	XP_006295757.1	Ag006G523650
OG0010240	XP_023639717.1	Ag006G521660
OG0010241	XP_006294633.1	Ag006G520570
OG0010242	XP_006303906.1	Ag004G322640
OG0010243	XP_006303664.1	Ag004G322390
OG0010244	XP_006305605.1	Ag004G321290
OG0010245	XP_006305389.1	Ag004G320740
OG0010246	XP_006306018.2	Ag004G320050
OG0010247	XP_006306673.1	Ag004G319520
OG0010248	XP_006306205.1	Ag004G317900
OG0010249	XP_006307668.1	Ag004G317910
OG0010250	XP_006307593.1	Ag004G317500
OG0010251	XP_006307300.1	Ag004G315710
OG0010252	XP_006307627.1	Ag004G313600
OG0010253	XP_023645552.1	Ag004G313270
OG0010254	XP_006305343.1	Ag004G313000
OG0010255	XP_006306825.1	Ag004G312860
OG0010256	XP_006304323.1	Ag004G312330
OG0010257	XP_006303794.1	Ag004G311950
OG0010258	XP_006306617.1	Ag004G310370
OG0010259	XP_006305117.2	Ag004G310150
OG0010260	XP_006305684.1	Ag004G309340
OG0010261	XP_023644971.1	Ag004G309190
OG0010262	XP_006305493.1	Ag004G308990
OG0010263	XP_006307115.1	Ag004G307280
OG0010264	XP_006305915.1	Ag004G305940
OG0010265	XP_006304842.2	Ag004G305580
OG0010266	XP_006295530.2, XP_006300273.2	Ag002G206780
OG0010267	XP_006303598.1	Ag004G304600
OG0010268	XP_006304385.1	Ag004G304090
OG0010269	XP_023632544.1	Ag004G304010
OG0010270	XP_006304334.2	Ag004G303650
OG0010271	XP_006303896.2	Ag004G303640
OG0010272	XP_006304447.1	Ag004G303040
OG0010273	XP_006307005.1	Ag004G302980
OG0010274	XP_006305045.1	Ag004G302540
OG0010275	XP_006303772.1	Ag004G302370
OG0010276	XP_006304640.1	Ag004G301970
OG0010277	XP_006304565.1	Ag004G301930
OG0010278	XP_023645835.1	Ag004G301200
OG0010279	XP_006304480.1	Ag004G301590
OG0010280	XP_006307283.1	Ag004G301630
OG0010281	XP_006303226.1	Ag004G300650
OG0010282	XP_006304497.1	Ag004G300120
OG0010283	XP_006303365.2	Ag004G299660
OG0010284	XP_006303227.1	Ag004G299380
OG0010285	XP_023632962.1	Ag004G299460
OG0010286	XP_006307598.1	Ag004G298350
OG0010287	XP_006287010.1	Ag007G613030
OG0010288	XP_023636005.1	Ag007G613600
OG0010289	XP_006288442.1	Ag007G615340
OG0010290	XP_006288895.1	Ag007G619220
OG0010291	XP_006287005.1	Ag007G618620
OG0010292	XP_006287232.1	Ag007G622520
OG0010293	XP_023637405.1	Ag007G623110
OG0010294	XP_006286588.1	Ag007G623100
OG0010295	XP_006287043.1	Ag007G623420
OG0010296	XP_006289224.1	Ag007G624640
OG0010297	XP_006287994.2	Ag007G624760
OG0010298	XP_006286395.1	Ag007G626520
OG0010299	XP_006297729.1	Ag005G486320
OG0010300	XP_023636587.1	Ag007G631190
OG0010301	XP_006289614.2	Ag007G631820
OG0010303	XP_006283948.1	Ag003G276450
OG0010304	XP_023635884.1	Ag007G637660
OG0010305	XP_006287322.1	Ag007G637990
OG0010307	XP_023635881.1	Ag007G614590, Ag003G282030, Ag003G283280
OG0010308	XP_023636533.1	Ag007G641590
OG0010309	XP_006279825.1	Ag007G642630
OG0010310	XP_006280939.1	Ag007G642610
OG0010312	XP_006280980.1	Ag004G399920
OG0010314	XP_006298287.1	Ag005G479810
OG0010315	XP_006289509.1	Ag007G612180
OG0010316	XP_006286550.1	Ag006G506050
OG0010317	XP_006285988.1	Ag001G026890, Ag001G026900, Ag004G298180
OG0010318	XP_006287604.1	Ag006G504520, Ag006G504500
OG0010320	XP_006288840.1	Ag006G503780
OG0010321	XP_006290162.1	Ag006G501350, Ag006G501440
OG0010322	XP_006287674.1	Ag006G501200
OG0010323	XP_023636697.1	Ag006G501020
OG0010324	XP_006287390.1	Ag006G500500
OG0010325	XP_006288738.1	Ag006G500340
OG0010326	XP_006289507.1	Ag006G500290
OG0010327	XP_006287452.1	Ag006G500000
OG0010328	XP_006289555.1	Ag006G499990
OG0010329	XP_023636663.1	Ag006G499370
OG0010330	XP_006287668.1	Ag006G499440
OG0010331	XP_006288766.1	Ag008G720190
OG0010332	XP_006288624.1	Ag008G721240
OG0010333	XP_006289014.1	Ag008G722100
OG0010334	XP_006289195.1	Ag008G722370
OG0010335	XP_006288115.1	Ag008G722260
OG0010336	XP_023637297.1	Ag008G722960
OG0010337	XP_006287257.1	Ag008G723080
OG0010338	XP_006286847.1	Ag008G723370
OG0010339	XP_006286666.1	Ag008G723800
OG0010340	XP_006288494.1	Ag008G724520
OG0010341	XP_023633535.1	Ag008G724930
OG0010342	XP_006280989.1	Ag008G725900
OG0010343	XP_006280030.1	Ag008G726110
OG0010344	XP_006282202.1	Ag008G727140
OG0010346	XP_006282015.1	Ag008G727810
OG0010347	XP_006280205.1	Ag008G728260
OG0010348	XP_006279871.1	Ag008G705450
OG0010349	XP_006292094.1	Ag001G067290
OG0010350	XP_006290590.1	Ag001G059840
OG0010351	XP_006291985.1	Ag001G062680
OG0010352	XP_006292459.1	Ag001G062660
OG0010353	XP_006292247.2	Ag001G061130
OG0010354	XP_006290602.1	Ag008G701390
OG0010355	XP_006292572.1	Ag008G691930
OG0010356	XP_006293152.1	Ag008G691710
OG0010357	XP_006290899.1	Ag001G057200
OG0010358	XP_006291189.1	Ag001G056730
OG0010359	XP_023638656.1	Ag001G056360
OG0010360	XP_006291469.2	Ag001G055640
OG0010361	XP_006293069.1	Ag001G055410
OG0010362	XP_023638007.1	Ag001G054480
OG0010363	XP_023638466.1	Ag008G721950
OG0010364	XP_006291596.1	Ag001G049740, Ag010G740000
OG0010365	XP_006279377.1	Ag010G739680, Ag001G049550
OG0010366	XP_006290745.1, XP_006279395.2	Ag001G049540, Ag010G739670
OG0010367	XP_006290507.1	Ag008G671330
OG0010368	XP_006293319.2, XP_023638557.1	Ag003G215700
OG0010369	XP_006290516.1, XP_006290517.1	Ag006G522250, Ag002G182550
OG0010371	XP_023644076.1	Ag001G006500
OG0010372	XP_006302814.1	Ag004G353860
OG0010373	XP_006302467.2	Ag004G354570
OG0010374	XP_023643527.1	Ag004G351820
OG0010375	XP_006300943.1	Ag004G351720
OG0010377	XP_023644108.1	Ag004G351370
OG0010379	XP_023644066.1	Ag004G350040
OG0010380	XP_006300725.1	Ag004G349880
OG0010381	XP_023644113.1	Ag004G349320
OG0010382	XP_006302511.1	Ag004G345950
OG0010383	XP_006302853.1	Ag004G343630
OG0010384	XP_006300960.1	Ag004G343290
OG0010385	XP_006301512.1	Ag004G342390
OG0010386	XP_006301744.2	Ag003G240360
OG0010387	XP_006302488.1	Ag003G214600
OG0010388	XP_006302909.1	Ag003G215170
OG0010390	XP_006300594.1	Ag003G217020
OG0010391	XP_006302756.1	Ag003G218130
OG0010392	XP_006292067.1	Ag001G067010
OG0010393	XP_006302710.1	Ag003G218770
OG0010394	XP_006302708.1	Ag003G218870
OG0010395	XP_006307043.1	Ag004G333620
OG0010396	XP_006302559.2	Ag003G227230
OG0010397	XP_006301501.1	Ag003G232870
OG0010398	XP_006302618.1	Ag003G232970
OG0010399	XP_023643537.1	Ag003G234030
OG0010400	XP_006300550.2	Ag003G234220
OG0010402	XP_006300977.2	Ag003G235340
OG0010403	XP_023643746.1	Ag003G236410
OG0010404	XP_006302030.2	Ag003G237830
OG0010405	XP_006302041.1	Ag003G238190
OG0010407	XP_023643020.1	Ag003G238200
OG0010408	XP_006302359.2	Ag003G239950
OG0010409	XP_023643575.1	Ag003G212090
OG0010410	XP_006301134.1	Ag003G211640
OG0010411	XP_023642902.1	Ag003G210930
OG0010412	XP_006302777.1	Ag003G209640
OG0010413	XP_023642970.1	Ag003G209510, Ag003G209480
OG0010414	XP_006302247.1	Ag003G208960
OG0010415	XP_006301505.1	Ag003G208240
OG0010416	XP_023643437.1	Ag003G208080, Ag003G208070
OG0010417	XP_006280511.1	Ag008G695160
OG0010418	XP_023641448.1	Ag005G469870
OG0010419	XP_006298924.1	Ag005G469680
OG0010420	XP_006297574.1	Ag005G468860
OG0010421	XP_006298666.2	Ag005G466100
OG0010422	XP_023641080.1	Ag005G465800
OG0010423	XP_006296799.1	Ag005G465760
OG0010425	XP_023642082.1	Ag005G465060
OG0010426	XP_006287773.1	Ag008G718500
OG0010427	XP_006298258.1	Ag005G464260
OG0010428	XP_006298919.1	Ag005G463910
OG0010429	XP_006298253.1	Ag005G463440
OG0010430	XP_006298689.1	Ag005G462930
