Orthogroup	Capsella_rubella	Noccaea_praecox
OG0006504	XP_006307373.1	Np004G196730
OG0006505	XP_006305474.2	Np004G197320
OG0006506	XP_006306999.1	Np004G197890
OG0006507	XP_006306405.1	Np004G200060
OG0006508	XP_006284818.1	Np005G301180
OG0006509	XP_006293470.1	Np006G341790
OG0006510	XP_006296047.1	Np006G341830
OG0006511	XP_023639844.1	Np006G341900
OG0006512	XP_006295512.1	Np006G341920
OG0006513	XP_006291350.1	Np001G054010
OG0006514	XP_023637771.1	Np001G054090
OG0006515	XP_006292193.1	Np001G058070
OG0006516	XP_006291722.1	Np001G059180
OG0006517	XP_023637786.1	Np001G059190
OG0006518	XP_006292054.1	Np001G059860
OG0006519	XP_023637964.1	Np001G060540
OG0006520	XP_006290969.1	Np001G060800
OG0006521	XP_006305586.1, XP_006291825.1	Np001G061880
OG0006522	XP_023638479.1	Np006G334740, Np001G063680
OG0006523	XP_006290816.1	Np001G065570
OG0006524	XP_023639001.1	Np001G066490
OG0006525	XP_006290379.1	Np001G066840
OG0006526	XP_023637996.1	Np001G067740
OG0006527	XP_006291541.1	Np001G068120
OG0006528	XP_006290792.1	Np001G069370
OG0006529	XP_006291783.1	Np001G069680
OG0006530	XP_006299791.2	Np007G395980
OG0006531	XP_023637774.1	Np001G069930
OG0006532	XP_023639224.1	Np001G054000
OG0006535	XP_006293099.1, XP_006292448.1	Np001G043180
OG0006536	XP_023641311.1	Np007G391340
OG0006538	XP_006301166.2	Np002G074460
OG0006539	XP_006285472.1	Np005G275610
OG0006540	XP_006306063.1	Np004G251840
OG0006541	XP_006305547.1	Np004G234320
OG0006542	XP_006301020.1	Np002G089590
OG0006543	XP_006289901.1	Np003G187180
OG0006544	XP_006299680.1	Np007G383580
OG0006549	XP_006284312.1	Np005G284910
OG0006550	XP_023633062.1	Np004G209890
OG0006551	XP_023645826.1	Np001G059950, Np001G059620, Np001G059280, Np001G059320, Np001G058690, Np004G231310
OG0006552	XP_006279870.1	Np001G042740
OG0006554	XP_006291966.1	Np001G028510
OG0006555	XP_006285694.2	Np007G383620
OG0006556	XP_023635315.1	Np005G291520
OG0006557	XP_006282060.1, XP_006281904.1	Np001G041860
OG0006558	XP_006296665.1	Np007G417600, Np007G417560
OG0006558	XP_023637625.1	Np006G338180
OG0006570	XP_006282820.1	Np005G276320
OG0006571	XP_023635659.1	Np005G276150
OG0006572	XP_006285981.1	Np005G276050
OG0006573	XP_006282737.1	Np005G275970
OG0006574	XP_006283327.1	Np005G275370
OG0006575	XP_023635395.1	Np005G275340
OG0006576	XP_006284462.1	Np005G274890
OG0006577	XP_006285089.1	Np005G274490
OG0006578	XP_006280811.1	Np001G017960
OG0006579	XP_006284659.1	Np005G273250
OG0006580	XP_006282988.1	Np005G272280
OG0006581	XP_006284442.1	Np005G272110
OG0006582	XP_006285518.1	Np005G271780
OG0006583	XP_006283713.1	Np005G271040
OG0006584	XP_006283357.1	Np005G270580
OG0006585	XP_006283989.1	Np005G270050
OG0006586	XP_006305065.1	Np004G236960
OG0006587	XP_006284289.1	Np005G269930
OG0006589	XP_006283689.1	Np005G263960
OG0006590	XP_006283921.1	Np005G264120
OG0006592	XP_006283938.1	Np005G265260
OG0006593	XP_006283418.1	Np005G265480
OG0006594	XP_006283144.1	Np005G265650
OG0006595	XP_006284274.1	Np005G265660
OG0006596	XP_006283890.1, XP_006286414.1	Np005G265860
OG0006598	XP_006303652.1	Np004G214990
OG0006599	XP_006307023.1	Np004G205250
OG0006600	XP_006285145.1	Np005G296190
OG0006601	XP_023634046.1	Np005G297380
OG0006602	XP_006282944.1	Np005G297180
OG0006603	XP_006283956.1	Np005G298960
OG0006604	XP_006295018.1	Np006G340020, Np002G117190
OG0006605	XP_023643110.1	Np001G016120
OG0006606	XP_006305461.1	Np004G249450
OG0006607	XP_006301836.1	Np002G114250
OG0006608	XP_023644774.1	Np004G248240
OG0006609	XP_023643862.1	Np002G117350
OG0006610	XP_006303929.1	Np004G247020
OG0006611	XP_006304167.1	Np004G246940
OG0006612	XP_006304774.1	Np004G246380
OG0006613	XP_006303368.1	Np004G241310
OG0006614	XP_023638019.1	Np001G028120, Np001G028020, Np001G028100
OG0006615	XP_006290380.2	Np001G027760
OG0006616	XP_006291072.1	Np001G026690
OG0006617	XP_006291795.1	Np001G024970
OG0006618	XP_006305452.1	Np004G243000
OG0006619	XP_006305186.1	Np004G243130
OG0006620	XP_023637891.1, XP_006292451.1	Np001G023840
OG0006621	XP_006290275.2	Np001G023610
OG0006622	XP_006291003.1	Np001G023340
OG0006623	XP_023638112.1	Np001G022620
OG0006624	XP_006291018.1	Np001G022580
OG0006625	XP_023638373.1	Np001G022230
OG0006626	XP_006292029.1	Np001G022200
OG0006628	XP_023638059.1	Np001G021630
OG0006629	XP_006290571.1	Np001G020670
OG0006630	XP_006290840.2	Np001G020640
OG0006631	XP_006290541.1	Np001G020160
OG0006632	XP_006292928.1	Np001G019750
OG0006633	XP_006290723.1	Np001G019610
OG0006634	XP_006290617.1	Np001G019160, Np001G019270
OG0006635	XP_023639470.1	Np003G163220
OG0006636	XP_006302499.1	Np002G091650
OG0006637	XP_023643439.1	Np002G100440
OG0006638	XP_023638878.1, XP_006302711.1	Np007G403190
OG0006639	XP_006297581.1	Np007G373250
OG0006640	XP_006280367.1	Np005G309400
OG0006641	XP_006300856.1	Np007G392390
OG0006642	XP_006282859.1	Np002G075490
OG0006643	XP_006283370.2	Np005G320150
OG0006644	XP_006302770.1	Np002G123470
OG0006645	XP_006300562.1	Np005G301830, Np002G122060
OG0006646	XP_006301753.1	Np002G121360
OG0006647	XP_023640053.1	Np006G331220
OG0006648	XP_023641497.1	Np007G413800, Np007G412390
OG0006649	XP_023641399.1	Np007G413730
OG0006650	XP_023634155.1	Np005G266520
OG0006651	XP_006298988.1	Np007G413540
OG0006652	XP_006287634.1	Np003G127290
OG0006653	XP_006299896.1	Np007G412560
OG0006654	XP_006297941.2	Np007G411630
OG0006655	XP_006298091.1	Np007G411290
OG0006656	XP_006298486.1	Np007G411100
OG0006657	XP_023642166.1	Np007G410940
OG0006659	XP_006297374.1	Np007G410360
OG0006660	XP_006299547.1	Np007G410110, Np004G235190
OG0006661	XP_023641701.1	Np007G410010
OG0006662	XP_023642119.1	Np007G409860
OG0006663	XP_006299462.1	Np007G409390
OG0006664	XP_006298127.1	Np007G409300
OG0006665	XP_006300016.1	Np007G408960
OG0006666	XP_023634777.1	Np003G174390
OG0006667	XP_006287693.1	Np003G148250
OG0006668	XP_006284781.1	Np005G281340
OG0006669	XP_006280181.2	Np003G169630
OG0006670	XP_006280145.2	Np003G184500
OG0006671	XP_006282311.1	Np003G165930
OG0006672	XP_023638562.1	Np003G165630
OG0006673	XP_006280696.1	Np003G164480
OG0006674	XP_006280571.2	Np003G164490
OG0006675	XP_006282349.1	Np003G163910
OG0006676	XP_006280456.1	Np003G162370
OG0006677	XP_023645121.1	Np003G161680
OG0006678	XP_006279901.1	Np003G162970
OG0006679	XP_006303654.1	Np001G001400
OG0006680	XP_006281245.1	Np003G163180
OG0006681	XP_006281153.1	Np003G163350
OG0006682	XP_006279592.2	Np003G160690
OG0006685	XP_006280109.1	Np003G158110
OG0006686	XP_006279626.1	Np003G157480
OG0006687	XP_023645056.1	Np003G156370
OG0006688	XP_006280548.1	Np003G156200
OG0006689	XP_006280773.2	Np003G155920
OG0006690	XP_006280546.1	Np003G155700
OG0006691	XP_023637014.1	Np001G018230
OG0006692	XP_006289366.1	Np003G139660
OG0006693	XP_006287724.1	Np003G139590
OG0006694	XP_023636187.1	Np003G139490
OG0006695	XP_006286516.2	Np003G139270
OG0006696	XP_006289080.1	Np003G136920
OG0006697	XP_006289477.1	Np003G136820
OG0006698	XP_006288625.1	Np003G136450
OG0006699	XP_023636599.1	Np003G136350
OG0006700	XP_006288046.1	Np003G136070
OG0006701	XP_006281329.1	Np001G004910
OG0006702	XP_006289438.1	Np003G135380
OG0006703	XP_006287433.2	Np003G134950
OG0006704	XP_006289531.2	Np003G134660
OG0006705	XP_006288859.1	Np003G134470
OG0006706	XP_006288832.2	Np003G134220
OG0006707	XP_006287649.1	Np003G133660
OG0006708	XP_006283515.1	Np005G295930
OG0006709	XP_023633859.1	Np005G288530, Np005G295570
OG0006710	XP_006283484.1	Np005G293920
OG0006711	XP_006284649.1	Np005G293850
OG0006712	XP_006286242.1	Np005G292810
OG0006713	XP_006284465.1	Np005G292650
OG0006714	XP_023640304.1, XP_023635671.1	Np005G292170
OG0006715	XP_023635313.1	Np005G291530
OG0006716	XP_006285076.1	Np005G290480
OG0006717	XP_006284627.1	Np005G290150
OG0006718	XP_006284324.1	Np005G289470
OG0006719	XP_023635242.1	Np005G289370
OG0006720	XP_023635382.1	Np001G038830
OG0006721	XP_006284474.1	Np005G288520
OG0006722	XP_006284288.1	Np005G288420
OG0006723	XP_006284020.1	Np005G295790
OG0006724	XP_006284699.1	Np005G288050
OG0006725	XP_006284671.1	Np005G286650
OG0006726	XP_006284735.1	Np005G286380
OG0006727	XP_023634828.1	Np005G284940
OG0006728	XP_006284386.1	Np005G283530
OG0006729	XP_006283603.1	Np005G283590
OG0006730	XP_006282914.1	Np005G283420
OG0006731	XP_023635184.1	Np005G283230
OG0006732	XP_006283738.1	Np005G283170
OG0006733	XP_023634150.1	Np005G283010
OG0006734	XP_006284643.1	Np005G282960
OG0006735	XP_006282537.1	Np005G282930
OG0006736	XP_006284668.1	Np005G282780
OG0006737	XP_023634790.1	Np007G394770, Np005G282760
OG0006738	XP_006307022.1	Np004G206840
OG0006739	XP_006305394.1	Np004G204640
OG0006740	XP_006305456.1	Np004G237540
OG0006741	XP_006307397.1	Np004G202870
OG0006742	XP_023632989.1, XP_023632924.1, XP_006307521.1	Np004G203140
OG0006743	XP_006305733.1	Np004G241140
OG0006744	XP_006303222.1	Np004G200610
OG0006745	XP_006304986.1	Np004G200930
OG0006746	XP_006306828.1	Np004G210670
OG0006747	XP_006307351.1	Np004G251880
OG0006748	XP_006283057.1	Np005G282690
OG0006749	XP_023633097.1	Np004G210530
OG0006750	XP_006304997.2	Np004G201580
OG0006751	XP_006304950.2	Np004G210600
OG0006752	XP_006298209.1	Np007G372480
OG0006753	XP_006304249.1	Np004G211460
OG0006754	XP_023645783.1	Np004G211920
OG0006755	XP_006307623.1	Np004G211940
OG0006757	XP_006304199.1	Np004G212390
OG0006758	XP_006307238.1	Np004G212990
OG0006759	XP_006304941.1	Np004G213310
OG0006760	XP_023645521.1	Np004G213630
OG0006761	XP_006306671.2	Np004G213840
OG0006762	XP_006307149.1, XP_006307225.1	Np004G214230
OG0006763	XP_006303512.1	Np004G214770
OG0006764	XP_006284101.1	Np005G267130, Np005G267170
OG0006765	XP_023634462.1	Np005G267880
OG0006766	XP_006286076.2	Np005G268270
OG0006767	XP_006284152.1	Np005G268420
OG0006768	XP_023635092.1	Np007G378390, Np005G268800, Np005G268830
OG0006769	XP_006283961.1	Np005G268940
OG0006770	XP_023634614.1	Np005G269560
OG0006771	XP_006285742.1	Np005G269610
OG0006772	XP_006282858.1	Np005G269840
OG0006773	XP_006293595.1	Np006G368630
OG0006774	XP_006293551.1	Np006G369290
OG0006775	XP_006296164.1	Np006G370880
OG0006776	XP_006283456.1	Np005G260820
OG0006777	XP_006284260.1	Np005G260460
OG0006778	XP_023634407.1	Np005G260280
OG0006779	XP_006305813.1	Np004G198420, Np007G395590
OG0006780	XP_006283908.1	Np005G313490
OG0006781	XP_006295109.1	Np006G340560
OG0006782	XP_006288117.1	Np003G175990
OG0006783	XP_006303694.1	Np004G203030
OG0006784	XP_006294894.1	Np006G342690
OG0006785	XP_006293522.1	Np006G343360
OG0006786	XP_006281327.1	Np001G042140
OG0006787	XP_006280430.2	Np001G042200
OG0006788	XP_006280751.1	Np001G042590
OG0006789	XP_023642022.1	Np007G422930
OG0006790	XP_023636094.1	Np003G177700
OG0006791	XP_006288031.1	Np003G180300
OG0006792	XP_006288574.1	Np003G180940
OG0006793	XP_006287393.1	Np003G181190
OG0006794	XP_006289435.1	Np003G181230
OG0006795	XP_006287702.1	Np003G181480
OG0006796	XP_023637418.1	Np003G181780
OG0006797	XP_006287881.1	Np003G183350
OG0006798	XP_006288870.1	Np003G183720
OG0006799	XP_006288147.2	Np003G185050
OG0006800	XP_023643720.1	Np001G039920
OG0006801	XP_006281843.1	Np001G039590
OG0006802	XP_006284998.1	Np005G277500
OG0006803	XP_023640247.1	Np001G036210
OG0006804	XP_006280560.1	Np001G036090
OG0006805	XP_006281270.1	Np001G034550
OG0006806	XP_006281989.1	Np001G034440
OG0006807	XP_006282214.1	Np001G034380
OG0006808	XP_006279749.1	Np001G034260
OG0006809	XP_006280954.1	Np001G034040
OG0006810	XP_006281192.1	Np001G033300
OG0006811	XP_006294617.1	Np006G336210
OG0006812	XP_006279501.1	Np001G032030
OG0006813	XP_006282304.1	Np001G032640
OG0006814	XP_006300045.1	Np007G374230, Np002G091110
OG0006815	XP_006298708.1	Np007G388510
OG0006816	XP_006297348.1	Np007G387810
OG0006817	XP_006297130.2	Np007G387390
OG0006818	XP_006283586.1	Np005G308490
OG0006819	XP_006284562.1	Np005G306220
OG0006820	XP_006298653.1	Np007G383900
OG0006821	XP_006282514.1	Np005G304250
OG0006822	XP_006285217.1	Np005G304080
OG0006823	XP_006285697.1	Np005G303000
OG0006824	XP_006295862.1, XP_006282251.1	Np005G302860
OG0006825	XP_006283124.1	Np002G123420, Np005G302490
OG0006826	XP_006283192.1	Np005G318220
OG0006827	XP_023635414.1	Np005G318320
OG0006828	XP_006284002.1	Np005G320250
OG0006829	XP_006283359.1	Np005G320230
OG0006830	XP_006295450.1	Np006G320470
OG0006831	XP_023640847.1	Np006G320540
OG0006832	XP_006303138.1	Np005G307260
OG0006833	XP_006285366.1, XP_006296482.1	Np006G321360
OG0006834	XP_006295127.1	Np006G341950
OG0006835	XP_006295091.1	Np006G322300
OG0006836	XP_006294845.1	Np006G322530
OG0006837	XP_006294543.1	Np006G322950
OG0006838	XP_006295826.2	Np006G323050
OG0006839	XP_023640863.1	Np006G323330
OG0006840	XP_006294818.1	Np006G323400
OG0006841	XP_006296393.1	Np006G323610
OG0006842	XP_023640626.1	Np006G323910
OG0006843	XP_023640103.1	Np006G323960
OG0006844	XP_006296351.1	Np006G324360, Np006G324370
OG0006845	XP_006293727.1	Np006G325140
OG0006846	XP_006294553.1	Np006G327060
OG0006847	XP_006294977.1	Np006G327470
OG0006848	XP_006294534.2	Np006G327900
OG0006849	XP_023640498.1	Np006G327940
OG0006850	XP_023639827.1	Np006G328640
OG0006851	XP_006294481.1	Np004G227100, Np006G328790, Np003G173410
OG0006852	XP_006294452.1	Np006G329600
OG0006853	XP_006295150.1, XP_006295145.1	Np006G330150
OG0006854	XP_006286718.2	Np003G126220
OG0006855	XP_006288865.1	Np003G126480
OG0006856	XP_006287887.1	Np003G126660
OG0006857	XP_006288373.1	Np003G126670
OG0006858	XP_006288868.1	Np003G127180
OG0006859	XP_006287530.1	Np003G127280
OG0006860	XP_006288791.1	Np003G127380
OG0006861	XP_023635837.1	Np003G127530
OG0006862	XP_006288128.1	Np003G128380
OG0006863	XP_006289155.1	Np003G128410
OG0006864	XP_006305866.2	Np004G211700
OG0006865	XP_006288189.1	Np003G147760
OG0006866	XP_006289358.1	Np003G148020
OG0006867	XP_023636550.1	Np003G148190
OG0006868	XP_006288954.1	Np003G148420
OG0006869	XP_006289386.1	Np003G148580
OG0006870	XP_006288113.1	Np003G149150
OG0006871	XP_006288695.1	Np003G149210
OG0006872	XP_006286896.1	Np003G149340
OG0006873	XP_006288462.1	Np003G149860
OG0006874	XP_006288502.1	Np003G150040
OG0006875	XP_023637354.1	Np003G151190
OG0006876	XP_006280883.2	Np003G151590
OG0006877	XP_023642097.1	Np003G151910
OG0006878	XP_006293773.1	Np003G152300
OG0006879	XP_006280768.2	Np003G152550
OG0006880	XP_006280654.1	Np001G006470
OG0006881	XP_006280952.1	Np001G005380
OG0006882	XP_006282368.1	Np001G005350
OG0006883	XP_006281488.1	Np001G005130
OG0006884	XP_023638183.1	Np001G004960
OG0006885	XP_006281437.2	Np001G004760
OG0006886	XP_006279609.1	Np001G004680
OG0006887	XP_006279847.1	Np001G004500
OG0006888	XP_006279853.1	Np001G004470
OG0006889	XP_006281667.1	Np001G004010
OG0006891	XP_023639017.1	Np001G003700
OG0006892	XP_006280422.2	Np001G003600
OG0006893	XP_006282319.1	Np001G003160
OG0006894	XP_006279476.2	Np001G002960
OG0006896	XP_023644482.1	Np006G353130
OG0006897	XP_006280866.1	Np001G002050
OG0006898	XP_006302484.1	Np002G089980
OG0006899	XP_006281171.1	Np001G000460
OG0006900	XP_006289601.1	Np003G144470
OG0006901	XP_006280758.1	Np001G000580
OG0006902	XP_006288414.1	Np003G189880
OG0006903	XP_006286453.1	Np003G189620
OG0006904	XP_023636202.1	Np003G189110
OG0006905	XP_006286877.1	Np003G189300
OG0006906	XP_006289538.2	Np003G188560
OG0006907	XP_006288366.1	Np003G188180
OG0006908	XP_006306361.1	Np004G258520
OG0006909	XP_006286902.1	Np003G187070
OG0006910	XP_006287436.1	Np003G185920
OG0006911	XP_006288698.2	Np003G185760
OG0006912	XP_006287671.2	Np003G185640
OG0006913	XP_023637211.1	Np003G185410
OG0006914	XP_006304253.1	Np004G256670
OG0006915	XP_023638898.1	Np001G040500
OG0006916	XP_006280634.1	Np001G040560
OG0006917	XP_006282250.1	Np001G040710
OG0006918	XP_006293864.1	Np009G431070, Np006G346040
OG0006919	XP_006293609.1	Np006G357680
OG0006920	XP_023640592.1	Np006G356180
OG0006921	XP_023639632.1	Np006G357190
OG0006922	XP_006296101.1	Np006G357270
OG0006923	XP_023639639.1	Np006G357280
OG0006925	XP_023639755.1	Np006G356950
OG0006926	XP_006296077.2	Np006G356840
OG0006927	XP_006296504.1, XP_023640532.1	Np006G356140
OG0006928	XP_006296107.1	Np006G356010
OG0006929	XP_023640141.1	Np006G355580
OG0006930	XP_006296254.1	Np006G355560
OG0006931	XP_006294867.2	Np006G355320
OG0006932	XP_006293717.1	Np006G348730, Np006G354260
OG0006933	XP_023640248.1	Np006G353740, Np006G347040
OG0006934	XP_023639373.1	Np006G347330, Np006G353390
OG0006935	XP_006294402.2	Np006G353020, Np006G347790
OG0006936	XP_006306669.1	Np004G252710
OG0006937	XP_006296371.1	Np006G352380
OG0006938	XP_006296397.1	Np006G351520
OG0006940	XP_006295222.1	Np006G360110
OG0006942	XP_006295104.2	Np006G359800
OG0006943	XP_006296222.1	Np006G359520
OG0006944	XP_006296175.1	Np006G359200
OG0006945	XP_006294238.1	Np006G361560
OG0006946	XP_006294822.1	Np006G361440
OG0006947	XP_006294834.2	Np006G361300
OG0006948	XP_006295959.1	Np006G361010
OG0006949	XP_006293742.1	Np006G360750
OG0006950	XP_023639554.1	Np006G362960
OG0006951	XP_006293368.1	Np006G363120
OG0006952	XP_006294326.1	Np006G363190
OG0006953	XP_023641069.1	Np007G424630
OG0006954	XP_006284348.1	Np005G279270
OG0006955	XP_023634960.1	Np005G278640
OG0006956	XP_006298265.1	Np007G424520
OG0006957	XP_006299849.1	Np003G159480
OG0006958	XP_006299569.1	Np007G424170
OG0006959	XP_006297997.1	Np007G423830
OG0006960	XP_006296709.1	Np007G423240
OG0006961	XP_006297370.2	Np002G123510, Np003G133840, Np007G423160
OG0006962	XP_006296988.1	Np007G422950
OG0006963	XP_006299229.1	Np007G422790
OG0006964	XP_006297191.1	Np007G422640
OG0006965	XP_006298513.1	Np007G421900
OG0006966	XP_006299967.1	Np007G421660
OG0006967	XP_006297167.1	Np007G421530
OG0006968	XP_023642559.1	Np007G421220
OG0006969	XP_006299637.1	Np007G420810
OG0006970	XP_023641442.1	Np007G420590
OG0006971	XP_006299205.1	Np007G420450
OG0006972	XP_006298299.1	Np007G420050
OG0006973	XP_023641799.1	Np007G419580
OG0006974	XP_006297554.1	Np003G188990, Np007G419000
OG0006975	XP_006298408.1	Np007G418760
OG0006976	XP_006299758.1	Np007G417750
OG0006977	XP_006297437.1	Np007G417740
OG0006978	XP_006298729.1	Np007G417620
OG0006979	XP_006299272.1	Np007G417370
OG0006980	XP_006298039.1	Np007G417330
OG0006981	XP_023635873.1	Np003G146330
OG0006982	XP_006298475.1	Np007G416440
OG0006983	XP_006298387.2	Np007G416420
OG0006984	XP_006297183.1	Np007G416160
OG0006985	XP_023642769.1	Np007G415900
OG0006986	XP_006297192.1	Np007G415480
OG0006987	XP_006297465.1	Np007G414990
OG0006988	XP_023641404.1	Np007G413930, Np005G317300
OG0006989	XP_006294672.2	Np006G332040
OG0006990	XP_006293879.1	Np006G332170
OG0006991	XP_006293855.1	Np006G332460
OG0006992	XP_006293994.1	Np006G333020
OG0006993	XP_006294342.1	Np006G333170
OG0006994	XP_006293498.1	Np006G333520, Np006G333470
OG0006995	XP_006294709.1	Np006G334010
OG0006996	XP_006296100.1	Np006G333880
OG0006998	XP_006295813.2	Np006G334870
OG0006999	XP_006293497.2	Np006G334930, Np007G391580
OG0007000	XP_006294866.1	Np006G334950, Np006G334940
OG0007002	XP_006295062.1	Np006G339860
OG0007003	XP_006296415.1	Np006G339680
OG0007004	XP_006294872.1	Np006G339620
OG0007005	XP_006295719.1	Np006G339500
OG0007006	XP_006296104.1	Np006G339380
OG0007007	XP_006294200.1	Np006G339130
OG0007008	XP_006294887.1	Np006G337780
OG0007009	XP_006294743.1	Np006G337620
OG0007010	XP_006294639.2	Np006G337530
OG0007011	XP_006294615.1	Np006G337430
OG0007012	XP_006295072.1	Np006G337200
OG0007013	XP_006294549.1	Np006G336500
OG0007014	XP_006295634.1	Np006G335770
OG0007015	XP_006294268.1	Np006G335340
OG0007016	XP_023633152.1	Np004G240450
OG0007017	XP_006300673.1	Np002G071190
OG0007018	XP_023645480.1	Np004G239950
OG0007019	XP_006298455.1	Np002G109300
OG0007020	XP_006305740.1	Np004G239350
OG0007021	XP_006307037.2	Np004G239300
OG0007022	XP_006306123.1	Np004G239060
OG0007023	XP_006302551.1	Np002G082630
OG0007024	XP_006304112.1	Np004G238390, Np006G333590
OG0007025	XP_006306735.1	Np004G238320
OG0007026	XP_006306902.1	Np004G238120
OG0007027	XP_006303242.1	Np004G237980, Np004G225770
OG0007028	XP_023632786.1	Np004G237160
OG0007029	XP_006306072.1	Np004G236680
OG0007030	XP_023644829.1	Np004G236670
OG0007031	XP_006306071.1	Np004G236470
OG0007032	XP_006306645.1	Np004G236460
OG0007033	XP_006306267.1	Np004G235950
