Orthogroup	Capsella_rubella	Cochlearia_excelsa
OG0009573	XP_006285537.1	g23581
OG0009574	XP_023633721.1	g23144
OG0009575	XP_006283815.1	g23201, g47837
OG0009577	XP_006306375.1	g27053
OG0009579	XP_006305963.2	g49714
OG0009580	XP_006305283.1	g27124, g31268
OG0009581	XP_006305768.1	g31347
OG0009582	XP_006304806.1	g27183
OG0009583	XP_023644737.1	g31618
OG0009585	XP_006302043.1	g45921
OG0009586	XP_006302328.1	g41530
OG0009587	XP_006299217.1	g13800
OG0009588	XP_023645462.1	g36267
OG0009589	XP_006299174.1, XP_006300185.2, XP_023642634.1	g18455
OG0009591	XP_006286922.1	g5261
OG0009594	XP_006288126.1	g50494
OG0009595	XP_006282773.1	g47210
OG0009596	XP_023632917.1	g19608
OG0009597	XP_023644988.1	g28123
OG0009598	XP_006304132.1	g28113
OG0009599	XP_023645181.1	g36268
OG0009600	XP_023640161.1	g50527, g35976, g51308
OG0009601	XP_006296307.1	g51245
OG0009603	XP_006288429.2	g5225
OG0009604	XP_006287415.1	g29277
OG0009605	XP_006288565.1	g29262
OG0009606	XP_006289177.1	g5114
OG0009607	XP_006286654.1	g5020, g45740
OG0009609	XP_006285594.1	g16832
OG0009610	XP_006283614.2	g46624
OG0009611	XP_023636738.1	g28698
OG0009612	XP_006286384.1	g605, g10068
OG0009613	XP_006281687.2	g412
OG0009614	XP_006281993.1	g9889, g408
OG0009615	XP_006280835.1	g19654, g9654
OG0009621	XP_023640185.1	g39892
OG0009622	XP_006292079.1	g19295
OG0009625	XP_006279706.1	g1662
OG0009628	XP_006304739.2	g27627
OG0009630	XP_023644662.1	g28275
OG0009635	XP_006298061.1	g13842, g5887
OG0009636	XP_006285196.2	g52221
OG0009637	XP_006284225.1	g23473
OG0009638	XP_006282762.1	g17003
OG0009639	XP_023640835.1	g47708
OG0009640	XP_006285614.1	g16995
OG0009641	XP_006282534.1	g47730
OG0009642	XP_006282551.1	g23411
OG0009643	XP_006284084.2	g16981, g48901
OG0009644	XP_006288702.1	g41416
OG0009646	XP_006284912.1	g16964
OG0009647	XP_006305800.1, XP_006303465.1, XP_023632978.1	g36265
OG0009648	XP_006284737.1	g23310
OG0009649	XP_006283276.2	g23268
OG0009650	XP_006283109.1	g23235
OG0009651	XP_023642017.1, XP_006282989.1	g23239
OG0009652	XP_006284027.1	g23203
OG0009653	XP_023635183.1	g18159
OG0009654	XP_023636446.1	g28898, g41369
OG0009655	XP_006282895.1	g23157
OG0009656	XP_006285312.1	g23154
OG0009657	XP_006284949.1	g23139
OG0009658	XP_006297983.1	g6152
OG0009659	XP_006283682.1	g18206
OG0009661	XP_006284680.1	g23033
OG0009662	XP_006287001.1	g41351
OG0009663	XP_006284955.1	g47911
OG0009664	XP_006305190.1	g50571, g24905
OG0009665	XP_006305680.1	g32531
OG0009668	XP_006303381.1	g32548, g50618
OG0009669	XP_006279081.2, XP_006306899.2	g32608
OG0009670	XP_006305028.1	g50634
OG0009671	XP_006304564.1	g17521, g50648
OG0009672	XP_006303359.1	g32630
OG0009673	XP_023634794.1, XP_006305083.1	g23928
OG0009674	XP_006303928.1	g32632
OG0009675	XP_006305626.1	g32633
OG0009676	XP_023632632.1	g50659
OG0009677	XP_006305346.1	g27786
OG0009678	XP_006285173.1	g47191
OG0009679	XP_023635546.1	g24306
OG0009680	XP_006282965.1	g2667, g24356
OG0009681	XP_023633647.1	g24363, g24372
OG0009682	XP_006300807.1	g41121
OG0009683	XP_006303041.1	g43998
OG0009684	XP_006302295.1	g44005
OG0009685	XP_006302637.1	g41092
OG0009686	XP_006302042.1	g41076
OG0009687	XP_006302570.1	g41061
OG0009688	XP_006300434.1	g44096, g41047
OG0009689	XP_006302056.1	g44094
OG0009690	XP_006302316.1	g41187, g41202
OG0009691	XP_006301185.1	g40984
OG0009692	XP_023643181.1	g44149
OG0009693	XP_006302991.1	g40939
OG0009694	XP_023639132.1	g10817
OG0009695	XP_023638114.1	g10804
OG0009696	XP_006292389.2	g10802
OG0009697	XP_006292412.1	g18964
OG0009698	XP_006304251.2	g31568
OG0009699	XP_006291538.2	g10796
OG0009700	XP_006291589.1	g41113
OG0009701	XP_006307428.1	g31535
OG0009702	XP_006290683.1	g10727
OG0009703	XP_006291657.2	g1526
OG0009704	XP_006292771.2	g10655
OG0009705	XP_006291617.1	g10650
OG0009706	XP_006291111.1	g10648
OG0009707	XP_006291121.1	g1572
OG0009708	XP_006291336.2	g10620
OG0009709	XP_006290413.2	g10598
OG0009710	XP_006291140.2	g16640
OG0009711	XP_023638225.1	g1594
OG0009712	XP_006291573.1	g10549
OG0009713	XP_006291556.1	g10548
OG0009714	XP_006292822.1	g10489, g16560
OG0009715	XP_006293022.1	g10465
OG0009716	XP_006292529.1	g10391
OG0009717	XP_006290511.1	g10383
OG0009718	XP_006291578.1	g10381
OG0009719	XP_006291885.2	g10359
OG0009720	XP_006290837.1	g10339
OG0009721	XP_006291277.1	g10337
OG0009722	XP_006283142.1	g46726
OG0009723	XP_006302436.1	g41797
OG0009724	XP_006301498.1	g41798
OG0009725	XP_023644057.1	g44976
OG0009726	XP_023643337.1	g45027
OG0009727	XP_023643062.1	g45039
OG0009729	XP_006300644.2	g45084
OG0009730	XP_006301973.1	g45086
OG0009731	XP_006302131.2	g42004
OG0009732	XP_006301779.1	g44898
OG0009733	XP_006302492.1	g45126
OG0009734	XP_023642850.1	g40741
OG0009735	XP_006300843.1	g40747
OG0009736	XP_006302089.1	g40763
OG0009737	XP_006302524.1	g40774
OG0009738	XP_006300370.1	g40815
OG0009739	XP_006301440.1	g40803
OG0009740	XP_006302430.1	g40793
OG0009741	XP_006302563.1	g40853
OG0009742	XP_006301544.1	g40867
OG0009743	XP_006303710.1	g31389
OG0009744	XP_006302067.1	g44214
OG0009745	XP_006295579.1	g38530
OG0009746	XP_023634091.1	g47562
OG0009747	XP_006282783.1	g47569
OG0009748	XP_006294890.1	g38156
OG0009749	XP_006293558.1	g38155
OG0009750	XP_006295236.1	g51960
OG0009751	XP_006295975.1	g51958
OG0009752	XP_006294585.1	g51956
OG0009753	XP_006296032.2	g51954
OG0009754	XP_006295098.1	g51952
OG0009755	XP_023640660.1	g51951
OG0009756	XP_006299709.1	g13029
OG0009757	XP_006298963.1	g13058, g12396
OG0009758	XP_006279664.1	g12383
OG0009759	XP_006301033.1	g13102
OG0009760	XP_023642236.1, XP_006297667.1	g12339
OG0009762	XP_006296704.1	g13115, g7387
OG0009763	XP_006296711.1	g7346
OG0009764	XP_006296688.1	g7318
OG0009765	XP_006298318.1	g1502
OG0009767	XP_023641416.1	g41154
OG0009768	XP_006280326.1	g41155
OG0009769	XP_006280250.1	g1409
OG0009770	XP_006280184.1	g28253
OG0009771	XP_006281278.1	g1351
OG0009772	XP_006280586.1	g28320
OG0009773	XP_006280292.1	g28321
OG0009774	XP_023640403.1	g41162
OG0009775	XP_006280628.1	g41164
OG0009776	XP_006288432.1	g29335
OG0009777	XP_006280621.1	g28351
OG0009778	XP_006280779.1	g1301, g28359
OG0009779	XP_006282112.1	g41208
OG0009780	XP_006280002.1	g28364
OG0009781	XP_006280961.1	g880
OG0009782	XP_006280138.1	g28374, g41225
OG0009783	XP_006280963.1	g41242
OG0009784	XP_006279561.1	g41246
OG0009785	XP_006279963.1	g41249
OG0009786	XP_006282121.2	g41281
OG0009787	XP_006279677.1	g41275, g913
OG0009788	XP_006279858.1	g911
OG0009789	XP_006279604.1	g41284
OG0009790	XP_006281523.1	g28430
OG0009791	XP_006281795.1	g28450
OG0009792	XP_006279563.1	g28442
OG0009793	XP_006280970.1	g933
OG0009794	XP_006280559.1	g28440
OG0009795	XP_006280962.1	g39428
OG0009796	XP_006281141.1	g39406
OG0009797	XP_006281165.1	g37054
OG0009798	XP_006280143.1	g992, g39386
OG0009799	XP_006282076.1	g39384, g39388
OG0009800	XP_006280139.1	g39366
OG0009801	XP_006280293.1	g39365
OG0009802	XP_023638928.1	g39361
OG0009803	XP_023639322.1	g1061
OG0009806	XP_006280735.1	g28564
OG0009807	XP_006280948.2	g28571
OG0009808	XP_006279738.1	g1093
OG0009809	XP_006279674.1	g1112
OG0009810	XP_006279472.1	g28655
OG0009811	XP_006282050.1	g1134
OG0009812	XP_006281107.1	g1136
OG0009813	XP_006281450.1	g28679
OG0009814	XP_006280397.1	g28685
OG0009815	XP_006281594.1	g39282
OG0009816	XP_006291160.1	g2001
OG0009817	XP_006306707.1	g28143
OG0009818	XP_006288880.1	g5286
OG0009819	XP_006287412.2	g29380, g45615
OG0009820	XP_006287316.1	g5314
OG0009821	XP_023637449.1	g5315, g29400
OG0009822	XP_006288920.1	g5317
OG0009824	XP_023636610.1	g29406
OG0009826	XP_006287382.1	g5333
OG0009827	XP_006288699.1	g5339
OG0009828	XP_006287000.1	g29437
OG0009829	XP_006287007.1	g5369
OG0009830	XP_006286928.1	g29464
OG0009832	XP_023637226.1	g5396, g45555
OG0009833	XP_006286628.1	g5398
OG0009834	XP_006287980.1	g29500
OG0009835	XP_006287209.1	g5424
OG0009836	XP_006289146.1	g29558
OG0009837	XP_023637322.1	g238
OG0009838	XP_006288823.2	g5467
OG0009840	XP_023636012.1	g45500
OG0009843	XP_006288140.1	g45485, g29614
OG0009844	XP_006289951.1	g29626
OG0009845	XP_006292030.1	g2733, g19505
OG0009846	XP_006284323.1	g47212
OG0009847	XP_006284068.2	g24234
OG0009849	XP_023635261.1	g24191
OG0009850	XP_006282804.2	g47273
OG0009851	XP_006285967.2	g17465
OG0009852	XP_006282457.1	g24154
OG0009853	XP_006283865.1	g24141
OG0009854	XP_006283887.1	g17429
OG0009855	XP_023635682.1	g24085
OG0009856	XP_006286293.1	g24035
OG0009857	XP_006284192.1	g24032
OG0009858	XP_006284907.1	g47400
OG0009859	XP_006282474.1	g17317
OG0009860	XP_023634182.1	g23919
OG0009861	XP_006285853.1	g23917
OG0009862	XP_006284275.1	g23898
OG0009864	XP_023634389.1	g23895
OG0009865	XP_006282779.2	g47487, g23850
OG0009866	XP_006304672.1	g50662
OG0009867	XP_006305078.2	g27804
OG0009868	XP_006306856.1	g32742, g50739
OG0009869	XP_006307386.1	g32766
OG0009870	XP_006306779.1	g50747
OG0009871	XP_023632610.1	g27852
OG0009872	XP_023633002.1	g32973
OG0009873	XP_006305300.1	g53740
OG0009874	XP_023645221.1	g54005
OG0009875	XP_006306602.2	g11667
OG0009876	XP_006307222.1	g36227
OG0009877	XP_006303429.1	g32320
OG0009878	XP_023640936.1, XP_006307426.2	g32358
OG0009879	XP_023645719.1	g50504
OG0009880	XP_006305157.1	g32408
OG0009881	XP_006307132.1	g27688, g32410
OG0009882	XP_006304076.1	g27691
OG0009883	XP_006305775.1	g32429, g27693
OG0009884	XP_006303170.1	g32430
OG0009885	XP_006304331.1	g32451
OG0009886	XP_023644924.1	g27698
OG0009887	XP_006306714.1	g32457
OG0009888	XP_006303548.1	g27703
OG0009890	XP_006304042.1	g50567
OG0009891	XP_023633710.1	g23004
OG0009892	XP_006283467.1	g23000
OG0009893	XP_006283880.2	g22948
OG0009894	XP_006283516.2	g22933
OG0009895	XP_006282615.2	g22911
OG0009896	XP_006286209.1	g22909
OG0009897	XP_006284125.1	g22900
OG0009898	XP_023634772.1	g22892
OG0009899	XP_023634605.1	g22882
OG0009900	XP_006284580.1	g22879
OG0009901	XP_006294990.1	g36912
OG0009902	XP_006284634.1	g22844
OG0009903	XP_006294004.2	g50943
OG0009904	XP_006283789.1	g22829
OG0009905	XP_006282580.1	g47993
OG0009906	XP_006282592.1	g22809
OG0009907	XP_006285339.1	g22802
OG0009909	XP_006284007.1	g22791
OG0009910	XP_023634603.1	g18295, g52911
OG0009911	XP_006283532.1	g22764
OG0009912	XP_006284291.1	g22733
OG0009913	XP_006282455.1	g22724
OG0009914	XP_006284088.1	g22705
OG0009915	XP_006283047.1	g18312
OG0009916	XP_006284600.1	g18321
OG0009917	XP_006283022.1	g18384
OG0009918	XP_006285759.1	g47433, g46857
OG0009919	XP_023634586.1	g17919, g46929
OG0009920	XP_023635211.1	g46741
OG0009921	XP_023634366.1	g46702
OG0009922	XP_006282998.1	g46700
OG0009923	XP_006285141.1	g46690
OG0009924	XP_023640138.1	g51494
OG0009925	XP_006296349.1	g38006
OG0009926	XP_006302292.1	g40963
OG0009927	XP_006290409.1	g1867
OG0009928	XP_023640668.1	g51527
OG0009929	XP_023641028.1	g51526
OG0009930	XP_006296355.1	g51519, g37136
OG0009932	XP_006295250.1	g38000
OG0009934	XP_006288223.1	g40271
OG0009935	XP_006287566.2	g40262
OG0009936	XP_006280151.2	g38331
OG0009937	XP_006296020.1	g37089
OG0009938	XP_006294424.1	g51382
OG0009939	XP_023640461.1	g51370
OG0009940	XP_006294085.1	g51368
OG0009941	XP_006281946.1	g37026
OG0009942	XP_023632609.1	g37015
OG0009943	XP_006280831.1	g37137
OG0009944	XP_006287940.1	g25839
OG0009945	XP_006288974.1	g40291
OG0009946	XP_006288526.1	g40295
OG0009947	XP_006289408.1	g40321
OG0009948	XP_006289081.1	g40327
OG0009949	XP_006287806.1	g40382
OG0009950	XP_023636296.1	g25675
OG0009951	XP_023636830.1	g40410
OG0009952	XP_006288273.1	g40430
OG0009953	XP_006286741.1	g40435, g16067, g25593
OG0009954	XP_006288768.1	g40445, g25585
OG0009955	XP_006286991.1	g40447
OG0009956	XP_006287670.1	g40448
OG0009957	XP_006286417.1	g40461
OG0009958	XP_006282061.1	g40492
OG0009959	XP_006279756.1	g40538
OG0009960	XP_006280245.1	g10997
OG0009961	XP_006280623.1	g10985
OG0009962	XP_006280098.1	g10984
OG0009963	XP_006279616.1	g40602
OG0009964	XP_023633566.1	g40627
OG0009965	XP_023641145.1	g40635
OG0009967	XP_006282104.1	g40672, g10908
OG0009968	XP_023640836.1	g37770
OG0009969	XP_006281226.1	g10851, g40717
OG0009970	XP_006279804.1	g40719
OG0009971	XP_006282288.1	g40706, g10865
OG0009972	XP_006282600.2	g46940
OG0009973	XP_006299555.1	g6538
OG0009974	XP_006285666.1	g18267
OG0009975	XP_006283788.1	g24705
OG0009976	XP_006290705.1	g2304
OG0009977	XP_006282492.1	g47004
OG0009978	XP_006283531.2	g47009
OG0009979	XP_006283428.1	g47039
OG0009980	XP_006285669.2	g24522
OG0009981	XP_006285018.1	g47077
OG0009982	XP_006299392.1	g6665
OG0009983	XP_006282843.1	g43419, g43418
OG0009984	XP_006284753.1	g16872, g16873
OG0009985	XP_006285793.1	g16871
OG0009986	XP_006283387.1	g16850
OG0009987	XP_006284071.1, XP_006285899.2	g4318
OG0009988	XP_006296379.1	g37301
OG0009989	XP_023635495.1	g16787
OG0009990	XP_006284079.1	g50169
OG0009991	XP_023634167.1	g16765
OG0009992	XP_023636553.1	g40274
OG0009993	XP_006294213.1	g37771
OG0009994	XP_006295465.1	g37745
OG0009995	XP_006294734.1	g50824
OG0009996	XP_006293732.1	g50822
OG0009997	XP_006293486.1	g37695
OG0009998	XP_006296420.1	g37688
OG0009999	XP_006295223.1	g50792
OG0010000	XP_006294096.1	g37651
OG0010001	XP_006294665.1	g37650
OG0010002	XP_006294469.1	g52278
OG0010003	XP_023639332.1	g52254
OG0010004	XP_006294963.2	g37606
OG0010005	XP_023639687.1	g52224
OG0010006	XP_006295880.1	g52225
OG0010007	XP_023640804.1	g52208, g38239, g976
OG0010008	XP_023640276.1	g52198
OG0010009	XP_023641815.1	g13838
OG0010010	XP_006296119.1	g52146
OG0010011	XP_006296130.1	g52130
OG0010012	XP_006295957.1	g52129
OG0010013	XP_023640204.1	g52126
OG0010015	XP_006295887.2	g52106
OG0010016	XP_006294750.1	g38203
OG0010017	XP_023640197.1	g52095
OG0010018	XP_006293776.1	g52093
OG0010019	XP_006294754.1	g52027
OG0010020	XP_023640548.1	g52031, g37435
OG0010021	XP_006290488.1	g18979
OG0010022	XP_006293653.1	g37411
OG0010023	XP_023640918.1	g38168
OG0010024	XP_006294747.1	g37394
OG0010025	XP_006294570.1	g51996
OG0010026	XP_006286728.1	g5798
OG0010027	XP_023635907.1	g5797
OG0010028	XP_006287552.1	g5790
OG0010029	XP_006288973.1	g45329
OG0010030	XP_006288557.2	g45337
OG0010031	XP_023635896.1	g5766
OG0010033	XP_006287832.1	g29836
OG0010034	XP_023636757.1	g5738
OG0010035	XP_023636453.1	g5734
OG0010036	XP_006289737.1	g5725
OG0010038	XP_006287909.1	g29811
OG0010039	XP_006290048.1	g45376
OG0010040	XP_006288340.1	g29110
OG0010041	XP_006288841.1	g657
OG0010042	XP_006289461.2	g29123
OG0010043	XP_006290058.1	g703
OG0010045	XP_023635867.1	g711
OG0010046	XP_006289959.1	g28946
OG0010047	XP_006286886.1	g28932
OG0010048	XP_023636298.1	g28931, g41402
OG0010049	XP_006287253.1	g5072, g29206
OG0010050	XP_006288533.1	g734
OG0010051	XP_006287555.1	g41386
OG0010052	XP_023637138.1	g748, g28906
OG0010053	XP_006287375.1, XP_006289913.1	g755
OG0010054	XP_006285902.2	g16809
OG0010055	XP_006288937.1	g41353
OG0010056	XP_023639858.1	g28849
OG0010057	XP_006281699.1	g843, g28828
OG0010058	XP_006281590.1	g41327
OG0010059	XP_006281434.2	g861
OG0010060	XP_023633603.1	g1276
OG0010061	XP_006304864.2	g27644
OG0010062	XP_006281804.1	g28710
OG0010063	XP_006281506.1	g312
OG0010064	XP_006281023.1	g9819
OG0010065	XP_006282325.1	g305
OG0010066	XP_006280996.1	g302
OG0010067	XP_006281480.1	g1028
OG0010068	XP_023636364.1	g260
OG0010069	XP_006281242.1	g9781
OG0010070	XP_006280257.1	g9774
OG0010071	XP_006282150.1	g236
OG0010072	XP_006280248.1	g200
OG0010073	XP_006279585.1	g178, g9725
OG0010074	XP_006280928.1	g176
OG0010075	XP_006279648.1	g9700
OG0010076	XP_006280337.2	g140, g9698
OG0010077	XP_006279808.1	g72
OG0010078	XP_006280131.1	g61
OG0010079	XP_023632897.1	g59
OG0010080	XP_006282078.1	g54
OG0010081	XP_006279753.1	g9661
OG0010082	XP_006280049.1	g41, g19652
OG0010083	XP_006292230.1	g26
OG0010084	XP_006281424.1	g19642
OG0010085	XP_006291443.1	g2476, g19313
OG0010087	XP_006288658.1	g25339
OG0010089	XP_006287871.1	g45271
OG0010090	XP_006305253.2	g31767
OG0010091	XP_006288206.2	g39482
OG0010092	XP_006286822.1	g45221
OG0010093	XP_006286501.1	g25433
OG0010094	XP_006289789.1	g39547
OG0010095	XP_006288220.1	g39549
OG0010096	XP_023636023.1	g45233
OG0010097	XP_023636982.1	g25471
OG0010098	XP_006286918.1	g25479
OG0010099	XP_023636980.1	g25501
OG0010100	XP_006287352.1	g39636
OG0010101	XP_006289383.1	g25511
OG0010102	XP_006289467.1	g39639
OG0010103	XP_006288579.1	g39643, g45192
OG0010104	XP_006287141.1	g39668
OG0010105	XP_006281612.1	g11102
OG0010106	XP_023640589.1	g51351
OG0010107	XP_006293875.1	g51342
OG0010109	XP_006293810.1	g51305, g35972
OG0010110	XP_006296168.2	g51278
OG0010111	XP_023639990.1	g37915
OG0010112	XP_006294262.2	g39858
OG0010113	XP_006293809.1	g51233, g39873
OG0010114	XP_006294232.1	g39895
OG0010115	XP_006295686.1	g39916
OG0010116	XP_006294335.1	g39957
OG0010118	XP_006294844.1	g40013
OG0010119	XP_006294914.1	g39976
OG0010120	XP_006295281.2	g51077, g40034
OG0010121	XP_023639937.1	g40059
OG0010122	XP_006293415.2	g40063
OG0010123	XP_006294207.1	g40067
OG0010124	XP_006293456.1	g40084
OG0010125	XP_023639993.1	g40085
OG0010126	XP_006294958.1	g40086
OG0010127	XP_006295919.1	g40116
OG0010128	XP_006294144.1	g40158
OG0010129	XP_006305064.1	g40178
OG0010130	XP_023640220.1	g40185
OG0010131	XP_006293907.1	g38288
OG0010132	XP_006284633.1	g23634
OG0010133	XP_006297859.1	g12721
OG0010134	XP_006298282.1	g7546
OG0010135	XP_006279334.1	g3249
OG0010136	XP_006295474.1	g37389
OG0010137	XP_023639540.1	g37387
OG0010138	XP_006283997.1	g23703
OG0010139	XP_006283228.1	g17131
OG0010140	XP_006299588.1	g12703
OG0010141	XP_006297334.1	g7856
OG0010142	XP_006297561.1	g12655
OG0010143	XP_006296727.1	g12653
OG0010144	XP_023641782.1	g7818
OG0010145	XP_023641608.1	g12781
OG0010146	XP_006297705.1	g7812
OG0010147	XP_006299021.1	g12620
OG0010148	XP_006300181.1	g7778, g7769
OG0010149	XP_023642128.1	g7762
OG0010150	XP_006298669.1	g12822
OG0010151	XP_006300157.1	g12533
OG0010152	XP_006298270.1	g12938
OG0010153	XP_023641627.1	g7630
OG0010154	XP_006296956.1	g7620
OG0010155	XP_006297029.1	g7615, g7324
OG0010156	XP_023641633.1	g12456
OG0010157	XP_006299404.1	g12982
OG0010158	XP_023641859.1	g12425
OG0010159	XP_006280517.1	g9874, g382
OG0010160	XP_006297350.1	g13000
OG0010161	XP_006294541.1	g51841
OG0010162	XP_006294610.1	g51820
OG0010163	XP_023639375.1	g51813, g37335
OG0010164	XP_023639351.1	g51778
OG0010165	XP_006290981.1	g2252
OG0010166	XP_006285254.1, XP_006294945.1, XP_006294913.1	g51748
OG0010167	XP_006293560.1	g37293
OG0010169	XP_006294346.1	g38045
OG0010170	XP_006293554.1	g51608
OG0010171	XP_006294588.1	g38062
OG0010172	XP_006293970.1	g37197
OG0010173	XP_006294277.1	g38069
OG0010174	XP_023640871.1	g51670, g51669
OG0010175	XP_023640774.1	g51703
OG0010176	XP_006293932.1	g51693
OG0010178	XP_023645293.1	g26986
OG0010179	XP_023639402.1	g38103
OG0010180	XP_006304971.1	g49940
OG0010181	XP_006305313.1	g27305
OG0010182	XP_006306572.1	g31666
OG0010183	XP_006306901.1	g50007, g31715
OG0010184	XP_006304882.1	g50014
OG0010185	XP_006288411.2	g41411
OG0010186	XP_006305921.1	g31751
OG0010187	XP_006306905.1	g31798
OG0010189	XP_023645506.1	g31829
OG0010190	XP_006305448.1	g50086
OG0010191	XP_006306884.1	g31859
OG0010192	XP_006305428.1	g50112
OG0010193	XP_023645706.1	g31891
OG0010194	XP_006305349.2	g27447
OG0010195	XP_006304543.1	g31892
OG0010196	XP_023632608.1	g50116
OG0010197	XP_023632599.1	g50141
OG0010198	XP_023645122.1	g27468
OG0010199	XP_006306795.1	g27469
OG0010200	XP_006305193.1	g27474
OG0010201	XP_006303575.2	g31964
OG0010203	XP_023643873.1, XP_023645193.1	g27492
OG0010204	XP_006300758.1	g14076
OG0010205	XP_006307074.1	g27526
OG0010206	XP_006305279.1	g27535
OG0010207	XP_006303297.1	g50264
OG0010209	XP_023632821.1	g50281
OG0010210	XP_006300838.1	g45860
OG0010211	XP_006306743.1	g50307
OG0010212	XP_023645815.1	g32128
OG0010213	XP_006306753.1	g50361, g32152
OG0010214	XP_006303022.1	g44772
OG0010215	XP_006304208.2	g32165
OG0010216	XP_006307409.1	g32188
OG0010217	XP_006307543.1	g32192
OG0010218	XP_006302558.1	g41569
OG0010219	XP_006305059.1	g32222, g50391
OG0010220	XP_023632983.1	g32244
OG0010222	XP_006305633.1	g27626
OG0010223	XP_006286279.1	g17203
OG0010224	XP_006282460.1	g23800
OG0010225	XP_006282692.2	g17182
OG0010226	XP_023635453.1	g23787
OG0010227	XP_006285766.1	g23786
OG0010228	XP_006284146.1	g17156
OG0010229	XP_006293557.1	g38333
OG0010230	XP_006294856.1	g38369
OG0010231	XP_006294695.2	g38371, g38375, g38379
OG0010232	XP_006294420.1	g50976
OG0010233	XP_023640140.1	g50973
OG0010235	XP_006293851.1	g50960
OG0010236	XP_023639596.1	g5010, g38422
OG0010239	XP_006295757.1	g50905
OG0010240	XP_023639717.1	g38523, g50878
OG0010241	XP_006294633.1	g50854
OG0010242	XP_006303906.1	g31576, g49931
OG0010243	XP_006303664.1	g27288
OG0010244	XP_006305605.1	g49919
