Orthogroup	Cochlearia_excelsa	Arabidopsis_lyrata_NCBI
OG0006769	g12405	XP_002882611.1, XP_002862963.1
OG0006770	g7449, g13068	XP_020888966.1
OG0006771	g7381	XP_020888243.1
OG0006772	g13109, g7404	XP_020887354.1
OG0006773	g7398	XP_020888280.1
OG0006774	g12339	XP_002884829.1
OG0006775	g7384, g12322	XP_020888273.1
OG0006776	g7370	XP_002882739.2
OG0006777	g7369	XP_002884854.2
OG0006778	g13122, g12316	XP_002884855.1, XP_002862710.1
OG0006779	g7360	XP_020888240.1
OG0006780	g7359	XP_002884861.1
OG0006781	g12291, g13135	XP_002884891.1
OG0006782	g7307	XP_002884907.1
OG0006783	g7292, g13144	XP_002884917.1
OG0006784	g7288	XP_002884923.1
OG0006785	g7272	XP_002882795.1
OG0006788	g13192, g13191	XP_002882838.1
OG0006789	g12220	XP_020872518.1, XP_020888550.1
OG0006790	g13205	XP_020888793.1
OG0006792	g7186, g12197	XP_020887168.1
OG0006793	g13212	XP_002882871.1
OG0006794	g7160	XP_002885045.1
OG0006795	g12175, g13221	XP_002882885.2
OG0006796	g13224	XP_002885055.1
OG0006797	g7134, g13228	XP_002882902.1
OG0006798	g7111	XP_002882919.1
OG0006799	g7086	XP_020888545.1
OG0006800	g12136	XP_002882949.1
OG0006801	g7054, g1451, g12107	XP_020887061.1
OG0006802	g7052, g12106, g1453	XP_020886989.1
OG0006803	g12094, g7036	XP_002885129.1
OG0006804	g7027	XP_002885131.1
OG0006805	g26926	XP_002889497.1
OG0006806	g12057, g6975	XP_020889215.1
OG0006807	g6959	XP_020889090.1
OG0006808	g6945, g13283	XP_020889142.1
OG0006809	g12043, g6937	XP_002885215.1
OG0006811	g12042	XP_002883070.1
OG0006812	g12041	XP_002883071.1
OG0006813	g12033, g12034	XP_002885227.1
OG0006814	g6915	XP_020889189.1
OG0006815	g13300, g12019	XP_020889028.1
OG0006816	g12016	XP_002883119.1
OG0006817	g6879	XP_002885255.1
OG0006818	g6872, g12007	XP_020888393.1
OG0006819	g13321	XP_002885279.1
OG0006820	g11984	XP_002883155.1
OG0006821	g31811	XP_002893020.1
OG0006822	g6758	XP_002883220.1
OG0006823	g6755, g11941	XP_020889037.1
OG0006824	g11918	XP_002885368.1
OG0006825	g6716	XP_020889358.1
OG0006826	g11903	XP_002885385.1
OG0006827	g11902	XP_020887690.1
OG0006828	g13372	XP_002883270.1
OG0006829	g11885	XP_002883277.1
OG0006830	g11881, g6689	XP_020886944.1
OG0006831	g6685	XP_002883292.1
OG0006832	g31221	XP_020868177.1
OG0006834	g18131, g16745	XP_020875000.1
OG0006835	g10304	XP_002865571.1
OG0006836	g10307	XP_020882954.1
OG0006837	g13474, g6507	XP_002883458.1
OG0006838	g6569	XP_020886723.1, XP_002862780.1
OG0006839	g6587	XP_020886686.1
OG0006840	g6663	XP_002885448.1
OG0006841	g23446	XP_002867378.1
OG0006842	g47722	XP_020874506.1
OG0006843	g26022	XP_002888301.1
OG0006845	g4906	XP_020878001.1
OG0006846	g4913	XP_002871828.1
OG0006847	g29046	XP_020878736.1
OG0006848	g4932	XP_002873881.1
OG0006849	g10194	XP_002865732.1
OG0006850	g10178, g4744	XP_020878365.1
OG0006851	g10272	XP_020878216.1
OG0006852	g19241	XP_020881411.1
OG0006853	g2416	XP_002877854.1, XP_002877852.1
OG0006854	g2422	XP_020881889.1, XP_020880640.1
OG0006855	g2429	XP_002877843.1
OG0006856	g2431, g19278	XP_002877842.1
OG0006857	g2433	XP_002885456.1
OG0006858	g2471	XP_002877806.1
OG0006859	g2475	XP_002877804.1
OG0006860	g19317	XP_020879928.1
OG0006861	g19319	XP_020879932.1
OG0006862	g49309	XP_002889356.1
OG0006864	g49319, g30742	XP_002889363.1
OG0006865	g30764, g26876	XP_020866515.1
OG0006866	g49358	XP_020868097.1
OG0006867	g49367	XP_002889401.1
OG0006868	g49393	XP_002892134.2
OG0006869	g49395, g30802	XP_002889428.1
OG0006870	g30807	XP_020867757.1
OG0006871	g30841	XP_020866429.1
OG0006872	g49448	XP_002892205.1
OG0006873	g13698	XP_020887387.1
OG0006874	g49457	XP_002892228.1
OG0006875	g26943	XP_020866003.1
OG0006876	g30903	XP_002892240.1
OG0006877	g3014	XP_020881128.1
OG0006878	g49478	XP_020870547.1
OG0006879	g49485	XP_020869001.1
OG0006880	g30923	XP_020868039.1
OG0006881	g30942	XP_020867573.1
OG0006882	g49533	XP_002889584.1
OG0006883	g30976	XP_002892320.1
OG0006884	g31005	XP_002889606.1
OG0006885	g31010	XP_002889609.1
OG0006886	g49553	XP_002889620.1
OG0006887	g49557	XP_020866669.1
OG0006888	g31037	XP_020870307.1
OG0006889	g17216, g47504	XP_020873708.1
OG0006890	g31102	XP_002892434.1
OG0006892	g49617	XP_002892452.1
OG0006893	g31115, g49690	XP_020870331.1
OG0006894	g49677	XP_002889697.1
OG0006895	g31138	XP_020868146.1
OG0006896	g27057	XP_020867647.1
OG0006897	g31152	XP_002889727.1
OG0006899	g31179	XP_002889742.1
OG0006900	g31212	XP_020868197.1
OG0006901	g49718	XP_020868825.1
OG0006902	g27104	XP_002892549.1
OG0006903	g49726	XP_002886670.1
OG0006904	g13859	XP_020868835.1
OG0006905	g27128, g31276	XP_020866629.1
OG0006906	g31296	XP_002892615.1
OG0006907	g31301	XP_002889853.1
OG0006908	g27144	XP_002892623.1
OG0006909	g31303	XP_002892624.1
OG0006910	g49771	XP_002889859.1
OG0006911	g27149, g31308	XP_002889861.1
OG0006912	g27163	XP_002889880.1
OG0006913	g31326	XP_020870705.1
OG0006914	g49779	XP_020868950.1
OG0006915	g49780	XP_020869488.1
OG0006916	g31357, g27186	XP_002889915.1
OG0006917	g49815	XP_002892680.1
OG0006918	g49820	XP_020868459.1
OG0006919	g39451	XP_020876851.1
OG0006920	g49835, g49830, g49841	XP_002889951.2, XP_002889943.1
OG0006921	g49858	XP_020866538.1
OG0006922	g31423	XP_020867113.1
OG0006923	g49888, g27246, g31476	XP_002892768.1
OG0006924	g49897, g27249	XP_020869268.1
OG0006925	g27250	XP_002892779.1
OG0006926	g27252	XP_002890032.1
OG0006927	g31523	XP_020870392.1
OG0006929	g31554	XP_020873206.1, XP_020870532.1
OG0006930	g49921, g31555	XP_020870535.1
OG0006931	g31573, g27292	XP_020870780.1
OG0006932	g46551, g31581	XP_020866389.1
OG0006933	g31594	XP_002890099.1
OG0006934	g31600	XP_002892867.1
OG0006935	g27313	XP_020866082.1
OG0006936	g31619, g27325	XP_020868672.1
OG0006937	g46545	XP_002893066.1
OG0006938	g31639, g27337	XP_020867600.1
OG0006939	g10440	XP_020881552.1
OG0006940	g31670	XP_002892924.1
OG0006941	g49983, g31675	XP_020867447.1
OG0006942	g27367	XP_002890208.1
OG0006943	g31697	XP_002890221.2
OG0006944	g50010	XP_020869018.1
OG0006945	g50014	XP_020867108.1
OG0006946	g31731, g41587	XP_020866541.1
OG0006947	g27396	XP_002892968.1
OG0006948	g31734, g50017	XP_020866821.1
OG0006949	g31742	XP_002890254.1
OG0006951	g31779	XP_002890278.1
OG0006952	g31790	XP_020869741.1
OG0006953	g31814	XP_002890304.1
OG0006954	g31827, g50070	XP_020870042.1
OG0006955	g26819, g50089, g3704	XP_020870089.1
OG0006956	g31861	XP_020879687.1
OG0006957	g50122	XP_020869861.1
OG0006958	g50145	XP_020866683.1
OG0006959	g50154	XP_020870749.1
OG0006960	g31953	XP_002890414.1
OG0006961	g31962	XP_002890423.2
OG0006962	g31993	XP_002890441.1
OG0006963	g50197, g31995	XP_002893165.1
OG0006964	g27498, g32012	XP_002893185.1
OG0006965	g32013	XP_020869594.1
OG0006966	g32014	XP_020870864.1
OG0006967	g50227	XP_002890490.1
OG0006968	g11007	XP_002863522.1
OG0006969	g47062	XP_002870307.1
OG0006970	g44636	XP_002888847.2
OG0006971	g45915	XP_020889860.1, XP_002887360.2
OG0006972	g45893, g44666	XP_002887343.1
OG0006974	g23848	XP_020873354.1
OG0006975	g17226	XP_002869735.1
OG0006977	g40855	XP_020865601.1
OG0006979	g40903	XP_020865857.1
OG0006980	g40924, g37947	XP_020890412.1
OG0006981	g40944	XP_020890073.1
OG0006982	g44180	XP_020890108.1
OG0006983	g32270	XP_002893460.1
OG0006984	g40980	XP_020890036.1
OG0006985	g40983	XP_020890077.1, XP_020890131.1
OG0006986	g41062	XP_002888245.1
OG0006987	g40819	XP_020890618.1
OG0006988	g53124	XP_002887260.1
OG0006989	g44262	XP_002887868.1
OG0006990	g46619	XP_002870592.1
OG0006991	g10938, g4617	XP_020870568.1
OG0006992	g40640	XP_002865173.1
OG0006993	g40645	XP_002863392.1
OG0006994	g10858	XP_020888209.1
OG0006995	g10847	XP_002865110.1
OG0006996	g10830, g40730	XP_020887390.1
OG0006997	g11038, g40504	XP_020891054.1
OG0006998	g25538	XP_002874841.1
OG0006999	g47698	XP_002867403.1
OG0007000	g47701	XP_002867397.1
OG0007001	g28109	XP_002894090.1, XP_002891407.1
OG0007002	g54049	XP_002891413.1
OG0007003	g44485	XP_020891237.1
OG0007004	g46177, g44489	XP_002889003.1
OG0007005	g44496	XP_002888999.1
OG0007006	g18359	XP_002866800.1
OG0007007	g18325	XP_020872762.1
OG0007008	g22690	XP_020874670.1
OG0007009	g22709	XP_002866847.1
OG0007010	g22710	XP_002868904.2
OG0007011	g22778, g22777	XP_002866909.1, XP_020872367.1
OG0007012	g22807	XP_020874925.1
OG0007013	g22826	XP_020875165.1
OG0007014	g18281	XP_002868991.1
OG0007015	g22862	XP_002866965.2
OG0007016	g22887	XP_020874858.1
OG0007017	g18257	XP_002866995.1
OG0007018	g22907	XP_002869026.1
OG0007019	g47961, g47956	XP_002867029.1
OG0007020	g22961	XP_020875306.1
OG0007021	g22975	XP_020874957.1
OG0007022	g22978	XP_020875053.1
OG0007023	g22993	XP_002867069.1
OG0007024	g44177	XP_002888084.1
OG0007025	g23025, g47906	XP_020875345.1
OG0007027	g23037	XP_002867097.1
OG0007028	g47895	XP_020872041.1
OG0007029	g23047	XP_002869127.1
OG0007030	g23065	XP_020875245.1
OG0007031	g23281	XP_002869288.1
OG0007032	g23280	XP_020874339.1
OG0007034	g23258, g47817	XP_020873929.1
OG0007035	g23256	XP_020874675.1
OG0007036	g23247	XP_020872497.1
OG0007037	g23241	XP_002869242.1
OG0007038	g51395	XP_002879472.1
OG0007039	g38306	XP_020883194.1
OG0007040	g23206	XP_020872316.1
OG0007042	g23169	XP_020872810.1
OG0007043	g6301	XP_002885852.1
OG0007044	g47849	XP_002867164.1
OG0007045	g18181	XP_020872573.1
OG0007046	g18185, g23147	XP_002869186.1
OG0007047	g23144	XP_020874428.1
OG0007049	g47865	XP_002869176.1
OG0007050	g23136	XP_020875287.1
OG0007053	g23340, g23336	XP_020875642.1
OG0007054	g23341	XP_002867305.1
OG0007055	g47770, g16961	XP_020875696.1
OG0007056	g47767	XP_020873214.1
OG0007057	g23363	XP_020872912.1
OG0007058	g16968	XP_020873957.1
OG0007059	g23379	XP_020872116.1
OG0007060	g6499	XP_002883465.1
OG0007061	g13486	XP_002883508.1
OG0007062	g46005	XP_002888882.2
OG0007063	g45994, g17999	XP_020890571.1
OG0007064	g45960	XP_020889937.1
OG0007065	g50295	XP_020869495.1
OG0007066	g32096, g50299	XP_020869255.1
OG0007067	g50326	XP_002890615.1
OG0007068	g39540	XP_002880726.1
OG0007069	g39527	XP_002872868.2
OG0007070	g39506	XP_002874976.2
OG0007071	g39462	XP_002872926.1
OG0007072	g45263	XP_020882440.1, XP_020879669.1, XP_020879449.1
OG0007073	g39472	XP_002872909.2
OG0007074	g39486, g45256	XP_020878700.1
OG0007075	g25369	XP_020878862.1
OG0007076	g45278	XP_020879138.1
OG0007077	g25335	XP_020878532.1
OG0007079	g32252	XP_020866849.1
OG0007080	g47491	XP_020873253.1
OG0007081	g17063	XP_020872099.1
OG0007082	g49379	XP_020868823.1
OG0007084	g31678	XP_020870053.1
OG0007085	g31703	XP_020869347.1
OG0007086	g32100	XP_020870127.1
OG0007087	g32155	XP_002893394.1
OG0007088	g32243	XP_020870569.1
OG0007089	g32253	XP_002893450.1
OG0007090	g50402, g32263	XP_002890717.1
OG0007093	g46000	XP_020891360.1
OG0007095	g5772, g10231	XP_002886002.1
OG0007097	g10610	XP_002875280.1
OG0007098	g10377	XP_020881677.1
OG0007099	g10325	XP_002875532.1
OG0007100	g3387	XP_002875645.2
OG0007103	g19208	XP_020881135.1
OG0007105	g29054, g29050	XP_020878766.1
OG0007106	g18525	XP_002872237.1
OG0007107	g40264	XP_002874578.1, XP_020876310.1
OG0007108	g40164, g40381, g25170, g40167	XP_002872624.1
OG0007110	g47572	XP_002869631.1
OG0007111	g23915	XP_020873849.1
OG0007112	g17455, g24152	XP_020874538.1
OG0007113	g46759	XP_020874803.1
OG0007113	g28338	XP_020872129.1
OG0007115	g10282	XP_002865623.1, XP_020871395.1
OG0007116	g10205	XP_002863975.1
OG0007117	g19710, g19753	YP_009357266.1
OG0007117	g19754, g19709	YP_009357267.1
OG0007128	g18773	XP_002876714.1
OG0007129	g23917	XP_002867733.1
OG0007130	g956	XP_002864328.1
OG0007131	g9819	XP_020871760.1
OG0007132	g19461	XP_002875905.1
OG0007133	g19463	XP_020880375.1
OG0007134	g19470, g2727	XP_002875887.1
OG0007135	g19494	XP_002877585.1
OG0007136	g19491, g2752	XP_002877582.1
OG0007137	g10825	XP_002875060.1
OG0007138	g10810	XP_020882525.1
OG0007139	g47700	XP_020875255.1
OG0007140	g10764	XP_020882316.1
OG0007141	g10727	XP_020881075.1
OG0007142	g51676	XP_002879712.1
OG0007143	g10921	XP_020869647.1
OG0007144	g46422	XP_020890356.1
OG0007145	g4971, g29005	XP_002873846.1
OG0007146	g4985	XP_002873841.1
OG0007147	g4990	XP_002871767.1
OG0007148	g29133	XP_002873828.1
OG0007149	g29144	XP_020876528.1
OG0007150	g5000	XP_020878886.1
OG0007151	g45743	XP_002871744.1
OG0007152	g5020, g45740	XP_020879326.1
OG0007153	g5033	XP_002871726.1
OG0007154	g29182	XP_002868800.1
OG0007155	g5042, g29189	XP_002871722.1
OG0007156	g45730	XP_020878626.1
OG0007157	g45726	XP_020878122.1
OG0007158	g29201	XP_020878877.1
OG0007159	g51585	XP_002879612.1
OG0007160	g5083	XP_020876571.1
OG0007161	g29223	XP_002871682.1
OG0007162	g45697	XP_002873731.1
OG0007163	g5102	XP_002871669.1
OG0007164	g5128	XP_020878765.1
OG0007165	g5142	XP_020876792.1
OG0007166	g29278	XP_020878025.1
OG0007167	g29277	XP_002873698.1
OG0007168	g45673	XP_020879130.1
OG0007169	g5157	XP_002873692.1
OG0007170	g5162, g29287	XP_002873688.1
OG0007172	g40321	XP_020879488.1
OG0007173	g29318, g5202	XP_020878248.1
OG0007174	g5203	XP_020878247.1
OG0007175	g5207	XP_020876332.1
OG0007176	g45637	XP_020877069.1
OG0007177	g5220	XP_020877914.1
OG0007178	g5223	XP_020877908.1
OG0007179	g5225	XP_002871595.1
OG0007180	g5227	XP_020875817.1
OG0007181	g5229, g45632	XP_020875818.1
OG0007182	g29328	XP_020877432.1
OG0007183	g5247	XP_020879552.1
OG0007185	g5252, g29341	XP_002873624.1
OG0007186	g29342, g5258	XP_002871578.1
OG0007187	g45626	XP_020876535.1
OG0007188	g10216	XP_002863949.1, XP_020890504.1
OG0007189	g5263	XP_020879227.1
OG0007190	g5265	XP_002871572.1
OG0007191	g29350	XP_020876670.1
OG0007192	g5273	XP_020877586.1
OG0007193	g29362, g5282	XP_020878060.1
OG0007194	g39361	XP_020890087.1
OG0007195	g29375, g45610	XP_002873597.2
OG0007196	g29373, g5293	XP_020877357.1
OG0007197	g45597	XP_002873568.1
OG0007198	g45585, g5326	XP_020876518.1
OG0007199	g5331	XP_020878594.1
OG0007200	g29420, g5338	XP_020878317.1
OG0007201	g10356	XP_020882324.1, XP_002877174.2
OG0007202	g32427, g29426	XP_002871498.1
OG0007203	g5371, g29443	XP_002873516.1
OG0007205	g47495	XP_020873560.1
OG0007206	g5376	XP_002871470.1
OG0007207	g29488	XP_002871431.1
OG0007208	g45546	XP_002871427.1
OG0007209	g10288	XP_002865614.1
OG0007210	g45541	XP_002873462.1
OG0007211	g5419, g29503	XP_002873450.1
OG0007212	g5425	XP_002871407.1
OG0007213	g29516, g29518	XP_020878016.1
OG0007214	g29523, g5430	XP_020879335.1
OG0007215	g29541	XP_020878436.1
OG0007216	g5453	XP_002871374.1
OG0007217	g5470	XP_002871365.1
OG0007218	g45504	XP_002873374.1
OG0007219	g29577	XP_020877629.1
OG0007220	g29589	XP_002871319.1
OG0007221	g45493	XP_002873345.1
OG0007222	g5515	XP_002871309.1
OG0007223	g29604	XP_020876615.1
OG0007224	g45209	XP_020876390.1
OG0007225	g39633, g45204	XP_002872798.1
OG0007226	g25496	XP_020876356.1
OG0007227	g39637, g25510	XP_020876449.1
OG0007228	g17183, g23802	XP_002869691.1
OG0007229	g17190	XP_020873513.1
OG0007230	g17202	XP_020873225.1
OG0007231	g40175	XP_020883953.1
OG0007232	g40149	XP_002880852.2
OG0007233	g40129	XP_002880882.1
OG0007234	g40119, g53543	XP_002880904.2
OG0007235	g40111	XP_002879085.1
OG0007236	g40102	XP_002880921.1
OG0007237	g40090	XP_002879140.1
OG0007238	g40080	XP_020883779.1
OG0007239	g40046	XP_002880935.1, XP_002862929.1
OG0007240	g40036	XP_002880928.1
OG0007241	g51078	XP_020883973.1
OG0007242	g51090	XP_002879170.1
OG0007243	g51109	XP_020884056.1
OG0007244	g37849	XP_020885601.1
OG0007245	g37859	XP_020885746.1, XP_020872910.1
OG0007246	g51120	XP_002881026.2, XP_002862801.2
OG0007247	g51178	XP_020885173.1
OG0007248	g39966	XP_020883874.1
OG0007249	g51189	XP_020885048.1
OG0007250	g39950	XP_002881084.1
OG0007251	g41355	XP_002874078.1
OG0007252	g39917	XP_020884381.1
OG0007253	g51212	XP_020883065.1
OG0007254	g39878	XP_020883084.1
OG0007255	g51232	XP_020883090.1
OG0007256	g39868	XP_020884628.1
OG0007257	g51245	XP_020883610.1
OG0007258	g51253	XP_002881177.1
OG0007259	g39818	XP_002881211.1
OG0007260	g51301	XP_020885840.1
OG0007261	g51299	XP_020873169.1, XP_002881220.2
OG0007262	g39789	XP_020884388.1
OG0007263	g51310, g37931, g39774	XP_020883646.1
OG0007264	g51318, g39766	XP_002879420.1
OG0007265	g51321	XP_020884464.1
OG0007266	g39764	XP_002881254.1
OG0007267	g39761	XP_020883856.1
OG0007268	g51328, g39757	XP_020883975.1
OG0007269	g51349	XP_002879447.1
OG0007270	g51351	XP_020882858.1
OG0007271	g39699	XP_020871732.1
OG0007272	g39677	XP_002865378.2
OG0007273	g23786	XP_020873741.1
OG0007274	g23767, g47539	XP_002869679.1
OG0007275	g47553, g47554	XP_002867601.1
OG0007276	g17156	XP_002867595.1
OG0007278	g53983	XP_020866163.1
OG0007279	g53958, g36199, g28135	XP_020868940.1
OG0007280	g28123	XP_020867385.1, XP_020867387.1
OG0007281	g36227	XP_002894035.1
OG0007282	g50431	XP_002890746.1
OG0007283	g27644	XP_002890754.1
OG0007285	g27656	XP_020870583.1
OG0007286	g32358	XP_020868881.1
OG0007287	g27675	XP_020866902.1
OG0007288	g27676	XP_020866903.1
OG0007289	g32389	XP_002890798.1
OG0007290	g50504	XP_020870497.1
OG0007291	g19608	XP_002894281.1, XP_002890812.1, XP_002890810.1
OG0007292	g32433	XP_020870693.1
OG0007293	g32450	XP_020867224.1
OG0007294	g27698	XP_020870725.1
OG0007295	g27700	XP_020866900.1
OG0007296	g50538, g32467	XP_020866910.1
OG0007297	g50540, g27704	XP_020867051.1
OG0007299	g32492	XP_002890896.2
OG0007300	g32504	XP_020868657.1
OG0007301	g50568	XP_020868659.1
OG0007302	g32513	XP_002893672.1
OG0007303	g27750	XP_002893850.1
OG0007304	g50591	XP_002891150.2
OG0007305	g27736	XP_020870440.1
OG0007306	g51529, g50625	XP_020869350.1
OG0007307	g32578	XP_002893702.1
OG0007308	g50630	XP_020870373.1
OG0007309	g50632, g32598	XP_020870009.1
OG0007310	g32614	XP_020869390.1
OG0007311	g32618, g50637	XP_002893724.1
OG0007312	g10707	XP_020881071.1
OG0007313	g10681	XP_002875183.1
OG0007314	g10678	XP_020880220.1
OG0007315	g16694, g10674	XP_002876869.1
OG0007316	g10668	XP_020880320.1
OG0007317	g9641	XP_020889922.1
OG0007318	g9667, g74	XP_002865017.1
OG0007319	g85	XP_002865009.1
OG0007320	g87	XP_020871158.1
OG0007321	g23567	XP_002867458.1
OG0007322	g98	XP_020891627.1
OG0007323	g129	XP_020889071.1
OG0007324	g9698, g140	XP_020880237.1
OG0007325	g141	XP_020880209.1
OG0007326	g9712, g150	XP_020867149.1
OG0007327	g157	XP_002866667.2
OG0007328	g160	XP_002864951.1
OG0007329	g184	XP_002864939.2
OG0007330	g9745	XP_020871119.1
OG0007331	g18654, g204	XP_020879267.1
OG0007332	g9750, g212	XP_002866628.1
OG0007333	g36015, g36014, g18644	XP_020885590.1
OG0007334	g32315	XP_020870182.1
OG0007335	g18645	XP_002864902.1
OG0007336	g9763, g232	XP_020871871.1
OG0007337	g235	XP_002864898.1
OG0007338	g238	XP_020871116.1
OG0007339	g250	XP_002866597.1
OG0007340	g9791	XP_002864882.1
OG0007341	g9793	XP_002864880.1
OG0007342	g9797, g265	XP_002864874.1
OG0007343	g270, g9799	XP_002864871.1
OG0007344	g273	XP_002866576.1
OG0007345	g18631	XP_002866540.1
OG0007346	g316, g9823	XP_002866538.1
OG0007347	g317	XP_020866427.1
OG0007348	g318, g9825	XP_002864838.1
OG0007349	g9827	XP_002866533.1
OG0007350	g334	XP_020871594.1
OG0007351	g9858	XP_020871880.1
OG0007352	g9859	XP_002866490.1
OG0007353	g366, g367	XP_020891149.1
OG0007354	g9879	XP_002866463.1
OG0007355	g24594	XP_020875125.1
OG0007357	g412	XP_020882399.1
OG0007358	g415	XP_020867448.1
OG0007359	g417	XP_020888823.1
OG0007360	g427	XP_002866429.1
OG0007361	g439, g9926	XP_002864716.1
OG0007362	g9940	XP_020878461.1
OG0007363	g445, g9941	XP_020889023.1
OG0007364	g462	XP_002872035.1
OG0007365	g497	XP_002874140.1
OG0007366	g18582, g9987	XP_002874144.1
OG0007367	g503	XP_020878036.1
OG0007368	g36086, g18580	XP_020878509.1
OG0007369	g9997	XP_002872094.1
OG0007371	g540	XP_020878567.1
OG0007372	g544	XP_020876768.1
OG0007374	g551	XP_020877099.1
OG0007375	g552	XP_020877090.1
OG0007376	g558, g10023	XP_002874216.1
OG0007377	g10035	XP_020876679.1, XP_020876678.1
OG0007378	g10036	XP_020879144.1
OG0007379	g10038	XP_002874239.1
OG0007380	g10062	XP_002874254.1
OG0007381	g10071	XP_020878348.1
OG0007382	g605, g10068	XP_002874268.1
OG0007383	g10075	XP_002885900.1, XP_002872181.1
OG0007384	g29113	XP_020879393.1
OG0007385	g29109	XP_020876322.1
OG0007386	g660	XP_020877064.1
OG0007387	g41420	XP_020877063.1
OG0007388	g667	XP_002873964.2
OG0007389	g41417, g28966	XP_002873967.1
OG0007390	g671	XP_002873968.1
OG0007392	g703	XP_020878989.1
OG0007393	g705	XP_002871925.1
OG0007394	g41401, g28929	XP_002874000.1
OG0007395	g28918	XP_020879538.1
OG0007396	g28912	XP_002871960.1
OG0007397	g28909	XP_002871962.2
OG0007398	g28908	XP_020878922.1
OG0007399	g28901, g41371	XP_020877224.1
OG0007400	g766, g28896	XP_002874036.1
OG0007401	g41365	XP_020878237.1
OG0007402	g798	XP_020877243.1
OG0007404	g28864	XP_002872016.1
OG0007405	g28862, g811	XP_002874086.1
OG0007406	g41335	XP_020879342.1
OG0007407	g28850	XP_002866394.1
