Orthogroup	Cochlearia_excelsa	Brassica_rapa
OG0005987	g41072	XP_009113332.2
OG0005988	g40745	XP_009112851.1
OG0005989	g41635	XP_009105321.1, XP_009127575.1, XP_009105102.1
OG0005990	g10925	XP_009114334.1
OG0005991	g40652	XP_009101483.1, XP_009128899.1, XP_009114325.1
OG0005992	g40710, g10857	XP_009128982.1, XP_009114266.2
OG0005993	g40713	XP_009128983.1, XP_009101402.1
OG0005994	g10842	XP_009101391.1, XP_009114251.1, XP_009128997.1
OG0005995	g25524	XP_009121697.1, XP_009134337.1
OG0005996	g17002, g23459	XP_033142355.1, XP_009128530.1
OG0005997	g54024	XP_009148010.1
OG0005998	g22701	XP_009111564.1, XP_009101884.1
OG0005999	g32283	XP_009113762.1
OG0005999	g50414	XP_009109802.1
OG0006000	g54112	XP_009147919.2
OG0006001	g36388	XP_033148079.1
OG0006002	g22742	XP_009128173.1
OG0006003	g22759	XP_009109428.1
OG0006004	g22821	XP_033133006.1, XP_009134232.2, XP_009138516.1
OG0006005	g22845	XP_033142584.1, XP_009109367.1, XP_033137803.1
OG0006006	g22873	XP_009139093.1, XP_009138468.1
OG0006007	g22905	XP_009142335.2, XP_033133122.1, XP_009138447.1
OG0006008	g22924	XP_009138428.1, XP_009144304.1, XP_009109969.3
OG0006009	g22928, g18252	XP_009138426.1, XP_033130810.1, XP_009129875.1
OG0006010	g22951	XP_009138408.1
OG0006011	g18232, g18233	XP_009109277.1
OG0006012	g23032	XP_009108685.1, XP_009138337.1, XP_009106315.1
OG0006013	g47902	XP_009138332.1
OG0006014	g23064	XP_009108710.1, XP_009138321.1
OG0006015	g23097	XP_009113061.2, XP_009138294.2, XP_033132787.1
OG0006016	g16911	XP_009138148.1
OG0006017	g18152	XP_009123134.1, XP_009108804.1, XP_009130400.1
OG0006018	g47843, g22370, g22311, g22452, g22397, g33567, g33266	XP_018511049.1
OG0006019	g47844, g23165	XP_009120943.1, XP_009138199.2
OG0006020	g23164	XP_009138201.1, XP_009108781.1
OG0006021	g23290	XP_009126429.1, XP_009138064.1
OG0006022	g23342	XP_009108934.1
OG0006022	g16958	XP_009138000.1
OG0006023	g47773	XP_009137997.1, XP_009127126.1
OG0006024	g23366	XP_009127431.1, XP_009137977.2, XP_009108961.1
OG0006025	g16970	XP_009137966.1, XP_009108968.1, XP_009127520.1
OG0006026	g44620, g45972	XP_009127890.1
OG0006027	g45975	XP_033132009.1, XP_009127889.1, XP_009104882.1
OG0006028	g32099	XP_009103174.1, XP_009110100.1, XP_009115525.1
OG0006029	g32090	XP_009115500.1, XP_009110081.2
OG0006030	g50366, g32160	XP_009115367.1, XP_033133886.1
OG0006031	g39479	XP_009134518.2, XP_009111425.1
OG0006032	g39485	XP_033135209.1, XP_009134524.1
OG0006033	g25337	XP_033136954.1, XP_009133970.2, XP_033143727.1
OG0006034	g25332	XP_009106840.1, NP_001288937.1
OG0006035	g17126	XP_009137606.2, XP_033133001.1, XP_009142587.1
OG0006036	g23621, g47637	XP_009143618.1, XP_033141814.1, XP_009137673.1
OG0006037	g10656	XP_009129078.1, XP_033136451.1, XP_009152152.2
OG0006038	g30951	XP_009118575.1
OG0006039	g49801	XP_009118114.1
OG0006039	g31354	XP_009110673.1, XP_009148614.1
OG0006041	g50363	XP_033133892.1
OG0006041	g32154	XP_009115380.1, XP_009103096.2
OG0006042	g32204	XP_033133405.1, XP_009115304.2, XP_009103062.1
OG0006043	g50388, g32212	XP_009115300.1, XP_009109871.1, XP_009103059.1
OG0006045	g18092, g11110	XP_033140207.1, XP_033141537.1, XP_033144738.1
OG0006047	g7434	XP_033147846.1, XP_009135107.1, XP_018508897.1
OG0006049	g10818	XP_009101366.1, XP_033139712.1, XP_009114249.1
OG0006050	g10631	XP_033139879.1, XP_033128423.1, XP_033136460.1
OG0006051	g10334	XP_009151761.2, XP_033141031.1, XP_033136477.1
OG0006052	g11549	XP_009108311.1
OG0006053	g19360	XP_009115723.1
OG0006055	g24180	XP_033133289.1, XP_033129858.1, XP_033144293.1, XP_033144294.1
OG0006056	g47257, g24209	XP_033129027.1
OG0006057	g37062	XP_009114005.3
OG0006061	g18455	XP_018512200.1
OG0006075	g17816	XP_009127787.1, XP_009137923.1
OG0006076	g47752	XP_009127729.1, XP_009137943.1
OG0006077	g16976	XP_009137949.1, XP_009127718.1
OG0006078	g47450	XP_033143978.1, XP_033144019.1
OG0006079	g2787, g11405, g11398	XP_009149923.1
OG0006080	g2759	XP_009149849.1
OG0006081	g19487, g2768	XP_009150210.1, XP_009149843.1
OG0006082	g10827	XP_009101375.1, XP_009107095.1
OG0006083	g10823	XP_009101367.1
OG0006084	g10800	XP_009114235.2, XP_009129239.2, XP_009101350.1
OG0006085	g10797	XP_009101345.1, XP_009129233.1
OG0006086	g41489	XP_009131637.1, XP_009126240.1, XP_009121008.1
OG0006088	g4982	XP_009107543.1, XP_009126200.1
OG0006089	g3922, g3921, g4018, g4987	XP_009107530.1
OG0006090	g5003	XP_009131582.1, XP_009126161.1
OG0006091	g5004	XP_033145013.1, XP_009126160.1
OG0006092	g40952	XP_009104893.1
OG0006093	g12002	XP_009112665.1, XP_009135582.1
OG0006094	g29195	XP_009131537.1, XP_009126109.1
OG0006095	g5056	XP_033139547.1, XP_033143156.1, XP_033138485.1
OG0006096	g45720, g5060	XP_009126098.2, XP_009121508.1, XP_009131526.1
OG0006097	g5085	XP_009126066.1, XP_009121549.1
OG0006099	g29236	XP_033143458.1, XP_009126063.1
OG0006100	g5098	XP_009126060.1, XP_009131486.1
OG0006101	g5099, g29240	XP_009121563.2, XP_009126057.1
OG0006102	g45692	XP_009126046.1, XP_009121577.1
OG0006103	g5117	XP_009131460.1, XP_009121580.1
OG0006104	g5119	XP_009121584.1, XP_009131458.1, XP_009126044.1
OG0006105	g45687	XP_009126037.2, XP_009131448.2, XP_009121601.1
OG0006106	g7686	XP_009134848.1
OG0006107	g47739	XP_009137907.1, XP_009108993.1, XP_009127941.1
OG0006109	g40399	XP_009114634.1, XP_009134256.1
OG0006110	g5170, g29290	XP_033139891.1, XP_009121638.2
OG0006112	g10175	XP_009129815.1
OG0006113	g18963	XP_018515064.1, XP_009129242.1
OG0006114	g5192	XP_009131401.1, XP_009125970.1
OG0006115	g5194	XP_009131398.1
OG0006115	g29313	XP_009121674.1
OG0006116	g5198	XP_009121676.1, XP_009131397.1
OG0006118	g5241, g45627	XP_009125947.1, XP_009131363.1
OG0006119	g5250	XP_009125938.3, XP_009121736.1
OG0006120	g5264	XP_009131350.1
OG0006121	g5268	XP_009125914.1, XP_009131339.2
OG0006122	g5269	XP_009125917.2, XP_009121763.1
OG0006123	g29363	XP_009121777.1
OG0006124	g29367	XP_033142481.1, XP_009121780.1, XP_009125898.1
OG0006125	g29384	XP_009121817.1, XP_009125874.1, XP_009131309.1
OG0006126	g5298, g29388	XP_009125870.1, XP_009131302.1
OG0006127	g29394, g5303	XP_009131288.1, XP_009121838.2
OG0006128	g5304	XP_018512615.1
OG0006128	g29395	XP_009121847.1
OG0006129	g5309	XP_009131281.1, XP_033137902.1
OG0006130	g5350	XP_009131230.1, XP_009125830.1, XP_033141926.1
OG0006131	g5370, g45569	XP_009121940.1, XP_009131209.1
OG0006132	g29449	XP_009121972.1, XP_009125797.1
OG0006133	g45527	XP_009131137.1
OG0006134	g29554	XP_009122525.1
OG0006135	g5480, g45505	XP_009125741.1, XP_009122483.1
OG0006136	g45503	XP_009122477.1
OG0006137	g5493, g45061	XP_009131078.1, XP_009122464.1
OG0006138	g5504	XP_033140842.1
OG0006139	g29592, g45499	XP_009122442.1
OG0006140	g45492	XP_009122427.1, XP_009125718.1
OG0006140	g5514	XP_033142538.1
OG0006141	g5532	XP_009131017.1, XP_009122407.1
OG0006142	g5536	XP_009122321.1, XP_009125698.1
OG0006143	g25494	XP_009111246.1, XP_009134379.1
OG0006144	g39631	XP_009134378.1, XP_009122234.1
OG0006145	g25500	XP_009134373.1
OG0006146	g25511	XP_033140175.1
OG0006147	g39639	XP_009121986.1
OG0006148	g39641	XP_009121973.1, XP_009134366.1
OG0006149	g45190	XP_009121939.1
OG0006150	g23791, g47530	XP_009137497.1, XP_009138887.1
OG0006151	g47526	XP_009137487.1, XP_009138735.1
OG0006151	g23806	XP_009109232.1
OG0006152	g40141	XP_009140756.1, XP_009103572.1
OG0006153	g40138	XP_009140759.1, XP_009133912.1
OG0006154	g40118	XP_009140794.1, XP_009133902.1
OG0006155	g40107	XP_009103600.1, XP_009140802.1
OG0006156	g40087	XP_009103620.1, XP_009140822.1
OG0006157	g37817, g53389	XP_033143912.1, XP_033132161.1
OG0006158	g40063	XP_009140972.2, XP_033145139.1
OG0006159	g40058	XP_009103656.1
OG0006160	g37840	XP_033131349.1, XP_009133879.1
OG0006161	g37841	XP_009103689.2
OG0006162	g37847, g39997	XP_009103709.1, XP_033145176.1
OG0006163	g44623	XP_009127886.1, XP_009105859.2
OG0006164	g51159	XP_009140998.1
OG0006165	g39971, g51173	XP_009144367.1, XP_009141009.1
OG0006166	g39970, g51174	XP_009144366.1
OG0006167	g39967	XP_033148473.1
OG0006168	g51185	XP_009144337.1, XP_018513674.2, XP_009132708.1
OG0006169	g51193	XP_033142569.1, XP_033148185.1
OG0006170	g51201	XP_009144310.1, XP_009141058.1
OG0006171	g51202	XP_009141060.1, XP_009132726.1
OG0006172	g51205	XP_033146580.1, XP_009144306.1
OG0006173	g39896	XP_018514118.1, XP_009132748.1
OG0006174	g39889, g39890	XP_009132756.1, XP_009141109.2
OG0006175	g39884, g37902	XP_009141112.1
OG0006176	g39879	XP_009141117.2
OG0006177	g39833	XP_009132803.1, XP_009144194.1
OG0006178	g51260	XP_009132806.1
OG0006179	g51266	XP_009144048.1, XP_009141182.1
OG0006180	g51268	XP_009144045.2, XP_033145496.1, XP_033143737.1
OG0006181	g39807	XP_033147672.1, XP_033130010.1, XP_009132856.1
OG0006182	g37929	XP_009141246.1
OG0006183	g39796	XP_009132850.2, XP_009143983.2
OG0006184	g39785	XP_009143953.1
OG0006185	g39762	XP_009143913.1, XP_009141284.1
OG0006186	g39736	XP_009114002.1, XP_009123888.1
OG0006187	g6525	XP_033130723.1
OG0006188	g39705	XP_009113977.1, XP_009123914.2
OG0006189	g11087	XP_009101752.1, XP_009113962.2
OG0006190	g39693	XP_009123925.1
OG0006190	g11085	XP_009101747.1
OG0006191	g39686	XP_033137159.1, XP_009101739.3, XP_033140608.1
OG0006192	g47537	XP_009139119.1
OG0006193	g54005	XP_009118931.1
OG0006194	g53957	XP_009119797.1, XP_009107442.1
OG0006195	g50435, g32294	XP_009113735.1, XP_009109778.2
OG0006196	g32299, g32303	XP_033137137.1, XP_009109770.1
OG0006197	g50463	XP_009102919.1, XP_009109737.1, XP_009113678.2
OG0006198	g27665, g50485	XP_009109710.1, XP_009102900.1
OG0006199	g50486, g32356	XP_009113648.1, XP_009109707.1
OG0006200	g22267	XP_009109695.1, XP_009113635.1
OG0006201	g32384	XP_009102874.1
OG0006201	g27677	XP_009109681.1
OG0006202	g51433, g32393	XP_009102864.1, XP_033133546.1, XP_033136317.1
OG0006203	g27679	XP_009109672.1
OG0006204	g32412	XP_009109635.2
OG0006204	g50515	XP_009115217.1
OG0006205	g32423	XP_009122556.1
OG0006206	g32435	XP_009109627.3, XP_009115196.1
OG0006207	g32441	XP_009109623.1, XP_009115194.1
OG0006208	g32448	XP_033130703.1, XP_009115184.1
OG0006209	g32456	XP_009109595.2, XP_009115166.1
OG0006210	g27701	XP_009115160.1
OG0006211	g50537	XP_009115147.1
OG0006213	g32524	XP_009102667.1, XP_009114993.1
OG0006214	g50612	XP_009114963.1, XP_009145229.2, XP_009108102.1
OG0006216	g9773, g242	XP_009112127.1, XP_009150506.1
OG0006217	g32597	XP_009114902.1, XP_009107993.1
OG0006218	g10701	XP_009101244.1, XP_009114194.1
OG0006219	g16698	XP_033130026.1, XP_009129114.1
OG0006220	g16679	XP_009152193.2, XP_009129093.1
OG0006221	g10659	XP_009114153.1
OG0006222	g12015	XP_009145917.1
OG0006223	g9649	XP_009112336.2
OG0006224	g9654, g19654	XP_009103474.1
OG0006225	g96	XP_009103421.1
OG0006227	g119	XP_009130530.1, XP_009150676.1
OG0006228	g145, g9703	XP_009150649.2, XP_033140795.1, XP_033135178.1
OG0006229	g9706	XP_009150644.1, XP_009130517.1
OG0006230	g9708	XP_009112188.2, XP_009150641.1
OG0006231	g158	XP_009130506.1, XP_009150623.1
OG0006232	g168	XP_033137297.1, XP_009130495.1, XP_009150599.1
OG0006233	g177	XP_033128202.1, XP_009112170.1
OG0006234	g9729	XP_009112167.1, XP_009150575.1
OG0006235	g201	XP_033128214.1, XP_033139349.1
OG0006236	g203	XP_009112159.1, NP_001288926.1, XP_009150558.1
OG0006238	g9775	XP_009112125.1, XP_009150499.1
OG0006239	g9788	XP_009130438.1, XP_009150478.1
OG0006240	g9794	XP_033141715.1, XP_009150461.1
OG0006241	g269	XP_009130277.1, XP_009112108.1, XP_009150449.1
OG0006242	g289	XP_009112087.1, XP_009150409.1
OG0006243	g319	XP_009112060.1, XP_009150370.2
OG0006244	g51953	XP_009150365.1
OG0006245	g325	XP_009150361.1, XP_009112046.1
OG0006246	g37118	XP_009143718.2
OG0006247	g9841	XP_009151402.1, XP_009112034.1
OG0006248	g9842	XP_009112033.1, XP_009151404.1
OG0006249	g4754	XP_009111916.1
OG0006250	g346	XP_009112027.1, XP_009151380.1
OG0006251	g347	XP_009112026.1, XP_009151379.1
OG0006252	g361, g9863	XP_009134948.1, XP_009151360.2
OG0006253	g9861	XP_009151354.1, XP_009130208.1
OG0006254	g9866	XP_009130205.1, XP_009112016.1, XP_033130066.1
OG0006255	g9868	XP_009151342.1, XP_033134780.1
OG0006256	g372, g9869	XP_009112011.2, XP_033141845.1
OG0006257	g409	XP_009130166.1
OG0006259	g9912	XP_009111983.2, XP_009136447.1
OG0006261	g442	XP_009136423.1, XP_009130140.1, XP_009111969.1
OG0006262	g443, g9932	XP_018511839.1
OG0006263	g444	XP_009136418.1
OG0006264	g9953	XP_009136393.1, XP_009111955.2
OG0006265	g9957	XP_009150865.1, XP_009141478.1
OG0006266	g9958	XP_009150863.1, XP_009141470.1
OG0006267	g493, g18587	XP_009141562.1, XP_009150882.1
OG0006268	g498	XP_009130107.1, XP_033135753.1
OG0006269	g521, g9996	XP_009141913.1, NP_001288989.1
OG0006270	g522	XP_009150942.1, XP_009141935.1
OG0006271	g562	XP_009130000.1, XP_009151003.3
OG0006272	g563	XP_009129999.1, XP_009151006.1
OG0006273	g582	XP_033134702.1, XP_009129986.1, XP_009151040.1
OG0006274	g10069, g603	XP_009151080.1, XP_009129957.1
OG0006275	g10077	XP_009129944.1, XP_009151101.1
OG0006276	g616, g10078	XP_033129722.1, XP_033134494.1
OG0006277	g618	XP_009111680.1, XP_009151105.1
OG0006278	g635	XP_033140490.1, XP_018509621.2, XP_009151123.1
OG0006279	g29117	XP_033138611.1
OG0006280	g29112	XP_009126358.1, XP_009120891.1
OG0006281	g28977	XP_018512096.2, XP_033138603.1
OG0006282	g28964, g684	XP_009131759.2, XP_009120847.1
OG0006283	g695	XP_009126411.2, XP_009131765.1
OG0006284	g41406	XP_009126427.1
OG0006285	g10190	XP_009111876.1, XP_009151297.1
OG0006286	g41403, g41559	XP_033142552.1, XP_009121353.2
OG0006287	g28926	XP_033141329.1, XP_009120793.1
OG0006288	g28904	XP_009126500.2, XP_009120726.1
OG0006289	g41366	XP_033140509.1
OG0006289	g28891	XP_009131845.1
OG0006290	g28886	XP_009126522.1, XP_009120688.1
OG0006291	g41362	XP_009133907.1
OG0006292	g783	XP_009120677.1, XP_009131867.1
OG0006294	g28827	XP_009126592.1, XP_018511275.1
OG0006295	g28803	XP_009120538.1, XP_009131942.1
OG0006296	g13865, g5936	XP_009117510.1, XP_033130583.1
OG0006297	g28765, g41301	XP_033143205.1
OG0006298	g1232	XP_009120400.2
OG0006299	g39265	XP_009132027.1, XP_009126728.2
OG0006300	g1162	XP_009126757.2, XP_033137700.1, XP_009132059.2
OG0006301	g47430	XP_033142721.1
OG0006302	g30983	XP_009111003.2, XP_018515449.2
OG0006303	g28692	XP_009126769.1, XP_009120334.1, XP_009132073.2
OG0006304	g1150	XP_009126793.1, XP_009132084.1
OG0006305	g24271	XP_009108309.1, XP_009144600.1
OG0006306	g1130	XP_009126820.1, XP_009126892.1
OG0006307	g1119	XP_018510743.1, XP_009132114.1
OG0006308	g28649, g1117	XP_009126826.1, XP_009132117.1
OG0006309	g45977	XP_018508230.1, XP_009127883.1
OG0006310	g28630	XP_009132138.1, XP_009120251.1
OG0006311	g28595	XP_009120217.1, XP_009132156.1, XP_009126905.2
OG0006312	g28794, g28601	XP_009126904.1, XP_009120226.1
OG0006313	g2618	XP_009150132.1
OG0006314	g28589, g1092	XP_009120207.2, XP_009126916.1
OG0006315	g39336	XP_009132175.1
OG0006315	g28569, g28570	XP_009124302.1, XP_033145652.1
OG0006316	g28557	XP_009120164.1
OG0006317	g1075	XP_009126936.1, XP_009132291.1, XP_009120163.1
OG0006318	g1060, g28553	XP_009132317.1, NP_001288958.1
OG0006319	g1046	XP_009120121.1
OG0006320	g39383, g28508	XP_009127025.2
OG0006321	g17887	XP_009109664.1, XP_009115235.1
OG0006322	g39405, g41744	XP_009119996.1, XP_009127077.1
OG0006323	g2624	XP_009150140.1, XP_009149732.1
OG0006324	g19414	XP_009150156.2, XP_009149756.1, XP_009151913.2
OG0006325	g19415, g36001, g2640	XP_009151859.1
OG0006326	g2680	XP_009149786.1, XP_009150169.1
OG0006327	g2690	XP_009151520.1, XP_009149797.1
OG0006328	g28456	XP_009119943.1, XP_009127113.1
OG0006329	g947	XP_009132450.1, XP_009119952.1
OG0006330	g25465	XP_009144577.1, XP_009134438.1
OG0006331	g25487	XP_009111257.2
OG0006332	g29636	XP_009122355.1
OG0006333	g29634	XP_009125683.1, XP_009132220.1, XP_009122352.1
OG0006334	g41092	XP_009104723.2, XP_009123002.2
OG0006335	g45467	XP_009125670.1, XP_009122390.1
OG0006336	g29659	XP_009122290.1, XP_009130961.1
OG0006337	g29670	XP_009130947.1, XP_009122268.1
OG0006338	g29674	XP_009125649.2, XP_009122262.2
OG0006340	g29683	XP_009125643.1, XP_009122240.1
OG0006341	g5600	XP_033145097.1, XP_009122244.1
OG0006342	g29691, g45450	XP_009130932.1
OG0006343	g19548	XP_009113038.1, XP_009124342.1
OG0006344	g29727, g5638	XP_009122151.1, XP_033145099.1
OG0006345	g29731	XP_009122145.1
OG0006346	g29740	XP_009122903.1
OG0006347	g5647, g29749	XP_009130859.1
OG0006348	g5658	XP_009122546.1, XP_009130848.1
OG0006349	g29761	XP_009125580.2, XP_009130846.1
OG0006350	g29762	XP_033138163.1, XP_009130844.1
OG0006351	g5679, g5678	XP_009125563.2, XP_009122587.1
OG0006352	g29788	XP_009122589.2, XP_009125562.1
OG0006353	g5677, g29789	XP_009122590.1, XP_009130827.1
OG0006354	g29791, g5690	XP_018511235.2, XP_009130821.2
OG0006355	g29807	XP_033137434.1, XP_018512290.1
OG0006356	g29810	XP_009122663.1, XP_009130789.2
OG0006357	g5738	XP_009130716.1
OG0006359	g5754	XP_009130730.1, XP_009122729.2
OG0006360	g5761	XP_009125476.1
OG0006361	g5763	XP_033139799.1, XP_009122739.1, XP_009130726.1
OG0006362	g5779	XP_009125461.1, XP_009122757.1
OG0006363	g5095, g16718	XP_009130698.1, XP_033137559.1
OG0006364	g5787	XP_009130703.1, XP_009125451.1
OG0006365	g5786	XP_009122777.2, XP_009130705.1
OG0006367	g45307	XP_009130679.1, XP_009122813.1
OG0006368	g3005	XP_033137567.1, XP_033139795.1
OG0006369	g10287	XP_009129713.1, XP_009151618.1
OG0006370	g5827	XP_009130657.1, XP_009125422.1
OG0006371	g6883	XP_009145903.1
OG0006372	g16767	XP_033130475.1, XP_009140133.1
OG0006373	g19596	XP_009128439.1
OG0006374	g44282	XP_009106761.1
OG0006375	g44286, g46582	XP_009104460.1, XP_009128424.1, XP_009106749.1
OG0006377	g46559	XP_009104479.1, XP_009106723.1
OG0006378	g46533	XP_033141820.1
OG0006378	g44313	XP_009104515.1
OG0006379	g46517	XP_009104535.1
OG0006380	g44327	XP_009106659.1, XP_009104534.1
OG0006381	g44357	XP_009106555.1
OG0006382	g17932	XP_033131319.1
OG0006382	g46451	XP_009128295.2
OG0006383	g46424	XP_033140019.1, XP_009106464.2
OG0006384	g46389	XP_009104603.1, XP_009128252.1
OG0006385	g46348	XP_009128223.3
OG0006386	g47244	XP_009136881.1, XP_009108344.1
OG0006388	g46310, g44382	XP_009104653.1, XP_009128204.1, XP_009106348.1
OG0006389	g44399, g46274	XP_009128177.1, XP_009106303.1
OG0006390	g43487, g44436	XP_009128128.1, XP_033131625.1
OG0006391	g44440	XP_009128127.2, XP_009106219.1
OG0006392	g44447	XP_033131315.1, XP_009106208.1
OG0006393	g44466	XP_033140573.1, XP_009106190.1
OG0006394	g44473, g46191	XP_009104712.1, XP_009128086.1, XP_009106180.1
OG0006395	g44477	XP_009104719.1, XP_009106172.1
OG0006396	g14033	XP_009121128.1, XP_009150842.1
OG0006397	g6049, g14006	XP_009150772.1, XP_009121089.1
OG0006398	g19386	XP_009101417.1
OG0006399	g2609	XP_009115662.1, XP_009101405.1
OG0006400	g28487	XP_009119982.1, XP_009132436.1
OG0006401	g2733, g19505	XP_009150229.1, XP_009149886.1
OG0006402	g12928	XP_009134901.1, XP_033147482.1
OG0006403	g36739	XP_009144731.1, XP_009106820.1
OG0006404	g36734	XP_033133655.1, XP_033148486.1
OG0006405	g54306	XP_009106828.1, XP_033147042.1, XP_033129303.1
OG0006406	g36721	XP_009147502.2, XP_009106862.1
OG0006407	g10649	XP_009152146.1
OG0006408	g36710	XP_009147507.1, XP_009103728.1, XP_009106882.2
OG0006409	g36693	XP_009147528.1, XP_009106910.1
OG0006410	g54346	XP_009147543.2, XP_009107064.1
OG0006412	g54353	XP_009107060.1, XP_009147559.1, XP_009106946.1
OG0006413	g7154, g36660	XP_033147241.1, XP_009123971.1, XP_033128666.1
OG0006414	g54301	XP_009147589.2
OG0006415	g36601	XP_009147635.2, XP_009147636.1
OG0006416	g36600	XP_009107008.2, XP_009144802.1
OG0006417	g51558	XP_018513364.2, XP_033147427.1, XP_009141536.1
OG0006418	g51564	XP_009143620.2, XP_009141556.1
OG0006420	g24182	XP_009131858.1, XP_009136934.2
OG0006421	g11467	XP_009123309.1, XP_009150276.1
OG0006422	g19609	XP_009150296.1
OG0006423	g10337	XP_033140759.1, XP_009151765.1
OG0006424	g17919, g46929	XP_009108071.1
OG0006425	g28399	XP_009132504.1, XP_033137321.1
OG0006426	g28404	XP_009127194.1, XP_009119849.1
OG0006427	g1459	XP_009134034.1, XP_009118906.1
OG0006428	g26831	XP_009123860.1
OG0006429	g46978	XP_009107686.1, XP_009139641.1
OG0006430	g24697	XP_009107693.1, XP_009139636.1
OG0006431	g26156, g46993	XP_033148736.1, XP_033146643.1, XP_009107702.1
OG0006432	g47013	XP_009139600.1
OG0006433	g24570	XP_009139563.1, XP_009108099.1
OG0006435	g44515	XP_018508856.1, XP_033141084.1, XP_009106118.1
OG0006436	g24460	XP_009147329.2, XP_009107840.1
OG0006437	g52876, g43248, g14875, g36165, g47105	XP_009136697.1
OG0006438	g47111, g5208, g15976	XP_009136706.1, XP_033133435.1
OG0006441	g46018	XP_009104843.1, XP_009105946.2
