Orthogroup	Cochlearia_excelsa	Camelina_sativa
OG0005639	g36443	XP_010500605.1, XP_010479498.1, XP_010461894.1
OG0005640	g28039	XP_010500705.1, XP_010479603.1
OG0005641	g36548	XP_010462050.1, XP_010479713.1, XP_010500806.1
OG0005642	g51397	XP_010413803.1, XP_010509826.1, XP_010469422.1
OG0005643	g18606, g37980	XP_010504889.1, XP_010516581.1, XP_010509763.1
OG0005644	g51443	XP_010504894.1, XP_010516584.1, XP_010509761.1, XP_019098429.1
OG0005645	g31632, g49957	XP_010476706.1, XP_010497615.1, XP_010459143.1
OG0005646	g19507	XP_010503368.1, XP_010426209.1, XP_019102273.1
OG0005647	g51507	XP_010509637.1, XP_010505023.1, XP_010516696.1
OG0005648	g51513	XP_010509635.1, XP_010516702.1, XP_010505030.1
OG0005649	g47312	XP_010439711.1, XP_010434412.1, XP_010449351.1
OG0005650	g24126	XP_010449353.1, XP_010434413.1
OG0005651	g24135, g47306	XP_010439724.1, XP_010434428.1, XP_010449364.1
OG0005652	g47290	XP_010449453.1, XP_010434484.1, XP_010439797.1
OG0005653	g24174	XP_010449492.1, XP_010434509.1, XP_010439831.1
OG0005654	g47258, g17491	XP_010434566.1, XP_010439894.1, XP_010449496.1
OG0005655	g47223, g47218, g47219, g24250	XP_010449595.1, XP_010434646.1, XP_010439983.1
OG0005656	g24270	XP_010449632.1, XP_010440022.1, XP_010434684.1, XP_019098630.1
OG0005657	g40621	XP_010441593.1, XP_010494803.1, XP_010481461.1
OG0005658	g19324, g11354	XP_010426654.1, XP_010515503.1, XP_010503798.1
OG0005659	g19335, g2509	XP_010515482.1, XP_010426643.1, XP_010503776.1
OG0005660	g47467, g23881	XP_010433881.1, XP_010439150.1, XP_010509303.1
OG0005661	g23889	XP_010439171.1, XP_010433905.1, XP_010448708.1
OG0005662	g1317	XP_010482526.1, XP_010443953.1
OG0005663	g28331	XP_010443032.1, XP_019087921.1, XP_010482465.2
OG0005664	g28317	XP_010442595.1, XP_010482442.1, XP_010426305.1
OG0005665	g36267	XP_010479187.1, XP_010500300.1
OG0005666	g13695	XP_010488960.1, XP_010467300.1, XP_010518178.1
OG0005667	g13718, g14058	XP_010489304.1, XP_010467429.1
OG0005668	g47474, g23871	XP_010433860.1, XP_010439133.1, XP_010448655.1
OG0005669	g17309	XP_010448941.1, XP_010434085.1, XP_010439369.1
OG0005670	g17312	XP_019086514.1, XP_010439392.1, XP_010451289.1
OG0005671	g47347	XP_010434275.1, XP_010449165.1
OG0005672	g47357	XP_010439537.1, XP_010434251.1
OG0005673	g17393	XP_019089616.1
OG0005674	g47369	XP_019087373.1, XP_010449102.1, XP_010434210.1
OG0005677	g47579, g25029	XP_010438790.1, XP_010448310.1, XP_010433538.1
OG0005678	g17584	XP_010449790.1, XP_010434822.1, XP_010440153.1
OG0005679	g32255	XP_010460464.1, XP_010499182.1, XP_010478024.1
OG0005680	g17569, g24331	XP_010449743.1, XP_010440125.1, XP_010434797.1
OG0005681	g17558, g24293	XP_010449668.1, XP_010434720.1, XP_010440058.1
OG0005684	g18708	XP_010413131.1, XP_010512783.1
OG0005685	g18772	XP_010512732.1, XP_010468873.1, XP_010473750.1, XP_019082826.1
OG0005686	g18741	XP_019093835.1, XP_019098410.1, XP_010512686.1, XP_010413222.1
OG0005687	g18794	XP_010512648.1, XP_010413269.1, XP_010468943.1
OG0005688	g1773	XP_010413302.1, XP_010512602.1, XP_010468980.1
OG0005690	g1819	XP_010469018.1, XP_010413353.1
OG0005691	g1838	XP_010512511.1, XP_010469098.1, XP_010413380.1
OG0005692	g1858	XP_010413398.1, XP_010512494.1, XP_010469081.1
OG0005693	g1869	XP_010469058.1, XP_010413429.1, XP_010512467.1
OG0005694	g1883	XP_010469129.1, XP_019101728.1
OG0005695	g1889	XP_010413513.1, XP_010469142.1, XP_010512413.1
OG0005696	g18802	XP_010512401.1, XP_010418608.2
OG0005696	g1898	XP_019093599.1, XP_010413530.1
OG0005697	g18864	XP_010413604.1
OG0005698	g2029	XP_010512228.1, XP_019093715.1, XP_010500149.1, XP_010509044.1
OG0005699	g37497	XP_010517892.1, XP_010508445.1
OG0005700	g18903	XP_010512156.1, XP_010413729.1, XP_019100971.1, XP_010473836.1
OG0005701	g2006, g18907	XP_010512145.1, XP_010469363.1, XP_010413743.1
OG0005703	g52040	XP_010517735.1, XP_010508606.1, XP_010506031.1
OG0005704	g18985	XP_010427630.1, XP_010516364.1, XP_010504680.1
OG0005705	g2105	XP_019102410.1, XP_019100389.1, XP_019085349.1
OG0005706	g2072	XP_010427564.1, XP_010504623.1, XP_010516309.1
OG0005707	g2065	XP_010412808.2, XP_010427547.1
OG0005708	g19019	XP_010427491.1, XP_010412803.2, XP_010504565.1
OG0005709	g19029, g2151	XP_010427453.1, XP_010516244.1, XP_010504541.1
OG0005710	g19036, g3762, g2160	XP_010507477.1, XP_010504525.1, XP_010516232.1, XP_010427444.1
OG0005711	g19038	XP_010516228.1, XP_010504519.1, XP_010427441.1
OG0005712	g11268	XP_010504494.1, XP_010516209.2, XP_010427417.1
OG0005713	g19133, g2268	XP_010516021.1, XP_010427199.1
OG0005714	g11287	XP_010427183.1, XP_010504288.1, XP_019102358.1
OG0005715	g31914	XP_010477260.1, XP_019094852.1, XP_010498461.1, XP_010459709.1
OG0005716	g2319	XP_010515912.1, XP_010504188.1, XP_010427063.1
OG0005717	g19179	XP_010427030.1, XP_010504142.1
OG0005718	g41762, g39446	XP_010482775.1, XP_010442942.2, XP_019085021.1
OG0005719	g28410	XP_010445649.1, XP_010442879.1, XP_010482709.1
OG0005720	g28409	XP_010482708.1, XP_010442878.1, XP_010445643.1
OG0005721	g11653, g13547	XP_010488701.1, XP_010422778.1, XP_010467009.1
OG0005722	g27130	XP_010435429.1, XP_010450365.1, XP_010440704.1
OG0005723	g18047, g18048	XP_010415211.1, XP_010470550.1, XP_010496346.1
OG0005724	g44920	XP_010511628.1, XP_019093708.1, XP_010415269.1
OG0005725	g41728	XP_010511652.1, XP_010415300.1, XP_010470633.1
OG0005726	g44908	XP_010415309.1, XP_010470640.1, XP_010511662.1
OG0005727	g41654	XP_010470668.1, XP_010511702.1, XP_010415335.1
OG0005728	g41643	XP_010415346.1, XP_010470681.1, XP_010511718.1
OG0005729	g44846	XP_010470780.1, XP_010511822.1, XP_010415452.1
OG0005731	g41554	XP_010511833.1, XP_010470793.1, XP_010415461.1
OG0005732	g6069, g6029	XP_010413120.1, XP_010467608.1, XP_010489500.1
OG0005733	g13973, g6019, g36032	XP_019092377.1, XP_019090802.1, XP_019096546.1
OG0005734	g7915	XP_010485421.1, XP_010463575.1, XP_010426612.1, XP_019084531.1
OG0005735	g5955, g13911	XP_010489494.1, XP_010415414.1, XP_010467895.1
OG0005736	g18070	XP_010415349.1, XP_010467891.1
OG0005737	g37366	XP_010517515.1, XP_010508811.1, XP_010505828.1
OG0005738	g51923	XP_010505810.1, XP_010517501.1, XP_010508833.1
OG0005739	g38142, g51885	XP_010505777.1, XP_010517467.1, XP_010508864.1
OG0005740	g37344	XP_010508924.1, XP_010505707.1, XP_010517397.1
OG0005741	g51842, g37341	XP_010505700.1, XP_010508936.1, XP_010517385.1
OG0005742	g4210, g38132	XP_010508982.1, XP_010505659.1, XP_010517333.1
OG0005743	g37325	XP_010508995.1, XP_010517317.1
OG0005745	g37316	XP_010517268.1, XP_010505601.1, XP_010509034.1
OG0005746	g37315	XP_010517266.1, XP_010509037.1, XP_010505596.1
OG0005747	g6345	XP_010496146.1, XP_010425031.1, XP_010488819.1, XP_010467158.1
OG0005748	g51753	XP_010505574.1, XP_010509071.1, XP_010517246.1
OG0005749	g51718	XP_010505462.1, XP_010517133.1
OG0005750	g51716	XP_010517130.1, XP_010509182.1
OG0005751	g51694	XP_010517093.1, XP_010505420.1, XP_010509228.1
OG0005752	g51682	XP_010517072.1, XP_010509256.1, XP_019100490.1
OG0005753	g51678	XP_010517067.1, XP_010505387.1, XP_010509264.1
OG0005754	g51659	XP_010509298.1, XP_010505355.1, XP_010517035.1, XP_010507599.1
OG0005755	g38075, g51657	XP_010505354.1, XP_010509312.1, XP_019099896.1, XP_010517032.1
OG0005756	g37210	XP_010517008.1, XP_010517006.1, XP_010505321.1, XP_010509343.2
OG0005758	g31478	XP_010458844.1, XP_010495608.1, XP_010476407.1
OG0005760	g40428, g13150	XP_010496165.1, XP_010432986.1, XP_010422254.1
OG0005762	g25580	XP_010455787.1, XP_010432131.1, XP_010422319.1
OG0005763	g45143	XP_010455623.1, XP_019084085.1
OG0005764	g50904	XP_010472240.1, XP_010417010.1, XP_010429171.1
OG0005765	g36915	XP_010429250.1, XP_010417062.1, XP_010472305.1
OG0005767	g38397, g50967	XP_010429364.1, XP_010472408.1, XP_010417152.1
OG0005768	g53741, g28203, g28200	XP_010500117.1, XP_010461415.1
OG0005769	g28151, g53837	XP_010500135.1, XP_010479043.1, XP_019091112.1
OG0005770	g50168, g50173, g32366, g50709, g22266, g32367, g11785	XP_019094502.1
OG0005771	g32666	XP_019091256.1, XP_010478762.1, XP_010499889.1
OG0005772	g40216	XP_010436542.1, XP_010455264.1, XP_010421747.1
OG0005773	g40215	XP_010421746.1, XP_010469761.1, XP_010455263.1
OG0005774	g40305	XP_010437187.1, XP_010421955.1, XP_010455433.1
OG0005775	g25773	XP_019090729.1, XP_019090004.1, XP_019084059.1
OG0005776	g40343	XP_010435677.1
OG0005777	g25710, g25699, g40375	XP_010455565.1, XP_010422103.1, XP_010434802.1
OG0005778	g40379, g25693	XP_010455571.1, XP_010422117.1, XP_010434710.1
OG0005779	g25682	XP_010455587.1, XP_010434206.1, XP_010422128.1
OG0005780	g29094	XP_010454182.1, XP_010492964.1, XP_010420707.1
OG0005781	g10103	XP_010421506.1, XP_010454993.1, XP_010493903.1
OG0005782	g4716	XP_010455160.1, XP_010421659.1, XP_010494063.1
OG0005783	g13870, g5937	XP_010489106.1, XP_010416391.1
OG0005784	g47732	XP_010453501.1
OG0005784	g12735	XP_010485501.1, XP_010463532.1, XP_010498082.1
OG0005785	g13848	XP_010415463.1, XP_010467792.1
OG0005786	g37750	XP_010518486.1, XP_010507861.1
OG0005787	g37731	XP_010506783.2, XP_010518446.1, XP_010507890.1
OG0005788	g50819	XP_010507911.1, XP_010506762.1, XP_010518422.1
OG0005789	g37702	XP_010518381.1, XP_010518535.1, XP_010507952.1, XP_010506715.1
OG0005790	g37697	XP_010507775.2, XP_010518359.1, XP_010507965.1
OG0005791	g50798	XP_010518356.1, XP_010506696.1, XP_010507971.1
OG0005792	g37672, g50785	XP_010506665.1, XP_010518330.1, XP_010508003.1
OG0005793	g31538, g49910	XP_010458967.1, XP_010476524.1, XP_010496294.1
OG0005794	g37639	XP_010506593.1, XP_010518256.1, XP_010508080.1
OG0005795	g18852	XP_010447679.1, XP_010511651.1, XP_019089448.1, XP_010434892.1
OG0005797	g37604	XP_010506476.1, XP_010518150.1, XP_019101171.1
OG0005798	g52229, g37590	XP_010506457.1, XP_010518132.1, XP_010508202.1
OG0005799	g52190, g38235	XP_010508268.1, XP_010518071.1
OG0005800	g37533, g38227	XP_010506335.1, XP_010518015.1, XP_010508322.1
OG0005801	g37509	XP_010517932.1, XP_010508402.1, XP_010506248.1, XP_010478860.1
OG0005802	g37490	XP_010506175.1, XP_010517871.1, XP_010508457.1
OG0005803	g52083	XP_010506122.1, XP_010517822.1, XP_010508524.1
OG0005804	g52075, g38193	XP_010517796.1, XP_010508549.1, XP_010506094.1
OG0005805	g52063, g52070	XP_010517786.1, XP_010506089.1, XP_010508554.1
OG0005806	g37447	XP_010517768.1, XP_010506068.1, XP_010508576.1
OG0005807	g45018	XP_010415158.1, XP_010470485.1, XP_010511544.1
OG0005808	g38181	XP_010508588.1, XP_010517751.1, XP_010506057.1
OG0005809	g52025	XP_010506006.1, XP_010517712.1, XP_010508625.1
OG0005810	g37421, g52023	XP_010505997.1, XP_010508637.1, XP_010517703.1
OG0005811	g52019	XP_010517701.1, XP_010508644.1, XP_010505992.1
OG0005812	g52002	XP_010505952.1, XP_010517659.1, XP_010508693.1
OG0005813	g10890	XP_010441485.1, XP_010481346.1, XP_010494952.1
OG0005814	g7920	XP_010413829.1, XP_010463561.1, XP_010485528.1
OG0005815	g12688	XP_010468062.1, XP_010485474.1, XP_010463628.1
OG0005816	g7865	XP_010498751.1, XP_010485566.1, XP_010463668.1
OG0005817	g12671	XP_010463705.1, XP_010485608.2, XP_010501565.1
OG0005818	g7854	XP_010463709.1, XP_010501847.1, XP_010485612.1
OG0005819	g12760	XP_010463735.1, XP_019096317.1, XP_010504555.2, XP_019096316.1
OG0005820	g7837	XP_010505859.1, XP_010485640.1, XP_010463750.1
OG0005821	g7830	XP_010507107.1, XP_010485654.1, XP_010463765.1
OG0005822	g7780	XP_010463907.1, XP_019096223.1, XP_019099812.1
OG0005823	g7725, g12835, g42578	XP_010485887.1, XP_010463986.1, XP_010421247.1
OG0005824	g12847	XP_010424603.1, XP_010485951.1, XP_019092406.1
OG0005825	g12854, g12562	XP_010485954.1, XP_010464042.1, XP_010424829.1
OG0005826	g12554	XP_010485998.1, XP_010464074.1, XP_010428004.1
OG0005827	g12519	XP_019092154.1, XP_010464145.1, XP_010433368.1, XP_010486067.1
OG0005828	g12498	XP_010486113.1, XP_010464190.1, XP_010436957.1
OG0005829	g7658	XP_010464196.1, XP_010437511.1, XP_010486120.1
OG0005830	g12491, g7648	XP_010486149.1, XP_010439690.1, XP_010464213.1
OG0005831	g12929	XP_010464234.1, XP_010442070.1, XP_010489700.1, XP_010486175.1
OG0005832	g12942	XP_010464260.1, XP_010486202.1, XP_010444190.1
OG0005833	g12468	XP_010464276.1, XP_010486216.1, XP_010445530.1
OG0005834	g7620	XP_010445981.1, XP_010464284.1
OG0005835	g7613, g12461, g12945	XP_010447160.1, XP_010464308.1
OG0005836	g12950	XP_010464294.1, XP_019096875.1, XP_010448390.1
OG0005837	g7596	XP_010464356.1, XP_010486284.1
OG0005838	g7594	XP_010486293.1, XP_010451744.1, XP_010464359.1
OG0005839	g7580	XP_010486322.1, XP_010455414.1, XP_010464389.1
OG0005840	g7547	XP_010486398.1, XP_010486399.1, XP_010462718.1, XP_010462804.1, XP_010464467.1
OG0005841	g7509	XP_010470399.1, XP_010464562.1, XP_010486485.1
OG0005842	g13039	XP_010464579.1, XP_010471906.1
OG0005843	g7009, g2156	XP_010504205.1, XP_010487494.1, XP_010465662.1
OG0005844	g12366	XP_019096825.1, XP_010414858.1, XP_010486188.1, XP_010464735.1
OG0005845	g7403	XP_010490355.1, XP_010486715.1, XP_010464784.1
OG0005847	g7393, g12333	XP_010487560.1, XP_010486762.1, XP_010464818.1
OG0005848	g12312	XP_010497969.1, XP_010486836.1, XP_010464902.1
OG0005849	g12293	XP_010486905.1, XP_010498621.1, XP_010464969.1
OG0005850	g7285	XP_010487002.1, XP_010499460.1, XP_010465055.1
OG0005851	g7277	XP_010465065.1, XP_010487012.1
OG0005852	g12260	XP_010499608.1, XP_010487015.1, XP_010465068.1
OG0005854	g7250	XP_010465160.1, XP_010487083.1, XP_010500313.1
OG0005855	g24442	XP_010449926.2, XP_019088831.1, XP_010434948.1
OG0005856	g12222, g7220	XP_010465221.1
OG0005857	g13204, g7206	XP_010465261.1, XP_010501395.1, XP_010487165.1
OG0005858	g12200	XP_010487201.1, XP_010501663.1, XP_010465298.1
OG0005859	g12199	XP_010487203.1
OG0005860	g13213, g7179	XP_010501760.1, XP_010487218.1
OG0005861	g12157	XP_010502412.1, XP_010465435.1, XP_010465434.1, XP_010487312.1
OG0005862	g7123, g12155	XP_010487316.1, XP_010465437.1, XP_010502427.1
OG0005863	g7067	XP_010487383.1, XP_010465526.1, XP_010503149.1
OG0005864	g13248, g7047	XP_010487438.1, XP_010503617.1, XP_010465590.1
OG0005865	g13250	XP_010487448.1, XP_010465606.1, XP_010465608.1, XP_010465605.1, XP_010465607.1, XP_010503700.1
OG0005866	g7028	XP_010465638.1, XP_010487476.1, XP_010504014.1
OG0005867	g7007	XP_010465672.1, XP_010487511.1, XP_010504374.1
OG0005869	g13273	XP_010465732.1, XP_010487572.1, XP_010504913.1
OG0005870	g6957	XP_010487596.1, XP_010465752.1, XP_010465751.1, XP_010487597.1
OG0005872	g6926	XP_010505696.1, XP_010487666.1, XP_010465825.1
OG0005873	g6916, g13294	XP_010505998.1, XP_010465843.1, XP_010487681.1
OG0005874	g6910	XP_010506251.1, XP_010487711.1, XP_010465873.1
OG0005875	g13302	XP_010465901.1, XP_010506521.1, XP_010487730.1
OG0005876	g12017, g6891	XP_010487734.1, XP_010465904.1, XP_010506541.1
OG0005877	g13307, g916	XP_010487769.1, XP_010465943.1, XP_010506901.1
OG0005878	g6859	XP_010487792.1, XP_010507082.1, XP_010465980.1
OG0005879	g11991	XP_010507128.2, XP_010487798.1, XP_010465990.1
OG0005880	g11981	XP_019096285.1, XP_019082392.1, XP_010466025.1
OG0005881	g13326, g11978	XP_010487822.1, XP_010466027.1
OG0005882	g11968	XP_010468871.1, XP_010413182.1, XP_010512733.1
OG0005883	g11960	XP_010507670.1, XP_010466077.1, XP_010487875.1
OG0005884	g13393	XP_010488169.1, XP_010510360.1, XP_010466403.1
OG0005885	g13344	XP_010487900.1
OG0005886	g6768	XP_010487950.1, XP_010466158.1, XP_010508216.1
OG0005887	g13352, g11944	XP_010487953.1, XP_010466163.1, XP_010508254.1
OG0005888	g13364	XP_010508451.1, XP_010487972.1, XP_010466182.1
OG0005890	g11923, g6746	XP_010508763.1, XP_010466211.1, XP_010487999.1
OG0005891	g11922	XP_010466213.1, XP_010508774.1, XP_010488001.1
OG0005892	g6713	XP_010466266.1
OG0005893	g10357	XP_010502961.1, XP_010514646.1, XP_010425734.1
OG0005894	g25112	XP_010435484.1, XP_010496604.1, XP_010440779.1
OG0005895	g13440	XP_010466568.1, XP_010488308.1, XP_010511666.1
OG0005896	g6513	XP_010466712.1, XP_010512656.1, XP_010488441.1
OG0005897	g11755	XP_010488424.1, XP_010466700.1, XP_010512570.1
OG0005898	g6543	XP_010512193.1, XP_010488372.1, XP_010488371.1, XP_010466639.1
OG0005899	g6545	XP_010488367.1, XP_010466636.1, XP_010512170.1
OG0005900	g6568	XP_010466576.1, XP_010511753.1, XP_010488319.1
OG0005901	g13432	XP_010466559.1, XP_010466557.1, XP_010511601.1, XP_010488301.1
OG0005902	g6575, g13430	XP_010488294.1, XP_010511526.1, XP_010466547.1
OG0005903	g13426, g6580, g11817	XP_010490033.1, XP_010511454.1, XP_010466537.1
OG0005904	g6586	XP_010511305.1, XP_010488265.1, XP_010468376.1
OG0005905	g11835	XP_010466490.1, XP_010511056.2, XP_010488236.1
OG0005906	g23423	XP_010438202.1, XP_010447750.1, XP_010433013.1
OG0005907	g44977	XP_010415192.1, XP_010470525.2, XP_010511479.1
OG0005908	g4730	XP_010494101.1, XP_010421699.1
OG0005909	g4755	XP_010511211.1, XP_010470377.1, XP_010414919.1
OG0005910	g10223	XP_019095537.1, XP_010439760.1, XP_010442335.1
OG0005911	g5943, g13876	XP_010467918.1, XP_010489123.1
OG0005912	g19277, g2425	XP_010503936.1, XP_010515662.1, XP_010426817.1
OG0005913	g2453	XP_010515618.1, XP_010503890.1, XP_010426763.1
OG0005914	g2456, g19289	XP_010503882.1, XP_010515616.1, XP_010426759.1
OG0005915	g49303	XP_019083751.1, XP_019090537.1, XP_019087103.1, XP_019094775.1
OG0005916	g49308, g49306	XP_010474782.1, XP_010479920.1, XP_010457091.1
OG0005917	g49345, g51489	XP_010457154.1, XP_010474711.1, XP_010480542.1
OG0005918	g26882	XP_010480849.1, XP_010474638.1, XP_010457200.1
OG0005919	g26888	XP_010457207.1, XP_010474648.1, XP_010480893.1
OG0005921	g49413	XP_010457337.1, XP_010481903.1, XP_010474954.1
OG0005922	g49443, g30848	XP_010457428.1, XP_010457427.1, XP_010475042.1, XP_010482978.1
OG0005923	g49451	XP_010457482.1, XP_010475092.1, XP_010483734.1
OG0005924	g30885	XP_010457526.1, XP_010484103.1, XP_010475133.1
OG0005925	g30950	XP_010457665.1, XP_010475289.1, XP_010485242.2
OG0005926	g26968, g30981	XP_010485653.1, XP_010485642.1, XP_010475344.1, XP_010457737.1
OG0005927	g31031	XP_010496512.1, XP_010457845.1
OG0005928	g31043	XP_010487104.1, XP_010457871.1, XP_010475460.1
OG0005929	g31049	XP_010457888.1, XP_010487230.1, XP_010475475.1, XP_010501350.1
OG0005930	g49596, g27969	XP_010475562.1, XP_010480384.1, XP_010457995.1, XP_010488071.1
OG0005931	g31067	XP_010475507.1, XP_010501356.1, XP_010457929.1
OG0005932	g49568, g31070	XP_010475510.1, XP_010487532.1, XP_010457933.1
OG0005933	g27013, g49589	XP_010457975.1, XP_010475542.1
OG0005934	g27018	XP_010475581.1, XP_010488231.1, XP_010458018.1
OG0005935	g49615	XP_019095036.1
OG0005936	g31116	XP_010458074.1, XP_010488808.1, XP_010475635.1
OG0005937	g49663, g27034	XP_010489225.1, XP_010458110.1, XP_010475673.1
OG0005938	g31140	XP_010489423.1, XP_010458146.1, XP_010475699.1
OG0005939	g27053	XP_010458157.1, XP_010475707.1
OG0005940	g27090	XP_010475799.1, XP_010490155.1, XP_010458250.1
OG0005941	g31191	XP_010490179.1, XP_010458252.1, XP_010475800.1
OG0005942	g49698	XP_010475816.1, XP_010458271.1, XP_010490282.2, XP_010467490.1
OG0005943	g27097	XP_010458300.1, XP_010475843.1, XP_010490423.1
OG0005944	g27101, g31234	XP_010458328.1, XP_010475865.1, XP_010490604.1
OG0005945	g31242, g27108	XP_010490833.2, XP_010458362.1, XP_010475886.1
OG0005946	g31247	XP_010480411.2, XP_010490944.1, XP_010458374.1
OG0005947	g31279	XP_010491944.1, XP_010458443.1, XP_010475962.1
OG0005948	g49753, g31280	XP_010475960.1, XP_010492002.1, XP_010458448.1
OG0005950	g31309	XP_010476039.1, XP_010458517.1, XP_010492667.1
OG0005951	g31345	XP_010476135.1, XP_010493478.1, XP_010458606.1
OG0005952	g31349	XP_010493632.1, XP_010458623.1, XP_010476156.1
OG0005953	g31380	XP_010458667.1, XP_010494116.1, XP_010476210.1
OG0005954	g49832, g49837, g49827	XP_010494353.1, XP_010458684.1, XP_010476228.1
OG0005955	g31556	XP_010459000.1, XP_010496577.1, XP_010476556.1
OG0005956	g31577, g27294	XP_010459035.1, XP_010496871.1, XP_010476593.1
OG0005957	g49960	XP_010497664.1, XP_010476720.1, XP_010459154.1
OG0005959	g49975	XP_010459199.1, XP_010476771.1, XP_010497973.1
OG0005960	g27349	XP_010497985.1, XP_010476779.1, XP_010459206.1
OG0005961	g31666	XP_019095318.1, XP_010462744.1, XP_010476809.1, XP_019095315.1
OG0005962	g31667	XP_010476810.1, XP_010493581.1, XP_010459230.1, XP_010498010.1
OG0005963	g49990	XP_010459272.1, XP_010476843.1, XP_010459273.1, XP_010498052.1, XP_010476844.1
OG0005964	g31720	XP_010459372.1, XP_019099059.1, XP_010476925.1
OG0005965	g50031, g31752	XP_010498193.1, XP_010476984.1, XP_010459421.1
OG0005966	g31767	XP_010459445.1, XP_010498220.1, XP_010477007.1
