Orthogroup	Cochlearia_excelsa	Arabidopsis_arenosa
OG0007253	g51212	jg18092
OG0007254	g39878	jg18151
OG0007255	g51232	jg18152
OG0007256	g39868	jg18165
OG0007257	g51245	jg18199
OG0007258	g51253	jg18206
OG0007259	g39818	jg18274
OG0007260	g51301	jg18317
OG0007261	g51299	jg18305
OG0007262	g39789	jg18298
OG0007263	g51310, g37931, g39774	jg18346
OG0007264	g51318, g39766	jg18366
OG0007265	g51321	jg32075, jg18371
OG0007266	g39764	jg18377
OG0007267	g39761	jg18380, jg12222
OG0007268	g51328, g39757	jg18395
OG0007269	g51349	jg18435
OG0007270	g51351	jg18437, jg12217
OG0007271	g39699	jg20808
OG0007272	g39677	jg20774
OG0007273	g23786	jg9950
OG0007274	g23767, g47539	jg9935
OG0007275	g47553, g47554	jg9903
OG0007276	g17156	jg9893
OG0007278	g53983	jg32753
OG0007279	g53958, g36199, g28135	jg32728
OG0007280	g28123	jg32745
OG0007281	g36227	jg32746
OG0007282	g50431	jg31294
OG0007283	g27644	jg31315
OG0007285	g27656	jg31363
OG0007286	g32358	jg31385
OG0007287	g27675	jg31425
OG0007288	g27676	jg31427
OG0007289	g32389	jg31444
OG0007290	g50504	jg31454
OG0007291	g19608	jg31476, jg33222, jg31475
OG0007292	g32433	jg31547
OG0007293	g32450	jg32588, jg31568
OG0007294	g27698	jg31578
OG0007295	g27700	jg31582
OG0007296	g50538, g32467	jg31589
OG0007297	g50540, g27704	jg31604
OG0007299	g32492	jg31635
OG0007300	g32504	jg31661
OG0007302	g32513	jg31691
OG0007303	g27750	jg31742
OG0007304	g50591	jg31754
OG0007305	g27736	jg31778
OG0007306	g51529, g50625	jg31843
OG0007307	g32578	jg31849
OG0007308	g50630	jg31854
OG0007309	g50632, g32598	jg31870
OG0007310	g32614	jg31890
OG0007311	g32618, g50637	jg31898
OG0007312	g10707	jg13063
OG0007313	g10681	jg13101
OG0007314	g10678	jg13103
OG0007315	g16694, g10674	jg13117
OG0007316	g10668	jg13135
OG0007317	g9641	jg23717
OG0007318	g9667, g74	jg23659
OG0007319	g85	jg23645
OG0007320	g87	jg23643
OG0007321	g23567	jg9611
OG0007322	g98	jg23634
OG0007323	g129	jg23598
OG0007324	g9698, g140	jg23585
OG0007325	g141	jg23584
OG0007327	g157	jg23547
OG0007328	g160	jg23541
OG0007329	g184	jg23517
OG0007330	g9745	jg23488
OG0007331	g18654, g204	jg23486
OG0007332	g9750, g212	jg23472
OG0007333	g36015, g36014, g18644	jg23458
OG0007334	g32315	jg28486
OG0007335	g18645	jg23447
OG0007336	g9763, g232	jg23446
OG0007337	g235	jg23440
OG0007338	g238	jg23427
OG0007339	g250	jg23404
OG0007340	g9791	jg23391
OG0007341	g9793	jg23389
OG0007342	g9797, g265	jg23375
OG0007343	g270, g9799	jg23364, jg23369
OG0007344	g273	jg23356
OG0007345	g18631	jg23289
OG0007346	g316, g9823	jg23287
OG0007347	g317	jg23284
OG0007348	g318, g9825	jg23282
OG0007349	g9827	jg23278
OG0007350	g334	jg23231
OG0007351	g9858	jg23197
OG0007352	g9859	jg23196
OG0007353	g366, g367	jg23179
OG0007354	g9879	jg23142
OG0007355	g24594	jg11428
OG0007357	g412	jg23107
OG0007358	g415	jg23103
OG0007359	g417	jg23100
OG0007360	g427	jg23078
OG0007361	g439, g9926	jg23047
OG0007362	g9940	jg23035
OG0007363	g445, g9941	jg23034
OG0007364	g462	jg6148
OG0007365	g497	jg6209
OG0007366	g18582, g9987	jg6219
OG0007367	g503	jg6225
OG0007368	g36086, g18580	jg6240
OG0007369	g9997	jg6269
OG0007371	g540	jg6293
OG0007372	g544	jg6311
OG0007374	g551	jg6330
OG0007375	g552	jg6331
OG0007376	g558, g10023	jg6338
OG0007377	g10035	jg6375
OG0007378	g10036	jg6378
OG0007379	g10038	jg6379
OG0007380	g10062	jg6414
OG0007381	g10071	jg6434
OG0007382	g605, g10068	jg6439
OG0007383	g10075	jg6455, jg27426
OG0007384	g29113	jg5799
OG0007385	g29109	jg5794
OG0007386	g660	jg5830
OG0007387	g41420	jg5831
OG0007388	g667	jg5840
OG0007390	g671	jg5848
OG0007392	g703	jg5874
OG0007393	g705	jg5879
OG0007394	g41401, g28929	jg5914
OG0007395	g28918	jg5939
OG0007396	g28912	jg5955
OG0007397	g28909	jg5959
OG0007398	g28908	jg5963
OG0007399	g28901, g41371	jg5981
OG0007400	g766, g28896	jg5992
OG0007401	g41365	jg5999
OG0007402	g798	jg6055
OG0007404	g28864	jg6097
OG0007405	g28862, g811	jg6101
OG0007406	g41335	jg6129
OG0007407	g28850	jg23020
OG0007408	g41331	jg23011
OG0007409	g41328	jg22992
OG0007410	g36322	jg32921
OG0007411	g861	jg22945
OG0007412	g41172	jg21842
OG0007413	g1299	jg22938
OG0007414	g1295	jg22935
OG0007415	g37122	jg18623
OG0007416	g39225, g1284	jg22907
OG0007417	g1264	jg22867
OG0007419	g1245, g39248	jg22836
OG0007420	g39256, g1239	jg22825
OG0007421	g39264	jg22803
OG0007422	g1221	jg22792
OG0007423	g1217, g28718	jg22786
OG0007424	g28723	jg22763
OG0007425	g1190	jg22762
OG0007426	g39278	jg12118
OG0007427	g28678	jg22705
OG0007428	g39289	jg22688
OG0007429	g28663	jg22686
OG0007430	g1139, g28660	jg22683
OG0007431	g28650	jg22669
OG0007432	g28641	jg22644
OG0007433	g28285	jg21730
OG0007434	g1095	jg22591
OG0007435	g28596	jg22594
OG0007436	g28609	jg22605
OG0007437	g28611	jg22606
OG0007438	g28619	jg22611
OG0007439	g28575	jg22574
OG0007440	g39345	jg22532
OG0007441	g28548	jg22467, jg22468
OG0007442	g28542, g39357	jg22459
OG0007443	g1038	jg22434
OG0007444	g17031	jg9569
OG0007445	g39367, g28521	jg22395
OG0007446	g994	jg22333
OG0007447	g39395	jg22326
OG0007448	g28496	jg22319
OG0007449	g2620	jg14815
OG0007450	g11385	jg14750
OG0007451	g2689	jg14701
OG0007452	g28455	jg22191
OG0007453	g949	jg22217
OG0007454	g28470	jg22218
OG0007455	g39557, g30791	jg7988
OG0007456	g25464	jg7984
OG0007457	g39603	jg7848
OG0007458	g45218, g5978	jg7861
OG0007460	g5555	jg4567
OG0007461	g5562	jg4556
OG0007462	g45469	jg4529
OG0007464	g26055, g29676	jg4428
OG0007465	g45453	jg4426
OG0007467	g45436, g5621	jg4339
OG0007468	g29720	jg4320
OG0007469	g29735	jg4279
OG0007470	g29737	jg4276
OG0007471	g5662, g29767	jg4229
OG0007472	g45406, g29787	jg4206
OG0007473	g29796	jg4180
OG0007474	g5699, g29801	jg4165
OG0007475	g12376	jg4150, jg24953
OG0007476	g29809	jg4135
OG0007477	g5714, g29816	jg4129
OG0007478	g5722	jg4100
OG0007479	g5734	jg4079
OG0007480	g5735	jg14388, jg4078
OG0007481	g14847	jg17039
OG0007482	g29840	jg4048
OG0007483	g5753	jg4046
OG0007484	g5759	jg4041
OG0007485	g29847	jg4007
OG0007487	g45316	jg3989
OG0007488	g5790	jg3975
OG0007489	g5789	jg3976
OG0007490	g5788	jg3979
OG0007491	g5785	jg3983
OG0007492	g5795	jg13901, jg3953
OG0007493	g5806	jg3923
OG0007494	g5807	jg3922
OG0007495	g5814	jg3906
OG0007497	g45289	jg3892
OG0007498	g5865	jg3823
OG0007499	g46654	jg12724
OG0007500	g16771	jg12824
OG0007501	g46624	jg12838, jg19296
OG0007502	g16758	jg12857
OG0007503	g46610	jg3783
OG0007504	g46572, g13600	jg3714
OG0007505	g17929	jg3707
OG0007506	g46569	jg3704
OG0007507	g46561	jg3695
OG0007508	g46554	jg3686
OG0007509	g46539	jg3664
OG0007510	g14406	jg3655
OG0007511	g1502	jg27853
OG0007512	g46513	jg3615
OG0007513	g46501	jg3598
OG0007514	g46498, g44340	jg3593
OG0007515	g44341	jg3592
OG0007516	g46497	jg3589
OG0007517	g46495, g44345	jg3588
OG0007518	g46475	jg3558
OG0007519	g44353	jg3552
OG0007520	g46470	jg3550
OG0007521	g46466	jg3541
OG0007522	g46437	jg3505
OG0007523	g46420	jg3486
OG0007524	g46406	jg3476
OG0007525	g44360	jg3451
OG0007526	g46388	jg3448
OG0007527	g46376	jg3431
OG0007528	g46366	jg3415
OG0007529	g44364	jg3391
OG0007530	g46334	jg3386
OG0007531	g46327	jg3382, jg3383
OG0007532	g46323	jg3376
OG0007534	g44386	jg3338
OG0007535	g46263	jg3285
OG0007536	g44416	jg3262
OG0007537	g46248	jg3260
OG0007539	g44432	jg3238
OG0007540	g46233	jg3237
OG0007541	g46226	jg3225
OG0007542	g10383	jg21406
OG0007543	g46188	jg3172
OG0007544	g46181	jg3160
OG0007545	g14032, g6091	jg27867
OG0007546	g14027, g6088	jg27870
OG0007547	g14025	jg27879
OG0007548	g6046	jg27912
OG0007549	g19378	jg14854
OG0007550	g19379	jg14853
OG0007551	g19383, g2599	jg14848
OG0007552	g28488, g39413	jg22282
OG0007553	g28485	jg22258, jg7895
OG0007554	g19506	jg14568
OG0007556	g54365	jg33763
OG0007557	g51421	jg12908
OG0007558	g36707	jg33688
OG0007559	g54335, g36700	jg33678
OG0007560	g36696	jg33673
OG0007561	g36687, g54344	jg33649
OG0007563	g54292	jg33549
OG0007564	g54284, g36620	jg33535
OG0007565	g36599	jg33506
OG0007566	g51568, g23508	jg18740
OG0007567	g51574, g38031	jg18759
OG0007568	g38033	jg18764
OG0007569	g11446	jg14266, jg14262
OG0007570	g3131	jg14177
OG0007571	g41154	jg21676
OG0007572	g28260	jg21707
OG0007573	g41246	jg22004, jg22001
OG0007574	g28400	jg22030
OG0007575	g901	jg22031
OG0007576	g28405	jg22037
OG0007577	g1468	jg21639
OG0007578	g28253	jg21699
OG0007579	g17889	jg23046
OG0007580	g46880	jg11935
OG0007581	g46872	jg11958
OG0007582	g46940	jg11687
OG0007583	g24752, g24757	jg11580
OG0007584	g46652	jg11568
OG0007585	g26237, g26202	jg11523
OG0007585	g46988	jg11525
OG0007586	g46995, g24635	jg11506
OG0007587	g47009	jg11442
OG0007588	g47043, g36161, g24535	jg11345
OG0007589	g24534	jg11344
OG0007590	g24522	jg11304
OG0007591	g47068	jg11279
OG0007592	g24499	jg11276
OG0007593	g47080	jg11260
OG0007594	g17688	jg11219, jg11223
OG0007595	g24471	jg11206
OG0007597	g24425	jg11120, jg11121
OG0007598	g44582	jg2942
OG0007599	g46032	jg2952
OG0007600	g44574	jg2976
OG0007601	g44573	jg2977
OG0007602	g44556, g46094	jg3021
OG0007603	g46096	jg3023
OG0007605	g46145	jg3105
OG0007606	g44508	jg3125
OG0007607	g41530	jg2418
OG0007608	g53374, g36754	jg9158
OG0007609	g45763	jg2474
OG0007610	g44782, g45769	jg2482
OG0007611	g23550, g47675	jg9584
OG0007612	g23546, g17038	jg9580
OG0007614	g23531, g47679	jg9558
OG0007615	g23488	jg9514
OG0007616	g28407	jg22039
OG0007617	g16640	jg13335
OG0007619	g40783	jg505
OG0007620	g40806	jg464
OG0007621	g43418, g43419	jg12571
OG0007622	g16873, g16872	jg12572
OG0007623	g28414	jg13767
OG0007624	g11501, g41368	jg14076
OG0007625	g10192	jg21572
OG0007626	g10505	jg13453
OG0007627	g10516	jg13417
OG0007628	g10545	jg13376
OG0007629	g1598	jg13366
OG0007630	g10552	jg13360
OG0007631	g10573	jg13325
OG0007632	g1587	jg13299
OG0007633	g28304	jg21762
OG0007634	g45826	jg2594
OG0007635	g44716	jg2586
OG0007636	g45819	jg2582
OG0007637	g45817	jg2575
OG0007638	g44724	jg2574
OG0007641	g10949	jg20441
OG0007642	g40607	jg20447
OG0007643	g10253	jg21397
OG0007644	g10955	jg20454
OG0007645	g10957	jg20460
OG0007646	g40602	jg20461
OG0007647	g40600	jg20463
OG0007649	g10986	jg20555
OG0007650	g46865	jg11964
OG0007651	g10997	jg20568
OG0007652	g54136	jg33074
OG0007653	g54138	jg33075
OG0007654	g23734, g17150	jg9881
OG0007655	g28059	jg33146
OG0007656	g36430, g54164	jg33154
OG0007658	g54209, g36455	jg33197
OG0007659	g36471	jg33227
OG0007660	g54190	jg33264
OG0007661	g54188	jg33284
OG0007662	g54219	jg33322
OG0007663	g28032	jg33325
OG0007664	g28031, g36521	jg33334
OG0007665	g36531	jg33370
OG0007666	g30893	jg28819
OG0007667	g54250	jg33392
OG0007668	g36553	jg33394
OG0007670	g54274	jg33470
OG0007671	g50012	jg30290
OG0007672	g37026	jg21028
OG0007673	g38482	jg16688
OG0007674	g37040	jg21013, jg21011
OG0007675	g11141	jg21005
OG0007676	g37065	jg18447
OG0007677	g51366	jg18452
OG0007678	g51399	jg18489
OG0007679	g51400	jg18490
OG0007680	g51405	jg18496
OG0007681	g51410	jg18503
OG0007683	g51447	jg18547
OG0007684	g37095, g37076	jg18559
OG0007685	g51471	jg18595
OG0007686	g10184	jg21594
OG0007687	g51523	jg18671
OG0007688	g51539	jg18703
OG0007689	g49661	jg29233
OG0007691	g51551	jg18723
OG0007692	g17425, g24128	jg10640
OG0007693	g47302, g24148	jg10661
OG0007695	g17470	jg10737
OG0007696	g47273	jg10748
OG0007697	g24191	jg10758
OG0007698	g17496, g24223	jg10801
OG0007699	g24226	jg10806
OG0007700	g47248, g24229	jg10813
OG0007701	g47240	jg10828
OG0007702	g24233, g17519	jg10831
OG0007703	g47238, g24242	jg10842
OG0007704	g47235	jg10846
OG0007705	g24246	jg10853
OG0007707	g10946, g40622	jg20431
OG0007708	g19323	jg14999
OG0007709	g2500, g2501, g2499	jg14993
OG0007710	g2496	jg14992
OG0007711	g2508	jg14986
OG0007712	g19341, g2540	jg14959
OG0007713	g2541	jg14956
OG0007714	g23884	jg10133
OG0007715	g23894	jg10151
OG0007716	g882	jg21939
OG0007717	g28370, g41222	jg21937
OG0007718	g878	jg21927
OG0007719	g41175, g41193	jg21846
OG0007720	g41163	jg21812
OG0007722	g1351	jg21751
OG0007723	g1362, g28300	jg21748
OG0007724	g6585	jg27266
OG0007725	g36064, g14326	jg27531
OG0007726	g14236	jg27587
OG0007727	g6150	jg27621
OG0007728	g6139	jg27686
OG0007729	g6126, g14103	jg27752
OG0007730	g13716	jg27790
OG0007731	g14050	jg27805, jg27807
OG0007732	g6110, g14042	jg27848
OG0007733	g47487, g23850	jg10073
OG0007734	g23860	jg17253, jg10094
OG0007735	g23858	jg10090
OG0007736	g23878	jg10117
OG0007738	g23928	jg10232
OG0007739	g23933	jg10237
OG0007740	g23946, g47435	jg10253
OG0007741	g17294	jg10278
OG0007742	g47419, g17303	jg10300
OG0007743	g47413	jg10308
OG0007744	g40747	jg369
OG0007745	g24079	jg10571
OG0007746	g24075	jg10564
OG0007747	g24069	jg10552
OG0007748	g24065	jg10542
OG0007750	g24063	jg10537
OG0007751	g47344, g17374	jg10502
OG0007752	g24008	jg10419
OG0007753	g47391, g23990	jg10394
OG0007754	g47400	jg10382
OG0007755	g29023	jg32478
OG0007756	g19648, g9639	jg23721
OG0007757	g40262	jg7262
OG0007758	g37137	jg21186
OG0007759	g37015	jg21050
OG0007760	g24355, g2666	jg11002
OG0007761	g24327	jg10958
OG0007762	g47179, g24316	jg10942
OG0007763	g47183	jg10935
OG0007764	g24307	jg10930
OG0007765	g7640	jg24600
OG0007766	g12721	jg23899
OG0007767	g12716	jg23941
OG0007768	g7930	jg23950
OG0007769	g7929	jg23951
OG0007772	g19643	jg23754
OG0007773	g19633	jg23761
OG0007774	g9629	jg23764
OG0007775	g2476	jg15025
OG0007776	g11145	jg16414
OG0007777	g18771	jg16400, jg16408, jg16392, jg16399
OG0007778	g18768	jg16388
OG0007779	g18746	jg16363
OG0007782	g1768	jg16289
OG0007783	g1769, g18683	jg16288
OG0007784	g1776	jg16281
OG0007785	g1780	jg16278
OG0007786	g1794	jg16255
OG0007787	g1815	jg16241
OG0007788	g1818	jg16238
OG0007789	g1836	jg16217
OG0007790	g1844	jg16207
OG0007792	g1870	jg16181
OG0007793	g1871	jg16179
OG0007795	g18803	jg16124
OG0007797	g18826	jg16095
OG0007798	g11192	jg16075
OG0007799	g18859	jg16067
OG0007800	g52131	jg19724
OG0007801	g11199	jg16019
OG0007802	g18879	jg16015
OG0007803	g2025	jg16000
OG0007804	g2024	jg15999
OG0007805	g2021, g18896	jg15985
OG0007806	g52114	jg19666
OG0007807	g18909	jg15950
OG0007808	g2003, g18913	jg15941
OG0007809	g11204	jg15914
OG0007811	g18929	jg15903
OG0007812	g1997	jg15898
OG0007813	g1989	jg15890
OG0007814	g2035	jg15836
OG0007815	g1409	jg21693
OG0007816	g2122	jg15799, jg15787
OG0007817	g18979	jg15784
OG0007818	g18982, g2118	jg15772
OG0007819	g2081	jg15669
OG0007820	g19002, g2071	jg15684
OG0007821	g2070	jg15685
OG0007822	g2144	jg15620
OG0007823	g11265	jg15590
OG0007824	g10274	jg21372
OG0007825	g19081	jg15489
OG0007826	g2171	jg15573
OG0007827	g19061	jg15535
OG0007828	g2196	jg15484
OG0007829	g19141	jg15402
OG0007830	g36100, g30085	jg15398
OG0007831	g19151	jg15380
OG0007832	g2290	jg15378
OG0007833	g11298, g2292	jg15375
OG0007834	g19157, g2295	jg15371
OG0007835	g11300, g2296	jg15370
OG0007836	g2297	jg15369
OG0007837	g19159	jg15368
OG0007838	g11303	jg15351
OG0007839	g31387	jg29691
OG0007840	g2327	jg15325
OG0007841	g19174	jg15314
OG0007842	g19185, g2338	jg15297
OG0007843	g19191, g2344	jg15285
OG0007844	g2381	jg15244
OG0007845	g2389	jg15222
OG0007846	g2409	jg15197
OG0007847	g940, g28448	jg22163
OG0007848	g28445	jg22157
OG0007849	g28430	jg22078
OG0007850	g28426, g41291	jg22072
OG0007852	g28421	jg22062
OG0007853	g914	jg22049
OG0007854	g41275, g913	jg22048
OG0007855	g24400	jg11056
OG0007856	g13510	jg26768
OG0007857	g11701	jg26792
OG0007858	g13514, g6447	jg26793
OG0007859	g6421	jg26852
OG0007860	g35820	jg26933
OG0007861	g6362	jg26997
OG0007862	g13594	jg27183
OG0007863	g44970	jg2174
OG0007864	g18043	jg2177
OG0007865	g41818	jg2217
OG0007866	g41798	jg2234
OG0007867	g41778	jg2242
OG0007868	g41777	jg2243
OG0007869	g13639, g44913	jg2259
OG0007870	g11717	jg24033, jg12003, jg17462
OG0007870	g37006	jg11976
OG0007871	g10106	jg6551
OG0007872	g44905	jg2264
OG0007873	g41691	jg2268
OG0007874	g44904	jg2269
OG0007875	g41688	jg2279
OG0007876	g44891	jg2296
OG0007877	g44885, g41641	jg2312
OG0007878	g41637	jg2315
OG0007881	g44867	jg2368
OG0007882	g44849	jg2391
OG0007883	g41563	jg2399
OG0007884	g44842	jg2403
OG0007885	g6002	jg28011
OG0007886	g11029	jg20654
OG0007887	g13949	jg28041
OG0007888	g13947	jg28054
OG0007889	g13922, g5971	jg28102
OG0007890	g16704	jg13052
OG0007891	g5967	jg13613
OG0007892	g13903	jg28157
OG0007893	g38156	jg19400
OG0007894	g51977	jg19394
OG0007895	g51974	jg19389
OG0007896	g51972	jg19385
OG0007898	g51952	jg19345
OG0007899	g51947, g38146	jg19338
OG0007900	g51915	jg19318
OG0007902	g51868	jg19263
OG0007904	g37352	jg19257
OG0007905	g51848	jg9203, jg19246
OG0007906	g37339	jg19230
OG0007907	g45050	jg1981
OG0007908	g51784	jg19178
OG0007909	g51778	jg19167
OG0007911	g38125	jg19115
OG0007912	g51748	jg19086
OG0007913	g7630	jg24618
OG0007914	g38109	jg19068
OG0007915	g37296	jg19066
OG0007916	g37293	jg19061
OG0007917	g38108, g37292	jg19060
OG0007918	g37291	jg19059
OG0007919	g51738	jg19058
OG0007920	g51734	jg19052
OG0007921	g32225	jg31205
OG0007922	g37264	jg1424
OG0007923	g51709	jg18994
OG0007924	g37240, g51689	jg18965
OG0007925	g51677	jg18952
OG0007926	g13067	jg24932
OG0007927	g51665	jg18938
OG0007928	g51664, g38085	jg18937
OG0007929	g38081	jg18929
OG0007930	g51635	jg18889
OG0007931	g51630	jg18868
OG0007932	g37196	jg18857
OG0007933	g37194, g51627	jg18854
OG0007935	g40409	jg7656
OG0007936	g40415, g25654	jg7667
OG0007937	g18964	jg12932
OG0007938	g40436	jg7698
OG0007939	g40441	jg7701
OG0007940	g40447	jg7720
OG0007941	g25603	jg7644
OG0007942	g38528, g50866	jg16564
OG0007943	g38517	jg16603
OG0007944	g38508	jg16641
OG0007945	g50895, g38495	jg16667
OG0007946	g38486	jg16681
OG0007947	g38483	jg16687
OG0007948	g38476	jg16698
OG0007949	g32257	jg31243
OG0007950	g38471, g36918	jg16705
OG0007951	g50906	jg16726, jg28205
OG0007952	g50905	jg16727, jg28206
OG0007953	g36914	jg16762
OG0007954	g36912	jg16789
OG0007955	g38436	jg16796
OG0007956	g50965	jg16844
OG0007957	g27289, g38401	jg16862
OG0007958	g50971	jg16879
OG0007959	g38304	jg17231
OG0007960	g51046	jg17136
OG0007961	g38291	jg17310
OG0007962	g50984	jg16926
OG0007963	g51068	jg17177
OG0007964	g23829	jg10021
OG0007965	g23830	jg10022
OG0007966	g47501	jg10050
OG0007967	g53742	jg32539, jg32538
OG0007968	g28176	jg32573
OG0007969	g53812	jg11070, jg32602
OG0007970	g53907, g35965	jg32645
OG0007971	g36168	jg32652
OG0007972	g50773	jg32259
OG0007973	g32973	jg32238
OG0007974	g32992	jg32215
OG0007975	g50756, g32837	jg32139
OG0007976	g32749	jg32100
OG0007977	g32742, g50739	jg32090
OG0007978	g32730	jg32070
OG0007979	g50717	jg32038
OG0007980	g50715, g32704	jg32036
OG0007982	g40274	jg7301
OG0007983	g40295	jg7358, jg7360, jg7361, jg7362
OG0007984	g40300	jg7371, jg7370
OG0007985	g40333, g25776	jg7429
OG0007986	g16736	jg12154, jg12155
OG0007987	g25690	jg7558
OG0007988	g40398	jg7621
OG0007990	g29092, g4891	jg5759
OG0007991	g4884	jg5765
OG0007992	g4872, g29106	jg5789
OG0007993	g29108	jg5793
OG0007994	g18530	jg6534
OG0007995	g4863	jg6540
OG0007996	g4811	jg6583
OG0007997	g13818	jg28232
OG0007998	g5915, g13860	jg28247
OG0008000	g43231	jg20231
OG0008001	g37771	jg20218
OG0008002	g50837	jg20200
OG0008003	g40306	jg7381
OG0008004	g37729	jg20154
OG0008005	g50823	jg20147
OG0008006	g50818	jg20138
OG0008007	g37643	jg20009
OG0008008	g52294	jg20007
OG0008009	g37642	jg20004
OG0008010	g37641	jg20001
OG0008011	g18851	jg19992, jg20117
OG0008012	g37635	jg19989
OG0008013	g52283	jg19980
OG0008014	g37621	jg19962
OG0008015	g37608	jg19932
OG0008016	g52196	jg19846
OG0008017	g37569	jg19844
OG0008018	g52185, g37563	jg19823
OG0008019	g52165	jg19798
OG0008020	g52158	jg19751
OG0008022	g52153	jg19750
OG0008023	g52141	jg19736, jg27629
OG0008025	g37479	jg19626
OG0008026	g52089	jg19610
OG0008027	g52039	jg19522
OG0008028	g52031, g37435	jg19511
OG0008029	g52020	jg19491
OG0008030	g37409	jg19470
OG0008031	g38159, g38161, g38163	jg28197, jg19421
OG0008032	g37387	jg19415
OG0008033	g40666	jg20373
OG0008034	g10889	jg20325
OG0008035	g40672, g10908	jg20361
OG0008036	g12710	jg23974
OG0008037	g7923, g12738	jg23976
OG0008038	g12741	jg23983
OG0008039	g7912, g12696	jg23998
OG0008040	g7901	jg24020
OG0008042	g7864, g12681	jg24076
OG0008043	g12670, g7848	jg24112
OG0008044	g12662	jg24135
OG0008045	g7832	jg24146
OG0008046	g12634	jg24186
OG0008047	g12780	jg24212
OG0008048	g7813	jg24219
OG0008049	g12801, g7797	jg24261
OG0008050	g7794	jg24265
OG0008051	g7792	jg24270
OG0008052	g12612, g7790	jg24272
OG0008053	g7762	jg24292, jg24326
OG0008054	g12823	jg24367
OG0008055	g7733	jg24382
OG0008056	g7719, g12842	jg24404
OG0008057	g12844	jg24410
OG0008058	g12857	jg24433
OG0008059	g7704	jg24441
OG0008060	g12864	jg24451
OG0008062	g7682	jg24521
OG0008063	g7677	jg24526
OG0008064	g7669	jg24534
OG0008065	g12921	jg24544
OG0008066	g10255	jg32666
OG0008067	g12930	jg24606
OG0008068	g12931	jg24607
OG0008069	g12938	jg24616
OG0008070	g7626	jg24627
OG0008071	g12433	jg24734
OG0008074	g7519	jg24818
OG0008075	g13015	jg24841
OG0008076	g13018	jg24828
OG0008077	g12409	jg24831
