Orthogroup	Cochlearia_excelsa	Cardamine_glauca
OG0007948	g38476	Cg005G1761500
OG0007949	g32257	Cg006G2003500
OG0007950	g38471, g36918	Cg005G1761000
OG0007951	g50906	Cg005G1760000
OG0007952	g50905	Cg005G1759900
OG0007953	g36914	Cg005G1757700
OG0007954	g36912	Cg005G1756400
OG0007955	g38436	Cg005G1755600
OG0007956	g50965	Cg005G1752100
OG0007957	g27289, g38401	Cg005G1750200
OG0007958	g50971	Cg005G1748200
OG0007959	g38304	Cg005G1716000
OG0007960	g51046	Cg005G1728500
OG0007961	g38291	Cg005G1712000
OG0007962	g50984	Cg005G1746600
OG0007963	g51068	Cg005G1722200
OG0007964	g23829	Cg001G0158100
OG0007965	g23830	Cg001G0158200
OG0007966	g47501	Cg001G0160800
OG0007967	g53742	Cg006G1884900
OG0007968	g28176	Cg006G1879500
OG0007969	g53812	Cg006G1876700
OG0007970	g53907, g35965	Cg006G1869200
OG0007971	g36168	Cg006G1869800
OG0007972	g50773	Cg006G1910400
OG0007973	g32973	Cg006G1910900
OG0007974	g32992	Cg006G1913400
OG0007975	g50756, g32837	Cg006G1922000
OG0007976	g32749	Cg006G1924900
OG0007977	g32742, g50739	Cg006G1925900
OG0007978	g32730	Cg006G1927500
OG0007979	g50717	Cg006G1933300
OG0007980	g50715, g32704	Cg006G1933500
OG0007982	g40274	Cg003G0782600
OG0007984	g40300	Cg003G0774300, Cg003G0774400
OG0007985	g40333, g25776	Cg003G0767300
OG0007986	g16736	Cg001G0330800
OG0007987	g25690	Cg003G0756500
OG0007988	g40398	Cg003G0751900
OG0007990	g29092, g4891	Cg008G2755500
OG0007991	g4884	Cg008G2756100
OG0007992	g4872, g29106	Cg008G2757600
OG0007993	g29108	Cg008G2758100
OG0007994	g18530	Cg008G2818800
OG0007995	g4863	Cg008G2819500
OG0007996	g4811	Cg008G2823200
OG0007997	g13818	Cg004G1439100
OG0007998	g5915, g13860	Cg004G1440300
OG0008000	g43231	Cg005G1448300
OG0008001	g37771	Cg005G1449100
OG0008002	g50837	Cg005G1450900
OG0008003	g40306	Cg003G0773500
OG0008004	g37729	Cg005G1455100
OG0008005	g50823	Cg005G1455900
OG0008006	g50818	Cg005G1456900
OG0008007	g37643	Cg005G1468500
OG0008008	g52294	Cg005G1468700
OG0008009	g37642	Cg005G1468800
OG0008010	g37641	Cg005G1469100
OG0008011	g18851	Cg005G1466600
OG0008012	g37635	Cg005G1470000
OG0008013	g52283	Cg005G1470700
OG0008014	g37621	Cg005G1472700
OG0008015	g37608	Cg005G1475500
OG0008016	g52196	Cg005G1481000
OG0008017	g37569	Cg005G1481200
OG0008018	g52185, g37563	Cg005G1483200
OG0008019	g52165	Cg005G1485800
OG0008020	g52158	Cg005G1489100
OG0008021	g52157	Cg005G1489200
OG0008022	g52153	Cg005G1489300
OG0008023	g52141	Cg005G1490600
OG0008025	g37479	Cg005G1499600
OG0008026	g52089	Cg005G1501100
OG0008027	g52039	Cg005G1508800
OG0008028	g52031, g37435	Cg005G1509400
OG0008029	g52020	Cg005G1510700
OG0008030	g37409	Cg005G1512300
OG0008031	g38159, g38161, g38163	Cg005G1516400
OG0008032	g37387	Cg005G1516800
OG0008033	g40666	Cg008G2978300
OG0008034	g10889	Cg008G2981900
OG0008035	g40672, g10908	Cg008G2979400
OG0008036	g12710	Cg004G1079100
OG0008037	g7923, g12738	Cg004G1079300
OG0008038	g12741	Cg004G1079800
OG0008039	g7912, g12696	Cg004G1081100
OG0008040	g7901	Cg004G1082900
OG0008041	g5261	Cg008G2699600
OG0008042	g7864, g12681	Cg004G1087200
OG0008043	g12670, g7848	Cg004G1090600
OG0008044	g12662	Cg004G1092400
OG0008045	g7832	Cg004G1093200
OG0008046	g12634	Cg004G1095700
OG0008047	g12780	Cg004G1098000
OG0008048	g7813	Cg004G1098700
OG0008049	g12801	Cg004G1101200
OG0008050	g7794	Cg004G1101700, Cg004G1111600
OG0008051	g7792	Cg004G1102100
OG0008052	g12612, g7790	Cg004G1102300
OG0008053	g7762	Cg004G1105300
OG0008054	g12823	Cg004G1108500
OG0008055	g7733	Cg004G1110200
OG0008056	g7719, g12842	Cg004G1112300
OG0008057	g12844	Cg004G1112900
OG0008058	g12857	Cg004G1115100
OG0008059	g7704	Cg004G1115600
OG0008060	g12864	Cg004G1116400
OG0008062	g7682	Cg004G1121900
OG0008063	g7677	Cg004G1122700
OG0008064	g7669	Cg004G1123200
OG0008065	g12921	Cg004G1124400
OG0008066	g10255	Cg004G1138600
OG0008067	g7636, g12930	Cg004G1130000
OG0008068	g12931	Cg004G1130100
OG0008069	g12938	Cg004G1131000
OG0008071	g12433	Cg004G1142100
OG0008074	g7519	Cg004G1149700
OG0008075	g13015	Cg004G1151300
OG0008076	g13018	Cg004G1150600
OG0008077	g12409	Cg004G1150900
OG0008078	g7510	Cg004G1151800
OG0008079	g13050	Cg004G1154700
OG0008080	g13054, g7484	Cg004G1155100
OG0008081	g7472, g13061	Cg004G1156800
OG0008082	g12387	Cg004G1159400
OG0008083	g13070	Cg004G1160200
OG0008084	g13084	Cg004G1163000
OG0008085	g17410	Cg001G0205700
OG0008086	g7425, g12370	Cg004G1164500
OG0008087	g12356	Cg004G1167100
OG0008088	g12355, g7413	Cg004G1167200
OG0008089	g13108	Cg004G1169200
OG0008091	g12331	Cg004G1172000
OG0008092	g12327	Cg004G1172900
OG0008093	g7378	Cg004G1174500
OG0008094	g12320	Cg004G1175000
OG0008095	g12319	Cg004G1175100, Cg004G1378100
OG0008096	g7364	Cg004G1177000
OG0008097	g7363	Cg004G1177100
OG0008098	g13124	Cg004G1177900
OG0008099	g13125, g7350	Cg004G1178100
OG0008100	g12298, g7343	Cg004G1179100
OG0008101	g12297, g13129	Cg004G1179200
OG0008102	g7334	Cg004G1180400
OG0008103	g7318	Cg004G1182300
OG0008104	g12286	Cg004G1182700
OG0008105	g7309, g13140	Cg004G1183800
OG0008106	g7295, g13142	Cg004G1185200
OG0008107	g7293	Cg004G1185400
OG0008108	g12272	Cg004G1185500
OG0008109	g13145, g7290	Cg004G1186000
OG0008110	g12255, g13152	Cg004G1189000
OG0008111	g7264	Cg004G1189900
OG0008112	g13160	Cg004G1191900
OG0008114	g7237	Cg004G1194500
OG0008115	g13201	Cg004G1199100
OG0008116	g7205	Cg004G1199600
OG0008117	g12210, g7198	Cg004G1200400
OG0008118	g13207	Cg004G1201100
OG0008119	g13210, g7189	Cg004G1203100
OG0008120	g7173, g12194	Cg004G1204500
OG0008122	g12180, g7163	Cg004G1206300
OG0008123	g7143, g12162	Cg004G1209900
OG0008124	g12160	Cg004G1210600
OG0008125	g12151, g7119	Cg004G1212600
OG0008126	g12150, g7118	Cg004G1212700
OG0008127	g12138	Cg004G1218800
OG0008128	g12115	Cg004G1221400
OG0008129	g7063, g13244	Cg004G1221500
OG0008131	g7057, g12108	Cg004G1222600
OG0008132	g12102	Cg004G1224900
OG0008133	g7038, g12096	Cg004G1226200
OG0008134	g7020	Cg004G1227400
OG0008137	g6996, g12073	Cg004G1232300
OG0008138	g12058, g6978	Cg004G1235400
OG0008139	g6954	Cg004G1238100
OG0008140	g6949	Cg004G1238800
OG0008141	g13287, g12046	Cg004G1240000
OG0008142	g6941	Cg004G1240100
OG0008143	g6919	Cg004G1243100
OG0008146	g12027	Cg004G1245000
OG0008147	g6905	Cg004G1246300
OG0008149	g6882	Cg004G1249400
OG0008150	g13310	Cg004G1251600
OG0008151	g13315, g11995	Cg004G1252600
OG0008152	g16918, g23266	Cg001G0077600
OG0008153	g13320	Cg004G1253400
OG0008154	g6853	Cg004G1254300
OG0008155	g6850	Cg004G1254600
OG0008156	g6825, g11974	Cg004G1256900
OG0008157	g11962	Cg004G1258200
OG0008158	g13337	Cg004G1260300
OG0008159	g13338, g6799	Cg004G1260500
OG0008160	g6793	Cg004G1261300
OG0008161	g22882	Cg001G0031200
OG0008162	g16759	Cg001G0393700
OG0008163	g6750	Cg004G1269300
OG0008164	g47191	Cg001G0233400
OG0008165	g6719, g25984, g13356	Cg004G1271800
OG0008167	g11888	Cg004G1276400
OG0008168	g6692	Cg004G1277800
OG0008169	g11879	Cg004G1278800
OG0008170	g6686	Cg004G1279100
OG0008171	g896	Cg003G0911700
OG0008172	g41227	Cg003G0909100
OG0008173	g888, g28385	Cg003G0909600
OG0008174	g46691	Cg001G0365500
OG0008175	g46726	Cg001G0355700
OG0008176	g45037, g46819	Cg001G0331600
OG0008177	g10301	Cg009G2992300, Cg008G2889600
OG0008178	g11750	Cg004G1306300
OG0008179	g6515	Cg004G1305400
OG0008180	g13470	Cg004G1304100
OG0008181	g11761	Cg004G1301500
OG0008182	g11768	Cg004G1298100
OG0008183	g24515	Cg004G1296500
OG0008186	g13434	Cg004G1294100
OG0008187	g13425	Cg004G1291800
OG0008188	g11820, g6591	Cg004G1290700
OG0008189	g6592	Cg004G1290600
OG0008190	g13410	Cg004G1288000
OG0008191	g6595	Cg004G1288800
OG0008192	g11844	Cg004G1287500
OG0008193	g10775	Cg002G0691500
OG0008194	g11867	Cg004G1282800
OG0008195	g6672	Cg004G1282200
OG0008196	g6673	Cg004G1281900
OG0008197	g23421	Cg001G0100100
OG0008198	g23422	Cg001G0100300, Cg001G0100200
OG0008199	g47734	Cg001G0100600
OG0008200	g23427	Cg001G0100900
OG0008201	g23435, g23431	Cg001G0101600
OG0008202	g23439	Cg001G0101900
OG0008203	g47724	Cg001G0102500
OG0008205	g44976	Cg007G2427900, Cg007G2429300
OG0008206	g45041	Cg007G2420200
OG0008207	g45049	Cg007G2417000
OG0008208	g45140	Cg007G2377400
OG0008209	g43701	Cg007G2321700
OG0008210	g43827	Cg007G2359800
OG0008211	g43893	Cg007G2351800
OG0008212	g41134	Cg007G2349900
OG0008213	g41135	Cg007G2349700
OG0008214	g41730, g41445	Cg008G2755000
OG0008215	g29073	Cg008G2752600
OG0008216	g29060	Cg008G2749900
OG0008217	g29047	Cg008G2749200
OG0008218	g4921	Cg008G2747800
OG0008219	g29036, g41478	Cg008G2746500
OG0008220	g18503	Cg008G2834200
OG0008222	g10224	Cg008G2850600, Cg008G2866100
OG0008223	g10261	Cg008G2873200
OG0008224	g19242	Cg002G0503500
OG0008225	g19258	Cg002G0504600
OG0008226	g19262	Cg002G0504800
OG0008227	g2417	Cg002G0505600
OG0008228	g11335, g2426	Cg002G0507100
OG0008229	g19285	Cg002G0509500
OG0008230	g2460	Cg002G0511300
OG0008232	g19295	Cg002G0512400
OG0008233	g19306, g2469	Cg002G0513600
OG0008234	g19322	Cg002G0516700
OG0008235	g49277, g26856, g30725	Cg006G2255900
OG0008236	g30769, g49346	Cg006G2245600
OG0008237	g49369	Cg006G2241600
OG0008238	g30772	Cg006G2241500
OG0008239	g49378	Cg006G2240500
OG0008240	g30796, g49390	Cg006G2237600
OG0008242	g49402	Cg006G2234900
OG0008243	g26903	Cg006G2234400
OG0008245	g30815	Cg006G2233400
OG0008246	g30818, g49414	Cg006G2233000
OG0008247	g49422	Cg006G2231300
OG0008248	g30833	Cg006G2231100
OG0008249	g30834, g26920	Cg006G2231000
OG0008250	g49427	Cg006G2229900
OG0008251	g49430	Cg006G2229100
OG0008252	g49437	Cg006G2227300
OG0008253	g30845	Cg006G2226700
OG0008254	g49445	Cg006G2225200
OG0008255	g47497	Cg001G0161300
OG0008256	g30871	Cg006G2222600
OG0008257	g49456	Cg006G2221200
OG0008258	g26939, g30877	Cg006G2221100
OG0008259	g30899, g49469	Cg006G2217700
OG0008260	g30906	Cg006G2216000
OG0008261	g30924	Cg006G2213100
OG0008262	g49492	Cg006G2212300
OG0008263	g30927, g49493	Cg006G2212000
OG0008264	g49496, g30930	Cg006G2211500
OG0008265	g49500	Cg006G2211100
OG0008266	g30952	Cg006G2208300
OG0008267	g49515	Cg006G2208000
OG0008268	g49517	Cg006G2206600
OG0008269	g26963	Cg006G2206500
OG0008270	g49527	Cg006G2205000
OG0008271	g49532, g30974	Cg006G2204200
OG0008272	g26970	Cg006G2202900
OG0008273	g30997, g26975	Cg006G2201100
OG0008274	g26977, g31003	Cg006G2200400
OG0008275	g49552	Cg006G2197600
OG0008276	g31025	Cg006G2197500
OG0008277	g49561	Cg006G2194700
OG0008278	g27001	Cg006G2192700
OG0008279	g31050	Cg006G2192500
OG0008280	g31055	Cg006G2191800
OG0008281	g27004, g31056	Cg006G2191700
OG0008282	g49583	Cg006G2187300
OG0008283	g31107	Cg006G2182600, Cg006G2182500
OG0008284	g49613	Cg006G2181600
OG0008285	g31124, g49672	Cg006G2178300
OG0008286	g31126, g49671	Cg006G2178100
OG0008287	g31128	Cg006G2177700
OG0008288	g49657	Cg006G2175900
OG0008289	g31154	Cg006G2174000
OG0008290	g49638	Cg006G2173100
OG0008291	g31175	Cg006G2171500
OG0008292	g38331	Cg003G0908800
OG0008293	g27094	Cg006G2167600
OG0008294	g49702	Cg006G2165900
OG0008295	g49713, g31226	Cg006G2164200
OG0008296	g49720	Cg006G2163400
OG0008297	g31233	Cg006G2163100
OG0008299	g49723	Cg006G2162000
OG0008300	g27106, g31238	Cg006G2161600
OG0008301	g31241	Cg006G2161400
OG0008302	g31243	Cg006G2160800
OG0008303	g31249	Cg006G2159700
OG0008304	g31264	Cg006G2157200
OG0008305	g47566	Cg001G0143600
OG0008306	g27137	Cg006G2152800
OG0008307	g27142	Cg006G2151800
OG0008308	g31316, g27155	Cg006G2148900
OG0008309	g49777	Cg006G2148600
OG0008310	g31321	Cg003G0833200
OG0008312	g31338, g49784	Cg006G2144500
OG0008313	g31339, g49785	Cg006G2144200
OG0008314	g27178	Cg006G2143300
OG0008315	g27188, g31383	Cg006G2139300
OG0008316	g49821	Cg006G2139000
OG0008317	g49823, g31388	Cg006G2138500
OG0008318	g27190	Cg006G2138300
OG0008320	g49859	Cg006G2133600
OG0008321	g49861	Cg006G2133200
OG0008322	g49862	Cg006G2133100
OG0008323	g27210, g49871	Cg006G2131400
OG0008324	g31451	Cg006G2130100
OG0008325	g49877	Cg006G2128100
OG0008326	g27256	Cg006G2124000
OG0008327	g31486	Cg006G2124500
OG0008328	g31506	Cg006G2122400
OG0008329	g27264, g31519	Cg006G2120600
OG0008330	g27268	Cg006G2119600
OG0008331	g27269, g31527	Cg006G2119500
OG0008332	g27280	Cg006G2118200
OG0008333	g31537	Cg006G2117600
OG0008334	g49915	Cg006G2117000
OG0008335	g31550	Cg006G2115900
OG0008337	g27284, g31553	Cg006G2115400
OG0008338	g31586	Cg006G2111000
OG0008339	g31561	Cg006G2114400
OG0008341	g31569	Cg006G2113300
OG0008342	g49928	Cg006G2113100
OG0008343	g31574	Cg006G2112300
OG0008344	g31596, g27302	Cg006G2109500
OG0008345	g49939, g31597	Cg006G2109400
OG0008346	g31618	Cg006G2105700
OG0008347	g49965, g31642	Cg006G2101800
OG0008348	g31661	Cg006G2097200
OG0008349	g27352	Cg006G2096200
OG0008350	g41687, g44897	Cg007G2389600
OG0008351	g31722	Cg006G2087800
OG0008352	g31756	Cg006G2083500
OG0008353	g31763	Cg006G2082900
OG0008354	g31766	Cg006G2082700
OG0008355	g31772	Cg006G2082000
OG0008356	g50039	Cg006G2081900
OG0008357	g31795	Cg006G2079400
OG0008359	g31797	Cg006G2079000
OG0008360	g27421	Cg006G2076400
OG0008361	g50061	Cg006G2075400
OG0008362	g50062	Cg006G2075300
OG0008363	g31816	Cg006G2075000
OG0008364	g50079, g31835	Cg006G2072300
OG0008365	g50099, g27442	Cg006G2067600
OG0008366	g31887	Cg006G2067000
OG0008367	g50105	Cg006G2066900
OG0008368	g31890	Cg006G2066300
OG0008369	g50119, g27450	Cg006G2064600
OG0008370	g31915, g50131	Cg006G2063000
OG0008371	g50134	Cg006G2062300
OG0008372	g31946	Cg006G2060100
OG0008373	g50150	Cg006G2059300
OG0008374	g50157, g27470	Cg006G2058100
OG0008375	g31964	Cg006G2056000
OG0008376	g31985	Cg006G2053500
OG0008377	g50192	Cg006G2052300
OG0008378	g31997	Cg006G2051900
OG0008379	g50201	Cg006G2050900
OG0008380	g50202	Cg006G2050800
OG0008381	g27491	Cg006G2050100
OG0008382	g27492	Cg006G2049600
OG0008383	g50211	Cg006G2047700
OG0008385	g32027	Cg006G2043000
OG0008386	g32046, g50278	Cg006G2035900
OG0008387	g40354	Cg003G0761800
OG0008389	g45949	Cg007G2487200
OG0008390	g44649	Cg007G2485400
OG0008391	g45921	Cg007G2483900
OG0008392	g45917, g44656	Cg007G2483600
OG0008393	g45911	Cg007G2482600
OG0008394	g44662	Cg007G2482200
OG0008395	g45896	Cg007G2480800
OG0008396	g45894	Cg007G2480500
OG0008397	g45884	Cg007G2479500
OG0008398	g44678	Cg007G2478200
OG0008399	g45854, g22228	Cg007G2474300
OG0008400	g45850	Cg007G2473600
OG0008401	g45833	Cg007G2472100
OG0008402	g45831	Cg007G2471900
OG0008404	g32648	Cg006G1942800, Cg002G0580600
OG0008405	g50690	Cg006G1939300
OG0008406	g40815	Cg007G2263800
OG0008407	g40846	Cg007G2270900
OG0008408	g44248	Cg007G2271000
OG0008409	g40847	Cg007G2271100
OG0008410	g40853	Cg007G2272300
OG0008411	g40866	Cg007G2273900
OG0008412	g27633	Cg006G2000800
OG0008413	g44225, g40912	Cg007G2279900
OG0008414	g50468	Cg006G1991100
OG0008415	g44195	Cg007G2287100, Cg007G2287000
OG0008416	g40946	Cg007G2287500, Cg007G2287400
OG0008417	g38262	Cg007G2287800
OG0008418	g44154	Cg007G2293600
OG0008420	g44124	Cg007G2303800
OG0008421	g41187, g41202	Cg007G2307800
OG0008422	g41050	Cg007G2312600
OG0008423	g44069	Cg007G2312800
OG0008424	g41061	Cg007G2317100
OG0008425	g41076	Cg007G2322200
OG0008426	g41078, g44021	Cg007G2325100
OG0008427	g50389	Cg006G2007700
OG0008428	g40775	Cg007G2260900, Cg007G2261000
OG0008429	g40768	Cg007G2260600
OG0008430	g40759	Cg007G2259600
OG0008431	g40749	Cg007G2258300
OG0008432	g40732	Cg007G2256900, Cg003G0830600, Cg003G0878700
OG0008433	g40633	Cg008G2973400, Cg008G2973100
OG0008434	g40635	Cg008G2974300
OG0008435	g10914, g40663	Cg008G2978100
OG0008436	g10912	Cg008G2978400
OG0008437	g40723	Cg008G2986500
OG0008438	g10841	Cg008G2986800
OG0008439	g11050	Cg008G2946300
OG0008441	g40486	Cg008G2943800
OG0008442	g40482	Cg008G2942900
OG0008444	g40464	Cg003G0737100, Cg003G0861200
OG0008445	g40460	Cg003G0738200, Cg003G0859800
OG0008446	g25556, g40457	Cg003G0739100, Cg003G0858700
OG0008447	g16995	Cg001G0103800
OG0008448	g17594, g24387	Cg001G0243300
OG0008449	g17593	Cg001G0243200
OG0008450	g42114, g54040	Cg006G1851900
OG0008451	g28108, g54047	Cg006G1851500
OG0008452	g36302	Cg006G1849900
OG0008453	g28098, g36356	Cg006G1845400
OG0008454	g54099	Cg006G1844400
OG0008455	g54122	Cg006G1839700
OG0008456	g46174	Cg007G2520000
OG0008457	g22713	Cg001G0013500
OG0008458	g22732	Cg001G0015400
OG0008459	g22746	Cg001G0016800
OG0008460	g22764	Cg001G0018200
OG0008461	g22779	Cg001G0019600
OG0008462	g22800, g18290	Cg001G0021600
OG0008463	g18287	Cg001G0022600
OG0008464	g22803	Cg001G0023400
OG0008465	g22812	Cg001G0024300
OG0008466	g18284	Cg001G0024800
OG0008467	g22818	Cg001G0025000
OG0008469	g22849	Cg001G0028700
OG0008470	g22870	Cg001G0030200
OG0008471	g47979	Cg001G0031400
OG0008472	g22892	Cg001G0032600
OG0008473	g22902	Cg001G0033700
OG0008474	g22916	Cg001G0035300
OG0008475	g22922	Cg001G0036100
OG0008476	g47965, g22938	Cg001G0037700
OG0008477	g47946	Cg001G0040700
OG0008478	g47932	Cg001G0044000
OG0008479	g22998	Cg001G0046200
OG0008480	g23014	Cg001G0048200
OG0008481	g23010	Cg001G0047700
OG0008482	g23009	Cg001G0047600
OG0008483	g23038	Cg001G0051500
OG0008484	g23042	Cg001G0052700
OG0008485	g23075	Cg001G0055000
OG0008486	g47883	Cg001G0055200
OG0008487	g47880, g23086	Cg001G0056500
OG0008488	g23116	Cg001G0058900
OG0008489	g23134	Cg001G0059700
OG0008490	g47804	Cg001G0080500
OG0008491	g23278, g16930	Cg001G0080400
OG0008492	g16929	Cg001G0080300
OG0008493	g16926	Cg001G0080100
OG0008494	g23260	Cg001G0076700
OG0008495	g23248	Cg001G0075200
OG0008496	g23213, g47829	Cg001G0071800
OG0008497	g23205	Cg001G0070600
OG0008498	g23201, g47837	Cg001G0070100
OG0008499	g47840	Cg001G0069600
OG0008500	g18159	Cg001G0067500
OG0008501	g23155	Cg001G0063900
OG0008502	g47862	Cg001G0061600
OG0008503	g47863	Cg001G0061200
OG0008504	g23137	Cg001G0061000
OG0008505	g23282	Cg001G0080900
OG0008506	g23284	Cg001G0081100
OG0008507	g47796	Cg001G0084200
OG0008508	g23321	Cg001G0088300
OG0008509	g47782, g16955	Cg001G0089200
OG0008510	g23329	Cg001G0089300
OG0008511	g16959, g47777	Cg001G0090400
OG0008512	g47769, g23350	Cg001G0091500
OG0008513	g50976	Cg005G1743700
OG0008514	g11741	Cg004G1308100
OG0008515	g6486, g11734	Cg004G1309300
OG0008516	g6478	Cg004G1309800
OG0008517	g6477	Cg004G1309900
OG0008518	g11728	Cg004G1312500
OG0008519	g46008	Cg007G2496800
OG0008520	g46004	Cg007G2495600
OG0008521	g46002	Cg007G2495400
OG0008522	g44608	Cg007G2493700
OG0008523	g44611	Cg007G2492900
OG0008524	g44615	Cg007G2492300
OG0008525	g18007	Cg007G2492200
OG0008526	g44617	Cg007G2491700
OG0008527	g45961	Cg007G2491600
OG0008528	g45963	Cg007G2491300
OG0008529	g32064	Cg006G2033900
OG0008530	g50291	Cg006G2032700
OG0008531	g32101	Cg006G2031800
OG0008532	g50325, g27566	Cg006G2024500
OG0008533	g27573, g32123	Cg006G2023000
OG0008534	g50364	Cg006G2016300
OG0008535	g32170	Cg006G2014100
OG0008536	g27629	Cg006G2002400
OG0008537	g23834	Cg001G0158900
OG0008538	g39538	Cg003G0711500, Cg014G3044300
OG0008539	g28286, g1382	Cg003G0885700
OG0008540	g25423	Cg014G3039800, Cg003G0715800
OG0008541	g39511	Cg014G3039300, Cg003G0716300
OG0008542	g39508	Cg014G3038900, Cg003G0716700
OG0008543	g39492	Cg014G3037800, Cg003G0718200
OG0008544	g45261	Cg014G3046400, Cg003G0709400
OG0008545	g39468	Cg003G0708900, Cg014G3046900
OG0008546	g25400	Cg003G0708700, Cg014G3047100
OG0008547	g39487	Cg003G0706300, Cg014G3049200
OG0008548	g25371	Cg003G0704900, Cg014G3050700
OG0008549	g25368	Cg014G3051700, Cg003G0703900
OG0008550	g25363	Cg003G0702600, Cg014G3053400
OG0008551	g47590	Cg001G0137000
OG0008552	g50849	Cg005G1778500
OG0008553	g50397	Cg006G2005000
OG0008554	g50384	Cg006G2009200
OG0008555	g50376	Cg006G2011200
OG0008556	g32190, g50373	Cg006G2011700
OG0008557	g50372	Cg006G2011800
OG0008558	g23696	Cg001G0138200
OG0008559	g17109	Cg001G0133500
OG0008560	g17088, g23637	Cg001G0129100
OG0008561	g23638, g17089	Cg001G0129200
OG0008562	g47629	Cg001G0128400
OG0008563	g17079, g23622	Cg001G0127000
OG0008564	g23618	Cg001G0126500
OG0008565	g23589	Cg001G0123500
OG0008567	g17070, g17115	Cg001G0122600
OG0008568	g17067	Cg001G0122400
OG0008569	g23581	Cg001G0122300
OG0008570	g17064	Cg001G0122000
OG0008571	g47662	Cg001G0118700
OG0008572	g30993	Cg006G2201800, Cg003G0838200
OG0008573	g27138, g31298	Cg006G2152700
OG0008574	g31557	Cg006G2114900
OG0008575	g32085, g50308	Cg006G2027300
OG0008576	g50361, g32152	Cg006G2016900
OG0008577	g32200	Cg006G2010100
OG0008579	g43578	Cg009G2992600
OG0008580	g28171, g28159	Cg001G0310300
OG0008581	g53833	Cg006G1876000, Cg006G1876400, Cg006G1876200
OG0008582	g36358, g36354	Cg006G1874800
OG0008584	g40785	Cg007G2267800
OG0008585	g44123	Cg007G2304700
OG0008586	g18022, g18025, g44851	Cg007G2450800
OG0008587	g44783, g45768, g36533	Cg007G2459400
OG0008592	g7210	Cg004G1198500
OG0008594	g6553, g13452	Cg004G1297800
OG0008596	g50883, g38520	Cg005G1771200
OG0008598	g38472, g43539	Cg005G1761100
OG0008599	g38470	Cg005G1760800
OG0008600	g50952, g38437	Cg005G1755800
OG0008601	g50973	Cg005G1747900
OG0008602	g50979	Cg005G1744300
OG0008603	g38319, g51067	Cg005G1723200
OG0008604	g39892	Cg005G1624700
OG0008605	g37088, g51432	Cg005G1590700
OG0008611	g5214, g29322	Cg008G2704800
OG0008612	g13733, g29154	Cg008G2733500
OG0008615	g25675	Cg003G0754500
OG0008616	g23239	Cg001G0073500
OG0008617	g17132, g23701	Cg001G0138600
OG0008618	g47492, g23846	Cg001G0161800
OG0008619	g47489	Cg001G0162100
OG0008620	g40514	Cg001G0200500
OG0008622	g6790	Cg008G2925300
OG0008623	g1665	Cg008G2872900
OG0008624	g10290	Cg008G2881200
OG0008625	g1662	Cg008G2855800, Cg008G2871200
OG0008626	g10230, g5771, g5770	Cg008G2865200, Cg008G2849900
