Orthogroup	Cochlearia_excelsa	Noccaea_praecox
OG0008771	g13583	Np006G3584700, Np003G1321700
OG0008772	g37813	Np006G3586300
OG0008773	g40069	Np006G3704400, Np006G3697200
OG0008774	g40067	Np006G3588500
OG0008775	g53382	Np006G3588700
OG0008776	g40038	Np006G3591900
OG0008777	g40034	Np006G3593000
OG0008778	g37844, g39975	Np006G3595800
OG0008779	g37845, g39981	Np006G3596200
OG0008780	g40000	Np006G3598700
OG0008781	g51098	Np006G3599000
OG0008782	g37848, g40001	Np006G3599100
OG0008784	g40003	Np006G3599900
OG0008785	g40013	Np006G3600600
OG0008786	g40015	Np006G3601500
OG0008787	g51139	Np006G3605900
OG0008788	g51158	Np006G3424200
OG0008789	g39957	Np006G3520200
OG0008790	g39952	Np006G3517000
OG0008791	g37893, g5560	Np006G3514300
OG0008792	g39944	Np006G3523900
OG0008793	g51194	Np006G3526300
OG0008794	g39916	Np006G3530800, Np006G3477400
OG0008795	g39909, g51213	Np006G3534200, Np006G3473100
OG0008796	g51216	Np006G3534300, Np006G3472900
OG0008797	g39895	Np006G3470400, Np006G3537600, Np001G0497000
OG0008798	g39873, g51233	Np006G3545000, Np006G3485700
OG0008799	g51235	Np006G3546400, Np006G3483000
OG0008800	g39869	Np006G3546500, Np006G3482900
OG0008801	g51236	Np006G3481800, Np006G3547600
OG0008802	g39854	Np006G3548400
OG0008803	g39850	Np006G3549300
OG0008804	g39845	Np006G3550900
OG0008805	g51251	Np006G3551600
OG0008806	g37914	Np006G3555500
OG0008807	g51269	Np006G3556000
OG0008809	g39812, g51291	Np006G3561000
OG0008810	g51304	Np006G3569500
OG0008811	g39790	Np006G3565800
OG0008812	g24798	Np005G3079500
OG0008814	g39768	Np006G3573600
OG0008815	g51335	Np006G3577500
OG0008816	g39750	Np006G3578900
OG0008818	g51342	Np008G4280300, Np006G3498100
OG0008820	g51352	Np001G0641600
OG0008821	g39738	Np001G0414600
OG0008822	g11107	Np001G0412000
OG0008823	g11102	Np007G3776800
OG0008824	g39713	Np001G0408500
OG0008825	g39706	Np001G0407300
OG0008826	g39704	Np001G0407000
OG0008827	g23833	Np005G2822200
OG0008828	g11059	Np001G0400800
OG0008830	g23788	Np005G2811400
OG0008831	g23787	Np005G2811200
OG0008832	g17175	Np005G2808900
OG0008833	g36265	Np004G2003100
OG0008834	g54016	Np004G2003200
OG0008835	g36262	Np004G2004700, Np005G3086000
OG0008836	g36250, g36257	Np004G2006200
OG0008837	g54004	Np004G2007300
OG0008838	g54003	Np004G2008000
OG0008839	g36186	Np004G2019100
OG0008840	g36200, g28134	Np004G2015800
OG0008841	g53945	Np004G2011400
OG0008842	g50434	Np004G2105700
OG0008843	g32305	Np004G2107100
OG0008844	g32320	Np004G2109800
OG0008845	g11671	Np007G3878400
OG0008846	g32331	Np004G2112100
OG0008847	g32346	Np004G2113800, Np005G2668800
OG0008848	g32375	Np004G2118300
OG0008849	g32390	Np004G2121200
OG0008850	g50503	Np004G2121300
OG0008851	g32392	Np004G2123400
OG0008852	g32408	Np004G2128500
OG0008853	g10203	Np001G0165800
OG0008854	g27689	Np004G2129500
OG0008855	g32421	Np004G2131400
OG0008856	g27693, g32429	Np004G2132400
OG0008857	g32457	Np004G2136500
OG0008858	g50552	Np004G2141900
OG0008859	g27710	Np004G2142300
OG0008860	g27713	Np004G2144200
OG0008861	g50565	Np004G2145900
OG0008862	g32502	Np004G2147300
OG0008863	g27720	Np004G2012100
OG0008865	g27751	Np004G2155200, Np003G1614500
OG0008866	g32523, g27749	Np004G2155400
OG0008867	g28262	Np003G1728400
OG0008868	g50599	Np004G2160800
OG0008869	g32540	Np004G2170900
OG0008870	g32549	Np004G2175300
OG0008871	g32608	Np004G2051000
OG0008872	g32630	Np004G2054300
OG0008873	g37131, g51514	Np006G3407200
OG0008874	g10714, g10710	Np001G0254200
OG0008875	g16701	Np001G0251200
OG0008876	g10665	Np001G0246600
OG0008877	g11157	Np001G0681600
OG0008878	g41	Np001G0011500
OG0008879	g19653	Np001G0011700
OG0008880	g9644	Np001G0012000
OG0008881	g9660	Np001G0015000
OG0008882	g54	Np001G0015200
OG0008883	g59	Np001G0015400
OG0008884	g61	Np001G0016000
OG0008885	g9663	Np001G0017100
OG0008886	g9669	Np001G0019500
OG0008887	g81	Np001G0020100
OG0008888	g101	Np005G2668500, Np001G0022600
OG0008889	g107	Np001G0023500
OG0008890	g117, g9687	Np001G0024500
OG0008891	g9699	Np001G0027900
OG0008892	g9702	Np001G0028300
OG0008893	g9704	Np001G0029100
OG0008894	g9721	Np001G0032800
OG0008895	g9724	Np001G0035500
OG0008896	g176	Np001G0035600
OG0008897	g9725, g178	Np001G0035800
OG0008898	g197	Np001G0036800
OG0008899	g18662	Np001G0600400, Np001G0037800
OG0008900	g9743	Np001G0039600
OG0008901	g9753	Np001G0042300
OG0008902	g240, g9770	Np001G0046400
OG0008903	g244	Np001G0047900
OG0008905	g9796	Np001G0052000
OG0008906	g266	Np001G0052600
OG0008907	g272	Np001G0053500
OG0008909	g9814	Np001G0059000
OG0008910	g305	Np001G0060900
OG0008911	g312	Np001G0062200
OG0008912	g327	Np001G0067500
OG0008913	g331	Np001G0068500
OG0008914	g9840	Np001G0069000
OG0008916	g342	Np001G0071000
OG0008917	g352	Np001G0072100
OG0008918	g9854	Np001G0072600
OG0008919	g9860	Np001G0073900
OG0008920	g9862	Np001G0075000
OG0008921	g9865	Np001G0075500
OG0008923	g9874, g382	Np001G0079100
OG0008924	g385	Np001G0084400
OG0008925	g9876	Np001G0084800
OG0008926	g394	Np001G0086200
OG0008927	g399	Np001G0087300
OG0008928	g421	Np001G0092100
OG0008929	g9920	Np001G0095500
OG0008930	g458	Np001G0100200
OG0008931	g465	Np001G0102000
OG0008932	g468	Np001G0102500
OG0008933	g9959	Np001G0103900
OG0008934	g483	Np001G0104300
OG0008935	g490, g9969	Np001G0105700
OG0008936	g492	Np001G0106200
OG0008937	g9973	Np001G0106900
OG0008938	g511	Np001G0110700
OG0008939	g524	Np001G0114100
OG0008940	g10016, g10013	Np001G0117500
OG0008942	g549	Np001G0118900
OG0008943	g10021	Np001G0119300
OG0008944	g10024	Np001G0120100
OG0008945	g577	Np001G0122600
OG0008946	g578	Np001G0122800
OG0008947	g581	Np001G0124600
OG0008948	g583	Np001G0125200
OG0008949	g10049	Np001G0126500
OG0008950	g10058	Np001G0128100
OG0008952	g18551, g14921	Np001G0134900
OG0008953	g638	Np001G0138300
OG0008954	g29123	Np003G1476000
OG0008955	g653, g28980	Np003G1477400
OG0008956	g29128	Np003G1476500
OG0008957	g29127	Np003G1476400
OG0008958	g657	Np003G1476300
OG0008959	g659	Np003G1476100
OG0008960	g28975	Np003G1478100
OG0008962	g664	Np003G1478300
OG0008963	g28965	Np003G1481000
OG0008964	g685	Np003G1481300
OG0008965	g704	Np003G1483800
OG0008967	g28946	Np003G1484500
OG0008969	g41402, g28931	Np003G1487700
OG0008970	g734	Np003G1490200
OG0008971	g41387	Np003G1491600
OG0008972	g41386	Np003G1491800
OG0008973	g743	Np003G1493200
OG0008974	g41379	Np003G1493700
OG0008975	g746	Np003G1494400
OG0008976	g28906, g748	Np003G1494900
OG0008977	g28897	Np003G1498500
OG0008978	g770	Np003G1499800
OG0008980	g28873	Np003G1504000
OG0008981	g28871	Np003G1504300
OG0008982	g805	Np003G1507500
OG0008983	g28450	Np003G1621400, Np003G1621300
OG0008984	g816	Np003G1510000
OG0008985	g41333	Np003G1513100
OG0008986	g831	Np003G1514800
OG0008988	g28805	Np003G1520400
OG0008989	g28785	Np003G1523100
OG0008990	g28783	Np003G1523400
OG0008991	g28763	Np003G1525700
OG0008992	g41303	Np003G1524800
OG0008993	g28761	Np003G1526000
OG0008994	g39245	Np003G1534600
OG0008995	g28706	Np003G1535200
OG0008996	g1240	Np003G1537000
OG0008997	g1236	Np003G1537300
OG0008999	g39273	Np003G1541900
OG0009000	g1177	Np003G1545700
OG0009001	g28698	Np003G1547000
OG0009002	g1155	Np003G1548800
OG0009003	g50163	Np004G2344600
OG0009004	g28681	Np003G1550200
OG0009005	g13643	Np002G0733200
OG0009006	g28666	Np003G1552000
OG0009007	g1118	Np003G1557200
OG0009008	g1112	Np003G1558500
OG0009009	g39307	Np003G1560600
OG0009010	g28632	Np003G1561400
OG0009011	g28631	Np003G1561900
OG0009012	g28624	Np003G1563200
OG0009013	g28622	Np003G1563400
OG0009014	g1099	Np003G1563600
OG0009015	g1093	Np003G1566800
OG0009016	g28592	Np003G1567300
OG0009017	g28574	Np003G1569100
OG0009018	g28571	Np003G1569700
OG0009019	g28566	Np003G1571400
OG0009020	g28564	Np003G1571800
OG0009021	g28561	Np003G1574000
OG0009022	g28558	Np003G1574500
OG0009023	g1068	Np003G1579600
OG0009024	g28555	Np003G1579800
OG0009025	g1057	Np003G1582100
OG0009026	g1061	Np003G1581000
OG0009027	g28536	Np003G1585600
OG0009028	g1040	Np003G1586200
OG0009029	g28530	Np003G1587000
OG0009030	g1024	Np003G1593800
OG0009031	g28523	Np003G1593900
OG0009032	g28516	Np003G1595400
OG0009033	g39369	Np003G1595500
OG0009034	g28510	Np003G1603900
OG0009035	g39384, g39388	Np003G1604800
OG0009036	g28507, g997	Np003G1605100
OG0009037	g992	Np003G1606400
OG0009038	g28497	Np003G1607500
OG0009039	g2622, g19396	Np001G0505100
OG0009040	g2631	Np001G0502100
OG0009041	g11382, g2633, g19413	Np001G0501900
OG0009042	g2644	Np001G0499500
OG0009043	g2649	Np001G0499000
OG0009044	g19441, g19453	Np001G0496100
OG0009045	g2688	Np003G1782600, Np001G0494200
OG0009046	g948	Np003G1624000
OG0009047	g39428	Np003G1625100
OG0009048	g45233	Np003G1867900
OG0009049	g39611	Np003G1860800
OG0009050	g36847	Np006G3633900
OG0009051	g5545	Np003G1333600
OG0009052	g25189	Np005G3102400
OG0009053	g40748	Np002G1246600
OG0009054	g29653	Np003G1325600
OG0009055	g5589	Np003G1323500
OG0009056	g29678	Np003G1320100
OG0009057	g5595	Np003G1318100, Np003G1319700
OG0009058	g29687	Np003G1316600
OG0009059	g5607	Np003G1315800
OG0009060	g41472	Np003G1463200
OG0009061	g4916	Np003G1460700, Np003G1463100
OG0009062	g27616	Np004G2094700
OG0009063	g29696	Np003G1313600
OG0009064	g32241	Np004G2095200
OG0009065	g29699	Np003G1312600, Np004G2360000
OG0009066	g29700	Np003G1312500
OG0009067	g29710	Np003G1307700
OG0009068	g29719	Np003G1307000
OG0009069	g29721	Np003G1306000
OG0009070	g45428	Np003G1304800
OG0009072	g5644	Np003G1302800
OG0009073	g29738	Np003G1300200
OG0009074	g29739	Np003G1300100
OG0009075	g37462	Np006G3280000
OG0009076	g29750, g5646	Np003G1298600
OG0009077	g5650, g45409	Np003G1297400
OG0009078	g5652	Np003G1297300
OG0009079	g29766	Np003G1294700
OG0009080	g5687	Np003G1290400
OG0009081	g29794	Np003G1288800
OG0009082	g29800	Np003G1287700
OG0009083	g5698	Np003G1287000
OG0009084	g25358	Np003G1894000
OG0009085	g29805	Np003G1285100
OG0009086	g45376	Np003G1284400
OG0009087	g29811	Np003G1283700
OG0009088	g45373, g5716	Np003G1282600
OG0009089	g5717	Np003G1282200
OG0009090	g45368	Np003G1281800
OG0009091	g28298, g1363	Np003G1716400
OG0009092	g29831	Np003G1281100
OG0009093	g5724	Np003G1279500
OG0009094	g5725	Np003G1279400
OG0009095	g29836	Np003G1275300
OG0009096	g5750	Np003G1273900
OG0009097	g5752	Np003G1273100
OG0009098	g5766	Np003G1270800
OG0009099	g53743, g53744	Np004G2031000
OG0009100	g5783	Np003G1267600
OG0009101	g29856	Np003G1265600
OG0009102	g5794	Np003G1264300
OG0009103	g5798	Np003G1262500
OG0009104	g45304	Np003G1261300
OG0009105	g5838, g5842, g5836, g5840	Np003G1253200
OG0009106	g5846	Np003G1252700
OG0009108	g5855	Np003G1251600
OG0009109	g5859	Np003G1251200
OG0009110	g5858	Np003G1251300
OG0009111	g45281	Np003G1248800
OG0009112	g46664	Np005G3180500
OG0009113	g16815	Np005G3183300
OG0009114	g16814	Np005G3183400
OG0009116	g46653	Np005G3187800
OG0009117	g16804	Np005G3188100
OG0009118	g16802	Np005G3188300
OG0009119	g25028	Np002G1060300
OG0009120	g46622	Np005G3201900
OG0009121	g46604	Np002G0703900
OG0009122	g36646	Np002G0703100
OG0009123	g46607	Np002G0702600
OG0009124	g39222	Np002G0702100
OG0009125	g46600	Np002G0704600
OG0009127	g44273	Np002G0705400
OG0009128	g44276	Np002G0705700
OG0009129	g32231	Np005G3096700
OG0009130	g46593	Np002G0706900
OG0009131	g46586	Np002G0707800
OG0009132	g44292, g46571	Np002G0710000
OG0009133	g44296	Np002G0710600
OG0009134	g46564	Np002G0711400
OG0009135	g44297	Np002G0711500
OG0009136	g46552	Np002G0713300
OG0009138	g46540	Np002G0716100
OG0009139	g44307	Np002G0716300
OG0009140	g13602	Np002G0716800
OG0009141	g13603	Np002G0721200
OG0009142	g46500, g44337	Np002G0726100
OG0009143	g46492, g44349	Np002G0728000
OG0009144	g46476	Np002G0730000
OG0009145	g13644	Np002G0731200
OG0009146	g46463	Np002G0732500
OG0009147	g46452	Np002G0734400
OG0009149	g46443	Np002G0734800
OG0009150	g46418	Np002G0738300
OG0009151	g46408	Np002G0739200
OG0009152	g46391, g44358	Np002G0743400
OG0009153	g19613	Np001G0436800
OG0009154	g46386	Np002G0744900
OG0009155	g46384	Np002G0745700
OG0009156	g46352	Np002G0750100
OG0009157	g46351	Np002G0750200
OG0009158	g46339	Np002G0751700
OG0009159	g46336	Np002G0752300
OG0009160	g46324	Np002G0753800
OG0009161	g44367	Np002G0755100
OG0009163	g46278	Np002G0763900
OG0009164	g44398	Np002G0764300
OG0009165	g44406	Np002G0766500, Np003G1597600, Np003G1598900
OG0009166	g44411	Np002G0769000
OG0009168	g7201	Np007G4063900
OG0009170	g17973	Np002G0771600
OG0009171	g46228	Np002G0776500
OG0009172	g6305	Np007G3801300
OG0009173	g46194	Np002G0781100
OG0009174	g44472	Np002G0782000
OG0009175	g46189	Np002G0782400
OG0009176	g14012, g6078	Np007G3757100
OG0009179	g13992	Np007G3752400
OG0009180	g11367	Np001G0510200
OG0009181	g39406	Np003G1632400
OG0009182	g39407	Np003G1632300
OG0009183	g28486	Np003G1631800
OG0009185	g54370	Np004G1904000
OG0009186	g54369	Np004G1905100
OG0009188	g36726	Np004G1907700
OG0009189	g36708	Np004G1912300
OG0009190	g36705	Np004G1913200
OG0009192	g36665	Np004G1924400
OG0009193	g54305	Np004G1924600
OG0009194	g36662	Np004G1925000
OG0009196	g35868	Np004G1928500
OG0009197	g36634	Np004G1928700
OG0009198	g36632, g28003	Np004G1929900, Np004G1928900
OG0009199	g41546	Np002G0890800, Np002G0891600
OG0009200	g36611	Np004G1933600
OG0009201	g37145	Np006G3397200
OG0009202	g51565	Np006G3396800
OG0009203	g37151	Np006G3395100
OG0009204	g37160	Np006G3394800
OG0009205	g51586	Np006G3391300
OG0009206	g23709	Np005G2796100
OG0009207	g51608	Np006G3382600
OG0009209	g3062, g11447	Np001G0447000
OG0009210	g19603	Np001G0442900
OG0009211	g10381	Np001G0193000
OG0009212	g41147	Np003G1750200
OG0009213	g1418	Np003G1737000
OG0009214	g41254	Np003G1648500
OG0009215	g46857, g47433	Np005G3107900, Np005G3106200
OG0009216	g17923	Np005G3096200
OG0009217	g25206, g46871	Np005G3101700
OG0009218	g46941	Np005G3074400
OG0009219	g46946	Np005G3075400
OG0009220	g17859	Np005G3088900
OG0009221	g24562	Np005G3060300
OG0009222	g47039	Np005G3059700
OG0009223	g22788	Np005G2625900
OG0009224	g47075	Np005G3043000
OG0009225	g47077	Np005G3042400
OG0009226	g24480	Np005G3035300
OG0009227	g47093	Np005G3034400
OG0009228	g17657, g24453	Np005G3028900
OG0009229	g47106	Np005G3027900
OG0009230	g46026, g44583	Np002G0816400
OG0009231	g44580	Np002G0815900
OG0009232	g44578	Np002G0815000
OG0009233	g46045	Np002G0814200
OG0009234	g44566	Np002G0810800
OG0009235	g46066	Np002G0810200
OG0009237	g46099	Np002G0802000
OG0009238	g46106	Np002G0806700, Np002G0800900
OG0009239	g44546	Np002G0797000
OG0009241	g4115, g4116, g35991	Np001G0167000
OG0009242	g44538, g46132	Np002G0794700
OG0009243	g44534	Np002G0793400
OG0009244	g41505	Np002G0888700
OG0009245	g44801	Np002G0883100
OG0009246	g44784	Np002G0878800
OG0009247	g44781	Np002G0876200
OG0009248	g44767	Np002G0873300
OG0009249	g23548, g17040	Np005G2763500
OG0009250	g23537	Np005G2761400
OG0009251	g47677	Np005G2761200
OG0009253	g47683	Np005G2758800
OG0009254	g23512	Np005G2757000
OG0009255	g907	Np003G1644300
OG0009256	g40800	Np002G1233100
OG0009257	g40801	Np002G1233200
OG0009258	g40808	Np002G1235100
OG0009259	g53075, g43410, g46684	Np005G3164400
OG0009260	g16851	Np006G3415700
OG0009261	g16849	Np005G3171500
OG0009262	g46680	Np005G3171700
OG0009263	g16848	Np005G3172600, Np004G1950200
OG0009264	g1364	Np003G1716600
OG0009265	g10339	Np001G0186600
OG0009266	g10459	Np001G0204000
OG0009267	g10462	Np001G0204900
OG0009268	g10467	Np001G0205600
OG0009270	g10475	Np001G0206200
OG0009271	g10495	Np001G0209200
OG0009272	g10528	Np001G0216800
OG0009273	g10529	Np001G0217100
OG0009274	g10530	Np001G0217200
OG0009275	g16607	Np001G0217400
OG0009276	g10533	Np001G0217600
OG0009277	g1601	Np001G0218700
OG0009278	g10541	Np001G0218900
OG0009279	g10548	Np001G0220300
OG0009280	g10555	Np001G0222700
OG0009281	g1592	Np001G0225600
OG0009282	g1590	Np001G0225700
OG0009283	g1589	Np001G0225800
OG0009284	g10598	Np001G0231300
OG0009285	g10599	Np001G0231900
OG0009286	g10607	Np001G0233700
OG0009287	g1420	Np003G1737300
OG0009288	g10620	Np001G0235400
OG0009289	g28288	Np003G1720600
OG0009290	g45800	Np002G0869700
OG0009293	g10960, g40594	Np001G0364000
OG0009294	g10966	Np001G0362200
OG0009295	g10256	Np001G0176000
OG0009296	g10972	Np001G0368500
OG0009298	g40555	Np001G0374500
OG0009299	g44898	Np002G0916600
OG0009300	g11009	Np001G0382700
OG0009301	g40531	Np001G0384300
OG0009302	g54149	Np004G1977500
OG0009303	g28057, g54163	Np004G1969200
OG0009304	g36435	Np004G1968400
OG0009305	g54166	Np004G1967700
OG0009306	g36444	Np007G3983100, Np004G1967300
OG0009307	g31587	Np004G2410800
OG0009308	g36496	Np004G1956600
OG0009309	g54226	Np004G1952800
OG0009310	g54229	Np004G1952500
OG0009311	g36527	Np004G1950300
OG0009312	g54266	Np004G1942900
OG0009313	g36577	Np004G1942700
OG0009314	g28010	Np004G1941900
OG0009315	g36597	Np004G1937100
OG0009316	g37048	Np001G0419800
OG0009317	g51370	Np006G3440100
OG0009318	g37966	Np006G3438000
OG0009319	g51396	Np006G3433600
OG0009320	g51409	Np006G3431000
OG0009321	g51413	Np006G3429500
OG0009322	g51430	Np006G3427200
OG0009323	g37080	Np006G3419600
OG0009324	g37093	Np006G3419300
OG0009325	g51458	Np006G3418000
OG0009326	g51460	Np006G3417800
OG0009327	g51463, g37102	Np006G3416400
OG0009328	g37107	Np006G3413500
OG0009329	g51477	Np006G3413400
OG0009330	g37110	Np006G3411900
OG0009331	g37993	Np006G3408700
OG0009332	g51509	Np006G3407500
OG0009333	g51519	Np006G3406300
OG0009334	g38006	Np006G3402200
OG0009335	g51535	Np006G3401900
OG0009336	g38011	Np006G3400200
OG0009337	g51545	Np006G3399900
OG0009338	g51547	Np006G3399500
OG0009339	g24129, g17428	Np005G2899500
OG0009340	g24717	Np005G3075200
OG0009341	g24151	Np005G2902400
OG0009342	g47292	Np005G2906900
OG0009343	g17451	Np005G2904900
OG0009344	g47294	Np005G2904700, Np005G3027000
OG0009345	g17504	Np005G2926600
OG0009346	g24230	Np005G2929000
OG0009347	g17520, g47239	Np005G2934400
OG0009348	g24234	Np005G2934500
OG0009349	g47226, g24244	Np005G2939000
OG0009350	g24278	Np005G2958000
OG0009351	g24284	Np005G2959200
OG0009352	g24286	Np005G2959500
OG0009354	g2513	Np001G0526300
OG0009355	g2522	Np001G0525300
OG0009357	g19345	Np001G0523900
OG0009358	g19353	Np001G0521700
OG0009359	g2557	Np001G0520600
OG0009360	g2563	Np001G0520400
OG0009361	g2568	Np001G0519700, Np001G0519000
OG0009362	g2571	Np001G0518700, Np001G0519400
OG0009363	g47459, g23893	Np005G2835500
OG0009364	g41155	Np003G1736300
OG0009365	g880	Np003G1660100
OG0009366	g872	Np003G1662300, Np003G1664100
OG0009367	g1316	Np003G1674600
OG0009368	g41162	Np003G1845500
OG0009369	g11531	Np001G0431100
OG0009370	g6302	Np007G3801200
OG0009371	g14450	Np007G3795400
OG0009372	g14257, g14260	Np007G3781600
OG0009373	g13699	Np007G3780600
OG0009374	g6153	Np007G3780300
OG0009375	g14212	Np007G3775600
OG0009376	g14077	Np007G3768700
OG0009377	g1761	Np001G0686100
OG0009378	g13724, g14043	Np007G3761800
OG0009379	g14041	Np007G3761400
OG0009380	g47486	Np005G2828400
OG0009381	g23852	Np005G2829000
OG0009382	g17249	Np005G2831200
OG0009384	g17272	Np005G2844400
OG0009385	g23922	Np005G2845600
OG0009386	g47434	Np005G2848300
OG0009387	g23949	Np005G2850200
OG0009388	g17302	Np005G2855900
OG0009389	g23969	Np005G2858500
OG0009390	g46626	Np005G3188500
OG0009391	g17317	Np005G2862900, Np004G2027500
OG0009392	g16774	Np005G3199900
OG0009393	g47328	Np005G2887700
OG0009394	g24068	Np005G2885800
OG0009395	g47337	Np005G2884900
OG0009396	g17381	Np005G2883000
OG0009397	g24058, g17380	Np005G2882900
OG0009398	g24053	Np005G2882300
OG0009400	g49987	Np004G2392400
OG0009401	g24035	Np005G2874300
OG0009403	g24018, g47371	Np005G2877200
OG0009404	g10667	Np001G0247100
OG0009405	g24005	Np005G2869300, Np005G2866700
OG0009406	g13842, g5887	Np007G3716800
OG0009407	g17858	Np006G3614800
OG0009408	g24372, g24363	Np005G3003000, Np001G0686700
OG0009409	g24350	Np005G3000000
OG0009410	g17577	Np005G2994900
OG0009411	g24332, g17575	Np005G2994000
OG0009412	g17565, g24325	Np005G2989100
OG0009413	g47177	Np002G1021500, Np005G2987800
OG0009414	g47194	Np005G2963200
OG0009415	g24301	Np005G3194000
OG0009416	g7946	Np007G4251700
OG0009417	g7941	Np007G4249900
OG0009418	g7940	Np007G4249700
OG0009419	g7931	Np007G4247700
