Orthogroup	Cochlearia_excelsa	Arabidopsis_lyrata_Rawat
OG0008316	g49821	AL1G23790
OG0008317	g49823, g31388	AL1G23850
OG0008318	g27190	AL1G23880
OG0008320	g49859	AL1G24640
OG0008321	g49861	AL1G24690
OG0008322	g49862	AL1G24700
OG0008323	g27210, g49871	AL1G24880
OG0008324	g31451	AL1G25090
OG0008325	g49877	AL1G25340
OG0008326	g27256	AL1G25840
OG0008327	g31486	AL1G25810
OG0008328	g31506	AL1G26050
OG0008329	g27264, g31519	AL1G26210
OG0008330	g27268	AL1G26310
OG0008331	g27269, g31527	AL1G26320
OG0008332	g27280	AL1G26510
OG0008333	g31537	AL1G26570
OG0008334	g49915	AL1G26630
OG0008334	g49913	AL1G48790
OG0008335	g31550	AL1G26750
OG0008337	g31553	AL1G26810, AL7G45380
OG0008338	g31586	AL1G27350
OG0008339	g31561	AL1G26920
OG0008341	g31569	AL1G27060
OG0008342	g49928	AL1G27090
OG0008343	g31574	AL1G27170
OG0008344	g31596, g27302	AL1G27500
OG0008345	g49939, g31597	AL1G27510
OG0008346	g31618	AL1G27960
OG0008347	g49965, g31642	AL1G28390
OG0008348	g31661	AL1G28910
OG0008349	g27352	AL1G29010
OG0008350	g41687, g44897	AL2G19660
OG0008351	g31722	AL1G30060
OG0008352	g31756	AL1G30580
OG0008353	g31763	AL1G30670
OG0008354	g31766	nbis-gene-101
OG0008355	g31772	AL1G30790
OG0008357	g31795	AL1G31060
OG0008359	g31797	AL1G31110
OG0008360	g27421	AL1G31400
OG0008361	g50061	AL1G31550
OG0008362	g50062	AL1G31560
OG0008363	g31816	AL1G31620
OG0008364	g50079, g31835	AL1G31890
OG0008365	g50099, g27442	AL1G32550
OG0008366	g31887	AL1G32590
OG0008367	g50105	AL1G32600
OG0008368	g31890	AL1G32660
OG0008369	g50119, g27450	AL1G32920
OG0008370	g31915, g50131	AL1G33140
OG0008371	g50134	AL1G33260, AL1G33330
OG0008372	g31946	AL1G33640
OG0008373	g50150	AL1G33750
OG0008374	g50157, g27470	AL1G33860
OG0008375	g31964	AL1G34110
OG0008376	g31985	AL1G34440
OG0008377	g50192	AL1G34160, AL1G34560
OG0008378	g31997	AL1G34640
OG0008379	g50201	AL1G34720
OG0008380	g50202	AL1G34730
OG0008381	g27491	AL1G34820
OG0008382	g27492	AL1G34870
OG0008383	g50211	AL1G35100
OG0008385	g32027	AL1G35780
OG0008386	g32046, g50278	AL1G36610
OG0008387	g40354	AL6G45350
OG0008389	g45949	AL2G31400
OG0008390	g44649	AL2G31180
OG0008391	g45921	AL2G31020
OG0008392	g45917, g44656	AL1G12770, AL2G30920
OG0008393	g45911	AL2G30810
OG0008394	g44662	AL2G30770
OG0008395	g45896	AL2G30600
OG0008396	g45894	AL2G30580
OG0008397	g45884	AL2G30450
OG0008398	g44678	AL2G30240
OG0008399	g45854, g22228	nbis-gene-584
OG0008400	g45850	AL2G29660
OG0008401	g45833	AL2G29460
OG0008402	g45831	AL2G29440
OG0008403	g17228	AL7G29160
OG0008404	g32648	AL1G47290
OG0008405	g50690	AL1G47670
OG0008406	g40815	AL2G10990
OG0008407	g40846	nbis-gene-375
OG0008408	g44248	nbis-gene-376
OG0008409	g40847	AL2G11980, AL2G12020
OG0008410	g40853	AL2G12390
OG0008411	g40866	AL2G12630
OG0008412	g27633	AL1G40850
OG0008413	g44225	nbis-gene-386
OG0008414	g50468	AL1G42020
OG0008415	g44195	AL2G14350
OG0008416	g40946	AL2G14400
OG0008417	g38262	AL2G14520
OG0008418	g44154	AL2G15200
OG0008420	g44124	AL2G16280
OG0008421	g41187, g41202	AL2G16750
OG0008422	g41050	AL2G17480
OG0008423	g44069	AL2G17530
OG0008424	g41061	AL2G18350
OG0008425	g41076	AL2G18660, AL2G18480
OG0008426	g41078, g44021	AL1G67330
OG0008427	g50389	AL1G40080
OG0008428	g40775	AL2G10490
OG0008429	g40768	AL2G10460
OG0008430	g40759	AL2G10290
OG0008431	g40749	AL2G10170
OG0008432	g40732	AL2G10040, AL2G10050
OG0008433	g40633	nbis-gene-1983
OG0008434	g40635	AL8G11790
OG0008435	g10914, g40663	AL8G11440
OG0008436	g10912	AL8G11370
OG0008437	g40723	AL8G10240
OG0008438	g10841	AL8G10210
OG0008440	g18419, g16317	AL8G15300
OG0008441	g40486	AL8G15540
OG0008442	g40482	AL8G15670
OG0008443	g25542	AL6G48810
OG0008444	g40464	AL6G48750
OG0008445	g40460	AL6G48600
OG0008446	g25556, g40457	AL6G48460
OG0008447	g16995	AL7G22360
OG0008448	g17594, g24387	AL7G38910
OG0008449	g17593	AL7G38900
OG0008450	g42114, g54040	AL1G54650
OG0008451	g28108, g54047	AL1G54700
OG0008452	g36302	AL1G54920
OG0008453	g28098, g36356	AL1G55450
OG0008454	g54099	AL1G55580
OG0008456	g46174	AL2G34830
OG0008457	g22713	AL7G11520
OG0008458	g22732	AL7G11920
OG0008459	g22746	AL7G12110
OG0008460	g22764	AL7G12270
OG0008461	g22779	AL7G12440
OG0008462	g22800, g18290	AL7G12700
OG0008463	g18287	AL7G12810
OG0008464	g22803	nbis-gene-1699
OG0008465	g22812	AL7G12940
OG0008466	g18284	AL7G13000
OG0008467	g22818	AL7G13090
OG0008469	g22849	AL7G13580
OG0008470	g22870	AL7G13760
OG0008471	g47979	AL7G13910
OG0008472	g22892	AL7G14110
OG0008473	g22902	AL7G14240
OG0008474	g22916	AL7G14450
OG0008475	g22922	AL7G14550
OG0008476	g47965, g22938	AL7G14770
OG0008477	g47946	AL7G15100
OG0008478	g47932	AL7G15380
OG0008479	g22998	AL7G15680
OG0008480	g23014	AL7G15890
OG0008481	g23010	AL7G15830
OG0008482	g23009	AL7G15820
OG0008483	g23038	AL7G16250
OG0008484	g23042	AL7G16360
OG0008485	g23075	AL7G16630
OG0008486	g47883	AL7G16650
OG0008487	g47880, g23086	AL7G16790
OG0008488	g23116	AL7G17080
OG0008489	g23134	AL7G17210
OG0008490	g47804	AL7G19600
OG0008491	g23278, g16930	AL7G19580
OG0008492	g16929	AL7G19570
OG0008493	g16926	AL7G19550
OG0008494	g23260	AL7G19220
OG0008495	g23248	AL7G19060
OG0008496	g23213, g47829	AL7G18710
OG0008497	g23205	AL7G18460
OG0008498	g23201, g47837	AL7G18390
OG0008499	g47840	AL7G18340
OG0008500	g18159	AL7G18090
OG0008501	g23155	AL7G17680
OG0008502	g47862, g23140	AL7G17400
OG0008503	g47863	AL7G17360
OG0008504	g23137	AL7G17330
OG0008505	g23282	AL7G19670
OG0008506	g23284	AL7G19700
OG0008507	g47796	AL7G20060
OG0008508	g23321	AL7G20550
OG0008509	g47782, g16955	AL7G20650
OG0008510	g23329	AL1G32760, AL7G20660
OG0008511	g16959, g47777	AL7G20790
OG0008512	g47769, g23350	AL7G20930
OG0008513	g50976	AL4G14460
OG0008514	g11741	AL3G38890
OG0008515	g6486, g11734	AL3G39090
OG0008516	g6478	AL3G39150
OG0008517	g6477	AL3G39160
OG0008518	g11728	AL3G39610
OG0008519	g46008	AL2G32330
OG0008520	g46004	AL2G32220
OG0008521	g46002	AL2G32200
OG0008522	g44608	AL2G32060
OG0008523	g44611	AL2G31990
OG0008524	g44615	AL2G31920
OG0008525	g18007	AL2G31910
OG0008526	g44617	AL2G31860
OG0008527	g45961	AL2G31850
OG0008528	g45963	AL2G31820
OG0008529	g32064	AL1G36920
OG0008530	g50291	AL1G37120
OG0008531	g32101	AL1G37230
OG0008532	g50325, g27566	AL1G38240
OG0008533	g27573, g32123	AL1G38400
OG0008534	g50364	AL1G39170
OG0008535	g32170	AL1G39470
OG0008536	g27629	AL1G40690
OG0008537	g23834	AL7G28730
OG0008538	g39538	AL6G51130
OG0008539	g28286, g1382	AL8G24920
OG0008540	g25423	AL6G51680
OG0008541	g39511	AL6G51740
OG0008542	g39508	AL6G51780
OG0008543	g39492	AL6G51990
OG0008544	g45261	AL6G52400
OG0008545	g39468	AL6G52350
OG0008546	g25400	AL6G52330
OG0008547	g39487	AL6G52080
OG0008548	g25371	AL6G52750
OG0008549	g25368	AL6G52860
OG0008550	g25363	AL6G53010
OG0008551	g47590	AL7G26300
OG0008552	g50849	AL4G10140
OG0008553	g50397	AL1G40420
OG0008554	g50384	AL1G39940
OG0008555	g50376	AL1G39760
OG0008556	g32190, g50373	AL1G39720
OG0008557	g50372	AL1G39700
OG0008558	g23696	AL7G26470
OG0008559	g17109	AL7G25900
OG0008560	g17088, g23637	AL7G25370
OG0008561	g23638, g17089	AL7G25380
OG0008562	g47629	AL7G25300
OG0008563	g17079, g23622	AL7G25120
OG0008564	g23618	AL7G25070
OG0008565	g23589	AL7G24700
OG0008567	g17070, g17115	AL7G24590
OG0008568	g17067	AL7G24570
OG0008569	g23581	AL7G24560
OG0008570	g17064	AL7G24530
OG0008571	g47662	AL7G24270
OG0008572	g30993	AL1G16350
OG0008573	g27138, g31298	AL1G22050
OG0008574	g31557	AL1G32090, AL1G26860, AL1G32100
OG0008575	g32085, g50308	AL1G37740
OG0008576	g50361, g32152	AL1G39110
OG0008577	g32200	AL1G39860
OG0008579	g43578	AL8G17330
OG0008580	g28171, g28159	AL1G53100
OG0008581	g53833	AL2G26140, AL1G52190
OG0008582	g36358, g36354	AL1G52270
OG0008584	g40785	AL2G11560
OG0008585	g44123	AL2G16410
OG0008586	g18022, g18025, g44851	AL2G27090
OG0008587	g44783, g45768, g36533	AL2G28040
OG0008588	g17959	AL2G38020
OG0008592	g7210	AL3G25880
OG0008593	g13910	AL3G35900
OG0008594	g6553, g13452	AL3G37500
OG0008596	g38520	AL4G11050
OG0008598	g38472, g43539	AL4G12290
OG0008599	g38470	AL4G12320
OG0008600	g50952, g38437	AL4G13260
OG0008601	g50973	AL4G14270
OG0008602	g50979	AL4G14550
OG0008603	g38319, g51067	AL4G17290
OG0008604	g39892	AL4G25750
OG0008605	g37088, g51432	AL4G30100
OG0008607	g10525	AL5G16060
OG0008609	g10350	AL5G19600
OG0008611	g5214, g29322	AL6G24750
OG0008612	g13733, g29154	AL6G27950
OG0008615	g25675	AL6G46610
OG0008616	g23239	AL7G18910
OG0008617	g17132, g23701	AL7G26510
OG0008618	g47492, g23846	AL7G29070
OG0008619	g47489	AL7G29100
OG0008620	g40514	AL7G33770, nbis-gene-1996
OG0008621	g12313	AL9U10090
OG0008623	g1665	AL8G21350, AL8G21340
OG0008624	g10290	AL8G20810
OG0008625	g1662	AL43U10060, AL8G21570
OG0008626	g10230, g5771, g5770	AL8G22150
OG0008627	g10212	AL8G22630, AL167U10010
OG0008628	g28281	AL8G24830
OG0008629	g917	AL8G28100, AL726U10010
OG0008630	g927, g28433	AL8G28330
OG0008633	g47376	AL4G12500
OG0008649	g23398	AL7G21740
OG0008650	g47746	AL7G21710
OG0008651	g23919	AL7G30450
OG0008653	g19544	AL5G25530
OG0008654	g2822	AL5G25730
OG0008655	g19423	AL5G28030
OG0008656	g2704	AL5G28000
OG0008657	g27118	AL1G21190
OG0008658	g2708	AL5G27890
OG0008659	g19496	AL5G27320
OG0008660	g19486	AL5G27480
OG0008661	g19483	AL5G27520
OG0008662	g10829	AL5G10010
OG0008663	g10761	AL5G10940
OG0008664	g6156	AL1G65850
OG0008665	g29031	AL6G29320
OG0008666	g4950, g29017	AL6G28960
OG0008667	g29016	AL6G28940
OG0008669	g7233, g13188	AL3G25400, AL3G25920
OG0008670	g29143	AL6G28370
OG0008671	g45739	AL6G27770
OG0008672	g5021	AL6G27760
OG0008673	g29178	AL6G27710
OG0008674	g29179	AL6G27690
OG0008675	g5028	AL6G27670
OG0008676	g29181	AL6G27590
OG0008677	g45733	AL6G27430
OG0008678	g5052	AL6G27220
OG0008679	g52170	AL4G43560
OG0008680	g45723	AL6G27110
OG0008681	g5062	AL6G27030
OG0008682	g29202	AL6G26990
OG0008683	g5076	AL6G26830
OG0008684	g29268, g29217, g5084	AL6G26650
OG0008685	g29219	AL6G26630
OG0008686	g29220	AL6G26620
OG0008687	g11578	AL3G43760
OG0008688	g5093, g29238	AL6G26490
OG0008689	g29239	AL6G26460
OG0008691	g29261	AL6G26140
OG0008692	g39767	AL4G28350
OG0008693	g29276	AL6G25870
OG0008694	g40178	AL1G14590
OG0008695	g7078	AL450U10010, AL3G28020
OG0008696	g5201	AL6G24940
OG0008697	g5209, g45653	AL6G24860
OG0008698	g5237, g5231	AL6G24570
OG0008700	g1017	AL8G31030
OG0008701	g5256	AL6G24280
OG0008702	g45623	AL6G24170
OG0008703	g5275, g13773, g50766	AL6G23960
OG0008704	g29364	AL6G23900
OG0008705	g5289	AL6G23750
OG0008706	g5291	AL6G23740
OG0008707	g29378	AL6G23700
OG0008708	g29374	AL6G23670
OG0008709	g45609	AL6G23660
OG0008711	g29396	AL6G23250
OG0008712	g45592	AL6G23130
OG0008713	g45591, g18351	AL6G23120
OG0008714	g5315, g29400	AL6G23070
OG0008715	g45587	AL6G22970
OG0008716	g5333	AL6G22770
OG0008717	g5335, g29418	AL6G22740
OG0008718	g29422	AL6G22670
OG0008719	g5339	AL6G22660
OG0008720	g5344	AL6G22610
OG0008721	g29437	AL6G22230
OG0008722	g5377	AL6G21960
OG0008723	g28506	AL8G30630
OG0008724	g5388	AL6G21750
OG0008725	g29469	AL6G21600
OG0008726	g45559	AL6G21590
OG0008727	g29483, g5403	AL6G21270
OG0008728	g29489	AL6G21180
OG0008729	g45540	AL6G21000
OG0008730	g5426, g29513	AL6G20610, AL6G20640
OG0008731	g29524	AL6G20480
OG0008732	g29540	AL6G20300
OG0008733	g29550	AL6G20110
OG0008734	g29566	AL6G19730
OG0008735	g5467	AL6G19700
OG0008736	g5473	AL6G19610
OG0008737	g29574	AL6G19310
OG0008738	g5490	AL6G19280
OG0008739	g10402	AL5G18450
OG0008740	g1405	AL58U10010, nbis-gene-2082
OG0008741	g29586	AL6G18880
OG0008742	g5509	AL6G18640
OG0008743	g5519	AL6G18430
OG0008744	g5526	AL6G18290
OG0008745	g5531	AL6G18250
OG0008746	g29607	AL6G18160
OG0008747	g29621	AL6G17890
OG0008748	g39615	AL6G50120
OG0008749	g39620	AL6G50100
OG0008750	g39634	AL6G49840
OG0008751	g25501	AL6G49830
OG0008752	g45192, g39643	AL6G49650
OG0008753	g17182	nbis-gene-1782
OG0008754	g1345, g23799	AL8G25230
OG0008755	g17188	AL7G28290
OG0008756	g17189	AL7G28300
OG0008757	g39463	AL6G52500
OG0008758	g40188	AL4G19660
OG0008759	g40185	AL4G19700
OG0008760	g40158	AL4G19990
OG0008762	g40125	AL4G21140
OG0008763	g40120	AL4G21210
OG0008764	g40116	AL4G21290, AL128U10030
OG0008765	g40115	AL4G21320
OG0008766	g40096	AL5G38350, AL4G22810
OG0008768	g40089	AL4G22560
OG0008769	g40086	AL4G22490
OG0008770	g40084	AL4G22470
OG0008771	g13583	AL4G22360
OG0008772	g37813	AL4G22220
OG0008773	g40069	AL4G22070
OG0008774	g40067	AL4G22040
OG0008775	g53382	AL4G22030
OG0008776	g40038	AL4G21650
OG0008777	g40034, g51077	AL4G21590
OG0008778	g37844, g39975	AL4G23090
OG0008779	g37845, g39981	AL4G23150
OG0008780	g40000	AL4G23310
OG0008781	g51098	AL4G23320
OG0008782	g37848, g40001	AL4G23330
OG0008784	g40003	AL4G23410
OG0008785	g40013	AL4G23500
OG0008786	g40015	AL4G23620
OG0008787	g51139	AL4G23960
OG0008788	g51158	AL558U10020, AL4G23970
OG0008789	g39957	AL4G24780
OG0008790	g39952	AL4G24840
OG0008791	g37893, g5560	AL4G24880
OG0008793	g51194	AL4G25130
OG0008794	g39916	AL4G25240
OG0008795	g51213	AL4G25400
OG0008796	g51216	AL4G25410
OG0008797	g39895	AL4G25610
OG0008798	g39873, g51233	AL4G26180
OG0008799	g51235	AL4G26290
OG0008800	g39869	AL4G26300
OG0008801	g51236	AL4G26390
OG0008802	g39854	AL4G26480
OG0008803	g39850	AL4G26510
OG0008804	g39845	AL4G26600
OG0008805	g51251	AL4G26660
OG0008806	g37914	AL4G27010
OG0008807	g51269	AL4G27080
OG0008809	g39812, g51291	AL103U10030, AL4G27480
OG0008810	g51304	AL4G27900
OG0008811	g39790	AL4G27700
OG0008812	g24798	AL9U11200
OG0008814	g39768	AL4G28310
OG0008815	g51335	nbis-gene-1068, AL569U10010
OG0008816	g39750	AL4G28890
OG0008817	g39748, g51341	AL4G28960
OG0008818	g51342	AL4G28970
OG0008819	g51348	AL4G29000
OG0008820	g51352	AL4G29060
OG0008821	g39738	AL8G17080
OG0008822	g39723, g11107	AL8G16750
OG0008823	g11102	AL390U10010
OG0008824	g39713	AL37U10020, AL8G16510
OG0008825	g39706	AL8G16290
OG0008826	g39704	AL8G16270
OG0008827	g23833	AL7G28720
OG0008828	g11059	AL8G15750
OG0008830	g23788	AL7G27980
OG0008831	g23787	nbis-gene-1779
OG0008832	g17175	AL7G27790
OG0008833	g36265	AL1G54240
OG0008834	g54016	AL1G54110
OG0008835	g36262	AL1G54060
OG0008837	g54004	AL1G53750
OG0008838	g54003	AL1G53710
OG0008839	g36186	AL1G52830
OG0008840	g36200, g28134	AL1G53210
OG0008841	g53945	AL1G53320
OG0008842	g50434	AL1G41260
OG0008843	g32305	AL1G41420
OG0008844	g32320	nbis-gene-166
OG0008845	g11671	AL3G40840
OG0008846	g32331	AL1G41860
OG0008847	g32346	AL1G42030
OG0008848	g32375	AL1G42770
OG0008849	g32390	AL1G42980
OG0008850	g50503	AL1G42990
OG0008851	g32392	AL1G43070
OG0008852	g32408	AL1G43490
OG0008853	g10203	AL8G22880
OG0008854	g27689	AL1G43580
OG0008855	g32421	AL1G43780
OG0008856	g27693, g32429	AL1G43880
OG0008857	g32457	AL1G44270
OG0008858	g50552	AL1G44710
OG0008859	g27710	AL1G44750
OG0008860	g27713	AL1G44820
OG0008861	g50565	AL1G45000
OG0008862	g32502	AL1G45150
OG0008863	g27720	AL1G45200
OG0008865	g27751	AL1G49240
OG0008866	g32523, g27749	AL1G49750
OG0008867	g28262	AL8G24600
OG0008868	g50599	AL1G49570
OG0008869	g32540	AL1G45900, AL5G22520
OG0008870	g32549	AL1G46050
OG0008871	g32608	AL1G46530
OG0008872	g32630	AL1G46800, AL1G48020
OG0008873	g37131, g51514	AL4G31330
OG0008874	g10714, g10710	AL5G11750
OG0008875	g16701	AL5G12400
OG0008876	g10665	AL5G13100, AL5G13140
OG0008877	g11157	AL5G44630
OG0008878	g41, g19652	nbis-gene-2218
OG0008879	g19653	AL8G44670
OG0008880	g9644	AL8G44650
OG0008881	g9660	AL8G44450
OG0008882	g54	AL8G44430
OG0008883	g59	AL8G44400
OG0008884	g61	AL8G44330
OG0008885	g9663	AL8G44250
OG0008886	g9669	AL8G44060
OG0008887	g81	AL8G44030
OG0008888	g101	AL8G43830
OG0008889	g107	AL8G43750
OG0008890	g117, g9687	AL8G43640
OG0008891	g9699	AL8G43310
OG0008892	g9702	AL8G43230
OG0008893	g9704	AL8G43140
OG0008894	g9721	AL8G42810
OG0008895	g9724	AL8G42640
OG0008896	g176	AL8G42630
OG0008897	g9725, g178	AL8G42610
OG0008898	g197	AL8G42530
OG0008899	g18662	AL8G42430
OG0008900	g9743	AL8G42300
OG0008901	g9753	AL8G42050
OG0008902	g240, g9770	AL8G41690
OG0008903	g244	AL8G41520
OG0008905	g9796	AL8G41180
OG0008906	g266	AL8G41120
OG0008907	g272	AL8G41020
OG0008908	g279	AL8G40810
OG0008909	g9814	AL8G40540
OG0008910	g305	AL8G40410
OG0008911	g312	nbis-gene-2205
OG0008912	g327	AL8G39960
OG0008913	g331	AL8G39870
OG0008914	g9840	AL8G39780
OG0008916	g342	AL8G39620, AL584U10020
OG0008917	g352	AL8G39450
OG0008918	g9854	AL8G39410
OG0008919	g9860	AL8G39300
OG0008920	g9862	AL8G39190
OG0008921	g9865	AL8G39110
OG0008923	g9874, g382	AL8G38820
OG0008924	g385	AL8G38780
OG0008925	g9876	AL8G38740
OG0008926	g394	AL8G38620
OG0008927	g399	AL8G38530
OG0008928	g421	AL8G38120
OG0008929	g9920	AL8G37800
OG0008930	g458	AL6G34210
OG0008931	g465	AL6G34340
OG0008932	g468	AL6G34390
OG0008933	g9959	AL6G34570
OG0008934	g483	AL6G34600
OG0008935	g490, g9969	AL6G34740
OG0008936	g492	AL6G34770
OG0008937	g9973	AL6G34830
OG0008938	g511	AL6G35260
OG0008939	g524	AL6G35650
OG0008940	g10016, g10013	AL6G35980
OG0008942	g549	AL6G36180
OG0008943	g10021	AL6G36210
OG0008944	g10024	AL6G36310
OG0008945	g577, g10033	AL6G36600
OG0008947	g581	AL6G36810
OG0008948	g583	AL6G36830
OG0008949	g10049	AL6G36910
OG0008950	g10058	AL6G37070
OG0008952	g18551, g14921	AL6G37790
OG0008953	g638	AL6G38220
OG0008954	g29123	AL6G31070
OG0008955	g653, g28980	AL6G31160
OG0008956	g29128	AL6G31120
OG0008957	g29127, g656	AL6G31110
OG0008958	g657	AL6G31100
OG0008959	g659	AL6G31080
OG0008960	g28975	AL6G31250
OG0008962	g664	AL6G31270
OG0008963	g674, g28965	AL6G31420
OG0008964	g685	AL6G31450
OG0008965	g704	AL6G31680
OG0008966	g707	AL6G31720
OG0008967	g28946	AL6G31760
OG0008968	g711	AL6G31800
OG0008969	g41402, g28931	AL6G32030
OG0008970	g734	AL6G32260
OG0008971	g41387	AL6G32360
OG0008972	g41386	AL6G32410
OG0008973	g743	AL6G32520
OG0008974	g41379	AL6G32550
OG0008975	g746	AL6G32600
OG0008976	g28906, g748	AL6G32630
OG0008977	g28897	nbis-gene-1547
OG0008978	g770	AL6G32990
OG0008980	g28873	AL6G33370
OG0008981	g28871	AL6G33410
OG0008982	g805	AL6G33660
OG0008983	g28450	AL8G29150
OG0008984	g816	AL6G33960
OG0008985	g41333	AL6G34130
OG0008986	g831	AL8G37290
OG0008988	g855, g28805	AL8G36820
OG0008989	g28785	AL8G36550
OG0008990	g28783	AL8G36520
OG0008991	g28763	AL8G36340
OG0008992	g41303	AL215U10040
OG0008993	g28761	AL8G36280
OG0008994	g39245	AL8G35550, AL48U10050
OG0008995	g1247, g28706	AL8G35510
OG0008996	g1240	AL8G35390
OG0008997	g1236	AL8G35350
OG0008998	g1233	AL8G35320, AL139U10030, AL3G40430
OG0008999	g39273	AL8G34920
OG0009000	g1177	AL8G34570
OG0009001	g28698	AL8G34400
OG0009002	g1155	AL8G34260
OG0009003	g50163	AL1G34040
OG0009004	g28681	AL8G34140
OG0009005	g13643	AL2G38920
OG0009006	g28666	AL8G33930
OG0009007	g1118	AL8G33650
OG0009008	g1112	AL8G33530
OG0009009	g39307	AL8G33350
OG0009010	g28632	AL8G33270
OG0009011	g28631	AL8G33250
OG0009012	g28624	AL8G33170
OG0009013	g28622	AL8G33110
OG0009015	g1093	AL52U10060, AL8G32850
OG0009016	g28592	AL52U10040
OG0009017	g28574	AL8G32730
OG0009018	g28571	AL8G32690
OG0009019	g28566	AL8G32630
OG0009020	g28564	AL8G32590
OG0009022	g28558	AL8G32370
OG0009023	g1068	AL8G32010
OG0009024	g28555	AL8G31990
OG0009025	g1057	AL8G31850, AL191U10010
OG0009026	g1061	AL8G31920
OG0009027	g28536	AL8G31550
OG0009028	g1040	AL8G31540, AL840U10010, AL8G31520
OG0009029	g28530	AL236U10010, AL8G31440
OG0009030	g1024	AL8G31200
OG0009031	g28523	AL8G31180
OG0009032	g28516	AL8G31090
OG0009033	g28515	AL8G31080
OG0009034	g28510	AL8G30760
OG0009035	g39384, g39388	AL8G30660
OG0009036	g28507, g997	AL8G30640
OG0009037	g39386, g992	AL8G30560, AL989U10010
OG0009038	g28497	AL8G30450
OG0009039	g2622, g19396	AL5G29360
OG0009040	g2631	AL5G29010
OG0009041	g11382, g2633, g19413	AL5G28970
OG0009042	g2644	AL5G28610
OG0009043	g2649	AL5G28560
OG0009044	g19441, g19453	AL5G28420
OG0009045	g2688	AL5G28270
OG0009046	g948	AL8G29430
OG0009047	g39428	AL8G29600
OG0009048	g45233	AL6G50770
OG0009049	g39611	AL6G50150
OG0009050	g36847	AL4G17410
OG0009051	g5545	AL6G17710
OG0009052	g25189	AL7G44500
OG0009053	g40748	AL2G10160
OG0009054	g29653	AL6G16960
OG0009055	g5589	AL6G16770
OG0009056	g29678	AL6G16530
OG0009057	g5595	AL6G16490
OG0009058	g29687	AL6G16320
OG0009059	g5607	AL6G16260
OG0009060	g41472	AL6G29740
OG0009061	g4916	AL6G29730
OG0009062	g27616	AL1G40120
OG0009063	g29696	AL6G16020
OG0009064	g32241	AL1G40300
OG0009065	g29699	AL6G15950
OG0009066	g29700	AL6G15940
OG0009067	g29710	nbis-gene-1470
OG0009068	g29719	AL6G15590
OG0009069	g29721	AL6G15480
OG0009070	g45428	AL6G15350
OG0009072	g5644	AL6G15130
OG0009073	g29738	AL6G15040
OG0009074	g29739	AL6G15030
OG0009075	g37462	AL4G41380
OG0009076	g29750, g5646	AL6G14850, nbis-gene-1463
OG0009077	g5650, g45409	AL6G14700
OG0009078	g5652	AL6G14690
OG0009079	g29766	AL6G14490
OG0009080	g5687	AL6G14080
OG0009081	g29794	AL6G13940
OG0009082	g29800	AL6G13870
OG0009083	g5698	AL6G13820
OG0009084	g25358	AL6G53060
OG0009086	g45376	AL6G13540
OG0009087	g29811	AL6G13450
OG0009088	g45373	AL6G13370
OG0009089	g5717	AL6G13300
OG0009090	g45368	AL6G13260
OG0009091	g28298, g1363	AL8G25050
OG0009092	g29831	AL6G13180
OG0009093	g5724	AL6G12980
OG0009094	g5725	AL6G12970
OG0009095	g29836	AL6G12650
OG0009096	g5750	AL6G12520
OG0009097	g5752	AL6G12450
OG0009098	g5766	AL6G12160
OG0009099	g28180	AL1G51910
OG0009100	g5783	AL6G11780
OG0009101	g29856	AL6G11620
OG0009102	g5794	AL6G11470
OG0009103	g5798	AL6G11360
OG0009104	g45304	nbis-gene-1435
OG0009105	g5838, g5842, g5836, g5840	AL6G10460
OG0009106	g5846	AL6G10410
OG0009107	g5851	AL6G10350
OG0009108	g5855	AL8G21460, AL6G10270
OG0009109	g5859	AL6G10230
OG0009110	g5858	AL6G10240
OG0009111	g45281	AL6G10040
OG0009112	g46664	AL7G49190
OG0009113	g16815	AL7G48780
OG0009114	g16814	AL7G48760
OG0009116	g46653	AL7G48500
OG0009117	g16804, g46651	AL7G48470
OG0009118	g16802	AL7G48450
OG0009119	g25028	AL3G19300
OG0009120	g46622	AL7G47250
OG0009121	g46604	AL2G41560
OG0009122	g36646	AL2G41600
