Orthogroup	Cochlearia_excelsa	Alyssum_gmelinii
OG0010997	g44532	Ag078G5380300, Ag078G5380500
OG0010998	g17987	Ag078G5383400
OG0010999	g44520	Ag078G5383500
OG0011000	g46152	Ag078G5389500
OG0011001	g44497	Ag078G5396400, Ag072G5257600
OG0011002	g46169	Ag072G5256700, Ag078G5397000
OG0011003	g46170	Ag078G5397300, Ag072G5256500
OG0011004	g44826	Ag056G4935100
OG0011005	g44821	Ag056G4936100
OG0011006	g45770	Ag056G4944500
OG0011007	g45776	Ag056G4945500
OG0011009	g44773	Ag056G4948400
OG0011010	g36055	Ag045G4505300, Ag287G5488000
OG0011011	g23532, g17026	Ag045G4513600
OG0011012	g23524	Ag045G4516600
OG0011013	g23523, g23522	Ag045G4516800
OG0011014	g23513	Ag045G4518600
OG0011015	g23509	Ag045G4519400
OG0011016	g17016	Ag045G4519500
OG0011017	g11645	Ag010G1009300, Ag092G5458000, Ag029G3115900
OG0011019	g40792	Ag002G0113700, Ag063G5078300
OG0011020	g50758, g40793	Ag002G0113100, Ag063G5079000
OG0011021	g44261	Ag002G0109800, Ag063G5082500
OG0011022	g40803	Ag002G0104100, Ag063G5088700
OG0011023	g40804	Ag002G0103900, Ag063G5089000
OG0011024	g1737, g43525	Ag063G5089600, Ag002G0103100
OG0011025	g16871	Ag071G5237600
OG0011026	g16859	Ag071G5241300
OG0011027	g16855	Ag071G5242700, Ag071G5242800
OG0011028	g16852	Ag071G5243400
OG0011029	g16853	Ag071G5243800
OG0011030	g16850	Ag071G5245200
OG0011031	g4318	Ag039G4267100, Ag071G5245300
OG0011032	g18099	Ag071G5245400
OG0011033	g10359	Ag012G1278000
OG0011034	g10442	Ag012G1281500
OG0011035	g10415	Ag012G1290500
OG0011036	g3435	Ag012G1295000
OG0011037	g10458	Ag012G1295900
OG0011038	g10498	Ag012G1308000
OG0011039	g16584	Ag012G1308900
OG0011040	g10527	Ag012G1314000
OG0011041	g10551	Ag012G1320700
OG0011042	g10558	Ag012G1321700
OG0011043	g10567	Ag012G1323900
OG0011045	g10588	Ag012G1328500
OG0011046	g10602	Ag012G1333100
OG0011047	g1579	Ag012G1334100
OG0011049	g1572	Ag012G1339400
OG0011050	g10621	Ag012G1339500
OG0011051	g44735, g44730	Ag018G2435500, Ag057G4958700
OG0011053	g44747	Ag057G4959600
OG0011054	g45809	Ag057G4960500
OG0011055	g45805	Ag057G4962500
OG0011056	g44762	Ag057G4964700
OG0011057	g45791	Ag057G4966800
OG0011060	g10956	Ag058G4983300, Ag006G0799300
OG0011061	g40228	Ag021G2584800, Ag026G2998200, Ag058G4982400, Ag006G0800600
OG0011062	g40598	Ag006G0802400, Ag058G4980300
OG0011063	g40205	Ag006G0803900, Ag058G4978600
OG0011064	g40595	Ag006G0805200, Ag058G4977900
OG0011065	g40589	Ag006G0807600, Ag058G4975000
OG0011066	g40581	Ag006G0814800, Ag058G4968800
OG0011067	g40574	Ag006G0822900, Ag006G0823000
OG0011068	g10978, g40570	Ag006G0825400
OG0011071	g40556	Ag006G0832400
OG0011072	g10984	Ag006G0832500
OG0011073	g10985	Ag006G0832600
OG0011074	g45083	Ag006G0843700, Ag016G2338400
OG0011075	g28077	Ag001G0000100, Ag083G5412800
OG0011076	g2030	Ag025G2974600, Ag025G2973300, Ag025G2973500, Ag001G0000800, Ag031G3236900
OG0011077	g54148	Ag001G0008200
OG0011078	g54152	Ag001G0009900
OG0011079	g36413	Ag001G0012400
OG0011080	g28064	Ag001G0015500
OG0011081	g36428, g28062	Ag001G0019900
OG0011082	g28055	Ag001G0031300
OG0011083	g28053	Ag001G0033900
OG0011084	g54199	Ag001G0037200
OG0011085	g36460	Ag001G0037400
OG0011086	g54198	Ag001G0041700
OG0011087	g28049	Ag001G0042100
OG0011088	g36164	Ag001G0048700
OG0011089	g36482	Ag001G0050000
OG0011090	g36487	Ag001G0053200
OG0011091	g36489	Ag001G0053500
OG0011092	g28040	Ag001G0054600
OG0011093	g28034	Ag001G0056700
OG0011094	g54216	Ag001G0061100
OG0011095	g36514	Ag001G0062100
OG0011096	g54230	Ag001G0063400
OG0011097	g28027	Ag001G0067100, Ag001G0067000
OG0011098	g54249	Ag001G0068000
OG0011099	g54262	Ag001G0078400
OG0011101	g36571	Ag001G0079200
OG0011102	g37030	Ag023G2797900
OG0011103	g49150	Ag023G2798000
OG0011104	g37033	Ag023G2799000
OG0011105	g37960	Ag023G2805500
OG0011106	g51367	Ag023G2805800
OG0011107	g51368	Ag023G2806700
OG0011109	g51394, g37074, g37967	Ag023G2809900
OG0011110	g37075	Ag023G2812500
OG0011111	g51404	Ag023G2812600
OG0011112	g51406	Ag023G2812700
OG0011113	g23749, g37087	Ag023G2816900
OG0011114	g37079	Ag023G2819800
OG0011115	g37078	Ag023G2819900
OG0011116	g51455	Ag023G2820900
OG0011117	g51457	Ag023G2821300
OG0011118	g51462	Ag023G2824000
OG0011119	g37983	Ag023G2824200
OG0011120	g51476	Ag023G2825500
OG0011121	g38000	Ag023G2836400
OG0011122	g37132	Ag023G2836500
OG0011123	g1506	Ag023G2846700
OG0011124	g24124	Ag050G4739300
OG0011125	g3831, g17434	Ag050G4744700
OG0011126	g13844	Ag050G4744800
OG0011127	g24154	Ag050G4755900
OG0011128	g43837	Ag050G4757000
OG0011129	g17465	Ag050G4765700
OG0011130	g47277	Ag050G4767900
OG0011131	g24179	Ag050G4769300
OG0011132	g47274, g44156	Ag050G4771100
OG0011134	g24185	Ag050G4773700
OG0011135	g24193	Ag050G4775600
OG0011136	g52221	Ag050G4789000
OG0011137	g24235	Ag050G4791600
OG0011138	g24281	Ag050G4794600
OG0011139	g47212	Ag050G4796200
OG0011140	g24264	Ag050G4797000
OG0011141	g24277	Ag050G4798300
OG0011142	g17554	Ag050G4799000
OG0011146	g19343	Ag008G0944400
OG0011147	g41569	Ag067G5200800, Ag008G0945400
OG0011148	g11602	Ag008G0945600
OG0011149	g19358	Ag008G0950700
OG0011150	g2553	Ag008G0951100
OG0011151	g7812	Ag014G1807300, Ag008G0954400
OG0011152	g19362	Ag008G0954500
OG0011153	g47461	Ag033G3492400, Ag077G5321100
OG0011154	g23898	Ag077G5323500, Ag033G3493800
OG0011155	g10397	Ag051G4801100, Ag051G4820000
OG0011156	g41223	Ag051G4803900, Ag073G5264300
OG0011157	g1301, g28359	Ag051G4809100
OG0011158	g1319	Ag051G4810600
OG0011159	g1330	Ag051G4815800
OG0011160	g28332	Ag051G4817400
OG0011161	g28313	Ag051G4832300
OG0011162	g28321	Ag051G4834200
OG0011163	g28316	Ag051G4834500
OG0011164	g28323, g1340	Ag051G4835300
OG0011165	g14691	Ag044G4468400
OG0011166	g6245	Ag044G4468800
OG0011167	g6338	Ag044G4470000
OG0011168	g18893	Ag031G3242700, Ag044G4470100
OG0011169	g6254	Ag044G4473800
OG0011170	g13668	Ag044G4475600
OG0011171	g6191	Ag044G4479500
OG0011172	g6187	Ag044G4480000
OG0011173	g14345	Ag044G4480500
OG0011174	g13700	Ag044G4486600
OG0011175	g14216, g6148	Ag044G4488500
OG0011176	g6143	Ag044G4489200
OG0011177	g10308	Ag044G4492200
OG0011178	g6387	Ag044G4493200
OG0011179	g6140, g14194	Ag044G4493700
OG0011180	g14060	Ag044G4497900
OG0011181	g6120	Ag044G4498100
OG0011182	g23859	Ag033G3482200, Ag052G4841700
OG0011183	g47476	Ag052G4840200, Ag033G3483300
OG0011184	g19627	Ag031G3165600, Ag033G3507700
OG0011185	g17275	Ag033G3509600
OG0011187	g17306	Ag033G3528200
OG0011188	g23968	Ag033G3529900
OG0011189	g17310, g47410	Ag033G3538700
OG0011190	g47407	Ag033G3542100
OG0011191	g24085	Ag033G3550900
OG0011192	g12105	Ag014G2022600, Ag033G3552800
OG0011193	g17395	Ag033G3560500
OG0011194	g28247	Ag033G3567300
OG0011195	g24073	Ag033G3568300
OG0011196	g24066, g47336	Ag033G3577200
OG0011197	g24059	Ag033G3581800
OG0011198	g17373	Ag033G3588500
OG0011199	g47373, g1733	Ag033G3606400
OG0011200	g6333	Ag033G3611700
OG0011201	g47384	Ag033G3613100
OG0011202	g24002	Ag033G3613500
OG0011203	g47396	Ag033G3619100
OG0011204	g24095	Ag033G3636500
OG0011205	g24119	Ag033G3642500
OG0011206	g52076	Ag028G3077100, Ag003G0381000
OG0011207	g25850	Ag028G3079500, Ag026G2982500
OG0011208	g40265	Ag028G3079900, Ag026G2982000
OG0011209	g18449	Ag026G2980700, Ag028G3082000
OG0011210	g36997	Ag028G3085000, Ag026G2978600
OG0011211	g37008	Ag026G2978000, Ag028G3085300
OG0011212	g37014	Ag026G2977700, Ag028G3085700
OG0011213	g18440	Ag028G3086900, Ag026G2976400
OG0011214	g24357	Ag031G3138700
OG0011215	g17582, g24349	Ag031G3139200
OG0011216	g17590	Ag031G3140800
OG0011217	g16410, g47175	Ag031G3142300
OG0011218	g24323	Ag031G3142800
OG0011219	g47185	Ag031G3144400
OG0011220	g47187	Ag031G3144600
OG0011221	g47195	Ag031G3146500
OG0011222	g47196, g24302	Ag031G3146800
OG0011223	g17557	Ag031G3147600
OG0011224	g27786	Ag031G3148100
OG0011225	g50659	Ag031G3148400
OG0011226	g7942	Ag031G3152700
OG0011227	g19626	Ag031G3165700
OG0011228	g19622	Ag031G3166900, Ag010G1007100
OG0011229	g10	Ag031G3167400
OG0011231	g24055	Ag031G3167600
OG0011232	g18769	Ag031G3172600
OG0011233	g18765	Ag031G3173100
OG0011234	g18762, g11146, g1742	Ag031G3173500
OG0011235	g1744	Ag031G3177100
OG0011236	g18795	Ag031G3180800
OG0011237	g18796	Ag031G3181000
OG0011238	g1758	Ag031G3181600
OG0011239	g11150	Ag031G3181700
OG0011240	g1766	Ag031G3188700
OG0011241	g1787	Ag031G3194900
OG0011242	g1796	Ag031G3195900
OG0011243	g1802	Ag031G3196400
OG0011244	g11161	Ag031G3198600
OG0011245	g1816	Ag031G3199900
OG0011246	g1817	Ag031G3200000
OG0011247	g11167	Ag031G3206100
OG0011249	g18689	Ag031G3211800
OG0011250	g1887	Ag031G3215700
OG0011251	g1888	Ag031G3215800
OG0011252	g18800	Ag031G3217500
OG0011253	g1897, g18801	Ag031G3217600
OG0011254	g1901	Ag031G3218500
OG0011255	g18821, g1916	Ag031G3221800
OG0011256	g1930	Ag031G3226000
OG0011257	g18856	Ag031G3227400
OG0011258	g1952	Ag031G3233000
OG0011259	g1957	Ag031G3233200
OG0011260	g1965	Ag031G3235000
OG0011261	g18880	Ag031G3237200
OG0011262	g47695	Ag065G5119100, Ag031G3244900
OG0011263	g2005	Ag031G3251400
OG0011264	g18911	Ag031G3252000
OG0011265	g2004	Ag031G3252200
OG0011266	g18914	Ag031G3252700
OG0011267	g3495	Ag031G3256200
OG0011268	g1986	Ag031G3264700
OG0011269	g18946	Ag031G3265300
OG0011270	g2042	Ag031G3283200
OG0011271	g18995	Ag031G3302500
OG0011272	g40331	Ag031G3303000, Ag031G3303100
OG0011273	g47717	Ag069G5233600
OG0011274	g44835	Ag031G3306800
OG0011275	g2062	Ag031G3310400
OG0011276	g19007	Ag031G3310500, Ag042G4402300
OG0011277	g19009	Ag031G3310800
OG0011278	g19010	Ag031G3310900
OG0011279	g2136	Ag031G3316700
OG0011280	g19018	Ag031G3317800
OG0011281	g19020	Ag031G3318000
OG0011282	g2158	Ag031G3323400
OG0011283	g6211, g19033	Ag031G3323900
OG0011284	g19044	Ag031G3327700
OG0011285	g11267	Ag031G3327800
OG0011286	g2174	Ag031G3330800
OG0011287	g19057	Ag031G3333200
OG0011288	g28268, g11273, g2186	Ag031G3337000
OG0011289	g19067	Ag031G3337100
OG0011290	g19069	Ag031G3338500
OG0011291	g19070	Ag031G3339200
OG0011292	g19074	Ag031G3340600
OG0011293	g2232	Ag031G3353600
OG0011294	g2236	Ag031G3357400
OG0011296	g2241	Ag031G3361600
OG0011297	g2266	Ag031G3362500
OG0011298	g19134	Ag031G3362800
OG0011299	g2272	Ag031G3364300
OG0011300	g2273	Ag031G3365100
OG0011301	g19146	Ag031G3365200
OG0011302	g2276	Ag031G3365700
OG0011303	g2286	Ag031G3368800
OG0011304	g19150	Ag031G3368900
OG0011305	g2291	Ag031G3370000
OG0011306	g19162	Ag031G3373900
OG0011307	g41652	Ag031G3374700
OG0011308	g2318	Ag031G3380600
OG0011309	g2321	Ag031G3381900, Ag031G3382300
OG0011310	g2325	Ag031G3383500
OG0011311	g2341	Ag031G3387600
OG0011312	g11309	Ag031G3389300
OG0011313	g11311	Ag031G3390500
OG0011314	g2378	Ag031G3399000
OG0011315	g2391	Ag031G3405600
OG0011316	g19216	Ag031G3406600
OG0011318	g19226	Ag031G3416100
OG0011319	g28471	Ag020G2555800
OG0011320	g941	Ag020G2560000
OG0011321	g28442	Ag020G2562000
OG0011322	g933	Ag020G2563400
OG0011323	g28440	Ag020G2564800
OG0011324	g28427	Ag020G2569100
OG0011325	g41281	Ag020G2574700
OG0011326	g41274	Ag020G2576200
OG0011327	g24397	Ag053G4870800, Ag025G2905600
OG0011328	g6444	Ag029G3096600
OG0011329	g11699, g6439	Ag029G3098300
OG0011331	g11683	Ag029G3102600
OG0011332	g6432	Ag029G3103000
OG0011333	g6412	Ag029G3105000
OG0011334	g6392	Ag029G3107600
OG0011335	g13526	Ag029G3108500
OG0011336	g6368	Ag029G3108700
OG0011337	g13529, g35823	Ag029G3109200
OG0011338	g6366	Ag029G3114200
OG0011339	g11630	Ag029G3118400
OG0011340	g7478	Ag029G3124100
OG0011341	g18051	Ag067G5171900
OG0011342	g44963, g44955	Ag067G5174300
OG0011343	g44952	Ag067G5176200
OG0011344	g44929	Ag011G1260200, Ag067G5178800
OG0011345	g41727	Ag067G5183700
OG0011346	g41644	Ag067G5190800, Ag067G5190700
OG0011347	g44887	Ag067G5191400
OG0011348	g41628	Ag067G5192200
OG0011349	g44872	Ag067G5196000
OG0011350	g32239	Ag067G5196100
OG0011351	g44871	Ag067G5196200
OG0011352	g44863	Ag067G5197800
OG0011353	g41575	Ag067G5199100
OG0011354	g41556	Ag067G5205700
OG0011355	g41547	Ag067G5207400
OG0011356	g41533	Ag067G5210100
OG0011357	g10241	Ag081G5401800
OG0011358	g13759	Ag086G5420500, Ag042G4378800
OG0011359	g6028, g6077	Ag042G4379000, Ag086G5420300
OG0011360	g13983	Ag042G4379200
OG0011361	g6022	Ag042G4386400
OG0011362	g6020	Ag042G4386800
OG0011363	g6012	Ag042G4388300
OG0011364	g6008	Ag042G4389100
OG0011365	g13954	Ag042G4391400
OG0011366	g6000	Ag042G4392700
OG0011367	g5996	Ag042G4396700
OG0011368	g13937	Ag042G4403400
OG0011369	g13934	Ag042G4404400
OG0011371	g5976	Ag042G4409100
OG0011373	g5958	Ag042G4421100
OG0011374	g5954	Ag042G4422200
OG0011375	g13809	Ag042G4427600
OG0011376	g13895	Ag042G4430500
OG0011377	g13811	Ag042G4430600
OG0011378	g51980	Ag039G4181400
OG0011379	g37374	Ag039G4189700
OG0011380	g51960	Ag039G4191800
OG0011381	g51958	Ag039G4192000
OG0011382	g51956	Ag039G4192200
OG0011383	g38144	Ag039G4195700
OG0011384	g51881	Ag039G4206600
OG0011385	g37356	Ag039G4207500
OG0011386	g51869	Ag039G4213400
OG0011387	g51843	Ag039G4220100
OG0011388	g51841	Ag039G4220400, Ag017G2421500, Ag015G2214500
OG0011389	g51800	Ag039G4232900
OG0011390	g869	Ag039G4246200
OG0011391	g38122	Ag039G4250100
OG0011392	g38114	Ag039G4256000
OG0011393	g51749	Ag039G4256100
OG0011394	g37306	Ag039G4260600
OG0011395	g37301	Ag039G4261800
OG0011396	g45729	Ag039G4264400
OG0011397	g46655	Ag039G4271200
OG0011398	g37281	Ag039G4278400
OG0011399	g36793	Ag039G4282000
OG0011400	g51719	Ag039G4282300
OG0011401	g51715, g37271	Ag039G4284100
OG0011402	g6352	Ag039G4286300
OG0011403	g51703	Ag039G4289500
OG0011404	g51693	Ag039G4291200
OG0011405	g37248	Ag039G4291600
OG0011406	g51690	Ag039G4292700
OG0011408	g37226	Ag039G4305900
OG0011409	g51648	Ag039G4308800, Ag025G2940600
OG0011410	g38069	Ag039G4317000
OG0011411	g37197	Ag039G4320200
OG0011412	g38053	Ag039G4325100
OG0011413	g40420	Ag066G5136700
OG0011414	g25592, g16069, g16068	Ag066G5142100
OG0011415	g25578	Ag066G5155900, Ag087G5426300
OG0011416	g25566	Ag016G2405100, Ag066G5156600
OG0011417	g25558	Ag066G5158500, Ag016G2401800
OG0011418	g45144	Ag021G2627300, Ag030G3126300
OG0011419	g45142	Ag030G3127500
OG0011420	g45141	Ag030G3128400
OG0011421	g40390	Ag030G3128500
OG0011422	g40386	Ag030G3129800, Ag030G3129600
OG0011423	g40401	Ag030G3132700
OG0011424	g50853	Ag015G2177500
OG0011425	g50854	Ag015G2177600
OG0011426	g50867	Ag015G2182400
OG0011427	g50878, g38523	Ag015G2184800
OG0011428	g50881	Ag015G2185500
OG0011429	g50890	Ag015G2188300
OG0011431	g50907, g36917	Ag015G2197200
OG0011432	g36900	Ag015G2201900
OG0011433	g38391	Ag015G2204200
OG0011434	g38333	Ag015G2205000
OG0011435	g38332	Ag015G2206200
OG0011436	g38337, g51036	Ag015G2206900
OG0011437	g38349	Ag015G2213600
OG0011438	g38383	Ag015G2222200
OG0011439	g50411, g27625	Ag015G2233900
OG0011440	g27626	Ag015G2237300
OG0011441	g53740	Ag015G2239200
OG0011442	g53850	Ag015G2243400
OG0011443	g1258	Ag015G2244200
OG0011444	g35950, g53898	Ag015G2244300
OG0011445	g35910	Ag015G2251100
OG0011446	g4980, g35928	Ag015G2252300
OG0011447	g16925	Ag015G2252700, Ag011G1171300
OG0011448	g32891	Ag015G2261200
OG0011449	g50757	Ag015G2262000, Ag034G4065700, Ag034G4065600
OG0011450	g32766	Ag015G2266100, Ag052G4868900
OG0011451	g32765	Ag052G4868800, Ag015G2266200
OG0011453	g32705, g50716	Ag015G2271100, Ag052G4863700
OG0011454	g32692	Ag052G4862900, Ag015G2271800
OG0011455	g32678	Ag052G4860500, Ag015G2274700
OG0011456	g50702	Ag052G4858600, Ag015G2277200, Ag015G2278400
OG0011457	g40268	Ag026G3000500, Ag021G2583000
OG0011458	g40211	Ag021G2589000, Ag026G2995600
OG0011459	g25918, g40237	Ag026G2992100, Ag021G2592300
OG0011460	g40243	Ag021G2593000, Ag026G2989900
OG0011461	g25839	Ag021G2597700
OG0011462	g40311	Ag021G2603700
OG0011463	g40325	Ag021G2606000
OG0011464	g40332	Ag021G2606800
OG0011465	g42686	Ag021G2609100
OG0011466	g40349	Ag021G2613300
OG0011467	g40369	Ag021G2618100
OG0011468	g40370	Ag002G0149700, Ag021G2618500
OG0011469	g4892	Ag038G4143400
OG0011470	g29095	Ag038G4146600
OG0011471	g41433	Ag038G4147300
OG0011472	g29107	Ag036G4084600, Ag038G4149500
OG0011473	g4857	Ag038G4156800
OG0011474	g4803	Ag038G4164300
OG0011475	g10136	Ag038G4169400
OG0011476	g10146	Ag038G4171900
OG0011477	g10150	Ag038G4172300
OG0011478	g4769	Ag038G4173600
OG0011479	g4770	Ag038G4173800
OG0011480	g4715	Ag038G4176700
OG0011481	g10165	Ag038G4179000
OG0011482	g13869	Ag088G5430100
OG0011483	g5929	Ag088G5433200
OG0011484	g5920	Ag088G5433600
OG0011485	g5909	Ag088G5436600
OG0011486	g28320	Ag088G5436800
OG0011487	g5905	Ag088G5437900
OG0011489	g5901	Ag088G5439300
OG0011490	g13845	Ag088G5441900
OG0011491	g13839	Ag088G5444300
OG0011492	g37778	Ag003G0369100, Ag003G0278000
OG0011493	g52162	Ag003G0278100
OG0011494	g37777	Ag003G0278600
OG0011495	g22970	Ag003G0279600
OG0011496	g37751	Ag003G0282600
OG0011497	g37745	Ag003G0283800
OG0011498	g50830	Ag003G0285100
OG0011499	g37732	Ag003G0285700
OG0011500	g37726	Ag003G0286700
OG0011501	g50824	Ag003G0286900
OG0011502	g50820	Ag003G0287500
OG0011503	g37715	Ag003G0295400
OG0011504	g37705	Ag003G0297100
OG0011505	g37695	Ag003G0299800
OG0011506	g50792	Ag003G0302900
OG0011507	g37673, g50786	Ag003G0304000
OG0011508	g38247	Ag003G0310000
OG0011510	g52288	Ag003G0313200
OG0011511	g52285	Ag003G0313400
OG0011512	g52278	Ag014G2053000, Ag003G0314500
OG0011513	g37618	Ag003G0318000
OG0011514	g37612	Ag003G0321500
OG0011515	g37606	Ag003G0323600
OG0011516	g52184	Ag003G0339000
OG0011517	g52169	Ag003G0341300
OG0011518	g52148	Ag003G0349800
OG0011519	g52146	Ag003G0350100
OG0011520	g52130	Ag003G0353600
OG0011521	g52129	Ag003G0353700
OG0011522	g37491	Ag003G0368000
OG0011523	g38206	Ag003G0368100
OG0011524	g52106	Ag003G0369200
OG0011525	g37486	Ag003G0369300
OG0011526	g38203	Ag003G0370400
OG0011527	g52095	Ag003G0370700
OG0011528	g37475, g38198	Ag003G0373500
OG0011529	g37472	Ag003G0373800
OG0011530	g5931	Ag003G0375200
OG0011531	g52079, g48947	Ag003G0379200
OG0011532	g37436	Ag003G0395200
OG0011533	g52027	Ag003G0397200
OG0011534	g38168	Ag003G0400900, Ag003G0401000
OG0011535	g37405	Ag003G0401900
OG0011537	g52006, g37412	Ag003G0403600
OG0011538	g52001	Ag003G0406300
OG0011539	g38166	Ag003G0407600
OG0011540	g37397	Ag003G0407900
OG0011541	g37394	Ag003G0408000
OG0011542	g51996	Ag003G0408800
OG0011543	g37389	Ag003G0411500
OG0011544	g10871, g40699	Ag016G2328900, Ag037G4125800
OG0011545	g10872	Ag016G2328800, Ag037G4126100
OG0011546	g10873	Ag016G2327700, Ag037G4126300
OG0011547	g10882	Ag016G2327300, Ag037G4127100
OG0011548	g10900	Ag037G4135600, Ag016G2318500
OG0011549	g12703	Ag014G1772700
OG0011550	g7918	Ag014G1773900
OG0011551	g7917	Ag014G1774000
OG0011552	g12743, g12694	Ag014G1775800
OG0011553	g7897	Ag014G1777400
OG0011554	g7883	Ag014G1778600
OG0011555	g7856	Ag014G1791400
OG0011556	g7834, g12657	Ag014G1796300
OG0011557	g12654	Ag014G1797300
OG0011558	g7818	Ag014G1805700
OG0011559	g12781	Ag014G1806300
OG0011560	g7810	Ag014G1807500
OG0011561	g12620	Ag014G1808900
OG0011562	g7795	Ag014G1813100
OG0011563	g12796	Ag014G1814800
OG0011564	g12795	Ag014G1815600
OG0011565	g7781	Ag014G1816700
OG0011566	g7772, g7763	Ag014G1818900
OG0011567	g7746	Ag014G1822300
OG0011568	g12591	Ag014G1822600
OG0011569	g7740	Ag014G1824600
OG0011571	g7714	Ag014G1830700
OG0011572	g12861	Ag014G1833500
OG0011573	g12873	Ag014G1838800
OG0011574	g12536	Ag014G1840300
OG0011575	g12877	Ag014G1841200
OG0011576	g44763	Ag014G1843400
OG0011577	g12523	Ag014G1843800
OG0011579	g7651	Ag014G1854800, Ag014G1854700
OG0011580	g7642	Ag014G1856900
OG0011581	g7624	Ag014G1861700
OG0011582	g12466	Ag014G1862500
OG0011583	g7621	Ag014G1862900
OG0011584	g7324, g7615	Ag014G1863800
OG0011585	g7604, g12449	Ag014G1866900
OG0011586	g7553	Ag014G1879900
OG0011587	g12420	Ag014G1881000
OG0011588	g13000	Ag014G1883900
OG0011589	g13001	Ag014G1884100
OG0011590	g13011	Ag014G1886600
OG0011591	g13028	Ag014G1892400
OG0011592	g12402	Ag014G1893700
OG0011593	g7493	Ag014G1897100
OG0011594	g7490	Ag014G1897900
OG0011595	g13058, g12396	Ag014G1900500
OG0011596	g7462	Ag014G1903700
OG0011597	g13064	Ag014G1904400
OG0011598	g7457	Ag014G1904900
OG0011599	g13071	Ag014G1908100
OG0011600	g13073	Ag014G1909200
OG0011601	g7440	Ag014G1909600
OG0011602	g7433	Ag014G1912000
OG0011603	g12362	Ag014G1919500
OG0011604	g12358	Ag014G1920600
OG0011605	g7401	Ag014G1924900
OG0011607	g13115, g7387	Ag014G1932100
OG0011608	g7375	Ag014G1935900
OG0011609	g12315	Ag014G1938700
OG0011610	g7346	Ag014G1941300
OG0011611	g12301	Ag014G1941500
OG0011612	g7342	Ag014G1942400
OG0011613	g7332	Ag014G1944500
OG0011615	g7320	Ag014G1946300
OG0011616	g7312	Ag014G1948800
OG0011617	g7308	Ag014G1950000
OG0011618	g7300	Ag014G1952000
OG0011619	g12269	Ag014G1954300
OG0011620	g12258	Ag014G1957400
OG0011622	g13158	Ag014G1961600
OG0011623	g7255	Ag014G1962300
OG0011624	g12246	Ag014G1962600
OG0011625	g7209	Ag014G1974400
OG0011626	g45834	Ag014G1976300, Ag034G4068900
OG0011628	g7185	Ag014G1987500
OG0011629	g12191	Ag014G1990600
OG0011630	g7165	Ag014G1992600
OG0011631	g12176	Ag014G1996000
OG0011632	g12166	Ag014G1998800
OG0011633	g7135	Ag014G2001700
OG0011634	g7131	Ag014G2002500
OG0011635	g7120	Ag014G2004800
OG0011636	g7112	Ag014G2006100
OG0011637	g7100	Ag014G2009500
OG0011638	g12134	Ag014G2014500
OG0011640	g7058	Ag014G2021200
OG0011641	g7053	Ag014G2021700
OG0011642	g13251	Ag014G2026200
OG0011643	g7033	Ag014G2029000
OG0011644	g7015	Ag014G2030800
OG0011645	g6989	Ag014G2042300
OG0011646	g12064	Ag014G2043700
OG0011647	g12037	Ag014G2063100
OG0011648	g6913	Ag014G2070000
OG0011649	g12018	Ag014G2076500
OG0011650	g6889	Ag014G2077800, Ag014G2078700
OG0011651	g12014	Ag014G2079300, Ag014G2079100
