Orthogroup	Cochlearia_excelsa	Brassica_oleracea
OG0009130	g46593	XP_013590793.1, XP_013589423.1
OG0009131	g46586	XP_013617390.1, XP_013591617.1
OG0009132	g44292, g46571	XP_013619640.1, XP_013590816.1
OG0009134	g46564	XP_013591245.1
OG0009135	g44297	XP_013621445.1, XP_013591244.1
OG0009136	g46552	XP_013588131.1, XP_013588631.1
OG0009138	g46540	XP_013591129.1, XP_013591943.1
OG0009139	g44307	XP_013588521.1, XP_013591126.1
OG0009140	g13602	XP_013587863.1, XP_013592500.1
OG0009141	g13603	XP_013590291.1, XP_013619515.1
OG0009142	g46500, g44337	XP_013591565.1, XP_013591801.1
OG0009143	g46492, g44349	XP_013620376.1, XP_013590893.1
OG0009144	g46476	XP_013625010.1
OG0009145	g13644	XP_013590920.1
OG0009146	g46463	XP_013618218.1, XP_013591597.1
OG0009147	g46452	XP_013616155.1, XP_013588054.1
OG0009149	g46443	XP_013592836.1, XP_013618106.1
OG0009150	g46418	XP_013620158.1, XP_013588147.1
OG0009151	g46408	XP_013591735.1
OG0009152	g46391, g44358	XP_013587957.1, XP_013590621.1
OG0009153	g19613	XP_013628829.1
OG0009154	g46386	XP_013590129.1
OG0009155	g46384	XP_013616521.1
OG0009156	g46352	XP_013619886.1, XP_013591666.1
OG0009157	g46351	XP_013591664.1
OG0009158	g46339	XP_013587868.1, XP_013620816.1
OG0009159	g46336	XP_013615952.1, XP_013587969.1
OG0009160	g46324	XP_013590222.1, XP_013592365.1
OG0009161	g44367	XP_013592170.1, XP_013592232.1
OG0009162	g44375	XP_013591884.1, XP_013591819.1
OG0009163	g46278	XP_013621192.1, XP_013589697.1
OG0009164	g44398	XP_013590281.1, XP_013590049.1
OG0009165	g44406	XP_013590403.1, XP_013590013.1
OG0009166	g44411	XP_013591826.1, XP_013618182.1
OG0009168	g7201	XP_013626005.1
OG0009170	g17973	XP_013619133.1
OG0009171	g46228	XP_013615043.1, XP_013590218.1
OG0009172	g6305	XP_013629607.1
OG0009173	g46194	XP_013590033.1
OG0009174	g44472	XP_013590823.1
OG0009175	g46189	XP_013592167.1
OG0009176	g14012, g6078	XP_013628921.1
OG0009179	g13992	XP_013626836.1, XP_013596404.1
OG0009180	g11367	XP_013620978.1, XP_013600622.1
OG0009181	g39406	XP_013614976.1, XP_013616373.1
OG0009182	g39407	XP_013614974.1, XP_013619365.1, XP_013623101.1
OG0009183	g28486	XP_013612042.1
OG0009185	g54370	XP_013589821.1
OG0009186	g54369	XP_013628284.1, XP_013626534.1
OG0009188	g36726	XP_013630328.1
OG0009189	g36708	XP_013591568.1, XP_013591591.1
OG0009190	g36705	XP_013590175.1, XP_013623468.1
OG0009192	g36665	XP_013592700.1, XP_013588134.1
OG0009193	g54305	XP_013590146.1, XP_013590270.1
OG0009194	g36662	XP_013628659.1, XP_013591739.1
OG0009196	g35868	XP_013613498.1, XP_013592598.1
OG0009197	g36634	XP_013613497.1, XP_013626997.1, XP_013592138.1
OG0009198	g36632, g28003	XP_013625719.1
OG0009199	g41546	XP_013588554.1
OG0009200	g36611	XP_013592826.1, XP_013588065.1
OG0009201	g37145	XP_013631032.1
OG0009202	g51565	XP_013634536.1, XP_013634177.1
OG0009203	g37151	XP_013630972.1, XP_013631832.1
OG0009204	g37160	XP_013622884.1, XP_013634574.1
OG0009205	g51586	XP_013635223.1, XP_013634398.1, XP_013627885.1
OG0009206	g23709	XP_013594096.1
OG0009207	g51608	XP_013635984.1
OG0009208	g19591	XP_013626109.1
OG0009209	g11447	XP_013625500.1
OG0009210	g19603	XP_013622216.1
OG0009211	g10381	XP_013595300.1
OG0009212	g41147	XP_013625399.1, XP_013613966.1
OG0009213	g1418	XP_013621816.1
OG0009214	g41254	XP_013619338.1, XP_013609780.1
OG0009215	g46857, g47433	XP_013592152.1
OG0009216	g17923	XP_013633679.1
OG0009217	g25206, g46871	XP_013605444.1, XP_013637127.1
OG0009218	g46941	XP_013630638.1
OG0009219	g46946	XP_013637238.1, XP_013605657.1
OG0009220	g17859	XP_013633801.1
OG0009221	g24562	XP_013631275.1, XP_013623515.1
OG0009222	g47039	XP_013630459.1, XP_013636271.1
OG0009223	g22788	XP_013607722.1
OG0009224	g47075	XP_013602147.1, XP_013592017.1
OG0009225	g47077	XP_013590440.1
OG0009226	g24480	XP_013635775.1, XP_013590911.1
OG0009227	g47093	XP_013602060.1, XP_013615294.1, XP_013602237.1
OG0009228	g17657, g24453	XP_013605217.1, XP_013593212.1
OG0009229	g47106	XP_013601667.1, XP_013598543.1
OG0009230	g46026, g44583	XP_013590295.1, XP_013618646.1
OG0009231	g44580	XP_013621410.1, XP_013590796.1
OG0009232	g44578	XP_013592096.1
OG0009233	g46045	XP_013613913.1
OG0009234	g44566	XP_013599768.1
OG0009235	g46066	XP_013621651.1, XP_013588823.1
OG0009236	g46085	XP_013592837.1, XP_013587827.1
OG0009237	g46099	XP_013589935.1, XP_013588289.1
OG0009238	g46106	XP_013591909.1, XP_013587866.1
OG0009239	g44546	XP_013588248.1, XP_013621561.1
OG0009241	g4115, g4116, g35991	XP_013617865.1
OG0009242	g44538, g46132	XP_013591513.1, XP_013591492.1
OG0009243	g44534	XP_013591386.1, XP_013588534.1
OG0009244	g41505	XP_013618906.1, XP_013591710.1
OG0009245	g44801	XP_013589895.1, XP_013588813.1
OG0009246	g44784	XP_013614310.1, XP_013587860.1
OG0009247	g44781	XP_013613718.1
OG0009248	g44767	XP_013589927.1, XP_013591023.1
OG0009249	g23548, g17040	XP_013609952.1, XP_013596215.1
OG0009250	g23537	XP_013601759.1
OG0009251	g47677	XP_013636513.1, XP_013595377.1
OG0009253	g47683	XP_013596059.1, XP_013617257.1
OG0009254	g23512	XP_013604988.1, XP_013596673.1
OG0009255	g907	XP_013611891.1, XP_013621010.1
OG0009256	g40800	XP_013606140.1
OG0009257	g40801	XP_013608617.1
OG0009258	g40808	XP_013610676.1, XP_013610206.1
OG0009259	g53075, g43410, g46684	XP_013588795.1
OG0009260	g16851	XP_013632155.1
OG0009261	g16849	XP_013635780.1, XP_013588255.1
OG0009262	g46680	XP_013635110.1
OG0009263	g16848	XP_013631462.1
OG0009264	g1364	XP_013628614.1, XP_013606266.1
OG0009265	g10339	XP_013608827.1
OG0009266	g10459	XP_013594090.1, XP_013611017.1
OG0009267	g10462	XP_013620361.1, XP_013597692.1
OG0009268	g10467	XP_013596186.1
OG0009270	g10475	XP_013598376.1, XP_013618630.1
OG0009271	g10495	XP_013618662.1
OG0009272	g10528	XP_013593645.1, XP_013611941.1
OG0009273	g10529	XP_013595477.1
OG0009274	g10530	XP_013611940.1, XP_013593321.1
OG0009275	g16607, g10531	XP_013613408.1, XP_013596129.1
OG0009276	g10533	XP_013609039.1, XP_013613375.1
OG0009277	g1601	XP_013613434.1, XP_013598822.1
OG0009278	g10541	XP_013598710.1
OG0009279	g10548	XP_013613370.1
OG0009280	g10555	XP_013613379.1, XP_013597643.1
OG0009281	g1592	XP_013597547.1
OG0009282	g1590	XP_013613376.1, XP_013597548.1
OG0009283	g1589	XP_013597546.1, XP_013613398.1
OG0009284	g10598	XP_013619380.1, XP_013596667.1
OG0009285	g10599	XP_013598406.1, XP_013606243.1
OG0009286	g10607	XP_013610869.1, XP_013597819.1
OG0009287	g1420	XP_013627675.1
OG0009288	g10620	XP_013618371.1, XP_013595350.1
OG0009289	g28288	XP_013622133.1
OG0009290	g45800	XP_013589912.1, XP_013590272.1
OG0009292	g36976	XP_013593338.1
OG0009293	g10960	XP_013616590.1
OG0009294	g10966	XP_013621035.1, XP_013614850.1
OG0009295	g10256	XP_013598805.1
OG0009296	g10972	XP_013593121.1, XP_013606018.1
OG0009298	g40555	XP_013616033.1, XP_013606717.1
OG0009299	g44898	XP_013592352.1
OG0009300	g11009	XP_013598348.1
OG0009301	g40531	XP_013613465.1, XP_013621610.1
OG0009302	g54149	XP_013604257.1, XP_013590176.1
OG0009303	g54163	XP_013591365.1
OG0009304	g36435	XP_013622894.1, XP_013591370.1
OG0009305	g54166	XP_013623378.1
OG0009306	g36444	XP_013622239.1
OG0009307	g31587	XP_013601483.1, XP_013585090.1
OG0009308	g36496	XP_013584737.1, XP_013627026.1
OG0009309	g54226	XP_013625262.1, XP_013590030.1
OG0009310	g54229	XP_013592760.1, XP_013628708.1
OG0009311	g36527	XP_013621863.1, XP_013588109.1
OG0009312	g54266	XP_013589981.1
OG0009313	g36577	XP_013590860.1
OG0009314	g28010	XP_013591136.1, XP_013591105.1
OG0009315	g36597	XP_013625400.1, XP_013589930.1
OG0009316	g37048	XP_013614075.1, XP_013637467.1
OG0009317	g51370	XP_013626978.1, XP_013636244.1
OG0009318	g37966	XP_013634567.1, XP_013634770.1
OG0009319	g51396	XP_013630846.1
OG0009320	g51409	XP_013635623.1, XP_013631969.1
OG0009321	g51413	XP_013634807.1, XP_013634256.1
OG0009322	g51430	XP_013636944.1, XP_013632269.1
OG0009323	g37080	XP_013634242.1, YP_004927495.1
OG0009324	g37093	XP_013627493.1, XP_013635203.1, XP_013632563.1
OG0009325	g51458	XP_013622956.1, XP_013636448.1
OG0009326	g51460	XP_013631929.1, XP_013631900.1
OG0009327	g51463, g37102	XP_013628490.1
OG0009328	g37107	XP_013634561.1, XP_013634621.1
OG0009329	g37108	XP_013633964.1
OG0009329	g51477	XP_013634016.1
OG0009330	g37110, g51482	XP_013635934.1, XP_013635426.1
OG0009331	g37993	XP_013629583.1, XP_013636267.1
OG0009332	g51509	XP_013622094.1, XP_013631257.1
OG0009333	g51519	XP_013637229.1
OG0009333	g37136	XP_013632551.1
OG0009334	g38006	XP_013628592.1, XP_013635949.1
OG0009335	g51535	XP_013621737.1, XP_013615112.1, XP_013631444.1
OG0009336	g38011	XP_013634355.1, XP_013627880.1
OG0009337	g51545	XP_013633595.1, XP_013623317.1
OG0009338	g51547	XP_013636632.1, XP_013628947.1
OG0009339	g24129, g17428	XP_013626529.1, XP_013627185.1
OG0009340	g24717	XP_013631654.1
OG0009341	g24151	XP_013595670.1, XP_013609022.1
OG0009342	g47292	XP_013593572.1, XP_013597106.1
OG0009343	g17451	XP_013596610.1, XP_013597255.1
OG0009344	g47294	XP_013597319.1
OG0009345	g17504	XP_013602062.1, XP_013615453.1
OG0009346	g24230	XP_013605320.1, XP_013603830.1
OG0009347	g17520, g47239	XP_013585373.1, XP_013596071.1
OG0009348	g24234	XP_013638001.1, XP_013596531.1
OG0009349	g47226, g24244	XP_013600821.1, XP_013586578.1
OG0009350	g24278	XP_013595446.1, XP_013589447.1
OG0009351	g24284	XP_013583963.1
OG0009352	g24286	XP_013595442.1, XP_013639846.1
OG0009353	g11522	XP_013588903.1
OG0009354	g2513	XP_013604623.1
OG0009355	g2522	XP_013602981.1, XP_013584834.1
OG0009357	g19345	XP_013605777.1
OG0009358	g19353	XP_013603045.1
OG0009359	g2557	XP_013602338.1, XP_013618225.1
OG0009360	g2563	XP_013605294.1, XP_013608079.1
OG0009361	g2568	XP_013595425.1
OG0009362	g2571	XP_013593581.1
OG0009363	g47459, g23893	XP_013603301.1, XP_013598846.1
OG0009364	g41155	XP_013606123.1
OG0009365	g880	XP_013639644.1, XP_013623410.1, XP_013610299.1
OG0009366	g872	XP_013606765.1
OG0009367	g1316	XP_013614332.1
OG0009368	g41162	XP_013619731.1, XP_013612298.1
OG0009369	g11531	XP_013614533.1, XP_013627471.1
OG0009370	g6302	XP_013629608.1, XP_013608902.1
OG0009371	g14450	XP_013612807.1
OG0009372	g14257, g14260	XP_013597735.1
OG0009373	g13699	XP_013622087.1, XP_013593020.1
OG0009374	g6153	XP_013609558.1, XP_013596151.1
OG0009375	g14212	XP_013622287.1, XP_013599063.1
OG0009376	g14077	XP_013609843.1, XP_013593736.1
OG0009377	g1761	XP_013605848.1
OG0009378	g13724, g14043	XP_013607095.1, XP_013593553.1
OG0009379	g14041	XP_013606943.1, XP_013598831.1
OG0009380	g47486	XP_013599311.1
OG0009381	g47483, g23852	XP_013584104.1, XP_013595237.1
OG0009382	g17249	XP_013597396.1, XP_013594018.1
OG0009384	g17272	XP_013594075.1, XP_013639003.1
OG0009385	g23922	XP_013622981.1, XP_013585237.1
OG0009386	g47434	XP_013593823.1, XP_013616743.1
OG0009387	g23949	XP_013597313.1, XP_013587279.1
OG0009388	g17302	XP_013593374.1, XP_013632237.1
OG0009389	g23969	XP_013622665.1, XP_013601201.1
OG0009390	g46626	XP_013590472.1, XP_013634036.1
OG0009391	g17317	XP_013595093.1, XP_013596606.1
OG0009392	g16774	XP_013633744.1
OG0009393	g47328	XP_013627807.1, XP_013597924.1
OG0009394	g24068	XP_013627844.1, XP_013591480.1
OG0009395	g47337	XP_013638357.1
OG0009396	g17381	XP_013597970.1
OG0009397	g24058, g17380	XP_013597989.1
OG0009398	g24053	XP_013603359.1
OG0009400	g49987	XP_013638444.1
OG0009401	g24035	XP_013617910.1, XP_013621727.1
OG0009402	g47368	XP_013626634.1
OG0009403	g24018, g47371	XP_013627983.1, XP_013588080.1
OG0009404	g10667	XP_013596086.1, XP_013618636.1
OG0009405	g24005	XP_013619229.1
OG0009406	g13842, g5887	XP_013602718.1
OG0009407	g17858	XP_013592916.1
OG0009408	g24372, g24363	XP_013616175.1
OG0009409	g24350	XP_013583435.1
OG0009410	g17577	XP_013598639.1
OG0009411	g24332, g17575	XP_013605787.1
OG0009412	g17565, g24325	XP_013597876.1, XP_013608153.1
OG0009413	g47177	XP_013601386.1
OG0009414	g47194	XP_013593043.1, XP_013615909.1
OG0009415	g24301	XP_013602236.1, XP_013601317.1
OG0009416	g7946	XP_013614034.1, XP_013629312.1
OG0009417	g7941	XP_013629430.1, XP_013587110.1
OG0009418	g7940	XP_013622458.1, XP_013638419.1
OG0009419	g7931	XP_013586416.1
OG0009421	g38, g19647	XP_013611703.1, XP_013593271.1
OG0009422	g28	XP_013606647.1, XP_013593796.1
OG0009423	g27	XP_013612587.1, XP_013599279.1
OG0009424	g26	XP_013599278.1, XP_013612586.1
OG0009427	g9626, g14	XP_013598363.1, XP_013618028.1
OG0009428	g18776	XP_013599606.1, XP_013636560.1
OG0009429	g18774	XP_013599636.1
OG0009430	g18763	XP_013634469.1, XP_013602417.1
OG0009431	g18750	XP_013588006.1, XP_013604619.1, XP_013636967.1
OG0009432	g18744	XP_013602304.1
OG0009434	g1760	XP_013600462.1
OG0009435	g1763	XP_013590970.1
OG0009436	g1786	XP_013600457.1, XP_013592754.1
OG0009437	g1788	XP_013615732.1, XP_013603972.1
OG0009438	g7703	XP_013594513.1
OG0009439	g1810	XP_013633958.1, XP_013604929.1
OG0009440	g1811	XP_013614735.1, XP_013604928.1
OG0009441	g1832	XP_013605244.1
OG0009442	g1867	XP_013605888.1
OG0009443	g37089, g51423	XP_013632570.1
OG0009444	g1873	XP_013634148.1
OG0009445	g1878	XP_013612561.1, XP_013604811.1
OG0009446	g1882	XP_013631505.1
OG0009447	g1899	XP_013603360.1
OG0009448	g18806	XP_013631877.1, XP_013601722.1
OG0009449	g18809	XP_013602065.1, XP_013588581.1
OG0009450	g18816	XP_013590522.1, XP_013602785.1
OG0009451	g1913	XP_013602749.1
OG0009452	g18820	XP_013603931.1, XP_013589386.1, XP_013591215.1
OG0009453	g1950	XP_013604805.1, XP_013631371.1
OG0009454	g18887	XP_013615011.1
OG0009455	g2022	XP_013588568.1, XP_013602011.1
OG0009456	g2015	XP_013636355.1, XP_013604709.1
OG0009457	g2013	XP_013588443.1, XP_013600470.1
OG0009458	g18901	XP_013589379.1, XP_013603922.1
OG0009459	g2001	XP_013604630.1
OG0009460	g18927	XP_013605335.1, XP_013592412.1
OG0009461	g11206	XP_013600505.1
OG0009462	g1990	XP_013605358.1, XP_013588817.1
OG0009463	g1982	XP_013634364.1, XP_013592406.1
OG0009464	g1978	XP_013600353.1
OG0009465	g2033	XP_013635452.1, XP_013603683.1
OG0009466	g18960	XP_013605679.1, XP_013591870.1
OG0009467	g18968	XP_013614176.1, XP_013603769.1
OG0009468	g18975	XP_013597118.1, XP_013602809.1
OG0009469	g18997	XP_013599811.1
OG0009470	g2080	XP_013600905.1, XP_013588137.1
OG0009471	g36131, g19000	XP_013600639.1, XP_013636215.1
OG0009472	g19003	XP_013605902.1, XP_013591262.1
OG0009473	g19004	XP_013600101.1, XP_013591259.1
OG0009474	g19021	XP_013601982.1
OG0009475	g19035	XP_013590348.1, XP_013600679.1
OG0009476	g2176	XP_013632187.1, XP_013602982.1
OG0009477	g19058	XP_013631587.1
OG0009478	g2191	XP_013588087.1, XP_013632997.1
OG0009479	g19092	XP_013634439.1, XP_013602623.1
OG0009480	g2214	XP_013631448.1, XP_013600715.1
OG0009481	g19108	XP_013636425.1
OG0009482	g2231	XP_013627058.1, XP_013600653.1, XP_013631535.1
OG0009483	g2254	XP_013589766.1, XP_013605834.1
OG0009484	g2251	XP_013605374.1, XP_013591930.1
OG0009485	g2271	XP_013602178.1
OG0009486	g19137	XP_013633026.1, XP_013631950.1, XP_013599585.1
OG0009487	g19140	XP_013589987.1, XP_013602041.1
OG0009488	g2293	XP_013605716.1, XP_013590139.1, XP_013588177.1
OG0009489	g2294	XP_013633033.1, XP_013591886.1
OG0009490	g2300	XP_013634684.1
OG0009491	g2304	XP_013605139.1
OG0009492	g12979	XP_013589866.1, XP_013602554.1
OG0009493	g11301	XP_013600283.1, XP_013635154.1
OG0009494	g19166	XP_013599961.1, XP_013588068.1
OG0009496	g19170	XP_013605480.1
OG0009497	g2328	XP_013590810.1, XP_013636263.1
OG0009498	g2347	XP_013613510.1, XP_013592272.1
OG0009499	g19207	XP_013590661.1
OG0009500	g2370	XP_013603906.1, XP_013591214.1
OG0009501	g2371	XP_013591861.1, XP_013600193.1
OG0009502	g2377	XP_013635147.1
OG0009503	g2404	XP_013592753.1, XP_013632109.1
OG0009504	g11320	XP_013604862.1
OG0009505	g11325	XP_013602016.1
OG0009506	g931	XP_013606700.1
OG0009507	g28436, g19656, g41295, g35317, g35041	XP_013619119.1
OG0009508	g28432	XP_013615257.1, XP_013611540.1
OG0009509	g28431	XP_013611541.1, XP_013618230.1
OG0009510	g922	XP_013608649.1
OG0009511	g41288	XP_013626517.1
OG0009512	g41282	XP_013611292.1, XP_013627783.1
OG0009513	g41280	XP_013606114.1, XP_013623887.1, XP_013627791.1
OG0009514	g24399	XP_013601580.1, XP_013598455.1
OG0009515	g13509	XP_013630048.1, XP_013622563.1
OG0009516	g6448	XP_013625496.1, XP_013593656.1
OG0009518	g13580	XP_013593307.1
OG0009519	g13490	XP_013598251.1, XP_013622356.1
OG0009520	g6458	XP_013595366.1
OG0009521	g18050	XP_013589924.1
OG0009522	g41797	XP_013588221.1, XP_013618199.1
OG0009523	g44915	XP_013589925.1, XP_013588607.1
OG0009524	g41725, g44907	XP_013590150.1, XP_013617116.1
OG0009525	g44906	XP_013621474.1, XP_013588482.1
OG0009526	g44892	XP_013591908.1, XP_013615693.1
OG0009527	g44888	XP_013591760.1, XP_013591839.1
OG0009528	g18034	XP_013592773.1
OG0009529	g44870	XP_013588180.1, XP_013621685.1
OG0009530	g44860	XP_013620125.1, XP_013590085.1
OG0009531	g44858	XP_013588652.1, XP_013588413.1
OG0009532	g41570	XP_013592807.1, XP_013589597.1
OG0009533	g13637	XP_013619415.1, XP_013590734.1
OG0009534	g41550	XP_013589916.1, XP_013616043.1
OG0009535	g46850	XP_013630206.1
OG0009537	g10221	XP_013616181.1, XP_013594215.1
OG0009538	g13986	XP_013596411.1
OG0009539	g13980	XP_013612815.1, XP_013596314.1
OG0009540	g5997	XP_013599381.1, XP_013607194.1
OG0009541	g13800	XP_013610776.1, XP_013596906.1
OG0009542	g13906	XP_013595826.1, XP_013604304.1
OG0009543	g13905, g5953	XP_013606613.1, XP_013604302.1
OG0009544	g13901	XP_013610295.1, XP_013595967.1
OG0009545	g38155	XP_013629103.1, XP_013636492.1
OG0009546	g38151	XP_013635138.1, XP_013635019.1
OG0009547	g51955	XP_013631342.1, XP_013631048.1
OG0009548	g51951	XP_013636065.1
OG0009549	g38147	XP_013627772.1, XP_013635488.1
OG0009550	g51934, g51927, g51942	XP_013629864.1
OG0009551	g51910	XP_013632376.1, XP_013637636.1
OG0009552	g51909	XP_013630667.1, XP_013631236.1
OG0009553	g51880	XP_013635577.1
OG0009554	g51468	XP_013633792.1, XP_013634008.1
OG0009555	g37351	XP_013627342.1, XP_013635267.1
OG0009556	g51857	XP_013635394.1, XP_013635415.1
OG0009557	g51849	XP_013625814.1, XP_013634093.1
OG0009558	g37336	XP_013631030.1, XP_013631460.1
OG0009559	g51820	XP_013631331.1, XP_013622683.1
OG0009560	g51465	XP_013637148.1
OG0009561	g51813, g37335	XP_013633645.1, XP_013625321.1
OG0009562	g51793	XP_013634815.1, XP_013634267.1
OG0009564	g38128	XP_013634185.1, XP_013634580.1
OG0009565	g37320	XP_013635281.1, XP_013596823.1
OG0009566	g51774	XP_013634123.1
OG0009567	g51763	XP_013636901.1, XP_013622084.1
OG0009568	g51756	XP_013634168.1, XP_013637297.1
OG0009569	g51741	XP_013633986.1
OG0009570	g51739	XP_013623964.1
OG0009571	g37294	XP_013621927.1
OG0009572	g51737	XP_013637347.1
OG0009573	g51735	XP_013622379.1, XP_013637538.1
OG0009574	g38103	XP_013622381.1
OG0009575	g51728	XP_013631304.1, XP_013625090.1
OG0009576	g51727	XP_013631305.1, XP_013625091.1
OG0009577	g37280	XP_013625083.1, XP_013634670.1
OG0009578	g37278	XP_013637530.1
OG0009579	g51714	XP_013626400.1, XP_013634483.1
OG0009580	g37260	XP_013622245.1
OG0009581	g51695, g37252	XP_013637536.1, XP_013631786.1
OG0009582	g51692	XP_013636378.1
OG0009583	g51687	XP_013626303.1, XP_013632045.1
OG0009584	g10804	XP_013598870.1
OG0009585	g51675	XP_013630018.1, XP_013631418.1
OG0009586	g51670, g51669	XP_013632504.1
OG0009587	g37212	XP_013635243.1, XP_013635180.1
OG0009588	g37211	XP_013631424.1, XP_013622614.1
OG0009589	g51634	XP_013634046.1, XP_013635107.1
OG0009590	g10736	XP_013607278.1, XP_013594041.1
OG0009591	g37207	XP_013634850.1, XP_013630874.1
OG0009592	g40241	XP_013607378.1, XP_013630791.1
OG0009593	g37203	XP_013633663.1, XP_013626567.1
OG0009594	g38062	XP_013623029.1, XP_013634090.1
OG0009595	g51623	XP_013630086.1, XP_013636775.1
OG0009596	g51616	XP_013634352.1, XP_013626208.1
OG0009597	g51613	XP_013628428.1, XP_013636542.1
OG0009598	g40410	XP_013607423.1
OG0009600	g40430	XP_013622303.1, XP_013611538.1
OG0009601	g25593, g16067, g40435	XP_013607089.1, XP_013629423.1
OG0009602	g40445	XP_013609336.1
OG0009603	g10796	XP_013616464.1
OG0009604	g25577	XP_013609047.1
OG0009605	g25670	XP_013620346.1, XP_013609582.1
OG0009607	g25602	XP_013617486.1, XP_013609714.1
OG0009608	g25604	XP_013621326.1, XP_013630705.1
OG0009609	g38545	XP_013637267.1, XP_013603790.1
OG0009610	g38537	XP_013630879.1, XP_013605161.1
OG0009612	g38525	XP_013605208.1
OG0009613	g38516	XP_013602852.1, XP_013634412.1
OG0009614	g36954	XP_013635274.1, XP_013603824.1
OG0009615	g38431	XP_013604942.1, XP_013637595.1
OG0009616	g36893	XP_013602157.1, XP_013631208.1
OG0009617	g50960	XP_013636686.1
OG0009618	g38387	XP_013634724.1
OG0009619	g51038	XP_013634097.1, XP_013599530.1
OG0009620	g38340	XP_013631619.1
OG0009621	g38279	XP_013603041.1, XP_013625879.1
OG0009622	g38283	XP_013603531.1
OG0009623	g38288	XP_013605004.1, XP_013636843.1
