Orthogroup	Cochlearia_excelsa	Capsella_rubella
OG0008589	g18475	XP_006300078.1
OG0008592	g7210	XP_023641526.1
OG0008593	g13910	XP_006299734.1, XP_006299784.2
OG0008594	g6553, g13452	XP_023641177.1
OG0008596	g38520	XP_006295251.1
OG0008598	g38472, g43539	XP_006295655.1
OG0008599	g38470	XP_006294623.1
OG0008600	g50952, g38437	XP_006295403.1
OG0008601	g50973	XP_023640140.1
OG0008602	g50979	XP_006294501.1
OG0008603	g38319, g51067	XP_006294596.1
OG0008604	g39892	XP_023640185.1
OG0008605	g37088, g51432	XP_006294894.1
OG0008607	g10525	XP_023638059.1
OG0008609	g10350	XP_023638774.1
OG0008610	g29419	XP_006287131.1
OG0008611	g5214, g29322	XP_006288042.1
OG0008612	g13733, g29154	XP_006288955.1
OG0008615	g25675	XP_023636296.1
OG0008616	g23239	XP_023642017.1, XP_006282989.1
OG0008617	g17132, g23701	XP_006286239.1
OG0008618	g47492, g23846	XP_006285527.2
OG0008619	g47489	XP_023634400.1
OG0008620	g40514	XP_006282847.1
OG0008621	g12313	XP_006306442.2
OG0008623	g1665	XP_006281372.1
OG0008624	g10290	XP_006280361.1
OG0008625	g1662	XP_006279706.1
OG0008626	g10230, g5771, g5770	XP_006281529.2
OG0008627	g10212	XP_006281276.1
OG0008628	g28281	XP_006280669.1
OG0008629	g917	XP_006282349.1
OG0008630	g927, g28433	XP_006281836.1
OG0008632	g17728	XP_006285762.1, XP_023635640.1, XP_006285438.1
OG0008649	g23398	XP_006284621.1
OG0008650	g47746	XP_006282616.1
OG0008651	g23919	XP_023634182.1
OG0008653	g19544	XP_006291468.1
OG0008654	g2822	XP_006292737.1
OG0008655	g19423	XP_006290291.1
OG0008656	g2704	XP_006291957.1
OG0008657	g27118	XP_006307644.2
OG0008658	g2708	XP_023638656.1
OG0008659	g19496	XP_006290873.1
OG0008660	g19486	XP_006290817.1
OG0008661	g19483	XP_006293299.1
OG0008662	g10829	XP_006291618.1
OG0008663	g10761	XP_006290562.1
OG0008665	g29031	XP_006288371.1
OG0008666	g4950, g29017	XP_023636765.1
OG0008667	g29016	XP_006287410.1
OG0008669	g7233, g13188	XP_006297234.2
OG0008670	g29143	XP_006287994.2
OG0008671	g45739	XP_006288234.1
OG0008672	g5021	XP_006287043.1
OG0008673	g29178	XP_006288493.1
OG0008674	g29179	XP_006287135.1
OG0008675	g5028	XP_006286588.1
OG0008676	g29181	XP_023637316.1
OG0008677	g45733	XP_006288816.1
OG0008678	g5052	XP_006287669.1
OG0008679	g52170	XP_006293481.1
OG0008680	g45723	XP_006287611.1
OG0008681	g5062	XP_006290178.1
OG0008682	g29202	XP_006290174.2
OG0008683	g5076	XP_023636345.1
OG0008684	g5084	XP_023637160.1
OG0008685	g29219	XP_006288594.1
OG0008686	g29220	XP_006287924.1
OG0008687	g11578	XP_023641657.1
OG0008688	g5093, g29238	XP_006288208.1
OG0008689	g29239	XP_006288895.1
OG0008691	g29261	XP_006287327.1
OG0008692	g39767	XP_006293803.1
OG0008693	g29276	XP_006287781.1
OG0008694	g40178	XP_006305064.1
OG0008695	g7078	XP_006296948.1
OG0008696	g5201	XP_023636005.1
OG0008697	g5209, g45653	XP_006286780.1
OG0008698	g5237, g5231	XP_006287906.2
OG0008700	g1017	XP_006280279.1
OG0008701	g5256	XP_006289509.1
OG0008702	g45623	XP_006289625.1
OG0008703	g5275, g13773, g50766	XP_006288520.2
OG0008704	g29364	XP_023636491.1
OG0008705	g5289	XP_006286470.1
OG0008706	g5291	XP_006288301.2
OG0008707	g29378	XP_023635912.1
OG0008708	g29374	XP_006288748.1
OG0008709	g45609	XP_006287114.2
OG0008711	g29396	XP_006289580.1
OG0008712	g45592	XP_023637004.1
OG0008713	g45591, g18351	XP_023637026.1
OG0008714	g5315, g29400	XP_023637449.1
OG0008715	g45587	XP_006290134.1
OG0008716	g5333	XP_006287382.1
OG0008717	g5335, g29418	XP_006287999.2
OG0008718	g29422	XP_006288247.2
OG0008719	g5339	XP_006288699.1
OG0008720	g5344	XP_006287037.1
OG0008721	g29437	XP_006287000.1
OG0008722	g5377	XP_006286661.1
OG0008723	g28506	XP_006281884.1
OG0008724	g5388	XP_006289990.1
OG0008725	g29469	XP_006289029.1
OG0008726	g45559	XP_006286600.1
OG0008727	g29483, g5403	XP_006288148.2
OG0008728	g29489	XP_006287358.1
OG0008729	g45540	XP_023636026.1
OG0008730	g5426, g29513	XP_006287841.1
OG0008731	g29524	XP_023637284.1
OG0008732	g29540	XP_023635812.1
OG0008733	g29550	XP_006294981.1, XP_006281092.1
OG0008734	g29566	XP_006287905.1
OG0008735	g5467	XP_006288823.2
OG0008736	g5473	XP_006288995.1
OG0008737	g29574	XP_006286619.1
OG0008738	g5490	XP_006287344.1
OG0008739	g10402	XP_006290723.1
OG0008740	g1405	XP_006281470.1
OG0008741	g29586	XP_023635876.1
OG0008742	g5509	XP_006288486.1
OG0008743	g5519	XP_006288832.2
OG0008744	g5526	XP_006286671.1
OG0008745	g5531	XP_023636227.1
OG0008746	g29607	XP_006287366.1
OG0008747	g29621	XP_006288681.1
OG0008748	g39615	XP_006290238.2
OG0008749	g39620	XP_006289771.1
OG0008750	g39634	XP_023636316.1
OG0008751	g25501	XP_023636980.1
OG0008752	g45192, g39643	XP_006288579.1
OG0008753	g17182	XP_006282692.2
OG0008754	g1345, g23799	XP_006280951.1
OG0008755	g17188	XP_006282891.1
OG0008756	g17189	XP_023634778.1
OG0008757	g39463	XP_023635898.1
OG0008758	g40188	XP_006294759.1
OG0008759	g40185	XP_023640220.1
OG0008760	g40158	XP_006294144.1
OG0008762	g40125	XP_006293814.1
OG0008763	g40120	XP_006295039.1
OG0008764	g40116	XP_006295919.1
OG0008765	g40115	XP_006295716.1
OG0008766	g40096	XP_006294344.2
OG0008768	g40089	XP_006295096.1
OG0008769	g40086	XP_006294958.1
OG0008770	g40084	XP_006293456.1
OG0008771	g13583	XP_006296291.1
OG0008772	g37813	XP_006293606.1
OG0008773	g40069	XP_006296363.1
OG0008774	g40067	XP_006294207.1
OG0008775	g53382	XP_023639861.1
OG0008776	g40038	XP_006294226.1
OG0008777	g40034, g51077	XP_006295281.2
OG0008778	g37844, g39975	XP_006296151.1
OG0008779	g37845, g39981	XP_006294126.1
OG0008780	g40000	XP_006293705.1
OG0008781	g51098	XP_006294865.1
OG0008782	g37848, g40001	XP_006294177.1
OG0008784	g40003	XP_006296496.1
OG0008785	g40013	XP_006294844.1
OG0008786	g40015	XP_023639734.1
OG0008787	g51139	XP_023639895.1
OG0008788	g51158	XP_023640181.1
OG0008789	g39957	XP_006294335.1
OG0008790	g39952	XP_006293768.1
OG0008791	g37893, g5560	XP_023639708.1
OG0008792	g39944	XP_006296371.1
OG0008793	g51194	XP_006280685.1
OG0008794	g39916	XP_006295686.1
OG0008795	g51213	XP_006293884.1
OG0008796	g51216	XP_006294422.1
OG0008797	g39895	XP_006294232.1
OG0008798	g39873, g51233	XP_006293809.1
OG0008799	g51235	XP_006295721.1
OG0008800	g39869	XP_006294476.1
OG0008801	g51236	XP_023640558.1
OG0008802	g39854	XP_006293670.1
OG0008803	g39850	XP_006293452.1
OG0008804	g39845	XP_006294655.1
OG0008805	g51251	XP_006295020.1
OG0008806	g37914	XP_006294187.1
OG0008807	g51269	XP_023640585.1
OG0008809	g39812, g51291	XP_006294903.1
OG0008810	g51304	XP_006295854.1
OG0008811	g39790	XP_006295920.1
OG0008812	g24798	XP_006284109.1
OG0008814	g39768	XP_006296364.2
OG0008815	g51335	XP_006295125.1
OG0008816	g39750	XP_006295661.1
OG0008817	g39748, g51341	XP_023640799.1
OG0008818	g51342	XP_006293875.1
OG0008819	g51348	XP_023639758.1
OG0008820	g51352	XP_006295303.1
OG0008821	g39738	XP_023637053.1
OG0008822	g39723, g11107	XP_006282017.1
OG0008823	g11102	XP_006281612.1
OG0008824	g39713	XP_006281002.2
OG0008825	g39706	XP_006281163.1
OG0008826	g39704	XP_023639888.1
OG0008827	g23833	XP_023634676.1
OG0008828	g11059	XP_006280675.1
OG0008830	g23788	XP_006285532.1
OG0008831	g23787	XP_023635453.1
OG0008832	g17175	XP_006283679.1
OG0008833	g36265	XP_023632978.1, XP_006303465.1, XP_006305800.1
OG0008834	g54016	XP_023645824.1
OG0008835	g36262	XP_006303973.1
OG0008837	g54004	XP_006305305.1
OG0008838	g54003	XP_006304153.1
OG0008839	g36186	XP_006304899.2
OG0008840	g36200, g28134	XP_006305179.2
OG0008841	g53945	XP_006305686.1
OG0008842	g50434	XP_006305558.1
OG0008843	g32305	XP_006304065.1
OG0008844	g32320	XP_006303429.1
OG0008845	g11671	XP_006298252.2
OG0008846	g32331	XP_006304381.1
OG0008847	g32346	XP_006305292.1
OG0008848	g32375	XP_006305057.1
OG0008849	g32390	XP_006305267.1
OG0008850	g50503	XP_006307011.1
OG0008851	g32392	XP_006304099.1
OG0008852	g32408	XP_006305157.1
OG0008853	g10203	XP_006281794.1
OG0008854	g27689	XP_006304465.2
OG0008855	g32421	XP_023633093.1
OG0008856	g27693, g32429	XP_006305775.1
OG0008857	g32457	XP_006306714.1
OG0008858	g50552	XP_006307568.1
OG0008859	g27710	XP_006307148.1
OG0008860	g27713	XP_006304418.1
OG0008861	g50565	XP_023645795.1
OG0008862	g32502	XP_006306855.1
OG0008863	g27720	XP_023633241.1
OG0008865	g27751	XP_006303745.1
OG0008866	g32523, g27749	XP_006305502.1
OG0008867	g28262	XP_006281706.1
OG0008868	g50599	XP_023645373.1
OG0008869	g32540	XP_006305412.1
OG0008870	g32549	XP_006307193.1
OG0008871	g32608	XP_006279081.2, XP_006306899.2
OG0008872	g32630	XP_006303359.1
OG0008873	g37131, g51514	XP_006295968.1
OG0008874	g10714, g10710	XP_023637910.1
OG0008875	g16701	XP_006292005.2
OG0008876	g10665	XP_023639035.1
OG0008877	g11157	XP_006290508.1
OG0008878	g41, g19652	XP_006280049.1
OG0008879	g19653	XP_006281688.1
OG0008880	g9644	XP_006279796.1
OG0008881	g9660	XP_006281085.1
OG0008882	g54	XP_006282078.1
OG0008883	g59	XP_023632897.1
OG0008884	g61	XP_006280131.1
OG0008885	g9663	XP_006282286.1
OG0008886	g9669	XP_006279673.2
OG0008887	g81	XP_006279745.1
OG0008888	g101	XP_006279973.1
OG0008889	g107	XP_006280319.1
OG0008890	g117, g9687	XP_006281233.1
OG0008891	g9699	XP_006280087.1
OG0008892	g9702	XP_006280645.2
OG0008893	g9704	XP_006280200.1
OG0008894	g9721	XP_006280879.1
OG0008895	g9724	XP_006280660.1
OG0008896	g176	XP_006280928.1
OG0008897	g9725, g178	XP_006279585.1
OG0008898	g197, g18663	XP_006279651.1
OG0008899	g18662	XP_006280248.1
OG0008900	g9743	XP_006282168.1
OG0008901	g9753	XP_006280216.1
OG0008902	g240, g9770	XP_023635098.1
OG0008903	g244	XP_006280766.1
OG0008905	g9796	XP_006279577.1
OG0008906	g266	XP_023640806.1
OG0008907	g272	XP_006282368.1
OG0008908	g279	XP_023632564.1
OG0008909	g9814	XP_006281191.1
OG0008910	g305	XP_006282325.1
OG0008911	g312	XP_006281506.1
OG0008912	g327	XP_006280650.1
OG0008913	g331	XP_006281223.1
OG0008914	g9840	XP_006279839.2
OG0008916	g342	XP_006280313.1
OG0008917	g352	XP_006280255.1
OG0008918	g9854	XP_006281617.1
OG0008919	g9860	XP_006282124.1
OG0008920	g9862	XP_006281048.1
OG0008921	g9865	XP_006281039.1
OG0008923	g9874, g382	XP_006280517.1
OG0008924	g385	XP_006280765.2
OG0008925	g9876	XP_006280012.1
OG0008926	g394	XP_023645628.1
OG0008927	g399	XP_023639280.1
OG0008928	g421	XP_006280989.1
OG0008929	g9920	XP_006280178.1
OG0008930	g458	XP_006288494.1
OG0008931	g465	XP_006286897.1
OG0008932	g468	XP_006286797.1
OG0008933	g9959	XP_023637717.1
OG0008934	g483	XP_006287878.1
OG0008935	g490, g9969	XP_006286452.1
OG0008936	g492	XP_006287150.1
OG0008937	g9973	XP_006286666.1
OG0008938	g511	XP_006287648.1
OG0008939	g524	XP_006289963.2
OG0008940	g10016, g10013	XP_006289354.1
OG0008942	g549	XP_006288246.2
OG0008943	g10021	XP_006288538.1
OG0008944	g10024	XP_006286796.1
OG0008945	g577, g10033	XP_006287997.1
OG0008946	g578	XP_023637549.1
OG0008947	g581	XP_006286673.1
OG0008948	g583	XP_006288624.1
OG0008949	g10049	XP_006289043.1
OG0008950	g10058	XP_006286840.1
OG0008952	g18551, g14921	XP_006290207.1
OG0008953	g638	XP_006288626.1
OG0008954	g29123	XP_006289461.2
OG0008955	g653, g28980	XP_006288582.1
OG0008956	g29128	XP_006290114.1
OG0008957	g29127, g656	XP_006286463.2
OG0008958	g657	XP_006288841.1
OG0008959	g659	XP_006289269.1
OG0008960	g28975	XP_006287923.1
OG0008962	g664	XP_006289636.1
OG0008963	g674, g28965	XP_006290154.1
OG0008964	g685	XP_006287221.1
OG0008965	g704	XP_006286390.1
OG0008966	g707	XP_023636031.1
OG0008967	g28946	XP_006289959.1
OG0008968	g711	XP_023635867.1
OG0008969	g41402, g28931	XP_023636298.1
OG0008970	g734	XP_006288533.1
OG0008971	g41387	XP_006288113.1
OG0008972	g41386	XP_006287555.1
OG0008973	g743	XP_006286473.1
OG0008974	g41379	XP_006286361.1
OG0008975	g746	XP_006289655.1
OG0008976	g28906, g748	XP_023637138.1
OG0008977	g28897	XP_006288523.1
OG0008978	g770	XP_006287048.1
OG0008980	g28873	XP_006290047.1
OG0008981	g28871	XP_006288668.1
OG0008982	g805	XP_006289712.1
OG0008983	g28450	XP_006281795.1
OG0008984	g816	XP_006287602.1
OG0008985	g41333	XP_006286724.1
OG0008986	g831	XP_006279968.1
OG0008988	g855, g28805	XP_006290831.1, XP_023645188.1
OG0008989	g28785	XP_006293773.1
OG0008990	g28783	XP_023634992.1
OG0008991	g28763	XP_006280519.1
OG0008992	g41303	XP_023638254.1
OG0008993	g28761	XP_006281031.1
OG0008994	g39245	XP_023641139.1
OG0008995	g28706	XP_006281196.1
OG0008996	g1240	XP_006280372.1
OG0008997	g1236	XP_006279671.1
OG0008998	g1233	XP_006279615.1
OG0008999	g39273	XP_023643525.1
OG0009000	g1177	XP_023635520.1
OG0009001	g28698	XP_023636738.1
OG0009002	g1155	XP_006279902.1
OG0009003	g50163	XP_006306592.1
OG0009004	g28681	XP_023635942.1
OG0009005	g13643	XP_006301182.1
OG0009006	g28666	XP_023642862.1
OG0009007	g1118	XP_006281936.1
OG0009008	g1112	XP_006279674.1
OG0009009	g39307	XP_006281056.1
OG0009010	g28632	XP_006280913.1
OG0009011	g28631	XP_006280906.1
OG0009012	g28624	XP_006279508.1
OG0009013	g28622	XP_006280489.1
OG0009014	g1099	XP_023637192.1
OG0009015	g1093	XP_006279738.1
OG0009016	g28592	XP_006280310.1
OG0009017	g28574	XP_006279744.1
OG0009018	g28571	XP_006280948.2
OG0009019	g28566	XP_006280137.1
OG0009020	g28564	XP_006280735.1
OG0009022	g28558	XP_006281190.1
OG0009023	g1068	XP_006281822.1
OG0009024	g28555	XP_006279491.1
OG0009025	g1057	XP_023641740.1
OG0009026	g1061	XP_023639322.1
OG0009027	g28536	XP_006280769.1
OG0009028	g1040	XP_006280160.1
OG0009029	g28530	XP_006280158.1
OG0009030	g1024	XP_006279709.2
OG0009031	g28523	XP_006280801.1
OG0009032	g28516	XP_023639392.1
OG0009033	g28515	XP_006280497.1
OG0009034	g28510	XP_006281212.1
OG0009035	g39384, g39388	XP_006282076.1
OG0009036	g28507, g997	XP_006280426.1
OG0009037	g39386, g992	XP_006280143.1
OG0009038	g28497	XP_006281148.1
OG0009039	g2622, g19396	XP_006292653.1
OG0009040	g2631	XP_006291064.1
OG0009041	g11382, g2633, g19413	XP_006290719.1
OG0009042	g2644	XP_006292100.1
OG0009043	g2649	XP_006291032.1
OG0009044	g19441, g19453	XP_023639246.1
OG0009045	g2688	XP_023637923.1
OG0009046	g948	XP_006279997.1
OG0009047	g39428	XP_006280962.1
OG0009048	g45233	XP_023636023.1
OG0009049	g39611	XP_006289666.1
OG0009050	g36847	XP_006294138.1
OG0009051	g5545	XP_006289810.1
OG0009052	g25189	XP_023634306.1
OG0009053	g40748	XP_006302082.2
OG0009054	g29653	XP_023637538.1
OG0009055	g5589	XP_006289455.1
OG0009056	g29678	XP_006287604.1
OG0009057	g5595	XP_006286714.1
OG0009058	g29687	XP_006288840.1
OG0009059	g5607	XP_006288431.1
OG0009060	g41472	XP_006287478.1
OG0009061	g4916	XP_006287560.1
OG0009062	g27616	XP_006305965.2
OG0009063	g29696	XP_006289430.1
OG0009064	g32241	XP_006307219.2
OG0009065	g29699	XP_006288491.1
OG0009066	g29700	XP_006286388.1
OG0009067	g29710	XP_006290162.1
OG0009068	g29719	XP_006287674.1
OG0009069	g29721	XP_023636172.1
OG0009070	g45428	XP_006287194.1
OG0009072	g5644	XP_006289507.1
OG0009073	g29738	XP_006287452.1
OG0009074	g29739	XP_006289555.1
OG0009075	g37462	XP_006293385.2
OG0009076	g29750, g5646	XP_006290160.1
OG0009077	g5650, g45409	XP_006287668.1
OG0009078	g5652	XP_023636663.1
OG0009079	g29766	XP_006288713.1
OG0009080	g5687	XP_006288505.1
OG0009081	g29794	XP_023636592.1
OG0009082	g29800	XP_006288103.1
OG0009083	g5698	XP_006288211.1
OG0009084	g25358	XP_023636564.1
OG0009086	g45376	XP_006290048.1
OG0009087	g29811	XP_006287909.1
OG0009088	g45373	XP_006287392.2
OG0009089	g5717	XP_006287469.1
OG0009090	g45368	XP_023636205.1
OG0009091	g28298, g1363	XP_006282380.1
OG0009092	g29831	XP_006287496.1
OG0009093	g5724	XP_006287255.1
OG0009094	g5725	XP_006289737.1
OG0009095	g29836	XP_006287832.1
OG0009096	g5750	XP_006288791.1
OG0009097	g5752	XP_006286413.1
OG0009098	g5766	XP_023635896.1
OG0009099	g28180	XP_006303418.2
OG0009100	g5783	XP_023635849.1
OG0009101	g29856	XP_006287066.1
OG0009102	g5794	XP_006288408.1
OG0009103	g5798	XP_006286728.1
OG0009104	g45304	XP_006288842.1
OG0009105	g5838, g5842, g5836, g5840	XP_006287499.1
OG0009106	g5846	XP_006286631.1
OG0009107	g5851	XP_006286518.2
OG0009108	g5855	XP_006289888.1
OG0009109	g5859	XP_006288609.1
OG0009110	g5858	XP_006288717.2
OG0009111	g45281	XP_006300110.1, XP_023633461.1
OG0009112	g46664	XP_006283863.1
OG0009113	g16815	XP_023635414.1
OG0009114	g16814	XP_023634758.1
OG0009116	g46653	XP_006282744.1
OG0009117	g16804, g46651	XP_006283939.1
OG0009118	g16802	XP_023635074.1
OG0009119	g25028	XP_006297652.1
OG0009120	g46622	XP_006282949.2
OG0009121	g46604	XP_006302956.1
OG0009122	g36646	XP_006301537.1
OG0009123	g46607	XP_006302429.1
OG0009124	g39222	XP_006301046.1
OG0009125	g46600	XP_006300358.1
OG0009127	g44273	XP_006302602.1
OG0009128	g44276	XP_006302357.1
OG0009129	g32231	XP_023637896.1, XP_023642929.1
OG0009130	g46593	XP_006301335.1
OG0009131	g46586	XP_006302138.1
OG0009132	g46571	XP_023643758.1
OG0009133	g44296	XP_006301662.1
OG0009134	g46564	XP_023642970.1
OG0009135	g44297	XP_006302289.1
OG0009136	g46552	XP_006301140.1
OG0009138	g46540	XP_023642914.1
OG0009139	g44307	XP_006302129.2
OG0009140	g13602	XP_023642902.1
OG0009141	g13603	XP_023643711.1
OG0009142	g46500, g44337	XP_023643575.1
OG0009143	g46492, g44349	XP_023643969.1
OG0009144	g46476	XP_006301760.2
OG0009145	g13644	XP_006301170.1
OG0009146	g46463	XP_006302566.1
OG0009147	g46452	XP_006302337.1
OG0009149	g46443	XP_006302801.1
OG0009150	g46418	XP_006302534.1
OG0009151	g46408	XP_006301942.1, XP_006300771.1
OG0009152	g46391, g44358	XP_006302016.2
OG0009153	g19613	XP_023638557.1, XP_006293319.2
OG0009154	g46386	XP_006302950.1
OG0009155	g46384	XP_006300460.1
OG0009156	g46352	XP_006302756.1
OG0009157	g46351	XP_006302208.2
OG0009158	g46339	XP_023643017.1
OG0009159	g46336	XP_023642875.1
OG0009160	g46324	XP_006302402.1
OG0009161	g44367	XP_023643124.1
OG0009162	g44375	XP_006301556.1
OG0009163	g46278	XP_006302046.1
OG0009164	g44398	XP_006302835.2
OG0009165	g44406	XP_006300320.1
OG0009166	g44411	XP_006301553.1
OG0009168	g7201	XP_006297702.1
OG0009170	g17973	XP_006300997.1, XP_023644096.1
OG0009171	g46228	XP_006302949.1
OG0009172	g6305	XP_006298565.1
OG0009173	g46194	XP_006301893.1
OG0009174	g44472	XP_006303004.2
OG0009175	g46189	XP_006300634.1
OG0009176	g14012, g6078	XP_006299875.1
OG0009179	g13992	XP_006297310.1
OG0009180	g11367	XP_006290911.1
OG0009181	g39406	XP_006281141.1
OG0009182	g39407	XP_023639470.1
OG0009183	g28486	XP_023644639.1
OG0009186	g54369	XP_023632616.1
OG0009188	g36726	XP_006307003.1
OG0009189	g36708	XP_023645892.1
OG0009190	g36705	XP_023645694.1
OG0009192	g36665	XP_006307089.1
OG0009193	g54305	XP_006303266.1
OG0009194	g36662	XP_006304699.1
OG0009195	g36640	XP_006304929.2
OG0009196	g35868	XP_006307019.1
OG0009197	g36634	XP_023645145.1
OG0009198	g36632, g28003	XP_006304815.1
OG0009199	g41546	XP_006302249.1
OG0009200	g36611	XP_006305990.1
OG0009201	g37145	XP_023640776.1
OG0009202	g51565	XP_006295981.1
OG0009203	g37151	XP_006295719.1
OG0009204	g37160	XP_006294667.1
OG0009205	g51586	XP_006295828.1
OG0009206	g23709	XP_006282704.1
OG0009207	g51608	XP_006293554.1
OG0009208	g19591	XP_006290326.1
OG0009209	g11447	XP_006291596.1
OG0009210	g19603	XP_006279377.1
OG0009211	g10381	XP_006291578.1
OG0009212	g41147	XP_006287922.1
OG0009213	g1418	XP_006280738.2
OG0009214	g41254	XP_006281005.1
OG0009215	g46857, g47433	XP_006285759.1
OG0009216	g17923	XP_023634544.1
OG0009217	g25206, g46871	XP_006282617.1
OG0009219	g46946	XP_006282464.1
OG0009220	g17859	XP_023634797.1
OG0009221	g24562	XP_023635500.1
OG0009222	g47039	XP_006283428.1
OG0009223	g22788	XP_006283225.1
OG0009224	g47075	XP_006283879.1
OG0009225	g47077	XP_006285018.1
OG0009226	g24480	XP_006284221.1
OG0009227	g47093	XP_023635533.1
OG0009228	g17657, g24453	XP_006284243.2
OG0009229	g47106	XP_023635616.1
OG0009230	g46026, g44583	XP_023643754.1
OG0009231	g44580	XP_006302030.2
OG0009232	g44578	XP_006301095.1
OG0009233	g46045	XP_006300819.2
OG0009234	g44566	XP_006302218.1
OG0009235	g46066	XP_006302706.2
OG0009236	g46085	XP_006300865.1
OG0009237	g46099	XP_006302372.1
OG0009238	g46106	XP_006301608.1
OG0009239	g44546	XP_006302516.1
OG0009241	g4115, g4116, g35991	XP_006279985.2
OG0009242	g44538, g46132	XP_006300588.1
OG0009243	g44534	XP_023643322.1
OG0009244	g41505	XP_006301071.1
OG0009245	g44801	XP_006302435.1
OG0009246	g44784	XP_006302168.1
OG0009247	g44781	XP_006302244.1
OG0009248	g44767	XP_006302500.1
OG0009249	g23548, g17040	XP_006282981.2
OG0009250	g23537	XP_023633988.1
OG0009251	g47677	XP_023634208.1
OG0009253	g47683	XP_006284536.1
OG0009254	g23512	XP_006285877.1
OG0009255	g907	XP_023642593.1
OG0009256	g40800	XP_006302105.1
OG0009257	g40801	XP_006302791.1
OG0009258	g40808	XP_006301676.1
OG0009259	g53075, g43410, g46684	XP_006285085.1
OG0009260	g16851	XP_006298752.1
OG0009261	g16849	XP_006286129.1
OG0009262	g46680	XP_006286151.1
