Orthogroup	Cochlearia_excelsa	Eutrema_salsugineum
OG0008288	g49657	XP_006417647.1
OG0008289	g31154	XP_024008327.1
OG0008290	g49638	XP_006417611.2
OG0008291	g27068	XP_006417589.1
OG0008292	g38331	XP_024014176.1
OG0008293	g27094	XP_006417550.1
OG0008294	g49702	XP_006417537.1
OG0008295	g49713, g31226	XP_006417518.1
OG0008296	g49720	XP_006417506.1
OG0008297	g31233	XP_006417503.1
OG0008298	g27102	XP_006417501.1
OG0008299	g49723	XP_024008124.1
OG0008300	g31238	XP_006417489.2
OG0008301	g31241	XP_006417487.1
OG0008302	g31243	XP_006417483.1
OG0008303	g31249	XP_006417469.1
OG0008304	g31264	XP_006417445.1
OG0008305	g47566	XP_024005693.1
OG0008306	g27137	XP_024008457.1
OG0008307	g27142	XP_006417386.1
OG0008308	g31316, g27155	XP_006417357.1
OG0008309	g49777	XP_006417355.1
OG0008310	g31321	XP_006417350.1
OG0008312	g31338, g49784	XP_006417302.1
OG0008313	g31339, g49785	XP_006417298.1
OG0008314	g27178	XP_006417284.1
OG0008315	g27188, g31383	XP_006417236.2
OG0008316	g49821	XP_006417231.1
OG0008317	g49823, g31388	XP_006417227.1
OG0008318	g27190	XP_006417225.1
OG0008320	g31421, g49859	XP_006417168.1
OG0008321	g49861	XP_006417164.1
OG0008322	g49862	XP_006417163.1
OG0008323	g27210, g49871	XP_006417145.1
OG0008324	g31451	XP_006417130.1
OG0008325	g49877, g31465	XP_006417112.1
OG0008326	g31487, g27256	XP_006417067.1
OG0008327	g31486	XP_006417072.1
OG0008328	g31506	XP_024008750.1
OG0008330	g27268	XP_024008304.1
OG0008331	g27269, g31527	XP_006417012.1
OG0008332	g27280	XP_006417000.1, XP_006391633.1
OG0008333	g31537	XP_024008475.1
OG0008334	g49915, g49913	XP_024008831.1
OG0008335	g31550	XP_006416977.2
OG0008337	g31553	XP_006416971.2
OG0008338	g31586	XP_006416930.1
OG0008339	g31561	XP_006416961.1
OG0008340	g31565	XP_024008066.1
OG0008341	g31569	XP_006416952.2
OG0008342	g49928	XP_006416950.1
OG0008343	g31574	XP_006416943.1
OG0008344	g31596, g27302	XP_006416911.1
OG0008346	g31618	XP_006416876.1
OG0008347	g49965	XP_006416834.1
OG0008348	g31661	XP_006416785.1
OG0008349	g27352	XP_006416772.1
OG0008350	g41687, g44897	XP_006391263.1
OG0008351	g31722	XP_006416674.1
OG0008352	g31756	XP_006416629.1
OG0008353	g31763	XP_006416622.1
OG0008354	g31766	XP_006416616.1
OG0008355	g31772	XP_006416611.1
OG0008356	g50039	XP_024008378.1
OG0008357	g31795	XP_024008156.1
OG0008359	g31797	XP_006416581.1
OG0008360	g27421	XP_006416557.2
OG0008361	g50061	XP_006416545.1
OG0008362	g50062	XP_006416544.1
OG0008363	g31816	XP_006407515.1
OG0008364	g50079, g31835	XP_006416520.1
OG0008365	g50099, g27442	XP_006416460.1
OG0008366	g31887	XP_024008790.1
OG0008367	g50105	XP_006416456.1
OG0008368	g31890	XP_006416450.1
OG0008369	g50119, g27450	XP_006416433.1
OG0008370	g31915, g50131	XP_024008838.1
OG0008371	g50134	XP_024008370.1
OG0008372	g31946	XP_006416374.1
OG0008373	g50150	XP_006416367.1
OG0008374	g50157, g27470	XP_006416357.1
OG0008375	g31964	XP_024008128.1
OG0008376	g31985	XP_006416313.1
OG0008377	g50192	XP_006416300.1
OG0008378	g31997	XP_006416295.1
OG0008379	g50201	XP_006416288.1
OG0008380	g50202	XP_006416287.1
OG0008381	g27491	XP_006416279.1
OG0008382	g27492	XP_006416274.1
OG0008383	g50211	XP_006416253.1
OG0008384	g27512	XP_006416233.2
OG0008385	g32027	XP_006416209.1
OG0008386	g32046, g50278	XP_024008538.1
OG0008387	g40354	XP_006396940.1
OG0008389	g45949	XP_006390739.1
OG0008390	g44649	XP_006390761.1
OG0008391	g45921	XP_006390778.1
OG0008392	g45917, g44656	XP_006390782.1
OG0008393	g45911	XP_006390794.1
OG0008394	g44662	XP_006390797.1
OG0008395	g45896	XP_006390813.1
OG0008396	g45894	XP_006390815.1
OG0008397	g45884	XP_006390823.1
OG0008398	g18009, g44678	XP_006390839.1
OG0008399	g45854, g22228	XP_006390888.1
OG0008400	g45850	XP_006390896.1
OG0008401	g45833	XP_006390918.1
OG0008402	g45831	XP_006390921.1
OG0008403	g17228	XP_006413471.1
OG0008404	g32648	XP_006415134.1
OG0008405	g50690	XP_006415113.1
OG0008406	g40815	XP_006391674.1
OG0008407	g40846	XP_006391756.1
OG0008408	g44248	XP_006391758.1
OG0008409	g40847	XP_024013280.1
OG0008410	g40853	XP_006391778.1
OG0008411	g40866	XP_006391797.1
OG0008412	g27633	XP_006415762.1
OG0008413	g40912	XP_006391896.1
OG0008414	g50468	XP_006415660.1
OG0008415	g44195	XP_006391968.1
OG0008416	g40946	XP_006391973.1
OG0008417	g38262	XP_006391980.1
OG0008418	g44154	XP_006392047.1
OG0008420	g44124	XP_006392168.1
OG0008421	g41187, g41202	XP_006392209.1
OG0008422	g41050	XP_006392275.1
OG0008423	g44069	XP_006392277.1
OG0008424	g41061	XP_006392311.1
OG0008425	g41076	XP_024005385.1
OG0008426	g41078, g44021	XP_006392366.1
OG0008427	g50389	XP_006415845.1
OG0008428	g40775	XP_006391626.1
OG0008429	g40768	XP_006391621.1
OG0008430	g40759	XP_006391611.1
OG0008431	g40749	XP_006391604.1
OG0008432	g40732	XP_006391590.1
OG0008433	g40633	XP_006398338.2
OG0008434	g40635	XP_024011001.1
OG0008435	g10914, g40663	XP_006398380.1
OG0008436	g10912	XP_006398387.1
OG0008437	g40723	XP_006398469.1
OG0008438	g10841	XP_006398475.1
OG0008439	g40494, g11050	XP_006398064.1
OG0008440	g18419, g16317	XP_024011056.1
OG0008441	g40486	XP_006403106.1
OG0008442	g40482	XP_006403115.1
OG0008444	g40464	XP_006396628.2
OG0008445	g40460	XP_006396636.1
OG0008446	g25556, g40457	XP_006396649.1
OG0008447	g16995	XP_006412796.1
OG0008448	g17594, g24387	XP_006414380.1
OG0008450	g42114, g54040	XP_006393484.2
OG0008451	g54047	XP_006393475.1
OG0008452	g36302	XP_006393435.1, XP_006393434.1
OG0008453	g28098, g36356	XP_006393363.1
OG0008454	g54099	XP_006393348.1
OG0008455	g54122	XP_006393284.1
OG0008456	g46174	XP_006390368.1
OG0008457	g22713	XP_006411751.1
OG0008458	g22732	XP_006411768.1
OG0008459	g22746	XP_024005853.1
OG0008460	g22764	XP_006411801.1
OG0008461	g22779	XP_006411812.1
OG0008462	g22800, g18290	XP_006411833.1
OG0008463	g18287	XP_024004583.1
OG0008464	g22803	XP_024004578.1
OG0008465	g22812	XP_006411855.1
OG0008466	g18284	XP_006411860.2
OG0008467	g22818	XP_006411861.1
OG0008468	g22846	XP_006411906.1
OG0008469	g22849	XP_006411909.1
OG0008470	g22870	XP_006411927.1
OG0008471	g47979	XP_006411941.1
OG0008472	g22892	XP_006411954.1
OG0008473	g22902	XP_006411964.1
OG0008474	g22916	XP_006411982.1
OG0008475	g22922	XP_024005683.1
OG0008476	g47965	XP_006412014.1
OG0008477	g47946	XP_024004537.1
OG0008478	g47932	XP_024005286.1
OG0008479	g22998	XP_006412097.1
OG0008480	g23014	XP_006412124.1
OG0008481	g23010	XP_006412115.1
OG0008482	g47918, g23009	XP_006412114.1
OG0008483	g23038	XP_006412167.1
OG0008484	g23042	XP_006412179.1
OG0008485	g23075	XP_006412209.2
OG0008486	g47883	XP_006412211.1
OG0008487	g47880, g23086	XP_024005757.1
OG0008488	g23116	XP_006412253.1
OG0008489	g23134	XP_006412266.1
OG0008490	g47804	XP_006412499.1
OG0008491	g23278, g16930	XP_006412497.1
OG0008492	g16929	XP_006412496.1
OG0008493	g16926	XP_006412494.1
OG0008494	g23260	XP_024005688.1
OG0008495	g23248	XP_006412443.1
OG0008496	g23213, g47829	XP_006412405.1
OG0008497	g23205	XP_006412392.1
OG0008498	g23201, g47837	XP_006412385.1
OG0008499	g23197, g47840	XP_006412378.1
OG0008500	g18159	XP_024005682.1
OG0008501	g23155	XP_006412313.1
OG0008502	g47862, g23140	XP_006412287.1
OG0008503	g47863	XP_006412284.1
OG0008504	g23137	XP_006412281.1
OG0008505	g23282	XP_006412505.1
OG0008506	g16932, g23284	XP_006412507.1
OG0008507	g47796	XP_024004662.1
OG0008508	g23321	XP_006412585.1
OG0008509	g47782, g16955	XP_006412596.1
OG0008510	g23329	XP_006412597.1
OG0008512	g47769, g23350	XP_006412625.1
OG0008513	g50976	XP_006404923.2
OG0008514	g11741	XP_024009729.1
OG0008515	g6486, g11734	XP_006418813.1
OG0008516	g6478	XP_024009232.1
OG0008517	g6477	XP_006418801.2
OG0008518	g11728	XP_006418772.1
OG0008519	g46008	XP_006390637.1
OG0008521	g46002	XP_006390649.1
OG0008522	g44608	XP_024011219.1
OG0008523	g44611	XP_006390676.1
OG0008524	g44615	XP_024007701.1
OG0008525	g18007, g44616	XP_006390682.1
OG0008526	g44617	XP_006390689.2
OG0008527	g45961	XP_006390688.1
OG0008528	g45963	XP_006390693.1
OG0008529	g32064	XP_024008682.1
OG0008530	g50291	XP_006416095.1
OG0008531	g32101	XP_006416083.1
OG0008532	g50325, g27566	XP_006416014.1
OG0008533	g27573, g32123	XP_006415997.1
OG0008534	g50364	XP_006415932.1
OG0008535	g32170	XP_006415909.1
OG0008536	g50403, g27629	XP_006415781.1
OG0008537	g23834	XP_006413422.1
OG0008538	g39538	XP_006396409.1
OG0008539	g28286, g1382	XP_024011294.1
OG0008540	g25423	XP_006396363.1
OG0008541	g39511	XP_006396357.1
OG0008542	g39508	XP_006396353.1
OG0008543	g39492	XP_006396341.1
OG0008544	g45261	XP_006396314.1
OG0008545	g25401, g39468	XP_024009808.1
OG0008546	g25400	XP_006396307.1
OG0008547	g39487	XP_024010128.1
OG0008548	g25371	XP_006396267.1
OG0008549	g25368	XP_024009839.1
OG0008550	g25363	XP_024010006.1
OG0008551	g47590	XP_024005403.1
OG0008552	g50849	XP_006404544.1
OG0008553	g50397	XP_006415812.1
OG0008554	g50384	XP_006415866.1
OG0008555	g50376	XP_006415884.1
OG0008556	g32190, g50373	XP_006415888.1
OG0008557	g50372	XP_006415890.1
OG0008558	g23696	XP_006413177.1
OG0008559	g17109	XP_006413124.1
OG0008560	g17088, g23637	XP_006413078.1
OG0008561	g23638, g17089	XP_006413079.1
OG0008562	g47629	XP_006413071.1
OG0008563	g17079, g23622	XP_006413058.1
OG0008564	g23618	XP_006413051.1
OG0008565	g23589	XP_006413011.1
OG0008567	g17070, g17115	XP_006413003.2
OG0008568	g17067	XP_006413000.1
OG0008569	g23581	XP_006412999.1
OG0008570	g17064	XP_006412996.1
OG0008571	g47662	XP_006412970.1
OG0008572	g30993	XP_006417933.1
OG0008573	g27138, g31298	XP_024008731.1
OG0008574	g31557	XP_006416965.1
OG0008575	g32085, g50308	XP_006416042.1
OG0008576	g50361, g32152	XP_006415939.1
OG0008577	g32200	XP_006415872.1
OG0008580	g28171, g28159	XP_006392753.2
OG0008581	g53833	XP_006393742.1
OG0008582	g36358, g36354	XP_024006623.1
OG0008584	g40785	XP_006391730.1
OG0008585	g44123	XP_006392175.1
OG0008586	g18022, g18025, g44851	XP_006391161.1, XP_006391165.1
OG0008587	g44783, g45768, g36533	XP_024009885.1
OG0008588	g17959	XP_006390054.2
OG0008589	g18475, g7729	XP_006408130.1
OG0008592	g7210	XP_024015655.1
OG0008593	g13910	XP_006409041.2, XP_006409042.1
OG0008596	g38520	XP_006404634.1
OG0008598	g38472, g43539	XP_006404739.1
OG0008599	g38470	XP_006404743.1
OG0008600	g50952, g38437	XP_006404818.1
OG0008601	g50973	XP_006404918.1
OG0008602	g50979	XP_006404930.1
OG0008603	g38319, g51067	XP_006405241.1
OG0008604	g39892	XP_006410181.2
OG0008605	g37088, g51432	XP_006410562.1
OG0008607	g10525	XP_006395491.1
OG0008609	g10350	XP_006395275.1
OG0008610	g5337, g29419	XP_006399712.1
OG0008611	g29322	XP_006399919.1
OG0008612	g13733, g29154	XP_006409320.1, XP_006400237.1
OG0008615	g25675	XP_024010085.1
OG0008616	g23239	XP_006412428.2
OG0008617	g17132, g23701	XP_006413182.1
OG0008618	g23846	XP_024005869.1
OG0008619	g47489	XP_006413465.2
OG0008620	g40514	XP_006398108.2
OG0008621	g12314, g12313	XP_024011177.1
OG0008623	g1665	XP_006395174.2
OG0008624	g10290	XP_006395212.1
OG0008625	g1662	XP_024007148.1
OG0008626	g10230, g5771, g5770	XP_006395138.2
OG0008627	g10212	XP_006395093.1
OG0008628	g28281	XP_006402078.1
OG0008629	g917	XP_006401711.1
OG0008630	g927, g28433	XP_006401686.1
OG0008631	g29581	XP_006399346.1
OG0008632	g17728	XP_006414747.1
OG0008633	g47376	XP_024014274.1
OG0008649	g23398	XP_006412709.1
OG0008650	g47746	XP_006412706.2
OG0008651	g23919	XP_006413585.1
OG0008653	g19544	XP_006418876.1
OG0008654	g2822	XP_006418865.1
OG0008655	g19423	XP_006404235.1
OG0008656	g2704	XP_006404239.1
OG0008657	g27118	XP_024008824.1
OG0008658	g2708	XP_006404254.1
OG0008659	g19496	XP_006404308.1
OG0008660	g19486	XP_006404293.1
OG0008661	g19483	XP_024013825.1
OG0008662	g10829	XP_006398489.1
OG0008663	g10761	XP_006395848.1
OG0008664	g6156	XP_006405489.1
OG0008665	g29031	XP_006400357.1
OG0008666	g4950, g29017	XP_006400329.1
OG0008667	g29016	XP_006400328.1
OG0008669	g7233, g13188	XP_006407210.1
OG0008670	g29143	XP_006400261.1
OG0008671	g45739	XP_006400218.1
OG0008672	g5021	XP_006400217.1
OG0008673	g29178	XP_006400210.1
OG0008674	g29179	XP_024012219.1
OG0008675	g5028	XP_006400204.1
OG0008676	g29181	XP_006400200.1
OG0008677	g45733	XP_006400187.2
OG0008678	g5052	XP_006400170.1
OG0008679	g52170	XP_006397634.1
OG0008681	g5062	XP_024011780.1
OG0008682	g29202	XP_006400143.2
OG0008683	g5076	XP_006400122.1
OG0008684	g29268, g29217	XP_006400106.1
OG0008685	g29219	XP_006400103.1
OG0008686	g29220	XP_006400102.1
OG0008687	g11578	XP_006396117.1
OG0008688	g29238	XP_006400086.1
OG0008689	g29239	XP_006400083.1
OG0008690	g29258	XP_006400054.1
OG0008691	g29261	XP_006400046.1
OG0008692	g39767	XP_006410418.1
OG0008693	g29276	XP_006400024.1
OG0008694	g40178	XP_006401579.1
OG0008695	g7078	XP_006406965.1
OG0008696	g5201, g29315	XP_006399937.1
OG0008697	g5209	XP_006399929.2
OG0008698	g5231	XP_006399895.1
OG0008700	g1017	XP_006401450.1
OG0008701	g5256	XP_006399861.1
OG0008702	g45623	XP_006399850.1
OG0008703	g13773, g50766	XP_006399826.1
OG0008704	g29364	XP_024011622.1
OG0008705	g5289	XP_006399803.1
OG0008706	g5291	XP_006399802.1
OG0008707	g29378	XP_006399796.1
OG0008708	g29374	XP_006399793.1
OG0008709	g45609	XP_006399792.1
OG0008710	g45601, g28386	XP_006399762.2, XP_006399763.2
OG0008711	g29396	XP_006399760.1
OG0008712	g45592	XP_006399749.1
OG0008713	g45591, g18351	XP_006399748.1
OG0008714	g5315, g29400	XP_006399741.1
OG0008715	g45587	XP_006399735.1
OG0008716	g5333	XP_006399718.1
OG0008717	g5335, g29418	XP_006399716.1
OG0008718	g29422	XP_006399709.2
OG0008719	g5339	XP_006399708.1
OG0008720	g5344	XP_006399702.1
OG0008721	g29437	XP_006399663.1
OG0008722	g5377	XP_006399634.1
OG0008723	g28506	XP_006401492.1
OG0008724	g5388	XP_006399613.1
OG0008725	g29469	XP_006399599.1
OG0008726	g45559	XP_006399598.1
OG0008727	g29483, g5403	XP_006399570.1
OG0008728	g29489	XP_006399562.1
OG0008729	g45540	XP_006399546.1
OG0008730	g5426, g29513	XP_006399508.1
OG0008731	g29524	XP_006399493.1
OG0008732	g29540	XP_024011564.1
OG0008733	g29550	XP_006399453.1
OG0008734	g29566	XP_006399407.1
OG0008735	g5467	XP_006399405.1
OG0008736	g5473	XP_006399394.1
OG0008737	g29574	XP_006399364.1
OG0008738	g5490	XP_006399358.1
OG0008739	g10402	XP_006395347.1
OG0008740	g1405	XP_006402126.1
OG0008741	g29586	XP_024011639.1
OG0008742	g5509	XP_006399310.1
OG0008743	g5519	XP_006399293.1
OG0008744	g5526	XP_006399280.1
OG0008745	g5531	XP_006399274.1
OG0008746	g29607	XP_006399264.1
OG0008747	g29621	XP_006399241.1
OG0008748	g39615	XP_006396506.1
OG0008749	g39620	XP_006396508.1
OG0008750	g39634	XP_006396539.1
OG0008751	g25501	XP_006396540.1
OG0008752	g45192, g39643	XP_006396557.1
OG0008753	g17182	XP_006413341.1
OG0008754	g23799	XP_024005334.1
OG0008755	g17188	XP_006413372.1
OG0008756	g17189	XP_024005811.1
OG0008757	g39463	XP_006396323.1
OG0008758	g40188	XP_006408720.1
OG0008759	g40185	XP_006408724.1
OG0008760	g40158	XP_024010558.1
OG0008761	g40153	XP_006408607.1
OG0008762	g40125	XP_006408683.1
OG0008763	g40120	XP_006408700.1
OG0008764	g40116	XP_024016047.1
OG0008765	g40115	XP_006408711.1
OG0008766	g40096	XP_006409756.2
OG0008768	g40089	XP_006409782.1
OG0008769	g40086	XP_006409787.1
OG0008770	g40084	XP_006409791.1
OG0008771	g13583	XP_006409803.1
OG0008772	g37813	XP_006409814.1
OG0008773	g40069	XP_024004965.1, XP_006409828.2
OG0008774	g40067	XP_006409832.1
OG0008775	g53382	XP_024003803.1
OG0008776	g40038	XP_006409863.1
OG0008777	g51077	XP_006409868.1
OG0008778	g37844, g39975	XP_006409889.1
OG0008779	g37845, g39981	XP_006409896.1
OG0008780	g40000	XP_006409909.1
OG0008781	g51098	XP_006409911.1
OG0008782	g37848, g40001	XP_006409913.1
OG0008784	g40003	XP_006409923.1
OG0008785	g40013	XP_006409928.1
OG0008786	g40015	XP_006409947.1
OG0008787	g51139	XP_006409987.1
OG0008788	g51158	XP_006409998.1
OG0008789	g39957	XP_006410052.1
OG0008790	g39952	XP_006410060.1
OG0008791	g37893, g5560	XP_006410064.1
OG0008792	g39944	XP_006410082.2
OG0008793	g51194	XP_006410135.1
OG0008794	g39916	XP_006410117.1, XP_006410104.1
OG0008795	g39909, g51213	XP_006410156.2
OG0008796	g51216	XP_006410158.1
OG0008797	g39895	XP_006410173.1
OG0008798	g39873, g51233	XP_024003825.1
OG0008799	g51235	XP_006410236.1
OG0008800	g39869	XP_006410237.1
OG0008801	g51236	XP_024004266.1
OG0008802	g39854	XP_006410258.1
OG0008803	g39850	XP_006410260.1
OG0008804	g39845	XP_006410268.1
OG0008805	g51251	XP_024004285.1
OG0008806	g37914	XP_006410305.1
OG0008807	g51269	XP_006410311.1
OG0008809	g39812, g51291	XP_006410347.1
OG0008810	g51304	XP_006410384.1
OG0008811	g39790	XP_006410363.1
OG0008812	g24798	XP_024005230.1
OG0008814	g39768	XP_006410414.1
OG0008815	g51335	XP_006410454.1
OG0008816	g39750	XP_006410466.2
OG0008817	g39748, g51341	XP_024004265.1
OG0008818	g51342	XP_006410470.1
OG0008819	g51348	XP_024003903.1
OG0008820	g51352	XP_006410480.1
OG0008821	g39738	XP_006403265.1
OG0008822	g11107	XP_024013322.1
OG0008823	g11102	XP_006403210.1
OG0008824	g39713	XP_006403196.1
OG0008825	g39706	XP_024013254.1, XP_024016531.1
OG0008826	g39704	XP_006403170.1
OG0008827	g23833	XP_006413421.1
OG0008828	g11059	XP_006403122.1
OG0008830	g23788	XP_006413333.1
OG0008831	g23787	XP_024004503.1
OG0008832	g17175	XP_006413316.1
OG0008833	g36265	XP_006393519.1
OG0008834	g54016	XP_006393523.1
OG0008835	g36262	XP_006393548.1
OG0008836	g36250, g36257	XP_006393564.1
OG0008837	g54004	XP_006393575.2
OG0008838	g54003	XP_024006648.1
OG0008839	g36186	XP_006393661.1
OG0008840	g36200, g28134	XP_006393634.1
OG0008841	g53945	XP_006393615.1
OG0008842	g50434	XP_006415734.1
OG0008843	g32305	XP_006415716.1
OG0008844	g32320	XP_006415690.1
OG0008845	g11671	XP_006418655.1
OG0008846	g32331	XP_006415675.1
OG0008847	g32346	XP_006415658.1
OG0008848	g32375	XP_006415616.1
OG0008849	g32390	XP_006415595.1
OG0008850	g50503	XP_006415594.2
OG0008851	g32392	XP_006415592.1
OG0008852	g32408	XP_006415557.1, XP_006396086.1
OG0008853	g10203	XP_006395077.1
OG0008854	g27689	XP_006415550.1
OG0008855	g32421	XP_006415532.1, XP_024007983.1
OG0008856	g27693, g32429	XP_006415524.1
OG0008857	g32457	XP_006415485.1
OG0008858	g50552	XP_006415439.1
OG0008859	g27710	XP_006415435.1
OG0008860	g27713	XP_006415427.1
OG0008861	g50565	XP_006415419.1
OG0008862	g32502	XP_006415399.1
OG0008863	g27720	XP_006393621.2
OG0008864	g50569	XP_006415383.1
OG0008865	g27751	XP_006415353.1
OG0008866	g32523, g27749	XP_006415347.1
OG0008867	g28262	XP_006402110.1
OG0008868	g50599	XP_006415322.1
OG0008869	g32540	XP_006415292.1
OG0008870	g32549	XP_006415274.1
OG0008871	g32608	XP_006415216.1
OG0008872	g32630	XP_006415175.1
OG0008873	g37131	XP_006410689.1
OG0008874	g10714, g10710	XP_006395783.1
OG0008875	g16701	XP_006395754.1
OG0008876	g10665	XP_006395708.1
OG0008877	g11157	XP_006402420.1
OG0008878	g41	XP_006393870.1
OG0008879	g19653	XP_006393873.1
OG0008880	g9644	XP_006393875.1
OG0008881	g9660	XP_024007163.1
OG0008882	g54	XP_006393894.1
OG0008883	g59	XP_006393897.2
OG0008884	g61	XP_006393901.1
OG0008885	g9663	XP_006393909.1
OG0008886	g9669	XP_006393925.1
OG0008887	g81	XP_006393928.1
OG0008888	g101	XP_006393951.1
OG0008889	g107	XP_006393962.1
OG0008890	g117, g9687	XP_006393972.1
OG0008891	g9699	XP_006393999.1
OG0008892	g9702	XP_006394004.2
OG0008893	g9704	XP_006394014.1
OG0008894	g9721	XP_006394057.1
OG0008895	g9724	XP_006394074.1
OG0008896	g176	XP_006394075.2
OG0008897	g9725, g178	XP_006394077.1
OG0008898	g197	XP_006394085.1
OG0008899	g200	XP_024007612.1
OG0008899	g18662	XP_006394095.1
OG0008900	g9743	XP_006394106.1
OG0008901	g9753	XP_006394130.1
OG0008902	g240, g9770	XP_006394165.1
OG0008903	g244	XP_006394183.1
OG0008905	g9796	XP_006394226.1
OG0008906	g266	XP_024007063.1
OG0008907	g272	XP_024006992.1
OG0008908	g279	XP_024007457.1
OG0008909	g9814	XP_006394273.2
OG0008910	g305	XP_006394287.2
OG0008911	g312	XP_006394300.1
OG0008912	g327	XP_006394333.2
OG0008913	g331	XP_006394343.1
OG0008914	g9840	XP_006394348.1
OG0008916	g342	XP_006394366.1
OG0008917	g352	XP_006394379.1
OG0008918	g9854	XP_006394384.1
OG0008919	g9860	XP_006394396.1
OG0008920	g9862	XP_006394407.1
OG0008921	g9865	XP_006394412.1
OG0008923	g9874	XP_006394440.1
OG0008924	g385	XP_006394443.1
OG0008925	g9876	XP_006394446.1
OG0008926	g394	XP_024007446.1
OG0008927	g399	XP_006394476.1
OG0008928	g421	XP_006394505.2
OG0008929	g9920	XP_024007020.1
OG0008930	g458	XP_006394569.1
OG0008931	g465	XP_006394583.1
OG0008932	g468	XP_006394587.1
OG0008933	g9959	XP_006394599.1
OG0008934	g483	XP_006394600.1
OG0008935	g490, g9969	XP_006394611.1
OG0008936	g492	XP_006394614.1
OG0008937	g9973	XP_006394619.1
OG0008938	g511	XP_006394655.1
OG0008939	g524	XP_006394678.1
OG0008940	g10016, g10013	XP_006394697.1
OG0008942	g549	XP_006394713.1
OG0008943	g10021	XP_006394716.1
