Orthogroup	Cochlearia_excelsa	Cardamine_hirsuta
OG0011279	g2136	CARHR166750, CARHR159510
OG0011280	g19018	CARHR166710
OG0011281	g19020	CARHR166690
OG0011282	g2158	CARHR166480
OG0011283	g6211, g19033	CARHR166460
OG0011284	g19044	CARHR166270
OG0011285	g11267	CARHR166260
OG0011286	g2174	CARHR166070, CARHR166200
OG0011287	g19057	CARHR165980
OG0011288	g28268, g11273, g2186	CARHR165830
OG0011289	g19067	CARHR165820
OG0011290	g19069	CARHR165790
OG0011291	g19070	CARHR165720
OG0011292	g19074	CARHR165630
OG0011293	g2232	CARHR165240
OG0011294	g2236	CARHR165090
OG0011296	g2241	CARHR164820
OG0011297	g2266	CARHR164760
OG0011298	g19134	CARHR164730
OG0011299	g2272	CARHR164610
OG0011300	g2273	CARHR164580
OG0011301	g19146	CARHR164560
OG0011302	g2276	CARHR164510
OG0011303	g2286	CARHR164390
OG0011304	g19150	CARHR164380
OG0011305	g2291	CARHR164330
OG0011306	g19162	CARHR164110
OG0011307	g41652	CARHR060190
OG0011308	g2318	CARHR163910
OG0011309	g2321	CARHR163880
OG0011310	g2325	CARHR163800
OG0011311	g2341	CARHR163480
OG0011312	g19194, g11309	CARHR163400
OG0011313	g11311	CARHR163370
OG0011314	g2378	CARHR162990
OG0011315	g2391	CARHR162820
OG0011316	g19216	CARHR162780
OG0011318	g19226	CARHR162480
OG0011319	g28471	CARHR267570
OG0011320	g941	CARHR267140
OG0011321	g28442	CARHR267010
OG0011322	g933	CARHR266970
OG0011323	g28440	CARHR266900
OG0011324	g28427	CARHR266660
OG0011325	g41281	CARHR266400
OG0011326	g41274	CARHR266290
OG0011328	g6444	CARHR100970
OG0011329	g11699, g6439	CARHR101070
OG0011331	g11683	CARHR101330
OG0011332	g6432	CARHR101420
OG0011333	g6412	CARHR101540
OG0011334	g6392	CARHR101770
OG0011335	g13526	CARHR101870
OG0011336	g6368	CARHR102070
OG0011337	g13529, g35823	CARHR102090
OG0011338	g6366	CARHR102690
OG0011339	g11630	CARHR103280
OG0011340	g7478	CARHR084080
OG0011341	g18051	CARHR058720
OG0011342	g44963, g44955	CARHR058960
OG0011343	g44952	CARHR059060
OG0011344	g44929	CARHR059520
OG0011345	g41727	CARHR059800
OG0011346	g41644	CARHR060260
OG0011347	g44887	CARHR060290
OG0011348	g41628	CARHR060360
OG0011349	g44872	CARHR060570
OG0011350	g32239	CARHR026440
OG0011351	g44871	CARHR060610
OG0011352	g44863	CARHR060730
OG0011353	g41575	CARHR060830
OG0011354	g41556	CARHR061190
OG0011355	g41547	CARHR061240
OG0011356	g41533	CARHR061280
OG0011357	g10241	CARHR183260
OG0011358	g13759	CARHR108520
OG0011359	g6028, g6077	CARHR108540
OG0011360	g13983	CARHR108570
OG0011361	g6022	CARHR108760
OG0011362	g6020	CARHR108780
OG0011363	g6012	CARHR108940
OG0011364	g6008	CARHR108970
OG0011365	g13954	CARHR109070
OG0011366	g6000	CARHR109160
OG0011367	g5996	CARHR109260
OG0011368	g13937	CARHR109450
OG0011369	g13934	CARHR109470
OG0011371	g5976	CARHR109610
OG0011373	g5958	CARHR109900
OG0011374	g5954	CARHR109940
OG0011375	g13809	CARHR237330, CARHR110080
OG0011376	g13895	CARHR110250
OG0011377	g13811	CARHR110260
OG0011378	g51980	CARHR136340
OG0011379	g37374	CARHR136050
OG0011380	g51960	CARHR135990
OG0011381	g51958	CARHR135970
OG0011382	g51956	CARHR135950
OG0011383	g38144	CARHR135790
OG0011384	g51881	CARHR135460
OG0011385	g37356	CARHR135430
OG0011386	g51869	CARHR135230
OG0011387	g51843	CARHR134950
OG0011388	g51841	CARHR134900
OG0011389	g51800	CARHR134550
OG0011390	g869	CARHR177630, CARHR265090
OG0011391	g38122	CARHR134000
OG0011392	g38114	CARHR133830
OG0011393	g51749	CARHR133820
OG0011394	g37306	CARHR133730
OG0011395	g37301	CARHR133650
OG0011396	g45729	CARHR196800
OG0011397	g46655	CARHR213350
OG0011398	g37281	CARHR133210
OG0011399	g36793	CARHR294500
OG0011400	g51719	CARHR133080
OG0011401	g51715, g37271	CARHR132970
OG0011402	g6352	CARHR103090, CARHR103080
OG0011403	g51703	CARHR132750
OG0011404	g51693	CARHR132660
OG0011405	g37248	CARHR132650
OG0011406	g51690	CARHR132560
OG0011408	g51661, g37226	CARHR131930
OG0011409	g37222, g51648	CARHR132030
OG0011410	g38069	CARHR132330
OG0011411	g37197	CARHR131660
OG0011412	g38053	CARHR131470
OG0011413	g40420	CARHR253450
OG0011414	g16068	CARHR253080
OG0011415	g25578	CARHR252700
OG0011416	g25566	CARHR252670
OG0011417	g25558	CARHR252610
OG0011418	g45144	CARHR254170
OG0011419	g45142	CARHR254250
OG0011420	g45141	CARHR254310
OG0011421	g40390	CARHR254320
OG0011422	g40386	CARHR254370
OG0011423	g40401	CARHR254010
OG0011424	g50853	CARHR112010
OG0011425	g50854	CARHR112020
OG0011426	g50867	CARHR112420
OG0011427	g50878, g38523	CARHR112650
OG0011428	g50881	CARHR112770
OG0011429	g50890	CARHR113220
OG0011431	g50907, g36917	CARHR114170, CARHR114180
OG0011432	g36900	CARHR114610
OG0011433	g38391	CARHR117830
OG0011434	g38333	CARHR116200
OG0011435	g38332	CARHR116030
OG0011436	g38337, g51036	CARHR116470
OG0011437	g38349	CARHR116760
OG0011438	g38383	CARHR117680
OG0011439	g50411, g27625	CARHR026980
OG0011440	g27626	CARHR026970
OG0011441	g53740	CARHR035540
OG0011442	g53850	CARHR035930
OG0011443	g1258	CARHR036000
OG0011444	g35950, g53898	CARHR036010
OG0011445	g35910	CARHR034810
OG0011446	g4980, g35928	CARHR035040
OG0011447	g16925	CARHR240220
OG0011448	g32891	CARHR288350, CARHR263530
OG0011449	g50757	CARHR034060
OG0011450	g32766	CARHR033760
OG0011451	g32765	CARHR033750
OG0011452	g32738	CARHR033550
OG0011453	g32705, g50716	CARHR033180
OG0011454	g32692	CARHR033110
OG0011455	g32678	CARHR032920
OG0011456	g50702	CARHR032740
OG0011457	g40268	CARHR260630
OG0011458	g40211	CARHR259410
OG0011459	g40237	CARHR259940
OG0011460	g40243	CARHR260020
OG0011461	g25839	CARHR261030
OG0011462	g40311	CARHR256210
OG0011463	g40325	CARHR255950
OG0011464	g40332	CARHR255850
OG0011465	g42686	CARHR255780, CARHR262530
OG0011466	g40349	CARHR255480
OG0011467	g40369	CARHR255180
OG0011468	g40370	CARHR255160
OG0011469	g4892	CARHR193910
OG0011470	g29095	CARHR193800
OG0011471	g41433	CARHR193750
OG0011472	g29107	CARHR193640
OG0011473	g4857	CARHR186980
OG0011474	g4803	CARHR186460
OG0011475	g10136	CARHR186170
OG0011476	g10146	CARHR186070
OG0011477	g10150	CARHR186030
OG0011478	g4769	CARHR185880
OG0011479	g4770	CARHR185870, CARHR259100
OG0011480	g4715	CARHR185700
OG0011481	g10165	CARHR185100
OG0011482	g13869	CARHR110520
OG0011483	g5929	CARHR110690
OG0011484	g5920	CARHR110740
OG0011485	g5909	CARHR110900
OG0011486	g28320	CARHR256910
OG0011487	g5905	CARHR111030
OG0011489	g5901	CARHR111140
OG0011490	g13845	CARHR111310
OG0011491	g13839	CARHR053830, CARHR111540
OG0011492	g37778	CARHR143530
OG0011493	g52162	CARHR124900
OG0011494	g37777	CARHR143490
OG0011495	g22970	CARHR143370
OG0011496	g37751	CARHR143110
OG0011497	g37745	CARHR143020
OG0011498	g50830	CARHR142900
OG0011499	g37732	CARHR142860
OG0011500	g37726	CARHR142780
OG0011501	g50824	CARHR142760
OG0011502	g50820	CARHR142690
OG0011503	g37715	CARHR142520
OG0011504	g37705	CARHR142350
OG0011505	g37695	CARHR142110
OG0011506	g50792	CARHR142000
OG0011507	g37673, g50786	CARHR141890
OG0011508	g38247	CARHR141470
OG0011510	g52288	CARHR141170
OG0011511	g52285	CARHR141140
OG0011512	g52278	CARHR141050
OG0011513	g37618	CARHR140870
OG0011514	g37612	CARHR140650
OG0011515	g37606	CARHR140570
OG0011516	g52184	CARHR139850
OG0011517	g52169	CARHR139710
OG0011518	g52148	CARHR139170
OG0011519	g52146	CARHR139140
OG0011520	g52130	CARHR138950
OG0011521	g52129	CARHR138930
OG0011522	g37491	CARHR138270
OG0011523	g38206	CARHR138260
OG0011524	g52106	CARHR138190
OG0011525	g37486	CARHR138180
OG0011527	g52095	CARHR138130
OG0011528	g37475, g38198	CARHR138010
OG0011529	g37472	CARHR137980
OG0011530	g5931	CARHR111470
OG0011531	g52079, g48947	CARHR137810
OG0011532	g37436	CARHR137190
OG0011533	g52027	CARHR137150
OG0011535	g37405	CARHR136850
OG0011537	g52006, g37412	CARHR136910
OG0011538	g52001	CARHR136730
OG0011539	g38166	CARHR136700
OG0011540	g37397	CARHR136670
OG0011541	g37394	CARHR136660
OG0011542	g51996	CARHR136600
OG0011543	g37389	CARHR136520
OG0011544	g10871, g40699	CARHR173980
OG0011545	g10872	CARHR174000
OG0011546	g10873	CARHR174030
OG0011547	g10882	CARHR174040
OG0011548	g10900	CARHR174300
OG0011549	g12703	CARHR075790
OG0011550	g7918	CARHR075890
OG0011551	g7917	CARHR075900
OG0011552	g12743, g12694	CARHR076020
OG0011553	g7897	CARHR076120
OG0011554	g7883	CARHR076230
OG0011555	g7856	CARHR076820
OG0011556	g12657	CARHR077150
OG0011557	g12654	CARHR077230
OG0011558	g7818	CARHR077650
OG0011559	g12781	CARHR077710
OG0011560	g7810	CARHR077820
OG0011561	g12620	CARHR077870
OG0011562	g7795	CARHR078150
OG0011563	g12796	CARHR078300
OG0011564	g12795	CARHR078390
OG0011565	g7781	CARHR078440
OG0011566	g7772, g7763	CARHR078630
OG0011567	g7746	CARHR078910
OG0011568	g12591	CARHR078940
OG0011569	g7740	CARHR079070
OG0011571	g7714	CARHR079520
OG0011572	g12861	CARHR079730
OG0011573	g12873	CARHR080030
OG0011574	g12536	CARHR080120
OG0011575	g12877	CARHR080140
OG0011576	g44763	CARHR062320
OG0011579	g7651	CARHR080890
OG0011580	g7642	CARHR081060
OG0011581	g7624	CARHR081430
OG0011582	g12466	CARHR081500
OG0011583	g7621	CARHR081520
OG0011584	g7324, g7615	CARHR081590
OG0011585	g7604, g12449	CARHR081860
OG0011586	g7553	CARHR082740
OG0011587	g12420	CARHR082810
OG0011588	g13000	CARHR083050
OG0011589	g7536, g13001	CARHR083100
OG0011590	g7524, g13011	CARHR083290
OG0011591	g13028	CARHR083630
OG0011592	g12402	CARHR083680
OG0011593	g7493	CARHR083840
OG0011594	g7490	CARHR083880, CARHR083890
OG0011595	g13058	CARHR084090
OG0011596	g7462	CARHR084380
OG0011597	g7460, g13064	CARHR084400
OG0011598	g7457	CARHR084450
OG0011599	g13071	CARHR129010
OG0011600	g13073	CARHR084740
OG0011601	g13081, g7440	CARHR084790
OG0011602	g7433	CARHR084940
OG0011603	g12362	CARHR085230
OG0011604	g12358	CARHR085310
OG0011605	g7401	CARHR085550
OG0011607	g13115, g7387	CARHR085880
OG0011608	g7375	CARHR086070
OG0011609	g12315	CARHR086220
OG0011610	g7346	CARHR149420, CARHR086430
OG0011612	g7342	CARHR086520
OG0011613	g7332	CARHR086650
OG0011615	g7320	CARHR215410
OG0011616	g7312	CARHR086900
OG0011617	g7308	CARHR086990
OG0011618	g7300	CARHR087120
OG0011619	g12269	CARHR087240
OG0011620	g12258	CARHR087450
OG0011622	g13158	CARHR087760
OG0011623	g7255	CARHR087830
OG0011624	g12246	CARHR087840
OG0011625	g7209	CARHR088570
OG0011626	g45834	CARHR063310
OG0011628	g7185	CARHR089050
OG0011629	g12191	CARHR089210
OG0011630	g7165	CARHR089430
OG0011631	g12176	CARHR089520
OG0011632	g12166	CARHR089660
OG0011633	g7135	CARHR089850
OG0011634	g7131	CARHR089920, CARHR089940
OG0011635	g7120	CARHR090030
OG0011636	g7112	CARHR090160
OG0011637	g7100	CARHR090310
OG0011638	g12134	CARHR090590
OG0011640	g7058	CARHR090890
OG0011641	g7053	CARHR090950, CARHR090960
OG0011642	g13251	CARHR091230
OG0011643	g7033	CARHR091420
OG0011644	g7015	CARHR091570
OG0011645	g6989	CARHR092100
OG0011646	g12064	CARHR092170
OG0011647	g12037	CARHR092990
OG0011648	g6913	CARHR093270
OG0011649	g12018	CARHR093530, CARHR038310
OG0011650	g6889	CARHR093580
OG0011651	g12014	CARHR093620
OG0011652	g12010	CARHR093710
OG0011653	g12008, g6880	CARHR093740
OG0011654	g12003	CARHR093900
OG0011655	g6861	CARHR094010
OG0011656	g13317, g11993	CARHR094120
OG0011657	g46708, g51162, g47540	CARHR174950, CARHR263320, CARHR263260, CARHR263300, CARHR263310, CARHR263340, CARHR263270, CARHR263290
OG0011658	g10802	CARHR143920
OG0011659	g6847	CARHR094350
OG0011660	g6846	CARHR094360
OG0011661	g6822	CARHR094590
OG0011662	g13336	CARHR094820
OG0011663	g13339	CARHR094930
OG0011664	g6779	CARHR095160
OG0011665	g13351	CARHR095440
OG0011666	g6743	CARHR095980
OG0011667	g6740	CARHR096100
OG0011669	g6684	CARHR097110
OG0011670	g11874, g6682	CARHR097160
OG0011671	g41242	CARHR265820
OG0011672	g46690	CARHR262610
OG0011673	g16889	CARHR262630
OG0011674	g46700	CARHR262830
OG0011675	g46701	CARHR262930
OG0011676	g46702	CARHR262960
OG0011677	g46724	CARHR263640
OG0011678	g18085	CARHR263780
OG0011679	g46732	CARHR291790
OG0011680	g46735	CARHR214080
OG0011681	g46741	CARHR213910
OG0011682	g46777	CARHR214970
OG0011683	g16743	CARHR215720
OG0011684	g46834	CARHR216000
OG0011685	g16734	CARHR216130
OG0011686	g10300	CARHR291780
OG0011687	g6509	CARHR099730
OG0011688	g6521	CARHR099510
OG0011689	g6524	CARHR099490
OG0011690	g6544	CARHR099160
OG0011691	g6547	CARHR099120
OG0011692	g13703	CARHR106290
OG0011693	g13453	CARHR099010
OG0011694	g6556	CARHR098950
OG0011695	g13447	CARHR098900
OG0011696	g6560	CARHR165870
OG0011698	g6582, g11818	CARHR098390
OG0011699	g44994	CARHR058260
OG0011700	g13415	CARHR098190
OG0011701	g11836	CARHR098080
OG0011702	g13400	CARHR097800
OG0011703	g6635	CARHR097610
OG0011704	g11861	CARHR097570
OG0011705	g32194	CARHR025950
OG0011706	g23408	CARHR238290
OG0011707	g23420	CARHR238160
OG0011708	g47730	CARHR238050
OG0011710	g41881	CARHR058490
OG0011711	g18052	CARHR058420
OG0011712	g45040	CARHR057900
OG0011713	g45039	CARHR057910
OG0011714	g45128	CARHR056280
OG0011715	g45087	CARHR057060
OG0011716	g43836	CARHR249560, CARHR055590
OG0011717	g1685	CARHR055790
OG0011718	g1691	CARHR056030
OG0011719	g43906	CARHR284480
OG0011720	g41128	CARHR284430
OG0011721	g4896, g29081	CARHR193990
OG0011722	g29069, g4912	CARHR194320
OG0011723	g29063	CARHR194410
OG0011724	g29044	CARHR194580
OG0011725	g41475	CARHR194750
OG0011726	g4729, g10168	CARHR185160
OG0011728	g10193	CARHR182130
OG0011729	g18498	CARHR183330
OG0011730	g2412	CARHR162230
OG0011731	g11330	CARHR162160
OG0011732	g2424	CARHR161890
OG0011733	g2427	CARHR161860
OG0011734	g2432	CARHR161790
OG0011735	g19279	CARHR161770
OG0011736	g2437	CARHR161670
OG0011737	g11338	CARHR161590
OG0011739	g16765	CARHR212600
OG0011740	g2461	CARHR161320
OG0011742	g2470	CARHR161090
OG0011743	g19307	CARHR161080
OG0011744	g49275	CARHR000160
OG0011746	g49297	CARHR000430
OG0011747	g26863	CARHR000540
OG0011748	g26871	CARHR000720
OG0011749	g26872	CARHR000860
OG0011750	g30741, g26873	CARHR000870
OG0011751	g49320	CARHR000890
OG0011752	g49322	CARHR000910
OG0011753	g49325	CARHR000990
OG0011753	g49324	CARHR000980
OG0011754	g30749	CARHR001120
OG0011755	g49335	CARHR001180
OG0011756	g49337, g30758	CARHR001200
OG0011757	g30760	CARHR001270
OG0011758	g49356	CARHR001480
OG0011759	g49368	CARHR001750
OG0011760	g49376	CARHR001790
OG0011761	g30780	CARHR001960
OG0011762	g49383	CARHR001980
OG0011763	g49386	CARHR002030
OG0011764	g25022	CARHR002290
OG0011765	g30803	CARHR002330
OG0011766	g49405	CARHR002490
OG0011767	g49423	CARHR002950
OG0011768	g49429	CARHR003110
OG0011769	g30840	CARHR003120
OG0011770	g30864	CARHR003620
OG0011771	g30867	CARHR003690
OG0011772	g30870	CARHR003760
OG0011774	g26937	CARHR003800
OG0011775	g26945	CARHR004070
OG0011776	g49465	CARHR004220
OG0011777	g30900	CARHR004240
OG0011778	g26949, g30897	CARHR004310
OG0011779	g49497	CARHR205340
OG0011780	g30933	CARHR004970
OG0011781	g49505	CARHR004840
OG0011782	g49507	CARHR054170
OG0011783	g30953	CARHR005330
OG0011784	g30964, g49524	CARHR005470
OG0011785	g26972, g49540	CARHR005820
OG0011786	g49545	CARHR006030
OG0011787	g31001	CARHR006070
OG0011788	g26986	CARHR006200
OG0011789	g31040	CARHR006700
OG0011790	g26996	CARHR006820
OG0011791	g47507	CARHR231810, CARHR257540
OG0011792	g31051	CARHR006950
OG0011793	g31058	CARHR007050, CARHR214510
OG0011794	g27014	CARHR007550
OG0011795	g31096	CARHR007740
OG0011796	g11675	CARHR101410
OG0011797	g31106	CARHR007920
OG0011798	g49676	CARHR008380
OG0011799	g31125	CARHR008450
OG0011800	g31133	CARHR008610
OG0011801	g41208	CARHR265130
OG0011802	g31136	CARHR008670
OG0011803	g31139	CARHR008730
OG0011804	g49655	CARHR008760, CARHR086610
OG0011805	g31151	CARHR008860
OG0011806	g31161	CARHR009020
OG0011807	g31227	CARHR009980
OG0011808	g31168	CARHR009180
OG0011809	g31182	CARHR009440
OG0011810	g49625	CARHR009520
OG0011811	g49623	CARHR009540
OG0011812	g49699	CARHR009730
OG0011813	g31224	CARHR009920
OG0011814	g27103	CARHR010160
OG0011815	g31257	CARHR010670
OG0011816	g17105	CARHR234710
OG0011817	g27126	CARHR010910
OG0011818	g31284	CARHR011120
OG0011820	g31295	CARHR011220
OG0011821	g27151	CARHR011570
OG0011822	g31318	CARHR011750
OG0011823	g49781	CARHR012130
OG0011824	g31347	CARHR012270
OG0011825	g31348	CARHR012280
OG0011826	g31350	CARHR012380
OG0011827	g31353	CARHR012420
OG0011828	g27183	CARHR012440
OG0011829	g31370	CARHR012530
OG0011830	g31377	CARHR012630
OG0011831	g31389	CARHR012800
OG0011832	g27194	CARHR013060
OG0011834	g49870	CARHR013560
OG0011835	g31449	CARHR013680
OG0011836	g31450	CARHR013690
OG0011837	g31453	CARHR013750
OG0011839	g31483	CARHR013990
OG0011840	g31480	CARHR014200
OG0011841	g49899	CARHR014290
OG0011842	g31484	CARHR014300
OG0011843	g49918	CARHR015240
OG0011844	g49919	CARHR015260
OG0011845	g31551	CARHR015300
OG0011846	g49931, g31576	CARHR015650
OG0011847	g31578	CARHR015700
OG0011848	g31580	CARHR015740
OG0011849	g31604	CARHR016090
OG0011850	g49945	CARHR016160
OG0011851	g31620	CARHR016350
OG0011852	g27335, g27742, g31633	CARHR016570
OG0011853	g27339, g31645	CARHR016790
OG0011854	g49970	CARHR016890
OG0011855	g49980	CARHR017180
OG0011856	g31664	CARHR017230
OG0011857	g49981	CARHR017340
OG0011858	g31687	CARHR017780
OG0011859	g49994	CARHR017800
OG0011860	g31699	CARHR017960
OG0011861	g31721	CARHR018300
OG0011862	g27394	CARHR018390
OG0011863	g31732	CARHR018420
OG0011864	g31735	CARHR018460
OG0011865	g31739	CARHR018540
OG0011866	g50033	CARHR018740
OG0011867	g50042, g31774	CARHR019040
OG0011868	g31775, g27404	CARHR019050
OG0011870	g31829	CARHR019830
OG0011871	g31856, g50088	CARHR020070
OG0011872	g31859	CARHR020090
OG0011873	g31865	CARHR020140
OG0011874	g50112	CARHR020430
OG0011875	g31892	CARHR020500
OG0011876	g50116	CARHR020560
OG0011877	g27457	CARHR020830
OG0011878	g31918	CARHR020890
OG0011879	g50141	CARHR020930
OG0011880	g27462, g31941	CARHR021040
OG0011881	g27464	CARHR021060
OG0011883	g27468	CARHR021210
OG0011884	g27469	CARHR021220
OG0011885	g31949	CARHR021260
OG0011887	g32002, g50208	CARHR022050
OG0011888	g27526	CARHR023030
OG0011889	g24356, g2667	CARHR222800
OG0011891	g38411	CARHR184830
OG0011892	g27537	CARHR023240
OG0011893	g50264	CARHR023290
OG0011894	g45932, g44645	CARHR291110
OG0011895	g25122	CARHR216690
OG0011897	g4296	CARHR286600
OG0011898	g45910	CARHR064460
OG0011899	g45897	CARHR064330
OG0011900	g45890	CARHR064280
OG0011902	g45856	CARHR063640
OG0011903	g45836	CARHR063330
OG0011904	g32636	CARHR147180, CARHR157540, CARHR163470, CARHR032140
OG0011905	g38324	CARHR115660
OG0011906	g40844	CARHR048110
OG0011907	g44243	CARHR048660
OG0011908	g40867	CARHR048670
OG0011909	g44240	CARHR048900
OG0011910	g44239	CARHR048960, CARHR289620, CARHR050440
OG0011911	g44236	CARHR049130
OG0011912	g40920	CARHR049570
OG0011913	g44218	CARHR049730, CARHR049660, CARHR049770, CARHR049650
OG0011914	g44214	CARHR049820
OG0011915	g40935	CARHR050410
OG0011916	g40939	CARHR050540
OG0011917	g44196	CARHR050570
OG0011918	g44188	CARHR050670
OG0011919	g11603	CARHR103570
OG0011921	g40984	CARHR052050
OG0011922	g41002	CARHR051740
OG0011923	g41017	CARHR052450
OG0011924	g41025	CARHR052670
OG0011925	g44121	CARHR052760
OG0011926	g41031	CARHR052780
OG0011927	g44103	CARHR053070
OG0011928	g41043	CARHR053180
OG0011929	g41039, g41037	CARHR053240
OG0011930	g44094	CARHR053410
OG0011932	g36042, g47810, g47807, g893	CARHR053810
OG0011933	g44020	CARHR054480
OG0011934	g43987	CARHR049350, CARHR055040
OG0011935	g41112	CARHR055170
OG0011936	g41121	CARHR172220, CARHR289840
OG0011937	g43920, g43954	CARHR289830
OG0011938	g40820	CARHR046790
OG0011939	g40821	CARHR046760
OG0011940	g40760	CARHR046450
OG0011941	g40754	CARHR046390
OG0011942	g40753	CARHR046380
OG0011943	g40741	CARHR046290
OG0011944	g40739	CARHR046280
OG0011945	g40632	CARHR175340
OG0011946	g10941	CARHR175050
OG0011947	g18679	CARHR280530
OG0011948	g10939	CARHR175000
OG0011949	g40639	CARHR174890
OG0011950	g47502	CARHR231740
OG0011951	g40642	CARHR174810
OG0011952	g10851, g40717	CARHR173680
OG0011953	g40719	CARHR173650
OG0011954	g10843	CARHR173600
OG0011955	g40725	CARHR173560
OG0011956	g50365	CARHR025420
OG0011957	g46931	CARHR286860
OG0011958	g40481, g25523	CARHR252040
OG0011959	g40474	CARHR252150
OG0011960	g36841	CARHR115470
OG0011961	g40461	CARHR252480
OG0011962	g23473	CARHR237220
OG0011963	g47716	CARHR237800
OG0011964	g24389	CARHR222530
OG0011965	g16856	CARHR261980
OG0011966	g51809	CARHR134570
OG0011967	g47142	CARHR222590
OG0011968	g36301, g54069	CARHR037910
OG0011969	g54076	CARHR038020
OG0011970	g36323	CARHR038040
OG0011971	g50306	CARHR024290
