Orthogroup	Cochlearia_excelsa	Raphanus_sativus
OG0008469	g22849	XP_018470453.1, XP_018449489.1, XP_018449012.1
OG0008470	g22870	XP_018477806.1, XP_018472168.1
OG0008471	g47979	XP_018450122.1, XP_018444615.1, XP_018444182.1
OG0008472	g22892	XP_018447383.1, XP_018470866.1
OG0008473	g22902	XP_018471395.1, XP_018447204.1
OG0008474	g22916	XP_018480826.1
OG0008475	g22922	XP_018471426.1, XP_018470392.1
OG0008476	g47965, g22938	XP_018481321.1, XP_018448425.1
OG0008477	g47946	XP_018478344.1, XP_018482963.1, XP_018470629.1, XP_018470630.1
OG0008478	g47932	XP_018448051.1, XP_018448029.1
OG0008479	g22998	XP_018478225.1
OG0008480	g23014	XP_018490300.1, XP_018482399.1, XP_018452607.1
OG0008481	g23010	XP_018469733.1, XP_018468311.1
OG0008482	g47918	XP_018447514.1, XP_018480450.1
OG0008483	g23038	XP_018469031.1, XP_018471415.1, XP_018481514.1
OG0008484	g23042	XP_018451779.1, XP_018480824.1
OG0008485	g23075	XP_018469894.1, XP_018447883.1
OG0008486	g47883	XP_018471036.1, XP_018478738.1, XP_018461174.1
OG0008487	g47880	XP_018468007.1, XP_018449901.1
OG0008488	g23116	XP_018449668.1, XP_018485240.1
OG0008490	g47804	XP_018471456.1
OG0008491	g23278, g16930	XP_018447626.1, XP_018480251.1, XP_018480252.1
OG0008492	g16929	XP_018468746.1, XP_018480259.1, XP_018480262.1
OG0008493	g16926	XP_018480248.1, XP_018480247.1
OG0008494	g23260	XP_018449990.1, XP_018449989.1, XP_018469459.1
OG0008495	g23248	XP_018450826.1, XP_018453559.1
OG0008496	g23213, g47829	XP_018483548.1, XP_018471633.1
OG0008497	g23205	XP_018449563.1, XP_018470264.1, XP_018468793.1
OG0008498	g23201, g47837	XP_018481342.1, XP_018465734.1
OG0008499	g23197	XP_018462036.1, XP_018459259.1
OG0008499	g47840	XP_018470432.1
OG0008500	g18159	XP_018469003.1, XP_018483758.1, XP_018463523.1
OG0008501	g23155	XP_018480437.1, XP_018459412.1, XP_018478610.1
OG0008502	g47862, g23140	XP_018450412.1, XP_018449565.1
OG0008503	g47863	XP_018483643.1
OG0008504	g23137	XP_018444260.1, XP_018450409.1, XP_018478066.1
OG0008505	g23282	XP_018470685.1, XP_018451453.1, XP_018451446.1
OG0008506	g16932, g23284	XP_018470688.1, XP_018480236.1, XP_018480239.1
OG0008507	g47796	XP_018472467.1, XP_018484358.1
OG0008508	g23321	XP_018482362.1
OG0008509	g47782, g16955	XP_018471406.1, XP_018447694.1
OG0008510	g23329	XP_018482368.1, XP_018481370.1
OG0008511	g16959	XP_018450419.1, XP_018450429.1
OG0008511	g47777	XP_018458067.1
OG0008512	g47769	XP_018444757.1, XP_018477042.1
OG0008513	g50976	XP_018478130.1, XP_018462457.1
OG0008514	g11741	XP_018439999.1
OG0008515	g6486, g11734	XP_018432812.1, XP_018493445.1
OG0008516	g6478	XP_018485481.1
OG0008517	g6477	XP_018491066.1, XP_018491072.1
OG0008518	g11728	XP_018462070.1, XP_018432833.1, XP_018433117.1
OG0008519	g46008	XP_018457467.1, XP_018442888.1, XP_018442243.1
OG0008520	g46004	XP_018455503.1
OG0008521	g46002	XP_018449736.1, XP_018454716.1
OG0008522	g44608	XP_018470764.1, XP_018457283.1, XP_018457282.1
OG0008523	g44611	XP_018456751.1, XP_018456736.1, XP_018468634.1
OG0008524	g44615	XP_018472307.1, XP_018470649.1
OG0008525	g18007, g44616	XP_018469160.1, XP_018454466.1, XP_018467489.1
OG0008526	g44617	XP_018443508.1, XP_018445521.1
OG0008527	g45961	XP_018443507.1, XP_018445517.1, XP_018457170.1, XP_018453480.1
OG0008528	g45963	XP_018459985.1, XP_018442132.1
OG0008529	g32064	XP_018438627.1, XP_018467768.1
OG0008530	g50291	XP_018449669.1, XP_018438793.1, XP_018448286.1, XP_018438561.1
OG0008531	g32101	XP_018448049.1, XP_018449782.1
OG0008532	g50325, g27566	XP_018447617.1, XP_018479375.1
OG0008533	g27573, g32123	XP_018450977.1, XP_018441844.1
OG0008534	g50364	XP_018447565.1, XP_018461213.1, XP_018460427.1, XP_018484195.1
OG0008535	g32170	XP_018447299.1, XP_018451391.1, XP_018462662.1, XP_018436795.1
OG0008536	g50403	XP_018436093.1
OG0008537	g23834	XP_018469921.1, XP_018477924.1
OG0008538	g39538	XP_018473376.1, XP_018454504.1, XP_018455047.1
OG0008539	g28286, g1382	XP_018475534.1, XP_018475338.1, XP_018475197.1
OG0008540	g25423	XP_018473238.1, XP_018474962.1
OG0008541	g39511	XP_018463627.1
OG0008542	g39508	XP_018454982.1, XP_018454526.1
OG0008543	g39492	XP_018463166.1, XP_018454610.1, XP_018476075.1
OG0008544	g45261	XP_018457770.1
OG0008545	g25401, g39468	XP_018452080.1
OG0008546	g25400	XP_018452480.1, XP_018473588.1, XP_018474366.1
OG0008547	g39487	XP_018456897.1
OG0008548	g25371	XP_018472534.1, XP_018485643.1, XP_018456214.1
OG0008549	g25368	XP_018457958.1, XP_018457960.1
OG0008550	g25363	XP_018456147.1
OG0008551	g47590	XP_018483134.1, XP_018469116.1
OG0008552	g50849	XP_018434028.1, XP_018476543.1, XP_018476542.1
OG0008553	g50397	XP_018450500.1, XP_018487462.1
OG0008554	g50384	XP_018447756.1, XP_018447769.1
OG0008555	g50376	XP_018451765.1, XP_018460367.1
OG0008556	g32190, g50373	XP_018486643.1, XP_018433044.1
OG0008557	g50372	XP_018447775.1, XP_018464302.1, XP_018433056.1
OG0008558	g23696	XP_018472155.1, XP_018470916.1, XP_018477711.1
OG0008559	g17109	XP_018482653.1, XP_018483185.1, XP_018447305.1, XP_018451553.1
OG0008560	g17088, g23637	XP_018481675.1, XP_018467769.1
OG0008561	g23638, g17089	XP_018447063.1, XP_018478479.1
OG0008562	g47629	XP_018485137.1, XP_018468236.1, XP_018468986.1
OG0008563	g17079, g23622	XP_018472490.1, XP_018483710.1
OG0008564	g23618	XP_018449594.1, XP_018478335.1
OG0008565	g23589	XP_018448081.1, XP_018468042.1
OG0008567	g17070, g17115	XP_018485215.1, XP_018461967.1, XP_018468662.1
OG0008568	g17067	XP_018471450.1
OG0008569	g23581	XP_018471451.1, XP_018485214.1, XP_018478586.1
OG0008570	g17064	XP_018450929.1, XP_018483672.1
OG0008571	g47662	XP_018459275.1, XP_018459123.1, XP_018461618.1, XP_018449915.1
OG0008572	g30993	XP_018448198.1, XP_018448195.1, XP_018487940.1
OG0008573	g27138, g31298	XP_018462300.1, XP_018493333.1
OG0008574	g31557	XP_018441108.1
OG0008575	g32085, g50308	XP_018466643.1, XP_018449542.1, XP_018467074.1
OG0008576	g50361, g32152	XP_018448299.1, XP_018460433.1, XP_018442810.1
OG0008577	g32200	XP_018449450.1, XP_018466779.1
OG0008580	g28171, g28159	XP_018493350.1
OG0008581	g53833	XP_018480264.1
OG0008582	g36358, g36354	XP_018487560.1
OG0008584	g40785	XP_018452548.1, XP_018466153.1, XP_018467529.1
OG0008586	g18022, g18025, g44851	XP_018468824.1
OG0008587	g36533	XP_018456857.1, XP_018461265.1, XP_018443198.1
OG0008588	g17959	XP_018469629.1
OG0008589	g18475, g7729	XP_018490309.1
OG0008592	g7210	XP_018433528.1, XP_018488469.1
OG0008593	g13910	XP_018453977.1
OG0008594	g6553, g13452	XP_018491198.1, XP_018436565.1
OG0008596	g38520	XP_018481415.1
OG0008598	g38472, g43539	XP_018437719.1, XP_018480745.1
OG0008599	g38470	XP_018439159.1, XP_018436996.1, XP_018464423.1
OG0008600	g50952, g38437	XP_018440587.1, XP_018467333.1, XP_018480334.1, XP_018461523.1
OG0008601	g50973	XP_018441753.1, XP_018441870.1, XP_018459564.1, XP_018465796.1
OG0008602	g50979	XP_018438414.1, XP_018481222.1, XP_018438416.1, XP_018467580.1
OG0008603	g38319, g51067	XP_018434409.1, XP_018465965.1
OG0008604	g39892	XP_018474146.1, XP_018480443.1
OG0008605	g37088, g51432	XP_018476258.1, XP_018437626.1, XP_018440591.1
OG0008607	g10525	XP_018434963.1, XP_018438137.1, XP_018464156.1, XP_018470883.1, XP_018481848.1
OG0008609	g10350	XP_018439209.1
OG0008610	g5337, g29419	XP_018470809.1, XP_018446608.1
OG0008611	g29322	XP_018473701.1, XP_018473700.1, XP_018446054.1
OG0008612	g13733, g29154	XP_018455144.1
OG0008615	g25675	XP_018476508.1, XP_018474568.1
OG0008616	g23239	XP_018470884.1
OG0008617	g23701	XP_018482319.1, XP_018483453.1, XP_018470912.1
OG0008618	g23846	XP_018469704.1, XP_018479117.1, XP_018479115.1
OG0008619	g47489	XP_018477249.1, XP_018477243.1, XP_018470583.1
OG0008620	g40514	XP_018455749.1
OG0008623	g1665	XP_018436480.1
OG0008624	g10290	XP_018482554.1, XP_018457910.1, XP_018440830.1
OG0008625	g1662	XP_018436731.1, XP_018464976.1, XP_018481420.1
OG0008626	g10230, g5771, g5770	XP_018454045.1, XP_018482628.1
OG0008627	g10212	XP_018454933.1, XP_018480205.1
OG0008628	g28281	XP_018473041.1, XP_018473229.1, XP_018473029.1, XP_018475165.1
OG0008629	g917	XP_018468920.1, XP_018475066.1
OG0008630	g927, g28433	XP_018453329.1, XP_018453330.1, XP_018471054.1
OG0008631	g29581	XP_018474516.1, XP_018444429.1
OG0008649	g23398	XP_018449251.1
OG0008650	g47746	XP_018483707.1
OG0008651	g23919	XP_018477205.1
OG0008653	g19544	XP_018440641.1, XP_018454023.1
OG0008654	g2822	XP_018438229.1, XP_018469421.1
OG0008655	g19423	XP_018469161.1, XP_018488134.1
OG0008656	g2704	XP_018465085.1, XP_018437414.1, XP_018437412.1
OG0008657	g27118	XP_018487772.1
OG0008658	g2708	XP_018458336.1, XP_018458334.1
OG0008659	g19496	XP_018487240.1, XP_018441118.1
OG0008660	g19486	XP_018439975.1
OG0008661	g19483	XP_018486378.1, XP_018439691.1
OG0008662	g10829	XP_018439269.1, XP_018439742.1
OG0008663	g10761	XP_018440338.1, XP_018483355.1
OG0008664	g6156	XP_018445583.1
OG0008665	g29031	XP_018442784.1, XP_018473076.1
OG0008666	g4950, g29017	XP_018470490.1, XP_018442733.1
OG0008667	g29016	XP_018444070.1, XP_018442689.1
OG0008669	g7233, g13188	XP_018485996.1
OG0008670	g29143	XP_018446025.1
OG0008671	g45739	XP_018472583.1, XP_018442374.1
OG0008672	g5021	XP_018443839.1, XP_018472145.1
OG0008673	g29178	XP_018469352.1, XP_018469366.1, XP_018486381.1, XP_018442585.1
OG0008674	g29179	XP_018442940.1
OG0008675	g5028	XP_018446661.1, XP_018476028.1
OG0008676	g29181	XP_018442187.1, XP_018471421.1
OG0008677	g45733	XP_018469275.1, XP_018444330.1
OG0008678	g5052	XP_018466864.1, XP_018445368.1
OG0008679	g52170	XP_018477828.1, XP_018477835.1, XP_018477846.1
OG0008680	g45723	XP_018487841.1, XP_018446588.1
OG0008681	g5062	XP_018477012.1, XP_018445344.1
OG0008682	g29202	XP_018472832.1, XP_018442292.1
OG0008683	g5076	XP_018474292.1, XP_018475893.1
OG0008684	g29268, g29217	XP_018444079.1
OG0008685	g29219	XP_018442178.1
OG0008686	g29220	XP_018468334.1, XP_018446249.1
OG0008687	g11578	XP_018493035.1, XP_018493029.1
OG0008688	g5093, g29238	XP_018474745.1, XP_018473374.1, XP_018449744.1
OG0008689	g29239	XP_018444490.1, XP_018453256.1
OG0008690	g29258	XP_018444628.1
OG0008691	g29261	XP_018445663.1, XP_018476551.1
OG0008692	g39767	XP_018476581.1
OG0008693	g29276	XP_018471901.1, XP_018467975.1
OG0008694	g40178	XP_018453754.1, XP_018454476.1
OG0008695	g7078	XP_018491123.1
OG0008696	g5201, g29315	XP_018446259.1
OG0008697	g5209	XP_018444292.1, XP_018443302.1
OG0008698	g5231	XP_018475110.1
OG0008700	g1017	XP_018455724.1, XP_018476721.1
OG0008701	g5256	XP_018470377.1, XP_018445451.1
OG0008702	g45623	XP_018471847.1, XP_018446108.1
OG0008703	g5275, g13773, g50766	XP_018445573.1, XP_018443006.1
OG0008704	g29364	XP_018471162.1, XP_018445365.1
OG0008705	g5289	XP_018475409.1, XP_018444613.1
OG0008706	g5291	XP_018445568.1, XP_018442681.1
OG0008707	g29378	XP_018475388.1
OG0008708	g29374	XP_018455248.1, XP_018446441.1
OG0008709	g45609	XP_018446440.1, XP_018455336.1
OG0008710	g45601, g28386	XP_018443332.1, XP_018443329.1, XP_018443333.1
OG0008711	g29396	XP_018446606.1, XP_018446572.1
OG0008712	g45592	XP_018469892.1, XP_018442186.1
OG0008713	g45591, g18351	XP_018444008.1
OG0008714	g5315, g29400	XP_018445632.1, XP_018474311.1
OG0008715	g45587	XP_018445829.1, XP_018474541.1
OG0008716	g5333	XP_018444030.1
OG0008717	g5335, g29418	XP_018449677.1, XP_018442338.1
OG0008718	g29422	XP_018442465.1, XP_018476281.1
OG0008719	g5339	XP_018476285.1, XP_018442468.1
OG0008720	g5344	XP_018471490.1, XP_018462094.1
OG0008721	g29437	XP_018446005.1, XP_018446004.1, XP_018471188.1
OG0008722	g5377	XP_018444515.1, XP_018469102.1
OG0008723	g28506	XP_018457195.1
OG0008724	g5388	XP_018446916.1, XP_018472253.1
OG0008725	g29469	XP_018446838.1, XP_018453695.1
OG0008726	g45559	XP_018444452.1, XP_018469711.1
OG0008727	g29483, g5403	XP_018471071.1, XP_018442309.1
OG0008728	g45547, g29489	XP_018442127.1
OG0008729	g45540	XP_018473113.1, XP_018445961.1
OG0008730	g5426, g29513	XP_018468707.1
OG0008731	g29524	XP_018471318.1, XP_018442773.1
OG0008732	g29540	XP_018470985.1, XP_018446944.1
OG0008733	g29550	XP_018470739.1, XP_018447030.1
OG0008734	g29566	XP_018470726.1, XP_018445455.1
OG0008735	g5467	XP_018476201.1, XP_018445459.1
OG0008736	g5473	XP_018471853.1
OG0008737	g29574	XP_018476391.1, XP_018467393.1
OG0008738	g5490	XP_018462490.1, XP_018476754.1, XP_018445279.1
OG0008739	g10402	XP_018439290.1
OG0008740	g1405	XP_018456284.1
OG0008742	g5509	XP_018444389.1, XP_018474973.1
OG0008743	g5519	XP_018459195.1, XP_018459312.1
OG0008744	g5526	XP_018470448.1, XP_018470446.1
OG0008745	g5531	XP_018473115.1
OG0008746	g29607	XP_018446886.1, XP_018474588.1
OG0008747	g29621	XP_018446035.1, XP_018468394.1
OG0008748	g39615	XP_018455550.1, XP_018455551.1, XP_018456569.1
OG0008749	g39620	XP_018474877.1
OG0008750	g39634	XP_018457564.1, XP_018453018.1
OG0008751	g25501	XP_018453231.1
OG0008752	g45192, g39643	XP_018473367.1, XP_018452805.1
OG0008753	g17182	XP_018472329.1, XP_018472339.1
OG0008754	g23799	XP_018470853.1
OG0008755	g17188	XP_018482304.1, XP_018450321.1
OG0008756	g17189	XP_018450311.1
OG0008757	g39463	XP_018469167.1
OG0008758	g40188	XP_018433128.1, XP_018481641.1
OG0008759	g40185	XP_018440827.1, XP_018440838.1
OG0008760	g40158	XP_018459371.1, XP_018474644.1, XP_018436627.1
OG0008761	g40153	XP_018464987.1, XP_018473935.1, XP_018484295.1
OG0008762	g40125	XP_018440098.1, XP_018440097.1
OG0008763	g40120	XP_018480314.1, XP_018463724.1, XP_018459292.1
OG0008764	g40116	XP_018441311.1
OG0008765	g40115	XP_018444681.1, XP_018475315.1
OG0008766	g40096	XP_018467342.1, XP_018482446.1
OG0008768	g40089	XP_018437221.1
OG0008769	g40086	XP_018434283.1
OG0008770	g40084	XP_018485223.1
OG0008771	g13583	XP_018440495.1
OG0008772	g37813	XP_018439174.1, XP_018483664.1
OG0008773	g40069	XP_018438526.1
OG0008774	g40067	XP_018477635.1, XP_018439131.1
OG0008775	g53382	XP_018477058.1, XP_018441946.1
OG0008776	g40038	XP_018484410.1, XP_018441101.1
OG0008777	g40034, g51077	XP_018436823.1, XP_018436809.1
OG0008778	g37844, g39975	XP_018447541.1
OG0008779	g37845, g39981	XP_018480655.1, XP_018439012.1
OG0008780	g40000	XP_018438626.1, XP_018478543.1
OG0008781	g51098	XP_018463081.1, XP_018435221.1, XP_018481473.1
OG0008782	g37848, g40001	XP_018485169.1
OG0008784	g40003	XP_018436847.1, XP_018479834.1
OG0008785	g40013	XP_018434542.1, XP_018466231.1, XP_018483579.1
OG0008786	g40015	XP_018477386.1, XP_018434838.1
OG0008787	g51139	XP_018433075.1, XP_018476483.1
OG0008788	g51158	XP_018478075.1, XP_018478123.1
OG0008789	g39957	XP_018434690.1, XP_018484445.1
OG0008790	g39952	XP_018440851.1, XP_018463205.1
OG0008791	g37893, g5560	XP_018482747.1
OG0008792	g39944	XP_018464983.1, XP_018481557.1, XP_018438152.1
OG0008793	g51194	XP_018434506.1
OG0008794	g39916	XP_018465115.1, XP_018436294.1
OG0008795	g39909, g51213	XP_018441739.1
OG0008796	g51216	XP_018477578.1, XP_018472872.1
OG0008797	g39895	XP_018483164.1
OG0008798	g39873, g51233	XP_018472758.1, XP_018477468.1
OG0008799	g51235	XP_018475282.1
OG0008800	g39869	XP_018478693.1, XP_018463675.1, XP_018472978.1
OG0008801	g51236	XP_018477747.1, XP_018479855.1, XP_018482266.1
OG0008802	g39854	XP_018480332.1, XP_018460850.1, XP_018439031.1
OG0008803	g39850	XP_018439028.1, XP_018483903.1
OG0008804	g39845	XP_018458220.1, XP_018472816.1, XP_018437316.1
OG0008805	g51251	XP_018480398.1, XP_018476196.1
OG0008806	g37914	XP_018483212.1, XP_018478873.1
OG0008807	g51269	XP_018439591.1, XP_018484851.1
OG0008809	g39812, g51291	XP_018439636.1
OG0008810	g51304	XP_018480813.1, XP_018434837.1
OG0008811	g39790	XP_018438654.1
OG0008812	g24798	XP_018451856.1
OG0008814	g39768	XP_018484313.1, XP_018462411.1
OG0008815	g51335	XP_018485333.1, XP_018480781.1
OG0008816	g39750	XP_018477108.1, XP_018476898.1
OG0008817	g39748, g51341	XP_018433896.1, XP_018473333.1
OG0008818	g51342	XP_018484564.1, XP_018438570.1
OG0008819	g51348	XP_018482114.1, XP_018436340.1, XP_018436339.1
OG0008820	g51352	XP_018433660.1, XP_018477163.1
OG0008821	g39738	XP_018440565.1, XP_018483890.1
OG0008822	g11107	XP_018482183.1, XP_018455078.1
OG0008823	g11102	XP_018455115.1, XP_018467064.1, XP_018479551.1
OG0008824	g39713	XP_018434668.1
OG0008825	g39706	XP_018457639.1
OG0008826	g39704	XP_018434402.1
OG0008827	g23833	XP_018472309.1
OG0008828	g11059	XP_018464348.1, XP_018481822.1, XP_018455754.1
OG0008830	g23788	XP_018456800.1, XP_018456576.1
OG0008831	g23787	XP_018467747.1, XP_018467443.1, XP_018479104.1
OG0008832	g17175	XP_018477679.1, XP_018466508.1
OG0008833	g36265	XP_018480699.1
OG0008834	g54016	XP_018493604.1, XP_018447339.1
OG0008835	g36262	XP_018485795.1
OG0008836	g36250, g36257	XP_018486470.1
OG0008837	g54004	XP_018490980.1
OG0008838	g54003	XP_018440459.1
OG0008839	g36186	XP_018442646.1, XP_018441332.1, XP_018451413.1
OG0008840	g36200, g28134	XP_018461639.1, XP_018447907.1
OG0008841	g53945	XP_018458292.1, XP_018447566.1
OG0008842	g50434	XP_018447257.1, XP_018435909.1
OG0008843	g32305	XP_018432972.1, XP_018440813.1
OG0008844	g32320	XP_018459365.1
OG0008845	g6417	XP_018488490.1
OG0008845	g11671	XP_018490066.1
OG0008846	g32331	XP_018490375.1, XP_018489204.1
OG0008847	g32346	XP_018493264.1
OG0008848	g32375	XP_018460110.1, XP_018485375.1
OG0008849	g32390	XP_018442517.1
OG0008850	g50503	XP_018489627.1, XP_018442510.1
OG0008851	g32392	XP_018465829.1, XP_018479188.1
OG0008852	g32408	XP_018451056.1, XP_018490168.1
OG0008853	g10203	XP_018455277.1
OG0008854	g27689	XP_018449439.1, XP_018434497.1
OG0008855	g32421	XP_018487825.1, XP_018487824.1
OG0008856	g27693, g32429	XP_018434046.1
OG0008857	g32457	XP_018435097.1, XP_018450596.1, XP_018450593.1
OG0008858	g50552	XP_018491946.1, XP_018490768.1
OG0008859	g27710	XP_018490686.1, XP_018492146.1
OG0008860	g27713	XP_018459809.1, XP_018457460.1
OG0008861	g50565	XP_018442661.1, XP_018491733.1
OG0008862	g32502	XP_018459609.1, XP_018449967.1
OG0008863	g27720	XP_018452810.1, XP_018466728.1
OG0008864	g50569	XP_018458994.1
OG0008865	g27751	XP_018490850.1, XP_018487752.1
OG0008866	g27749	XP_018486171.1, XP_018486776.1
OG0008867	g28262	XP_018458018.1, XP_018462252.1
OG0008868	g50599	XP_018447458.1, XP_018448600.1
OG0008869	g32540	XP_018476340.1
OG0008870	g32549	XP_018442639.1, XP_018448638.1
OG0008871	g32608	XP_018465889.1
OG0008872	g32630	XP_018469060.1
OG0008873	g37131, g51514	XP_018482276.1, XP_018482236.1
OG0008874	g10714, g10710	XP_018483485.1
OG0008876	g10665	XP_018463737.1, XP_018478531.1
OG0008877	g11157	XP_018491271.1
OG0008878	g41	XP_018433626.1
OG0008879	g19653	XP_018438310.1
OG0008880	g9644	XP_018437710.1, XP_018455406.1
OG0008881	g9660	XP_018454481.1, XP_018434420.1
OG0008882	g54	XP_018440045.1, XP_018456928.1
OG0008883	g59	XP_018454825.1, XP_018440048.1
OG0008884	g61	XP_018441511.1, XP_018457362.1
OG0008885	g9663	XP_018464181.1
OG0008886	g9669	XP_018440392.1
OG0008887	g81	XP_018441631.1, XP_018441627.1
OG0008888	g101	XP_018441424.1, XP_018491145.1
OG0008889	g107	XP_018436762.1, XP_018464316.1
OG0008890	g117, g9687	XP_018438004.1, XP_018489567.1
OG0008891	g9699	XP_018433770.1, XP_018485736.1
OG0008892	g9702	XP_018485684.1, XP_018441881.1, XP_018441728.1
OG0008893	g9704	XP_018488455.1, XP_018488456.1, XP_018488457.1
OG0008894	g9721	XP_018441304.1, XP_018492162.1
OG0008895	g9724	XP_018487173.1, XP_018434519.1
OG0008896	g176	XP_018490252.1, XP_018438565.1, XP_018438564.1
OG0008897	g9725, g178	XP_018493354.1
OG0008898	g197	XP_018439353.1, XP_018432836.1
OG0008899	g18662	XP_018432774.1
OG0008900	g9743	XP_018491640.1
OG0008901	g9753	XP_018492866.1, XP_018457903.1
OG0008902	g240, g9770	XP_018486094.1, XP_018456186.1
OG0008903	g244	XP_018459912.1, XP_018436528.1
OG0008905	g9796	XP_018440153.1, XP_018493330.1
OG0008906	g266	XP_018452249.1, XP_018454214.1, XP_018493305.1
OG0008907	g272	XP_018439401.1, XP_018491027.1
OG0008908	g279	XP_018433901.1, XP_018433905.1
OG0008910	g305	XP_018490841.1, XP_018458209.1
OG0008911	g312	XP_018456791.1, XP_018491957.1
OG0008912	g327	XP_018452806.1, XP_018489469.1
OG0008913	g331	XP_018489318.1, XP_018489323.1
OG0008914	g9840	XP_018492922.1, XP_018493014.1
OG0008916	g342	XP_018432707.1
OG0008917	g352	XP_018466422.1, XP_018458217.1
OG0008918	g9854	XP_018434107.1, XP_018492002.1
OG0008919	g9860	XP_018489917.1, XP_018435574.1
OG0008920	g9862	XP_018488922.1, XP_018454600.1
OG0008921	g9865	XP_018436780.1, XP_018487329.1
OG0008923	g9874, g382	XP_018491726.1, XP_018486705.1
OG0008924	g385	XP_018439791.1
OG0008925	g9876	XP_018433888.1, XP_018492793.1
OG0008926	g394	XP_018489569.1, XP_018463061.1, XP_018437915.1
