Orthogroup	Rorippa_islandica	Arabidopsis_thaliana
OG0011861	Roisl.0007s0360.1.p	AT1G17700.1
OG0011862	Roisl.0007s0352.1.p	AT1G17780.2, AT2G16575.1
OG0011863	Roisl.0007s0350.1.p	AT1G17810.1
OG0011864	Roisl.0007s0345.1.p	AT1G17850.2
OG0011865	Roisl.0007s0339.1.p	AT1G17920.1
OG0011866	Roisl.0007s0319.1.p	AT1G18170.1
OG0011867	Roisl.0007s0293.1.p	AT1G18420.1
OG0011868	Roisl.0007s0292.1.p	AT1G18440.1
OG0011869	Roisl.0007s0257.1.p	AT1G18730.1
OG0011870	Roisl.0007s0204.1.p	AT1G19230.2
OG0011871	Roisl.0007s0180.1.p	AT1G19500.1
OG0011872	Roisl.0007s0178.1.p	AT1G19520.1
OG0011873	Roisl.0007s0173.1.p	AT1G19600.1
OG0011874	Roisl.0007s0140.1.p	AT1G19950.1
OG0011875	Roisl.0007s0131.1.p	AT1G20020.1
OG0011876	Roisl.0007s0124.1.p	AT1G20080.1
OG0011877	Roisl.0007s0098.1.p	AT1G20370.1
OG0011878	Roisl.0007s0092.1.p	AT1G20430.1
OG0011879	Roisl.0007s0088.1.p	AT1G20480.1
OG0011880	Roisl.0007s0078.1.p	AT1G20575.1
OG0011881	Roisl.0007s0076.1.p	AT1G20610.1
OG0011882	Roisl.0213s0862.1.p	AT1G65520.1
OG0011883	Roisl.0007s0057.1.p	AT1G20770.1
OG0011884	Roisl.0007s0056.1.p	AT1G20780.1
OG0011885	Roisl.0007s0050.1.p	AT1G20830.1
OG0011886	Roisl.0049s0076.1.p	AT1G21690.3
OG0011887	Roisl.0049s0077.1.p	AT1G21695.1
OG0011888	Roisl.0191s0100.1.p	AT1G22660.4
OG0011889	Roisl.0002s0022.1.p	AT4G16430.1
OG0011890	Roisl.0191s0108.1.p	AT1G22740.1
OG0011891	Roisl.0006s0549.1.p	AT2G23800.1
OG0011892	Roisl.0191s0122.1.p	AT1G22882.1
OG0011893	Roisl.0191s0127.1.p	AT1G22910.3
OG0011894	Roisl.0019s0356.1.p	AT1G71695.1
OG0011895	Roisl.0053s0090.1.p	AT5G35960.1
OG0011896	Roisl.0019s0362.1.p	AT1G71520.1
OG0011897	Roisl.0025s0099.1.p	AT3G28700.1
OG0011898	Roisl.0019s0403.1.p	AT1G71190.1
OG0011899	Roisl.0019s0420.1.p, Roisl.0019s0419.1.p, Roisl.0019s0421.1.p	AT1G71040.1
OG0011900	Roisl.0019s0426.1.p	AT1G71000.1
OG0011902	Roisl.0019s0488.1.p	AT1G70480.2
OG0011903	Roisl.0019s0511.1.p	AT1G70210.1
OG0011904	Roisl.0209s0150.1.p	AT1G32760.1
OG0011905	Roisl.0189s0092.1.p	AT2G25625.1
OG0011906	Roisl.0010s0154.1.p	AT1G63300.1
OG0011907	Roisl.0010s0107.1.p	AT1G62981.1
OG0011908	Roisl.0010s0108.1.p	AT1G62980.1
OG0011909	Roisl.0010s0082.1.p	AT1G62840.1
OG0011910	Roisl.0010s0081.1.p	AT1G62830.1
OG0011911	Roisl.0010s0068.1.p	AT1G62710.1
OG0011912	Roisl.0209s0567.1.p	AT1G62350.2
OG0011913	Roisl.0209s0571.1.p	AT1G62340.1
OG0011914	Roisl.0209s0578.1.p	AT1G62300.1
OG0011915	Roisl.0209s0637.1.p	AT1G61900.1
OG0011916	Roisl.0209s0648.1.p	AT1G61795.1
OG0011917	Roisl.0209s0654.1.p	AT1G61770.1
OG0011918	Roisl.0209s0673.1.p	AT1G61667.2
OG0011919	Roisl.0038s0061.1.p	AT2G05920.1
OG0011920	Roisl.0209s0772.1.p	AT1G61010.1
OG0011921	Roisl.0209s0775.1.p	AT1G60995.1
OG0011922	Roisl.0214s0564.1.p	AT1G60770.1
OG0011923	Roisl.0214s0586.1.p	AT1G60550.1
OG0011924	Roisl.0214s0611.1.p	AT1G60390.1
OG0011925	Roisl.0214s0620.1.p	AT1G60190.1
OG0011926	Roisl.0214s0623.1.p	AT1G60140.1
OG0011927	Roisl.0214s0646.1.p	AT1G59970.1
OG0011928	Roisl.0214s0651.1.p	AT1G59910.1
OG0011929	Roisl.0214s0656.1.p	AT1G59850.1
OG0011930	Roisl.0214s0669.1.p	AT1G59740.1
OG0011931	Roisl.0214s0670.1.p	AT1G59730.1
OG0011932	Roisl.0214s0755.1.p	AT1G58210.1
OG0011933	Roisl.0214s0833.1.p	AT1G57700.1
OG0011935	Roisl.0008s0030.1.p	AT1G56440.1
OG0011936	Roisl.0019s0015.1.p	AT1G56290.1
OG0011937	Roisl.0019s0016.1.p, Roisl.0046s1654.1.p	AT1G56280.2
OG0011938	Roisl.0050s0082.1.p	AT1G64150.1
OG0011939	Roisl.0050s0079.1.p	AT1G64180.1
OG0011940	Roisl.0050s0041.1.p	AT1G64500.1
OG0011941	Roisl.0050s0033.1.p	AT1G64550.1
OG0011942	Roisl.0050s0032.1.p	AT1G64570.1
OG0011943	Roisl.0050s0017.1.p	AT5G24352.1, AT1G64625.1
OG0011944	Roisl.0050s0014.1.p	AT1G64640.1
OG0011945	Roisl.0005s0172.1.p	AT5G46420.1
OG0011946	Roisl.0005s0151.1.p	AT5G46530.1
OG0011947	Roisl.0024s0554.1.p	AT5G67120.1
OG0011948	Roisl.0005s0140.1.p	AT5G46580.1
OG0011949	Roisl.0005s0135.1.p	AT5G46620.1
OG0011950	Roisl.0008s0248.1.p	AT4G24320.1
OG0011951	Roisl.0005s0124.1.p	AT5G46690.1
OG0011952	Roisl.0005s0017.1.p	AT5G47635.1
OG0011953	Roisl.0005s0014.1.p	AT5G47660.1
OG0011954	Roisl.0005s0008.1.p	AT5G47720.2
OG0011955	Roisl.0005s0004.1.p	AT5G47760.1
OG0011956	Roisl.0191s0362.1.p	AT1G26550.1
OG0011957	Roisl.0213s0021.1.p	AT5G33280.1
OG0011958	Roisl.0082s0313.1.p	AT4G03620.1
OG0011959	Roisl.0082s0303.1.p	AT4G05430.3
OG0011960	Roisl.0036s0119.1.p	AT2G25770.1
OG0011961	Roisl.0082s0266.1.p	AT4G05070.1
OG0011962	Roisl.0044s0095.1.p	AT4G29400.1
OG0011963	Roisl.0044s0138.1.p	AT4G29900.1
OG0011964	Roisl.0002s0052.1.p	AT4G16160.2
OG0011965	Roisl.0009s0241.1.p	AT5G35410.1
OG0011966	Roisl.0017s0346.1.p	AT2G39725.1
OG0011967	Roisl.0002s0046.1.p	AT4G16210.1
OG0011968	Roisl.0013s0121.1.p	AT1G48300.1
OG0011969	Roisl.0013s0110.1.p	AT1G48405.1
OG0011970	Roisl.0013s0108.1.p	AT1G48420.1
OG0011971	Roisl.0191s0222.1.p	AT1G23890.2
OG0011972	Roisl.0013s0096.1.p	AT1G48540.1
OG0011973	Roisl.0013s0094.1.p	AT1G48560.2
OG0011974	Roisl.0013s0055.1.p	AT1G48960.1
OG0011975	Roisl.0051s0032.1.p	AT2G24500.1
OG0011976	Roisl.0004s0410.1.p	AT1G74890.1
OG0011977	Roisl.0011s0001.1.p	AT4G38120.3
OG0011978	Roisl.0115s0776.1.p	AT4G38160.3
OG0011979	Roisl.0115s0764.1.p	AT4G38260.1
OG0011980	Roisl.0115s0762.1.p	AT2G45250.2, AT4G38280.1
OG0011981	Roisl.0115s0759.1.p	AT4G38360.2
OG0011982	Roisl.0115s0752.1.p	AT4G38440.1
OG0011983	Roisl.0115s0723.1.p	AT4G38760.1
OG0011984	Roisl.0115s0696.1.p	AT4G39040.1
OG0011985	Roisl.0115s0695.1.p	AT4G39050.1
OG0011986	Roisl.0115s0692.1.p	AT4G39070.1
OG0011988	Roisl.0115s0656.1.p	AT4G39370.3
OG0011989	Roisl.0115s0654.1.p	AT4G39390.1
OG0011990	Roisl.0001s0501.1.p	AT4G39680.1
OG0011991	Roisl.0001s0434.1.p	AT4G38020.1
OG0011992	Roisl.0001s0425.1.p	AT4G37925.1
OG0011993	Roisl.0001s0406.1.p	AT4G37770.1
OG0011994	Roisl.0001s0389.1.p	AT4G37590.1
OG0011995	Roisl.0001s0385.1.p	AT4G37540.1
OG0011996	Roisl.0001s0380.1.p	AT4G37490.1
OG0011997	Roisl.0001s0377.1.p	AT4G37460.1
OG0011998	Roisl.0001s0347.1.p	AT4G36920.1
OG0011999	Roisl.0001s0328.1.p	AT4G37030.1
OG0012000	Roisl.0001s0326.1.p	AT4G37040.1
OG0012001	Roisl.0001s0323.1.p	AT4G37080.2
OG0012002	Roisl.0001s0322.1.p	AT4G37090.1
OG0012003	Roisl.0001s0310.1.p	AT4G37200.1
OG0012004	Roisl.0001s0298.1.p	AT4G36780.1
OG0012005	Roisl.0001s0291.1.p	AT4G36710.1
OG0012006	Roisl.0001s0290.1.p	AT4G36700.1
OG0012007	Roisl.0010s0203.1.p	AT1G63810.1
OG0012008	Roisl.0001s0258.1.p	AT4G36380.1
OG0012009	Roisl.0001s0244.1.p	AT4G36160.2
OG0012010	Roisl.0001s0237.1.p	AT4G36120.1
OG0012011	Roisl.0003s0294.1.p, Roisl.0008s0292.1.p	AT4G33500.1
OG0012012	Roisl.0021s0591.1.p	AT2G24040.1
OG0012013	Roisl.0001s0159.1.p	AT4G35470.1
OG0012014	Roisl.0001s0105.1.p	AT4G34960.1
OG0012015	Roisl.0001s0096.1.p	AT4G34910.1
OG0012016	Roisl.0001s0085.1.p	AT4G34790.1
OG0012017	Roisl.0001s0033.1.p	AT4G34350.1
OG0012018	Roisl.0001s0025.1.p	AT4G34270.1
OG0012019	Roisl.0001s0023.1.p, Roisl.0029s0009.1.p	AT4G34260.1
OG0012020	Roisl.0001s0022.1.p	AT4G34250.1
OG0012021	Roisl.0036s0065.1.p	AT5G49070.1
OG0012022	Roisl.0001s0004.1.p	AT4G34140.1
OG0012023	Roisl.0210s1968.1.p	AT1G65352.1, AT5G23035.1
OG0012023	Roisl.0024s0133.1.p	AT5G62627.1, AT5G62623.1
OG0012024	Roisl.0003s0269.1.p	AT4G32510.2
OG0012025	Roisl.0003s0276.1.p	AT4G32560.1
OG0012026	Roisl.0003s0280.1.p	AT4G32605.1
OG0012027	Roisl.0003s0298.1.p	AT4G32710.1
OG0012028	Roisl.0003s0302.1.p	AT4G32750.1
OG0012029	Roisl.0003s0318.1.p	AT4G32850.8
OG0012030	Roisl.0003s0322.1.p	AT4G32880.1
OG0012031	Roisl.0003s0349.1.p	AT4G33140.1
OG0012032	Roisl.0008s0265.1.p	AT4G33240.1
OG0012033	Roisl.0008s0273.1.p	AT4G33350.1
OG0012034	Roisl.0008s0277.1.p	AT4G33390.1
OG0012035	Roisl.0008s0321.1.p	AT4G33760.1
OG0012036	Roisl.0008s0325.1.p	AT4G33800.1
OG0012037	Roisl.0008s0337.1.p	AT4G33910.1
OG0012038	Roisl.0008s0360.1.p	AT4G34090.3
OG0012039	Roisl.0003s0216.1.p	AT4G32010.1
OG0012040	Roisl.0003s0209.1.p	AT4G31920.1
OG0012041	Roisl.0003s0198.1.p	AT4G31820.1
OG0012042	Roisl.0003s0192.1.p	AT4G31770.1
OG0012043	Roisl.0003s0187.1.p	AT4G31720.1
OG0012044	Roisl.0003s0139.1.p	AT4G31250.1
OG0012045	Roisl.0200s0034.1.p	AT2G18196.1
OG0012046	Roisl.0003s0123.1.p	AT4G31060.1
OG0012047	Roisl.0003s0121.1.p	AT4G31040.1
OG0012048	Roisl.0003s0091.1.p	AT4G30820.16
OG0012049	Roisl.0209s0482.1.p	AT3G47660.4
OG0012050	Roisl.0053s0290.1.p	AT3G24250.1
OG0012051	Roisl.0053s0254.1.p	AT3G23930.1
OG0012052	Roisl.0019s0224.1.p	AT1G72710.1
OG0012053	Roisl.0115s0107.1.p	AT1G80625.1
OG0012054	Roisl.0019s0265.1.p	AT1G72340.2
OG0012055	Roisl.0191s0163.1.p	AT1G23230.1
OG0012056	Roisl.0191s0171.1.p	AT1G23320.1
OG0012057	Roisl.0191s0180.1.p	AT1G23400.1
OG0012058	Roisl.0191s0208.1.p	AT1G23740.1
OG0012059	Roisl.0191s0223.1.p	AT1G23900.1
OG0012060	Roisl.0191s0230.1.p	AT1G24020.1
OG0012061	Roisl.0191s0267.1.p	AT1G24160.1
OG0012062	Roisl.0191s0312.1.p	AT1G26930.1
OG0012063	Roisl.0191s0370.1.p	AT1G26450.1
OG0012064	Roisl.0191s0381.1.p	AT1G26330.2
OG0012065	Roisl.0210s0700.1.p	AT5G09890.2
OG0012066	Roisl.0191s0673.1.p	AT4G02220.1
OG0012067	Roisl.0191s0591.1.p	AT4G02020.1
OG0012068	Roisl.0191s0614.1.p	AT4G01900.1
OG0012069	Roisl.0191s0613.1.p	AT4G01897.1
OG0012070	Roisl.0191s0610.1.p	AT4G01880.1
OG0012071	Roisl.0191s0609.1.p	AT4G01870.2
OG0012072	Roisl.0191s0606.1.p	AT4G01840.1
OG0012073	Roisl.0191s0601.1.p	AT4G01790.1
OG0012074	Roisl.0191s0626.1.p	AT4G01660.1
OG0012075	Roisl.0191s0582.1.p	AT4G00800.1
OG0012076	Roisl.0191s0567.1.p	AT4G00950.1
OG0012077	Roisl.0191s0517.1.p	AT4G00770.1
OG0012078	Roisl.0011s0079.1.p	AT2G01770.1
OG0012079	Roisl.0191s0487.1.p	AT4G00525.1
OG0012080	Roisl.0191s0485.1.p	AT4G00500.1
OG0012081	Roisl.0015s0051.1.p	AT4G00355.1
OG0012082	Roisl.0015s0041.1.p	AT4G00295.1
OG0012083	Roisl.0015s0040.1.p	AT4G00234.1, AT4G00290.1
OG0012084	Roisl.0015s0025.1.p	AT1G73440.1, AT4G00140.1
OG0012085	Roisl.0015s0019.1.p	AT4G00080.1
OG0012087	Roisl.0063s0008.1.p	AT2G20920.1
OG0012088	Roisl.0063s0010.1.p	AT2G20940.1
OG0012089	Roisl.0063s0025.1.p	AT2G21100.1
OG0012090	Roisl.0063s0027.1.p	AT2G21120.1
OG0012091	Roisl.0022s0301.1.p	AT4G26450.1
OG0012092	Roisl.0022s0255.1.p	AT4G26000.1
OG0012093	Roisl.0022s0365.1.p	AT4G26980.1
OG0012094	Roisl.0022s0378.1.p	AT4G27110.1
OG0012095	Roisl.0022s0427.1.p	AT4G27640.1
OG0012096	Roisl.0022s0492.1.p	AT4G28190.2
OG0012097	Roisl.0022s0494.1.p	AT4G28210.1
OG0012098	Roisl.0011s0281.1.p	AT2G03780.1
OG0012099	Roisl.0011s0321.1.p	AT3G25597.1
OG0012100	Roisl.0007s0547.1.p	AT4G00420.2
OG0012101	Roisl.0191s0212.1.p	AT1G23790.1
OG0012102	Roisl.0191s0359.1.p	AT1G26580.1
OG0012103	Roisl.0191s0394.1.p	AT1G26210.1
OG0012104	Roisl.0191s0395.1.p	AT1G26200.3
OG0012105	Roisl.0015s0115.1.p	AT1G27470.1
OG0012106	Roisl.0209s0138.1.p	AT1G32928.1
OG0012109	Roisl.0020s0008.1.p, Roisl.0082s0136.1.p	AT1G47317.1
OG0012110	Roisl.0006s0324.1.p	AT1G52690.1
OG0012113	Roisl.0019s0745.1.p	AT1G68160.1
OG0012114	Roisl.0019s0673.1.p	AT1G68795.1
OG0012116	Roisl.0074s0206.1.p	AT3G17360.3
OG0012117	Roisl.0115s0568.1.p, Roisl.0115s0563.1.p	AT3G22180.1
OG0012118	Roisl.0188s0031.1.p	AT2G12646.1
OG0012119	Roisl.0066s0277.1.p	AT2G16790.3
OG0012120	Roisl.0115s0202.1.p	AT2G21820.1
OG0012121	Roisl.0006s0601.1.p, Roisl.0006s0602.1.p	AT2G23270.1
OG0012122	Roisl.0006s0553.1.p	AT2G23760.4
OG0012123	Roisl.0021s0582.1.p	AT2G23970.1
OG0012124	Roisl.0051s0036.1.p, Roisl.0051s0037.1.p	AT2G24540.1
OG0012125	Roisl.0051s0047.1.p	AT2G24640.1
OG0012126	Roisl.0023s0007.1.p	AT2G25070.1
OG0012127	Roisl.0078s0005.1.p	AT2G25735.1
OG0012128	Roisl.0204s0071.1.p, Roisl.0204s0070.1.p, Roisl.0204s0087.1.p, Roisl.0204s0089.1.p	AT2G27520.1
OG0012129	Roisl.0028s0868.1.p	AT2G34600.1
OG0012130	Roisl.0028s0981.1.p	AT2G35612.1
OG0012131	Roisl.0054s0045.1.p, Roisl.0054s0044.1.p	AT2G36695.1
OG0012132	Roisl.0028s0473.1.p	AT2G41460.1
OG0012133	Roisl.0028s0188.1.p	AT2G44010.1
OG0012134	Roisl.0028s0093.1.p	AT2G44910.1
OG0012135	Roisl.0011s0127.1.p	AT2G02147.1
OG0012136	Roisl.0011s0277.1.p	AT2G03750.1
OG0012137	Roisl.0011s0367.1.p	AT3G25970.1
OG0012138	Roisl.0011s0517.1.p	AT3G27250.1
OG0012139	Roisl.0025s0058.1.p	AT3G28340.1
OG0012140	Roisl.0188s0117.1.p	AT3G28750.1
OG0012141	Roisl.0188s0092.1.p	AT3G28917.1
OG0012142	Roisl.0054s0006.1.p	AT3G29810.1
OG0012143	Roisl.0209s0185.1.p, Roisl.0069s0036.1.p	AT2G07715.1
OG0012144	Roisl.0027s0028.1.p	AT3G44610.1
OG0012146	Roisl.0046s0721.1.p	AT3G48100.1
OG0012147	Roisl.0046s0947.1.p	AT3G50060.1
OG0012148	Roisl.0046s1122.1.p, Roisl.0046s1127.1.p	AT3G51680.1
OG0012149	Roisl.0046s1277.1.p	AT3G53010.1
OG0012150	Roisl.0026s0114.1.p	AT3G57750.1
OG0012151	Roisl.0018s0055.1.p	AT3G59410.2
OG0012152	Roisl.0210s0770.1.p	AT5G10520.1
OG0012153	Roisl.0210s0775.1.p	AT5G10570.1
OG0012154	Roisl.0210s0926.1.p	AT5G11990.1
OG0012155	Roisl.0210s1250.1.p	AT5G15500.2
OG0012156	Roisl.0210s1481.1.p	AT5G17810.1
OG0012157	Roisl.0210s1491.1.p, Roisl.0210s1489.1.p	AT5G17880.1
OG0012159	Roisl.0210s1774.1.p	AT5G20490.2
OG0012160	Roisl.0020s0024.1.p	AT4G08180.1
OG0012161	Roisl.0209s0222.1.p	AT4G12240.1
OG0012162	Roisl.0022s0091.1.p	AT4G24470.3
OG0012163	Roisl.0082s0441.1.p	AT4G02390.1
OG0012164	Roisl.0003s0339.1.p	AT4G33030.1
OG0012166	Roisl.0003s0042.1.p	AT4G30350.1
OG0012167	Roisl.0022s0280.1.p	AT4G26200.1
OG0012168	Roisl.0022s0265.1.p	AT4G26070.2
OG0012169	Roisl.0091s0080.1.p	AT4G22390.1
OG0012170	Roisl.0091s0348.1.p	AT4G19550.2
OG0012171	Roisl.0091s0525.1.p	AT4G17980.2
OG0012173	Roisl.0002s0224.1.p	AT4G14950.1
OG0012175	Roisl.0014s0083.1.p	AT5G48560.1
OG0012176	Roisl.0014s0121.1.p	AT5G48640.1
OG0012177	Roisl.0036s0066.1.p	AT5G49100.1
OG0012178	Roisl.0036s0073.1.p	AT5G49130.1
OG0012179	Roisl.0198s0018.1.p	AT5G49170.1
OG0012180	Roisl.0198s0023.1.p	AT5G49215.1
OG0012181	Roisl.0214s0247.1.p, Roisl.0214s0249.1.p	AT5G50590.1, AT5G50690.1
OG0012182	Roisl.0189s0164.1.p	AT5G52020.1
OG0012183	Roisl.0052s0031.1.p	AT5G54060.1
OG0012184	Roisl.0082s0523.1.p, Roisl.0080s0038.1.p	AT5G62110.1, AT5G62120.1
OG0012186	Roisl.0059s0007.1.p	ATCG00020.1
OG0012188	Roisl.0042s0096.1.p	AT5G06020.1
OG0012188	Roisl.0210s0410.1.p	AT5G06030.1, AT5G06040.1
OG0012189	Roisl.0209s0132.1.p, Roisl.0209s0131.1.p	AT1G08985.1
OG0012191	Roisl.0082s0393.1.p	AT3G28216.1
OG0012208	Roisl.0022s0387.1.p	AT4G27250.1
OG0012209	Roisl.0003s0062.1.p	AT4G30510.1
OG0012210	Roisl.0003s0072.1.p	AT4G30610.1
OG0012211	Roisl.0209s0352.1.p	AT3G46510.1
OG0012212	Roisl.0185s0047.1.p	AT3G42630.1
OG0012213	Roisl.0046s0781.1.p	AT3G48560.1
OG0012214	Roisl.0046s0779.1.p	AT3G48540.1
OG0012215	Roisl.0046s0754.1.p, Roisl.0046s0752.1.p	AT3G48330.4
OG0012216	Roisl.0046s0741.1.p, Roisl.0046s0744.1.p	AT3G48250.1
OG0012217	Roisl.0046s0735.1.p, Roisl.0027s0023.1.p	AT3G48200.1
OG0012218	Roisl.0046s0688.1.p	AT3G47830.1
OG0012219	Roisl.0011s0062.1.p	AT2G01630.1
OG0012220	Roisl.0011s0069.1.p	AT2G01680.1
OG0012221	Roisl.0011s0076.1.p	AT2G01750.2
OG0012222	Roisl.0011s0097.1.p	AT2G01910.1
OG0012224	Roisl.0009s0183.1.p	AT5G40530.3
OG0012225	Roisl.0009s0185.1.p	AT5G40510.2
OG0012226	Roisl.0009s0187.1.p	AT5G40490.1
OG0012227	Roisl.0009s0202.1.p	AT5G40420.1
OG0012228	Roisl.0210s1521.1.p	AT5G18140.1
OG0012229	Roisl.0210s1460.1.p	AT5G17610.1
OG0012230	Roisl.0210s1439.1.p	AT5G17420.1
OG0012231	Roisl.0210s1434.1.p	AT5G17370.2
OG0012232	Roisl.0210s1422.1.p	AT5G17250.1
OG0012233	Roisl.0210s1417.1.p	AT5G17200.1
OG0012234	Roisl.0210s1413.1.p	AT5G17170.1
OG0012235	Roisl.0210s1402.1.p	AT5G17010.1
OG0012236	Roisl.0210s1400.1.p	AT5G16960.1
OG0012237	Roisl.0210s1395.1.p	AT5G16920.1
OG0012238	Roisl.0210s1382.1.p	AT5G16780.1
OG0012239	Roisl.0210s1373.1.p	AT5G16715.1
OG0012240	Roisl.0015s0072.1.p	AT1G24470.1
OG0012241	Roisl.0210s1346.1.p	AT5G16480.1
OG0012242	Roisl.0210s1327.1.p	AT5G16290.1
OG0012243	Roisl.0210s1319.1.p	AT5G16210.1
OG0012244	Roisl.0210s1306.1.p	AT5G16080.1
OG0012245	Roisl.0210s1297.1.p	AT5G16000.1
OG0012246	Roisl.0210s1290.1.p	AT5G15920.1
OG0012247	Roisl.0210s1289.1.p	AT5G15910.1
OG0012248	Roisl.0210s1287.1.p	AT5G15880.1
OG0012249	Roisl.0210s1272.1.p	AT5G15760.1
OG0012250	Roisl.0022s0271.1.p	AT4G26120.2
OG0012251	Roisl.0210s1269.1.p	AT5G15730.2
OG0012252	Roisl.0210s1266.1.p	AT5G15710.1
OG0012253	Roisl.0210s1265.1.p	AT5G15700.2
OG0012254	Roisl.0210s1248.1.p	AT5G15480.1
OG0012255	Roisl.0210s1242.1.p	AT5G15410.1
OG0012256	Roisl.0032s0047.1.p	AT4G08840.1
OG0012257	Roisl.0210s1240.1.p	AT5G15390.1
OG0012258	Roisl.0210s1232.1.p	AT5G15280.1
OG0012259	Roisl.0210s1230.1.p	AT5G15265.1
OG0012260	Roisl.0210s1229.1.p	AT5G15260.1
OG0012262	Roisl.0210s1188.1.p	AT5G14870.1
OG0012263	Roisl.0210s1184.1.p	AT5G14850.1
OG0012264	Roisl.0210s1179.1.p	AT5G14760.1
OG0012265	Roisl.0210s1176.1.p	AT5G14740.1
OG0012266	Roisl.0210s1160.1.p	AT5G14600.1
OG0012267	Roisl.0210s1159.1.p	AT5G14590.1
OG0012268	Roisl.0210s1147.1.p	AT5G14460.1
OG0012269	Roisl.0210s1144.1.p	AT5G14430.1
OG0012270	Roisl.0210s1141.1.p	AT5G14400.2
OG0012271	Roisl.0210s1131.1.p	AT5G14310.1
OG0012272	Roisl.0210s1101.1.p	AT5G14010.1
OG0012273	Roisl.0210s1097.1.p	AT5G13970.1
OG0012274	Roisl.0210s1056.1.p	AT5G13610.1
OG0012275	Roisl.0210s1021.1.p	AT5G13310.1
OG0012276	Roisl.0210s1016.1.p	AT5G13260.1
OG0012277	Roisl.0210s1014.1.p	AT5G13240.3
OG0012278	Roisl.0015s0066.1.p	AT1G24540.1
OG0012279	Roisl.0210s1004.1.p	AT5G13160.1
OG0012280	Roisl.0210s0986.1.p	AT5G12970.1
OG0012281	Roisl.0210s0980.1.p	AT5G12890.1
OG0012282	Roisl.0210s0977.1.p	AT5G12860.1
OG0012283	Roisl.0015s0024.1.p	AT4G00120.1
OG0012284	Roisl.0210s0971.1.p	AT5G12460.1
OG0012285	Roisl.0210s0952.1.p	AT5G12270.1
OG0012286	Roisl.0210s0946.1.p	AT5G12220.1
OG0012287	Roisl.0210s0912.1.p	AT5G11870.2
OG0012288	Roisl.0210s0909.1.p	AT5G11840.1
OG0012289	Roisl.0210s0905.1.p	AT5G11800.1
OG0012290	Roisl.0011s0064.1.p	AT2G01650.1
OG0012291	Roisl.0210s0890.1.p	AT5G11690.1
OG0012292	Roisl.0210s0889.1.p	AT5G11680.1
OG0012293	Roisl.0210s0884.1.p	AT5G11650.1
OG0012294	Roisl.0210s0882.1.p	AT5G11640.1
OG0012295	Roisl.0210s0880.1.p	AT5G11620.1
OG0012296	Roisl.0210s0877.1.p	AT5G11590.1
OG0012297	Roisl.0210s0869.1.p	AT5G11520.1
OG0012298	Roisl.0210s0866.1.p	AT5G11490.2
OG0012299	Roisl.0210s0860.1.p	AT5G11430.1
OG0012300	Roisl.0210s0855.1.p	AT5G11390.1
OG0012301	Roisl.0210s0854.1.p	AT5G11380.1
OG0012302	Roisl.0210s0849.1.p	AT5G11330.1
OG0012303	Roisl.0210s0845.1.p	AT5G11280.1
OG0012304	Roisl.0210s0834.1.p	AT5G11190.1
OG0012305	Roisl.0210s0802.1.p	AT5G10870.1
OG0012306	Roisl.0210s0809.1.p	AT5G10950.1
OG0012307	Roisl.0210s0796.1.p	AT5G10810.1
OG0012308	Roisl.0210s0795.1.p	AT5G10790.1
OG0012309	Roisl.0023s0009.1.p	AT2G25090.1
OG0012310	Roisl.0210s0780.1.p	AT5G10630.4
OG0012311	Roisl.0210s0777.1.p	AT5G10610.1, AT5G10600.1
OG0012312	Roisl.0210s0765.1.p	AT5G10470.2
OG0012313	Roisl.0210s0738.1.p	AT5G10210.1
OG0012314	Roisl.0210s0723.1.p	AT5G10080.1
OG0012315	Roisl.0210s0692.1.p	AT5G09820.2
OG0012316	Roisl.0210s0688.1.p	AT5G09790.2
OG0012317	Roisl.0210s0655.1.p	AT5G09470.1
OG0012318	Roisl.0210s0646.1.p	AT5G09400.1
OG0012319	Roisl.0210s0645.1.p	AT5G09390.1
OG0012320	Roisl.0210s0637.1.p	AT5G09300.1
OG0012321	Roisl.0210s0623.1.p	AT5G08740.1
OG0012322	Roisl.0210s0621.1.p	AT5G08720.1
OG0012323	Roisl.0210s0620.1.p	AT5G08710.1
OG0012324	Roisl.0210s0617.1.p	AT5G08650.1
OG0012325	Roisl.0210s0575.1.p	AT5G08310.1
OG0012326	Roisl.0210s0553.1.p	AT5G08120.1
OG0012327	Roisl.0210s0552.1.p	AT5G08110.3
OG0012328	Roisl.0210s0522.1.p	AT5G07810.1
OG0012329	Roisl.0210s0520.1.p	AT5G07790.1
OG0012330	Roisl.0210s0516.1.p	AT5G07730.1
OG0012331	Roisl.0210s0515.1.p	AT5G07720.1
OG0012332	Roisl.0210s0514.1.p	AT5G07710.1
OG0012333	Roisl.0082s0388.1.p	AT4G02820.1
OG0012334	Roisl.0082s0364.1.p	AT4G03030.1
OG0012335	Roisl.0082s0350.1.p	AT4G03180.1
OG0012336	Roisl.0082s0348.1.p	AT4G03200.1
OG0012337	Roisl.0082s0335.1.p	AT4G03330.1
OG0012338	Roisl.0022s0119.1.p	AT4G24760.1
OG0012339	Roisl.0022s0117.1.p	AT4G24740.1
OG0012340	Roisl.0022s0116.1.p	AT4G24730.1
OG0012341	Roisl.0022s0114.1.p	AT4G24700.1
OG0012342	Roisl.0215s0020.1.p	AT2G26600.1
OG0012343	Roisl.0029s0046.1.p	AT2G26700.1
OG0012344	Roisl.0029s0004.1.p	AT2G26900.1
