Orthogroup	Rorippa_islandica	Cardamine_glauca
OG0010319	Roisl.0063s0021.1.p	Cg005G1778300, Cg005G1470800
OG0010320	Roisl.0015s0070.1.p	Cg006G2004800
OG0010321	Roisl.0191s0414.1.p	Cg006G2011100
OG0010322	Roisl.0191s0402.1.p	Cg006G2012300
OG0010323	Roisl.0082s0081.1.p	Cg006G1891600
OG0010324	Roisl.0022s0294.1.p	Cg001G0139300
OG0010325	Roisl.0022s0363.1.p	Cg001G0133200
OG0010326	Roisl.0022s0364.1.p	Cg001G0133100
OG0010327	Roisl.0022s0374.1.p	Cg001G0132100
OG0010328	Roisl.0022s0394.1.p	Cg001G0130000
OG0010329	Roisl.0022s0404.1.p	Cg001G0128800
OG0010330	Roisl.0022s0406.1.p	Cg001G0128600
OG0010331	Roisl.0022s0409.1.p	Cg001G0128300
OG0010332	Roisl.0022s0413.1.p	Cg001G0127800
OG0010334	Roisl.0022s0493.1.p	Cg001G0120200
OG0010335	Roisl.0022s0499.1.p	Cg001G0119400
OG0010336	Roisl.0022s0503.1.p	Cg001G0119100
OG0010337	Roisl.0011s0273.1.p	Cg002G0675100
OG0010338	Roisl.0011s0275.1.p	Cg002G0674900
OG0010340	Roisl.0011s0322.1.p	Cg002G0671900
OG0010342	Roisl.0210s0154.1.p, Roisl.0210s0230.1.p, Roisl.0210s0049.1.p	Cg006G2207200
OG0010343	Roisl.0007s0172.1.p	Cg006G2069700
OG0010343	Roisl.0115s0678.1.p	Cg001G0010200
OG0010345	Roisl.0191s0166.1.p	Cg006G2033300
OG0010346	Roisl.0191s0427.1.p	Cg006G2009900
OG0010347	Roisl.0191s0456.1.p	Cg006G2007300
OG0010349	Roisl.0008s0095.1.p	Cg001G0323800
OG0010350	Roisl.0006s0185.1.p	Cg006G1822100
OG0010351	Roisl.0074s0514.1.p	Cg004G1207000
OG0010352	Roisl.0006s0462.1.p	Cg006G1796400
OG0010361	Roisl.0019s0252.1.p	Cg007G2494600
OG0010362	Roisl.0019s0114.1.p	Cg007G2506200
OG0010363	Roisl.0079s0164.1.p	Cg004G1141000
OG0010365	Roisl.0074s0586.1.p	Cg004G1199800
OG0010368	Roisl.0046s0615.1.p	Cg005G1766800, Cg005G1765400
OG0010369	Roisl.0046s0592.1.p	Cg005G1764400
OG0010371	Roisl.0051s0039.1.p	Cg005G1741700
OG0010372	Roisl.0051s0045.1.p	Cg005G1741000
OG0010374	Roisl.0023s0076.1.p	Cg036G3082700, Cg013G3025600
OG0010375	Roisl.0044s0041.1.p	Cg001G0112600
OG0010377	Roisl.0028s1017.1.p	Cg005G1574300
OG0010378	Roisl.0017s0252.1.p	Cg005G1543500
OG0010381	Roisl.0035s0043.1.p	Cg005G1459400, Cg003G0751100
OG0010382	Roisl.0011s0098.1.p	Cg002G0688500
OG0010383	Roisl.0011s0351.1.p	Cg002G0669400
OG0010384	Roisl.0011s0563.1.p	Cg002G0648800
OG0010385	Roisl.0188s0107.1.p	Cg002G0640400
OG0010386	Roisl.0046s0787.1.p	Cg002G0541200
OG0010387	Roisl.0046s0945.1.p	Cg002G0527900
OG0010388	Roisl.0046s1302.1.p	Cg002G0494500
OG0010389	Roisl.0046s0338.1.p	Cg008G2822700
OG0010389	Roisl.0026s0171.1.p	Cg002G0451900
OG0010391	Roisl.0210s1953.1.p	Cg008G2786300
OG0010392	Roisl.0068s0001.1.p	Cg008G2837000
OG0010393	Roisl.0057s0009.1.p	Cg003G0771100
OG0010393	Roisl.0057s0010.1.p	Cg003G0771000
OG0010395	Roisl.0022s0242.1.p	Cg001G0144400
OG0010396	Roisl.0008s0240.1.p	Cg001G0161400
OG0010399	Roisl.0091s0347.1.p	Cg001G0205500
OG0010400	Roisl.0091s0614.1.p	Cg001G0230400
OG0010402	Roisl.0075s0169.1.p	Cg001G0269400
OG0010404	Roisl.0032s0011.1.p	Cg001G0343300
OG0010405	Roisl.0009s0088.1.p	Cg001G0386700
OG0010406	Roisl.0009s0061.1.p	Cg001G0389600
OG0010407	Roisl.0214s0291.1.p	Cg008G2920700
OG0010408	Roisl.0075s0031.1.p	Cg011G3012600, Cg008G2912400
OG0010409	Roisl.0014s0050.1.p, Roisl.0014s0048.1.p	Cg008G2874700
OG0010409	Roisl.0014s0044.1.p	Cg008G2874800
OG0010409	Roisl.0014s0056.1.p, Roisl.0014s0054.1.p	Cg008G2874200
OG0010410	Roisl.0036s0017.1.p	Cg008G2851100, Cg008G2866900
OG0010411	Roisl.0198s0027.1.p	Cg008G2845200, Cg008G2860100
OG0010412	Roisl.0198s0045.1.p	Cg008G2842300
OG0010413	Roisl.0214s0068.1.p	Cg003G0836400
OG0010414	Roisl.0189s0231.1.p	Cg003G0896500
OG0010415	Roisl.0189s0166.1.p	Cg003G0902800
OG0010416	Roisl.0031s0009.1.p	Cg003G0907900
OG0010417	Roisl.0031s0058.1.p	Cg003G0912100
OG0010418	Roisl.0080s0582.1.p, Roisl.0209s0553.1.p	Cg003G0962300
OG0010419	Roisl.0024s0626.1.p	Cg003G1064300
OG0010422	Roisl.0015s0102.1.p	Cg006G2001500
OG0010423	Roisl.0031s0099.1.p	Cg003G0916200
OG0010424	Roisl.0044s0135.1.p, Roisl.0044s0132.1.p	Cg001G0103400
OG0010426	Roisl.0188s0081.1.p	Cg002G0643600
OG0010437	Roisl.0003s0060.1.p	Cg001G0097500
OG0010438	Roisl.0003s0063.1.p	Cg001G0097200
OG0010439	Roisl.0003s0066.1.p	Cg001G0096900
OG0010440	Roisl.0003s0069.1.p	Cg001G0096700
OG0010441	Roisl.0003s0076.1.p	Cg001G0096200
OG0010442	Roisl.0003s0084.1.p	Cg001G0095400
OG0010443	Roisl.0026s0001.1.p	Cg005G1719800
OG0010444	Roisl.0091s0002.1.p	Cg001G0172900
OG0010445	Roisl.0209s0365.1.p	Cg002G0562800
OG0010446	Roisl.0046s0785.1.p	Cg002G0541600
OG0010447	Roisl.0046s0778.1.p	Cg002G0542300
OG0010448	Roisl.0053s0097.1.p, Roisl.0053s0098.1.p, Roisl.0046s0770.1.p	Cg002G0543000
OG0010449	Roisl.0046s0761.1.p	Cg002G0543800
OG0010450	Roisl.0046s0712.1.p	Cg002G0547500
OG0010451	Roisl.0046s0726.1.p	Cg002G0546100
OG0010452	Roisl.0046s0732.1.p	Cg002G0545500
OG0010453	Roisl.0046s0685.1.p	Cg002G0549600
OG0010454	Roisl.0011s0009.1.p	Cg002G0696500
OG0010455	Roisl.0011s0071.1.p	Cg002G0690600
OG0010456	Roisl.0011s0133.1.p	Cg002G0685600
OG0010457	Roisl.0011s0103.1.p	Cg002G0688000
OG0010458	Roisl.0011s0085.1.p	Cg002G0689400
OG0010459	Roisl.0009s0199.1.p	Cg001G0376000
OG0010460	Roisl.0009s0214.1.p	Cg001G0375000
OG0010461	Roisl.0210s1511.1.p	Cg008G2744800
OG0010462	Roisl.0210s1485.1.p	Cg008G2742300
OG0010463	Roisl.0210s1479.1.p	Cg008G2741800
OG0010464	Roisl.0210s1461.1.p	Cg008G2740000
OG0010465	Roisl.0210s1452.1.p	Cg008G2739100
OG0010466	Roisl.0210s1448.1.p	Cg008G2738700
OG0010467	Roisl.0210s1437.1.p	Cg008G2737700
OG0010468	Roisl.0210s1431.1.p	Cg008G2737100
OG0010469	Roisl.0210s1419.1.p	Cg008G2736000
OG0010470	Roisl.0091s0955.1.p	Cg006G2196600, Cg006G2207100
OG0010471	Roisl.0210s1374.1.p	Cg008G2731200
OG0010472	Roisl.0210s1368.1.p	Cg008G2730700
OG0010473	Roisl.0210s1350.1.p	Cg008G2729400
OG0010474	Roisl.0210s1348.1.p	Cg008G2729100
OG0010475	Roisl.0210s1336.1.p	Cg008G2728000
OG0010476	Roisl.0210s1316.1.p	Cg008G2726200
OG0010477	Roisl.0210s1314.1.p	Cg008G2726000
OG0010478	Roisl.0210s1304.1.p	Cg008G2725000
OG0010479	Roisl.0028s0884.1.p	Cg005G1585500
OG0010480	Roisl.0210s1245.1.p	Cg008G2719000
OG0010481	Roisl.0210s1243.1.p	Cg008G2718800
OG0010482	Roisl.0210s1212.1.p	Cg008G2715300
OG0010483	Roisl.0210s1192.1.p	Cg008G2713000
OG0010483	Roisl.0004s0332.1.p	Cg008G2924900, Cg007G2527100
OG0010485	Roisl.0210s1175.1.p	Cg008G2711500
OG0010486	Roisl.0210s1172.1.p	Cg008G2711200
OG0010487	Roisl.0210s1165.1.p	Cg008G2710400
OG0010488	Roisl.0075s0116.1.p	Cg001G0274100
OG0010489	Roisl.0210s1136.1.p	Cg008G2707400
OG0010490	Roisl.0210s1088.1.p	Cg008G2702700
OG0010491	Roisl.0210s1077.1.p	Cg008G2701800
OG0010492	Roisl.0210s1076.1.p	Cg008G2701700
OG0010493	Roisl.0210s1075.1.p	Cg008G2701600
OG0010494	Roisl.0210s1066.1.p	Cg008G2700700
OG0010495	Roisl.0210s1062.1.p	Cg008G2700300
OG0010496	Roisl.0210s1047.1.p	Cg008G2699000
OG0010497	Roisl.0210s1040.1.p	Cg008G2698400
OG0010498	Roisl.0210s1009.1.p	Cg008G2695700
OG0010499	Roisl.0210s1008.1.p	Cg008G2695600
OG0010500	Roisl.0210s0989.1.p	Cg008G2693600
OG0010501	Roisl.0210s0981.1.p	Cg008G2692800
OG0010503	Roisl.0210s0976.1.p	Cg008G2692300
OG0010504	Roisl.0075s0010.1.p	Cg011G3012800, Cg008G2912200
OG0010505	Roisl.0210s0953.1.p	Cg008G2689800
OG0010506	Roisl.0210s0949.1.p	Cg008G2689300
OG0010507	Roisl.0210s0937.1.p	Cg008G2688200
OG0010508	Roisl.0210s0934.1.p	Cg008G2687900
OG0010509	Roisl.0210s0908.1.p	Cg008G2685400
OG0010510	Roisl.0210s0907.1.p	Cg008G2685300
OG0010511	Roisl.0210s0892.1.p	Cg008G2684100
OG0010512	Roisl.0210s0872.1.p	Cg008G2682500
OG0010514	Roisl.0210s0863.1.p	Cg008G2681600
OG0010515	Roisl.0210s0833.1.p	Cg008G2678900
OG0010516	Roisl.0210s0810.1.p	Cg008G2676900
OG0010517	Roisl.0210s0806.1.p, Roisl.0003s0293.1.p	Cg008G2676300
OG0010518	Roisl.0210s0804.1.p	Cg008G2676100, Cg008G2969800
OG0010519	Roisl.0210s0761.1.p	Cg008G2671400
OG0010520	Roisl.0210s0758.1.p	Cg008G2671200
OG0010521	Roisl.0210s0750.1.p	Cg008G2670100
OG0010522	Roisl.0210s0725.1.p	Cg008G2668000
OG0010523	Roisl.0210s0694.1.p	Cg008G2665100
OG0010524	Roisl.0210s0685.1.p	Cg008G2664100
OG0010525	Roisl.0210s0670.1.p	Cg008G2662800
OG0010526	Roisl.0210s0656.1.p	Cg008G2662000
OG0010527	Roisl.0210s0648.1.p	Cg008G2661300
OG0010528	Roisl.0049s0031.1.p, Roisl.0210s0644.1.p	Cg008G2660900
OG0010529	Roisl.0049s0023.1.p	Cg004G1327400
OG0010530	Roisl.0115s0528.1.p	Cg004G1285300
OG0010531	Roisl.0210s0599.1.p	Cg008G2657100
OG0010532	Roisl.0210s0597.1.p	Cg008G2656900
OG0010533	Roisl.0210s0591.1.p	Cg008G2656400
OG0010534	Roisl.0210s0587.1.p	Cg008G2656000
OG0010535	Roisl.0210s0586.1.p	Cg008G2655900
OG0010536	Roisl.0210s0546.1.p	Cg008G2652200
OG0010537	Roisl.0210s0537.1.p	Cg008G2651300
OG0010538	Roisl.0210s0521.1.p	Cg008G2649700
OG0010539	Roisl.0210s0503.1.p	Cg008G2648300
OG0010540	Roisl.0082s0378.1.p	Cg003G0727700, Cg003G0870200
OG0010541	Roisl.0082s0376.1.p	Cg003G0869900, Cg003G0727900
OG0010542	Roisl.0082s0368.1.p	Cg003G0728300, Cg003G0869500
OG0010543	Roisl.0082s0354.1.p	Cg003G0868200, Cg003G0730000
OG0010544	Roisl.0082s0353.1.p	Cg003G0730100, Cg003G0868100
OG0010545	Roisl.0082s0352.1.p	Cg003G0868000, Cg003G0730200
OG0010546	Roisl.0082s0349.1.p	Cg003G0867800, Cg003G0730500
OG0010547	Roisl.0082s0340.1.p	Cg003G0867000, Cg003G0731300
OG0010548	Roisl.0082s0336.1.p	Cg003G0731700, Cg003G0866600
OG0010549	Roisl.0022s0153.1.p	Cg001G0152800
OG0010550	Roisl.0022s0150.1.p	Cg001G0153100
OG0010552	Roisl.0022s0122.1.p	Cg001G0155900
OG0010553	Roisl.0029s0018.1.p, Roisl.0029s0015.1.p	Cg005G1682500, Cg005G1682900
OG0010554	Roisl.0029s0017.1.p	Cg005G1682600
OG0010555	Roisl.0091s0043.1.p, Roisl.0209s0511.1.p	Cg005G1681100
OG0010557	Roisl.0204s0073.1.p	Cg005G1669500
OG0010558	Roisl.0204s0038.1.p	Cg005G1660600
OG0010559	Roisl.0204s0025.1.p	Cg005G1659700
OG0010560	Roisl.0204s0021.1.p	Cg005G1659300
OG0010561	Roisl.0204s0012.1.p	Cg005G1659000
OG0010562	Roisl.0082s0539.1.p	Cg005G1658400
OG0010563	Roisl.0082s0569.1.p	Cg005G1654900
OG0010564	Roisl.0082s0579.1.p	Cg007G2389400
OG0010565	Roisl.0082s0595.1.p	Cg005G1652500
OG0010566	Roisl.0082s0604.1.p	Cg005G1651600
OG0010567	Roisl.0082s0626.1.p	Cg005G1649700
OG0010568	Roisl.0082s0663.1.p	Cg005G1645500
OG0010569	Roisl.0082s0708.1.p	Cg005G1641900
OG0010570	Roisl.0209s0526.1.p, Roisl.0209s0520.1.p	Cg005G1641800
OG0010571	Roisl.0082s0749.1.p	Cg005G1638100
OG0010572	Roisl.0033s0003.1.p	Cg005G1635000
OG0010574	Roisl.0033s0066.1.p	Cg005G1627700
OG0010576	Roisl.0046s0626.1.p	Cg005G1767800
OG0010577	Roisl.0033s0158.1.p	Cg005G1623600
OG0010578	Roisl.0033s0155.1.p	Cg005G1623200
OG0010579	Roisl.0033s0145.1.p	Cg005G1622500
OG0010580	Roisl.0033s0119.1.p, Roisl.0007s0796.1.p	Cg005G1620400
OG0010581	Roisl.0033s0118.1.p	Cg005G1620300
OG0010582	Roisl.0017s0505.1.p	Cg005G1616900
OG0010583	Roisl.0017s0484.1.p	Cg005G1615400
OG0010584	Roisl.0017s0474.1.p	Cg005G1614700
OG0010585	Roisl.0017s0463.1.p	Cg005G1613400
OG0010586	Roisl.0017s0457.1.p	Cg005G1613000
OG0010587	Roisl.0017s0439.1.p	Cg005G1611600
OG0010588	Roisl.0198s0055.1.p	Cg005G1707800
OG0010589	Roisl.0028s0643.1.p	Cg005G1607200
OG0010590	Roisl.0028s0642.1.p	Cg005G1607300
OG0010591	Roisl.0028s0629.1.p	Cg005G1608700
OG0010592	Roisl.0028s0625.1.p	Cg005G1609000
OG0010593	Roisl.0028s0619.1.p	Cg005G1609400
OG0010594	Roisl.0028s0667.1.p	Cg005G1604900
OG0010596	Roisl.0028s0683.1.p	Cg005G1603400
OG0010597	Roisl.0028s0687.1.p	Cg005G1603000
OG0010598	Roisl.0028s0741.1.p	Cg005G1598400
OG0010599	Roisl.0012s0122.1.p	Cg008G2914900, Cg008G2931800, Cg008G2931100
OG0010600	Roisl.0115s0736.1.p	Cg001G0004800
OG0010601	Roisl.0012s0136.1.p	Cg008G2932800
OG0010602	Roisl.0012s0188.1.p	Cg008G2936200
OG0010603	Roisl.0012s0235.1.p	Cg008G2941300
OG0010604	Roisl.0082s0316.1.p	Cg003G0733500, Cg003G0865000
OG0010605	Roisl.0082s0318.1.p	Cg003G0733200, Cg003G0865200
OG0010606	Roisl.0082s0320.1.p	Cg003G0865400, Cg003G0733000
OG0010607	Roisl.0082s0325.1.p	Cg003G0732900, Cg003G0865500
OG0010608	Roisl.0082s0330.1.p	Cg003G0732500, Cg003G0865900
OG0010609	Roisl.0013s0166.1.p	Cg006G1853300
OG0010610	Roisl.0013s0178.1.p	Cg006G1854700
OG0010611	Roisl.0013s0179.1.p	Cg006G1854800
OG0010612	Roisl.0013s0221.1.p	Cg006G1860600
OG0010613	Roisl.0015s0126.1.p	Cg006G1999400
OG0010614	Roisl.0066s0378.1.p	Cg006G1866000
OG0010615	Roisl.0213s0034.1.p	Cg006G1998700
OG0010616	Roisl.0213s0067.1.p	Cg006G1995300
OG0010617	Roisl.0213s0085.1.p	Cg006G1993100
OG0010618	Roisl.0213s0101.1.p	Cg006G1991200
OG0010619	Roisl.0213s0108.1.p	Cg006G1990500
OG0010620	Roisl.0213s0116.1.p	Cg006G1989800
OG0010621	Roisl.0213s0147.1.p	Cg006G1987200
OG0010623	Roisl.0213s0224.1.p	Cg006G1978300
OG0010624	Roisl.0213s0247.1.p	Cg006G1975600
OG0010625	Roisl.0213s0258.1.p	Cg006G1974800
OG0010626	Roisl.0213s0266.1.p	Cg006G1974000
OG0010627	Roisl.0213s0273.1.p	Cg006G1973200
OG0010628	Roisl.0213s0276.1.p	Cg006G1972900
OG0010629	Roisl.0213s0277.1.p	Cg006G1972800
OG0010630	Roisl.0213s0287.1.p	Cg006G1972000
OG0010631	Roisl.0213s0297.1.p	Cg006G1970900
OG0010632	Roisl.0213s0308.1.p	Cg006G1969700
OG0010633	Roisl.0213s0309.1.p	Cg006G1969600
OG0010634	Roisl.0009s0014.1.p	Cg001G0392900
OG0010636	Roisl.0213s0359.1.p	Cg006G1964500
OG0010637	Roisl.0213s0373.1.p	Cg006G1963500
OG0010638	Roisl.0213s0377.1.p	Cg006G1963100
OG0010639	Roisl.0213s0392.1.p	Cg006G1962400
OG0010640	Roisl.0213s0396.1.p	Cg006G1961900
OG0010641	Roisl.0213s0435.1.p	Cg006G1957700
OG0010642	Roisl.0213s0449.1.p	Cg006G1956100
OG0010643	Roisl.0213s0451.1.p	Cg006G1955800
OG0010644	Roisl.0213s0464.1.p	Cg006G1954500
OG0010645	Roisl.0213s0466.1.p	Cg006G1954300
OG0010646	Roisl.0213s0475.1.p	Cg006G1953600
OG0010647	Roisl.0213s0499.1.p	Cg006G1952200
OG0010648	Roisl.0213s0511.1.p	Cg006G1951000
OG0010649	Roisl.0209s0189.1.p	Cg006G1949300
OG0010650	Roisl.0209s0176.1.p	Cg006G1947600
OG0010651	Roisl.0209s0159.1.p	Cg006G1946000
OG0010652	Roisl.0209s0158.1.p	Cg006G1945900
OG0010653	Roisl.0209s0156.1.p	Cg006G1945300
OG0010654	Roisl.0011s0157.1.p	Cg002G0683800
OG0010655	Roisl.0011s0172.1.p	Cg002G0682800
OG0010656	Roisl.0011s0174.1.p	Cg002G0682600
OG0010657	Roisl.0028s0061.1.p, Roisl.0028s0341.1.p	Cg005G1502900
OG0010658	Roisl.0011s0196.1.p	Cg002G0680900
OG0010659	Roisl.0011s0201.1.p	Cg002G0680600
OG0010660	Roisl.0011s0253.1.p	Cg002G0676800
OG0010661	Roisl.0024s0601.1.p	Cg003G1062100
OG0010663	Roisl.0024s0583.1.p	Cg003G1060700
OG0010664	Roisl.0024s0574.1.p	Cg003G1059800
OG0010665	Roisl.0024s0569.1.p	Cg003G1059300
OG0010666	Roisl.0024s0552.1.p	Cg003G1057600
OG0010667	Roisl.0024s0547.1.p	Cg003G1057000
OG0010668	Roisl.0024s0546.1.p	Cg003G1056900
OG0010669	Roisl.0024s0543.1.p	Cg003G1056600
OG0010670	Roisl.0024s0525.1.p	Cg003G1054900
OG0010671	Roisl.0024s0522.1.p	Cg003G1054500, Cg003G1054600
OG0010673	Roisl.0214s0051.1.p	Cg003G0787300
OG0010674	Roisl.0024s0483.1.p	Cg003G1051000
OG0010675	Roisl.0024s0475.1.p	Cg003G1050100
OG0010676	Roisl.0024s0473.1.p	Cg003G1049900
OG0010677	Roisl.0024s0462.1.p	Cg003G1048600
OG0010678	Roisl.0209s0074.1.p, Roisl.0019s0257.1.p	Cg007G2494200
OG0010679	Roisl.0024s0441.1.p	Cg003G1047000
OG0010680	Roisl.0024s0413.1.p	Cg003G1041700
OG0010681	Roisl.0024s0395.1.p	Cg003G1043400
OG0010682	Roisl.0024s0364.1.p	Cg003G1039400
OG0010683	Roisl.0024s0359.1.p	Cg003G1038900
OG0010684	Roisl.0024s0347.1.p	Cg003G1037800
OG0010685	Roisl.0024s0318.1.p	Cg003G1034900
OG0010686	Roisl.0024s0309.1.p	Cg003G1034000
OG0010687	Roisl.0024s0300.1.p	Cg003G1032700
OG0010688	Roisl.0024s0298.1.p	Cg003G1032500
OG0010689	Roisl.0024s0283.1.p	Cg003G1031000
OG0010690	Roisl.0024s0276.1.p	Cg003G1030200
OG0010691	Roisl.0024s0265.1.p	Cg003G1029300
OG0010692	Roisl.0024s0260.1.p	Cg003G1028900
OG0010693	Roisl.0024s0259.1.p	Cg003G1028800
OG0010694	Roisl.0024s0255.1.p	Cg003G1028400
OG0010695	Roisl.0024s0223.1.p	Cg003G1025100
OG0010696	Roisl.0024s0214.1.p	Cg003G1024600
OG0010697	Roisl.0200s0020.1.p	Cg001G0394200
OG0010698	Roisl.0024s0141.1.p	Cg003G1017500
OG0010699	Roisl.0024s0129.1.p	Cg003G1016500
OG0010700	Roisl.0024s0120.1.p	Cg003G1015800
OG0010701	Roisl.0080s0021.1.p	Cg003G1013200
OG0010702	Roisl.0080s0034.1.p	Cg003G1012200
OG0010703	Roisl.0080s0076.1.p	Cg003G1008200
OG0010704	Roisl.0080s0087.1.p	Cg003G1007100
OG0010705	Roisl.0080s0117.1.p	Cg003G1004500
OG0010706	Roisl.0080s0187.1.p	Cg003G0998500
OG0010707	Roisl.0210s1984.1.p	Cg008G2789200
OG0010708	Roisl.0210s1987.1.p	Cg008G2789400
OG0010709	Roisl.0210s1988.1.p	Cg008G2789500
OG0010711	Roisl.0210s2008.1.p	Cg008G2791300
OG0010712	Roisl.0210s2026.1.p	Cg008G2792800
OG0010713	Roisl.0042s0115.1.p	Cg008G2627000
OG0010714	Roisl.0210s2056.1.p	Cg008G2795100
OG0010715	Roisl.0046s0073.1.p	Cg008G2796500
OG0010716	Roisl.0046s0074.1.p	Cg008G2796600
OG0010717	Roisl.0046s0080.1.p	Cg008G2797200
OG0010718	Roisl.0046s0083.1.p	Cg008G2797500
OG0010719	Roisl.0046s0089.1.p	Cg008G2798500
OG0010721	Roisl.0046s0125.1.p	Cg008G2801300
OG0010722	Roisl.0046s0133.1.p	Cg008G2801800
OG0010723	Roisl.0046s0137.1.p	Cg008G2802000
OG0010724	Roisl.0046s0146.1.p	Cg008G2803000
OG0010725	Roisl.0046s0168.1.p	Cg008G2805000
OG0010726	Roisl.0046s0237.1.p	Cg008G2812400
OG0010727	Roisl.0046s0242.1.p	Cg008G2813000
OG0010728	Roisl.0046s0243.1.p	Cg008G2813100
OG0010729	Roisl.0049s0013.1.p	Cg004G1328000
OG0010730	Roisl.0046s0269.1.p	Cg008G2815000
OG0010731	Roisl.0046s0270.1.p	Cg008G2815100
OG0010732	Roisl.0210s1669.1.p	Cg008G2760400
OG0010733	Roisl.0210s1654.1.p	Cg008G2758400
OG0010734	Roisl.0210s1682.1.p	Cg008G2761800
OG0010735	Roisl.0210s1703.1.p	Cg008G2763400
OG0010736	Roisl.0210s1711.1.p	Cg008G2764100
OG0010737	Roisl.0210s1729.1.p	Cg008G2765600
OG0010738	Roisl.0210s1730.1.p	Cg008G2765700
OG0010739	Roisl.0210s1732.1.p	Cg008G2765800
OG0010740	Roisl.0210s1736.1.p	Cg008G2766200
OG0010741	Roisl.0210s1745.1.p	Cg008G2766900
OG0010742	Roisl.0210s1760.1.p	Cg008G2768300
OG0010743	Roisl.0210s1786.1.p	Cg008G2770400
OG0010744	Roisl.0210s1794.1.p	Cg008G2771300
OG0010745	Roisl.0210s1799.1.p	Cg008G2771800
OG0010746	Roisl.0210s1817.1.p	Cg008G2773700
OG0010747	Roisl.0210s1837.1.p	Cg008G2775300
OG0010748	Roisl.0210s1845.1.p	Cg008G2776200
OG0010749	Roisl.0210s1849.1.p	Cg008G2776600
OG0010750	Roisl.0210s1850.1.p	Cg008G2776700
OG0010751	Roisl.0210s1855.1.p	Cg008G2777200
OG0010752	Roisl.0210s1861.1.p	Cg008G2777800
OG0010753	Roisl.0210s1886.1.p	Cg008G2780400
OG0010754	Roisl.0210s1892.1.p	Cg008G2781100
OG0010755	Roisl.0210s1907.1.p	Cg008G2782400
OG0010756	Roisl.0210s1915.1.p	Cg008G2782900
OG0010757	Roisl.0210s1916.1.p	Cg008G2783000
OG0010759	Roisl.0210s1921.1.p	Cg008G2783300
OG0010760	Roisl.0210s1939.1.p	Cg008G2785100
OG0010761	Roisl.0080s0193.1.p	Cg003G0998000
OG0010762	Roisl.0080s0223.1.p	Cg003G0995500
OG0010763	Roisl.0080s0226.1.p	Cg003G0995300
OG0010764	Roisl.0080s0233.1.p	Cg003G0994600
OG0010765	Roisl.0028s0590.1.p	Cg005G1526500
OG0010766	Roisl.0080s0318.1.p	Cg003G0986300
OG0010767	Roisl.0080s0324.1.p	Cg003G0985700
OG0010768	Roisl.0080s0333.1.p	Cg003G0985000
OG0010769	Roisl.0080s0334.1.p	Cg003G0984900
OG0010770	Roisl.0080s0339.1.p	Cg003G0984500
OG0010771	Roisl.0080s0340.1.p	Cg003G0984400
OG0010772	Roisl.0080s0377.1.p	Cg003G0981100
OG0010773	Roisl.0080s0385.1.p	Cg003G0980300
OG0010774	Roisl.0080s0392.1.p	Cg003G0979700
OG0010775	Roisl.0080s0407.1.p	Cg003G0978300
OG0010776	Roisl.0080s0415.1.p, Roisl.0074s0005.1.p	Cg003G0977500
OG0010777	Roisl.0080s0416.1.p	Cg003G0977400
OG0010778	Roisl.0080s0459.1.p	Cg003G0973400
OG0010779	Roisl.0080s0468.1.p	Cg003G0972600
OG0010780	Roisl.0080s0469.1.p	Cg003G0972500
OG0010781	Roisl.0080s0470.1.p	Cg003G0972400
OG0010782	Roisl.0080s0476.1.p	Cg003G0971800
OG0010783	Roisl.0080s0484.1.p	Cg003G0971000
OG0010784	Roisl.0080s0494.1.p	Cg003G0969900
OG0010785	Roisl.0080s0491.1.p	Cg003G0970400
OG0010786	Roisl.0080s0492.1.p	Cg003G0970100
OG0010787	Roisl.0080s0496.1.p	Cg003G0969700
OG0010788	Roisl.0080s0506.1.p	Cg003G0968700
OG0010789	Roisl.0080s0514.1.p	Cg003G0968000
OG0010790	Roisl.0080s0518.1.p	Cg003G0967700
OG0010791	Roisl.0080s0521.1.p	Cg003G0967400
OG0010792	Roisl.0080s0528.1.p	Cg003G0967100
OG0010793	Roisl.0080s0554.1.p	Cg003G0964800
OG0010794	Roisl.0080s0583.1.p	Cg003G0962200
OG0010795	Roisl.0080s0615.1.p	Cg003G0958600
OG0010796	Roisl.0080s0633.1.p	Cg003G0956500
OG0010797	Roisl.0080s0640.1.p	Cg003G0956300
OG0010798	Roisl.0080s0654.1.p	Cg003G0955300
OG0010799	Roisl.0080s0672.1.p	Cg003G0953700
OG0010800	Roisl.0080s0709.1.p	Cg003G0950200
OG0010801	Roisl.0080s0715.1.p	Cg003G0949600
OG0010802	Roisl.0080s0725.1.p	Cg003G0948800
OG0010803	Roisl.0080s0761.1.p	Cg003G0946100
OG0010804	Roisl.0080s0763.1.p	Cg003G0945900
OG0010805	Roisl.0080s0773.1.p	Cg003G0944900
OG0010806	Roisl.0019s0254.1.p	Cg007G2494500
OG0010807	Roisl.0046s1033.1.p	Cg002G0520200
OG0010808	Roisl.0080s0794.1.p	Cg003G0942400
OG0010809	Roisl.0080s0818.1.p	Cg003G0940200
OG0010810	Roisl.0080s0827.1.p	Cg003G0939500
OG0010811	Roisl.0080s0837.1.p	Cg003G0938700
OG0010811	Roisl.0080s0839.1.p	Cg003G0938500
OG0010812	Roisl.0080s0846.1.p	Cg003G0937800
OG0010813	Roisl.0046s0828.1.p	Cg002G0537000
OG0010814	Roisl.0046s0820.1.p	Cg002G0538000
