Orthogroup	Rorippa_islandica	Arabidopsis_lyrata_NCBI
OG0008387	Roisl.0213s0617.1.p	XP_020878308.1
OG0008388	Roisl.0191s0149.1.p	XP_020869677.1
OG0008389	Roisl.0019s0338.1.p	XP_020865926.1
OG0008390	Roisl.0019s0361.1.p	XP_020891539.1
OG0008391	Roisl.0019s0377.1.p	XP_020891622.1
OG0008392	Roisl.0019s0380.1.p	XP_002889448.1, XP_020889861.1
OG0008393	Roisl.0019s0402.1.p	XP_020889945.1
OG0008394	Roisl.0019s0407.1.p	XP_002888823.1
OG0008395	Roisl.0019s0422.1.p	XP_020890812.1
OG0008396	Roisl.0019s0424.1.p	XP_002888813.1
OG0008397	Roisl.0019s0437.1.p	XP_020889607.1
OG0008398	Roisl.0019s0448.1.p	XP_002887328.1
OG0008400	Roisl.0019s0499.1.p	XP_002888770.1
OG0008401	Roisl.0019s0515.1.p	XP_020891317.1
OG0008402	Roisl.0019s0517.1.p	XP_020890265.1
OG0008403	Roisl.0008s0225.1.p	XP_020873787.1
OG0008404	Roisl.0209s0128.1.p	XP_020869011.1
OG0008405	Roisl.0040s0103.1.p	XP_020867956.1
OG0008406	Roisl.0050s0092.1.p	XP_002887922.1
OG0008407	Roisl.0027s0015.1.p, Roisl.0010s0151.1.p	XP_002886415.1, XP_002886405.1, XP_020890362.1
OG0008408	Roisl.0027s0014.1.p, Roisl.0010s0150.1.p	XP_002886416.1, XP_002886406.2, XP_002886413.2
OG0008409	Roisl.0010s0149.1.p, Roisl.0027s0013.1.p	XP_020890359.1, XP_020889810.1
OG0008410	Roisl.0010s0129.1.p	XP_002886431.1
OG0008411	Roisl.0010s0106.1.p	XP_020865808.1
OG0008412	Roisl.0015s0109.1.p	XP_002893467.1
OG0008413	Roisl.0209s0563.1.p	XP_020889606.1
OG0008414	Roisl.0213s0103.1.p	XP_002893527.1
OG0008415	Roisl.0209s0655.1.p	XP_002886509.1
OG0008416	Roisl.0209s0659.1.p	XP_002886514.1
OG0008417	Roisl.0209s0670.1.p	XP_002888075.1
OG0008418	Roisl.0209s0740.1.p	XP_020890116.1
OG0008420	Roisl.0214s0602.1.p	XP_002888143.1
OG0008421	Roisl.0214s0643.1.p	XP_020891611.1
OG0008422	Roisl.0214s0693.1.p	XP_002888199.2
OG0008423	Roisl.0214s0695.1.p	XP_002888202.1
OG0008424	Roisl.0214s0744.1.p	XP_002888251.1
OG0008425	Roisl.0214s0793.1.p	XP_002888265.1, XP_002886720.1
OG0008426	Roisl.0214s0838.1.p	XP_002894681.1
OG0008427	Roisl.0191s0451.1.p	XP_020870039.1
OG0008428	Roisl.0050s0055.1.p	XP_002887892.1
OG0008429	Roisl.0050s0052.1.p	XP_002887890.1
OG0008430	Roisl.0050s0040.1.p	XP_020889977.1
OG0008431	Roisl.0050s0021.1.p	XP_020890980.1
OG0008432	Roisl.0050s0005.1.p	XP_020865663.1, XP_020891654.1
OG0008433	Roisl.0005s0266.1.p	XP_020881089.1
OG0008434	Roisl.0005s0142.1.p	XP_020888653.1
OG0008435	Roisl.0005s0105.1.p	XP_020866805.1
OG0008436	Roisl.0005s0098.1.p	XP_002865152.2
OG0008437	Roisl.0005s0009.1.p	XP_002865106.1
OG0008438	Roisl.0005s0006.1.p	XP_020871674.1
OG0008439	Roisl.0012s0290.1.p	XP_002863567.1
OG0008440	Roisl.0012s0288.1.p	XP_002863568.1
OG0008441	Roisl.0012s0266.1.p	XP_020871686.1
OG0008442	Roisl.0012s0258.1.p	XP_020871325.1
OG0008443	Roisl.0091s0207.1.p	XP_002867858.1
OG0008444	Roisl.0082s0273.1.p	XP_020876407.1
OG0008445	Roisl.0082s0261.1.p	XP_002872727.1
OG0008446	Roisl.0082s0252.1.p	XP_002874821.1
OG0008447	Roisl.0044s0139.1.p	XP_002869406.1
OG0008448	Roisl.0002s0050.1.p	XP_020874392.1
OG0008449	Roisl.0002s0049.1.p	XP_002870174.1
OG0008450	Roisl.0013s0140.1.p	XP_020868362.1
OG0008451	Roisl.0013s0133.1.p, Roisl.0214s0112.1.p	XP_020868389.1
OG0008452	Roisl.0013s0119.1.p	XP_020868395.1
OG0008453	Roisl.0013s0077.1.p	XP_020868767.1
OG0008454	Roisl.0013s0069.1.p	XP_002894135.1
OG0008455	Roisl.0013s0024.1.p	XP_020866183.1
OG0008456	Roisl.0004s0404.1.p	XP_002887567.1
OG0008457	Roisl.0001s0520.1.p	XP_002868910.1
OG0008458	Roisl.0001s0496.1.p	XP_002868925.2
OG0008459	Roisl.0001s0478.1.p	XP_020872223.1
OG0008460	Roisl.0001s0463.1.p	XP_002866901.1
OG0008461	Roisl.0001s0448.1.p	XP_002866910.1
OG0008462	Roisl.0001s0427.1.p	XP_020873029.1
OG0008463	Roisl.0001s0417.1.p	XP_020872863.1
OG0008464	Roisl.0001s0412.1.p	XP_002866930.1
OG0008465	Roisl.0001s0403.1.p	XP_020875498.1
OG0008466	Roisl.0001s0399.1.p	XP_002868971.1
OG0008467	Roisl.0001s0397.1.p	XP_020874972.1
OG0008468	Roisl.0001s0356.1.p	XP_002866958.1
OG0008469	Roisl.0001s0353.1.p	XP_020875668.1
OG0008470	Roisl.0001s0331.1.p	XP_020874746.1
OG0008471	Roisl.0001s0318.1.p	XP_020872237.1
OG0008472	Roisl.0001s0306.1.p	XP_002869016.1
OG0008473	Roisl.0001s0296.1.p, Roisl.0019s0069.1.p	XP_020875402.1
OG0008474	Roisl.0001s0280.1.p	XP_002867005.1
OG0008475	Roisl.0001s0270.1.p	XP_020874307.1
OG0008476	Roisl.0001s0253.1.p	XP_020874273.1
OG0008477	Roisl.0001s0219.1.p	XP_002869049.1
OG0008478	Roisl.0001s0192.1.p	XP_020875052.1
OG0008479	Roisl.0001s0167.1.p	XP_002869084.1
OG0008480	Roisl.0001s0141.1.p	XP_002867079.1
OG0008481	Roisl.0001s0146.1.p	XP_020873090.1
OG0008482	Roisl.0001s0147.1.p	XP_002869094.1
OG0008483	Roisl.0001s0106.1.p	XP_020874644.1
OG0008484	Roisl.0001s0091.1.p	XP_020872042.1
OG0008485	Roisl.0001s0062.1.p	XP_002869137.1
OG0008486	Roisl.0001s0060.1.p	XP_002869138.2
OG0008487	Roisl.0001s0047.1.p	XP_002869145.1
OG0008488	Roisl.0001s0020.1.p	XP_002867126.1
OG0008489	Roisl.0001s0007.1.p	XP_002869170.1
OG0008490	Roisl.0003s0238.1.p	XP_020872422.1
OG0008491	Roisl.0003s0239.1.p	XP_020872421.1
OG0008492	Roisl.0003s0240.1.p	XP_020872064.1
OG0008493	Roisl.0003s0243.1.p	XP_002867248.1
OG0008494	Roisl.0003s0274.1.p	XP_002869265.2
OG0008495	Roisl.0003s0289.1.p	XP_020872446.1, XP_020875632.1
OG0008496	Roisl.0003s0333.1.p	XP_020875138.1
OG0008497	Roisl.0003s0346.1.p	XP_002869223.1
OG0008498	Roisl.0008s0258.1.p	XP_002869221.1
OG0008499	Roisl.0008s0263.1.p	XP_002869219.1
OG0008500	Roisl.0008s0287.1.p	XP_020872153.1
OG0008501	Roisl.0008s0323.1.p	XP_020875097.1
OG0008502	Roisl.0008s0352.1.p	XP_002867140.1
OG0008503	Roisl.0008s0356.1.p	XP_020874466.1
OG0008504	Roisl.0008s0358.1.p	XP_002869178.1
OG0008505	Roisl.0003s0234.1.p	XP_020873103.1
OG0008506	Roisl.0003s0232.1.p	XP_020874315.1
OG0008507	Roisl.0003s0205.1.p	XP_020873921.1
OG0008508	Roisl.0003s0164.1.p	XP_002867298.1
OG0008509	Roisl.0003s0154.1.p	XP_002869327.1
OG0008510	Roisl.0003s0153.1.p	XP_002869328.1
OG0008511	Roisl.0003s0141.1.p	XP_020874009.1
OG0008512	Roisl.0003s0130.1.p	XP_002869343.1
OG0008513	Roisl.0004s0002.1.p	XP_002878735.2
OG0008514	Roisl.0209s0341.1.p, Roisl.0053s0294.1.p	XP_020885989.1
OG0008515	Roisl.0053s0280.1.p	XP_002883479.1
OG0008516	Roisl.0053s0274.1.p	XP_002883484.1
OG0008517	Roisl.0053s0273.1.p	XP_020887971.1
OG0008518	Roisl.0053s0255.1.p	XP_002885627.1
OG0008519	Roisl.0019s0230.1.p	XP_020865945.1
OG0008520	Roisl.0019s0241.1.p	XP_002887438.1
OG0008521	Roisl.0019s0245.1.p	XP_020891596.1
OG0008522	Roisl.0019s0261.1.p	XP_020890564.1
OG0008523	Roisl.0019s0271.1.p	XP_020889689.1
OG0008524	Roisl.0019s0282.1.p	XP_020891695.1
OG0008525	Roisl.0019s0283.1.p	XP_002887424.2
OG0008526	Roisl.0019s0290.1.p	XP_020889938.1
OG0008527	Roisl.0019s0291.1.p	XP_020889936.1
OG0008528	Roisl.0019s0294.1.p	XP_002888860.1
OG0008529	Roisl.0191s0160.1.p	XP_020870912.1
OG0008530	Roisl.0191s0172.1.p	XP_002893279.1
OG0008531	Roisl.0191s0183.1.p	XP_002890583.1
OG0008532	Roisl.0191s0274.1.p	XP_002890614.1
OG0008533	Roisl.0191s0290.1.p	XP_002890619.1
OG0008534	Roisl.0191s0361.1.p	XP_020870377.1
OG0008535	Roisl.0191s0386.1.p	XP_020867481.1
OG0008536	Roisl.0015s0093.1.p	XP_020868421.1
OG0008537	Roisl.0022s0093.1.p	XP_020873353.1
OG0008539	Roisl.0012s0053.1.p	XP_002864075.1
OG0008540	Roisl.0191s0625.1.p	XP_002872881.1
OG0008541	Roisl.0191s0630.1.p	XP_002874970.2
OG0008542	Roisl.0210s1615.1.p, Roisl.0191s0634.1.p	XP_002872885.1
OG0008543	Roisl.0191s0650.1.p	XP_020878933.1
OG0008544	Roisl.0191s0564.1.p	XP_020876522.1
OG0008545	Roisl.0191s0557.1.p, Roisl.0191s0555.1.p, Roisl.0191s0559.1.p	XP_020877995.1
OG0008546	Roisl.0191s0548.1.p	XP_020877996.1
OG0008547	Roisl.0191s0524.1.p	XP_002874990.1
OG0008548	Roisl.0191s0509.1.p	XP_020878513.1
OG0008549	Roisl.0191s0493.1.p	XP_002872940.1
OG0008550	Roisl.0191s0475.1.p	XP_020878881.1
OG0008551	Roisl.0022s0320.1.p, Roisl.0022s0319.1.p	XP_020873293.1
OG0008552	Roisl.0063s0019.1.p	XP_002878531.1
OG0008553	Roisl.0015s0068.1.p	XP_002893445.1
OG0008554	Roisl.0191s0433.1.p	XP_020866582.1
OG0008555	Roisl.0191s0413.1.p	XP_020868418.1
OG0008556	Roisl.0191s0408.1.p	XP_002890682.1
OG0008557	Roisl.0191s0407.1.p	XP_002890680.1
OG0008558	Roisl.0022s0306.1.p	XP_020873715.1
OG0008559	Roisl.0022s0361.1.p	XP_020873520.1
OG0008560	Roisl.0022s0402.1.p	XP_020872191.1
OG0008561	Roisl.0022s0401.1.p	XP_020874358.1
OG0008562	Roisl.0022s0408.1.p	XP_002869561.1
OG0008563	Roisl.0022s0423.1.p	XP_002867493.1
OG0008564	Roisl.0022s0428.1.p	XP_020872218.1
OG0008565	Roisl.0022s0463.1.p	XP_002869530.1
OG0008566	Roisl.0191s0348.1.p	XP_020870509.1
OG0008567	Roisl.0022s0471.1.p	XP_020873015.1
OG0008568	Roisl.0022s0473.1.p	XP_020872772.1
OG0008569	Roisl.0022s0474.1.p	XP_002867471.1
OG0008570	Roisl.0022s0477.1.p	XP_020872771.1
OG0008571	Roisl.0022s0508.1.p	XP_002867454.1
OG0008572	Roisl.0091s0903.1.p	XP_002892335.1
OG0008573	Roisl.0021s0182.1.p	XP_020868472.1
OG0008574	Roisl.0007s0650.1.p	XP_020866299.1
OG0008575	Roisl.0191s0224.1.p	XP_020870851.1
OG0008576	Roisl.0191s0354.1.p, Roisl.0191s0352.1.p	XP_002890651.1
OG0008577	Roisl.0191s0425.1.p	XP_020868537.1
OG0008578	Roisl.0046s0062.1.p	XP_020882325.1, XP_002868362.1, XP_020881718.1
OG0008581	Roisl.0179s0078.1.p	XP_002888605.1, XP_002893981.1
OG0008582	Roisl.0179s0071.1.p	XP_002891288.1
OG0008583	Roisl.0074s0513.1.p	XP_020889446.1
OG0008584	Roisl.0010s0191.1.p	XP_020890267.1
OG0008585	Roisl.0214s0612.1.p, Roisl.0214s0615.1.p, Roisl.0214s0613.1.p, Roisl.0214s0616.1.p	XP_020891776.1
OG0008586	Roisl.0019s0735.1.p	XP_020889793.1
OG0008587	Roisl.0019s0646.1.p	XP_020890576.1
OG0008588	Roisl.0004s0119.1.p	XP_020880773.1, XP_002889161.2
OG0008589	Roisl.0001s0549.1.p, Roisl.0053s0379.1.p	XP_020889337.1
OG0008589	Roisl.0019s0809.1.p, Roisl.0039s0013.1.p	XP_020886528.1
OG0008590	Roisl.0039s0087.1.p, Roisl.0039s0086.1.p	XP_002882426.1
OG0008591	Roisl.0012s0185.1.p	XP_020888874.1, XP_020877216.1
OG0008592	Roisl.0074s0602.1.p	XP_020888832.1
OG0008594	Roisl.0053s0396.1.p	XP_020886845.1
OG0008596	Roisl.0204s0155.1.p	XP_002878572.2
OG0008597	Roisl.0046s0637.1.p, Roisl.0046s0633.1.p	XP_002878584.2
OG0008598	Roisl.0046s0558.1.p	XP_020882825.1
OG0008599	Roisl.0046s0555.1.p	XP_002878634.1
OG0008600	Roisl.0006s0591.1.p	XP_002878680.1
OG0008601	Roisl.0021s0604.1.p	XP_002880550.1
OG0008602	Roisl.0004s0006.1.p	XP_002880568.1
OG0008603	Roisl.0189s0073.1.p	XP_002880699.1
OG0008604	Roisl.0033s0100.1.p	XP_020884374.1
OG0008605	Roisl.0028s0824.1.p	XP_002879483.1
OG0008606	Roisl.0011s0051.1.p	XP_002875078.1, XP_002875080.1
OG0008607	Roisl.0011s0493.1.p	XP_002875353.1
OG0008609	Roisl.0184s0225.1.p	XP_020881405.1
OG0008610	Roisl.0210s0920.1.p	XP_002871506.1
OG0008611	Roisl.0210s1109.1.p	XP_020877066.1
OG0008612	Roisl.0210s1398.1.p	XP_002871745.1
OG0008613	Roisl.0046s0085.1.p, Roisl.0046s0084.1.p	XP_002874171.2
OG0008615	Roisl.0213s0534.1.p	XP_020877701.1
OG0008616	Roisl.0209s0756.1.p, Roisl.0209s0755.1.p, Roisl.0003s0315.1.p	XP_020872697.1
OG0008617	Roisl.0022s0300.1.p	XP_020873390.1
OG0008618	Roisl.0008s0235.1.p	XP_002867675.2
OG0008619	Roisl.0008s0231.1.p	XP_002867678.2
OG0008620	Roisl.0091s0296.1.p	XP_002869949.1
OG0008621	Roisl.0074s0839.1.p, Roisl.0074s0840.1.p	XP_020875785.1
OG0008622	Roisl.0012s0063.1.p	XP_020871625.1
OG0008623	Roisl.0014s0070.1.p	XP_002865640.1, XP_002865639.1
OG0008624	Roisl.0014s0003.1.p	XP_002865612.1
OG0008626	Roisl.0036s0033.1.p	XP_002863930.1
OG0008627	Roisl.0036s0069.1.p	XP_002865710.1, XP_002862777.1
OG0008628	Roisl.0214s0244.1.p	XP_002865818.1
OG0008629	Roisl.0031s0112.1.p	XP_002865972.1
OG0008630	Roisl.0031s0136.1.p	XP_020871302.1
OG0008631	Roisl.0210s0598.1.p	XP_002871330.1, XP_020889033.1
OG0008632	Roisl.0075s0167.1.p, Roisl.0075s0158.1.p, Roisl.0075s0165.1.p, Roisl.0075s0157.1.p	XP_020874086.1
OG0008632	Roisl.0075s0166.1.p	XP_020872096.1
OG0008649	Roisl.0003s0051.1.p	XP_020872141.1
OG0008650	Roisl.0003s0055.1.p	XP_002867348.1
OG0008651	Roisl.0091s0009.1.p	XP_020873321.1
OG0008652	Roisl.0091s0013.1.p	XP_020873848.1
OG0008653	Roisl.0209s0366.1.p	XP_020880069.1
OG0008654	Roisl.0209s0383.1.p	XP_020879898.1
OG0008655	Roisl.0046s0783.1.p	XP_002875913.1
OG0008656	Roisl.0046s0780.1.p	XP_020880939.1
OG0008657	Roisl.0021s0098.1.p, Roisl.0021s0105.1.p	XP_020866019.1
OG0008658	Roisl.0053s0096.1.p, Roisl.0046s0771.1.p	XP_020880376.1
OG0008659	Roisl.0046s0714.1.p	XP_020880972.1
OG0008660	Roisl.0046s0725.1.p	XP_020880362.1
OG0008661	Roisl.0046s0742.1.p	XP_020880357.1
OG0008662	Roisl.0011s0002.1.p	XP_020879975.1
OG0008663	Roisl.0011s0084.1.p	XP_020880417.1
OG0008664	Roisl.0009s0189.1.p	XP_020868269.1, XP_020874699.1
OG0008665	Roisl.0210s1519.1.p	XP_002871802.1
OG0008666	Roisl.0210s1487.1.p	XP_002873859.1
OG0008667	Roisl.0210s1486.1.p	XP_020877815.1
OG0008668	Roisl.0210s1467.1.p	XP_020877774.1
OG0008669	Roisl.0074s0640.1.p	XP_020888432.1
OG0008670	Roisl.0210s1426.1.p	XP_002873820.2
OG0008671	Roisl.0210s1380.1.p	XP_020876704.1
OG0008672	Roisl.0210s1379.1.p	XP_002873790.1
OG0008673	Roisl.0210s1372.1.p	XP_020879457.1
OG0008674	Roisl.0210s1369.1.p	XP_002871730.1
OG0008675	Roisl.0210s1367.1.p, Roisl.0012s0083.1.p	XP_020878203.1
OG0008676	Roisl.0210s1360.1.p	XP_002871727.1
OG0008677	Roisl.0210s1347.1.p	XP_002873779.1
OG0008678	Roisl.0210s1331.1.p, Roisl.0005s0368.1.p	XP_020878119.1
OG0008679	Roisl.0028s0133.1.p	XP_002880124.1
OG0008680	Roisl.0210s1320.1.p	XP_002873764.1
OG0008681	Roisl.0210s1313.1.p	XP_002871705.1
OG0008682	Roisl.0210s1309.1.p	XP_020878435.1
OG0008683	Roisl.0210s1294.1.p	XP_020876596.1
OG0008684	Roisl.0210s1277.1.p	XP_002873743.1
OG0008685	Roisl.0210s1275.1.p	XP_020876602.1
OG0008686	Roisl.0210s1274.1.p	XP_020876595.1
OG0008687	Roisl.0038s0038.1.p	XP_020887231.1
OG0008688	Roisl.0210s1261.1.p	XP_002871676.1
OG0008689	Roisl.0210s1258.1.p	XP_020876608.1
OG0008691	Roisl.0210s1231.1.p	XP_020876815.1
OG0008692	Roisl.0028s0673.1.p	XP_020884312.1
OG0008693	Roisl.0210s1208.1.p	XP_020878505.1
OG0008694	Roisl.0091s0731.1.p	XP_002892248.1
OG0008695	Roisl.0074s0409.1.p	XP_020891582.1, XP_002885089.1
OG0008696	Roisl.0210s1127.1.p	XP_020876217.1
OG0008697	Roisl.0210s1120.1.p	XP_002873654.1
OG0008698	Roisl.0210s1090.1.p	XP_002873637.1
OG0008699	Roisl.0210s1085.1.p	XP_020877838.1
OG0008700	Roisl.0080s0785.1.p	XP_002864396.1
OG0008701	Roisl.0210s1063.1.p	XP_002873622.2
OG0008702	Roisl.0210s1051.1.p	XP_002873618.1
OG0008703	Roisl.0210s1026.1.p	XP_002873608.1
OG0008704	Roisl.0210s1018.1.p	XP_002871558.1
OG0008705	Roisl.0210s1003.1.p	XP_002873601.1
OG0008706	Roisl.0210s1002.1.p	XP_002873600.1
OG0008707	Roisl.0210s0998.1.p	XP_002871546.1
OG0008708	Roisl.0210s0995.1.p	XP_020878896.1
OG0008709	Roisl.0210s0994.1.p	XP_002871544.2
OG0008711	Roisl.0210s0967.1.p	XP_020879381.1
OG0008712	Roisl.0210s0957.1.p	XP_020875810.1
OG0008713	Roisl.0210s0956.1.p	XP_002871522.1
OG0008714	Roisl.0210s0951.1.p	XP_002871521.1
OG0008715	Roisl.0210s0943.1.p	XP_002873554.1
OG0008716	Roisl.0210s0925.1.p	XP_002873542.1
OG0008717	Roisl.0210s0923.1.p	XP_002873540.1
OG0008718	Roisl.0210s0916.1.p	XP_002873537.1
OG0008719	Roisl.0210s0915.1.p	XP_002871504.1
OG0008720	Roisl.0210s0910.1.p	XP_002873534.1
OG0008721	Roisl.0210s0873.1.p	XP_020876531.1
OG0008722	Roisl.0210s0848.1.p	XP_020876789.1
OG0008723	Roisl.0080s0823.1.p	XP_002864376.1
OG0008724	Roisl.0210s0830.1.p	XP_002871458.2
OG0008725	Roisl.0210s0814.1.p	XP_002873490.1
OG0008726	Roisl.0210s0813.1.p	XP_002871447.1
OG0008727	Roisl.0210s0788.1.p	XP_002873472.1
OG0008728	Roisl.0210s0781.1.p	XP_020876731.1
OG0008729	Roisl.0210s0766.1.p	XP_002873461.1
OG0008730	Roisl.0210s0731.1.p	XP_020879428.1, XP_002873442.1
OG0008731	Roisl.0210s0717.1.p	XP_020879331.1
OG0008732	Roisl.0210s0699.1.p	XP_002873428.1
OG0008733	Roisl.0210s0680.1.p	XP_020877966.1
OG0008735	Roisl.0210s0636.1.p	XP_002873393.1
OG0008736	Roisl.0210s0631.1.p	XP_002873388.1
OG0008737	Roisl.0210s0611.1.p	XP_002873373.1
OG0008738	Roisl.0210s0608.1.p	XP_020877988.1
OG0008739	Roisl.0188s0119.1.p	XP_002875469.1
OG0008740	Roisl.0214s0199.1.p	XP_002863001.2, XP_002865789.1
OG0008741	Roisl.0210s0589.1.p	XP_020878144.1
OG0008742	Roisl.0210s0566.1.p	XP_002873348.1
OG0008743	Roisl.0210s0548.1.p	XP_020878887.1
OG0008744	Roisl.0210s0536.1.p	XP_002873333.1
OG0008745	Roisl.0210s0532.1.p	XP_020876613.1
OG0008746	Roisl.0210s0523.1.p	XP_020878020.1
OG0008747	Roisl.0210s0501.1.p	XP_002871278.1
OG0008748	Roisl.0082s0389.1.p	XP_002874894.1
OG0008749	Roisl.0082s0387.1.p	XP_020878327.1
OG0008750	Roisl.0082s0357.1.p	XP_020876403.1
OG0008751	Roisl.0082s0356.1.p	XP_020876435.1
OG0008752	Roisl.0082s0338.1.p	XP_020876463.1
OG0008753	Roisl.0022s0152.1.p	XP_020873684.1
OG0008754	Roisl.0012s0011.1.p	XP_002865836.1
OG0008755	Roisl.0022s0134.1.p	XP_002867637.1
OG0008756	Roisl.0022s0133.1.p	XP_020873506.1
OG0008757	Roisl.0191s0572.1.p	XP_020876837.1
OG0008758	Roisl.0029s0067.1.p	XP_020883867.1
OG0008759	Roisl.0029s0059.1.p	XP_002880817.1
OG0008760	Roisl.0010s0016.1.p	XP_020884402.1
OG0008761	Roisl.0029s0006.1.p	XP_020883276.1
OG0008762	Roisl.0204s0124.1.p	XP_020884278.1
OG0008763	Roisl.0204s0108.1.p	XP_002880901.1
OG0008764	Roisl.0204s0085.1.p	XP_020884552.1
OG0008765	Roisl.0204s0084.1.p	XP_002880911.1
OG0008766	Roisl.0204s0051.1.p	XP_020882519.1, XP_020885676.1
OG0008767	Roisl.0027s0057.1.p	XP_002875687.2
OG0008768	Roisl.0204s0027.1.p	XP_002880971.1
OG0008770	Roisl.0204s0017.1.p	XP_020883785.1
OG0008771	Roisl.0204s0009.1.p	XP_002880962.1
OG0008772	Roisl.0082s0544.1.p	XP_020883782.1
OG0008773	Roisl.0082s0553.1.p	XP_002879115.1
OG0008774	Roisl.0082s0558.1.p	XP_020883803.1
OG0008775	Roisl.0082s0560.1.p	XP_002880951.1
OG0008776	Roisl.0082s0597.1.p	XP_020884453.1
OG0008777	Roisl.0082s0602.1.p	XP_002879096.1
OG0008778	Roisl.0082s0625.1.p, Roisl.0017s0025.1.p, Roisl.0033s0163.1.p	XP_002879168.1
OG0008779	Roisl.0082s0633.1.p	XP_002880999.1
OG0008780	Roisl.0082s0649.1.p	XP_002881008.1
OG0008781	Roisl.0082s0650.1.p	XP_020885214.1
OG0008782	Roisl.0082s0651.1.p	XP_002881010.1
OG0008783	Roisl.0082s0659.1.p	XP_020884412.1
OG0008784	Roisl.0082s0660.1.p	XP_020885054.1
OG0008785	Roisl.0082s0671.1.p	XP_002881024.1
OG0008786	Roisl.0082s0693.1.p	XP_020882830.1
OG0008787	Roisl.0082s0728.1.p	XP_020883963.1
OG0008788	Roisl.0082s0729.1.p	XP_020887023.1, XP_002879214.1
OG0008789	Roisl.0033s0015.1.p	XP_002879243.1
OG0008790	Roisl.0033s0021.1.p	XP_020884160.1
OG0008791	Roisl.0033s0025.1.p	XP_020884926.1
OG0008792	Roisl.0033s0029.1.p	XP_020884863.1
OG0008793	Roisl.0033s0043.1.p	XP_002881097.1
OG0008794	Roisl.0033s0056.1.p	XP_002879262.1
OG0008795	Roisl.0033s0070.1.p	XP_020883063.1
OG0008796	Roisl.0033s0074.1.p	XP_002879266.1
OG0008797	Roisl.0033s0094.1.p	XP_002881127.1
OG0008798	Roisl.0033s0142.1.p	XP_020885065.1
OG0008799	Roisl.0033s0132.1.p	XP_020884372.1
OG0008800	Roisl.0033s0131.1.p	XP_002881157.1
OG0008801	Roisl.0033s0120.1.p	XP_020884176.1
OG0008802	Roisl.0033s0114.1.p	XP_020884051.1
OG0008803	Roisl.0033s0110.1.p	XP_020883393.1
OG0008805	Roisl.0017s0520.1.p	XP_002881174.1
OG0008806	Roisl.0017s0479.1.p	XP_020884636.1
OG0008807	Roisl.0017s0472.1.p	XP_020882667.1
OG0008809	Roisl.0017s0437.1.p	XP_020873522.1, XP_002879365.2
OG0008810	Roisl.0028s0636.1.p	XP_002881230.1
OG0008811	Roisl.0028s0616.1.p	XP_002879382.1
OG0008812	Roisl.0185s0059.1.p	XP_002863185.1
OG0008814	Roisl.0028s0668.1.p	XP_002881245.2
OG0008815	Roisl.0028s0708.1.p	XP_020886883.1, XP_020885627.1
OG0008816	Roisl.0028s0720.1.p	XP_002879442.1
OG0008817	Roisl.0028s0728.1.p	XP_020884400.1
OG0008818	Roisl.0028s0729.1.p	XP_002881275.1
OG0008819	Roisl.0028s0732.1.p	XP_020882947.1
OG0008820	Roisl.0028s0737.1.p	XP_002879448.1
OG0008821	Roisl.0012s0093.1.p	XP_020884674.1
OG0008822	Roisl.0012s0125.1.p	XP_002865417.1
OG0008823	Roisl.0012s0139.1.p	XP_020868383.1
OG0008824	Roisl.0012s0178.1.p, Roisl.0012s0162.1.p	XP_002863061.1, XP_020871039.1
OG0008825	Roisl.0012s0184.1.p	XP_020871619.1
OG0008826	Roisl.0012s0187.1.p	XP_002863628.1
OG0008827	Roisl.0022s0094.1.p	XP_002869714.1
OG0008828	Roisl.0012s0249.1.p	XP_020871649.1
OG0008830	Roisl.0022s0159.1.p	XP_002869687.1
OG0008831	Roisl.0022s0161.1.p	XP_020873518.1
OG0008832	Roisl.0022s0178.1.p	XP_020873454.1
OG0008833	Roisl.0013s0172.1.p	XP_020869982.1
OG0008834	Roisl.0013s0177.1.p	XP_020868955.1
OG0008835	Roisl.0013s0183.1.p	XP_020870052.1
OG0008836	Roisl.0013s0191.1.p	XP_020870930.1
OG0008837	Roisl.0013s0202.1.p	XP_002894051.1
OG0008838	Roisl.0013s0209.1.p	XP_020869253.1
OG0008839	Roisl.0066s0384.1.p	XP_020868860.1
OG0008840	Roisl.0066s0359.1.p	XP_020870258.1
OG0008841	Roisl.0066s0337.1.p	XP_020869974.1
OG0008842	Roisl.0213s0037.1.p	XP_020869541.1
OG0008843	Roisl.0213s0050.1.p	XP_002893494.1
OG0008844	Roisl.0213s0074.1.p	XP_020868781.1
OG0008845	Roisl.0053s0159.1.p	XP_002885683.1
OG0008846	Roisl.0213s0090.1.p	XP_020866568.1
OG0008847	Roisl.0213s0104.1.p	XP_020869339.1
OG0008848	Roisl.0213s0149.1.p	XP_020867305.1
OG0008849	Roisl.0213s0172.1.p	XP_020869322.1
OG0008850	Roisl.0213s0173.1.p	XP_020869318.1
OG0008851	Roisl.0213s0177.1.p	XP_002890801.1
OG0008852	Roisl.0213s0222.1.p	XP_002890825.1
OG0008853	Roisl.0198s0029.1.p	XP_020866359.1
OG0008854	Roisl.0213s0235.1.p	XP_020867531.1
OG0008855	Roisl.0213s0256.1.p	XP_020868699.1
OG0008856	Roisl.0213s0265.1.p	XP_002890844.1
OG0008857	Roisl.0213s0293.1.p	XP_020866090.1
OG0008858	Roisl.0213s0328.1.p	XP_002890885.1
OG0008859	Roisl.0213s0331.1.p	XP_002890888.1
