Orthogroup	Euclidium_syriacum	Cardamine_glauca
OG0006209	ESY1_g12347_DN3_SP6_c0.t1	Cg002G045000
OG0006210	ESY12_g51734_DN3_SP0_c45.t1	Cg005G159550
OG0006211	ESY12_g51891_DN3_SP1_c0.t1	Cg005G160390
OG0006212	ESY12_g51911_DN3_SP2_c11.t1	Cg005G160470
OG0006213	ESY12_g51973_DN3_SP0_c0.t1	Cg005G160740
OG0006214	ESY1_g11005_DN3_SP0_c0.t1, ESY12_g51995_DN3_SP2_c0.t1	Cg005G160840
OG0006215	ESY12_g52028_DN3_SP6_c0.t1	Cg005G161070
OG0006216	ESY12_g52172_DN1_SP0_c0.t1	Cg005G162000
OG0006217	ESY12_g52181_DN3_SP8_c0.t1	Cg005G162090
OG0006218	ESY12_g51482_DN3_SP8_c6.t1	Cg008G312100, Cg005G162530
OG0006219	ESY12_g51358_DN3_SP0_c0.t1	Cg005G163390
OG0006220	ESY1_g11641_DN3_SP0_c0.t1	Cg002G048740
OG0006221	ESY1_g11712_DN3_SP8_c0.t1	Cg002G048990
OG0006223	ESY7_g19598_DN3_SP0_c0.t1	Cg008G282480
OG0006224	ESY7_g19497_DN3_SP0_c0.t1	Cg008G283120
OG0006225	ESY7_g19431_DN3_SP2_c0.t1	Cg008G283560
OG0006226	ESY7_g17701_DN3_SP7_c0.t1	Cg008G293910
OG0006227	ESY7_g19276_DN3_SP0_c0.t1	Cg008G284310
OG0006228	ESY7_g19176_DN3_SP8_c10.t1	Cg008G284800
OG0006230	ESY6_g49193_DN3_SP8_c0.t1	Cg008G300970
OG0006231	ESY6_g49179_DN3_SP0_c0.t1	Cg008G301090
OG0006232	ESY6_g49106_DN3_SP0_c0.t1	Cg008G301720
OG0006233	ESY6_g49067_DN3_SP0_c0.t1	Cg008G301830
OG0006234	ESY6_g49063_DN3_SP0_c0.t1	Cg008G301880
OG0006235	ESY6_g48939_DN3_SP1_c0.t1	Cg003G108260
OG0006236	ESY6_g48888_DN3_SP0_c0.t1	Cg003G107850, Cg003G107940
OG0006237	ESY1_g8127_DN3_SP8_c0.t1	Cg002G060710
OG0006238	ESY6_g48680_DN3_SP7_c0.t1	Cg003G106750
OG0006239	ESY6_g48653_DN3_SP0_c0.t1	Cg003G106490
OG0006240	ESY6_g49744_DN3_SP8_c0.t1	Cg003G110960
OG0006241	ESY6_g49668_DN3_SP0_c0.t1, ESY8_g60833_DN3_SP0_c0.t1, ESY6_g49670_DN3_SP0_c0.t1, ESY16_g61704_DN3_SP0_c0.t1	Cg003G111310
OG0006242	ESY6_g49664_DN3_SP0_c0.t1	Cg003G111340
OG0006243	ESY6_g49596_DN3_SP8_c0.t1	Cg003G111800
OG0006244	ESY29_g13610_DN1_SP0_c0.t1, ESY16_g62275_DN2_SP0_c0.t1	Cg004G151940
OG0006245	ESY6_g50631_DN3_SP0_c0.t1	Cg003G112610
OG0006246	ESY6_g50628_DN3_SP8_c0.t1	Cg003G112640
OG0006247	ESY6_g50513_DN3_SP3_c0.t1	Cg003G113320
OG0006248	ESY6_g50496_DN3_SP8_c0.t1	Cg003G113470
OG0006249	ESY6_g50484_DN3_SP4_c0.t1	Cg003G113550
OG0006250	ESY6_g50470_DN3_SP0_c0.t1	Cg003G113650
OG0006251	ESY6_g50285_DN3_SP0_c0.t1	Cg003G115220
OG0006252	ESY6_g50245_DN3_SP0_c0.t1	Cg003G115490
OG0006253	ESY20_g13345_DN3_SP3_c0.t1	Cg003G076130
OG0006254	ESY20_g13007_DN3_SP0_c0.t1	Cg014G332790, Cg003G076810
OG0006255	ESY20_g13100_DN3_SP0_c0.t1	Cg003G077940, Cg014G331720
OG0006256	ESY20_g13163_DN3_SP0_c0.t1	Cg014G332100, Cg003G077520
OG0006257	ESY20_g13224_DN2_SP0_c0.t1	Cg014G331280, Cg003G078350, Cg014G331260, Cg003G078360
OG0006259	ESY20_g13279_DN3_SP6_c0.t1	Cg014G330890, Cg003G078660
OG0006260	ESY20_g13283_DN3_SP8_c0.t1	Cg014G330870, Cg003G078680
OG0006261	ESY8_g58135_DN3_SP0_c0.t1	Cg008G319900
OG0006262	ESY20_g12847_DN3_SP0_c0.t1, ESY20_g12848_DN3_SP0_c0.t1	Cg005G173190
OG0006263	ESY20_g12789_DN3_SP0_c0.t1	Cg005G173550
OG0006264	ESY20_g12749_DN3_SP1_c0.t1	Cg005G173700
OG0006265	ESY20_g12674_DN3_SP1_c0.t1	Cg005G174290
OG0006266	ESY8_g58403_DN3_SP0_c0.t1	Cg005G174830
OG0006267	ESY8_g58414_DN2_SP1_c0.t1	Cg005G174950
OG0006268	ESY8_g58534_DN3_SP0_c0.t1	Cg005G175500
OG0006270	ESY8_g58658_DN3_SP0_c0.t1	Cg005G176370
OG0006271	ESY8_g58748_DN3_SP0_c0.t1	Cg005G177270
OG0006272	ESY8_g58749_DN3_SP0_c0.t1	Cg005G177280
OG0006273	ESY8_g58771_DN3_SP0_c0.t1	Cg005G177390
OG0006274	ESY8_g58772_DN3_SP8_c0.t1	Cg005G177400
OG0006275	ESY8_g58927_DN3_SP0_c0.t1	Cg005G178830
OG0006276	ESY8_g59006_DN3_SP1_c0.t1	Cg005G179680
OG0006277	ESY16_g62211_DN3_SP0_c14.t1	Cg001G013310
OG0006278	ESY3_g32617_DN3_SP5_c0.t1	Cg004G116640
OG0006279	ESY7_g19678_DN3_SP8_c0.t1	Cg008G281890
OG0006280	ESY3_g30770_DN2_SP7_c0.t1	Cg004G124260
OG0006281	ESY7_g19657_DN3_SP0_c0.t1	Cg008G282020
OG0006282	ESY16_g62505_DN3_SP8_c0.t1	Cg001G014170
OG0006283	ESY3_g32581_DN3_SP2_c0.t1, ESY3_g32582_DN3_SP1_c0.t1	Cg004G116950
OG0006284	ESY3_g32558_DN2_SP1_c0.t1, ESY3_g32557_DN3_SP0_c0.t1	Cg004G117090
OG0006285	ESY7_g17408_DN3_SP0_c0.t1	Cg008G296060
OG0006286	ESY3_g32318_DN3_SP8_c0.t1, ESY4_g26290_DN3_SP0_c0.t1, ESY3_g32316_DN3_SP0_c0.t1, ESY3_g32317_DN3_SP0_c0.t1	Cg004G118550
OG0006287	ESY3_g32281_DN3_SP6_c0.t1	Cg004G119220
OG0006288	ESY3_g32238_DN3_SP8_c0.t1	Cg004G119440
OG0006289	ESY3_g32174_DN3_SP0_c0.t1	Cg004G119560
OG0006290	ESY3_g32045_DN3_SP6_c0.t1	Cg004G119940
OG0006291	ESY3_g31766_DN3_SP0_c0.t1	Cg004G121160
OG0006294	ESY3_g31401_DN3_SP0_c0.t1	Cg004G123330
OG0006295	ESY12_g50907_DN3_SP8_c0.t1	Cg005G165620
OG0006296	ESY12_g50904_DN3_SP8_c15.t1	Cg005G165630
OG0006297	ESY9_g45597_DN3_SP8_c0.t1	Cg005G166490
OG0006298	ESY9_g45551_DN3_SP0_c0.t1	Cg005G166690
OG0006299	ESY9_g45449_DN3_SP6_c10.t1, ESY10_g15027_DN3_SP0_c0.t1, ESY3_g29263_DN1_SP0_c0.t1, ESY3_g29264_DN3_SP0_c0.t1	Cg005G167150
OG0006300	ESY9_g45389_DN3_SP0_c0.t1	Cg005G167540
OG0006301	ESY9_g44065_DN3_SP0_c0.t1	Cg005G170650
OG0006302	ESY9_g44324_DN3_SP8_c0.t1	Cg005G170230
OG0006303	ESY3_g32022_DN3_SP0_c0.t1	Cg005G170040
OG0006304	ESY1_g11082_DN3_SP0_c0.t1	Cg002G052870
OG0006305	ESY9_g44865_DN3_SP6_c0.t1	Cg005G168960
OG0006307	ESY9_g45309_DN3_SP8_c0.t1	Cg005G167960
OG0006308	ESY5_g2971_DN3_SP8_c0.t1	Cg006G230080
OG0006309	ESY5_g3025_DN3_SP8_c0.t1	Cg006G229770
OG0006310	ESY5_g3065_DN3_SP7_c0.t1	Cg006G229400
OG0006311	ESY5_g3066_DN3_SP8_c0.t1	Cg006G229390
OG0006312	ESY5_g4405_DN3_SP4_c0.t1	Cg006G229170
OG0006314	ESY5_g4369_DN3_SP0_c0.t1	Cg006G228870
OG0006316	ESY5_g4225_DN3_SP0_c0.t1	Cg006G227770
OG0006317	ESY5_g4239_DN3_SP8_c0.t1	Cg006G227880
OG0006318	ESY5_g4112_DN3_SP4_c4.t1	Cg006G226870
OG0006319	ESY5_g3962_DN3_SP8_c0.t1	Cg006G225700
OG0006320	ESY5_g3952_DN3_SP1_c0.t1	Cg006G225600
OG0006321	ESY2_g34754_DN3_SP6_c0.t1	Cg007G276970
OG0006322	ESY5_g3916_DN3_SP2_c0.t1	Cg006G225260
OG0006323	ESY5_g3911_DN3_SP0_c0.t1	Cg006G225180
OG0006324	ESY5_g2421_DN1_SP0_c0.t1	Cg006G224430
OG0006325	ESY5_g2202_DN3_SP0_c0.t1	Cg006G223120
OG0006326	ESY5_g1422_DN3_SP0_c0.t1	Cg006G220950
OG0006327	ESY5_g1363_DN3_SP8_c0.t1	Cg006G220830
OG0006328	ESY19_g41937_DN3_SP7_c0.t1, ESY8_g59827_DN3_SP0_c0.t1	Cg007G267500
OG0006329	ESY13_g57818_DN3_SP8_c0.t1	Cg006G219350
OG0006330	ESY13_g57390_DN3_SP0_c0.t1	Cg006G219050
OG0006331	ESY13_g57210_DN3_SP8_c0.t1	Cg006G219070
OG0006332	ESY13_g58043_DN3_SP0_c0.t1	Cg006G219130
OG0006333	ESY13_g57254_DN3_SP4_c0.t1	Cg001G016670
OG0006334	ESY13_g57255_DN2_SP0_c0.t1	Cg001G016660
OG0006335	ESY13_g57633_DN3_SP8_c0.t1	Cg001G016220
OG0006336	ESY13_g56940_DN3_SP0_c0.t1	Cg001G015970
OG0006337	ESY13_g56699_DN3_SP0_c0.t1	Cg001G015540
OG0006339	ESY8_g59699_DN3_SP2_c0.t1	Cg005G192430
OG0006340	ESY8_g59867_DN3_SP8_c0.t1	Cg005G193540, Cg007G269620
OG0006341	ESY5_g2886_DN3_SP4_c0.t1	Cg006G230720
OG0006342	ESY5_g2853_DN3_SP8_c0.t1	Cg006G231020
OG0006343	ESY5_g2851_DN3_SP8_c0.t1	Cg006G231040
OG0006344	ESY5_g2796_DN2_SP0_c0.t1	Cg006G231500
OG0006345	ESY2_g34975_DN3_SP2_c0.t1	Cg007G274970
OG0006346	ESY5_g3829_DN3_SP6_c0.t1	Cg006G233350
OG0006347	ESY5_g3809_DN3_SP8_c0.t1	Cg006G233430
OG0006348	ESY10_g14011_DN2_SP0_c0.t1, ESY3_g30695_DN3_SP0_c0.t1	Cg008G312740, Cg008G312700
OG0006349	ESY5_g3635_DN3_SP8_c0.t1	Cg006G234680
OG0006350	ESY5_g4427_DN3_SP0_c0.t1	Cg006G238010
OG0006351	ESY5_g3378_DN3_SP8_c0.t1	Cg006G236130
OG0006352	ESY5_g3422_DN3_SP0_c0.t1	Cg006G235850
OG0006353	ESY5_g3211_DN3_SP0_c0.t1	Cg006G237130
OG0006354	ESY5_g3132_DN3_SP5_c0.t1	Cg006G237670
OG0006355	ESY5_g4462_DN3_SP0_c0.t1, ESY7_g18430_DN3_SP0_c0.t1	Cg006G238220
OG0006356	ESY5_g4565_DN3_SP0_c0.t1	Cg006G238940
OG0006357	ESY5_g4602_DN3_SP0_c0.t1	Cg006G239240
OG0006358	ESY5_g4620_DN3_SP6_c0.t1	Cg006G239390
OG0006359	ESY1_g10133_DN3_SP5_c0.t1	Cg002G055570
OG0006360	ESY5_g4696_DN3_SP0_c0.t1	Cg006G239940
OG0006361	ESY5_g4708_DN3_SP0_c14.t1	Cg006G240050
OG0006362	ESY5_g4878_DN3_SP0_c0.t1	Cg006G241260
OG0006363	ESY5_g5079_DN3_SP2_c0.t1	Cg006G242400
OG0006364	ESY5_g5180_DN3_SP8_c0.t1	Cg006G243070
OG0006365	ESY5_g5178_DN3_SP0_c0.t1	Cg006G243050
OG0006367	ESY5_g5388_DN3_SP7_c0.t1	Cg006G244080
OG0006368	ESY7_g17649_DN3_SP7_c0.t1	Cg008G294330
OG0006369	ESY7_g17511_DN3_SP1_c0.t1	Cg008G295350
OG0006370	ESY7_g17464_DN3_SP7_c0.t1	Cg008G295640
OG0006371	ESY7_g17480_DN2_SP0_c0.t1	Cg008G295460
OG0006372	ESY7_g17319_DN3_SP1_c0.t1	Cg008G296600
OG0006374	ESY7_g17151_DN3_SP0_c0.t1	Cg008G297850
OG0006375	ESY5_g5119_DN3_SP0_c0.t1	Cg007G267610
OG0006376	ESY7_g17137_DN3_SP0_c0.t1	Cg008G297980
OG0006377	ESY2_g36070_DN3_SP0_c0.t1, ESY7_g17116_DN3_SP7_c0.t1	Cg008G298120
OG0006378	ESY7_g17018_DN3_SP8_c0.t1	Cg008G298930
OG0006379	ESY15_g64748_DN3_SP1_c0.t1	Cg008G312300
OG0006380	ESY1_g10342_DN3_SP5_c0.t1	Cg002G054600
OG0006381	ESY7_g18716_DN3_SP3_c0.t1	Cg008G287510
OG0006382	ESY7_g18793_DN3_SP4_c0.t1	Cg008G286960
OG0006383	ESY7_g18800_DN3_SP8_c0.t1	Cg008G286920
OG0006384	ESY7_g18833_DN3_SP6_c0.t1	Cg008G286790
OG0006385	ESY20_g12922_DN3_SP0_c0.t1	Cg003G076160
OG0006387	ESY6_g49970_DN2_SP2_c0.t1	Cg008G305050
OG0006388	ESY1_g10869_DN3_SP0_c0.t1	Cg004G152170, Cg002G051830
OG0006389	ESY6_g50055_DN3_SP1_c0.t1	Cg008G304180
OG0006391	ESY6_g50121_DN3_SP0_c0.t1	Cg008G303620
OG0006392	ESY6_g50130_DN3_SP5_c0.t1	Cg008G303520
OG0006393	ESY6_g50133_DN3_SP0_c0.t1	Cg008G303460
OG0006394	ESY6_g49565_DN3_SP0_c0.t1	Cg003G108750
OG0006395	ESY6_g49474_DN3_SP0_c0.t1	Cg003G109350
OG0006396	ESY6_g49489_DN2_SP0_c0.t1, ESY6_g49425_DN3_SP2_c0.t1	Cg003G109730
OG0006397	ESY6_g49397_DN3_SP0_c0.t1	Cg003G109940
OG0006398	ESY6_g49383_DN2_SP0_c0.t1	Cg003G110040
OG0006399	ESY6_g49371_DN3_SP0_c0.t1	Cg003G110150
OG0006400	ESY6_g49335_DN3_SP8_c0.t1	Cg003G110370
OG0006401	ESY6_g49818_DN3_SP0_c0.t1	Cg003G110570
OG0006402	ESY6_g49817_DN3_SP3_c0.t1	Cg003G110580
OG0006403	ESY6_g48633_DN3_SP0_c0.t1	Cg003G106320
OG0006405	ESY1_g10117_DN3_SP8_c0.t1	Cg002G055680
OG0006406	ESY1_g10106_DN3_SP1_c0.t1	Cg002G055750
OG0006407	ESY1_g10099_DN3_SP0_c0.t1	Cg002G055800
OG0006408	ESY1_g9782_DN3_SP0_c0.t1	Cg002G057050
OG0006409	ESY1_g9302_DN3_SP8_c0.t1	Cg002G058200
OG0006410	ESY1_g8865_DN3_SP2_c0.t1	Cg002G059070
OG0006411	ESY1_g7756_DN3_SP0_c0.t1	Cg002G061910
OG0006412	ESY2_g34462_DN3_SP0_c0.t1	Cg007G268570
OG0006413	ESY2_g33528_DN3_SP0_c0.t1	Cg002G062420
OG0006414	ESY19_g41900_DN2_SP6_c0.t1	Cg007G267760
OG0006415	ESY5_g760_DN3_SP0_c0.t1	Cg006G219540
OG0006416	ESY19_g41901_DN3_SP0_c0.t1	Cg007G267790
OG0006417	ESY2_g34398_DN3_SP5_c0.t1	Cg007G269120
OG0006418	ESY2_g35368_DN3_SP0_c0.t1	Cg007G269420
OG0006419	ESY2_g35433_DN2_SP0_c0.t1	Cg007G269960
OG0006420	ESY2_g35458_DN3_SP6_c0.t1	Cg007G270180
OG0006422	ESY5_g2850_DN3_SP1_c0.t1	Cg006G231050
OG0006423	ESY2_g35678_DN2_SP2_c0.t1	Cg007G271960
OG0006424	ESY2_g35741_DN3_SP8_c0.t1	Cg007G272320
OG0006425	ESY2_g35750_DN3_SP0_c0.t1	Cg007G272410
OG0006427	ESY2_g35775_DN2_SP0_c0.t1	Cg007G272650
OG0006428	ESY2_g35036_DN3_SP8_c0.t1	Cg007G278790
OG0006429	ESY2_g35086_DN2_SP8_c0.t1	Cg007G278390
OG0006430	ESY2_g35091_DN3_SP8_c0.t1	Cg007G278340
OG0006431	ESY2_g34648_DN3_SP0_c0.t1	Cg007G277850, Cg006G227640
OG0006433	ESY2_g36026_DN2_SP0_c0.t1	Cg007G275890
OG0006434	ESY2_g35945_DN3_SP0_c0.t1	Cg007G275300
OG0006436	ESY2_g35899_DN3_SP0_c0.t1	Cg007G273650
OG0006437	ESY2_g35825_DN3_SP2_c0.t1	Cg007G273030
OG0006438	ESY2_g36798_DN3_SP0_c0.t1	Cg007G279710
OG0006439	ESY2_g36768_DN3_SP0_c0.t1	Cg007G279870
OG0006440	ESY2_g36701_DN2_SP5_c0.t1	Cg007G280040
OG0006441	ESY2_g36606_DN3_SP8_c0.t1	Cg007G280800
OG0006442	ESY11_g52755_DN2_SP0_c0.t1, ESY3_g30123_DN3_SP0_c0.t1	Cg004G128580
OG0006443	ESY3_g30339_DN3_SP8_c0.t1	Cg004G130230
OG0006444	ESY2_g36911_DN3_SP4_c0.t1	Cg006G196370
OG0006445	ESY3_g30577_DN3_SP8_c0.t1	Cg004G131790
OG0006446	ESY3_g30598_DN3_SP7_c0.t1	Cg004G131970
OG0006447	ESY3_g30640_DN3_SP4_c0.t1	Cg004G132230
OG0006449	ESY3_g29845_DN3_SP0_c0.t1	Cg004G133550
OG0006450	ESY2_g33453_DN3_SP0_c0.t1, ESY1_g9567_DN3_SP0_c0.t1	Cg008G320190, Cg002G057710
OG0006451	ESY3_g29802_DN3_SP8_c15.t1	Cg001G003210, Cg004G133950
OG0006452	ESY3_g29797_DN3_SP3_c0.t1	Cg004G134010
OG0006453	ESY3_g29792_DN3_SP0_c0.t1	Cg004G134060
OG0006454	ESY3_g29781_DN3_SP4_c0.t1	Cg004G134140
OG0006455	ESY3_g29757_DN3_SP8_c0.t1	Cg004G134290
OG0006456	ESY3_g29749_DN3_SP3_c0.t1	Cg004G134390
OG0006457	ESY3_g29742_DN3_SP0_c0.t1	Cg004G134410
OG0006458	ESY3_g29738_DN3_SP7_c0.t1	Cg004G134470
OG0006459	ESY3_g29727_DN3_SP0_c0.t1	Cg004G134560
OG0006460	ESY22_g41054_DN3_SP2_c0.t1	Cg001G026660
OG0006461	ESY3_g29701_DN2_SP6_c0.t1	Cg004G134790
OG0006462	ESY3_g29674_DN3_SP8_c0.t1	Cg004G135090
OG0006463	ESY2_g37734_DN3_SP0_c0.t1	Cg006G200370
OG0006464	ESY3_g29606_DN3_SP8_c0.t1	Cg004G135510
OG0006465	ESY3_g29408_DN3_SP7_c0.t1	Cg004G136270
OG0006466	ESY3_g29309_DN3_SP8_c4.t1	Cg004G136830
OG0006467	ESY3_g29240_DN3_SP0_c0.t1	Cg004G137210
OG0006468	ESY3_g29175_DN3_SP0_c0.t1	Cg004G138750, Cg004G137640
OG0006469	ESY3_g29166_DN2_SP0_c0.t1	Cg004G137760
OG0006470	ESY3_g29143_DN3_SP0_c0.t1	Cg004G137860
OG0006471	ESY3_g29006_DN3_SP0_c0.t1	Cg004G138600
OG0006472	ESY3_g28890_DN3_SP8_c0.t1	Cg004G139500
OG0006474	ESY3_g28859_DN3_SP0_c34.t1	Cg004G140000
OG0006476	ESY3_g28559_DN3_SP8_c0.t1	Cg004G140610
OG0006477	ESY3_g28547_DN2_SP0_c0.t1	Cg004G140670
OG0006478	ESY3_g28383_DN3_SP6_c0.t1	Cg004G141040
OG0006479	ESY3_g28088_DN3_SP0_c0.t1	Cg004G141840
OG0006480	ESY3_g27042_DN3_SP4_c0.t1	Cg004G144020
OG0006481	ESY33_g12626_DN3_SP0_c0.t1	Cg004G150120, Cg004G151060
OG0006482	ESY11_g53976_DN3_SP4_c0.t1	Cg004G153170
OG0006483	ESY11_g54070_DN2_SP0_c0.t1	Cg004G153660
OG0006484	ESY11_g54149_DN3_SP0_c0.t1	Cg004G153940, Cg004G149240
OG0006485	ESY11_g54342_DN3_SP0_c0.t1	Cg004G154830
OG0006486	ESY11_g54289_DN2_SP0_c0.t1	Cg004G154590
OG0006487	ESY11_g54255_DN2_SP0_c0.t1	Cg004G154430
OG0006488	ESY11_g54614_DN3_SP4_c0.t1	Cg004G155760
OG0006489	ESY11_g54626_DN3_SP0_c0.t1	Cg004G155820
OG0006490	ESY3_g32128_DN3_SP7_c0.t1, ESY11_g53416_DN3_SP0_c0.t1	Cg004G156860
OG0006491	ESY11_g54952_DN3_SP4_c0.t1, ESY3_g31443_DN3_SP0_c0.t1	Cg004G156950
OG0006492	ESY2_g36354_DN3_SP0_c0.t1	Cg006G194560
OG0006493	ESY2_g36349_DN3_SP5_c0.t1	Cg006G194580
OG0006494	ESY2_g36283_DN3_SP8_c0.t1	Cg006G194890
OG0006495	ESY2_g36238_DN2_SP3_c0.t1	Cg006G195280
OG0006496	ESY2_g36221_DN3_SP7_c92.t1	Cg006G195370
OG0006497	ESY2_g36219_DN1_SP0_c0.t1	Cg006G195390
OG0006498	ESY2_g36903_DN3_SP7_c0.t1	Cg006G196250
OG0006499	ESY2_g36909_DN3_SP8_c0.t1	Cg006G196350
OG0006500	ESY2_g37133_DN3_SP0_c0.t1	Cg006G197560
OG0006502	ESY5_g2997_DN3_SP3_c0.t1	Cg006G198440
OG0006503	ESY2_g37268_DN3_SP7_c18.t1	Cg006G198340
OG0006504	ESY2_g37468_DN3_SP0_c0.t1	Cg006G199370
OG0006505	ESY2_g37574_DN3_SP0_c0.t1	Cg006G199780
OG0006506	ESY2_g37635_DN3_SP4_c0.t1	Cg006G199960
OG0006507	ESY2_g38310_DN3_SP0_c0.t1	Cg006G201830, Cg006G201840
OG0006509	ESY1_g5703_DN3_SP5_c0.t1	Cg005G171990
OG0006511	ESY1_g5738_DN3_SP8_c0.t1	Cg005G172060
OG0006513	ESY1_g10321_DN3_SP0_c0.t1	Cg002G054700
OG0006514	ESY1_g10329_DN3_SP8_c4.t1	Cg002G054660
OG0006515	ESY1_g10849_DN3_SP0_c0.t1	Cg002G051750
OG0006516	ESY1_g10751_DN3_SP8_c0.t1	Cg002G051020
OG0006517	ESY1_g10750_DN3_SP2_c0.t1	Cg002G051010
OG0006518	ESY1_g10646_DN3_SP0_c0.t1	Cg002G050450
OG0006519	ESY7_g18342_DN3_SP0_c0.t1, ESY1_g10537_DN3_SP0_c0.t1	Cg002G049940
OG0006520	ESY1_g11839_DN3_SP0_c0.t1	Cg002G049690
OG0006521	ESY1_g11713_DN3_SP1_c0.t1	Cg002G049000
OG0006522	ESY1_g11387_DN3_SP0_c0.t1	Cg002G047620
OG0006523	ESY1_g11984_DN3_SP0_c0.t1	Cg002G046460
OG0006524	ESY1_g12146_DN3_SP2_c0.t1	Cg002G045930
OG0006526	ESY1_g12354_DN3_SP0_c0.t1	Cg002G044960
OG0006527	ESY1_g12398_DN1_SP0_c0.t1	Cg002G044660
OG0006529	ESY1_g12561_DN2_SP2_c0.t1	Cg002G043500
OG0006530	ESY1_g12562_DN3_SP0_c0.t1	Cg002G043490
OG0006531	ESY1_g12587_DN3_SP3_c6.t1	Cg002G043260
OG0006533	ESY1_g10178_DN3_SP0_c9.t1	Cg002G055300
OG0006533	ESY14_g20046_DN3_SP0_c12.t1	Cg001G021210
OG0006535	ESY5_g2593_DN2_SP0_c0.t1	Cg005G186730
OG0006536	ESY3_g29921_DN3_SP0_c0.t1	Cg004G133050
OG0006537	ESY12_g52178_DN2_SP0_c0.t1	Cg005G162060
OG0006538	ESY2_g35084_DN1_SP0_c0.t1	Cg007G278410
OG0006539	ESY4_g24223_DN3_SP0_c0.t1	Cg001G011500
OG0006540	ESY5_g4495_DN3_SP0_c0.t1	Cg006G238410
OG0006541	ESY5_g2556_DN2_SP0_c0.t1	Cg006G224950
OG0006542	ESY2_g34477_DN3_SP5_c0.t1	Cg007G268420
OG0006543	ESY20_g13169_DN3_SP0_c0.t1	Cg014G332200, Cg003G077420
OG0006544	ESY3_g28841_DN3_SP0_c0.t1	Cg004G139970
OG0006546	ESY6_g49103_DN1_SP0_c0.t1, ESY3_g30253_DN1_SP0_c0.t1, ESY3_g29891_DN2_SP0_c0.t1, ESY6_g47194_DN2_SP0_c0.t1	Cg004G139310
OG0006546	ESY7_g19100_DN1_SP0_c0.t1	Cg004G153290
OG0006549	ESY9_g43815_DN2_SP2_c0.t1	Cg001G018310
OG0006550	ESY19_g41914_DN2_SP0_c0.t1	Cg006G219490
OG0006551	ESY7_g19473_DN2_SP0_c0.t1, ESY9_g44884_DN2_SP0_c0.t1	Cg002G050850
OG0006551	ESY6_g50258_DN3_SP0_c0.t1	Cg004G130030
OG0006553	ESY12_g51326_DN3_SP0_c0.t1	Cg004G144550
OG0006553	ESY1_g12030_DN3_SP0_c0.t1, ESY1_g12031_DN3_SP0_c0.t1	Cg004G144560, Cg004G143850, Cg004G144540
OG0006554	ESY10_g14658_DN3_SP0_c0.t1	Cg002G075710
OG0006555	ESY1_g12040_DN3_SP0_c0.t1	Cg001G031720, Cg001G031740, Cg001G031760, Cg001G031750, Cg001G031730, Cg001G031710, Cg001G031770
OG0006570	ESY4_g24022_DN3_SP0_c6.t1, ESY7_g19302_DN3_SP0_c0.t1, ESY7_g19236_DN3_SP0_c0.t1	Cg001G012000
OG0006571	ESY4_g24127_DN3_SP2_c0.t1	Cg001G011890
OG0006572	ESY10_g13858_DN2_SP0_c0.t1	Cg001G011820
OG0006573	ESY4_g24180_DN3_SP0_c0.t1	Cg001G011770
OG0006574	ESY4_g24303_DN3_SP0_c18.t1	Cg001G011310
OG0006575	ESY4_g24316_DN3_SP7_c0.t1	Cg001G011280
OG0006576	ESY4_g24382_DN3_SP4_c0.t1	Cg001G010920
OG0006577	ESY4_g24454_DN3_SP1_c0.t1	Cg001G010590
OG0006578	ESY7_g19584_DN3_SP0_c0.t1, ESY8_g58738_DN3_SP0_c0.t1	Cg008G312850
OG0006579	ESY4_g24631_DN3_SP0_c0.t1	Cg001G010020
OG0006580	ESY4_g24832_DN3_SP0_c5.t1	Cg001G009350
OG0006581	ESY4_g24868_DN3_SP5_c0.t1	Cg001G009220
OG0006582	ESY4_g24893_DN3_SP0_c3.t1	Cg001G009120
OG0006583	ESY4_g25048_DN3_SP8_c0.t1	Cg001G008500
OG0006584	ESY4_g25095_DN3_SP4_c0.t1	Cg001G008270
OG0006585	ESY4_g25195_DN3_SP0_c0.t1	Cg001G007810
OG0006586	ESY5_g4157_DN3_SP0_c0.t1	Cg006G227270
OG0006587	ESY4_g25174_DN3_SP0_c0.t1	Cg001G007700
OG0006589	ESY4_g25806_DN2_SP0_c0.t1	Cg001G006560
OG0006590	ESY4_g25778_DN3_SP7_c0.t1	Cg001G006400
OG0006591	ESY4_g25695_DN3_SP0_c0.t1, ESY4_g25694_DN3_SP0_c0.t1	Cg003G087420, Cg001G006240
OG0006592	ESY4_g25568_DN3_SP8_c0.t1	Cg001G005570
OG0006593	ESY4_g25544_DN3_SP8_c0.t1	Cg001G005390
OG0006595	ESY4_g25504_DN3_SP2_c0.t1	Cg001G005260
OG0006596	ESY4_g25474_DN3_SP0_c0.t1	Cg001G005140
OG0006597	ESY4_g25437_DN3_SP3_c0.t1	Cg001G004980
OG0006598	ESY16_g62016_DN2_SP4_c0.t1	Cg006G215260
OG0006599	ESY16_g61691_DN3_SP8_c0.t1	Cg006G213500
OG0006600	ESY16_g61629_DN3_SP6_c0.t1, ESY16_g61628_DN3_SP0_c0.t1	Cg001G023880
OG0006602	ESY16_g61551_DN3_SP0_c0.t1	Cg001G024280
OG0006603	ESY16_g61501_DN2_SP0_c0.t1	Cg001G024520
OG0006604	ESY9_g44036_DN3_SP0_c0.t1	Cg005G170800
OG0006605	ESY7_g18879_DN3_SP0_c0.t1	Cg008G307910
