Orthogroup	Euclidium_syriacum	Noccaea_praecox
OG0005741	ESY2_g35574_DN3_SP8_c0.t1	Np006G363010, Np003G147550
OG0005742	ESY6_g49300_DN3_SP8_c0.t1	Np003G147830
OG0005743	ESY2_g37303_DN3_SP0_c0.t1	Np004G195820
OG0005744	ESY6_g49172_DN3_SP8_c0.t1	Np003G149030
OG0005746	ESY6_g49048_DN3_SP1_c0.t1	Np003G150250
OG0005747	ESY6_g49024_DN3_SP0_c0.t1	Np003G150540
OG0005748	ESY6_g49013_DN3_SP0_c0.t1	Np003G150650
OG0005749	ESY6_g48944_DN3_SP7_c0.t1	Np003G151600
OG0005750	ESY6_g48912_DN3_SP0_c0.t1	Np003G151930
OG0005751	ESY6_g48658_DN3_SP8_c0.t1	Np006G351010, Np003G153820
OG0005752	ESY6_g49611_DN3_SP8_c0.t1	Np001G005300
OG0005753	ESY5_g3536_DN3_SP0_c0.t1, ESY5_g3537_DN3_SP0_c0.t1, ESY6_g49605_DN3_SP0_c0.t1, ESY6_g49606_DN3_SP0_c0.t1	Np001G005240
OG0005754	ESY6_g50655_DN3_SP0_c0.t1	Np001G004250
OG0005755	ESY6_g50629_DN3_SP0_c0.t1	Np001G004140
OG0005756	ESY6_g50539_DN3_SP0_c0.t1	Np001G003460
OG0005758	ESY6_g50283_DN3_SP0_c0.t1	Np001G000850
OG0005759	ESY20_g12987_DN3_SP6_c0.t1	Np003G189080
OG0005760	ESY20_g12947_DN3_SP0_c0.t1	Np003G189340
OG0005761	ESY20_g13016_DN3_SP0_c34.t1	Np003G188830
OG0005762	ESY20_g13021_DN3_SP0_c0.t1	Np003G188740, Np005G320100
OG0005763	ESY20_g13120_DN2_SP0_c0.t1	Np003G187790
OG0005764	ESY20_g13299_DN3_SP8_c0.t1	Np003G186170
OG0005765	ESY8_g58297_DN3_SP1_c0.t1	Np003G185430
OG0005766	ESY8_g58260_DN3_SP6_c0.t1	Np003G185300
OG0005767	ESY8_g58217_DN3_SP1_c0.t1	Np001G040020
OG0005769	ESY4_g26385_DN3_SP4_c0.t1	Np004G256470
OG0005770	ESY8_g58160_DN3_SP8_c0.t1	Np001G040370
OG0005771	ESY20_g12851_DN3_SP8_c0.t1	Np006G345200, Np009G432010
OG0005772	ESY20_g12850_DN3_SP0_c0.t1	Np009G432000, Np009G432020, Np006G345210
OG0005773	ESY20_g12714_DN3_SP7_c0.t1	Np006G357230
OG0005774	ESY8_g58380_DN3_SP0_c0.t1	Np006G355940
OG0005775	ESY8_g58678_DN3_SP8_c0.t1	Np006G352490
OG0005777	ESY8_g58863_DN3_SP8_c0.t1	Np006G359970
OG0005778	ESY8_g58449_DN3_SP8_c0.t1	Np006G355230
OG0005779	ESY8_g58979_DN2_SP0_c0.t1	Np006G358780
OG0005780	ESY2_g34621_DN3_SP0_c1.t1	Np006G361240
OG0005781	ESY8_g59077_DN1_SP0_c0.t1	Np006G361220
OG0005782	ESY4_g25956_DN3_SP8_c0.t1	Np005G263380
OG0005783	ESY3_g31697_DN3_SP0_c0.t1	Np006G362530
OG0005784	ESY7_g17671_DN2_SP0_c0.t1	Np003G140880
OG0005785	ESY3_g32571_DN3_SP6_c0.t1	Np007G424220, Np007G424330
OG0005786	ESY3_g32510_DN3_SP0_c0.t1, ESY3_g32512_DN3_SP2_c0.t1, ESY3_g32368_DN3_SP1_c0.t1	Np007G423670
OG0005787	ESY3_g32497_DN3_SP8_c0.t1	Np007G423540
OG0005788	ESY3_g32492_DN3_SP8_c0.t1	Np007G423480
OG0005789	ESY3_g32330_DN3_SP8_c0.t1, ESY3_g32109_DN3_SP0_c0.t1	Np007G422300
OG0005790	ESY3_g31625_DN3_SP6_c0.t1	Np001G014180, Np007G417950
OG0005791	ESY3_g31511_DN3_SP0_c0.t1	Np007G416780
OG0005792	ESY3_g31433_DN3_SP7_c0.t1	Np007G416560, Np007G416590
OG0005793	ESY3_g31441_DN3_SP0_c0.t1	Np007G416430
OG0005794	ESY3_g31450_DN3_SP0_c0.t1	Np007G416330
OG0005795	ESY3_g30670_DN3_SP0_c0.t1	Np007G415270
OG0005796	ESY15_g64737_DN3_SP8_c0.t1	Np002G118090
OG0005797	ESY3_g30715_DN3_SP3_c0.t1	Np007G414980
OG0005798	ESY3_g30769_DN2_SP0_c0.t1	Np007G414420
OG0005799	ESY12_g50886_DN3_SP0_c0.t1	Np006G331640
OG0005800	ESY12_g50819_DN3_SP4_c0.t1	Np006G332080
OG0005801	ESY9_g44845_DN3_SP7_c0.t1	Np006G337110
OG0005802	ESY1_g6716_DN3_SP0_c0.t1, ESY9_g45529_DN3_SP7_c0.t1	Np006G333730
OG0005803	ESY9_g44593_DN3_SP0_c0.t1	Np006G338210
OG0005804	ESY1_g11100_DN3_SP8_c0.t1	Np001G056360
OG0005805	ESY9_g44805_DN3_SP0_c0.t1	Np006G337410
OG0005806	ESY9_g44951_DN3_SP0_c0.t1	Np006G336930
OG0005807	ESY3_g32590_DN3_SP3_c0.t1, ESY1_g12497_DN3_SP0_c0.t1	Np006G336830
OG0005808	ESY9_g45254_DN3_SP8_c0.t1	Np006G335750
OG0005809	ESY9_g45364_DN3_SP8_c0.t1	Np006G335080
OG0005810	ESY9_g45348_DN3_SP0_c0.t1	Np006G335200
OG0005811	ESY9_g45328_DN3_SP0_c0.t1	Np006G335360
OG0005812	ESY5_g2912_DN3_SP4_c0.t1	Np004G240990
OG0005813	ESY5_g3043_DN3_SP0_c0.t1, ESY5_g3044_DN3_SP0_c0.t1	Np004G239900
OG0005814	ESY5_g3051_DN3_SP1_c0.t1	Np004G239840
OG0005815	ESY5_g4419_DN3_SP6_c17.t1	Np004G239560
OG0005816	ESY5_g4407_DN3_SP0_c0.t1	Np004G239420
OG0005817	ESY5_g4366_DN3_SP6_c0.t1	Np004G239040
OG0005818	ESY2_g35886_DN3_SP0_c0.t1	Np002G081500
OG0005819	ESY5_g4269_DN1_SP0_c0.t1	Np002G090400, Np002G090490
OG0005819	ESY9_g43057_DN2_SP0_c0.t1, ESY1_g11740_DN3_SP0_c0.t1	Np004G238190
OG0005820	ESY5_g4044_DN3_SP0_c8.t1	Np004G235880
OG0005821	ESY5_g3947_DN1_SP0_c0.t1	Np004G235030
OG0005823	ESY5_g2390_DN3_SP2_c0.t1	Np004G233340
OG0005824	ESY5_g2290_DN3_SP0_c0.t1	Np004G232150
OG0005825	ESY5_g2032_DN3_SP6_c0.t1	Np004G230170
OG0005826	ESY5_g1944_DN3_SP7_c0.t1	Np004G229760
OG0005827	ESY5_g1878_DN3_SP1_c0.t1	Np004G229110
OG0005828	ESY7_g17661_DN3_SP0_c0.t1	Np003G140970
OG0005829	ESY15_g64957_DN3_SP2_c0.t1	Np004G210380
OG0005830	ESY13_g57229_DN3_SP8_c0.t1	Np004G210270
OG0005831	ESY13_g57604_DN3_SP7_c0.t1	Np005G282270
OG0005832	ESY8_g59292_DN2_SP0_c0.t1, ESY7_g18711_DN3_SP0_c0.t1	Np006G363520, Np006G363560, Np006G363600
OG0005833	ESY9_g43540_DN3_SP1_c0.t1	Np005G281400
OG0005834	ESY13_g56866_DN3_SP1_c0.t1	Np005G281290
OG0005836	ESY8_g59483_DN3_SP8_c0.t1	Np006G366360
OG0005837	ESY8_g59520_DN3_SP8_c0.t1	Np006G366630
OG0005838	ESY5_g2876_DN3_SP4_c0.t1	Np004G241340
OG0005839	ESY5_g2840_DN3_SP0_c0.t1	Np004G241760
OG0005840	ESY5_g2726_DN3_SP7_c0.t1	Np004G242870
OG0005841	ESY5_g2630_DN3_SP0_c0.t1, ESY15_g64251_DN3_SP0_c0.t1	Np004G243740
OG0005842	ESY5_g3868_DN3_SP0_c0.t1	Np004G244740
OG0005843	ESY5_g3844_DN3_SP8_c0.t1	Np004G244920
OG0005844	ESY5_g3813_DN3_SP2_c0.t1	Np004G245260
OG0005845	ESY5_g3787_DN3_SP8_c0.t1	Np004G245650
OG0005846	ESY5_g3767_DN3_SP8_c0.t1	Np004G245770
OG0005847	ESY5_g3731_DN3_SP1_c0.t1	Np004G246210
OG0005848	ESY5_g3702_DN3_SP0_c0.t1	Np004G246600
OG0005849	ESY5_g3643_DN3_SP3_c0.t1	Np004G247240
OG0005851	ESY2_g34663_DN3_SP0_c0.t1, ESY5_g3507_DN2_SP0_c0.t1, ESY11_g54686_DN3_SP0_c0.t1, ESY1_g12174_DN3_SP0_c0.t1	Np002G105500, Np004G248160
OG0005852	ESY5_g3490_DN3_SP3_c0.t1, ESY2_g34032_DN3_SP0_c0.t1	Np004G248250
OG0005853	ESY5_g3395_DN3_SP8_c0.t1	Np004G248950, Np001G001110
OG0005854	ESY5_g3330_DN3_SP0_c0.t1	Np004G249550
OG0005855	ESY5_g3279_DN3_SP0_c0.t1	Np004G249830
OG0005856	ESY5_g3165_DN3_SP7_c0.t1	Np004G250610
OG0005857	ESY5_g3133_DN2_SP8_c0.t1	Np004G250960
OG0005858	ESY5_g4442_DN3_SP0_c0.t1	Np004G251420
OG0005859	ESY5_g4472_DN2_SP0_c0.t1	Np004G251740
OG0005860	ESY5_g4509_DN2_SP0_c0.t1	Np004G251980
OG0005861	ESY5_g4582_DN3_SP0_c0.t1	Np004G252550
OG0005862	ESY5_g4959_DN3_SP8_c0.t1	Np004G255510
OG0005863	ESY5_g4960_DN3_SP7_c0.t1	Np004G255540
OG0005864	ESY7_g17360_DN1_SP0_c0.t1, ESY5_g4965_DN1_SP0_c0.t1	Np004G255620
OG0005865	ESY5_g5243_DN3_SP7_c0.t1	Np004G257360
OG0005866	ESY5_g5358_DN3_SP6_c0.t1	Np004G258040
OG0005867	ESY5_g5436_DN3_SP2_c0.t1	Np004G258430
OG0005868	ESY5_g5515_DN3_SP0_c0.t1	Np004G259280
OG0005870	ESY7_g17622_DN3_SP0_c0.t1	Np003G141260
OG0005871	ESY7_g17655_DN3_SP0_c0.t1	Np003G141020
OG0005872	ESY7_g17488_DN3_SP1_c0.t1	Np003G142000
OG0005873	ESY7_g17425_DN3_SP8_c0.t1	Np003G142550
OG0005874	ESY3_g31999_DN3_SP0_c0.t1, ESY3_g32001_DN3_SP0_c0.t1	Np003G142960
OG0005875	ESY7_g17157_DN3_SP4_c0.t1	Np003G144850
OG0005876	ESY7_g17031_DN3_SP0_c0.t1	Np003G146290, Np003G146050
OG0005877	ESY7_g16897_DN3_SP0_c0.t1	Np003G147000
OG0005878	ESY15_g64580_DN2_SP0_c0.t1	Np001G015300
OG0005879	ESY10_g15864_DN3_SP0_c0.t1	Np001G016130
OG0005880	ESY10_g15876_DN3_SP7_c0.t1	Np001G016280
OG0005881	ESY15_g64225_DN3_SP8_c50.t1	Np001G016460
OG0005882	ESY16_g62118_DN3_SP8_c0.t1	Np001G016780
OG0005883	ESY15_g64470_DN2_SP0_c17.t1	Np001G017220
OG0005884	ESY7_g17709_DN3_SP8_c0.t1	Np003G140570
OG0005885	ESY7_g18917_DN3_SP0_c0.t1	Np003G130430, Np007G403650
OG0005886	ESY6_g49926_DN3_SP3_c0.t1	Np001G013450
OG0005887	ESY6_g50015_DN3_SP2_c0.t1	Np001G012210
OG0005888	ESY6_g50125_DN3_SP0_c0.t1	Np001G011050
OG0005889	ESY6_g49569_DN3_SP6_c0.t1	Np001G009730
OG0005890	ESY6_g49507_DN3_SP6_c0.t1	Np001G009220
OG0005891	ESY6_g49388_DN3_SP0_c13.t1, ESY6_g49188_DN1_SP0_c0.t1	Np001G007700
OG0005892	ESY6_g49363_DN3_SP2_c0.t1	Np001G007380
OG0005892	ESY1_g8455_DN3_SP8_c0.t1	Np001G047190
OG0005893	ESY6_g49821_DN3_SP8_c17.t1	Np001G006920
OG0005894	ESY6_g48630_DN3_SP0_c0.t1	Np003G154130
OG0005895	ESY6_g48623_DN1_SP0_c0.t1	Np003G154170
OG0005896	ESY6_g48609_DN3_SP0_c0.t1	Np003G154300
OG0005897	ESY6_g48602_DN3_SP0_c0.t1	Np003G154370
OG0005898	ESY6_g48587_DN3_SP0_c0.t1	Np003G154540
OG0005900	ESY6_g48562_DN3_SP7_c0.t1	Np003G154770
OG0005901	ESY1_g10160_DN3_SP8_c0.t1	Np001G053270
OG0005902	ESY1_g9934_DN3_SP0_c0.t1	Np001G051860
OG0005903	ESY1_g9609_DN3_SP3_c24.t1	Np001G050180
OG0005904	ESY1_g8996_DN3_SP8_c0.t1	Np001G048080
OG0005905	ESY3_g32325_DN3_SP0_c0.t1, ESY3_g32322_DN3_SP0_c0.t1, ESY3_g32326_DN3_SP0_c0.t1	Np004G200690
OG0005907	ESY2_g34397_DN2_SP0_c0.t1	Np002G088150
OG0005908	ESY4_g25289_DN3_SP0_c0.t1, ESY4_g25276_DN2_SP0_c0.t1, ESY4_g25274_DN3_SP0_c0.t1, ESY4_g25280_DN3_SP0_c0.t1, ESY4_g25275_DN3_SP0_c0.t1, ESY4_g25286_DN3_SP0_c0.t1, ESY2_g35684_DN3_SP1_c0.t1	Np002G086170
OG0005909	ESY2_g35685_DN3_SP0_c0.t1	Np002G083590
OG0005909	ESY8_g60623_DN3_SP0_c0.t1	Np005G315900
OG0005911	ESY2_g35053_DN3_SP1_c0.t1	Np002G073960
OG0005912	ESY2_g34628_DN3_SP7_c0.t1	Np002G075060
OG0005913	ESY2_g34743_DN3_SP0_c0.t1	Np002G076470
OG0005914	ESY2_g34774_DN3_SP7_c0.t1	Np002G076820
OG0005915	ESY2_g36001_DN3_SP0_c1.t1	Np002G078210
OG0005916	ESY2_g35970_DN3_SP0_c0.t1	Np002G078570, Np004G251650
OG0005917	ESY2_g34990_DN3_SP0_c0.t1	Np002G079040
OG0005918	ESY5_g4351_DN3_SP3_c0.t1	Np004G238960
OG0005919	ESY2_g36124_DN3_SP8_c0.t1	Np002G073200
OG0005920	ESY2_g36137_DN3_SP1_c0.t1	Np002G073130
OG0005921	ESY2_g36625_DN3_SP8_c0.t1	Np002G071280
OG0005922	ESY2_g36546_DN3_SP0_c0.t1	Np004G227770
OG0005924	ESY3_g30130_DN3_SP0_c0.t1	Np007G408420
OG0005925	ESY3_g30174_DN3_SP8_c0.t1	Np007G407920
OG0005926	ESY3_g30297_DN3_SP2_c0.t1	Np007G406520
OG0005928	ESY6_g48232_DN2_SP0_c0.t1, ESY3_g30455_DN3_SP5_c0.t1	Np007G405100
OG0005929	ESY2_g36968_DN3_SP8_c18.t1, ESY2_g36966_DN1_SP0_c67.t1, ESY2_g36967_DN2_SP0_c34.t1	Np004G193570
OG0005930	ESY2_g37037_DN3_SP7_c0.t1	Np004G194220
OG0005931	ESY3_g29782_DN3_SP7_c0.t1	Np007G392790
OG0005932	ESY3_g29678_DN3_SP4_c0.t1	Np007G394310
OG0005933	ESY8_g60168_DN3_SP0_c0.t1	Np007G387470
OG0005935	ESY3_g29324_DN3_SP1_c0.t1	Np007G397690
OG0005936	ESY3_g29251_DN3_SP8_c0.t1	Np007G399230
OG0005937	ESY3_g29124_DN3_SP1_c0.t1	Np007G380840
OG0005939	ESY3_g28760_DN3_SP0_c0.t1	Np007G383110
OG0005940	ESY3_g28810_DN3_SP0_c0.t1	Np007G383460
OG0005941	ESY3_g28344_DN3_SP0_c0.t1	Np007G384990
OG0005942	ESY3_g28259_DN3_SP0_c0.t1	Np007G385460
OG0005943	ESY3_g28201_DN3_SP0_c0.t1	Np007G385550
OG0005944	ESY3_g27883_DN3_SP8_c0.t1	Np007G387350
OG0005945	ESY7_g18039_DN1_SP0_c0.t1, ESY7_g18170_DN2_SP0_c0.t1, ESY7_g16433_DN2_SP0_c0.t1	Np007G388340
OG0005946	ESY17_g39856_DN3_SP5_c0.t1	Np005G309380
OG0005947	ESY11_g53514_DN3_SP8_c0.t1	Np007G378910
OG0005948	ESY4_g24639_DN3_SP0_c0.t1, ESY11_g53869_DN3_SP8_c0.t1	Np001G043460, Np007G377000
OG0005949	ESY11_g54189_DN3_SP8_c0.t1	Np007G375020
OG0005950	ESY11_g54266_DN3_SP0_c0.t1	Np007G374670
OG0005951	ESY11_g54606_DN3_SP1_c0.t1	Np007G373420
OG0005952	ESY11_g54642_DN2_SP8_c0.t1	Np007G373160
OG0005953	ESY11_g54806_DN2_SP0_c0.t1, ESY11_g54805_DN1_SP0_c0.t1, ESY11_g54807_DN3_SP0_c0.t1, ESY11_g54803_DN2_SP0_c0.t1	Np007G372510
OG0005954	ESY11_g54852_DN3_SP8_c0.t1	Np007G372250
OG0005955	ESY2_g36378_DN3_SP0_c0.t1, ESY8_g60355_DN1_SP0_c0.t1	Np004G190520
OG0005956	ESY2_g36336_DN3_SP8_c0.t1	Np004G190820
OG0005957	ESY2_g36872_DN3_SP0_c0.t1	Np003G137610, Np007G406440
OG0005958	ESY10_g14411_DN3_SP1_c0.t1, ESY2_g36978_DN3_SP6_c0.t1	Np004G193750
OG0005960	ESY2_g37930_DN2_SP0_c0.t1, ESY2_g37932_DN3_SP0_c0.t1	Np004G199050
OG0005961	ESY2_g37891_DN3_SP8_c0.t1	Np004G198920, Np002G080920
OG0005962	ESY2_g38305_DN3_SP8_c0.t1	Np004G199980
OG0005963	ESY2_g38609_DN3_SP0_c0.t1	Np005G302100
OG0005964	ESY1_g10382_DN3_SP0_c0.t1	Np001G054490
OG0005965	ESY1_g10251_DN3_SP7_c0.t1	Np001G053690
OG0005966	ESY1_g10870_DN3_SP0_c0.t1, ESY1_g10871_DN3_SP0_c0.t1	Np001G057910
OG0005967	ESY1_g10614_DN1_SP0_c0.t1	Np001G060000, Np006G332050
OG0005968	ESY1_g10548_DN3_SP0_c0.t1	Np001G060380
OG0005969	ESY1_g11773_DN3_SP2_c0.t1	Np001G061420, Np001G061430
OG0005970	ESY1_g11756_DN3_SP6_c0.t1	Np001G061550
OG0005971	ESY1_g11651_DN3_SP0_c0.t1	Np001G062230
OG0005972	ESY1_g11650_DN3_SP0_c0.t1, ESY1_g11649_DN3_SP0_c0.t1	Np001G062240
OG0005973	ESY1_g11292_DN3_SP7_c7.t1	Np001G064380
OG0005974	ESY1_g12271_DN3_SP0_c0.t1	Np001G067100
OG0005975	ESY1_g12348_DN3_SP0_c0.t1	Np004G246240, Np001G067710
OG0005976	ESY1_g12330_DN3_SP0_c0.t1	Np001G067470
OG0005977	ESY1_g12579_DN3_SP8_c0.t1	Np001G036900, Np005G285110, Np005G295750, Np005G295740, Np001G069870
OG0005978	ESY1_g12591_DN3_SP8_c0.t1	Np001G069990
OG0005979	ESY2_g37302_DN3_SP0_c0.t1, ESY2_g37300_DN2_SP0_c0.t1	Np004G195810
OG0005982	ESY1_g11975_DN3_SP0_c0.t1, ESY1_g11973_DN2_SP0_c0.t1	Np001G065370
OG0005983	ESY10_g15096_DN3_SP1_c0.t1	Np001G035500
OG0005986	ESY2_g34954_DN3_SP0_c0.t1	Np002G079450, Np002G079420
OG0005987	ESY4_g23862_DN1_SP0_c0.t1	Np005G277030
OG0005988	ESY4_g25906_DN3_SP8_c0.t1	Np005G263500
OG0005989	ESY5_g3391_DN3_SP5_c0.t1	Np004G249050
OG0005991	ESY23_g18_DN3_SP0_c0.t1	Np005G284300, Np005G284270
OG0005992	ESY2_g34475_DN3_SP0_c0.t1	Np002G089570
OG0005993	ESY2_g34933_DN3_SP0_c0.t1, ESY2_g34931_DN3_SP0_c0.t1	Np002G079640
OG0005995	ESY11_g54968_DN2_SP0_c31.t1, ESY11_g54969_DN3_SP0_c0.t1	Np007G371730
OG0005996	ESY3_g30508_DN3_SP0_c0.t1	Np007G404880
OG0005997	ESY3_g31281_DN3_SP0_c0.t1	Np007G410170
OG0005998	ESY7_g18498_DN3_SP0_c0.t1	Np002G119010, Np002G118980, Np006G341300, Np003G132910, Np005G299730
OG0005999	ESY8_g58924_DN3_SP6_c0.t1	Np006G359360
OG0006000	ESY7_g18875_DN3_SP0_c0.t1, ESY7_g18874_DN2_SP0_c0.t1	Np001G008780
OG0006001	ESY8_g60241_DN3_SP0_c0.t1	Np005G318180
OG0006002	ESY6_g50591_DN3_SP0_c0.t1	Np001G003790
OG0006004	ESY3_g31683_DN3_SP0_c0.t1, ESY3_g31681_DN3_SP0_c0.t1, ESY3_g31685_DN2_SP0_c0.t1	Np007G418590
OG0006007	ESY8_g58333_DN3_SP0_c0.t1, ESY16_g61490_DN3_SP0_c0.t1	Np005G299460, Np005G299440
OG0006008	ESY18_g63988_DN2_SP0_c0.t1	Np006G354350, Np001G033430, Np012G437000, Np012G436980, Np004G222390
OG0006016	ESY4_g24209_DN3_SP3_c0.t1	Np005G275810
OG0006017	ESY11_g54514_DN3_SP0_c0.t1	Np007G373720
OG0006018	ESY4_g24616_DN2_SP0_c0.t1	Np005G273350
OG0006019	ESY8_g59522_DN3_SP4_c0.t1	Np006G366650
OG0006020	ESY4_g24720_DN3_SP0_c0.t1	Np005G272860
OG0006021	ESY5_g3104_DN3_SP5_c0.t1	Np004G226150, Np004G251090
OG0006022	ESY4_g24821_DN3_SP8_c0.t1	Np005G272330
OG0006023	ESY4_g24847_DN3_SP0_c0.t1, ESY12_g52050_DN3_SP0_c0.t1	Np005G272240
OG0006024	ESY8_g59410_DN3_SP1_c0.t1	Np006G365460
OG0006025	ESY4_g23555_DN3_SP0_c0.t1	Np004G213510
OG0006026	ESY4_g25857_DN2_SP0_c0.t1	Np005G263710
OG0006027	ESY4_g25838_DN3_SP5_c0.t1	Np005G263810
OG0006028	ESY4_g25835_DN3_SP8_c0.t1	Np005G263820
OG0006029	ESY11_g53522_DN2_SP0_c0.t1	Np007G378560
OG0006030	ESY4_g25566_DN3_SP4_c0.t1	Np005G265290
OG0006032	ESY4_g25545_DN2_SP8_c0.t1	Np005G265470
OG0006033	ESY4_g25433_DN3_SP8_c10.t1	Np005G266090, Np003G151610
OG0006034	ESY16_g61927_DN3_SP0_c0.t1	Np004G215830
OG0006035	ESY16_g61743_DN3_SP6_c0.t1	Np004G219640
OG0006036	ESY16_g61666_DN2_SP8_c0.t1	Np004G205340
OG0006037	ESY16_g61636_DN3_SP0_c0.t1	Np004G205670
OG0006038	ESY16_g61615_DN3_SP5_c0.t1	Np005G296380
OG0006039	ESY16_g61477_DN3_SP8_c0.t1	Np005G299990
OG0006040	ESY2_g34246_DN3_SP1_c0.t1	Np002G106280
OG0006040	ESY5_g3223_DN3_SP0_c0.t1	Np004G250250
OG0006041	ESY2_g34118_DN3_SP2_c0.t1	Np002G113060
OG0006042	ESY3_g31185_DN3_SP0_c0.t1	Np007G397140
OG0006043	ESY2_g33989_DN3_SP0_c0.t1	Np002G115950, Np002G115960
OG0006044	ESY5_g3541_DN3_SP0_c0.t1	Np004G247840
OG0006045	ESY10_g14662_DN3_SP5_c0.t1	Np001G029800
OG0006046	ESY11_g52423_DN3_SP8_c0.t1	Np007G389590
OG0006047	ESY10_g14622_DN3_SP8_c0.t1	Np001G027740
OG0006049	ESY10_g14470_DN3_SP0_c0.t1	Np001G026190
OG0006050	ESY2_g35672_DN3_SP0_c0.t1, ESY2_g36426_DN3_SP0_c0.t1	Np002G083680
OG0006051	ESY10_g14356_DN3_SP0_c0.t1	Np001G025220
OG0006052	ESY10_g14220_DN3_SP7_c0.t1	Np001G024710
OG0006053	ESY10_g14127_DN3_SP4_c0.t1	Np001G024010
OG0006054	ESY5_g2568_DN3_SP7_c0.t1	Np004G244500
OG0006055	ESY10_g14002_DN3_SP0_c0.t1	Np001G023200
OG0006056	ESY10_g13898_DN3_SP5_c0.t1	Np001G022390
OG0006057	ESY10_g13776_DN3_SP0_c0.t1	Np001G021460
OG0006058	ESY10_g13728_DN3_SP0_c0.t1	Np001G021110
OG0006059	ESY10_g13681_DN3_SP0_c0.t1	Np001G020910
OG0006060	ESY10_g13674_DN3_SP0_c0.t1	Np001G020870
OG0006061	ESY21_g55638_DN3_SP3_c0.t1	Np001G020180
OG0006062	ESY21_g55613_DN3_SP8_c0.t1	Np001G020150
OG0006063	ESY7_g17801_DN3_SP0_c0.t1	Np001G019960
OG0006064	ESY21_g55311_DN3_SP8_c0.t1	Np001G019680
OG0006065	ESY2_g34538_DN3_SP0_c0.t1	Np001G019310
OG0006066	ESY2_g34548_DN3_SP0_c0.t1	Np001G019180
OG0006067	ESY2_g35151_DN3_SP3_c0.t1	Np001G018560
OG0006068	ESY2_g35218_DN3_SP0_c0.t1	Np002G094160, Np002G094250
OG0006069	ESY2_g35289_DN3_SP8_c0.t1	Np002G096860
OG0006071	ESY2_g33276_DN3_SP7_c0.t1	Np002G124400
OG0006072	ESY8_g59974_DN1_SP0_c0.t1	Np002G124380
OG0006073	ESY2_g33444_DN3_SP0_c0.t1	Np002G122850
OG0006074	ESY2_g33486_DN3_SP8_c0.t1	Np002G122480
OG0006075	ESY2_g33585_DN3_SP8_c0.t1	Np002G121300
OG0006076	ESY12_g51092_DN3_SP0_c0.t1	Np006G330480
OG0006077	ESY12_g51049_DN3_SP8_c0.t1	Np006G330630
OG0006078	ESY3_g30916_DN3_SP6_c0.t1	Np007G413500
OG0006079	ESY3_g31078_DN3_SP8_c0.t1	Np007G411930
OG0006080	ESY3_g31179_DN3_SP8_c0.t1	Np007G411090
OG0006081	ESY7_g18765_DN3_SP8_c0.t1, ESY3_g31290_DN3_SP0_c0.t1	Np003G131760
OG0006082	ESY3_g30074_DN3_SP6_c0.t1	Np007G408950
OG0006085	ESY6_g45905_DN3_SP0_c0.t1	Np003G184350
OG0006086	ESY6_g46499_DN3_SP0_c0.t1	Np003G167790, Np003G167800, Np003G167780, Np003G167770
OG0006087	ESY13_g56617_DN3_SP0_c0.t1	Np005G280460, Np005G280450, Np005G280410
OG0006088	ESY6_g47180_DN3_SP0_c0.t1	Np003G164730
OG0006089	ESY4_g23846_DN3_SP0_c0.t1, ESY4_g23824_DN3_SP0_c0.t1	Np005G277150
OG0006090	ESY6_g47460_DN3_SP8_c0.t1	Np003G163670
OG0006091	ESY10_g14664_DN3_SP0_c0.t1	Np001G029820
OG0006092	ESY6_g47501_DN3_SP0_c0.t1	Np003G161360
OG0006093	ESY6_g47624_DN3_SP0_c0.t1, ESY7_g17452_DN3_SP0_c0.t1, ESY6_g47625_DN3_SP8_c0.t1	Np003G162480
OG0006094	ESY6_g47881_DN3_SP0_c0.t1	Np003G163150
OG0006095	ESY6_g47908_DN3_SP5_c0.t1	Np003G163340
OG0006096	ESY6_g47918_DN3_SP0_c0.t1	Np003G163410
OG0006097	ESY6_g47982_DN2_SP0_c0.t1	Np003G160610
OG0006098	ESY6_g48081_DN3_SP0_c0.t1	Np003G159270
OG0006099	ESY6_g48298_DN3_SP7_c0.t1	Np003G157130
OG0006100	ESY6_g48443_DN3_SP0_c0.t1	Np003G155880
OG0006101	ESY6_g48472_DN3_SP8_c0.t1	Np003G155720
OG0006102	ESY5_g2922_DN3_SP0_c0.t1	Np004G240880
OG0006103	ESY6_g48538_DN3_SP1_c0.t1	Np003G155070
OG0006104	ESY12_g52041_DN3_SP0_c0.t1, ESY11_g53644_DN3_SP0_c0.t1, ESY5_g2710_DN3_SP0_c0.t1	Np004G243090
OG0006105	ESY6_g48541_DN3_SP5_c0.t1	Np003G155040
OG0006106	ESY7_g18352_DN3_SP0_c0.t1	Np003G139300
OG0006107	ESY7_g18344_DN3_SP8_c0.t1	Np003G139230
OG0006108	ESY7_g18195_DN3_SP8_c0.t1	Np003G138120
OG0006109	ESY7_g18004_DN3_SP1_c0.t1	Np003G136600
OG0006110	ESY7_g17978_DN3_SP0_c0.t1	Np003G136420
OG0006111	ESY7_g17866_DN3_SP8_c15.t1	Np003G135760
OG0006112	ESY7_g17786_DN3_SP8_c0.t1	Np003G135160
OG0006113	ESY7_g18679_DN3_SP7_c0.t1	Np003G134620
OG0006114	ESY7_g18644_DN3_SP0_c0.t1	Np003G134300
OG0006115	ESY7_g18640_DN3_SP0_c0.t1	Np003G134270
