Orthogroup	Euclidium_syriacum	Cochlearia_excelsa
OG0006259	ESY20_g13279_DN3_SP6_c0.t1	g39594, g45245
OG0006260	ESY20_g13283_DN3_SP8_c0.t1	g39596
OG0006261	ESY8_g58135_DN3_SP0_c0.t1	g11086, g39696
OG0006262	ESY20_g12847_DN3_SP0_c0.t1, ESY20_g12848_DN3_SP0_c0.t1	g51359
OG0006263	ESY20_g12789_DN3_SP0_c0.t1	g51331, g39754
OG0006264	ESY20_g12749_DN3_SP1_c0.t1	g39762
OG0006265	ESY20_g12674_DN3_SP1_c0.t1	g39796
OG0006266	ESY8_g58403_DN3_SP0_c0.t1	g51270
OG0006267	ESY8_g58414_DN2_SP1_c0.t1	g37914
OG0006268	ESY8_g58534_DN3_SP0_c0.t1	g39861
OG0006269	ESY8_g58511_DN2_SP0_c0.t1	g39877
OG0006270	ESY8_g58658_DN3_SP0_c0.t1	g51205
OG0006271	ESY8_g58748_DN3_SP0_c0.t1	g39966
OG0006272	ESY8_g58749_DN3_SP0_c0.t1	g51178
OG0006273	ESY8_g58771_DN3_SP0_c0.t1	g39970, g51174
OG0006274	ESY8_g58772_DN3_SP8_c0.t1	g51173, g39971
OG0006275	ESY8_g58927_DN3_SP0_c0.t1	g40033, g37841
OG0006276	ESY8_g59006_DN3_SP1_c0.t1	g40087
OG0006277	ESY16_g62211_DN3_SP0_c14.t1	g17088, g23637
OG0006278	ESY3_g32617_DN3_SP5_c0.t1	g12963
OG0006279	ESY7_g19678_DN3_SP8_c0.t1	g45281
OG0006281	ESY7_g19657_DN3_SP0_c0.t1	g5865
OG0006282	ESY16_g62505_DN3_SP8_c0.t1	g23691
OG0006283	ESY3_g32581_DN3_SP2_c0.t1, ESY3_g32582_DN3_SP1_c0.t1	g7920
OG0006284	ESY3_g32558_DN2_SP1_c0.t1, ESY3_g32557_DN3_SP0_c0.t1	g12695
OG0006285	ESY7_g17408_DN3_SP0_c0.t1	g5085
OG0006286	ESY4_g26290_DN3_SP0_c0.t1, ESY3_g32316_DN3_SP0_c0.t1, ESY3_g32317_DN3_SP0_c0.t1	g12772
OG0006288	ESY3_g32238_DN3_SP8_c0.t1	g12789
OG0006289	ESY3_g32174_DN3_SP0_c0.t1	g12803, g7806
OG0006290	ESY3_g32045_DN3_SP6_c0.t1	g7780
OG0006291	ESY3_g31766_DN3_SP0_c0.t1	g7704
OG0006292	ESY4_g25628_DN3_SP0_c0.t1	g22757, g18144, g37126, g37124
OG0006294	ESY3_g31401_DN3_SP0_c0.t1	g12960
OG0006295	ESY12_g50907_DN3_SP8_c0.t1	g51903
OG0006296	ESY12_g50904_DN3_SP8_c15.t1	g51902
OG0006297	ESY9_g45597_DN3_SP8_c0.t1	g38132
OG0006298	ESY9_g45551_DN3_SP0_c0.t1	g51784, g37322
OG0006299	ESY9_g45449_DN3_SP6_c10.t1, ESY10_g15027_DN3_SP0_c0.t1, ESY3_g29263_DN1_SP0_c0.t1, ESY3_g29264_DN3_SP0_c0.t1	g51753
OG0006300	ESY9_g45389_DN3_SP0_c0.t1	g38108, g37292
OG0006301	ESY9_g44065_DN3_SP0_c0.t1	g51554
OG0006302	ESY9_g44324_DN3_SP8_c0.t1	g38033
OG0006303	ESY3_g32022_DN3_SP0_c0.t1	g51589
OG0006304	ESY9_g44841_DN3_SP0_c0.t1	g2337
OG0006304	ESY1_g11082_DN3_SP0_c0.t1	g19184
OG0006305	ESY9_g44865_DN3_SP6_c0.t1	g38073, g37220
OG0006307	ESY9_g45309_DN3_SP8_c0.t1	g37272, g51718
OG0006308	ESY5_g2971_DN3_SP8_c0.t1	g27325, g31619
OG0006309	ESY5_g3025_DN3_SP8_c0.t1	g27337, g31639
OG0006310	ESY5_g3065_DN3_SP7_c0.t1	g31656
OG0006311	ESY5_g3066_DN3_SP8_c0.t1	g49975
OG0006312	ESY5_g4405_DN3_SP4_c0.t1	g31667
OG0006313	ESY5_g4389_DN1_SP0_c0.t1	g31678
OG0006314	ESY5_g4369_DN3_SP0_c0.t1	g49990
OG0006316	ESY5_g4225_DN3_SP0_c0.t1	g31763
OG0006317	ESY4_g23606_DN3_SP0_c0.t1	g31752, g50031
OG0006318	ESY5_g4112_DN3_SP4_c4.t1	g31821
OG0006319	ESY5_g3962_DN3_SP8_c0.t1	g31914
OG0006320	ESY5_g3952_DN3_SP1_c0.t1	g50134
OG0006321	ESY2_g34754_DN3_SP6_c0.t1	g44406
OG0006322	ESY5_g3916_DN3_SP2_c0.t1	g50150
OG0006323	ESY5_g3911_DN3_SP0_c0.t1	g50154
OG0006324	ESY5_g2421_DN1_SP0_c0.t1, ESY5_g2422_DN3_SP0_c0.t1	g50201
OG0006325	ESY5_g2202_DN3_SP0_c0.t1	g50255
OG0006326	ESY2_g35409_DN3_SP5_c0.t1	g44760
OG0006327	ESY5_g1363_DN3_SP8_c0.t1	g50364
OG0006328	ESY19_g41937_DN3_SP7_c0.t1, ESY8_g59827_DN3_SP0_c0.t1	g41654
OG0006329	ESY13_g57818_DN3_SP8_c0.t1	g50402, g32263
OG0006330	ESY13_g57390_DN3_SP0_c0.t1	g27636
OG0006331	ESY13_g57210_DN3_SP8_c0.t1	g50417
OG0006332	ESY13_g58043_DN3_SP0_c0.t1	g32285
OG0006333	ESY13_g57254_DN3_SP4_c0.t1	g17221, g23845, g47494
OG0006334	ESY13_g57255_DN2_SP0_c0.t1	g47495, g26070, g26093
OG0006335	ESY13_g57633_DN3_SP8_c0.t1	g47514
OG0006336	ESY13_g56940_DN3_SP0_c0.t1	g17190
OG0006337	ESY13_g56699_DN3_SP0_c0.t1	g47535
OG0006339	ESY8_g59699_DN3_SP2_c0.t1	g38495, g50895
OG0006340	ESY8_g59867_DN3_SP8_c0.t1	g38535
OG0006341	ESY5_g2886_DN3_SP4_c0.t1	g27294, g31577
OG0006342	ESY5_g2853_DN3_SP8_c0.t1	g49922, g31556
OG0006343	ESY5_g2851_DN3_SP8_c0.t1	g49921, g31555
OG0006344	ESY5_g2796_DN2_SP0_c0.t1	g27268
OG0006345	ESY2_g34975_DN3_SP2_c0.t1	g44517
OG0006346	ESY5_g3829_DN3_SP6_c0.t1	g49837, g49832, g49827
OG0006347	ESY5_g3809_DN3_SP8_c0.t1	g31387
OG0006348	ESY10_g14011_DN2_SP0_c0.t1, ESY3_g30695_DN3_SP0_c0.t1	g10286
OG0006349	ESY5_g3635_DN3_SP8_c0.t1, ESY9_g43650_DN3_SP0_c0.t1	g49771
OG0006350	ESY5_g4427_DN3_SP0_c0.t1	g31102
OG0006351	ESY5_g3378_DN3_SP8_c0.t1	g27097
OG0006352	ESY5_g3422_DN3_SP0_c0.t1	g27104
OG0006353	ESY5_g3211_DN3_SP0_c0.t1	g27057
OG0006354	ESY5_g3132_DN3_SP5_c0.t1	g31115, g49690
OG0006355	ESY5_g4462_DN3_SP0_c0.t1, ESY7_g18430_DN3_SP0_c0.t1	g49596, g27969
OG0006356	ESY5_g4565_DN3_SP0_c0.t1	g31049
OG0006357	ESY5_g4602_DN3_SP0_c0.t1	g31037
OG0006358	ESY5_g4620_DN3_SP6_c0.t1	g31028, g49555
OG0006359	ESY1_g10133_DN3_SP5_c0.t1	g19319
OG0006360	ESY5_g4696_DN3_SP0_c0.t1	g26972, g49540
OG0006361	ESY5_g4708_DN3_SP0_c14.t1	g26968, g30981
OG0006362	ESY5_g4878_DN3_SP0_c0.t1	g49485
OG0006363	ESY5_g5079_DN3_SP2_c0.t1	g30848, g49443
OG0006364	ESY5_g5180_DN3_SP8_c0.t1	g30816, g49413
OG0006365	ESY5_g5178_DN3_SP0_c0.t1	g30818, g49414
OG0006366	ESY5_g5345_DN3_SP0_c0.t1	g49379
OG0006367	ESY5_g5388_DN3_SP7_c0.t1	g26882
OG0006368	ESY7_g17649_DN3_SP7_c0.t1	g29319, g45652
OG0006369	ESY4_g22448_DN2_SP0_c0.t1	g5137
OG0006369	ESY7_g17511_DN3_SP1_c0.t1	g45680
OG0006370	ESY7_g17464_DN3_SP7_c0.t1	g5119
OG0006371	ESY7_g17480_DN2_SP0_c0.t1	g45687
OG0006372	ESY7_g17319_DN3_SP1_c0.t1	g45726
OG0006374	ESY7_g17151_DN3_SP0_c0.t1	g28989
OG0006375	ESY5_g5119_DN3_SP0_c0.t1	g41643
OG0006376	ESY7_g17137_DN3_SP0_c0.t1	g4982, g28995
OG0006377	ESY2_g36070_DN3_SP0_c0.t1	g29014
OG0006377	ESY7_g17116_DN3_SP7_c0.t1	g4957
OG0006378	ESY7_g17018_DN3_SP8_c0.t1	g29060
OG0006379	ESY15_g64748_DN3_SP1_c0.t1	g10272
OG0006380	ESY1_g10342_DN3_SP5_c0.t1	g2422
OG0006381	ESY7_g18716_DN3_SP3_c0.t1	g29663, g45458
OG0006382	ESY7_g18744_DN3_SP0_c0.t1	g5611
OG0006382	ESY7_g18793_DN3_SP4_c0.t1	g45447
OG0006383	ESY7_g18800_DN3_SP8_c0.t1	g5613
OG0006384	ESY7_g18833_DN3_SP6_c0.t1	g29701, g5614
OG0006385	ESY20_g12922_DN3_SP0_c0.t1	g25349
OG0006387	ESY6_g49970_DN2_SP2_c0.t1	g10059, g592
OG0006388	ESY1_g10869_DN3_SP0_c0.t1	g2271
OG0006389	ESY6_g50055_DN3_SP1_c0.t1	g544
OG0006390	ESY3_g32224_DN3_SP0_c0.t1, ESY6_g50094_DN3_SP4_c0.t1	g524
OG0006391	ESY2_g36758_DN3_SP0_c0.t1	g41758
OG0006392	ESY6_g50130_DN3_SP5_c0.t1	g507
OG0006393	ESY6_g50133_DN3_SP0_c0.t1	g506
OG0006394	ESY6_g49565_DN3_SP0_c0.t1	g439, g9926
OG0006395	ESY6_g49474_DN3_SP0_c0.t1	g9890, g409
OG0006396	ESY6_g49489_DN2_SP0_c0.t1, ESY6_g49425_DN3_SP2_c0.t1	g9879
OG0006398	ESY6_g49383_DN2_SP0_c0.t1	g9868, g369
OG0006399	ESY6_g49371_DN3_SP0_c0.t1, ESY6_g49000_DN3_SP0_c0.t1	g9861
OG0006400	ESY6_g49335_DN3_SP8_c0.t1	g346
OG0006401	ESY6_g49818_DN3_SP0_c0.t1	g9841
OG0006402	ESY6_g49817_DN3_SP3_c0.t1	g9840
OG0006403	ESY6_g48633_DN3_SP0_c0.t1	g28717
OG0006405	ESY1_g10117_DN3_SP8_c0.t1	g19324, g11354
OG0006406	ESY1_g10106_DN3_SP1_c0.t1	g2506
OG0006407	ESY1_g10099_DN3_SP0_c0.t1	g19335, g2509
OG0006408	ESY1_g9782_DN3_SP0_c0.t1	g19386
OG0006409	ESY1_g9302_DN3_SP8_c0.t1	g2690, g19434
OG0006410	ESY1_g8865_DN3_SP2_c0.t1	g19494
OG0006411	ESY1_g7756_DN3_SP0_c0.t1	g27831, g2971
OG0006412	ESY2_g34462_DN3_SP0_c0.t1	g41554
OG0006413	ESY2_g33528_DN3_SP0_c0.t1	g3014
OG0006415	ESY5_g760_DN3_SP0_c0.t1	g32252
OG0006416	ESY19_g41901_DN3_SP0_c0.t1	g18036
OG0006417	ESY2_g34398_DN3_SP5_c0.t1	g44790
OG0006418	ESY2_g35368_DN3_SP0_c0.t1	g44776
OG0006419	ESY2_g35433_DN2_SP0_c0.t1	g45808
OG0006420	ESY2_g35458_DN3_SP6_c0.t1	g44726
OG0006422	ESY5_g2850_DN3_SP1_c0.t1	g31554
OG0006423	ESY2_g35678_DN2_SP2_c0.t1, ESY2_g35677_DN3_SP0_c0.t1	g44652
OG0006424	ESY2_g35741_DN3_SP8_c0.t1	g45977
OG0006425	ESY2_g35750_DN3_SP0_c0.t1	g45972, g44620
OG0006427	ESY2_g35775_DN2_SP0_c0.t1	g45960
OG0006428	ESY2_g35036_DN3_SP8_c0.t1	g46424
OG0006429	ESY2_g35086_DN2_SP8_c0.t1	g46386
OG0006430	ESY2_g35091_DN3_SP8_c0.t1	g13612, g27509
OG0006431	ESY2_g34648_DN3_SP0_c0.t1	g44365
OG0006433	ESY2_g36026_DN2_SP0_c0.t1	g46195
OG0006434	ESY2_g35945_DN3_SP0_c0.t1	g44499
OG0006436	ESY2_g35899_DN3_SP0_c0.t1	g46051
OG0006437	ESY2_g35825_DN3_SP2_c0.t1	g46005
OG0006438	ESY2_g36798_DN3_SP0_c0.t1	g46497
OG0006439	ESY2_g36768_DN3_SP0_c0.t1	g46506
OG0006440	ESY2_g36701_DN2_SP5_c0.t1	g46517
OG0006441	ESY2_g36606_DN3_SP8_c0.t1	g46569
OG0006442	ESY11_g52755_DN2_SP0_c0.t1	g13148
OG0006442	ESY3_g30123_DN3_SP0_c0.t1	g7277
OG0006443	ESY3_g30339_DN3_SP8_c0.t1	g12200
OG0006444	ESY2_g36911_DN3_SP4_c0.t1	g54284, g36620
OG0006445	ESY3_g30577_DN3_SP8_c0.t1	g7081
OG0006446	ESY3_g30598_DN3_SP7_c0.t1	g7067
OG0006447	ESY3_g30640_DN3_SP4_c0.t1	g1451, g12107, g7054
OG0006449	ESY3_g29845_DN3_SP0_c0.t1	g12057, g6975
OG0006450	ESY2_g33453_DN3_SP0_c0.t1, ESY1_g9567_DN3_SP0_c0.t1	g2640, g36001, g19415
OG0006451	ESY3_g29802_DN3_SP8_c15.t1	g13283, g6945
OG0006452	ESY3_g29797_DN3_SP3_c0.t1	g6941
OG0006453	ESY3_g29792_DN3_SP0_c0.t1	g12043, g6937
OG0006454	ESY3_g29781_DN3_SP4_c0.t1	g12041
OG0006455	ESY3_g29757_DN3_SP8_c0.t1	g12034, g12033
OG0006456	ESY3_g29749_DN3_SP3_c0.t1	g6916, g13294
OG0006457	ESY3_g29742_DN3_SP0_c0.t1	g6915
OG0006458	ESY3_g29738_DN3_SP7_c0.t1	g12030, g6914
OG0006459	ESY3_g29727_DN3_SP0_c0.t1	g6910
OG0006460	ESY22_g41054_DN3_SP2_c0.t1	g17688
OG0006461	ESY3_g29701_DN2_SP6_c0.t1	g12016
OG0006462	ESY3_g29674_DN3_SP8_c0.t1	g13307, g916
OG0006463	ESY3_g29609_DN3_SP0_c0.t1, ESY2_g37734_DN3_SP0_c0.t1	g6856
OG0006464	ESY3_g29606_DN3_SP8_c0.t1	g6853
OG0006465	ESY3_g29408_DN3_SP7_c0.t1	g6793
OG0006466	ESY3_g29309_DN3_SP8_c4.t1	g11941, g6755
OG0006467	ESY3_g29240_DN3_SP0_c0.t1	g11918
OG0006468	ESY3_g29175_DN3_SP0_c0.t1	g6707
OG0006469	ESY3_g29166_DN2_SP0_c0.t1	g13372
OG0006470	ESY3_g29143_DN3_SP0_c0.t1	g11885
OG0006471	ESY3_g29006_DN3_SP0_c0.t1	g11862, g13393
OG0006472	ESY3_g28890_DN3_SP8_c0.t1	g13413
OG0006474	ESY3_g28859_DN3_SP0_c34.t1	g6569
OG0006476	ESY3_g28559_DN3_SP8_c0.t1	g6545
OG0006477	ESY3_g28547_DN2_SP0_c0.t1	g6543
OG0006478	ESY3_g28383_DN3_SP6_c0.t1	g11755
OG0006479	ESY3_g28088_DN3_SP0_c0.t1	g13486, g6468
OG0006480	ESY3_g27042_DN3_SP4_c0.t1	g13547, g11653
OG0006481	ESY33_g12626_DN3_SP0_c0.t1	g13695
OG0006482	ESY11_g53976_DN3_SP4_c0.t1	g6110, g14042
OG0006483	ESY2_g33974_DN1_SP0_c0.t1, ESY11_g54070_DN2_SP0_c0.t1	g14013
OG0006484	ESY11_g54149_DN3_SP0_c0.t1	g6043
OG0006485	ESY11_g54342_DN3_SP0_c0.t1, ESY11_g54340_DN2_SP0_c0.t1	g13949
OG0006486	ESY11_g54289_DN2_SP0_c0.t1	g13959
OG0006487	ESY11_g54255_DN2_SP0_c0.t1	g13973, g6019, g36032
OG0006488	ESY11_g54614_DN3_SP4_c0.t1	g5959, g13913
OG0006489	ESY11_g54626_DN3_SP0_c0.t1	g5955, g13911
OG0006491	ESY11_g54952_DN3_SP4_c0.t1, ESY3_g31443_DN3_SP0_c0.t1	g5900, g13848
OG0006492	ESY2_g36354_DN3_SP0_c0.t1	g54306
OG0006493	ESY2_g33792_DN3_SP0_c0.t1	g44769
OG0006494	ESY2_g36283_DN3_SP8_c0.t1	g36710
OG0006495	ESY2_g36238_DN2_SP3_c0.t1	g27992
OG0006496	ESY2_g36221_DN3_SP7_c92.t1	g54348
OG0006497	ESY2_g36219_DN1_SP0_c0.t1	g54349
OG0006498	ESY2_g36903_DN3_SP7_c0.t1	g36630, g54292
OG0006499	ESY2_g36909_DN3_SP8_c0.t1	g36621
OG0006500	ESY2_g37133_DN3_SP0_c0.t1	g36548
OG0006501	ESY2_g37165_DN3_SP1_c0.t1	g36531
OG0006502	ESY5_g2997_DN3_SP3_c0.t1	g36492
OG0006503	ESY2_g37268_DN3_SP7_c18.t1	g36496
OG0006504	ESY2_g37468_DN3_SP0_c0.t1	g36443
OG0006505	ESY2_g37574_DN3_SP0_c0.t1	g36412
OG0006506	ESY2_g37635_DN3_SP4_c0.t1	g28074
OG0006507	ESY2_g38310_DN3_SP0_c0.t1	g28109
OG0006509	ESY1_g5703_DN3_SP5_c0.t1	g51458
OG0006511	ESY1_g5738_DN3_SP8_c0.t1	g51454
OG0006513	ESY1_g10321_DN3_SP0_c0.t1	g2429
OG0006514	ESY1_g10329_DN3_SP8_c4.t1	g2425, g19277
OG0006515	ESY1_g10849_DN3_SP0_c0.t1	g2265
OG0006516	ESY1_g10751_DN3_SP8_c0.t1	g2199, g19085
OG0006517	ESY1_g10750_DN3_SP2_c0.t1	g2196
OG0006518	ESY1_g10646_DN3_SP0_c0.t1	g2182
OG0006519	ESY7_g18342_DN3_SP0_c0.t1, ESY1_g10537_DN3_SP0_c0.t1	g2151, g19029
OG0006520	ESY1_g11839_DN3_SP0_c0.t1	g19019
OG0006521	ESY1_g11713_DN3_SP1_c0.t1	g2085
OG0006522	ESY1_g11387_DN3_SP0_c0.t1	g18932
OG0006523	ESY1_g11984_DN3_SP0_c0.t1	g18856
OG0006524	ESY1_g12146_DN3_SP2_c0.t1	g1898, g18802
OG0006526	ESY1_g12354_DN3_SP0_c0.t1	g1819
OG0006527	ESY1_g12398_DN1_SP0_c0.t1	g11160
OG0006529	ESY1_g12561_DN2_SP2_c0.t1	g18772
OG0006530	ESY1_g12562_DN3_SP0_c0.t1	g11968
OG0006531	ESY1_g12587_DN3_SP3_c6.t1	g18704
OG0006535	ESY5_g2593_DN2_SP0_c0.t1	g11468, g3238, g51211
OG0006536	ESY3_g29921_DN3_SP0_c0.t1	g13265
OG0006537	ESY12_g52178_DN2_SP0_c0.t1	g37518, g37520, g37519
OG0006538	ESY2_g35084_DN1_SP0_c0.t1	g46388
OG0006539	ESY4_g24223_DN3_SP0_c0.t1	g23510, g47689
OG0006540	ESY5_g4495_DN3_SP0_c0.t1	g49579, g27011
OG0006541	ESY5_g2556_DN2_SP0_c0.t1	g31962
OG0006542	ESY2_g34477_DN3_SP5_c0.t1	g44847
OG0006543	ESY20_g13169_DN3_SP0_c0.t1	g39534
OG0006544	ESY3_g28841_DN3_SP0_c0.t1	g13440
OG0006545	ESY10_g14337_DN3_SP0_c0.t1, ESY11_g52884_DN2_SP0_c0.t1, ESY3_g29447_DN2_SP0_c0.t1, ESY16_g62139_DN2_SP0_c0.t1, ESY16_g62134_DN2_SP0_c0.t1, ESY33_g12633_DN3_SP2_c0.t1	g13334
OG0006546	ESY6_g49103_DN1_SP0_c0.t1	g17835
OG0006549	ESY9_g43815_DN2_SP2_c0.t1	g17285, g23948
OG0006554	ESY10_g14658_DN3_SP0_c0.t1	g10818
OG0006558	ESY3_g31590_DN3_SP0_c0.t1	g12506
OG0006570	ESY4_g24022_DN3_SP0_c6.t1, ESY7_g19302_DN3_SP0_c0.t1, ESY7_g19236_DN3_SP0_c0.t1	g17038
OG0006571	ESY4_g24127_DN3_SP2_c0.t1	g23538
OG0006572	ESY10_g13858_DN2_SP0_c0.t1	g17028, g23534
OG0006574	ESY4_g24303_DN3_SP0_c18.t1	g23488
OG0006575	ESY4_g24316_DN3_SP7_c0.t1	g23486, g17012
OG0006576	ESY4_g24382_DN3_SP4_c0.t1	g47701, g23461
OG0006577	ESY4_g24454_DN3_SP1_c0.t1	g23451, g47722
OG0006578	ESY7_g19584_DN3_SP0_c0.t1, ESY8_g58738_DN3_SP0_c0.t1	g10287
OG0006579	ESY4_g24631_DN3_SP0_c0.t1	g17816
OG0006580	ESY4_g24832_DN3_SP0_c5.t1	g47770, g16961
OG0006581	ESY4_g24868_DN3_SP5_c0.t1	g23340, g23336
OG0006582	ESY4_g24893_DN3_SP0_c3.t1	g47783, g23327
OG0006583	ESY4_g25048_DN3_SP8_c0.t1	g23293
OG0006584	ESY4_g25095_DN3_SP4_c0.t1	g23280
OG0006585	ESY4_g25195_DN3_SP0_c0.t1	g23256
OG0006586	ESY5_g4157_DN3_SP0_c0.t1	g50052
OG0006587	ESY4_g25174_DN3_SP0_c0.t1	g23248
OG0006589	ESY4_g25806_DN2_SP0_c0.t1	g18181
OG0006590	ESY4_g25778_DN3_SP7_c0.t1	g23147, g18185
OG0006592	ESY4_g25568_DN3_SP8_c0.t1	g23066
OG0006593	ESY4_g25544_DN3_SP8_c0.t1	g47895
OG0006595	ESY4_g25504_DN3_SP2_c0.t1	g23037
OG0006596	ESY4_g25474_DN3_SP0_c0.t1	g47906, g23025
OG0006597	ESY4_g25437_DN3_SP3_c0.t1	g23017, g47912
OG0006598	ESY16_g62016_DN2_SP4_c0.t1	g32513
OG0006599	ESY16_g61691_DN3_SP8_c0.t1	g50637, g32618
OG0006600	ESY16_g61629_DN3_SP6_c0.t1, ESY16_g61628_DN3_SP0_c0.t1	g17558, g24293
OG0006602	ESY16_g61551_DN3_SP0_c0.t1	g24308
OG0006603	ESY16_g61501_DN2_SP0_c0.t1	g47172
OG0006604	ESY9_g44036_DN3_SP0_c0.t1	g51542
OG0006605	ESY7_g18879_DN3_SP0_c0.t1	g4754
OG0006606	ESY5_g3337_DN3_SP6_c0.t1	g27094
OG0006607	ESY2_g34069_DN3_SP0_c0.t1	g41050
OG0006608	ESY2_g34028_DN3_SP0_c0.t1	g13859
OG0006609	ESY2_g33896_DN3_SP0_c0.t1	g40980
OG0006610	ESY5_g3663_DN3_SP8_c0.t1	g31313
OG0006611	ESY5_g3669_DN3_SP8_c0.t1	g31316, g27155
OG0006612	ESY5_g3718_DN3_SP0_c7.t1	g49779
OG0006613	ESY5_g2878_DN3_SP0_c0.t1	g31573, g27292
OG0006615	ESY10_g14624_DN2_SP7_c0.t1	g18963
OG0006616	ESY10_g14568_DN3_SP7_c0.t1	g10764
OG0006617	ESY10_g14316_DN3_SP8_c0.t1	g10681
OG0006618	ESY5_g2718_DN3_SP0_c0.t1	g31482, g49896
OG0006619	ESY5_g2698_DN3_SP0_c0.t1	g49892
OG0006620	ESY10_g14107_DN3_SP8_c0.t1	g10638
OG0006621	ESY10_g14049_DN3_SP0_c0.t1	g16648
OG0006622	ESY10_g14018_DN3_SP8_c0.t1	g10606
OG0006623	ESY10_g13944_DN1_SP0_c0.t1	g10574
OG0006624	ESY10_g13931_DN3_SP8_c0.t1	g1589
OG0006625	ESY10_g13842_DN3_SP4_c0.t1	g10552
OG0006626	ESY10_g13860_DN2_SP0_c0.t1	g1598
OG0006627	ESY10_g13808_DN3_SP7_c0.t1	g10529
OG0006628	ESY10_g13781_DN3_SP0_c0.t1	g10525
OG0006629	ESY21_g55853_DN3_SP8_c0.t1	g10478
OG0006630	ESY21_g55848_DN3_SP3_c0.t1	g10476
OG0006631	ESY10_g14541_DN3_SP0_c5.t1	g10441
OG0006632	ESY2_g34370_DN3_SP0_c11.t1	g10409
OG0006633	ESY21_g55279_DN3_SP8_c0.t1, ESY2_g33546_DN3_SP0_c0.t1	g10402
OG0006634	ESY2_g34555_DN3_SP6_c0.t1	g10374
OG0006635	ESY6_g47890_DN3_SP8_c0.t1	g39407
OG0006636	ESY2_g34358_DN3_SP6_c20.t1	g41687, g44897
OG0006637	ESY2_g34357_DN3_SP0_c0.t1	g26022
OG0006639	ESY2_g34319_DN3_SP4_c0.t1	g18070
OG0006640	ESY2_g34311_DN3_SP0_c0.t1	g17889
OG0006641	ESY2_g34307_DN3_SP8_c0.t1	g43701
OG0006642	ESY2_g34321_DN2_SP0_c0.t1, ESY2_g33312_DN3_SP0_c0.t1, ESY8_g59961_DN2_SP0_c0.t1	g46619
OG0006643	ESY8_g59996_DN3_SP4_c0.t1	g16767
OG0006644	ESY2_g33367_DN3_SP5_c0.t1	g40805
OG0006645	ESY2_g33537_DN3_SP1_c0.t1	g40848
OG0006647	ESY12_g50955_DN3_SP4_c0.t1	g37363, g51943
OG0006648	ESY3_g30845_DN3_SP0_c0.t1	g7516
OG0006649	ESY3_g30851_DN3_SP7_c0.t1	g12409
OG0006650	ESY4_g25364_DN3_SP0_c0.t1	g22998
OG0006651	ESY3_g30907_DN2_SP0_c0.t1	g12405
OG0006652	ESY7_g19377_DN3_SP4_c0.t1	g5753
OG0006653	ESY6_g49315_DN2_SP0_c0.t1	g13068, g7449
OG0006654	ESY3_g31118_DN3_SP0_c0.t1	g12366
OG0006655	ESY3_g31152_DN3_SP0_c0.t1	g12356
OG0006656	ESY3_g31178_DN3_SP4_c0.t1	g13109, g7404
OG0006657	ESY3_g31194_DN3_SP0_c0.t1	g7398
OG0006658	ESY3_g31193_DN3_SP0_c0.t1	g7399
OG0006659	ESY3_g31254_DN3_SP0_c0.t1, ESY3_g31252_DN3_SP0_c0.t1	g7381
OG0006660	ESY3_g31286_DN2_SP0_c0.t1	g13122, g12316
OG0006661	ESY3_g31323_DN3_SP0_c6.t1	g7360
OG0006662	ESY3_g31309_DN3_SP8_c0.t1	g7350, g13125
OG0006663	ESY3_g31350_DN3_SP1_c0.t1	g7334
OG0006664	ESY3_g31338_DN3_SP0_c0.t1	g12293
OG0006665	ESY3_g30073_DN3_SP3_c0.t1	g7309, g13140
OG0006666	ESY15_g65199_DN3_SP8_c0.t1	g1459
OG0006667	ESY6_g49263_DN3_SP0_c0.t1	g695
OG0006668	ESY13_g56872_DN3_SP8_c0.t1	g23806, g47526
OG0006669	ESY6_g45845_DN3_SP0_c0.t1	g1344
OG0006670	ESY6_g46168_DN3_SP0_c0.t1	g28331
OG0006671	ESY6_g46810_DN3_SP0_c0.t1	g28370, g41222
OG0006672	ESY6_g46859_DN3_SP2_c0.t1	g883
OG0006673	ESY6_g47219_DN3_SP8_c0.t1	g906, g41268
OG0006674	ESY6_g47214_DN3_SP0_c0.t1	g28404
OG0006675	ESY6_g47371_DN3_SP5_c0.t1	g46820, g917
OG0006676	ESY6_g47557_DN3_SP0_c0.t1	g947
OG0006677	ESY6_g47519_DN3_SP8_c0.t1	g934
OG0006678	ESY3_g32549_DN3_SP8_c9.t1	g958
OG0006679	ESY6_g47870_DN3_SP0_c0.t1	g963
OG0006680	ESY6_g47887_DN3_SP3_c0.t1	g39414, g28487
OG0006681	ESY6_g47909_DN2_SP0_c0.t1	g41744, g39405
OG0006682	ESY6_g47973_DN3_SP1_c0.t1	g39395
OG0006684	ESY6_g48085_DN3_SP8_c0.t1	g1029, g39364
OG0006685	ESY6_g48182_DN3_SP7_c0.t1	g28553, g1060
OG0006686	ESY6_g48263_DN3_SP8_c0.t1	g39345
OG0006687	ESY6_g48397_DN3_SP5_c0.t1	g28619
OG0006688	ESY6_g48418_DN3_SP7_c0.t1	g28630
OG0006689	ESY6_g48441_DN3_SP7_c0.t1	g28643
OG0006690	ESY6_g48474_DN3_SP8_c0.t1	g1119
OG0006691	ESY15_g65041_DN3_SP8_c0.t1	g10304
OG0006693	ESY7_g18381_DN3_SP0_c0.t1	g5298, g29388
OG0006694	ESY7_g18368_DN3_SP5_c0.t1	g29394, g5303
