Orthogroup	Euclidium_syriacum	Odontarrhena_muralis
OG0005884	ESY7_g17709_DN3_SP8_c0.t1	Om004G160990, Om004G160980
OG0005885	ESY7_g18917_DN3_SP0_c0.t1	Om004G171590
OG0005886	ESY6_g49926_DN3_SP3_c0.t1	Om008G352090, Om006G240560
OG0005887	ESY6_g50015_DN3_SP2_c0.t1	Om006G239540
OG0005888	ESY6_g50125_DN3_SP0_c0.t1	Om006G238500
OG0005889	ESY6_g49569_DN3_SP6_c0.t1	Om006G237200
OG0005890	ESY6_g49507_DN3_SP6_c0.t1	Om006G236680
OG0005891	ESY6_g49188_DN1_SP0_c0.t1	Om006G258360, Om006G235760
OG0005892	ESY6_g49363_DN3_SP2_c0.t1	Om006G235540
OG0005893	ESY6_g49821_DN3_SP8_c17.t1	Om006G235010
OG0005894	ESY6_g48624_DN3_SP0_c0.t1, ESY6_g48630_DN3_SP0_c0.t1	Om006G247420
OG0005895	ESY6_g48623_DN1_SP0_c0.t1	Om006G247460
OG0005896	ESY6_g48609_DN3_SP0_c0.t1	Om006G247570
OG0005897	ESY6_g48602_DN3_SP0_c0.t1	Om006G247630
OG0005898	ESY6_g48587_DN3_SP0_c0.t1	Om006G247770
OG0005899	ESY3_g31187_DN3_SP0_c0.t1	Om002G054280
OG0005900	ESY6_g48562_DN3_SP7_c0.t1	Om006G247970
OG0005901	ESY1_g10160_DN3_SP8_c0.t1	Om005G185870, Om004G139890, Om006G257260
OG0005902	ESY1_g9934_DN3_SP0_c0.t1	Om006G258670
OG0005903	ESY1_g9609_DN3_SP3_c24.t1	Om006G260600
OG0005904	ESY1_g8996_DN3_SP8_c0.t1	Om006G263240
OG0005906	ESY10_g15005_DN2_SP0_c0.t1	Om008G339300
OG0005907	ESY2_g34397_DN2_SP0_c0.t1	Om005G210050
OG0005908	ESY4_g25289_DN3_SP0_c0.t1, ESY4_g25276_DN2_SP0_c0.t1, ESY4_g25274_DN3_SP0_c0.t1, ESY4_g25280_DN3_SP0_c0.t1, ESY4_g25275_DN3_SP0_c0.t1, ESY4_g25286_DN3_SP0_c0.t1, ESY2_g35684_DN3_SP1_c0.t1	Om005G208520
OG0005909	ESY2_g35685_DN3_SP0_c0.t1	Om005G206160
OG0005911	ESY2_g35053_DN3_SP1_c0.t1	Om004G134020
OG0005912	ESY2_g34628_DN3_SP7_c0.t1	Om004G134890
OG0005913	ESY2_g34743_DN3_SP0_c0.t1	Om004G136130
OG0005914	ESY2_g34774_DN3_SP7_c0.t1	Om007G313020, Om004G136640
OG0005915	ESY2_g36001_DN3_SP0_c1.t1	Om004G137800
OG0005916	ESY2_g35970_DN3_SP0_c0.t1	Om004G138800
OG0005917	ESY2_g34990_DN3_SP0_c0.t1	Om004G139130
OG0005918	ESY5_g4351_DN3_SP3_c0.t1	Om005G198320
OG0005919	ESY2_g36124_DN3_SP8_c0.t1	Om004G132950
OG0005920	ESY2_g36137_DN3_SP1_c0.t1	Om004G132830
OG0005921	ESY2_g36625_DN3_SP8_c0.t1	Om004G130980
OG0005922	ESY2_g36546_DN3_SP0_c0.t1	Om004G130190
OG0005923	ESY5_g2914_DN3_SP8_c0.t1	Om005G196080
OG0005924	ESY3_g30130_DN3_SP0_c0.t1	Om002G056750
OG0005925	ESY3_g30174_DN3_SP8_c0.t1	Om002G057210
OG0005926	ESY3_g30297_DN3_SP2_c0.t1	Om002G058420
OG0005928	ESY6_g48232_DN2_SP0_c0.t1, ESY3_g30455_DN3_SP5_c0.t1	Om002G059830
OG0005929	ESY2_g36968_DN3_SP8_c18.t1, ESY2_g36966_DN1_SP0_c67.t1, ESY2_g36967_DN2_SP0_c34.t1	Om003G093600
OG0005930	ESY2_g37037_DN3_SP7_c0.t1	Om003G094270
OG0005931	ESY3_g29782_DN3_SP7_c0.t1	Om002G064210
OG0005932	ESY3_g29678_DN3_SP4_c0.t1	Om002G065450
OG0005933	ESY8_g60168_DN3_SP0_c0.t1	Om007G317760
OG0005934	ESY7_g19348_DN3_SP0_c0.t1, ESY5_g5075_DN3_SP0_c0.t1	Om002G067050
OG0005935	ESY3_g29324_DN3_SP1_c0.t1	Om002G067380
OG0005936	ESY3_g29251_DN3_SP8_c0.t1	Om002G067990
OG0005937	ESY3_g29124_DN3_SP1_c0.t1, ESY2_g36341_DN2_SP0_c0.t1	Om002G069090
OG0005939	ESY3_g28760_DN3_SP0_c0.t1	Om002G070690
OG0005940	ESY3_g28810_DN3_SP0_c0.t1	Om002G070960
OG0005941	ESY3_g28344_DN3_SP0_c0.t1	Om006G272710, Om002G072640
OG0005942	ESY3_g28259_DN3_SP0_c0.t1	Om002G072880
OG0005943	ESY3_g28201_DN3_SP0_c0.t1	Om002G072920
OG0005944	ESY3_g27883_DN3_SP8_c0.t1	Om002G074350
OG0005946	ESY17_g39856_DN3_SP5_c0.t1	Om003G116590
OG0005947	ESY11_g53514_DN3_SP8_c0.t1	Om002G080790
OG0005948	ESY4_g24639_DN3_SP0_c0.t1, ESY11_g53869_DN3_SP8_c0.t1	Om002G082650
OG0005949	ESY11_g54189_DN3_SP8_c0.t1	Om002G084940
OG0005950	ESY11_g54266_DN3_SP0_c0.t1	Om002G085580
OG0005951	ESY11_g54606_DN3_SP1_c0.t1	Om002G086980
OG0005952	ESY11_g54642_DN2_SP8_c0.t1	Om002G087240
OG0005953	ESY11_g54806_DN2_SP0_c0.t1, ESY11_g54805_DN1_SP0_c0.t1, ESY11_g54807_DN3_SP0_c0.t1	Om002G087830
OG0005954	ESY11_g54852_DN3_SP8_c0.t1	Om002G088030
OG0005955	ESY8_g60355_DN1_SP0_c0.t1	Om003G089790, Om003G090510
OG0005956	ESY2_g36336_DN3_SP8_c0.t1	Om003G090140
OG0005957	ESY2_g36872_DN3_SP0_c0.t1	Om003G092770
OG0005958	ESY10_g14411_DN3_SP1_c0.t1, ESY2_g36978_DN3_SP6_c0.t1	Om003G093750
OG0005960	ESY2_g37930_DN2_SP0_c0.t1, ESY2_g37932_DN3_SP0_c0.t1	Om003G099130
OG0005961	ESY2_g37891_DN3_SP8_c0.t1	Om003G099050
OG0005962	ESY2_g38305_DN3_SP8_c0.t1	Om003G099900
OG0005963	ESY2_g38609_DN3_SP0_c0.t1	Om003G100920
OG0005964	ESY1_g10382_DN3_SP0_c0.t1	Om006G256020
OG0005965	ESY1_g10251_DN3_SP7_c0.t1	Om006G256780
OG0005966	ESY1_g10870_DN3_SP0_c0.t1, ESY1_g10871_DN3_SP0_c0.t1	Om006G252920
OG0005967	ESY1_g10614_DN1_SP0_c0.t1	Om006G251010, Om008G330300
OG0005968	ESY1_g10548_DN3_SP0_c0.t1	Om006G250640
OG0005969	ESY1_g11773_DN3_SP2_c0.t1	Om003G119920
OG0005970	ESY1_g11756_DN3_SP6_c0.t1	Om003G120100
OG0005971	ESY1_g11651_DN3_SP0_c0.t1	Om003G120670
OG0005972	ESY1_g11650_DN3_SP0_c0.t1, ESY1_g11649_DN3_SP0_c0.t1	Om003G120680
OG0005973	ESY1_g11292_DN3_SP7_c7.t1	Om003G123210
OG0005974	ESY1_g12271_DN3_SP0_c0.t1	Om003G126320
OG0005975	ESY1_g12348_DN3_SP0_c0.t1	Om003G127030
OG0005976	ESY1_g12330_DN3_SP0_c0.t1	Om003G126770
OG0005977	ESY1_g12579_DN3_SP8_c0.t1	Om007G298490, Om003G129240
OG0005978	ESY1_g12591_DN3_SP8_c0.t1	Om003G129360
OG0005979	ESY2_g37302_DN3_SP0_c0.t1, ESY2_g37300_DN2_SP0_c0.t1	Om003G096050
OG0005980	ESY10_g14869_DN1_SP0_c0.t1, ESY10_g14865_DN3_SP0_c0.t1, ESY22_g40882_DN3_SP0_c0.t1	Om004G169100
OG0005982	ESY1_g11975_DN3_SP0_c0.t1, ESY1_g11973_DN2_SP0_c0.t1	Om003G124580
OG0005983	ESY10_g15096_DN3_SP1_c0.t1	Om008G359930
OG0005986	ESY2_g34954_DN3_SP0_c0.t1	Om004G139710
OG0005988	ESY4_g25906_DN3_SP8_c0.t1	Om001G030750
OG0005989	ESY5_g3391_DN3_SP5_c0.t1	Om005G188390
OG0005991	ESY23_g18_DN3_SP0_c0.t1	Om005G200230, Om005G200170
OG0005992	ESY2_g34475_DN3_SP0_c0.t1	Om005G211080
OG0005993	ESY2_g34933_DN3_SP0_c0.t1, ESY2_g34931_DN3_SP0_c0.t1	Om004G139960
OG0005995	ESY11_g54969_DN3_SP0_c0.t1	Om002G062910
OG0005996	ESY3_g30508_DN3_SP0_c0.t1	Om002G060110
OG0005997	ESY3_g31281_DN3_SP0_c0.t1	Om002G055160
OG0005998	ESY7_g18498_DN3_SP0_c0.t1	Om004G169320
OG0005999	ESY8_g58924_DN3_SP6_c0.t1	Om007G283570
OG0006000	ESY7_g18875_DN3_SP0_c0.t1, ESY7_g18874_DN2_SP0_c0.t1	Om008G326740, Om007G300460
OG0006001	ESY8_g60241_DN3_SP0_c0.t1	Om007G317380
OG0006002	ESY6_g50591_DN3_SP0_c0.t1	Om006G232400
OG0006007	ESY8_g58333_DN3_SP0_c0.t1, ESY16_g61490_DN3_SP0_c0.t1	Om007G275850
OG0006008	ESY18_g63988_DN2_SP0_c0.t1	Om007G309710, Om001G017370, Om004G150170, Om007G309650, Om007G309680, Om005G217780
OG0006009	ESY6_g46334_DN2_SP3_c0.t1	Om003G112580
OG0006016	ESY4_g24209_DN3_SP3_c0.t1	Om001G023620
OG0006017	ESY11_g54514_DN3_SP0_c0.t1	Om002G086760
OG0006018	ESY4_g24616_DN2_SP0_c0.t1	Om001G026110
OG0006019	ESY8_g59522_DN3_SP4_c0.t1	Om004G155260, Om004G155280, Om004G152320
OG0006020	ESY4_g24720_DN3_SP0_c0.t1	Om001G026680
OG0006021	ESY5_g3104_DN3_SP5_c0.t1	Om005G186200
OG0006022	ESY4_g24821_DN3_SP8_c0.t1	Om001G027420
OG0006023	ESY4_g24847_DN3_SP0_c0.t1, ESY12_g52050_DN3_SP0_c0.t1	Om001G027500
OG0006024	ESY8_g59410_DN3_SP1_c0.t1, ESY4_g24962_DN1_SP0_c0.t1	Om003G100030
OG0006025	ESY4_g23555_DN3_SP0_c0.t1	Om007G290780
OG0006026	ESY4_g25857_DN2_SP0_c0.t1	Om001G031000
OG0006027	ESY4_g25838_DN3_SP5_c0.t1	Om001G031210
OG0006028	ESY4_g25835_DN3_SP8_c0.t1	Om001G031240
OG0006029	ESY11_g53522_DN2_SP0_c0.t1	Om002G080410
OG0006030	ESY4_g25566_DN3_SP4_c0.t1	Om001G033070
OG0006032	ESY4_g25545_DN2_SP8_c0.t1	Om001G033380
OG0006033	ESY4_g25433_DN3_SP8_c10.t1	Om006G244720
OG0006034	ESY16_g61927_DN3_SP0_c0.t1	Om007G292100
OG0006035	ESY16_g61743_DN3_SP6_c0.t1	Om007G277020
OG0006036	ESY16_g61666_DN2_SP8_c0.t1	Om007G276740
OG0006037	ESY16_g61636_DN3_SP0_c0.t1	Om007G276520
OG0006038	ESY16_g61615_DN3_SP5_c0.t1	Om007G276390
OG0006039	ESY16_g61477_DN3_SP8_c0.t1	Om007G275730
OG0006040	ESY2_g34246_DN3_SP1_c0.t1, ESY5_g3223_DN3_SP0_c0.t1	Om006G262900
OG0006041	ESY2_g34118_DN3_SP2_c0.t1	Om022G375020, Om005G218620
OG0006042	ESY2_g34006_DN3_SP8_c0.t1	Om005G220520
OG0006043	ESY2_g33991_DN3_SP0_c0.t1, ESY2_g33992_DN3_SP0_c0.t1, ESY2_g33990_DN3_SP0_c0.t1	Om007G297750
OG0006043	ESY2_g33989_DN3_SP0_c0.t1	Om005G220690, Om005G220680
OG0006044	ESY5_g3541_DN3_SP0_c0.t1	Om005G189480
OG0006045	ESY10_g14662_DN3_SP5_c0.t1	Om001G010800
OG0006046	ESY11_g52423_DN3_SP8_c0.t1	Om003G116070, Om001G021750
OG0006047	ESY10_g14622_DN3_SP8_c0.t1	Om006G275380
OG0006049	ESY10_g14470_DN3_SP0_c0.t1	Om006G274860
OG0006050	ESY2_g35672_DN3_SP0_c0.t1, ESY2_g36426_DN3_SP0_c0.t1	Om005G206340
OG0006051	ESY10_g14356_DN3_SP0_c0.t1	Om006G274470, Om002G067430
OG0006052	ESY10_g14220_DN3_SP7_c0.t1	Om006G274020, Om002G044200
OG0006053	ESY10_g14127_DN3_SP4_c0.t1	Om006G273620
OG0006054	ESY5_g2568_DN3_SP7_c0.t1	Om005G192570
OG0006055	ESY10_g14002_DN3_SP0_c0.t1	Om006G272840
OG0006056	ESY10_g13898_DN3_SP5_c0.t1	Om006G272290
OG0006057	ESY10_g13776_DN3_SP0_c0.t1	Om006G271680
OG0006058	ESY10_g13728_DN3_SP0_c0.t1	Om006G271440
OG0006059	ESY10_g13681_DN3_SP0_c0.t1	Om006G271270
OG0006060	ESY10_g13674_DN3_SP0_c0.t1	Om006G271230
OG0006061	ESY21_g55638_DN3_SP3_c0.t1	Om006G269810
OG0006062	ESY21_g55613_DN3_SP8_c0.t1	Om004G131460
OG0006063	ESY7_g17801_DN3_SP0_c0.t1	Om002G084490
OG0006064	ESY21_g55311_DN3_SP8_c0.t1	Om006G270600
OG0006065	ESY2_g34538_DN3_SP0_c0.t1	Om005G204020, Om007G299450
OG0006066	ESY2_g34548_DN3_SP0_c0.t1	Om006G269530
OG0006067	ESY2_g35151_DN3_SP3_c0.t1	Om006G269220
OG0006068	ESY2_g35218_DN3_SP0_c0.t1	Om005G213410
OG0006069	ESY2_g35289_DN3_SP8_c0.t1	Om005G214220
OG0006070	ESY2_g35329_DN3_SP0_c0.t1	Om005G214870
OG0006071	ESY2_g33276_DN3_SP7_c0.t1	Om005G228630
OG0006072	ESY8_g59974_DN1_SP0_c0.t1	Om005G228610
OG0006073	ESY2_g33444_DN3_SP0_c0.t1	Om005G226740
OG0006074	ESY2_g33486_DN3_SP8_c0.t1	Om005G226280
OG0006075	ESY2_g33585_DN3_SP8_c0.t1	Om005G225520
OG0006076	ESY12_g51092_DN3_SP0_c0.t1	Om008G328340
OG0006077	ESY12_g51049_DN3_SP8_c0.t1	Om008G328630
OG0006078	ESY3_g30916_DN3_SP6_c0.t1	Om002G051860
OG0006079	ESY3_g31078_DN3_SP8_c0.t1	Om002G053220
OG0006080	ESY3_g31179_DN3_SP8_c0.t1	Om002G054210
OG0006081	ESY7_g18765_DN3_SP8_c0.t1, ESY3_g31290_DN3_SP0_c0.t1	Om004G170350
OG0006082	ESY3_g30074_DN3_SP6_c0.t1	Om007G288010, Om007G300180, Om002G056190
OG0006085	ESY6_g45905_DN3_SP0_c0.t1	Om006G243860, Om003G112110
OG0006086	ESY6_g46499_DN3_SP0_c0.t1	Om003G112900
OG0006087	ESY13_g56617_DN3_SP0_c0.t1	Om007G286630
OG0006088	ESY6_g47180_DN3_SP0_c0.t1	Om003G114250
OG0006089	ESY4_g23846_DN3_SP0_c0.t1, ESY4_g23824_DN3_SP0_c0.t1	Om001G021640
OG0006090	ESY6_g47460_DN3_SP8_c0.t1	Om003G115130
OG0006091	ESY10_g14664_DN3_SP0_c0.t1	Om006G275470
OG0006092	ESY6_g47501_DN3_SP0_c0.t1	Om003G115330
OG0006093	ESY6_g47624_DN3_SP0_c0.t1, ESY7_g17452_DN3_SP0_c0.t1	Om003G115920
OG0006094	ESY6_g47881_DN3_SP0_c0.t1	Om003G116160
OG0006095	ESY6_g47908_DN3_SP5_c0.t1	Om003G116320
OG0006096	ESY6_g47918_DN3_SP0_c0.t1	Om003G116400
OG0006097	ESY6_g47982_DN2_SP0_c0.t1	Om003G116890
OG0006098	ESY6_g48081_DN3_SP0_c0.t1	Om003G117730
OG0006099	ESY6_g48298_DN3_SP7_c0.t1	Om006G250230
OG0006100	ESY6_g48443_DN3_SP0_c0.t1	Om006G249230
OG0006101	ESY6_g48472_DN3_SP8_c0.t1	Om006G249060
OG0006102	ESY5_g2922_DN3_SP0_c0.t1	Om005G196160
OG0006103	ESY6_g48538_DN3_SP1_c0.t1	Om006G248220, Om006G248730, Om006G248840, Om006G248790
OG0006104	ESY12_g52041_DN3_SP0_c0.t1, ESY11_g53644_DN3_SP0_c0.t1, ESY5_g2710_DN3_SP0_c0.t1	Om005G193800
OG0006105	ESY6_g48541_DN3_SP5_c0.t1	Om006G248190
OG0006106	ESY7_g18352_DN3_SP0_c0.t1	Om004G162230
OG0006107	ESY7_g18344_DN3_SP8_c0.t1	Om004G162310
OG0006108	ESY7_g18195_DN3_SP8_c0.t1	Om004G163690
OG0006109	ESY7_g18004_DN3_SP1_c0.t1	Om004G165660
OG0006110	ESY7_g17978_DN3_SP0_c0.t1	Om004G165900
OG0006111	ESY7_g17866_DN3_SP8_c15.t1	Om004G166690
OG0006112	ESY7_g17786_DN3_SP8_c0.t1	Om004G167220, Om005G223500
OG0006113	ESY7_g18679_DN3_SP7_c0.t1	Om004G167650
OG0006114	ESY7_g18644_DN3_SP0_c0.t1	Om004G167920
OG0006115	ESY7_g18639_DN3_SP0_c0.t1	Om004G167950
OG0006116	ESY7_g18583_DN3_SP1_c0.t1, ESY7_g17986_DN3_SP1_c0.t1	Om004G168430
OG0006117	ESY6_g49423_DN3_SP8_c0.t1	Om006G236060
OG0006118	ESY3_g32627_DN3_SP0_c0.t1	Om001G000130
OG0006119	ESY9_g42463_DN3_SP0_c0.t1	Om001G000440
OG0006120	ESY9_g42520_DN3_SP0_c0.t1	Om001G001030
OG0006121	ESY9_g42529_DN3_SP0_c0.t1	Om001G001090
OG0006122	ESY9_g42651_DN3_SP0_c0.t1	Om001G002190
OG0006123	ESY9_g42657_DN3_SP0_c0.t1	Om001G002300
OG0006124	ESY9_g42709_DN3_SP2_c0.t1	Om001G002550
OG0006125	ESY9_g43005_DN3_SP8_c0.t1	Om001G004270
OG0006126	ESY8_g59107_DN3_SP1_c0.t1	Om007G285230
OG0006127	ESY9_g43275_DN3_SP8_c0.t1	Om001G005830
OG0006128	ESY9_g43424_DN3_SP1_c0.t1	Om001G006850
OG0006129	ESY9_g43472_DN3_SP0_c0.t1	Om003G109080, Om001G007060
OG0006130	ESY9_g43618_DN3_SP0_c0.t1	Om001G007550
OG0006131	ESY9_g43687_DN3_SP0_c0.t1	Om001G008350
OG0006132	ESY26_g42287_DN3_SP2_c0.t1	Om001G009470
OG0006133	ESY26_g42309_DN1_SP0_c0.t1, ESY26_g42308_DN3_SP1_c0.t1	Om001G009700
OG0006134	ESY23_g144_DN2_SP0_c0.t1	Om001G010680
OG0006135	ESY23_g167_DN3_SP7_c0.t1	Om001G010850
OG0006136	ESY23_g237_DN3_SP0_c0.t1	Om001G011100
OG0006137	ESY23_g369_DN3_SP8_c0.t1	Om005G208120, Om001G011460
OG0006138	ESY18_g63946_DN3_SP8_c0.t1	Om008G350100
OG0006139	ESY14_g20153_DN3_SP0_c0.t1	Om001G012660
OG0006140	ESY14_g21155_DN3_SP1_c0.t1	Om007G315140, Om001G014990
OG0006141	ESY14_g20949_DN3_SP8_c0.t1	Om001G015690
OG0006142	ESY4_g22318_DN3_SP7_c0.t1	Om007G286850
OG0006143	ESY12_g52145_DN3_SP6_c0.t1	Om008G324250
OG0006144	ESY4_g22199_DN3_SP0_c0.t1	Om007G288130
OG0006146	ESY4_g22251_DN3_SP0_c0.t1	Om007G287770
OG0006147	ESY4_g22736_DN3_SP4_c0.t1	Om007G288750
OG0006148	ESY4_g22741_DN2_SP5_c0.t1	Om007G288800, Om007G292780, Om004G163270
OG0006149	ESY4_g23077_DN2_SP0_c0.t1	Om007G289480
OG0006150	ESY4_g23156_DN2_SP0_c0.t1, ESY4_g23195_DN2_SP0_c0.t1	Om007G289580
OG0006151	ESY4_g23199_DN3_SP0_c0.t1	Om007G289670
OG0006152	ESY4_g23223_DN3_SP1_c0.t1	Om007G289720
OG0006153	ESY4_g23488_DN3_SP0_c0.t1, ESY12_g51971_DN3_SP2_c0.t1	Om007G290530
OG0006154	ESY2_g33522_DN1_SP0_c0.t1	Om007G290700
OG0006155	ESY4_g23639_DN3_SP8_c0.t1	Om007G290920
OG0006156	ESY4_g23656_DN3_SP8_c20.t1	Om007G290990
OG0006157	ESY4_g26014_DN3_SP6_c0.t1	Om001G035180
OG0006158	ESY4_g26304_DN3_SP0_c0.t1	Om001G036680
OG0006159	ESY4_g26409_DN3_SP0_c0.t1	Om001G037290
OG0006161	ESY4_g26675_DN1_SP3_c0.t1	Om001G039550
OG0006162	ESY4_g26772_DN3_SP0_c0.t1	Om001G040530
OG0006163	ESY4_g26910_DN3_SP8_c0.t1	Om001G041430
OG0006164	ESY17_g40307_DN3_SP7_c0.t1	Om007G314010
OG0006165	ESY8_g61036_DN3_SP8_c0.t1	Om007G314860
OG0006166	ESY8_g60984_DN3_SP0_c0.t1	Om002G046730
OG0006167	ESY3_g31780_DN3_SP0_c0.t1	Om002G047390, Om002G067700
OG0006168	ESY16_g61952_DN3_SP8_c0.t1	Om007G292070
OG0006169	ESY16_g61848_DN3_SP8_c0.t1	Om007G292360
OG0006170	ESY9_g44221_DN2_SP0_c0.t1	Om008G337650
OG0006171	ESY9_g43272_DN3_SP1_c0.t1, ESY7_g16846_DN2_SP0_c0.t1	Om008G345770
OG0006172	ESY19_g41756_DN3_SP0_c0.t1	Om005G181830
OG0006173	ESY1_g5887_DN2_SP0_c0.t1	Om008G340570
OG0006174	ESY1_g6163_DN2_SP1_c0.t1	Om008G340740
OG0006175	ESY4_g21742_DN2_SP0_c0.t1	Om002G063100
OG0006176	ESY3_g29280_DN3_SP7_c0.t1	Om008G346390, Om008G346560
OG0006177	ESY25_g62590_DN3_SP8_c0.t1	Om008G347620
OG0006178	ESY18_g63990_DN3_SP0_c0.t1	Om008G349930
OG0006178	ESY18_g63002_DN3_SP0_c0.t1	Om008G352010
OG0006179	ESY18_g63318_DN3_SP0_c0.t1	Om008G351660
OG0006180	ESY18_g63164_DN3_SP0_c0.t1	Om008G351880
OG0006181	ESY18_g63139_DN3_SP8_c0.t1	Om008G352790
OG0006182	ESY18_g63003_DN3_SP7_c0.t1	Om008G352020
OG0006183	ESY7_g16115_DN3_SP7_c0.t1	Om001G008820, Om008G353590
OG0006184	ESY7_g16220_DN3_SP0_c0.t1	Om008G353910
OG0006185	ESY7_g16325_DN2_SP0_c0.t1	Om008G354040
OG0006186	ESY7_g16442_DN3_SP0_c0.t1	Om008G354960
OG0006187	ESY7_g16738_DN3_SP8_c0.t1	Om008G357590, Om007G314150
OG0006188	ESY7_g16778_DN3_SP0_c0.t1	Om008G358090
OG0006189	ESY10_g15125_DN3_SP8_c0.t1	Om008G359790
OG0006190	ESY10_g15111_DN3_SP0_c0.t1	Om008G359800
OG0006192	ESY10_g14734_DN3_SP8_c0.t1	Om008G362890
OG0006193	ESY11_g52794_DN3_SP8_c0.t1	Om002G078040
OG0006194	ESY5_g4701_DN3_SP8_c0.t1	Om005G183670, Om005G214760
OG0006195	ESY2_g38313_DN3_SP8_c0.t1	Om004G171620
OG0006196	ESY5_g3715_DN3_SP0_c0.t1	Om003G104140
OG0006197	ESY15_g65960_DN3_SP8_c0.t1	Om003G103750
OG0006198	ESY22_g40430_DN3_SP0_c0.t1, ESY22_g40408_DN3_SP0_c0.t1	Om003G102780
OG0006199	ESY22_g40534_DN3_SP1_c0.t1	Om003G102730
OG0006200	ESY22_g41063_DN3_SP8_c0.t1, ESY1_g5785_DN2_SP0_c0.t1	Om003G101910
OG0006201	ESY2_g38738_DN3_SP0_c0.t1	Om003G101310
OG0006202	ESY8_g60116_DN3_SP0_c22.t1	Om008G328300, Om008G328240, Om005G227590
OG0006203	ESY8_g60073_DN3_SP1_c0.t1, ESY8_g60117_DN3_SP0_c0.t1	Om002G050570
OG0006204	ESY12_g51593_DN2_SP2_c0.t1	Om008G320170
OG0006205	ESY12_g51613_DN3_SP0_c0.t1	Om008G320290
OG0006206	ESY12_g51616_DN3_SP0_c15.t1	Om008G320320
OG0006207	ESY12_g51662_DN3_SP0_c0.t1	Om008G320600
OG0006208	ESY12_g51672_DN3_SP0_c0.t1	Om008G320690
OG0006209	ESY1_g12347_DN3_SP6_c0.t1	Om003G127020
OG0006210	ESY12_g51734_DN3_SP0_c45.t1	Om003G096120, Om008G321150
OG0006211	ESY12_g51891_DN3_SP1_c0.t1	Om008G322190
OG0006212	ESY12_g51911_DN3_SP2_c11.t1	Om008G322270
OG0006213	ESY12_g51973_DN3_SP0_c0.t1	Om008G322660
OG0006214	ESY1_g11005_DN3_SP0_c0.t1, ESY12_g51995_DN3_SP2_c0.t1	Om008G322760
OG0006215	ESY12_g52028_DN3_SP6_c0.t1	Om008G323010
OG0006216	ESY12_g52172_DN1_SP0_c0.t1	Om003G124070, Om008G324530
OG0006217	ESY12_g52181_DN3_SP8_c0.t1	Om008G324670
OG0006218	ESY12_g51482_DN3_SP8_c6.t1	Om008G325340
OG0006219	ESY12_g51358_DN3_SP0_c0.t1	Om008G326390
OG0006220	ESY1_g11641_DN3_SP0_c0.t1	Om003G120750
OG0006221	ESY1_g11712_DN3_SP8_c0.t1	Om003G120400
OG0006223	ESY7_g19598_DN3_SP0_c0.t1	Om004G176690
OG0006224	ESY7_g19497_DN3_SP0_c0.t1	Om001G017980, Om004G175760
OG0006225	ESY7_g19431_DN3_SP2_c0.t1	Om004G175200
OG0006226	ESY7_g17701_DN3_SP7_c0.t1	Om004G160920
OG0006227	ESY5_g3485_DN3_SP0_c0.t1	Om004G174140
OG0006227	ESY7_g19276_DN3_SP0_c0.t1	Om004G174150
OG0006228	ESY7_g19176_DN3_SP8_c10.t1	Om004G173450
OG0006230	ESY6_g49193_DN3_SP8_c0.t1	Om006G242240
OG0006231	ESY6_g49179_DN3_SP0_c0.t1	Om006G242390
OG0006232	ESY6_g49106_DN3_SP0_c0.t1	Om006G243260
OG0006233	ESY6_g49067_DN3_SP0_c0.t1	Om006G243380
OG0006234	ESY6_g49063_DN3_SP0_c0.t1, ESY8_g58545_DN3_SP0_c0.t1	Om006G243430
OG0006235	ESY6_g48939_DN3_SP1_c0.t1	Om006G244790
OG0006236	ESY6_g48888_DN3_SP0_c0.t1	Om006G245260
OG0006237	ESY1_g8127_DN3_SP8_c0.t1	Om004G170650
OG0006238	ESY6_g48680_DN3_SP7_c0.t1	Om006G246700
OG0006239	ESY6_g48653_DN3_SP0_c0.t1	Om006G247150
OG0006240	ESY6_g49744_DN3_SP8_c0.t1	Om003G112670, Om003G112680, Om006G234570
OG0006241	ESY6_g49668_DN3_SP0_c0.t1, ESY8_g60833_DN3_SP0_c0.t1, ESY6_g49670_DN3_SP0_c0.t1, ESY16_g61704_DN3_SP0_c0.t1	Om006G234130
OG0006242	ESY6_g49664_DN3_SP0_c0.t1	Om006G234100
OG0006243	ESY6_g49596_DN3_SP8_c0.t1	Om006G233580
OG0006244	ESY29_g13610_DN1_SP0_c0.t1, ESY16_g62275_DN2_SP0_c0.t1	Om005G200610, Om002G082170
OG0006245	ESY6_g50631_DN3_SP0_c0.t1	Om006G232710
OG0006246	ESY6_g50628_DN3_SP8_c0.t1	Om006G232680
OG0006247	ESY6_g50513_DN3_SP3_c0.t1	Om006G231910
OG0006248	ESY6_g50496_DN3_SP8_c0.t1	Om006G231720
OG0006249	ESY6_g50484_DN3_SP4_c0.t1	Om006G231630
OG0006250	ESY6_g50470_DN3_SP0_c0.t1	Om006G231540
OG0006251	ESY6_g50285_DN3_SP0_c0.t1	Om006G229740, Om001G019870
OG0006252	ESY6_g50245_DN3_SP0_c0.t1	Om006G229370
OG0006253	ESY20_g13345_DN3_SP3_c0.t1	Om004G157280
OG0006254	ESY20_g13007_DN3_SP0_c0.t1	Om004G158040
OG0006255	ESY20_g13100_DN3_SP0_c0.t1	Om004G158730, Om004G158720
OG0006256	ESY20_g13163_DN3_SP0_c0.t1	Om004G159140
