Orthogroup	Euclidium_syriacum	Cardamine_hirsuta
OG0006366	ESY5_g5345_DN3_SP0_c0.t1	CARHR256520, CARHR254420, CARHR001890
OG0006367	ESY5_g5388_DN3_SP7_c0.t1	CARHR001580
OG0006368	ESY7_g17649_DN3_SP7_c0.t1	CARHR199160
OG0006369	ESY7_g17511_DN3_SP1_c0.t1	CARHR198230
OG0006370	ESY7_g17464_DN3_SP7_c0.t1	CARHR198000
OG0006371	ESY7_g17480_DN2_SP0_c0.t1	CARHR198120
OG0006372	ESY7_g17319_DN3_SP1_c0.t1	CARHR197000
OG0006374	ESY7_g17151_DN3_SP0_c0.t1	CARHR195620
OG0006375	ESY5_g5119_DN3_SP0_c0.t1	CARHR060270
OG0006376	ESY7_g17137_DN3_SP0_c0.t1	CARHR195490
OG0006377	ESY2_g36070_DN3_SP0_c0.t1, ESY7_g17116_DN3_SP7_c0.t1	CARHR195350
OG0006378	ESY7_g17018_DN3_SP8_c0.t1	CARHR194440
OG0006379	ESY15_g64748_DN3_SP1_c0.t1	CARHR183810
OG0006380	ESY1_g10342_DN3_SP5_c0.t1	CARHR161940
OG0006381	ESY7_g18716_DN3_SP3_c0.t1	CARHR206500
OG0006382	ESY7_g18793_DN3_SP4_c0.t1	CARHR206860
OG0006383	ESY7_g18800_DN3_SP8_c0.t1	CARHR206820
OG0006384	ESY7_g18833_DN3_SP6_c0.t1	CARHR207230
OG0006385	ESY20_g12922_DN3_SP0_c0.t1	CARHR248310
OG0006387	ESY6_g49970_DN2_SP2_c0.t1	CARHR188070
OG0006388	ESY1_g10869_DN3_SP0_c0.t1	CARHR164690
OG0006389	ESY6_g50055_DN3_SP1_c0.t1	CARHR188940
OG0006390	ESY3_g32224_DN3_SP0_c0.t1	CARHR189320
OG0006391	ESY6_g50121_DN3_SP0_c0.t1	CARHR189610
OG0006392	ESY6_g50130_DN3_SP5_c0.t1	CARHR189690
OG0006393	ESY6_g50133_DN3_SP0_c0.t1	CARHR189750
OG0006394	ESY6_g49565_DN3_SP0_c0.t1	CARHR274740
OG0006395	ESY6_g49474_DN3_SP0_c0.t1	CARHR275420
OG0006396	ESY6_g49489_DN2_SP0_c0.t1, ESY6_g49425_DN3_SP2_c0.t1	CARHR275750
OG0006397	ESY6_g49397_DN3_SP0_c0.t1	CARHR275920
OG0006398	ESY6_g49383_DN2_SP0_c0.t1	CARHR276020
OG0006399	ESY6_g49371_DN3_SP0_c0.t1	CARHR276130
OG0006400	ESY6_g49335_DN3_SP8_c0.t1	CARHR276380
OG0006401	ESY6_g49818_DN3_SP0_c0.t1	CARHR276590
OG0006402	ESY6_g49817_DN3_SP3_c0.t1	CARHR276600
OG0006403	ESY6_g48633_DN3_SP0_c0.t1	CARHR272630
OG0006405	ESY1_g10117_DN3_SP8_c0.t1	CARHR160730
OG0006406	ESY1_g10106_DN3_SP1_c0.t1	CARHR160640
OG0006407	ESY1_g10099_DN3_SP0_c0.t1	CARHR160580, CARHR160590
OG0006409	ESY1_g9302_DN3_SP8_c0.t1	CARHR157500
OG0006410	ESY1_g8865_DN3_SP2_c0.t1	CARHR156660
OG0006411	ESY1_g7756_DN3_SP0_c0.t1	CARHR150230
OG0006412	ESY2_g34462_DN3_SP0_c0.t1	CARHR061210
OG0006413	ESY2_g33528_DN3_SP0_c0.t1	CARHR150950
OG0006414	ESY19_g41900_DN2_SP6_c0.t1	CARHR060410
OG0006415	ESY5_g760_DN3_SP0_c0.t1	CARHR026670
OG0006416	ESY19_g41901_DN3_SP0_c0.t1	CARHR060440
OG0006417	ESY2_g34398_DN3_SP5_c0.t1	CARHR061690
OG0006418	ESY2_g35368_DN3_SP0_c0.t1	CARHR062030
OG0006419	ESY2_g35433_DN2_SP0_c0.t1	CARHR062540
OG0006420	ESY2_g35458_DN3_SP6_c0.t1	CARHR062850
OG0006422	ESY5_g2850_DN3_SP1_c0.t1	CARHR015330
OG0006423	ESY2_g35678_DN2_SP2_c0.t1	CARHR291200
OG0006424	ESY2_g35741_DN3_SP8_c0.t1	CARHR064740
OG0006425	ESY2_g35750_DN3_SP0_c0.t1	CARHR064820
OG0006427	ESY2_g35775_DN2_SP0_c0.t1	CARHR065060
OG0006428	ESY2_g35036_DN3_SP8_c0.t1	CARHR071620
OG0006429	ESY2_g35086_DN2_SP8_c0.t1	CARHR071260
OG0006430	ESY2_g35091_DN3_SP8_c0.t1	CARHR071220
OG0006431	ESY2_g34648_DN3_SP0_c0.t1	CARHR070650, CARHR019020
OG0006433	ESY2_g36026_DN2_SP0_c0.t1	CARHR068700
OG0006434	ESY2_g35945_DN3_SP0_c0.t1	CARHR068140
OG0006436	ESY2_g35899_DN3_SP0_c0.t1	CARHR066210
OG0006437	ESY2_g35825_DN3_SP2_c0.t1	CARHR065480
OG0006438	ESY2_g36798_DN3_SP0_c0.t1	CARHR072690
OG0006439	ESY2_g36768_DN3_SP0_c0.t1	CARHR072820
OG0006440	ESY2_g36701_DN2_SP5_c0.t1	CARHR073040
OG0006441	ESY2_g36606_DN3_SP8_c0.t1	CARHR073920
OG0006442	ESY11_g52755_DN2_SP0_c0.t1, ESY3_g30123_DN3_SP0_c0.t1	CARHR087390
OG0006443	ESY3_g30339_DN3_SP8_c0.t1	CARHR088980
OG0006444	ESY2_g36911_DN3_SP4_c0.t1	CARHR043530
OG0006445	ESY3_g30577_DN3_SP8_c0.t1	CARHR090480
OG0006446	ESY3_g30598_DN3_SP7_c0.t1	CARHR090650
OG0006447	ESY3_g30640_DN3_SP4_c0.t1	CARHR090940
OG0006449	ESY3_g29845_DN3_SP0_c0.t1	CARHR092350
OG0006450	ESY2_g33453_DN3_SP0_c0.t1, ESY1_g9567_DN3_SP0_c0.t1	CARHR158060
OG0006451	ESY3_g29802_DN3_SP8_c15.t1	CARHR092740
OG0006452	ESY3_g29797_DN3_SP3_c0.t1	CARHR092790
OG0006453	ESY3_g29792_DN3_SP0_c0.t1	CARHR092850
OG0006454	ESY3_g29781_DN3_SP4_c0.t1	CARHR092930
OG0006455	ESY3_g29757_DN3_SP8_c0.t1	CARHR093100
OG0006456	ESY3_g29749_DN3_SP3_c0.t1	CARHR093190
OG0006457	ESY3_g29742_DN3_SP0_c0.t1	CARHR093210
OG0006458	ESY3_g29738_DN3_SP7_c0.t1	CARHR093230
OG0006459	ESY3_g29727_DN3_SP0_c0.t1	CARHR093320
OG0006460	ESY22_g41054_DN3_SP2_c0.t1	CARHR221830
OG0006461	ESY3_g29701_DN2_SP6_c0.t1	CARHR093550
OG0006462	ESY3_g29674_DN3_SP8_c0.t1	CARHR093790
OG0006464	ESY3_g29606_DN3_SP8_c0.t1	CARHR094250
OG0006465	ESY3_g29408_DN3_SP7_c0.t1	CARHR094980
OG0006466	ESY3_g29309_DN3_SP8_c4.t1	CARHR095560
OG0006467	ESY3_g29240_DN3_SP0_c0.t1	CARHR095990
OG0006468	ESY3_g29175_DN3_SP0_c0.t1	CARHR096570
OG0006469	ESY3_g29166_DN2_SP0_c0.t1	CARHR096680
OG0006470	ESY3_g29143_DN3_SP0_c0.t1	CARHR096790
OG0006471	ESY3_g29006_DN3_SP0_c0.t1	CARHR097510
OG0006472	ESY3_g28890_DN3_SP8_c0.t1	CARHR098160
OG0006474	ESY3_g28859_DN3_SP0_c34.t1	CARHR098650, CARHR098640
OG0006475	ESY3_g29498_DN3_SP0_c0.t1	CARHR098810
OG0006476	ESY3_g28559_DN3_SP8_c0.t1	CARHR099150, CARHR218590
OG0006477	ESY3_g28547_DN2_SP0_c0.t1	CARHR099180
OG0006478	ESY3_g28383_DN3_SP6_c0.t1	CARHR099440
OG0006479	ESY3_g28088_DN3_SP0_c0.t1	CARHR100260
OG0006480	ESY3_g27042_DN3_SP4_c0.t1	CARHR102480
OG0006481	ESY33_g12626_DN3_SP0_c0.t1	CARHR105790
OG0006483	ESY11_g54070_DN2_SP0_c0.t1	CARHR107760
OG0006484	ESY11_g54149_DN3_SP0_c0.t1	CARHR108340
OG0006485	ESY11_g54342_DN3_SP0_c0.t1	CARHR109250
OG0006486	ESY11_g54289_DN2_SP0_c0.t1	CARHR109000
OG0006487	ESY11_g54255_DN2_SP0_c0.t1	CARHR108860
OG0006488	ESY11_g54614_DN3_SP4_c0.t1	CARHR109890
OG0006489	ESY11_g54626_DN3_SP0_c0.t1	CARHR109930
OG0006490	ESY3_g32128_DN3_SP7_c0.t1, ESY11_g53416_DN3_SP0_c0.t1	CARHR111040
OG0006491	ESY11_g54952_DN3_SP4_c0.t1, ESY3_g31443_DN3_SP0_c0.t1	CARHR111160
OG0006492	ESY2_g36354_DN3_SP0_c0.t1	CARHR045450
OG0006493	ESY2_g36349_DN3_SP5_c0.t1	CARHR045410
OG0006494	ESY2_g36283_DN3_SP8_c0.t1	CARHR045000
OG0006495	ESY2_g36238_DN2_SP3_c0.t1	CARHR044600
OG0006496	ESY2_g36221_DN3_SP7_c92.t1	CARHR044490
OG0006497	ESY2_g36219_DN1_SP0_c0.t1	CARHR044470
OG0006498	ESY2_g36903_DN3_SP7_c0.t1	CARHR043610
OG0006499	ESY2_g36909_DN3_SP8_c0.t1	CARHR043550
OG0006500	ESY2_g37133_DN3_SP0_c0.t1	CARHR042270
OG0006501	ESY2_g37165_DN3_SP1_c0.t1	CARHR042100
OG0006502	ESY5_g2997_DN3_SP3_c0.t1	CARHR041370
OG0006503	ESY2_g37268_DN3_SP7_c18.t1	CARHR041570
OG0006504	ESY2_g37468_DN3_SP0_c0.t1	CARHR040430
OG0006505	ESY2_g37574_DN3_SP0_c0.t1	CARHR039900
OG0006506	ESY2_g37635_DN3_SP4_c0.t1	CARHR039720
OG0006507	ESY2_g38310_DN3_SP0_c0.t1	CARHR037660
OG0006509	ESY1_g5703_DN3_SP5_c0.t1	CARHR128730
OG0006511	ESY1_g5738_DN3_SP8_c0.t1	CARHR128650
OG0006513	ESY1_g10321_DN3_SP0_c0.t1	CARHR161820, CARHR117420
OG0006514	ESY1_g10329_DN3_SP8_c4.t1	CARHR161880
OG0006515	ESY1_g10849_DN3_SP0_c0.t1	CARHR164770
OG0006516	ESY1_g10751_DN3_SP8_c0.t1	CARHR165460
OG0006517	ESY1_g10750_DN3_SP2_c0.t1	CARHR165470
OG0006518	ESY1_g10646_DN3_SP0_c0.t1	CARHR165990
OG0006519	ESY7_g18342_DN3_SP0_c0.t1, ESY1_g10537_DN3_SP0_c0.t1	CARHR166510
OG0006520	ESY1_g11839_DN3_SP0_c0.t1	CARHR166700
OG0006521	ESY1_g11713_DN3_SP1_c0.t1	CARHR167480
OG0006522	ESY1_g11387_DN3_SP0_c0.t1	CARHR169110
OG0006523	ESY1_g11984_DN3_SP0_c0.t1	CARHR000090
OG0006524	ESY1_g12146_DN3_SP2_c0.t1	CARHR171070
OG0006525	ESY1_g12220_DN3_SP8_c0.t1, ESY1_g12219_DN3_SP0_c0.t1	CARHR171380
OG0006526	ESY1_g12354_DN3_SP0_c0.t1	CARHR172060
OG0006527	ESY1_g12398_DN1_SP0_c0.t1	CARHR172330
OG0006529	ESY1_g12561_DN2_SP2_c0.t1	CARHR291730
OG0006530	ESY1_g12562_DN3_SP0_c0.t1	CARHR291720
OG0006531	ESY1_g12587_DN3_SP3_c6.t1	CARHR291510
OG0006532	ESY1_g10320_DN2_SP0_c0.t1	CARHR161830
OG0006533	ESY1_g10178_DN3_SP0_c9.t1	CARHR161150
OG0006533	ESY14_g20046_DN3_SP0_c12.t1	CARHR226310
OG0006535	ESY5_g2593_DN2_SP0_c0.t1	CARHR283570
OG0006536	ESY3_g29921_DN3_SP0_c0.t1	CARHR091840, CARHR091850
OG0006537	ESY12_g52178_DN2_SP0_c0.t1	CARHR138920
OG0006538	ESY2_g35084_DN1_SP0_c0.t1	CARHR071280
OG0006540	ESY5_g4495_DN3_SP0_c0.t1	CARHR007430
OG0006541	ESY5_g2556_DN2_SP0_c0.t1	CARHR021490
OG0006542	ESY2_g34477_DN3_SP5_c0.t1	CARHR061000
OG0006543	ESY20_g13169_DN3_SP0_c0.t1	CARHR249650
OG0006544	ESY3_g28841_DN3_SP0_c0.t1	CARHR098610
OG0006545	ESY10_g14337_DN3_SP0_c0.t1, ESY11_g52884_DN2_SP0_c0.t1, ESY3_g29447_DN2_SP0_c0.t1, ESY16_g62139_DN2_SP0_c0.t1, ESY16_g62134_DN2_SP0_c0.t1	CARHR130940
OG0006545	ESY33_g12633_DN3_SP2_c0.t1	CARHR242740
OG0006546	ESY3_g30253_DN1_SP0_c0.t1, ESY3_g29891_DN2_SP0_c0.t1	CARHR092080
OG0006546	ESY2_g38036_DN1_SP0_c0.t1	CARHR100850
OG0006546	ESY7_g19100_DN1_SP0_c0.t1	CARHR100830, CARHR222480
OG0006549	ESY9_g43815_DN2_SP2_c0.t1	CARHR229610
OG0006550	ESY19_g41914_DN2_SP0_c0.t1	CARHR026720
OG0006551	ESY4_g22200_DN2_SP0_c0.t1	CARHR070150
OG0006553	ESY1_g12030_DN3_SP0_c0.t1, ESY1_g12031_DN3_SP0_c0.t1	CARHR102300
OG0006554	ESY10_g14658_DN3_SP0_c0.t1	CARHR143700
OG0006558	ESY3_g31590_DN3_SP0_c0.t1	CARHR080600
OG0006558	ESY18_g63417_DN1_SP0_c0.t1	CARHR255170
OG0006570	ESY4_g24022_DN3_SP0_c6.t1, ESY7_g19302_DN3_SP0_c0.t1, ESY7_g19236_DN3_SP0_c0.t1	CARHR236300
OG0006571	ESY4_g24127_DN3_SP2_c0.t1	CARHR236400
OG0006572	ESY10_g13858_DN2_SP0_c0.t1	CARHR236470
OG0006573	ESY4_g24180_DN3_SP0_c0.t1	CARHR236520
OG0006574	ESY4_g24303_DN3_SP0_c18.t1	CARHR236960
OG0006575	ESY4_g24316_DN3_SP7_c0.t1	CARHR236990
OG0006576	ESY4_g24382_DN3_SP4_c0.t1	CARHR237520
OG0006577	ESY4_g24454_DN3_SP1_c0.t1	CARHR237850
OG0006578	ESY7_g19584_DN3_SP0_c0.t1, ESY8_g58738_DN3_SP0_c0.t1	CARHR184150, CARHR053730
OG0006580	ESY4_g24832_DN3_SP0_c5.t1	CARHR239070
OG0006581	ESY4_g24868_DN3_SP5_c0.t1	CARHR239200
OG0006582	ESY4_g24893_DN3_SP0_c3.t1	CARHR239310
OG0006583	ESY4_g25048_DN3_SP8_c0.t1	CARHR111660, CARHR239890
OG0006584	ESY4_g25095_DN3_SP4_c0.t1	CARHR240130
OG0006585	ESY4_g25195_DN3_SP0_c0.t1	CARHR240550, CARHR240540
OG0006586	ESY5_g4157_DN3_SP0_c0.t1	CARHR019380
OG0006587	ESY4_g25174_DN3_SP0_c0.t1	CARHR240660
OG0006589	ESY4_g25806_DN2_SP0_c0.t1	CARHR241840
OG0006590	ESY4_g25778_DN3_SP7_c0.t1	CARHR242010
OG0006591	ESY4_g25695_DN3_SP0_c0.t1, ESY4_g25694_DN3_SP0_c0.t1	CARHR133860
OG0006592	ESY4_g25568_DN3_SP8_c0.t1	CARHR242970
OG0006593	ESY4_g25544_DN3_SP8_c0.t1	CARHR243150
OG0006595	ESY4_g25504_DN3_SP2_c0.t1	CARHR243270
OG0006596	ESY4_g25474_DN3_SP0_c0.t1	CARHR243390
OG0006597	ESY4_g25437_DN3_SP3_c0.t1	CARHR243560, CARHR290220
OG0006598	ESY16_g62016_DN2_SP4_c0.t1	CARHR030560
OG0006599	ESY16_g61691_DN3_SP8_c0.t1	CARHR031900
OG0006600	ESY16_g61629_DN3_SP6_c0.t1, ESY16_g61628_DN3_SP0_c0.t1	CARHR223690
OG0006602	ESY16_g61551_DN3_SP0_c0.t1	CARHR223440
OG0006603	ESY16_g61501_DN2_SP0_c0.t1	CARHR223140
OG0006604	ESY9_g44036_DN3_SP0_c0.t1	CARHR130000
OG0006605	ESY7_g18879_DN3_SP0_c0.t1	CARHR185500
OG0006606	ESY5_g3337_DN3_SP6_c0.t1	CARHR009630
OG0006607	ESY2_g34069_DN3_SP0_c0.t1	CARHR283800
OG0006608	ESY2_g34028_DN3_SP0_c0.t1, ESY5_g3491_DN3_SP7_c0.t1	CARHR010650
OG0006609	ESY2_g33896_DN3_SP0_c0.t1	CARHR052240
OG0006610	ESY5_g3663_DN3_SP8_c0.t1	CARHR011630
OG0006611	ESY5_g3669_DN3_SP8_c0.t1	CARHR011710
OG0006612	ESY5_g3718_DN3_SP0_c7.t1	CARHR012070
OG0006613	ESY5_g2878_DN3_SP0_c0.t1	CARHR015620
OG0006614	ESY10_g14651_DN3_SP0_c0.t1	CARHR143770
OG0006615	ESY10_g14624_DN2_SP7_c0.t1	CARHR143950
OG0006616	ESY10_g14568_DN3_SP7_c0.t1	CARHR144280
OG0006617	ESY10_g14316_DN3_SP8_c0.t1	CARHR145410
OG0006618	ESY5_g2718_DN3_SP0_c0.t1	CARHR014240
OG0006619	ESY5_g2698_DN3_SP0_c0.t1	CARHR014140
OG0006620	ESY10_g14107_DN3_SP8_c0.t1	CARHR146340
OG0006621	ESY10_g14049_DN3_SP0_c0.t1	CARHR146620
OG0006622	ESY10_g14018_DN3_SP8_c0.t1	CARHR146820
OG0006623	ESY10_g13944_DN1_SP0_c0.t1	CARHR147370
OG0006624	ESY10_g13931_DN3_SP8_c0.t1	CARHR147430
OG0006625	ESY10_g13842_DN3_SP4_c0.t1	CARHR147730
OG0006626	ESY10_g13860_DN2_SP0_c0.t1	CARHR147760
OG0006627	ESY10_g13808_DN3_SP7_c0.t1	CARHR148150
OG0006628	ESY10_g13781_DN3_SP0_c0.t1	CARHR148230
OG0006629	ESY21_g55853_DN3_SP8_c0.t1	CARHR148900
OG0006630	ESY21_g55848_DN3_SP3_c0.t1	CARHR148930, CARHR148920
OG0006631	ESY10_g14541_DN3_SP0_c5.t1	CARHR149660
OG0006632	ESY2_g34370_DN3_SP0_c11.t1	CARHR286700
OG0006634	ESY2_g34555_DN3_SP6_c0.t1	CARHR152240
OG0006635	ESY6_g47890_DN3_SP8_c0.t1	CARHR267880
OG0006636	ESY2_g34358_DN3_SP6_c20.t1	CARHR056500
OG0006637	ESY2_g34357_DN3_SP0_c0.t1	CARHR056470
OG0006638	ESY2_g34353_DN3_SP0_c0.t1	CARHR056380
OG0006639	ESY2_g34319_DN3_SP4_c0.t1	CARHR055430, CARHR109880
OG0006640	ESY2_g34311_DN3_SP0_c0.t1	CARHR274730
OG0006641	ESY2_g34307_DN3_SP8_c0.t1	CARHR054140
OG0006642	ESY2_g34321_DN2_SP0_c0.t1, ESY2_g33312_DN3_SP0_c0.t1, ESY8_g59961_DN2_SP0_c0.t1	CARHR212440
OG0006643	ESY8_g59996_DN3_SP4_c0.t1	CARHR212620
OG0006644	ESY2_g33367_DN3_SP5_c0.t1	CARHR047010
OG0006645	ESY2_g33537_DN3_SP1_c0.t1	CARHR048260
OG0006646	ESY2_g33592_DN3_SP0_c0.t1	CARHR048580
OG0006647	ESY12_g50955_DN3_SP4_c0.t1	CARHR135760
OG0006648	ESY3_g30845_DN3_SP0_c0.t1	CARHR083410
OG0006649	ESY3_g30851_DN3_SP7_c0.t1	CARHR083470
OG0006650	ESY4_g25364_DN3_SP0_c0.t1	CARHR243820
OG0006651	ESY3_g30907_DN2_SP0_c0.t1	CARHR083650
OG0006652	ESY3_g30985_DN3_SP1_c0.t1	CARHR084180
OG0006652	ESY7_g19377_DN3_SP4_c0.t1	CARHR210200
OG0006653	ESY6_g49315_DN2_SP0_c0.t1	CARHR084540
OG0006654	ESY3_g31118_DN3_SP0_c0.t1	CARHR085110
OG0006655	ESY3_g31152_DN3_SP0_c0.t1	CARHR085330
OG0006656	ESY3_g31178_DN3_SP4_c0.t1	CARHR085490
OG0006657	ESY3_g31194_DN3_SP0_c0.t1	CARHR085600
OG0006658	ESY3_g31193_DN3_SP0_c0.t1	CARHR085590
OG0006659	ESY3_g31254_DN3_SP0_c0.t1, ESY3_g31252_DN3_SP0_c0.t1	CARHR085990
OG0006660	ESY3_g31286_DN2_SP0_c0.t1	CARHR086200
OG0006661	ESY3_g31323_DN3_SP0_c6.t1	CARHR086270
OG0006662	ESY3_g31309_DN3_SP8_c0.t1	CARHR086370
OG0006663	ESY3_g31350_DN3_SP1_c0.t1	CARHR086630
OG0006664	ESY3_g31338_DN3_SP0_c0.t1	CARHR086710
OG0006665	ESY3_g30073_DN3_SP3_c0.t1	CARHR086980
OG0006666	ESY15_g65199_DN3_SP8_c0.t1	CARHR258780
OG0006667	ESY6_g49263_DN3_SP0_c0.t1	CARHR192800
OG0006668	ESY13_g56872_DN3_SP8_c0.t1	CARHR232380
OG0006669	ESY6_g45845_DN3_SP0_c0.t1	CARHR257010, CARHR257000
OG0006670	ESY6_g46168_DN3_SP0_c0.t1	CARHR264080
OG0006671	ESY6_g46810_DN3_SP0_c0.t1	CARHR265410
OG0006672	ESY6_g46859_DN3_SP2_c0.t1	CARHR265520
OG0006673	ESY6_g47219_DN3_SP8_c0.t1	CARHR266150
OG0006674	ESY6_g47214_DN3_SP0_c0.t1	CARHR266140, CARHR266130
OG0006675	ESY6_g47371_DN3_SP5_c0.t1	CARHR266520
OG0006676	ESY6_g47557_DN3_SP0_c0.t1	CARHR267380
OG0006677	ESY6_g47519_DN3_SP8_c0.t1	CARHR266980
OG0006678	ESY3_g32549_DN3_SP8_c9.t1	CARHR267710
OG0006679	ESY6_g47870_DN3_SP0_c0.t1	CARHR267750, CARHR267760
OG0006680	ESY6_g47887_DN3_SP3_c0.t1	CARHR267860
OG0006681	ESY6_g47909_DN2_SP0_c0.t1	CARHR267970
OG0006682	ESY6_g47973_DN3_SP1_c0.t1	CARHR268350
OG0006684	ESY6_g48085_DN3_SP8_c0.t1	CARHR269050
OG0006685	ESY6_g48182_DN3_SP7_c0.t1	CARHR269670
OG0006686	ESY6_g48263_DN3_SP8_c0.t1	CARHR270180
OG0006687	ESY6_g48397_DN3_SP5_c0.t1	CARHR270930
OG0006688	ESY6_g48418_DN3_SP7_c0.t1	CARHR271070
OG0006689	ESY6_g48441_DN3_SP7_c0.t1	CARHR271280
OG0006690	ESY6_g48474_DN3_SP8_c0.t1	CARHR271400
OG0006691	ESY15_g65041_DN3_SP8_c0.t1	CARHR184440
OG0006693	ESY7_g18381_DN3_SP0_c0.t1	CARHR200520
OG0006694	ESY7_g18368_DN3_SP5_c0.t1	CARHR200630
OG0006695	ESY7_g18348_DN3_SP0_c0.t1	CARHR200690
OG0006696	ESY7_g18061_DN3_SP6_c0.t1	CARHR202700
OG0006697	ESY7_g18044_DN3_SP7_c0.t1	CARHR202800
OG0006698	ESY7_g17982_DN3_SP6_c0.t1	CARHR203130
OG0006699	ESY7_g17973_DN3_SP6_c0.t1	CARHR203190
OG0006700	ESY7_g17924_DN3_SP7_c0.t1	CARHR203540
OG0006701	ESY6_g50722_DN3_SP8_c0.t1	CARHR278040
OG0006702	ESY7_g17812_DN3_SP7_c20.t1	CARHR204130
OG0006703	ESY7_g18710_DN3_SP6_c0.t1	CARHR204460
OG0006704	ESY7_g18680_DN3_SP7_c0.t1	CARHR204670
OG0006705	ESY1_g11204_DN3_SP0_c0.t1	CARHR204840
OG0006706	ESY7_g18636_DN1_SP0_c0.t1	CARHR205120
OG0006707	ESY7_g18575_DN3_SP2_c0.t1	CARHR129310, CARHR036390, CARHR205500
OG0006708	ESY9_g42423_DN3_SP0_c0.t1	CARHR223840
OG0006709	ESY9_g42429_DN3_SP8_c0.t1	CARHR223920
OG0006710	ESY9_g42476_DN3_SP4_c0.t1, ESY9_g42473_DN1_SP0_c0.t1, ESY9_g42472_DN1_SP0_c0.t1	CARHR224350
OG0006711	ESY9_g42480_DN3_SP3_c0.t1	CARHR224390
OG0006712	ESY9_g42543_DN3_SP7_c0.t1	CARHR224780
OG0006713	ESY9_g42549_DN3_SP3_c9.t1	CARHR224810
OG0006714	ESY9_g42615_DN3_SP2_c0.t1	CARHR224980
OG0006715	ESY9_g42680_DN3_SP0_c0.t1	CARHR225330
OG0006716	ESY9_g42820_DN3_SP5_c0.t1	CARHR225860
OG0006717	ESY9_g42904_DN3_SP3_c0.t1	CARHR226090
OG0006718	ESY9_g43043_DN3_SP1_c0.t1	CARHR226450
OG0006719	ESY9_g43061_DN3_SP1_c0.t1	CARHR226500
OG0006720	ESY7_g16688_DN3_SP8_c0.t1	CARHR178080
OG0006721	ESY9_g43266_DN3_SP5_c0.t1	CARHR227090
OG0006722	ESY9_g43276_DN3_SP0_c0.t1, ESY9_g43277_DN2_SP0_c0.t1	CARHR227150
OG0006723	ESY9_g42426_DN3_SP8_c0.t1	CARHR223890
OG0006724	ESY9_g43531_DN2_SP7_c0.t1	CARHR228120
OG0006725	ESY9_g43589_DN2_SP0_c0.t1	CARHR228470
OG0006726	ESY9_g43548_DN3_SP0_c0.t1	CARHR228630
OG0006727	ESY9_g43814_DN3_SP8_c0.t1	CARHR229600
OG0006728	ESY23_g124_DN3_SP5_c0.t1	CARHR230800
OG0006729	ESY23_g111_DN3_SP8_c0.t1	CARHR230840
OG0006730	ESY23_g164_DN3_SP8_c0.t1	CARHR231010
OG0006731	ESY23_g220_DN2_SP0_c0.t1	CARHR231160
OG0006731	ESY18_g63691_DN3_SP0_c0.t1	CARHR255470
OG0006732	ESY23_g258_DN3_SP8_c0.t1	CARHR231210
OG0006733	ESY23_g319_DN3_SP1_c0.t1	CARHR231380
OG0006734	ESY23_g340_DN3_SP3_c0.t1	CARHR231420
OG0006735	ESY23_g367_DN3_SP8_c0.t1	CARHR231430
OG0006736	ESY23_g443_DN3_SP7_c0.t1	CARHR231530
OG0006737	ESY23_g450_DN3_SP0_c0.t1	CARHR231550
OG0006738	ESY14_g20311_DN3_SP8_c0.t1	CARHR033170
OG0006739	ESY14_g20841_DN3_SP7_c0.t1	CARHR034560
OG0006740	ESY12_g51533_DN3_SP3_c0.t1	CARHR138110, CARHR018930
OG0006741	ESY14_g20910_DN3_SP1_c0.t1	CARHR035790
OG0006742	ESY5_g4403_DN3_SP5_c0.t1	CARHR035520
OG0006743	ESY5_g2892_DN3_SP1_c0.t1	CARHR015750
OG0006744	ESY6_g49469_DN3_SP0_c0.t1	CARHR037240, CARHR037230
OG0006745	ESY4_g22042_DN3_SP3_c0.t1	CARHR036820
OG0006746	ESY4_g22174_DN3_SP8_c0.t1	CARHR027340
OG0006747	ESY5_g4499_DN3_SP0_c0.t1	CARHR007400
OG0006748	ESY14_g21628_DN3_SP0_c0.t1	CARHR231610
OG0006749	ESY2_g35209_DN2_SP0_c0.t1	CARHR027210
OG0006750	ESY4_g22236_DN3_SP2_c0.t1	CARHR036510
OG0006751	ESY4_g22095_DN3_SP0_c0.t1	CARHR027280
OG0006752	ESY11_g54811_DN3_SP6_c0.t1	CARHR110570
OG0006753	ESY4_g22921_DN3_SP7_c0.t1	CARHR027990
OG0006754	ESY4_g23043_DN3_SP8_c0.t1	CARHR028440
OG0006755	ESY4_g23045_DN2_SP0_c0.t1	CARHR028460
OG0006756	ESY4_g23076_DN3_SP0_c0.t1	CARHR028500
OG0006758	ESY4_g23307_DN3_SP0_c0.t1	CARHR029130
OG0006759	ESY4_g23512_DN3_SP6_c0.t1	CARHR029330
OG0006760	ESY4_g23588_DN3_SP1_c0.t1	CARHR029700
OG0006761	ESY4_g23658_DN3_SP8_c0.t1	CARHR029820
OG0006762	ESY16_g62236_DN2_SP0_c0.t1, ESY4_g23720_DN3_SP0_c0.t1, ESY4_g23753_DN3_SP0_c0.t1	CARHR030170
OG0006763	ESY16_g62041_DN3_SP0_c0.t1	CARHR030360
OG0006764	ESY4_g25305_DN2_SP0_c0.t1	CARHR244050
OG0006765	ESY4_g26187_DN3_SP8_c0.t1	CARHR244620
OG0006766	ESY4_g26258_DN3_SP5_c0.t1	CARHR244960
OG0006767	ESY4_g26305_DN3_SP5_c0.t1	CARHR245080
