Orthogroup	Arabidopsis_lyrata_NCBI	Alyssum_gmelinii
OG0006979	XP_020865857.1	Ag002G0180600
OG0006981	XP_020890073.1	Ag002G0198200
OG0006982	XP_020890108.1	Ag002G0202400
OG0006983	XP_002893460.1	Ag010G0984300, Ag002G0214000
OG0006984	XP_020890036.1	Ag002G0217900
OG0006985	XP_020890077.1, XP_020890131.1	Ag002G0219700
OG0006986	XP_002888245.1	Ag002G0256200
OG0006987	XP_020890618.1	Ag024G2863300
OG0006988	XP_020865912.1	Ag024G2867900
OG0006989	XP_002887868.1	Ag024G2898400
OG0006990	XP_002870592.1	Ag024G2898500, Ag024G2898600
OG0006991	XP_020870568.1	Ag016G2294300
OG0006992	XP_002865173.1	Ag016G2298900
OG0006993	XP_002863392.1	Ag016G2309200
OG0006994	XP_020888209.1	Ag016G2332400
OG0006995	XP_002865110.1	Ag016G2333400
OG0006996	XP_020887390.1	Ag016G2335200
OG0006997	XP_020891054.1	Ag016G2345300
OG0006998	XP_002874841.1	Ag016G2376200
OG0006999	XP_002867403.1	Ag065G5121900
OG0007000	XP_002867397.1	Ag065G5123600
OG0007001	XP_002894090.1, XP_002891407.1	Ag025G2921500
OG0007002	XP_002891413.1	Ag025G2926000
OG0007003	XP_020891237.1	Ag072G5252000
OG0007004	XP_002889003.1	Ag072G5253100
OG0007005	XP_002888999.1	Ag072G5255300
OG0007006	XP_002866800.1	Ag011G1029100
OG0007007	XP_020872762.1	Ag011G1035500
OG0007008	XP_020874670.1	Ag011G1041200
OG0007009	XP_002866847.1	Ag011G1046000
OG0007010	XP_002868904.2	Ag011G1046200
OG0007011	XP_002866909.1, XP_020872367.1	Ag011G1063900
OG0007012	XP_020874925.1	Ag011G1071000
OG0007013	XP_020875165.1	Ag011G1075100
OG0007014	XP_002868991.1	Ag011G1078900
OG0007015	XP_002866965.2	Ag011G1082200
OG0007016	XP_020874858.1	Ag011G1091100
OG0007017	XP_002866995.1	Ag011G1094200
OG0007018	XP_002869026.1	Ag011G1094300
OG0007020	XP_020875306.1	Ag011G1110500, Ag011G1108400, Ag011G1108500
OG0007021	XP_020874957.1	Ag011G1116000
OG0007022	XP_020875053.1	Ag011G1118900
OG0007023	XP_002867069.1	Ag011G1122700
OG0007025	XP_020875345.1	Ag011G1140100
OG0007027	XP_002867097.1	Ag011G1143500
OG0007028	XP_020872041.1	Ag011G1146000
OG0007029	XP_002869127.1	Ag011G1146600
OG0007030	XP_020875245.1	Ag011G1148800
OG0007031	XP_002869288.1	Ag011G1168200
OG0007032	XP_020874339.1	Ag011G1168500
OG0007033	XP_002869285.1	Ag011G1171000
OG0007034	XP_020873929.1	Ag011G1177000
OG0007035	XP_020874675.1	Ag011G1177200
OG0007036	XP_020872497.1	Ag011G1182000
OG0007037	XP_002869242.1	Ag011G1183000
OG0007038	XP_002879472.1	Ag011G1185400, Ag011G1194400
OG0007039	XP_020883194.1	Ag011G1186000
OG0007040	XP_020872316.1	Ag011G1190800
OG0007042	XP_020872810.1	Ag011G1202700
OG0007043	XP_002885852.1	Ag011G1206900
OG0007044	XP_002867164.1	Ag011G1207400
OG0007045	XP_020872573.1	Ag011G1212700
OG0007046	XP_002869186.1	Ag011G1217500
OG0007047	XP_020874428.1	Ag011G1217800
OG0007048	XP_002869181.2	Ag011G1218800
OG0007049	XP_002869176.1	Ag011G1220900
OG0007050	XP_020875287.1	Ag011G1221300
OG0007051	XP_020873212.1	Ag011G1230900
OG0007052	XP_020872815.1	Ag011G1231600
OG0007053	XP_020875642.1	Ag011G1259200
OG0007054	XP_002867305.1	Ag011G1259800
OG0007055	XP_020875696.1	Ag011G1261900
OG0007056	XP_020873214.1	Ag011G1263000
OG0007057	XP_020872912.1	Ag011G1268000
OG0007058	XP_020873957.1	Ag011G1268700
OG0007059	XP_020872116.1	Ag011G1271300
OG0007060	XP_002883465.1	Ag064G5102500
OG0007061	XP_002883508.1	Ag064G5110500
OG0007062	XP_002888882.2	Ag018G2437700
OG0007063	XP_020890571.1	Ag018G2442100
OG0007064	XP_020889937.1	Ag018G2445600
OG0007065	XP_020869495.1	Ag018G2458100
OG0007066	XP_020869255.1	Ag018G2459100
OG0007067	XP_002890615.1	Ag018G2467800
OG0007068	XP_002880726.1	Ag019G2493200
OG0007069	XP_002872868.2	Ag019G2497600
OG0007070	XP_002874976.2	Ag019G2508200
OG0007071	XP_002872926.1	Ag019G2513100
OG0007072	XP_020882440.1, XP_020879669.1	Ag019G2516500
OG0007073	XP_002872909.2	Ag019G2519500
OG0007074	XP_020878700.1	Ag019G2525300
OG0007075	XP_020878862.1	Ag019G2529400
OG0007076	XP_020879138.1	Ag019G2540600
OG0007077	XP_020878532.1	Ag019G2545500
OG0007078	XP_002880489.1, XP_002881814.1	Ag019G2549300
OG0007079	XP_020866849.1	Ag010G0983600
OG0007080	XP_020873253.1	Ag010G1001400
OG0007081	XP_020872099.1	Ag010G1022700
OG0007128	XP_002876714.1	Ag031G3171700, Ag033G3499500, Ag093G5459800, Ag019G2508800
OG0007129	XP_002867733.1	Ag025G2910700, Ag033G3502800, Ag093G5462500, Ag093G5462300, Ag025G2910800
OG0007130	XP_002864328.1	Ag055G4912200
OG0007131	XP_020871760.1	Ag004G0470800, Ag014G2120300, Ag055G4917600
OG0007132	XP_002875905.1	Ag055G4918600
OG0007133	XP_020880375.1	Ag055G4919700
OG0007134	XP_002875887.1	Ag055G4922600
OG0007135	XP_002877585.1	Ag055G4923800
OG0007136	XP_002877582.1	Ag055G4930300
OG0007137	XP_002875060.1	Ag035G4081200, Ag074G5267200
OG0007138	XP_020882525.1	Ag074G5268000, Ag035G4080400
OG0007139	XP_020875255.1	Ag035G4079400, Ag074G5269100
OG0007140	XP_020882316.1	Ag035G4075600, Ag074G5271200
OG0007141	XP_020881075.1	Ag074G5271500, Ag035G4074900
OG0007142	XP_002879712.1	Ag047G4543600, Ag039G4296000
OG0007143	XP_020869647.1	Ag047G4545600, Ag016G2309300
OG0007144	XP_020890356.1	Ag048G4618300, Ag047G4546100
OG0007145	XP_002873846.1	Ag013G1352400
OG0007146	XP_002873841.1	Ag013G1355800
OG0007147	XP_002871767.1	Ag013G1363700
OG0007148	XP_002873828.1	Ag013G1364400
OG0007149	XP_020876528.1	Ag013G1368800
OG0007150	XP_020878886.1	Ag013G1369500, Ag022G2780700
OG0007151	XP_002871744.1	Ag013G1374200
OG0007152	XP_020879326.1	Ag013G1378600
OG0007153	XP_002871726.1	Ag013G1383900
OG0007154	XP_002868800.1	Ag013G1384000
OG0007155	XP_002871722.1	Ag013G1386000
OG0007156	XP_020878626.1	Ag013G1387700
OG0007157	XP_020878122.1	Ag013G1392100
OG0007158	XP_020878877.1	Ag013G1396400
OG0007159	XP_002879612.1	Ag054G4888500, Ag013G1403200
OG0007160	XP_020876571.1	Ag013G1404800
OG0007161	XP_002871682.1	Ag013G1406100
OG0007162	XP_002873731.1	Ag013G1411500
OG0007163	XP_002871669.1	Ag013G1411600, Ag013G1411700
OG0007164	XP_020878765.1	Ag013G1419100
OG0007165	XP_020876792.1	Ag013G1424900
OG0007166	XP_020878025.1	Ag013G1427000
OG0007167	XP_002873698.1	Ag013G1427300
OG0007168	XP_020879130.1	Ag013G1429500
OG0007169	XP_002873692.1	Ag013G1433300
OG0007170	XP_002873688.1	Ag013G1435200
OG0007172	XP_020879488.1	Ag013G1442600, Ag014G1990400, Ag014G1903000
OG0007173	XP_020878248.1	Ag013G1449800
OG0007174	XP_020878247.1	Ag013G1449900
OG0007175	XP_020876332.1	Ag013G1450400
OG0007176	XP_020877069.1	Ag013G1452400
OG0007177	XP_020877914.1	Ag013G1453200
OG0007178	XP_020877908.1	Ag013G1453800
OG0007179	XP_002871595.1	Ag013G1454400
OG0007180	XP_020875817.1	Ag013G1454700
OG0007181	XP_020875818.1	Ag013G1454900
OG0007182	XP_020877432.1	Ag013G1455000, Ag023G2832900
OG0007183	XP_020879552.1	Ag013G1459700
OG0007184	XP_020877241.1	Ag013G1461500
OG0007185	XP_002873624.1	Ag013G1461600
OG0007186	XP_002871578.1	Ag013G1462800
OG0007187	XP_020876535.1	Ag013G1462900
OG0007188	XP_002863949.1, XP_020890504.1	Ag013G1463000
OG0007189	XP_020879227.1	Ag013G1463900
OG0007190	XP_002871572.1	Ag013G1465600
OG0007191	XP_020876670.1	Ag013G1465700
OG0007192	XP_020877586.1	Ag013G1467200
OG0007193	XP_020878060.1	Ag013G1469300
OG0007194	XP_020890087.1	Ag003G0307800, Ag013G1475300
OG0007195	XP_002873597.2	Ag013G1478100
OG0007196	XP_020877357.1	Ag013G1479400
OG0007197	XP_002873568.1	Ag013G1486100
OG0007198	XP_020876518.1	Ag013G1489800
OG0007199	XP_020878594.1	Ag013G1490900
OG0007200	XP_020878317.1	Ag013G1492000
OG0007201	XP_020882324.1, XP_002877174.2	Ag013G1497300
OG0007202	XP_002871498.1	Ag013G1497700
OG0007203	XP_002873516.1	Ag013G1502300
OG0007204	XP_002873513.1	Ag013G1502800
OG0007205	XP_020873560.1	Ag013G1503000
OG0007206	XP_002871470.1	Ag013G1505000
OG0007207	XP_002871431.1	Ag013G1519700
OG0007208	XP_002871427.1	Ag013G1522100
OG0007209	XP_002865614.1	Ag081G5399700, Ag013G1523500
OG0007210	XP_002873462.1	Ag013G1523800
OG0007211	XP_002873450.1	Ag013G1527500
OG0007212	XP_002871407.1	Ag013G1529600
OG0007213	XP_020878016.1	Ag013G1530300
OG0007214	XP_020879335.1	Ag013G1531600
OG0007215	XP_020878436.1	Ag013G1537500
OG0007217	XP_002871365.1	Ag013G1548000
OG0007218	XP_002873374.1	Ag013G1551000
OG0007219	XP_020877629.1	Ag013G1552700
OG0007220	XP_002871319.1	Ag013G1557100
OG0007221	XP_002873345.1	Ag013G1560000
OG0007222	XP_002871309.1	Ag013G1560300
OG0007223	XP_020876615.1	Ag013G1563300
OG0007224	XP_020876390.1	Ag013G1571500
OG0007225	XP_002872798.1	Ag013G1573600
OG0007226	XP_020876356.1	Ag013G1573700
OG0007227	XP_020876449.1	Ag013G1575100
OG0007228	XP_002869691.1	Ag013G1578700
OG0007229	XP_020873513.1	Ag013G1580500
OG0007230	XP_020873225.1	Ag013G1582600
OG0007231	XP_020883953.1	Ag013G1585600
OG0007232	XP_002880852.2	Ag013G1587800
OG0007233	XP_002880882.1	Ag013G1590300
OG0007234	XP_002880904.2	Ag013G1593100
OG0007235	XP_002879085.1	Ag013G1594000, Ag013G1593900
OG0007236	XP_002880921.1	Ag013G1595000
OG0007237	XP_002879140.1	Ag013G1597200
OG0007238	XP_020883779.1	Ag013G1599000
OG0007239	XP_002880935.1, XP_002862929.1	Ag013G1604300
OG0007240	XP_002880928.1	Ag013G1605700
OG0007241	XP_020883973.1	Ag013G1606300
OG0007242	XP_002879170.1	Ag013G1608000
OG0007243	XP_020884056.1	Ag013G1611300
OG0007244	XP_020885601.1	Ag013G1611800
OG0007245	XP_020885746.1, XP_020872910.1	Ag013G1613300
OG0007246	XP_002881026.2, XP_002862801.2	Ag013G1613400
OG0007247	XP_020885173.1	Ag013G1622200
OG0007248	XP_020883874.1	Ag013G1622600
OG0007249	XP_020885048.1	Ag013G1625300
OG0007250	XP_002881084.1	Ag013G1625800
OG0007251	XP_002874078.1	Ag004G0597800, Ag013G1633200, Ag004G0597600
OG0007252	XP_020884381.1	Ag013G1634000, Ag013G1634100
OG0007253	XP_020883065.1	Ag013G1635900
OG0007254	XP_020883084.1	Ag013G1641300
OG0007255	XP_020883090.1	Ag013G1641400
OG0007256	XP_020884628.1	Ag013G1643000
OG0007257	XP_020883610.1	Ag013G1646600
OG0007258	XP_002881177.1	Ag013G1648000
OG0007259	XP_002881211.1	Ag013G1658100
OG0007260	XP_020885840.1	Ag013G1661800
OG0007261	XP_020873169.1, XP_002881220.2	Ag013G1663300
OG0007262	XP_020884388.1	Ag013G1664600
OG0007263	XP_020883646.1	Ag013G1666900
OG0007264	XP_002879420.1	Ag013G1669700
OG0007265	XP_020884464.1	Ag013G1670100
OG0007266	XP_002881254.1	Ag013G1670400
OG0007268	XP_020883975.1	Ag013G1671600
OG0007269	XP_002879447.1	Ag013G1674800
OG0007270	XP_020882858.1	Ag013G1675100
OG0007271	XP_020871732.1	Ag013G1684500, Ag013G1684400
OG0007272	XP_002865378.2	Ag013G1688800
OG0007273	XP_020873741.1	Ag013G1693400
OG0007274	XP_002869679.1	Ag013G1694600
OG0007275	XP_002867601.1	Ag013G1699800
OG0007276	XP_002867595.1	Ag014G2161600, Ag013G1700500
OG0007277	XP_002891344.1	Ag013G1705900
OG0007278	XP_020866163.1	Ag013G1706200
OG0007279	XP_020868940.1	Ag013G1710300
OG0007280	XP_020867385.1, XP_020867387.1	Ag013G1712000
OG0007281	XP_002894035.1	Ag013G1712100
OG0007282	XP_002890746.1	Ag013G1712700
OG0007283	XP_002890754.1	Ag013G1715200
OG0007284	XP_020867717.1	Ag013G1716700
OG0007285	XP_020870583.1	Ag013G1720600
OG0007286	XP_020868881.1	Ag013G1722700
OG0007287	XP_020866902.1	Ag014G1949100, Ag013G1727300
OG0007288	XP_020866903.1	Ag013G1727500
OG0007289	XP_002890798.1	Ag013G1728400
OG0007290	XP_020870497.1	Ag013G1729600
OG0007291	XP_002894281.1, XP_002890812.1, XP_002890810.1	Ag013G1731700
OG0007292	XP_020870693.1	Ag013G1740800
OG0007293	XP_020867224.1	Ag013G1742600
OG0007294	XP_020870725.1	Ag013G1743100
OG0007295	XP_020866900.1	Ag013G1743900
OG0007296	XP_020866910.1	Ag013G1744900
OG0007297	XP_020867051.1	Ag013G1745500
OG0007298	XP_002890890.1	Ag015G2263200
OG0007299	XP_002890896.2	Ag013G1750100
OG0007300	XP_020868657.1	Ag013G1752600
OG0007301	XP_020868659.1	Ag013G1752700, Ag058G4991700
OG0007302	XP_002893672.1	Ag013G1753800
OG0007303	XP_002893850.1	Ag013G1756600
OG0007304	XP_002891150.2	Ag013G1757500
OG0007305	XP_020870440.1	Ag013G1759200
OG0007306	XP_020869350.1	Ag013G1764700
OG0007307	XP_002893702.1	Ag013G1764900
OG0007308	XP_020870373.1	Ag013G1765200
OG0007309	XP_020870009.1	Ag013G1766400
OG0007310	XP_020869390.1	Ag013G1767900
OG0007311	XP_002893724.1	Ag013G1768300
OG0007312	XP_020881071.1	Ag062G5051500
OG0007313	XP_002875183.1	Ag062G5056800
OG0007314	XP_020880220.1	Ag062G5057400
OG0007315	XP_002876869.1	Ag062G5059300
OG0007316	XP_020880320.1	Ag062G5060700
OG0007317	XP_020889922.1	Ag004G0417300, Ag004G0417200
OG0007318	XP_002865017.1	Ag004G0423300
OG0007319	XP_002865009.1	Ag004G0424900
OG0007320	XP_020871158.1	Ag004G0425400
OG0007321	XP_002867458.1	Ag004G0425500
OG0007322	XP_020891627.1	Ag004G0426400
OG0007323	XP_020889071.1	Ag004G0431300
OG0007324	XP_020880237.1	Ag004G0432700, Ag002G0101600, Ag034G3875300
OG0007325	XP_020880209.1	Ag004G0432800, Ag004G0432900
OG0007326	XP_020867149.1	Ag004G0436000
OG0007327	XP_002866667.2	Ag004G0438700
OG0007328	XP_002864951.1	Ag004G0439600
OG0007329	XP_002864939.2	Ag004G0442300
OG0007330	XP_020871119.1	Ag004G0447500
OG0007331	XP_020879267.1	Ag004G0447700
OG0007332	XP_002866628.1	Ag004G0449500
OG0007333	XP_020885590.1	Ag004G0451300
OG0007334	XP_020870182.1	Ag001G0011200, Ag004G0451800
OG0007335	XP_002864902.1	Ag004G0452800
OG0007336	XP_020871871.1	Ag004G0452900
OG0007337	XP_002864898.1	Ag004G0453700
OG0007338	XP_020871116.1	Ag004G0454300
OG0007339	XP_002866597.1	Ag004G0457100
OG0007340	XP_002864882.1	Ag004G0459200
OG0007341	XP_002864880.1	Ag004G0459400
OG0007342	XP_002864874.1	Ag003G0371300, Ag004G0460600
OG0007343	XP_002864871.1	Ag004G0461900
OG0007344	XP_002866576.1	Ag004G0462300
OG0007345	XP_002866540.1	Ag004G0472000
OG0007346	XP_002866538.1	Ag004G0472200
OG0007347	XP_020866427.1	Ag004G0472600
OG0007348	XP_002864838.1	Ag004G0472700
OG0007349	XP_002866533.1	Ag004G0473300
OG0007350	XP_020871594.1	Ag004G0478700
OG0007351	XP_020871880.1	Ag004G0483800
OG0007352	XP_002866490.1	Ag004G0483900
OG0007353	XP_020891149.1	Ag004G0486600
OG0007354	XP_002866463.1	Ag004G0490200
OG0007355	XP_020875125.1	Ag004G0491500
OG0007356	XP_002862354.1	Ag004G0495400
OG0007357	XP_020882399.1	Ag004G0496100
OG0007358	XP_020867448.1	Ag004G0496400
OG0007359	XP_020888823.1	Ag004G0496700
OG0007360	XP_002866429.1	Ag004G0499700
OG0007361	XP_002864716.1	Ag004G0504900
OG0007362	XP_020878461.1	Ag004G0506200
OG0007363	XP_020889023.1	Ag004G0506300
OG0007364	XP_002872035.1	Ag004G0510500
OG0007365	XP_002874140.1	Ag004G0517000, Ag022G2715200
OG0007366	XP_002874144.1	Ag004G0518200
OG0007367	XP_020878036.1	Ag004G0519200
OG0007368	XP_020878509.1	Ag004G0520900
OG0007369	XP_002872094.1	Ag004G0525600
OG0007370	XP_002874180.1	Ag004G0526500
OG0007371	XP_020878567.1	Ag004G0528100
OG0007372	XP_020876768.1	Ag004G0529700
OG0007373	XP_020876077.1	Ag004G0530100, Ag033G3566900, Ag033G3567100, Ag033G3563900, Ag033G3565700, Ag033G3565300, Ag033G3564900, Ag033G3564600, Ag033G3565500, Ag033G3565100, Ag033G3563400, Ag033G3561500
OG0007374	XP_020877099.1	Ag004G0532900
OG0007375	XP_020877090.1	Ag004G0533000
OG0007376	XP_002874216.1	Ag004G0533400
OG0007377	XP_020876679.1, XP_020876678.1	Ag004G0537800
OG0007378	XP_020879144.1	Ag004G0538000
OG0007379	XP_002874239.1	Ag004G0538100
OG0007380	XP_002874254.1	Ag004G0542100
OG0007381	XP_020878348.1	Ag004G0545200
OG0007382	XP_002874268.1	Ag004G0545700
OG0007383	XP_002885900.1, XP_002872181.1	Ag004G0547100
OG0007384	XP_020879393.1	Ag004G0553800
OG0007385	XP_020876322.1	Ag004G0554300
OG0007386	XP_020877064.1	Ag004G0556700
OG0007387	XP_020877063.1	Ag004G0556800
OG0007388	XP_002873964.2	Ag004G0557600
OG0007389	XP_002873967.1	Ag004G0558300
OG0007390	XP_002873968.1	Ag004G0558400
OG0007391	XP_002871911.1	Ag004G0560100
OG0007392	XP_020878989.1	Ag004G0563300
OG0007393	XP_002871925.1	Ag004G0564600
OG0007394	XP_002874000.1	Ag004G0570800
OG0007395	XP_020879538.1	Ag004G0574900
OG0007396	XP_002871960.1	Ag004G0579000
OG0007397	XP_002871962.2	Ag004G0579400
OG0007398	XP_020878922.1	Ag004G0580600
OG0007399	XP_020877224.1	Ag004G0583000
OG0007400	XP_002874036.1	Ag004G0584000
OG0007401	XP_020878237.1	Ag004G0585100
OG0007402	XP_020877243.1	Ag004G0595600
OG0007403	XP_002874076.1	Ag004G0597700
OG0007403	XP_002874075.2	Ag004G0597200
OG0007404	XP_002872016.1	Ag004G0600800
OG0007405	XP_002874086.1	Ag004G0601100
OG0007406	XP_020879342.1	Ag004G0608000
OG0007407	XP_002866394.1	Ag004G0610400
OG0007408	XP_020887750.1	Ag004G0612300
OG0007409	XP_020869944.1	Ag004G0615300
OG0007410	XP_020868366.1	Ag004G0626300, Ag025G2934700
OG0007411	XP_002866365.1, XP_002862956.1	Ag004G0628500
OG0007412	XP_020887770.1	Ag051G4814700, Ag004G0628900
OG0007413	XP_002866360.1	Ag004G0629700
OG0007414	XP_020884068.1	Ag004G0630000
OG0007415	XP_020884507.1	Ag004G0630600
OG0007416	XP_020867614.1	Ag004G0636700
OG0007417	XP_020868192.1	Ag004G0644700
OG0007418	XP_020871086.1, XP_020879606.1, XP_020879387.1, XP_020871524.1	Ag004G0706100
OG0007418	XP_020881379.1, XP_020871523.1	Ag004G0648600, Ag025G2921200, Ag004G0648700
OG0007419	XP_020874688.1, XP_020871089.1	Ag004G0652000
OG0007420	XP_002864605.2	Ag004G0653600
OG0007421	XP_020888725.1, XP_002862636.1	Ag004G0657400
OG0007422	XP_002864588.2	Ag004G0659600
OG0007423	XP_020889210.1	Ag004G0661500
OG0007424	XP_020884463.1	Ag004G0665200
OG0007425	XP_002866271.1	Ag004G0665400
OG0007426	XP_002868500.1	Ag004G0665900
OG0007427	XP_002866244.1	Ag004G0672200
OG0007428	XP_020889695.1	Ag004G0678000
OG0007429	XP_002866234.1	Ag004G0678200
OG0007430	XP_002866232.1	Ag004G0678700
OG0007431	XP_020871802.1	Ag004G0682000
OG0007432	XP_002864517.1	Ag004G0690900
OG0007433	XP_020871173.1	Ag004G0693800
OG0007434	XP_020877944.1	Ag004G0697600
OG0007435	XP_002864493.1	Ag004G0698300
OG0007436	XP_020885786.1	Ag004G0699700, Ag016G2296600
OG0007437	XP_002866185.1	Ag004G0699900, Ag016G2328400
OG0007438	XP_020879968.1	Ag004G0701200
OG0007439	XP_002866171.1	Ag004G0706400
OG0007440	XP_020871282.1	Ag004G0713300
OG0007441	XP_002864440.1	Ag004G0722200
OG0007442	XP_002864434.1	Ag004G0725700
OG0007443	XP_002866119.1	Ag004G0732000
OG0007444	XP_002867440.2	Ag045G4511400, Ag004G0736700
OG0007445	XP_020886956.1	Ag004G0737100
OG0007446	XP_002866074.2	Ag004G0748400
OG0007447	XP_020883573.1	Ag004G0750000
OG0007448	XP_020871693.1	Ag004G0751300
OG0007449	XP_020882144.1	Ag029G3098500, Ag004G0758500
OG0007450	XP_020881665.1	Ag004G0767000
OG0007451	XP_002875924.1	Ag004G0775300
OG0007452	XP_020890010.1, XP_020871255.1	Ag004G0779100, Ag020G2559100
OG0007453	XP_002866035.1	Ag004G0781600, Ag020G2556600
OG0007454	XP_020870625.1	Ag020G2556100, Ag004G0782100
OG0007455	XP_002872847.1	Ag022G2629300
OG0007456	XP_020877293.1	Ag022G2631400
OG0007457	XP_020878201.1	Ag022G2643900
OG0007458	XP_020878646.1	Ag022G2651100
OG0007459	XP_002873309.1	Ag022G2652400
OG0007460	XP_002871263.1	Ag022G2659300
OG0007461	XP_002871260.1	Ag022G2662300
OG0007462	XP_002873291.1	Ag022G2670700
OG0007463	XP_020878473.1	Ag022G2678900
OG0007464	XP_002873260.1	Ag022G2683000
OG0007465	XP_002873258.1	Ag022G2683200
OG0007467	XP_002871182.1	Ag022G2705600
OG0007468	XP_002871174.1	Ag022G2709300, Ag022G2709500, Ag022G2709400
OG0007469	XP_020875958.1	Ag022G2718200
OG0007470	XP_020875999.1	Ag022G2718600
OG0007471	XP_002871116.1	Ag022G2725800
OG0007472	XP_002873156.1	Ag022G2731700
OG0007473	XP_020878100.1	Ag022G2735100
OG0007474	XP_020878200.1	Ag022G2738800, Ag022G2738700
OG0007476	XP_020876684.1	Ag022G2743700
OG0007477	XP_002873117.1	Ag022G2744700
OG0007479	XP_020879105.1	Ag022G2754700
OG0007480	XP_002877454.2, XP_002871031.1	Ag022G2754800
OG0007481	XP_002878820.1	Ag022G2759700
OG0007482	XP_020877439.1	Ag022G2759900
OG0007483	XP_020877438.1	Ag022G2760200
OG0007484	XP_002871010.1	Ag022G2761700
OG0007485	XP_002870987.1	Ag022G2769200
OG0007487	XP_020878417.1	Ag022G2772600
OG0007488	XP_002873050.2	Ag022G2775500
OG0007489	XP_002870971.1	Ag022G2775700
OG0007490	XP_002870972.1	Ag022G2775800
OG0007491	XP_002870975.1	Ag022G2776300
OG0007492	XP_002873041.2	Ag022G2777400
OG0007493	XP_002873031.1	Ag022G2782800
OG0007494	XP_020876700.1	Ag022G2782900
OG0007495	XP_002870938.1	Ag022G2784900
OG0007496	XP_020876846.1	Ag002G0123400, Ag022G2785500
OG0007497	XP_002870929.1	Ag022G2787700
OG0007498	XP_002872989.1	Ag022G2793000
OG0007499	XP_020875311.1	Ag075G5293400
OG0007500	XP_020875110.1	Ag075G5303600, Ag071G5245800
OG0007501	XP_002870609.1	Ag075G5306200
OG0007502	XP_020874352.1	Ag075G5307500
OG0007503	XP_002889322.1	Ag048G4556700
OG0007504	XP_002887824.1	Ag048G4569100
OG0007505	XP_020891463.1	Ag048G4569700, Ag048G4569800
OG0007506	XP_020890394.1	Ag048G4571000
OG0007507	XP_002889279.1	Ag048G4573400
OG0007508	XP_002889274.1	Ag048G4574800
OG0007509	XP_020889625.1	Ag048G4581000
OG0007510	XP_002889261.1	Ag048G4582700
OG0007511	XP_020887873.1	Ag048G4587000
OG0007512	XP_020891291.1	Ag048G4590300
OG0007513	XP_002887768.1	Ag048G4592200
OG0007514	XP_020891706.1	Ag048G4592700
OG0007515	XP_020891757.1	Ag048G4592800
OG0007516	XP_020891606.1	Ag048G4593100
OG0007517	XP_020891455.1	Ag048G4593400
OG0007518	XP_020890475.1	Ag048G4598400
OG0007519	XP_002887754.1	Ag048G4602800
OG0007520	XP_020890471.1	Ag048G4602900
OG0007521	XP_020890469.1	Ag048G4605400
OG0007522	XP_020874391.1, XP_002889183.1	Ag048G4615900
OG0007523	XP_002889175.1	Ag048G4619200
OG0007524	XP_002887714.1, XP_002889170.1	Ag048G4621000
OG0007525	XP_020889669.1	Ag048G4626500
OG0007526	XP_020891396.1	Ag048G4626700
OG0007527	XP_002862810.1, XP_002889151.1	Ag048G4633500
OG0007528	XP_020891160.1	Ag048G4640700
OG0007529	XP_020890262.1	Ag048G4645600
OG0007531	XP_020891372.1	Ag048G4646800
OG0007532	XP_002889123.1	Ag048G4647500
OG0007533	XP_020891063.1	Ag048G4650900
OG0007534	XP_002887655.1	Ag048G4652600, Ag034G3848400, Ag044G4483000, Ag034G3848300
OG0007535	XP_002889071.1	Ag048G4673000, Ag048G4673200, Ag048G4673100
OG0007536	XP_020890402.1	Ag048G4680000
OG0007537	XP_020890532.1	Ag048G4681000
OG0007538	XP_020891364.1	Ag048G4681900
