Orthogroup	Arabidopsis_lyrata_NCBI	Arabidopsis_thaliana
OG0009894	XP_002885409.1	AT3G20880.1
OG0009895	XP_002870798.1	AT5G39220.1
OG0009896	XP_002868750.1	AT5G38865.1
OG0009897	XP_002880588.1	AT2G24490.1
OG0009898	XP_002868760.1	AT5G38660.2
OG0009899	XP_020875447.1	AT5G38530.1
OG0009900	XP_002870862.1	AT5G38200.1
OG0009901	XP_020874764.1	AT5G37380.1
OG0009902	XP_020875059.1	AT5G36890.1
OG0009903	XP_020874235.1	AT5G36790.1, AT5G36700.1
OG0009904	XP_020882963.1	AT5G47830.1
OG0009905	XP_020887661.1	AT3G23430.1
OG0009906	XP_020887662.1	AT3G23410.1
OG0009907	XP_002883405.1	AT3G23130.1
OG0009908	XP_002883385.1	AT3G22942.1
OG0009909	XP_002884228.1, XP_020886813.1	AT2G20860.1
OG0009910	XP_020886693.1	AT3G22780.1
OG0009911	XP_002883363.2	AT3G22420.3
OG0009912	XP_002883353.1	AT3G22300.1
OG0009913	XP_020886721.1	AT3G22260.2
OG0009914	XP_002885479.1	AT3G22070.1
OG0009915	XP_002875487.1	AT3G29040.1
OG0009915	XP_020885994.1	AT3G21970.1
OG0009916	XP_020888026.1, XP_002885475.2	AT3G21890.1
OG0009917	XP_002883322.2, XP_020887673.1	AT3G21880.2
OG0009918	XP_002885468.1	AT3G21820.1
OG0009919	XP_002885461.1	AT3G21720.1
OG0009920	XP_020886042.1	AT3G21490.1
OG0009921	XP_020889299.1	AT3G21330.1
OG0009922	XP_002867352.1	AT4G30370.1
OG0009923	XP_002869382.2	AT4G30320.1
OG0009924	XP_020874284.1, XP_002864115.1	AT5G51510.1
OG0009925	XP_020875195.1	AT4G30060.1
OG0009926	XP_002867379.1	AT4G29940.1
OG0009927	XP_020891676.1	AT1G66330.1
OG0009928	XP_020890927.1	AT1G64970.1
OG0009929	XP_020865691.1	AT1G65440.1
OG0009930	XP_020867964.1	AT1G54440.2
OG0009931	XP_002873921.1	AT5G18970.1
OG0009932	XP_002873918.1	AT5G18910.1
OG0009933	XP_002874473.1	AT5G30510.1
OG0009934	XP_020877010.1	AT5G28750.1
OG0009935	XP_002874448.1	AT5G28770.2
OG0009936	XP_002872327.1	AT5G28830.1
OG0009937	XP_020889885.1	AT5G48970.1
OG0009938	XP_002863934.1	AT5G48960.1
OG0009939	XP_020886604.1	AT5G50340.1
OG0009940	XP_020880639.1	AT3G52190.1
OG0009941	XP_020880275.1	AT3G52115.1
OG0009942	XP_002876124.1	AT3G52100.1
OG0009943	XP_020882542.1	AT3G52060.1
OG0009944	XP_002877831.1	AT3G51895.2
OG0009945	XP_020880074.1	AT3G51490.2
OG0009946	XP_002877803.1	AT3G51380.1
OG0009947	XP_020879933.1	AT3G51280.1
OG0009948	XP_020881649.1	AT3G51220.1
OG0009949	XP_020866291.1	AT1G02145.3
OG0009950	XP_020869823.1	AT1G02080.1
OG0009951	XP_020869828.1	AT1G02065.1
OG0009952	XP_020868113.1	AT1G02020.1
OG0009953	XP_020866657.1	AT1G01650.1
OG0009954	XP_002892053.1	AT1G01580.2
OG0009955	XP_002867299.1	AT4G31500.1
OG0009956	XP_002892072.1	AT1G01310.1
OG0009957	XP_002889375.1	AT1G01250.1
OG0009958	XP_002889377.1	AT1G01190.2
OG0009959	XP_002889383.1	AT1G01120.1
OG0009960	XP_020868152.1	AT1G01060.1
OG0009961	XP_002889400.1	AT1G02400.1
OG0009962	XP_002892109.1	AT1G02460.1
OG0009963	XP_020870286.1	AT1G02740.1
OG0009964	XP_020870287.1	AT1G02750.1
OG0009965	XP_020868979.1	AT1G02816.1
OG0009966	XP_002889431.2	AT1G03010.1
OG0009967	XP_002892143.1	AT1G03020.1
OG0009968	XP_002892147.1	AT1G03080.1
OG0009969	XP_020868322.1	AT1G03100.1
OG0009970	XP_020868080.1	AT1G03190.1
OG0009971	XP_020867706.1	AT1G03470.1
OG0009972	XP_002892167.1	AT1G03530.1
OG0009973	XP_020868681.1	AT1G03620.12
OG0009974	XP_002889465.1	AT1G03630.1
OG0009975	XP_002892182.1	AT1G03840.1
OG0009976	XP_002889480.1	AT1G03890.1
OG0009977	XP_002892189.1	AT1G03950.1
OG0009978	XP_020869564.1	AT1G04000.1
OG0009979	XP_002892208.1	AT1G04310.1
OG0009980	XP_002892221.1	AT1G04500.1
OG0009981	XP_002889512.1	AT1G04540.1
OG0009982	XP_020870628.1	AT1G04650.1
OG0009983	XP_020866004.1	AT1G04670.1
OG0009984	XP_020867116.1	AT1G04700.1
OG0009985	XP_020867675.1	AT1G04780.1
OG0009986	XP_002889524.1	AT1G04790.1
OG0009987	XP_020870781.1	AT1G05200.1
OG0009988	XP_002892274.1	AT1G05205.1
OG0009989	XP_002892288.1	AT1G05420.2
OG0009990	XP_020868615.1	AT1G05450.2
OG0009991	XP_020866808.1	AT1G05500.1
OG0009992	XP_020866557.1	AT1G05577.1
OG0009993	XP_002889580.1	AT1G06010.1
OG0009994	XP_020867849.1	AT1G06060.1
OG0009995	XP_020868982.1	AT1G06250.1
OG0009996	XP_002892332.1	AT1G06280.1
OG0009997	XP_002889600.1	AT1G06380.1
OG0009998	XP_020869236.1	AT1G06530.1
OG0009999	XP_002892349.1	AT1G06570.1
OG0010000	XP_002892352.1	AT1G06660.1
OG0010001	XP_002892390.1	AT1G07260.1
OG0010002	XP_020869763.1	AT1G07430.1
OG0010003	XP_020868455.1	AT1G07620.2
OG0010004	XP_020870250.1	AT1G07980.1
OG0010005	XP_020870049.1	AT1G08030.1
OG0010006	XP_020867842.1	AT1G08135.1
OG0010007	XP_020870699.1	AT1G08220.1
OG0010008	XP_020870852.1	AT1G08320.1
OG0010009	XP_020867508.1	AT1G08340.1
OG0010010	XP_002892457.1	AT1G08450.1
OG0010011	XP_020866923.1	AT1G08500.1
OG0010012	XP_020868473.1	AT1G08570.1
OG0010013	XP_002892463.1	AT1G08580.1
OG0010014	XP_020866312.1	AT1G08620.3
OG0010015	XP_002890719.1	AT1G27300.1
OG0010016	XP_002892467.1	AT1G08660.1
OG0010017	XP_020869693.1	AT1G08700.1
OG0010018	XP_020867231.1	AT1G08780.1
OG0010019	XP_002888405.1	AT1G65420.1
OG0010020	XP_002889716.1	AT1G08830.1
OG0010021	XP_020870849.1	AT1G08845.2
OG0010022	XP_020867301.1	AT1G09060.3
OG0010023	XP_002884411.1	AT3G03776.2
OG0010024	XP_002892499.1	AT1G09320.1
OG0010025	XP_002889746.2	AT1G09370.1
OG0010026	XP_020869077.1	AT1G09410.1
OG0010026	XP_020868945.1	AT1G56690.1
OG0010027	XP_020869902.1	AT1G09530.1
OG0010028	XP_002889757.1	AT1G09540.1
OG0010029	XP_002892574.2	AT1G10500.1
OG0010030	XP_020870799.1	AT1G10650.1
OG0010031	XP_020870807.1	AT1G10657.1
OG0010032	XP_002889823.1	AT1G10660.1
OG0010033	XP_002892595.1	AT1G10740.1
OG0010034	XP_002892597.1	AT1G10760.1
OG0010035	XP_020870710.1	AT1G10875.1
OG0010036	XP_020868541.1	AT1G10890.1
OG0010037	XP_020874333.1	AT4G15950.1
OG0010038	XP_020870433.1	AT1G11125.1
OG0010039	XP_020870619.1	AT1G11160.1
OG0010040	XP_002892642.1	AT1G11390.1
OG0010041	XP_020866057.1	AT1G11400.1
OG0010042	XP_020870712.1	AT1G11530.1
OG0010043	XP_020869929.1	AT5G28237.1
OG0010044	XP_020891306.1	AT1G61850.2
OG0010045	XP_002889891.2	AT1G11720.2
OG0010046	XP_020869317.1	AT1G11820.2
OG0010047	XP_002889897.2	AT1G11840.6
OG0010048	XP_020869797.1	AT1G11915.1
OG0010049	XP_002892677.1	AT1G12150.1
OG0010050	XP_002889930.1	AT1G12360.1
OG0010051	XP_020870760.1	AT1G12940.1, AT4G14358.1
OG0010052	XP_002889978.1	AT1G12980.1
OG0010053	XP_002892724.1	AT1G13020.1
OG0010054	XP_002889997.1	AT1G13270.1
OG0010055	XP_020867538.1	AT1G13340.1
OG0010056	XP_020868218.1	AT1G13740.1
OG0010057	XP_002892778.1	AT1G13870.1
OG0010058	XP_020869725.1	AT1G14060.1
OG0010059	XP_002892780.1	AT1G13940.1
OG0010060	XP_002892794.1	AT1G14200.1
OG0010061	XP_002892796.1	AT1G14220.1
OG0010062	XP_020867067.1	AT1G14270.1
OG0010063	XP_020884536.1	AT2G26430.1
OG0010064	XP_020868994.1	AT1G14630.1
OG0010065	XP_020868587.1	AT1G14970.1
OG0010066	XP_020868588.1	AT1G14990.2
OG0010067	XP_002890083.1	AT1G15010.1
OG0010068	XP_020867283.1	AT1G15040.1
OG0010069	XP_020866383.1	AT1G15240.2
OG0010070	XP_002892866.1	AT1G15415.1
OG0010071	XP_002892868.1	AT1G15440.1
OG0010072	XP_002892873.1	AT1G15550.1
OG0010073	XP_020870107.1	AT1G15670.1
OG0010074	XP_020867563.1	AT1G15970.1
OG0010075	XP_002892892.1	AT1G16022.1
OG0010076	XP_020869372.1	AT1G16330.1
OG0010077	XP_002890161.1	AT1G16370.1
OG0010078	XP_020868846.1	AT1G16390.1
OG0010079	XP_020866011.1	AT1G16510.1
OG0010080	XP_020869105.1	AT1G16530.1
OG0010082	XP_020867454.1	AT1G16880.1
OG0010083	XP_020867096.1	AT1G17110.2
OG0010084	XP_020868944.1	AT1G17147.1
OG0010085	XP_002892948.1	AT1G17380.1
OG0010086	XP_020890260.1	AT4G09360.1
OG0010087	XP_002892962.2	AT1G17665.1
OG0010088	XP_020869031.1	AT1G18190.1
OG0010089	XP_020869049.1	AT1G18197.2
OG0010090	XP_002890268.1	AT1G18300.1
OG0010091	XP_020867084.1	AT1G18460.1
OG0010092	XP_002890286.1	AT1G18580.1
OG0010093	XP_020867623.1	AT1G18630.1
OG0010094	XP_020867615.1	AT1G18670.3
OG0010095	XP_020867391.1	AT1G18740.1
OG0010096	XP_002893022.1	AT1G18890.1
OG0010097	XP_002893033.1	AT1G19210.1
OG0010098	XP_020866500.1	AT1G19270.1
OG0010099	XP_020868102.1	AT1G19400.1
OG0010100	XP_020867722.1	AT1G19440.1
OG0010101	XP_020870085.1	AT1G19485.1
OG0010102	XP_002893057.1	AT1G19640.1
OG0010103	XP_020870163.1	AT1G19700.1
OG0010104	XP_020867749.1	AT1G19800.1
OG0010105	XP_020867392.1	AT1G19920.1
OG0010106	XP_020870430.1	AT1G19960.1
OG0010107	XP_020866481.1	AT1G19980.1
OG0010108	XP_020866483.1	AT1G19990.1
OG0010109	XP_020869772.1	AT1G20180.1
OG0010110	XP_020869773.1	AT1G20190.1
OG0010111	XP_020866685.1	AT1G20640.1
OG0010112	XP_020870744.1	AT1G20850.1
OG0010113	XP_002893134.1	AT1G20860.2
OG0010114	XP_002893147.1	AT1G20990.1
OG0010115	XP_020870759.1	AT1G21090.1
OG0010116	XP_002894028.2, XP_020866420.1	AT1G22015.1
OG0010117	XP_002893207.1	AT1G22030.1
OG0010118	XP_020867952.1	AT1G22040.1
OG0010119	XP_020881066.1	AT2G01620.1
OG0010120	XP_002890505.1	AT1G22250.1
OG0010121	XP_020867351.1	AT1G22620.1
OG0010122	XP_020870983.1	AT1G22700.1
OG0010123	XP_002893246.2	AT1G22710.1
OG0010124	XP_002893254.1	AT1G22970.1
OG0010125	XP_020869169.1	AT1G23090.1
OG0010126	XP_002887401.1	AT1G71930.1
OG0010127	XP_002888851.1	AT1G71870.1
OG0010128	XP_002887395.1	AT1G71865.1
OG0010129	XP_002888841.1	AT1G71692.1
OG0010130	XP_020865957.1	AT1G70690.1
OG0010131	XP_002887310.1	AT1G70570.2
OG0010132	XP_002887304.2	AT1G70505.1
OG0010133	XP_020891125.1	AT1G70430.3
OG0010134	XP_020865903.1	AT1G70420.1
OG0010135	XP_020891150.1	AT1G70410.2
OG0010136	XP_002888771.2	AT1G70370.1
OG0010137	XP_002888763.1	AT1G70280.2
OG0010138	XP_002887288.1	AT1G70230.1
OG0010139	XP_020891771.1	AT1G70000.1
OG0010140	XP_020868150.1	AT1G33240.1
OG0010141	XP_002877272.1	AT3G43270.1
OG0010142	XP_020891142.1	AT5G42540.2
OG0010143	XP_020891284.1	AT1G63770.3
OG0010144	XP_002887973.1	AT1G63170.1
OG0010145	XP_002886441.1	AT1G63020.1
OG0010146	XP_020890578.1	AT1G63010.5
OG0010147	XP_020891587.1	AT1G62640.1
OG0010148	XP_002886475.1	AT1G62320.3
OG0010149	XP_002893764.1	AT1G33330.1
OG0010150	XP_020890088.1	AT1G61660.1
OG0010151	XP_002888080.1	AT1G61610.1
OG0010152	XP_020890084.1	AT1G61590.1
OG0010153	XP_020890122.1	AT1G61340.1
OG0010154	XP_002886553.1	AT1G61260.1
OG0010155	XP_020890081.1	AT1G61240.1
OG0010156	XP_002886573.1	AT1G60960.1
OG0010157	XP_002888126.1	AT1G60670.2
OG0010158	XP_020890104.1	AT1G60640.1
OG0010159	XP_002886634.1	AT1G60160.1
OG0010160	XP_020890497.1	AT1G60060.1
OG0010161	XP_020890168.1	AT1G59990.1
OG0010162	XP_020890290.1	AT1G59750.1
OG0010163	XP_020890294.1	AT1G59650.1
OG0010164	XP_002888216.2	AT1G58420.1
OG0010165	XP_020865585.1	AT1G58370.2
OG0010167	XP_002872905.2	AT4G01190.2
OG0010168	XP_020890872.1	AT1G58215.1
OG0010169	XP_002886704.1	AT1G58120.1
OG0010170	XP_002894676.1	AT1G57590.1
OG0010171	XP_020872068.1	AT4G15510.1
OG0010172	XP_002887921.1	AT1G64090.2
OG0010173	XP_020891690.1	AT1G64380.1
OG0010174	XP_020889951.1	AT1G64400.1
OG0010175	XP_020877532.1	AT4G08230.1
OG0010176	XP_002865171.1	AT5G46650.1
OG0010177	XP_002865162.1	AT5G46780.1
OG0010178	XP_002863389.1	AT5G46795.1
OG0010179	XP_002863326.1	AT5G47680.1
OG0010180	XP_020884195.1	AT5G47690.3
OG0010181	XP_020891092.1	AT5G44730.1
OG0010182	XP_002863549.1	AT5G44700.1
OG0010183	XP_020871193.1	AT5G42720.1
OG0010184	XP_002863566.1	AT5G44550.1
OG0010185	XP_002865365.1	AT5G44480.1
OG0010186	XP_002869728.2	AT4G24275.1
OG0010187	XP_020876360.1	AT4G04980.1
OG0010188	XP_002867412.2	AT4G29360.2
OG0010189	XP_020872537.1	AT4G29658.2
OG0010190	XP_002869408.1	AT4G29830.1
OG0010191	XP_020875298.1	AT4G35820.1
OG0010192	XP_002894133.1	AT1G48790.1
OG0010193	XP_020868445.1	AT1G48930.1
OG0010194	XP_020866597.1	AT1G48990.1
OG0010195	XP_002891472.1	AT1G49010.1
OG0010196	XP_020866186.1, XP_020870906.1	AT1G49350.1
OG0010197	XP_020891435.1	AT1G74950.1
OG0010198	XP_020891094.1	AT1G74930.1
OG0010199	XP_020872523.1	AT4G38240.1
OG0010200	XP_020872525.1	AT4G38250.1
OG0010201	XP_020874960.1	AT4G38430.1
OG0010202	XP_020873875.1	AT4G38520.1
OG0010203	XP_020872408.1	AT4G38620.1
OG0010204	XP_020872407.1	AT4G38630.1
OG0010205	XP_002866826.1	AT4G38960.3
OG0010206	XP_002868892.1	AT4G39190.1
OG0010207	XP_020872550.1	AT4G39260.1
OG0010208	XP_002878571.1	AT2G21770.1
OG0010208	XP_020872778.1	AT4G39350.1
OG0010209	XP_020875148.1	AT4G39470.1
OG0010210	XP_020875651.1	AT4G39740.1
OG0010211	XP_002866884.1	AT4G39795.1
OG0010212	XP_020874393.1	AT4G39840.1
OG0010213	XP_020872230.1	AT4G39880.1
OG0010214	XP_002868943.1	AT4G40090.1
OG0010215	XP_020875560.1	AT4G38062.1
OG0010216	XP_020872847.1	AT4G38060.2
OG0010217	XP_020872846.1	AT4G38040.1
OG0010218	XP_002868962.1	AT4G37810.1
OG0010219	XP_020875486.1	AT4G37730.1
OG0010220	XP_002868977.2	AT4G37660.1
OG0010221	XP_020872732.1, XP_020881400.1	AT4G37510.1
OG0010222	XP_020874667.1	AT4G37440.1
OG0010223	XP_002868994.1	AT4G37300.1
OG0010224	XP_020875640.1	AT4G36880.1
OG0010225	XP_002869002.1	AT4G36970.1
OG0010226	XP_020876182.1	AT4G12730.1
OG0010227	XP_002869025.1	AT4G36750.1
OG0010228	XP_002869031.1	AT4G36570.1
OG0010229	XP_020873066.1	AT4G36540.1
OG0010230	XP_020873208.1	AT4G36360.1
OG0010231	XP_002869047.1	AT4G35987.1
OG0010232	XP_020873010.1	AT4G35800.1
OG0010233	XP_020874956.1	AT4G35760.2
OG0010234	XP_020874502.1	AT4G35230.1
OG0010235	XP_002869102.1	AT4G35190.1
OG0010236	XP_002867093.1	AT4G35060.1
OG0010237	XP_002869116.1	AT4G34940.1
OG0010238	XP_020872645.1	AT4G34730.1
OG0010239	XP_020872145.1	AT4G34660.1
OG0010240	XP_002869141.1	AT4G34530.1
OG0010241	XP_020875514.1	AT4G34490.2
OG0010242	XP_020875513.1	AT4G34480.1
OG0010243	XP_020873110.1	AT4G34430.4
OG0010244	XP_020870570.1	AT2G25905.1, AT1G24570.2
OG0010245	XP_020875244.1	AT4G34419.1
OG0010246	XP_020873186.1	AT4G33060.1
OG0010247	XP_020875743.1	AT4G32600.1
OG0010248	XP_020872745.1	AT4G32650.1
OG0010249	XP_002869254.1	AT4G32700.2
OG0010250	XP_002869232.1	AT4G32930.2
OG0010251	XP_002867218.1	AT4G32950.1
OG0010252	XP_002869224.1	AT4G33080.1
OG0010253	XP_002867201.1	AT4G33110.1, AT4G33120.1
OG0010254	XP_020875432.1	AT4G33180.1
OG0010255	XP_002867186.2	AT4G33330.2
OG0010256	XP_002869218.1	AT4G33355.1
OG0010257	XP_002869215.1	AT4G33410.1
OG0010258	XP_002869214.1	AT4G33420.2
OG0010259	XP_002869213.1	AT4G33440.1
OG0010260	XP_002867181.1	AT4G33450.1
OG0010261	XP_020884777.1, XP_002869204.2	AT4G33610.1
OG0010262	XP_002865800.1	AT5G50410.1
OG0010263	XP_002869183.1	AT4G33950.1
OG0010264	XP_020874468.1	AT4G34000.1
OG0010265	XP_020873160.1	AT4G32140.1
OG0010266	XP_002867277.1	AT4G31830.1
OG0010267	XP_020872059.1	AT4G31750.1
OG0010268	XP_002869316.1	AT4G31730.1
OG0010269	XP_020871143.1	AT4G31560.1
OG0010270	XP_020873892.1	AT4G31540.1
OG0010271	XP_002869322.1	AT4G31530.2
OG0010272	XP_020872386.1	AT4G31430.2
OG0010273	XP_020874759.1	AT4G31370.1
OG0010274	XP_020872221.1	AT4G30880.1
OG0010275	XP_020872120.1	AT4G30850.1
OG0010276	XP_002883477.1	AT3G24200.2
OG0010277	XP_020887633.1	AT3G24150.1
OG0010278	XP_002888889.1	AT1G72720.1
OG0010279	XP_002888885.1	AT1G72610.1
OG0010280	XP_002888867.1	AT1G72300.1
OG0010281	XP_002887423.1	AT1G72230.1
OG0010282	XP_002888863.1	AT1G72220.1
OG0010283	XP_002887411.1	AT1G72090.1
OG0010284	XP_020891258.1	AT1G72030.1
OG0010285	XP_020891236.1	AT1G71940.2
OG0010286	XP_020868161.1	AT1G27100.1
OG0010287	XP_002893358.1	AT1G27060.1
OG0010288	XP_002893370.1	AT1G26940.1
OG0010289	XP_020868966.1	AT1G26750.1
OG0010290	XP_020869573.1	AT1G26470.1
OG0010291	XP_002890671.1	AT1G26190.1
OG0010292	XP_002890723.1	AT1G27340.1
OG0010293	XP_020879162.1	AT4G02270.1
OG0010294	XP_020879158.1	AT4G02260.1
OG0010295	XP_020876316.1	AT4G02210.1
OG0010296	XP_020876320.1	AT4G02195.1
OG0010297	XP_002872852.1	AT4G02160.1
OG0010298	XP_020878397.1	AT4G02110.1
OG0010299	XP_002874943.1	AT4G02060.1
OG0010300	XP_002874945.1	AT4G02030.2
OG0010301	XP_020876300.1	AT4G01860.1
OG0010302	XP_020879744.1	AT3G28420.1
OG0010303	XP_002874964.1	AT4G01690.1
OG0010304	XP_002872891.1	AT4G01470.1
OG0010305	XP_002874978.1	AT4G01460.1
OG0010306	XP_020879030.1	AT4G01440.1
OG0010307	XP_020877997.1	AT4G01040.1
OG0010308	XP_002872898.1	AT4G01250.1
OG0010309	XP_002872896.1	AT4G01310.1
OG0010310	XP_020879298.1	AT4G00740.1
OG0010311	XP_020878087.1	AT4G00670.1
OG0010312	XP_020878086.1	AT4G00660.1
OG0010313	XP_002875021.1	AT4G00590.1
OG0010314	XP_020878064.1	AT4G00550.1
OG0010315	XP_020879440.1	AT4G00480.2
OG0010316	XP_020878834.1	AT4G00305.1
OG0010317	XP_020873045.1	AT4G31010.2
OG0010318	XP_020884337.1	AT2G21010.1, AT2G21040.1
OG0010319	XP_020883422.1	AT2G21070.3
OG0010320	XP_020867104.1	AT1G24490.1
OG0010321	XP_002890685.1	AT1G25530.1
OG0010322	XP_002890677.1	AT1G26120.1
OG0010323	XP_020868340.1	AT1G42470.1
OG0010324	XP_002867567.1	AT4G26370.1
OG0010325	XP_020873765.1	AT4G26965.1
OG0010326	XP_020873255.1	AT4G26970.1
OG0010327	XP_002869580.1	AT4G27080.2
OG0010328	XP_020872368.1	AT4G27330.1
OG0010329	XP_002869564.1	AT4G27435.1
OG0010330	XP_002867503.1	AT4G27450.1
OG0010331	XP_020874347.1	AT4G27480.1
OG0010332	XP_002867499.1	AT4G27520.1
OG0010333	XP_020872775.1	AT4G28085.1
OG0010334	XP_002867461.1	AT4G28200.1
OG0010335	XP_020874474.1	AT4G28260.1
OG0010336	XP_020875579.1	AT4G28290.1
OG0010337	XP_002875227.2	AT2G03720.2
OG0010338	XP_002876893.1	AT2G03730.1
OG0010339	XP_020881651.1	AT2G03830.1
OG0010340	XP_002875265.1	AT3G25600.1
OG0010341	XP_002889393.1	AT3G04430.1
OG0010343	XP_020869871.1	AT1G19610.1
OG0010344	XP_020870741.1	AT1G20910.1
OG0010346	XP_020866477.1	AT1G25422.1
OG0010347	XP_002893430.1	AT1G25250.3
OG0010349	XP_002865667.2, XP_020880083.1	AT3G56780.2
OG0010350	XP_002894301.1	AT1G51220.1
OG0010351	XP_002885046.1	AT3G14460.1
OG0010352	XP_020866324.1	AT1G53860.1
OG0010353	XP_002886552.1	AT1G61270.1
OG0010353	XP_002884261.1	AT3G01760.1
OG0010354	XP_002886618.1	AT1G60450.1
OG0010356	XP_020884214.1, XP_020875552.1	AT2G43470.1
OG0010358	XP_020875174.1	AT4G29620.1
OG0010358	XP_020875356.1	AT4G29630.1
OG0010358	XP_002869424.2	AT4G29600.1
OG0010359	XP_020887006.1	AT3G04110.1
OG0010360	XP_020865809.1	AT1G68210.1
OG0010361	XP_020890976.1	AT1G72450.1
OG0010362	XP_020891508.1	AT1G73650.3
OG0010363	XP_002884662.1	AT3G07660.1
OG0010364	XP_020888322.1	AT3G12510.1
OG0010365	XP_020888695.1	AT3G13910.2
OG0010366	XP_002887000.1, XP_020879060.1	AT2G04378.2, AT3G44265.1
OG0010367	XP_002890732.1	AT1G27570.1
OG0010367	XP_020875467.1	AT1G27535.1
OG0010368	XP_020883580.1	AT2G22230.1
OG0010369	XP_020885636.1	AT2G22470.1
OG0010371	XP_020885202.1	AT2G24550.1
OG0010372	XP_020885197.1	AT2G24610.2
OG0010373	XP_020883679.1	AT3G32330.1, AT3G32280.1, AT3G31900.1
OG0010374	XP_002878853.2	AT2G25430.1
OG0010375	XP_020875158.1	AT4G28920.1
OG0010376	XP_002881236.2	AT2G32660.2
OG0010377	XP_002881418.2	AT2G35910.1
OG0010378	XP_020885506.1	AT2G38823.1
OG0010379	XP_020873469.1, XP_020884013.1	AT2G39415.1
OG0010380	XP_020882991.1, XP_020868202.1, XP_002881842.1	AT2G42395.1
OG0010381	XP_002882096.1	AT2G46960.2
OG0010382	XP_020880019.1	AT2G01913.1
OG0010383	XP_002876935.1	AT3G25870.1
OG0010384	XP_020882520.1	AT3G27660.1
OG0010385	XP_002875475.1	AT3G28850.1
OG0010386	XP_020880959.1	AT3G48670.1
OG0010387	XP_002877724.1	AT3G50040.1
OG0010388	XP_020880458.1	AT3G53250.2
OG0010389	XP_002876404.2	AT3G57230.1
OG0010390	XP_020878712.1	AT5G14110.1
OG0010391	XP_002874103.1	AT5G22910.1
OG0010392	XP_020877765.1	AT5G29000.2
OG0010393	XP_020877251.1	AT4G10520.1, AT4G10530.1
OG0010394	XP_002869443.1	AT4G29285.1
OG0010395	XP_002869646.1	AT4G25880.4
OG0010396	XP_002869730.1	AT4G24240.1
OG0010397	XP_020881457.1	AT5G46000.1
OG0010398	XP_002869831.2	AT4G22230.1, AT4G22235.1
OG0010398	XP_002869833.1	AT4G22217.1
OG0010399	XP_020872406.1	AT4G19560.1
OG0010400	XP_002870114.2	AT4G17250.1
OG0010401	XP_002868015.1	AT4G16295.1
OG0010401	XP_002868143.1	AT4G29035.1
OG0010402	XP_002868296.1	AT4G14290.1
OG0010403	XP_002870535.1	AT5G37473.1
OG0010403	XP_002870536.1	AT5G37474.1
OG0010404	XP_002870880.2	AT5G37950.1
OG0010404	XP_002870878.1	AT5G38010.1
OG0010405	XP_020872321.1	AT5G41380.1
OG0010406	XP_020874451.1	AT5G41680.1
OG0010407	XP_020871843.1	AT5G42900.1
OG0010408	XP_020875173.1, XP_020877820.1	AT5G42200.1
OG0010409	XP_020869938.1	AT5G48430.1
OG0010410	XP_002865681.1	AT5G48820.2
OG0010411	XP_020881199.1	AT5G49240.1
OG0010412	XP_002865729.1	AT5G49330.1
OG0010413	XP_002865764.1	AT5G49920.1
OG0010414	XP_020871186.1	AT5G51460.1
OG0010415	XP_002865886.1	AT5G51990.1
OG0010416	XP_020872349.1, XP_020868578.1	AT5G52510.1
OG0010417	XP_002864200.1	AT5G52920.1
OG0010418	XP_002864506.1	AT5G57220.1
OG0010419	XP_020889340.1	AT5G66540.1
OG0010421	XP_002881411.1	AT2G35736.1
OG0010422	XP_002893463.2	AT1G27380.4
OG0010423	XP_020871083.1	AT5G53250.1
OG0010426	XP_020882363.1	AT3G29000.1
OG0010437	XP_020875104.1	AT4G30490.1
OG0010438	XP_002867342.1	AT4G30520.1
OG0010439	XP_002869371.2	AT4G30550.1
OG0010440	XP_020874794.1	AT4G30580.1
OG0010441	XP_002869366.1	AT4G30650.1
OG0010442	XP_020872112.1	AT4G30720.1
OG0010443	XP_002878889.1	AT2G25810.1
OG0010444	XP_020873421.1	AT4G23100.1
OG0010445	XP_002877497.1	AT3G46630.1
OG0010446	XP_002877621.1	AT3G48610.1
OG0010447	XP_002875911.1	AT3G48530.1
OG0010448	XP_020880354.1	AT3G48470.1
OG0010449	XP_002877609.2	AT3G48410.2
OG0010450	XP_020881712.1	AT3G47980.1
OG0010451	XP_020880368.1	AT3G48160.2
OG0010452	XP_020880342.1	AT3G48190.2
OG0010453	XP_002877575.1	AT3G47810.1
OG0010454	XP_002876732.1	AT2G01130.1
OG0010455	XP_020882320.1	AT2G01710.2
OG0010456	XP_020881072.1	AT2G02220.1
OG0010457	XP_002876787.2	AT2G01950.1
OG0010458	XP_020881530.1	AT2G01830.2
OG0010459	XP_020874712.1	AT5G40440.1
OG0010460	XP_002868660.1	AT5G40370.2
OG0010461	XP_020877779.1	AT5G18070.1
OG0010462	XP_020877803.1	AT5G17840.1
OG0010463	XP_002873854.1	AT5G17790.1
OG0010464	XP_020876663.1	AT5G17620.1
OG0010465	XP_020878402.1	AT5G17530.4, AT5G17522.1
OG0010466	XP_020878075.1	AT5G17490.1
OG0010467	XP_020876268.1	AT5G17400.1
OG0010468	XP_002873823.1	AT5G17340.1
OG0010469	XP_020878885.1	AT5G17220.1
OG0010470	XP_002889623.1	AT1G06910.1
OG0010471	XP_002871733.2	AT5G16720.1
OG0010472	XP_020876803.1	AT5G16680.1
OG0010473	XP_002873781.1	AT5G16520.1
OG0010474	XP_002873780.1	AT5G16500.1
