Orthogroup	Arabidopsis_lyrata_NCBI	Cochlearia_excelsa
OG0011695	XP_020887194.1	g13447
OG0011696	XP_020879804.1	g6560
OG0011697	XP_020886186.1	g6597
OG0011698	XP_002885505.1	g6582, g11818
OG0011699	XP_002887025.1	g44994
OG0011700	XP_020886711.1	g13415
OG0011701	XP_002885486.1	g11836
OG0011702	XP_020887137.1	g13400
OG0011703	XP_002885459.1	g6635
OG0011704	XP_002885452.1	g11861
OG0011705	XP_002890686.1	g32194
OG0011706	XP_020875671.1	g23408
OG0011707	XP_020872199.1	g23420
OG0011708	XP_002869394.1	g47730
OG0011710	XP_020891551.1	g41881
OG0011711	XP_002887038.1	g18052
OG0011712	XP_020865635.1	g45040
OG0011713	XP_002886996.1	g45039
OG0011714	XP_020890907.1	g45128
OG0011715	XP_020891211.1	g45087
OG0011716	XP_020867477.1	g43836
OG0011717	XP_002894598.1	g1685
OG0011718	XP_002894608.1	g1691
OG0011719	XP_002891920.2	g43906
OG0011720	XP_002891931.1	g41128
OG0011721	XP_020876338.1	g4896, g29081
OG0011722	XP_002873910.1	g29069, g4912
OG0011723	XP_002871824.1	g29063
OG0011724	XP_020879127.1	g29044
OG0011725	XP_020878955.1	g41475
OG0011726	XP_020878779.1	g4729, g10168
OG0011727	XP_002872333.1	g4746
OG0011728	XP_020869963.1	g10193
OG0011729	XP_020891782.1	g18498
OG0011730	XP_002876145.1	g2412
OG0011731	XP_020880040.1	g11330
OG0011732	XP_020881888.1	g2424
OG0011733	XP_020880276.1	g2427
OG0011734	XP_020881279.1	g2432
OG0011735	XP_002876122.2	g19279
OG0011736	XP_002877839.1	g2437
OG0011737	XP_020882554.1	g11338
OG0011739	XP_002870605.1	g16765
OG0011740	XP_002876099.2	g2461
OG0011742	XP_002876091.1	g2470
OG0011743	XP_020880081.1	g19307
OG0011744	XP_020866293.1	g49275
OG0011746	XP_002889345.1	g49297
OG0011747	XP_002892043.1	g26863
OG0011748	XP_020866659.1	g26871
OG0011749	XP_020867496.1	g26872
OG0011750	XP_020867497.1	g30741, g26873
OG0011751	XP_002892062.1	g49320
OG0011752	XP_002892064.1	g49322
OG0011753	XP_020869448.1	g49325
OG0011754	XP_020870172.1	g30749
OG0011755	XP_002892075.1	g49335
OG0011756	XP_020870176.1	g49337, g30758
OG0011757	XP_020866680.1	g30760
OG0011758	XP_020870149.1	g49356
OG0011759	XP_002889402.2	g49368
OG0011760	XP_020869936.1	g49376
OG0011761	XP_002889412.1	g30780
OG0011762	XP_020869120.1	g49383
OG0011763	XP_002892121.1	g49386
OG0011764	XP_020870463.1	g25022
OG0011765	XP_020870572.1	g30803
OG0011766	XP_002889439.2	g49405
OG0011767	XP_020869931.1	g49423
OG0011768	XP_002892179.1	g49429
OG0011769	XP_020869385.1	g30840
OG0011770	XP_002892206.1	g30864
OG0011771	XP_002892211.1	g30867
OG0011772	XP_002889502.1	g30870
OG0011774	XP_020870357.1	g26937
OG0011775	XP_002889520.1	g26945
OG0011776	XP_020867336.1	g49465
OG0011777	XP_020867338.1	g30900
OG0011778	XP_002892251.1	g26949, g30897
OG0011779	XP_020870601.1	g49497
OG0011780	XP_020870560.1	g30933
OG0011781	XP_002889556.1	g49505
OG0011783	XP_020867821.1	g30953
OG0011784	XP_020869096.1	g30964, g49524
OG0011785	XP_002889596.1	g26972, g49540
OG0011786	XP_020868470.1	g49545
OG0011787	XP_002892343.1	g31001
OG0011788	XP_002892351.1	g26986
OG0011789	XP_020867216.1	g31040
OG0011790	XP_002889633.1	g26996
OG0011791	XP_002869721.1	g47507
OG0011792	XP_020866521.1	g31051
OG0011793	XP_002889642.1	g31058
OG0011794	XP_020870231.1	g27014
OG0011795	XP_020870842.1	g31096
OG0011796	XP_002883572.1	g11675
OG0011797	XP_002889680.1	g31106
OG0011798	XP_020866921.1	g49676
OG0011799	XP_020868666.1	g31125
OG0011800	XP_020868428.1	g31133
OG0011801	XP_020880607.1	g41208
OG0011802	XP_002889712.1	g31136
OG0011803	XP_020868210.1	g31139
OG0011804	XP_020867252.1	g49655
OG0011805	XP_002889725.1	g31151
OG0011806	XP_002889734.1	g31161
OG0011807	XP_002892535.1	g31227
OG0011808	XP_020867890.1	g31168
OG0011809	XP_002889751.1	g31182
OG0011810	XP_002892509.2	g49625
OG0011811	XP_002892510.1	g49623
OG0011812	XP_020868179.1	g49699
OG0011813	XP_002892532.2	g31224
OG0011814	XP_020870475.1	g27103
OG0011815	XP_020868839.1	g31257
OG0011816	XP_002867524.1	g17105
OG0011817	XP_020870793.1	g27126
OG0011818	XP_020868981.1	g31284
OG0011820	XP_002889844.1	g31295
OG0011821	XP_002889862.1	g27151
OG0011822	XP_002892646.1	g31318
OG0011823	XP_002889896.1	g49781
OG0011824	XP_020869800.1	g31347
OG0011825	XP_020869798.1	g31348
OG0011826	XP_020867843.1	g31350
OG0011827	XP_020867845.1	g31353
OG0011828	XP_002892673.1	g27183
OG0011829	XP_020867543.1	g31370
OG0011830	XP_002889928.1	g31377
OG0011831	XP_002892693.1	g31389
OG0011832	XP_020869512.1	g27194
OG0011834	XP_020869890.1	g49870
OG0011835	XP_002889999.1	g31449
OG0011836	XP_002892741.1	g31450
OG0011837	XP_020870464.1	g31453
OG0011839	XP_020870679.1	g31483
OG0011840	XP_020869155.1	g31480
OG0011841	XP_002890028.1	g49899
OG0011842	XP_002890030.2	g31484
OG0011843	XP_020867672.1	g49918
OG0011844	XP_020867480.1	g49919
OG0011845	XP_002892828.1	g31551
OG0011846	XP_020867012.1	g49931, g31576
OG0011847	XP_020867017.1	g31578
OG0011848	XP_020866387.1	g31580
OG0011849	XP_002892872.1	g31604
OG0011851	XP_020869583.1	g31620
OG0011852	XP_020870339.1	g27335, g27742, g31633
OG0011853	XP_002890159.1	g27339, g31645
OG0011854	XP_020869706.1	g49970
OG0011855	XP_002890185.1	g49980
OG0011856	XP_002890188.1	g31664
OG0011857	XP_020867449.1	g49981
OG0011858	XP_020866931.1	g31687
OG0011859	XP_002890212.1	g49994
OG0011860	XP_020869688.1	g31699
OG0011861	XP_002890244.1	g31721
OG0011863	XP_002890250.1	g31732
OG0011864	XP_002892970.1	g31735
OG0011865	XP_020866823.1	g31739
OG0011866	XP_002890264.1	g50033
OG0011867	XP_020866338.1	g50042, g31774
OG0011868	XP_020866334.1	g31775
OG0011870	XP_020869810.1	g31829
OG0011871	XP_020870090.1	g31856, g50088
OG0011872	XP_002890344.1	g31859
OG0011873	XP_002890348.1	g31865
OG0011874	XP_002890359.1	g50112
OG0011875	XP_020869310.1	g31892
OG0011876	XP_002890369.1	g50116
OG0011877	XP_020866917.1, XP_002893107.1	g27457
OG0011878	XP_020870822.1	g31918
OG0011879	XP_020869903.1	g50141
OG0011880	XP_002893120.1	g27462, g31941
OG0011881	XP_020868623.1	g27464
OG0011883	XP_020869598.1	g27468
OG0011884	XP_002890408.1	g27469
OG0011885	XP_002890412.2	g31949
OG0011887	XP_020866894.1	g32002, g50208
OG0011888	XP_002890525.1	g27526
OG0011889	XP_002870159.1	g24356, g2667
OG0011891	XP_002880528.1	g38411
OG0011892	XP_002890541.1	g27537
OG0011893	XP_020869421.1	g50264
OG0011894	XP_002887381.1	g45932, g44645
OG0011895	XP_002870457.1	g25122
OG0011897	XP_002875463.1	g4296
OG0011899	XP_020890811.1	g45897
OG0011900	XP_020865996.1	g45890
OG0011902	XP_002887303.1	g45856
OG0011903	XP_002887287.2	g45836
OG0011904	XP_020870711.1	g32636
OG0011905	XP_002878868.1	g38324
OG0011906	XP_020891228.1	g40844
OG0011907	XP_002887987.2	g44243
OG0011908	XP_002887988.1	g40867
OG0011909	XP_020890419.1	g44240
OG0011910	XP_002886450.1	g44239
OG0011911	XP_020890775.1	g44236
OG0011912	XP_002888032.2	g40920
OG0011913	XP_002886474.1	g44218
OG0011914	XP_020891444.1	g44214
OG0011915	XP_020891335.1	g40935
OG0011916	XP_002888068.1	g40939
OG0011917	XP_020891340.1	g44196
OG0011918	XP_002888076.1	g44188
OG0011919	XP_002885806.1	g11603
OG0011920	XP_020890059.1	g44149
OG0011921	XP_020890064.1	g40984
OG0011922	XP_002886593.1	g41002
OG0011923	XP_002886610.1	g41017
OG0011924	XP_020865632.1	g41025
OG0011925	XP_020889590.1	g44121
OG0011926	XP_002886635.1	g41031
OG0011927	XP_020890648.1	g44103
OG0011928	XP_002886649.1	g41043
OG0011929	XP_002886651.1	g41039, g41037
OG0011930	XP_002888185.1	g44094
OG0011932	XP_020865979.1	g36042, g47810, g47807, g893
OG0011933	XP_020869664.1	g44020
OG0011934	XP_020867630.1	g43987
OG0011935	XP_020868287.1	g41112
OG0011936	XP_002891949.1	g41121
OG0011937	XP_002894634.1	g43920, g43954
OG0011938	XP_002886361.1	g40820
OG0011939	XP_020890603.1	g40821
OG0011940	XP_002887881.1	g40760
OG0011941	XP_020891133.1	g40754
OG0011942	XP_002887874.1	g40753
OG0011943	XP_020889580.1	g40741
OG0011944	XP_020890379.1	g40739
OG0011945	XP_020881096.1	g40632
OG0011947	XP_020880974.1	g18679
OG0011948	XP_002863397.1	g10939
OG0011949	XP_020871718.1	g40639
OG0011950	XP_020873529.1	g47502
OG0011951	XP_002865169.1	g40642
OG0011952	XP_002863328.1	g10851, g40717
OG0011953	XP_002865109.1	g40719
OG0011954	XP_020884614.1	g10843
OG0011955	XP_020871669.1	g40725
OG0011956	XP_002893399.1	g50365
OG0011957	XP_020874631.1	g46931
OG0011958	XP_002872760.1	g40481, g25523
OG0011959	XP_002872756.2	g40474
OG0011960	XP_002878882.1	g36841
OG0011961	XP_002874831.2	g40461
OG0011962	XP_002869432.1	g23473
OG0011963	XP_020872501.1	g47716
OG0011964	XP_002870177.1	g24389
OG0011965	XP_020874832.1	g16856
OG0011966	XP_020884001.1	g51809
OG0011967	XP_002868151.1	g47142
OG0011968	XP_002891423.1	g36301, g54069
OG0011969	XP_020868385.1, XP_002894110.1	g54076
OG0011970	XP_002894112.1	g36323
OG0011971	XP_002893312.1	g50306
OG0011972	XP_002891442.1	g54083
OG0011973	XP_020870765.1	g54084
OG0011974	XP_020868359.1	g36371
OG0011975	XP_020884357.1	g50993
OG0011976	XP_002888998.1	g46172
OG0011977	XP_020872820.1	g18384
OG0011978	XP_020872839.1	g19274, g19268
OG0011979	XP_002868841.1	g12981
OG0011980	XP_020872533.1	g18374
OG0011981	XP_002866793.1	g18371
OG0011982	XP_020874959.1	g18364
OG0011983	XP_020874399.1	g18333
OG0011984	XP_002868881.1	g22681
OG0011985	XP_002866829.1	g18312
OG0011988	XP_002866845.1	g22704
OG0011989	XP_020875175.1	g22705
OG0011990	XP_002868923.1	g22724
OG0011991	XP_002868951.1	g22791
OG0011992	XP_020888677.1, XP_020873032.1	g18289
OG0011993	XP_020875639.1	g22809
OG0011994	XP_020874345.1	g47993
OG0011996	XP_020874624.1	g22829
OG0011997	XP_002866946.1	g22831
OG0011998	XP_020874971.1	g22855
OG0011999	XP_002866972.1	g18268
OG0012000	XP_002866973.1	g18267
OG0012001	XP_020872293.1	g22878
OG0012002	XP_002866975.1	g22879
OG0012003	XP_020872898.1	g22886
OG0012004	XP_002866992.1	g22900
OG0012005	XP_020872480.1	g22908
OG0012006	XP_020872568.1	g22909
OG0012007	XP_020891515.1	g22915
OG0012008	XP_002867019.1	g22933
OG0012009	XP_020875750.1	g22948
OG0012010	XP_020872760.1	g22950
OG0012011	XP_020875380.1	g23175
OG0012012	XP_002878715.1	g38399
OG0012013	XP_020874461.1	g23000
OG0012014	XP_020872749.1	g23039
OG0012015	XP_020874610.1	g47898
OG0012016	XP_002869126.1	g23045
OG0012017	XP_002867122.1	g18206
OG0012018	XP_020872185.1	g23108
OG0012019	XP_002869161.1	g23115
OG0012020	XP_020875583.1	g47874
OG0012021	XP_002865701.1	g10214
OG0012022	XP_020875536.1	g18197
OG0012024	XP_020872658.1	g23268
OG0012025	XP_020874676.1	g23257
OG0012026	XP_020875747.1	g47818, g23253
OG0012027	XP_002869253.1	g47821
OG0012028	XP_002867228.1	g47822
OG0012029	XP_020872874.1	g16913, g23238
OG0012030	XP_020874560.1	g23235
OG0012031	XP_002869222.1	g23203
OG0012032	XP_020874768.1	g23195, g18146, g42966
OG0012033	XP_020875466.1	g23190
OG0012035	XP_002867161.1	g23157
OG0012036	XP_020874998.1	g23154
OG0012037	XP_020875450.1	g18184
OG0012038	XP_002867136.1	g18194
OG0012039	XP_002869299.1	g47800
OG0012040	XP_002867269.1	g23294
OG0012041	XP_020874219.1	g23304, g47794
OG0012042	XP_002867279.1	g47791
OG0012043	XP_020875177.1	g23310
OG0012044	XP_020873033.1	g23343
OG0012045	XP_020875156.1, XP_002886158.1	g46618
OG0012046	XP_002869347.1	g16964
OG0012047	XP_002867316.1	g47764, g23356
OG0012048	XP_020872122.1	g23378
OG0012049	XP_020880466.1	g19504
OG0012050	XP_002885606.2	g6491
OG0012051	XP_002885628.1	g6464, g13488, g11727
OG0012052	XP_020891088.1	g44598
OG0012054	XP_002887431.1	g44610
OG0012055	XP_020866571.1	g50281
OG0012057	XP_002893285.1	g32102
OG0012059	XP_020867765.1	g50307
OG0012060	XP_020869216.1	g50310
OG0012061	XP_020867325.1	g27565, g32077
OG0012062	XP_020870208.1	g32128
OG0012063	XP_002890656.1	g27591
OG0012064	XP_020868572.1	g32166
OG0012065	XP_020876646.1	g44148
OG0012066	XP_002874928.1	g39552
OG0012067	XP_020879460.1	g25445
OG0012068	XP_002874951.1	g39526, g25434
OG0012069	XP_002872869.1	g39525
OG0012070	XP_020876304.1	g25433
OG0012071	XP_020876303.1	g25432
OG0012072	XP_020878932.1	g39521
OG0012073	XP_002874956.1	g25428
OG0012074	XP_020876672.1	g39514
OG0012075	XP_020879213.1	g25408
OG0012076	XP_020879172.1	g25403
OG0012077	XP_020877070.1	g25380
OG0012078	XP_002876777.2	g10763
OG0012079	XP_020879544.1	g25366
OG0012080	XP_002872948.1	g25365
OG0012081	XP_020878723.1	g45275
OG0012082	XP_020876519.1	g39452
OG0012084	XP_002872968.1	g39450
OG0012085	XP_020878711.1	g25339
OG0012086	XP_002872976.2	g25333
OG0012087	XP_002878525.1	g50842
OG0012088	XP_002880352.1	g50843
OG0012089	XP_002880356.2	g38555
OG0012091	XP_020873324.1	g17131
OG0012092	XP_020873438.1	g47569
OG0012093	XP_002867531.1	g17108
OG0012094	XP_002867522.2	g23656
OG0012095	XP_002867489.1	g23619
OG0012096	XP_020874855.1	g17056
OG0012097	XP_002869515.1	g17055
OG0012098	XP_020880424.1	g10650
OG0012100	XP_002890129.1	g31621
OG0012101	XP_002890596.1	g27555
OG0012102	XP_020870378.1	g32156
OG0012103	XP_002893412.1	g32175
OG0012104	XP_020869083.1	g27597
OG0012105	XP_020870878.1	g32287
OG0012106	XP_002891017.1	g50669
OG0012109	XP_002891349.1, XP_002885478.1, XP_002891348.1	g13645
OG0012113	XP_020891774.1	g44856
OG0012114	XP_020889996.1	g44803
OG0012115	XP_002887375.1, XP_002883341.1	g11845
OG0012116	XP_020889081.1	g6952
OG0012117	XP_020886692.1	g11837
OG0012118	XP_020887773.1, XP_002885865.1	g6289
OG0012119	XP_020887479.1	g13713
OG0012120	XP_002880399.2	g46511
OG0012121	XP_002878673.1	g50945
OG0012122	XP_002880524.2	g38421
OG0012123	XP_002862818.1, XP_002878711.1	g36892, g38403
OG0012124	XP_020885200.1	g38370, g38374, g38378
OG0012125	XP_020884871.1	g36891
OG0012126	XP_002880649.1	g38345
OG0012127	XP_002880703.1	g38317
OG0012128	XP_020885430.1, XP_020885816.1	g27177
OG0012130	XP_020885630.1	g51532
OG0012132	XP_020883886.1	g37391
OG0012133	XP_020885056.1	g52149, g52151
OG0012134	XP_002881989.1	g52198
OG0012137	XP_020879624.1	g1581
OG0012139	XP_002877098.1	g10431
OG0012140	XP_020881954.1	g16503
OG0012141	XP_002875479.1	g10391
OG0012142	XP_020882071.1	g10335
OG0012144	XP_020882058.1	g3130
OG0012146	XP_002877596.1	g2763
OG0012147	XP_020882288.1	g19368
OG0012148	XP_002877816.1	g2462
OG0012149	XP_002877897.1	g11319
OG0012150	XP_020881364.1	g26323, g26331, g46959, g26328
OG0012152	XP_020876736.1	g5407
OG0012154	XP_002873543.1	g45582
OG0012155	XP_002873729.2	g5111, g5110
OG0012156	XP_020877800.1	g4962
OG0012157	XP_020877772.1	g29021
OG0012158	XP_020878002.1	g4905, g3962, g3964
OG0012159	XP_020878729.1	g28932
OG0012160	XP_020877452.1	g40202
OG0012161	XP_020877699.1	g36568, g36566, g36569, g25666
OG0012162	XP_020873632.1	g23835
OG0012163	XP_002874918.1	g25466
OG0012164	XP_020874519.1	g47831
OG0012166	XP_020873913.1	g23411
OG0012167	XP_020873473.1	g23711
OG0012168	XP_002869630.1	g47574
OG0012170	XP_002867932.1	g17409
OG0012172	XP_020874981.1	g24388
OG0012173	XP_020874827.1	g47085
OG0012175	XP_020871306.1	g10248
OG0012176	XP_002865656.1	g10245
OG0012177	XP_002865709.1	g10213
OG0012178	XP_002863962.2	g4500
OG0012179	XP_020878413.1	g4582
OG0012180	XP_020871309.1	g10207
OG0012181	XP_002864070.2	g28284, g28283
OG0012182	XP_002865890.1	g1304
OG0012183	XP_020879128.1	g944
OG0012184	XP_020881426.1	g18436
OG0012186	YP_009357247.1	g19744, g19717
OG0012191	XP_020870957.1	g37659, g13516, g41548, g9878
OG0012208	XP_002867517.1	g47624
OG0012209	XP_002867343.2	g23391
OG0012210	XP_002869369.1	g16977
OG0012211	XP_002877490.1	g11432
OG0012212	XP_020882248.1	g19540
OG0012213	XP_002877617.1	g2703
OG0012214	XP_002877616.1	g2705
OG0012215	XP_002877607.2	g11390
OG0012216	XP_002877605.1	g2725
OG0012217	XP_020880351.1	g19480
OG0012218	XP_002875868.1	g2747
OG0012219	XP_020881065.1	g10774
OG0012220	XP_020880006.1	g10767
OG0012222	XP_020880016.1	g10743
OG0012224	XP_020874718.1	g16838, g46670
OG0012225	XP_002870697.1	g16839
OG0012226	XP_020874715.1	g16840
OG0012227	XP_020874719.1	g46674
OG0012228	XP_002871804.1	g41481
OG0012229	XP_002871775.1	g4986
OG0012230	XP_002873827.1	g29134
OG0012231	XP_020876548.1	g29139
OG0012232	XP_020878189.1	g4997
OG0012233	XP_020878777.1	g5001
OG0012234	XP_020878714.1	g29146
OG0012235	XP_002873804.1	g5007
OG0012236	XP_002873800.1	g5009
OG0012237	XP_020877757.1	g5013
OG0012238	XP_020879324.1	g29169
OG0012239	XP_020879452.1	g29177
OG0012240	XP_020870683.1	g50398
OG0012241	XP_020878293.1	g5044
OG0012242	XP_020878118.1	g45725, g5054
OG0012243	XP_020877573.1	g29199
OG0012244	XP_020875903.1	g5065
OG0012245	XP_002871697.1	g5072, g29206
OG0012246	XP_002871691.1	g29214
OG0012247	XP_002871690.2	g45712
OG0012248	XP_002871689.1	g5078
OG0012249	XP_020876607.1	g29222
OG0012250	XP_002869627.2	g17141
OG0012251	XP_002871681.1	g5086
OG0012253	XP_020876567.1	g5090
OG0012254	XP_002873727.1	g29243
OG0012255	XP_020876569.1	g5115, g45693
OG0012256	XP_002872417.2	g40233
OG0012257	XP_002871664.1	g5116
OG0012258	XP_002871658.1	g45690
OG0012259	XP_002871656.1	g5125
OG0012260	XP_020877608.1	g29262
OG0012262	XP_020876121.1	g29282
OG0012263	XP_002873694.1	g29280
OG0012264	XP_020877355.1	g5161, g29286
OG0012265	XP_020877102.1	g29288
OG0012266	XP_020877562.1	g45663
OG0012267	XP_020877560.1	g45662
OG0012268	XP_020879038.1	g29307
OG0012269	XP_020879515.1	g29310
OG0012270	XP_002871617.2	g29311
OG0012271	XP_020876223.1	g5199
OG0012272	XP_020877911.1	g5224
OG0012273	XP_002873642.1	g5228
OG0012274	XP_020879295.1	g29344
OG0012275	XP_020878728.1	g29361
OG0012276	XP_020878061.1	g45616, g29366
OG0012277	XP_020878685.1	g5283
OG0012278	XP_002893443.1	g27617, g32246
OG0012279	XP_002871549.1	g45615, g29380
OG0012280	XP_020879210.1	g29385
OG0012281	XP_002873585.1	g29390
OG0012282	XP_002873582.1	g29392
OG0012283	XP_020879179.1	g25343
OG0012284	XP_002871529.2, XP_002873576.2	g45602
OG0012285	XP_002873560.1	g45589
OG0012286	XP_020878339.1	g5319
OG0012287	XP_002871502.2	g45581
OG0012288	XP_002873532.1	g29425
OG0012289	XP_020877546.1	g5349
OG0012290	XP_020880913.1	g10772
OG0012291	XP_002871488.1	g5363
OG0012292	XP_002871487.1	g5364
OG0012293	XP_020877003.1	g5366
OG0012294	XP_020877004.1	g29431
OG0012295	XP_002873525.1	g45570
OG0012296	XP_020879573.1	g29435
OG0012297	XP_002873517.1	g5368
OG0012298	XP_020877986.1	g29442
OG0012299	XP_020878518.1	g5373
OG0012300	XP_020877050.1	g5374, g45566
OG0012301	XP_020877048.1	g5375
OG0012302	XP_002873507.1	g45565
OG0012303	XP_020878181.1	g5380
OG0012304	XP_002871461.1	g29455
OG0012306	XP_020876739.1	g29470
OG0012307	XP_002873478.1	g5398
OG0012308	XP_002871441.1	g29475
OG0012309	XP_002880650.1	g38342
OG0012310	XP_020876715.1	g5404
OG0012311	XP_020876735.1	g5406
OG0012312	XP_020876707.1	g5409
OG0012313	XP_002871411.1	g5423
OG0012314	XP_020879333.1	g29521
OG0012315	XP_020877957.1	g29543
OG0012316	XP_020877400.1	g29546
OG0012317	XP_002873403.1	g29559
OG0012318	XP_020878492.1	g5457
OG0012319	XP_002871367.1	g29563
OG0012320	XP_002873392.1	g5468
OG0012321	XP_002873381.1	g5475
OG0012322	XP_020878500.1	g29572
OG0012323	XP_020878629.1	g45506
OG0012324	XP_020877934.1	g5484
OG0012326	XP_020877080.1	g29600, g45491
OG0012327	XP_020877079.1	g5516
OG0012328	XP_020878017.1	g29608
OG0012329	XP_020878813.1	g29610
OG0012330	XP_020878893.1	g45488, g29611
OG0012331	XP_002871288.1	g45487
OG0012332	XP_020878892.1	g5534
OG0012333	XP_020878943.1	g39619
OG0012334	XP_002872800.1	g39632
OG0012335	XP_002874878.1	g25508
OG0012336	XP_002874877.1	g25509
OG0012337	XP_020876446.1	g39644
OG0012338	XP_020873571.1	g23822
OG0012339	XP_002867648.1	g17197, g47518
OG0012340	XP_020873751.1	g17198, g47517
OG0012341	XP_002867652.1	g47516
OG0012342	XP_020884078.1	g40199
OG0012343	XP_020885766.1	g40177
OG0012345	XP_020884351.1	g40146
OG0012346	XP_002879042.1	g40139
OG0012347	XP_020884259.1	g40137
OG0012348	XP_020887838.1	g6137, g39562
OG0012349	XP_020883388.1	g40106
OG0012350	XP_002878119.1, XP_002879152.1	g40097
OG0012351	XP_020871131.1, XP_002880978.1	g40092
OG0012352	XP_020883800.1	g53440
OG0012353	XP_020883823.1	g40073
OG0012354	XP_002880954.1	g53400
OG0012355	XP_020883802.1	g40066
OG0012356	XP_002880939.1	g40052
OG0012357	XP_020884515.1	g40048
OG0012358	XP_020881083.1	g10729
OG0012359	XP_020884173.1	g40044
OG0012360	XP_020885495.1	g50841
OG0012361	XP_002880927.1	g40035
OG0012362	XP_020884919.1, XP_020884920.1	g40029
OG0012363	XP_020884607.1	g40024
OG0012364	XP_002881013.1	g51107
OG0012365	XP_002889451.1	g30814
OG0012366	XP_020885163.1	g40016
OG0012367	XP_002881060.1	g39968
OG0012368	XP_002879234.1	g39965
OG0012369	XP_002880770.1	g36813
OG0012370	XP_020885268.1	g39960
OG0012372	XP_002868559.1	g16757
OG0012373	XP_002881101.1	g37898
OG0012374	XP_002881120.1	g51219
OG0012375	XP_020883558.1	g39901
OG0012376	XP_020885402.1	g39894
OG0012377	XP_020884710.1, XP_020885749.1	g37901
OG0012378	XP_002881137.1	g39888
OG0012379	XP_002862622.1	g39887
OG0012380	XP_002881139.1	g39883
OG0012381	XP_002881153.1	g39872
OG0012382	XP_020885226.1	g39860
OG0012383	XP_020884899.1	g51244
