Orthogroup	Arabidopsis_lyrata_NCBI	Noccaea_praecox
OG0011136	XP_020875457.1	Np001G0581600, Np006G3573800, Np006G3245000
OG0011137	XP_020872424.1	Np005G2934800
OG0011138	XP_002879317.1	Np005G2958900
OG0011139	XP_002870100.2	Np005G2946000
OG0011140	XP_002870101.1	Np005G2949000
OG0011141	XP_002868075.2	Np005G2957800
OG0011142	XP_002870116.1	Np005G2959600
OG0011143	XP_002876069.1	Np001G0528100
OG0011144	XP_020882342.1	Np001G0526200, Np001G0526000
OG0011145	XP_020881625.1	Np001G0525200
OG0011146	XP_002877772.1	Np001G0524100
OG0011147	XP_020889723.1	Np002G0897500
OG0011148	XP_020865776.1	Np003G1786400
OG0011149	XP_020882221.1	Np001G0521100
OG0011150	XP_002877754.2	Np001G0521000
OG0011151	XP_002884409.1	Np007G4216200
OG0011152	XP_020879914.1	Np001G0518100
OG0011153	XP_002869776.1	Np005G2836700
OG0011154	XP_002869781.1	Np005G2837500
OG0011155	XP_002877137.1	Np001G0194700
OG0011156	XP_020888598.1	Np003G1659300
OG0011157	XP_020890672.1	Np003G1669500
OG0011158	XP_020871832.1	Np003G1675300
OG0011159	XP_002864117.1	Np004G2308200, Np004G2307600, Np004G2307900
OG0011160	XP_002864105.1	Np003G1845200
OG0011161	XP_002865842.1	Np003G1696300
OG0011162	XP_002864099.1	Np003G1843800
OG0011163	XP_020883755.1	Np003G1843400
OG0011164	XP_020877578.1	Np003G1844200
OG0011165	XP_002885881.1	Np007G3798700
OG0011166	XP_020886779.1	Np007G3799900
OG0011167	XP_020889548.1	Np003G1680100
OG0011168	XP_002878272.1	Np001G0646900
OG0011169	XP_002885870.1	Np007G3800000
OG0011170	XP_020867144.1	Np007G3798200
OG0011171	XP_020886833.1	Np007G3789400, Np007G3789500
OG0011172	XP_020887709.1	Np007G3785200
OG0011173	XP_020888469.1	Np007G3790500
OG0011174	XP_002885981.1	Np007G3780100
OG0011175	XP_020886987.1	Np007G3778400
OG0011177	XP_020880456.1	Np001G0183100
OG0011178	XP_020886223.1	Np007G3773800
OG0011179	XP_002886229.1	Np007G3772900
OG0011180	XP_020888122.1	Np007G3766300
OG0011181	XP_020889371.1	Np007G3766100
OG0011182	XP_002869753.1	Np005G2830400
OG0011183	XP_020873391.1	Np005G2831700
OG0011184	XP_002866772.1	Np001G0002700
OG0011185	XP_020873428.1	Np005G2846800
OG0011187	XP_002867779.1	Np005G2857100
OG0011188	XP_002867785.1	Np005G2857900
OG0011189	XP_002867796.1	Np005G2859800
OG0011190	XP_020873812.1	Np005G2861900
OG0011191	XP_020874055.1, XP_020874051.1	Np005G2889700, Np005G2890300
OG0011192	XP_020889474.1	Np007G3901300
OG0011193	XP_020872705.1	Np005G2888100
OG0011194	XP_002891240.1	Np004G2038200
OG0011195	XP_020875611.1	Np005G2887100
OG0011196	XP_002869944.1	Np005G2885300
OG0011197	XP_020874737.1	Np005G2883100
OG0011198	XP_020872370.1	Np005G2870700
OG0011199	XP_002867851.1	Np005G2880000
OG0011200	XP_020889552.1	Np007G3899600
OG0011201	XP_020873649.1	Np005G2868700
OG0011202	XP_020873613.1	Np005G2868600
OG0011203	XP_002869869.1	Np005G2867100
OG0011204	XP_020875675.1	Np005G2892400
OG0011205	XP_020872410.1	Np005G2894800
OG0011206	XP_002879997.1	Np006G3282500
OG0011207	XP_002874575.1	Np003G1770700
OG0011208	XP_020879097.1	Np003G1772700
OG0011209	XP_020869432.1	Np001G0427500
OG0011210	XP_002865515.1	Np001G0426400
OG0011211	XP_020871551.1	Np001G0425800
OG0011212	XP_020888717.1	Np001G0425200
OG0011213	XP_020878400.1	Np001G0423700
OG0011214	XP_020873971.1	Np005G3001600
OG0011215	XP_020873986.1	Np005G2997700
OG0011216	XP_002870164.2	Np005G3002600
OG0011217	XP_002870139.1	Np005G2989000
OG0011218	XP_002870138.1	Np005G2988200
OG0011219	XP_020875275.1	Np005G2980600
OG0011220	XP_020875366.1	Np005G2980500
OG0011221	XP_020873205.1	Np005G2962800
OG0011222	XP_002868087.2	Np002G0905200
OG0011223	XP_020874547.1	Np005G2961400
OG0011224	XP_020870566.1	Np004G2056400
OG0011225	XP_002891004.1	Np004G2055700
OG0011226	XP_020887863.1	Np007G4250000
OG0011227	XP_002865086.1	Np001G0002600
OG0011228	XP_020882796.1	Np001G0001400
OG0011229	XP_002866779.1	Np001G0000900
OG0011230	XP_002866780.1	Np001G0000800
OG0011231	XP_002866782.1	Np001G0000700
OG0011232	XP_020880691.1	Np001G0696300
OG0011233	XP_002876710.1	Np001G0695800
OG0011235	XP_020881115.1	Np001G0691900
OG0011236	XP_020879848.1	Np001G0688900
OG0011237	XP_020882444.1	Np001G0688000
OG0011238	XP_020880949.1	Np001G0687900, Np001G0687600
OG0011239	XP_002876675.1	Np001G0687700, Np001G0687300
OG0011240	XP_020880149.1	Np001G0685100
OG0011241	XP_020880824.1	Np001G0681000
OG0011242	XP_020880841.1	Np001G0679700
OG0011243	XP_020880817.1	Np001G0679600
OG0011244	XP_020880820.1	Np001G0679000
OG0011245	XP_020880815.1	Np001G0678100
OG0011246	XP_002878410.1	Np001G0677600
OG0011247	XP_020880139.1, XP_020880137.1	Np001G0673400
OG0011249	XP_020882508.1	Np001G0669600
OG0011250	XP_002878351.2	Np001G0666700
OG0011251	XP_020880474.1	Np001G0666600
OG0011252	XP_020882513.1	Np001G0665100
OG0011253	XP_002876575.1	Np001G0665000
OG0011254	XP_020881915.1	Np001G0664300
OG0011255	XP_002876557.1	Np001G0662100
OG0011256	XP_020882474.1	Np001G0656700
OG0011257	XP_002876539.1	Np001G0655700
OG0011258	XP_020880396.1	Np001G0653000
OG0011259	XP_020879667.1	Np001G0651200
OG0011260	XP_002878289.1	Np001G0650400
OG0011261	XP_020880264.1	Np001G0649000
OG0011262	XP_020875341.1	Np005G2752100
OG0011263	XP_020880477.1	Np001G0643700
OG0011264	XP_002878258.1	Np001G0643100
OG0011265	XP_002878256.1	Np001G0642800
OG0011266	XP_002878254.1	Np001G0642400
OG0011267	XP_002877294.1	Np001G0435900
OG0011268	XP_002878229.1	Np001G0635000
OG0011269	XP_020880496.1	Np001G0634600
OG0011270	XP_020881354.1	Np001G0628900
OG0011271	XP_020880193.1	Np001G0617400
OG0011272	XP_002872535.1	Np003G1788500
OG0011273	XP_002867380.1	Np001G0616400
OG0011274	XP_002887188.1	Np002G0889500
OG0011275	XP_020881114.1	Np001G0613400
OG0011276	XP_002876383.1	Np001G0613500
OG0011277	XP_020880087.1	Np001G0613100
OG0011278	XP_020880090.1	Np001G0613000
OG0011279	XP_002876376.2	Np006G3308200
OG0011280	XP_002876374.1	Np001G0608100
OG0011281	XP_020881193.1	Np001G0607700
OG0011282	XP_002876362.1	Np001G0604900
OG0011283	XP_002876361.2	Np001G0604600
OG0011284	XP_020882509.1	Np001G0601300
OG0011285	XP_002878068.1	Np001G0601200
OG0011286	XP_002876345.1	Np001G0599700
OG0011287	XP_020882492.1	Np001G0598500
OG0011288	XP_020881975.1	Np001G0596500
OG0011289	XP_020881974.1	Np001G0596400
OG0011291	XP_002878043.1	Np001G0595400
OG0011292	XP_002876312.1	Np001G0594100
OG0011293	XP_020882549.1	Np001G0588200
OG0011294	XP_002876284.1	Np001G0586300
OG0011295	XP_002878013.1	Np001G0585800
OG0011296	XP_002876273.1	Np001G0583000
OG0011297	XP_020880471.1	Np001G0580600
OG0011298	XP_002878000.1	Np001G0579800
OG0011299	XP_002876265.1	Np001G0578300
OG0011300	XP_020880886.1	Np001G0577800
OG0011301	XP_002877993.1	Np001G0577700
OG0011302	XP_020881310.1	Np001G0577200
OG0011303	XP_020879948.1	Np001G0575700
OG0011304	XP_002877981.1	Np001G0575600
OG0011305	XP_020879621.1	Np001G0575100
OG0011306	XP_002877962.1	Np001G0573000
OG0011307	XP_020891599.1	Np002G0912700
OG0011308	XP_020880911.1	Np001G0570200, Np001G0569800
OG0011309	XP_020881464.1	Np001G0569200
OG0011310	XP_002877947.1	Np001G0568100
OG0011311	XP_002877927.1	Np001G0564000
OG0011312	XP_002877922.1	Np001G0563400
OG0011313	XP_020882455.1	Np001G0563000
OG0011314	XP_020881161.1	Np001G0558900, Np001G0555100
OG0011315	XP_002877894.1	Np001G0552100
OG0011316	XP_002876173.1	Np001G0551300
OG0011317	XP_002877880.1	Np001G0549400
OG0011318	XP_020880195.1	Np001G0548500
OG0011319	XP_020870600.1	Np003G1625200
OG0011320	XP_020879304.1	Np003G1620300
OG0011321	XP_020885260.1	Np003G1617800
OG0011322	XP_002864285.2	Np003G1616800
OG0011323	XP_002864270.1	Np003G1614300
OG0011324	XP_020888687.1	Np003G1637600
OG0011325	XP_020866435.1	Np003G1641400
OG0011326	XP_020871764.1	Np003G1643500
OG0011327	XP_002870180.1	Np005G3012500
OG0011328	XP_002883542.1	Np007G3873900
OG0011329	XP_020886069.1	Np007G3874400
OG0011330	XP_020886075.1	Np007G3875200
OG0011331	XP_020888531.1, XP_002883570.1	Np007G3876500
OG0011332	XP_020887624.1	Np007G3877700
OG0011333	XP_020888747.1, XP_020888688.1	Np007G3878700
OG0011334	XP_002883618.1	Np007G3881300
OG0011336	XP_002885743.1	Np007G3884400, Np007G3884300
OG0011337	XP_002883629.1	Np007G3884500
OG0011338	XP_020888455.1	Np007G3887800
OG0011339	XP_020888053.1	Np007G3892400
OG0011340	XP_020887912.1	Np007G4131400, Np007G4005100
OG0011341	XP_002888528.1	Np002G0944500
OG0011342	XP_002888550.1	Np002G0939500
OG0011343	XP_002887087.2	Np002G0937600
OG0011344	XP_002887099.1	Np002G0933000
OG0011345	XP_020889599.1	Np002G0921100
OG0011346	XP_002887137.1	Np002G0912200
OG0011347	XP_020890574.1	Np002G0911800
OG0011348	XP_020890756.1	Np002G0910900
OG0011349	XP_002888635.1	Np002G0905100
OG0011350	XP_020870299.1	Np004G2095000
OG0011351	XP_002887162.1	Np002G0905000
OG0011352	XP_002887158.1	Np002G0899800
OG0011353	XP_020891773.1	Np002G0898700
OG0011354	XP_002888661.1	Np002G0894500, Np002G0893100
OG0011355	XP_020889603.1	Np002G0891700
OG0011356	XP_002887184.1	Np002G0890300
OG0011357	XP_002865659.1	Np001G0172800
OG0011358	XP_020887468.1	Np007G3750400
OG0011359	XP_002884107.2	Np007G3750200
OG0011360	XP_002884113.1	Np007G3749700
OG0011361	XP_020887498.1	Np007G3747500
OG0011362	XP_020887657.1	Np007G3747300
OG0011363	XP_002886165.1	Np007G3746300
OG0011364	XP_002886168.1	Np007G3746000
OG0011365	XP_002886173.1	Np007G3744800
OG0011366	XP_002886182.2	Np007G3743400
OG0011367	XP_020887456.1	Np007G3742100
OG0011368	XP_002886254.1	Np007G3740200
OG0011369	XP_002884186.1	Np007G3740000
OG0011370	XP_002886247.1	Np007G3739000
OG0011371	XP_020887857.1	Np007G3738500
OG0011373	XP_020887629.1	Np007G3733700
OG0011374	XP_002883987.1	Np007G3733100
OG0011375	XP_020886858.1	Np007G3731100
OG0011376	XP_020889302.1	Np007G3728600
OG0011377	XP_002883969.1	Np007G3728500
OG0011378	XP_002881764.2	Np006G3305100
OG0011379	XP_020885386.1	Np006G3308100
OG0011380	XP_020883151.1	Np006G3309300
OG0011381	XP_002879895.2	Np006G3309500
OG0011382	XP_020883149.1	Np006G3309700
OG0011383	XP_002879885.1	Np006G3311800
OG0011384	XP_020883743.1	Np006G3317300
OG0011385	XP_002881716.1	Np006G3317700
OG0011386	XP_020873458.1, XP_020885381.1	Np006G3320700
OG0011387	XP_020883692.1	Np006G3326000
OG0011388	XP_020885074.1	Np006G3327300
OG0011389	XP_020885493.1	Np006G3332400
OG0011390	XP_020871109.1	Np003G1665000
OG0011391	XP_002881640.1	Np006G3340900
OG0011392	XP_002862305.2, XP_002881628.1	Np006G3343900
OG0011394	XP_020884556.1	Np006G3345300
OG0011395	XP_002881625.1	Np006G3346200
OG0011397	XP_002868619.1	Np005G3186700
OG0011398	XP_002879750.1	Np006G3353200
OG0011399	XP_002880802.1	Np006G3590400, Np004G1927100
OG0011400	XP_002879744.2	Np006G3354800
OG0011401	XP_020882757.1	Np006G3355600
OG0011402	XP_002885795.1	Np007G3890900
OG0011403	XP_002881568.1, XP_020883119.1	Np006G3359100
OG0011404	XP_020884796.1	Np006G3360900
OG0011405	XP_020884792.1	Np006G3361000
OG0011406	XP_020884797.1	Np006G3362100
OG0011407	XP_020884802.1	Np006G3364600, Np004G2123200, Np006G3364900
OG0011408	XP_002879690.2	Np006G3369100
OG0011409	XP_002879682.1	Np006G3370200
OG0011410	XP_020885179.1	Np006G3376100
OG0011411	XP_020883317.1	Np006G3377600
OG0011412	XP_020883891.1	Np006G3380700
OG0011413	XP_020877683.1	Np003G1829500
OG0011414	XP_002874797.1	Np003G1833000
OG0011415	XP_002874816.1	Np003G1838000
OG0011416	XP_020876361.1	Np003G1838600
OG0011417	XP_020876346.1	Np003G1839500
OG0011418	XP_002874745.1	Np003G1817800
OG0011420	XP_020877709.1	Np002G1246000, Np003G1816300
OG0011422	XP_020877714.1	Np003G1815700
OG0011423	XP_020877685.1	Np003G1821300
OG0011424	XP_002878536.1	Np006G3710500
OG0011425	XP_002880361.1	Np006G3710400
OG0011426	XP_020884885.1	Np006G3705200
OG0011428	XP_020884329.1	Np006G3701500
OG0011429	XP_002880416.2	Np006G3693700
OG0011430	XP_020884924.1	Np006G3693200
OG0011431	XP_002878639.1	Np006G3681200
OG0011432	XP_020883261.1	Np006G3667600
OG0011433	XP_020883583.1	Np006G3660100
OG0011434	XP_020883371.1	Np006G3640600
OG0011435	XP_020885371.1	Np006G3640000
OG0011436	XP_020885218.1	Np006G3643700
OG0011437	XP_020885417.1	Np006G3647400
OG0011438	XP_020884158.1	Np006G3657900
OG0011439	XP_002893465.1	Np004G2100200
OG0011440	XP_020866467.1	Np004G2100300
OG0011441	XP_002891267.1	Np004G2031700
OG0011442	XP_020869082.1	Np004G2025800
OG0011443	XP_020869228.1	Np004G2025400
OG0011444	XP_002893992.1	Np004G2025300
OG0011445	XP_002891222.1	Np004G2049200
OG0011446	XP_020870054.1	Np004G2049000
OG0011447	XP_020872797.1	Np005G2704900
OG0011448	XP_002893857.1	Np004G2041200
OG0011449	XP_020868807.1	Np004G2040800
OG0011450	XP_002893820.1	Np004G2086700
OG0011451	XP_002891093.1	Np004G2086600
OG0011452	XP_020868478.1	Np004G2084300
OG0011453	XP_020868512.1	Np004G2068600
OG0011454	XP_020867036.1	Np004G2067900
OG0011455	XP_020866357.1	Np004G2064300
OG0011456	XP_020866631.1	Np004G2062900
OG0011457	XP_020879291.1	Np003G1773700, Np001G0315100
OG0011458	XP_020877469.1	Np003G1754400
OG0011459	XP_002874505.2	Np003G1760400
OG0011460	XP_020877471.1	Np003G1762500, Np002G1176300
OG0011461	XP_020878564.1	Np003G1778800
OG0011462	XP_002874627.1	Np003G1784100
OG0011463	XP_002872528.1	Np003G1787300
OG0011464	XP_002874646.1	Np003G1788600, Np003G1793500
OG0011465	XP_020877817.1	Np003G1795800
OG0011466	XP_002872549.1	Np003G1799800
OG0011467	XP_020879313.1	Np003G1804300, Np003G1804600
OG0011468	XP_002874690.1	Np003G1805400
OG0011469	XP_002871858.2	Np003G1469600
OG0011470	XP_002873934.1	Np003G1470400
OG0011471	XP_020876549.1	Np003G1471400
OG0011472	XP_020878275.1	Np003G1472800
OG0011473	XP_020878437.1	Np001G0140200
OG0011475	XP_020876868.1	Np001G0148500
OG0011476	XP_002872270.1	Np001G0149900
OG0011477	XP_002874373.1	Np001G0150500
OG0011478	XP_020876871.1	Np001G0152500
OG0011479	XP_020876867.1	Np001G0152700
OG0011480	XP_020876859.1	Np001G0154600
OG0011481	XP_020878175.1	Np001G0156300
OG0011482	XP_020887116.1	Np007G3725100
OG0011483	XP_002883939.1	Np007G3723900
OG0011484	XP_002883936.1	Np007G3722900
OG0011485	XP_020886975.1	Np007G3721400
OG0011486	XP_002865844.1	Np003G1843700
OG0011487	XP_002886282.1	Np007G3720400
OG0011488	XP_002886288.1	Np007G3719400
OG0011489	XP_020888082.1	Np007G3719100
OG0011490	XP_002886297.1	Np007G3718100
OG0011491	XP_002886308.1	Np007G3716100
OG0011492	XP_020882837.1	Np003G1778300
OG0011493	XP_020883658.1	Np006G3204100
OG0011494	XP_020884430.1	Np006G3204800
OG0011495	XP_002882139.1	Np001G0651400
OG0011496	XP_002880321.2	Np006G3209500
OG0011497	XP_002880316.1	Np006G3210400
OG0011498	XP_002880308.1	Np006G3212000
OG0011499	XP_002880305.1	Np006G3212500
OG0011500	XP_002882118.2	Np006G3214100
OG0011501	XP_002880297.1	Np006G3214400
OG0011502	XP_020885513.1	Np005G3062000
OG0011503	XP_020885331.1	Np006G3218300, Np004G2414600
OG0011504	XP_020885614.1	Np006G3238100, Np006G3220500
OG0011505	XP_002882089.2	Np006G3223800
OG0011506	XP_020885068.1	Np006G3225800
OG0011507	XP_020882705.1	Np006G3226800
OG0011508	XP_020884503.1	Np004G1992900
OG0011509	XP_020882838.1	Np006G3232100
OG0011510	XP_020885385.1, XP_020870261.1	Np006G3235500
OG0011511	XP_020883210.1	Np006G3235800
OG0011512	XP_020885255.1	Np006G3236700
OG0011513	XP_020884706.1	Np006G3240200
OG0011514	XP_020885066.1	Np006G3242700
OG0011515	XP_020882827.1	Np006G3244600
OG0011516	XP_002880127.1	Np006G3254400
OG0011517	XP_020883491.1	Np006G3256000
OG0011518	XP_020882654.1	Np006G3261900, Np006G3261800
OG0011519	XP_002881943.1	Np006G3262200
OG0011520	XP_002880066.1	Np006G3264800
OG0011521	XP_002881929.1	Np006G3264900
OG0011522	XP_020879709.1, XP_020883351.1	Np006G3273000
OG0011524	XP_002880027.1	Np006G3274900
OG0011525	XP_002862502.1, XP_002880026.1	Np006G3275000
OG0011526	XP_002880022.1	Np006G3275400
OG0011527	XP_020885395.1	Np006G3275600
OG0011528	XP_020885408.1	Np006G3277500
OG0011529	XP_020885409.1	Np006G3278300
OG0011530	XP_002886305.1	Np003G1440600
OG0011531	XP_002880001.1	Np006G3281100
OG0011533	XP_020884630.1	Np006G3290400
OG0011534	XP_002881793.2	Np006G3297800
OG0011535	XP_002881795.1	Np006G3296900
OG0011536	XP_002879951.1	Np006G3296700
OG0011537	XP_020884029.1	Np006G3295900
OG0011538	XP_020883282.1	Np006G3299200, Np006G3299500, Np006G3298600
OG0011539	XP_020885525.1	Np006G3299800
OG0011540	XP_020884162.1	Np006G3300100
OG0011541	XP_002881781.1	Np006G3300200
OG0011542	XP_002881778.1	Np006G3301000
OG0011543	XP_002881773.1	Np006G3301900
OG0011544	XP_002865122.1	Np001G0310700
OG0011547	XP_002863348.1	Np001G0169900
OG0011548	XP_002865145.1	Np006G3649800, Np001G0332100
OG0011549	XP_020888152.1	Np007G4244900
OG0011550	XP_002882196.1	Np007G4243600
OG0011551	XP_002884293.1	Np007G4243500
OG0011552	XP_002884296.1	Np007G4240900
OG0011553	XP_020886906.1	Np007G4238300
OG0011554	XP_020886888.1	Np007G4236800
OG0011555	XP_020889327.1	Np007G4230100
OG0011556	XP_020887189.1	Np007G4225500
OG0011557	XP_020885938.1	Np007G4224900
OG0011558	XP_020888934.1	Np007G4218500
OG0011559	XP_020888937.1	Np007G4217200
OG0011560	XP_002882305.1	Np007G4216000
OG0011561	XP_020887022.1	Np007G4215400
OG0011562	XP_002882326.2	Np007G4214400, Np007G4212300
OG0011563	XP_020887009.1	Np007G4208900
OG0011564	XP_002884434.1	Np007G4208700
OG0011565	XP_020888614.1	Np007G4207900
OG0011566	XP_020886790.1	Np007G4205300
OG0011567	XP_002884458.1	Np007G4202500
OG0011568	XP_020888960.1	Np007G4202200
OG0011569	XP_020889397.1	Np007G4200100
OG0011571	XP_002884494.1	Np007G4192600
OG0011572	XP_020887240.1	Np007G4189200
OG0011573	XP_002884518.1	Np007G4185600
OG0011574	XP_020887076.1	Np007G4184700
OG0011575	XP_020888748.1	Np007G4184100
OG0011576	XP_002887236.1	Np002G0870000
OG0011577	XP_020887891.1	Np007G4124100, Np007G4179900
OG0011578	XP_020887652.1	Np007G4176100
OG0011579	XP_002884574.1	Np007G4172300
OG0011580	XP_020886774.1	Np007G4169200
OG0011581	XP_020888895.1	Np007G4164000
OG0011582	XP_020888426.1	Np007G4163200, Np001G0700400
OG0011583	XP_002884614.1	Np007G4162900
OG0011584	XP_020887473.1	Np007G4162100
OG0011585	XP_002884633.1	Np001G0314700, Np007G4158400
OG0011586	XP_002884675.2	Np007G4146100
OG0011587	XP_020889252.1	Np007G4145000
OG0011588	XP_020887095.1	Np007G4142800
OG0011589	XP_020887215.1	Np002G0877000, Np007G4142300
OG0011590	XP_020886941.1	Np007G4139800
OG0011591	XP_002884725.1	Np007G4136100, Np007G4135900
OG0011592	XP_020886599.1	Np007G4135100
OG0011593	XP_020887258.1	Np007G4134300
OG0011594	XP_002884738.1	Np007G4133900
OG0011595	XP_020885880.1	Np007G4131300, Np007G4005500
OG0011596	XP_020888379.1	Np007G4127800
OG0011597	XP_020888376.1	Np007G4127600
OG0011598	XP_002884765.1	Np007G4127000
OG0011599	XP_020887295.1	Np007G4121900
OG0011600	XP_020886431.1	Np007G4120600
OG0011601	XP_020887594.1	Np007G4120100
OG0011602	XP_020887375.1	Np007G4118400
OG0011603	XP_002884804.1	Np007G4114700
OG0011604	XP_020886843.1, XP_020887446.1	Np007G4113500
OG0011605	XP_020888353.1	Np007G4110500
OG0011606	XP_002882716.1	Np007G4108600
OG0011607	XP_020888257.1	Np007G4105200
OG0011608	XP_020888271.1	Np004G2186700, Np007G4102800
OG0011609	XP_002862712.1, XP_002884857.1	Np007G4100600
OG0011610	XP_002882754.1	Np007G4097000
OG0011611	XP_020888229.1	Np007G4096700
OG0011612	XP_020888199.1	Np007G4096000
OG0011613	XP_002884881.1	Np007G4093600
OG0011614	XP_002884889.1	Np007G4092900
OG0011615	XP_020888238.1	Np007G4092300
OG0011616	XP_002884900.1	Np007G4090300
OG0011617	XP_002884906.2	Np007G4089500
OG0011618	XP_002884914.1	Np007G4088100
OG0011619	XP_002884922.1	Np007G4086500
OG0011620	XP_002882797.1	Np007G4083900
OG0011621	XP_002884946.1	Np007G4080100
OG0011622	XP_002884950.1	Np007G4079700
OG0011623	XP_020888745.1	Np007G4078900
OG0011624	XP_020887515.1	Np007G4078700
OG0011625	XP_002882849.1	Np007G4066000
OG0011626	XP_020865861.1	Np002G0856900
OG0011627	XP_002862614.2, XP_002882866.1	Np007G4062900
OG0011628	XP_002885017.1	Np007G4059700
OG0011629	XP_020889366.1	Np007G4057900
OG0011630	XP_002882876.1	Np007G4056600
OG0011631	XP_002882882.1	Np007G4053700
OG0011632	XP_020886334.1	Np007G4051900
OG0011633	XP_020888815.1	Np006G3239500, Np007G4049300
OG0011634	XP_020887453.1	Np007G4048200
OG0011635	XP_020887448.1	Np007G4047000
OG0011636	XP_020886884.1	Np007G4045500
OG0011637	XP_020886017.1	Np007G4042500
OG0011638	XP_020887162.1	Np007G4035300
OG0011639	XP_002882962.1	Np007G3900100
OG0011640	XP_002882964.1	Np007G3900300
OG0011642	XP_002885123.1	Np007G3903400
OG0011643	XP_020887317.1	Np007G3904900
OG0011644	XP_002883002.2	Np007G3907200
OG0011645	XP_020889101.1	Np007G3915700
OG0011646	XP_002885175.1	Np007G3916800
OG0011647	XP_002883076.2	Np007G3928600
OG0011648	XP_020889188.1	Np007G3946200
OG0011649	XP_002885242.1	Np007G3939700
OG0011650	XP_020887520.1	Np007G3940400
OG0011651	XP_020886619.1	Np007G3940900
OG0011652	XP_002885253.1	Np007G3942700
OG0011653	XP_002883129.1	Np007G3943100
