Orthogroup	Camelina_sativa	Brassica_napus
OG0008227	XP_010415351.1, XP_010511720.1, XP_010470687.1	XP_048591951.1, XP_013652271.2, XP_013733209.1, XP_048591882.1
OG0008228	XP_010419052.1, XP_010511719.1, XP_010470683.1	XP_013751890.1, XP_013649249.1, XP_013733207.1, XP_013706338.2
OG0008229	XP_010415344.1, XP_010470678.1, XP_010511714.1	XP_013751858.1, XP_013702007.2
OG0008230	XP_010511707.1, XP_010415337.1, XP_010470670.1	XP_022569099.1, XP_013731937.2, XP_013699417.1, XP_013751844.1
OG0008231	XP_010470667.1, XP_010415331.1, XP_010511701.1	XP_048591884.1, XP_022560527.2, XP_022562146.2, XP_048611206.1
OG0008232	XP_010504972.2, XP_010516650.1, XP_010509694.1	XP_048636614.1, XP_048629210.1, XP_048609495.1, XP_013744542.2, XP_013744643.1
OG0008233	XP_010511671.1, XP_010511670.1, XP_010470646.1	XP_048616137.1, XP_048591891.1, XP_048603754.1, XP_013671047.2
OG0008234	XP_010470715.1, XP_010415381.1, XP_010511750.1, XP_010501366.1	XP_013688560.1, XP_013698932.1, XP_048591876.1
OG0008235	XP_010470638.1, XP_010511661.1, XP_010415308.1	XP_013715867.1, XP_013669837.1
OG0008236	XP_010415503.1, XP_019093035.1, XP_010511914.1	XP_048592007.1, XP_048617191.1, XP_013689541.2
OG0008237	XP_010511918.1, XP_010415501.1, XP_019093011.1	XP_013724743.1, XP_048615028.1, XP_013689550.2, XP_013649346.2, XP_013698680.2
OG0008238	XP_010415526.1, XP_010470876.1, XP_010511927.1	XP_013702654.2, XP_013649351.2, XP_013689609.2, XP_013724740.1
OG0008239	XP_010512042.1, XP_010415648.1, XP_010470986.1	XP_013690893.1, XP_013660821.1, XP_013728866.1, XP_013701640.1
OG0008240	XP_010498969.1, XP_010460222.1, XP_010477771.1	XP_013733156.1, XP_013657212.1, XP_013695147.2, XP_013695150.2
OG0008241	XP_010466431.1, XP_010510550.1, XP_010488194.1	XP_013746736.2, XP_013699374.1
OG0008242	XP_010512094.1, XP_010415693.1, XP_010471012.1	XP_013690845.2, XP_013655450.2, XP_013642204.2, XP_013725758.1
OG0008243	XP_010415696.1, XP_010512096.1, XP_010471014.1	XP_013655452.2, XP_013690819.2, XP_013649235.1, XP_013743714.1
OG0008244	XP_010471019.1, XP_010415703.1, XP_010512103.1	XP_048617252.1, XP_013642208.2, XP_022560115.2, XP_013649041.2
OG0008245	XP_010427806.1, XP_010415711.1, XP_010471029.1	XP_013746980.1, XP_013652208.1, XP_013700773.1, XP_013717264.3
OG0008246	XP_010471035.1, XP_010415721.1, XP_010427820.1	XP_022565861.2, XP_022564888.2, XP_013700795.1, XP_013690659.2
OG0008247	XP_010415796.1, XP_010471107.1, XP_010427914.1	XP_048592112.1, XP_013700928.1, XP_013717404.2, XP_048613017.1
OG0008248	XP_010415837.1, XP_010427954.1, XP_010471137.1	XP_013702432.1, XP_013649461.2
OG0008249	XP_019083295.1, XP_010471191.1, XP_010428029.1	XP_013728594.1, XP_048591798.1, XP_048592128.1, XP_013697025.1
OG0008250	XP_010471238.1, XP_010428087.1, XP_010414844.1	XP_013649014.2, XP_013688380.1, XP_013649532.1, XP_013672410.2
OG0008251	XP_010428929.1, XP_010416782.1, XP_010472019.1	XP_013651319.1, XP_013720034.2, XP_013693909.1, XP_013714661.1
OG0008252	XP_010428927.1, XP_010472016.1, XP_010416781.1	XP_013652465.2, XP_013720046.2, XP_013710596.1, XP_013652091.2
OG0008253	XP_010416779.1, XP_010428925.1, XP_010472011.1	XP_013719024.1, XP_048630242.1, XP_048630562.1, XP_013695925.2, XP_013649993.2
OG0008254	XP_010428870.1, XP_010471984.1, XP_010416742.1	XP_013648667.2, XP_013664487.1, XP_013650019.2, XP_048592310.1
OG0008255	XP_019093842.1, XP_019085048.1, XP_019083428.1	XP_048603352.1, XP_048631262.1, XP_013650022.1, XP_013696153.2
OG0008256	XP_010471940.1, XP_010416690.1, XP_010428824.1	XP_048607843.1, XP_013685368.2, XP_013648670.2, XP_013648697.2
OG0008257	XP_010428787.1	XP_013691264.2, XP_013650060.2
OG0008257	XP_010471905.1, XP_010416649.1	XP_013713254.1, XP_013713240.2
OG0008258	XP_010471876.1, XP_010428777.1, XP_010416636.1	XP_013659770.2, XP_013652490.2, XP_013690330.2
OG0008259	XP_010416614.1, XP_010471851.1, XP_010428756.1	XP_048602852.1, XP_013641800.2, XP_048617466.1, XP_048592281.1
OG0008260	XP_010471802.1, XP_010416569.1, XP_010428712.1	XP_013676765.1, XP_048614098.1, XP_022559880.1, XP_013717902.2
OG0008261	XP_010416512.1, XP_010428654.1, XP_010471752.1, XP_010416513.1	XP_048626312.1, XP_013718717.3, XP_013717816.1, XP_022559843.1
OG0008262	XP_010471747.1, XP_010416505.1, XP_010428645.1	XP_013721158.1, XP_013652130.1
OG0008263	XP_010471713.1, XP_010416486.1, XP_010471711.1, XP_010428618.1	XP_048617425.1, XP_013676741.1, XP_013693415.1
OG0008264	XP_010416485.1, XP_010471710.1, XP_010471714.1, XP_010428619.1	XP_013703035.1, XP_013717906.2, XP_013693409.1, XP_013676742.2
OG0008265	XP_010416457.1, XP_010471690.1, XP_010428595.1	XP_013701804.1, XP_013717920.1, XP_013686987.1, XP_013693350.1
OG0008266	XP_010416450.1, XP_010471676.1, XP_010428587.1	XP_013718635.2, XP_013690965.1, XP_013717875.1
OG0008267	XP_010493387.1, XP_010454566.1, XP_010428579.2, XP_010416442.1, XP_010471664.1	XP_048603652.1, XP_013693314.2
OG0008268	XP_010471624.1, XP_010428527.1, XP_010416387.1	XP_013702271.1, XP_013649917.2, XP_013648902.1
OG0008269	XP_010416352.1, XP_010428491.1, XP_010471593.1	XP_013648881.2, XP_013682521.2, XP_013703071.1, XP_013649942.2
OG0008270	XP_010471566.1, XP_010428464.1, XP_010416330.1	XP_013649782.2, XP_013700639.2, XP_013674876.2, XP_013672190.1
OG0008271	XP_010471525.1, XP_010428418.1	XP_013726387.1, XP_048615974.1, XP_013649724.1, XP_048617384.1, XP_013649765.1
OG0008272	XP_010428378.1, XP_010419185.1	XP_022544926.2, XP_013649738.1, XP_013712000.2, XP_013676725.2
OG0008273	XP_010471477.1, XP_010428348.1, XP_010416222.1	XP_013700015.1, XP_048592177.1
OG0008274	XP_010416203.1, XP_010471459.1, XP_010428325.1	XP_013698764.1, XP_013726361.1, XP_048626882.1, XP_013703480.1, XP_022567511.2
OG0008275	XP_010428316.1, XP_010471446.1, XP_010471447.2	XP_013649667.2, XP_013703847.1, XP_013726369.1, XP_013678507.2
OG0008276	XP_010471435.1, XP_010428303.1	XP_022544718.2, XP_013702167.2, XP_013676713.1, XP_013702356.2, XP_013649657.2
OG0008277	XP_010500461.1, XP_010479344.1	XP_013702918.1, XP_013685445.2
OG0008278	XP_010471396.1, XP_010428260.1, XP_010416135.1	NP_001302850.1, XP_013698656.1, XP_022566205.2, XP_013699248.1
OG0008279	XP_010428216.1, XP_010416096.1, XP_010471361.1, XP_010416092.1	XP_013701157.1, XP_013652365.1, XP_013719817.1, XP_013675462.1
OG0008280	XP_010428204.1, XP_010471348.1, XP_010416076.1	XP_048591769.1, XP_013701426.2
OG0008281	XP_010428138.1, XP_010416002.2, XP_010471278.1	XP_013676649.1, XP_013743335.1, XP_013649558.2, XP_013700663.1
OG0008282	XP_010414853.1, XP_010415956.1, XP_010471246.1, XP_010428094.1	XP_013672413.2, XP_013649535.1, XP_013714772.2, XP_048613257.1
OG0008283	XP_010417519.1, XP_010429774.1, XP_010472743.1	XP_048628046.1, XP_013676893.2, XP_048603385.1, XP_013648626.2, XP_013701791.1
OG0008284	XP_010472805.1, XP_019085661.1, XP_010417610.1	XP_048628299.1, XP_048628034.1, XP_048603404.1, XP_048592392.1, XP_048617575.1
OG0008285	XP_010472831.1, XP_019085217.1, XP_019083548.1	XP_022544690.2, XP_022560674.2, XP_048592400.1, XP_013726932.2
OG0008286	XP_010429877.1, XP_010417643.1, XP_010472846.1	XP_013726995.1, XP_022545033.2, XP_013702411.1, XP_013648597.2
OG0008287	XP_010417666.1, XP_010429910.1, XP_010472880.1	XP_013698541.1, XP_013648584.1, XP_013676927.2, XP_013725870.1
OG0008288	XP_010429929.1, XP_010474511.1, XP_010417684.1	XP_013727003.1, XP_013650336.2, XP_048611799.1, XP_048630822.1, XP_013676931.2
OG0008289	XP_010417694.1, XP_010429940.1, XP_010472910.1	XP_013702067.1, XP_013648574.1, XP_013648573.1, XP_013702246.1
OG0008290	XP_010429977.1, XP_010417719.1, XP_010472947.1	XP_048603446.1, XP_048611929.1, XP_013672220.2, XP_048591667.1
OG0008291	XP_010429981.1, XP_010417724.1	XP_048617618.1, XP_048592438.1
OG0008292	XP_010417746.1, XP_010430005.1, XP_010472985.1	XP_013743056.1, XP_048592441.1, XP_013686421.2, XP_048627399.1, XP_048604920.1, XP_013683651.1
OG0008293	XP_010417783.1, XP_010430045.1, XP_010473017.1	XP_013678631.1, XP_013648545.1, XP_013712175.1, XP_048592446.1
OG0008294	XP_010499345.1, XP_010468141.2, XP_010486995.1	XP_013676714.1, XP_013670429.2, XP_013640082.2, XP_013681925.1
OG0008295	XP_019092198.1, XP_010421979.1, XP_010499865.1, XP_010421982.1	XP_013686673.3, XP_048608973.1, XP_013673209.1, XP_013647198.1
OG0008296	XP_010465109.1, XP_010499942.1, XP_010487053.1	XP_013686406.1, XP_013696773.1, XP_013749878.2, XP_013668257.1
OG0008297	XP_010500284.1, XP_010487078.1, XP_010465154.1	XP_048600588.1, XP_048595861.1, XP_013686401.1, XP_013684756.1
OG0008298	XP_010500561.1, XP_010465184.1	XP_013670415.1, XP_048612857.1, XP_048635852.1
OG0008299	XP_010501406.1, XP_019092221.1, XP_019092222.1	XP_022565059.1, XP_022575466.1, XP_013676594.1, XP_022544038.1
OG0008300	XP_010456711.1	XP_013643764.1, XP_013703570.1, XP_013660860.1, XP_013737473.1
OG0008301	XP_010465265.1, XP_010501435.1, XP_010487168.1	XP_022547719.2, XP_022550053.1, XP_013745884.1, XP_013690480.2, XP_013681146.1
OG0008302	XP_010487173.1, XP_010465269.1, XP_010419081.1	XP_013673269.1, XP_013646187.2
OG0008303	XP_010489819.1	XP_022555237.1, XP_013689716.1
OG0008303	XP_010419099.1, XP_010465272.1	XP_022575913.2, XP_013657222.2
OG0008304	XP_010487198.1, XP_010465293.1, XP_010501624.1	XP_013684824.1, XP_013736231.1, XP_013749766.1, XP_022575448.2
OG0008305	XP_010465300.1, XP_010501672.1, XP_010487202.1	XP_013749761.1, XP_022575446.2
OG0008306	XP_010487214.1, XP_010489823.1, XP_010465307.1, XP_010501742.1	XP_013741009.1, XP_013690668.1
OG0008307	XP_010487223.1, XP_010501805.1, XP_010465314.1	XP_013736413.2, XP_013689760.1, XP_022543972.2, XP_013673296.2
OG0008308	XP_019096880.1, XP_010465410.1, XP_019101877.1	XP_013719788.2, XP_048612991.1
OG0008309	XP_010465450.1, XP_010502474.1	XP_013693383.1, XP_022575414.2, XP_013736293.1, XP_013684846.1
OG0008310	XP_010465475.1, XP_010487346.1, XP_010502692.1	XP_013665194.1, XP_013675932.1, XP_013699337.2, XP_048628008.1, XP_013693482.1
OG0008311	XP_010502738.1, XP_010487350.1, XP_010465479.1	XP_048628007.1, XP_048635776.1, XP_013693254.1, XP_013665208.1, XP_013675955.1
OG0008312	XP_010500892.1, XP_010500894.1, XP_010479797.1	XP_013702534.1, XP_048637734.1, XP_013712130.1, XP_013712072.1
OG0008313	XP_010487431.1, XP_010465580.1	XP_013702217.2, XP_013736322.1, XP_013682803.2, XP_048595040.1
OG0008314	XP_010487477.1, XP_010465639.1, XP_010504019.1	XP_013749733.2, XP_048614739.1, XP_048594919.1
OG0008315	XP_010504093.1, XP_010419302.1, XP_010487484.1, XP_010465650.1	XP_013695994.1, XP_013640031.2, XP_013741033.1, XP_013651594.1
OG0008316	XP_010465697.1, XP_019102253.1, XP_010487540.1	XP_013693174.2, XP_013749538.1, XP_013686779.3, XP_013734246.1
OG0008317	XP_010487597.1, XP_010487596.1, XP_010465752.1, XP_010465751.1	XP_013748961.1, XP_013752484.2, XP_048594660.1
OG0008318	XP_010505438.1, XP_010465784.1, XP_019096393.1	XP_013684877.1, XP_013736522.1, XP_013752479.1, XP_013725194.1
OG0008319	XP_010505920.1, XP_010487675.1, XP_010465837.1	XP_013736509.1, XP_013655509.1, XP_013732360.1, XP_013749482.2
OG0008320	XP_010465868.1, XP_010487705.1, XP_010506189.1	XP_013655499.1, XP_013736504.1, XP_048594437.1
OG0008321	XP_010465918.1, XP_010506712.1, XP_010487744.1	XP_048600512.1, XP_013642035.1, XP_013749401.2, XP_013732447.1
OG0008322	XP_010507061.1, XP_010465976.1, XP_010487789.1	XP_013687041.2, XP_013641875.1, XP_048613485.1, XP_048635597.1
OG0008323	XP_010465979.1	XP_013744089.1, XP_013712097.1, XP_013684890.1, XP_013736475.1
OG0008324	XP_010507108.1, XP_010487795.1, XP_010465984.1	XP_013684894.1, XP_013736473.1, XP_013639922.1, XP_013744094.1
OG0008325	XP_010507427.1, XP_010466043.1, XP_010487835.1	XP_013741070.1, XP_013692172.1, XP_022575308.1, XP_048630731.1, XP_013668498.1
OG0008326	XP_010487890.1, XP_010466091.1, XP_010507766.1	XP_022555307.1, XP_022572191.1, XP_013672857.1, XP_013724572.2
OG0008327	XP_010487895.1, XP_010507790.1, XP_010466099.1	XP_013675099.1, XP_013732010.1, XP_013672854.1, XP_013724565.2, XP_048637112.1
OG0008328	XP_010489965.1, XP_010468315.1, XP_010420186.1	XP_022549997.2, XP_022565849.2, XP_022548409.2, XP_013726990.1
OG0008329	XP_010427171.1, XP_010504274.1, XP_010517676.1, XP_019102354.1	XP_048597105.1, XP_048620597.1
OG0008330	XP_010488045.1, XP_010488044.1, XP_010466259.1	XP_013696136.2, XP_013640806.2, XP_013681189.1, XP_013720653.2
OG0008331	XP_010435033.1, XP_010451509.1, XP_010440327.1	XP_048636866.1, XP_048628100.1, XP_048616702.1, XP_048629794.1, XP_048600286.1
OG0008332	XP_010488267.1, XP_010511322.1, XP_010466521.1	XP_013736573.1, XP_022555352.2, XP_013647915.1, XP_048627836.1, XP_013683724.1
OG0008333	XP_010488347.1, XP_010466608.1, XP_010512047.2	XP_013749221.1, XP_013662756.1, XP_048600331.1, XP_048600335.1
OG0008334	XP_010488383.1, XP_010466654.1, XP_010512305.1, XP_010488385.1	XP_013705542.1, XP_013719113.2, XP_013717716.2, XP_013653070.1
OG0008335	XP_010513185.1, XP_010466782.1, XP_010488497.1, XP_010421964.1	XP_013730355.2, XP_013752455.1, XP_048618414.1, XP_013747719.1
OG0008336	XP_010513347.1, XP_010488520.1, XP_010466820.1	XP_013750053.1, XP_013747710.2, XP_048592574.1, XP_013748889.1
OG0008337	XP_010488627.1, XP_010466936.1	XP_013657060.1, XP_013744779.1
OG0008338	XP_010442796.1, XP_010482628.1, XP_010445061.1	XP_013711636.1, XP_013687630.2, XP_013686846.1, XP_013740390.2
OG0008339	XP_010414081.1, XP_010467634.1	XP_013652874.1, XP_048618534.1, XP_048595600.1, XP_013652974.1
OG0008340	XP_010488950.1, XP_010467290.1, XP_010518104.1	NP_001303115.1, XP_013743409.1, XP_013727439.1, XP_013729273.2
OG0008341	XP_010517336.1, XP_010467309.1, XP_010488973.1	XP_013706411.1, XP_013744076.2, XP_013656862.1, XP_013742673.1
OG0008342	XP_010489182.1, XP_010467331.1, XP_010517114.1	XP_022572373.2, XP_022551860.1, XP_013742665.1, XP_013703087.1
OG0008343	XP_010489209.1, XP_010516812.1, XP_010467357.1	XP_013736837.2, XP_013702065.1, XP_013729963.2, XP_013706831.1
OG0008344	XP_010467391.1, XP_010516524.1, XP_010489231.1	XP_013654741.2, XP_013646737.1, XP_013719434.2, XP_013644461.1
OG0008345	XP_010489298.1, XP_010467425.1, XP_010515944.1	XP_022565656.1, XP_013714451.2, XP_022549195.1, XP_013724907.2
OG0008346	XP_010467454.1, XP_010515725.1, XP_010489317.1	XP_013736804.1, XP_013685184.2
OG0008347	XP_010489366.1, XP_010515086.1, XP_010467511.1	XP_048593252.1, XP_048618257.1, XP_013696780.1, XP_013661436.2
OG0008348	XP_010489373.1, XP_019098695.1, XP_010515011.1, XP_010467517.1	XP_013690464.2, XP_013744586.2, XP_048607155.1, XP_013744346.2
OG0008349	XP_010467520.1, XP_010489376.1, XP_010514988.1	XP_013661435.2, XP_013697937.1, XP_013687854.1, XP_013744597.1
OG0008350	XP_010467570.1, XP_010514664.1, XP_010489408.1	XP_013743805.2, XP_013749088.2, XP_048607178.1, XP_013643373.2
OG0008351	XP_010467691.1, XP_010489568.1, XP_010414492.1	XP_013685470.2, XP_048592458.1, XP_013738966.1, XP_022562971.1
OG0008352	XP_010414421.1, XP_010489560.1, XP_010467684.1	XP_013701163.2, XP_013670152.1, XP_013681403.2, XP_013651421.1
OG0008353	XP_010414641.1, XP_010489590.1, XP_010467708.1	XP_013727230.1, XP_048590963.1, XP_048625854.1, XP_048595607.1
OG0008354	XP_010502844.1, XP_010425625.1, XP_010514547.1	XP_048593134.1, XP_048618218.1, XP_048592766.1, XP_048618436.1
OG0008355	XP_010489146.1, XP_010495931.1, XP_010416839.1	XP_048621078.1, XP_048597547.1, XP_048593111.1, XP_048618723.1
OG0008356	XP_010415809.1, XP_010489045.1, XP_010467830.1	XP_013682620.2, XP_022544282.1, XP_013742410.1, XP_048595629.1
OG0008357	XP_010462456.1, XP_019099548.1, XP_010480150.1	XP_013655402.1, XP_013649417.2, XP_048593653.1, XP_013725256.2
OG0008358	XP_010480140.1, XP_010501208.1, XP_010462448.1	XP_048616729.1, XP_048637679.1, XP_048593335.1, XP_013688435.1
OG0008359	XP_019091668.1, XP_010480068.1	XP_048637689.1, XP_013706547.2, XP_048629857.1, XP_048636887.1, XP_013701891.2
OG0008360	XP_010481281.1, XP_010441412.1	XP_048604224.1, XP_013697135.2, XP_013706627.1, XP_013697871.2
OG0008361	XP_010480053.1, XP_010501137.1, XP_010462370.1	XP_048629427.1, XP_022576184.1, XP_013705131.1, XP_048607426.1, XP_013740590.1
OG0008362	XP_010462297.1, XP_010501054.1, XP_010479971.1	XP_013654602.1, XP_013670366.2, XP_022571557.1, XP_013640453.1
OG0008363	XP_010462292.1, XP_010501050.1, XP_010479966.1	XP_048629691.1, XP_048628090.1, XP_013714021.1, XP_013646269.1, XP_013659765.1
OG0008364	XP_010479931.1, XP_010501013.1, XP_010462256.1	XP_013748867.1, XP_013672964.1, XP_022545448.1
OG0008365	XP_010500997.1, XP_010479912.1, XP_010462243.1	XP_022560574.1, XP_013640609.1, XP_013670356.1
OG0008366	XP_019091951.1, XP_019094694.1, XP_019099503.1	XP_013672956.2, XP_048607430.1, XP_013655463.2
OG0008367	XP_010479870.1, XP_010462195.1, XP_010500955.1	XP_013640587.1, XP_013748843.1, XP_048628188.1, XP_013748992.2, XP_013707721.2
OG0008368	XP_010462194.1, XP_010500954.1, XP_010479869.2	XP_022567147.1, XP_013646521.1, XP_013752489.1, XP_048630842.1, XP_013705611.2
OG0008369	XP_010500946.1, XP_010479859.1, XP_010462178.1	XP_013703527.2, XP_048628197.1
OG0008370	XP_010500933.1, XP_010462161.1, XP_010479837.1	XP_013699349.2, XP_013640583.1, XP_013672322.1, XP_048594410.1
OG0008371	XP_010500798.1, XP_010462049.1, XP_010479708.1	XP_013655531.1, XP_013724790.2, XP_048626527.1, XP_013718314.1
OG0008372	XP_010500787.1, XP_010462033.1, XP_010479696.1	XP_048606499.1, XP_048594433.1, XP_048637746.1, XP_013698585.1
OG0008373	XP_010500754.1, XP_010462007.1, XP_010479668.1	XP_013723626.1, XP_013655545.1, XP_048636948.1, XP_013726825.1, XP_013752515.1
OG0008374	XP_010500716.1, XP_010461971.1, XP_010479623.1	XP_013685940.2, XP_013735811.2, XP_013685531.1, XP_013646356.1
OG0008375	XP_010461912.1, XP_010479523.1, XP_010500635.1	XP_048636980.1, XP_013710362.1, XP_013673705.2, XP_013675551.1
OG0008376	XP_010479483.1, XP_010461876.1, XP_010500585.1	XP_013640877.1, XP_048617666.1, XP_013735833.1, XP_013712715.2
OG0008377	XP_010479473.1, XP_010500574.1	XP_048634946.1, XP_013676194.2, XP_048594914.1, XP_048637807.1, XP_048617663.1
OG0008378	XP_010479357.1, XP_010500464.1, XP_010461760.1	XP_013700733.1, XP_013646396.1, XP_013731124.1, XP_013715937.1
OG0008379	XP_010479329.1, XP_010461717.1, XP_010500442.1	XP_022563522.1, XP_013719963.2, XP_013646389.2, XP_048637940.1, XP_013701220.2
OG0008380	XP_010440193.1, XP_010449836.1	XP_048632745.1, XP_048618829.1, XP_013743797.2, XP_013701330.2
OG0008381	XP_010434886.1, XP_010449851.1, XP_010440207.1	XP_013671742.1, XP_048627007.1, XP_013707662.1, XP_022572467.2
OG0008382	XP_010504979.1, XP_010516660.1, XP_010509686.1	XP_048634431.1, XP_013747298.1, XP_013681886.2, XP_048629218.1, XP_048609493.1
OG0008383	XP_010509700.1, XP_010504968.1	XP_013747297.1, XP_048634429.1, XP_048636618.1, XP_022570538.1, NP_001302832.1
OG0008384	XP_010509704.1, XP_010516642.1	XP_013744640.1, XP_013744543.2, XP_048629204.1, XP_048636622.1, XP_013692041.1
OG0008385	XP_010426774.1, XP_010503902.1, XP_010515633.1	XP_013690680.2, XP_013746589.2, XP_013663177.2, XP_013721187.2
OG0008386	XP_019084846.1, XP_010515661.1	XP_013705944.2, XP_013745763.1, XP_013663160.1, XP_013698854.2
OG0008387	XP_010503963.1, XP_010515685.1, XP_010426839.1	XP_013659819.1, XP_013721148.1, XP_013745833.2, XP_048618807.1
OG0008388	XP_010515700.1, XP_010503983.1, XP_010426855.1	XP_013745853.1, XP_013707034.1, XP_013686681.1, XP_013742118.1
OG0008389	XP_010426895.1, XP_010507412.1, XP_010515747.1, XP_010507411.1	XP_013714026.1, XP_013646592.1, XP_013663264.1, XP_013659805.1
OG0008390	XP_010515764.1, XP_010426917.1, XP_010504035.1	XP_013749993.3, XP_022560230.1
OG0008391	XP_010515849.1, XP_010504121.1, XP_010427006.1	XP_013647930.2, XP_013698877.2, XP_013678325.2, XP_013661170.1
OG0008392	XP_010427018.1, XP_010504130.1, XP_010515860.1	XP_013661160.1, XP_013678312.1, XP_013737888.1, XP_013746552.1
OG0008393	XP_010427037.1, XP_010515879.1, XP_010504149.1	XP_048610878.1, XP_013742856.2, XP_013691269.1, XP_013678302.2
OG0008394	XP_010504167.1, XP_010515894.1, XP_010427049.1	XP_013647942.1, XP_048617012.1, XP_048620574.1, XP_013678295.2
OG0008395	XP_010504201.1, XP_010515926.1, XP_010427078.1	XP_013707931.1, XP_013712331.1, XP_013742545.1, XP_013648919.2, XP_048617779.1
OG0008396	XP_010503871.1, XP_010426755.1, XP_010515607.1	XP_013745651.2, XP_013741282.2, XP_013647413.1, XP_013740545.1
OG0008397	XP_010427124.1, XP_010515955.1, XP_010504232.1	XP_013647955.1, XP_013703954.1, XP_048597099.1, NP_001302537.1
OG0008398	XP_010427128.1, XP_010504236.1, XP_010515958.1	NP_001302963.1, XP_013710394.2, NP_001302946.1, NP_001302937.1
OG0008399	XP_010504286.1, XP_010427181.1, XP_010516011.1	XP_013708210.1, XP_013707976.2, XP_013690071.3, XP_013742510.2, XP_048610845.1
