Orthogroup	Eutrema_salsugineum	Cardamine_glauca
OG0007957	XP_006404895.1	Cg005G1750200
OG0007958	XP_006404912.1	Cg005G1748200
OG0007959	XP_006408838.2	Cg005G1716000
OG0007960	XP_006405159.1, XP_006405160.1	Cg005G1728500
OG0007961	XP_006408789.1	Cg005G1712000
OG0007962	XP_006404976.1	Cg005G1746600
OG0007963	XP_024016085.1	Cg005G1722200
OG0007964	XP_006413415.1	Cg001G0158100
OG0007965	XP_006413416.1	Cg001G0158200
OG0007966	XP_006413447.1	Cg001G0160800
OG0007967	XP_024006350.1	Cg006G1884900
OG0007968	XP_006393759.1	Cg006G1879500
OG0007969	XP_024006188.1	Cg006G1876700
OG0007970	XP_006393710.1	Cg006G1869200
OG0007971	XP_006406258.1, XP_006395919.1	Cg006G1869800
OG0007972	XP_024010632.1	Cg006G1910400
OG0007973	XP_006397465.1	Cg006G1910900
OG0007975	XP_006397417.1	Cg006G1922000
OG0007976	XP_006396076.1	Cg006G1924900
OG0007977	XP_006415033.1	Cg006G1925900
OG0007978	XP_006415050.2	Cg006G1927500
OG0007979	XP_006415059.1	Cg006G1933300
OG0007980	XP_006415063.1	Cg006G1933500
OG0007981	XP_006397139.1	Cg003G0782500
OG0007982	XP_024009789.1	Cg003G0782600
OG0007984	XP_006397084.1	Cg003G0774300, Cg003G0774400
OG0007985	XP_006397011.1	Cg003G0767300
OG0007986	XP_006405943.1	Cg001G0330800
OG0007987	XP_006396868.1	Cg003G0756500
OG0007988	XP_006396794.1	Cg003G0751900
OG0007989	XP_006400460.1	Cg008G2755100
OG0007990	XP_006400464.1	Cg008G2755500
OG0007991	XP_006400469.1	Cg008G2756100
OG0007992	XP_006400484.1	Cg008G2757600
OG0007993	XP_006400490.1	Cg008G2758100
OG0007994	XP_006394867.1	Cg008G2818800
OG0007995	XP_006394875.1	Cg008G2819500
OG0007996	XP_006394915.1	Cg008G2823200
OG0007997	XP_006408937.1	Cg004G1439100
OG0007998	XP_006408949.1	Cg004G1440300
OG0007999	XP_006408969.1	Cg004G1442100
OG0008000	XP_006398011.1	Cg005G1448300
OG0008001	XP_006397995.1	Cg005G1449100
OG0008002	XP_024010819.1	Cg005G1450900
OG0008003	XP_006397073.1	Cg003G0773500
OG0008004	XP_006397937.1	Cg005G1455100
OG0008005	XP_006397928.1	Cg005G1455900
OG0008006	XP_006397921.1	Cg005G1456900
OG0008007	XP_006397793.1	Cg005G1468500
OG0008008	XP_006397791.1	Cg005G1468700
OG0008009	XP_006397790.1	Cg005G1468800
OG0008010	XP_024010725.1	Cg005G1469100
OG0008012	XP_006397759.1	Cg005G1470000
OG0008013	XP_024010814.1	Cg005G1470700
OG0008014	XP_006397747.1	Cg005G1472700
OG0008015	XP_006397721.1	Cg005G1475500
OG0008016	XP_006397665.1, XP_006414077.2	Cg005G1481000
OG0008017	XP_006397663.1	Cg005G1481200
OG0008018	XP_006397646.1	Cg005G1483200
OG0008019	XP_024010733.1	Cg005G1485800
OG0008020	XP_006397580.1	Cg005G1489100
OG0008021	XP_006397578.1	Cg005G1489200
OG0008022	XP_006397577.2	Cg005G1489300
OG0008023	XP_006397562.1	Cg005G1490600
OG0008024	XP_006397525.1, XP_006397526.1	Cg005G1494200
OG0008025	XP_024016857.1	Cg005G1499600
OG0008026	XP_006411560.1	Cg005G1501100
OG0008027	XP_006411480.1	Cg005G1508800
OG0008028	XP_024003748.1	Cg005G1509400
OG0008029	XP_006411464.1	Cg005G1510700
OG0008030	XP_006411448.1	Cg005G1512300
OG0008031	XP_006411404.1	Cg005G1516400
OG0008032	XP_006411401.1	Cg005G1516800
OG0008033	XP_006398384.1	Cg008G2978300
OG0008034	XP_006398420.2	Cg008G2981900
OG0008035	XP_006398395.1	Cg008G2979400
OG0008036	XP_006408481.1	Cg004G1079100
OG0008037	XP_024015667.1	Cg004G1079300
OG0008038	XP_006408472.1	Cg004G1079800
OG0008039	XP_006408460.1	Cg004G1081100
OG0008040	XP_006408444.1	Cg004G1082900
OG0008041	XP_006399853.2	Cg008G2699600
OG0008042	XP_006408404.1	Cg004G1087200
OG0008043	XP_006408370.1	Cg004G1090600
OG0008044	XP_006408346.1	Cg004G1092400
OG0008045	XP_006408336.1	Cg004G1093200
OG0008046	XP_006408302.1	Cg004G1095700
OG0008047	XP_006408281.1	Cg004G1098000
OG0008048	XP_006408274.1	Cg004G1098700
OG0008049	XP_006408233.1	Cg004G1101200
OG0008050	XP_006408230.1	Cg004G1101700, Cg004G1111600
OG0008051	XP_006408226.1	Cg004G1102100
OG0008052	XP_024015745.1	Cg004G1102300
OG0008053	XP_024015132.1	Cg004G1105300
OG0008054	XP_006395014.1, XP_006408148.1	Cg004G1108500
OG0008055	XP_006408132.1	Cg004G1110200
OG0008056	XP_006408113.1	Cg004G1112300
OG0008057	XP_006408109.2	Cg004G1112900
OG0008058	XP_006408089.1	Cg004G1115100
OG0008059	XP_006408084.1	Cg004G1115600
OG0008060	XP_006408072.1	Cg004G1116400
OG0008061	XP_006408063.1	Cg004G1116900
OG0008062	XP_006408009.2	Cg004G1121900
OG0008063	XP_006408004.1	Cg004G1122700
OG0008064	XP_006407994.1	Cg004G1123200
OG0008065	XP_006407979.1	Cg004G1124400
OG0008066	XP_024007110.1	Cg004G1138600
OG0008067	XP_006407928.1	Cg004G1130000
OG0008068	XP_006407927.1	Cg004G1130100
OG0008069	XP_006407917.1	Cg004G1131000
OG0008072	XP_006407759.1	Cg004G1145900
OG0008074	XP_006407721.1	Cg004G1149700
OG0008075	XP_006407708.1	Cg004G1151300
OG0008076	XP_006407713.1	Cg004G1150600
OG0008077	XP_006407710.1	Cg004G1150900
OG0008078	XP_006407701.1	Cg004G1151800
OG0008079	XP_006407669.1	Cg004G1154700
OG0008080	XP_006407665.1	Cg004G1155100
OG0008081	XP_006407642.1	Cg004G1156800
OG0008082	XP_006407615.1	Cg004G1159400
OG0008083	XP_024015772.1	Cg004G1160200
OG0008084	XP_024015061.1	Cg004G1163000
OG0008085	XP_006413964.1	Cg001G0205700
OG0008086	XP_006407555.1, XP_024012434.1	Cg004G1164500
OG0008087	XP_024015707.1	Cg004G1167100
OG0008088	XP_006407507.1	Cg004G1167200
OG0008089	XP_024015657.1	Cg004G1169200
OG0008090	XP_006407482.2	Cg004G1170300
OG0008091	XP_006407465.1	Cg004G1172000
OG0008092	XP_006407460.1	Cg004G1172900
OG0008093	XP_024015571.1	Cg004G1174500
OG0008095	XP_006407436.1	Cg004G1175100, Cg004G1378100
OG0008096	XP_006407422.1	Cg004G1177000
OG0008097	XP_006407421.1	Cg004G1177100
OG0008098	XP_024015780.1	Cg004G1177900
OG0008099	XP_006407406.1	Cg004G1178100
OG0008100	XP_006407391.1	Cg004G1179100
OG0008101	XP_006407390.1	Cg004G1179200
OG0008102	XP_006407376.1	Cg004G1180400
OG0008103	XP_006407349.2	Cg004G1182300
OG0008104	XP_006407342.1	Cg004G1182700
OG0008105	XP_006407330.1	Cg004G1183800
OG0008106	XP_006407314.1	Cg004G1185200
OG0008107	XP_006407312.1	Cg004G1185400
OG0008108	XP_006407311.1	Cg004G1185500
OG0008109	XP_006407305.1	Cg004G1186000
OG0008110	XP_006407276.1	Cg004G1189000
OG0008111	XP_006407270.1	Cg004G1189900
OG0008112	XP_006407252.1	Cg004G1191900
OG0008114	XP_006407219.1	Cg004G1194500
OG0008115	XP_006407159.1	Cg004G1199100
OG0008116	XP_006407153.1	Cg004G1199600
OG0008117	XP_024015355.1	Cg004G1200400
OG0008118	XP_006407135.2	Cg004G1201100
OG0008119	XP_024014932.1	Cg004G1203100
OG0008120	XP_006407105.1	Cg004G1204500
OG0008122	XP_006407083.1	Cg004G1206300
OG0008123	XP_006407042.1	Cg004G1209900
OG0008125	XP_006407016.1	Cg004G1212600
OG0008126	XP_006407015.1	Cg004G1212700
OG0008127	XP_006406962.1	Cg004G1218800
OG0008128	XP_006406937.1	Cg004G1221400
OG0008129	XP_006406934.1	Cg004G1221500
OG0008130	XP_006406920.1	Cg004G1222100
OG0008131	XP_006406916.1	Cg004G1222600
OG0008132	XP_024015454.1	Cg004G1224900
OG0008133	XP_006406868.1	Cg004G1226200
OG0008134	XP_006406849.1	Cg004G1227400
OG0008135	XP_024014827.1	Cg004G1229300, Cg004G1229200
OG0008136	XP_006406829.1	Cg004G1230000
OG0008137	XP_024014848.1	Cg004G1232300
OG0008138	XP_006406773.1	Cg004G1235400
OG0008139	XP_006406743.1	Cg004G1238100
OG0008140	XP_006406738.1	Cg004G1238800
OG0008141	XP_006406726.1	Cg004G1240000
OG0008142	XP_006406725.1	Cg004G1240100
OG0008143	XP_006406689.1	Cg004G1243100
OG0008144	XP_024015532.1	Cg004G1243200
OG0008146	XP_006406669.1	Cg004G1245000
OG0008147	XP_006406653.1	Cg004G1246300
OG0008149	XP_006406616.1	Cg004G1249400
OG0008150	XP_006406590.1	Cg004G1251600
OG0008151	XP_006406576.1	Cg004G1252600
OG0008152	XP_006412516.1, XP_006412468.1	Cg001G0077600
OG0008153	XP_006406569.1	Cg004G1253400
OG0008154	XP_006406559.1	Cg004G1254300
OG0008155	XP_006406556.1	Cg004G1254600
OG0008156	XP_006406532.1	Cg004G1256900
OG0008157	XP_006406518.1	Cg004G1258200
OG0008158	XP_006406499.1	Cg004G1260300
OG0008159	XP_006406497.1	Cg004G1260500
OG0008160	XP_006406487.1	Cg004G1261300
OG0008161	XP_006411940.1	Cg001G0031200
OG0008162	XP_024014579.1, XP_024014759.1	Cg001G0393700
OG0008163	XP_006406406.1	Cg004G1269300
OG0008164	XP_006414286.1	Cg001G0233400
OG0008165	XP_024015384.1	Cg004G1271800
OG0008167	XP_006406335.1	Cg004G1276400
OG0008168	XP_006406325.1	Cg004G1277800
OG0008169	XP_006406308.1	Cg004G1278800
OG0008170	XP_006406304.1	Cg004G1279100
OG0008171	XP_006401766.1	Cg003G0911700
OG0008172	XP_006401804.1	Cg003G0909100
OG0008173	XP_006401794.1	Cg003G0909600
OG0008174	XP_006405605.1	Cg001G0365500
OG0008175	XP_006405686.1	Cg001G0355700
OG0008176	XP_006405902.1	Cg001G0331600
OG0008177	XP_006395230.1	Cg009G2992300, Cg008G2889600
OG0008178	XP_006418851.1	Cg004G1306300
OG0008179	XP_006406004.1	Cg004G1305400
OG0008181	XP_006406049.1	Cg004G1301500
OG0008182	XP_024015321.1	Cg004G1298100
OG0008183	XP_006414671.1	Cg004G1296500
OG0008184	XP_024015071.1	Cg004G1296100
OG0008186	XP_006406132.1	Cg004G1294100
OG0008187	XP_006406158.1	Cg004G1291800
OG0008188	XP_006406179.1	Cg004G1290700
OG0008190	XP_006406205.1	Cg004G1288000
OG0008191	XP_006406203.1	Cg004G1288800
OG0008192	XP_006406211.1	Cg004G1287500
OG0008193	XP_006395872.1	Cg002G0691500
OG0008194	XP_006406265.2	Cg004G1282800
OG0008195	XP_006406271.1	Cg004G1282200
OG0008196	XP_006406274.1	Cg004G1281900
OG0008197	XP_006412730.1	Cg001G0100100
OG0008198	XP_006412731.1	Cg001G0100300, Cg001G0100200
OG0008199	XP_006412734.1	Cg001G0100600
OG0008200	XP_006412737.1	Cg001G0100900
OG0008201	XP_006412749.1	Cg001G0101600
OG0008202	XP_006412761.1	Cg001G0101900
OG0008203	XP_006412777.1	Cg001G0102500
OG0008205	XP_024008570.1	Cg007G2427900, Cg007G2429300
OG0008206	XP_006391329.1	Cg007G2420200
OG0008207	XP_006391520.1	Cg007G2417000
OG0008208	XP_006397390.1	Cg007G2377400
OG0008209	XP_006391601.1	Cg007G2321700
OG0008210	XP_006392532.1	Cg007G2359800
OG0008211	XP_006392500.1	Cg007G2351800
OG0008212	XP_006392494.1	Cg007G2349900
OG0008213	XP_006392492.1	Cg007G2349700
OG0008214	XP_024012638.1	Cg008G2755000
OG0008215	XP_006400438.1	Cg008G2752600
OG0008216	XP_006400407.1	Cg008G2749900
OG0008217	XP_006400399.1	Cg008G2749200
OG0008218	XP_024012395.1	Cg008G2747800
OG0008219	XP_006400371.1	Cg008G2746500
OG0008220	XP_006395016.1	Cg008G2834200
OG0008222	XP_006395131.1	Cg008G2850600, Cg008G2866100
OG0008223	XP_024013234.1, XP_024007509.1	Cg008G2873200
OG0008224	XP_006403799.1	Cg002G0503500
OG0008225	XP_006403809.1	Cg002G0504600
OG0008226	XP_006403813.1	Cg002G0504800
OG0008227	XP_006403820.1	Cg002G0505600
OG0008228	XP_006403839.2	Cg002G0507100
OG0008229	XP_006403866.1	Cg002G0509500
OG0008230	XP_006403885.2	Cg002G0511300
OG0008232	XP_006403895.1	Cg002G0512400
OG0008233	XP_006403907.1	Cg002G0513600
OG0008234	XP_006403945.2	Cg002G0516700
OG0008235	XP_006418500.1	Cg006G2255900
OG0008236	XP_006418386.1	Cg006G2245600
OG0008238	XP_006418339.1	Cg006G2241500
OG0008239	XP_006418326.1	Cg006G2240500
OG0008240	XP_006418297.1	Cg006G2237600
OG0008241	XP_024007802.1	Cg006G2236300
OG0008242	XP_006418263.1	Cg006G2234900
OG0008243	XP_006418259.1	Cg006G2234400
OG0008244	XP_006418249.1	Cg006G2233800
OG0008245	XP_006418247.1	Cg006G2233400
OG0008246	XP_006418242.1	Cg006G2233000
OG0008248	XP_006418222.1	Cg006G2231100
OG0008249	XP_006418221.1	Cg006G2231000
OG0008250	XP_006418208.1	Cg006G2229900
OG0008251	XP_006418200.1	Cg006G2229100
OG0008252	XP_006418183.1	Cg006G2227300
OG0008253	XP_024008864.1	Cg006G2226700
OG0008254	XP_006418156.1	Cg006G2225200
OG0008255	XP_024005402.1	Cg001G0161300
OG0008256	XP_006418129.1	Cg006G2222600
OG0008257	XP_006418117.1	Cg006G2221200
OG0008258	XP_006418116.1	Cg006G2221100
OG0008259	XP_006418086.2, XP_024012220.1	Cg006G2217700
OG0008260	XP_006418069.1	Cg006G2216000
OG0008261	XP_006418044.2	Cg006G2213100
OG0008262	XP_006418036.1	Cg006G2212300
OG0008263	XP_006418030.1	Cg006G2212000
OG0008264	XP_024008242.1	Cg006G2211500
OG0008265	XP_006418023.1	Cg006G2211100
OG0008266	XP_006417992.1	Cg006G2208300
OG0008267	XP_024008961.1	Cg006G2208000
OG0008268	XP_006417979.1	Cg006G2206600
OG0008269	XP_006417978.1	Cg006G2206500
OG0008270	XP_024008905.1	Cg006G2205000
OG0008271	XP_006417960.2	Cg006G2204200
OG0008272	XP_006417945.1	Cg006G2202900
OG0008273	XP_006417924.1	Cg006G2201100
OG0008274	XP_006417913.1	Cg006G2200400
OG0008275	XP_006417880.1	Cg006G2197600
OG0008276	XP_006396961.1	Cg006G2197500
OG0008277	XP_006417850.1	Cg006G2194700
OG0008278	XP_006417827.1	Cg006G2192700
OG0008279	XP_024008630.1	Cg006G2192500
OG0008280	XP_006417818.1	Cg006G2191800
OG0008281	XP_006417816.1	Cg006G2191700
OG0008282	XP_006417780.1	Cg006G2187300
OG0008283	XP_024008088.1	Cg006G2182600, Cg006G2182500
OG0008284	XP_006417713.1	Cg006G2181600
OG0008285	XP_006417677.1	Cg006G2178300
OG0008286	XP_024008249.1	Cg006G2178100
OG0008287	XP_006417668.1	Cg006G2177700
OG0008288	XP_006417647.1	Cg006G2175900
OG0008289	XP_024008327.1	Cg006G2174000
OG0008290	XP_006417611.2	Cg006G2173100
OG0008292	XP_024014176.1	Cg003G0908800
OG0008293	XP_006417550.1	Cg006G2167600
OG0008294	XP_006417537.1	Cg006G2165900
OG0008295	XP_006417518.1	Cg006G2164200
OG0008296	XP_006417506.1	Cg006G2163400
OG0008297	XP_006417503.1	Cg006G2163100
OG0008299	XP_024008124.1	Cg006G2162000
OG0008300	XP_006417489.2	Cg006G2161600
OG0008301	XP_006417487.1	Cg006G2161400
OG0008302	XP_006417483.1	Cg006G2160800
OG0008303	XP_006417469.1	Cg006G2159700
OG0008304	XP_006417445.1	Cg006G2157200
OG0008305	XP_024005693.1	Cg001G0143600
OG0008306	XP_024008457.1	Cg006G2152800
OG0008307	XP_006417386.1	Cg006G2151800
OG0008308	XP_006417357.1	Cg006G2148900
OG0008309	XP_006417355.1	Cg006G2148600
OG0008310	XP_006417350.1	Cg003G0833200
OG0008312	XP_006417302.1	Cg006G2144500
OG0008313	XP_006417298.1	Cg006G2144200
OG0008314	XP_006417284.1	Cg006G2143300
OG0008315	XP_006417236.2	Cg006G2139300
OG0008316	XP_006417231.1	Cg006G2139000
OG0008317	XP_006417227.1	Cg006G2138500
OG0008318	XP_006417225.1	Cg006G2138300
OG0008319	XP_024009081.1	Cg006G2137300
OG0008320	XP_006417168.1	Cg006G2133600
OG0008321	XP_006417164.1	Cg006G2133200
OG0008322	XP_006417163.1	Cg006G2133100
OG0008323	XP_006417145.1	Cg006G2131400
OG0008324	XP_006417130.1	Cg006G2130100
OG0008325	XP_006417112.1	Cg006G2128100
OG0008326	XP_006417067.1	Cg006G2124000
OG0008327	XP_006417072.1	Cg006G2124500
OG0008328	XP_024008750.1	Cg006G2122400
OG0008330	XP_024008304.1	Cg006G2119600
OG0008331	XP_006417012.1	Cg006G2119500
OG0008332	XP_006417000.1, XP_006391633.1	Cg006G2118200
OG0008333	XP_024008475.1	Cg006G2117600
OG0008334	XP_024008831.1	Cg006G2117000
OG0008335	XP_006416977.2	Cg006G2115900
OG0008336	XP_024007795.1	Cg004G1312700
OG0008337	XP_006416971.2	Cg006G2115400
OG0008338	XP_006416930.1	Cg006G2111000
OG0008339	XP_006416961.1	Cg006G2114400
OG0008341	XP_006416952.2	Cg006G2113300
OG0008342	XP_006416950.1	Cg006G2113100
OG0008343	XP_006416943.1	Cg006G2112300
OG0008344	XP_006416911.1	Cg006G2109500
OG0008345	XP_006416910.1	Cg006G2109400
OG0008346	XP_006416876.1	Cg006G2105700
OG0008347	XP_006416834.1	Cg006G2101800
OG0008348	XP_006416785.1	Cg006G2097200
OG0008349	XP_006416772.1	Cg006G2096200
OG0008350	XP_006391263.1	Cg007G2389600
OG0008351	XP_006416674.1	Cg006G2087800
OG0008352	XP_006416629.1	Cg006G2083500
OG0008353	XP_006416622.1	Cg006G2082900
OG0008354	XP_006416616.1	Cg006G2082700
OG0008355	XP_006416611.1	Cg006G2082000
OG0008356	XP_024008378.1	Cg006G2081900
OG0008357	XP_024008156.1	Cg006G2079400
OG0008358	XP_006416584.1	Cg006G2079100
OG0008359	XP_006416581.1	Cg006G2079000
OG0008360	XP_006416557.2	Cg006G2076400
OG0008361	XP_006416545.1	Cg006G2075400
OG0008362	XP_006416544.1	Cg006G2075300
OG0008363	XP_006407515.1	Cg006G2075000
OG0008364	XP_006416520.1	Cg006G2072300
OG0008365	XP_006416460.1	Cg006G2067600
OG0008366	XP_024008790.1	Cg006G2067000
OG0008367	XP_006416456.1	Cg006G2066900
OG0008368	XP_006416450.1	Cg006G2066300
OG0008369	XP_006416433.1	Cg006G2064600
OG0008370	XP_024008838.1	Cg006G2063000
OG0008371	XP_024008370.1	Cg006G2062300
OG0008372	XP_006416374.1	Cg006G2060100
OG0008373	XP_006416367.1	Cg006G2059300
OG0008374	XP_006416357.1	Cg006G2058100
OG0008375	XP_024008128.1	Cg006G2056000
OG0008376	XP_006416313.1	Cg006G2053500
OG0008377	XP_006416300.1	Cg006G2052300
OG0008378	XP_006416295.1	Cg006G2051900
OG0008379	XP_006416288.1	Cg006G2050900
OG0008380	XP_006416287.1	Cg006G2050800
OG0008381	XP_006416279.1	Cg006G2050100
OG0008382	XP_006416274.1	Cg006G2049600
OG0008383	XP_006416253.1	Cg006G2047700
OG0008384	XP_006416233.2	Cg006G2045900
OG0008385	XP_006416209.1	Cg006G2043000
OG0008386	XP_024008538.1	Cg006G2035900
OG0008387	XP_006396940.1	Cg003G0761800
OG0008388	XP_006416122.1	Cg006G2034800
OG0008389	XP_006390739.1	Cg007G2487200
OG0008390	XP_006390761.1	Cg007G2485400
OG0008391	XP_006390778.1	Cg007G2483900
OG0008392	XP_006390782.1	Cg007G2483600
OG0008393	XP_006390794.1	Cg007G2482600
OG0008394	XP_006390797.1	Cg007G2482200
OG0008395	XP_006390813.1	Cg007G2480800
OG0008396	XP_006390815.1	Cg007G2480500
OG0008397	XP_006390823.1	Cg007G2479500
OG0008398	XP_006390839.1	Cg007G2478200
OG0008399	XP_006390888.1	Cg007G2474300
OG0008400	XP_006390896.1	Cg007G2473600
OG0008401	XP_006390918.1	Cg007G2472100
OG0008402	XP_006390921.1	Cg007G2471900
OG0008404	XP_006415134.1	Cg006G1942800
OG0008405	XP_006415113.1	Cg006G1939300
OG0008406	XP_006391674.1	Cg007G2263800
OG0008407	XP_006391756.1	Cg007G2270900
OG0008408	XP_006391758.1	Cg007G2271000
OG0008409	XP_024013280.1	Cg007G2271100
OG0008411	XP_006391797.1	Cg007G2273900
OG0008412	XP_006415762.1	Cg006G2000800
OG0008413	XP_006391896.1	Cg007G2279900
OG0008414	XP_006415660.1	Cg006G1991100
OG0008415	XP_006391968.1	Cg007G2287100, Cg007G2287000
OG0008416	XP_006391973.1	Cg007G2287500, Cg007G2287400
OG0008417	XP_006391980.1	Cg007G2287800
OG0008418	XP_006392047.1	Cg007G2293600
OG0008420	XP_006392168.1	Cg007G2303800
OG0008421	XP_006392209.1	Cg007G2307800
OG0008422	XP_006392275.1	Cg007G2312600
OG0008423	XP_006392277.1	Cg007G2312800
OG0008424	XP_006392311.1	Cg007G2317100
OG0008425	XP_024005385.1	Cg007G2322200
OG0008426	XP_006392366.1	Cg007G2325100
OG0008427	XP_006415845.1	Cg006G2007700
OG0008428	XP_006391626.1	Cg007G2260900, Cg007G2261000
OG0008429	XP_006391621.1	Cg007G2260600
OG0008430	XP_006391611.1	Cg007G2259600
OG0008431	XP_006391604.1	Cg007G2258300
OG0008432	XP_006391590.1	Cg007G2256900, Cg003G0830600, Cg003G0878700
OG0008433	XP_006398338.2	Cg008G2973400, Cg008G2973100
OG0008434	XP_024011001.1	Cg008G2974300
OG0008435	XP_006398380.1	Cg008G2978100
OG0008436	XP_006398387.1	Cg008G2978400
OG0008437	XP_006398469.1	Cg008G2986500
OG0008438	XP_006398475.1	Cg008G2986800
OG0008439	XP_006398064.1	Cg008G2946300
OG0008441	XP_006403106.1	Cg008G2943800
OG0008442	XP_006403115.1	Cg008G2942900
OG0008443	XP_024005539.1	Cg001G0192100
OG0008444	XP_006396628.2	Cg003G0737100, Cg003G0861200
OG0008445	XP_006396636.1	Cg003G0738200, Cg003G0859800
OG0008446	XP_006396649.1	Cg003G0739100, Cg003G0858700
OG0008447	XP_006412796.1	Cg001G0103800
OG0008448	XP_006414380.1	Cg001G0243300
OG0008449	XP_006414378.1	Cg001G0243200
OG0008450	XP_006393484.2	Cg006G1851900
OG0008451	XP_006393475.1	Cg006G1851500
OG0008452	XP_006393435.1, XP_006393434.1	Cg006G1849900
OG0008453	XP_006393363.1	Cg006G1845400
OG0008454	XP_006393348.1	Cg006G1844400
OG0008455	XP_006393284.1	Cg006G1839700
OG0008456	XP_006390368.1	Cg007G2520000
OG0008457	XP_006411751.1	Cg001G0013500
OG0008458	XP_006411768.1	Cg001G0015400
OG0008459	XP_024005853.1	Cg001G0016800
OG0008460	XP_006411801.1	Cg001G0018200
OG0008461	XP_006411812.1	Cg001G0019600
OG0008462	XP_006411833.1	Cg001G0021600
OG0008463	XP_024004583.1	Cg001G0022600
OG0008464	XP_024004578.1	Cg001G0023400
OG0008465	XP_006411855.1	Cg001G0024300
OG0008466	XP_006411860.2	Cg001G0024800
OG0008467	XP_006411861.1	Cg001G0025000
OG0008469	XP_006411909.1	Cg001G0028700
OG0008470	XP_006411927.1	Cg001G0030200
OG0008471	XP_006411941.1	Cg001G0031400
OG0008472	XP_006411954.1	Cg001G0032600
OG0008473	XP_006411964.1	Cg001G0033700
OG0008474	XP_006411982.1	Cg001G0035300
OG0008475	XP_024005683.1	Cg001G0036100
OG0008476	XP_006412014.1	Cg001G0037700
OG0008477	XP_024004537.1	Cg001G0040700
OG0008478	XP_024005286.1	Cg001G0044000
OG0008479	XP_006412097.1	Cg001G0046200
OG0008480	XP_006412124.1	Cg001G0048200
OG0008481	XP_006412115.1	Cg001G0047700
OG0008482	XP_006412114.1	Cg001G0047600
OG0008483	XP_006412167.1	Cg001G0051500
OG0008484	XP_006412179.1	Cg001G0052700
OG0008485	XP_006412209.2	Cg001G0055000
OG0008486	XP_006412211.1	Cg001G0055200
OG0008487	XP_024005757.1	Cg001G0056500
OG0008488	XP_006412253.1	Cg001G0058900
OG0008489	XP_006412266.1	Cg001G0059700
OG0008490	XP_006412499.1	Cg001G0080500
OG0008491	XP_006412497.1	Cg001G0080400
OG0008492	XP_006412496.1	Cg001G0080300
OG0008493	XP_006412494.1	Cg001G0080100
OG0008494	XP_024005688.1	Cg001G0076700
OG0008495	XP_006412443.1	Cg001G0075200
OG0008496	XP_006412405.1	Cg001G0071800
OG0008497	XP_006412392.1	Cg001G0070600
OG0008498	XP_006412385.1	Cg001G0070100
OG0008499	XP_006412378.1	Cg001G0069600
OG0008500	XP_024005682.1	Cg001G0067500
OG0008501	XP_006412313.1	Cg001G0063900
OG0008502	XP_006412287.1	Cg001G0061600
OG0008503	XP_006412284.1	Cg001G0061200
OG0008504	XP_006412281.1	Cg001G0061000
OG0008505	XP_006412505.1	Cg001G0080900
OG0008506	XP_006412507.1	Cg001G0081100
OG0008507	XP_024004662.1	Cg001G0084200
OG0008508	XP_006412585.1	Cg001G0088300
OG0008509	XP_006412596.1	Cg001G0089200
OG0008510	XP_006412597.1	Cg001G0089300
OG0008512	XP_006412625.1	Cg001G0091500
OG0008513	XP_006404923.2	Cg005G1743700
OG0008514	XP_024009729.1	Cg004G1308100
OG0008515	XP_006418813.1	Cg004G1309300
OG0008516	XP_024009232.1	Cg004G1309800
OG0008517	XP_006418801.2	Cg004G1309900
OG0008518	XP_006418772.1	Cg004G1312500
OG0008519	XP_006390637.1	Cg007G2496800
OG0008521	XP_006390649.1	Cg007G2495400
