Orthogroup	Eutrema_salsugineum	Noccaea_praecox
OG0006397	XP_024016496.1	Np007G3755300
OG0006398	XP_006404102.1	Np001G0509000
OG0006399	XP_006404103.1	Np001G0508900
OG0006400	XP_006401559.1	Np003G1631900
OG0006401	XP_006404355.1	Np001G0475000
OG0006402	XP_006407940.1	Np004G1999800
OG0006403	XP_006392588.1	Np004G1905300
OG0006404	XP_024006305.1	Np004G1906900
OG0006406	XP_006392624.1	Np004G1909300
OG0006407	XP_006395672.2	Np001G0240100
OG0006408	XP_006392646.1	Np004G1912100, Np009G4310200
OG0006409	XP_006392691.1	Np004G1915800
OG0006410	XP_006392710.1	Np004G1918500
OG0006411	XP_024006297.1	Np004G1919600
OG0006412	XP_006392726.1	Np004G1920800
OG0006413	XP_024006018.1	Np004G1926300
OG0006414	XP_006392779.1	Np004G1928100
OG0006415	XP_006392836.1	Np004G1935600
OG0006416	XP_006392837.1	Np004G1935800
OG0006417	XP_006410765.1	Np006G3397900
OG0006418	XP_006410776.1	Np006G3396900
OG0006419	XP_006415950.1	Np004G2264400
OG0006420	XP_024005618.1	Np005G2915400
OG0006421	XP_006404470.1	Np001G0440000
OG0006422	XP_006404464.1	Np001G0440500
OG0006423	XP_006395265.1	Np001G0186400
OG0006424	XP_024013082.1	Np005G3094900
OG0006425	XP_024012346.1	Np003G1646200
OG0006426	XP_006401744.1	Np003G1645000
OG0006427	XP_006402207.1	Np003G1744000
OG0006428	XP_006402132.1	Np001G0486800, Np003G1730700
OG0006429	XP_006414943.1	Np005G3085000
OG0006430	XP_006414927.1	Np005G3088300
OG0006431	XP_006414900.1	Np005G3092700
OG0006432	XP_006414862.1	Np005G3070500
OG0006433	XP_006414801.1	Np005G3062300
OG0006434	XP_024004544.1, XP_024004545.1	Np005G3054400
OG0006435	XP_006390416.1	Np002G0791500
OG0006436	XP_024005247.1	Np005G3030100
OG0006437	XP_006414505.1	Np005G3028800
OG0006438	XP_006414477.1	Np005G3024400
OG0006439	XP_006414449.1	Np005G3021100
OG0006441	XP_006390619.1	Np002G0819500
OG0006442	XP_006390580.1	Np002G0813700
OG0006443	XP_006390546.1	Np002G0810300
OG0006445	XP_006390517.1	Np002G0803400, Np002G0803300, Np002G0803900
OG0006446	XP_006390512.1	Np002G0803000
OG0006447	XP_006390495.1	Np002G0806400, Np002G0801200
OG0006448	XP_006390490.1	Np002G0800700, Np002G0806900
OG0006449	XP_006389996.1	Np002G0735200
OG0006450	XP_006390419.1	Np002G0791800
OG0006451	XP_006390388.1	Np002G0787700
OG0006452	XP_024010902.1	Np002G0788000
OG0006453	XP_006391103.1	Np002G0884900
OG0006454	XP_006391087.1	Np002G0882100
OG0006455	XP_006391041.1	Np002G0873800, Np004G2252000
OG0006456	XP_006412942.1	Np005G2762800
OG0006457	XP_006412923.1	Np005G2760600
OG0006458	XP_024005609.1	Np005G2758900
OG0006459	XP_006412899.1	Np005G2758300
OG0006460	XP_006412898.1	Np005G2758200
OG0006461	XP_006412861.1	Np005G2753500
OG0006462	XP_024004397.1	Np002G1234800
OG0006463	XP_006402056.1	Np003G1717200
OG0006464	XP_006395670.1	Np001G0239600
OG0006465	XP_006395292.1	Np001G0189100
OG0006467	XP_024006736.1	Np001G0196800
OG0006468	XP_006419158.1	Np001G0436600
OG0006469	XP_006397913.1	Np006G3216800
OG0006470	XP_006395420.2	Np001G0206400
OG0006471	XP_024007428.1	Np001G0208700
OG0006472	XP_006395449.1	Np001G0209100
OG0006473	XP_006395473.1	Np001G0212800
OG0006474	XP_006395485.1	Np001G0214000
OG0006475	XP_006395562.1, XP_006395564.1	Np001G0226200
OG0006476	XP_006395565.2	Np001G0226300
OG0006477	XP_006395588.1	Np001G0229900
OG0006478	XP_006413446.1	Np005G2825000
OG0006479	XP_006395617.1	Np001G0233400
OG0006480	XP_006395381.1	Np001G0201600
OG0006481	XP_006395638.1	Np001G0236100
OG0006482	XP_006390950.2	Np002G0861500
OG0006483	XP_024013869.1	Np002G0861600
OG0006484	XP_006390995.1	Np002G0867700
OG0006485	XP_006390998.1	Np002G0867900
OG0006486	XP_006391013.1	Np002G0870200
OG0006487	XP_006391024.1	Np002G0871100
OG0006488	XP_006398288.2	Np004G1918800, Np001G0365900
OG0006489	XP_006398275.1	Np001G0363200
OG0006490	XP_006398238.1	Np001G0370400
OG0006491	XP_006418378.1	Np004G2584900
OG0006492	XP_006398155.1	Np001G0383500
OG0006493	XP_006393239.1	Np004G1980400
OG0006494	XP_006393226.1	Np004G1979000
OG0006495	XP_006393209.1	Np004G1973300
OG0006496	XP_006393187.1	Np004G1970900
OG0006497	XP_006393149.1	Np004G1966800
OG0006498	XP_006401841.1	Np003G1661100, Np006G3263100
OG0006499	XP_006393032.1	Np004G1954600
OG0006500	XP_006393029.1	Np004G1954300
OG0006501	XP_024006289.1	Np004G1946800
OG0006502	XP_006392924.1	Np004G1944500
OG0006503	XP_006391507.1	Np001G0420900
OG0006504	XP_006410551.1	Np006G3428000, Np006G3429300, Np006G3428200
OG0006505	XP_024016689.1	Np006G3419100
OG0006506	XP_006410604.1	Np006G3418900
OG0006507	XP_024004137.1	Np006G3418400
OG0006508	XP_006410633.1	Np006G3414100
OG0006509	XP_006410648.1	Np006G3411800
OG0006510	XP_006410678.1	Np006G3408300
OG0006511	XP_006410719.1	Np006G3403000
OG0006512	XP_006410733.1	Np006G3401800
OG0006513	XP_006410744.1	Np002G1172000, Np006G3400300
OG0006514	XP_006397373.1	Np006G3619900
OG0006516	XP_006413992.1	Np005G2901500
OG0006517	XP_006413995.1	Np005G2901600
OG0006518	XP_006414002.1	Np005G2902200
OG0006519	XP_006414007.1	Np005G2902900
OG0006520	XP_006414047.1	Np005G2908000
OG0006521	XP_006414061.1	Np005G2910400
OG0006522	XP_006414104.2	Np005G2916500
OG0006523	XP_006395296.1	Np001G0189800
OG0006524	XP_006414109.1	Np005G2917700
OG0006525	XP_006414133.1	Np005G2921800
OG0006526	XP_006414142.1	Np005G2923900
OG0006527	XP_006414163.1	Np005G2928200
OG0006528	XP_006414171.1	Np005G2929100
OG0006529	XP_006414177.1	Np005G2932700
OG0006530	XP_006414201.1	Np005G2938600
OG0006531	XP_024005048.1	Np005G2947500
OG0006532	XP_006414257.1	Np005G2959400
OG0006533	XP_006414261.2	Np005G2960800
OG0006534	XP_006403958.2	Np001G0527500
OG0006535	XP_006403966.1	Np001G0526900
OG0006536	XP_006403982.1	Np001G0525400
OG0006537	XP_006403988.1	Np001G0525000
OG0006538	XP_006404032.1	Np001G0518600
OG0006539	XP_006413533.1	Np005G2834300
OG0006540	XP_006413552.1	Np005G2835400
OG0006541	XP_006401813.1	Np003G1656400
OG0006542	XP_024011973.1	Np003G1715800
OG0006543	XP_024011819.1	Np003G1696400
OG0006544	XP_006402012.1	Np003G1843600
OG0006545	XP_024016572.1	Np007G3801700
OG0006546	XP_006409583.1	Np007G3783800
OG0006547	XP_006409567.2	Np007G3783300
OG0006548	XP_006409468.1	Np007G3776200
OG0006549	XP_006409350.1	Np007G3762900
OG0006550	XP_006413484.1	Np005G2829400
OG0006551	XP_006413486.1	Np005G2829700
OG0006552	XP_006413510.1	Np005G2831800
OG0006553	XP_006413522.1	Np005G2832700
OG0006554	XP_006413627.1	Np005G2848400
OG0006555	XP_006413631.1	Np005G2848800
OG0006556	XP_006413635.1	Np005G2849200
OG0006557	XP_006413636.1	Np005G2849500
OG0006558	XP_006413675.1	Np005G2856900
OG0006559	XP_006392412.1	Np002G1113100
OG0006561	XP_006413883.1	Np005G2884400
OG0006563	XP_006413948.1, XP_024005135.1	Np005G2871600
OG0006564	XP_006413833.2	Np005G2872800
OG0006565	XP_006408652.1, XP_006408817.1	Np006G3632000
OG0006566	XP_006413817.1	Np005G2875100
OG0006567	XP_006413802.1	Np005G2876000
OG0006568	XP_024005342.1	Np005G2880400
OG0006569	XP_006413778.1	Np005G2880600
OG0006570	XP_006413753.1	Np005G2868100
OG0006571	XP_006413740.1	Np005G2866600
OG0006572	XP_024004434.1	Np005G2863900
OG0006573	XP_006413929.1	Np005G2891900
OG0006574	XP_006413940.1	Np005G2893800, Np005G2893900
OG0006575	XP_024004776.1	Np005G3001900
OG0006576	XP_006414320.1	Np005G2989700
OG0006577	XP_024005473.1	Np005G2971900
OG0006578	XP_006414282.1	Np005G2963900
OG0006579	XP_006393854.1	Np001G0008700
OG0006580	XP_024007524.1	Np001G0008500
OG0006581	XP_006393822.1	Np001G0005000
OG0006582	XP_006402273.1	Np001G0699300
OG0006583	XP_006402300.1	Np001G0696400
OG0006584	XP_006402327.1	Np001G0693000
OG0006585	XP_006402357.1	Np001G0689900
OG0006586	XP_006402419.1	Np001G0682000
OG0006587	XP_006402424.1	Np001G0681200
OG0006588	XP_006402452.1	Np001G0676900
OG0006589	XP_006402455.1	Np001G0676400
OG0006590	XP_006402493.2	Np001G0671200
OG0006591	XP_006402502.1	Np001G0670400
OG0006593	XP_024012939.1	Np001G0665300
OG0006594	XP_006402604.1	Np001G0425900
OG0006595	XP_006402650.1	Np001G0650900
OG0006596	XP_006402754.1	Np001G0636800, Np006G3347500
OG0006597	XP_006402759.1	Np001G0636300
OG0006598	XP_006402761.1	Np001G0636100
OG0006599	XP_006402060.1	Np003G1718600
OG0006600	XP_024012804.1	Np001G0623300
OG0006601	XP_006402871.1	Np001G0622300
OG0006602	XP_024012826.1	Np001G0618900
OG0006603	XP_006402943.1	Np001G0613200
OG0006604	XP_006402981.1	Np001G0606700
OG0006605	XP_006403012.1	Np001G0602200
OG0006606	XP_006403034.1	Np001G0600000
OG0006607	XP_006403402.1	Np001G0598600
OG0006609	XP_006403458.1	Np001G0591800
OG0006610	XP_006403488.1	Np001G0587700
OG0006611	XP_006403520.1	Np001G0583500
OG0006612	XP_006403530.1	Np001G0580700
OG0006614	XP_006403758.1	Np001G0551200
OG0006615	XP_006401656.1	Np003G1616900
OG0006616	XP_006401665.1	Np003G1614700
OG0006617	XP_006401669.1	Np003G1613700
OG0006618	XP_006414385.2	Np005G3011900
OG0006619	XP_006418702.1	Np007G3874000
OG0006620	XP_006418750.1	Np007G3869400
OG0006621	XP_006391505.1	Np002G0925700
OG0006622	XP_006391216.1	Np002G0908100
OG0006623	XP_006391212.1	Np002G0907600
OG0006624	XP_006391176.2	Np002G0897900
OG0006625	XP_006391151.1	Np002G0895900
OG0006626	XP_006395144.2	Np001G0172200
OG0006627	XP_006409192.1	Np007G3749100
OG0006628	XP_006409159.1	Np007G3745900
OG0006629	XP_024016643.1	Np007G3745800
OG0006630	XP_006409088.1	Np007G3738700
OG0006631	XP_006409075.1	Np007G3736400
OG0006632	XP_006395850.1	Np001G0266000
OG0006633	XP_006409057.1	Np007G3733900
OG0006634	XP_006408458.1	Np007G4241500
OG0006635	XP_006408875.1	Np007G3731700
OG0006636	XP_006408876.1	Np007G3731500
OG0006637	XP_006408895.1	Np007G3728700, Np001G0364800
OG0006638	XP_024016725.1	Np006G3312300
OG0006639	XP_006411309.1	Np006G3315800
OG0006640	XP_024010795.1	Np006G3233400
OG0006641	XP_006411281.1	Np006G3319800
OG0006642	XP_006411274.1	Np006G3320500
OG0006643	XP_006411264.1	Np006G3321800
OG0006644	XP_006411252.1	Np006G3324700
OG0006645	XP_006411222.1	Np006G3330300
OG0006646	XP_006411210.1	Np006G3331800
OG0006647	XP_006411189.1	Np006G3335300, Np006G3334800
OG0006648	XP_006417786.1	Np004G2518900
OG0006649	XP_006411085.1	Np006G3350900
OG0006650	XP_006411073.1	Np006G3352100
OG0006651	XP_006411061.1	Np006G3353700
OG0006652	XP_006411047.1	Np006G3355900
OG0006653	XP_006411045.1	Np006G3356400
OG0006654	XP_006411028.1	Np006G3357800
OG0006655	XP_006411026.1	Np006G3358100
OG0006656	XP_024006935.1	Np001G0197500
OG0006657	XP_006411014.1	Np006G3359600
OG0006658	XP_006411002.1	Np006G3361800
OG0006659	XP_006410994.1	Np006G3364000
OG0006660	XP_006410941.1	Np006G3370800
OG0006661	XP_006410929.2	Np006G3372000
OG0006662	XP_006410920.1	Np006G3374400
OG0006663	XP_006410862.1	Np006G3382200
OG0006664	XP_006396727.1	Np003G1829200
OG0006665	XP_024009833.1	Np003G1836000
OG0006666	XP_006396843.1	Np003G1815000
OG0006667	XP_006396844.1, XP_024011420.1	Np003G1814900
OG0006668	XP_024011982.1	Np003G1470900
OG0006669	XP_006404566.1	Np006G3709000
OG0006670	XP_006404573.1	Np006G3707000
OG0006671	XP_006404611.1	Np006G3699600
OG0006672	XP_006404639.1	Np006G3703200
OG0006673	XP_024014287.1	Np006G3694700
OG0006674	XP_006404673.1	Np006G3692600
OG0006675	XP_006404839.1	Np006G3670500
OG0006676	XP_006408857.1	Np006G3629700
OG0006677	XP_006405047.1	Np006G3648400
OG0006679	XP_006413409.1	Np005G2819800
OG0006680	XP_006396069.1	Np004G2087300
OG0006681	XP_006415049.1	Np004G2083700
OG0006682	XP_024009119.1	Np004G2083100
OG0006683	XP_024009802.1	Np003G1773200
OG0006684	XP_006397127.1	Np003G1777200
OG0006685	XP_006393253.2	Np004G1981800
OG0006686	XP_006396929.1	Np003G1803000
OG0006687	XP_006396930.1	Np003G1803100
OG0006688	XP_006394884.1	Np001G0140000
OG0006689	XP_024007102.1	Np001G0146800
OG0006690	XP_006413430.1	Np005G2822800
OG0006691	XP_006394954.1	Np001G0148800
OG0006692	XP_024007327.1	Np001G0149300
OG0006693	XP_024007192.1	Np001G0151200
OG0006694	XP_006394984.2	Np001G0153000
OG0006695	XP_006408911.1	Np007G3726000
OG0006696	XP_006408943.1	Np007G3722600
OG0006697	XP_006408958.1	Np007G3721200
OG0006698	XP_006408960.1	Np007G3721000
OG0006700	XP_006397859.1	Np006G3225400
OG0006701	XP_006397854.2	Np006G3226300
OG0006702	XP_006397852.1	Np006G3226400
OG0006703	XP_006397828.1	Np006G3229600
OG0006704	XP_006397816.1	Np006G3230600
OG0006705	XP_006397806.1	Np006G3231300
OG0006706	XP_006397783.1	Np006G3234100
OG0006707	XP_024010816.1	Np006G3236500
OG0006708	XP_006397748.1	Np006G3239200
OG0006709	XP_006397746.1	Np006G3239700
OG0006710	XP_006397724.1	Np006G3243700, Np006G3243800
OG0006711	XP_006397702.1	Np006G3246600
OG0006712	XP_006397686.1	Np006G3248500
OG0006713	XP_006397676.1	Np006G3249600
OG0006714	XP_006397675.1	Np006G3249900
OG0006715	XP_006397656.1	Np006G3253000
OG0006716	XP_006397610.2	Np006G3257900
OG0006717	XP_006397569.1	Np006G3262300
OG0006718	XP_024010729.1	Np006G3265700
OG0006719	XP_006397541.1	Np006G3266100
OG0006720	XP_006397535.1	Np006G3266600
OG0006722	XP_006397499.1	Np006G3271000
OG0006723	XP_006411588.1	Np006G3274800
OG0006725	XP_006411506.2	Np006G3283800
OG0006726	XP_024003939.1	Np006G3286700
OG0006727	XP_006411489.1	Np004G2271100, Np006G3288000, Np003G1734200
OG0006728	XP_006411418.2	Np006G3300700
OG0006729	XP_006411408.1	Np006G3301600
OG0006730	XP_006411396.1	Np006G3304400
OG0006731	XP_006411394.1	Np006G3304900
OG0006732	XP_006398401.1	Np001G0332900
OG0006733	XP_006412365.1	Np005G2634800
OG0006734	XP_006408462.1	Np003G1594900
OG0006735	XP_006401573.1	Np003G1629800
OG0006736	XP_006408424.1	Np007G4235400
OG0006737	XP_024015549.1	Np002G1235200, Np007G4231600, Np003G1338500
OG0006738	XP_006408375.1	Np007G4229500
OG0006739	XP_006408372.1	Np007G4229300
OG0006740	XP_006408342.1	Np007G4226000
OG0006741	XP_006408310.1	Np007G4222100
OG0006742	XP_006408287.1	Np007G4219000
OG0006743	XP_006408267.1	Np007G4215900
OG0006744	XP_006408257.1	Np007G4215300
OG0006745	XP_006408190.1	Np007G4205900
OG0006746	XP_006408090.1	Np007G4190200
OG0006747	XP_006408088.1	Np003G1890000, Np007G4190000
OG0006748	XP_006408068.1	Np007G4187600
OG0006749	XP_006408059.1	Np007G4186300
OG0006750	XP_006415813.1	Np004G2097500
OG0006751	XP_006408002.1	Np007G4177500
OG0006752	XP_006408001.1	Np007G4177400
OG0006753	XP_006407901.1	Np007G4164300
OG0006754	XP_006407894.1	Np007G4163300
OG0006755	XP_024015557.1	Np007G4158000
OG0006756	XP_006407848.1	Np007G4156500, Np007G4039700
OG0006757	XP_006407847.1	Np007G4156400
OG0006758	XP_006407843.1	Np007G4155200
OG0006759	XP_006407839.1	Np007G4154800
OG0006760	XP_024014864.1	Np007G4153700
OG0006761	XP_006407820.1	Np007G4152600
OG0006762	XP_006407801.1	Np003G1740400, Np007G4150600
OG0006763	XP_006407797.1	Np007G4149900
OG0006764	XP_006407796.1	Np007G4149800
OG0006765	XP_024015163.1	Np007G4141600
OG0006766	XP_006407723.1	Np007G4139300, Np005G3173100
OG0006767	XP_006392641.1	Np007G4136900
OG0006768	XP_006407715.1	Np007G4138000, Np007G4123900
OG0006769	XP_006407692.1	Np007G4135400
OG0006770	XP_006407612.1	Np007G4125600
OG0006771	XP_006407447.1	Np007G4103600
OG0006772	XP_006407490.1	Np007G4111000
OG0006773	XP_006407478.1	Np007G4109400
OG0006774	XP_006407479.1	Np005G2835900, Np003G1337000
OG0006775	XP_006407450.1	Np007G4104400
OG0006776	XP_006407430.1	Np007G4101700
OG0006777	XP_006407429.1	Np007G4101600
OG0006778	XP_006407426.1	Np004G2352000, Np007G4101100
OG0006779	XP_024015427.1	Np007G4100100
OG0006780	XP_006407417.1	Np007G4100000
OG0006781	XP_006407359.1	Np007G4092700
OG0006782	XP_006407328.1	Np007G4089400
OG0006783	XP_024015158.1	Np007G4087200
OG0006784	XP_006407301.1	Np007G4086400, Np002G1093200
OG0006785	XP_006407283.1	Np007G4084200
OG0006786	XP_006407273.1	Np007G4082600
OG0006787	XP_006410256.1	Np006G3548300
OG0006788	XP_006407187.1	Np007G4070600
OG0006789	XP_006407176.1	Np007G4068100
OG0006790	XP_006407148.1	Np007G4064000
OG0006791	XP_024011659.1	Np002G0856700, Np002G0856800, Np006G3255800
OG0006792	XP_006407118.1	Np007G4059800
OG0006793	XP_006407115.1	Np007G4059500
OG0006794	XP_006407071.1	Np007G4055400
OG0006795	XP_006407064.1	Np007G4053100
OG0006796	XP_006407046.1	Np007G4051000
OG0006797	XP_024015394.1	Np007G4049200
OG0006798	XP_006407001.1	Np007G4045400
OG0006799	XP_006406976.1	Np007G4039800
OG0006800	XP_006406960.1	Np007G4035500
OG0006801	XP_006406909.1	Np007G3900800
OG0006802	XP_006406906.1	Np007G3901000, Np001G0399100
OG0006803	XP_006406864.1	Np007G3904600
OG0006804	XP_006406856.1	Np007G3905300
OG0006805	XP_006418153.1	Np004G2560800
OG0006806	XP_006406767.1	Np007G3919700
OG0006807	XP_024015069.1	Np007G3922000
OG0006808	XP_006406732.1	Np007G3925800
OG0006809	XP_006406719.1	Np007G3927300
OG0006811	XP_006406712.1	Np007G3928000
OG0006812	XP_006406711.1	Np007G3928100
OG0006813	XP_024015517.1	Np007G3930400
OG0006814	XP_006406679.1	Np007G3932300
OG0006815	XP_006406641.1	Np007G3938900
OG0006816	XP_006406635.1	Np007G3940100
OG0006817	XP_006406609.1	Np007G3943200
OG0006818	XP_006406599.1	Np007G3943900
OG0006819	XP_006406568.1	Np007G3949500
OG0006820	XP_006406555.1	Np007G3951900
OG0006821	XP_006416559.1	Np004G2368300
OG0006822	XP_006406431.1	Np007G3979400
OG0006823	XP_006406426.1	Np007G3981100
OG0006824	XP_006406395.1	Np007G3993600
OG0006825	XP_024015567.1	Np012G4369200, Np011G4362400
OG0006826	XP_006406368.1	Np001G0281400
OG0006827	XP_006406367.1	Np011G4364300, Np012G4369400
OG0006828	XP_024015363.1	Np007G3805300
OG0006829	XP_006406333.1	Np007G3806600
OG0006830	XP_006406321.1	Np007G3808500
OG0006831	XP_006406303.1, XP_006406170.1	Np007G3811100
OG0006832	XP_006417528.1, XP_024013858.1	Np004G2492100
OG0006833	XP_006405766.1	Np005G3135000
OG0006834	XP_006405878.1	Np005G3119100
OG0006835	XP_006395235.1	Np001G0182300
OG0006836	XP_006395240.1	Np001G0182900
OG0006837	XP_006418841.1	Np007G3854200
OG0006838	XP_006406127.1	Np007G3836200
OG0006840	XP_006406257.1	Np007G3816900
OG0006841	XP_006412781.1	Np005G2744700
OG0006842	XP_006412786.2	Np005G2745000
OG0006843	XP_006397395.1	Np002G1004400
OG0006844	XP_006391584.1	Np007G4031900
OG0006845	XP_024012478.1	Np003G1465500
OG0006846	XP_006400419.1	Np003G1465000
OG0006847	XP_006400394.1	Np003G1460500
OG0006848	XP_006400375.1	Np003G1458200
OG0006849	XP_006395069.1	Np001G0164600
OG0006850	XP_006395033.1	Np001G0158500
OG0006851	XP_006395189.1	Np001G0177700
OG0006852	XP_006403798.1	Np001G0546400
OG0006853	XP_006403819.2	Np001G0542900
OG0006854	XP_006403832.1	Np001G0541400
OG0006855	XP_024013838.1	Np001G0540100
OG0006856	XP_006403846.1	Np001G0539800
OG0006857	XP_006403850.2	Np001G0539600
OG0006858	XP_006403912.1	Np001G0532700
OG0006859	XP_006403922.1	Np001G0531700
OG0006860	XP_024013851.1	Np001G0530300
OG0006861	XP_006403935.1	Np001G0530100
OG0006862	XP_006418444.1	Np004G2592800
OG0006863	XP_024008341.1	Np004G2592700
OG0006864	XP_024008453.1	Np004G2589300
OG0006865	XP_024009065.1	Np004G2585600
OG0006866	XP_024008698.1	Np004G2583300
OG0006867	XP_006418345.1	Np004G2580500
OG0006868	XP_006418288.1	Np004G2575100
OG0006869	XP_006418282.1	Np004G2574500
OG0006870	XP_006418272.1	Np004G2573700
OG0006871	XP_006418197.1	Np004G2565300
OG0006872	XP_006418146.1	Np004G2560100
OG0006873	XP_006403629.1, XP_024016434.1	Np007G3780700
OG0006874	XP_006418113.1	Np004G2556900
OG0006875	XP_024008777.1	Np004G2555700
OG0006876	XP_024008664.1	Np004G2554400
OG0006877	XP_006419080.1	Np001G0447200, Np001G0483300
OG0006878	XP_024008311.1	Np004G2552500
OG0006879	XP_006418062.1	Np004G2550200
OG0006880	XP_006418047.1	Np004G2547800
OG0006881	XP_006418002.1	Np004G2542900
OG0006882	XP_006417959.1	Np004G2536800
OG0006883	XP_006417957.1	Np004G2536600
OG0006885	XP_006417902.1	Np004G2531300
OG0006886	XP_006417875.1	Np004G2528700
OG0006887	XP_006417864.1	Np004G2527200
OG0006888	XP_006417861.1	Np004G2526900
OG0006889	XP_006413439.1	Np005G2823500
OG0006890	XP_006417731.2	Np004G2513300
OG0006891	XP_006417715.2	Np004G2511300
OG0006892	XP_006417709.1	Np004G2510700
OG0006893	XP_006417700.1	Np004G2509800
OG0006894	XP_006391219.1	Np002G0909100
OG0006895	XP_024008154.1	Np004G2504500
OG0006896	XP_024008948.1	Np004G2503400
OG0006897	XP_006417625.1	Np004G2502500
OG0006898	XP_006417604.1	Np004G2379400, Np004G2500800
OG0006899	XP_006417585.1	Np004G2498400
OG0006900	XP_006417542.1	Np004G2493400
OG0006901	XP_006417508.1	Np004G2489600, Np001G0011100
OG0006902	XP_024008687.1	Np004G2487500
OG0006903	XP_006417467.1	Np004G2483600
OG0006903	XP_006392265.1	Np002G1144200
OG0006904	XP_006417459.1	Np004G2482500
OG0006905	XP_006417418.1	Np004G2478500
OG0006906	XP_006417396.1	Np004G2475900
OG0006907	XP_006417384.1	Np004G2474200
OG0006908	XP_024008633.1	Np004G2474000
OG0006909	XP_006417378.1	Np004G2473800
OG0006910	XP_024007753.1	Np004G2473300
OG0006912	XP_006417335.1	Np001G0288600, Np004G2467000
