Orthogroup	Eutrema_salsugineum	Cochlearia_excelsa
OG0009333	XP_024003733.1	g51519
OG0009334	XP_006410727.1	g38006
OG0009335	XP_024016683.1	g51535
OG0009336	XP_006410745.1	g38011, g51543
OG0009337	XP_006410748.1	g51545
OG0009338	XP_006410750.1	g51547
OG0009339	XP_024004540.1	g24129, g17428
OG0009340	XP_024005867.1	g24717
OG0009341	XP_006414004.1	g24151
OG0009342	XP_006414043.1	g47292
OG0009343	XP_006414028.2	g17451
OG0009344	XP_006414024.1, XP_006402128.2	g47294
OG0009345	XP_006414158.1	g17504
OG0009346	XP_006414170.1	g24230
OG0009347	XP_006414185.1	g17520, g47239
OG0009348	XP_006414186.1	g24234
OG0009349	XP_006414203.1	g47226, g24244
OG0009350	XP_006414249.1, XP_006414250.1	g24278
OG0009351	XP_006414256.1	g24284
OG0009352	XP_006414258.1	g24286
OG0009355	XP_006403984.1	g2522
OG0009357	XP_006404002.1	g19345
OG0009359	XP_006404023.1	g2557
OG0009360	XP_024013480.1	g2563
OG0009361	XP_006404029.2	g2568
OG0009362	XP_024013584.1	g2571
OG0009363	XP_006413551.1	g47459, g23893
OG0009364	XP_006402157.2	g41155
OG0009365	XP_006401833.1	g880
OG0009366	XP_006401847.1	g872
OG0009367	XP_006401904.1	g1316
OG0009368	XP_006401983.1	g41162
OG0009369	XP_006419171.1	g11531
OG0009370	XP_024016645.1	g6302
OG0009371	XP_006409665.1	g14450
OG0009372	XP_006409546.1	g14257, g14260
OG0009373	XP_006409532.1	g13699
OG0009374	XP_006409529.1	g6153
OG0009375	XP_006409462.2	g14212
OG0009376	XP_024016633.1	g14077
OG0009377	XP_006402384.1	g1761
OG0009378	XP_006409336.1	g13724, g14043
OG0009379	XP_006409332.1	g14041
OG0009380	XP_006413475.1	g47486
OG0009381	XP_006413481.1	g47483, g23852
OG0009382	XP_006413503.1	g17249
OG0009384	XP_024004705.1	g17272
OG0009385	XP_006413593.1	g23922
OG0009386	XP_024005478.1	g47434
OG0009387	XP_006413639.1	g23949
OG0009388	XP_024005282.1	g17302
OG0009389	XP_006413689.1	g23969
OG0009390	XP_006405298.1	g46626
OG0009391	XP_006413711.1	g17317
OG0009392	XP_006405312.1	g16774
OG0009393	XP_006413911.1	g47328
OG0009394	XP_006413893.1	g24068
OG0009395	XP_006413886.1	g47337
OG0009396	XP_006413869.1	g17381
OG0009397	XP_006413868.1	g24058, g17380
OG0009398	XP_006413862.1	g24053
OG0009399	XP_006419068.1	g3004
OG0009400	XP_006416754.1	g49987
OG0009401	XP_024005686.1	g24035
OG0009402	XP_024005583.1	g47368
OG0009403	XP_006413791.1	g24018, g47371
OG0009404	XP_006395711.1	g10667
OG0009405	XP_006413770.1	g24005
OG0009406	XP_006409013.1	g13842, g5887
OG0009407	XP_006395475.1	g17858
OG0009408	XP_006414366.1	g24372, g24363
OG0009409	XP_006414346.1	g24350
OG0009410	XP_006414336.1	g17577
OG0009411	XP_006414328.1	g24332, g17575
OG0009412	XP_006414318.1	g17565, g24325
OG0009413	XP_006414313.1	g47177
OG0009414	XP_006414281.1	g47194
OG0009415	XP_006414276.1	g24301
OG0009416	XP_006408548.1	g7946
OG0009417	XP_006408536.1	g7941
OG0009418	XP_006408532.1	g7940
OG0009419	XP_006408510.1	g7931
OG0009421	XP_006393861.1	g38, g19647
OG0009422	XP_006393841.1	g28
OG0009423	XP_006393839.1	g27
OG0009424	XP_006393838.2	g26
OG0009427	XP_024007388.1	g9626, g14
OG0009428	XP_006402293.1	g18776
OG0009429	XP_006402295.1	g18774
OG0009430	XP_006402308.1	g18763
OG0009431	XP_006402320.1	g18750
OG0009432	XP_006402326.1	g18744
OG0009434	XP_006402380.1	g1760
OG0009435	XP_006402391.1	g1763
OG0009436	XP_006402425.1	g1786
OG0009437	XP_006402428.1	g1788
OG0009439	XP_006402435.1	g1810
OG0009440	XP_006402437.1	g1811
OG0009441	XP_006402458.1	g1832
OG0009442	XP_006402489.1	g1867
OG0009443	XP_024004134.1	g37089, g51423
OG0009444	XP_006402509.1	g1873
OG0009445	XP_006402518.1	g1878
OG0009446	XP_006402525.1	g1882
OG0009447	XP_006402557.1	g1899
OG0009448	XP_024013009.1	g18806
OG0009449	XP_006402573.1	g18809
OG0009450	XP_006402574.1	g18816
OG0009451	XP_024012956.1	g1913
OG0009452	XP_006402579.2	g18820
OG0009453	XP_006402637.1	g1950
OG0009454	XP_006402685.1	g18887
OG0009455	XP_006402686.1	g2022
OG0009456	XP_024012762.1	g2015
OG0009457	XP_006402701.1	g2013
OG0009458	XP_006402705.1	g18901
OG0009459	XP_006402738.1	g2001
OG0009460	XP_006402747.1	g18927
OG0009461	XP_006402756.1	g11206
OG0009462	XP_024012859.1	g1990
OG0009463	XP_006402776.1	g1982
OG0009465	XP_006402799.1	g2033
OG0009466	XP_006402805.1	g18960
OG0009467	XP_006402817.1	g18968
OG0009468	XP_006402834.1	g18975
OG0009469	XP_024013025.1	g18997
OG0009470	XP_006402904.1	g2080
OG0009471	XP_006402916.1	g36131, g19000
OG0009472	XP_006402929.1	g19003
OG0009473	XP_006402931.1	g19004
OG0009474	XP_006402980.2	g19021
OG0009475	XP_006403001.1	g19035
OG0009476	XP_006403040.2	g2176
OG0009477	XP_006403412.1, XP_006403407.2	g19058
OG0009478	XP_006403447.1	g2191
OG0009479	XP_006403460.1	g19092
OG0009480	XP_006403466.1	g2214
OG0009481	XP_006403479.1	g2221
OG0009482	XP_006403481.1	g2231
OG0009483	XP_006403512.1	g2254
OG0009484	XP_006403515.2	g2251
OG0009485	XP_006403542.2	g2271
OG0009486	XP_006403544.1	g19137
OG0009487	XP_006403548.1	g19140
OG0009488	XP_006403583.1	g2293
OG0009489	XP_006403584.1	g2294, g19156
OG0009490	XP_006403596.1	g2300
OG0009491	XP_006403603.1	g2304
OG0009492	XP_006403609.1	g12979
OG0009493	XP_006403611.1	g11301
OG0009494	XP_006403616.1	g19166
OG0009496	XP_006403622.1	g19170
OG0009497	XP_006403645.1	g2328
OG0009498	XP_006403680.1	g2347
OG0009499	XP_006403715.1	g19207
OG0009500	XP_024013780.1	g2370
OG0009501	XP_024013733.1	g2371
OG0009502	XP_006403720.1	g2377
OG0009503	XP_006403760.1	g2404
OG0009504	XP_006403763.1	g11320
OG0009505	XP_024013834.1	g11325
OG0009506	XP_006401663.1	g931
OG0009507	XP_006401675.1	g28436, g19656, g41295, g35317, g35041
OG0009508	XP_006401689.1	g28432
OG0009509	XP_006401690.1	g28431
OG0009510	XP_006401699.1	g28425
OG0009511	XP_024011475.1	g41288
OG0009512	XP_006401716.1	g41282
OG0009513	XP_006401719.1	g41280
OG0009514	XP_006414393.1	g24399
OG0009515	XP_006418733.1	g13509
OG0009516	XP_006418722.1	g6448
OG0009518	XP_006396133.1	g13580
OG0009519	XP_006418770.1	g13490
OG0009520	XP_006418761.1	g6458
OG0009521	XP_006391413.1	g18050
OG0009522	XP_006391480.1	g41797
OG0009523	XP_024007379.1	g44915
OG0009524	XP_024006730.1	g41725, g44907
OG0009525	XP_006391288.1	g44906
OG0009526	XP_006391256.1	g44892
OG0009527	XP_006391236.1	g44888
OG0009528	XP_024011940.1	g18034
OG0009529	XP_006391198.1	g44870
OG0009530	XP_006391184.1	g44860
OG0009531	XP_006391182.1	g44858
OG0009532	XP_006391173.1	g41570
OG0009533	XP_006391166.1	g13637
OG0009534	XP_006391140.1	g41550
OG0009535	XP_006395913.1	g46850
OG0009537	XP_006395124.1	g10221
OG0009538	XP_006409209.1	g13986
OG0009539	XP_024016468.1	g13980
OG0009540	XP_006409128.1	g5997
OG0009541	XP_006409092.1	g13800
OG0009542	XP_006409038.1	g13906
OG0009543	XP_006409037.1	g13905, g5953
OG0009544	XP_006408887.1	g13901
OG0009545	XP_024003952.1	g38155
OG0009546	XP_006411364.1	g38151
OG0009547	XP_024016711.1	g51955
OG0009548	XP_006411344.1	g51951
OG0009549	XP_006411340.2	g38147
OG0009550	XP_006411332.1, XP_024013205.1	g51934, g51927, g51942
OG0009551	XP_006411313.1	g51910
OG0009552	XP_006411312.1	g51909
OG0009554	XP_006411290.1	g51468
OG0009555	XP_006411275.1	g37351
OG0009556	XP_006411260.1	g51857
OG0009557	XP_024003793.1	g51849
OG0009558	XP_024003773.1	g37336
OG0009559	XP_006411223.1	g51820
OG0009560	XP_006411219.1	g51465
OG0009561	XP_006411218.1	g51813, g37335
OG0009562	XP_006411199.1	g51793
OG0009564	XP_006411179.1	g38128
OG0009565	XP_006411178.1	g37320
OG0009566	XP_006411170.1	g51774
OG0009567	XP_006411148.1	g51763
OG0009568	XP_006411137.1	g51756
OG0009569	XP_006411113.1	g51741
OG0009571	XP_024016868.1	g37294
OG0009572	XP_006411094.1	g51737
OG0009573	XP_024003757.1	g51735
OG0009574	XP_006411091.1	g38103
OG0009575	XP_006411077.1	g51728
OG0009576	XP_024004190.1	g51727
OG0009577	XP_006411064.1	g37280
OG0009578	XP_006411062.1	g37278
OG0009579	XP_006411046.1	g51714
OG0009580	XP_006411027.1	g37260
OG0009581	XP_006411012.1	g51695, g37252
OG0009582	XP_006411004.1	g51692
OG0009583	XP_024004214.1	g51687
OG0009584	XP_006398525.1	g10804
OG0009585	XP_006410984.1	g51675
OG0009586	XP_006410970.1	g51670, g51669
OG0009587	XP_006410928.1	g37212
OG0009588	XP_006410924.1	g37211
OG0009589	XP_006410919.1	g51634
OG0009590	XP_006395817.1	g10736
OG0009591	XP_006410916.1	g37207
OG0009592	XP_006397242.1	g40241
OG0009593	XP_006410905.1	g37203
OG0009594	XP_006410893.1	g38062
OG0009595	XP_006410884.1	g51623
OG0009596	XP_006410868.1	g51616
OG0009597	XP_006410867.2	g51613
OG0009598	XP_024010113.1	g40410
OG0009600	XP_006396709.1	g40430
OG0009601	XP_024009830.1	g25593, g16067, g40435
OG0009602	XP_006396678.1	g40445
OG0009603	XP_006398541.1	g10796
OG0009604	XP_006396658.1	g25577
OG0009605	XP_006396799.1	g25670
OG0009607	XP_006396768.1	g25602
OG0009608	XP_006396765.1	g25604
OG0009609	XP_006404562.1	g38545
OG0009610	XP_006404570.1	g38537
OG0009612	XP_006404618.1	g38525
OG0009613	XP_006404641.1	g38516
OG0009614	XP_006404643.1	g36954
OG0009615	XP_006404832.1	g38431
OG0009616	XP_006404869.1	g36893
OG0009617	XP_006404860.1	g50960
OG0009618	XP_024014336.1	g38387
OG0009619	XP_006405146.1	g51038
OG0009620	XP_006405108.1	g38340
OG0009621	XP_006408756.2	g38279
OG0009623	XP_006408785.1	g38288
OG0009624	XP_006398029.1	g38272
OG0009625	XP_006413407.1	g47512
OG0009626	XP_006393761.1	g28178
OG0009627	XP_006392874.1	g27961
OG0009628	XP_006414828.2	g27962
OG0009629	XP_006396023.1	g27921
OG0009630	XP_006397447.1	g32993
OG0009631	XP_006397424.1	g27868
OG0009632	XP_006397420.1	g32851
OG0009633	XP_024009120.1	g27852
OG0009634	XP_006415056.1	g27804
OG0009635	XP_006415079.1	g32680
OG0009636	XP_024009820.1	g40271
OG0009637	XP_006397149.1	g40269
OG0009638	XP_006397280.1	g40224
OG0009639	XP_006397307.1	g40214
OG0009640	XP_006397070.1	g40307, g25782
OG0009641	XP_006397030.1	g40324
OG0009642	XP_006397026.1	g40327
OG0009644	XP_006397008.1	g40334
OG0009645	XP_006396851.1	g40382
OG0009646	XP_006400482.1	g29101
OG0009647	XP_006400483.1	g4877
OG0009648	XP_006394874.1	g10100
OG0009649	XP_024006675.1	g4862
OG0009650	XP_006394886.1	g4858
OG0009651	XP_006394896.1	g10110
OG0009654	XP_006394932.1	g4798
OG0009655	XP_006391338.1	g45030
OG0009656	XP_006394942.1	g10130
OG0009657	XP_006394955.1	g18513
OG0009658	XP_006394966.1	g10147
OG0009659	XP_006394968.1	g10149
OG0009660	XP_006395012.1	g10164
OG0009661	XP_006408916.1	g13815
OG0009662	XP_006408922.1	g5935
OG0009663	XP_006408930.1	g5930
OG0009664	XP_006408948.1	g5916
OG0009665	XP_006408955.1	g13857
OG0009666	XP_006408965.1	g13823
OG0009668	XP_006418940.1	g19565
OG0009669	XP_024009503.1, XP_006418935.1	g19566
OG0009670	XP_006418936.2, XP_006418942.1	g2911, g2935
OG0009671	XP_024010767.1	g37774
OG0009672	XP_006409064.1	g5965
OG0009673	XP_006397994.1	g37770
OG0009674	XP_024010706.1	g37766
OG0009675	XP_006397986.1	g37764
OG0009676	XP_006397983.1	g50838
OG0009677	XP_024010831.1	g37760
OG0009678	XP_006397964.1	g50834
OG0009679	XP_006397864.1	g37688
OG0009680	XP_006397862.1	g37686
OG0009681	XP_006397855.1	g50790
OG0009682	XP_006397843.1	g50783
OG0009683	XP_006413105.1	g23655
OG0009684	XP_024010842.1	g50782
OG0009685	XP_006397840.1	g50781
OG0009686	XP_006397837.2	g24321, g37666
OG0009687	XP_006393723.1	g28144
OG0009688	XP_006397811.1	g37651
OG0009689	XP_024010821.1	g37650
OG0009690	XP_006397800.1	g52296
OG0009691	XP_006397792.1	g52295
OG0009692	XP_006397786.1	g37640
OG0009693	XP_006397756.1	g37627
OG0009694	XP_006397754.1	g52273, g37625
OG0009695	XP_006397753.1	g37624
OG0009696	XP_006397742.1	g52265
OG0009697	XP_006397732.1	g52254
OG0009698	XP_006397731.1	g52253
OG0009699	XP_006397723.1	g37610
OG0009700	XP_006397705.1	g52224
OG0009701	XP_006397703.1	g52225
OG0009702	XP_006397700.1	g37591, g52228
OG0009703	XP_006392517.1	g37586
OG0009704	XP_006397685.1	g37579, g52241
OG0009705	XP_006397683.1	g52243, g37578
OG0009706	XP_006397652.1	g38238
OG0009707	XP_006397617.1	g37546
OG0009708	XP_006397598.1	g38226
OG0009709	XP_024010744.1	g37531
OG0009710	XP_006397554.2	g37523
OG0009711	XP_024010699.1	g37504, g52121
OG0009712	XP_006397501.1	g52115
OG0009713	XP_006397494.1	g37496
OG0009714	XP_024010781.1	g37494
OG0009715	XP_006411580.1	g52094
OG0009716	XP_006411579.1	g52093
OG0009717	XP_006411566.1	g37474
OG0009718	XP_024016824.1	g37469
OG0009719	XP_024011050.1	g10922
OG0009720	XP_006411551.1	g38196
OG0009721	XP_006411518.1	g52062
OG0009722	XP_024003879.1	g37459
OG0009723	XP_006411499.1	g37446
OG0009724	XP_006411498.1	g37445
OG0009725	XP_006411495.1	g37443
OG0009726	XP_006411492.2	g37442
OG0009727	XP_006411436.1	g37402
OG0009728	XP_006411451.1	g37411
OG0009729	XP_006411455.1	g52010
OG0009730	XP_006411413.1	g51995
OG0009731	XP_006406502.2	g11959
OG0009732	XP_024010960.1	g10906
OG0009733	XP_006408463.1	g7914
OG0009734	XP_006408440.1	g7896
OG0009735	XP_006408423.1	g12685, g6215, g7880
OG0009736	XP_006408420.1	g7877
OG0009737	XP_006408407.1	g7866
OG0009738	XP_006408401.1	g7862
OG0009739	XP_006408376.1	g7852
OG0009740	XP_006408364.1	g7842
OG0009741	XP_006408337.1	g7833
OG0009742	XP_006408330.1, XP_024016592.1	g12655
OG0009743	XP_006408328.1	g12653
OG0009744	XP_006408304.1	g12635
OG0009745	XP_006408290.1	g12775
OG0009746	XP_006408239.1	g12616
OG0009747	XP_006408227.1	g7793
OG0009748	XP_024014975.1, XP_006408153.1, XP_006408196.1	g7769, g7778
OG0009749	XP_006408186.1	g7773, g7764
OG0009751	XP_006408177.1	g7752
OG0009752	XP_006408170.1	g12593, g7749
OG0009753	XP_006408166.1	g12592
OG0009754	XP_024015077.1	g12815
OG0009755	XP_006408159.1	g12589, g7743
OG0009756	XP_006408137.1	g7736
OG0009757	XP_006408123.1	g12577
OG0009758	XP_006408114.1	g12841
OG0009760	XP_006408044.1	g12875
OG0009762	XP_006407986.1	g12507
OG0009763	XP_006407974.1	g12503
OG0009764	XP_006407965.1	g7657
OG0009765	XP_024015035.1	g7656
OG0009766	XP_006407948.1	g12489
OG0009767	XP_006407934.1	g7641
OG0009768	XP_006407921.1	g12935, g12482
OG0009769	XP_006407900.1	g7625
OG0009770	XP_024005698.1	g47605
OG0009771	XP_006407892.1	g7622
OG0009772	XP_006407874.1	g12457
OG0009773	XP_006407871.1	g7610
OG0009774	XP_006407867.1	g12453
OG0009775	XP_006407859.1	g7606
OG0009776	XP_006415917.1	g7600
OG0009777	XP_006407850.1	g7599
OG0009778	XP_006407845.1	g12965
OG0009779	XP_006407826.1	g7584
OG0009780	XP_006407814.1	g7576
OG0009781	XP_006407812.1	g7574
OG0009782	XP_006407799.1	g12982
OG0009783	XP_006407779.1	g12997, g7557
OG0009784	XP_006407778.1	g12426, g12996
OG0009785	XP_024015375.1	g12425
OG0009786	XP_006407776.1	g12995
OG0009787	XP_006413024.1	g23605
OG0009788	XP_006407770.1	g7552
OG0009789	XP_006407767.1	g7549
OG0009790	XP_006407758.1	g12418, g7546
OG0009791	XP_006407719.1	g7518, g13014
OG0009792	XP_006407711.1	g13020
OG0009793	XP_006407693.1	g13029
OG0009794	XP_006407687.1	g12401
OG0009795	XP_006407679.1	g12399
OG0009796	XP_006407633.1	g7466
OG0009797	XP_006407618.1	g7455
OG0009798	XP_006407606.1	g12383
OG0009799	XP_006407605.1	g12382
OG0009800	XP_006407579.1	g7436
OG0009801	XP_006407557.1	g7427
OG0009802	XP_006407540.1	g29782
OG0009803	XP_006407534.1	g13102
OG0009804	XP_006407520.2	g7418
OG0009805	XP_006407497.1	g12348
OG0009806	XP_006407485.1	g7402
OG0009807	XP_006407477.2	g7397
OG0009808	XP_006407448.1	g7382
OG0009809	XP_006407443.1	g7377
OG0009810	XP_006407402.1	g7347
OG0009811	XP_006407388.1	g13130
OG0009812	XP_024015623.1	g7341
OG0009813	XP_006407377.1	g13133, g7335
OG0009814	XP_006407360.1	g12292
OG0009815	XP_006407353.1	g13136
OG0009817	XP_006407339.1	g13139
OG0009818	XP_006407321.1	g7303
OG0009819	XP_024010201.1	g40291
OG0009820	XP_006407303.1	g12270
OG0009822	XP_006407290.1	g7281
OG0009823	XP_006407274.1	g7268
OG0009824	XP_006407268.1	g7263
OG0009825	XP_006407265.1	g7262
OG0009826	XP_006407264.1	g12251
OG0009827	XP_006407248.1	g7254
OG0009828	XP_006407243.1	g7252
OG0009829	XP_006407230.1	g13166
OG0009830	XP_006407201.1	g7232
OG0009831	XP_024015106.1	g12235
OG0009832	XP_006407175.2	g12219
OG0009833	XP_006407174.1	g7216
OG0009834	XP_024015596.1	g13208
OG0009835	XP_006407108.1	g16703, g12195
OG0009836	XP_006407103.1	g7170
OG0009838	XP_006407097.1	g12192
OG0009839	XP_006405269.2, XP_006405270.1	g18465, g18424
OG0009840	XP_006407090.1	g12183
OG0009841	XP_024015359.1	g12178
OG0009842	XP_024015498.1	g7144
OG0009843	XP_006407014.1	g7117
OG0009844	XP_006407013.1	g7116
OG0009845	XP_006413145.1	g23676
OG0009846	XP_006406995.1	g7105
OG0009847	XP_006406996.1	g7104
OG0009848	XP_006406992.1	g7101
OG0009849	XP_024015045.1	g7093
OG0009850	XP_024015609.1	g13238
OG0009851	XP_006406914.1	g7055
OG0009852	XP_024015544.1	g13255
OG0009853	XP_006406871.1	g7040
OG0009854	XP_024015733.1	g12098
OG0009855	XP_006406863.1, XP_024015243.1	g17949
OG0009856	XP_006406847.1	g7018
OG0009857	XP_006406840.1	g7010, g13261
OG0009858	XP_006406800.1	g6988
OG0009859	XP_024015041.1	g6987
OG0009860	XP_024015757.1	g13278
OG0009862	XP_006406688.1	g12031
OG0009863	XP_006406675.1	g12030
OG0009864	XP_006406660.1	g6908
OG0009865	XP_024013715.1	g19398
OG0009866	XP_006406630.1	g13305
OG0009867	XP_006406622.1	g6886
OG0009868	XP_006395793.1	g10721
OG0009869	XP_024015317.1	g12009
OG0009870	XP_006406607.1	g6876
OG0009871	XP_006406596.1	g12005
OG0009872	XP_006406592.1	g12001
OG0009873	XP_006406584.2	g13313
OG0009874	XP_024015411.1	g6860
OG0009875	XP_006406563.1	g13324
OG0009876	XP_006406546.1	g11980, g6845
OG0009877	XP_006406543.2	g13328
OG0009878	XP_024015333.1	g6834
OG0009879	XP_006406537.1	g11977, g6832
OG0009880	XP_006406531.1	g11973
OG0009881	XP_024011040.1	g10817
OG0009882	XP_006406495.1	g6798
OG0009883	XP_006406494.2	g6797
OG0009884	XP_006406475.1	g6781
OG0009885	XP_024015113.1	g6780
OG0009886	XP_006406450.1	g11947, g6773
OG0009887	XP_024007814.1	g31335
OG0009888	XP_006406434.1	g6760
OG0009889	XP_006406412.1	g11925
OG0009890	XP_006406411.1	g6753
OG0009891	XP_006406405.1	g6748
OG0009892	XP_006406397.1	g6744
OG0009893	XP_006406361.1	g6711, g6717
OG0009894	XP_006406336.1	g11889, g6698
OG0009895	XP_006405655.1	g16905
OG0009896	XP_006405687.2	g46727
OG0009897	XP_006404980.1	g38375, g38379, g38371
OG0009898	XP_006405729.1	g46734
OG0009899	XP_006405760.1	g46739
OG0009900	XP_006405793.1	g46758
OG0009902	XP_006405972.1	g46839
OG0009903	XP_006405981.1	g46843, g16733
OG0009904	XP_006395239.1	g10306
OG0009905	XP_006406029.1	g6530
OG0009906	XP_006406028.1	g13467, g6531
OG0009907	XP_006406075.1	g11766, g6549
OG0009908	XP_006406109.1	g11780
OG0009909	XP_006409024.1	g13838
OG0009910	XP_006406129.1	g11804
OG0009911	XP_006406167.1	g6584
OG0009913	XP_006406190.1	g13413
OG0009914	XP_024015600.1	g6599
OG0009916	XP_006406229.1	g11847
OG0009917	XP_006406230.2	g6603, g11854
OG0009918	XP_006406233.1	g13401
OG0009919	XP_006406239.2	g6628
OG0009921	XP_006406283.1	g11870
OG0009922	XP_006412714.1	g23409
OG0009923	XP_006412721.1	g23414, g16985
OG0009924	XP_006401968.1	g1331
OG0009925	XP_006412771.1	g47726
OG0009926	XP_006412784.1	g23448
OG0009927	XP_006391375.1	g45004
OG0009928	XP_006391579.1	g45126
OG0009929	XP_024006352.1, XP_024012020.1	g45084
OG0009930	XP_024016653.1	g35896, g43623, g43614
OG0009931	XP_006400451.1	g29078
OG0009932	XP_006400444.1	g29075, g4901
OG0009933	XP_006395045.1	g10182
OG0009934	XP_006395030.1	g10176
OG0009935	XP_006395031.1	g10177
OG0009936	XP_006395032.1	g4743
OG0009937	XP_006395106.1	g10233, g4536
OG0009938	XP_006395108.1	g10232
OG0009939	XP_006402129.1	g26853, g28250
OG0009940	XP_006403828.2	g2421
OG0009941	XP_006403841.2	g2428
OG0009942	XP_006403845.2	g2430
OG0009943	XP_006403851.1	g2434
OG0009944	XP_006403870.1	g2443
OG0009945	XP_006403910.1	g19308
OG0009946	XP_006403923.1	g2477
OG0009947	XP_006403934.1	g2486, g19318
OG0009948	XP_006403941.1	g11352
OG0009949	XP_006418501.1	g30721
OG0009950	XP_006418486.1	g49289
OG0009952	XP_006418479.1	g49294
OG0009953	XP_006418441.1	g26870
OG0009954	XP_006418435.1	g30737
OG0009955	XP_006396006.1	g53981, g53940
OG0009956	XP_006418414.1	g26875
OG0009957	XP_006418405.2	g49341
OG0009958	XP_006418397.1	g30762
OG0009959	XP_006418385.1	g26878
OG0009960	XP_006418374.1	g49355
OG0009961	XP_006418347.1	g49365, g26890
OG0009962	XP_006418338.1	g30773
OG0009963	XP_006418310.1	g26897
OG0009964	XP_006418309.1	g49387
OG0009965	XP_006418301.1	g30794
OG0009966	XP_006418277.1	g30804
OG0009967	XP_006418276.2	g30805
OG0009968	XP_006418267.1	g49399
OG0009969	XP_024003797.1	g49401
OG0009970	XP_006418256.1	g30811
OG0009971	XP_006418231.1	g26906
OG0009972	XP_024005669.1, XP_024008842.1	g49420
OG0009973	XP_024008886.1	g26918
OG0009974	XP_006418218.1	g49424
OG0009975	XP_006418198.1	g49432
OG0009976	XP_006418192.1	g26910
OG0009977	XP_024008535.1	g49436
OG0009978	XP_006418178.1	g49440
OG0009979	XP_006418141.1	g30865
OG0009980	XP_024008771.1	g30873
OG0009981	XP_006418119.1	g30876
