Orthogroup	Eutrema_salsugineum	Alyssum_gmelinii
OG0007497	XP_006398629.1	Ag022G2787700
OG0007498	XP_006398573.1	Ag022G2793000
OG0007499	XP_006405403.1	Ag075G5293400
OG0007500	XP_006405306.1	Ag075G5303600, Ag071G5245800
OG0007501	XP_006405296.1	Ag075G5306200
OG0007502	XP_006405279.1	Ag075G5307500
OG0007503	XP_006389715.1	Ag048G4556700
OG0007504	XP_006389807.1	Ag048G4569100
OG0007505	XP_006389812.1	Ag048G4569700, Ag048G4569800
OG0007506	XP_006405081.2	Ag048G4571000
OG0007507	XP_006389822.1	Ag048G4573400
OG0007508	XP_006389831.1	Ag048G4574800
OG0007509	XP_006389853.1	Ag048G4581000
OG0007510	XP_024006710.1	Ag048G4582700
OG0007511	XP_006402248.1	Ag048G4587000
OG0007512	XP_006389902.1	Ag048G4590300
OG0007513	XP_006389921.1	Ag048G4592200
OG0007514	XP_006389925.1	Ag048G4592700
OG0007515	XP_024008051.1	Ag048G4592800
OG0007516	XP_006389930.1	Ag048G4593100
OG0007517	XP_006389932.1	Ag048G4593400
OG0007518	XP_024011267.1	Ag048G4598400
OG0007519	XP_006389963.1	Ag048G4602800
OG0007520	XP_006389964.1	Ag048G4602900
OG0007522	XP_006390000.1	Ag048G4615900
OG0007523	XP_006390019.1	Ag048G4619200
OG0007524	XP_006390031.1	Ag048G4621000
OG0007525	XP_024007482.1	Ag048G4626500
OG0007526	XP_006390055.1	Ag048G4626700
OG0007527	XP_006390073.1	Ag048G4633500
OG0007528	XP_006390087.1	Ag048G4640700
OG0007529	XP_006390109.1	Ag048G4645600
OG0007531	XP_006390119.1	Ag048G4646800
OG0007532	XP_006390125.1	Ag048G4647500
OG0007533	XP_006390146.1	Ag048G4650900
OG0007534	XP_006390158.1	Ag048G4652600, Ag034G3848400, Ag044G4483000, Ag034G3848300
OG0007535	XP_006390218.1	Ag048G4673000, Ag048G4673200, Ag048G4673100
OG0007536	XP_006390241.1	Ag048G4680000
OG0007537	XP_006390243.1	Ag048G4681000
OG0007538	XP_024008392.1	Ag048G4681900
OG0007539	XP_024010392.1	Ag048G4693000
OG0007540	XP_006390271.1	Ag048G4693100
OG0007541	XP_006390284.1	Ag048G4697600
OG0007542	XP_006395325.1	Ag025G2958300, Ag048G4707800
OG0007543	XP_006390336.2	Ag048G4715900
OG0007544	XP_006390354.1	Ag048G4719500
OG0007545	XP_006409312.1	Ag040G4337000
OG0007546	XP_006409305.1	Ag040G4337600
OG0007547	XP_006409301.1	Ag040G4338000
OG0007548	XP_006409248.1	Ag040G4347300
OG0007549	XP_006404087.1	Ag049G4723900
OG0007550	XP_006404088.1	Ag049G4724700
OG0007551	XP_006404093.1	Ag049G4726000
OG0007553	XP_006401561.1	Ag049G4733000
OG0007554	XP_006404356.1	Ag039G4301100, Ag049G4738200
OG0007555	XP_006392561.2	Ag032G3420200
OG0007556	XP_006392597.1	Ag032G3426400
OG0007557	XP_006398501.1	Ag032G3427500
OG0007558	XP_006392662.1	Ag032G3438000
OG0007559	XP_006392675.1	Ag032G3439900
OG0007560	XP_006392680.1	Ag032G3441400
OG0007561	XP_006392709.1	Ag032G3447100
OG0007562	XP_006392739.1	Ag032G3453800
OG0007563	XP_006392791.1	Ag032G3468300
OG0007564	XP_006392803.1	Ag032G3470400
OG0007565	XP_006392838.1	Ag032G3475200
OG0007566	XP_006410779.1	Ag054G4878800
OG0007567	XP_006410798.1	Ag054G4883400
OG0007568	XP_006410804.1	Ag054G4884400
OG0007569	XP_006419077.1	Ag009G0977200, Ag041G4358400
OG0007570	XP_006419120.1	Ag009G0975200, Ag041G4360800
OG0007571	XP_006402165.1	Ag041G4369000, Ag009G0966400
OG0007572	XP_006402114.1	Ag041G4369500, Ag076G5309300
OG0007573	XP_006401764.1, XP_024009650.1	Ag082G5404700
OG0007574	XP_006401750.1	Ag082G5406600
OG0007575	XP_006401748.1	Ag082G5406700
OG0007576	XP_006401742.1	Ag082G5407400
OG0007577	XP_006402220.1	Ag007G0846600
OG0007578	XP_006402127.1	Ag007G0850900
OG0007579	XP_006397414.1	Ag007G0857400
OG0007580	XP_006403088.1	Ag007G0863900
OG0007581	XP_006395958.1	Ag007G0864900
OG0007582	XP_024005034.1	Ag007G0865900
OG0007583	XP_006414963.1	Ag076G5314000, Ag007G0871500
OG0007584	XP_006414949.1	Ag007G0878700, Ag007G0872300
OG0007585	XP_006414920.1	Ag007G0881700
OG0007586	XP_006414898.2	Ag007G0882800
OG0007587	XP_006414863.2	Ag007G0886700
OG0007588	XP_006414737.1	Ag007G0897000
OG0007589	XP_006414736.1	Ag007G0897100
OG0007590	XP_024005091.1, XP_006410619.1	Ag007G0901500
OG0007591	XP_024005187.1	Ag007G0906500
OG0007592	XP_024016513.1, XP_006414644.1	Ag007G0907100
OG0007593	XP_006414635.1	Ag007G0909400
OG0007594	XP_006414565.1	Ag007G0914400
OG0007595	XP_006414556.1	Ag007G0916000
OG0007597	XP_006414453.2	Ag007G0930100
OG0007598	XP_006390602.1	Ag078G5333200
OG0007599	XP_006390592.1	Ag078G5335500
OG0007600	XP_024007146.1	Ag078G5343100
OG0007601	XP_006390565.1	Ag078G5343800
OG0007602	XP_006390506.1	Ag078G5359700
OG0007603	XP_024008509.1	Ag078G5359900
OG0007604	XP_006390420.1	Ag078G5384200
OG0007605	XP_006390414.1	Ag078G5384500
OG0007606	XP_006390394.1	Ag078G5392300
OG0007607	XP_006391130.1	Ag056G4932200
OG0007608	XP_006402043.1	Ag056G4941200
OG0007609	XP_006391073.2	Ag056G4943700
OG0007610	XP_006391066.1	Ag056G4944400
OG0007611	XP_024005894.1	Ag045G4507300
OG0007612	XP_024010080.1, XP_006412944.1	Ag045G4507800
OG0007613	XP_006412933.1	Ag045G4511300
OG0007614	XP_006412918.1	Ag045G4513800
OG0007615	XP_006412863.2	Ag045G4524600
OG0007616	XP_006403563.1, XP_006401739.1	Ag092G5458200
OG0007617	XP_024007066.1	Ag016G2326900, Ag037G4127600, Ag002G0124400, Ag063G5069200
OG0007619	XP_006391734.1	Ag002G0115700, Ag063G5075100
OG0007620	XP_006391689.1	Ag002G0102900, Ag063G5090000
OG0007621	XP_024014575.1	Ag071G5237100
OG0007622	XP_024014606.1	Ag071G5237300
OG0007623	XP_006395284.1	Ag012G1278300
OG0007625	XP_006395065.1	Ag043G4457300, Ag011G1253600, Ag012G1300700, Ag003G0309000
OG0007626	XP_006395464.1	Ag012G1308700
OG0007627	XP_006395478.1	Ag012G1310900
OG0007628	XP_006395520.1	Ag012G1319500
OG0007629	XP_006395528.1	Ag012G1320800
OG0007630	XP_006395531.1	Ag012G1321100
OG0007631	XP_006395561.1	Ag012G1325600
OG0007632	XP_006395580.1	Ag012G1326400
OG0007633	XP_006402032.1	Ag034G3688100, Ag012G1335600, Ag023G2836000
OG0007634	XP_006390945.1	Ag034G4074000, Ag057G4951200
OG0007635	XP_006390953.1	Ag057G4953100
OG0007636	XP_006390957.1	Ag057G4954600
OG0007637	XP_006390964.1	Ag057G4955300
OG0007638	XP_006390965.1	Ag057G4955400
OG0007639	XP_006396123.1	Ag031G3377800, Ag057G4959400
OG0007640	XP_024004807.1, XP_024009722.1, XP_024009616.1, XP_024010611.1, XP_024013607.1, XP_024014949.1, XP_024008040.1, XP_024013950.1, XP_024016876.1, XP_006402064.2, XP_024011263.1, XP_024010320.1, XP_024010294.1, XP_024010310.1, XP_024014495.1, XP_024013962.1, XP_024014420.1, XP_024004130.1, XP_024013423.1, XP_024014496.1, XP_024009724.1, XP_024009656.1, XP_024010304.1, XP_024010364.1	Ag057G4967800
OG0007641	XP_006398323.1	Ag006G0794000, Ag058G4992100
OG0007642	XP_006398311.1	Ag006G0797500, Ag058G4989300
OG0007643	XP_006395169.2	Ag006G0798700, Ag043G4460800
OG0007644	XP_024011012.1	Ag006G0799200, Ag058G4983400
OG0007645	XP_006398293.1	Ag058G4981100, Ag006G0801400
OG0007646	XP_006398290.1	Ag058G4981000, Ag006G0801500
OG0007647	XP_006398289.1	Ag058G4980500, Ag006G0802200
OG0007649	XP_006398210.1	Ag006G0832700
OG0007650	XP_006395941.1	Ag006G0833200
OG0007651	XP_006398191.1	Ag006G0835200
OG0007652	XP_006393248.1	Ag083G5412700, Ag001G0000200
OG0007653	XP_006393245.1	Ag001G0000400, Ag083G5412500
OG0007654	XP_006413267.1	Ag001G0011000
OG0007655	XP_024006322.1	Ag001G0022700
OG0007656	XP_024006362.1	Ag001G0025100
OG0007657	XP_006393162.1	Ag001G0028600
OG0007658	XP_006393130.1	Ag001G0035800
OG0007659	XP_006393098.1	Ag001G0048300
OG0007660	XP_006393070.1	Ag001G0054300
OG0007661	XP_006393057.1	Ag001G0057200
OG0007662	XP_006393024.1	Ag001G0062000
OG0007663	XP_024006239.1	Ag001G0062300
OG0007664	XP_006392999.1	Ag001G0063500
OG0007665	XP_006392976.1	Ag001G0067900
OG0007666	XP_006418077.1	Ag034G3705600, Ag001G0070400
OG0007667	XP_006392964.1	Ag001G0070600
OG0007668	XP_006392953.1	Ag001G0073200
OG0007669	XP_024006303.1	Ag001G0078300
OG0007670	XP_006392872.1	Ag001G0084700
OG0007671	XP_006416683.1	Ag034G3928600, Ag023G2812800, Ag001G0088500
OG0007672	XP_006403358.1	Ag023G2797300
OG0007673	XP_024014101.1	Ag015G2194100
OG0007674	XP_006403341.1	Ag023G2799700
OG0007675	XP_006403338.1	Ag023G2800400
OG0007676	XP_024003808.1	Ag023G2805000
OG0007677	XP_024003747.1	Ag023G2805700
OG0007678	XP_006410531.1	Ag023G2811000
OG0007679	XP_024016807.1	Ag023G2811400
OG0007680	XP_006410539.1	Ag023G2812400
OG0007681	XP_006410545.1	Ag023G2813300
OG0007682	XP_006410585.1	Ag023G2818300
OG0007683	XP_024003780.1	Ag023G2818500
OG0007684	XP_006410603.1	Ag023G2820600
OG0007685	XP_024016673.1	Ag023G2824700
OG0007686	XP_006395053.1	Ag023G2825100
OG0007687	XP_006410705.1	Ag023G2839100
OG0007688	XP_006410739.1	Ag023G2844900
OG0007689	XP_006417655.1	Ag042G4397800, Ag023G2845600, Ag023G2845500, Ag034G3759800
OG0007691	XP_006410760.1	Ag023G2848200
OG0007692	XP_006413979.1	Ag050G4741800
OG0007693	XP_006414000.1	Ag050G4747800
OG0007694	XP_006414039.1, XP_006414038.1	Ag050G4754700, Ag050G4754600
OG0007695	XP_006414089.1	Ag050G4768100
OG0007696	XP_006414101.1	Ag050G4771700
OG0007697	XP_006414115.1	Ag050G4774500
OG0007698	XP_006414155.1	Ag050G4782700
OG0007699	XP_006414160.1	Ag050G4783500
OG0007700	XP_006414169.1	Ag050G4785800
OG0007701	XP_006414183.1	Ag050G4790600
OG0007702	XP_006414184.1	Ag050G4791000
OG0007703	XP_006414195.1	Ag050G4793200
OG0007704	XP_024005509.1	Ag050G4793500
OG0007705	XP_006414206.1	Ag050G4794200
OG0007706	XP_006414231.2	Ag050G4797300
OG0007707	XP_006398331.1	Ag058G4994000
OG0007708	XP_006403947.1	Ag008G0936100, Ag008G0966200
OG0007709	XP_006403954.1	Ag008G0936700, Ag008G0965600
OG0007710	XP_024013653.1	Ag008G0936800, Ag008G0965500
OG0007711	XP_024013722.1	Ag008G0937500, Ag008G0964500, Ag008G0937600
OG0007712	XP_006403994.1	Ag008G0942900
OG0007713	XP_006403996.1	Ag008G0944100, Ag008G0944200
OG0007714	XP_006413536.1	Ag077G5316900, Ag033G3487900
OG0007715	XP_006413548.1	Ag077G5320600, Ag033G3491800
OG0007716	XP_024012679.1	Ag073G5264100, Ag051G4803600
OG0007717	XP_006401826.1	Ag051G4804000
OG0007718	XP_006401836.1	Ag051G4805300
OG0007719	XP_006401921.1	Ag051G4815100
OG0007720	XP_006401980.1	Ag051G4816600
OG0007722	XP_006402039.1	Ag034G3830500, Ag051G4828900
OG0007723	XP_006402047.1	Ag051G4829600
OG0007724	XP_006396089.1, XP_006403308.1	Ag044G4472700, Ag011G1209800
OG0007726	XP_006409539.1	Ag044G4485100
OG0007727	XP_024016525.1	Ag044G4487800
OG0007728	XP_006409450.1	Ag044G4492800
OG0007729	XP_006409415.1	Ag044G4494600
OG0007730	XP_006409372.1	Ag044G4498000
OG0007731	XP_024016446.1	Ag044G4500600
OG0007732	XP_006409334.1	Ag044G4504500
OG0007733	XP_006413474.2	Ag052G4848700, Ag033G3475900
OG0007734	XP_006413492.1	Ag052G4842400, Ag033G3481700
OG0007735	XP_006413488.1	Ag052G4841900, Ag033G3482000
OG0007736	XP_006413523.1	Ag052G4838100, Ag033G3485100
OG0007737	XP_006413550.1	Ag033G3491500
OG0007738	XP_006413600.1	Ag033G3508100
OG0007739	XP_006413609.1	Ag033G3509500
OG0007740	XP_024005479.1	Ag039G4292400, Ag033G3513500
OG0007741	XP_006413650.2	Ag033G3519500
OG0007742	XP_006413670.1	Ag033G3524900
OG0007743	XP_006413677.1	Ag033G3528300
OG0007744	XP_024015350.1	Ag024G2896500
OG0007745	XP_006413916.1	Ag033G3560100
OG0007746	XP_006413907.1	Ag033G3568100
OG0007747	XP_006413896.1	Ag033G3571200
OG0007748	XP_006413888.1	Ag033G3577400
OG0007750	XP_006413878.1	Ag033G3578800
OG0007751	XP_006413863.1	Ag033G3583200
OG0007752	XP_006413777.1	Ag033G3608900
OG0007753	XP_006413747.1	Ag033G3615400
OG0007754	XP_006413737.1	Ag033G3620600, Ag033G3621100, Ag033G3621000
OG0007755	XP_006400335.1	Ag033G3626500
OG0007756	XP_006393862.1	Ag031G3157100, Ag033G3644700
OG0007757	XP_006397186.1	Ag028G3079100, Ag026G2983000
OG0007758	XP_006405271.1	Ag028G3084300, Ag026G2979100
OG0007759	XP_006403367.1	Ag026G2977400, Ag028G3085900
OG0007760	XP_006414348.1	Ag031G3138900
OG0007761	XP_024005512.1	Ag031G3141400, Ag067G5179000
OG0007762	XP_006414307.1	Ag031G3143600
OG0007763	XP_006414303.1	Ag031G3144200
OG0007764	XP_006414296.1	Ag031G3144800
OG0007765	XP_006407932.1	Ag031G3150300, Ag014G1857400
OG0007766	XP_006408556.2	Ag031G3150700
OG0007767	XP_006408520.2	Ag031G3154600
OG0007768	XP_006408508.2	Ag031G3155600
OG0007769	XP_006408507.1	Ag031G3155700
OG0007770	XP_006408504.1, XP_006409231.1	Ag031G3155900
OG0007772	XP_006393820.1	Ag031G3161700, Ag031G3161500
OG0007773	XP_006413331.1, XP_006393827.1	Ag031G3163100
OG0007774	XP_006393831.2	Ag031G3163400
OG0007775	XP_006403920.1	Ag017G2431900
OG0007776	XP_006402294.1	Ag017G2414700, Ag031G3171400, Ag017G2414800
OG0007777	XP_006402298.1	Ag031G3172000
OG0007778	XP_006402302.1	Ag031G3172700
OG0007779	XP_006402324.1	Ag031G3175800
OG0007781	XP_006402377.1	Ag031G3183100
OG0007782	XP_006402402.1	Ag031G3189800
OG0007783	XP_006402403.1	Ag031G3189900
OG0007784	XP_006402409.1	Ag031G3191200
OG0007785	XP_024012901.1	Ag031G3191500
OG0007786	XP_006403729.1, XP_006402429.1	Ag031G3195200
OG0007787	XP_006402444.1	Ag031G3199800
OG0007788	XP_006402447.1	Ag031G3200300, Ag031G3200100
OG0007789	XP_024012896.1	Ag031G3204000
OG0007790	XP_006409459.1	Ag031G3205700
OG0007791	XP_024012787.1	Ag031G3206200
OG0007792	XP_006402497.1	Ag031G3209900
OG0007793	XP_006402499.2	Ag031G3210700
OG0007794	XP_024012847.1	Ag031G3211100
OG0007795	XP_006402558.2	Ag031G3218000
OG0007796	XP_006402569.1	Ag031G3219700, Ag031G3219600
OG0007797	XP_006402587.1	Ag031G3223400
OG0007798	XP_006402609.1	Ag031G3226200
OG0007799	XP_024012776.1	Ag031G3229100
OG0007800	XP_006397551.1	Ag003G0353500
OG0007800	XP_006402660.1	Ag031G3235800
OG0007801	XP_006402662.1	Ag031G3236200
OG0007802	XP_006402667.1	Ag031G3237100
OG0007803	XP_006402679.1	Ag031G3241100
OG0007804	XP_006402682.1	Ag031G3241400
OG0007805	XP_006402692.1	Ag031G3243000
OG0007806	XP_006397504.1	Ag003G0365600, Ag031G3244100
OG0007807	XP_006402722.1	Ag031G3251500, Ag003G0372500
OG0007808	XP_006402732.1	Ag031G3252400
OG0007809	XP_006402743.1	Ag031G3258400
OG0007810	XP_024014522.1	Ag031G3258500
OG0007811	XP_006402750.1	Ag031G3259900
OG0007812	XP_006402757.1	Ag031G3260600
OG0007813	XP_006402765.1	Ag031G3262200
OG0007814	XP_024012809.1	Ag031G3281600
OG0007815	XP_006402140.1	Ag031G3282200
OG0007816	XP_006402850.1	Ag031G3291400, Ag031G3291500
OG0007817	XP_024012805.1	Ag031G3292000
OG0007818	XP_006402862.1	Ag031G3293100
OG0007819	XP_006402903.1	Ag031G3303700
OG0007820	XP_006402923.2	Ag031G3306900
OG0007821	XP_006402924.1	Ag031G3307600, Ag031G3307200
OG0007822	XP_006402982.1	Ag031G3320400
OG0007823	XP_006403010.1	Ag031G3325900
OG0007824	XP_024006704.1	Ag043G4459100, Ag031G3327400
OG0007825	XP_006403452.2	Ag031G3343000, Ag031G3328500
OG0007826	XP_006403029.1	Ag031G3329700
OG0007828	XP_024013435.1	Ag031G3343800
OG0007829	XP_024013454.1	Ag031G3364900
OG0007830	XP_006403553.1	Ag031G3365500
OG0007831	XP_006403572.1	Ag031G3369100
OG0007832	XP_024013540.1	Ag031G3369300
OG0007833	XP_006403580.1	Ag031G3370200
OG0007834	XP_006403587.1	Ag031G3371800
OG0007835	XP_024013835.1	Ag031G3372600
OG0007836	XP_024013541.1	Ag031G3372700
OG0007837	XP_006403593.1	Ag031G3372900
OG0007838	XP_006403614.1	Ag031G3377100
OG0007839	XP_006417228.1	Ag034G3824700, Ag031G3382800
OG0007840	XP_006403642.1	Ag031G3383600
OG0007841	XP_006403654.1	Ag031G3385400, Ag039G4258500
OG0007842	XP_006403668.1	Ag031G3387000
OG0007843	XP_006403677.1	Ag031G3388900
OG0007844	XP_006403722.1, XP_024016099.1	Ag031G3399100
OG0007845	XP_006403744.1	Ag031G3405300
OG0007846	XP_006403775.1	Ag031G3412100
OG0007847	XP_006401641.1	Ag020G2560900
OG0007848	XP_024011209.1	Ag020G2561400, Ag020G2561300, Ag011G1116900
OG0007849	XP_006401691.1	Ag020G2567900
OG0007850	XP_006401696.1	Ag020G2570100
OG0007851	XP_006401706.1, XP_024005531.1	Ag020G2572300
OG0007852	XP_006401709.1	Ag020G2572700
OG0007853	XP_006401723.1	Ag020G2575500
OG0007854	XP_006401724.1	Ag020G2575900
OG0007855	XP_006414394.1	Ag053G4871300, Ag025G2904800
OG0007856	XP_006418732.1	Ag029G3088600
OG0007857	XP_006418714.1	Ag029G3095500
OG0007858	XP_006418711.1	Ag029G3095800
OG0007859	XP_006418657.1	Ag029G3103600
OG0007860	XP_006418599.1	Ag029G3109800
OG0007861	XP_006418553.1	Ag029G3114700
OG0007862	XP_006396107.1	Ag029G3122500, Ag027G3036800
OG0007863	XP_006391436.1	Ag067G5174100
OG0007864	XP_006391441.1	Ag067G5174400
OG0007865	XP_024012728.1	Ag067G5176800
OG0007866	XP_024010876.1	Ag067G5180100
OG0007867	XP_006391501.2	Ag067G5181700
OG0007868	XP_006391502.1	Ag067G5181800
OG0007869	XP_006391291.2	Ag067G5184200
OG0007871	XP_006394890.1	Ag038G4157500, Ag067G5184900
OG0007872	XP_006391285.1	Ag067G5185400
OG0007873	XP_006391283.1	Ag067G5185900
OG0007874	XP_024011178.1	Ag067G5186100
OG0007875	XP_006391275.1	Ag067G5187100
OG0007876	XP_006391251.1	Ag067G5189600
OG0007877	XP_006391233.1	Ag067G5191500
OG0007878	XP_006391228.1	Ag067G5192100
OG0007879	XP_006391221.1	Ag067G5193300
OG0007881	XP_006391194.2	Ag067G5196800
OG0007882	XP_006391156.1	Ag067G5201800, Ag067G5202200
OG0007883	XP_006391147.1	Ag067G5205200
OG0007884	XP_006391143.1	Ag067G5205600
OG0007885	XP_006409143.1	Ag042G4392000
OG0007886	XP_006398114.1	Ag042G4392600, Ag016G2339600
OG0007887	XP_006409125.1	Ag042G4396200, Ag042G4395700
OG0007888	XP_006409114.1	Ag042G4400300
OG0007889	XP_006409080.1	Ag042G4411700
OG0007890	XP_006395788.1	Ag042G4413500
OG0007891	XP_006409069.1	Ag042G4416300
OG0007892	XP_024015990.1	Ag042G4427200
OG0007893	XP_006411389.1	Ag039G4181500
OG0007894	XP_024003999.1	Ag039G4182500
OG0007895	XP_006411379.1	Ag039G4184200
OG0007896	XP_006411374.1	Ag039G4185900
OG0007897	XP_006403889.1	Ag017G2424900, Ag039G4190200
OG0007898	XP_006411345.1	Ag039G4194000
OG0007899	XP_006411339.1	Ag039G4195200
OG0007900	XP_006411320.1	Ag039G4199700
OG0007901	XP_006411310.1	Ag039G4202200
OG0007902	XP_024003889.1	Ag039G4215500
OG0007903	XP_006411268.1	Ag039G4216500, Ag039G4216700
OG0007904	XP_006411265.1	Ag039G4216900
OG0007905	XP_006411256.1	Ag039G4218700
OG0007906	XP_006411242.1	Ag039G4220300
OG0007907	XP_006391538.1	Ag039G4222400, Ag039G4221800, Ag036G4097600
OG0007908	XP_006411184.1	Ag039G4240000
OG0007909	XP_006411176.1	Ag039G4241300
OG0007910	XP_024016670.1	Ag039G4246500
OG0007911	XP_006411163.1	Ag039G4246700
OG0007912	XP_006411125.1	Ag039G4256700
OG0007913	XP_006407916.2	Ag039G4265600, Ag014G1859300
OG0007914	XP_006411108.2	Ag039G4266800
OG0007915	XP_024004187.1	Ag039G4267500
OG0007916	XP_006411102.1	Ag039G4269700
OG0007917	XP_006411099.1	Ag039G4269800
OG0007918	XP_006411098.1	Ag039G4270300
OG0007919	XP_006411097.1	Ag039G4270400
OG0007920	XP_006411087.2	Ag039G4271500
OG0007921	XP_024007863.1	Ag039G4271800
OG0007922	XP_006404224.2, XP_006411044.1	Ag039G4286100
OG0007923	XP_024003840.1	Ag039G4288100
OG0007924	XP_006410999.1	Ag039G4293100
OG0007925	XP_006410986.1	Ag039G4295300
OG0007926	XP_006407616.1	Ag014G1906700, Ag039G4296300
OG0007927	XP_006410966.1	Ag039G4300100
OG0007928	XP_006410965.1	Ag039G4300700
OG0007929	XP_006410959.1	Ag039G4302500
OG0007930	XP_006410923.1	Ag039G4313300
OG0007931	XP_006410900.1	Ag039G4319000
OG0007932	XP_006410891.1	Ag039G4321000
OG0007933	XP_024016761.1	Ag039G4322600
OG0007934	XP_006410874.1, XP_024004149.1	Ag039G4326800
OG0007935	XP_006396749.1	Ag066G5129000
OG0007936	XP_024010158.1	Ag034G3841200
OG0007937	XP_006398533.1	Ag066G5137300
OG0007938	XP_006396694.1	Ag066G5142200
OG0007939	XP_006396690.1	Ag066G5142500
OG0007940	XP_006396676.1	Ag066G5147400
OG0007941	XP_006396766.1	Ag030G3135700
OG0007942	XP_006404595.1	Ag015G2181900
OG0007943	XP_006404640.1	Ag011G1047800, Ag015G2186600
OG0007944	XP_006404663.1	Ag015G2189500
OG0007945	XP_024013884.1	Ag015G2191700
OG0007946	XP_006404717.1	Ag015G2193700
OG0007947	XP_024014338.1	Ag015G2194000
OG0007948	XP_024014143.1	Ag015G2195100
OG0007949	XP_006415795.1	Ag025G2950000, Ag015G2196400
OG0007950	XP_006404740.1	Ag015G2196800
OG0007951	XP_006404753.1	Ag015G2197400
OG0007952	XP_006404754.1	Ag015G2197500
OG0007953	XP_006404783.1	Ag015G2198500
OG0007954	XP_006411911.1	Ag011G1081200
OG0007954	XP_006404814.2	Ag015G2198700
OG0007955	XP_006404820.1	Ag015G2199300
OG0007956	XP_006404868.2	Ag015G2200600
OG0007957	XP_006404895.1	Ag015G2201100
OG0007958	XP_006404912.1	Ag015G2203200
OG0007959	XP_006408838.2	Ag015G2208700
OG0007960	XP_006405159.1, XP_006405160.1	Ag015G2210700
OG0007961	XP_006408789.1	Ag015G2218400
OG0007962	XP_006404976.1	Ag015G2220500
OG0007963	XP_024016085.1	Ag015G2221100
OG0007964	XP_006413415.1	Ag015G2229900
OG0007965	XP_006413416.1	Ag015G2230700
OG0007966	XP_006413447.1	Ag015G2233700
OG0007967	XP_024006350.1	Ag015G2235400
OG0007968	XP_006393759.1	Ag015G2240200
OG0007969	XP_024006188.1	Ag015G2241500
OG0007970	XP_006393710.1	Ag015G2244700
OG0007971	XP_006406258.1, XP_006395919.1	Ag015G2247600
OG0007972	XP_024010632.1	Ag015G2257500
OG0007973	XP_006397465.1	Ag015G2257800
OG0007975	XP_006397417.1	Ag015G2262900
OG0007976	XP_006396076.1	Ag052G4868300, Ag015G2266400
OG0007977	XP_006415033.1	Ag015G2267400, Ag052G4866300
OG0007978	XP_006415050.2	Ag015G2270300, Ag052G4864400
OG0007979	XP_006415059.1	Ag052G4863800, Ag015G2271000
OG0007980	XP_006415063.1	Ag052G4863600, Ag015G2271200
OG0007981	XP_006397139.1	Ag026G3004500, Ag021G2579600
OG0007982	XP_024009789.1	Ag021G2579900, Ag026G3003800
OG0007983	XP_006397093.1	Ag021G2600700
OG0007984	XP_006397084.1	Ag021G2601700
OG0007985	XP_006397011.1	Ag021G2607300
OG0007986	XP_006405943.1	Ag021G2609800
OG0007987	XP_006396868.1	Ag021G2623600
OG0007988	XP_006396794.1	Ag021G2625600
OG0007989	XP_006400460.1	Ag038G4143000
OG0007990	XP_006400464.1	Ag038G4144000
OG0007991	XP_006400469.1	Ag038G4146100
OG0007992	XP_006400484.1	Ag038G4149000
OG0007993	XP_006400490.1	Ag038G4152900
OG0007994	XP_006394867.1	Ag038G4153000
OG0007995	XP_006394875.1	Ag038G4155000
OG0007996	XP_006394915.1	Ag038G4161300
OG0007997	XP_006408937.1	Ag088G5433300
OG0007998	XP_006408949.1	Ag088G5435100
OG0007999	XP_006408969.1	Ag088G5438000
OG0008000	XP_006398011.1	Ag003G0277900
