Orthogroup	Cardamine_hirsuta	Camelina_sativa
OG0008282	CARHR007450	XP_010457958.1, XP_010475533.1
OG0008283	CARHR007970, CARHR007960	XP_019090970.1, XP_010480387.1
OG0008284	CARHR008070, CARHR008060	XP_010458056.1, XP_010488622.1, XP_010475614.1
OG0008285	CARHR008440	XP_010488978.1, XP_010475654.1, XP_010458093.1
OG0008286	CARHR008460	XP_010458095.1, XP_010475656.1, XP_010489017.1
OG0008287	CARHR008510	XP_010489091.1, XP_010458103.1, XP_010475667.1
OG0008288	CARHR008710	XP_010475692.1, XP_010458142.1
OG0008289	CARHR008900	XP_010458169.1, XP_010475721.1, XP_010489616.1
OG0008290	CARHR009000	XP_010458178.1, XP_010475734.1, XP_010489701.1
OG0008291	CARHR009240	XP_010501391.1, XP_010489893.1, XP_010458211.1, XP_010475758.1
OG0008292	CARHR265560	XP_010482623.1, XP_010442792.1, XP_010445039.1
OG0008293	CARHR009630	XP_010475807.1, XP_010490233.1, XP_010458263.1
OG0008294	CARHR009760	XP_019096893.1, XP_019094382.1, XP_019091591.1
OG0008295	CARHR009970	XP_010475849.1, XP_010458311.1, XP_010490467.1
OG0008296	CARHR010100	XP_010480403.2, XP_010490575.1, XP_010458322.1
OG0008297	CARHR010130	XP_010490593.1, XP_010458326.1, XP_010475861.1
OG0008298	CARHR010150	XP_010458329.1, XP_010475862.1, XP_010490614.1
OG0008299	CARHR010230	XP_010458348.1, XP_010475872.1, XP_010490720.1
OG0008300	CARHR010270	XP_010490771.1, XP_010475879.1, XP_010458351.1
OG0008301	CARHR010300	XP_010490782.1, XP_010458355.1, XP_010475882.1
OG0008302	CARHR010380	XP_010458365.1, XP_010490885.1, XP_010490863.1, XP_010475888.1
OG0008303	CARHR010550	XP_010475902.1, XP_010458386.1, XP_010491084.1
OG0008304	CARHR010780	XP_010458419.1, XP_010491516.1, XP_010475937.1
OG0008305	CARHR233460	XP_010448344.1, XP_010433570.1, XP_010438818.1
OG0008306	CARHR034020, CARHR011250	XP_010458484.1, XP_019095201.1, XP_010492274.1
OG0008307	CARHR011340	XP_010476014.1, XP_010458496.1, XP_010492393.1
OG0008308	CARHR011710	XP_010476063.1, XP_010458542.1, XP_010492816.1
OG0008309	CARHR011720	XP_010492825.1, XP_010476064.1, XP_010458543.1
OG0008310	CARHR011780	XP_010458550.1, XP_010476077.1, XP_010492941.1
OG0008311	CARHR050140	XP_019085266.1, XP_019092992.1
OG0008312	CARHR012170	XP_010476124.1, XP_010458594.1, XP_010493385.1
OG0008313	CARHR012190	XP_010493407.1, XP_010476128.1, XP_010458597.1
OG0008314	CARHR012290	XP_010458612.1, XP_010476143.1, XP_010493552.1
OG0008315	CARHR012710	XP_010476213.1, XP_010494153.1, XP_010458670.1
OG0008316	CARHR012740	XP_010476216.1, XP_010458673.1
OG0008317	CARHR012790	XP_010476222.1, XP_010494243.1, XP_010458677.1
OG0008318	CARHR012820	XP_010494272.1, XP_010458679.1, XP_019094781.1
OG0008319	CARHR012970	XP_019094263.1, XP_019095671.1, XP_019091557.1
OG0008320	CARHR013330	XP_010494868.1, XP_010476283.1, XP_010458740.1
OG0008321	CARHR013370	XP_010476290.1, XP_019090754.1, XP_010494900.1
OG0008322	CARHR013380	XP_010458746.1, XP_010494910.1
OG0008323	CARHR013570	XP_010495073.1, XP_010458768.1, XP_010476313.1
OG0008324	CARHR013710	XP_010458788.1, XP_010495245.1, XP_010476332.1
OG0008325	CARHR013930	XP_010495411.1, XP_010458808.1, XP_010476364.1
OG0008326	CARHR014370	XP_010495703.1, XP_010458871.1, XP_010476433.1
OG0008327	CARHR014340	XP_010458862.1, XP_010476428.1, XP_010495685.1
OG0008328	CARHR014580	XP_010495817.1, XP_010476455.1, XP_010458903.1
OG0008329	CARHR014760	XP_010458926.1, XP_010476482.1, XP_010495946.1
OG0008330	CARHR014860	XP_010476496.1, XP_010496063.1
OG0008331	CARHR014870	XP_010458940.1, XP_010496071.1, XP_010476497.1
OG0008332	CARHR015030	XP_010458955.1, XP_010496209.1, XP_010476509.1
OG0008333	CARHR015100	XP_010476522.1, XP_010458964.1, XP_010496263.1
OG0008334	CARHR015160	XP_010458974.1, XP_010496350.1, XP_019095123.1
OG0008335	CARHR015270	XP_010476544.1, XP_010496485.1, XP_010458986.1
OG0008336	CARHR100360	XP_010462707.1
OG0008337	CARHR015320	XP_010458996.1, XP_010476551.1
OG0008338	CARHR015800	XP_010496977.1, XP_010459050.1, XP_010476608.1
OG0008339	CARHR015430	XP_010496621.1, XP_010476566.1, XP_010459004.1
OG0008340	CARHR144040	XP_010502129.1, XP_010513873.1, XP_010424922.1
OG0008341	CARHR015540	XP_010476576.1, XP_019099004.1, XP_010459018.1
OG0008342	CARHR015560	XP_010476579.1, XP_010459022.1, XP_010496772.1
OG0008343	CARHR015630	XP_010476590.1, XP_010496854.1
OG0008344	CARHR015930	XP_010459073.1, XP_010497110.1, XP_010476626.1
OG0008345	CARHR015940	XP_010476627.1, XP_010459074.1, XP_010497139.1
OG0008346	CARHR016320	XP_010476678.1, XP_010497429.1, XP_010459117.1
OG0008347	CARHR016740	XP_010497746.1, XP_019091280.1, XP_019095003.1
OG0008348	CARHR017200	XP_010498002.1, XP_010459220.1, XP_010476793.1
OG0008349	CARHR017310	XP_010498013.1, XP_010459236.1, XP_010476816.1
OG0008350	CARHR056500	XP_010414821.1, XP_010511387.1, XP_010470381.1
OG0008352	CARHR018790	XP_010476999.1, XP_010459434.1, XP_010498204.1, XP_010498206.1
OG0008353	CARHR018850	XP_010498217.1, XP_010459442.1, XP_010477004.1
OG0008354	CARHR018890	XP_010477006.1, XP_010498219.1, XP_010459444.1
OG0008355	CARHR162310, CARHR018970	XP_010459448.1, XP_010477014.1, XP_010498223.1
OG0008356	CARHR018990	XP_010459451.1, XP_010477015.1, XP_010498225.1
OG0008357	CARHR019240	XP_010498261.1, XP_010459494.1, XP_010477043.1
OG0008358	CARHR019280	XP_019098769.1, XP_010462774.1, XP_010477053.1, XP_010498271.1, XP_010459500.1
OG0008359	CARHR019290	XP_010459501.1, XP_019095068.1, XP_010498272.1
OG0008360	CARHR019510	XP_010498293.1, XP_010459533.1, XP_010477088.1
OG0008361	CARHR019610	XP_010459554.1, XP_010498306.1, XP_010477102.1
OG0008362	CARHR019620	XP_010459556.1, XP_010498308.1, XP_010477103.1
OG0008363	CARHR019660	XP_010477106.1, XP_010459562.1, XP_010498312.1
OG0008364	CARHR019890	XP_010498344.1, XP_010459593.1, XP_010477136.1
OG0008365	CARHR020330	XP_010498405.1, XP_010477206.1, XP_010459660.1
OG0008366	CARHR020360	XP_010477211.1, XP_010498408.1, XP_019090752.1
OG0008367	CARHR020370	XP_010498412.1, XP_010477213.1, XP_010459666.1
OG0008368	CARHR020420	XP_019099087.1, XP_010459672.1, XP_010477219.1
OG0008369	CARHR020600	XP_019094421.1, XP_010498443.1, XP_019095383.1, XP_010459693.1, XP_010477242.1
OG0008370	CARHR020790	XP_019094853.1, XP_010459713.1, XP_010498465.1
OG0008371	CARHR020860	XP_010459720.1, XP_010477277.1, XP_010498471.1
OG0008372	CARHR021120	XP_010477316.1, XP_010459759.1, XP_010498505.1
OG0008373	CARHR021200	XP_010477322.1, XP_010459766.1, XP_010498513.1
OG0008374	CARHR021270	XP_010477336.1, XP_019099115.1
OG0008375	CARHR021510	XP_010477364.1, XP_010459806.1, XP_019100357.1, XP_019099125.1
OG0008376	CARHR021730	XP_010459842.1, XP_019094341.1, XP_010480579.1, XP_010498588.1
OG0008377	CARHR021830	XP_010498602.1, XP_010496505.1, XP_010459856.1
OG0008378	CARHR021860	XP_010496341.1, XP_010459860.1, XP_010468018.1, XP_010498605.1
OG0008379	CARHR021940	XP_010498613.1, XP_010459864.1, XP_010496329.1
OG0008380	CARHR021950	XP_010498614.1, XP_019098195.1, XP_010459867.2
OG0008381	CARHR022010	XP_010477407.1, XP_010459889.1, XP_010498622.1
OG0008382	CARHR022060	XP_010462830.1, XP_010480583.2, XP_019099134.1
OG0008383	CARHR022250	XP_010498648.1, XP_010459912.1, XP_010477439.1
OG0008384	CARHR022430	XP_010477460.1, XP_010459934.1, XP_010498670.1
OG0008385	CARHR022700	XP_010498705.1, XP_010477493.1, XP_010459986.1
OG0008386	CARHR023420	XP_010477586.1, XP_010498806.1, XP_010460080.1
OG0008387	CARHR255410	XP_019090690.1, XP_019084069.1, XP_010435364.1
OG0008388	CARHR023540	XP_010477598.1, XP_010498816.1, XP_010460089.1, XP_019094623.1
OG0008389	CARHR290940	XP_010471191.1, XP_019083295.1, XP_010428029.1
OG0008390	CARHR291160	XP_010471165.1
OG0008391	CARHR064640	XP_010471150.1, XP_010415845.1, XP_010427966.1
OG0008392	CARHR064610	XP_010427959.1, XP_010471144.1
OG0008393	CARHR064500	XP_019083290.1, XP_019085743.1, XP_010471132.1
OG0008394	CARHR064470	XP_010427942.1, XP_010415822.1, XP_010471130.1
OG0008395	CARHR064320	XP_010415799.1, XP_010415798.1, XP_010471109.1, XP_010427917.1
OG0008396	CARHR064300	XP_010415796.1, XP_010427914.1, XP_010471107.1
OG0008397	CARHR064190	XP_010471099.1, XP_010415788.1, XP_010427901.1
OG0008398	CARHR064060	XP_019082786.1
OG0008399	CARHR063620	XP_010427822.1, XP_010415725.1, XP_010471037.1
OG0008400	CARHR063530	XP_010415711.1, XP_010471029.1, XP_010427806.1
OG0008401	CARHR063250	XP_010471014.1, XP_010512096.1, XP_010415696.1
OG0008402	CARHR063240	XP_010415693.1, XP_010512094.1, XP_010471012.1
OG0008403	CARHR231530	XP_010448606.1, XP_010433811.1, XP_010439082.1
OG0008404	CARHR032330	XP_010478717.1, XP_010499846.1, XP_010461121.1
OG0008405	CARHR054100, CARHR054090, CARHR032640	XP_010499867.1, XP_010461145.1, XP_010478745.1
OG0008406	CARHR046870	XP_010473653.1, XP_010430523.1, XP_010418450.1
OG0008407	CARHR048140	XP_010430420.1, XP_010418340.1, XP_010452280.1
OG0008408	CARHR048150	XP_010473565.1, XP_010430423.1, XP_010418342.1
OG0008409	CARHR048160	XP_010430425.1, XP_019083669.1, XP_010473563.1
OG0008410	CARHR048380	XP_010473543.1, XP_010418324.1, XP_010430396.1
OG0008411	CARHR048650	XP_010430375.1, XP_010418303.1, XP_010473525.1
OG0008412	CARHR027030	XP_010478082.1, XP_010499221.1, XP_010460501.1, XP_010497486.1
OG0008413	CARHR049530	XP_010473458.1, XP_010430294.1, XP_010418233.1
OG0008414	CARHR027900	XP_010499366.1, XP_010478212.1, XP_010460631.1
OG0008415	CARHR050580, CARHR050590	XP_010473392.1, XP_010418146.1, XP_010430193.1
OG0008416	CARHR050620	XP_010418142.1, XP_010473385.1, XP_010430190.1
OG0008417	CARHR050660	XP_010418136.1, XP_010473381.1, XP_010430184.1
OG0008418	CARHR051520	XP_010473317.1, XP_010430106.1, XP_010418067.1
OG0008419	CARHR214180, CARHR051170	XP_019102069.1
OG0008420	CARHR052630	XP_010473222.1, XP_010417977.1, XP_010510950.1
OG0008421	CARHR053050	XP_010470165.1, XP_010414619.1, XP_019100858.1, XP_010496098.1, XP_019100859.1
OG0008422	CARHR283800	XP_010511036.1, XP_010470221.1, XP_010414701.1
OG0008423	CARHR283830	XP_010414703.1, XP_010470224.1, XP_010511041.1
OG0008424	CARHR053640	XP_010511104.1, XP_010470269.1, XP_010414748.1, XP_010511105.1
OG0008425	CARHR054180	XP_019083152.1, XP_010470300.1, XP_010511374.1
OG0008426	CARHR054490	XP_010511347.1, XP_010415047.1, XP_019094815.1
OG0008427	CARHR026260	XP_010477953.1
OG0008428	CARHR046570	XP_010418500.1, XP_019098738.1, XP_010473698.1, XP_010430571.1
OG0008429	CARHR046540	XP_010473704.1, XP_010418504.1, XP_010430574.1
OG0008430	CARHR046440	XP_010473719.1, XP_010430588.1
OG0008431	CARHR046330	XP_010430600.1, XP_010496922.1, XP_010418534.1
OG0008432	CARHR046190	XP_010430620.1, XP_010496632.1
OG0008433	CARHR175320, CARHR175220	XP_010481450.1, XP_010494826.1, XP_010445791.2
OG0008434	CARHR175020	XP_010481444.1, XP_010494833.1, XP_019098100.1, XP_010441572.1
OG0008435	CARHR174590	XP_010481402.1, XP_010494879.1, XP_010441525.1
OG0008436	CARHR174520	XP_010494896.1, XP_010481398.1, XP_010441522.1
OG0008437	CARHR173610	XP_010481281.1, XP_010441412.1
OG0008438	CARHR173580	XP_010496992.2, XP_010441406.1, XP_010481274.1, XP_010495015.1
OG0008439	CARHR178570	XP_019095736.1, XP_010441877.1, XP_010494482.1
OG0008440	CARHR178590	XP_010481686.1, XP_010441879.1, XP_019098010.1, XP_019097699.1
OG0008441	CARHR178780	XP_010481749.1, XP_010494446.1, XP_010441897.1
OG0008442	CARHR178870	XP_010494442.1, XP_010441899.1, XP_010481752.1
OG0008443	CARHR227820	XP_010434204.1, XP_010449098.1, XP_010439501.1
OG0008444	CARHR252400	XP_010431694.1, XP_019090625.1, XP_019084138.1
OG0008445	CARHR252520	XP_010467813.1, XP_010455837.1, XP_010422372.1
OG0008446	CARHR252590	XP_010431996.1, XP_010422337.1, XP_010455817.1
OG0008447	CARHR237790	XP_010436340.1, XP_010433050.1, XP_010438247.1, XP_010447794.1
OG0008448	CARHR222550	XP_010449836.1, XP_010440193.1
OG0008449	CARHR222560	XP_010440192.1, XP_010449835.1, XP_010434865.1
OG0008450	CARHR037730	XP_010500318.2, XP_010479217.1
OG0008451	CARHR037770	XP_010500322.1, XP_010479226.1, XP_010461615.1
OG0008452	CARHR037940	XP_010479251.1, XP_010500355.1
OG0008453	CARHR038670	XP_010500415.2, XP_019094553.1, XP_010461701.2
OG0008454	CARHR038850	XP_010500421.1, XP_010479309.1
OG0008455	CARHR039240	XP_010479357.1, XP_010500464.1, XP_010461760.1
OG0008456	CARHR068260	XP_010428491.1, XP_010471593.1, XP_010416352.1
OG0008457	CARHR247210	XP_010437073.1, XP_010446499.1, XP_010431924.1
OG0008458	CARHR247000	XP_010446530.1, XP_010431949.1, XP_010437093.1, XP_010444896.1
OG0008459	CARHR246830	XP_010437112.1, XP_010446553.1, XP_010431967.1
OG0008460	CARHR246700	XP_010437124.2, XP_019086632.1, XP_010446584.1
OG0008461	CARHR246530	XP_010497057.1
OG0008461	CARHR246540	XP_010431995.1, XP_019087266.1
OG0008462	CARHR246360	XP_010446607.1, XP_010437164.1, XP_010432012.1
OG0008463	CARHR246260	XP_010432021.1, XP_010437173.1, XP_010446615.1
OG0008464	CARHR246220	XP_010437180.1, XP_010432025.1, XP_010446618.1
OG0008465	CARHR246130	XP_019087270.1, XP_010432035.1, XP_010446629.1
OG0008467	CARHR246060	XP_010432040.1, XP_010437193.1, XP_010446637.1
OG0008468	CARHR245680	XP_010437241.1, XP_010446679.1
OG0008469	CARHR245660	XP_010437245.1, XP_010432074.1, XP_010446682.1
OG0008470	CARHR245510	XP_010446698.1, XP_010437260.1, XP_010437261.1, XP_010432090.1
OG0008471	CARHR245380	XP_010437281.1, XP_010432110.1, XP_010446718.1
OG0008472	CARHR245240	XP_010446733.1, XP_010444939.1, XP_010432123.1
OG0008473	CARHR245120	XP_010446746.1, XP_010437307.1, XP_010432138.1
OG0008474	CARHR244960	XP_010432159.1, XP_010446770.1, XP_010437327.1
OG0008475	CARHR244830	XP_010432170.1, XP_010437341.1, XP_010446784.1
OG0008476	CARHR244660	XP_010446810.1, XP_010432185.1, XP_010437361.1
OG0008477	CARHR244340	XP_010432208.1, XP_010446849.1
OG0008478	CARHR244060	XP_010446886.1, XP_010437435.1, XP_010432238.1
OG0008479	CARHR243820	XP_010437463.1, XP_010432276.1, XP_010446919.1
OG0008480	CARHR243600	XP_010444960.1, XP_010451043.1, XP_010436252.1
OG0008481	CARHR243650	XP_010437487.1, XP_010497288.1, XP_010446937.1, XP_010497813.1, XP_010432293.1
OG0008482	CARHR243660	XP_010432290.1, XP_010446934.1, XP_010437485.1
OG0008483	CARHR243250	XP_010447015.1, XP_010432361.1, XP_010437546.1
OG0008484	CARHR243140	XP_019086891.1, XP_010447028.1, XP_019088180.1
OG0008485	CARHR242820, CARHR153010	XP_010437588.1, XP_010447055.1, XP_010432395.1
OG0008486	CARHR242840	XP_010437598.1, XP_010447061.1, XP_010432398.1
OG0008487	CARHR242300	XP_010447079.1, XP_010437615.1, XP_010432413.1
OG0008488	CARHR242560	XP_010432445.1, XP_010437652.1, XP_010447117.1
OG0008489	CARHR242690	NP_001289918.1, XP_010437660.1, XP_010447126.1
OG0008490	CARHR240150	XP_010437934.1, XP_010432749.1, XP_010447418.1
OG0008490	CARHR115030	XP_019098699.1
OG0008491	CARHR240160	XP_010432748.1, XP_010447417.1, XP_010437933.1
OG0008492	CARHR240170	XP_010432745.1, XP_010447414.1, XP_010437929.1
OG0008493	CARHR240190	XP_019086662.1, XP_010447411.1, XP_010437927.1
OG0008494	CARHR240510	XP_010432702.1, XP_010447373.1, XP_010437892.1
OG0008495	CARHR240660	XP_010447356.1, XP_010437871.1, XP_010432678.1, XP_010432680.1
OG0008496	CARHR240990	XP_019086614.1, XP_010437823.1, XP_010447305.1
OG0008497	CARHR241130	XP_010447286.1, XP_010437804.1, XP_010432613.1
OG0008498	CARHR241190	XP_010432600.1, XP_010437791.1, XP_010447273.1
OG0008499	CARHR241260	XP_010447268.1, XP_010432596.1, XP_010437787.1
OG0008500	CARHR241540	XP_010437760.1, XP_010444988.1, XP_010432560.1, XP_010447238.1
OG0008501	CARHR241870	XP_010447196.1, XP_010437718.1, XP_010432514.1
OG0008502	CARHR242120	XP_010432484.1, XP_010437686.1, XP_010447166.1
OG0008503	CARHR242170	XP_010447159.1, XP_010432478.1, XP_010437684.1
OG0008504	CARHR242190	XP_010437675.1, XP_010432473.1, XP_010447157.1
OG0008505	CARHR240110	XP_010447427.1, XP_010432761.1, XP_010437940.1
OG0008506	CARHR240090	XP_010432765.1, XP_019088740.1, XP_010447433.1
OG0008507	CARHR239810	XP_010432803.1, XP_010437983.1, XP_010447475.1
OG0008508	CARHR239380	XP_010447505.1, XP_010438028.1, XP_010436311.1
OG0008509	CARHR239290	XP_010438042.1, XP_010432865.1, XP_010447557.1
OG0008510	CARHR239280	XP_019086664.1, XP_010438045.1, XP_010447562.1
OG0008511	CARHR239160	XP_010438057.1, XP_010447591.1, XP_010432881.1
OG0008512	CARHR239050	XP_010447615.1, XP_010438078.1, XP_010432901.1
OG0008513	CARHR117930	XP_010429387.1, XP_010417169.1
OG0008514	CARHR099860	XP_010421873.1, XP_010497076.1, XP_010488469.1, XP_010466755.1, XP_010512517.1, XP_019083312.1
OG0008515	CARHR100030	XP_010488489.1, XP_010466775.1, XP_010513138.1
OG0008516	CARHR100080	XP_010466780.1, XP_010488495.1, XP_010513201.1
OG0008517	CARHR100090	XP_010488497.1, XP_010466782.1, XP_010513185.1, XP_010421964.1
OG0008518	CARHR100330	XP_010513347.1, XP_010466820.1, XP_010488520.1
OG0008519	CARHR065570	XP_010416020.1, XP_010471292.1, XP_010428154.1
OG0008520	CARHR065470	XP_010416005.1, XP_010428140.1, XP_010471280.1, XP_019093336.1
OG0008521	CARHR065450	XP_010428138.1, XP_010471278.1, XP_010416002.2
OG0008522	CARHR065290	XP_019084975.1, XP_019093621.1, XP_010415983.1
OG0008523	CARHR065200	XP_010428112.1, XP_010415974.1, XP_010474296.2
OG0008524	CARHR065110	XP_010414853.1, XP_010415956.1, XP_010471246.1, XP_010428094.1
OG0008525	CARHR065100	XP_010471245.1, XP_010428093.1, XP_010414850.1
OG0008526	CARHR065050	XP_010428086.1, XP_010415950.1, XP_010471237.1, XP_019093334.1, XP_010414841.1
OG0008527	CARHR065040	XP_010428087.1, XP_010414844.1, XP_010471238.1
OG0008528	CARHR065010	XP_010471234.1, XP_010414837.1, XP_010428080.1
OG0008529	CARHR023660	XP_010477610.1, XP_010460110.2, XP_010498828.1, XP_010477619.1
OG0008530	CARHR023780	XP_010477628.1, XP_010460119.1, XP_010498841.1
OG0008531	CARHR023870	XP_010460132.1, XP_010498853.1, XP_010477639.1
OG0008532	CARHR024630	XP_010460203.1, XP_010477747.1, XP_010498951.2
OG0008533	CARHR024810	XP_010460222.1, XP_010498969.1, XP_010477771.1
OG0008534	CARHR025410	XP_010460295.1, XP_010499028.1
OG0008535	CARHR025640	XP_010460328.1, XP_010477874.1, XP_010499062.1
OG0008536	CARHR026860	XP_010478052.1, XP_010499202.1, XP_010460484.1
OG0008537	CARHR231880	XP_010433762.1, XP_010448557.1, XP_010439023.1
OG0008538	CARHR249540	XP_010456075.1, XP_010429181.1, XP_010422635.1
OG0008539	CARHR257570	XP_010442311.1, XP_010482375.1, XP_010446011.1
OG0008540	CARHR250000	XP_010422698.1, XP_010456135.1, XP_010428617.1
OG0008541	CARHR250070	XP_010456140.1, XP_010428553.1, XP_010422704.1
OG0008542	CARHR250110	XP_010456146.1, XP_010422709.1, XP_010428500.1
OG0008543	CARHR250270	XP_010428281.1, XP_010456160.1
OG0008545	CARHR249270	XP_010422758.1, XP_010456199.1, XP_010427859.1
OG0008546	CARHR249260	XP_010427922.1, XP_010456200.1
OG0008547	CARHR249000	XP_010427521.1, XP_010422802.1, XP_010456236.1
OG0008548	CARHR248890	XP_010456251.1, XP_010427333.1
OG0008549	CARHR248740	XP_010456266.1, XP_010419603.1, XP_010427218.1
OG0008550	CARHR248550	XP_010457025.1, XP_010427042.1, XP_010419586.1
OG0008551	CARHR234170	XP_010433474.1, XP_010438730.1, XP_010448244.1
OG0008552	CARHR111890	XP_010428998.1, XP_010416846.2, XP_010472082.1
OG0008553	CARHR026600	XP_010460446.1, XP_010478004.1
OG0008554	CARHR026100	XP_010477935.1, XP_010460390.1, XP_010499117.1
OG0008555	CARHR025920	XP_010477906.1, XP_010499097.1
OG0008556	CARHR025860	XP_010499089.1, XP_010477912.1, XP_010460359.1
OG0008557	CARHR025850	XP_010477913.1, XP_010460362.1
OG0008558	CARHR234050	XP_010433497.1, XP_010448264.1, XP_010438747.1
OG0008559	CARHR234540	XP_010438679.1, XP_010448194.1, XP_010433424.1
OG0008560	CARHR235090	XP_010433373.1, XP_010448138.1, XP_010438619.1
OG0008561	CARHR235080	XP_010433374.1, XP_010438620.1, XP_010448140.1
OG0008562	CARHR235150	XP_010438604.1, XP_010433364.1, XP_010448126.1
OG0008563	CARHR235300	XP_019088527.1, XP_010433342.1, XP_010448105.1
OG0008564	CARHR235350	XP_010438573.1, XP_010433331.1
OG0008565	CARHR235630	XP_010433289.1, XP_010438529.1, XP_010448060.1, XP_010448058.2
OG0008566	CARHR025310	XP_019084888.1
OG0008567	CARHR235720	XP_010433272.1, XP_010448046.1, XP_010438516.1
OG0008568	CARHR235740	XP_010438514.1, XP_010433268.1, XP_019088532.1, XP_010433269.1
OG0008569	CARHR235750	XP_010448041.1, XP_010433267.1, XP_010438510.1
OG0008570	CARHR235780	XP_010438508.1, XP_010448033.1, XP_010433265.1
OG0008571	CARHR236040	XP_010433235.1, XP_010438478.1, XP_010447996.1
OG0008572	CARHR005900, CARHR005960	XP_010475364.1, XP_010486016.1, XP_010457761.1
OG0008573	CARHR011260	XP_010475992.1, XP_010458483.1, XP_019095206.1
OG0008574	CARHR015380, CARHR284510	XP_010459001.1, XP_010496581.1, XP_010476557.1
OG0008575	CARHR024310	XP_010460169.1, XP_010477706.1, XP_010498909.1
OG0008576	CARHR025350	XP_010499019.1, XP_010477838.1, XP_010460288.1
