Orthogroup	Cardamine_hirsuta	Conringia_planisiliqua
OG0011579	CARHR080890	CP10_g42638_DN3_SP8_c.t1
OG0011580	CARHR081060	CP10_g42656_DN3_SP5_c.t1
OG0011581	CARHR081430	CP10_g42688_DN3_SP8_c.t1
OG0011582	CARHR081500	CP10_g42694_DN3_SP1_c.t1
OG0011583	CARHR081520	CP10_g42696_DN3_SP0_c.t1
OG0011584	CARHR081590	CP10_g42704_DN3_SP0_c.t1
OG0011585	CARHR081860	CP10_g42729_DN3_SP8_c.t1
OG0011586	CARHR082740	CP10_g42810_DN3_SP1_c.t1
OG0011587	CARHR082810	CP10_g42817_DN3_SP6_c.t1
OG0011588	CARHR083050	CP10_g42837_DN3_SP8_c.t1
OG0011589	CARHR083100	CP10_g42839_DN3_SP1_c.t1
OG0011590	CARHR083290	CP10_g42861_DN3_SP7_c.t1
OG0011592	CARHR083680	CP10_g42898_DN3_SP7_c.t1
OG0011593	CARHR083840	CP10_g42906_DN3_SP3_c.t1
OG0011594	CARHR083880, CARHR083890	CP10_g42909_DN3_SP8_c.t1
OG0011595	CARHR084090	CP10_g42928_DN3_SP0_c.t1
OG0011596	CARHR084380	CP10_g42950_DN2_SP0_c.t1
OG0011597	CARHR084400	CP10_g42955_DN3_SP3_c.t1
OG0011598	CARHR084450	CP10_g42959_DN3_SP1_c.t1
OG0011599	CARHR084640	CP10_g42977_DN3_SP6_c.t1
OG0011601	CARHR084790	CP10_g42990_DN3_SP6_c.t1
OG0011602	CARHR084940	CP10_g43005_DN3_SP0_c.t1
OG0011603	CARHR085230	CP10_g43030_DN3_SP0_c.t1
OG0011604	CARHR085310	CP10_g43038_DN3_SP1_c.t1
OG0011605	CARHR085550	CP10_g43064_DN3_SP8_c.t1
OG0011606	CARHR085690	CP10_g43079_DN3_SP0_c.t1
OG0011608	CARHR086070	CP10_g43112_DN3_SP0_c.t1
OG0011609	CARHR086220	CP10_g43129_DN3_SP8_c.t1
OG0011610	CARHR149420, CARHR086430	CP10_g43150_DN3_SP8_c.t1
OG0011611	CARHR086450	CP10_g43153_DN3_SP0_c.t1
OG0011612	CARHR086520	CP10_g43159_DN3_SP3_c.t1
OG0011613	CARHR086650	CP10_g43174_DN3_SP8_c.t1
OG0011614	CARHR086720	CP10_g43180_DN3_SP2_c.t1
OG0011615	CARHR215420, CARHR086770, CARHR215410	CP10_g43185_DN3_SP3_c.t1
OG0011616	CARHR086900	CP10_g43199_DN3_SP5_c.t1
OG0011617	CARHR086990	CP10_g43204_DN3_SP7_c.t1
OG0011618	CARHR087120	CP10_g43218_DN3_SP0_c.t1
OG0011619	CARHR087240	CP10_g43230_DN3_SP5_c.t1
OG0011620	CARHR087450	CP10_g43249_DN3_SP1_c.t1
OG0011621	CARHR087730	CP10_g43271_DN3_SP0_c.t1
OG0011622	CARHR087760	CP10_g43275_DN1_SP0_c.t1
OG0011623	CARHR087830	CP10_g43281_DN3_SP6_c.t1
OG0011624	CARHR087840	CP10_g43283_DN3_SP0_c.t1
OG0011625	CARHR088570	CP10_g43345_DN3_SP8_c.t1
OG0011626	CARHR063310	CP9_g28631_DN3_SP0_c.t1
OG0011627	CARHR088830	CP10_g43369_DN3_SP1_c.t1
OG0011628	CARHR089050	CP10_g43386_DN1_SP0_c.t1
OG0011629	CARHR089210	CP10_g43403_DN3_SP0_c.t1
OG0011630	CARHR089430	CP10_g43411_DN3_SP3_c.t1
OG0011632	CARHR089660	CP10_g43440_DN3_SP8_c.t1
OG0011633	CARHR089850	CP10_g43458_DN3_SP6_c.t1
OG0011634	CARHR089920, CARHR089940	CP10_g43464_DN3_SP0_c.t1
OG0011635	CARHR090030	CP10_g43473_DN3_SP0_c.t1
OG0011636	CARHR090160	CP10_g43485_DN3_SP5_c.t1
OG0011637	CARHR090310	CP10_g43500_DN2_SP8_c.t1
OG0011639	CARHR090870	CP12_g29923_DN3_SP2_c.t1
OG0011640	CARHR090890	CP12_g29925_DN3_SP5_c.t1
OG0011641	CARHR090950, CARHR090960	CP12_g29931_DN3_SP0_c.t1
OG0011642	CARHR091230	CP12_g29958_DN2_SP0_c.t1
OG0011644	CARHR091570	CP12_g29989_DN3_SP8_c.t1
OG0011645	CARHR092100	CP12_g30028_DN3_SP3_c.t1
OG0011646	CARHR092170	CP12_g30033_DN2_SP0_c.t1
OG0011647	CARHR092990	CP12_g30099_DN3_SP8_c.t1
OG0011648	CARHR093270	CP12_g30129_DN3_SP8_c.t1
OG0011649	CARHR093530, CARHR038310	CP12_g30154_DN3_SP8_c.t1
OG0011650	CARHR093580	CP12_g30158_DN3_SP0_c.t1
OG0011651	CARHR093620	CP12_g30164_DN3_SP3_c.t1
OG0011652	CARHR093710	CP12_g30172_DN3_SP0_c.t1
OG0011653	CARHR093740	CP12_g30175_DN3_SP7_c.t1
OG0011654	CARHR093900	CP12_g30189_DN3_SP6_c.t1
OG0011655	CARHR094010	CP12_g30200_DN3_SP8_c.t1
OG0011656	CARHR094120	CP12_g30209_DN3_SP3_c.t1
OG0011657	CARHR263320, CARHR263260, CARHR263300, CARHR263310, CARHR263340, CARHR263270, CARHR263290	CP5_g1570_DN1_SP0_c.t1
OG0011658	CARHR143920	CP13_g19677_DN3_SP0_c.t1
OG0011659	CARHR094350	CP12_g30232_DN3_SP0_c.t1
OG0011660	CARHR094360	CP12_g30233_DN3_SP7_c.t1
OG0011661	CARHR094590	CP9_g29597_DN3_SP0_c.t1
OG0011662	CARHR094820	CP12_g30284_DN3_SP8_c.t1
OG0011663	CARHR094930	CP12_g30293_DN3_SP6_c.t1
OG0011664	CARHR095160	CP12_g30314_DN3_SP8_c.t1
OG0011666	CARHR095980	CP12_g30385_DN3_SP8_c.t1
OG0011667	CARHR096100	CP12_g30392_DN3_SP0_c.t1
OG0011668	CARHR097010	CP12_g30464_DN3_SP0_c.t1
OG0011669	CARHR097110	CP12_g30471_DN3_SP8_c.t1
OG0011670	CARHR097160	CP12_g30479_DN3_SP7_c.t1
OG0011671	CARHR265820	CP8_g53237_DN3_SP0_c.t1
OG0011672	CARHR262610	CP5_g1505_DN3_SP0_c.t1
OG0011673	CARHR262630	CP5_g1507_DN3_SP0_c.t1
OG0011674	CARHR262830	CP5_g1529_DN3_SP5_c.t1
OG0011675	CARHR262930	CP5_g1534_DN3_SP4_c.t1
OG0011676	CARHR262960	CP5_g1536_DN3_SP8_c.t1
OG0011677	CARHR263640	CP5_g1593_DN3_SP3_c.t1
OG0011678	CARHR263780	CP5_g1941_DN1_SP0_c.t1, CP5_g1597_DN3_SP1_c.t1
OG0011679	CARHR291790	CP5_g1610_DN3_SP1_c.t1
OG0011680	CARHR214080	CP5_g1622_DN3_SP8_c.t1
OG0011681	CARHR213910	CP5_g1634_DN3_SP1_c.t1
OG0011682	CARHR214970	CP5_g1725_DN3_SP8_c.t1
OG0011683	CARHR215720	CP5_g1812_DN3_SP8_c.t1
OG0011684	CARHR216000	CP5_g1844_DN3_SP0_c.t1
OG0011685	CARHR216130	CP5_g1856_DN3_SP0_c.t1
OG0011686	CARHR291780	CP2_g48826_DN2_SP0_c.t1
OG0011687	CARHR099730	CP12_g30751_DN3_SP0_c.t1
OG0011688	CARHR099510	CP12_g30725_DN3_SP6_c.t1
OG0011689	CARHR099490	CP12_g30723_DN3_SP3_c.t1
OG0011690	CARHR099160	CP12_g30679_DN3_SP2_c.t1
OG0011691	CARHR099120	CP12_g30675_DN3_SP4_c.t1
OG0011693	CARHR099010	CP12_g30669_DN3_SP1_c.t1
OG0011694	CARHR098950	CP12_g30661_DN3_SP0_c.t1
OG0011696	CARHR165870	CP12_g30653_DN3_SP6_c.t1
OG0011698	CARHR098390	CP12_g30616_DN3_SP3_c.t1
OG0011699	CARHR058260	CP9_g28180_DN3_SP6_c.t1
OG0011700	CARHR098190	CP12_g30598_DN3_SP8_c.t1
OG0011701	CARHR098080	CP11_g31917_DN3_SP6_c.t1
OG0011702	CARHR097800	CP12_g30545_DN3_SP0_c.t1
OG0011703	CARHR097610	CP12_g30529_DN3_SP6_c.t1
OG0011705	CARHR025950	CP7_g45239_DN3_SP0_c.t1
OG0011706	CARHR238290	CP5_g962_DN3_SP5_c.t1
OG0011707	CARHR238160	CP5_g977_DN1_SP0_c.t1
OG0011708	CARHR238050	CP5_g990_DN3_SP0_c.t1
OG0011709	CARHR237810	CP5_g1017_DN2_SP0_c.t1
OG0011710	CARHR058490	CP9_g28195_DN3_SP6_c.t1
OG0011711	CARHR058420	CP9_g28190_DN3_SP8_c.t1
OG0011712	CARHR057900	CP9_g28125_DN3_SP8_c.t1
OG0011713	CARHR057910	CP9_g28126_DN3_SP8_c.t1
OG0011714	CARHR056280	CP64_g21087_DN3_SP8_c.t1
OG0011715	CARHR057060	CP9_g27754_DN3_SP8_c.t1
OG0011716	CARHR249560, CARHR055590	CP28_g33933_DN3_SP8_c.t1
OG0011717	CARHR055790	CP2_g50509_DN3_SP2_c.t1
OG0011718	CARHR056030	CP2_g50301_DN1_SP4_c.t1
OG0011719	CARHR284480	CP2_g50240_DN3_SP0_c.t1
OG0011720	CARHR284430	CP2_g50075_DN3_SP1_c.t1
OG0011721	CARHR193990	CP8_g54438_DN3_SP8_c.t1
OG0011722	CARHR194320	CP8_g54471_DN2_SP6_c.t1
OG0011724	CARHR194580	CP8_g54495_DN3_SP0_c.t1
OG0011725	CARHR194750	CP8_g54504_DN3_SP1_c.t1
OG0011726	CARHR185160	CP2_g48653_DN3_SP5_c.t1
OG0011728	CARHR182130	CP2_g48696_DN3_SP0_c.t1
OG0011729	CARHR183330	CP2_g48764_DN3_SP8_c.t1
OG0011730	CARHR162230	CP3_g14124_DN3_SP0_c.t1
OG0011731	CARHR162160	CP3_g14129_DN3_SP8_c.t1
OG0011732	CARHR161890	CP3_g14153_DN3_SP3_c.t1
OG0011733	CARHR161860	CP3_g14156_DN3_SP1_c.t1
OG0011734	CARHR161790	CP3_g14162_DN3_SP8_c.t1
OG0011735	CARHR161770	CP3_g14164_DN2_SP0_c.t1
OG0011737	CARHR161590	CP3_g14173_DN3_SP0_c.t1
OG0011738	CARHR161510	CP3_g14182_DN3_SP4_c.t1
OG0011739	CARHR212600	CP19_g17832_DN3_SP5_c.t1
OG0011740	CARHR161320	CP3_g14199_DN3_SP1_c.t1
OG0011741	CARHR161180	CP3_g14212_DN3_SP1_c.t1
OG0011742	CARHR161090	CP3_g14217_DN3_SP2_c.t1
OG0011743	CARHR161080	CP3_g14218_DN3_SP0_c.t1
OG0011744	CARHR000160	CP1_g36398_DN1_SP0_c.t1, CP1_g36397_DN2_SP0_c.t1
OG0011745	CARHR000200	CP1_g36403_DN3_SP8_c.t1
OG0011746	CARHR000430	CP1_g36424_DN3_SP0_c.t1
OG0011747	CARHR000540	CP1_g36437_DN3_SP7_c.t1
OG0011748	CARHR000720	CP1_g36453_DN3_SP3_c.t1
OG0011749	CARHR000860	CP1_g36467_DN3_SP8_c.t1
OG0011750	CARHR000870	CP1_g36468_DN2_SP4_c.t1
OG0011751	CARHR000890	CP5_g2036_DN2_SP0_c.t1, CP1_g36470_DN3_SP2_c.t1, CP5_g2032_DN3_SP0_c.t1
OG0011752	CARHR000910	CP1_g36472_DN3_SP8_c.t1
OG0011753	CARHR000980	CP1_g36474_DN3_SP1_c.t1
OG0011754	CARHR001120	CP1_g36485_DN3_SP8_c.t1
OG0011755	CARHR001180	CP1_g36488_DN3_SP4_c.t1
OG0011756	CARHR001200	CP1_g36490_DN1_SP0_c.t1
OG0011757	CARHR001270	CP1_g36497_DN2_SP7_c.t1
OG0011758	CARHR001480	CP1_g36516_DN3_SP0_c.t1
OG0011759	CARHR001750	CP1_g36818_DN1_SP0_c.t1
OG0011760	CARHR001790	CP1_g36814_DN3_SP1_c.t1
OG0011761	CARHR001960	CP1_g36804_DN3_SP8_c.t1
OG0011762	CARHR001980	CP1_g36802_DN3_SP0_c.t1
OG0011763	CARHR002030	CP11_g32094_DN2_SP0_c.t1
OG0011764	CARHR002290	CP1_g36773_DN3_SP0_c.t1
OG0011765	CARHR002330	CP1_g36768_DN3_SP6_c.t1
OG0011767	CARHR002950	CP1_g36714_DN3_SP8_c.t1
OG0011768	CARHR003110	CP1_g36699_DN3_SP7_c.t1
OG0011770	CARHR003620	CP1_g36650_DN3_SP0_c.t1
OG0011771	CARHR003690	CP1_g36642_DN3_SP0_c.t1
OG0011772	CARHR003760	CP1_g36636_DN3_SP2_c.t1
OG0011773	CARHR003780	CP1_g36634_DN3_SP8_c.t1
OG0011775	CARHR004070	CP1_g36606_DN3_SP8_c.t1
OG0011776	CARHR004220	CP1_g36594_DN3_SP8_c.t1
OG0011777	CARHR004240	CP1_g36592_DN3_SP8_c.t1
OG0011778	CARHR004310	CP1_g36587_DN3_SP8_c.t1
OG0011779	CARHR205340	CP1_g36834_DN3_SP0_c.t1
OG0011781	CARHR004840, CARHR005100	CP1_g36852_DN3_SP0_c.t1
OG0011782	CARHR054170	CP1_g36864_DN3_SP0_c.t1
OG0011783	CARHR005330	CP1_g36873_DN3_SP7_c.t1
OG0011784	CARHR005470	CP1_g36886_DN3_SP8_c.t1
OG0011785	CARHR005820	CP1_g36916_DN2_SP1_c.t1
OG0011787	CARHR006070	CP1_g36931_DN3_SP2_c.t1
OG0011788	CARHR006200	CP1_g36944_DN3_SP8_c.t1
OG0011789	CARHR006700	CP1_g36986_DN3_SP8_c.t1
OG0011790	CARHR006820	CP1_g36997_DN2_SP0_c.t1
OG0011791	CARHR231810, CARHR257540	CP19_g18211_DN2_SP6_c.t1
OG0011792	CARHR006950	CP1_g37006_DN3_SP8_c.t1
OG0011794	CARHR007550	CP1_g37055_DN3_SP2_c.t1
OG0011795	CARHR007740	CP1_g37073_DN2_SP5_c.t1
OG0011796	CARHR101410	CP12_g30882_DN3_SP3_c.t1
OG0011797	CARHR007920	CP1_g37091_DN3_SP7_c.t1
OG0011798	CARHR008380	CP1_g37131_DN3_SP8_c.t1
OG0011799	CARHR008450	CP1_g37136_DN3_SP2_c.t1
OG0011800	CARHR008610	CP1_g37151_DN3_SP0_c.t1
OG0011802	CARHR008670	CP1_g37157_DN3_SP8_c.t1
OG0011803	CARHR008730	CP1_g37163_DN3_SP5_c.t1
OG0011804	CARHR008760, CARHR086610	CP1_g37166_DN3_SP7_c.t1
OG0011805	CARHR008860	CP1_g37175_DN3_SP4_c.t1
OG0011806	CARHR009020	CP1_g37191_DN3_SP8_c.t1
OG0011807	CARHR009980	CP1_g37278_DN3_SP8_c.t1
OG0011808	CARHR009180	CP1_g37201_DN1_SP0_c.t1
OG0011809	CARHR009440	CP1_g37227_DN3_SP3_c.t1
OG0011811	CARHR009540	CP1_g37237_DN3_SP8_c.t1
OG0011812	CARHR009730	CP1_g37256_DN2_SP6_c.t1
OG0011813	CARHR009920	CP1_g37273_DN3_SP1_c.t1
OG0011814	CARHR010160	CP1_g37291_DN3_SP3_c.t1
OG0011815	CARHR010670	CP1_g37343_DN3_SP2_c.t1
OG0011816	CARHR234710	CP5_g1303_DN3_SP6_c.t1
OG0011817	CARHR010910	CP1_g37371_DN3_SP2_c.t1
OG0011818	CARHR011120	CP1_g37389_DN3_SP8_c.t1
OG0011819	CARHR183360, CARHR010430, CARHR183340, CARHR040250	CP8_g52790_DN2_SP0_c.t1, CP13_g20257_DN2_SP0_c.t1
OG0011820	CARHR011220	CP1_g37399_DN3_SP8_c.t1
OG0011821	CARHR011570	CP1_g37424_DN3_SP0_c.t1
OG0011822	CARHR011750	CP1_g37444_DN3_SP1_c.t1
OG0011823	CARHR012130	CP1_g37480_DN3_SP8_c.t1
OG0011824	CARHR012270	CP1_g37501_DN2_SP0_c.t1
OG0011825	CARHR012280	CP1_g37502_DN3_SP8_c.t1
OG0011826	CARHR012380	CP1_g37511_DN3_SP0_c.t1
OG0011827	CARHR012420	CP1_g37514_DN3_SP0_c.t1
OG0011829	CARHR012530	CP1_g37524_DN3_SP8_c.t1
OG0011830	CARHR012630	CP1_g37537_DN3_SP8_c.t1
OG0011831	CARHR012800	CP1_g37551_DN3_SP7_c.t1
OG0011832	CARHR013060	CP1_g37576_DN3_SP0_c.t1
OG0011833	CARHR013120	CP1_g37582_DN3_SP0_c.t1
OG0011834	CARHR013560	CP1_g37622_DN1_SP0_c.t1
OG0011835	CARHR013680	CP1_g37631_DN3_SP7_c.t1
OG0011836	CARHR013690	CP1_g37632_DN3_SP1_c.t1
OG0011837	CARHR013750	CP1_g37638_DN2_SP8_c.t1
OG0011838	CARHR013920	CP1_g37656_DN2_SP0_c.t1
OG0011839	CARHR014000	CP1_g37664_DN2_SP0_c.t1
OG0011840	CARHR014200	CP1_g37685_DN3_SP0_c.t1
OG0011841	CARHR014290	CP1_g37694_DN3_SP0_c.t1
OG0011842	CARHR014300	CP1_g37695_DN3_SP0_c.t1
OG0011843	CARHR015240	CP1_g37781_DN3_SP1_c.t1
OG0011844	CARHR015260	CP1_g37783_DN3_SP8_c.t1
OG0011845	CARHR015300	CP1_g37786_DN3_SP0_c.t1
OG0011846	CARHR015650	CP1_g37820_DN3_SP8_c.t1
OG0011847	CARHR015700	CP1_g37823_DN3_SP0_c.t1
OG0011848	CARHR015740	CP1_g37826_DN3_SP0_c.t1
OG0011849	CARHR016090	CP7_g46174_DN3_SP0_c.t1
OG0011850	CARHR016160	CP7_g46168_DN3_SP0_c.t1
OG0011851	CARHR016350	CP7_g46151_DN3_SP0_c.t1
OG0011852	CARHR016570	CP7_g46128_DN3_SP4_c.t1
OG0011853	CARHR016790	CP7_g46110_DN3_SP6_c.t1
OG0011854	CARHR016890	CP7_g46102_DN2_SP0_c.t1
OG0011855	CARHR017180	CP7_g46076_DN3_SP8_c.t1
OG0011856	CARHR017230	CP7_g46071_DN3_SP4_c.t1
OG0011857	CARHR017340	CP7_g46061_DN3_SP4_c.t1
OG0011858	CARHR017780	CP7_g46024_DN3_SP4_c.t1
OG0011859	CARHR017800	CP7_g46022_DN3_SP8_c.t1
OG0011860	CARHR017960	CP7_g46009_DN3_SP1_c.t1
OG0011861	CARHR018300	CP7_g45979_DN3_SP0_c.t1
OG0011862	CARHR018390	CP7_g45971_DN3_SP0_c.t1
OG0011863	CARHR018420	CP7_g45968_DN3_SP6_c.t1
OG0011864	CARHR018460	CP7_g45964_DN3_SP4_c.t1
OG0011865	CARHR018540	CP7_g45958_DN3_SP1_c.t1
OG0011866	CARHR018740	CP7_g45939_DN3_SP5_c.t1
OG0011867	CARHR019040	CP7_g45914_DN3_SP0_c.t1
OG0011868	CARHR019050	CP7_g45913_DN3_SP3_c.t1
OG0011869	CARHR019370	CP7_g45880_DN3_SP8_c.t1
OG0011870	CARHR019830	CP7_g45833_DN3_SP7_c.t1
OG0011871	CARHR020070	CP7_g45806_DN2_SP0_c.t1
OG0011872	CARHR020090	CP7_g45803_DN3_SP1_c.t1
OG0011873	CARHR020140	CP7_g45798_DN3_SP8_c.t1
OG0011874	CARHR020430	CP7_g45769_DN3_SP3_c.t1
OG0011875	CARHR020500	CP7_g45763_DN3_SP8_c.t1
OG0011876	CARHR020560	CP7_g45757_DN3_SP8_c.t1
OG0011877	CARHR020830	CP7_g45728_DN2_SP2_c.t1
OG0011878	CARHR020890	CP7_g45724_DN3_SP0_c.t1
OG0011879	CARHR020930	CP7_g45719_DN3_SP1_c.t1
OG0011880	CARHR021040	CP7_g45708_DN3_SP8_c.t1
OG0011881	CARHR021060	CP7_g45706_DN3_SP6_c.t1
OG0011882	CARHR057230	CP9_g27801_DN3_SP0_c.t1
OG0011883	CARHR021210	CP7_g45693_DN3_SP2_c.t1
OG0011884	CARHR021220	CP7_g45692_DN3_SP2_c.t1
OG0011885	CARHR021260	CP7_g45686_DN3_SP3_c.t1
OG0011886	CARHR022040	CP7_g45610_DN3_SP8_c.t1
OG0011887	CARHR022050	CP7_g45609_DN3_SP0_c.t1
OG0011888	CARHR023030	CP7_g45519_DN3_SP1_c.t1
OG0011889	CARHR222800	CP6_g7205_DN2_SP0_c.t1
OG0011890	CARHR023100	CP7_g45509_DN3_SP8_c.t1
OG0011891	CARHR184830	CP16_g55032_DN3_SP0_c.t1
OG0011892	CARHR023240	CP7_g45496_DN3_SP0_c.t1
OG0011893	CARHR023290	CP7_g45492_DN3_SP5_c.t1
OG0011894	CARHR291110	CP9_g28781_DN3_SP6_c.t1
OG0011895	CARHR216690	CP5_g2060_DN3_SP6_c.t1
OG0011896	CARHR291170	CP9_g28775_DN3_SP0_c.t1
OG0011897	CARHR286600	CP13_g19178_DN3_SP8_c.t1
OG0011898	CARHR064460	CP9_g28745_DN3_SP7_c.t1
OG0011899	CARHR064330	CP9_g28731_DN3_SP4_c.t1
OG0011900	CARHR064280	CP9_g28726_DN3_SP2_c.t1
OG0011901	CARHR064150	CP9_g28710_DN2_SP0_c.t1
OG0011902	CARHR063640	CP9_g28659_DN3_SP3_c.t1
OG0011903	CARHR063330	CP9_g28634_DN3_SP5_c.t1
OG0011904	CARHR147180, CARHR157540, CARHR163470, CARHR032140	CP7_g44619_DN3_SP0_c.t1
OG0011905	CARHR115660	CP16_g55527_DN2_SP0_c.t1
OG0011906	CARHR048110	CP2_g48942_DN3_SP1_c.t1
OG0011907	CARHR048660	CP2_g48978_DN3_SP0_c.t1
OG0011908	CARHR048670	CP2_g48979_DN3_SP1_c.t1
OG0011909	CARHR048900	CP2_g48995_DN3_SP4_c.t1
OG0011910	CARHR048960, CARHR289620, CARHR050440	CP2_g48996_DN3_SP0_c.t1
OG0011911	CARHR049130	CP2_g49009_DN3_SP3_c.t1
OG0011912	CARHR049570	CP16_g54729_DN3_SP1_c.t1
OG0011913	CARHR049730, CARHR049660, CARHR049770, CARHR049650	CP2_g49044_DN3_SP3_c.t1
OG0011914	CARHR049820	CP2_g49053_DN3_SP3_c.t1
OG0011915	CARHR050410	CP2_g49084_DN3_SP8_c.t1
OG0011917	CARHR050570	CP2_g49097_DN3_SP8_c.t1
OG0011918	CARHR050670	CP2_g49107_DN3_SP5_c.t1
OG0011919	CARHR103570	CP17_g6014_DN3_SP8_c.t1
OG0011920	CARHR052150	CP2_g49188_DN3_SP8_c.t1
OG0011921	CARHR052050	CP2_g49190_DN3_SP8_c.t1, CP3_g15695_DN3_SP0_c.t1
OG0011922	CARHR051740	CP2_g49231_DN3_SP3_c.t1
OG0011923	CARHR052450	CP2_g49252_DN3_SP8_c.t1
OG0011924	CARHR052670	CP2_g49279_DN3_SP2_c.t1
OG0011925	CARHR052760	CP2_g49291_DN3_SP0_c.t1
OG0011926	CARHR052780	CP2_g49286_DN3_SP8_c.t1
OG0011927	CARHR053070	CP2_g49329_DN3_SP0_c.t1
OG0011928	CARHR053180	CP2_g49336_DN3_SP3_c.t1
OG0011929	CARHR053240	CP2_g49345_DN3_SP0_c.t1
OG0011930	CARHR053410	CP2_g49365_DN3_SP8_c.t1
OG0011931	CARHR053420	CP2_g49366_DN3_SP1_c.t1
OG0011933	CARHR054480	CP2_g49566_DN3_SP8_c.t1
OG0011934	CARHR049350, CARHR055040	CP2_g49879_DN3_SP8_c.t1
OG0011935	CARHR055170	CP2_g49893_DN3_SP0_c.t1
OG0011936	CARHR172220, CARHR289840	CP2_g49963_DN3_SP5_c.t1
OG0011937	CARHR289830, CARHR166650	CP2_g49964_DN3_SP1_c.t1
OG0011938	CARHR046790	CP2_g48873_DN3_SP6_c.t1
OG0011939	CARHR046760	CP13_g19104_DN3_SP0_c.t1
OG0011940	CARHR046450	CP13_g19069_DN3_SP0_c.t1
OG0011941	CARHR046390	CP13_g19060_DN2_SP0_c.t1, CP13_g19062_DN3_SP8_c.t1
OG0011942	CARHR046380	CP13_g19061_DN3_SP0_c.t1
OG0011943	CARHR046290	CP13_g19051_DN3_SP1_c.t1
OG0011944	CARHR046280	CP13_g19049_DN2_SP5_c.t1
OG0011945	CARHR175340	CP13_g19865_DN3_SP1_c.t1
OG0011946	CARHR175050	CP13_g19853_DN3_SP8_c.t1
OG0011947	CARHR280530	CP2_g47639_DN3_SP0_c.t1
OG0011948	CARHR175000	CP13_g19845_DN3_SP0_c.t1
OG0011949	CARHR174890	CP13_g19840_DN3_SP6_c.t1
OG0011950	CARHR231740	CP19_g18217_DN3_SP0_c.t1
OG0011951	CARHR174810	CP13_g19834_DN3_SP6_c.t1
OG0011953	CARHR173650	CP13_g19727_DN3_SP0_c.t1
OG0011954	CARHR173600	CP13_g19722_DN2_SP8_c.t1
OG0011955	CARHR173560	CP13_g19717_DN3_SP7_c.t1
OG0011956	CARHR025420	CP7_g45290_DN3_SP8_c.t1
OG0011957	CARHR286860	CP6_g8917_DN3_SP8_c.t1
OG0011958	CARHR252040	CP11_g31926_DN3_SP0_c.t1
OG0011959	CARHR252150	CP11_g31924_DN3_SP1_c.t1
OG0011960	CARHR115470	CP16_g55688_DN3_SP0_c.t1
OG0011961	CARHR252480	CP11_g31900_DN1_SP0_c.t1
OG0011962	CARHR237220	CP5_g1060_DN3_SP2_c.t1
OG0011963	CARHR237800	CP5_g1018_DN3_SP8_c.t1
OG0011964	CARHR222530	CP6_g7233_DN3_SP8_c.t1
OG0011965	CARHR261980	CP5_g1425_DN3_SP7_c.t1
OG0011966	CARHR134570	CP4_g24753_DN2_SP0_c.t1
OG0011967	CARHR222590	CP6_g7228_DN3_SP8_c.t1
OG0011968	CARHR037910	CP1_g38303_DN3_SP2_c.t1
OG0011969	CARHR038020	CP1_g38291_DN3_SP0_c.t1
OG0011970	CARHR038040	CP1_g38288_DN3_SP8_c.t1
OG0011971	CARHR024290	CP7_g45396_DN3_SP2_c.t1
OG0011972	CARHR038150	CP8_g53322_DN3_SP0_c.t1, CP1_g38276_DN3_SP0_c.t1, CP8_g53321_DN3_SP0_c.t1
OG0011973	CARHR284500	CP1_g38273_DN3_SP0_c.t1
OG0011974	CARHR038970	CP1_g38218_DN3_SP2_c.t1
OG0011975	CARHR117530	CP16_g55124_DN3_SP8_c.t1
OG0011976	CARHR068210	CP9_g29126_DN3_SP4_c.t1
OG0011977	CARHR143600	CP10_g43571_DN3_SP1_c.t1
OG0011978	CARHR293940	CP5_g2_DN2_SP0_c.t1
OG0011979	CARHR294050	CP5_g14_DN3_SP0_c.t1
OG0011980	CARHR294070	CP5_g16_DN3_SP4_c.t1
OG0011981	CARHR294100	CP5_g19_DN2_SP8_c.t1
OG0011982	CARHR294170	CP9_g28538_DN3_SP0_c.t1
OG0011983	CARHR294450, CARHR053140, CARHR053160	CP5_g55_DN3_SP0_c.t1
OG0011984	CARHR247710	CP5_g87_DN3_SP1_c.t1
OG0011985	CARHR247700	CP5_g88_DN3_SP8_c.t1
OG0011986	CARHR247690	CP5_g89_DN3_SP8_c.t1
OG0011987	CARHR247390	CP5_g113_DN2_SP0_c.t1
OG0011988	CARHR247340	CP5_g119_DN3_SP0_c.t1
OG0011989	CARHR247320	CP5_g121_DN3_SP8_c.t1
OG0011990	CARHR247040	CP5_g148_DN3_SP0_c.t1
OG0011991	CARHR246430	CP5_g210_DN3_SP1_c.t1
OG0011992	CARHR246340	CP5_g218_DN3_SP7_c.t1
OG0011993	CARHR246160	CP5_g235_DN3_SP8_c.t1
OG0011995	CARHR245930	CP5_g255_DN3_SP3_c.t1
OG0011996	CARHR245890	CP5_g259_DN3_SP3_c.t1
OG0011997	CARHR245860	CP5_g262_DN3_SP4_c.t1
OG0011998	CARHR245590	CP5_g291_DN3_SP8_c.t1
OG0011999	CARHR245480	CP5_g303_DN3_SP8_c.t1
OG0012000	CARHR245470	CP5_g304_DN3_SP8_c.t1
OG0012001	CARHR245440	CP5_g308_DN3_SP8_c.t1
OG0012002	CARHR245420	CP5_g309_DN3_SP0_c.t1
OG0012003	CARHR245310, CARHR245300	CP5_g321_DN3_SP4_c.t1
OG0012004	CARHR245140	CP5_g338_DN3_SP8_c.t1
