Orthogroup	Cardamine_hirsuta	Noccaea_praecox
OG0008840	CARHR036570	Np004G2015800
OG0008841	CARHR036740	Np004G2011400
OG0008842	CARHR027240	Np004G2105700
OG0008843	CARHR027360	Np004G2107100
OG0008844	CARHR027620	Np004G2109800
OG0008845	CARHR101480	Np007G3878400
OG0008846	CARHR027790	Np004G2112100
OG0008847	CARHR027910	Np004G2113800, Np005G2668800
OG0008848	CARHR028270	Np004G2118300
OG0008849	CARHR028550	Np004G2121200
OG0008850	CARHR028560	Np004G2121300
OG0008851	CARHR028600	Np004G2123400
OG0008852	CARHR029020, CARHR028980	Np004G2128500
OG0008853	CARHR182370, CARHR182330	Np001G0165800
OG0008854	CARHR029120	Np004G2129500
OG0008855	CARHR029500	Np004G2131400
OG0008856	CARHR029400	Np004G2132400
OG0008857	CARHR029710	Np004G2136500
OG0008858	CARHR030130	Np004G2141900
OG0008859	CARHR030160	Np004G2142300
OG0008860	CARHR054980	Np004G2144200
OG0008861	CARHR030290	Np004G2145900
OG0008862	CARHR030350	Np004G2147300
OG0008863	CARHR030480	Np004G2012100
OG0008864	CARHR030510	Np004G2149400
OG0008865	CARHR158120, CARHR030720	Np004G2155200, Np003G1614500
OG0008866	CARHR030760	Np004G2155400
OG0008867	CARHR258010	Np003G1728400
OG0008868	CARHR287040	Np004G2160800
OG0008869	CARHR031150	Np004G2170900
OG0008870	CARHR031300	Np004G2175300
OG0008871	CARHR031710	Np004G2051000
OG0008872	CARHR032000	Np004G2054300
OG0008873	CARHR129450	Np006G3407200
OG0008874	CARHR145020	Np001G0254200
OG0008875	CARHR145280	Np001G0251200
OG0008876	CARHR145730	Np001G0246600
OG0008877	CARHR172360	Np001G0681600
OG0008878	CARHR280950	Np001G0011500
OG0008879	CARHR280920	Np001G0011700
OG0008880	CARHR280900	Np001G0012000
OG0008881	CARHR280750	Np001G0015000
OG0008882	CARHR280730	Np001G0015200
OG0008883	CARHR280710	Np001G0015400
OG0008884	CARHR036590, CARHR280630	Np001G0016000
OG0008885	CARHR280540	Np001G0017100
OG0008886	CARHR280350	Np001G0019500
OG0008887	CARHR280310	Np001G0020100
OG0008888	CARHR280120	Np005G2668500, Np001G0022600
OG0008889	CARHR280040	Np001G0023500
OG0008890	CARHR279940	Np001G0024500
OG0008891	CARHR279640	Np001G0027900
OG0008892	CARHR279610	Np001G0028300
OG0008893	CARHR279520	Np001G0029100
OG0008894	CARHR279200	Np001G0032800
OG0008895	CARHR279050	Np001G0035500
OG0008896	CARHR279040	Np001G0035600
OG0008897	CARHR279020	Np001G0035800
OG0008898	CARHR293750	Np001G0036800
OG0008899	CARHR293840	Np001G0600400, Np001G0037800
OG0008900	CARHR278830	Np001G0039600
OG0008901	CARHR278610	Np001G0042300
OG0008902	CARHR278260	Np001G0046400
OG0008903	CARHR278150	Np001G0047900
OG0008904	CARHR277970	Np001G0050700
OG0008905	CARHR277850	Np001G0052000
OG0008906	CARHR277790	Np001G0052600
OG0008907	CARHR277710	Np001G0053500
OG0008909	CARHR277330	Np001G0059000
OG0008910	CARHR277190	Np001G0060900
OG0008911	CARHR277070	Np001G0062200
OG0008912	CARHR276750	Np001G0067500
OG0008913	CARHR276660	Np001G0068500
OG0008914	CARHR276600	Np001G0069000
OG0008915	CARHR276530	Np001G0069600, Np001G0069900
OG0008916	CARHR276450, CARHR156590	Np001G0071000
OG0008917	CARHR276340	Np001G0072100
OG0008918	CARHR276300	Np001G0072600
OG0008919	CARHR276210	Np001G0073900
OG0008920	CARHR276140	Np001G0075000
OG0008921	CARHR276070	Np001G0075500
OG0008922	CARHR275920	Np001G0077800
OG0008923	CARHR275840	Np001G0079100
OG0008924	CARHR275810	Np001G0084400
OG0008925	CARHR275780	Np001G0084800
OG0008926	CARHR275620	Np001G0086200
OG0008927	CARHR275530	Np001G0087300
OG0008928	CARHR275200	Np001G0092100
OG0008929	CARHR274840	Np001G0095500
OG0008930	CARHR190490	Np001G0100200
OG0008931	CARHR190380	Np001G0102000
OG0008932	CARHR190350	Np001G0102500
OG0008933	CARHR190230	Np001G0103900
OG0008934	CARHR190200	Np001G0104300
OG0008935	CARHR190060	Np001G0105700
OG0008936	CARHR190030	Np001G0106200
OG0008937	CARHR189940	Np001G0106900
OG0008938	CARHR189620	Np001G0110700
OG0008939	CARHR189310	Np001G0114100
OG0008940	CARHR189020	Np001G0117500
OG0008942	CARHR188870	Np001G0118900
OG0008943	CARHR188850	Np001G0119300
OG0008944	CARHR188770	Np001G0120100
OG0008945	CARHR188510	Np001G0122600
OG0008946	CARHR188480, CARHR150640, CARHR188460	Np001G0122800
OG0008947	CARHR188340	Np001G0124600
OG0008948	CARHR188320	Np001G0125200
OG0008949	CARHR188220	Np001G0126500
OG0008950	CARHR188060	Np001G0128100
OG0008951	CARHR187630	Np001G0133700
OG0008952	CARHR187560	Np001G0134900
OG0008953	CARHR187150	Np001G0138300
OG0008954	CARHR193340	Np003G1476000
OG0008955	CARHR193260	Np003G1477400
OG0008956	CARHR064710	Np003G1476500
OG0008957	CARHR193300	Np003G1476400
OG0008958	CARHR193310	Np003G1476300
OG0008959	CARHR193330	Np003G1476100
OG0008960	CARHR193170	Np003G1478100
OG0008961	CARHR193160	Np003G1478200
OG0008962	CARHR233770, CARHR193150	Np003G1478300
OG0008963	CARHR192970	Np003G1481000
OG0008964	CARHR192940	Np003G1481300
OG0008965	CARHR192700	Np003G1483800
OG0008967	CARHR192620	Np003G1484500
OG0008969	CARHR192310	Np003G1487700
OG0008970	CARHR192110	Np003G1490200
OG0008971	CARHR192000	Np003G1491600
OG0008972	CARHR191980	Np003G1491800
OG0008973	CARHR191890	Np003G1493200
OG0008974	CARHR191860	Np003G1493700
OG0008975	CARHR191820	Np003G1494400
OG0008976	CARHR191800	Np003G1494900
OG0008977	CARHR191620	Np003G1498500
OG0008978	CARHR191500	Np003G1499800
OG0008979	CARHR191360	Np003G1502300, Np007G3794200
OG0008980	CARHR191190	Np003G1504000
OG0008981	CARHR191140	Np003G1504300
OG0008982	CARHR190950	Np003G1507500
OG0008983	CARHR267210	Np003G1621400, Np003G1621300
OG0008984	CARHR190720	Np003G1510000
OG0008985	CARHR190530	Np003G1513100
OG0008986	CARHR274380	Np003G1514800
OG0008987	CARHR274010	Np003G1519200
OG0008988	CARHR118670, CARHR273890	Np003G1520400
OG0008989	CARHR273620	Np003G1523100
OG0008990	CARHR273580	Np003G1523400
OG0008991	CARHR273370	Np003G1525700
OG0008992	CARHR273470, CARHR273450	Np003G1524800
OG0008993	CARHR273340	Np003G1526000
OG0008994	CARHR285400	Np003G1534600
OG0008995	CARHR285370	Np003G1535200
OG0008996	CARHR285240	Np003G1537000
OG0008997	CARHR285200	Np003G1537300
OG0008999	CARHR272510	Np003G1541900
OG0009000	CARHR272240	Np003G1545700
OG0009001	CARHR272110	Np003G1547000
OG0009002	CARHR271970	Np003G1548800
OG0009003	CARHR021430	Np004G2344600
OG0009004	CARHR271850	Np003G1550200
OG0009005	CARHR072010	Np002G0733200
OG0009006	CARHR271660	Np003G1552000
OG0009007	CARHR271390	Np003G1557200
OG0009008	CARHR271320	Np003G1558500
OG0009009	CARHR271170	Np003G1560600
OG0009010	CARHR271100	Np003G1561400
OG0009011	CARHR271080	Np003G1561900
OG0009012	CARHR270990	Np003G1563200
OG0009013	CARHR270970	Np003G1563400
OG0009014	CARHR270960	Np003G1563600
OG0009015	CARHR270720	Np003G1566800
OG0009016	CARHR270710	Np003G1567300
OG0009017	CARHR270630	Np003G1569100
OG0009018	CARHR270590	Np003G1569700
OG0009019	CARHR270540	Np003G1571400
OG0009020	CARHR270500	Np003G1571800
OG0009021	CARHR270270	Np003G1574000
OG0009022	CARHR270230	Np003G1574500
OG0009023	CARHR269800	Np003G1579600
OG0009024	CARHR269780	Np003G1579800
OG0009025	CARHR269620	Np003G1582100
OG0009026	CARHR269690	Np003G1581000
OG0009027	CARHR269340	Np003G1585600
OG0009028	CARHR269330	Np003G1586200
OG0009029	CARHR269240	Np003G1587000
OG0009030	CARHR268930	Np003G1593800
OG0009031	CARHR268920	Np003G1593900
OG0009032	CARHR268860	Np003G1595400
OG0009034	CARHR268570	Np003G1603900
OG0009035	CARHR268490	Np003G1604800
OG0009036	CARHR268470	Np003G1605100
OG0009038	CARHR268320	Np003G1607500
OG0009039	CARHR158550	Np001G0505100
OG0009040	CARHR158130	Np001G0502100
OG0009041	CARHR158100	Np001G0501900
OG0009042	CARHR157930	Np001G0499500
OG0009043	CARHR157850	Np001G0499000
OG0009044	CARHR157710	Np001G0496100
OG0009045	CARHR157530	Np003G1782600, Np001G0494200
OG0009046	CARHR267420	Np003G1624000
OG0009047	CARHR267560	Np003G1625100
OG0009048	CARHR250540, CARHR034320	Np003G1867900
OG0009049	CARHR251150	Np003G1860800
OG0009050	CARHR115500	Np006G3633900
OG0009051	CARHR205740	Np003G1333600
OG0009052	CARHR217830, CARHR217820	Np005G3102400
OG0009053	CARHR046320	Np002G1246600
OG0009054	CARHR206330	Np003G1325600
OG0009055	CARHR206520	Np003G1323500
OG0009056	CARHR206750, CARHR206760	Np003G1320100
OG0009057	CARHR207160	Np003G1318100, Np003G1319700
OG0009058	CARHR207010	Np003G1316600
OG0009059	CARHR206950	Np003G1315800
OG0009060	CARHR194530	Np003G1463200
OG0009061	CARHR194540	Np003G1460700, Np003G1463100
OG0009062	CARHR026320	Np004G2094700
OG0009063	CARHR206770	Np003G1313600
OG0009064	CARHR026460	Np004G2095200
OG0009065	CARHR207220	Np003G1312600, Np004G2360000
OG0009066	CARHR207210	Np003G1312500
OG0009067	CARHR207490	Np003G1307700
OG0009068	CARHR207590	Np003G1307000
OG0009069	CARHR034480	Np003G1306000
OG0009070	CARHR207790	Np003G1304800
OG0009071	CARHR207840	Np003G1304300
OG0009072	CARHR207950	Np003G1302800
OG0009073	CARHR208040	Np003G1300200
OG0009074	CARHR208070	Np003G1300100
OG0009075	CARHR137850	Np006G3280000
OG0009076	CARHR208200	Np003G1298600
OG0009077	CARHR208270	Np003G1297400
OG0009078	CARHR208280	Np003G1297300
OG0009079	CARHR208450	Np003G1294700
OG0009080	CARHR208820	Np003G1290400
OG0009081	CARHR208960	Np003G1288800
OG0009082	CARHR209030	Np003G1287700
OG0009083	CARHR209060	Np003G1287000
OG0009084	CARHR248490	Np003G1894000
OG0009085	CARHR209260	Np003G1285100
OG0009086	CARHR209330	Np003G1284400
OG0009087	CARHR209390	Np003G1283700
OG0009088	CARHR209470	Np003G1282600
OG0009089	CARHR209540	Np003G1282200
OG0009090	CARHR209570	Np003G1281800
OG0009091	CARHR257380	Np003G1716400
OG0009092	CARHR209630	Np003G1281100
OG0009093	CARHR209810, CARHR209800	Np003G1279500
OG0009094	CARHR209820	Np003G1279400
OG0009095	CARHR210020	Np003G1275300
OG0009096	CARHR210120	Np003G1273900
OG0009097	CARHR210180	Np003G1273100
OG0009098	CARHR210440	Np003G1270800
OG0009100	CARHR210840	Np003G1267600
OG0009101	CARHR211020	Np003G1265600
OG0009102	CARHR211140	Np003G1264300
OG0009103	CARHR211230	Np003G1262500
OG0009104	CARHR211340	Np003G1261300
OG0009105	CARHR211940	Np003G1253200
OG0009106	CARHR212000	Np003G1252700
OG0009108	CARHR212120	Np003G1251600
OG0009109	CARHR229670	Np003G1251200
OG0009110	CARHR212150	Np003G1251300
OG0009111	CARHR212340	Np003G1248800
OG0009112	CARHR261350	Np005G3180500
OG0009113	CARHR213690	Np005G3183300
OG0009114	CARHR213670	Np005G3183400
OG0009115	CARHR213410	Np005G3186100
OG0009115	CARHR148250	Np001G0216100
OG0009116	CARHR213320	Np005G3187800
OG0009117	CARHR213290	Np005G3188100
OG0009118	CARHR213270	Np005G3188300
OG0009119	CARHR082660	Np002G1060300
OG0009120	CARHR212590	Np005G3201900
OG0009121	CARHR074500	Np002G0703900
OG0009122	CARHR074540	Np002G0703100
OG0009123	CARHR074580	Np002G0702600
OG0009124	CARHR074660	Np002G0702100
OG0009126	CARHR074390	Np002G0705200
OG0009127	CARHR074370	Np002G0705400
OG0009128	CARHR074340	Np002G0705700
OG0009129	CARHR074290	Np005G3096700
OG0009130	CARHR074250	Np002G0706900
OG0009131	CARHR074160	Np002G0707800
OG0009132	CARHR074060	Np002G0710000
OG0009133	CARHR073930	Np002G0710600
OG0009134	CARHR073890	Np002G0711400
OG0009135	CARHR073880	Np002G0711500
OG0009136	CARHR073710	Np002G0713300
OG0009137	CARHR073620	Np002G0714400
OG0009138	CARHR073510	Np002G0716100
OG0009139	CARHR073490	Np002G0716300
OG0009140	CARHR073460	Np002G0716800
OG0009141	CARHR073140	Np002G0721200
OG0009142	CARHR072760	Np002G0726100
OG0009143	CARHR072550	Np002G0728000
OG0009144	CARHR072340	Np002G0730000
OG0009145	CARHR072240	Np002G0731200
OG0009146	CARHR072080	Np002G0732500
OG0009147	CARHR071940	Np002G0734400
OG0009148	CARHR071900	Np002G0734700
OG0009149	CARHR071880	Np002G0734800
OG0009150	CARHR071560	Np002G0738300
OG0009151	CARHR071510	Np002G0739200
OG0009152	CARHR071330	Np002G0743400
OG0009153	CARHR049880	Np001G0436800
OG0009154	CARHR071260	Np002G0744900
OG0009155	CARHR071200	Np002G0745700
OG0009156	CARHR070880	Np002G0750100
OG0009157	CARHR070870	Np002G0750200
OG0009158	CARHR070770	Np002G0751700
OG0009159	CARHR256330, CARHR070690	Np002G0752300
OG0009161	CARHR070530	Np002G0755100
OG0009163	CARHR070040	Np002G0763900
OG0009164	CARHR070000	Np002G0764300
OG0009165	CARHR069870	Np002G0766500, Np003G1597600, Np003G1598900
OG0009166	CARHR069690	Np002G0769000
OG0009167	CARHR034210	Np004G1917500
OG0009168	CARHR088750	Np005G3120400, Np007G4063900
OG0009169	CARHR069540	Np002G0771000
OG0009170	CARHR069480	Np002G0771600
OG0009171	CARHR069090	Np002G0776500
OG0009172	CARHR105000	Np007G3801300
OG0009173	CARHR068690	Np002G0781100
OG0009174	CARHR068580	Np002G0782000
OG0009175	CARHR068540	Np002G0782400
OG0009176	CARHR107770	Np007G3757100
OG0009177	CARHR107810	Np007G3756900
OG0009178	CARHR107960	Np007G3755600
OG0009179	CARHR108390	Np007G3752400
OG0009180	CARHR158980	Np001G0510200
OG0009181	CARHR267890	Np003G1632400
OG0009182	CARHR267880	Np003G1632300
OG0009183	CARHR267850	Np003G1631800
OG0009184	CARHR046000	Np004G1901100
OG0009185	CARHR045730	Np004G1904000
OG0009186	CARHR045630	Np004G1905100
OG0009187	CARHR045560	Np004G1905800, Np004G1905000
OG0009188	CARHR045370	Np004G1907700
OG0009189	CARHR044980	Np004G1912300
OG0009190	CARHR044910	Np004G1913200
OG0009191	CARHR044380	Np004G1920600
OG0009192	CARHR044090	Np004G1924400
OG0009193	CARHR044070	Np004G1924600
OG0009194	CARHR044040	Np004G1925000
OG0009196	CARHR043740	Np004G1928500
OG0009197	CARHR043720	Np004G1928700
OG0009198	CARHR043680	Np004G1929900, Np004G1928900
OG0009199	CARHR070940	Np002G0890800, Np002G0891600
OG0009200	CARHR043420	Np004G1933600
OG0009201	CARHR130260	Np006G3397200
OG0009203	CARHR130440	Np006G3395100
OG0009204	CARHR130470	Np006G3394800
OG0009205	CARHR130750	Np006G3391300
OG0009206	CARHR233750	Np005G2796100
OG0009207	CARHR131240, CARHR131250, CARHR131310	Np006G3382600
OG0009209	CARHR150990	Np001G0447000
OG0009210	CARHR151500	Np001G0442900
OG0009211	CARHR152070	Np001G0193000
OG0009212	CARHR260070	Np003G1750200
OG0009213	CARHR258440	Np003G1737000
OG0009214	CARHR266040	Np003G1648500
OG0009215	CARHR216730	Np005G3107900, Np005G3106200
OG0009216	CARHR217140, CARHR217150	Np005G3096200
OG0009217	CARHR217810	Np005G3101700
OG0009218	CARHR218110	Np005G3074400
OG0009219	CARHR218150	Np005G3075400
OG0009220	CARHR218970	Np005G3088900
OG0009221	CARHR220270	Np005G3060300
OG0009222	CARHR220290	Np005G3059700
OG0009223	CARHR246460	Np005G2625900
OG0009224	CARHR221250	Np005G3043000
OG0009225	CARHR221330	Np005G3042400
OG0009226	CARHR221870	Np005G3035300
OG0009227	CARHR221930	Np005G3034400
OG0009228	CARHR222220	Np005G3028900
OG0009229	CARHR222330	Np005G3027900
OG0009230	CARHR065980	Np002G0816400
OG0009231	CARHR066020	Np002G0815900
OG0009232	CARHR066070	Np002G0815000
OG0009233	CARHR066150	Np002G0814200
OG0009234	CARHR066510	Np002G0810800
OG0009235	CARHR066540	Np002G0810200
OG0009237	CARHR066930	Np002G0802000
OG0009238	CARHR067030	Np002G0806700, Np002G0800900
OG0009239	CARHR067260	Np002G0797000
OG0009240	CARHR067270	Np002G0796600
OG0009241	CARHR186440, CARHR286000	Np001G0167000
OG0009242	CARHR067520	Np002G0794700
OG0009243	CARHR067630	Np002G0793400
OG0009244	CARHR061380	Np002G0888700
OG0009245	CARHR061640	Np002G0883100
OG0009246	CARHR061790	Np002G0878800
OG0009247	CARHR061910	Np002G0876200
OG0009248	CARHR062150	Np002G0873300
OG0009249	CARHR236280	Np005G2763500
OG0009250	CARHR236420	Np005G2761400
OG0009251	CARHR236440	Np005G2761200
OG0009252	CARHR236520	Np005G2759800
OG0009253	CARHR236620	Np005G2758800
OG0009254	CARHR236730	Np005G2757000
OG0009255	CARHR266240	Np003G1644300
OG0009256	CARHR047320	Np002G1233100
OG0009257	CARHR047280, CARHR047310	Np002G1233200
OG0009258	CARHR046980	Np002G1235100
OG0009259	CARHR262180	Np005G3164400
OG0009260	CARHR102650	Np006G3415700
OG0009261	CARHR261850	Np005G3171500
OG0009262	CARHR261830, CARHR261840	Np005G3171700
OG0009263	CARHR261820	Np005G3172600, Np004G1950200
OG0009264	CARHR257390	Np003G1716600
OG0009265	CARHR153160	Np001G0186600
OG0009266	CARHR149240	Np001G0204000
OG0009267	CARHR149170	Np001G0204900
OG0009268	CARHR149060	Np001G0205600
OG0009269	CARHR142580	Np006G3217600
OG0009270	CARHR148950	Np001G0206200
OG0009271	CARHR148660	Np001G0209200
OG0009272	CARHR148190	Np001G0216800
OG0009273	CARHR148150	Np001G0217100
OG0009274	CARHR148140	Np001G0217200
OG0009275	CARHR148100	Np001G0217400
OG0009276	CARHR148080	Np001G0217600
OG0009277	CARHR148000	Np001G0218700
OG0009278	CARHR147980	Np001G0218900
OG0009279	CARHR147840	Np001G0220300
OG0009280	CARHR147680	Np001G0222700
OG0009281	CARHR147450	Np001G0225600
OG0009282	CARHR147440	Np001G0225700
OG0009283	CARHR147430	Np001G0225800
OG0009284	CARHR146920	Np001G0231300
OG0009285	CARHR146910	Np001G0231900
OG0009286	CARHR146790	Np001G0233700
OG0009287	CARHR258450	Np003G1737300
OG0009288	CARHR146640	Np001G0235400
OG0009289	CARHR257520	Np003G1720600
OG0009290	CARHR062420	Np002G0869700
OG0009291	CARHR062250	Np002G0872300
OG0009292	CARHR285010	Np001G0429200
OG0009293	CARHR175960	Np001G0364000
OG0009294	CARHR176130	Np001G0362200
OG0009295	CARHR183510	Np001G0176000
OG0009296	CARHR176250	Np001G0368500
OG0009297	CARHR176260	Np001G0368600
OG0009298	CARHR176750	Np001G0374500
OG0009300	CARHR177470	Np001G0382700
OG0009301	CARHR177680	Np001G0384300
OG0009302	CARHR039780	Np004G1977500
OG0009303	CARHR040290	Np004G1969200
OG0009304	CARHR040350	Np004G1968400
OG0009305	CARHR040400	Np004G1967700
OG0009306	CARHR040440	Np007G3983100, Np004G1967300
OG0009307	CARHR015810	Np004G2410800
OG0009308	CARHR041570	Np004G1956600
OG0009309	CARHR041860	Np004G1952800
OG0009310	CARHR041890	Np004G1952500
OG0009311	CARHR042090	Np004G1950300
OG0009312	CARHR042690	Np004G1942900
OG0009313	CARHR042710	Np004G1942700
OG0009314	CARHR042810	Np004G1941900
OG0009315	CARHR043220	Np004G1937100
OG0009316	CARHR181050	Np001G0419800
OG0009317	CARHR127610	Np006G3440100
OG0009318	CARHR127730	Np006G3438000
OG0009319	CARHR127910	Np006G3433600
OG0009320	CARHR128060	Np006G3431000
OG0009321	CARHR128130	Np006G3429500
OG0009322	CARHR128270	Np006G3427200
OG0009323	CARHR128610	Np006G3419600
OG0009324	CARHR128640	Np006G3419300
OG0009325	CARHR128730	Np006G3418000
OG0009326	CARHR128750	Np006G3417800
OG0009327	CARHR128890	Np006G3416400
OG0009328	CARHR128990	Np006G3413500
OG0009329	CARHR129020	Np006G3413400
OG0009330	CARHR129060	Np006G3411900
OG0009331	CARHR129300	Np006G3408700
OG0009332	CARHR129420	Np006G3407500
OG0009333	CARHR129580	Np006G3406300
OG0009335	CARHR129890	Np006G3401900
OG0009336	CARHR130010	Np006G3400200
OG0009337	CARHR130040	Np006G3399900
OG0009338	CARHR130060	Np006G3399500
OG0009339	CARHR226210	Np005G2899500
OG0009340	CARHR134640, CARHR134650	Np005G3075200
OG0009341	CARHR226010	Np005G2902400
OG0009342	CARHR225770	Np005G2906900
OG0009343	CARHR225860	Np005G2904900
OG0009344	CARHR288450, CARHR225840	Np005G2904700, Np005G3027000
OG0009345	CARHR224810	Np005G2926600
OG0009346	CARHR224680	Np005G2929000
OG0009347	CARHR224530	Np005G2934400
OG0009348	CARHR224520	Np005G2934500
OG0009349	CARHR224370	Np005G2939000
OG0009350	CARHR223890	Np005G2958000
OG0009351	CARHR223850	Np005G2959200
OG0009352	CARHR223830	Np005G2959500
OG0009353	CARHR152450	Np001G0431300
OG0009354	CARHR160530	Np001G0526300
OG0009355	CARHR160470	Np001G0525300
OG0009356	CARHR261670, CARHR017820	Np004G2389200
OG0009357	CARHR160290	Np001G0523900
OG0009358	CARHR160170	Np001G0521700
OG0009359	CARHR160070	Np001G0520600
OG0009360	CARHR160030	Np001G0520400
OG0009361	CARHR159950, CARHR159960	Np001G0519700, Np001G0519000
OG0009362	CARHR159930	Np001G0518700, Np001G0519400
OG0009363	CARHR230810	Np005G2835500
OG0009364	CARHR258380	Np003G1736300
OG0009365	CARHR265330	Np003G1660100
OG0009366	CARHR265200	Np003G1662300, Np003G1664100
OG0009367	CARHR264720	Np003G1674600
OG0009368	CARHR264120	Np003G1845500
OG0009369	CARHR152390	Np001G0431100
OG0009370	CARHR105010	Np007G3801200
OG0009371	CARHR105360	Np007G3795400
OG0009372	CARHR105830	Np007G3781600
OG0009373	CARHR106070	Np007G3780600
OG0009374	CARHR106090	Np007G3780300
OG0009375	CARHR106470	Np007G3775600
OG0009376	CARHR107010	Np007G3768700
OG0009377	CARHR172660	Np001G0686100
OG0009378	CARHR293520	Np007G3761800
OG0009379	CARHR293590	Np007G3761400
OG0009380	CARHR231490	Np005G2828400
OG0009381	CARHR231450	Np005G2829000
OG0009382	CARHR231280	Np005G2831200
OG0009383	CARHR231330, CARHR231320	Np005G2830700
OG0009384	CARHR230070	Np005G2844400
OG0009385	CARHR230040	Np005G2845600
OG0009386	CARHR229680	Np005G2848300
OG0009387	CARHR229500	Np005G2850200
