Orthogroup	Cardamine_hirsuta	Arabidopsis_lyrata_Rawat
OG0008773	CARHR120830	AL4G22070
OG0008774	CARHR120880	AL4G22040
OG0008775	CARHR120960	AL4G22030
OG0008776	CARHR121330	AL4G21650
OG0008777	CARHR121380	AL4G21590
OG0008778	CARHR121620	AL4G23090
OG0008779	CARHR121740	AL4G23150
OG0008780	CARHR121900	AL4G23310
OG0008781	CARHR121930	AL4G23320
OG0008782	CARHR121940	AL4G23330
OG0008783	CARHR122020	AL4G23400
OG0008784	CARHR122030	AL4G23410
OG0008786	CARHR122290	AL4G23620
OG0008787	CARHR122680	AL4G23960
OG0008788	CARHR122690	AL558U10020, AL4G23970
OG0008789	CARHR123260	AL4G24780
OG0008790	CARHR123370	AL4G24840
OG0008791	CARHR123410	AL4G24880
OG0008793	CARHR123600	AL4G25130
OG0008794	CARHR123730	AL4G25240
OG0008795	CARHR123970	AL4G25400
OG0008796	CARHR123980	AL4G25410
OG0008797	CARHR124210	AL4G25610
OG0008798	CARHR124590	AL4G26180
OG0008799	CARHR124690	AL4G26290
OG0008800	CARHR124700	AL4G26300
OG0008801	CARHR124790	AL4G26390
OG0008802	CARHR124850	AL4G26480
OG0008803	CARHR124870	AL4G26510
OG0008804	CARHR124990	AL4G26600
OG0008805	CARHR125040	AL4G26660
OG0008806	CARHR125440	AL4G27010
OG0008807	CARHR125510	AL4G27080
OG0008809	CARHR125900	AL103U10030, AL4G27480
OG0008810	CARHR126340	AL4G27900
OG0008811	CARHR126130	AL4G27700
OG0008812	CARHR218470	AL9U11200
OG0008814	CARHR126750	AL4G28310
OG0008815	CARHR127160	nbis-gene-1068, AL569U10010
OG0008816	CARHR127260	AL4G28890
OG0008817	CARHR127310	AL4G28960
OG0008818	CARHR127320	AL4G28970
OG0008819	CARHR127350	AL4G29000
OG0008820	CARHR127400	AL4G29060
OG0008821	CARHR180420	AL8G17080
OG0008822	CARHR180090	AL8G16750
OG0008823	CARHR006300	AL390U10010
OG0008824	CARHR179730	AL37U10020, AL8G16510
OG0008825	CARHR179590	AL8G16290
OG0008826	CARHR179560, CARHR216610	AL8G16270
OG0008827	CARHR231890	AL7G28720
OG0008828	CARHR178950	AL8G15750
OG0008830	CARHR232560	AL7G27980
OG0008831	CARHR232590	nbis-gene-1779
OG0008832	CARHR232750	AL7G27790
OG0008833	CARHR037420	AL1G54240
OG0008834	CARHR037350	AL1G54110
OG0008835	CARHR037300	AL1G54060
OG0008836	CARHR037230	AL1G53890
OG0008837	CARHR037080	AL1G53750
OG0008838	CARHR037030	AL1G53710
OG0008839	CARHR036270	AL1G52830
OG0008840	CARHR036570	AL1G53210
OG0008841	CARHR036740	AL1G53320
OG0008842	CARHR027240	AL1G41260
OG0008843	CARHR027360	AL1G41420
OG0008844	CARHR027620	nbis-gene-166
OG0008845	CARHR101480	AL3G40840
OG0008846	CARHR027790	AL1G41860
OG0008847	CARHR027910	AL1G42030
OG0008848	CARHR028270	AL1G42770
OG0008849	CARHR028550	AL1G42980
OG0008850	CARHR028560	AL1G42990
OG0008851	CARHR028600	AL1G43070
OG0008852	CARHR029020	AL1G43490
OG0008853	CARHR182370, CARHR182330	AL8G22880
OG0008854	CARHR029120	AL1G43580
OG0008855	CARHR029500	AL1G43780
OG0008856	CARHR029400	AL1G43880
OG0008857	CARHR029710	AL1G44270
OG0008858	CARHR030130	AL1G44710
OG0008859	CARHR030160	AL1G44750
OG0008860	CARHR030220, CARHR054980	AL1G44820
OG0008861	CARHR030290	AL1G45000
OG0008862	CARHR030350	AL1G45150
OG0008863	CARHR258260, CARHR030480	AL1G45200
OG0008864	CARHR030510	AL1G45380
OG0008865	CARHR158120, CARHR030720	AL1G49240
OG0008866	CARHR030760	AL1G49750
OG0008867	CARHR258010	AL8G24600
OG0008868	CARHR287040	AL1G49570
OG0008869	CARHR031150	AL1G45900, AL5G22520
OG0008870	CARHR031300	AL1G46050
OG0008871	CARHR031710	AL1G46530
OG0008872	CARHR032000	AL1G46800, AL1G48020
OG0008873	CARHR129450	AL4G31330
OG0008874	CARHR145020	AL5G11750
OG0008875	CARHR145280	AL5G12400
OG0008876	CARHR145730	AL5G13100, AL5G13140
OG0008877	CARHR172360	AL5G44630
OG0008878	CARHR280950	nbis-gene-2218
OG0008879	CARHR280920	AL8G44670
OG0008880	CARHR280900	AL8G44650
OG0008881	CARHR280750	AL8G44450
OG0008882	CARHR280730	AL8G44430
OG0008883	CARHR280710	AL8G44400
OG0008884	CARHR280630	AL8G44330
OG0008885	CARHR280540	AL8G44250
OG0008886	CARHR280350	AL8G44060
OG0008887	CARHR280310	AL8G44030
OG0008888	CARHR280120	AL8G43830
OG0008889	CARHR280040	AL8G43750
OG0008890	CARHR279940	AL8G43640
OG0008891	CARHR279640	AL8G43310
OG0008892	CARHR279610	AL8G43230
OG0008893	CARHR279520	AL8G43140
OG0008894	CARHR279200	AL8G42810
OG0008895	CARHR279050	AL8G42640
OG0008896	CARHR279040	AL8G42630
OG0008897	CARHR279020	AL8G42610
OG0008898	CARHR293750	AL8G42530
OG0008899	CARHR293840	AL8G42430
OG0008900	CARHR278830	AL8G42300
OG0008901	CARHR278610	AL8G42050
OG0008902	CARHR278260	AL8G41690
OG0008903	CARHR278150	AL8G41520
OG0008904	CARHR277970	AL8G41320
OG0008905	CARHR277850	AL8G41180
OG0008906	CARHR277790	AL8G41120
OG0008907	CARHR277710	AL8G41020
OG0008908	CARHR277550	AL8G40810
OG0008909	CARHR277330	AL8G40540
OG0008910	CARHR277190	AL8G40410
OG0008911	CARHR277070	nbis-gene-2205
OG0008912	CARHR276750	AL8G39960
OG0008913	CARHR276660	AL8G39870
OG0008914	CARHR276600	AL8G39780
OG0008915	CARHR276530	AL8G39710
OG0008916	CARHR276450	AL8G39620
OG0008916	CARHR156590	AL584U10020
OG0008917	CARHR276340	AL8G39450
OG0008918	CARHR276300	AL8G39410
OG0008919	CARHR276210	AL8G39300
OG0008920	CARHR276140	AL8G39190
OG0008921	CARHR276070	AL8G39110
OG0008922	CARHR275920	AL8G38930
OG0008923	CARHR275840	AL8G38820
OG0008924	CARHR275810	AL8G38780
OG0008925	CARHR275780	AL8G38740
OG0008926	CARHR275620	AL8G38620
OG0008927	CARHR275530	AL8G38530
OG0008928	CARHR275200	AL8G38120
OG0008929	CARHR274840	AL8G37800
OG0008930	CARHR190490	AL6G34210
OG0008931	CARHR190380	AL6G34340
OG0008932	CARHR190350	AL6G34390
OG0008933	CARHR190230	AL6G34570
OG0008934	CARHR190200	AL6G34600
OG0008935	CARHR190060	AL6G34740
OG0008936	CARHR190030	AL6G34770
OG0008937	CARHR189940	AL6G34830
OG0008938	CARHR189620	AL6G35260
OG0008939	CARHR189310	AL6G35650
OG0008940	CARHR189020	AL6G35980
OG0008942	CARHR188870	AL6G36180
OG0008943	CARHR188850	AL6G36210
OG0008944	CARHR188770	AL6G36310
OG0008945	CARHR188510	AL6G36600
OG0008947	CARHR188340	AL6G36810
OG0008948	CARHR188320	AL6G36830
OG0008949	CARHR188220	AL6G36910
OG0008950	CARHR188060	AL6G37070
OG0008951	CARHR187630	AL6G37650
OG0008952	CARHR187560	AL6G37790
OG0008953	CARHR187150	AL6G38220
OG0008954	CARHR193340	AL6G31070
OG0008955	CARHR193260	AL6G31160
OG0008956	CARHR064710	AL6G31120
OG0008957	CARHR193300	AL6G31110
OG0008958	CARHR193310	AL6G31100
OG0008959	CARHR193330	AL6G31080
OG0008960	CARHR193170	AL6G31250
OG0008961	CARHR193160	AL6G31260
OG0008962	CARHR233770, CARHR193150	AL6G31270
OG0008963	CARHR192970	AL6G31420
OG0008964	CARHR192940	AL6G31450
OG0008965	CARHR192700	AL6G31680
OG0008966	CARHR192660	AL6G31720
OG0008967	CARHR192620	AL6G31760
OG0008968	CARHR192580	AL6G31800
OG0008969	CARHR192310	AL6G32030
OG0008970	CARHR192110	AL6G32260
OG0008971	CARHR192000	AL6G32360
OG0008972	CARHR191980	AL6G32410
OG0008973	CARHR191890	AL6G32520
OG0008974	CARHR191860	AL6G32550
OG0008975	CARHR191820	AL6G32600
OG0008976	CARHR191800	AL6G32630
OG0008977	CARHR191620	nbis-gene-1547
OG0008978	CARHR191500	AL6G32990
OG0008979	CARHR191360	AL6G33160
OG0008980	CARHR191190	AL6G33370
OG0008981	CARHR191140	AL6G33410
OG0008982	CARHR190950	AL6G33660
OG0008983	CARHR267210	AL8G29150
OG0008984	CARHR190720	AL6G33960
OG0008985	CARHR190530	AL6G34130
OG0008986	CARHR274380	AL8G37290
OG0008987	CARHR274010	AL8G36960
OG0008988	CARHR118670, CARHR273890	AL8G36820
OG0008989	CARHR273620	AL8G36550
OG0008990	CARHR273580	AL8G36520
OG0008991	CARHR273370	AL8G36340
OG0008992	CARHR273470	AL215U10040
OG0008993	CARHR273340	AL8G36280
OG0008994	CARHR285400	AL8G35550, AL48U10050
OG0008995	CARHR285370	AL8G35510
OG0008996	CARHR285240	AL8G35390
OG0008997	CARHR285200	AL8G35350
OG0008998	CARHR272880	AL8G35320, AL139U10030, AL3G40430
OG0008999	CARHR272510	AL8G34920
OG0009000	CARHR272240	AL8G34570
OG0009001	CARHR272110	AL8G34400
OG0009002	CARHR271970	AL8G34260
OG0009003	CARHR021430	AL1G34040
OG0009004	CARHR271850	AL8G34140
OG0009005	CARHR072010	AL2G38920
OG0009006	CARHR271660	AL8G33930
OG0009007	CARHR271390	AL8G33650
OG0009008	CARHR271320	AL8G33530
OG0009009	CARHR271170	AL8G33350
OG0009010	CARHR271100	AL8G33270
OG0009011	CARHR271080	AL8G33250
OG0009012	CARHR270990	AL8G33170
OG0009013	CARHR270970	AL8G33110
OG0009014	CARHR270940	AL8G33100
OG0009015	CARHR270720	AL52U10060, AL8G32850
OG0009016	CARHR270710	AL52U10040
OG0009017	CARHR270630	AL8G32730
OG0009018	CARHR270590	AL8G32690
OG0009019	CARHR270540	AL8G32630
OG0009020	CARHR270500	AL8G32590
OG0009021	CARHR270270	AL8G32400
OG0009022	CARHR270230	AL8G32370
OG0009023	CARHR269800	AL8G32010
OG0009024	CARHR269780	AL8G31990
OG0009025	CARHR269620	AL8G31850, AL191U10010
OG0009026	CARHR269690	AL8G31920
OG0009027	CARHR269340	AL8G31550
OG0009028	CARHR269330	AL8G31540, AL840U10010, AL8G31520
OG0009029	CARHR269240	AL236U10010, AL8G31440
OG0009030	CARHR268930	AL8G31200
OG0009031	CARHR268920	AL8G31180
OG0009032	CARHR268860	AL8G31090
OG0009033	CARHR268850	AL8G31080
OG0009034	CARHR268570	AL8G30760
OG0009035	CARHR268490	AL8G30660
OG0009036	CARHR268470	AL8G30640
OG0009037	CARHR268410	AL8G30560, AL989U10010
OG0009038	CARHR268320	AL8G30450
OG0009039	CARHR158550	AL5G29360
OG0009040	CARHR158130	AL5G29010
OG0009041	CARHR158100	AL5G28970
OG0009042	CARHR157930	AL5G28610
OG0009043	CARHR157850	AL5G28560
OG0009044	CARHR157710	AL5G28420
OG0009045	CARHR157530	AL5G28270
OG0009046	CARHR267420	AL8G29430
OG0009047	CARHR267560	AL8G29600
OG0009048	CARHR250540, CARHR034320	AL6G50770
OG0009049	CARHR251150	AL6G50150
OG0009050	CARHR115500	AL4G17410
OG0009051	CARHR205740	AL6G17710
OG0009052	CARHR217830, CARHR217820	AL7G44500
OG0009053	CARHR046320	AL2G10160
OG0009054	CARHR206330	AL6G16960
OG0009055	CARHR206520	AL6G16770
OG0009056	CARHR206750, CARHR206760	AL6G16530
OG0009057	CARHR207160	AL6G16490
OG0009058	CARHR207010	AL6G16320
OG0009059	CARHR206950	AL6G16260
OG0009060	CARHR194530	AL6G29740
OG0009061	CARHR194540	AL6G29730
OG0009062	CARHR026320	AL1G40120
OG0009063	CARHR206770	AL6G16020
OG0009064	CARHR026460	AL1G40300
OG0009065	CARHR207220	AL6G15950
OG0009066	CARHR207210	AL6G15940
OG0009067	CARHR207490	nbis-gene-1470
OG0009068	CARHR207590	AL6G15590
OG0009069	CARHR034480	AL6G15480
OG0009070	CARHR207790	AL6G15350
OG0009071	CARHR207840	AL6G15290
OG0009072	CARHR207950	AL6G15130
OG0009073	CARHR208040	AL6G15040
OG0009074	CARHR208070	AL6G15030
OG0009075	CARHR137850	AL4G41380
OG0009076	CARHR208200	AL6G14850, nbis-gene-1463
OG0009077	CARHR208270	AL6G14700
OG0009078	CARHR208280	AL6G14690
OG0009079	CARHR208450	AL6G14490
OG0009080	CARHR208820	AL6G14080
OG0009081	CARHR208960	AL6G13940
OG0009082	CARHR209030	AL6G13870
OG0009083	CARHR209060	AL6G13820
OG0009084	CARHR248490	AL6G53060
OG0009085	CARHR209260	AL6G13610
OG0009086	CARHR209330	AL6G13540
OG0009087	CARHR209390	AL6G13450
OG0009088	CARHR209470	AL6G13370
OG0009089	CARHR209540	AL6G13300
OG0009090	CARHR209570	AL6G13260
OG0009091	CARHR257380	AL8G25050
OG0009092	CARHR209630	AL6G13180
OG0009093	CARHR209810, CARHR209800	AL6G12980
OG0009094	CARHR209820	AL6G12970
OG0009095	CARHR210020	AL6G12650
OG0009096	CARHR210120	AL6G12520
OG0009097	CARHR210180	AL6G12450
OG0009098	CARHR210440	AL6G12160
OG0009099	CARHR035480	AL1G51910
OG0009100	CARHR210840	AL6G11780
OG0009101	CARHR211020	AL6G11620
OG0009102	CARHR211140	AL6G11470
OG0009103	CARHR211230	AL6G11360
OG0009104	CARHR211340	nbis-gene-1435
OG0009105	CARHR211940	AL6G10460
OG0009106	CARHR212000	AL6G10410
OG0009107	CARHR212060	AL6G10350
OG0009108	CARHR212120	AL8G21460, AL6G10270
OG0009109	CARHR229670	AL6G10230
OG0009110	CARHR212150	AL6G10240
OG0009111	CARHR212340	AL6G10040
OG0009112	CARHR261350	AL7G49190
OG0009113	CARHR213690	AL7G48780
OG0009114	CARHR213670	AL7G48760
OG0009115	CARHR213410	AL7G48580
OG0009116	CARHR213320	AL7G48500
OG0009117	CARHR213290	AL7G48470
OG0009118	CARHR213270	AL7G48450
OG0009119	CARHR082660	AL3G19300
OG0009120	CARHR212590	AL7G47250
OG0009121	CARHR074500	AL2G41560
OG0009122	CARHR074540	AL2G41600
OG0009123	CARHR074580	AL2G41650
OG0009124	CARHR074660	AL2G41710
OG0009125	CARHR074440	AL2G41500
OG0009126	CARHR074390	AL2G41420
OG0009127	CARHR074370	AL2G41400
OG0009128	CARHR074340	AL2G41370
OG0009129	CARHR074290	AL2G41320
OG0009130	CARHR074250	AL2G41270
OG0009131	CARHR074160	AL2G41150
OG0009132	CARHR074060	AL2G40930
OG0009133	CARHR073930	AL2G40870
OG0009134	CARHR073890	AL2G40810
OG0009135	CARHR073880	AL2G40800
OG0009136	CARHR073710	AL2G40620
OG0009137	CARHR073620	AL2G40540
OG0009138	CARHR073510	AL2G40440
OG0009139	CARHR073490	AL2G40420
OG0009140	CARHR073460	AL2G40390
OG0009141	CARHR073140	AL2G40090
OG0009142	CARHR072760	AL2G39550
OG0009143	CARHR072550	AL2G39380
OG0009144	CARHR072340	AL2G39190
OG0009145	CARHR072240	AL2G39110
OG0009146	CARHR072080	AL2G38990
OG0009147	CARHR071940	AL2G38790
OG0009148	CARHR071900	nbis-gene-615, AL60U10070
OG0009149	CARHR071880	AL2G38740
OG0009150	CARHR071560	AL2G38410
OG0009151	CARHR071510	AL2G38350
OG0009152	CARHR071330	AL2G38080
OG0009153	CARHR049880	AL5G21950
OG0009154	CARHR071260	AL2G37980, AL89U10030
OG0009156	CARHR070880	AL2G37600
OG0009157	CARHR070870	AL2G37590
OG0009158	CARHR070770	AL2G37470
OG0009159	CARHR256330, CARHR070690	AL2G37390
OG0009161	CARHR070530	AL2G37150
OG0009162	CARHR070450	AL2G37080
OG0009163	CARHR070040	AL2G36630
OG0009164	CARHR070000	AL2G36570
OG0009165	CARHR069870	AL2G36410
OG0009166	CARHR069690	AL2G36190
OG0009167	CARHR044690	nbis-gene-305
OG0009168	CARHR088750	AL3G26120
OG0009169	CARHR069540	AL2G36030
OG0009170	CARHR069480	AL2G35940
OG0009171	CARHR069090	AL2G35670
OG0009172	CARHR105000	AL3G44850
OG0009173	CARHR068690	AL2G35270
OG0009174	CARHR068580	AL2G35170
OG0009175	CARHR068540	AL2G35120
OG0009176	CARHR107770	AL3G50550
OG0009177	CARHR107810	AL3G50580
OG0009178	CARHR107960	AL3G50680, AL3G27500
OG0009179	CARHR108390	AL3G50930
OG0009180	CARHR158980	AL5G29910
OG0009181	CARHR267890	AL8G30060
OG0009182	CARHR267880	AL8G30050
OG0009183	CARHR267850	AL8G29960, AL8G30020
OG0009184	CARHR046000	AL1G64550
OG0009185	CARHR045730	AL1G64240, AL1G64100
OG0009186	CARHR045630	AL1G64060
OG0009187	CARHR045560	AL1G63980
OG0009188	CARHR045370	AL1G63760
OG0009189	CARHR044980	AL1G63370
OG0009190	CARHR044910	AL1G63300
OG0009191	CARHR044380	AL1G62750
OG0009192	CARHR044090	AL1G62470
OG0009193	CARHR044070	AL1G62450
OG0009194	CARHR044040	AL1G62430
OG0009196	CARHR043740	AL1G62060
OG0009197	CARHR043720	AL1G62040
OG0009198	CARHR043680	AL1G62020
OG0009199	CARHR070940, CARHR061250	AL2G27330
OG0009200	CARHR043420	AL1G61590
OG0009201	CARHR130260	AL4G32100, AL970U10010
OG0009203	CARHR130440	AL4G32300
OG0009204	CARHR130470	AL4G32330
OG0009205	CARHR130750	AL4G32630
OG0009206	CARHR233750	AL7G26750
OG0009207	CARHR131240, CARHR131250, CARHR131310	AL4G33060
OG0009208	CARHR150500, CARHR150490	AL5G23950
OG0009209	CARHR150990	AL5G23450
OG0009210	CARHR151500	AL5G22790, AL5G22870
OG0009211	CARHR152070	AL5G18820
OG0009212	CARHR260070	AL6G41240
OG0009213	CARHR258440	AL8G24200
OG0009214	CARHR266040	AL8G27650
OG0009215	CARHR216730	AL7G44760
OG0009217	CARHR217810	AL7G44490
OG0009218	CARHR218110	AL9U11900
OG0009219	CARHR218150	AL9U11740
OG0009220	CARHR218970	AL9U10250
OG0009221	CARHR220270	AL7G42170
OG0009222	CARHR220290	AL7G42150
OG0009223	CARHR246460	AL7G12590
OG0009224	CARHR221250	AL7G41170
OG0009225	CARHR221330	AL7G41100
OG0009226	CARHR221870	AL7G40570
OG0009227	CARHR221930	AL7G40480
OG0009228	CARHR222220	AL7G40080
OG0009229	CARHR222330	AL7G39990
OG0009230	CARHR065980	AL2G32760
OG0009231	CARHR066020	AL2G32800
OG0009232	CARHR066070	AL2G32850
OG0009233	CARHR066150	AL2G32930
OG0009234	CARHR066510	AL2G33250
OG0009235	CARHR066540	AL2G33290
OG0009236	CARHR066750	AL2G33470
OG0009237	CARHR066930	AL2G33660
OG0009238	CARHR067030	AL2G33750
OG0009239	CARHR067260	AL2G34010
OG0009240	CARHR067270	AL2G34020
OG0009241	CARHR186440, CARHR286000	AL8G22670
OG0009242	CARHR067520	AL2G34140
OG0009243	CARHR067630	AL2G34220
OG0009244	CARHR061380	AL2G27490
OG0009245	CARHR061640	AL2G27770
OG0009246	CARHR061790	AL2G27950
OG0009247	CARHR061910	AL2G28090
OG0009248	CARHR062150	AL2G28350
OG0009249	CARHR236280	AL7G24050
OG0009250	CARHR236420	AL7G23900
OG0009251	CARHR236440	AL7G23880
OG0009252	CARHR236520	AL7G23770
OG0009253	CARHR236620	AL7G23660
OG0009254	CARHR236730	AL7G23460
OG0009255	CARHR266240	AL8G27820
OG0009256	CARHR047320	AL2G11280
OG0009257	CARHR047280, CARHR047310	AL2G11270
OG0009258	CARHR046980	AL2G11110
OG0009259	CARHR262180	AL7G50130
OG0009260	CARHR102650	AL3G42320
OG0009261	CARHR261850	AL7G49740
OG0009262	CARHR261830, CARHR261840	AL7G49720
OG0009263	CARHR261820	AL7G49710
OG0009264	CARHR257390	AL8G25030
OG0009265	CARHR153160	AL5G20130
OG0009266	CARHR149240	AL5G17230
OG0009267	CARHR149170	AL5G17140
OG0009268	CARHR149060	AL5G17060
OG0009269	CARHR142580	AL4G46750
OG0009270	CARHR148950	AL5G17000
OG0009271	CARHR148660	AL5G16660
OG0009272	CARHR148190	AL5G16020
OG0009273	CARHR148150	AL5G16000
OG0009274	CARHR148140	AL5G15990
OG0009275	CARHR148100	AL5G15970
OG0009276	CARHR148080	AL5G15950
OG0009277	CARHR148000	AL5G15890
OG0009278	CARHR147980	AL5G15870
OG0009280	CARHR147680	AL5G15510
OG0009281	CARHR147450	AL5G15200
OG0009282	CARHR147440	AL5G15190
OG0009283	CARHR147430	AL5G15180
OG0009284	CARHR146920	AL5G14590
OG0009285	CARHR146910	AL5G14580
OG0009286	CARHR146790	AL5G14460
OG0009287	CARHR258450	AL8G24190
OG0009288	CARHR146640	AL5G14250
OG0009289	CARHR257520	AL8G24940
OG0009290	CARHR062420	AL2G28610
OG0009291	CARHR062250	AL2G28480
OG0009292	CARHR285010	AL8G19350
OG0009293	CARHR175960	AL8G12550
OG0009294	CARHR176130	AL8G12730
OG0009295	CARHR183510	AL8G21420
OG0009296	CARHR176250	AL8G12920
OG0009297	CARHR176260	AL8G12940
OG0009298	CARHR176750	AL8G13470
OG0009300	CARHR177470	AL8G14110
OG0009301	CARHR177680	AL8G14200, AL8G14380
OG0009302	CARHR039780	AL1G57180
OG0009303	CARHR040290	AL1G57820
OG0009304	CARHR040350	AL1G57940
OG0009305	CARHR040400	AL1G58020
OG0009306	CARHR040440	AL1G58070
OG0009307	CARHR015810	AL1G27370
OG0009308	CARHR041570	AL1G59270
OG0009309	CARHR041860	AL1G59640
OG0009310	CARHR041890	AL1G59670
OG0009311	CARHR042090	AL1G59980
OG0009312	CARHR042690	AL1G60820
OG0009313	CARHR042710	AL1G60860
OG0009314	CARHR042810	AL1G60950
OG0009315	CARHR043220	AL1G61340
OG0009316	CARHR181050	AL8G17800
OG0009317	CARHR127610	AL4G29260
OG0009318	CARHR127730	AL4G29380
OG0009319	CARHR127910	AL4G29560
OG0009320	CARHR128060	AL4G29870
OG0009321	CARHR128130	AL4G29930
OG0009322	CARHR128270	AL4G30080
OG0009323	CARHR128610	AL4G30490
OG0009324	CARHR128640	AL4G30520
OG0009325	CARHR128730	AL4G30620
OG0009326	CARHR128750	AL4G30640
OG0009327	CARHR128890	AL4G30720
OG0009328	CARHR128990	AL924U10010, AL4G30850
OG0009329	CARHR129020	AL4G30870
OG0009330	CARHR129060	AL4G30920
OG0009331	CARHR129300	AL4G31170
OG0009332	CARHR129420	AL716U10010, AL4G31300
OG0009333	CARHR129580	AL4G31460
OG0009334	CARHR129850	AL4G31700
OG0009335	CARHR129890	AL4G31730
OG0009336	CARHR130010	AL4G31870
OG0009337	CARHR130040	AL4G31900
OG0009338	CARHR130060	AL4G31920
OG0009339	CARHR226210	AL7G34690
OG0009340	CARHR134650	AL4G37260
OG0009341	CARHR226010	AL7G34950
OG0009342	CARHR225770	AL7G35290
OG0009343	CARHR225860	AL7G35170
OG0009344	CARHR288450, CARHR225840	AL7G35150
OG0009345	CARHR224810	AL7G36400
OG0009346	CARHR224680	AL7G36570
OG0009347	CARHR224530	AL7G36720
OG0009348	CARHR224520	AL7G36730
OG0009349	CARHR224370	AL7G36940
OG0009350	CARHR223890	AL7G37440
OG0009351	CARHR223850	AL7G37470
OG0009352	CARHR223830	AL7G37490
OG0009353	CARHR152450	AL5G21010
OG0009354	CARHR160530	AL5G31350
OG0009355	CARHR160470	AL5G31260
OG0009356	CARHR261670, CARHR017820	AL1G29490
OG0009357	CARHR160290	nbis-gene-1343
OG0009358	CARHR160170	AL5G30810
OG0009359	CARHR160070	AL5G30700
OG0009360	CARHR160030	AL5G30680
OG0009361	CARHR159950	AL5G30590
OG0009362	CARHR159930	AL5G30570
OG0009363	CARHR230810	AL7G29980
OG0009364	CARHR258380	AL8G24250
OG0009365	CARHR265330	AL8G26780
OG0009366	CARHR265170	AL8G26620
OG0009367	CARHR264720	AL8G26130
OG0009368	CARHR264120	AL8G25690
OG0009369	CARHR152390	AL5G21120
OG0009370	CARHR105010	AL3G44860
OG0009371	CARHR105360	AL3G41850, AL3G45850
OG0009372	CARHR105830	AL3G47290
OG0009373	CARHR106070	AL3G47470
OG0009374	CARHR106090	AL3G47510
OG0009375	CARHR106470	AL3G52340
OG0009376	CARHR107010	AL3G49480
OG0009377	CARHR172660	AL5G45080, AL2G23460
OG0009378	CARHR293520	AL3G50080
OG0009379	CARHR293590	AL3G50110
OG0009380	CARHR231490	AL7G29200
OG0009381	CARHR231450	AL7G29230
OG0009383	CARHR231330, CARHR231320	AL7G29420
OG0009384	CARHR230070	AL7G30510
OG0009385	CARHR230040	AL7G30540
OG0009386	CARHR229680	AL7G30830
OG0009387	CARHR229500	AL7G30970
OG0009388	CARHR229230	AL7G31290
OG0009389	CARHR228960	AL7G31560
OG0009390	CARHR212680	AL7G47340
OG0009391	CARHR228720	AL7G31910
OG0009392	CARHR212820	AL7G47530
OG0009393	CARHR226780	AL7G33860
OG0009394	CARHR227010	AL7G33650
OG0009395	CARHR227110	AL7G33620
OG0009396	CARHR227230	AL7G33490
OG0009397	CARHR227240	AL7G33480
OG0009398	CARHR227290	AL7G33400
OG0009399	CARHR257470	AL5G23610
OG0009400	CARHR017480, CARHR154100	AL1G29150
OG0009401	CARHR227660	AL7G33060
OG0009402	CARHR227780	AL3G11760, AL7G32920
OG0009403	CARHR227920	AL7G32770
OG0009404	CARHR145700	AL5G13070
OG0009405	CARHR228190	nbis-gene-1585, AL7G32500, AL7G32520
OG0009406	CARHR111430	AL3G53870
OG0009407	CARHR194620	AL8G19750
OG0009408	CARHR222690	AL7G38720
OG0009409	CARHR222840	AL7G38530
OG0009410	CARHR222950	AL7G38350, AL7G38400
OG0009411	CARHR223080, CARHR223070	AL7G38190
OG0009412	CARHR223160	AL7G38090
OG0009413	CARHR223240	AL7G38020
OG0009414	CARHR223600	AL7G37670
OG0009415	CARHR223650	AL7G37640
OG0009416	CARHR075140	AL3G10340
OG0009417	CARHR075250	AL3G10480
OG0009418	CARHR075270	AL3G10500
OG0009419	CARHR075480	AL3G10690
OG0009420	CARHR075600	AL3G10820
OG0009421	CARHR281040	AL8G44800
OG0009422	CARHR281280	AL8G45060
OG0009423	CARHR281290	AL8G45070
OG0009424	CARHR156560	AL8G45080, AL5G27160
OG0009425	CARHR281310	AL8G45100
OG0009426	CARHR281520	AL8G45320
OG0009427	CARHR281570	AL8G45420
