Orthogroup	Cardamine_hirsuta	Rorippa_islandica
OG0006916	CARHR012470	Roisl.0021s0303.1.p
OG0006917	CARHR012570	Roisl.0021s0317.1.p
OG0006918	CARHR012700	Roisl.0021s0331.1.p
OG0006919	CARHR248290	Roisl.0015s0035.1.p
OG0006920	CARHR012920	Roisl.0021s0351.1.p
OG0006921	CARHR013300	Roisl.0021s0388.1.p
OG0006922	CARHR013360	Roisl.0021s0396.1.p
OG0006923	CARHR014110	Roisl.0021s0474.1.p
OG0006924	CARHR014250	Roisl.0021s0490.1.p
OG0006925	CARHR014270	Roisl.0007s0768.1.p
OG0006926	CARHR014330	Roisl.0007s0762.1.p
OG0006927	CARHR014810	Roisl.0007s0711.1.p
OG0006928	CARHR015070	Roisl.0007s0684.1.p
OG0006928	CARHR115340	Roisl.0115s0172.1.p
OG0006929	CARHR015330	Roisl.0007s0654.1.p
OG0006930	CARHR015340	Roisl.0007s0653.1.p
OG0006931	CARHR015620	Roisl.0007s0623.1.p
OG0006932	CARHR015750	Roisl.0007s0611.1.p
OG0006933	CARHR015890	Roisl.0007s0596.1.p
OG0006934	CARHR015980	Roisl.0007s0587.1.p
OG0006935	CARHR016270	Roisl.0007s0556.1.p
OG0006936	CARHR016330	Roisl.0007s0550.1.p
OG0006937	CARHR016490	Roisl.0091s0297.1.p, Roisl.0007s0533.1.p
OG0006938	CARHR016660	Roisl.0007s0516.1.p
OG0006939	CARHR149680	Roisl.0025s0039.1.p
OG0006940	CARHR017320	Roisl.0007s0448.1.p
OG0006941	CARHR017370	Roisl.0007s0443.1.p
OG0006943	CARHR017940	Roisl.0007s0394.1.p
OG0006944	CARHR018230	Roisl.0007s0367.1.p
OG0006945	CARHR018290	Roisl.0007s0361.1.p
OG0006947	CARHR018430	Roisl.0007s0349.1.p
OG0006948	CARHR018450	Roisl.0007s0346.1.p
OG0006949	CARHR018570	Roisl.0007s0337.1.p
OG0006950	CARHR138110	Roisl.0028s0308.1.p
OG0006950	CARHR018930	Roisl.0007s0302.1.p
OG0006951	CARHR019100	Roisl.0007s0288.1.p
OG0006952	CARHR019230	Roisl.0007s0274.1.p
OG0006953	CARHR019530	Roisl.0007s0243.1.p
OG0006954	CARHR019820, CARHR035530	Roisl.0007s0205.1.p
OG0006955	CARHR020080	Roisl.0007s0179.1.p
OG0006956	CARHR020110	Roisl.0007s0176.1.p
OG0006957	CARHR020630	Roisl.0007s0117.1.p
OG0006958	CARHR021080	Roisl.0007s0074.1.p
OG0006959	CARHR021250	Roisl.0007s0051.1.p
OG0006960	CARHR021330	Roisl.0007s0043.1.p
OG0006961	CARHR021490	Roisl.0007s0030.1.p
OG0006962	CARHR021790	Roisl.0049s0047.1.p
OG0006963	CARHR021850	Roisl.0049s0053.1.p
OG0006964	CARHR022190	Roisl.0191s0006.1.p
OG0006965	CARHR022230	Roisl.0191s0014.1.p
OG0006966	CARHR022260	Roisl.0191s0017.1.p
OG0006967	CARHR022420	Roisl.0191s0040.1.p
OG0006968	CARHR177390	Roisl.0012s0394.1.p, Roisl.0214s0410.1.p
OG0006969	CARHR220750	Roisl.0075s0204.1.p
OG0006970	CARHR291000	Roisl.0019s0344.1.p
OG0006971	CARHR064590	Roisl.0019s0393.1.p
OG0006972	CARHR064290	Roisl.0019s0425.1.p
OG0006973	CARHR063070	Roisl.0019s0536.1.p
OG0006974	CARHR231520	Roisl.0008s0224.1.p
OG0006975	CARHR231550	Roisl.0008s0227.1.p
OG0006977	CARHR048410	Roisl.0010s0126.1.p
OG0006978	CARHR048580	Roisl.0010s0101.1.p
OG0006979	CARHR049430	Roisl.0209s0555.1.p
OG0006980	CARHR049790	Roisl.0209s0576.1.p
OG0006981	CARHR050600	Roisl.0209s0657.1.p
OG0006982	CARHR011610	Roisl.0021s0215.1.p
OG0006982	CARHR050750	Roisl.0209s0683.1.p
OG0006983	CARHR026880	Roisl.0015s0095.1.p
OG0006984	CARHR052240	Roisl.0209s0760.1.p
OG0006985	CARHR052070	Roisl.0209s0774.1.p
OG0006986	CARHR053740	Roisl.0214s0748.1.p
OG0006987	CARHR046800	Roisl.0050s0083.1.p
OG0006988	CARHR062900, CARHR062890	Roisl.0019s0553.1.p
OG0006989	CARHR046210	Roisl.0050s0008.1.p
OG0006990	CARHR212440	Roisl.0200s0023.1.p
OG0006991	CARHR174990	Roisl.0005s0139.1.p
OG0006992	CARHR174880	Roisl.0005s0134.1.p
OG0006993	CARHR174760	Roisl.0005s0118.1.p
OG0006994	CARHR173790	Roisl.0005s0025.1.p
OG0006995	CARHR173670	Roisl.0005s0016.1.p
OG0006996	CARHR173520	Roisl.0005s0001.1.p
OG0006997	CARHR178240	Roisl.0012s0326.1.p
OG0006998	CARHR252170	Roisl.0082s0301.1.p
OG0006999	CARHR237350	Roisl.0044s0105.1.p
OG0007000	CARHR237520	Roisl.0044s0119.1.p
OG0007001	CARHR037660	Roisl.0013s0146.1.p
OG0007002	CARHR037780	Roisl.0013s0132.1.p, Roisl.0204s0136.1.p
OG0007003	CARHR068330	Roisl.0004s0397.1.p
OG0007004	CARHR068290	Roisl.0004s0401.1.p
OG0007005	CARHR068230	Roisl.0004s0408.1.p
OG0007006	CARHR294190	Roisl.0115s0750.1.p
OG0007007	CARHR247860	Roisl.0115s0712.1.p
OG0007008	CARHR247610	Roisl.0115s0684.1.p
OG0007009	CARHR247310	Roisl.0115s0653.1.p
OG0007010	CARHR247300	Roisl.0115s0652.1.p
OG0007011	CARHR246550	Roisl.0001s0339.1.p, Roisl.0001s0449.1.p
OG0007012	CARHR246180	Roisl.0001s0408.1.p
OG0007013	CARHR246000	Roisl.0001s0391.1.p
OG0007014	CARHR067690	Roisl.0004s0462.1.p
OG0007015	CARHR245580	Roisl.0001s0346.1.p
OG0007016	CARHR245290	Roisl.0001s0309.1.p
OG0007017	CARHR245080	Roisl.0001s0293.1.p
OG0007018	CARHR245070	Roisl.0001s0292.1.p
OG0007019	CARHR244620	Roisl.0001s0249.1.p
OG0007020	CARHR244370	Roisl.0001s0223.1.p
OG0007021	CARHR244090	Roisl.0001s0196.1.p
OG0007022	CARHR244050	Roisl.0001s0191.1.p
OG0007023	CARHR243860	Roisl.0001s0171.1.p
OG0007024	CARHR050920	Roisl.0209s0698.1.p
OG0007025	CARHR243390	Roisl.0001s0120.1.p
OG0007027	CARHR243270	Roisl.0001s0108.1.p
OG0007028	CARHR243150	Roisl.0001s0092.1.p
OG0007030	CARHR242990	Roisl.0001s0074.1.p
OG0007031	CARHR115700, CARHR240120	Roisl.0003s0235.1.p
OG0007032	CARHR240130	Roisl.0003s0236.1.p
OG0007033	CARHR240200	Roisl.0003s0244.1.p
OG0007034	CARHR240520	Roisl.0003s0275.1.p
OG0007035	CARHR240540, CARHR240550	Roisl.0003s0277.1.p
OG0007036	CARHR240720	Roisl.0003s0300.1.p
OG0007037	CARHR240790	Roisl.0003s0313.1.p
OG0007039	CARHR286490	Roisl.0082s0517.1.p
OG0007040	CARHR241120	Roisl.0003s0345.1.p
OG0007041	CARHR241300	Roisl.0008s0266.1.p
OG0007042	CARHR241650	Roisl.0008s0298.1.p
OG0007043	CARHR105020	Roisl.0188s0014.1.p
OG0007044	CARHR241760	Roisl.0008s0312.1.p
OG0007045	CARHR241840	Roisl.0008s0320.1.p
OG0007046	CARHR242010	Roisl.0008s0338.1.p
OG0007047	CARHR242040	Roisl.0008s0341.1.p
OG0007048	CARHR242090	Roisl.0008s0349.1.p
OG0007049	CARHR242210	Roisl.0008s0361.1.p
OG0007050	CARHR242240	Roisl.0008s0363.1.p
OG0007051	CARHR239920	Roisl.0003s0217.1.p
OG0007052	CARHR239890	Roisl.0003s0214.1.p
OG0007053	CARHR239200	Roisl.0003s0145.1.p
OG0007054	CARHR239190	Roisl.0003s0144.1.p
OG0007055	CARHR239070	Roisl.0003s0132.1.p
OG0007056	CARHR239030	Roisl.0003s0128.1.p
OG0007057	CARHR238860	Roisl.0003s0110.1.p
OG0007058	CARHR238820	Roisl.0003s0105.1.p
OG0007059	CARHR238650	Roisl.0003s0090.1.p
OG0007060	CARHR099820	Roisl.0053s0299.1.p
OG0007061	CARHR100260	Roisl.0053s0262.1.p
OG0007062	CARHR065480	Roisl.0019s0240.1.p
OG0007063	CARHR065270	Roisl.0019s0263.1.p
OG0007064	CARHR065060	Roisl.0019s0289.1.p
OG0007065	CARHR023860	Roisl.0191s0182.1.p
OG0007066	CARHR023960	Roisl.0191s0193.1.p
OG0007067	CARHR024640	Roisl.0191s0275.1.p
OG0007068	CARHR290840, CARHR290820, CARHR290830	Roisl.0082s0520.1.p
OG0007069	CARHR249730	Roisl.0191s0598.1.p
OG0007070	CARHR250180	Roisl.0191s0639.1.p
OG0007071	CARHR249490	Roisl.0191s0579.1.p
OG0007073	CARHR249180	Roisl.0191s0541.1.p
OG0007074	CARHR249020	Roisl.0191s0526.1.p
OG0007075	CARHR248820	Roisl.0191s0504.1.p
OG0007076	CARHR248270	Roisl.0015s0034.1.p
OG0007077	CARHR248050	Roisl.0015s0013.1.p
OG0007078	CARHR292840	Roisl.0046s0497.1.p
OG0007079	CARHR026670	Roisl.0015s0073.1.p
OG0007080	CARHR231610	Roisl.0008s0233.1.p
OG0007081	CARHR235850	Roisl.0022s0486.1.p
OG0007082	CARHR254420, CARHR256520, CARHR001890	Roisl.0210s0187.1.p
OG0007083	CARHR014470	Roisl.0007s0744.1.p
OG0007083	CARHR014190	Roisl.0021s0484.1.p
OG0007084	CARHR017460	Roisl.0007s0435.1.p
OG0007085	CARHR017990	Roisl.0007s0389.1.p
OG0007086	CARHR023880	Roisl.0191s0184.1.p
OG0007087	CARHR025380	Roisl.0191s0358.1.p
OG0007088	CARHR026500	Roisl.0015s0062.1.p
OG0007089	CARHR026690	Roisl.0015s0075.1.p
OG0007090	CARHR026850	Roisl.0015s0092.1.p
OG0007093	CARHR065430	Roisl.0019s0247.1.p
OG0007095	CARHR284630	Roisl.0214s0412.1.p
OG0007095	CARHR013970	Roisl.0021s0457.1.p
OG0007096	CARHR143770	Roisl.0011s0018.1.p
OG0007097	CARHR146700	Roisl.0011s0342.1.p
OG0007098	CARHR152120	Roisl.0188s0078.1.p
OG0007099	CARHR153310	Roisl.0185s0042.1.p
OG0007100	CARHR152950	Roisl.0037s0043.1.p
OG0007101	CARHR155420	Roisl.0209s0390.1.p
OG0007102	CARHR161830	Roisl.0046s1173.1.p
OG0007103	CARHR163130, CARHR060240	Roisl.0046s1294.1.p
OG0007105	CARHR194470	Roisl.0210s1564.1.p
OG0007106	CARHR107860, CARHR058520	Roisl.0024s0024.1.p
OG0007106	CARHR186730, CARHR186740	Roisl.0014s0019.1.p, Roisl.0014s0035.1.p, Roisl.0012s0027.1.p
OG0007107	CARHR260460	Roisl.0060s0007.1.p
OG0007108	CARHR254530	Roisl.0213s0543.1.p
OG0007110	CARHR233550	Roisl.0022s0262.1.p
OG0007112	CARHR225900	Roisl.0091s0414.1.p
OG0007113	CARHR214600	Roisl.0046s0049.1.p
OG0007114	CARHR175390	Roisl.0005s0178.1.p
OG0007114	CARHR175400	Roisl.0005s0179.1.p
OG0007114	CARHR044550	Roisl.0005s0177.1.p
OG0007115	CARHR184040	Roisl.0014s0017.1.p
OG0007116	CARHR182420	Roisl.0198s0025.1.p
OG0007117	CARHR282000	Roisl.0059s0027.1.p
OG0007117	CARHR282010	Roisl.0059s0028.1.p
OG0007119	CARHR258100	Roisl.0214s0202.1.p
OG0007127	CARHR119460	Roisl.0053s0002.1.p
OG0007129	CARHR230130	Roisl.0091s0007.1.p
OG0007130	CARHR267670	Roisl.0052s0012.1.p
OG0007131	CARHR277180	Roisl.0024s0207.1.p
OG0007132	CARHR157220	Roisl.0046s0768.1.p, Roisl.0053s0099.1.p
OG0007134	CARHR156970	Roisl.0046s0737.1.p
OG0007135	CARHR156660	Roisl.0046s0708.1.p
OG0007136	CARHR156610	Roisl.0046s0701.1.p
OG0007137	CARHR143650	Roisl.0011s0006.1.p
OG0007138	CARHR143810	Roisl.0011s0022.1.p
OG0007139	CARHR237380	Roisl.0044s0108.1.p, Roisl.0019s0034.1.p
OG0007140	CARHR144280	Roisl.0011s0072.1.p
OG0007141	CARHR144830	Roisl.0011s0130.1.p
OG0007142	CARHR132420	Roisl.0017s0144.1.p
OG0007143	CARHR174750	Roisl.0005s0116.1.p
OG0007144	CARHR071600	Roisl.0004s0084.1.p
OG0007145	CARHR195470	Roisl.0210s1470.1.p
OG0007146	CARHR195530	Roisl.0210s1464.1.p
OG0007147	CARHR195760	Roisl.0210s1442.1.p
OG0007148	CARHR195780	Roisl.0210s1440.1.p
OG0007149	CARHR195950	Roisl.0210s1423.1.p
OG0007150	CARHR196000	Roisl.0210s1418.1.p
OG0007151	CARHR196220	Roisl.0210s1396.1.p
OG0007152	CARHR196410, CARHR196390	Roisl.0210s1381.1.p
OG0007153	CARHR196620	Roisl.0210s1358.1.p
OG0007154	CARHR196630	Roisl.0210s1357.1.p
OG0007155	CARHR196700	Roisl.0210s1351.1.p
OG0007156	CARHR196790	Roisl.0210s1344.1.p
OG0007157	CARHR197000	Roisl.0210s1329.1.p
OG0007158	CARHR197180	Roisl.0210s1310.1.p
OG0007159	CARHR130730	Roisl.0054s0021.1.p
OG0007160	CARHR197510	Roisl.0210s1278.1.p
OG0007161	CARHR197580	Roisl.0210s1271.1.p
OG0007162	CARHR197770	Roisl.0210s1254.1.p
OG0007163	CARHR197780	Roisl.0210s1252.1.p
OG0007164	CARHR198080	Roisl.0210s1226.1.p
OG0007165	CARHR198290	Roisl.0210s1205.1.p
OG0007166	CARHR198360	Roisl.0210s1198.1.p
OG0007167	CARHR198370	Roisl.0210s1197.1.p
OG0007168	CARHR198430	Roisl.0210s1193.1.p
OG0007169	CARHR198510	Roisl.0210s1183.1.p
OG0007170	CARHR198560	Roisl.0210s1177.1.p
OG0007172	CARHR256000	Roisl.0057s0016.1.p
OG0007173	CARHR103230, CARHR199100	Roisl.0210s1125.1.p
OG0007174	CARHR199110	Roisl.0210s1124.1.p
OG0007175	CARHR199130	Roisl.0210s1122.1.p
OG0007176	CARHR199240	Roisl.0210s1111.1.p
OG0007177	CARHR199310	Roisl.0210s1105.1.p
OG0007178	CARHR199360	Roisl.0210s1102.1.p
OG0007179	CARHR199380	Roisl.0210s1100.1.p
OG0007180	CARHR199390	Roisl.0210s1098.1.p
OG0007181	CARHR199440	Roisl.0210s1096.1.p
OG0007182	CARHR199450	Roisl.0210s1095.1.p
OG0007183	CARHR199680	Roisl.0210s1072.1.p
OG0007184	CARHR199710	Roisl.0210s1068.1.p
OG0007185	CARHR199730	Roisl.0210s1067.1.p
OG0007186	CARHR199790	Roisl.0210s1061.1.p
OG0007187	CARHR199800	Roisl.0210s1060.1.p
OG0007189	CARHR199870	Roisl.0210s1052.1.p
OG0007190	CARHR199930	Roisl.0210s1046.1.p
OG0007191	CARHR199940	Roisl.0210s1045.1.p
OG0007192	CARHR200040	Roisl.0210s1033.1.p
OG0007193	CARHR200140	Roisl.0210s1020.1.p
OG0007194	CARHR269190	Roisl.0080s0753.1.p
OG0007195	CARHR200390	Roisl.0210s0996.1.p
OG0007196	CARHR200430	Roisl.0210s0992.1.p
OG0007197	CARHR200720	Roisl.0210s0962.1.p
OG0007198	CARHR201000	Roisl.0210s0936.1.p
OG0007199	CARHR201090	Roisl.0210s0929.1.p
OG0007200	CARHR201220	Roisl.0210s0919.1.p
OG0007202	CARHR201450	Roisl.0210s0899.1.p
OG0007203	CARHR201740	Roisl.0210s0865.1.p
OG0007204	CARHR201790	Roisl.0210s0861.1.p
OG0007205	CARHR231650	Roisl.0008s0238.1.p
OG0007206	CARHR201910, CARHR201920	Roisl.0210s0851.1.p
OG0007207	CARHR202650	Roisl.0210s0782.1.p
OG0007208	CARHR202700	Roisl.0210s0776.1.p
OG0007209	CARHR184160	Roisl.0014s0006.1.p
OG0007210	CARHR202800	Roisl.0210s0767.1.p
OG0007211	CARHR202990	Roisl.0210s0749.1.p
OG0007212	CARHR203130	Roisl.0210s0732.1.p
OG0007213	CARHR203160	Roisl.0210s0728.1.p
OG0007214	CARHR203230	Roisl.0210s0721.1.p
OG0007215	CARHR203540	Roisl.0210s0695.1.p
OG0007216	CARHR203840	Roisl.0210s0663.1.p
OG0007217	CARHR204140	Roisl.0210s0640.1.p
OG0007218	CARHR204350	Roisl.0210s0615.1.p
OG0007219	CARHR204440	Roisl.0210s0606.1.p
OG0007220	CARHR204770	Roisl.0210s0578.1.p
OG0007221	CARHR205010	Roisl.0210s0559.1.p
OG0007222	CARHR205050	Roisl.0210s0555.1.p
OG0007223	CARHR205290	Roisl.0210s0531.1.p
OG0007224	CARHR251270	Roisl.0082s0380.1.p
OG0007225	CARHR251500	Roisl.0082s0360.1.p
OG0007226	CARHR251520	Roisl.0082s0359.1.p
OG0007227	CARHR251660	Roisl.0082s0346.1.p
OG0007228	CARHR232450	Roisl.0022s0148.1.p
OG0007229	CARHR232280	Roisl.0022s0130.1.p
OG0007230	CARHR232060	Roisl.0022s0112.1.p
OG0007231	CARHR118880	Roisl.0010s0036.1.p
OG0007232	CARHR119140	Roisl.0029s0016.1.p
OG0007233	CARHR119520	Roisl.0046s0667.1.p
OG0007234	CARHR119850	Roisl.0204s0099.1.p
OG0007235	CARHR120000	Roisl.0204s0077.1.p
OG0007236	CARHR120160	Roisl.0204s0062.1.p
OG0007237	CARHR120400	Roisl.0204s0030.1.p
OG0007238	CARHR120590	Roisl.0193s0025.1.p
OG0007239	CARHR121240	Roisl.0082s0589.1.p
OG0007240	CARHR121360	Roisl.0082s0600.1.p
OG0007241	CARHR121420	Roisl.0082s0606.1.p
OG0007242	CARHR121640	Roisl.0082s0627.1.p
OG0007243	CARHR122000	Roisl.0082s0657.1.p
OG0007244	CARHR122080	Roisl.0082s0664.1.p
OG0007245	CARHR122250	Roisl.0082s0690.1.p
OG0007246	CARHR122260	Roisl.0082s0691.1.p
OG0007247	CARHR122990	Roisl.0082s0758.1.p
OG0007248	CARHR123000	Roisl.0082s0759.1.p
OG0007249	CARHR123340	Roisl.0033s0018.1.p
OG0007250	CARHR123390	Roisl.0033s0023.1.p
OG0007251	CARHR190980	Roisl.0210s1919.1.p
OG0007252	CARHR123720	Roisl.0033s0055.1.p
OG0007253	CARHR123960	Roisl.0033s0069.1.p
OG0007254	CARHR124530	Roisl.0033s0149.1.p
OG0007255	CARHR124540	Roisl.0033s0148.1.p
OG0007256	CARHR124710	Roisl.0033s0130.1.p
OG0007257	CARHR125010	Roisl.0017s0523.1.p
OG0007258	CARHR125100	Roisl.0017s0514.1.p
OG0007259	CARHR125810	Roisl.0017s0446.1.p
OG0007260	CARHR126290	Roisl.0028s0633.1.p
OG0007261	CARHR126180	Roisl.0028s0620.1.p
OG0007262	CARHR126090	Roisl.0017s0420.1.p
OG0007263	CARHR126590	Roisl.0028s0654.1.p
OG0007265	CARHR126840	Roisl.0028s0678.1.p
OG0007266	CARHR126870	Roisl.0028s0682.1.p
OG0007266	CARHR126000, CARHR120930, CARHR126010	Roisl.0017s0430.1.p
OG0007267	CARHR126920	Roisl.0028s0685.1.p
OG0007268	CARHR127100	Roisl.0028s0702.1.p
OG0007269	CARHR127360	Roisl.0028s0733.1.p
OG0007270	CARHR127390	Roisl.0028s0736.1.p
OG0007271	CARHR179510	Roisl.0012s0198.1.p
OG0007272	CARHR179070	Roisl.0012s0237.1.p
OG0007273	CARHR232600	Roisl.0022s0162.1.p
OG0007274	CARHR232740	Roisl.0022s0176.1.p
OG0007275	CARHR233060	Roisl.0022s0212.1.p
OG0007276	CARHR233170	Roisl.0022s0223.1.p
OG0007277	CARHR036850	Roisl.0013s0229.1.p
OG0007278	CARHR036810	Roisl.0066s0332.1.p
OG0007279	CARHR036510	Roisl.0066s0360.1.p
OG0007280	CARHR036790	Roisl.0066s0334.1.p
OG0007281	CARHR036780	Roisl.0066s0335.1.p
OG0007282	CARHR027210	Roisl.0213s0035.1.p
OG0007283	CARHR105350, CARHR229380, CARHR035110, CARHR027410	Roisl.0213s0056.1.p
OG0007284	CARHR027570	Roisl.0213s0068.1.p
OG0007285	CARHR027860	Roisl.0213s0098.1.p
OG0007286	CARHR028060	Roisl.0053s0389.1.p, Roisl.0213s0125.1.p
OG0007287	CARHR028440	Roisl.0213s0158.1.p
OG0007288	CARHR028460	Roisl.0213s0160.1.p
OG0007289	CARHR028530	Roisl.0213s0170.1.p
OG0007290	CARHR028620	Roisl.0213s0179.1.p
OG0007292	CARHR029360	Roisl.0213s0268.1.p
OG0007293	CARHR029630	Roisl.0213s0285.1.p
OG0007294	CARHR029690	Roisl.0213s0291.1.p
OG0007295	CARHR029750	Roisl.0213s0295.1.p
OG0007296	CARHR029820	Roisl.0213s0303.1.p
OG0007297	CARHR029900, CARHR029860	Roisl.0213s0310.1.p
OG0007299	CARHR030240	Roisl.0213s0339.1.p
OG0007300	CARHR030360	Roisl.0213s0361.1.p
OG0007301	CARHR030370	Roisl.0213s0362.1.p
OG0007302	CARHR030560	Roisl.0213s0379.1.p
OG0007303	CARHR030750	Roisl.0213s0413.1.p, Roisl.0213s0409.1.p
OG0007304	CARHR030830	Roisl.0213s0420.1.p
OG0007305	CARHR287020	Roisl.0213s0434.1.p
OG0007307	CARHR031490	Roisl.0213s0500.1.p
OG0007308	CARHR031530	Roisl.0213s0505.1.p
OG0007309	CARHR031610	Roisl.0209s0204.1.p
OG0007310	CARHR031810, CARHR031820	Roisl.0209s0183.1.p
OG0007311	CARHR031900	Roisl.0209s0177.1.p
OG0007312	CARHR145090	Roisl.0011s0155.1.p
OG0007313	CARHR145410	Roisl.0011s0190.1.p
OG0007314	CARHR145430	Roisl.0011s0193.1.p
OG0007315	CARHR145530	Roisl.0011s0206.1.p
OG0007316	CARHR145680	Roisl.0011s0241.1.p
OG0007317	CARHR280990	Roisl.0024s0602.1.p
OG0007318	CARHR280410	Roisl.0024s0544.1.p
OG0007319	CARHR280260	Roisl.0024s0528.1.p
OG0007320	CARHR280240	Roisl.0024s0526.1.p
OG0007321	CARHR235960	Roisl.0022s0498.1.p
OG0007322	CARHR280150	Roisl.0024s0517.1.p
OG0007323	CARHR279770	Roisl.0024s0476.1.p
OG0007324	CARHR279660	Roisl.0024s0465.1.p
OG0007325	CARHR279650	Roisl.0024s0464.1.p
OG0007326	CARHR279450	Roisl.0024s0443.1.p
OG0007327	CARHR279300	Roisl.0024s0427.1.p
OG0007328	CARHR279250	Roisl.0024s0422.1.p
OG0007329	CARHR279000	Roisl.0024s0398.1.p
OG0007330	CARHR278810	Roisl.0024s0369.1.p
OG0007331	CARHR278780	Roisl.0024s0366.1.p
OG0007332	CARHR278650	Roisl.0024s0352.1.p
OG0007333	CARHR278510	Roisl.0024s0337.1.p
OG0007334	CARHR278440	Roisl.0024s0330.1.p
OG0007335	CARHR278410	Roisl.0024s0326.1.p
OG0007336	CARHR278400	Roisl.0024s0325.1.p
OG0007337	CARHR278330	Roisl.0024s0320.1.p
OG0007338	CARHR278290	Roisl.0024s0316.1.p
OG0007339	CARHR278040	Roisl.0024s0293.1.p
OG0007340	CARHR277920	Roisl.0024s0280.1.p
OG0007341	CARHR277900	Roisl.0024s0278.1.p
OG0007342	CARHR277800	Roisl.0024s0268.1.p
OG0007343	CARHR277740	Roisl.0024s0261.1.p
OG0007344	CARHR277700	Roisl.0024s0257.1.p
OG0007345	CARHR277030	Roisl.0024s0195.1.p
OG0007346	CARHR277000	Roisl.0024s0193.1.p
OG0007347	CARHR276970	Roisl.0024s0189.1.p
OG0007348	CARHR276960	Roisl.0024s0188.1.p
OG0007349	CARHR276920	Roisl.0024s0184.1.p
OG0007350	CARHR276560	Roisl.0024s0146.1.p
OG0007351	CARHR276240	Roisl.0080s0001.1.p
OG0007352	CARHR276230	Roisl.0080s0002.1.p
OG0007353	CARHR276050	Roisl.0080s0019.1.p
OG0007354	CARHR275750	Roisl.0080s0055.1.p
OG0007355	CARHR219740	Roisl.0075s0096.1.p
OG0007356	CARHR275460	Roisl.0080s0084.1.p
OG0007357	CARHR275380	Roisl.0080s0091.1.p
OG0007358	CARHR275330	Roisl.0080s0096.1.p
OG0007359	CARHR275300	Roisl.0080s0100.1.p
OG0007360	CARHR275100	Roisl.0080s0121.1.p
OG0007361	CARHR274740	Roisl.0080s0156.1.p
OG0007362	CARHR274610	Roisl.0080s0170.1.p
OG0007363	CARHR274600	Roisl.0080s0171.1.p
OG0007364	CARHR190430	Roisl.0210s1975.1.p
OG0007365	CARHR189980	Roisl.0210s2023.1.p
OG0007366	CARHR189840	Roisl.0210s2036.1.p
OG0007367	CARHR189780	Roisl.0210s2043.1.p
OG0007368	CARHR189650	Roisl.0210s2058.1.p
OG0007369	CARHR189350	Roisl.0046s0088.1.p
OG0007370	CARHR189260	Roisl.0046s0096.1.p
OG0007371	CARHR189120	Roisl.0046s0109.1.p
OG0007372	CARHR188940	Roisl.0046s0126.1.p
OG0007373	CARHR158420	Roisl.0046s0881.1.p
OG0007374	CARHR188830	Roisl.0046s0142.1.p
OG0007375	CARHR188820	Roisl.0046s0143.1.p
OG0007376	CARHR188780	Roisl.0046s0147.1.p
OG0007377	CARHR188440	Roisl.0046s0180.1.p
OG0007378	CARHR188420	Roisl.0046s0182.1.p
OG0007379	CARHR188410	Roisl.0046s0183.1.p
OG0007380	CARHR188090	Roisl.0046s0216.1.p
OG0007381	CARHR187900	Roisl.0046s0232.1.p
OG0007382	CARHR187840	Roisl.0046s0238.1.p
OG0007383	CARHR187650	Roisl.0046s0251.1.p
OG0007384	CARHR193550	Roisl.0210s1657.1.p
OG0007385	CARHR193610	Roisl.0210s1652.1.p
OG0007386	CARHR193230	Roisl.0210s1688.1.p
OG0007387	CARHR193220	Roisl.0210s1689.1.p
OG0007388	CARHR193100	Roisl.0210s1700.1.p
OG0007389	CARHR193020	Roisl.0210s1707.1.p
OG0007390	CARHR193000	Roisl.0210s1708.1.p
OG0007391	CARHR192910	Roisl.0210s1717.1.p
OG0007392	CARHR192730	Roisl.0210s1735.1.p
OG0007393	CARHR192680	Roisl.0210s1742.1.p
OG0007394	CARHR192290	Roisl.0210s1778.1.p
OG0007395	CARHR192070	Roisl.0210s1800.1.p
OG0007396	CARHR191950	Roisl.0210s1814.1.p
OG0007397	CARHR191910	Roisl.0210s1818.1.p
OG0007398	CARHR191880	Roisl.0210s1821.1.p
OG0007399	CARHR191710	Roisl.0210s1843.1.p
OG0007400	CARHR191590	Roisl.0210s1854.1.p
OG0007401	CARHR191540	Roisl.0210s1859.1.p
OG0007402	CARHR191080	Roisl.0210s1909.1.p
OG0007403	CARHR190990	Roisl.0210s1918.1.p
OG0007404	CARHR190830	Roisl.0210s1933.1.p
OG0007405	CARHR190810	Roisl.0210s1935.1.p
OG0007406	CARHR190590	Roisl.0210s1956.1.p
OG0007407	CARHR274470	Roisl.0080s0190.1.p
OG0007408	CARHR274390	Roisl.0080s0198.1.p
OG0007409	CARHR274190	Roisl.0080s0220.1.p
OG0007410	CARHR038030	Roisl.0013s0109.1.p
OG0007411	CARHR055210, CARHR273680	Roisl.0080s0264.1.p
OG0007412	CARHR264420	Roisl.0189s0208.1.p
OG0007413	CARHR273630	Roisl.0080s0270.1.p
OG0007414	CARHR273590	Roisl.0080s0273.1.p
OG0007415	CARHR129220	Roisl.0028s0921.1.p
OG0007416	CARHR273280	Roisl.0080s0303.1.p
OG0007417	CARHR285700	Roisl.0080s0349.1.p
OG0007419	CARHR285320	Roisl.0080s0378.1.p
OG0007420	CARHR285230	Roisl.0080s0387.1.p
OG0007421	CARHR272790	Roisl.0080s0404.1.p
OG0007422	CARHR272680	Roisl.0080s0412.1.p
OG0007423	CARHR272620	Roisl.0080s0418.1.p
OG0007424	CARHR272340	Roisl.0080s0442.1.p
