Orthogroup	Cardamine_hirsuta	Euclidium_syriacum
OG0009930	CARHR055540	ESY2_g34291_DN3_SP0_c0.t1
OG0009931	CARHR194030	ESY7_g16927_DN3_SP8_c0.t1
OG0009932	CARHR194110	ESY7_g16942_DN3_SP8_c0.t1
OG0009933	CARHR185550	ESY10_g15868_DN3_SP8_c0.t1
OG0009934	CARHR185320	ESY10_g15818_DN3_SP2_c0.t1
OG0009935	CARHR185330	ESY5_g2326_DN3_SP0_c0.t1, ESY10_g15820_DN3_SP0_c0.t1
OG0009936	CARHR032970, CARHR215930	ESY1_g6678_DN3_SP0_c0.t1
OG0009936	CARHR185340	ESY10_g15822_DN3_SP0_c0.t1
OG0009937	CARHR284560	ESY15_g64394_DN3_SP8_c0.t1
OG0009938	CARHR284570	ESY15_g64432_DN3_SP8_c0.t1
OG0009939	CARHR258160	ESY24_g33116_DN3_SP6_c0.t1
OG0009940	CARHR161950	ESY1_g10344_DN3_SP8_c0.t1, ESY3_g29684_DN3_SP0_c0.t1
OG0009941	CARHR161840	ESY1_g10354_DN2_SP0_c0.t1, ESY1_g10325_DN3_SP0_c0.t1, ESY1_g10356_DN3_SP0_c0.t1
OG0009942	CARHR161810	ESY1_g10318_DN3_SP0_c0.t1
OG0009943	CARHR161750	ESY1_g10313_DN2_SP0_c0.t1
OG0009944	CARHR161530	ESY1_g10264_DN3_SP8_c0.t1
OG0009945	CARHR161070	ESY1_g10166_DN3_SP8_c0.t1
OG0009946	CARHR160980	ESY1_g10150_DN2_SP0_c0.t1
OG0009947	CARHR160860	ESY1_g10134_DN3_SP8_c0.t1
OG0009948	CARHR160800	ESY1_g10128_DN3_SP0_c0.t1
OG0009949	CARHR000180	ESY5_g5576_DN3_SP3_c0.t1
OG0009950	CARHR000250	ESY5_g5563_DN3_SP0_c2.t1, ESY4_g26880_DN3_SP0_c0.t1
OG0009951	CARHR000270	ESY5_g5561_DN3_SP5_c0.t1, ESY4_g24092_DN3_SP1_c0.t1
OG0009952	CARHR000330, CARHR000320	ESY5_g5556_DN3_SP0_c0.t1
OG0009953	CARHR000700	ESY5_g5508_DN3_SP8_c0.t1
OG0009954	CARHR000770	ESY5_g5501_DN3_SP1_c0.t1
OG0009955	CARHR239400, CARHR034820	ESY2_g33934_DN3_SP8_c15.t1
OG0009956	CARHR001130	ESY5_g5471_DN3_SP0_c0.t1
OG0009957	CARHR001210	ESY5_g5465_DN3_SP0_c0.t1
OG0009958	CARHR001280	ESY10_g15706_DN1_SP0_c0.t1
OG0009959	CARHR001340	ESY20_g13076_DN1_SP0_c0.t1, ESY5_g5449_DN2_SP0_c0.t1
OG0009960	CARHR001420	ESY5_g5436_DN3_SP2_c0.t1
OG0009961	CARHR001720	ESY5_g5355_DN3_SP5_c0.t1
OG0009962	CARHR001780	ESY5_g5367_DN3_SP8_c11.t1
OG0009963	CARHR002040	ESY5_g5328_DN3_SP0_c0.t1
OG0009965	CARHR002130	ESY5_g5312_DN3_SP0_c0.t1
OG0009966	CARHR002350	ESY5_g5248_DN3_SP8_c19.t1, ESY5_g5292_DN2_SP0_c0.t1
OG0009967	CARHR002360	ESY5_g5247_DN3_SP0_c0.t1
OG0009968	CARHR002430	ESY5_g5239_DN2_SP0_c0.t1
OG0009969	CARHR002450	ESY5_g5233_DN2_SP0_c0.t1
OG0009970	CARHR002530	ESY5_g5214_DN3_SP8_c0.t1
OG0009971	CARHR002840	ESY5_g5167_DN3_SP8_c0.t1
OG0009972	CARHR002890	ESY5_g5098_DN3_SP0_c0.t1
OG0009973	CARHR002960	ESY5_g5109_DN3_SP8_c0.t1
OG0009974	CARHR002970	ESY5_g5110_DN3_SP8_c0.t1
OG0009975	CARHR003170	ESY5_g5146_DN3_SP3_c0.t1
OG0009976	CARHR003210	ESY5_g5153_DN3_SP0_c0.t1
OG0009977	CARHR003290	ESY5_g5089_DN3_SP8_c0.t1
OG0009978	CARHR003350	ESY5_g5083_DN2_SP0_c0.t1
OG0009979	CARHR003640	ESY5_g5037_DN3_SP0_c0.t1
OG0009980	CARHR003840	ESY5_g4991_DN3_SP4_c0.t1
OG0009981	CARHR003880	ESY5_g4985_DN3_SP0_c0.t1
OG0009982	CARHR004030	ESY5_g4963_DN3_SP0_c0.t1
OG0009983	CARHR004050	ESY5_g4961_DN3_SP7_c0.t1
OG0009984	CARHR004080	ESY5_g4958_DN3_SP2_c0.t1, ESY5_g4794_DN1_SP0_c0.t1, ESY5_g4793_DN1_SP0_c0.t1
OG0009985	CARHR004170	ESY5_g4948_DN3_SP7_c0.t1
OG0009986	CARHR004180	ESY5_g4940_DN3_SP0_c0.t1
OG0009987	CARHR004670	ESY5_g4858_DN3_SP3_c0.t1
OG0009988	CARHR004680	ESY5_g4857_DN2_SP8_c0.t1
OG0009989	CARHR004910	ESY5_g4824_DN3_SP0_c0.t1
OG0009990	CARHR004940	ESY5_g4819_DN3_SP1_c0.t1
OG0009991	CARHR004980, CARHR221140	ESY5_g4812_DN3_SP8_c0.t1
OG0009992	CARHR005070	ESY5_g4798_DN3_SP0_c0.t1
OG0009993	CARHR005530	ESY5_g4727_DN3_SP5_c0.t1
OG0009994	CARHR005580	ESY5_g4720_DN3_SP0_c0.t1
OG0009996	CARHR005860	ESY5_g4693_DN3_SP0_c0.t1
OG0009997	CARHR005990	ESY5_g4682_DN3_SP0_c13.t1
OG0009998	CARHR006150	ESY5_g4660_DN3_SP0_c0.t1
OG0009999	CARHR006180	ESY3_g32229_DN3_SP0_c13.t1
OG0010000	CARHR006330	ESY5_g4648_DN3_SP0_c0.t1
OG0010002	CARHR007170	ESY5_g4523_DN3_SP2_c0.t1
OG0010003	CARHR007410	ESY5_g4497_DN3_SP0_c0.t1, ESY5_g4498_DN3_SP0_c0.t1
OG0010004	CARHR007760	ESY5_g4443_DN3_SP0_c0.t1
OG0010005	CARHR007800	ESY5_g4439_DN3_SP5_c0.t1
OG0010007	CARHR008050	ESY5_g3096_DN3_SP0_c0.t1
OG0010008	CARHR008210	ESY5_g3125_DN3_SP8_c0.t1
OG0010009	CARHR008220	ESY5_g3127_DN3_SP3_c0.t1
OG0010010	CARHR008330	ESY5_g3141_DN3_SP8_c0.t1
OG0010011	CARHR008390	ESY5_g3147_DN3_SP1_c0.t1
OG0010012	CARHR008470	ESY5_g3155_DN3_SP6_c0.t1
OG0010013	CARHR008480	ESY5_g3156_DN3_SP0_c0.t1
OG0010014	CARHR008530	ESY5_g3161_DN3_SP0_c0.t1
OG0010015	CARHR026870	ESY13_g57670_DN3_SP0_c0.t1
OG0010016	CARHR008590	ESY5_g3168_DN3_SP8_c0.t1
OG0010017	CARHR008620	ESY5_g3187_DN3_SP6_c0.t1
OG0010018	CARHR008700	ESY5_g3198_DN3_SP3_c0.t1
OG0010019	CARHR057080	ESY2_g34384_DN1_SP0_c0.t1
OG0010020	CARHR008750	ESY5_g3203_DN3_SP8_c0.t1
OG0010022	CARHR008950	ESY5_g3238_DN3_SP0_c0.t1
OG0010023	CARHR034380	ESY6_g50144_DN2_SP0_c0.t1
OG0010024	CARHR009280	ESY5_g3280_DN3_SP0_c0.t1
OG0010025	CARHR009330	ESY5_g3288_DN3_SP0_c0.t1
OG0010027	CARHR009500	ESY5_g3315_DN3_SP0_c0.t1
OG0010028	CARHR009510	ESY5_g3316_DN3_SP7_c0.t1
OG0010029	CARHR010640	ESY5_g3490_DN3_SP3_c0.t1
OG0010030	CARHR010820	ESY5_g3521_DN3_SP0_c0.t1
OG0010031	CARHR010830	ESY5_g3522_DN3_SP5_c0.t1
OG0010032	CARHR010840	ESY5_g3524_DN3_SP1_c0.t1
OG0010033	CARHR010930	ESY5_g3534_DN3_SP0_c0.t1
OG0010034	CARHR010980	ESY5_g3540_DN3_SP7_c0.t1
OG0010035	CARHR151850	ESY5_g3556_DN2_SP0_c0.t1, ESY5_g3560_DN2_SP0_c0.t1, ESY5_g3557_DN3_SP0_c0.t1
OG0010036	CARHR011110	ESY5_g3565_DN3_SP0_c0.t1
OG0010036	CARHR051920	ESY2_g33933_DN3_SP0_c0.t1
OG0010037	CARHR290530	ESY3_g31919_DN3_SP0_c0.t1
OG0010038	CARHR011330	ESY5_g3601_DN3_SP0_c0.t1
OG0010039	CARHR011370	ESY5_g3612_DN3_SP0_c0.t1
OG0010040	CARHR011630	ESY5_g3663_DN3_SP8_c0.t1
OG0010041	CARHR011640	ESY5_g3664_DN3_SP4_c0.t1
OG0010042	CARHR011800, CARHR011810	ESY5_g3677_DN3_SP0_c0.t1
OG0010043	CARHR011890	ESY5_g3684_DN3_SP2_c0.t1
OG0010044	CARHR050470	ESY5_g3698_DN3_SP2_c0.t1, ESY2_g33787_DN3_SP8_c0.t1
OG0010045	CARHR012030	ESY5_g3711_DN3_SP5_c0.t1, ESY6_g48757_DN3_SP0_c0.t1
OG0010046	CARHR012150	ESY5_g3724_DN3_SP7_c0.t1
OG0010047	CARHR012160	ESY5_g3725_DN3_SP6_c0.t1
OG0010048	CARHR012250	ESY5_g3740_DN3_SP5_c0.t1
OG0010049	CARHR012500	ESY5_g3770_DN3_SP7_c0.t1
OG0010050	CARHR012650	ESY5_g3795_DN3_SP8_c0.t1
OG0010051	CARHR013290	ESY7_g16201_DN3_SP0_c0.t1, ESY5_g3881_DN3_SP7_c0.t1
OG0010052	CARHR013320	ESY5_g2567_DN3_SP0_c0.t1
OG0010053	CARHR013350	ESY5_g2576_DN3_SP0_c0.t1
OG0010054	CARHR013650	ESY5_g2619_DN3_SP5_c0.t1
OG0010055	CARHR013720	ESY5_g2628_DN3_SP0_c0.t1
OG0010056	CARHR014140	ESY5_g2698_DN3_SP0_c0.t1
OG0010057	CARHR014240	ESY5_g2718_DN3_SP0_c0.t1
OG0010058	CARHR014450	ESY5_g2742_DN3_SP0_c0.t1
OG0010059	CARHR014310	ESY5_g2724_DN3_SP0_c0.t1
OG0010060	CARHR014610	ESY5_g2767_DN3_SP0_c0.t1
OG0010061	CARHR014640	ESY5_g2770_DN3_SP0_c0.t1
OG0010062	CARHR014690	ESY5_g2776_DN3_SP8_c0.t1
OG0010063	CARHR118360	ESY8_g59218_DN3_SP5_c0.t1
OG0010065	CARHR015490	ESY27_g13386_DN3_SP5_c0.t1
OG0010066	CARHR015530	ESY5_g2869_DN3_SP7_c0.t1
OG0010067	CARHR015550	ESY5_g2871_DN3_SP0_c0.t1
OG0010068	CARHR015580	ESY5_g2874_DN3_SP0_c0.t1
OG0010069	CARHR015770	ESY5_g2894_DN3_SP0_c0.t1
OG0010070	CARHR015970	ESY5_g2921_DN3_SP0_c0.t1
OG0010071	CARHR016000	ESY5_g2924_DN3_SP0_c0.t1
OG0010072	CARHR016110	ESY5_g2936_DN3_SP2_c0.t1
OG0010074	CARHR016470	ESY5_g2999_DN3_SP2_c0.t1
OG0010075	CARHR016530	ESY5_g3004_DN3_SP0_c0.t1
OG0010076	CARHR016800	ESY5_g3039_DN3_SP0_c0.t1
OG0010077	CARHR016850	ESY5_g3044_DN3_SP0_c0.t1, ESY5_g3043_DN3_SP0_c0.t1
OG0010078	CARHR016860	ESY3_g31238_DN3_SP0_c0.t1, ESY3_g31236_DN3_SP0_c0.t1, ESY5_g3046_DN3_SP0_c0.t1
OG0010079	CARHR016980	ESY5_g3060_DN2_SP0_c0.t1
OG0010080	CARHR017010	ESY5_g3063_DN2_SP0_c0.t1
OG0010081	CARHR072610	ESY5_g3068_DN2_SP0_c0.t1
OG0010082	CARHR017350	ESY5_g4395_DN3_SP6_c0.t1
OG0010083	CARHR017650	ESY5_g4368_DN3_SP2_c0.t1
OG0010084	CARHR017720	ESY5_g4363_DN3_SP0_c0.t1
OG0010085	CARHR017980	ESY5_g4329_DN3_SP0_c0.t1
OG0010086	CARHR065800	ESY2_g35862_DN2_SP0_c0.t1
OG0010087	CARHR018270	ESY5_g4286_DN3_SP0_c0.t1, ESY5_g4285_DN3_SP0_c0.t1
OG0010088	CARHR018770, CARHR018760	ESY5_g4235_DN3_SP5_c0.t1
OG0010090	CARHR018870	ESY5_g4224_DN3_SP0_c0.t1
OG0010091	CARHR019070	ESY5_g4201_DN3_SP8_c0.t1
OG0010092	CARHR019200	ESY5_g4186_DN1_SP8_c7.t1
OG0010093	CARHR019260	ESY5_g4179_DN3_SP1_c0.t1
OG0010094	CARHR019300	ESY5_g4167_DN3_SP7_c0.t1
OG0010095	CARHR019380	ESY5_g4157_DN3_SP0_c0.t1
OG0010096	CARHR019540	ESY5_g4143_DN3_SP8_c0.t1
OG0010097	CARHR019810	ESY5_g4094_DN2_SP0_c0.t1
OG0010098	CARHR019870	ESY5_g4089_DN3_SP5_c0.t1
OG0010099	CARHR019990	ESY5_g4067_DN3_SP0_c0.t1
OG0010100	CARHR020020	ESY5_g4065_DN3_SP0_c0.t1
OG0010101	CARHR020050	ESY5_g4062_DN3_SP0_c0.t1
OG0010102	CARHR020160	ESY5_g4044_DN3_SP0_c8.t1
OG0010103	CARHR020220	ESY5_g4038_DN3_SP0_c0.t1
OG0010104	CARHR020310	ESY5_g4026_DN3_SP5_c0.t1
OG0010105	CARHR020410	ESY5_g4009_DN3_SP8_c0.t1
OG0010106	CARHR020440	ESY5_g3999_DN3_SP0_c0.t1
OG0010107	CARHR020470	ESY5_g3997_DN3_SP0_c0.t1
OG0010109	CARHR020680	ESY5_g3970_DN3_SP0_c0.t1
OG0010110	CARHR020690	ESY5_g3969_DN3_SP8_c12.t1
OG0010111	CARHR021100	ESY5_g3928_DN3_SP8_c0.t1
OG0010112	CARHR021280	ESY5_g3907_DN3_SP8_c0.t1
OG0010113	CARHR021290	ESY5_g3906_DN3_SP5_c0.t1
OG0010114	CARHR021450	ESY5_g2560_DN3_SP7_c0.t1
OG0010115	CARHR021560	ESY5_g2552_DN3_SP0_c0.t1
OG0010116	CARHR022360	ESY5_g2370_DN3_SP1_c0.t1
OG0010117	CARHR022380	ESY5_g2367_DN3_SP8_c0.t1
OG0010118	CARHR022390	ESY5_g2366_DN1_SP0_c0.t1
OG0010119	CARHR144190	ESY10_g14594_DN3_SP0_c0.t1
OG0010120	CARHR022620	ESY5_g2325_DN2_SP0_c0.t1
OG0010121	CARHR022990	ESY5_g2252_DN3_SP8_c0.t1
OG0010122	CARHR023070	ESY5_g2235_DN3_SP8_c0.t1
OG0010123	CARHR023080	ESY5_g2233_DN3_SP8_c0.t1
OG0010124	CARHR023350	ESY5_g2167_DN3_SP0_c0.t1
OG0010125	CARHR023470	ESY5_g2140_DN3_SP8_c0.t1
OG0010126	CARHR064750	ESY2_g35742_DN3_SP8_c0.t1
OG0010127	CARHR064680	ESY2_g35736_DN3_SP8_c0.t1
OG0010128	CARHR290890	ESY2_g35733_DN3_SP0_c0.t1
OG0010129	CARHR291120	ESY2_g35690_DN3_SP7_c0.t1
OG0010130	CARHR063950	ESY2_g35593_DN2_SP0_c0.t1
OG0010131	CARHR063780	ESY2_g35580_DN3_SP8_c0.t1
OG0010132	CARHR063710	ESY2_g35566_DN3_SP0_c0.t1
OG0010133	CARHR063600	ESY2_g35549_DN3_SP2_c0.t1
OG0010134	CARHR063590	ESY2_g35548_DN3_SP0_c0.t1
OG0010135	CARHR063580	ESY2_g35547_DN3_SP4_c0.t1
OG0010136	CARHR063540	ESY2_g35545_DN2_SP3_c0.t1
OG0010137	CARHR063400	ESY2_g35535_DN3_SP8_c0.t1
OG0010138	CARHR063350	ESY2_g35528_DN3_SP0_c17.t1
OG0010139	CARHR063100	ESY2_g35489_DN3_SP5_c0.t1
OG0010140	CARHR032600	ESY14_g19780_DN3_SP4_c0.t1
OG0010141	CARHR054440	ESY16_g62082_DN3_SP1_c32.t1
OG0010142	CARHR181830	ESY1_g6435_DN3_SP0_c0.t1
OG0010143	CARHR047420	ESY2_g33414_DN3_SP8_c0.t1
OG0010144	CARHR048330	ESY2_g33551_DN3_SP0_c0.t1
OG0010145	CARHR048620	ESY2_g33589_DN3_SP0_c0.t1
OG0010146	CARHR048630	ESY2_g33587_DN3_SP8_c0.t1
OG0010147	CARHR049250	ESY2_g33645_DN3_SP8_c0.t1
OG0010148	CARHR228950, CARHR049750	ESY2_g33701_DN3_SP1_c0.t1
OG0010149	CARHR220280, CARHR032780	ESY14_g19874_DN3_SP3_c0.t1
OG0010150	CARHR050690	ESY2_g33826_DN3_SP3_c0.t1
OG0010152	CARHR050790	ESY2_g33839_DN3_SP8_c0.t1
OG0010153	CARHR051300	ESY2_g33864_DN3_SP0_c0.t1
OG0010154	CARHR051340	ESY2_g33869_DN3_SP0_c0.t1
OG0010155	CARHR051390	ESY2_g33872_DN3_SP8_c0.t1
OG0010156	CARHR051990	ESY2_g33919_DN3_SP2_c0.t1
OG0010157	CARHR051680	ESY2_g33956_DN3_SP0_c0.t1
OG0010158	CARHR052290, CARHR052300	ESY2_g33958_DN3_SP0_c12.t1
OG0010159	CARHR260750, CARHR052770	ESY2_g34007_DN3_SP8_c10.t1, ESY8_g59086_DN2_SP0_c0.t1
OG0010160	CARHR052890	ESY2_g34018_DN3_SP8_c0.t1
OG0010161	CARHR052990	ESY2_g34027_DN3_SP1_c0.t1
OG0010162	CARHR053360	ESY2_g34054_DN3_SP8_c0.t1
OG0010163	CARHR053590, CARHR053580	ESY2_g34064_DN3_SP7_c0.t1
OG0010164	CARHR283980, CARHR284110	ESY2_g34087_DN3_SP0_c0.t1
OG0010165	CARHR284140	ESY2_g34092_DN3_SP0_c0.t1
OG0010166	CARHR270660	ESY6_g48354_DN3_SP0_c0.t1
OG0010167	CARHR249110	ESY20_g13023_DN3_SP0_c0.t1
OG0010168	CARHR053800	ESY2_g34107_DN1_SP0_c0.t1
OG0010169	CARHR053920	ESY2_g34117_DN3_SP0_c0.t1
OG0010170	CARHR054730	ESY2_g34167_DN3_SP7_c0.t1, ESY2_g34166_DN3_SP0_c0.t1
OG0010171	CARHR222300	ESY2_g34189_DN3_SP3_c0.t1
OG0010172	CARHR046850	ESY2_g33346_DN3_SP3_c0.t1
OG0010173	CARHR046560	ESY2_g33296_DN3_SP0_c0.t1
OG0010174	CARHR046520, CARHR046530	ESY2_g33289_DN3_SP0_c0.t1
OG0010175	CARHR259330	ESY7_g18808_DN3_SP3_c0.t1
OG0010176	CARHR174850	ESY10_g15009_DN3_SP0_c0.t1
OG0010177	CARHR174720	ESY10_g14969_DN2_SP0_c0.t1
OG0010178	CARHR174700	ESY10_g14964_DN3_SP0_c0.t1
OG0010179	CARHR173630	ESY10_g14755_DN3_SP2_c0.t1
OG0010180	CARHR173620	ESY10_g14754_DN3_SP0_c1.t1
OG0010181	CARHR178170	ESY7_g16663_DN3_SP8_c0.t1
OG0010182	CARHR178200	ESY7_g16659_DN3_SP0_c14.t1
OG0010183	CARHR181640, CARHR181700	ESY1_g6222_DN3_SP0_c0.t1
OG0010184	CARHR178560	ESY7_g16603_DN3_SP1_c0.t1
OG0010185	CARHR178600	ESY7_g16588_DN3_SP8_c0.t1
OG0010186	CARHR231710	ESY13_g57306_DN2_SP0_c0.t1
OG0010187	CARHR252540	ESY7_g16420_DN3_SP0_c0.t1
OG0010188	CARHR237150	ESY4_g24345_DN3_SP8_c0.t1
OG0010190	CARHR237730	ESY4_g24432_DN3_SP8_c0.t1
OG0010192	CARHR038760	ESY2_g37917_DN3_SP1_c0.t1
OG0010193	CARHR038920	ESY2_g37864_DN3_SP5_c0.t1
OG0010194	CARHR039000	ESY2_g37853_DN3_SP0_c0.t1
OG0010195	CARHR039050	ESY2_g37846_DN3_SP2_c0.t1
OG0010196	CARHR039370, CARHR039360, CARHR039340	ESY2_g37695_DN3_SP1_c0.t1
OG0010197	CARHR068270	ESY2_g35958_DN3_SP0_c0.t1
OG0010198	CARHR068250	ESY2_g35956_DN3_SP0_c0.t1
OG0010199	CARHR294030	ESY4_g26947_DN3_SP8_c0.t1
OG0010200	CARHR294060	ESY4_g26946_DN3_SP0_c0.t1
OG0010201	CARHR294160	ESY10_g14780_DN3_SP6_c0.t1
OG0010202	CARHR294250	ESY4_g26925_DN3_SP7_c0.t1
OG0010203	CARHR294340	ESY4_g26913_DN3_SP7_c0.t1
OG0010204	CARHR294350	ESY4_g26910_DN3_SP8_c0.t1
OG0010205	CARHR247810	ESY4_g26851_DN3_SP8_c0.t1
OG0010206	CARHR247540	ESY4_g26826_DN3_SP0_c0.t1
OG0010207	CARHR247430	ESY4_g26792_DN3_SP0_c0.t1
OG0010208	CARHR247360	ESY4_g26778_DN3_SP8_c0.t1
OG0010209	CARHR247260	ESY8_g60741_DN1_SP0_c0.t1, ESY4_g26767_DN3_SP0_c0.t1, ESY8_g60742_DN3_SP0_c0.t1
OG0010210	CARHR246980	ESY4_g26720_DN3_SP0_c0.t1
OG0010211	CARHR246910	ESY4_g26711_DN3_SP0_c0.t1
OG0010212	CARHR246860	ESY4_g26704_DN2_SP0_c0.t1
OG0010213	CARHR246820	ESY4_g26694_DN3_SP0_c0.t1
OG0010215	CARHR246480	ESY4_g26609_DN1_SP0_c0.t1
OG0010216	CARHR246470	ESY4_g26610_DN3_SP2_c0.t1
OG0010217	CARHR246450	ESY4_g26612_DN3_SP8_c0.t1
OG0010218	CARHR246200	ESY4_g26582_DN2_SP1_c0.t1
OG0010219	CARHR246120	ESY4_g26573_DN3_SP0_c0.t1
OG0010220	CARHR246050	ESY4_g26550_DN3_SP0_c0.t1
OG0010221	CARHR245910	ESY4_g26534_DN3_SP8_c0.t1
OG0010222	CARHR245830	ESY4_g26522_DN3_SP0_c0.t1
OG0010223	CARHR245700	ESY4_g26484_DN3_SP0_c0.t1
OG0010224	CARHR245630	ESY4_g26468_DN3_SP0_c0.t1
OG0010225	CARHR245530	ESY4_g26426_DN3_SP0_c0.t1
OG0010226	CARHR220550	ESY2_g36977_DN3_SP0_c0.t1
OG0010227	CARHR245100	ESY4_g26307_DN3_SP7_c0.t1
OG0010228	CARHR244870	ESY4_g26252_DN3_SP0_c0.t1
OG0010229	CARHR289500	ESY4_g26250_DN3_SP0_c0.t1
OG0010230	CARHR244700	ESY4_g26205_DN3_SP8_c0.t1
OG0010231	CARHR244380	ESY4_g26125_DN3_SP0_c0.t1
OG0010232	CARHR244170	ESY4_g26022_DN3_SP8_c0.t1
OG0010233	CARHR244100	ESY4_g26015_DN3_SP0_c0.t1
OG0010235	CARHR243510	ESY4_g25452_DN3_SP8_c0.t1
OG0010236	CARHR243340	ESY4_g25483_DN3_SP8_c0.t1
OG0010237	CARHR243210	ESY4_g25518_DN3_SP0_c0.t1
OG0010238	CARHR243030	ESY4_g25560_DN3_SP4_c0.t1
OG0010239	CARHR242970	ESY4_g25568_DN3_SP8_c0.t1
OG0010240	CARHR242880	ESY4_g25587_DN3_SP0_c0.t1
OG0010241	CARHR242770	ESY4_g25619_DN3_SP1_c0.t1
OG0010242	CARHR242760	ESY4_g25620_DN3_SP3_c0.t1
OG0010243	CARHR242310	ESY4_g25627_DN3_SP0_c0.t1
OG0010244	CARHR026520	ESY23_g70_DN3_SP1_c0.t1
OG0010245	CARHR242340	ESY4_g25633_DN3_SP0_c0.t1
OG0010246	CARHR241070	ESY4_g25993_DN3_SP5_c0.t1
OG0010247	CARHR240570	ESY4_g25191_DN3_SP8_c0.t1
OG0010248	CARHR240620	ESY4_g25178_DN3_SP0_c0.t1
OG0010249	CARHR240680	ESY4_g25172_DN3_SP1_c0.t1
OG0010250	CARHR240940	ESY4_g25111_DN3_SP8_c0.t1
OG0010251	CARHR240960	ESY4_g25109_DN3_SP0_c0.t1
OG0010252	CARHR241100	ESY4_g25987_DN3_SP8_c0.t1
OG0010253	CARHR241140	ESY4_g25983_DN3_SP5_c0.t1
OG0010254	CARHR241210	ESY4_g25970_DN3_SP3_c0.t1
OG0010255	CARHR241380	ESY4_g25943_DN3_SP4_c0.t1
OG0010256	CARHR241400	ESY4_g25911_DN3_SP0_c0.t1
OG0010257	CARHR241460	ESY4_g25905_DN3_SP8_c0.t1
OG0010258	CARHR241470	ESY4_g25904_DN3_SP1_c0.t1
OG0010259	CARHR241500	ESY4_g25884_DN3_SP5_c0.t1
OG0010260	CARHR241510	ESY4_g25883_DN3_SP1_c0.t1
OG0010262	CARHR257950	ESY12_g51497_DN3_SP3_c0.t1
OG0010263	CARHR242080	ESY4_g25676_DN3_SP8_c0.t1
OG0010264	CARHR242140	ESY4_g25685_DN3_SP0_c0.t1
OG0010265	CARHR240070	ESY4_g25075_DN3_SP8_c6.t1
OG0010266	CARHR239750	ESY4_g25017_DN3_SP0_c0.t1
OG0010267	CARHR239650	ESY4_g24995_DN3_SP8_c0.t1
OG0010269	CARHR239440	ESY4_g24923_DN3_SP0_c0.t1
OG0010270	CARHR239420	ESY4_g24920_DN3_SP0_c0.t1
OG0010271	CARHR239410	ESY4_g24919_DN3_SP5_c0.t1
OG0010272	CARHR239310	ESY4_g24893_DN3_SP0_c3.t1
OG0010273	CARHR239250	ESY4_g24873_DN2_SP0_c0.t1
OG0010274	CARHR238780	ESY4_g24748_DN3_SP0_c0.t1
OG0010275	CARHR238710	ESY4_g24751_DN3_SP4_c0.t1
OG0010276	CARHR099990	ESY3_g28162_DN3_SP8_c0.t1
OG0010277	CARHR100050	ESY3_g28150_DN3_SP0_c0.t1
OG0010278	CARHR065640	ESY2_g35845_DN2_SP0_c0.t1
OG0010281	CARHR065090	ESY2_g35779_DN3_SP0_c0.t1
OG0010282	CARHR065080	ESY2_g35778_DN3_SP0_c0.t1
OG0010283	CARHR064900	ESY2_g35757_DN3_SP6_c0.t1
OG0010284	CARHR064850	ESY2_g35752_DN3_SP0_c0.t1
OG0010285	CARHR064770	ESY2_g35743_DN3_SP8_c0.t1
OG0010286	CARHR024800	ESY5_g1709_DN3_SP3_c0.t1
OG0010287	CARHR024850	ESY5_g1702_DN3_SP0_c0.t1
OG0010288	CARHR024980, CARHR024970	ESY43_g13370_DN3_SP8_c0.t1
OG0010289	CARHR025210	ESY2_g35360_DN3_SP0_c0.t1
OG0010290	CARHR025490	ESY5_g1355_DN3_SP8_c0.t1
OG0010291	CARHR025720	ESY5_g1236_DN3_SP8_c0.t1
OG0010292	CARHR026910	ESY5_g1143_DN3_SP3_c0.t1
OG0010293	CARHR250480	ESY20_g13214_DN3_SP0_c0.t1
OG0010294	CARHR250470	ESY20_g13211_DN3_SP8_c0.t1
OG0010295	CARHR250430	ESY20_g13206_DN3_SP0_c0.t1
OG0010296	CARHR250410	ESY20_g13204_DN3_SP7_c0.t1
OG0010297	CARHR250340	ESY20_g13194_DN3_SP0_c0.t1
OG0010298	CARHR250290	ESY20_g13179_DN3_SP0_c0.t1
OG0010299	CARHR249620	ESY20_g13173_DN3_SP8_c12.t1
OG0010300	CARHR249640	ESY20_g13168_DN3_SP7_c0.t1
OG0010301	CARHR249820	ESY20_g13153_DN3_SP0_c0.t1
OG0010302	CARHR292560	ESY21_g55425_DN2_SP0_c0.t1
OG0010303	CARHR249980	ESY5_g5376_DN3_SP2_c0.t1
OG0010304	CARHR250200	ESY20_g13098_DN3_SP8_c0.t1
OG0010305	CARHR250210	ESY20_g13096_DN3_SP0_c0.t1
OG0010306	CARHR250230	ESY20_g13091_DN3_SP1_c0.t1
OG0010307	CARHR249250	ESY20_g13042_DN3_SP0_c0.t1
OG0010308	CARHR249050	ESY20_g13017_DN3_SP8_c0.t1
OG0010309	CARHR249010	ESY20_g13006_DN3_SP2_c0.t1
OG0010310	CARHR248910	ESY20_g12988_DN3_SP8_c0.t1
OG0010311	CARHR248800	ESY20_g12979_DN3_SP0_c0.t1
OG0010312	CARHR248790	ESY20_g12969_DN3_SP8_c0.t1
OG0010313	CARHR288840, CARHR248760	ESY20_g12965_DN3_SP0_c0.t1
OG0010314	CARHR248720	ESY20_g12959_DN3_SP0_c10.t1
OG0010315	CARHR248590	ESY20_g12951_DN3_SP1_c0.t1
