Orthogroup	Cardamine_hirsuta	Brassica_oleracea
OG0006540	CARHR230800	XP_013603310.1, XP_013598847.1
OG0006541	CARHR265520	XP_013614676.1
OG0006542	CARHR257370	XP_013616408.1, XP_013612224.1
OG0006543	CARHR257000, CARHR257010	XP_013629499.1, XP_013606319.1
OG0006544	CARHR256940	XP_013622421.1, XP_013613704.1
OG0006545	CARHR104950	XP_013606256.1, XP_013622308.1
OG0006546	CARHR105630	XP_013593597.1, XP_013607184.1
OG0006547	CARHR105660	XP_013593672.1, XP_013608700.1
OG0006549	CARHR293440	XP_013593789.1, XP_013623132.1
OG0006550	CARHR231430	XP_013595230.1, XP_013599767.1
OG0006551	CARHR231420	XP_013595238.1, XP_013639493.1
OG0006552	CARHR231210	XP_013599207.1, XP_013597883.1
OG0006553	CARHR231130	XP_013598126.1, XP_013602836.1
OG0006554	CARHR229660	XP_013625198.1, XP_013593596.1, XP_013614831.1
OG0006555	CARHR113970, CARHR229640	XP_013617569.1
OG0006556	CARHR229610	XP_013596589.1, XP_013627209.1, XP_013586436.1
OG0006557	CARHR229600	XP_013611266.1, XP_013622301.1
OG0006558	CARHR221790, CARHR229160	XP_013593270.1, XP_013598646.1
OG0006560	CARHR048180	XP_013613902.1
OG0006561	CARHR227140	XP_013608613.1, XP_013593746.1
OG0006562	CARHR086150	XP_013589339.1
OG0006563	CARHR227500	XP_013628404.1, XP_013608064.1, XP_013608216.1
OG0006564	CARHR227600, CARHR036340, CARHR221100	XP_013614740.1
OG0006565	CARHR115390	XP_013635908.1, XP_013625362.1
OG0006566	CARHR227730	XP_013599197.1, XP_013598343.1
OG0006567	CARHR227810	XP_013595828.1, XP_013636386.1, XP_013627499.1
OG0006568	CARHR228100	XP_013599308.1, XP_013607763.1
OG0006569	CARHR228120	XP_013638797.1, XP_013615438.1, XP_013595929.1
OG0006570	CARHR228340	XP_013599270.1, XP_013625837.1
OG0006571	CARHR228470	XP_013598219.1
OG0006572	CARHR228630	XP_013611449.1, XP_013627428.1
OG0006573	CARHR226640	XP_013597658.1, XP_013597733.1
OG0006574	CARHR226500	XP_013589315.1, XP_013596704.1, XP_013627547.1
OG0006576	CARHR223140	XP_013596617.1, XP_013589261.1
OG0006577	CARHR223440	XP_013596625.1, XP_013593481.1
OG0006578	CARHR223590	XP_013596220.1, XP_013596310.1
OG0006579	CARHR281140	XP_013612759.1
OG0006580	CARHR281160	XP_013609804.1, XP_013596739.1
OG0006581	CARHR281340	XP_013621655.1, XP_013607110.1
OG0006582	CARHR291510	XP_013636172.1, XP_013604674.1, XP_013591687.1
OG0006583	CARHR291760	XP_013631282.1
OG0006584	CARHR173190	XP_013637476.1, XP_013600743.1
OG0006585	CARHR172940	XP_013603444.1
OG0006586	CARHR172380	XP_013605925.1, XP_013631362.1
OG0006587	CARHR172330	XP_013600770.1, XP_013633974.1
OG0006588	CARHR172020, CARHR263800, CARHR263810	XP_013588917.1
OG0006589	CARHR172000	XP_013588907.1, XP_013604577.1
OG0006590	CARHR171630	XP_013605889.1, XP_013636667.1
OG0006591	CARHR171550	XP_013605766.1, XP_013591018.1
OG0006592	CARHR171380	XP_013631506.1
OG0006593	CARHR171100	XP_013603429.1, XP_013634135.1
OG0006594	CARHR181860	XP_013587903.1
OG0006595	CARHR170160	XP_013599754.1, XP_013636187.1, XP_013636184.1
OG0006596	CARHR169110	XP_013631584.1, XP_013592769.1, XP_013604795.1
OG0006597	CARHR169070	XP_013590012.1, XP_013600058.1
OG0006599	CARHR232420	XP_013590968.1
OG0006599	CARHR257460	XP_013626227.1
OG0006600	CARHR167790	XP_013631984.1, XP_013600089.1
OG0006601	CARHR167710	XP_013603419.1, XP_013635716.1, XP_013591093.1
OG0006602	CARHR167490	XP_013605194.1, XP_013631031.1
OG0006603	CARHR167000	XP_013587795.1, XP_013631588.1, XP_013605050.1
OG0006604	CARHR166610	XP_013633773.1, XP_013601986.1
OG0006605	CARHR166340	XP_013600081.1
OG0006606	CARHR166090	XP_013600502.1, XP_013635784.1
OG0006607	CARHR165990	XP_013603395.1, XP_013590978.1
OG0006608	CARHR165490, CARHR165510, CARHR165500	XP_013602480.1, XP_013635449.1
OG0006609	CARHR165460	XP_013636629.1
OG0006610	CARHR165180	XP_013630979.1, XP_013603269.1
OG0006611	CARHR164870	XP_013605310.1, XP_013592874.1
OG0006612	CARHR164770	XP_013590500.1, XP_013602319.1
OG0006614	CARHR162760	XP_013604757.1
OG0006615	CARHR266980	XP_013611313.1
OG0006616	CARHR266920	XP_013606485.1
OG0006617	CARHR266860	XP_013616650.1, XP_013608770.1
OG0006618	CARHR222500	XP_013597249.1, XP_013594351.1, XP_013602658.1
OG0006619	CARHR101020	XP_013630547.1
OG0006620	CARHR100510	XP_013592959.1, XP_013617359.1
OG0006621	CARHR059730	XP_013590902.1, XP_013619496.1, XP_013590528.1
OG0006622	CARHR060440	XP_013616183.1, XP_013591459.1, XP_013590068.1
OG0006623	CARHR060490	XP_013616122.1, XP_013589888.1
OG0006624	CARHR060860	XP_013589551.1, XP_013619602.1, XP_013591083.1
OG0006625	CARHR061000	XP_013619583.1, XP_013590572.1, XP_013590797.1
OG0006626	CARHR183170	XP_013594051.1, XP_013609195.1
OG0006627	CARHR108630	XP_013615564.1, XP_013596217.1, XP_013596295.1
OG0006628	CARHR108990	XP_013622854.1, XP_013593475.1
OG0006629	CARHR109000	XP_013593480.1, XP_013622856.1
OG0006630	CARHR109590, CARHR109580	XP_013609963.1, XP_013626609.1
OG0006631	CARHR109720	XP_013606372.1, XP_013615456.1
OG0006632	CARHR144360	XP_013596441.1
OG0006633	CARHR109890	XP_013593589.1, XP_013606585.1
OG0006634	CARHR076000	XP_013587342.1, XP_013589673.1
OG0006635	CARHR110020	XP_013604301.1, XP_013615141.1, XP_013609644.1
OG0006636	CARHR110030	XP_013604300.1, XP_013615142.1
OG0006637	CARHR110240	XP_013599949.1, XP_013608947.1
OG0006638	CARHR135760	XP_013632148.1
OG0006639	CARHR135570	XP_013636302.1, XP_013630225.1, XP_013632343.1
OG0006640	CARHR141300	XP_013633715.1, XP_013631094.1
OG0006641	CARHR135300	XP_013623973.1, XP_013633932.1, XP_013634612.1
OG0006642	CARHR135240	XP_013633919.1, XP_013626148.1
OG0006643	CARHR135130	XP_013633753.1, XP_013633782.1
OG0006644	CARHR135010	XP_013629120.1, XP_013636865.1
OG0006645	CARHR134720	XP_013623700.1, XP_013633688.1
OG0006646	CARHR134620	XP_013631286.1, XP_013622183.1
OG0006647	CARHR134470	XP_013634095.1, XP_013625334.1
OG0006648	CARHR007400	XP_013600447.1
OG0006649	CARHR133340	XP_013631934.1, XP_013630090.1, XP_013637537.1
OG0006650	CARHR133240	XP_013631211.1, XP_013625087.1
OG0006651	CARHR133160	XP_013625082.1, XP_013637529.1, XP_013631647.1
OG0006652	CARHR132950	XP_013629726.1
OG0006653	CARHR132900	XP_013636638.1, XP_013625666.1, XP_013631809.1
OG0006654	CARHR132860	XP_013637128.1, XP_013637438.1
OG0006655	CARHR132830	XP_013629944.1, XP_013634822.1
OG0006656	CARHR286700	XP_013593649.1, XP_013612962.1
OG0006658	CARHR132580, CARHR132570	XP_013632309.1, XP_013636387.1
OG0006659	CARHR132500	XP_013632233.1, XP_013623553.1
OG0006660	CARHR132070	XP_013607180.1, XP_013634248.1
OG0006661	CARHR132150	XP_013634698.1, XP_013634050.1
OG0006662	CARHR132220	XP_013622926.1, XP_013634500.1
OG0006663	CARHR131350	XP_013634786.1, XP_013626334.1, XP_013634283.1
OG0006664	CARHR253480	XP_013625848.1, XP_013608863.1
OG0006665	CARHR252890	XP_013629639.1, XP_013621162.1, XP_013612523.1
OG0006666	CARHR254450	XP_013611906.1
OG0006667	CARHR254460	XP_013612501.1, XP_013606454.1
OG0006668	CARHR193770	XP_013606054.1, XP_013630358.1
OG0006669	CARHR112120, CARHR112130	XP_013600186.1
OG0006670	CARHR112220	XP_013630717.1
OG0006671	CARHR112500	XP_013633893.1, XP_013600666.1
OG0006673	CARHR113080	XP_013635554.1
OG0006674	CARHR113340	XP_013635342.1, XP_013604016.1
OG0006675	CARHR293150	XP_013634422.1, XP_013602701.1
OG0006676	CARHR114870	XP_013604286.1, XP_013636649.1
OG0006677	CARHR294570	XP_013629506.1
OG0006678	CARHR233960	XP_013635834.1
OG0006679	CARHR232010	XP_013599007.1, XP_013618315.1
OG0006680	CARHR033790	XP_013600526.1, XP_013588719.1
OG0006681	CARHR033390	XP_013586074.1
OG0006682	CARHR033350	XP_013592553.1, XP_013638550.1
OG0006683	CARHR260570	XP_013630814.1, XP_013606417.1
OG0006684	CARHR260930	XP_013614409.1, XP_013626799.1, XP_013612518.1
OG0006685	CARHR039490	XP_013638010.1, XP_013604041.1
OG0006686	CARHR255340	XP_013630142.1, XP_013611963.1
OG0006687	CARHR255330	XP_013630140.1, XP_013611961.1
OG0006688	CARHR187000	XP_013608677.1, XP_013616080.1, XP_013597897.1
OG0006689	CARHR186320	XP_013598187.1, XP_013613179.1, XP_013619608.1
OG0006690	CARHR231830	XP_013584643.1, XP_013602552.1, XP_013595957.1
OG0006691	CARHR186150	XP_013618207.1, XP_013608823.1, XP_013594985.1
OG0006692	CARHR186110	XP_013616688.1, XP_013606725.1
OG0006693	CARHR185970	XP_013612938.1, XP_013593104.1
OG0006694	CARHR185840	XP_013610577.1, XP_013599011.1
OG0006695	CARHR110400	XP_013607624.1, XP_013596963.1
OG0006696	CARHR110770	XP_013606386.1, XP_013593709.1, XP_013600548.1
OG0006697	CARHR110920	XP_013595966.1, XP_013608868.1
OG0006698	CARHR110970	XP_013608607.1, XP_013593105.1
OG0006700	CARHR142030	XP_013633906.1, XP_013631726.1
OG0006701	CARHR141960	XP_013631794.1, XP_013626099.1, XP_013636782.1
OG0006702	CARHR141940	XP_013631610.1, XP_013621963.1, XP_013633551.1
OG0006703	CARHR141680	XP_013637136.1, XP_013626447.1
OG0006704	CARHR141580	XP_013627004.1
OG0006705	CARHR141490	XP_013625395.1, XP_013614730.1
OG0006706	CARHR141250	XP_013633593.1, XP_013631890.1
OG0006707	CARHR141070	XP_013636404.1, XP_013635227.1
OG0006708	CARHR140910	XP_013632041.1, XP_013628909.1
OG0006709	CARHR140890	XP_013622463.1, XP_013596105.1, XP_013631253.1
OG0006710	CARHR140620	XP_013634415.1, XP_013634379.1
OG0006711	CARHR140450	XP_013623642.1, XP_013634923.1, XP_013631901.1
OG0006712	CARHR140310	XP_013621967.1, XP_013632158.1
OG0006713	CARHR140190	XP_013637574.1, XP_013637218.1
OG0006714	CARHR140180	XP_013634052.1, XP_013626007.1, XP_013634433.1
OG0006715	CARHR139970	XP_013627332.1, XP_013634634.1, XP_013635084.1
OG0006716	CARHR139500	XP_013627944.1, XP_013635433.1, XP_013635567.1, XP_013635381.1
OG0006717	CARHR139130, CARHR257120	XP_013628876.1, XP_013631534.1
OG0006718	CARHR138900	XP_013636821.1, XP_013629970.1
OG0006719	CARHR138870	XP_013636590.1, XP_013637104.1, XP_013628496.1
OG0006720	CARHR138800, CARHR138790	XP_013628501.1
OG0006721	CARHR138780	XP_013626883.1, XP_013634671.1
OG0006722	CARHR138420	XP_013634241.1, XP_013633605.1, XP_013622191.1
OG0006723	CARHR138200	XP_013631313.1, XP_013626201.1
OG0006724	CARHR137920	XP_013631687.1
OG0006725	CARHR137560	XP_013631156.1, XP_013630259.1
OG0006726	CARHR137440, CARHR269810	XP_013634765.1
OG0006727	CARHR137310	XP_013632174.1, XP_013633734.1
OG0006729	CARHR136550	XP_013637379.1, XP_013629510.1
OG0006730	CARHR136400	XP_013634228.1, XP_013622285.1, XP_013634086.1
OG0006731	CARHR136370	XP_013634674.1, XP_013623211.1
OG0006732	CARHR174330	XP_013594262.1, XP_013606569.1, XP_013618226.1
OG0006733	CARHR241420	XP_013628818.1, XP_013617739.1
OG0006734	CARHR075940	XP_013585999.1, XP_013628531.1
OG0006735	CARHR267710	XP_013612054.1, XP_013620914.1
OG0006736	CARHR076330	XP_013628902.1, XP_013634627.1
OG0006737	CARHR076660	XP_013633294.1, XP_013630062.1
OG0006738	CARHR076860	XP_013622559.1, XP_013584977.1
OG0006739	CARHR076880	XP_013584985.1, XP_013626422.1
OG0006740	CARHR077120	XP_013636103.1, XP_013584096.1
OG0006741	CARHR077410	XP_013630743.1, XP_013586899.1
OG0006742	CARHR077640	XP_013637778.1, XP_013625244.1
OG0006743	CARHR077830	XP_013586547.1, XP_013637947.1, XP_013630487.1
OG0006744	CARHR077880	XP_013612246.1, XP_013622859.1
OG0006745	CARHR078560	XP_013622086.1, XP_013587401.1
OG0006746	CARHR079660	XP_013588533.1, XP_013583696.1
OG0006747	CARHR079680	XP_013584377.1, XP_013586202.1
OG0006748	CARHR079890	XP_013584404.1, XP_013608639.1
OG0006749	CARHR079940	XP_013638598.1, XP_013630781.1
OG0006750	CARHR026560	XP_013595328.1, XP_013637735.1, XP_013623142.1
OG0006751	CARHR080490	XP_013584710.1
OG0006752	CARHR080500	XP_013583351.1, XP_013638755.1
OG0006753	CARHR081420	XP_013622977.1, XP_013583711.1
OG0006754	CARHR081490	XP_013638899.1, XP_013618634.1, XP_013627543.1
OG0006755	CARHR081910	XP_013593503.1, XP_013627539.1
OG0006756	CARHR081970	XP_013587238.1, XP_013622282.1
OG0006757	CARHR081980	XP_013629858.1
OG0006758	CARHR082020	XP_013583586.1
OG0006759	CARHR082060	XP_013585387.1, XP_013624148.1, XP_013623017.1
OG0006760	CARHR082160	XP_013583897.1, XP_013626406.1
OG0006761	CARHR082280, CARHR259910	XP_013587655.1
OG0006762	CARHR082460	XP_013639383.1, XP_013584589.1
OG0006763	CARHR082500	XP_013618780.1, XP_013587146.1
OG0006764	CARHR103500, CARHR082510	XP_013587147.1, XP_013628957.1, XP_013619033.1
OG0006765	CARHR083150	XP_013617186.1, XP_013629912.1
OG0006766	CARHR083320	XP_013584078.1, XP_013615519.1, XP_013617701.1
OG0006767	CARHR083510	XP_013587363.1, XP_013625744.1
OG0006768	CARHR083410	XP_013634920.1, XP_013586118.1
OG0006769	CARHR083650	XP_013594322.1, XP_013627627.1
OG0006770	CARHR084540	XP_013583548.1, XP_013625871.1
OG0006771	CARHR085990	XP_013585870.1, XP_013616281.1
OG0006772	CARHR085490	XP_013583911.1, XP_013637291.1
OG0006773	CARHR085600	XP_013587545.1, XP_013587237.1
OG0006774	CARHR085610	XP_013587544.1
OG0006775	CARHR085960	XP_013617403.1, XP_013587090.1
OG0006776	CARHR086160	XP_013585715.1, XP_013586544.1, XP_013628152.1
OG0006777	CARHR086170	XP_013585714.1, XP_013628144.1
OG0006778	CARHR086200	XP_013594801.1, XP_013585712.1
OG0006779	CARHR086270	XP_013626950.1, XP_013639028.1
OG0006780	CARHR086280	XP_013637659.1, XP_013625392.1
OG0006781	CARHR086740	XP_013586142.1
OG0006782	CARHR087000, CARHR151150	XP_013583996.1
OG0006783	CARHR087180	XP_013586038.1, XP_013617148.1
OG0006784	CARHR087250	XP_013636485.1
OG0006785	CARHR087430	XP_013627414.1, XP_013611181.1, XP_013585182.1
OG0006786	CARHR087550	XP_013628244.1, XP_013638803.1
OG0006788	CARHR088370	XP_013587246.1, XP_013610829.1, XP_013627973.1
OG0006789	CARHR088460	XP_013620690.1, XP_013638908.1
OG0006790	CARHR088740	XP_013637862.1, XP_013621951.1
OG0006792	CARHR089040	XP_013625309.1, XP_013585112.1
OG0006793	CARHR089070	XP_013610606.1, XP_013625313.1
OG0006794	CARHR089320	XP_013587670.1, XP_013623026.1
OG0006795	CARHR089570, CARHR089560	XP_013622621.1, XP_013586088.1
OG0006796	CARHR089700	XP_013583975.1, XP_013583372.1
OG0006797	CARHR089860	XP_013610979.1, XP_013628450.1
OG0006798	CARHR090180	XP_013586661.1, XP_013636589.1
OG0006799	CARHR090410	XP_013627477.1, XP_013585035.1
OG0006800	CARHR090570	XP_013637924.1, XP_013592115.1
OG0006801	CARHR090940	XP_013628682.1, XP_013587373.1
OG0006802	CARHR090990	XP_013629188.1, XP_013609945.1
OG0006803	CARHR091390	XP_013617085.1, XP_013586917.1
OG0006804	CARHR091450	XP_013609686.1, XP_013587106.1
OG0006805	CARHR003540	XP_013604526.1, XP_013585845.1
OG0006806	CARHR092350	XP_013620062.1, XP_013638302.1
OG0006807	CARHR092470	XP_013609422.1, XP_013586853.1
OG0006808	CARHR092740	XP_013613835.1
OG0006809	CARHR092850	XP_013627419.1, XP_013584603.1
OG0006810	CARHR201190	XP_013598195.1, XP_013620603.1
OG0006811	CARHR092920	XP_013584738.1, XP_013588061.1, XP_013626516.1
OG0006812	CARHR092930	XP_013638783.1, XP_013609341.1, XP_013609264.1
OG0006813	CARHR093100	XP_013584400.1, XP_013587335.1
OG0006814	CARHR093210	XP_013616476.1, XP_013638565.1
OG0006815	CARHR093490	XP_013583977.1, XP_013583266.1, XP_013635879.1
OG0006816	CARHR093550	XP_013608899.1, XP_013584935.1, XP_013636015.1
OG0006817	CARHR093760	XP_013628782.1, XP_013589211.1, XP_013614989.1
OG0006818	CARHR093830	XP_013608634.1
OG0006819	CARHR094160	XP_013602074.1, XP_013638707.1
OG0006820	CARHR219250, CARHR099950, CARHR094310	XP_013637928.1, XP_013630446.1
OG0006821	CARHR019490	XP_013605387.1, XP_013587096.1
OG0006822	CARHR095520	XP_013614427.1, XP_013611277.1
OG0006823	CARHR095560	XP_013623391.1, XP_013638438.1
OG0006824	CARHR095990	XP_013632589.1, XP_013627985.1, XP_013585025.1
OG0006825	CARHR096320	XP_013629828.1
OG0006826	CARHR096360	XP_013622067.1, XP_013637836.1, XP_013584062.1
OG0006827	CARHR096370	XP_013586675.1, XP_013622066.1
OG0006828	CARHR096680	XP_013587234.1
OG0006829	CARHR096790	XP_013587298.1
OG0006830	CARHR096930	XP_013607949.1, XP_013638861.1
OG0006831	CARHR097080	XP_013607942.1, XP_013638229.1
OG0006832	CARHR009850	XP_013600924.1, XP_013637914.1
OG0006834	CARHR215480	XP_013635066.1, XP_013634999.1
OG0006835	CARHR184440	XP_013594375.1, XP_013597667.1, XP_013609577.1
OG0006836	CARHR184340	XP_013611946.1, XP_013597775.1, XP_013601654.1, XP_013620891.1
OG0006837	CARHR099740	XP_013598769.1, XP_013606721.1
OG0006838	CARHR098650, CARHR098640	XP_013614599.1, XP_013584433.1
OG0006839	CARHR098290	XP_013607851.1
OG0006840	CARHR097500	XP_013584095.1, XP_013583854.1
OG0006841	CARHR237880	XP_013626237.1, XP_013597452.1, XP_013638191.1
OG0006842	CARHR237850	XP_013597451.1, XP_013586346.1
OG0006843	CARHR056470	XP_013589940.1, XP_013620345.1
OG0006844	CARHR056380	XP_013588270.1, XP_013614528.1
OG0006845	CARHR194300	XP_013622669.1, XP_013612870.1
OG0006846	CARHR194330	XP_013630003.1, XP_013612526.1
OG0006847	CARHR194560	XP_013616842.1, XP_013605988.1
OG0006848	CARHR194790	XP_013625819.1, XP_013616847.1, XP_013609062.1
OG0006849	CARHR182170	XP_013620590.1
OG0006851	CARHR183810	XP_013598268.1, XP_013612670.1, XP_013621089.1
OG0006852	CARHR162270	XP_013593998.1, XP_013637314.1
OG0006853	CARHR162030	XP_013603710.1
OG0006854	CARHR161940	XP_013605560.1, XP_013632026.1
OG0006855	CARHR117420, CARHR161820	XP_013600832.1, XP_013633786.1
OG0006856	CARHR161800	XP_013636098.1, XP_013602936.1
OG0006857	CARHR161760	XP_013598320.1, XP_013614178.1, XP_013599560.1
OG0006858	CARHR161050	XP_013602299.1, XP_013592085.1
OG0006859	CARHR161000	XP_013599861.1, XP_013599221.1, XP_013618003.1
OG0006860	CARHR160870	XP_013604422.1
OG0006861	CARHR160850	XP_013595330.1, XP_013603216.1, XP_013617889.1
OG0006862	CARHR000680	XP_013584685.1, XP_013627208.1
OG0006864	CARHR000880	XP_013600183.1, XP_013638107.1
OG0006865	CARHR001310	XP_013638062.1, XP_013602107.1
OG0006866	CARHR001560	XP_013638398.1
OG0006867	CARHR001740	XP_013602195.1, XP_013625766.1, XP_013632394.1
OG0006868	CARHR002250	XP_013584788.1, XP_013602889.1
OG0006869	CARHR002300	XP_013600962.1, XP_013603061.1
OG0006870	CARHR002390	XP_013584635.1, XP_013603236.1, XP_013600929.1
OG0006871	CARHR003180	XP_013603097.1, XP_013584177.1
OG0006872	CARHR003610	XP_013600976.1, XP_013587165.1
OG0006873	CARHR106040	XP_013629832.1, XP_013596611.1
OG0006874	CARHR003940, CARHR171650	XP_013602348.1, XP_013583980.1
OG0006875	CARHR004040	XP_013604065.1, XP_013639098.1, XP_013601889.1
OG0006876	CARHR004150	XP_013638521.1
OG0006877	CARHR150950	XP_013613815.1, XP_013629952.1
OG0006878	CARHR004350	XP_013605323.1, XP_013590787.1
OG0006879	CARHR004550	XP_013586837.1, XP_013605558.1
OG0006880	CARHR004730	XP_013583672.1
OG0006881	CARHR005120	XP_013602476.1
OG0006882	CARHR005600	XP_013602452.1, XP_013584065.1
OG0006883	CARHR005620	XP_013605894.1, XP_013584037.1
OG0006884	CARHR006100	XP_013604652.1, XP_013585925.1
OG0006885	CARHR006170	XP_013585787.1, XP_013602213.1
OG0006886	CARHR006520	XP_013583537.1, XP_013602657.1
OG0006887	CARHR006620	XP_013586185.1, XP_013604592.1
OG0006888	CARHR006650	XP_013603268.1, XP_013603019.1, XP_013584752.1
OG0006889	CARHR231790	XP_013603037.1, XP_013599458.1
OG0006890	CARHR107500, CARHR007900	XP_013615681.1, XP_013584892.1, XP_013585211.1
OG0006891	CARHR035120	XP_013602042.1, XP_013600030.1
OG0006892	CARHR008140	XP_013587539.1, XP_013599634.1
OG0006893	CARHR008250	XP_013601993.1, XP_013586962.1
OG0006894	CARHR008370	XP_013586152.1, XP_013600329.1
OG0006895	CARHR008720	XP_013605036.1, XP_013585596.1
OG0006896	CARHR008810	XP_013605061.1, XP_013600281.1
OG0006897	CARHR008880	XP_013604826.1
OG0006898	CARHR009070, CARHR009080	XP_013638317.1, XP_013603371.1
OG0006899	CARHR009290	XP_013604206.1, XP_013585593.1
OG0006900	CARHR009710	XP_013585675.1, XP_013602369.1
OG0006901	CARHR010080	XP_013637826.1, XP_013601858.1
OG0006902	CARHR010240	XP_013583758.1, XP_013603632.1, XP_013596878.1, XP_013601942.1
OG0006903	CARHR053600	XP_013585673.1, XP_013613190.1
OG0006904	CARHR010650	XP_013600366.1, XP_013638094.1
OG0006905	CARHR010990	XP_013603381.1, XP_013585039.1
OG0006906	CARHR011230	XP_013604045.1, XP_013585167.1
OG0006907	CARHR011380	XP_013583501.1
OG0006908	CARHR011420	XP_013600778.1, XP_013601930.1
OG0006909	CARHR011440	XP_013583512.1
OG0006910	CARHR011500	XP_013601928.1, XP_013583500.1
OG0006911	CARHR011550	XP_013601947.1
OG0006912	CARHR011910	XP_013601451.1, XP_013602661.1, XP_013600349.1
OG0006913	CARHR011960	XP_013602463.1, XP_013604106.1, XP_013585395.1
OG0006914	CARHR012070	XP_013605104.1, XP_013583840.1
OG0006915	CARHR012100	XP_013599967.1, XP_013603819.1
OG0006916	CARHR012470	XP_013600105.1, XP_013604386.1
OG0006917	CARHR012570	XP_013602769.1, XP_013584293.1
OG0006918	CARHR012700	XP_013599933.1, XP_013583874.1
OG0006919	CARHR248290	XP_013606689.1
OG0006920	CARHR012920	XP_013603319.1
OG0006921	CARHR013300	XP_013601054.1, XP_013602950.1
OG0006922	CARHR013360	XP_013601051.1, XP_013583602.1, XP_013585765.1
OG0006923	CARHR014110	XP_013639051.1, XP_013602674.1
OG0006924	CARHR014250	XP_013599695.1, XP_013599899.1
