Orthogroup	Cardamine_hirsuta	Arabis_alpina
OG0006577	CARHR223440	Aa_G295990.h1.t1
OG0006578	CARHR223590	Aa_G173260.h1.t1
OG0006579	CARHR281140	Aa_G43630.h1.t1
OG0006580	CARHR281160	Aa_G43680.h1.t1
OG0006581	CARHR281340	Aa_G43920.h1.t1
OG0006582	CARHR291510	Aa_G273160.h1.t1
OG0006583	CARHR291760	Aa_G336760.h1.t1
OG0006584	CARHR173190	Aa_G364370.h1.t1
OG0006585	CARHR172940	Aa_G609040.h1.t1
OG0006586	CARHR172380	Aa_G2390.h1.t1
OG0006587	CARHR172330	Aa_G2320.h1.t1
OG0006588	CARHR263800, CARHR263810	Aa_G33460.h1.t1
OG0006589	CARHR172000	Aa_G33430.h1.t1
OG0006590	CARHR171630	Aa_G81140.h1.t1
OG0006591	CARHR171550	Aa_G57810.h1.t1
OG0006593	CARHR171100	Aa_G765200.h1.t1
OG0006594	CARHR181860	Aa_G39590.h1.t1
OG0006595	CARHR170160	Aa_G132740.h1.t1
OG0006596	CARHR169110	Aa_G114200.h1.t1
OG0006597	CARHR169070	Aa_G114160.h1.t1
OG0006598	CARHR169050	Aa_G114140.h1.t1
OG0006599	CARHR257460	Aa_G456530.h1.t1
OG0006600	CARHR167790	Aa_G114840.h1.t1
OG0006601	CARHR167710	Aa_G114900.h1.t1
OG0006602	CARHR167490	Aa_G369760.h1.t1
OG0006603	CARHR167000	Aa_G562550.h1.t1
OG0006604	CARHR166610	Aa_G660620.h1.t1
OG0006605	CARHR166340	Aa_G268600.h1.t1
OG0006606	CARHR166090	Aa_G287300.h1.t1
OG0006607	CARHR165990	Aa_G302300.h1.t1, Aa_G432000.h1.t1
OG0006608	CARHR165490, CARHR165510, CARHR165500	Aa_G462090.h1.t1
OG0006609	CARHR165460	Aa_G462050.h1.t1
OG0006610	CARHR165180	Aa_G507200.h1.t1
OG0006611	CARHR164870	Aa_G482000.h1.t1
OG0006612	CARHR164770	Aa_G381330.h1.t1
OG0006613	CARHR163560	Aa_G311320.h1.t1
OG0006614	CARHR162760	Aa_G111340.h1.t1
OG0006615	CARHR266980	Aa_G231660.h1.t1
OG0006617	CARHR266860	Aa_G82340.h1.t1
OG0006618	CARHR222500	Aa_G139300.h1.t1
OG0006619	CARHR101020	Aa_G284700.h1.t1, Aa_G183910.h1.t1
OG0006620	CARHR100510	Aa_G26950.h1.t1
OG0006621	CARHR059730	Aa_G630990.h1.t1
OG0006622	CARHR060440	Aa_G55960.h1.t1
OG0006623	CARHR060490	Aa_G490580.h1.t1
OG0006624	CARHR060860	Aa_G218590.h1.t1
OG0006625	CARHR061000	Aa_G286710.h1.t1
OG0006626	CARHR183170	Aa_G139060.h1.t1
OG0006627	CARHR108630	Aa_G235760.h1.t1, Aa_G235750.h1.t1
OG0006628	CARHR108990	Aa_G309850.h1.t1, Aa_G415480.h1.t1
OG0006629	CARHR109000	Aa_G415470.h1.t1
OG0006630	CARHR109590, CARHR109580	Aa_G386810.h1.t1
OG0006631	CARHR109720	Aa_G244840.h1.t1, Aa_G244850.h1.t1
OG0006632	CARHR144360	Aa_G606450.h1.t1
OG0006633	CARHR109890	Aa_G143440.h1.t1
OG0006634	CARHR076000	Aa_G14580.h1.t1
OG0006635	CARHR110020	Aa_G230120.h1.t1
OG0006636	CARHR110030	Aa_G230160.h1.t1
OG0006637	CARHR110240	Aa_G331510.h1.t1
OG0006638	CARHR135760	Aa_G401730.h1.t1
OG0006639	CARHR135570	Aa_G518450.h1.t1
OG0006640	CARHR141300	Aa_G16930.h1.t1
OG0006641	CARHR135300	Aa_G340410.h1.t1
OG0006642	CARHR135240	Aa_G115370.h1.t1
OG0006643	CARHR135130	Aa_G641350.h1.t1
OG0006644	CARHR135010	Aa_G224260.h1.t1
OG0006645	CARHR134720, CARHR033570	Aa_G38130.h1.t1
OG0006646	CARHR134620	Aa_G451150.h1.t1
OG0006647	CARHR134470	Aa_G461830.h1.t1
OG0006648	CARHR007400	Aa_G257610.h1.t1
OG0006652	CARHR132950	Aa_G542820.h1.t1
OG0006653	CARHR132900	Aa_G471890.h1.t1
OG0006654	CARHR132860	Aa_G66250.h1.t1
OG0006655	CARHR132830	Aa_G599710.h1.t1
OG0006656	CARHR286700	Aa_G270250.h1.t1
OG0006658	CARHR132580, CARHR132570	Aa_G150820.h1.t1, Aa_G152830.h1.t1
OG0006659	CARHR132500	Aa_G150900.h1.t1
OG0006660	CARHR132070	Aa_G197100.h1.t1
OG0006661	CARHR132150	Aa_G249320.h1.t1
OG0006662	CARHR132220	Aa_G491330.h1.t1
OG0006663	CARHR131350	Aa_G159790.h1.t1
OG0006664	CARHR253480	Aa_G337960.h1.t1
OG0006665	CARHR252890	Aa_G476470.h1.t1
OG0006666	CARHR254450	Aa_G546080.h1.t1
OG0006667	CARHR254460	Aa_G546090.h1.t1
OG0006668	CARHR193770	Aa_G759060.h1.t1, Aa_G128820.h1.t1
OG0006669	CARHR112120, CARHR112130	Aa_G314680.h1.t1
OG0006671	CARHR112500	Aa_G546410.h1.t1
OG0006673	CARHR113080	Aa_G100320.h1.t1
OG0006674	CARHR113340	Aa_G91770.h1.t1
OG0006675	CARHR293150	Aa_G499160.h1.t1
OG0006676	CARHR114870	Aa_G290420.h1.t1
OG0006677	CARHR294570	Aa_G155630.h1.t1
OG0006678	CARHR233960	Aa_G514890.h1.t1
OG0006679	CARHR232010	Aa_G92200.h1.t1
OG0006680	CARHR033790	Aa_G511180.h1.t1
OG0006681	CARHR033390	Aa_G57240.h1.t1
OG0006682	CARHR033350	Aa_G688730.h1.t1
OG0006683	CARHR260570	Aa_G3260.h1.t1
OG0006684	CARHR260930	Aa_G661730.h1.t1
OG0006685	CARHR039490	Aa_G513220.h1.t1
OG0006686	CARHR255340	Aa_G6150.h1.t1
OG0006687	CARHR255330	Aa_G270960.h1.t1
OG0006688	CARHR187000	Aa_G41030.h1.t1
OG0006689	CARHR186320	Aa_G120200.h1.t1
OG0006691	CARHR186150	Aa_G25960.h1.t1
OG0006692	CARHR186110	Aa_G25910.h1.t1
OG0006693	CARHR185970	Aa_G595630.h1.t1
OG0006694	CARHR185840	Aa_G251130.h1.t1
OG0006695	CARHR110400	Aa_G64290.h1.t1
OG0006696	CARHR110770	Aa_G576220.h1.t1
OG0006697	CARHR110920	Aa_G422300.h1.t1
OG0006698	CARHR110970	Aa_G422320.h1.t1
OG0006699	CARHR138600	Aa_G125260.h1.t1
OG0006700	CARHR142030	Aa_G332710.h1.t1
OG0006701	CARHR141960	Aa_G332640.h1.t1
OG0006703	CARHR141680	Aa_G196840.h1.t1
OG0006704	CARHR141580	Aa_G536090.h1.t1
OG0006705	CARHR141490	Aa_G381080.h1.t1
OG0006706	CARHR141250	Aa_G16990.h1.t1
OG0006707	CARHR141070	Aa_G17180.h1.t1
OG0006708	CARHR140910	Aa_G15940.h1.t1
OG0006709	CARHR140890	Aa_G15960.h1.t1
OG0006710	CARHR140620	Aa_G16240.h1.t1
OG0006711	CARHR140450	Aa_G727330.h1.t1
OG0006712	CARHR140310	Aa_G175180.h1.t1, Aa_G125370.h1.t1
OG0006713	CARHR140190	Aa_G175270.h1.t1
OG0006714	CARHR140180	Aa_G175280.h1.t1
OG0006715	CARHR139970	Aa_G252340.h1.t1
OG0006717	CARHR139130, CARHR257120	Aa_G360580.h1.t1
OG0006718	CARHR138900	Aa_G633950.h1.t1
OG0006719	CARHR138870	Aa_G284510.h1.t1
OG0006720	CARHR138800, CARHR138790	Aa_G284440.h1.t1, Aa_G284450.h1.t1
OG0006721	CARHR138780	Aa_G284430.h1.t1
OG0006722	CARHR138420	Aa_G125420.h1.t1
OG0006723	CARHR138200	Aa_G401540.h1.t1
OG0006724	CARHR137920	Aa_G199990.h1.t1
OG0006725	CARHR137560	Aa_G399290.h1.t1
OG0006726	CARHR269810	Aa_G66240.h1.t1
OG0006727	CARHR137310	Aa_G230850.h1.t1
OG0006729	CARHR136550	Aa_G188480.h1.t1
OG0006730	CARHR136400	Aa_G124020.h1.t1
OG0006731	CARHR136370	Aa_G124000.h1.t1
OG0006732	CARHR174330	Aa_G213920.h1.t1
OG0006733	CARHR241420	Aa_G376550.h1.t1
OG0006734	CARHR075940	Aa_G14620.h1.t1
OG0006735	CARHR267710	Aa_G650150.h1.t1
OG0006736	CARHR076330	Aa_G42580.h1.t1
OG0006737	CARHR076660	Aa_G42230.h1.t1
OG0006738	CARHR076860	Aa_G250300.h1.t1
OG0006739	CARHR076880	Aa_G250280.h1.t1
OG0006740	CARHR077120	Aa_G111720.h1.t1
OG0006741	CARHR077410	Aa_G746150.h1.t1
OG0006742	CARHR077640	Aa_G44920.h1.t1
OG0006743	CARHR077830	Aa_G45090.h1.t1
OG0006744	CARHR077880	Aa_G438180.h1.t1
OG0006745	CARHR078560	Aa_G304950.h1.t1
OG0006746	CARHR079660	Aa_G75520.h1.t1
OG0006747	CARHR079680	Aa_G75540.h1.t1
OG0006748	CARHR079890	Aa_G75770.h1.t1
OG0006749	CARHR079940	Aa_G50970.h1.t1
OG0006750	CARHR026560	Aa_G61660.h1.t1
OG0006751	CARHR080490	Aa_G205880.h1.t1
OG0006752	CARHR080500	Aa_G205890.h1.t1
OG0006753	CARHR081420	Aa_G47100.h1.t1
OG0006754	CARHR081490	Aa_G47020.h1.t1
OG0006755	CARHR081910	Aa_G78660.h1.t1
OG0006756	CARHR081970	Aa_G174710.h1.t1
OG0006757	CARHR081980	Aa_G174700.h1.t1
OG0006758	CARHR082020	Aa_G174640.h1.t1
OG0006759	CARHR082060	Aa_G174600.h1.t1
OG0006760	CARHR082160	Aa_G174520.h1.t1
OG0006761	CARHR082280, CARHR259910	Aa_G174370.h1.t1
OG0006762	CARHR082460	Aa_G564490.h1.t1, Aa_G174180.h1.t1
OG0006763	CARHR082500	Aa_G174130.h1.t1, Aa_G263060.h1.t1
OG0006764	CARHR103500, CARHR082510	Aa_G174120.h1.t1
OG0006765	CARHR083150	Aa_G377210.h1.t1
OG0006766	CARHR083320	Aa_G24110.h1.t1
OG0006767	CARHR083510	Aa_G101480.h1.t1
OG0006768	CARHR083410	Aa_G101450.h1.t1
OG0006769	CARHR083650	Aa_G403720.h1.t1
OG0006770	CARHR084540	Aa_G569330.h1.t1
OG0006771	CARHR085990	Aa_G800120.h1.t1, Aa_G936500.h1.t1
OG0006772	CARHR085490	Aa_G136820.h1.t1
OG0006773	CARHR085600	Aa_G333320.h1.t1
OG0006774	CARHR085610	Aa_G333310.h1.t1
OG0006775	CARHR085960	Aa_G285140.h1.t1
OG0006776	CARHR086160	Aa_G397610.h1.t1
OG0006777	CARHR086170	Aa_G397600.h1.t1, Aa_G492880.h1.t1
OG0006778	CARHR086200	Aa_G397570.h1.t1
OG0006779	CARHR086270	Aa_G102840.h1.t1
OG0006780	CARHR086280	Aa_G102850.h1.t1
OG0006782	CARHR087000, CARHR151150	Aa_G40390.h1.t1
OG0006783	CARHR087180	Aa_G40170.h1.t1
OG0006785	CARHR087430	Aa_G39950.h1.t1
OG0006786	CARHR087550	Aa_G290280.h1.t1, Aa_G90400.h1.t1
OG0006788	CARHR088370	Aa_G546570.h1.t1
OG0006789	CARHR088460	Aa_G207870.h1.t1
OG0006790	CARHR088740	Aa_G472310.h1.t1
OG0006792	CARHR089040	Aa_G458810.h1.t1
OG0006793	CARHR089070	Aa_G483860.h1.t1, Aa_G645590.h1.t1
OG0006794	CARHR089320	Aa_G56170.h1.t1
OG0006795	CARHR089570, CARHR089560	Aa_G340230.h1.t1
OG0006796	CARHR089700	Aa_G140310.h1.t1
OG0006797	CARHR089860	Aa_G1420.h1.t1
OG0006798	CARHR090180	Aa_G1100.h1.t1
OG0006799	CARHR090410	Aa_G234980.h1.t1
OG0006800	CARHR090570	Aa_G424010.h1.t1
OG0006801	CARHR090940	Aa_G233690.h1.t1
OG0006802	CARHR090990	Aa_G233720.h1.t1
OG0006803	CARHR091390	Aa_G223400.h1.t1
OG0006804	CARHR091450	Aa_G223460.h1.t1
OG0006805	CARHR003540	Aa_G423550.h1.t1
OG0006806	CARHR092350	Aa_G71150.h1.t1
OG0006807	CARHR092470	Aa_G107700.h1.t1
OG0006808	CARHR092740	Aa_G53590.h1.t1
OG0006809	CARHR092850	Aa_G667250.h1.t1
OG0006810	CARHR201190	Aa_G726230.h1.t1
OG0006811	CARHR092920	Aa_G682940.h2.t1
OG0006812	CARHR092930	Aa_G682950.h1.t1, Aa_G682950.h2.t1
OG0006813	CARHR093100	Aa_G498860.h1.t1
OG0006814	CARHR093210	Aa_G176870.h1.t1
OG0006815	CARHR093490	Aa_G181830.h1.t1
OG0006816	CARHR093550	Aa_G549470.h1.t1
OG0006818	CARHR093830	Aa_G390050.h1.t1, Aa_G628240.h1.t1
OG0006819	CARHR094160	Aa_G669780.h1.t1
OG0006820	CARHR219250, CARHR099950, CARHR094310	Aa_G342860.h1.t1
OG0006821	CARHR019490	Aa_G627750.h1.t1
OG0006822	CARHR095520	Aa_G50600.h1.t1
OG0006823	CARHR095560	Aa_G550500.h1.t1
OG0006824	CARHR095990	Aa_G152410.h1.t1
OG0006825	CARHR096320	Aa_G250640.h1.t1
OG0006826	CARHR096360	Aa_G250680.h1.t1
OG0006827	CARHR096370	Aa_G250690.h1.t1
OG0006828	CARHR096680	Aa_G133230.h1.t1
OG0006829	CARHR096790	Aa_G136620.h1.t1
OG0006830	CARHR096930	Aa_G161970.h1.t1
OG0006831	CARHR097080	Aa_G430390.h1.t1
OG0006832	CARHR009850	Aa_G366050.h1.t1
OG0006833	CARHR291840	Aa_G253920.h1.t1
OG0006834	CARHR215480	Aa_G554820.h1.t1
OG0006835	CARHR184440	Aa_G90170.h1.t1
OG0006836	CARHR184340	Aa_G90140.h1.t1
OG0006837	CARHR099740	Aa_G178940.h1.t1
OG0006838	CARHR098650, CARHR098640	Aa_G265530.h1.t1
OG0006839	CARHR098290	Aa_G96620.h1.t1
OG0006840	CARHR097500	Aa_G538270.h1.t1
OG0006841	CARHR237880	Aa_G582390.h1.t1
OG0006842	CARHR237850	Aa_G402280.h1.t1
OG0006843	CARHR056470	Aa_G182410.h1.t1, Aa_G560610.h1.t1
OG0006844	CARHR056380	Aa_G407560.h1.t1
OG0006845	CARHR194300	Aa_G43300.h1.t1, Aa_G126280.h1.t1
OG0006846	CARHR194330	Aa_G33740.h1.t1
OG0006847	CARHR194560	Aa_G449350.h1.t1
OG0006848	CARHR194790	Aa_G410950.h1.t1
OG0006849	CARHR182170	Aa_G361210.h1.t1
OG0006850	CARHR185350	Aa_G565270.h1.t1
OG0006851	CARHR183810	Aa_G102090.h1.t1
OG0006852	CARHR162270	Aa_G639160.h1.t1
OG0006853	CARHR162030	Aa_G114510.h1.t1
OG0006854	CARHR161940	Aa_G339200.h1.t1
OG0006855	CARHR117420, CARHR161820	Aa_G300320.h1.t1
OG0006856	CARHR161800	Aa_G300290.h1.t1, Aa_G757690.h1.t1
OG0006857	CARHR161760	Aa_G300270.h1.t1
OG0006858	CARHR161050	Aa_G122800.h1.t1
OG0006859	CARHR161000	Aa_G122690.h1.t1
OG0006860	CARHR160870	Aa_G122500.h1.t1
OG0006861	CARHR160850	Aa_G122480.h1.t1
OG0006862	CARHR000680	Aa_G291060.h1.t1
OG0006865	CARHR001310	Aa_G290670.h1.t1
OG0006866	CARHR001560	Aa_G265540.h1.t1, Aa_G325240.h1.t1
OG0006867	CARHR001740	Aa_G6350.h1.t1
OG0006868	CARHR002250	Aa_G6850.h1.t1
OG0006869	CARHR002300	Aa_G6930.h1.t1
OG0006870	CARHR002390	Aa_G228390.h1.t1
OG0006871	CARHR003180	Aa_G134580.h1.t1
OG0006872	CARHR003610	Aa_G341220.h1.t1
OG0006873	CARHR106040	Aa_G138250.h1.t1
OG0006874	CARHR003940, CARHR171650	Aa_G38920.h1.t1
OG0006875	CARHR004040	Aa_G39000.h1.t1
OG0006876	CARHR004150	Aa_G477790.h1.t1
OG0006877	CARHR150950	Aa_G208410.h1.t1
OG0006878	CARHR004350	Aa_G286280.h1.t1
OG0006879	CARHR004550	Aa_G600510.h1.t1
OG0006880	CARHR004730	Aa_G235500.h1.t1
OG0006881	CARHR005120	Aa_G79460.h1.t1
OG0006882	CARHR005600	Aa_G140160.h1.t1, Aa_G140150.h1.t1
OG0006883	CARHR005620	Aa_G706770.h1.t1, Aa_G706790.h1.t1
OG0006884	CARHR006100	Aa_G22770.h1.t1
OG0006885	CARHR006170	Aa_G22680.h1.t1
OG0006887	CARHR006620	Aa_G429880.h1.t1
OG0006888	CARHR006650	Aa_G429850.h1.t1
OG0006889	CARHR231790	Aa_G323660.h1.t1
OG0006890	CARHR107500, CARHR007900	Aa_G286020.h1.t1
OG0006891	CARHR008040, CARHR035120	Aa_G151830.h1.t1
OG0006892	CARHR008140	Aa_G151740.h1.t1
OG0006893	CARHR008250	Aa_G368370.h1.t1
OG0006894	CARHR008370	Aa_G512730.h1.t1, Aa_G868660.h1.t1
OG0006895	CARHR008720	Aa_G80720.h1.t1
OG0006896	CARHR008810	Aa_G80610.h1.t1
OG0006897	CARHR008880	Aa_G19300.h1.t1
OG0006898	CARHR009070, CARHR009080	Aa_G19150.h1.t1
OG0006899	CARHR009290	Aa_G394760.h1.t1
OG0006900	CARHR009710	Aa_G160900.h1.t1
OG0006901	CARHR010080	Aa_G671220.h1.t1
OG0006902	CARHR010240	Aa_G495670.h1.t1
OG0006903	CARHR053600	Aa_G226580.h1.t1
OG0006904	CARHR010650	Aa_G563990.h1.t1
OG0006905	CARHR010990	Aa_G43240.h1.t1
OG0006906	CARHR011230	Aa_G457610.h1.t1
OG0006907	CARHR011380	Aa_G232660.h1.t1
OG0006908	CARHR011420	Aa_G232690.h1.t1
OG0006909	CARHR011440	Aa_G432850.h1.t1, Aa_G232710.h1.t1, Aa_G432840.h1.t1
OG0006910	CARHR011500	Aa_G535400.h1.t1
OG0006911	CARHR011550	Aa_G269080.h1.t1, Aa_G89260.h1.t1
OG0006912	CARHR011910	Aa_G594230.h1.t1
OG0006914	CARHR012070	Aa_G572100.h1.t1, Aa_G338980.h1.t1
OG0006915	CARHR012100	Aa_G338950.h1.t1, Aa_G338950.h2.t1, Aa_G994500.h1.t1, Aa_G994500.h2.t1
OG0006916	CARHR012470	Aa_G261860.h1.t1
OG0006917	CARHR012570	Aa_G193650.h1.t1
OG0006918	CARHR012700	Aa_G270630.h1.t1
OG0006919	CARHR248290	Aa_G242330.h1.t1
OG0006920	CARHR012920	Aa_G319770.h1.t1
OG0006921	CARHR013300	Aa_G26610.h1.t1, Aa_G26590.h1.t1
OG0006922	CARHR013360	Aa_G26670.h1.t1
OG0006923	CARHR014110	Aa_G118580.h1.t1
OG0006924	CARHR014250	Aa_G569540.h1.t1
OG0006925	CARHR014270	Aa_G569560.h1.t1
OG0006926	CARHR014330	Aa_G599460.h1.t1
OG0006927	CARHR014810	Aa_G117780.h1.t1
OG0006928	CARHR015070, CARHR115340	Aa_G393330.h1.t1
OG0006929	CARHR015330	Aa_G947830.h1.t1, Aa_G952670.h1.t1
OG0006930	CARHR015340	Aa_G284110.h1.t1
OG0006931	CARHR015620	Aa_G121040.h1.t1
OG0006932	CARHR015750	Aa_G121170.h1.t1
OG0006933	CARHR015890	Aa_G121340.h1.t1
OG0006934	CARHR015980	Aa_G163830.h1.t1
OG0006935	CARHR016270	Aa_G160130.h1.t1
OG0006936	CARHR016330	Aa_G707360.h1.t1
OG0006937	CARHR016490	Aa_G179720.h1.t1, Aa_G462570.h1.t1
OG0006938	CARHR016660	Aa_G457800.h1.t1
OG0006939	CARHR149680	Aa_G34310.h1.t1
OG0006940	CARHR017320	Aa_G131930.h1.t1
OG0006941	CARHR017370	Aa_G131980.h1.t1
OG0006943	CARHR017940	Aa_G495510.h1.t1
OG0006944	CARHR018230	Aa_G278380.h1.t1
OG0006945	CARHR018290	Aa_G278310.h1.t1
OG0006947	CARHR018430	Aa_G80310.h1.t1
OG0006948	CARHR018450	Aa_G535620.h1.t1
OG0006949	CARHR018570	Aa_G557430.h1.t1
OG0006950	CARHR138110, CARHR018930	Aa_G726000.h1.t1
OG0006951	CARHR019100	Aa_G89010.h1.t1
OG0006952	CARHR019230	Aa_G119020.h1.t1
OG0006953	CARHR019530	Aa_G497090.h1.t1
OG0006954	CARHR035530	Aa_G371590.h1.t1
OG0006955	CARHR020080	Aa_G323770.h1.t1
OG0006956	CARHR020110	Aa_G89600.h1.t1
OG0006957	CARHR020630	Aa_G266330.h1.t1
OG0006958	CARHR021080	Aa_G556440.h1.t1
OG0006959	CARHR021250	Aa_G334150.h1.t1
OG0006960	CARHR021330	Aa_G33390.h1.t1
OG0006961	CARHR021490	Aa_G60690.h1.t1
OG0006962	CARHR021790	Aa_G374470.h1.t1
OG0006963	CARHR021850	Aa_G374400.h1.t1
OG0006964	CARHR022190	Aa_G444770.h1.t1
OG0006965	CARHR022230	Aa_G329470.h1.t1
OG0006966	CARHR022260	Aa_G329440.h1.t1
OG0006967	CARHR022420	Aa_G166170.h1.t1
OG0006968	CARHR177390	Aa_G254470.h1.t1
OG0006969	CARHR220750	Aa_G342550.h1.t1
OG0006970	CARHR291000	Aa_G245850.h1.t1
OG0006971	CARHR064590	Aa_G297650.h1.t1
OG0006972	CARHR064290	Aa_G367170.h1.t1, Aa_G214060.h1.t1
OG0006973	CARHR063070	Aa_G510860.h1.t1
OG0006974	CARHR231520	Aa_G332030.h1.t1
OG0006975	CARHR231550	Aa_G331990.h1.t1
OG0006978	CARHR048580	Aa_G327990.h1.t1
OG0006979	CARHR049430	Aa_G488330.h1.t1
OG0006980	CARHR049790	Aa_G489100.h1.t1
OG0006981	CARHR050600	Aa_G320060.h1.t1, Aa_G400830.h1.t1
OG0006982	CARHR011610, CARHR050750	Aa_G606580.h1.t1
OG0006983	CARHR026880	Aa_G475500.h1.t1
OG0006984	CARHR052240	Aa_G8550.h1.t1
OG0006985	CARHR052070	Aa_G271970.h1.t1
OG0006986	CARHR053740	Aa_G11250.h1.t1, Aa_G11220.h1.t1
OG0006987	CARHR046800	Aa_G681180.h1.t1
OG0006989	CARHR046210	Aa_G65860.h1.t1
OG0006991	CARHR174990	Aa_G160400.h1.t1
OG0006992	CARHR174880	Aa_G26240.h1.t1
OG0006993	CARHR174760	Aa_G26370.h1.t1
OG0006994	CARHR173790	Aa_G522870.h1.t1
OG0006995	CARHR173670	Aa_G63380.h1.t1
OG0006996	CARHR173520	Aa_G63570.h1.t1
OG0006997	CARHR178240	Aa_G123790.h1.t1
OG0006998	CARHR252170	Aa_G41980.h1.t1
OG0006999	CARHR109770, CARHR237350	Aa_G628390.h1.t1
OG0007000	CARHR237520	Aa_G134300.h1.t1
OG0007001	CARHR037660	Aa_G57500.h1.t1
OG0007002	CARHR037780	Aa_G57590.h1.t1
OG0007003	CARHR068330	Aa_G564110.h1.t1
OG0007004	CARHR068290	Aa_G476930.h1.t1
OG0007005	CARHR068230	Aa_G477040.h1.t1
OG0007006	CARHR294190	Aa_G219270.h1.t1
OG0007007	CARHR247860	Aa_G137860.h1.t1
OG0007008	CARHR247610	Aa_G351910.h1.t1
OG0007009	CARHR247310	Aa_G472610.h1.t1
OG0007010	CARHR247300	Aa_G472620.h1.t1
OG0007011	CARHR246550	Aa_G294320.h1.t1
OG0007012	CARHR246180	Aa_G95150.h1.t1
OG0007013	CARHR246000	Aa_G602840.h1.t1
OG0007014	CARHR067690, CARHR245780	Aa_G672590.h1.t1
OG0007015	CARHR153410	Aa_G746750.h1.t1
OG0007016	CARHR245290	Aa_G363200.h1.t1
OG0007017	CARHR245080	Aa_G223130.h1.t1
OG0007018	CARHR245070	Aa_G223120.h1.t1
OG0007019	CARHR244620	Aa_G179350.h1.t1
OG0007020	CARHR244370	Aa_G514630.h1.t1
OG0007021	CARHR244090	Aa_G376390.h1.t1
OG0007022	CARHR244050	Aa_G157040.h1.t1
OG0007023	CARHR243860	Aa_G426410.h1.t1, Aa_G174730.h1.t1
OG0007025	CARHR243390	Aa_G720750.h1.t1
OG0007027	CARHR243270	Aa_G180410.h1.t1
OG0007028	CARHR243150	Aa_G385140.h1.t1
OG0007030	CARHR242990	Aa_G238230.h1.t1
OG0007031	CARHR115700, CARHR240120	Aa_G394960.h1.t1
OG0007032	CARHR240130	Aa_G394980.h1.t1
OG0007033	CARHR240200	Aa_G395060.h1.t1
OG0007035	CARHR240540, CARHR240550	Aa_G424870.h1.t1
OG0007036	CARHR240720	Aa_G646990.h1.t1
OG0007037	CARHR240790	Aa_G440510.h1.t1
OG0007039	CARHR286490, CARHR286480	Aa_G661860.h1.t1
OG0007040	CARHR241120	Aa_G432670.h1.t1
OG0007041	CARHR241300	Aa_G288240.h1.t1
OG0007042	CARHR241650	Aa_G592040.h1.t1
OG0007043	CARHR105020	Aa_G105480.h1.t1
OG0007044	CARHR241760	Aa_G214760.h1.t1, Aa_G214750.h1.t1
OG0007045	CARHR241840	Aa_G214610.h1.t1
OG0007046	CARHR242010	Aa_G776400.h1.t1
OG0007047	CARHR242040	Aa_G432450.h1.t1
OG0007048	CARHR242090	Aa_G857200.h1.t1
OG0007049	CARHR242210	Aa_G274320.h1.t1, Aa_G58570.h1.t1, Aa_G274330.h1.t1, Aa_G274350.h1.t1
OG0007050	CARHR242730	Aa_G274370.h1.t1
OG0007051	CARHR239920	Aa_G324920.h1.t1
OG0007052	CARHR239890	Aa_G324980.h1.t1
OG0007053	CARHR239200	Aa_G32910.h1.t1
OG0007054	CARHR239190	Aa_G32940.h1.t1
OG0007055	CARHR239070	Aa_G33050.h1.t1
OG0007056	CARHR239030	Aa_G556830.h1.t1
OG0007058	CARHR238820	Aa_G190670.h1.t1
OG0007059	CARHR238650	Aa_G273420.h1.t1
OG0007060	CARHR099820	Aa_G179060.h1.t1
OG0007061	CARHR100260	Aa_G254690.h1.t1
OG0007062	CARHR065480	Aa_G187150.h1.t1
OG0007063	CARHR065270	Aa_G586150.h1.t1, Aa_G199210.h1.t1
OG0007064	CARHR065060	Aa_G252170.h1.t1
OG0007065	CARHR023860	Aa_G62380.h1.t1
OG0007066	CARHR023960	Aa_G62290.h1.t1
OG0007067	CARHR024640	Aa_G352720.h1.t1, Aa_G352710.h1.t1
OG0007068	CARHR290840, CARHR290820, CARHR290830	Aa_G191480.h1.t1
OG0007069	CARHR249730	Aa_G46570.h1.t1
OG0007070	CARHR250180	Aa_G347430.h1.t1
OG0007071	CARHR249490	Aa_G78380.h1.t1
OG0007072	CARHR267120	Aa_G67820.h1.t1
OG0007073	CARHR249180	Aa_G53400.h1.t1
OG0007074	CARHR249020	Aa_G53260.h1.t1
OG0007075	CARHR248820, CARHR248860	Aa_G425520.h1.t1
OG0007076	CARHR248270	Aa_G242350.h1.t1
OG0007077	CARHR248050	Aa_G136080.h1.t1
OG0007078	CARHR292840	Aa_G36370.h1.t1
OG0007079	CARHR026670	Aa_G396200.h1.t1
OG0007080	CARHR231610	Aa_G160660.h1.t1
OG0007081	CARHR235850	Aa_G112100.h1.t1
OG0007082	CARHR254420, CARHR256520, CARHR001890	Aa_G6490.h1.t1
OG0007083	CARHR014470	Aa_G437620.h1.t1, Aa_G458110.h1.t1
OG0007084	CARHR017460	Aa_G126400.h1.t1
OG0007085	CARHR017990	Aa_G343580.h1.t1
OG0007086	CARHR023880	Aa_G62360.h1.t1
OG0007087	CARHR025380	Aa_G617600.h1.t1
OG0007088	CARHR026500	Aa_G474470.h1.t1
OG0007089	CARHR026690	Aa_G61730.h1.t1
OG0007090	CARHR026850	Aa_G613120.h1.t1
OG0007093	CARHR065430	Aa_G199370.h1.t1
OG0007096	CARHR143770	Aa_G251380.h1.t1
OG0007097	CARHR146700	Aa_G207100.h1.t1
OG0007098	CARHR152120	Aa_G486860.h1.t1
