Orthogroup	Cardamine_hirsuta	Alyssum_gmelinii
OG0008966	CARHR192660	Ag004G0564800
OG0008967	CARHR192620	Ag004G0565600
OG0008968	CARHR192580	Ag004G0566300
OG0008969	CARHR192310	Ag004G0570600
OG0008970	CARHR192110	Ag004G0573100
OG0008971	CARHR192000	Ag004G0576900
OG0008972	CARHR191980	Ag004G0577100
OG0008973	CARHR191890	Ag004G0580400
OG0008974	CARHR191860	Ag004G0580800
OG0008975	CARHR191820	Ag004G0581500
OG0008976	CARHR191800	Ag004G0581900
OG0008977	CARHR191620	Ag004G0583800
OG0008978	CARHR191500	Ag004G0585500
OG0008979	CARHR191360	Ag004G0589300, Ag004G0587800
OG0008980	CARHR191190	Ag004G0594000
OG0008981	CARHR191140	Ag004G0594500
OG0008982	CARHR190950	Ag004G0598600
OG0008983	CARHR267210	Ag004G0601300
OG0008984	CARHR190720	Ag004G0602600
OG0008985	CARHR190530	Ag004G0610200
OG0008986	CARHR274380	Ag004G0612400
OG0008987	CARHR274010	Ag004G0620900
OG0008988	CARHR118670, CARHR273890	Ag004G0622700
OG0008989	CARHR273620	Ag004G0629800
OG0008990	CARHR273580	Ag004G0630100
OG0008991	CARHR273370	Ag004G0632800
OG0008992	CARHR273470	Ag004G0633200
OG0008993	CARHR273340	Ag004G0634400
OG0008994	CARHR285400	Ag004G0650800
OG0008995	CARHR285370	Ag004G0651400, Ag022G2751700
OG0008996	CARHR285240	Ag004G0653500
OG0008997	CARHR285200	Ag004G0655200
OG0008998	CARHR272880	Ag004G0655800
OG0008999	CARHR272510	Ag004G0662800
OG0009000	CARHR272240	Ag004G0666400
OG0009001	CARHR272110	Ag004G0668600
OG0009002	CARHR271970	Ag004G0670500
OG0009003	CARHR021430	Ag004G0672500, Ag034G3993000
OG0009004	CARHR271850	Ag004G0672700
OG0009005	CARHR072010	Ag004G0676800
OG0009006	CARHR271660	Ag004G0677800
OG0009007	CARHR271390	Ag004G0682500
OG0009008	CARHR271320	Ag004G0686200
OG0009009	CARHR271170	Ag004G0692300
OG0009010	CARHR271100	Ag004G0693700
OG0009011	CARHR271080	Ag004G0694000, Ag027G3038500
OG0009012	CARHR270990	Ag004G0695600
OG0009013	CARHR270970	Ag004G0696000
OG0009014	CARHR270960	Ag004G0696400
OG0009015	CARHR270720	Ag004G0703000
OG0009016	CARHR270710	Ag004G0703600
OG0009017	CARHR270630	Ag004G0706500
OG0009018	CARHR270590	Ag004G0707300
OG0009019	CARHR270540	Ag004G0709500
OG0009020	CARHR270500	Ag004G0710400
OG0009021	CARHR270270	Ag004G0712200
OG0009022	CARHR270230	Ag004G0712600
OG0009023	CARHR269800	Ag004G0720100
OG0009024	CARHR269780	Ag004G0720300
OG0009025	CARHR269620	Ag004G0723000
OG0009026	CARHR269690	Ag004G0724000
OG0009027	CARHR269340	Ag004G0730800
OG0009028	CARHR269330	Ag004G0731200
OG0009029	CARHR269240	Ag004G0733000
OG0009030	CARHR268930	Ag004G0736500
OG0009031	CARHR268920	Ag004G0736900
OG0009032	CARHR268860	Ag004G0739200
OG0009034	CARHR268570	Ag004G0745600
OG0009035	CARHR268490	Ag004G0746200
OG0009036	CARHR268470	Ag004G0746400
OG0009037	CARHR268410	Ag004G0748700
OG0009038	CARHR268320	Ag004G0750400
OG0009039	CARHR158550	Ag004G0759000
OG0009040	CARHR158130	Ag004G0764100
OG0009041	CARHR158100	Ag004G0764300
OG0009042	CARHR157930	Ag004G0768200
OG0009043	CARHR157850	Ag011G1241200, Ag004G0768900
OG0009044	CARHR157710	Ag004G0772100
OG0009045	CARHR157530	Ag004G0775200
OG0009046	CARHR267420	Ag004G0780500, Ag020G2557300
OG0009047	CARHR267560	Ag020G2555900, Ag004G0782600
OG0009048	CARHR250540, CARHR034320	Ag022G2631500
OG0009049	CARHR251150	Ag022G2651000
OG0009050	CARHR115500	Ag022G2652300
OG0009051	CARHR205740	Ag022G2654000
OG0009052	CARHR217830, CARHR217820	Ag022G2660700
OG0009053	CARHR046320	Ag024G2896300, Ag022G2667800, Ag016G2310000
OG0009054	CARHR206330	Ag022G2674900
OG0009055	CARHR206520	Ag022G2679200
OG0009056	CARHR206750, CARHR206760	Ag022G2683500
OG0009057	CARHR207160	Ag022G2685100, Ag022G2685200, Ag002G0169300
OG0009058	CARHR207010	Ag022G2689200
OG0009059	CARHR206950	Ag022G2690000
OG0009060	CARHR194530	Ag060G5009800, Ag022G2693900
OG0009061	CARHR194540	Ag022G2694000, Ag060G5010000
OG0009062	CARHR026320	Ag022G2695100
OG0009063	CARHR206770	Ag022G2697400
OG0009064	CARHR026460	Ag022G2700700
OG0009065	CARHR207220	Ag022G2702800
OG0009066	CARHR207210	Ag022G2702900
OG0009067	CARHR207490	Ag022G2707400, Ag022G2707000
OG0009068	CARHR207590	Ag022G2708700
OG0009069	CARHR034480	Ag022G2710000
OG0009070	CARHR207790	Ag022G2713500
OG0009071	CARHR207840	Ag022G2714300
OG0009072	CARHR207950	Ag022G2716100
OG0009073	CARHR208040	Ag022G2718700
OG0009074	CARHR208070	Ag022G2718800
OG0009075	CARHR137850	Ag022G2720100, Ag002G0158700
OG0009076	CARHR208200	Ag022G2720900
OG0009077	CARHR208270	Ag022G2722700
OG0009078	CARHR208280	Ag022G2723300
OG0009079	CARHR208450	Ag022G2725700
OG0009080	CARHR208820	Ag022G2732900
OG0009081	CARHR208960	Ag022G2734900
OG0009082	CARHR209030	Ag022G2737100, Ag003G0318300
OG0009083	CARHR209060	Ag022G2738300
OG0009084	CARHR248490	Ag022G2739000
OG0009085	CARHR209260	Ag022G2741900
OG0009086	CARHR209330	Ag022G2742900
OG0009087	CARHR209390	Ag022G2744200
OG0009089	CARHR209540	Ag022G2745600
OG0009090	CARHR209570	Ag022G2746200
OG0009091	CARHR257380	Ag015G2212700, Ag022G2748100
OG0009092	CARHR209630	Ag022G2748900
OG0009093	CARHR209810, CARHR209800	Ag022G2752400
OG0009094	CARHR209820	Ag022G2752600
OG0009095	CARHR210020	Ag022G2756600
OG0009096	CARHR210120	Ag022G2758400
OG0009097	CARHR210180	Ag022G2760100
OG0009098	CARHR210440	Ag022G2766700
OG0009099	CARHR035480	Ag022G2771600
OG0009100	CARHR210840	Ag022G2772700
OG0009101	CARHR211020	Ag022G2774100
OG0009102	CARHR211140	Ag022G2777300
OG0009103	CARHR211230	Ag022G2778400
OG0009104	CARHR211340	Ag022G2781400
OG0009105	CARHR211940	Ag022G2790300
OG0009106	CARHR212000	Ag022G2791000
OG0009107	CARHR212060	Ag022G2791800
OG0009108	CARHR212120	Ag022G2792900
OG0009109	CARHR229670	Ag022G2794100
OG0009110	CARHR212150	Ag022G2794300
OG0009111	CARHR212340	Ag022G2796500
OG0009112	CARHR261350	Ag075G5282800
OG0009113	CARHR213690	Ag075G5289100
OG0009114	CARHR213670	Ag075G5289200
OG0009116	CARHR213320	Ag075G5293500
OG0009117	CARHR213290	Ag075G5294500
OG0009118	CARHR213270	Ag075G5294700
OG0009119	CARHR082660	Ag075G5302000
OG0009120	CARHR212590	Ag075G5307200
OG0009121	CARHR074500	Ag048G4554200
OG0009122	CARHR074540	Ag048G4554700
OG0009123	CARHR074580	Ag033G3584100, Ag048G4555200
OG0009124	CARHR074660	Ag048G4556900
OG0009125	CARHR074440	Ag048G4559200, Ag011G1127100
OG0009126	CARHR074390	Ag048G4560700, Ag048G4560600
OG0009127	CARHR074370	Ag048G4561400
OG0009128	CARHR074340	Ag048G4561700
OG0009129	CARHR074290	Ag048G4562100, Ag023G2823100
OG0009130	CARHR074250	Ag048G4562600
OG0009131	CARHR074160	Ag048G4564100
OG0009132	CARHR074060	Ag048G4569200
OG0009133	CARHR073930	Ag048G4569900
OG0009134	CARHR073890	Ag048G4572400, Ag048G4572100
OG0009135	CARHR073880	Ag048G4572500
OG0009136	CARHR073710	Ag048G4577600, Ag011G1251400
OG0009137	CARHR073620	Ag048G4578700
OG0009138	CARHR073510	Ag048G4580900
OG0009139	CARHR073490	Ag048G4581200
OG0009140	CARHR073460	Ag048G4583000
OG0009141	CARHR073140	Ag048G4587300
OG0009142	CARHR072760	Ag048G4592300
OG0009143	CARHR072550	Ag048G4595300
OG0009144	CARHR072340	Ag048G4598300
OG0009145	CARHR072240	Ag048G4602500, Ag048G4602700, Ag048G4602600
OG0009146	CARHR072080	Ag048G4605700
OG0009147	CARHR071940	Ag048G4612200
OG0009148	CARHR071900	Ag048G4612800
OG0009149	CARHR071880	Ag048G4613200
OG0009150	CARHR071560	Ag048G4619500
OG0009151	CARHR071510	Ag048G4620800
OG0009152	CARHR071330	Ag048G4623800
OG0009153	CARHR049880	Ag048G4624700
OG0009154	CARHR071260	Ag048G4627000
OG0009155	CARHR071200	Ag048G4631400
OG0009156	CARHR070880	Ag048G4641500
OG0009157	CARHR070870	Ag048G4641600
OG0009158	CARHR070770	Ag048G4645200
OG0009159	CARHR256330, CARHR070690	Ag048G4646000
OG0009161	CARHR070530	Ag048G4648400
OG0009162	CARHR070450	Ag048G4650000
OG0009163	CARHR070040	Ag048G4660400
OG0009164	CARHR070000	Ag048G4662200
OG0009165	CARHR069870	Ag048G4669100
OG0009166	CARHR069690	Ag048G4677200
OG0009167	CARHR044690, CARHR034210	Ag048G4679200
OG0009168	CARHR088750	Ag002G0214300, Ag014G1977000, Ag048G4680600
OG0009169	CARHR069540	Ag048G4681700
OG0009170	CARHR069480	Ag048G4685500
OG0009171	CARHR069090	Ag048G4696700
OG0009172	CARHR105000	Ag048G4709200, Ag026G2977500, Ag039G4228700
OG0009173	CARHR068690	Ag048G4711600
OG0009174	CARHR068580	Ag048G4715100
OG0009175	CARHR068540	Ag048G4715800
OG0009176	CARHR107770	Ag040G4344200
OG0009177	CARHR107810	Ag040G4344700
OG0009178	CARHR107960	Ag040G4345900
OG0009179	CARHR108390	Ag040G4351100
OG0009180	CARHR158980	Ag049G4725700
OG0009181	CARHR267890	Ag049G4731200
OG0009182	CARHR267880	Ag049G4731900
OG0009183	CARHR267850	Ag049G4732900
OG0009184	CARHR046000	Ag032G3419100
OG0009185	CARHR045730	Ag032G3423300
OG0009186	CARHR045630	Ag032G3425400
OG0009187	CARHR045560	Ag032G3426100
OG0009188	CARHR045370	Ag032G3428200
OG0009189	CARHR044980	Ag032G3444300, Ag032G3436700
OG0009190	CARHR044910	Ag032G3438400
OG0009191	CARHR044380	Ag032G3449100
OG0009192	CARHR044090	Ag032G3457400
OG0009193	CARHR044070	Ag032G3457700
OG0009194	CARHR044040	Ag032G3458000
OG0009196	CARHR043740	Ag032G3467500
OG0009197	CARHR043720	Ag032G3467700
OG0009198	CARHR043680	Ag032G3467900
OG0009199	CARHR070940	Ag032G3469100
OG0009200	CARHR043420	Ag032G3472300
OG0009201	CARHR130260	Ag054G4877000
OG0009203	CARHR130440	Ag054G4880700
OG0009204	CARHR130470	Ag054G4881900, Ag038G4159600
OG0009205	CARHR130750	Ag054G4888700
OG0009206	CARHR233750	Ag033G3526900
OG0009207	CARHR131240, CARHR131250	Ag054G4897500
OG0009208	CARHR150500, CARHR150490, CARHR150470	Ag041G4355800, Ag009G0980500
OG0009209	CARHR150990	Ag009G0976900, Ag041G4359100
OG0009210	CARHR151500	Ag041G4360700, Ag009G0975300
OG0009211	CARHR152070	Ag041G4363800, Ag009G0970400
OG0009212	CARHR260070	Ag041G4369600, Ag076G5309500
OG0009213	CARHR258440	Ag041G4376800
OG0009214	CARHR266040	Ag082G5406200
OG0009215	CARHR216730	Ag007G0858000
OG0009216	CARHR217140, CARHR217150	Ag007G0861000
OG0009217	CARHR217810	Ag007G0865000
OG0009219	CARHR218150	Ag007G0866800
OG0009220	CARHR218970	Ag007G0882200
OG0009221	CARHR220270	Ag007G0893400
OG0009222	CARHR220290	Ag007G0893500
OG0009223	CARHR246460	Ag007G0895700, Ag063G5085900, Ag011G1065400, Ag063G5086000
OG0009224	CARHR221250	Ag007G0906700
OG0009225	CARHR221330	Ag007G0907600
OG0009226	CARHR221870	Ag007G0914700
OG0009227	CARHR221930	Ag007G0916500
OG0009228	CARHR222220	Ag007G0919900
OG0009229	CARHR222330	Ag007G0921400
OG0009230	CARHR065980	Ag078G5333000
OG0009231	CARHR066020	Ag078G5333700
OG0009232	CARHR066070	Ag078G5335300
OG0009233	CARHR066150, CARHR066160	Ag078G5339100
OG0009235	CARHR066540	Ag078G5349900
OG0009236	CARHR066750	Ag078G5354000
OG0009237	CARHR066930	Ag078G5360600
OG0009238	CARHR067030	Ag078G5363700
OG0009239	CARHR067260	Ag078G5369700
OG0009240	CARHR067270	Ag078G5370000
OG0009241	CARHR186440, CARHR286000	Ag078G5376900
OG0009242	CARHR067520	Ag078G5378600
OG0009243	CARHR067630	Ag078G5380000
OG0009244	CARHR061380	Ag056G4935200
OG0009245	CARHR061640	Ag056G4941400
OG0009246	CARHR061790	Ag056G4944000
OG0009247	CARHR061910	Ag056G4944700
OG0009248	CARHR062150	Ag056G4948900
OG0009249	CARHR236280	Ag045G4507500
OG0009250	CARHR236420	Ag045G4511500
OG0009251	CARHR236440	Ag045G4512000
OG0009252	CARHR236520	Ag045G4514200
OG0009253	CARHR236620	Ag045G4516200
OG0009254	CARHR236730	Ag045G4518700
OG0009255	CARHR266240	Ag092G5457300
OG0009256	CARHR047320	Ag063G5084500, Ag002G0108900
OG0009257	CARHR047280, CARHR047310	Ag063G5085100, Ag002G0108300
OG0009258	CARHR046980	Ag063G5090200, Ag002G0102600
OG0009259	CARHR262180	Ag071G5237700
OG0009260	CARHR102650	Ag071G5242900
OG0009261	CARHR261850	Ag071G5246300
OG0009262	CARHR261830, CARHR261840	Ag071G5246500
OG0009263	CARHR261820	Ag071G5246900
OG0009264	CARHR257390	Ag012G1273900
OG0009265	CARHR153160	Ag012G1287400
OG0009266	CARHR149240	Ag012G1296400
OG0009267	CARHR149170	Ag012G1297900
OG0009268	CARHR149060	Ag012G1300000
OG0009269	CARHR142580	Ag012G1302100, Ag003G0294200
OG0009270	CARHR148950	Ag012G1303500
OG0009271	CARHR148660	Ag012G1307600
OG0009272	CARHR148190	Ag012G1314100
OG0009273	CARHR148150	Ag012G1316000
OG0009274	CARHR148140	Ag012G1316100
OG0009275	CARHR148100	Ag012G1316700
OG0009276	CARHR148080	Ag012G1316900
OG0009277	CARHR148000	Ag012G1317100
OG0009278	CARHR147980	Ag012G1317300
OG0009279	CARHR147840	Ag012G1320000
OG0009280	CARHR147680	Ag012G1321600
OG0009281	CARHR147450	Ag002G0153100, Ag012G1324800
OG0009282	CARHR147440	Ag012G1325200
OG0009283	CARHR147430	Ag012G1325300
OG0009284	CARHR146920	Ag012G1331300
OG0009285	CARHR146910	Ag012G1332200
OG0009286	CARHR146790	Ag012G1334500
OG0009287	CARHR258450	Ag012G1338500
OG0009288	CARHR146640	Ag012G1338800
OG0009289	CARHR257520	Ag057G4952000
OG0009290	CARHR062420	Ag057G4964000
OG0009291	CARHR062250	Ag057G4966600
OG0009292	CARHR184470	Ag006G0793700, Ag058G4992800
OG0009293	CARHR175960	Ag006G0805300, Ag058G4977800
OG0009294	CARHR176130	Ag058G4970300, Ag006G0812300
OG0009295	CARHR183510	Ag006G0818000
OG0009296	CARHR176250	Ag006G0818800
OG0009297	CARHR176260	Ag024G2889500, Ag024G2889700, Ag024G2889300, Ag024G2889100, Ag006G0819200
OG0009298	CARHR176750	Ag006G0833500
OG0009300	CARHR177470	Ag006G0840200
OG0009301	CARHR177680	Ag006G0842400
OG0009302	CARHR039780	Ag001G0008500
OG0009303	CARHR040290	Ag001G0024900
OG0009304	CARHR040350	Ag001G0025900
OG0009305	CARHR040400	Ag001G0029400, Ag001G0029500
OG0009306	CARHR040440	Ag001G0030300
OG0009307	CARHR015810	Ag001G0041300, Ag001G0041200, Ag034G3881700
OG0009308	CARHR041570	Ag001G0057300
OG0009309	CARHR041860	Ag001G0062800
OG0009310	CARHR041890	Ag001G0063300
OG0009311	CARHR042090	Ag001G0067800
OG0009312	CARHR042690	Ag001G0080900
OG0009313	CARHR042710	Ag001G0081100
OG0009314	CARHR042810	Ag001G0082800
OG0009315	CARHR043220	Ag001G0089500
OG0009316	CARHR181050	Ag023G2801800
OG0009317	CARHR127610	Ag023G2807000
OG0009318	CARHR127730	Ag023G2807900
OG0009319	CARHR127910	Ag023G2810200
OG0009320	CARHR128060	Ag023G2813100
OG0009321	CARHR128130	Ag019G2503300, Ag019G2502900, Ag023G2813900
OG0009322	CARHR128270	Ag023G2815900
OG0009323	CARHR128610	Ag034G3838200, Ag023G2819600
OG0009324	CARHR128640	Ag023G2820200
OG0009325	CARHR128730	Ag023G2821400
OG0009326	CARHR128750	Ag023G2822000
OG0009327	CARHR128890	Ag023G2824400
OG0009328	CARHR128990	Ag023G2825900
OG0009329	CARHR129020	Ag023G2827000
OG0009330	CARHR129060	Ag023G2828200
OG0009331	CARHR129300	Ag023G2833200
OG0009332	CARHR129420	Ag023G2835000
OG0009333	CARHR129580	Ag023G2837500
OG0009334	CARHR129850	Ag023G2843100
OG0009335	CARHR129890	Ag023G2843600
OG0009336	CARHR130010	Ag023G2846400
OG0009337	CARHR130040	Ag023G2847000
OG0009338	CARHR130060	Ag023G2847200
OG0009339	CARHR226210	Ag050G4742100
OG0009340	CARHR134640, CARHR134650	Ag050G4743800
OG0009341	CARHR226010	Ag050G4748800
OG0009342	CARHR225770	Ag050G4753500
OG0009343	CARHR225860	Ag050G4756400
OG0009344	CARHR288450, CARHR225840	Ag050G4756800
OG0009345	CARHR224810	Ag050G4783200
OG0009346	CARHR224680	Ag050G4785900
OG0009347	CARHR224530	Ag050G4791100
OG0009348	CARHR224520	Ag050G4791200
OG0009349	CARHR224370	Ag050G4794000
OG0009350	CARHR223890	Ag050G4798500
OG0009351	CARHR223850	Ag050G4798700
OG0009352	CARHR223830	Ag050G4798900
OG0009353	CARHR152450	Ag008G0965400, Ag008G0936900
OG0009354	CARHR160530	Ag008G0939000, Ag024G2894800, Ag008G0962800, Ag008G0963000
OG0009355	CARHR160470	Ag008G0941700
OG0009356	CARHR261670, CARHR017820	Ag034G3917800
OG0009357	CARHR160290	Ag008G0944900
OG0009358	CARHR160170	Ag008G0949400
OG0009359	CARHR160070	Ag008G0952100
OG0009360	CARHR160030	Ag008G0952500
OG0009361	CARHR159950, CARHR159960	Ag008G0953700
OG0009362	CARHR159930	Ag008G0953900
OG0009363	CARHR230810	Ag077G5320100, Ag033G3490500
OG0009364	CARHR258380	Ag051G4819600, Ag051G4800500
OG0009365	CARHR265330	Ag051G4805100
OG0009366	CARHR265170, CARHR265200	Ag051G4807500
OG0009367	CARHR264720	Ag051G4810100
OG0009368	CARHR264120	Ag051G4817200
OG0009369	CARHR152390	Ag051G4826200
OG0009370	CARHR105010	Ag044G4473400
OG0009371	CARHR105360	Ag044G4477800
OG0009372	CARHR105830	Ag044G4484700
OG0009373	CARHR106070	Ag044G4485700
OG0009374	CARHR106090	Ag044G4486200
OG0009375	CARHR106470	Ag044G4490200
OG0009376	CARHR107010	Ag044G4496200
OG0009377	CARHR172660	Ag044G4502500, Ag031G3185600
OG0009378	CARHR293520	Ag044G4503900
OG0009379	CARHR293590	Ag044G4504600
OG0009380	CARHR231490	Ag033G3476100, Ag052G4848600
OG0009381	CARHR231450	Ag033G3477500, Ag052G4845900
OG0009382	CARHR231280	Ag033G3480600
OG0009383	CARHR231330, CARHR231320	Ag033G3481300, Ag052G4842700
OG0009384	CARHR230070	Ag033G3504700
OG0009385	CARHR230040	Ag033G3505200
OG0009386	CARHR229680	Ag033G3513700
OG0009387	CARHR229500	Ag033G3517400
OG0009388	CARHR229230	Ag033G3524800
OG0009389	CARHR228960	Ag033G3533700
OG0009390	CARHR212680	Ag033G3540500
OG0009391	CARHR228720	Ag033G3544900, Ag033G3545000, Ag033G3545100
OG0009392	CARHR212820	Ag033G3566600
OG0009393	CARHR226780	Ag033G3567500
OG0009394	CARHR227010	Ag033G3572400
OG0009395	CARHR227110	Ag033G3577600, Ag061G5037700, Ag033G3578000, Ag033G3578300
OG0009396	CARHR227230	Ag033G3581900
OG0009397	CARHR227240	Ag033G3582000
OG0009399	CARHR257470	Ag033G3586900
OG0009400	CARHR017480	Ag033G3593900, Ag034G3911300
OG0009401	CARHR227660	Ag033G3597800
OG0009402	CARHR227780	Ag033G3601300
OG0009403	CARHR227920	Ag033G3604500
OG0009404	CARHR145700	Ag033G3611500
OG0009405	CARHR228190	Ag033G3612400
OG0009406	CARHR111430	Ag033G3619600
OG0009407	CARHR194620	Ag028G3084200, Ag026G2979500
OG0009408	CARHR222690	Ag031G3137900
OG0009409	CARHR222840	Ag031G3139100
OG0009410	CARHR222950	Ag031G3140000
OG0009411	CARHR223080, CARHR223070	Ag031G3140500
OG0009412	CARHR223160	Ag031G3142100
OG0009413	CARHR223240	Ag031G3143000
OG0009414	CARHR223600	Ag031G3146400
OG0009415	CARHR223650	Ag031G3147000
OG0009416	CARHR075140	Ag031G3151900
OG0009417	CARHR075250	Ag031G3152900
OG0009418	CARHR075270	Ag031G3153200
OG0009419	CARHR075480	Ag031G3155500
OG0009420	CARHR075600	Ag031G3157000
OG0009421	CARHR281040	Ag031G3157200
OG0009422	CARHR281280	Ag031G3159900
OG0009423	CARHR281290	Ag031G3160000
OG0009424	CARHR156560	Ag031G3160100
OG0009425	CARHR281310	Ag031G3160300, Ag031G3160400
OG0009426	CARHR281520	Ag031G3164600
OG0009427	CARHR281570	Ag031G3165100
OG0009428	CARHR291690	Ag031G3171300
OG0009429	CARHR291710	Ag031G3171600
OG0009430	CARHR173420	Ag031G3173400
OG0009431	CARHR173270	Ag031G3175400
OG0009432	CARHR173210	Ag031G3176000
OG0009433	CARHR172760	Ag031G3183200
OG0009434	CARHR172730	Ag031G3183400
OG0009435	CARHR172620	Ag031G3188100
OG0009436	CARHR172320	Ag031G3194800
OG0009437	CARHR172290	Ag031G3195100
OG0009438	CARHR079780, CARHR079800	Ag014G1834700, Ag014G1834300, Ag031G3196800
OG0009439	CARHR172180	Ag031G3197400
OG0009440	CARHR141860, CARHR172160	Ag031G3197600
OG0009441	CARHR171980	Ag031G3203000
OG0009443	CARHR128210	Ag039G4283800, Ag031G3209400
OG0009444	CARHR171510	Ag031G3211400
OG0009445	CARHR171410	Ag031G3213400
OG0009446	CARHR171370	Ag031G3214000
OG0009447	CARHR171060	Ag031G3217900
OG0009448	CARHR171000	Ag031G3219000
OG0009449	CARHR170930	Ag031G3220100
OG0009450	CARHR170920	Ag031G3220400
OG0009451	CARHR170860	Ag031G3220900
OG0009452	CARHR170810	Ag031G3221700
OG0009453	CARHR170260	Ag031G3232200
OG0009455	CARHR169850	Ag031G3242300
OG0009456	CARHR169730	Ag031G3244300
OG0009457	CARHR169680	Ag031G3244600
OG0009458	CARHR169640	Ag031G3245500
OG0009459	CARHR169330	Ag031G3254700
OG0009460	CARHR169180	Ag031G3258800
OG0009461	CARHR169100	Ag031G3260500
OG0009462	CARHR169030	Ag031G3262100
OG0009463	CARHR168940	Ag031G3265500
OG0009464	CARHR168840	Ag031G3266600
OG0009465	CARHR168570	Ag031G3281100
OG0009466	CARHR168500	Ag031G3282000
OG0009467	CARHR168320	Ag031G3284700
OG0009468	CARHR168170	Ag031G3287400
OG0009469	CARHR119890	Ag031G3302700
OG0009470	CARHR167300	Ag031G3304200
OG0009471	CARHR167250	Ag031G3305300
OG0009472	CARHR167090	Ag031G3308900
OG0009473	CARHR167080	Ag031G3309000
OG0009474	CARHR166630	Ag031G3320100
OG0009475	CARHR166450	Ag031G3324100
OG0009476	CARHR166050	Ag031G3331200
OG0009477	CARHR165960	Ag031G3333400
OG0009478	CARHR165610	Ag031G3341800
OG0009479	CARHR165440	Ag031G3344200
OG0009480	CARHR165380	Ag031G3346400
OG0009481	CARHR165270	Ag031G3349000
OG0009482	CARHR165250	Ag031G3353400
OG0009483	CARHR164930	Ag031G3359900
OG0009484	CARHR164900	Ag031G3360200
OG0009485	CARHR164690	Ag031G3363500
OG0009486	CARHR164640	Ag031G3364000
OG0009487	CARHR164600	Ag031G3364800
OG0009488	CARHR164270	Ag031G3371600
OG0009489	CARHR164260	Ag031G3371700
OG0009490	CARHR164190	Ag031G3373300
OG0009491	CARHR164140	Ag031G3373800
OG0009492	CARHR082370	Ag031G3374600
OG0009493	CARHR164060, CARHR164070	Ag031G3376600
OG0009494	CARHR164000	Ag031G3377200
OG0009495	CARHR021320	Ag034G3990200, Ag031G3377700
OG0009496	CARHR163950	Ag031G3379900
OG0009497	CARHR163770	Ag031G3384400
OG0009498	CARHR163390	Ag031G3389400
OG0009499	CARHR163080	Ag031G3397600
OG0009500	CARHR163100	Ag031G3397700
OG0009501	CARHR163110	Ag031G3397800
OG0009502	CARHR163000	Ag031G3398900
OG0009503	CARHR162740	Ag031G3407100
OG0009504	CARHR162730	Ag031G3407300
OG0009505	CARHR162390	Ag031G3416900
OG0009507	CARHR266820	Ag020G2566600
OG0009508	CARHR266700	Ag020G2567600
OG0009510	CARHR266620	Ag020G2570400
OG0009511	CARHR286540, CARHR266580	Ag020G2571400
OG0009512	CARHR266480	Ag020G2574600
OG0009513	CARHR266390	Ag020G2574800
OG0009514	CARHR290740	Ag025G2905000, Ag053G4871200
OG0009515	CARHR100640	Ag029G3088300
OG0009516	CARHR100800	Ag029G3094600
OG0009517	CARHR101520	Ag029G3104700
OG0009518	CARHR103410	Ag029G3119300
