Orthogroup	Cardamine_hirsuta	Arabidopsis_lyrata_NCBI
OG0011763	CARHR002030	XP_002892121.1
OG0011764	CARHR002290	XP_020870463.1
OG0011765	CARHR002330	XP_020870572.1
OG0011766	CARHR002490	XP_002889439.2
OG0011767	CARHR002950	XP_020869931.1
OG0011768	CARHR003110	XP_002892179.1
OG0011769	CARHR003120	XP_020869385.1
OG0011770	CARHR003620	XP_002892206.1
OG0011771	CARHR003690	XP_002892211.1
OG0011772	CARHR003760	XP_002889502.1
OG0011773	CARHR003780	XP_002889505.1
OG0011774	CARHR003800	XP_020870357.1
OG0011775	CARHR004070	XP_002889520.1
OG0011776	CARHR004220	XP_020867336.1
OG0011777	CARHR004240	XP_020867338.1
OG0011778	CARHR004310	XP_002892251.1
OG0011779	CARHR205340	XP_020870601.1
OG0011780	CARHR004970	XP_020870560.1
OG0011781	CARHR004840	XP_002889556.1
OG0011782	CARHR054170	XP_020869837.1
OG0011783	CARHR005330	XP_020867821.1
OG0011784	CARHR005470	XP_020869096.1
OG0011785	CARHR005820	XP_002889596.1
OG0011786	CARHR006030	XP_020868470.1
OG0011787	CARHR006070	XP_002892343.1
OG0011788	CARHR006200	XP_002892351.1
OG0011789	CARHR006700	XP_020867216.1
OG0011790	CARHR006820	XP_002889633.1
OG0011791	CARHR231810, CARHR257540	XP_002869721.1
OG0011792	CARHR006950	XP_020866521.1
OG0011793	CARHR007050	XP_002889642.1
OG0011794	CARHR007550	XP_020870231.1
OG0011795	CARHR007740	XP_020870842.1
OG0011796	CARHR101410	XP_002883572.1
OG0011797	CARHR007920	XP_002889680.1
OG0011798	CARHR008380	XP_020866921.1
OG0011799	CARHR008450	XP_020868666.1
OG0011800	CARHR008610	XP_020868428.1
OG0011801	CARHR265130	XP_020880607.1
OG0011802	CARHR008670	XP_002889712.1
OG0011803	CARHR008730	XP_020868210.1
OG0011804	CARHR008760, CARHR086610	XP_020867252.1
OG0011805	CARHR008860	XP_002889725.1
OG0011806	CARHR009020	XP_002889734.1
OG0011807	CARHR009980	XP_002892535.1
OG0011808	CARHR009180	XP_020867890.1
OG0011809	CARHR009440	XP_002889751.1
OG0011810	CARHR009520	XP_002892509.2
OG0011811	CARHR009540	XP_002892510.1
OG0011812	CARHR009730	XP_020868179.1
OG0011813	CARHR009920	XP_002892532.2
OG0011814	CARHR010160	XP_020870475.1
OG0011815	CARHR010670	XP_020868839.1
OG0011816	CARHR234710	XP_002867524.1
OG0011817	CARHR010910	XP_020870793.1
OG0011818	CARHR011120	XP_020868981.1
OG0011820	CARHR011220	XP_002889844.1
OG0011821	CARHR011570	XP_002889862.1
OG0011822	CARHR011750	XP_002892646.1
OG0011823	CARHR012130	XP_002889896.1
OG0011824	CARHR012270	XP_020869800.1
OG0011825	CARHR012280	XP_020869798.1
OG0011826	CARHR012380	XP_020867843.1
OG0011827	CARHR012420	XP_020867845.1
OG0011828	CARHR012440	XP_002892673.1
OG0011829	CARHR012530	XP_020867543.1
OG0011830	CARHR012630	XP_002889928.1
OG0011831	CARHR012800	XP_002892693.1
OG0011832	CARHR013060	XP_020869512.1
OG0011833	CARHR013120	XP_020869540.1
OG0011834	CARHR013560	XP_020869890.1
OG0011835	CARHR013680	XP_002889999.1
OG0011836	CARHR013690	XP_002892741.1
OG0011837	CARHR013750	XP_020870464.1
OG0011838	CARHR013920	XP_002890007.2
OG0011839	CARHR013990, CARHR014000	XP_020870679.1
OG0011840	CARHR014200	XP_020869155.1
OG0011841	CARHR014290	XP_002890028.1
OG0011842	CARHR014300	XP_002890030.2
OG0011843	CARHR015240	XP_020867672.1
OG0011844	CARHR015260	XP_020867480.1
OG0011845	CARHR015300	XP_002892828.1
OG0011846	CARHR015650	XP_020867012.1
OG0011847	CARHR015700	XP_020867017.1
OG0011848	CARHR015740	XP_020866387.1
OG0011849	CARHR016090	XP_002892872.1
OG0011850	CARHR016160	XP_020869355.1
OG0011851	CARHR016350	XP_020869583.1
OG0011852	CARHR016570	XP_020870339.1
OG0011853	CARHR016790	XP_002890159.1
OG0011854	CARHR016890	XP_020869706.1
OG0011855	CARHR017180	XP_002890185.1
OG0011856	CARHR017230	XP_002890188.1
OG0011857	CARHR017340	XP_020867449.1
OG0011858	CARHR017780	XP_020866931.1
OG0011859	CARHR017800	XP_002890212.1
OG0011860	CARHR017960	XP_020869688.1
OG0011861	CARHR018300	XP_002890244.1
OG0011862	CARHR018390	XP_020868970.1
OG0011863	CARHR018420	XP_002890250.1
OG0011864	CARHR018460	XP_002892970.1
OG0011865	CARHR018540	XP_020866823.1
OG0011866	CARHR018740	XP_002890264.1
OG0011867	CARHR019040	XP_020866338.1
OG0011868	CARHR019050	XP_020866334.1
OG0011869	CARHR019370	XP_002890298.2
OG0011870	CARHR019830	XP_020869810.1
OG0011871	CARHR020070	XP_020870090.1
OG0011872	CARHR020090	XP_002890344.1
OG0011873	CARHR020140	XP_002890348.1
OG0011874	CARHR020430	XP_002890359.1
OG0011875	CARHR020500	XP_020869310.1
OG0011876	CARHR020560	XP_002890369.1
OG0011877	CARHR020830	XP_020866917.1, XP_002893107.1
OG0011878	CARHR020890	XP_020870822.1
OG0011879	CARHR020930	XP_020869903.1
OG0011880	CARHR021040	XP_002893120.1
OG0011881	CARHR021060	XP_020868623.1
OG0011882	CARHR057230	XP_002888421.1
OG0011883	CARHR021210	XP_020869598.1
OG0011884	CARHR021220	XP_002890408.1
OG0011885	CARHR021260	XP_002890412.2
OG0011886	CARHR022040	XP_020866892.1
OG0011887	CARHR022050	XP_020866894.1
OG0011888	CARHR023030	XP_002890525.1
OG0011889	CARHR222800	XP_002870159.1
OG0011890	CARHR023100, CARHR257550	XP_002890529.2
OG0011891	CARHR184830	XP_002880528.1
OG0011892	CARHR023240	XP_002890541.1
OG0011893	CARHR023290	XP_020869421.1
OG0011894	CARHR291110	XP_002887381.1
OG0011895	CARHR216690	XP_002870457.1
OG0011896	CARHR291170	XP_002887377.1
OG0011897	CARHR286600	XP_002875463.1
OG0011898	CARHR064460	XP_020889942.1
OG0011899	CARHR064330	XP_020890811.1
OG0011900	CARHR064280	XP_020865996.1
OG0011902	CARHR063640	XP_002887303.1
OG0011903	CARHR063330	XP_002887287.2
OG0011904	CARHR147180, CARHR157540, CARHR163470, CARHR032140	XP_020870711.1
OG0011905	CARHR115660	XP_002878868.1
OG0011906	CARHR048110	XP_020891228.1
OG0011907	CARHR048660	XP_002887987.2
OG0011908	CARHR048670	XP_002887988.1
OG0011909	CARHR048900	XP_020890419.1
OG0011910	CARHR048960	XP_002886450.1
OG0011911	CARHR049130	XP_020890775.1
OG0011912	CARHR049570	XP_002888032.2
OG0011913	CARHR049730, CARHR049660, CARHR049770, CARHR049650	XP_002886474.1
OG0011914	CARHR049820	XP_020891444.1
OG0011915	CARHR050410	XP_020891335.1
OG0011916	CARHR050540	XP_002888068.1
OG0011917	CARHR050570	XP_020891340.1
OG0011918	CARHR050670	XP_002888076.1
OG0011919	CARHR103570	XP_002885806.1
OG0011920	CARHR052150	XP_020890059.1
OG0011921	CARHR052050	XP_020890064.1
OG0011922	CARHR051740	XP_002886593.1
OG0011923	CARHR052450	XP_002886610.1
OG0011924	CARHR052670	XP_020865632.1
OG0011925	CARHR052760	XP_020889590.1
OG0011926	CARHR052780	XP_002886635.1
OG0011927	CARHR053070	XP_020890648.1
OG0011928	CARHR053180	XP_002886649.1
OG0011929	CARHR053240	XP_002886651.1
OG0011930	CARHR053410	XP_002888185.1
OG0011931	CARHR053420	XP_002886664.2
OG0011932	CARHR053810	XP_020865979.1
OG0011933	CARHR054480	XP_020869664.1
OG0011934	CARHR055040	XP_020867630.1
OG0011935	CARHR055170	XP_020868287.1
OG0011936	CARHR289840	XP_002891949.1
OG0011937	CARHR289830	XP_002894634.1
OG0011938	CARHR046790	XP_002886361.1
OG0011939	CARHR046760	XP_020890603.1
OG0011940	CARHR046450	XP_002887881.1
OG0011941	CARHR046390	XP_020891133.1
OG0011942	CARHR046380	XP_002887874.1
OG0011943	CARHR046290	XP_020889580.1
OG0011944	CARHR046280	XP_020890379.1
OG0011945	CARHR175340	XP_020881096.1
OG0011947	CARHR280530	XP_020880974.1
OG0011948	CARHR175000	XP_002863397.1
OG0011949	CARHR174890	XP_020871718.1
OG0011950	CARHR231740	XP_020873529.1
OG0011951	CARHR174810	XP_002865169.1
OG0011952	CARHR173680	XP_002863328.1
OG0011953	CARHR173650	XP_002865109.1
OG0011954	CARHR173600	XP_020884614.1
OG0011955	CARHR173560	XP_020871669.1
OG0011956	CARHR025420	XP_002893399.1
OG0011957	CARHR286860	XP_020874631.1
OG0011958	CARHR252040	XP_002872760.1
OG0011959	CARHR252150	XP_002872756.2
OG0011960	CARHR115470	XP_002878882.1
OG0011961	CARHR252480	XP_002874831.2
OG0011962	CARHR237220	XP_002869432.1
OG0011963	CARHR237800	XP_020872501.1
OG0011964	CARHR222530	XP_002870177.1
OG0011965	CARHR261980	XP_020874832.1
OG0011966	CARHR134570	XP_020884001.1
OG0011967	CARHR222590	XP_002868151.1
OG0011968	CARHR041400, CARHR037910	XP_002891423.1
OG0011969	CARHR038020	XP_020868385.1, XP_002894110.1
OG0011970	CARHR038040	XP_002894112.1
OG0011971	CARHR024290	XP_002893312.1
OG0011972	CARHR038150	XP_002891442.1
OG0011973	CARHR284500	XP_020870765.1
OG0011974	CARHR038970	XP_020868359.1
OG0011975	CARHR117530	XP_020884357.1
OG0011976	CARHR068210	XP_002888998.1
OG0011977	CARHR143600	XP_020872820.1
OG0011978	CARHR293940	XP_020872839.1
OG0011979	CARHR294050	XP_002868841.1
OG0011980	CARHR294070	XP_020872533.1
OG0011981	CARHR294100	XP_002866793.1
OG0011982	CARHR294170	XP_020874959.1
OG0011983	CARHR294450, CARHR053140, CARHR053160	XP_020874399.1
OG0011984	CARHR247710	XP_002868881.1
OG0011985	CARHR247700	XP_002866829.1
OG0011986	CARHR247690	XP_020872126.1
OG0011987	CARHR247390	XP_002866840.1
OG0011988	CARHR247340	XP_002866845.1
OG0011989	CARHR247320	XP_020875175.1
OG0011990	CARHR247040	XP_002868923.1
OG0011991	CARHR246430	XP_002868951.1
OG0011992	CARHR246340	XP_020888677.1, XP_020873032.1
OG0011993	CARHR246160	XP_020875639.1
OG0011994	CARHR245980	XP_020874345.1
OG0011995	CARHR245930	XP_020875549.1
OG0011996	CARHR245890	XP_020874624.1
OG0011997	CARHR245860	XP_002866946.1
OG0011998	CARHR245590	XP_020874971.1
OG0011999	CARHR245480	XP_002866972.1
OG0012000	CARHR245470	XP_002866973.1
OG0012001	CARHR245440	XP_020872293.1
OG0012002	CARHR245420	XP_002866975.1
OG0012003	CARHR245310, CARHR245300	XP_020872898.1
OG0012004	CARHR245140	XP_002866992.1
OG0012005	CARHR245060	XP_020872480.1
OG0012006	CARHR245050	XP_020872568.1
OG0012007	CARHR047390	XP_020891515.1
OG0012008	CARHR244710	XP_002867019.1
OG0012009	CARHR244580	XP_020875750.1
OG0012010	CARHR244520	XP_020872760.1
OG0012011	CARHR241600	XP_020875380.1
OG0012012	CARHR118310	XP_002878715.1
OG0012013	CARHR243800	XP_020874461.1
OG0012014	CARHR243240	XP_020872749.1
OG0012015	CARHR243180	XP_020874610.1
OG0012016	CARHR243090	XP_002869126.1
OG0012017	CARHR242430	XP_002867122.1
OG0012018	CARHR242510	XP_020872185.1
OG0012019	CARHR242530	XP_002869161.1
OG0012020	CARHR242540	XP_020875583.1
OG0012021	CARHR182650	XP_002865701.1
OG0012022	CARHR242710	XP_020875536.1
OG0012023	CARHR264200	XP_002886902.1
OG0012024	CARHR240430	XP_020872658.1
OG0012025	CARHR240530	XP_020874676.1
OG0012026	CARHR240580	XP_020875747.1
OG0012027	CARHR240690	XP_002869253.1
OG0012028	CARHR240740	XP_002867228.1
OG0012029	CARHR240850	XP_020872874.1
OG0012030	CARHR240880	XP_020874560.1
OG0012031	CARHR241160	XP_002869222.1
OG0012032	CARHR241290	XP_020874768.1
OG0012033	CARHR241390	XP_020875466.1
OG0012034	CARHR241430	XP_002869216.1
OG0012035	CARHR241850	XP_002867161.1
OG0012036	CARHR241890	XP_020874998.1
OG0012037	CARHR242000	XP_020875450.1
OG0012038	CARHR242200	XP_002867136.1
OG0012039	CARHR239910	XP_002869299.1
OG0012040	CARHR239840	XP_002867269.1
OG0012041	CARHR239740	XP_020874219.1
OG0012042	CARHR239670	XP_002867279.1
OG0012043	CARHR239610	XP_020875177.1
OG0012044	CARHR239140	XP_020873033.1
OG0012045	CARHR213490	XP_020875156.1, XP_002886158.1
OG0012046	CARHR238970	XP_002869347.1
OG0012047	CARHR238950	XP_002867316.1
OG0012048	CARHR238660	XP_020872122.1
OG0012049	CARHR156340	XP_020880466.1
OG0012050	CARHR099890	XP_002885606.2
OG0012051	CARHR100340	XP_002885628.1
OG0012052	CARHR065630	XP_020891088.1
OG0012054	CARHR065250	XP_002887431.1
OG0012055	CARHR023690	XP_020866571.1
OG0012056	CARHR023770	XP_002893278.1
OG0012057	CARHR023840	XP_002893285.1
OG0012058	CARHR024140	XP_020867540.1
OG0012059	CARHR024300	XP_020867765.1
OG0012060	CARHR024320	XP_020869216.1
OG0012061	CARHR024540	XP_020867325.1
OG0012062	CARHR025010	XP_020870208.1
OG0012063	CARHR025510	XP_002890656.1
OG0012064	CARHR025590	XP_020868572.1
OG0012065	CARHR203450	XP_020876646.1
OG0012066	CARHR250440	XP_002874928.1
OG0012067	CARHR249660	XP_020879460.1
OG0012068	CARHR249910	XP_002874951.1
OG0012069	CARHR249870	XP_002872869.1
OG0012070	CARHR249840	XP_020876304.1
OG0012071	CARHR249830	XP_020876303.1
OG0012072	CARHR249800	XP_020878932.1
OG0012073	CARHR249760	XP_002874956.1
OG0012074	CARHR250010	XP_020876672.1
OG0012075	CARHR249530	XP_020879213.1
OG0012076	CARHR249390	XP_020879172.1
OG0012077	CARHR248960	XP_020877070.1
OG0012078	CARHR144350	XP_002876777.2
OG0012079	CARHR248680	XP_020879544.1
OG0012080	CARHR248620	XP_002872948.1
OG0012081	CARHR248450	XP_020878723.1
OG0012082	CARHR248360	XP_020876519.1
OG0012083	CARHR248350	XP_002872959.1
OG0012084	CARHR248180	XP_002872968.1
OG0012085	CARHR248120	XP_020878711.1
OG0012086	CARHR248020	XP_002872976.2
OG0012087	CARHR111820	XP_002878525.1
OG0012088	CARHR174220	XP_002880352.1
OG0012089	CARHR111940	XP_002880356.2
OG0012090	CARHR111950	XP_020885060.1
OG0012091	CARHR234010	XP_020873324.1
OG0012092	CARHR233510	XP_020873438.1
OG0012093	CARHR234590	XP_002867531.1
OG0012094	CARHR234760	XP_002867522.2
OG0012095	CARHR235340	XP_002867489.1
OG0012096	CARHR235900	XP_020874855.1
OG0012097	CARHR235920	XP_002869515.1
OG0012098	CARHR146190	XP_020880424.1
OG0012099	CARHR146570	XP_020882206.1
OG0012100	CARHR016360	XP_002890129.1
OG0012101	CARHR024210	XP_002890596.1
OG0012102	CARHR025390	XP_020870378.1
OG0012103	CARHR025700	XP_002893412.1
OG0012104	CARHR025710	XP_020869083.1
OG0012105	CARHR027080	XP_020870878.1
OG0012106	CARHR032250	XP_002891017.1
OG0012109	CARHR112370	XP_002891349.1, XP_002885478.1, XP_002891348.1
OG0012110	CARHR042820	XP_020869186.1
OG0012113	CARHR060840	XP_020891774.1
OG0012114	CARHR061620	XP_020889996.1
OG0012116	CARHR092680	XP_020889081.1
OG0012117	CARHR098070	XP_020886692.1
OG0012118	CARHR105100	XP_020887773.1, XP_002885865.1
OG0012119	CARHR107040	XP_020887479.1
OG0012120	CARHR072880	XP_002880399.2
OG0012121	CARHR292860	XP_002878673.1
OG0012122	CARHR114590	XP_002880524.2
OG0012123	CARHR184670	XP_002862818.1, XP_002878711.1
OG0012124	CARHR117500	XP_020885200.1
OG0012125	CARHR117290	XP_020884871.1
OG0012126	CARHR116640	XP_002880649.1
OG0012127	CARHR115510	XP_002880703.1
OG0012128	CARHR120060	XP_020885430.1, XP_020885816.1
OG0012129	CARHR128700	XP_020884611.1, XP_002862641.1
OG0012130	CARHR129810	XP_020885630.1
OG0012132	CARHR136580	XP_020883886.1
OG0012133	CARHR139190	XP_020885056.1
OG0012134	CARHR140150	XP_002881989.1
OG0012136	CARHR146140, CARHR146160	XP_020880422.1
OG0012137	CARHR146950	XP_020879624.1
OG0012138	CARHR148510	XP_020882167.1
OG0012139	CARHR292630	XP_002877098.1
OG0012140	CARHR151750	XP_020881954.1
OG0012141	CARHR151950	XP_002875479.1
OG0012142	CARHR153200	XP_020882071.1
OG0012144	CARHR151540	XP_020882058.1
OG0012146	CARHR156830	XP_002877596.1
OG0012147	CARHR159130	XP_020882288.1
OG0012148	CARHR161280	XP_002877816.1
OG0012149	CARHR162900	XP_002877897.1
OG0012150	CARHR168070	XP_020881364.1
OG0012151	CARHR169810	XP_020881013.1
OG0012152	CARHR202770	XP_020876736.1
OG0012153	CARHR202730	XP_020876742.1
OG0012154	CARHR201140	XP_002873543.1
OG0012155	CARHR197810	XP_002873729.2
OG0012156	CARHR195360	XP_020877800.1
OG0012157	CARHR195290	XP_020877772.1
OG0012158	CARHR194290	XP_020878002.1
OG0012159	CARHR192320	XP_020878729.1
OG0012160	CARHR259310	XP_020877452.1
OG0012161	CARHR254000	XP_020877699.1
OG0012162	CARHR231860	XP_020873632.1
OG0012163	CARHR250580	XP_002874918.1
OG0012164	CARHR241040	XP_020874519.1
OG0012166	CARHR238250	XP_020873913.1
OG0012167	CARHR233740	XP_020873473.1
OG0012168	CARHR233580	XP_002869630.1
OG0012170	CARHR226350	XP_002867932.1
OG0012171	CARHR224750	XP_020874762.1
OG0012172	CARHR222540	XP_020874981.1
OG0012173	CARHR221570	XP_020874827.1
OG0012174	CARHR291830	XP_002868769.1
OG0012175	CARHR183460	XP_020871306.1
OG0012176	CARHR183320	XP_002865656.1
OG0012177	CARHR182640	XP_002865709.1
OG0012178	CARHR182580	XP_002863962.2
OG0012179	CARHR182490	XP_020878413.1
OG0012180	CARHR182450	XP_020871309.1
OG0012181	CARHR257670	XP_002864070.2
OG0012182	CARHR264950	XP_002865890.1
OG0012183	CARHR267220	XP_020879128.1
OG0012185	CARHR278120	XP_020883686.1
OG0012186	CARHR281830	YP_009357247.1
OG0012188	CARHR207390, CARHR207380	XP_020886096.1
OG0012188	CARHR207370	XP_002883929.1
OG0012189	CARHR056300, CARHR257110, CARHR114090, CARHR106770, CARHR123550, CARHR123560	XP_020880708.1, XP_002886734.1, XP_020867663.1
OG0012191	CARHR153110	XP_020870957.1
OG0012208	CARHR234890	XP_002867517.1
OG0012209	CARHR238400	XP_002867343.2
OG0012210	CARHR238480	XP_002869369.1
OG0012211	CARHR155290	XP_002877490.1
OG0012212	CARHR153640	XP_020882248.1
OG0012213	CARHR157360	XP_002877617.1
OG0012214	CARHR157340	XP_002877616.1
OG0012215	CARHR157070	XP_002877607.2
OG0012216	CARHR157010	XP_002877605.1
OG0012217	CARHR156950	XP_020880351.1
OG0012218	CARHR156520	XP_002875868.1
OG0012219	CARHR144200	XP_020881065.1
OG0012220	CARHR144250	XP_020880006.1
OG0012221	CARHR144320	XP_020881052.1
OG0012222	CARHR144500	XP_020880016.1
OG0012224	CARHR261450	XP_020874718.1
OG0012225	CARHR261470	XP_002870697.1
OG0012226	CARHR261480	XP_020874715.1
OG0012227	CARHR261590	XP_020874719.1
OG0012228	CARHR194930	XP_002871804.1
OG0012229	CARHR195570	XP_002871775.1
OG0012230	CARHR195790	XP_002873827.1
OG0012231	CARHR195840	XP_020876548.1
OG0012232	CARHR195960	XP_020878189.1
OG0012233	CARHR196010	XP_020878777.1
OG0012234	CARHR196050	XP_020878714.1
OG0012235	CARHR196170	XP_002873804.1
OG0012236	CARHR196190	XP_002873800.1
OG0012237	CARHR196240	XP_020877757.1
OG0012238	CARHR196380, CARHR196420	XP_020879324.1
OG0012239	CARHR196470	XP_020879452.1
OG0012240	CARHR026660	XP_020870683.1
OG0012241	CARHR196750	XP_020878293.1
OG0012242	CARHR197020	XP_020878118.1
OG0012243	CARHR197100	XP_020877573.1
OG0012244	CARHR197230	XP_020875903.1
OG0012245	CARHR197320	XP_002871697.1
OG0012246	CARHR197390	XP_002871691.1
OG0012247	CARHR197400	XP_002871690.2
OG0012248	CARHR197420	XP_002871689.1
OG0012249	CARHR197570	XP_020876607.1
OG0012250	CARHR233640	XP_002869627.2
OG0012251	CARHR197600	XP_002871681.1
OG0012252	CARHR197630	XP_002871679.1
OG0012253	CARHR197640	XP_020876567.1
OG0012254	CARHR197830	XP_002873727.1
OG0012255	CARHR197900	XP_020876569.1
OG0012256	CARHR259790	XP_002872417.2
OG0012257	CARHR197920	XP_002871664.1
OG0012258	CARHR198030	XP_002871658.1
OG0012259	CARHR198050	XP_002871656.1
OG0012260	CARHR198060	XP_020877608.1
OG0012261	CARHR075560	XP_020886969.1
OG0012262	CARHR198480	XP_020876121.1
OG0012263	CARHR198500	XP_002873694.1
OG0012264	CARHR198550, CARHR150190	XP_020877355.1
OG0012265	CARHR198570	XP_020877102.1
OG0012266	CARHR198720	XP_020877562.1
OG0012267	CARHR198730	XP_020877560.1
OG0012268	CARHR198850	XP_020879038.1
OG0012269	CARHR198880	XP_020879515.1
OG0012270	CARHR198910	XP_002871617.2
OG0012271	CARHR199020	XP_020876223.1
OG0012272	CARHR199370	XP_020877911.1
OG0012273	CARHR199420	XP_002873642.1
OG0012274	CARHR199830	XP_020879295.1
OG0012275	CARHR200130	XP_020878728.1
OG0012276	CARHR200190	XP_020878061.1
OG0012277	CARHR200210	XP_020878685.1
OG0012278	CARHR026550	XP_002893443.1
OG0012279	CARHR200310	XP_002871549.1
OG0012280	CARHR200490	XP_020879210.1
OG0012281	CARHR200560	XP_002873585.1
OG0012282	CARHR200590	XP_002873582.1
OG0012283	CARHR248170	XP_020879179.1
OG0012284	CARHR200640	XP_002871529.2, XP_002873576.2
OG0012285	CARHR200830	XP_002873560.1
OG0012286	CARHR200900	XP_020878339.1
OG0012287	CARHR201290	XP_002871502.2
OG0012288	CARHR201320	XP_002873532.1
OG0012290	CARHR144220	XP_020880913.1
OG0012291	CARHR201530	XP_002871488.1
OG0012292	CARHR201540	XP_002871487.1
OG0012293	CARHR201570	XP_020877003.1
OG0012294	CARHR201580	XP_020877004.1
OG0012295	CARHR201600	XP_002873525.1
OG0012296	CARHR201630	XP_020879573.1
OG0012297	CARHR201700	XP_002873517.1
OG0012298	CARHR201730	XP_020877986.1
OG0012299	CARHR201800	XP_020878518.1
OG0012300	CARHR201870	XP_020877050.1
OG0012301	CARHR201880	XP_020877048.1
OG0012302	CARHR201940	XP_002873507.1
OG0012303	CARHR201980	XP_020878181.1
OG0012304	CARHR202130	XP_002871461.1
OG0012305	CARHR202410	XP_002873482.1
OG0012306	CARHR202340	XP_020876739.1
OG0012307	CARHR202480	XP_002873478.1
OG0012308	CARHR202510	XP_002871441.1
OG0012309	CARHR116620	XP_002880650.1
OG0012310	CARHR202670	XP_020876715.1
OG0012311	CARHR202710	XP_020876735.1
OG0012312	CARHR202820	XP_020876707.1
OG0012313	CARHR203080	XP_002871411.1
OG0012314	CARHR203210	XP_020879333.1
OG0012315	CARHR203580	XP_020877957.1
OG0012316	CARHR203620	XP_020877400.1
OG0012317	CARHR203910	XP_002873403.1
OG0012318	CARHR204010	XP_020878492.1
OG0012319	CARHR204020	XP_002871367.1
OG0012320	CARHR204110	XP_002873392.1
OG0012321	CARHR204260	XP_002873381.1
OG0012322	CARHR204290	XP_020878500.1
OG0012323	CARHR204300	XP_020878629.1
OG0012324	CARHR204330	XP_020877934.1
OG0012325	CARHR204810	XP_020879323.1
OG0012326	CARHR205070	XP_020877080.1
OG0012327	CARHR205080	XP_020877079.1
OG0012328	CARHR205370	XP_020878017.1
OG0012329	CARHR205390	XP_020878813.1
OG0012330	CARHR205420	XP_020878893.1
OG0012331	CARHR205430	XP_002871288.1
OG0012332	CARHR205460, CARHR205440	XP_020878892.1
OG0012333	CARHR251190	XP_020878943.1
OG0012334	CARHR251420	XP_002872800.1
