Orthogroup	Cardamine_hirsuta	Arabidopsis_arenosa
OG0007033	CARHR240200	jg9164
OG0007034	CARHR240520	jg9134
OG0007035	CARHR240540, CARHR240550	jg9132
OG0007036	CARHR240720	jg9116
OG0007037	CARHR240790	jg9109
OG0007038	CARHR127900	jg18484
OG0007039	CARHR286490, CARHR286480	jg17228
OG0007040	CARHR241120	jg9074
OG0007041	CARHR241300	jg9059
OG0007042	CARHR241650	jg9020
OG0007043	CARHR105020	jg27363
OG0007044	CARHR241760	jg9005
OG0007045	CARHR241840	jg8995
OG0007046	CARHR242010	jg8975
OG0007047	CARHR242040	jg8972
OG0007049	CARHR242210	jg8958
OG0007050	CARHR242730, CARHR242240	jg8955
OG0007051	CARHR239920	jg9197
OG0007052	CARHR111660	jg9199
OG0007053	CARHR239200	jg9270
OG0007054	CARHR239190	jg9271
OG0007055	CARHR239070	jg9283
OG0007056	CARHR239030	jg9287
OG0007057	CARHR238860	jg9303
OG0007058	CARHR238820	jg9307
OG0007059	CARHR238650	jg9329
OG0007060	CARHR099820	jg26651
OG0007061	CARHR100260	jg26717
OG0007062	CARHR065480	jg2888
OG0007063	CARHR065270	jg2871
OG0007064	CARHR065060	jg2855
OG0007065	CARHR023860	jg30915, jg32006
OG0007066	CARHR023960	jg30926
OG0007067	CARHR024640	jg31012
OG0007068	CARHR290840, CARHR290820, CARHR290830	jg17227
OG0007069	CARHR249730	jg8043
OG0007070	CARHR250180	jg8089
OG0007071	CARHR249490	jg8158
OG0007072	CARHR267120	jg14028
OG0007073	CARHR249180	jg8120
OG0007074	CARHR249020	jg8106
OG0007075	CARHR248820	jg8172
OG0007076	CARHR248270	jg8224
OG0007077	CARHR248050	jg8244
OG0007078	CARHR292840	jg16780, jg19498
OG0007079	CARHR026670	jg31231
OG0007080	CARHR231610	jg10062
OG0007081	CARHR235850	jg9622
OG0007082	CARHR254420, CARHR256520, CARHR001890	jg28566
OG0007083	CARHR014190	jg29847
OG0007084	CARHR017460	jg30218
OG0007085	CARHR017990	jg30264
OG0007086	CARHR023880	jg30918
OG0007087	CARHR025380	jg31097
OG0007088	CARHR026500	jg31217
OG0007089	CARHR026690	jg31233, jg31234
OG0007090	CARHR026850	jg31253
OG0007093	CARHR065430	jg2883
OG0007095	CARHR284630	jg28218
OG0007095	CARHR013970	jg17089
OG0007096	CARHR143770	jg12914
OG0007097	CARHR146700	jg13242
OG0007098	CARHR152120	jg13707
OG0007099	CARHR153310	jg13856
OG0007100	CARHR187370	jg6507
OG0007100	CARHR152950	jg14122
OG0007101	CARHR155420	jg14475, jg14472, jg14471
OG0007102	CARHR161830	jg15120
OG0007103	CARHR163130, CARHR060240	jg15249
OG0007105	CARHR194470	jg5701
OG0007106	CARHR107860, CARHR058520, CARHR186730, CARHR186740	jg6579
OG0007107	CARHR260460	jg7271
OG0007108	CARHR254530	jg7577
OG0007110	CARHR233550	jg9853
OG0007111	CARHR230160	jg10214, jg10215
OG0007112	CARHR225900	jg10693
OG0007114	CARHR175390, CARHR175400	jg20430, jg20429
OG0007115	CARHR184040	jg21358
OG0007116	CARHR182420	jg21547
OG0007117	CARHR282000	jg137, jg291
OG0007127	CARHR119460	jg6997, jg6986, jg32674, jg7007
OG0007129	CARHR230130	jg10218
OG0007130	CARHR267670	jg22234
OG0007131	CARHR277180	jg23305
OG0007132	CARHR157220	jg14662
OG0007134	CARHR156970	jg14635
OG0007135	CARHR156660	jg14596
OG0007136	CARHR156610	jg14592
OG0007137	CARHR143650	jg12902
OG0007138	CARHR143810	jg12918
OG0007139	CARHR237380	jg9477
OG0007140	CARHR144280	jg12973
OG0007141	CARHR144830	jg13032
OG0007142	CARHR132420	jg18951
OG0007143	CARHR174750	jg20387
OG0007144	CARHR071600	jg3488
OG0007145	CARHR195470	jg5605
OG0007146	CARHR195530	jg5599
OG0007147	CARHR195760	jg5578
OG0007148	CARHR195780	jg5576
OG0007149	CARHR195950	jg5553
OG0007150	CARHR196000	jg5547
OG0007151	CARHR196220	jg5522
OG0007152	CARHR196410, CARHR196390	jg5507
OG0007153	CARHR196620	jg5487
OG0007154	CARHR196630	jg12320
OG0007155	CARHR196700	jg5481
OG0007156	CARHR196790	jg5471
OG0007157	CARHR197000	jg5454
OG0007158	CARHR197180	jg5437
OG0007159	CARHR130730	jg18778
OG0007160	CARHR197510	jg5406
OG0007161	CARHR197580	jg5398
OG0007162	CARHR197770	jg5380
OG0007163	CARHR197780	jg5379
OG0007164	CARHR198080	jg5349
OG0007165	CARHR198290	jg5326
OG0007166	CARHR198360	jg5317
OG0007167	CARHR198370	jg5316
OG0007168	CARHR198430	jg5312
OG0007169	CARHR198510	jg5304
OG0007170	CARHR198560	jg5298
OG0007171	CARHR052220	jg16314
OG0007172	CARHR256000	jg7409
OG0007173	CARHR103230, CARHR199100	jg5240
OG0007174	CARHR199110	jg5239
OG0007175	CARHR199130	jg5236
OG0007176	CARHR199240	jg5225
OG0007177	CARHR199310	jg5219, jg14219
OG0007178	CARHR199360	jg5216
OG0007179	CARHR199380	jg5214
OG0007180	CARHR199390	jg5212
OG0007181	CARHR199440, CARHR199430	jg5210
OG0007182	CARHR199450	jg5209
OG0007183	CARHR199680	jg5186
OG0007184	CARHR199710	jg5182, jg22414
OG0007185	CARHR199730	jg5181
OG0007186	CARHR199790	jg5176
OG0007189	CARHR199870	jg5169
OG0007190	CARHR199930	jg5164
OG0007191	CARHR199940	jg5163
OG0007192	CARHR200040	jg5152
OG0007193	CARHR200140	jg5144
OG0007194	CARHR269190	jg22420
OG0007195	CARHR200390	jg5122
OG0007196	CARHR200430	jg5114
OG0007197	CARHR200720	jg5080
OG0007198	CARHR201000	jg5051
OG0007199	CARHR201090	jg5044
OG0007200	CARHR201220	jg5032
OG0007202	CARHR201450	jg5010
OG0007203	CARHR201740	jg4980
OG0007204	CARHR201790	jg4976
OG0007205	CARHR231650	jg10058
OG0007206	CARHR201910, CARHR201920	jg4965
OG0007207	CARHR202650	jg4897
OG0007208	CARHR202700	jg4888
OG0007209	CARHR184160	jg21349
OG0007210	CARHR202800	jg4878
OG0007211	CARHR202990	jg4861
OG0007212	CARHR203130	jg4846
OG0007213	CARHR203160	jg4840, jg4837
OG0007214	CARHR203230	jg4830
OG0007215	CARHR203540	jg4803
OG0007216	CARHR203840	jg4771
OG0007217	CARHR204140	jg4742
OG0007218	CARHR204350	jg4720
OG0007219	CARHR204440	jg4710
OG0007221	CARHR205010	jg4664
OG0007222	CARHR205050	jg4660
OG0007223	CARHR205290	jg4631
OG0007224	CARHR251270	jg7874
OG0007225	CARHR251500	jg7905
OG0007226	CARHR251520	jg7906
OG0007227	CARHR251660	jg7917
OG0007228	CARHR232450	jg9968
OG0007229	CARHR232280	jg9985
OG0007230	CARHR232060	jg10008
OG0007231	CARHR118880	jg17465
OG0007232	CARHR119140	jg17547
OG0007233	CARHR119520	jg17589
OG0007234	CARHR119850	jg17634
OG0007235	CARHR120000	jg17647
OG0007236	CARHR120160	jg17663
OG0007237	CARHR120400	jg17703
OG0007238	CARHR120590	jg17726
OG0007239	CARHR121240	jg17792
OG0007240	CARHR121360	jg17804
OG0007241	CARHR121420	jg17811
OG0007242	CARHR121640	jg17832
OG0007243	CARHR122000	jg17864
OG0007244	CARHR122080	jg17870
OG0007245	CARHR122250	jg17898
OG0007246	CARHR122260	jg17899
OG0007247	CARHR122990	jg17987
OG0007248	CARHR123000	jg17988
OG0007249	CARHR123340	jg18038
OG0007250	CARHR123390	jg18043
OG0007251	CARHR190980	jg6073
OG0007252	CARHR123720	jg18078
OG0007253	CARHR123960	jg18092
OG0007254	CARHR124530	jg18151
OG0007255	CARHR124540	jg18152
OG0007256	CARHR124710	jg18165
OG0007257	CARHR125010	jg18199
OG0007258	CARHR125100	jg18206
OG0007259	CARHR125810	jg18274
OG0007260	CARHR126290	jg18317
OG0007261	CARHR126180	jg18305
OG0007262	CARHR126090	jg18298
OG0007263	CARHR126590	jg18346
OG0007265	CARHR126840	jg32075, jg18371
OG0007266	CARHR126870, CARHR126000, CARHR120930, CARHR126010	jg18377
OG0007267	CARHR126920	jg18380, jg12222
OG0007268	CARHR127100	jg18395
OG0007269	CARHR127360	jg18435
OG0007270	CARHR127390	jg18437, jg12217
OG0007271	CARHR179520, CARHR179510	jg20808
OG0007272	CARHR179070	jg20774
OG0007273	CARHR232600, CARHR292920	jg9950
OG0007274	CARHR232740	jg9935
OG0007275	CARHR233060	jg9903
OG0007276	CARHR233170	jg9893
OG0007277	CARHR036850	jg32756
OG0007278	CARHR036810	jg32753
OG0007279	CARHR036510	jg32728
OG0007280	CARHR036790	jg32745
OG0007281	CARHR036780	jg32746
OG0007282	CARHR027210	jg31294
OG0007283	CARHR105350, CARHR229380, CARHR035110, CARHR027410	jg31315
OG0007284	CARHR027570	jg31329
OG0007285	CARHR027860	jg31363
OG0007286	CARHR028060	jg31385
OG0007287	CARHR028440	jg31425
OG0007288	CARHR028460	jg31427
OG0007289	CARHR028530	jg31444
OG0007290	CARHR028620	jg31454
OG0007292	CARHR029360	jg31547
OG0007293	CARHR029630	jg31568
OG0007294	CARHR029690	jg31578
OG0007295	CARHR029750	jg31582
OG0007296	CARHR029820	jg31589
OG0007297	CARHR029860	jg31604
OG0007299	CARHR030240	jg31635
OG0007300	CARHR030360	jg31661
OG0007302	CARHR030560	jg31691
OG0007303	CARHR030750	jg31742
OG0007304	CARHR030830	jg31754
OG0007305	CARHR287020	jg31778
OG0007306	CARHR031460	jg31843
OG0007307	CARHR031490	jg31849
OG0007308	CARHR031530	jg31854
OG0007310	CARHR031810, CARHR031820	jg31890
OG0007311	CARHR031900	jg31898
OG0007312	CARHR145090	jg13063
OG0007313	CARHR145410	jg13101
OG0007314	CARHR145430	jg13103
OG0007315	CARHR145530	jg13117
OG0007316	CARHR145680	jg13135
OG0007317	CARHR280990	jg23717
OG0007318	CARHR280410	jg23659
OG0007319	CARHR280260	jg23645
OG0007320	CARHR280240	jg23643
OG0007321	CARHR235960	jg9611
OG0007322	CARHR280150	jg23634
OG0007323	CARHR279770	jg23598
OG0007324	CARHR279660	jg23585
OG0007325	CARHR279650	jg23584
OG0007327	CARHR279300	jg23547
OG0007328	CARHR279250	jg23541
OG0007329	CARHR279000	jg23517
OG0007330	CARHR278810	jg23488
OG0007331	CARHR278780	jg23486
OG0007332	CARHR278650	jg23472
OG0007333	CARHR278510	jg23458
OG0007335	CARHR278410	jg23447
OG0007336	CARHR278400	jg23446
OG0007337	CARHR278330	jg23440
OG0007338	CARHR278290	jg23427
OG0007339	CARHR278040	jg23404
OG0007340	CARHR277920	jg23391
OG0007341	CARHR277900	jg23389
OG0007342	CARHR277800	jg23375
OG0007343	CARHR277740	jg23364, jg23369
OG0007344	CARHR277700	jg23356
OG0007345	CARHR277030	jg23289
OG0007346	CARHR277000	jg23287
OG0007347	CARHR276970	jg23284
OG0007348	CARHR276960	jg23282
OG0007349	CARHR276920	jg23278
OG0007350	CARHR276560	jg23231
OG0007351	CARHR276240	jg23197
OG0007352	CARHR276230	jg23196
OG0007353	CARHR276050	jg23179
OG0007354	CARHR275750	jg23142
OG0007355	CARHR219740	jg11428
OG0007356	CARHR275460	jg23114
OG0007357	CARHR275380	jg23107
OG0007358	CARHR275330	jg23103
OG0007359	CARHR275300	jg23100
OG0007360	CARHR275100	jg23078
OG0007361	CARHR274740	jg23047
OG0007362	CARHR274610	jg23035
OG0007363	CARHR274600	jg23034
OG0007364	CARHR190430	jg6148
OG0007365	CARHR189980	jg6209
OG0007366	CARHR189840	jg6219
OG0007367	CARHR189780	jg6225
OG0007368	CARHR189650	jg6240
OG0007369	CARHR189350	jg6269
OG0007370	CARHR189260	jg6278
OG0007371	CARHR189120	jg6293
OG0007372	CARHR188940	jg6311
OG0007373	CARHR158420	jg6315, jg14788
OG0007374	CARHR188830	jg6330
OG0007375	CARHR188820	jg6331
OG0007376	CARHR188780	jg6338
OG0007377	CARHR188440	jg6375
OG0007378	CARHR188420	jg6378
OG0007379	CARHR188410	jg6379
OG0007380	CARHR188090	jg6414
OG0007381	CARHR187900	jg6434
OG0007382	CARHR187840	jg6439
OG0007383	CARHR187650	jg6455, jg27426
OG0007384	CARHR193550	jg5799
OG0007385	CARHR193610	jg5794
OG0007386	CARHR193230	jg5830
OG0007387	CARHR193220	jg5831
OG0007388	CARHR193100	jg5840
OG0007390	CARHR193000	jg5848
OG0007391	CARHR192910	jg5857
OG0007392	CARHR192730	jg5874
OG0007393	CARHR192680	jg5879
OG0007394	CARHR192290	jg5914
OG0007395	CARHR192070	jg5939
OG0007396	CARHR191950	jg5955
OG0007397	CARHR191910	jg5959
OG0007398	CARHR191880	jg5963
OG0007399	CARHR191710	jg5981
OG0007400	CARHR191590	jg5992
OG0007401	CARHR191540	jg5999
OG0007402	CARHR191080	jg6055
OG0007403	CARHR190990	jg6072
OG0007404	CARHR190830	jg6097
OG0007405	CARHR190810	jg6101
OG0007407	CARHR274470	jg23020
OG0007408	CARHR274390	jg23011
OG0007409	CARHR274190	jg22992
OG0007410	CARHR038030	jg32921
OG0007411	CARHR055210, CARHR273680	jg22945
OG0007412	CARHR264420	jg21842
OG0007413	CARHR273630	jg22938
OG0007414	CARHR273590	jg22935
OG0007415	CARHR129220	jg18623
OG0007416	CARHR273280	jg22907
OG0007417	CARHR285700	jg22867
OG0007419	CARHR285320	jg22836
OG0007420	CARHR285230	jg22825
OG0007421	CARHR272790	jg22803
OG0007422	CARHR272680	jg22792
OG0007423	CARHR272620	jg22786
OG0007424	CARHR272340	jg22763
OG0007425	CARHR272330	jg22762
OG0007426	CARHR272280	jg12118
OG0007427	CARHR271820	jg22705
OG0007428	CARHR271600	jg22688
OG0007429	CARHR271580	jg22686
OG0007430	CARHR271550	jg22683
OG0007431	CARHR271420	jg22669
OG0007432	CARHR271220	jg22644
OG0007433	CARHR257660	jg21730
OG0007434	CARHR270750	jg22591
OG0007435	CARHR270780	jg22594
OG0007436	CARHR270880	jg22605
OG0007437	CARHR270890	jg22606
OG0007438	CARHR270930	jg22611
OG0007439	CARHR270640	jg22574
OG0007440	CARHR270180	jg22532
OG0007441	CARHR269590	jg22467, jg22468
OG0007442	CARHR269480	jg22459
OG0007443	CARHR269310	jg22434
OG0007444	CARHR236410	jg9569
OG0007445	CARHR268900	jg22395
OG0007446	CARHR268430	jg22333
OG0007447	CARHR268350	jg22326
OG0007448	CARHR268270	jg22319
OG0007449	CARHR158620	jg14815
OG0007450	CARHR158000	jg14750
OG0007451	CARHR157520	jg14701
OG0007452	CARHR267310	jg22191
OG0007453	CARHR267530	jg22217
OG0007454	CARHR267540	jg22218
OG0007455	CARHR250500	jg7988
OG0007456	CARHR250530	jg7984
OG0007457	CARHR251020	jg7848
OG0007458	CARHR251160	jg7861
OG0007459	CARHR205680	jg4588
OG0007460	CARHR205850	jg4567
OG0007461	CARHR205900	jg4556
OG0007462	CARHR206120	jg4529
OG0007464	CARHR206700, CARHR206690	jg4428
OG0007465	CARHR206720	jg4426
OG0007467	CARHR207420	jg4339
OG0007468	CARHR207650	jg4320
OG0007469	CARHR207990	jg4279
OG0007470	CARHR208030	jg4276
OG0007471	CARHR208460	jg4229
OG0007472	CARHR208720	jg4206
OG0007473	CARHR208980	jg4180
OG0007474	CARHR209080	jg4165
OG0007475	CARHR084670	jg24953
OG0007476	CARHR209360	jg4135
OG0007477	CARHR209420	jg4129
OG0007478	CARHR209760	jg4100
OG0007479	CARHR209930	jg4079
OG0007480	CARHR209940	jg14388, jg4078
OG0007482	CARHR210170	jg4048
OG0007483	CARHR210200	jg4046
OG0007484	CARHR210250	jg4041
OG0007485	CARHR210630	jg4007
OG0007487	CARHR210830	jg3989
OG0007488	CARHR211000	jg3975
OG0007489	CARHR210990	jg3976
OG0007490	CARHR210980	jg3979
OG0007491	CARHR210900	jg3983
OG0007492	CARHR211160	jg13901
OG0007493	CARHR211410	jg3923
OG0007494	CARHR211420	jg3922
OG0007495	CARHR211550	jg3906
OG0007496	CARHR211600	jg3901
OG0007497	CARHR211700	jg3892
OG0007498	CARHR212210	jg3823
OG0007499	CARHR213330	jg12724
OG0007500	CARHR212770	jg12824
OG0007501	CARHR212660	jg12838, jg19296
OG0007502	CARHR212520	jg12857
OG0007503	CARHR074620	jg3783
OG0007504	CARHR074050	jg3714
OG0007506	CARHR073920	jg3704
OG0007507	CARHR073840	jg3695
OG0007508	CARHR073730	jg3686
OG0007509	CARHR073500, CARHR153930	jg3664
OG0007510	CARHR073370	jg3655
OG0007511	CARHR293670, CARHR293680	jg27853
OG0007512	CARHR072940	jg3615
OG0007513	CARHR072770	jg3598
OG0007514	CARHR072730	jg3593
OG0007515	CARHR072710	jg3592
OG0007516	CARHR072690	jg3589
OG0007517	CARHR072670	jg3588
OG0007518	CARHR072320	jg3558
OG0007519	CARHR072230	jg3552
OG0007520	CARHR072220	jg3550
OG0007521	CARHR072140	jg3541
OG0007522	CARHR071760	jg3505
OG0007523	CARHR071580	jg3486
OG0007524	CARHR071490	jg3476
OG0007525	CARHR071300	jg3451
OG0007526	CARHR071280	jg3448
OG0007527	CARHR071130	jg3431
OG0007528	CARHR070990	jg3415
OG0007529	CARHR070720	jg3391
OG0007530	CARHR070670	jg3386
OG0007531	CARHR070640	jg3382, jg3383
OG0007532	CARHR070580	jg3376
OG0007533	CARHR070410	jg3353
OG0007534	CARHR070290	jg3338
OG0007535	CARHR069810	jg3285
OG0007536	CARHR069610	jg3262
OG0007537	CARHR069600	jg3260
OG0007538	CARHR069510	jg3253
OG0007539	CARHR069230	jg3238
OG0007540	CARHR069220	jg3237
OG0007541	CARHR069070	jg3225
OG0007542	CARHR037400	jg21406
OG0007543	CARHR068530	jg3172
OG0007544	CARHR068400	jg3160
OG0007545	CARHR107580	jg27867
OG0007546	CARHR107620	jg27870
OG0007547	CARHR107650	jg27879
OG0007548	CARHR108130	jg27912
OG0007549	CARHR159020	jg14854
OG0007550	CARHR159010	jg14853
OG0007551	CARHR158960	jg14848
OG0007552	CARHR267870	jg22282
OG0007553	CARHR267820	jg22258, jg7895
OG0007554	CARHR156320	jg14568
OG0007555	CARHR045890	jg33808
OG0007556	CARHR045540	jg33763
OG0007557	CARHR143710	jg12908
OG0007558	CARHR044940	jg33688
OG0007559	CARHR044820	jg33678
OG0007560	CARHR044760	jg33673
OG0007561	CARHR044520	jg33649
OG0007562	CARHR044210	jg33619
OG0007563	CARHR043610	jg33549
OG0007564	CARHR043530	jg33535
OG0007565	CARHR258470, CARHR043270	jg33506
OG0007566	CARHR130320	jg18740
OG0007567	CARHR130540	jg18759
OG0007568	CARHR130600	jg18764
OG0007569	CARHR150930	jg14266, jg14262
OG0007570	CARHR151580	jg14177
OG0007571	CARHR258410	jg21676
OG0007572	CARHR229310, CARHR258040	jg21707
OG0007573	CARHR265900	jg22004, jg22001
OG0007574	CARHR266080	jg22030
OG0007576	CARHR266160	jg22037
OG0007577	CARHR258840	jg21639
OG0007578	CARHR258130	jg21699
OG0007579	CARHR274730	jg23046
OG0007580	CARHR217470	jg11935
OG0007581	CARHR217790	jg11958
OG0007582	CARHR218120	jg11687
OG0007583	CARHR218630	jg11580
OG0007584	CARHR126310, CARHR218700	jg11568
OG0007585	CARHR258880	jg11523
OG0007585	CARHR218940	jg11525
OG0007586	CARHR253130, CARHR253120, CARHR219100	jg11506
OG0007587	CARHR219490	jg11442
OG0007588	CARHR220530	jg11345
OG0007589	CARHR220540	jg11344
OG0007590	CARHR220820	jg11304
OG0007591	CARHR221240, CARHR221230	jg11279
OG0007592	CARHR216030	jg11276
OG0007593	CARHR221390	jg11260
OG0007594	CARHR221830	jg11219, jg11223
OG0007595	CARHR221920	jg11206
OG0007597	CARHR054700	jg11121
OG0007598	CARHR065990	jg2942
OG0007599	CARHR066090	jg2952
OG0007600	CARHR066400	jg2976
OG0007601	CARHR066410	jg2977
OG0007602	CARHR066870	jg3021
OG0007603	CARHR066900	jg3023
OG0007604	CARHR067760	jg3101
OG0007605	CARHR067800	jg3105
OG0007606	CARHR068050, CARHR103880	jg3125
OG0007607	CARHR061300	jg2418
OG0007608	CARHR240270	jg9158
OG0007609	CARHR061780	jg2474
OG0007610	CARHR061880	jg2482
OG0007611	CARHR236260	jg9584
OG0007612	CARHR236300	jg9580
OG0007614	CARHR236510	jg9558
OG0007615	CARHR236960	jg9514
OG0007616	CARHR266220	jg22039
OG0007617	CARHR147460	jg13335
OG0007618	CARHR160600	jg14985
OG0007619	CARHR047690	jg505
OG0007620	CARHR047000	jg464
OG0007621	CARHR262240	jg12571
OG0007622	CARHR262230	jg12572
OG0007623	CARHR154040	jg13767
OG0007624	CARHR150370	jg14076
OG0007625	CARHR182120	jg21572
OG0007626	CARHR148520	jg13453
OG0007627	CARHR148360	jg13417
OG0007628	CARHR147880	jg13376
OG0007629	CARHR147760	jg13366
OG0007630	CARHR147730	jg13360
OG0007631	CARHR055520, CARHR147380	jg13325
OG0007632	CARHR147170, CARHR147160	jg13299
OG0007633	CARHR257090	jg21762
OG0007634	CARHR063020	jg2594
OG0007635	CARHR062950	jg2586
OG0007636	CARHR062920	jg2582
OG0007637	CARHR062880	jg2575
OG0007638	CARHR062870	jg2574
OG0007639	CARHR218240, CARHR103610	jg27138
OG0007641	CARHR175520	jg20441
OG0007642	CARHR175570	jg20447
OG0007643	CARHR183470	jg21397
OG0007644	CARHR175640	jg20454
OG0007645	CARHR175740	jg20460
OG0007646	CARHR175750	jg20461
OG0007647	CARHR175850	jg20463
OG0007649	CARHR176710	jg20555
OG0007650	CARHR216980	jg11964
OG0007651	CARHR176880	jg20568
OG0007652	CARHR039570	jg33074
OG0007653	CARHR039600	jg33075
OG0007654	CARHR233270	jg9881
OG0007655	CARHR040180	jg33146
OG0007656	CARHR040300	jg33154
OG0007657	CARHR039580	jg33167
OG0007658	CARHR040660	jg33197
OG0007659	CARHR040960	jg33227
OG0007660	CARHR041270	jg33264
OG0007661	CARHR041560	jg33284
OG0007662	CARHR041790	jg33322
OG0007663	CARHR041820	jg33325
OG0007664	CARHR041900	jg33334
OG0007665	CARHR042100	jg33370
OG0007666	CARHR004360	jg28819
OG0007667	CARHR042240	jg33392
OG0007668	CARHR042280	jg33394
OG0007669	CARHR042480	jg33424
OG0007670	CARHR042920	jg33470
OG0007671	CARHR018250	jg30290
OG0007672	CARHR204890, CARHR213980	jg21028
OG0007673	CARHR113830	jg16688
OG0007674	CARHR181400, CARHR181320	jg21013, jg21011
OG0007675	CARHR181270	jg21005
OG0007676	CARHR127500	jg18447
OG0007677	CARHR127560	jg18452
OG0007678	CARHR127940	jg18489
OG0007679	CARHR127950	jg18490
OG0007680	CARHR128010	jg18496
OG0007681	CARHR128070	jg18503
OG0007682	CARHR128480	jg18542
OG0007683	CARHR128540	jg18547
OG0007684	CARHR128660	jg18559
OG0007685	CARHR128940	jg18595
OG0007686	CARHR287970	jg21594
OG0007687	CARHR129620	jg18671
OG0007688	CARHR129940	jg18703
OG0007689	CARHR008630	jg29233
OG0007690	CARHR130130	jg18721
OG0007691	CARHR130150	jg18723
OG0007692	CARHR226220	jg10640
OG0007693	CARHR226040	jg10661
OG0007695	CARHR225400	jg10737
OG0007696	CARHR225280	jg10748
OG0007697	CARHR225140	jg10758
OG0007698	CARHR224840	jg10801
OG0007699	CARHR224790	jg10806
OG0007700	CARHR224690	jg10813
OG0007701	CARHR224560	jg10828
OG0007702	CARHR224540	jg10831
OG0007703	CARHR224440	jg10842
OG0007704	CARHR224420	jg10846
OG0007705	CARHR224350	jg10853
OG0007706	CARHR224030	jg10878
OG0007707	CARHR175410, CARHR175420, CARHR175430	jg20431
OG0007708	CARHR160740	jg14999
OG0007709	CARHR160690, CARHR160680	jg14993
OG0007710	CARHR160670	jg14992
OG0007711	CARHR160610	jg14986
OG0007712	CARHR160370	jg14959
OG0007713	CARHR160350	jg14956
OG0007714	CARHR230980	jg10133
OG0007715	CARHR230840	jg10151
OG0007716	CARHR265430	jg21939
OG0007717	CARHR265410	jg21937
OG0007718	CARHR265300	jg21927
OG0007719	CARHR264540	jg21846
OG0007720	CARHR150020, CARHR264160	jg21812
OG0007722	CARHR257290	jg21751
OG0007723	CARHR257360	jg21748
OG0007724	CARHR103980	jg27266
OG0007726	CARHR105960	jg27587
OG0007727	CARHR106200	jg27621
OG0007728	CARHR106560	jg27686
OG0007729	CARHR106850	jg27752
OG0007730	CARHR107200, CARHR107170	jg27790
OG0007731	CARHR107360	jg27805, jg27807
OG0007733	CARHR231500	jg10073
OG0007734	CARHR231360	jg17253, jg10094
OG0007735	CARHR231380	jg10090
OG0007736	CARHR231120	jg10117
