Orthogroup	Cardamine_hirsuta	Capsella_rubella
OG0006511	CARHR129800	XP_006293822.1
OG0006512	CARHR129900	XP_006296076.2
OG0006513	CARHR130000	XP_006295018.1
OG0006516	CARHR226120	XP_006286029.1
OG0006517	CARHR226090	XP_006284627.1
OG0006518	CARHR226030	XP_023634413.1
OG0006519	CARHR226000	XP_006282955.1
OG0006520	CARHR225700	XP_006283967.1
OG0006521	CARHR225610	XP_006283762.1
OG0006522	CARHR225250	XP_006284515.1
OG0006523	CARHR153860	XP_006291449.1
OG0006524	CARHR225190	XP_006283886.1
OG0006525	CARHR224980	XP_023640304.1, XP_023635671.1
OG0006526	CARHR224910	XP_006283544.2
OG0006527	CARHR224780	XP_006286242.1
OG0006528	CARHR224660	XP_006285789.1
OG0006529	CARHR224610	XP_006283833.1
OG0006530	CARHR224390	XP_006284649.1
OG0006531	CARHR224130, CARHR224110	XP_006282773.1
OG0006532	CARHR223840	XP_006283515.1
OG0006533	CARHR223810	XP_006285627.1
OG0006534	CARHR160640	XP_006291335.1
OG0006535	CARHR160570	XP_006291410.2
OG0006536	CARHR160480	XP_006291031.1
OG0006537	CARHR160420	XP_006291611.1
OG0006538	CARHR159920	XP_006293003.1
OG0006539	CARHR231010	XP_006282914.1
OG0006540	CARHR230800	XP_006284386.1
OG0006541	CARHR265520	XP_023638562.1
OG0006542	CARHR257370	XP_006280561.1
OG0006543	CARHR257000, CARHR257010	XP_006280181.2
OG0006544	CARHR256940	XP_006279785.2
OG0006545	CARHR104950	XP_006297461.1
OG0006546	CARHR105630	XP_006296617.2
OG0006547	CARHR105660	XP_006298230.1
OG0006548	CARHR106440	XP_006304833.1, XP_006305873.1
OG0006549	CARHR293440	XP_006298034.1
OG0006550	CARHR231430	XP_006282537.1
OG0006551	CARHR231420	XP_006284643.1
OG0006552	CARHR231210	XP_006283738.1
OG0006553	CARHR231130	XP_023634262.1
OG0006554	CARHR229660	XP_023634502.1
OG0006555	CARHR113970, CARHR229640	XP_006284014.1
OG0006556	CARHR229610	XP_006284312.1
OG0006557	CARHR229600	XP_023634828.1
OG0006558	CARHR221790, CARHR229160	XP_006283721.1
OG0006559	CARHR054960	XP_006302926.1
OG0006560	CARHR048180	XP_006302039.1
OG0006561	CARHR227140	XP_006283377.1
OG0006562	CARHR086150, CARHR049680, CARHR234280	XP_023642148.1
OG0006563	CARHR227500	XP_023633787.1
OG0006564	CARHR227600, CARHR036340, CARHR221100	XP_006285638.1
OG0006565	CARHR115390	XP_006294326.1
OG0006566	CARHR227730	XP_006283242.1
OG0006567	CARHR227810	XP_006282720.1
OG0006568	CARHR228100	XP_023634853.1
OG0006569	CARHR228120	XP_006284699.1
OG0006570	CARHR228340	XP_006286024.1
OG0006571	CARHR228470	XP_006284671.1
OG0006572	CARHR228630	XP_006284735.1
OG0006573	CARHR226640	XP_006285946.1
OG0006574	CARHR226500	XP_023635242.1
OG0006576	CARHR223140	XP_006283956.1
OG0006577	CARHR223440	XP_006282944.1
OG0006578	CARHR223590	XP_006284415.1
OG0006579	CARHR281140	XP_006280199.1
OG0006580	CARHR281160	XP_006281247.1
OG0006581	CARHR281340	XP_023642785.1
OG0006582	CARHR291510	XP_023637774.1
OG0006583	CARHR291760	XP_023639073.1
OG0006584	CARHR173190	XP_006291197.1
OG0006585	CARHR172940	XP_023638977.1
OG0006586	CARHR172380	XP_006290277.1
OG0006587	CARHR172330	XP_006291541.1
OG0006588	CARHR172020	XP_006297440.1, XP_006293127.1
OG0006589	CARHR172000	XP_006290506.1
OG0006590	CARHR171630	XP_006291217.1
OG0006591	CARHR171550	XP_006292176.1
OG0006593	CARHR171100	XP_006291587.2
OG0006594	CARHR181860	XP_006280751.1
OG0006595	CARHR170160	XP_023637741.1
OG0006596	CARHR169110	XP_023638479.1
OG0006597	CARHR169070	XP_006292621.1
OG0006599	CARHR232420, CARHR257460	XP_006281366.2
OG0006600	CARHR167790	XP_006292876.1
OG0006601	CARHR167710	XP_006292867.1
OG0006602	CARHR167490	XP_006291150.1
OG0006603	CARHR167000	XP_023638030.1
OG0006604	CARHR166610	XP_006292006.1
OG0006605	CARHR166340	XP_006292721.1
OG0006606	CARHR166090	XP_006291873.1
OG0006607	CARHR165990	XP_006292054.1
OG0006608	CARHR165490, CARHR165510, CARHR165500	XP_006291982.1
OG0006609	CARHR165460	XP_006291722.1
OG0006610	CARHR165180	XP_006293038.1
OG0006611	CARHR164870	XP_006291772.1
OG0006612	CARHR164770	XP_006292193.1
OG0006613	CARHR163560	XP_006291884.1
OG0006614	CARHR162760	XP_006290564.1
OG0006615	CARHR266980	XP_023645121.1
OG0006616	CARHR266920	XP_006280286.1
OG0006617	CARHR266860	XP_006282207.1
OG0006618	CARHR222500	XP_006284818.1
OG0006619	CARHR101030	XP_006297130.2
OG0006620	CARHR100510	XP_006298308.1
OG0006621	CARHR059730	XP_023644287.1
OG0006622	CARHR060440	XP_006301511.1
OG0006623	CARHR060490	XP_006300986.1
OG0006624	CARHR060860	XP_006302734.2
OG0006625	CARHR061000	XP_006301020.1
OG0006626	CARHR183170	XP_023633465.1
OG0006627	CARHR108630	XP_006296673.2, XP_006299700.2
OG0006628	CARHR108990	XP_006298651.1
OG0006629	CARHR109000	XP_006298862.1
OG0006630	CARHR109590, CARHR109580	XP_006296658.1
OG0006631	CARHR109720	XP_023641516.1
OG0006632	CARHR144360	XP_006293073.1
OG0006633	CARHR109890	XP_006299296.1
OG0006634	CARHR076000	XP_006298678.1
OG0006635	CARHR110020	XP_006298321.1
OG0006636	CARHR110030	XP_006298182.1
OG0006637	CARHR110240	XP_006299675.1
OG0006638	CARHR135760	XP_023640053.1
OG0006639	CARHR135570	XP_006293896.1
OG0006640	CARHR141300	XP_023640863.1
OG0006641	CARHR135300	XP_006294294.1
OG0006642	CARHR135240	XP_006294672.2
OG0006643	CARHR135130	XP_006293879.1
OG0006644	CARHR135010	XP_006293855.1
OG0006645	CARHR134720, CARHR033570	XP_006293994.1
OG0006646	CARHR134620	XP_006294342.1
OG0006647	CARHR134470	XP_006293498.1
OG0006648	CARHR007400	XP_006307351.1
OG0006649	CARHR133340	XP_006293474.1
OG0006650	CARHR133240	XP_023640082.1
OG0006651	CARHR133160	XP_006293466.1
OG0006652	CARHR132950	XP_023640810.1
OG0006653	CARHR132900	XP_006296155.1
OG0006654	CARHR132860	XP_006295634.1
OG0006655	CARHR132830	XP_006294411.2
OG0006656	CARHR286700	XP_006292928.1
OG0006658	CARHR132580, CARHR132570	XP_006296084.1
OG0006659	CARHR132500	XP_023640561.1
OG0006660	CARHR132070	XP_006294503.2
OG0006661	CARHR132150	XP_006294104.1
OG0006662	CARHR132220	XP_006294615.1
OG0006663	CARHR131350	XP_006294706.1
OG0006664	CARHR253480	XP_006288514.1
OG0006665	CARHR252890	XP_006290012.1
OG0006666	CARHR254450	XP_023636522.1
OG0006667	CARHR254460	XP_006287702.1
OG0006668	CARHR193770	XP_006287742.1
OG0006669	CARHR112130	XP_006294649.1
OG0006670	CARHR112220	XP_006293930.1
OG0006671	CARHR112500	XP_023640012.1
OG0006672	CARHR112850, CARHR112860, CARHR293120, CARHR034070	XP_006294013.1
OG0006673	CARHR113080	XP_006295285.1
OG0006674	CARHR113340	XP_006293421.1
OG0006675	CARHR293150	XP_006294399.1
OG0006676	CARHR114870	XP_023639554.1
OG0006677	CARHR294570	XP_006293906.2
OG0006678	CARHR233960	XP_006284348.1
OG0006679	CARHR232010	XP_006283347.1
OG0006680	CARHR033790	XP_023645684.1
OG0006681	CARHR033390	XP_006305634.1
OG0006682	CARHR033350	XP_006304524.1
OG0006683	CARHR260570	XP_023637427.1
OG0006684	CARHR260930	XP_006286826.2
OG0006685	CARHR039490	XP_006305572.1
OG0006686	CARHR255340	XP_006289598.1
OG0006687	CARHR255330	XP_006288031.1
OG0006688	CARHR187000	XP_006290010.1
OG0006689	CARHR186320	XP_006288318.1
OG0006690	CARHR231830	XP_006284812.1
OG0006691	CARHR186150	XP_023636645.1
OG0006692	CARHR186110	XP_023637497.1
OG0006694	CARHR185840	XP_023636730.1
OG0006695	CARHR110400	XP_006299779.1
OG0006696	CARHR110770	XP_006297939.1
OG0006697	CARHR110920	XP_023641974.1
OG0006698	CARHR110970	XP_006297759.1
OG0006699	CARHR138600	XP_006283249.1
OG0006700	CARHR142030	XP_006294845.1
OG0006701	CARHR141960	XP_006295720.1
OG0006702	CARHR141940	XP_006294447.1
OG0006703	CARHR141680	XP_006294543.1
OG0006704	CARHR141580	XP_006295826.2
OG0006705	CARHR141490	XP_006294923.1
OG0006706	CARHR141250	XP_006294818.1
OG0006707	CARHR141070	XP_006296425.1
OG0006708	CARHR140910	XP_023640626.1
OG0006709	CARHR140890	XP_023640103.1
OG0006710	CARHR140620	XP_006296351.1
OG0006711	CARHR140450	XP_006293950.2
OG0006712	CARHR140310	XP_006294796.1
OG0006713	CARHR140190	XP_006296400.1
OG0006714	CARHR140180	XP_023640073.1
OG0006715	CARHR139970	XP_006294932.2
OG0006716	CARHR139500	XP_006295424.1
OG0006717	CARHR139130, CARHR257120	XP_006294356.2
OG0006718	CARHR138900	XP_006293480.1
OG0006719	CARHR138870	XP_023640204.1
OG0006720	CARHR138800, CARHR138790	XP_006294749.1
OG0006721	CARHR138780	XP_006296125.1
OG0006722	CARHR138420	XP_006295063.1
OG0006723	CARHR138200	XP_006294977.1
OG0006724	CARHR137920	XP_006294534.2
OG0006725	CARHR137560	XP_006293724.1
OG0006726	CARHR137440	XP_006294933.2
OG0006727	CARHR137310	XP_006294481.1
OG0006729	CARHR136550	XP_006295150.1, XP_006295145.1
OG0006730	CARHR136400	XP_006294950.1
OG0006731	CARHR136370	XP_006294436.1
OG0006732	CARHR174330	XP_006280541.1
OG0006733	CARHR241420	XP_006286258.1
OG0006734	CARHR075940	XP_006299849.1
OG0006735	CARHR267710	XP_006279901.1
OG0006736	CARHR076330	XP_023641768.1
OG0006737	CARHR076660	XP_006297370.2
OG0006738	CARHR076860	XP_006296988.1
OG0006739	CARHR076880	XP_023642022.1
OG0006740	CARHR077120	XP_006298717.1
OG0006741	CARHR077410	XP_006296875.1
OG0006742	CARHR077640	XP_006298513.1
OG0006743	CARHR077830	XP_023641709.1
OG0006744	CARHR077880	XP_006297167.1
OG0006745	CARHR078560	XP_023641442.1
OG0006746	CARHR079660	XP_006297638.1
OG0006747	CARHR079680	XP_006297554.1
OG0006748	CARHR079890	XP_006298408.1
OG0006749	CARHR079940	XP_006297722.1
OG0006750	CARHR026560	XP_006303524.1
OG0006751	CARHR080490	XP_006299758.1
OG0006752	CARHR080500	XP_006297437.1
OG0006753	CARHR081420	XP_006299066.1
OG0006754	CARHR081490	XP_006299713.1
OG0006755	CARHR081910	XP_023642449.1
OG0006756	CARHR081970	XP_006297636.1
OG0006757	CARHR081980	XP_006297120.1
OG0006758	CARHR082020	XP_006298287.1
OG0006759	CARHR082060	XP_006297192.1
OG0006760	CARHR082160	XP_006299539.2
OG0006761	CARHR082280, CARHR259910	XP_006298757.1
OG0006762	CARHR082460	XP_006298255.1
OG0006763	CARHR082500	XP_006297465.1
OG0006764	CARHR103500, CARHR082510	XP_006298445.1
OG0006765	CARHR083150	XP_006299559.1
OG0006766	CARHR083320	XP_023641404.1
OG0006767	CARHR083510	XP_006298117.1
OG0006768	CARHR083410	XP_023641497.1
OG0006769	CARHR083650	XP_006298988.1
OG0006770	CARHR084540	XP_006299896.1
OG0006771	CARHR085990	XP_006297374.1
OG0006772	CARHR085490	XP_006298486.1
OG0006773	CARHR085600	XP_023642166.1
OG0006774	CARHR085610	XP_006297667.1
OG0006775	CARHR085960	XP_006297848.1
OG0006776	CARHR086160	XP_006296745.1
OG0006777	CARHR086170	XP_006299102.2
OG0006778	CARHR086200	XP_006299547.1
OG0006779	CARHR086270	XP_023641701.1
OG0006780	CARHR086280	XP_006298573.1
OG0006782	CARHR087000, CARHR151150	XP_006300540.1, XP_006298138.1
OG0006783	CARHR087180	XP_006297280.1
OG0006784	CARHR087250	XP_006298455.1
OG0006785	CARHR087430	XP_006296721.1
OG0006786	CARHR087550	XP_006300100.2
OG0006787	CARHR124840, CARHR163730	XP_006293850.1
OG0006788	CARHR088370	XP_006297084.1
OG0006789	CARHR088460	XP_006297518.1
OG0006790	CARHR088740	XP_006299984.1
OG0006791	CARHR131260	XP_006286709.2
OG0006792	CARHR089040	XP_006296843.1
OG0006793	CARHR089070	XP_006298639.1
OG0006794	CARHR089320	XP_006297265.1
OG0006795	CARHR089570, CARHR089560	XP_023642351.1
OG0006796	CARHR089700	XP_006298454.1
OG0006797	CARHR089860	XP_023642518.1
OG0006798	CARHR090180	XP_006298594.1
OG0006799	CARHR090410	XP_006298390.1
OG0006800	CARHR090570	XP_006300207.1
OG0006801	CARHR090940	XP_006297956.1
OG0006802	CARHR090990	XP_006296854.2
OG0006803	CARHR091390	XP_006297618.2
OG0006804	CARHR091450	XP_006298569.1
OG0006805	CARHR003540	XP_023632912.1
OG0006806	CARHR092350	XP_006298463.1
OG0006807	CARHR092470	XP_006296888.1
OG0006808	CARHR092740	XP_006297612.1
OG0006809	CARHR092850	XP_006299106.1
OG0006811	CARHR092920	XP_023642063.1
OG0006812	CARHR092930	XP_006298093.1
OG0006813	CARHR093100	XP_006299384.1
OG0006814	CARHR093210	XP_006296614.1
OG0006815	CARHR093490	XP_006298386.1
OG0006816	CARHR093550	XP_006298426.1
OG0006817	CARHR093760	XP_006299794.1
OG0006818	CARHR093830	XP_006297109.1
OG0006819	CARHR094160	XP_006297199.1
OG0006820	CARHR219250, CARHR099950, CARHR094310	XP_023641340.1
OG0006821	CARHR019490	XP_006307111.1
OG0006822	CARHR095520	XP_006297736.1
OG0006823	CARHR095560	XP_006297715.1
OG0006824	CARHR095990	XP_006298848.1
OG0006825	CARHR096320	XP_006297970.2
OG0006826	CARHR096360	XP_006298570.1
OG0006827	CARHR096370	XP_006299310.1
OG0006828	CARHR096680	XP_006298942.2
OG0006829	CARHR096790	XP_023641434.1
OG0006830	CARHR096930	XP_006297241.1
OG0006831	CARHR097080	XP_006298157.1
OG0006832	CARHR009850	XP_006307232.1
OG0006834	CARHR215480	XP_006286311.2
OG0006835	CARHR184440	XP_023637014.1
OG0006836	CARHR184340	XP_023635478.1
OG0006837	CARHR099740	XP_006296979.1, XP_006296927.1
OG0006838	CARHR098650, CARHR098640	XP_006299744.1
OG0006839	CARHR098290	XP_006296682.1
OG0006840	CARHR097500	XP_006300191.1
OG0006841	CARHR237880	XP_006284250.1
OG0006842	CARHR237850	XP_006285089.1
OG0006843	CARHR056470	XP_023643439.1
OG0006844	CARHR056380	XP_023638878.1, XP_006302711.1
OG0006845	CARHR194300	XP_006286901.1
OG0006846	CARHR194330	XP_006287474.1
OG0006847	CARHR194560	XP_006287778.1
OG0006848	CARHR194790	XP_006286525.1
OG0006849	CARHR182170	XP_006280043.1
OG0006850	CARHR185350	XP_006287954.1
OG0006851	CARHR183810	XP_023636600.1
OG0006852	CARHR162270	XP_006291053.1
OG0006853	CARHR162030	XP_006292564.1
OG0006854	CARHR161940	XP_006291251.2
OG0006855	CARHR117420, CARHR161820	XP_006291350.1
OG0006856	CARHR161800	XP_006292069.1
OG0006857	CARHR161760	XP_006297966.1
OG0006858	CARHR161050	XP_006292791.1
OG0006859	CARHR161000	XP_006290414.1
OG0006860	CARHR160870	XP_006290733.1
OG0006861	CARHR160850	XP_006291098.1
OG0006862	CARHR000680	XP_006305388.1
OG0006864	CARHR000880	XP_023645957.1
OG0006865	CARHR001310	XP_006305651.1
OG0006866	CARHR001560	XP_006307364.1
OG0006867	CARHR001740	XP_006305482.1
OG0006868	CARHR002250	XP_006304742.1, XP_006279280.2
OG0006869	CARHR002300	XP_006307347.1
OG0006870	CARHR002390	XP_006307040.1
OG0006871	CARHR003180	XP_006305751.2
OG0006872	CARHR003610	XP_006306530.1
OG0006873	CARHR106040	XP_006299551.1
OG0006874	CARHR003940, CARHR171650	XP_006304991.2
OG0006875	CARHR004040	XP_023645916.1
OG0006876	CARHR004150	XP_006305438.1
OG0006877	CARHR150950	XP_006292041.1
OG0006878	CARHR004350	XP_023644965.1
OG0006879	CARHR004550	XP_006306927.1
OG0006880	CARHR004730	XP_006305430.2
OG0006882	CARHR005600	XP_006306294.1
OG0006883	CARHR005620	XP_006306469.1
OG0006884	CARHR006100	XP_023644927.1
OG0006885	CARHR006170	XP_006306182.1
OG0006886	CARHR006520	XP_006304582.1
OG0006887	CARHR006620	XP_006306669.1
OG0006888	CARHR006650	XP_006306409.1
OG0006889	CARHR231790	XP_006285371.1
OG0006890	CARHR107500, CARHR007900	XP_006303231.1
OG0006891	CARHR008040	XP_006307337.2
OG0006892	CARHR008140	XP_006305247.1
OG0006893	CARHR008250	XP_006305148.1
OG0006894	CARHR008370	XP_006304289.1
OG0006895	CARHR008720	XP_023644669.1
OG0006896	CARHR008810	XP_006306754.2
OG0006897	CARHR008880	XP_023644972.1, XP_023644973.1
OG0006898	CARHR009070, CARHR009080	XP_006303256.1
OG0006899	CARHR009290	XP_006305687.1
OG0006900	CARHR009710	XP_006305720.1
OG0006901	CARHR010080	XP_006307275.1
OG0006902	CARHR010240	XP_006304245.1
OG0006903	CARHR053600	XP_006302693.1
OG0006904	CARHR010650	XP_023644774.1
OG0006905	CARHR010990	XP_006304259.1
OG0006906	CARHR011230	XP_006303554.1
OG0006907	CARHR011380	XP_006307556.1
OG0006908	CARHR011420	XP_006304047.1
OG0006909	CARHR011440	XP_006305358.1
OG0006910	CARHR011500	XP_006307247.1
OG0006911	CARHR011550	XP_006304884.2
OG0006912	CARHR011910	XP_006307273.1
OG0006913	CARHR011960	XP_006306217.1
OG0006914	CARHR012070	XP_006304774.1
OG0006915	CARHR012100	XP_006304957.1
OG0006916	CARHR012470	XP_006307075.1
OG0006917	CARHR012570	XP_006305002.1
OG0006918	CARHR012700	XP_006305499.1
OG0006919	CARHR248290	XP_006286453.1
OG0006920	CARHR012920	XP_023633148.1
OG0006921	CARHR013300	XP_006306102.1
OG0006922	CARHR013360	XP_006303934.1
OG0006923	CARHR014110	XP_006307257.1
OG0006924	CARHR014250	XP_006307639.1
OG0006925	CARHR014270	XP_006306963.1
OG0006926	CARHR014330	XP_006303969.1
OG0006927	CARHR014810	XP_006307552.1
OG0006928	CARHR015070	XP_006307428.1
OG0006929	CARHR015330	XP_006306626.1
OG0006930	CARHR015340	XP_006307707.2
OG0006931	CARHR015620	XP_006303368.1
OG0006932	CARHR015750	XP_006305733.1
OG0006933	CARHR015890	XP_006305625.1
OG0006934	CARHR015980	XP_006304045.2
OG0006935	CARHR016270	XP_006306593.1
OG0006936	CARHR016330	XP_006303285.1
OG0006937	CARHR016490	XP_006306900.2
OG0006938	CARHR016660	XP_006307669.1
OG0006939	CARHR149680	XP_023638072.1, XP_023638724.1
OG0006940	CARHR017320	XP_006305740.1
OG0006941	CARHR017370	XP_006307037.2
OG0006942	CARHR017750	XP_006305593.1
OG0006943	CARHR017940	XP_006305861.1
OG0006944	CARHR018230	XP_006304112.1
OG0006945	CARHR018290	XP_006304882.1
OG0006946	CARHR018410	XP_006304496.1
OG0006947	CARHR018430	XP_006306770.1
OG0006948	CARHR018450	XP_006306902.1
OG0006949	CARHR018570	XP_006303242.1
OG0006950	CARHR138110, CARHR018930	XP_006305456.1
OG0006951	CARHR019100	XP_006291271.1
OG0006952	CARHR019230	XP_023632786.1
OG0006953	CARHR019530	XP_006304758.1
OG0006954	CARHR019820, CARHR035530	XP_006306645.1
OG0006955	CARHR020080	XP_006304325.1
OG0006956	CARHR020110	XP_006306267.1
OG0006957	CARHR020630	XP_006304433.1
OG0006958	CARHR021080	XP_006306495.1
OG0006959	CARHR021250	XP_023645538.1
OG0006960	CARHR021330	XP_006305382.1
OG0006961	CARHR021490	XP_006305547.1
OG0006962	CARHR021790	XP_006307400.1
OG0006963	CARHR021850	XP_006307452.1
OG0006964	CARHR022190	XP_006304209.1
OG0006965	CARHR022230	XP_006307634.1
OG0006966	CARHR022260	XP_006303331.1
OG0006967	CARHR022420	XP_023632744.1
OG0006968	CARHR177390	XP_006279912.1
OG0006969	CARHR220750	XP_006285415.1
OG0006970	CARHR291000	XP_006302855.1
OG0006971	CARHR064590	XP_023642977.1, XP_006301610.2
OG0006972	CARHR064290	XP_006300583.1
OG0006973	CARHR063070	XP_006303019.1
OG0006974	CARHR231520	XP_006283265.1
OG0006975	CARHR231550	XP_023634790.1
OG0006977	CARHR048410	XP_006300849.1
OG0006978	CARHR048580	XP_006301753.1
OG0006979	CARHR049430	XP_006301856.1
OG0006980	CARHR049790	XP_006301659.2
OG0006981	CARHR050600	XP_006300468.1
OG0006982	CARHR050750	XP_006302586.1
OG0006983	CARHR026880	XP_006305784.1
OG0006984	CARHR052240	XP_023643862.1
OG0006985	CARHR052070	XP_006302267.1, XP_023643182.1
OG0006986	CARHR053740	XP_023643805.1
OG0006987	CARHR046800	XP_006300405.1
OG0006988	CARHR062900, CARHR062890	XP_006300425.1
OG0006989	CARHR046210	XP_006302733.1
OG0006990	CARHR212440	XP_006282859.1
OG0006991	CARHR174990	XP_006282042.1
OG0006992	CARHR174880	XP_006281627.1
OG0006993	CARHR174760	XP_006282214.1
OG0006994	CARHR173790	XP_006281644.1
OG0006995	CARHR173670	XP_006282223.1
OG0006996	CARHR173520	XP_023637083.1
OG0006997	CARHR178240	XP_006281837.1
OG0006998	CARHR252170	XP_006287564.1
OG0006999	CARHR109770, CARHR237350	XP_006284173.1
OG0007000	CARHR237520	XP_006284462.1
OG0007001	CARHR037660	XP_006306405.1
OG0007002	CARHR037780	XP_006303468.1
OG0007003	CARHR068330	XP_023642833.1
OG0007004	CARHR068290	XP_006300328.1
OG0007005	CARHR068230	XP_006300491.1
OG0007006	CARHR294190	XP_023634407.1
OG0007007	CARHR247860	XP_006283456.1
OG0007008	CARHR247610	XP_006285580.1
OG0007009	CARHR247310	XP_006282536.1
OG0007010	CARHR247300	XP_006284053.2
OG0007011	CARHR246550	XP_006284157.1
OG0007012	CARHR246180	XP_006284261.1
OG0007013	CARHR246000	XP_023634614.1
OG0007014	CARHR067690, CARHR245780	XP_006286073.1
OG0007015	CARHR245580, CARHR153410	XP_006283961.1
OG0007016	CARHR245290	XP_006282585.2
OG0007017	CARHR245080	XP_006284152.1
OG0007018	CARHR245070	XP_023634546.1
OG0007019	CARHR244620	XP_023634462.1
OG0007020	CARHR244370	XP_006283732.1
OG0007021	CARHR244090	XP_023635449.1
OG0007022	CARHR244050	XP_006284101.1
OG0007023	CARHR243860	XP_006282468.1
OG0007024	CARHR050920	XP_006302674.1
OG0007025	CARHR243390	XP_006286414.1, XP_006283890.1
OG0007027	CARHR243270	XP_006284274.1
OG0007028	CARHR243150	XP_006283418.1
OG0007029	CARHR243070	XP_006282478.1
OG0007030	CARHR242990	XP_006284292.2
OG0007031	CARHR115700, CARHR240120	XP_006283157.1
OG0007032	CARHR240130	XP_006283357.1
OG0007033	CARHR240200	XP_006284395.2
OG0007034	CARHR240520	XP_023634921.1
OG0007035	CARHR240540, CARHR240550	XP_006283989.1
OG0007036	CARHR240720	XP_006283764.1
OG0007037	CARHR240790	XP_006282817.1
OG0007038	CARHR127900	XP_006293522.1
OG0007039	CARHR286490, CARHR286480	XP_006293368.1
OG0007040	CARHR241120	XP_006286081.1
OG0007041	CARHR241300	XP_006284473.1
OG0007042	CARHR241650	XP_006284796.1
OG0007043	CARHR105020	XP_006300115.1
OG0007044	CARHR241760	XP_006284113.1
OG0007045	CARHR241840	XP_006283689.1
OG0007046	CARHR242010	XP_006283921.1
OG0007047	CARHR242040	XP_023633721.1
OG0007048	CARHR242090	XP_023634395.1
OG0007049	CARHR242210	XP_006283036.1
OG0007050	CARHR242730, CARHR242240	XP_006284441.1
OG0007051	CARHR239920	XP_006282718.1
OG0007052	CARHR239890	XP_006283713.1
OG0007053	CARHR239200	XP_006284442.1
