Orthogroup	Cardamine_hirsuta	Cochlearia_excelsa
OG0011325	CARHR266400	g41281
OG0011326	CARHR266290	g41274
OG0011328	CARHR100970	g6444
OG0011329	CARHR101070	g11699, g6439
OG0011331	CARHR101330	g11683
OG0011332	CARHR101420	g6432
OG0011333	CARHR101540	g6412
OG0011334	CARHR101770	g6392
OG0011335	CARHR101870	g13526
OG0011336	CARHR102070	g6368
OG0011337	CARHR102090	g13529, g35823
OG0011338	CARHR102690	g6366
OG0011339	CARHR103280	g11630
OG0011340	CARHR084080	g7478
OG0011341	CARHR058720	g18051
OG0011342	CARHR058960	g44963, g44955
OG0011343	CARHR059060	g44952
OG0011344	CARHR059520	g44929
OG0011345	CARHR059800	g41727
OG0011346	CARHR060260	g41644
OG0011347	CARHR060290	g44887
OG0011348	CARHR060360	g41628
OG0011349	CARHR060570	g44872
OG0011350	CARHR026440	g32239
OG0011351	CARHR060610	g44871
OG0011352	CARHR060730	g44863
OG0011353	CARHR060830	g41575
OG0011354	CARHR061190	g41556
OG0011355	CARHR061240	g41547
OG0011356	CARHR061280	g41533
OG0011357	CARHR183260	g10241
OG0011358	CARHR108520	g13759
OG0011359	CARHR108540	g6028, g6077
OG0011360	CARHR108570	g13983
OG0011361	CARHR108760	g6022
OG0011362	CARHR108780	g6020
OG0011363	CARHR108940	g6012
OG0011364	CARHR108970	g6008
OG0011365	CARHR109070	g13954
OG0011366	CARHR109160	g6000
OG0011367	CARHR109260	g5996
OG0011368	CARHR109450	g13937
OG0011369	CARHR109470	g13934
OG0011371	CARHR109610	g5976
OG0011373	CARHR109900	g5958
OG0011374	CARHR109940	g5954
OG0011375	CARHR237330, CARHR110080	g13809
OG0011376	CARHR110250	g13895
OG0011377	CARHR110260	g13811
OG0011378	CARHR136340	g51980
OG0011379	CARHR136050	g37374
OG0011380	CARHR135990	g51960
OG0011381	CARHR135970	g51958
OG0011382	CARHR135950	g51956
OG0011383	CARHR135790	g38144
OG0011384	CARHR135460	g51881
OG0011385	CARHR135430	g37356
OG0011386	CARHR135230	g51869
OG0011387	CARHR134950	g51843
OG0011388	CARHR134900	g51841
OG0011389	CARHR134550	g51800
OG0011390	CARHR177630, CARHR265090	g869
OG0011391	CARHR134000	g38122
OG0011392	CARHR133830	g38114
OG0011393	CARHR133820	g51749
OG0011394	CARHR133730	g37306
OG0011395	CARHR133650	g37301
OG0011396	CARHR196800	g45729
OG0011397	CARHR213350	g46655
OG0011398	CARHR133210	g37281
OG0011399	CARHR294500	g36793
OG0011400	CARHR133080	g51719
OG0011401	CARHR132970	g51715, g37271
OG0011402	CARHR103090, CARHR103080	g6352
OG0011403	CARHR132750	g51703
OG0011404	CARHR132660	g51693
OG0011405	CARHR132650	g37248
OG0011406	CARHR132560	g51690
OG0011408	CARHR131930	g51661, g37226
OG0011409	CARHR132030	g37222, g51648
OG0011410	CARHR132330	g38069
OG0011411	CARHR131660	g37197
OG0011412	CARHR131470	g38053
OG0011413	CARHR253450	g40420
OG0011414	CARHR253080	g16068
OG0011415	CARHR252700	g25578
OG0011416	CARHR252670	g25566
OG0011417	CARHR252610	g25558
OG0011418	CARHR254170	g45144
OG0011419	CARHR254250	g45142
OG0011420	CARHR254310	g45141
OG0011421	CARHR254320	g40390
OG0011422	CARHR254370	g40386
OG0011423	CARHR254010	g40401
OG0011424	CARHR112010	g50853
OG0011425	CARHR112020	g50854
OG0011426	CARHR112420	g50867
OG0011427	CARHR112650	g50878, g38523
OG0011428	CARHR112770	g50881
OG0011429	CARHR113220	g50890
OG0011431	CARHR114170, CARHR114180	g50907, g36917
OG0011432	CARHR114610	g36900
OG0011433	CARHR117830	g38391
OG0011434	CARHR116200	g38333
OG0011435	CARHR116030	g38332
OG0011436	CARHR116470	g38337, g51036
OG0011437	CARHR116760	g38349
OG0011438	CARHR117680	g38383
OG0011439	CARHR026980	g50411, g27625
OG0011440	CARHR026970	g27626
OG0011441	CARHR035540	g53740
OG0011442	CARHR035930	g53850
OG0011443	CARHR036000	g1258
OG0011444	CARHR036010	g35950, g53898
OG0011445	CARHR034810	g35910
OG0011446	CARHR035040	g4980, g35928
OG0011447	CARHR240220	g16925
OG0011448	CARHR288350, CARHR263530	g32891
OG0011449	CARHR034060	g50757
OG0011450	CARHR033760	g32766
OG0011451	CARHR033750	g32765
OG0011452	CARHR033550	g32738
OG0011453	CARHR033180	g32705, g50716
OG0011454	CARHR033110	g32692
OG0011455	CARHR032920	g32678
OG0011456	CARHR032740	g50702
OG0011457	CARHR260630	g40268
OG0011458	CARHR259410	g40211
OG0011459	CARHR259940	g40237
OG0011460	CARHR260020	g40243
OG0011461	CARHR261030	g25839
OG0011462	CARHR256210	g40311
OG0011463	CARHR255950	g40325
OG0011464	CARHR255850	g40332
OG0011465	CARHR255780, CARHR262530	g42686
OG0011466	CARHR255480	g40349
OG0011467	CARHR255180	g40369
OG0011468	CARHR255160	g40370
OG0011469	CARHR193910	g4892
OG0011470	CARHR193800	g29095
OG0011471	CARHR193750	g41433
OG0011472	CARHR193640	g29107
OG0011473	CARHR186980	g4857
OG0011474	CARHR186460	g4803
OG0011475	CARHR186170	g10136
OG0011476	CARHR186070	g10146
OG0011477	CARHR186030	g10150
OG0011478	CARHR185880	g4769
OG0011479	CARHR185870, CARHR259100	g4770
OG0011480	CARHR185700	g4715
OG0011481	CARHR185100	g10165
OG0011482	CARHR110520	g13869
OG0011483	CARHR110690	g5929
OG0011484	CARHR110740	g5920
OG0011485	CARHR110900	g5909
OG0011486	CARHR256910	g28320
OG0011487	CARHR111030	g5905
OG0011489	CARHR111140	g5901
OG0011490	CARHR111310	g13845
OG0011491	CARHR053830, CARHR111540	g13839
OG0011492	CARHR143530	g37778
OG0011493	CARHR124900	g52162
OG0011494	CARHR143490	g37777
OG0011495	CARHR143370	g22970
OG0011496	CARHR143110	g37751
OG0011497	CARHR143020	g37745
OG0011498	CARHR142900	g50830
OG0011499	CARHR142860	g37732
OG0011500	CARHR142780	g37726
OG0011501	CARHR142760	g50824
OG0011502	CARHR142690	g50820
OG0011503	CARHR142520	g37715
OG0011504	CARHR142350	g37705
OG0011505	CARHR142110	g37695
OG0011506	CARHR142000	g50792
OG0011507	CARHR141890	g37673, g50786
OG0011508	CARHR141470	g38247
OG0011510	CARHR141170	g52288
OG0011511	CARHR141140	g52285
OG0011512	CARHR141050	g52278
OG0011513	CARHR140870	g37618
OG0011514	CARHR140650	g37612
OG0011515	CARHR140570	g37606
OG0011516	CARHR139850	g52184
OG0011517	CARHR139710	g52169
OG0011518	CARHR139170	g52148
OG0011519	CARHR139140	g52146
OG0011520	CARHR138950	g52130
OG0011521	CARHR138930	g52129
OG0011522	CARHR138270	g37491
OG0011523	CARHR138260	g38206
OG0011524	CARHR138190	g52106
OG0011525	CARHR138180	g37486
OG0011527	CARHR138130	g52095
OG0011528	CARHR138010	g37475, g38198
OG0011529	CARHR137980	g37472
OG0011530	CARHR111470	g5931
OG0011531	CARHR137810	g52079, g48947
OG0011532	CARHR137190	g37436
OG0011533	CARHR137150	g52027
OG0011535	CARHR136850	g37405
OG0011537	CARHR136910	g52006, g37412
OG0011538	CARHR136730	g52001
OG0011539	CARHR136700	g38166
OG0011540	CARHR136670	g37397
OG0011541	CARHR136660	g37394
OG0011542	CARHR136600	g51996
OG0011543	CARHR136520	g37389
OG0011544	CARHR173980	g10871, g40699
OG0011545	CARHR174000	g10872
OG0011546	CARHR174030	g10873
OG0011547	CARHR174040	g10882
OG0011548	CARHR174300	g10900
OG0011549	CARHR075790	g12703
OG0011550	CARHR075890	g7918
OG0011551	CARHR075900	g7917
OG0011552	CARHR076020	g12743, g12694
OG0011553	CARHR076120	g7897
OG0011554	CARHR076230	g7883
OG0011555	CARHR076820	g7856
OG0011556	CARHR077150	g12657
OG0011557	CARHR077230	g12654
OG0011558	CARHR077650	g7818
OG0011559	CARHR077710	g12781
OG0011560	CARHR077820	g7810
OG0011561	CARHR077870	g12620
OG0011562	CARHR078150	g7795
OG0011563	CARHR078300	g12796
OG0011564	CARHR078390	g12795
OG0011565	CARHR078440	g7781
OG0011566	CARHR078630	g7772, g7763
OG0011567	CARHR078910	g7746
OG0011568	CARHR078940	g12591
OG0011569	CARHR079070	g7740
OG0011571	CARHR079520	g7714
OG0011572	CARHR079730	g12861
OG0011573	CARHR080030	g12873
OG0011574	CARHR080120	g12536
OG0011575	CARHR080140	g12877
OG0011576	CARHR062320	g44763
OG0011579	CARHR080890	g7651
OG0011580	CARHR081060	g7642
OG0011581	CARHR081430	g7624
OG0011582	CARHR081500	g12466
OG0011583	CARHR081520	g7621
OG0011584	CARHR081590	g7324, g7615
OG0011585	CARHR081860	g7604, g12449
OG0011586	CARHR082740	g7553
OG0011587	CARHR082810	g12420
OG0011588	CARHR083050	g13000
OG0011589	CARHR083100	g7536, g13001
OG0011590	CARHR083290	g7524, g13011
OG0011591	CARHR083630	g13028
OG0011592	CARHR083680	g12402
OG0011593	CARHR083840	g7493
OG0011594	CARHR083880, CARHR083890	g7490
OG0011595	CARHR084090	g13058
OG0011596	CARHR084380	g7462
OG0011597	CARHR084400	g7460, g13064
OG0011598	CARHR084450	g7457
OG0011599	CARHR129010	g13071
OG0011600	CARHR084740	g13073
OG0011601	CARHR084790	g13081, g7440
OG0011602	CARHR084940	g7433
OG0011603	CARHR085230	g12362
OG0011604	CARHR085310	g12358
OG0011605	CARHR085550	g7401
OG0011607	CARHR085880	g13115, g7387
OG0011608	CARHR086070	g7375
OG0011609	CARHR086220	g12315
OG0011610	CARHR149420, CARHR086430	g7346
OG0011612	CARHR086520	g7342
OG0011613	CARHR086650	g7332
OG0011615	CARHR215410	g7320
OG0011616	CARHR086900	g7312
OG0011617	CARHR086990	g7308
OG0011618	CARHR087120	g7300
OG0011619	CARHR087240	g12269
OG0011620	CARHR087450	g12258
OG0011622	CARHR087760	g13158
OG0011623	CARHR087830	g7255
OG0011624	CARHR087840	g12246
OG0011625	CARHR088570	g7209
OG0011626	CARHR063310	g45834
OG0011628	CARHR089050	g7185
OG0011629	CARHR089210	g12191
OG0011630	CARHR089430	g7165
OG0011631	CARHR089520	g12176
OG0011632	CARHR089660	g12166
OG0011633	CARHR089850	g7135
OG0011634	CARHR089920, CARHR089940	g7131
OG0011635	CARHR090030	g7120
OG0011636	CARHR090160	g7112
OG0011637	CARHR090310	g7100
OG0011638	CARHR090590	g12134
OG0011640	CARHR090890	g7058
OG0011641	CARHR090950, CARHR090960	g7053
OG0011642	CARHR091230	g13251
OG0011643	CARHR091420	g7033
OG0011644	CARHR091570	g7015
OG0011645	CARHR092100	g6989
OG0011646	CARHR092170	g12064
OG0011647	CARHR092990	g12037
OG0011648	CARHR093270	g6913
OG0011649	CARHR093530, CARHR038310	g12018
OG0011650	CARHR093580	g6889
OG0011651	CARHR093620	g12014
OG0011652	CARHR093710	g12010
OG0011653	CARHR093740	g12008, g6880
OG0011654	CARHR093900	g12003
OG0011655	CARHR094010	g6861
OG0011656	CARHR094120	g13317, g11993
OG0011657	CARHR174950, CARHR263320, CARHR263260, CARHR263300, CARHR263310, CARHR263340, CARHR263270, CARHR263290	g46708, g51162, g47540
OG0011658	CARHR143920	g10802
OG0011659	CARHR094350	g6847
OG0011660	CARHR094360	g6846
OG0011661	CARHR094590	g6822
OG0011662	CARHR094820	g13336
OG0011663	CARHR094930	g13339
OG0011664	CARHR095160	g6779
OG0011665	CARHR095440	g13351
OG0011666	CARHR095980	g6743
OG0011667	CARHR096100	g6740
OG0011669	CARHR097110	g6684
OG0011670	CARHR097160	g11874, g6682
OG0011671	CARHR265820	g41242
OG0011672	CARHR262610	g46690
OG0011673	CARHR262630	g16889
OG0011674	CARHR262830	g46700
OG0011675	CARHR262930	g46701
OG0011676	CARHR262960	g46702
OG0011677	CARHR263640	g46724
OG0011678	CARHR263780	g18085
OG0011679	CARHR291790	g46732
OG0011680	CARHR214080	g46735
OG0011681	CARHR213910	g46741
OG0011682	CARHR214970	g46777
OG0011683	CARHR215720	g16743
OG0011684	CARHR216000	g46834
OG0011685	CARHR216130	g16734
OG0011686	CARHR291780	g10300
OG0011687	CARHR099730	g6509
OG0011688	CARHR099510	g6521
OG0011689	CARHR099490	g6524
OG0011690	CARHR099160	g6544
OG0011691	CARHR099120	g6547
OG0011692	CARHR106290	g13703
OG0011693	CARHR099010	g13453
OG0011694	CARHR098950	g6556
OG0011695	CARHR098900	g13447
OG0011696	CARHR165870	g6560
OG0011698	CARHR098390	g6582, g11818
OG0011699	CARHR058260	g44994
OG0011700	CARHR098190	g13415
OG0011701	CARHR098080	g11836
OG0011702	CARHR097800	g13400
OG0011703	CARHR097610	g6635
OG0011704	CARHR097570	g11861
OG0011705	CARHR025950	g32194
OG0011706	CARHR238290	g23408
OG0011707	CARHR238160	g23420
OG0011708	CARHR238050	g47730
OG0011710	CARHR058490	g41881
OG0011711	CARHR058420	g18052
OG0011712	CARHR057900	g45040
OG0011713	CARHR057910	g45039
OG0011714	CARHR056280	g45128
OG0011715	CARHR057060	g45087
OG0011716	CARHR249560, CARHR055590	g43836
OG0011717	CARHR055790	g1685
OG0011718	CARHR056030	g1691
OG0011719	CARHR284480	g43906
OG0011720	CARHR284430	g41128
OG0011721	CARHR193990	g4896, g29081
OG0011722	CARHR194320	g29069, g4912
OG0011723	CARHR194410	g29063
OG0011724	CARHR194580	g29044
OG0011725	CARHR194750	g41475
OG0011726	CARHR185160	g4729, g10168
OG0011728	CARHR182130	g10193
OG0011729	CARHR183330	g18498
OG0011730	CARHR162230	g2412
OG0011731	CARHR162160	g11330
OG0011732	CARHR161890	g2424
OG0011733	CARHR161860	g2427
OG0011734	CARHR161790	g2432
OG0011735	CARHR161770	g19279
OG0011736	CARHR161670	g2437
OG0011737	CARHR161590	g11338
OG0011739	CARHR212600	g16765
OG0011740	CARHR161320	g2461
OG0011742	CARHR161090	g2470
OG0011743	CARHR161080	g19307
OG0011744	CARHR000160	g49275
OG0011746	CARHR000430	g49297
OG0011747	CARHR000540	g26863
OG0011748	CARHR000720	g26871
OG0011749	CARHR000860	g26872
OG0011750	CARHR000870	g30741, g26873
OG0011751	CARHR000890	g49320
OG0011752	CARHR000910	g49322
OG0011753	CARHR000990	g49325
OG0011753	CARHR000980	g49324
OG0011754	CARHR001120	g30749
OG0011755	CARHR001180	g49335
OG0011756	CARHR001200	g49337, g30758
OG0011757	CARHR001270	g30760
OG0011758	CARHR001480	g49356
OG0011759	CARHR001750	g49368
OG0011760	CARHR001790	g49376
OG0011761	CARHR001960	g30780
OG0011762	CARHR001980	g49383
OG0011763	CARHR002030	g49386
OG0011764	CARHR002290	g25022
OG0011765	CARHR002330	g30803
OG0011766	CARHR002490	g49405
OG0011767	CARHR002950	g49423
OG0011768	CARHR003110	g49429
OG0011769	CARHR003120	g30840
OG0011770	CARHR003620	g30864
OG0011771	CARHR003690	g30867
OG0011772	CARHR003760	g30870
OG0011774	CARHR003800	g26937
OG0011775	CARHR004070	g26945
OG0011776	CARHR004220	g49465
OG0011777	CARHR004240	g30900
OG0011778	CARHR004310	g26949, g30897
OG0011779	CARHR205340	g49497
OG0011780	CARHR004970	g30933
OG0011781	CARHR004840	g49505
OG0011782	CARHR054170	g49507
OG0011783	CARHR005330	g30953
OG0011784	CARHR005470	g30964, g49524
OG0011785	CARHR005820	g26972, g49540
OG0011786	CARHR006030	g49545
OG0011787	CARHR006070	g31001
OG0011788	CARHR006200	g26986
OG0011789	CARHR006700	g31040
OG0011790	CARHR006820	g26996
OG0011791	CARHR231810, CARHR257540	g47507
OG0011792	CARHR006950	g31051
OG0011793	CARHR007050, CARHR214510	g31058
OG0011794	CARHR007550	g27014
OG0011795	CARHR007740	g31096
OG0011796	CARHR101410	g11675
OG0011797	CARHR007920	g31106
OG0011798	CARHR008380	g49676
OG0011799	CARHR008450	g31125
OG0011800	CARHR008610	g31133
OG0011801	CARHR265130	g41208
OG0011802	CARHR008670	g31136
OG0011803	CARHR008730	g31139
OG0011804	CARHR008760, CARHR086610	g49655
OG0011805	CARHR008860	g31151
OG0011806	CARHR009020	g31161
OG0011807	CARHR009980	g31227
OG0011808	CARHR009180	g31168
OG0011809	CARHR009440	g31182
OG0011810	CARHR009520	g49625
OG0011811	CARHR009540	g49623
OG0011812	CARHR009730	g49699
OG0011813	CARHR009920	g31224
OG0011814	CARHR010160	g27103
OG0011815	CARHR010670	g31257
OG0011816	CARHR234710	g17105
OG0011817	CARHR010910	g27126
OG0011818	CARHR011120	g31284
OG0011820	CARHR011220	g31295
OG0011821	CARHR011570	g27151
OG0011822	CARHR011750	g31318
OG0011823	CARHR012130	g49781
OG0011824	CARHR012270	g31347
OG0011825	CARHR012280	g31348
OG0011826	CARHR012380	g31350
OG0011827	CARHR012420	g31353
OG0011828	CARHR012440	g27183
OG0011829	CARHR012530	g31370
OG0011830	CARHR012630	g31377
OG0011831	CARHR012800	g31389
OG0011832	CARHR013060	g27194
OG0011834	CARHR013560	g49870
OG0011835	CARHR013680	g31449
OG0011836	CARHR013690	g31450
OG0011837	CARHR013750	g31453
OG0011839	CARHR013990	g31483
OG0011840	CARHR014200	g31480
OG0011841	CARHR014290	g49899
OG0011842	CARHR014300	g31484
OG0011843	CARHR015240	g49918
OG0011844	CARHR015260	g49919
OG0011845	CARHR015300	g31551
OG0011846	CARHR015650	g49931, g31576
OG0011847	CARHR015700	g31578
OG0011848	CARHR015740	g31580
OG0011849	CARHR016090	g31604
OG0011850	CARHR016160	g49945
OG0011851	CARHR016350	g31620
OG0011852	CARHR016570	g27335, g27742, g31633
OG0011853	CARHR016790	g27339, g31645
OG0011854	CARHR016890	g49970
OG0011855	CARHR017180	g49980
OG0011856	CARHR017230	g31664
OG0011857	CARHR017340	g49981
OG0011858	CARHR017780	g31687
OG0011859	CARHR017800	g49994
OG0011860	CARHR017960	g31699
OG0011861	CARHR018300	g31721
OG0011862	CARHR018390	g27394
OG0011863	CARHR018420	g31732
OG0011864	CARHR018460	g31735
OG0011865	CARHR018540	g31739
OG0011866	CARHR018740	g50033
OG0011867	CARHR019040	g50042, g31774
OG0011868	CARHR019050	g31775, g27404
OG0011870	CARHR019830	g31829
OG0011871	CARHR020070	g31856, g50088
OG0011872	CARHR020090	g31859
OG0011873	CARHR020140	g31865
OG0011874	CARHR020430	g50112
OG0011875	CARHR020500	g31892
OG0011876	CARHR020560	g50116
OG0011877	CARHR020830	g27457
OG0011878	CARHR020890	g31918
OG0011879	CARHR020930	g50141
OG0011880	CARHR021040	g27462, g31941
OG0011881	CARHR021060	g27464
OG0011883	CARHR021210	g27468
OG0011884	CARHR021220	g27469
OG0011885	CARHR021260	g31949
OG0011887	CARHR022050	g32002, g50208
OG0011888	CARHR023030	g27526
OG0011889	CARHR222800	g24356, g2667
OG0011891	CARHR184830	g38411
OG0011892	CARHR023240	g27537
OG0011893	CARHR023290	g50264
OG0011894	CARHR291110	g45932, g44645
OG0011895	CARHR216690	g25122
OG0011897	CARHR286600	g4296
OG0011898	CARHR064460	g45910
OG0011899	CARHR064330	g45897
OG0011900	CARHR064280	g45890
OG0011902	CARHR063640	g45856
OG0011903	CARHR063330	g45836
OG0011904	CARHR147180, CARHR157540, CARHR163470, CARHR032140	g32636
OG0011905	CARHR115660	g38324
OG0011906	CARHR048110	g40844
OG0011907	CARHR048660	g44243
OG0011908	CARHR048670	g40867
OG0011909	CARHR048900	g44240
OG0011910	CARHR048960, CARHR289620, CARHR050440	g44239
OG0011911	CARHR049130	g44236
OG0011912	CARHR049570	g40920
OG0011913	CARHR049730, CARHR049660, CARHR049770, CARHR049650	g44218
OG0011914	CARHR049820	g44214
OG0011915	CARHR050410	g40935
OG0011916	CARHR050540	g40939
OG0011917	CARHR050570	g44196
OG0011918	CARHR050670	g44188
OG0011919	CARHR103570	g11603
OG0011921	CARHR052050	g40984
OG0011922	CARHR051740	g41002
OG0011923	CARHR052450	g41017
OG0011924	CARHR052670	g41025
OG0011925	CARHR052760	g44121
OG0011926	CARHR052780	g41031
OG0011927	CARHR053070	g44103
OG0011928	CARHR053180	g41043
OG0011929	CARHR053240	g41039, g41037
OG0011930	CARHR053410	g44094
OG0011932	CARHR053810	g36042, g47810, g47807, g893
OG0011933	CARHR054480	g44020
OG0011934	CARHR049350, CARHR055040	g43987
OG0011935	CARHR055170	g41112
OG0011936	CARHR172220, CARHR289840	g41121
OG0011937	CARHR289830	g43920, g43954
OG0011938	CARHR046790	g40820
OG0011939	CARHR046760	g40821
OG0011940	CARHR046450	g40760
OG0011941	CARHR046390	g40754
OG0011942	CARHR046380	g40753
OG0011943	CARHR046290	g40741
OG0011944	CARHR046280	g40739
OG0011945	CARHR175340	g40632
OG0011946	CARHR175050	g10941
OG0011947	CARHR280530	g18679
OG0011948	CARHR175000	g10939
OG0011949	CARHR174890	g40639
OG0011950	CARHR231740	g47502
OG0011951	CARHR174810	g40642
OG0011952	CARHR173680	g10851, g40717
OG0011953	CARHR173650	g40719
OG0011954	CARHR173600	g10843
OG0011955	CARHR173560	g40725
OG0011956	CARHR025420	g50365
OG0011957	CARHR286860	g46931
OG0011958	CARHR252040	g40481, g25523
OG0011959	CARHR252150	g40474
OG0011960	CARHR115470	g36841
OG0011961	CARHR252480	g40461
OG0011962	CARHR237220	g23473
OG0011963	CARHR237800	g47716
OG0011964	CARHR222530	g24389
OG0011965	CARHR261980	g16856
OG0011966	CARHR134570	g51809
OG0011967	CARHR222590	g47142
OG0011968	CARHR037910	g36301, g54069
OG0011969	CARHR038020	g54076
OG0011970	CARHR038040	g36323
OG0011971	CARHR024290	g50306
OG0011972	CARHR038150	g54083
OG0011973	CARHR284500	g54084
OG0011974	CARHR038970	g36371
OG0011975	CARHR117530	g50993
OG0011976	CARHR068210	g46172
OG0011977	CARHR143600	g18384
OG0011978	CARHR293940	g19274, g19268
OG0011979	CARHR294050	g12981
OG0011980	CARHR294070	g18374
OG0011981	CARHR294100	g18371
OG0011982	CARHR294170	g18364
OG0011983	CARHR294450, CARHR053140, CARHR053160	g18333
OG0011984	CARHR247710	g22681
OG0011985	CARHR247700	g18312
OG0011988	CARHR247340	g22704
OG0011989	CARHR247320	g22705
OG0011990	CARHR247040	g22724
OG0011991	CARHR246430	g22791
OG0011992	CARHR246340	g18289
OG0011993	CARHR246160	g22809
OG0011994	CARHR245980	g47993
OG0011996	CARHR245890	g22829
OG0011997	CARHR245860	g22831
OG0011998	CARHR245590	g22855
OG0011999	CARHR245480	g18268
OG0012000	CARHR245470	g18267
OG0012001	CARHR245440	g22878
OG0012002	CARHR245420	g22879
OG0012003	CARHR245300	g22886
OG0012004	CARHR245140	g22900
OG0012005	CARHR245060	g22908
OG0012006	CARHR245050	g22909
OG0012007	CARHR047390	g22915
OG0012008	CARHR244710	g22933
OG0012009	CARHR244580	g22948
OG0012010	CARHR244520	g22950
OG0012011	CARHR241600	g23175
OG0012012	CARHR118310	g38399
OG0012013	CARHR243800	g23000
OG0012014	CARHR243240	g23039
OG0012015	CARHR243180	g47898
OG0012016	CARHR243090	g23045
OG0012017	CARHR242430	g18206
OG0012018	CARHR242510	g23108
OG0012019	CARHR242530	g23115
OG0012020	CARHR242540	g47874
