Orthogroup	Cardamine_hirsuta	Cardamine_glauca
OG0007696	CARHR225280	Cg001G0217100
OG0007697	CARHR225140	Cg001G0218400
OG0007698	CARHR224840	Cg001G0221100
OG0007699	CARHR224790	Cg001G0221600
OG0007700	CARHR224690	Cg001G0222300
OG0007701	CARHR224560	Cg001G0224100
OG0007702	CARHR224540	Cg001G0224300
OG0007703	CARHR224440	Cg001G0225400
OG0007704	CARHR224420	Cg001G0225600
OG0007705	CARHR224350	Cg001G0226300
OG0007706	CARHR224030	Cg001G0228900
OG0007707	CARHR175420, CARHR175430	Cg008G2972300
OG0007708	CARHR160740	Cg002G0516800
OG0007709	CARHR160690	Cg002G0517200
OG0007710	CARHR160670	Cg002G0517300
OG0007711	CARHR160610	Cg002G0517900
OG0007712	CARHR160370	Cg002G0519900
OG0007713	CARHR160350	Cg002G0520100
OG0007714	CARHR230980	Cg001G0167700
OG0007715	CARHR230840	Cg001G0168900
OG0007716	CARHR265430	Cg003G0907400
OG0007717	CARHR265410	Cg003G0907200
OG0007718	CARHR265300	Cg003G0906500
OG0007719	CARHR264540	Cg003G0898800
OG0007720	CARHR150020, CARHR264160	Cg003G0896300
OG0007722	CARHR257290	Cg003G0890400
OG0007723	CARHR257360	Cg003G0889000
OG0007724	CARHR103980	Cg004G1353000
OG0007726	CARHR105960	Cg004G1391700
OG0007727	CARHR106200	Cg004G1394600
OG0007728	CARHR106560	Cg004G1398100
OG0007729	CARHR106850	Cg004G1401100
OG0007730	CARHR107200, CARHR107170	Cg004G1403900
OG0007731	CARHR107360	Cg004G1405100
OG0007733	CARHR231500	Cg001G0163200
OG0007734	CARHR231360	Cg001G0164500
OG0007735	CARHR231380	Cg001G0164200
OG0007736	CARHR231120	Cg001G0166500
OG0007737	CARHR230820	Cg001G0169100
OG0007738	CARHR229970	Cg001G0174900
OG0007739	CARHR229910	Cg001G0175400
OG0007740	CARHR229690	Cg001G0176900
OG0007741	CARHR229430	Cg001G0179100
OG0007742	CARHR229220	Cg001G0180900
OG0007743	CARHR229140	Cg001G0181500
OG0007744	CARHR046310	Cg007G2258100
OG0007745	CARHR226750	Cg001G0201600
OG0007746	CARHR226820	Cg001G0201000
OG0007747	CARHR226980	Cg001G0199900
OG0007748	CARHR227100	Cg001G0199000
OG0007749	CARHR251100	Cg014G3028500, Cg003G0726200
OG0007750	CARHR227150	Cg001G0198500
OG0007751	CARHR227280	Cg001G0197200
OG0007752	CARHR228130	Cg001G0189800
OG0007753	CARHR228400	Cg001G0187400
OG0007754	CARHR228510	Cg001G0186100
OG0007755	CARHR195210	Cg008G2743000
OG0007756	CARHR281030	Cg003G1062600
OG0007757	CARHR260430	Cg003G0786200
OG0007758	CARHR284720	Cg008G2917300, Cg011G3013700
OG0007759	CARHR181560	Cg008G2901800
OG0007760	CARHR222820	Cg001G0240500
OG0007761	CARHR223130	Cg001G0238200
OG0007762	CARHR223320	Cg001G0236600
OG0007763	CARHR223410	Cg001G0235900
OG0007764	CARHR223450	Cg001G0235400
OG0007765	CARHR081100	Cg004G1129600, Cg004G1129200
OG0007766	CARHR075040	Cg004G1072400
OG0007767	CARHR075400	Cg004G1076200
OG0007768	CARHR075490	Cg004G1077100
OG0007769	CARHR075500	Cg004G1077200
OG0007770	CARHR075520	Cg004G1077400
OG0007771	CARHR281060	Cg003G1063000
OG0007772	CARHR281320	Cg003G1065700
OG0007773	CARHR281390	Cg003G1066200
OG0007774	CARHR281420	Cg003G1066500
OG0007775	CARHR160990	Cg002G0514700
OG0007776	CARHR291700	Cg002G0398200
OG0007777	CARHR291740	Cg002G0399000
OG0007778	CARHR173490	Cg002G0399400
OG0007779	CARHR173230	Cg002G0401400
OG0007781	CARHR172750	Cg002G0405700
OG0007782	CARHR172520	Cg002G0407800
OG0007783	CARHR172510	Cg002G0407900
OG0007784	CARHR172450	Cg002G0408600
OG0007785	CARHR172420	Cg002G0408900
OG0007786	CARHR172280	Cg002G0410400
OG0007787	CARHR172100	Cg002G0412400
OG0007788	CARHR172070	Cg002G0412700
OG0007789	CARHR171920	Cg002G0414200
OG0007790	CARHR171850	Cg002G0415100
OG0007791	CARHR171810	Cg002G0415600
OG0007792	CARHR171610	Cg002G0417000
OG0007793	CARHR171570	Cg002G0417400
OG0007794	CARHR171530	Cg002G0417800
OG0007796	CARHR170960	Cg002G0422700
OG0007797	CARHR170700	Cg002G0424400
OG0007798	CARHR170520	Cg002G0426200
OG0007799	CARHR170420	Cg002G0427000
OG0007800	CARHR138940	Cg005G1491700
OG0007801	CARHR170080	Cg002G0430200
OG0007802	CARHR170040	Cg002G0430700
OG0007803	CARHR169910	Cg002G0431600
OG0007804	CARHR169890	Cg002G0431800
OG0007805	CARHR169790	Cg002G0432700
OG0007806	CARHR138440	Cg005G1496300, Cg008G2873700
OG0007807	CARHR169510	Cg002G0435500
OG0007808	CARHR169430	Cg002G0436300
OG0007809	CARHR169260	Cg002G0436900
OG0007810	CARHR169250	Cg002G0437000
OG0007811	CARHR169150	Cg002G0437800
OG0007812	CARHR169090	Cg002G0438400
OG0007813	CARHR169020	Cg002G0439200
OG0007814	CARHR168530	Cg002G0442800
OG0007815	CARHR258210	Cg003G0829000, Cg003G0876900
OG0007817	CARHR167900	Cg002G0448100
OG0007818	CARHR167950	Cg002G0448600
OG0007819	CARHR167310	Cg002G0452700
OG0007820	CARHR167150	Cg002G0454400
OG0007821	CARHR167140	Cg002G0454500
OG0007822	CARHR166600	Cg002G0460000
OG0007823	CARHR166350	Cg002G0462700
OG0007824	CARHR183830	Cg008G2875800
OG0007825	CARHR163150, CARHR165560	Cg002G0470900
OG0007826	CARHR166120	Cg002G0464300
OG0007827	CARHR165910	Cg002G0467200
OG0007828	CARHR165470	Cg002G0471500
OG0007829	CARHR164590	Cg002G0480300
OG0007830	CARHR164540	Cg002G0480700
OG0007831	CARHR164370	Cg002G0482400
OG0007832	CARHR164350	Cg002G0482600
OG0007833	CARHR164310	Cg002G0483000
OG0007834	CARHR164250	Cg002G0483500
OG0007835	CARHR164240	Cg002G0483600
OG0007837	CARHR164220	Cg002G0483900
OG0007838	CARHR164010	Cg002G0485800
OG0007839	CARHR012770	Cg006G2138700
OG0007840	CARHR163810	Cg002G0487900
OG0007841	CARHR163680	Cg002G0488700
OG0007842	CARHR163550	Cg002G0490100
OG0007843	CARHR163440	Cg002G0491200
OG0007844	CARHR162980	Cg002G0496000
OG0007845	CARHR162860	Cg002G0497700
OG0007846	CARHR162610	Cg002G0501000
OG0007847	CARHR267090	Cg003G0924400
OG0007849	CARHR266690	Cg003G0919400, Cg007G2448900
OG0007850	CARHR266640	Cg003G0918600
OG0007852	CARHR266540	Cg003G0917700
OG0007853	CARHR266330	Cg003G0916400
OG0007854	CARHR266320	Cg003G0916300
OG0007855	CARHR290730	Cg001G0244800
OG0007856	CARHR100660	Cg004G1316000
OG0007857	CARHR100920	Cg004G1317600
OG0007858	CARHR100930	Cg004G1317700
OG0007859	CARHR101460	Cg004G1321400
OG0007860	CARHR102100	Cg004G1326900
OG0007861	CARHR102760	Cg004G1334700
OG0007862	CARHR103860	Cg004G1352000
OG0007863	CARHR058950	Cg007G2432800
OG0007864	CARHR058970	Cg007G2433100
OG0007865	CARHR059440	Cg007G2436800
OG0007866	CARHR059590, CARHR059600	Cg007G2438200
OG0007867	CARHR059680	Cg007G2438900
OG0007868	CARHR059690	Cg007G2439000
OG0007869	CARHR059860	Cg007G2440300
OG0007871	CARHR186950	Cg008G2820600
OG0007872	CARHR058050	Cg007G2440900
OG0007873	CARHR059930	Cg007G2441100
OG0007874	CARHR059950	Cg007G2441300
OG0007875	CARHR060030	Cg007G2441800
OG0007876	CARHR060170	Cg007G2442900
OG0007877	CARHR060300	Cg007G2444100
OG0007879	CARHR060410	Cg007G2445000
OG0007880	CARHR026490	Cg006G2005800
OG0007881	CARHR060650	Cg007G2447300
OG0007882	CARHR055340, CARHR060980	Cg007G2451200
OG0007883	CARHR061080	Cg007G2452000
OG0007884	CARHR061180	Cg007G2452500
OG0007885	CARHR109110	Cg004G1421500
OG0007886	CARHR178080	Cg008G2950800
OG0007887	CARHR109250	Cg004G1422800
OG0007888	CARHR109340	Cg004G1423800
OG0007889	CARHR109660	Cg004G1428700
OG0007890	CARHR144980, CARHR215280	Cg002G0684800
OG0007891	CARHR292530	Cg002G0635700
OG0007892	CARHR110050	Cg004G1433400
OG0007893	CARHR136330	Cg005G1518000
OG0007894	CARHR136270	Cg005G1518600
OG0007895	CARHR136220	Cg005G1519100
OG0007896	CARHR136180	Cg005G1519500
OG0007897	CARHR161330	Cg002G0511700
OG0007898	CARHR135880	Cg005G1522300
OG0007899	CARHR135820	Cg005G1523400
OG0007900	CARHR135650	Cg005G1525200
OG0007901	CARHR135580	Cg005G1526000
OG0007902	CARHR135210	Cg005G1529700
OG0007903	CARHR135170	Cg005G1529900
OG0007904	CARHR135140	Cg005G1530100
OG0007905	CARHR135050	Cg005G1530900
OG0007906	CARHR134930	Cg005G1532000
OG0007908	CARHR134430	Cg005G1536500
OG0007909	CARHR134340	Cg005G1537400
OG0007910	CARHR134230	Cg005G1538500
OG0007911	CARHR134220	Cg005G1538600
OG0007912	CARHR133810	Cg005G1541800
OG0007913	CARHR081250	Cg004G1130900
OG0007914	CARHR133570	Cg005G1543300
OG0007915	CARHR133530	Cg005G1543600
OG0007916	CARHR133480	Cg005G1544200
OG0007917	CARHR133450	Cg005G1544500
OG0007918	CARHR133440	Cg005G1544600
OG0007919	CARHR133430	Cg005G1544700
OG0007920	CARHR133360	Cg005G1545300
OG0007921	CARHR026360	Cg006G2006900
OG0007922	CARHR132910	Cg005G1549600
OG0007923	CARHR132840	Cg005G1550200
OG0007924	CARHR132550	Cg005G1553000
OG0007925	CARHR132430	Cg005G1554400
OG0007926	CARHR084510, CARHR286790	Cg004G1159300
OG0007927	CARHR131780	Cg005G1556000
OG0007928	CARHR131790	Cg005G1556100
OG0007929	CARHR131870	Cg005G1556700
OG0007930	CARHR132190	Cg005G1559600
OG0007931	CARHR132390	Cg005G1561600
OG0007932	CARHR131620	Cg005G1562600
OG0007933	CARHR131590	Cg005G1562900
OG0007934	CARHR131430, CARHR131440	Cg005G1564300
OG0007935	CARHR253670	Cg003G0748700
OG0007936	CARHR253560	Cg003G0747600
OG0007937	CARHR143960	Cg002G0693800
OG0007938	CARHR253060	Cg003G0743400
OG0007939	CARHR253030	Cg003G0743100
OG0007940	CARHR252870	Cg003G0741400, Cg003G0855800
OG0007941	CARHR253790	Cg003G0749500
OG0007942	CARHR112390	Cg005G1774200
OG0007943	CARHR112910	Cg005G1770700
OG0007944	CARHR113260	Cg005G1767500
OG0007945	CARHR113590	Cg005G1765000
OG0007946	CARHR113740	Cg005G1763300
OG0007947	CARHR113820	Cg005G1762700
OG0007948	CARHR114000	Cg005G1761500
OG0007949	CARHR026760	Cg006G2003500
OG0007950	CARHR114050	Cg005G1761000
OG0007951	CARHR114190	Cg005G1760000
OG0007952	CARHR114200	Cg005G1759900
OG0007953	CARHR114370	Cg005G1757700
OG0007954	CARHR292950	Cg005G1756400
OG0007955	CARHR292990	Cg005G1755600
OG0007956	CARHR184840	Cg005G1752100
OG0007957	CARHR184690	Cg005G1750200
OG0007958	CARHR118200	Cg005G1748200
OG0007959	CARHR287340	Cg005G1716000
OG0007960	CARHR115820	Cg005G1728500
OG0007961	CARHR115080	Cg005G1712000
OG0007962	CARHR117630	Cg005G1746600
OG0007963	CARHR115490	Cg005G1722200
OG0007964	CARHR231960	Cg001G0158100
OG0007965	CARHR231950	Cg001G0158200
OG0007966	CARHR231720	Cg001G0160800
OG0007967	CARHR035520	Cg006G1884900
OG0007968	CARHR035660	Cg006G1879500
OG0007969	CARHR035790	Cg006G1876700
OG0007970	CARHR036060	Cg006G1869200
OG0007971	CARHR036100	Cg006G1869800
OG0007972	CARHR034560	Cg006G1910400
OG0007973	CARHR034440	Cg006G1910900
OG0007974	CARHR034220	Cg006G1913400
OG0007975	CARHR033930	Cg006G1922000
OG0007976	CARHR033730	Cg006G1924900
OG0007977	CARHR033630	Cg006G1925900
OG0007978	CARHR033380	Cg006G1927500
OG0007979	CARHR033200	Cg006G1933300
OG0007980	CARHR033170	Cg006G1933500
OG0007981	CARHR260830	Cg003G0782500
OG0007982	CARHR260810	Cg003G0782600
OG0007984	CARHR256400	Cg003G0774300
OG0007985	CARHR255830	Cg003G0767300
OG0007986	CARHR215800	Cg001G0330800
OG0007987	CARHR254710	Cg003G0756500
OG0007988	CARHR254060	Cg004G1399200, Cg003G0751900
OG0007989	CARHR193940	Cg008G2755100
OG0007990	CARHR193900	Cg008G2755500
OG0007991	CARHR193830	Cg008G2756100
OG0007992	CARHR193680	Cg008G2757600
OG0007993	CARHR193620	Cg008G2758100
OG0007994	CARHR187140	Cg008G2818800
OG0007995	CARHR187060	Cg008G2819500
OG0007996	CARHR186680	Cg008G2823200
OG0007997	CARHR110700	Cg004G1439100
OG0007998	CARHR110850	Cg004G1440300
OG0007999	CARHR111040	Cg004G1442100
OG0008000	CARHR143520	Cg005G1448300
OG0008001	CARHR143420	Cg005G1449100
OG0008002	CARHR143250	Cg005G1450900
OG0008003	CARHR256290	Cg003G0773500
OG0008004	CARHR142810	Cg005G1455100
OG0008005	CARHR142740	Cg005G1455900
OG0008006	CARHR142660	Cg005G1456900
OG0008007	CARHR141350	Cg005G1468500
OG0008008	CARHR141330	Cg005G1468700
OG0008009	CARHR141310	Cg005G1468800
OG0008010	CARHR141290	Cg005G1469100
OG0008012	CARHR141190	Cg005G1470000
OG0008013	CARHR141100	Cg005G1470700
OG0008014	CARHR140900	Cg005G1472700
OG0008015	CARHR140590	Cg005G1475500
OG0008016	CARHR140090	Cg005G1481000
OG0008017	CARHR140050	Cg005G1481200
OG0008018	CARHR139860	Cg005G1483200
OG0008019	CARHR139600	Cg005G1485800
OG0008020	CARHR139220	Cg005G1489100
OG0008021	CARHR139210	Cg005G1489200
OG0008022	CARHR139200	Cg005G1489300
OG0008023	CARHR139080	Cg005G1490600
OG0008024	CARHR138680	Cg005G1494200
OG0008025	CARHR138080	Cg005G1499600
OG0008026	CARHR137950	Cg005G1501100
OG0008027	CARHR137240	Cg005G1508800
OG0008028	CARHR137180, CARHR228030	Cg005G1509400
OG0008029	CARHR137050	Cg005G1510700
OG0008030	CARHR136880	Cg005G1512300
OG0008031	CARHR136510	Cg005G1516400
OG0008032	CARHR136470	Cg005G1516800
OG0008033	CARHR174540	Cg008G2978300
OG0008034	CARHR174130	Cg008G2981900
OG0008035	CARHR174460	Cg008G2979400
OG0008036	CARHR075740	Cg004G1079100
OG0008037	CARHR075760	Cg004G1079300
OG0008038	CARHR075840	Cg004G1079800
OG0008039	CARHR075970	Cg004G1081100
OG0008040	CARHR076110	Cg004G1082900
OG0008041	CARHR199850	Cg008G2699600
OG0008042	CARHR076580	Cg004G1087200
OG0008043	CARHR076900	Cg004G1090600
OG0008044	CARHR077080	Cg004G1092400
OG0008045	CARHR077170	Cg004G1093200
OG0008046	CARHR077460	Cg004G1095700
OG0008047	CARHR077700	Cg004G1098000
OG0008048	CARHR077770	Cg004G1098700
OG0008049	CARHR078130	Cg004G1101200
OG0008050	CARHR078160	Cg004G1101700, Cg004G1111600
OG0008051	CARHR078200	Cg004G1102100
OG0008052	CARHR078220	Cg004G1102300
OG0008053	CARHR078650	Cg004G1105300
OG0008054	CARHR079040	Cg004G1108500
OG0008055	CARHR079220	Cg004G1110200
OG0008056	CARHR079410	Cg004G1112300
OG0008057	CARHR079460	Cg004G1112900
OG0008058	CARHR079670	Cg004G1115100
OG0008059	CARHR079720	Cg004G1115600
OG0008060	CARHR079850	Cg004G1116400
OG0008061	CARHR079910	Cg004G1116900
OG0008062	CARHR080420	Cg004G1121900
OG0008063	CARHR080470	Cg004G1122700
OG0008064	CARHR080520	Cg004G1123200
OG0008065	CARHR080640	Cg004G1124400
OG0008066	CARHR082090	Cg004G1138600
OG0008067	CARHR081140	Cg004G1130000
OG0008068	CARHR081150	Cg004G1130100
OG0008069	CARHR081260	Cg004G1131000
OG0008071	CARHR082470	Cg004G1142100
OG0008072	CARHR082910	Cg004G1145900
OG0008074	CARHR083340	Cg004G1149700
OG0008075	CARHR083520	Cg004G1151300
OG0008076	CARHR083430	Cg004G1150600
OG0008077	CARHR083470	Cg004G1150900
OG0008078	CARHR083570	Cg004G1151800
OG0008079	CARHR083910	Cg004G1154700
OG0008080	CARHR083970	Cg004G1155100
OG0008081	CARHR084170	Cg004G1156800
OG0008082	CARHR084520	Cg004G1159400
OG0008083	CARHR084600	Cg004G1160200
OG0008084	CARHR084860	Cg004G1163000
OG0008085	CARHR226340	Cg001G0205700
OG0008086	CARHR085050	Cg004G1164500
OG0008087	CARHR085330	Cg004G1167100
OG0008088	CARHR085340	Cg004G1167200
OG0008089	CARHR085470	Cg004G1169200
OG0008090	CARHR085570	Cg004G1170300
OG0008091	CARHR085770	Cg004G1172000
OG0008092	CARHR085840	Cg004G1172900
OG0008093	CARHR086030	Cg004G1174500
OG0008094	CARHR086080	Cg004G1175000
OG0008095	CARHR086090	Cg004G1175100, Cg004G1378100
OG0008096	CARHR086240	Cg004G1177000
OG0008097	CARHR086250	Cg004G1177100
OG0008098	CARHR086350	Cg004G1177900
OG0008099	CARHR086370	Cg004G1178100
OG0008100	CARHR086490	Cg004G1179100
OG0008101	CARHR086500	Cg004G1179200
OG0008102	CARHR086630	Cg004G1180400
OG0008103	CARHR086820	Cg004G1182300
OG0008104	CARHR086860	Cg004G1182700
OG0008105	CARHR086980	Cg004G1183800
OG0008106	CARHR087130	Cg004G1185200
OG0008107	CARHR087150	Cg004G1185400
OG0008108	CARHR087160	Cg004G1185500
OG0008109	CARHR087210	Cg004G1186000
OG0008110	CARHR087500	Cg004G1189000
OG0008111	CARHR087610	Cg004G1189900
OG0008112	CARHR087780	Cg004G1191900
OG0008114	CARHR088090	Cg004G1194500
OG0008115	CARHR088630	Cg004G1199100
OG0008116	CARHR088690	Cg004G1199600
OG0008117	CARHR088780	Cg004G1200400
OG0008118	CARHR088840	Cg004G1201100
OG0008119	CARHR088970	Cg004G1203100
OG0008120	CARHR089150	Cg004G1204500
OG0008121	CARHR265370, CARHR213460, CARHR089500	Cg004G1205200
OG0008122	CARHR089380	Cg004G1206300
OG0008123	CARHR089750	Cg004G1209900
OG0008124	CARHR089830	Cg004G1210600
OG0008125	CARHR090050	Cg004G1212600
OG0008126	CARHR090060	Cg004G1212700
OG0008127	CARHR090550	Cg004G1218800
OG0008128	CARHR090750	Cg004G1221400
OG0008129	CARHR090770	Cg004G1221500
OG0008130	CARHR090850	Cg004G1222100
OG0008131	CARHR090900	Cg004G1222600
OG0008132	CARHR091220	Cg004G1224900
OG0008133	CARHR091360	Cg004G1226200
OG0008134	CARHR091510	Cg004G1227400
OG0008135	CARHR091660	Cg004G1229300
OG0008135	CARHR091650	Cg004G1229200
OG0008136	CARHR091720	Cg004G1230000
OG0008137	CARHR091990	Cg004G1232300
OG0008138	CARHR092310	Cg004G1235400
OG0008139	CARHR092600	Cg004G1238100
OG0008140	CARHR092690	Cg004G1238800
OG0008141	CARHR092780	Cg004G1240000
OG0008142	CARHR092790	Cg004G1240100
OG0008143	CARHR093140	Cg004G1243100
OG0008144	CARHR093150	Cg004G1243200
OG0008146	CARHR093280	Cg004G1245000
OG0008147	CARHR094240	Cg004G1246300
OG0008149	CARHR093700	Cg004G1249400
OG0008150	CARHR093940	Cg004G1251600
OG0008151	CARHR094060	Cg004G1252600
OG0008152	CARHR240440, CARHR053370	Cg001G0077600
OG0008153	CARHR094150	Cg004G1253400
OG0008154	CARHR094250	Cg004G1254300
OG0008155	CARHR094300	Cg004G1254600
OG0008156	CARHR094550	Cg004G1256900
OG0008157	CARHR094670	Cg004G1258200
OG0008158	CARHR094890	Cg004G1260300
OG0008159	CARHR094910	Cg004G1260500
OG0008160	CARHR094980	Cg004G1261300
OG0008161	CARHR245410	Cg001G0031200
OG0008162	CARHR212530	Cg001G0393700
OG0008163	CARHR095850	Cg004G1269300
OG0008164	CARHR223560	Cg001G0233400
OG0008165	CARHR096220, CARHR096210	Cg004G1271800
OG0008167	CARHR096770	Cg004G1276400
OG0008168	CARHR096890	Cg004G1277800
OG0008169	CARHR097020	Cg004G1278800
OG0008170	CARHR097060	Cg004G1279100
OG0008171	CARHR265850	Cg003G0911700
OG0008172	CARHR265590	Cg003G0909100
OG0008173	CARHR265650	Cg003G0909600
OG0008174	CARHR262620	Cg001G0365500
OG0008175	CARHR263670	Cg001G0355700
OG0008176	CARHR215780	Cg001G0331600
OG0008177	CARHR284360	Cg009G2992300, Cg008G2889600
OG0008178	CARHR099670	Cg004G1306300
OG0008179	CARHR099550	Cg004G1305400
OG0008181	CARHR099260	Cg004G1301500
OG0008182	CARHR099000	Cg004G1298100
OG0008183	CARHR098890	Cg004G1296500
OG0008184	CARHR098860	Cg004G1296100
OG0008186	CARHR098600	Cg004G1294100
OG0008187	CARHR098380	Cg004G1291800
OG0008188	CARHR098260	Cg004G1290700
OG0008190	CARHR098040	Cg004G1288000
OG0008191	CARHR098060	Cg004G1288800
OG0008192	CARHR097960	Cg004G1287500
OG0008193	CARHR144180	Cg002G0691500
OG0008194	CARHR097420	Cg004G1282800
OG0008195	CARHR097390	Cg004G1282200
OG0008196	CARHR097370	Cg004G1281900
OG0008197	CARHR238150	Cg001G0100100
OG0008198	CARHR238140	Cg001G0100300, Cg001G0100200
OG0008199	CARHR238110	Cg001G0100600
OG0008200	CARHR238080	Cg001G0100900
OG0008201	CARHR238020	Cg001G0101600
OG0008202	CARHR237990	Cg001G0101900
OG0008203	CARHR237930	Cg001G0102500
OG0008205	CARHR058440	Cg007G2427900, Cg007G2429300
OG0008206	CARHR057840	Cg007G2420200
OG0008207	CARHR119180, CARHR057580	Cg007G2417000
OG0008208	CARHR056150	Cg007G2377400
OG0008209	CARHR054140	Cg007G2321700
OG0008210	CARHR055580	Cg007G2359800
OG0008211	CARHR055770	Cg007G2351800
OG0008212	CARHR055820	Cg007G2349900
OG0008213	CARHR055840	Cg007G2349700
OG0008214	CARHR193950	Cg008G2755000
OG0008215	CARHR194170	Cg008G2752600
OG0008216	CARHR194440	Cg008G2749900
OG0008217	CARHR194510	Cg008G2749200
OG0008218	CARHR194630	Cg008G2747800
OG0008219	CARHR194830	Cg008G2746500
OG0008220	CARHR185120	Cg008G2834200
OG0008222	CARHR182860	Cg008G2850600, Cg008G2866100
OG0008223	CARHR183600	Cg008G2873200
OG0008224	CARHR162260	Cg002G0503500
OG0008225	CARHR162150	Cg002G0504600
OG0008226	CARHR162120	Cg002G0504800
OG0008227	CARHR162020	Cg002G0505600
OG0008228	CARHR161870	Cg002G0507100
OG0008229	CARHR161560	Cg002G0509500
OG0008230	CARHR161380	Cg002G0511300
OG0008232	CARHR161260	Cg002G0512400
OG0008233	CARHR161100	Cg002G0513600
OG0008234	CARHR160750	Cg002G0516700
OG0008235	CARHR000190	Cg006G2255900
OG0008236	CARHR001330	Cg006G2245600
OG0008237	CARHR001760	Cg006G2241600
OG0008238	CARHR001770	Cg006G2241500
OG0008239	CARHR001880	Cg006G2240500
OG0008240	CARHR002200	Cg006G2237600
OG0008241	CARHR002320	Cg006G2236300
OG0008242	CARHR002460	Cg006G2234900
OG0008243	CARHR002510	Cg006G2234400
OG0008244	CARHR002570	Cg006G2233800
OG0008245	CARHR005920, CARHR002620	Cg006G2233400
OG0008246	CARHR002720	Cg006G2233000
OG0008247	CARHR002910	Cg006G2231300
OG0008248	CARHR002930	Cg006G2231100
OG0008249	CARHR002940	Cg006G2231000
OG0008250	CARHR003070	Cg006G2229900
OG0008251	CARHR003150	Cg006G2229100
OG0008252	CARHR003320	Cg006G2227300
OG0008253	CARHR003360	Cg006G2226700
OG0008254	CARHR003520	Cg006G2225200
OG0008255	CARHR231670	Cg001G0161300
OG0008256	CARHR003770	Cg006G2222600
OG0008257	CARHR003900	Cg006G2221200
OG0008258	CARHR003910	Cg006G2221100
OG0008259	CARHR004270	Cg006G2217700
OG0008260	CARHR004450	Cg006G2216000
OG0008261	CARHR004770	Cg006G2213100
OG0008262	CARHR004850	Cg006G2212300
OG0008263	CARHR004880	Cg006G2212000
OG0008264	CARHR004920, CARHR054160, CARHR054150	Cg006G2211500
OG0008265	CARHR004960	Cg006G2211100
OG0008266	CARHR005270	Cg006G2208300
OG0008267	CARHR005310	Cg006G2208000
OG0008268	CARHR005390	Cg006G2206600
OG0008269	CARHR005400	Cg006G2206500
OG0008270	CARHR005510	Cg006G2205000
OG0008271	CARHR005590	Cg006G2204200
OG0008272	CARHR005740	Cg006G2202900
OG0008273	CARHR006020	Cg006G2201100
OG0008274	CARHR006080	Cg006G2200400
OG0008275	CARHR006470	Cg006G2197600
OG0008276	CARHR006490	Cg006G2197500
OG0008277	CARHR006740	Cg006G2194700
OG0008278	CARHR006920	Cg006G2192700
OG0008279	CARHR006940	Cg006G2192500
OG0008280	CARHR007010	Cg006G2191800
OG0008281	CARHR007040	Cg006G2191700
OG0008282	CARHR007450	Cg006G2187300
OG0008283	CARHR007970, CARHR007960	Cg006G2182600, Cg006G2182500
OG0008284	CARHR008070, CARHR008060	Cg006G2181600
OG0008285	CARHR008440	Cg006G2178300
OG0008286	CARHR008460	Cg006G2178100
OG0008287	CARHR008510	Cg006G2177700
OG0008288	CARHR008710	Cg006G2175900
