Orthogroup	Cardamine_hirsuta	Brassica_rapa
OG0008884	CARHR280630	XP_033130985.1, XP_009103460.1, XP_009112352.1
OG0008885	CARHR280540	XP_009129261.1, XP_009103456.1
OG0008886	CARHR280350	XP_009103437.1
OG0008887	CARHR280310	XP_009103434.1
OG0008888	CARHR280120	XP_009150703.1
OG0008889	CARHR280040	XP_009130534.1, XP_009112231.1
OG0008890	CARHR279940	XP_009130531.1
OG0008891	CARHR279640	XP_009130523.1, XP_009150657.1
OG0008892	CARHR279610	XP_009150653.1, XP_009130519.1
OG0008893	CARHR279520	XP_009150645.1
OG0008894	CARHR279200	XP_018512319.1, XP_009150612.1
OG0008895	CARHR279050	XP_009150597.1, XP_009130492.1
OG0008896	CARHR279040	XP_033128205.1, XP_033140907.1
OG0008897	CARHR279020	XP_009112168.1, XP_009150593.1
OG0008898	CARHR293750	XP_009130484.1, XP_009150578.1
OG0008899	CARHR293840	XP_009150570.1
OG0008900	CARHR278830	XP_033128207.1, XP_018511850.1
OG0008901	CARHR278610	XP_009150545.1, XP_009112147.1
OG0008902	CARHR278260	XP_009150508.1, XP_009112128.1
OG0008903	CARHR278150	XP_009130442.1
OG0008904	CARHR277970	XP_009150476.1
OG0008905	CARHR277850	XP_009130425.1, XP_009150459.1
OG0008906	CARHR277790	XP_009112110.1, XP_009150452.1
OG0008907	CARHR277710	XP_009130274.1, XP_009150443.1
OG0008908	CARHR277550, CARHR277560, CARHR214160, CARHR262570, CARHR277580	XP_018515134.1
OG0008909	CARHR277330	XP_009150402.1
OG0008910	CARHR277190	XP_033128679.1, XP_033141659.1
OG0008911	CARHR277070	XP_009112071.1, XP_009150382.1
OG0008912	CARHR276750	XP_009112044.1, XP_009151418.1
OG0008913	CARHR276660	XP_009130237.2, XP_033129852.1
OG0008914	CARHR276600	XP_009130232.1, XP_009151401.1
OG0008915	CARHR276530	XP_033128471.1, XP_033140048.1
OG0008916	CARHR276450, CARHR156590	XP_033128226.1
OG0008917	CARHR276340	XP_033136801.1, XP_033140336.1
OG0008918	CARHR276300	XP_009130223.1, XP_009151374.1
OG0008919	CARHR276210	XP_009151363.2, XP_009130213.1
OG0008920	CARHR276140	XP_033130076.1, XP_009112019.1
OG0008921	CARHR276070	XP_009130207.1, XP_033130069.1
OG0008922	CARHR275920	XP_009130195.1
OG0008923	CARHR275840	XP_009151326.1
OG0008924	CARHR275810	XP_009130189.2, XP_009130190.1, XP_009151322.1
OG0008925	CARHR275780	XP_033128991.1
OG0008926	CARHR275620	NP_001288807.1, XP_009130177.1
OG0008927	CARHR275530	XP_009150124.1, XP_009112001.2
OG0008928	CARHR275200	XP_009136472.2
OG0008929	CARHR274840	XP_009130151.1, XP_009111978.1
OG0008930	CARHR190490	XP_009136396.2
OG0008931	CARHR190380	XP_018512359.1, XP_009136379.1
OG0008932	CARHR190350	XP_009130123.1, XP_009136378.1
OG0008933	CARHR190230	XP_009141488.1
OG0008934	CARHR190200	XP_009150869.1, XP_009130116.1
OG0008935	CARHR190060	XP_009150878.1, XP_009130112.1
OG0008936	CARHR190030	XP_033135756.1, XP_009150881.1
OG0008937	CARHR189940	XP_009144801.1, XP_009150887.1
OG0008938	CARHR189620	XP_009150918.2, XP_009130097.2
OG0008939	CARHR189310	XP_033140435.1
OG0008940	CARHR189020	XP_009150968.1, XP_009111628.1
OG0008942	CARHR188870	XP_009150981.1, XP_009130056.1
OG0008943	CARHR188850	XP_009130055.1, XP_009150984.1
OG0008944	CARHR188770	XP_009150997.2, XP_009111642.2
OG0008945	CARHR188510	XP_018515434.1, XP_018510673.1
OG0008946	CARHR188480, CARHR150640, CARHR188460	XP_009129991.2, XP_009151023.1
OG0008947	CARHR188340	XP_009129987.2, XP_009111656.1
OG0008948	CARHR188320	XP_009151042.1, XP_009129982.1
OG0008949	CARHR188220	XP_009129972.1, XP_009111661.1
OG0008950	CARHR188060	XP_009151060.1, XP_009129970.1
OG0008951	CARHR187630	XP_009111675.1, XP_009151097.1
OG0008952	CARHR187560	XP_033134883.1, XP_009151106.1
OG0008953	CARHR187150	XP_009111692.1
OG0008954	CARHR193340	XP_009120874.1, XP_009126374.1
OG0008955	CARHR193260	XP_033138622.1, XP_009126381.1
OG0008956	CARHR064710	XP_009120870.1
OG0008957	CARHR193300	XP_009126380.1, XP_009131744.1
OG0008958	CARHR193310	XP_009126378.1, XP_033138629.1
OG0008959	CARHR193330	XP_009126376.1
OG0008960	CARHR193170	XP_009126386.1, XP_009120862.1
OG0008962	CARHR233770, CARHR193150	XP_009120861.1, XP_009131749.1
OG0008963	CARHR192970	XP_009120848.2, XP_009126399.1
OG0008964	CARHR192940	XP_009126403.1, XP_009120845.1
OG0008965	CARHR192700	XP_009131777.1, XP_009126425.1
OG0008966	CARHR192660	XP_009120837.1, XP_009131781.1
OG0008967	CARHR192620	XP_033141619.1, XP_009120833.1
OG0008968	CARHR192580	XP_009126433.1, XP_009120824.1
OG0008969	CARHR192310	XP_009126448.1, XP_009120800.1
OG0008970	CARHR192110	XP_009120780.1, XP_009126470.1
OG0008971	CARHR192000	XP_009120764.1
OG0008972	CARHR191980	XP_009131821.1, XP_009126486.1
OG0008973	CARHR191890	XP_009120747.1, XP_009126493.2
OG0008974	CARHR191860	XP_009131831.1, XP_033138592.1
OG0008975	CARHR191820	XP_009120735.1, XP_009131835.1
OG0008976	CARHR191800	XP_009120733.1, XP_009126499.1
OG0008977	CARHR191620	XP_009120708.1, XP_009131840.1
OG0008978	CARHR191500	XP_009131850.2, XP_009120691.1
OG0008979	CARHR191360	XP_009121340.2
OG0008980	CARHR191190	XP_009126537.1, XP_009120665.1
OG0008981	CARHR191140	XP_009126540.1, XP_033138651.1
OG0008982	CARHR190950	XP_009120638.2, XP_009126554.1
OG0008983	CARHR267210	XP_033142358.1, XP_009132456.2
OG0008984	CARHR190720	XP_009126571.2
OG0008985	CARHR190530	XP_009120615.1, XP_009126579.1
OG0008986	CARHR274380	XP_009120603.1, XP_033140846.1
OG0008987	CARHR274010	XP_009120567.1, XP_009131921.1
OG0008988	CARHR118670, CARHR273890	XP_018512443.1
OG0008989	CARHR273620	XP_009120517.2, XP_009126631.1
OG0008990	CARHR273580	XP_009126635.1, XP_009120514.1
OG0008991	CARHR273370	XP_009120499.1, XP_009126662.2
OG0008992	CARHR273470	XP_033142431.1
OG0008992	CARHR273450	XP_009120509.1
OG0008993	CARHR273340	XP_009120494.1, XP_009126667.1
OG0008994	CARHR285400	XP_033137998.1, XP_009132013.1
OG0008995	CARHR285370	XP_009126718.1, XP_033137995.1
OG0008996	CARHR285240	XP_009120410.1, XP_033141245.1
OG0008997	CARHR285200	XP_009126722.1, XP_009120405.1
OG0008998	CARHR272880	XP_018511094.1
OG0008999	CARHR272510	XP_009120381.1
OG0009000	CARHR272240	XP_009120349.1, XP_009132055.2
OG0009001	CARHR272110	XP_033144539.1, XP_009126766.1
OG0009002	CARHR271970	XP_033140244.1, XP_018511004.1
OG0009003	CARHR021430	XP_009149577.2
OG0009004	CARHR271850	XP_009132085.1, XP_009120319.2
OG0009005	CARHR072010	XP_033130466.1
OG0009006	CARHR271660	XP_009126806.1, XP_033137704.1
OG0009007	CARHR271390	XP_009132116.1, XP_033139989.1
OG0009008	CARHR271320	XP_009120269.1, XP_009126833.2
OG0009009	CARHR271170	XP_009126839.1, XP_033141908.1, XP_033137781.1
OG0009010	CARHR271100	XP_009132134.1, XP_018511104.2
OG0009011	CARHR271080	XP_009132136.1
OG0009012	CARHR270990	XP_009120244.1, XP_033140576.1
OG0009013	CARHR270970	XP_009120241.2, XP_009126853.1
OG0009014	CARHR270960	XP_009120240.1
OG0009015	CARHR270720	XP_033138641.1, XP_009126912.1
OG0009016	CARHR270710	XP_009120209.1, XP_009126914.2
OG0009017	CARHR270630	XP_009132167.1
OG0009018	CARHR270590	XP_009120194.1, XP_009132174.1
OG0009019	CARHR270540	XP_009120190.1, XP_009126925.1
OG0009020	CARHR270500	XP_009120186.1, XP_009132183.1
OG0009021	CARHR270270	XP_009120168.1
OG0009022	CARHR270230	XP_009126931.1, XP_009132197.1
OG0009023	CARHR269800	XP_009132306.1, XP_018511225.1
OG0009024	CARHR269780	XP_009132309.1, XP_009120153.1
OG0009025	CARHR269620	XP_009120139.1
OG0009026	CARHR269690	XP_009120148.1, XP_009132316.1
OG0009027	CARHR269340	XP_009132344.1, XP_009120112.1
OG0009028	CARHR269330	XP_009120108.1
OG0009029	CARHR269240	XP_009120103.1, XP_009132348.1
OG0009030	CARHR268930	XP_009132367.1, XP_033138732.1
OG0009031	CARHR268920	XP_009126993.1, XP_009120082.1
OG0009032	CARHR268860	XP_009120065.1
OG0009033	CARHR268850	XP_009120061.1
OG0009034	CARHR268570	XP_009120042.1, XP_009132398.1
OG0009035	CARHR268490	XP_009127026.1, XP_009120037.1
OG0009036	CARHR268470	XP_009120036.1, XP_009127028.1
OG0009037	CARHR268410	XP_009120030.1
OG0009038	CARHR268320	XP_009132415.1, XP_009120025.1
OG0009039	CARHR158550	XP_009150139.1, XP_009149731.1
OG0009040	CARHR158130	XP_009149751.1, XP_009150153.1
OG0009041	CARHR158100	XP_033129937.1, XP_009151924.1, XP_033128832.1
OG0009042	CARHR157930	XP_009150160.1, XP_009149765.1
OG0009043	CARHR157850	XP_009149774.1
OG0009044	CARHR157710	XP_018510775.1
OG0009045	CARHR157530	XP_033128230.1
OG0009046	CARHR267420	XP_009119955.1, XP_009132448.1
OG0009048	CARHR250540	XP_009111295.1, XP_009144578.1
OG0009049	CARHR251150	XP_033142129.1, XP_009111255.1
OG0009050	CARHR115500	XP_009133962.1, XP_009140696.1
OG0009051	CARHR205740	XP_009122341.1, XP_009125688.1
OG0009052	CARHR217830, CARHR217820	XP_033132290.1
OG0009053	CARHR046320	XP_009112845.1
OG0009054	CARHR206330	XP_009122301.1, XP_009130965.2
OG0009055	CARHR206520	XP_033137636.1, XP_009125660.1
OG0009056	CARHR206750, CARHR206760	XP_033145084.1, XP_009122251.1
OG0009057	CARHR207160	XP_009122248.2
OG0009058	CARHR207010	XP_009130936.1
OG0009059	CARHR206950	XP_009130927.1, XP_033137384.1
OG0009060	CARHR194530	XP_033141891.1, XP_009131669.1
OG0009061	CARHR194540	XP_009126254.1
OG0009062	CARHR026320	XP_009115295.1, XP_009103053.1
OG0009063	CARHR206770	XP_033145098.1, XP_033138674.1
OG0009064	CARHR026460	XP_009113823.1, XP_009113825.2
OG0009065	CARHR207220	XP_009130906.2, XP_009122207.1
OG0009066	CARHR207210	XP_009130905.1, XP_009125625.1
OG0009067	CARHR207490	XP_009125614.1, XP_009122174.1
OG0009068	CARHR207590	XP_009125613.2
OG0009069	CARHR034480	XP_009125609.1
OG0009070	CARHR207790	XP_009130884.1
OG0009071	CARHR207840	XP_009125599.1, XP_009122149.1
OG0009072	CARHR207950	NP_001288889.1, XP_009122138.1
OG0009073	CARHR208040	XP_009130873.3, XP_009122126.1
OG0009074	CARHR208070	XP_009130874.2, XP_009122127.1
OG0009075	CARHR137850	XP_009142084.1
OG0009076	CARHR208200	XP_009130858.3
OG0009077	CARHR208270	XP_009122544.1
OG0009078	CARHR208280	XP_018511797.2, XP_009130854.1
OG0009079	CARHR208450	XP_009122565.2, XP_009130839.1
OG0009080	CARHR208820	XP_009122596.1
OG0009081	CARHR208960	XP_009122615.1, XP_033145042.1
OG0009082	CARHR209030	XP_009130805.1, XP_033137423.1
OG0009083	CARHR209060	XP_009125548.1, XP_009122627.2
OG0009084	CARHR248490	XP_009111489.1, XP_009134563.1
OG0009085	CARHR209260	XP_009122645.1
OG0009086	CARHR209330	XP_009122657.1, XP_009125528.1
OG0009087	CARHR209390	XP_009125525.1, XP_009130788.1
OG0009088	CARHR209470	XP_009122667.2, XP_009130782.2
OG0009089	CARHR209540	XP_009122674.1, XP_009130779.1
OG0009090	CARHR209570	XP_009130777.1, XP_033138477.1
OG0009091	CARHR257380	XP_009132686.1
OG0009092	CARHR209630	XP_009130775.2, XP_009122684.2
OG0009093	CARHR209810, CARHR209800	XP_009122692.1, XP_033140001.1
OG0009094	CARHR209820	XP_009125508.1, XP_009122693.2
OG0009095	CARHR210020	XP_009125492.1, XP_009122715.2
OG0009096	CARHR210120	XP_009122724.1, XP_009130722.1
OG0009097	CARHR210180	XP_009125482.1, XP_009130731.1
OG0009098	CARHR210440	XP_018512434.2, XP_018513489.1
OG0009100	CARHR210840	XP_009125452.2
OG0009101	CARHR211020	XP_009122782.2, XP_009130700.2
OG0009102	CARHR211140	XP_009122797.2, XP_009125440.1
OG0009103	CARHR211230	XP_033137564.1, XP_033143825.1
OG0009104	CARHR211340	XP_009130674.1, XP_033137586.1
OG0009105	CARHR211940	XP_009130641.1
OG0009106	CARHR212000	XP_009130635.1
OG0009107	CARHR212060	XP_009125400.1, XP_009122857.1
OG0009108	CARHR212120	XP_009130628.1
OG0009110	CARHR212150	XP_018512652.2
OG0009111	CARHR212340	XP_033133228.1, XP_009144903.1
OG0009112	CARHR261350	XP_009140027.2, XP_009125149.1
OG0009113	CARHR213690	XP_009140043.1
OG0009114	CARHR213670	XP_009140045.1
OG0009116	CARHR213320	XP_009140063.1, XP_009125171.1
OG0009117	CARHR213290	XP_009125173.1, XP_009140066.1
OG0009118	CARHR213270	XP_009125175.2, XP_009140068.1
OG0009119	CARHR082660	XP_033130580.1
OG0009120	CARHR212590	XP_009140137.1, XP_009125210.2
OG0009121	CARHR074500	XP_009128456.1, XP_009104438.1
OG0009122	CARHR074540	XP_009147463.1, XP_009104433.1
OG0009123	CARHR074580	XP_009128459.1
OG0009124	CARHR074660	XP_009114240.2, XP_009114241.1
OG0009126	CARHR074390	XP_009106768.1
OG0009127	CARHR074370	XP_009106767.1, XP_009128451.1
OG0009128	CARHR074340	XP_009104447.1, XP_009128449.1
OG0009129	CARHR074290	XP_009128444.1
OG0009130	CARHR074250	XP_018508563.2, XP_009104452.1
OG0009131	CARHR074160	XP_009128432.1, XP_009104455.2
OG0009132	CARHR074060	XP_009128418.1, XP_009106736.2
OG0009133	CARHR073930	XP_033141763.1
OG0009134	CARHR073890	XP_009106730.1
OG0009135	CARHR073880	XP_009128401.1, XP_009106728.1
OG0009136	CARHR073710	XP_018508895.1, XP_009104484.3
OG0009137	CARHR073620	XP_009104493.1, XP_009106712.1
OG0009138	CARHR073510	XP_009106700.1, XP_018508706.1
OG0009139	CARHR073490	XP_009104505.2, XP_009106694.1
OG0009140	CARHR073460	XP_009106693.1, XP_009104506.1
OG0009141	CARHR073140	XP_009106670.1, XP_033140326.1
OG0009142	CARHR072760	XP_009106629.1, XP_009104546.1
OG0009143	CARHR072550	XP_033140007.1, XP_033130443.1
OG0009144	CARHR072340	XP_009106593.1
OG0009145	CARHR072240	XP_009104567.1
OG0009146	CARHR072080	XP_009128302.1, XP_009106576.1
OG0009147	CARHR071940	XP_033140041.1, XP_009106549.2
OG0009148	CARHR071900	XP_033140018.1, XP_009106546.2
OG0009150	CARHR071560	XP_009128277.1, XP_009106459.1
OG0009151	CARHR071510	XP_009106451.1
OG0009152	CARHR071330	XP_009104599.1, XP_009106427.1
OG0009153	CARHR049880	XP_009150277.1
OG0009154	CARHR071260	XP_009128250.1, XP_009106417.1
OG0009155	CARHR071200	XP_009104609.2
OG0009156	CARHR070880	XP_009128225.1, XP_009106402.1
OG0009157	CARHR070870	XP_009106401.1
OG0009158	CARHR070770	XP_009106391.1, XP_009128214.1
OG0009159	CARHR256330, CARHR070690	XP_033140805.1, XP_009106385.1
OG0009161	CARHR070530	XP_009106363.1, XP_009104635.1
OG0009162	CARHR070450	XP_009104646.1, XP_009106357.1
OG0009163	CARHR070040	XP_009128179.1, XP_009106317.1
OG0009164	CARHR070000	XP_009106309.1, XP_009104673.1
OG0009165	CARHR069870	XP_033131970.1
OG0009166	CARHR069690	XP_009106269.1, XP_009128156.1
OG0009167	CARHR034210	XP_033128660.1
OG0009168	CARHR088750	XP_009117349.1
OG0009169	CARHR069540	XP_009104689.3, XP_009128148.1
OG0009170	CARHR069480	XP_009128144.1
OG0009171	CARHR069090	XP_009128122.1, XP_009106217.1
OG0009172	CARHR105000	XP_009136198.1
OG0009173	CARHR068690	XP_009106188.1
OG0009174	CARHR068580	XP_009106182.1
OG0009175	CARHR068540	XP_009106176.1, XP_009104715.1
OG0009176	CARHR107770	XP_009150783.1
OG0009177	CARHR107810	XP_009112439.2, XP_009150781.1
OG0009178	CARHR107960	XP_009150776.1
OG0009179	CARHR108390	XP_009150758.1, XP_033131360.1
OG0009180	CARHR158980	XP_009101514.1, XP_009115678.1
OG0009181	CARHR267890	XP_009119988.1, XP_009127079.1
OG0009182	CARHR267880	XP_009119985.1, XP_009132434.1
OG0009183	CARHR267850	XP_009119981.1
OG0009184	CARHR046000	XP_009106794.2, XP_033131120.1
OG0009185	CARHR045730	XP_009144727.1
OG0009186	CARHR045630	XP_009106814.2, XP_009106866.2
OG0009187	CARHR045560	XP_009147471.2
OG0009188	CARHR045370	XP_018515490.1, XP_009106835.1
OG0009189	CARHR044980	XP_009147511.2, XP_009103731.2
OG0009190	CARHR044910	XP_009147517.1, XP_009106891.1
OG0009191	CARHR044380	XP_009136485.1, XP_009106945.1
OG0009192	CARHR044090	XP_033128358.1, XP_009123650.1
OG0009193	CARHR044070	XP_009123652.1, XP_009147583.1
OG0009194	CARHR044040	XP_009106960.1, XP_009147586.2
OG0009196	CARHR043740	XP_009144767.1, XP_009147597.1
OG0009197	CARHR043720	XP_018508048.1
OG0009198	CARHR043680	XP_033132416.1
OG0009199	CARHR070940, CARHR061250	XP_009105389.1
OG0009200	CARHR043420	XP_009144788.1, XP_009147619.1
OG0009201	CARHR130260	XP_009141551.1
OG0009203	CARHR130440	XP_009143608.1, XP_009141566.1
OG0009204	CARHR130470	XP_009133070.1, XP_018514283.1
OG0009205	CARHR130750	XP_033146125.1, XP_033143079.1
OG0009206	CARHR233750	XP_009142098.1
OG0009207	CARHR131240, CARHR131250, CARHR131310	XP_009143552.2
OG0009208	CARHR150500, CARHR150490, CARHR150470	XP_009150079.1, XP_033136389.1
OG0009209	CARHR150990	XP_009150317.1
OG0009210	CARHR151500	XP_018514955.1
OG0009211	CARHR152070	XP_009129340.1, XP_009151821.1
OG0009212	CARHR260070	XP_009132624.1, NP_001288838.1
OG0009213	CARHR258440	XP_018513483.1
OG0009214	CARHR266040	XP_009127204.1, XP_009119841.1
OG0009215	CARHR216730	XP_033148734.1
OG0009216	CARHR217140	XP_009143842.1
OG0009217	CARHR217810	XP_009108017.1, XP_009124267.1
OG0009219	CARHR218150	XP_009139665.1, XP_033133389.1
OG0009220	CARHR218970	XP_009139630.1
OG0009221	CARHR220270	XP_009139543.2, XP_009109563.1
OG0009222	CARHR220290	XP_009109564.2, XP_009139542.1
OG0009223	CARHR246460	XP_009131305.1
OG0009224	CARHR221250	XP_009107802.1, XP_033128215.1
OG0009225	CARHR221330	XP_009144699.1
OG0009226	CARHR221870	XP_009122949.1, XP_033147035.1
OG0009227	CARHR221930	XP_009107836.1
OG0009228	CARHR222220	XP_009107842.1, XP_009136696.2
OG0009229	CARHR222330	XP_009147254.1, XP_009136699.2
OG0009230	CARHR065980	XP_009105956.1, XP_009127965.1
OG0009231	CARHR066020	XP_009127967.2, XP_009105958.1
OG0009232	CARHR066070	XP_033131146.1, XP_033131147.1
OG0009233	CARHR066150	XP_018512332.1
OG0009234	CARHR066510	XP_009104809.1
OG0009235	CARHR066540	XP_009127996.1, XP_009106010.1
OG0009236	CARHR066750	XP_009128005.1, XP_009104799.1, XP_009106025.1
OG0009237	CARHR066930	XP_009106041.2, XP_009104790.1
OG0009238	CARHR067030	XP_009106046.1, XP_033131165.1
OG0009239	CARHR067260	XP_009106067.1, XP_009128026.1
OG0009240	CARHR067270	XP_009128027.1, XP_009128028.1, XP_009106488.1
OG0009241	CARHR186440, CARHR286000	XP_033140522.1
OG0009242	CARHR067520	XP_009104771.2, XP_009106086.2
OG0009243	CARHR067630	XP_009106101.1, XP_009104767.1
OG0009244	CARHR061380	XP_009127657.1, XP_009105032.1
OG0009245	CARHR061640	XP_009105430.1, XP_009105020.1
OG0009246	CARHR061790	XP_033141703.1, XP_009105442.1
OG0009247	CARHR061910	XP_009105454.1, XP_009127699.1
OG0009248	CARHR062150	XP_009105006.1, XP_009105470.2
OG0009249	CARHR236280	XP_009129565.1, XP_009137792.2
OG0009250	CARHR236420	XP_033146198.1
OG0009251	CARHR236440	XP_009129425.2, XP_009137803.1
OG0009252	CARHR236520	XP_009109071.1, XP_009129320.1, XP_009137805.1
OG0009253	CARHR236620	XP_009129236.1, XP_009137811.1
OG0009254	CARHR236730	XP_009109067.2, XP_009129079.1
OG0009255	CARHR266240	XP_009119858.2, XP_009127189.1
OG0009256	CARHR047320	XP_009112778.1
OG0009257	CARHR047280, CARHR047310	XP_009112914.1
OG0009258	CARHR046980	XP_009112792.1, XP_009112904.1
OG0009259	CARHR262180	XP_033131644.1
OG0009260	CARHR102650	XP_009139963.1
OG0009261	CARHR261850	XP_009139983.1, XP_009125132.1
OG0009262	CARHR261830, CARHR261840	XP_009139984.1
OG0009263	CARHR261820	XP_033145686.1
OG0009264	CARHR257390	XP_009132688.1, XP_009140887.1
OG0009265	CARHR153160	XP_033137186.1
OG0009266	CARHR149240	XP_009151925.2, XP_009111584.1
OG0009267	CARHR149170	XP_009129398.2, XP_009151929.1
OG0009268	CARHR149060	XP_009151938.1, XP_009111579.3
OG0009269	CARHR142580	XP_009118865.1, XP_009142557.1
OG0009270	CARHR148950	XP_009151943.2, XP_009129402.1
OG0009271	CARHR148660	XP_009129423.1, XP_009151970.1
OG0009272	CARHR148190	XP_009152000.1, XP_009111549.1
OG0009273	CARHR148150	XP_009152001.1
OG0009274	CARHR148140	XP_033136076.1, XP_009152002.1
OG0009275	CARHR148100	XP_033141776.1, XP_009152004.1, XP_033142162.1
OG0009276	CARHR148080	XP_009111540.1, XP_009129463.1
OG0009277	CARHR148000	XP_033141772.1, XP_009152007.1
OG0009278	CARHR147980	XP_009152011.1
OG0009280	CARHR147680	XP_009129492.1, XP_009152036.1
OG0009281	CARHR147450	XP_009152056.2
OG0009282	CARHR147440	XP_009129504.1, XP_009152057.2
OG0009283	CARHR147430	XP_009152059.1, XP_009129508.1
OG0009284	CARHR146920	XP_033139883.1, XP_009152096.1
OG0009285	CARHR146910	XP_009152099.1, XP_009114103.1
OG0009286	CARHR146790	XP_033136379.1, XP_033128896.1
OG0009287	CARHR258450	XP_033144953.1
OG0009288	CARHR146640	XP_009129036.2, XP_009152118.1
OG0009289	CARHR257520	XP_033143894.1
OG0009290	CARHR062420	XP_009105596.3, XP_009105493.1
OG0009291	CARHR062250	XP_009105484.1, XP_009105002.1
OG0009292	CARHR285010, CARHR184470	XP_009101606.1
OG0009293	CARHR175960	XP_009101554.1, XP_009128832.1
OG0009294	CARHR176130	XP_009128820.1, XP_009101561.1
OG0009295	CARHR183510	XP_009151647.1
OG0009296	CARHR176250	XP_009101575.2, XP_009114394.1
OG0009297	CARHR176260	XP_009114395.1
OG0009298	CARHR176750	XP_009128784.1, XP_009113868.1
OG0009300	CARHR177470	XP_009101624.2, XP_033139914.1
OG0009301	CARHR177680	XP_009123619.1
OG0009302	CARHR039780	XP_009107282.2, XP_009147889.1
OG0009303	CARHR040290	XP_033147367.1, XP_009107233.1, XP_009147848.1
OG0009304	CARHR040350	XP_009107226.2, XP_009147846.1
OG0009305	CARHR040400	XP_009107222.1, XP_009147842.2
OG0009306	CARHR040440	XP_009107218.1
OG0009307	CARHR015810	XP_009110493.1, XP_009148913.1
OG0009308	CARHR041570	XP_009114927.1, XP_009107209.1, XP_009144901.2
OG0009309	CARHR041860	XP_009107169.2, XP_033146896.1
