Orthogroup	Conringia_planisiliqua	Alyssum_gmelinii
OG0009406	CP12_g29821_DN3_SP4_c.t1	Ag033G3619600
OG0009407	CP13_g19292_DN1_SP0_c.t1	Ag028G3084200, Ag026G2979500
OG0009408	CP6_g7218_DN3_SP4_c.t1	Ag031G3137900
OG0009409	CP6_g7200_DN3_SP7_c.t1	Ag031G3139100
OG0009410	CP6_g7188_DN3_SP0_c.t1	Ag031G3140000
OG0009411	CP6_g7180_DN3_SP0_c.t1	Ag031G3140500
OG0009412	CP6_g7172_DN3_SP8_c.t1	Ag031G3142100
OG0009413	CP6_g7166_DN3_SP4_c.t1	Ag031G3143000
OG0009414	CP6_g7137_DN3_SP8_c.t1	Ag031G3146400
OG0009416	CP10_g42117_DN3_SP8_c.t1	Ag031G3151900
OG0009417	CP10_g42129_DN3_SP7_c.t1	Ag031G3152900
OG0009419	CP10_g42149_DN3_SP7_c.t1	Ag031G3155500
OG0009421	CP2_g47592_DN3_SP8_c.t1	Ag031G3157200
OG0009422	CP2_g47568_DN3_SP7_c.t1	Ag031G3159900
OG0009423	CP2_g47567_DN3_SP5_c.t1	Ag031G3160000
OG0009425	CP2_g47564_DN3_SP0_c.t1	Ag031G3160300, Ag031G3160400
OG0009426	CP2_g47541_DN3_SP8_c.t1	Ag031G3164600
OG0009427	CP2_g47537_DN3_SP1_c.t1	Ag031G3165100
OG0009428	CP3_g13073_DN3_SP7_c.t1	Ag031G3171300
OG0009429	CP3_g13076_DN3_SP8_c.t1	Ag031G3171600
OG0009430	CP3_g13090_DN1_SP0_c.t1	Ag031G3173400
OG0009432	CP3_g13110_DN2_SP1_c.t1	Ag031G3176000
OG0009433	CP3_g13150_DN3_SP0_c.t1	Ag031G3183200
OG0009434	CP3_g13152_DN3_SP2_c.t1	Ag031G3183400
OG0009435	CP3_g13160_DN3_SP5_c.t1	Ag031G3188100
OG0009436	CP3_g13194_DN3_SP5_c.t1	Ag031G3194800
OG0009437	CP3_g13197_DN3_SP0_c.t1	Ag031G3195100
OG0009438	CP10_g42536_DN3_SP0_c.t1	Ag014G1834700, Ag014G1834300
OG0009439	CP3_g13207_DN1_SP5_c.t1	Ag031G3197400
OG0009440	CP3_g13209_DN3_SP2_c.t1	Ag031G3197600
OG0009441	CP3_g13229_DN3_SP2_c.t1	Ag031G3203000
OG0009442	CP3_g13265_DN3_SP0_c.t1	Ag031G3209100
OG0009443	CP4_g25332_DN3_SP0_c.t1	Ag039G4283800, Ag031G3209400
OG0009444	CP3_g13281_DN3_SP0_c.t1, CP3_g13277_DN3_SP2_c.t1	Ag031G3211400
OG0009445	CP3_g13291_DN3_SP8_c.t1	Ag031G3213400
OG0009446	CP3_g13296_DN3_SP4_c.t1	Ag031G3214000
OG0009447	CP3_g13325_DN3_SP5_c.t1	Ag031G3217900
OG0009448	CP3_g13331_DN2_SP0_c.t1	Ag031G3219000
OG0009449	CP3_g13336_DN3_SP3_c.t1	Ag031G3220100
OG0009450	CP3_g13337_DN3_SP7_c.t1	Ag031G3220400
OG0009451	CP3_g13341_DN3_SP1_c.t1	Ag031G3220900
OG0009452	CP3_g13343_DN3_SP1_c.t1	Ag031G3221700
OG0009453	CP3_g13393_DN3_SP0_c.t1	Ag031G3232200
OG0009454	CP3_g13440_DN3_SP8_c.t1	Ag031G3241900
OG0009455	CP3_g13442_DN3_SP8_c.t1	Ag031G3242300
OG0009457	CP3_g13453_DN3_SP8_c.t1	Ag031G3244600
OG0009458	CP3_g13456_DN3_SP1_c.t1	Ag031G3245500
OG0009459	CP3_g13472_DN3_SP6_c.t1	Ag031G3254700
OG0009460	CP3_g13477_DN3_SP8_c.t1	Ag031G3258800
OG0009461	CP3_g13484_DN3_SP0_c.t1	Ag031G3260500
OG0009462	CP3_g13492_DN3_SP8_c.t1	Ag031G3262100
OG0009463	CP3_g13502_DN3_SP2_c.t1	Ag031G3265500
OG0009464	CP3_g13513_DN3_SP6_c.t1	Ag031G3266600
OG0009465	CP3_g13521_DN3_SP3_c.t1	Ag031G3281100
OG0009466	CP3_g13528_DN3_SP8_c.t1	Ag031G3282000
OG0009467	CP3_g13549_DN3_SP0_c.t1	Ag031G3284700
OG0009468	CP3_g13565_DN3_SP0_c.t1	Ag031G3287400
OG0009470	CP3_g13634_DN3_SP0_c.t1	Ag031G3304200
OG0009471	CP3_g13641_DN3_SP8_c.t1	Ag031G3305300
OG0009472	CP3_g13657_DN3_SP8_c.t1	Ag031G3308900
OG0009473	CP3_g13658_DN3_SP6_c.t1	Ag031G3309000
OG0009474	CP3_g13696_DN3_SP4_c.t1	Ag031G3320100
OG0009475	CP3_g13717_DN3_SP5_c.t1	Ag031G3324100
OG0009476	CP3_g13754_DN3_SP3_c.t1	Ag031G3331200
OG0009477	CP3_g13763_DN3_SP5_c.t1	Ag031G3333400
OG0009478	CP3_g13795_DN3_SP0_c.t1	Ag031G3341800
OG0009479	CP3_g13807_DN2_SP0_c.t1	Ag031G3344200
OG0009480	CP3_g13812_DN2_SP0_c.t1	Ag031G3346400
OG0009481	CP3_g13823_DN3_SP5_c.t1	Ag031G3349000
OG0009482	CP3_g13825_DN3_SP8_c.t1	Ag031G3353400
OG0009483	CP3_g13854_DN3_SP8_c.t1	Ag031G3359900
OG0009484	CP3_g13857_DN3_SP3_c.t1	Ag031G3360200
OG0009485	CP3_g13880_DN3_SP0_c.t1	Ag031G3363500
OG0009486	CP3_g13882_DN3_SP4_c.t1	Ag031G3364000
OG0009487	CP3_g13887_DN2_SP0_c.t1	Ag031G3364800
OG0009488	CP3_g13922_DN3_SP8_c.t1	Ag031G3371600
OG0009489	CP3_g13923_DN3_SP1_c.t1	Ag031G3371700
OG0009490	CP3_g13930_DN3_SP1_c.t1	Ag031G3373300
OG0009491	CP3_g13936_DN3_SP8_c.t1	Ag031G3373800
OG0009492	CP3_g13942_DN3_SP3_c.t1	Ag031G3374600
OG0009493	CP3_g13945_DN3_SP4_c.t1	Ag031G3376600
OG0009494	CP3_g13948_DN3_SP1_c.t1	Ag031G3377200
OG0009495	CP7_g45679_DN3_SP1_c.t1	Ag034G3990200, Ag031G3377700
OG0009496	CP3_g13954_DN3_SP8_c.t1	Ag031G3379900
OG0009497	CP3_g13973_DN3_SP4_c.t1	Ag031G3384400
OG0009498	CP3_g14011_DN3_SP0_c.t1	Ag031G3389400
OG0009499	CP3_g14038_DN3_SP1_c.t1	Ag031G3397600
OG0009500	CP3_g14039_DN3_SP0_c.t1	Ag031G3397700
OG0009501	CP3_g14040_DN3_SP7_c.t1	Ag031G3397800
OG0009503	CP3_g14075_DN3_SP7_c.t1	Ag031G3407100
OG0009504	CP3_g14076_DN3_SP7_c.t1	Ag031G3407300
OG0009505	CP3_g14101_DN3_SP8_c.t1	Ag031G3416900
OG0009506	CP8_g53348_DN3_SP5_c.t1	Ag020G2563900
OG0009507	CP8_g53337_DN3_SP0_c.t1	Ag020G2566600
OG0009508	CP8_g53326_DN3_SP8_c.t1	Ag020G2567600
OG0009509	CP8_g53325_DN3_SP8_c.t1	Ag020G2567700
OG0009510	CP8_g53313_DN2_SP0_c.t1	Ag020G2570400
OG0009511	CP8_g53310_DN3_SP8_c.t1, CP2_g49742_DN2_SP0_c.t1	Ag020G2571400
OG0009512	CP8_g53299_DN3_SP7_c.t1	Ag020G2574600
OG0009513	CP8_g53297_DN3_SP2_c.t1	Ag020G2574800
OG0009514	CP6_g7261_DN3_SP1_c.t1	Ag025G2905000, Ag053G4871200
OG0009515	CP12_g30841_DN3_SP0_c.t1	Ag029G3088300
OG0009518	CP17_g6027_DN3_SP7_c.t1	Ag029G3119300
OG0009519	CP12_g30816_DN3_SP8_c.t1	Ag064G5112000, Ag095G5468800
OG0009520	CP12_g30822_DN3_SP8_c.t1	Ag064G5113400, Ag095G5469800
OG0009521	CP9_g28202_DN3_SP8_c.t1	Ag067G5172000
OG0009522	CP9_g28254_DN3_SP1_c.t1	Ag067G5180400
OG0009523	CP9_g28277_DN3_SP7_c.t1	Ag067G5183800
OG0009524	CP9_g28281_DN3_SP0_c.t1	Ag067G5185200
OG0009525	CP9_g28282_DN3_SP0_c.t1	Ag067G5185300
OG0009526	CP9_g28315_DN3_SP6_c.t1	Ag067G5188800
OG0009527	CP9_g28330_DN3_SP3_c.t1	Ag067G5191300
OG0009528	CP9_g28366_DN3_SP2_c.t1	Ag067G5196300
OG0009529	CP9_g28368_DN3_SP2_c.t1	Ag067G5196500
OG0009530	CP9_g28383_DN3_SP0_c.t1	Ag067G5198400
OG0009531	CP9_g28386_DN3_SP8_c.t1	Ag067G5198800
OG0009532	CP9_g28393_DN3_SP0_c.t1	Ag067G5200700
OG0009533	CP9_g28397_DN2_SP1_c.t1	Ag067G5201200
OG0009534	CP9_g28421_DN2_SP0_c.t1	Ag067G5206900
OG0009535	CP5_g2005_DN3_SP8_c.t1	Ag081G5398700
OG0009536	CP5_g2001_DN3_SP8_c.t1	Ag081G5399300
OG0009537	CP2_g48745_DN3_SP2_c.t1	Ag081G5400300
OG0009538	CP10_g43720_DN3_SP0_c.t1	Ag086G5421400, Ag042G4378200
OG0009539	CP10_g43702_DN3_SP3_c.t1	Ag042G4380000
OG0009540	CP10_g43650_DN3_SP4_c.t1	Ag042G4394800
OG0009541	CP10_g43622_DN3_SP0_c.t1	Ag042G4407600
OG0009542	CP10_g43574_DN3_SP0_c.t1	Ag042G4424100
OG0009543	CP10_g43573_DN3_SP5_c.t1	Ag042G4424200
OG0009544	CP10_g43562_DN3_SP0_c.t1	Ag042G4428000
OG0009545	CP4_g24598_DN3_SP8_c.t1	Ag039G4182100, Ag039G4182000
OG0009546	CP4_g24621_DN3_SP3_c.t1	Ag039G4189000
OG0009547	CP4_g24636_DN3_SP6_c.t1	Ag039G4193300
OG0009548	CP4_g24642_DN3_SP2_c.t1	Ag039G4194100
OG0009549	CP4_g24646_DN3_SP0_c.t1	Ag039G4195100
OG0009550	CP4_g24654_DN3_SP3_c.t1	Ag039G4196400
OG0009551	CP4_g24667_DN3_SP8_c.t1	Ag039G4201800
OG0009552	CP4_g24668_DN3_SP1_c.t1	Ag039G4201900
OG0009553	CP4_g24684_DN3_SP8_c.t1	Ag039G4207000
OG0009554	CP4_g24687_DN3_SP8_c.t1	Ag039G4207900
OG0009555	CP4_g24698_DN3_SP0_c.t1	Ag039G4212900
OG0009556	CP4_g24710_DN3_SP2_c.t1	Ag039G4217600
OG0009557	CP4_g24713_DN2_SP8_c.t1	Ag039G4218200
OG0009558	CP4_g24739_DN3_SP1_c.t1	Ag039G4225700
OG0009560	CP4_g24743_DN3_SP0_c.t1	Ag039G4226400
OG0009561	CP4_g24744_DN3_SP7_c.t1	Ag039G4226600
OG0009562	CP4_g24756_DN2_SP0_c.t1	Ag039G4233300
OG0009563	CP3_g14613_DN3_SP0_c.t1	Ag015G2188000, Ag039G4236000
OG0009564	CP4_g24771_DN3_SP5_c.t1	Ag039G4240600
OG0009565	CP4_g24773_DN3_SP0_c.t1	Ag039G4241000
OG0009566	CP4_g24779_DN3_SP0_c.t1	Ag039G4244100, Ag039G4244200
OG0009567	CP4_g24801_DN3_SP8_c.t1	Ag039G4250600
OG0009568	CP4_g24808_DN3_SP8_c.t1	Ag039G4254100
OG0009569	CP4_g24833_DN3_SP8_c.t1	Ag039G4263300
OG0009570	CP4_g24843_DN3_SP0_c.t1	Ag039G4267900
OG0009571	CP4_g24844_DN3_SP2_c.t1	Ag039G4268000, Ag039G4269100, Ag039G4269000
OG0009572	CP4_g24850_DN3_SP8_c.t1	Ag039G4270600
OG0009573	CP4_g24852_DN3_SP8_c.t1	Ag039G4271100
OG0009574	CP4_g24854_DN3_SP6_c.t1	Ag039G4271400
OG0009575	CP4_g24862_DN3_SP8_c.t1	Ag039G4274300
OG0009576	CP4_g24863_DN3_SP2_c.t1	Ag039G4274400
OG0009577	CP4_g24874_DN3_SP0_c.t1	Ag039G4279000, Ag039G4278900
OG0009578	CP4_g24875_DN3_SP0_c.t1	Ag039G4279400, Ag039G4279700, Ag039G4279800
OG0009579	CP4_g24891_DN3_SP5_c.t1	Ag039G4285700
OG0009580	CP4_g24901_DN3_SP3_c.t1	Ag039G4287800
OG0009581	CP4_g24914_DN3_SP8_c.t1	Ag039G4290500
OG0009582	CP4_g24921_DN3_SP3_c.t1	Ag039G4292200
OG0009583	CP4_g24927_DN3_SP8_c.t1	Ag039G4293200
OG0009584	CP13_g19679_DN3_SP1_c.t1	Ag039G4295800
OG0009585	CP4_g24941_DN3_SP5_c.t1	Ag039G4295900
OG0009586	CP4_g24950_DN2_SP0_c.t1	Ag039G4299400
OG0009587	CP4_g24992_DN3_SP0_c.t1	Ag039G4312800
OG0009588	CP4_g24996_DN3_SP0_c.t1	Ag039G4313200
OG0009589	CP4_g25001_DN3_SP5_c.t1	Ag039G4314200
OG0009590	CP13_g19602_DN3_SP0_c.t1	Ag039G4314700
OG0009591	CP4_g25004_DN3_SP8_c.t1	Ag039G4314900
OG0009592	CP20_g3891_DN2_SP5_c.t1	Ag039G4316400
OG0009593	CP4_g25015_DN3_SP8_c.t1	Ag039G4317100
OG0009594	CP4_g25027_DN3_SP8_c.t1	Ag039G4320800
OG0009595	CP4_g25035_DN3_SP6_c.t1	Ag039G4323100
OG0009596	CP4_g25049_DN3_SP5_c.t1	Ag039G4329600
OG0009597	CP4_g25050_DN3_SP8_c.t1	Ag039G4329800
OG0009598	CP11_g31777_DN3_SP0_c.t1	Ag066G5129500, Ag066G5129200
OG0009599	CP11_g31786_DN2_SP0_c.t1	Ag066G5131200
OG0009600	CP11_g31823_DN3_SP6_c.t1	Ag066G5140700
OG0009601	CP11_g31830_DN3_SP3_c.t1	Ag066G5142000
OG0009602	CP11_g31861_DN2_SP0_c.t1	Ag066G5145800
OG0009603	CP13_g19667_DN3_SP8_c.t1	Ag066G5149500
OG0009604	CP11_g31878_DN3_SP3_c.t1	Ag087G5426400, Ag066G5156000
OG0009605	CP20_g4412_DN3_SP8_c.t1	Ag021G2627000, Ag030G3126000
OG0009606	CP20_g4443_DN3_SP0_c.t1	Ag030G3133500
OG0009607	CP20_g4450_DN1_SP0_c.t1	Ag030G3135500
OG0009608	CP20_g4453_DN3_SP8_c.t1	Ag030G3136400
OG0009609	CP16_g54749_DN3_SP3_c.t1	Ag015G2178700
OG0009610	CP16_g54757_DN3_SP8_c.t1	Ag015G2179400
OG0009612	CP16_g54792_DN3_SP7_c.t1	Ag015G2184500
OG0009613	CP16_g54818_DN3_SP7_c.t1	Ag015G2186900
OG0009614	CP16_g54820_DN3_SP0_c.t1	Ag015G2187200
OG0009615	CP16_g54998_DN3_SP0_c.t1	Ag015G2199700
OG0009616	CP16_g55034_DN3_SP5_c.t1	Ag015G2200700
OG0009617	CP16_g55027_DN3_SP0_c.t1	Ag015G2201400
OG0009618	CP16_g55098_DN3_SP0_c.t1	Ag015G2204400
OG0009619	CP16_g55279_DN3_SP8_c.t1	Ag015G2204600
OG0009620	CP16_g55235_DN3_SP8_c.t1	Ag015G2207900
OG0009621	CP18_g12077_DN3_SP1_c.t1	Ag015G2215000
OG0009622	CP18_g12120_DN3_SP8_c.t1	Ag015G2215700
OG0009623	CP18_g12164_DN3_SP3_c.t1	Ag015G2218100
OG0009624	CP18_g11728_DN3_SP0_c.t1	Ag015G2219500
OG0009625	CP19_g18186_DN3_SP0_c.t1	Ag015G2233000
OG0009626	CP1_g40823_DN3_SP8_c.t1	Ag015G2239900
OG0009627	CP1_g39358_DN1_SP0_c.t1	Ag015G2247900
OG0009628	CP1_g39359_DN2_SP0_c.t1	Ag015G2248000
OG0009629	CP21_g10992_DN3_SP8_c.t1	Ag015G2252900
OG0009630	CP7_g44273_DN3_SP3_c.t1	Ag015G2258800
OG0009631	CP7_g44425_DN3_SP7_c.t1	Ag015G2262100
OG0009632	CP7_g44428_DN3_SP8_c.t1	Ag015G2262400
OG0009633	CP7_g44460_DN3_SP0_c.t1	Ag015G2265000
OG0009634	CP7_g44515_DN3_SP8_c.t1, CP7_g44512_DN3_SP0_c.t1	Ag052G4864000, Ag015G2270800
OG0009635	CP7_g44537_DN3_SP0_c.t1	Ag015G2274200, Ag052G4861100
OG0009636	CP20_g4119_DN3_SP8_c.t1	Ag021G2580800, Ag026G3002300, Ag026G3002900
OG0009637	CP20_g4116_DN3_SP8_c.t1	Ag026G3001600, Ag021G2581500
OG0009638	CP14_g23203_DN3_SP3_c.t1	Ag026G2996900, Ag021G2585200
OG0009639	CP14_g23414_DN3_SP6_c.t1	Ag021G2591100, Ag026G2994300
OG0009640	CP20_g4214_DN3_SP3_c.t1	Ag021G2603100
OG0009641	CP20_g4239_DN3_SP6_c.t1	Ag021G2605900
OG0009642	CP20_g4242_DN2_SP1_c.t1	Ag021G2606300
OG0009643	CP20_g4247_DN3_SP0_c.t1	Ag021G2606500
OG0009643	CP20_g4423_DN1_SP0_c.t1	Ag021G2625500
OG0009644	CP20_g4253_DN3_SP5_c.t1	Ag021G2608100
OG0009645	CP20_g4388_DN3_SP3_c.t1	Ag021G2625100
OG0009646	CP8_g54410_DN3_SP0_c.t1	Ag038G4148100
OG0009647	CP8_g54409_DN3_SP3_c.t1	Ag038G4148900
OG0009648	CP2_g48524_DN2_SP5_c.t1	Ag038G4154900
OG0009649	CP2_g48527_DN3_SP8_c.t1	Ag038G4155200
OG0009650	CP2_g48531_DN3_SP8_c.t1	Ag038G4156600
OG0009651	CP2_g48541_DN3_SP8_c.t1	Ag038G4158200
OG0009652	CP2_g48553_DN3_SP5_c.t1	Ag038G4159700
OG0009653	CP2_g48564_DN3_SP1_c.t1	Ag038G4163300
OG0009654	CP2_g48573_DN3_SP4_c.t1	Ag038G4165800
OG0009655	CP9_g28132_DN1_SP0_c.t1	Ag034G3720200, Ag038G4166300
OG0009657	CP2_g48596_DN3_SP0_c.t1	Ag038G4170000
OG0009658	CP2_g48605_DN3_SP3_c.t1	Ag038G4172000
OG0009659	CP2_g48607_DN3_SP8_c.t1	Ag038G4172200
OG0009660	CP2_g48646_DN3_SP8_c.t1	Ag038G4178600
OG0009661	CP10_g43527_DN3_SP4_c.t1	Ag088G5429600
OG0009662	CP10_g43523_DN3_SP6_c.t1	Ag088G5430300
OG0009663	CP12_g31286_DN1_SP0_c.t1, CP10_g43520_DN3_SP0_c.t1	Ag088G5432900, Ag011G1214900
OG0009665	CP12_g29861_DN2_SP0_c.t1	Ag088G5436500
OG0009666	CP12_g29853_DN3_SP8_c.t1	Ag088G5437800
OG0009667	CP12_g29816_DN3_SP0_c.t1	Ag088G5444100
OG0009668	CP3_g14803_DN3_SP8_c.t1	Ag089G5447700
OG0009669	CP3_g14804_DN3_SP8_c.t1	Ag089G5447800
OG0009670	CP3_g14805_DN3_SP4_c.t1	Ag089G5447900
OG0009671	CP4_g23924_DN3_SP8_c.t1	Ag003G0279100
OG0009672	CP10_g43590_DN3_SP8_c.t1	Ag003G0279300
OG0009673	CP4_g23927_DN3_SP7_c.t1	Ag003G0279700
OG0009674	CP4_g23929_DN3_SP8_c.t1	Ag003G0280100
OG0009675	CP4_g23933_DN3_SP8_c.t1	Ag003G0280400
OG0009676	CP4_g23935_DN3_SP1_c.t1	Ag003G0280600
OG0009677	CP4_g23941_DN3_SP0_c.t1	Ag003G0281300
OG0009678	CP4_g23955_DN2_SP0_c.t1	Ag003G0283100
OG0009679	CP4_g24046_DN2_SP0_c.t1	Ag003G0300400
OG0009680	CP4_g24048_DN3_SP8_c.t1	Ag003G0300600
OG0009681	CP4_g24055_DN3_SP0_c.t1	Ag003G0303300
OG0009682	CP4_g24068_DN3_SP0_c.t1	Ag003G0304700
OG0009683	CP5_g1295_DN3_SP8_c.t1	Ag003G0304800
OG0009684	CP4_g24069_DN2_SP0_c.t1	Ag003G0304900
OG0009685	CP4_g24071_DN3_SP3_c.t1	Ag003G0305000
OG0009687	CP1_g38983_DN3_SP8_c.t1	Ag003G0308800
OG0009688	CP4_g24096_DN3_SP0_c.t1	Ag003G0308900
OG0009689	CP4_g24100_DN3_SP8_c.t1	Ag003G0309700
OG0009690	CP4_g24106_DN3_SP0_c.t1	Ag003G0310600
OG0009691	CP4_g24114_DN2_SP0_c.t1	Ag003G0311400
OG0009692	CP4_g24120_DN3_SP8_c.t1	Ag003G0311900
OG0009693	CP4_g24149_DN3_SP6_c.t1	Ag003G0315700
OG0009694	CP4_g24151_DN3_SP5_c.t1	Ag003G0316700
OG0009695	CP4_g24152_DN3_SP0_c.t1	Ag003G0316900
OG0009696	CP4_g24161_DN3_SP5_c.t1	Ag003G0318600
OG0009697	CP4_g24180_DN3_SP8_c.t1	Ag003G0321000, Ag027G3056200
OG0009698	CP4_g24181_DN3_SP7_c.t1	Ag003G0321200
OG0009699	CP4_g24188_DN3_SP8_c.t1	Ag003G0322300
OG0009700	CP4_g24205_DN3_SP5_c.t1	Ag003G0324300
OG0009701	CP4_g24206_DN3_SP0_c.t1	Ag003G0324400
OG0009702	CP4_g24210_DN3_SP8_c.t1	Ag003G0325400
OG0009703	CP4_g24217_DN3_SP5_c.t1	Ag003G0326900
OG0009704	CP4_g24225_DN3_SP3_c.t1	Ag003G0328600
OG0009705	CP4_g24227_DN3_SP8_c.t1	Ag003G0328800
OG0009706	CP4_g24258_DN3_SP0_c.t1	Ag003G0336400
OG0009707	CP4_g24288_DN3_SP1_c.t1	Ag003G0342800
OG0009708	CP4_g24309_DN3_SP1_c.t1	Ag003G0347500
OG0009709	CP4_g24315_DN2_SP0_c.t1	Ag003G0348300
OG0009710	CP4_g24346_DN3_SP0_c.t1	Ag003G0353200
OG0009711	CP4_g24380_DN3_SP8_c.t1	Ag003G0362800
OG0009712	CP4_g24391_DN3_SP4_c.t1	Ag003G0365500
OG0009713	CP4_g24398_DN3_SP8_c.t1	Ag003G0366000
OG0009714	CP4_g24400_DN3_SP0_c.t1	Ag003G0366500
OG0009715	CP4_g24422_DN3_SP2_c.t1	Ag003G0370900
OG0009716	CP4_g24423_DN3_SP8_c.t1	Ag003G0371600
OG0009717	CP4_g24433_DN3_SP0_c.t1	Ag003G0373600
OG0009718	CP4_g24437_DN3_SP3_c.t1	Ag003G0374100
OG0009719	CP13_g19830_DN3_SP0_c.t1	Ag016G2309100, Ag003G0374600
OG0009720	CP4_g24447_DN3_SP8_c.t1	Ag003G0375600
OG0009721	CP4_g24468_DN3_SP7_c.t1	Ag003G0382000
OG0009722	CP4_g24469_DN3_SP0_c.t1	Ag003G0382100
OG0009723	CP4_g24485_DN2_SP0_c.t1	Ag003G0388200
OG0009724	CP4_g24486_DN3_SP3_c.t1	Ag003G0388300
OG0009725	CP4_g24491_DN3_SP0_c.t1	Ag003G0392200
OG0009726	CP4_g24493_DN3_SP1_c.t1	Ag003G0393400
OG0009727	CP4_g24550_DN3_SP7_c.t1	Ag003G0400000
OG0009728	CP4_g24541_DN3_SP8_c.t1	Ag003G0403500
OG0009729	CP4_g24537_DN3_SP2_c.t1	Ag003G0403900
OG0009730	CP4_g24573_DN3_SP3_c.t1	Ag003G0408900
OG0009731	CP12_g30286_DN3_SP2_c.t1, CP12_g30285_DN3_SP0_c.t1	Ag037G4129500, Ag014G2122200, Ag014G2122100
OG0009732	CP13_g19791_DN3_SP8_c.t1	Ag037G4139300, Ag016G2315700
OG0009733	CP11_g32436_DN3_SP0_c.t1, CP10_g42188_DN3_SP8_c.t1	Ag014G1774300
OG0009734	CP10_g42211_DN3_SP0_c.t1	Ag014G1777600
OG0009735	CP10_g42233_DN3_SP0_c.t1	Ag014G1781400
OG0009736	CP10_g42236_DN3_SP4_c.t1	Ag014G1782000, Ag014G1787800
OG0009737	CP10_g42249_DN3_SP4_c.t1	Ag014G1785100
OG0009738	CP10_g42254_DN3_SP8_c.t1	Ag014G1785700
OG0009739	CP10_g42276_DN3_SP0_c.t1	Ag014G1792000
OG0009740	CP10_g42286_DN1_SP0_c.t1	Ag014G1793100
OG0009741	CP10_g42308_DN3_SP2_c.t1	Ag014G1796400
OG0009742	CP10_g42314_DN3_SP7_c.t1	Ag014G1797200
OG0009743	CP10_g42316_DN3_SP8_c.t1	Ag014G1797400
OG0009744	CP10_g42335_DN3_SP4_c.t1	Ag014G1801000
OG0009745	CP10_g42349_DN3_SP5_c.t1	Ag014G1804300
OG0009746	CP10_g42393_DN3_SP2_c.t1	Ag014G1811800
OG0009747	CP10_g42405_DN3_SP1_c.t1	Ag014G1813400
OG0009748	CP10_g42425_DN3_SP6_c.t1	Ag014G1817400
OG0009749	CP10_g42433_DN3_SP8_c.t1	Ag014G1818300
OG0009750	CP10_g42443_DN3_SP0_c.t1	Ag014G1820000
OG0009751	CP10_g42444_DN3_SP8_c.t1	Ag014G1820200
OG0009752	CP10_g42451_DN3_SP3_c.t1	Ag014G1821400
OG0009753	CP10_g42454_DN3_SP8_c.t1	Ag014G1822200
OG0009754	CP10_g42457_DN3_SP6_c.t1	Ag014G1822500
OG0009755	CP10_g42461_DN3_SP8_c.t1	Ag014G1823600
OG0009756	CP10_g42476_DN3_SP8_c.t1	Ag014G1825700
OG0009758	CP10_g42494_DN3_SP0_c.t1	Ag014G1828700
OG0009759	CP10_g42504_DN3_SP0_c.t1	Ag014G1829800
OG0009760	CP10_g42557_DN3_SP0_c.t1	Ag014G1840200
OG0009761	CP10_g42608_DN3_SP7_c.t1	Ag014G1848700
OG0009762	CP10_g42610_DN3_SP1_c.t1	Ag014G1848900
OG0009764	CP10_g42627_DN3_SP8_c.t1	Ag014G1852400
OG0009765	CP10_g42628_DN3_SP0_c.t1	Ag014G1852500
OG0009766	CP10_g42644_DN3_SP8_c.t1	Ag014G1855500
OG0009767	CP10_g42658_DN3_SP1_c.t1	Ag014G1857300
OG0009768	CP10_g42671_DN3_SP7_c.t1	Ag014G1858600
OG0009769	CP10_g42687_DN3_SP3_c.t1	Ag014G1861600
OG0009770	CP19_g17952_DN3_SP6_c.t1	Ag014G1862700
OG0009771	CP10_g42695_DN3_SP0_c.t1	Ag014G1862800
OG0009773	CP10_g42716_DN3_SP4_c.t1	Ag014G1865500
OG0009774	CP10_g42719_DN3_SP0_c.t1	Ag014G1865800
OG0009775	CP10_g42727_DN3_SP1_c.t1	Ag014G1866700
OG0009776	CP10_g42738_DN3_SP8_c.t1	Ag014G1867800
OG0009777	CP10_g42739_DN3_SP5_c.t1	Ag014G1867900
OG0009778	CP10_g42744_DN3_SP0_c.t1	Ag014G1871100
OG0009779	CP10_g42763_DN3_SP0_c.t1	Ag014G1874100
OG0009780	CP10_g42775_DN3_SP8_c.t1	Ag014G1875300
OG0009781	CP10_g42777_DN3_SP8_c.t1	Ag014G1875500
OG0009782	CP10_g42788_DN3_SP8_c.t1	Ag014G1877100
OG0009784	CP10_g42805_DN3_SP8_c.t1	Ag014G1879200
OG0009785	CP10_g42806_DN3_SP8_c.t1	Ag014G1879300
OG0009786	CP10_g42807_DN3_SP2_c.t1	Ag014G1879600
OG0009787	CP5_g1218_DN1_SP1_c.t1	Ag014G1880300
OG0009788	CP10_g42813_DN3_SP7_c.t1	Ag014G1880600
OG0009789	CP10_g42816_DN3_SP2_c.t1	Ag014G1880900
OG0009790	CP10_g42825_DN3_SP8_c.t1	Ag014G1882300, Ag014G1881900
OG0009792	CP10_g42879_DN3_SP0_c.t1, CP4_g24070_DN3_SP0_c.t1	Ag014G1888800, Ag014G1890000
OG0009793	CP10_g42893_DN1_SP0_c.t1	Ag014G1892500
OG0009794	CP10_g42899_DN3_SP0_c.t1	Ag014G1899600, Ag014G1893900
OG0009795	CP10_g42904_DN3_SP0_c.t1	Ag014G1896900
OG0009797	CP10_g42964_DN3_SP8_c.t1	Ag014G1906100
OG0009798	CP10_g42974_DN3_SP2_c.t1	Ag014G1907600
