Orthogroup	Conringia_planisiliqua	Cardamine_hirsuta
OG0006765	CP2_g49223_DN3_SP1_c.t1, CP10_g42844_DN3_SP3_c.t1	CARHR083150
OG0006766	CP10_g42865_DN3_SP3_c.t1	CARHR083320
OG0006767	CP10_g42883_DN3_SP2_c.t1	CARHR083510
OG0006768	CP10_g42875_DN3_SP6_c.t1	CARHR083410
OG0006769	CP10_g42894_DN3_SP0_c.t1	CARHR083650
OG0006770	CP10_g42968_DN1_SP0_c.t1	CARHR084540
OG0006771	CP10_g43103_DN3_SP0_c.t1	CARHR085990
OG0006772	CP10_g43058_DN3_SP4_c.t1	CARHR085490
OG0006773	CP10_g43070_DN3_SP0_c.t1	CARHR085600
OG0006774	CP10_g43071_DN3_SP8_c.t1	CARHR085610
OG0006775	CP10_g43100_DN3_SP5_c.t1	CARHR085960
OG0006776	CP10_g43122_DN3_SP0_c.t1	CARHR086160
OG0006777	CP10_g43123_DN3_SP3_c.t1	CARHR086170
OG0006778	CP10_g43126_DN3_SP0_c.t1	CARHR086200
OG0006779	CP10_g43134_DN3_SP0_c.t1	CARHR086270
OG0006780	CP10_g43136_DN3_SP8_c.t1	CARHR086280
OG0006782	CP10_g43205_DN3_SP0_c.t1, CP10_g43206_DN2_SP7_c.t1	CARHR087000, CARHR151150
OG0006783	CP10_g43225_DN3_SP8_c.t1	CARHR087180
OG0006785	CP10_g43247_DN3_SP6_c.t1	CARHR087430
OG0006786	CP10_g43257_DN3_SP8_c.t1	CARHR087550
OG0006787	CP10_g43258_DN3_SP0_c.t1	CARHR124840, CARHR163730
OG0006788	CP10_g43328_DN3_SP8_c.t1	CARHR088370
OG0006789	CP10_g43333_DN3_SP8_c.t1	CARHR088460
OG0006790	CP10_g43359_DN3_SP8_c.t1	CARHR088740
OG0006792	CP10_g43385_DN3_SP0_c.t1	CARHR089040
OG0006793	CP10_g43388_DN3_SP2_c.t1	CARHR089070
OG0006794	CP10_g43421_DN3_SP0_c.t1	CARHR089320
OG0006796	CP10_g43445_DN3_SP6_c.t1	CARHR089700
OG0006797	CP10_g43459_DN3_SP0_c.t1	CARHR089860
OG0006798	CP10_g43486_DN3_SP7_c.t1	CARHR090180
OG0006799	CP12_g29874_DN3_SP8_c.t1	CARHR090410
OG0006800	CP12_g29889_DN3_SP0_c.t1	CARHR090570
OG0006801	CP12_g29929_DN3_SP7_c.t1	CARHR090940
OG0006802	CP12_g29934_DN3_SP8_c.t1	CARHR090990
OG0006803	CP12_g29973_DN3_SP8_c.t1	CARHR091390
OG0006804	CP12_g29978_DN3_SP8_c.t1	CARHR091450
OG0006805	CP1_g36657_DN3_SP0_c.t1	CARHR003540
OG0006806	CP12_g30051_DN3_SP0_c.t1	CARHR092350
OG0006807	CP12_g30060_DN3_SP8_c.t1	CARHR092470
OG0006808	CP12_g30081_DN3_SP8_c.t1	CARHR092740
OG0006809	CP12_g30090_DN3_SP0_c.t1	CARHR092850
OG0006810	CP2_g50502_DN3_SP0_c.t1	CARHR201190
OG0006811	CP12_g30094_DN3_SP8_c.t1	CARHR092920
OG0006812	CP12_g30095_DN3_SP5_c.t1	CARHR092930
OG0006813	CP12_g30110_DN3_SP8_c.t1	CARHR093100
OG0006814	CP12_g30121_DN3_SP3_c.t1	CARHR093210
OG0006815	CP12_g30151_DN3_SP8_c.t1	CARHR093490
OG0006816	CP12_g30156_DN3_SP7_c.t1	CARHR093550
OG0006817	CP12_g30176_DN3_SP6_c.t1	CARHR093760
OG0006818	CP12_g30184_DN3_SP8_c.t1	CARHR093830
OG0006819	CP12_g30214_DN3_SP1_c.t1	CARHR094160
OG0006820	CP12_g30228_DN3_SP8_c.t1	CARHR219250, CARHR099950, CARHR094310
OG0006821	CP7_g45869_DN3_SP1_c.t1	CARHR019490
OG0006822	CP12_g30343_DN3_SP6_c.t1	CARHR095520
OG0006823	CP12_g30347_DN3_SP7_c.t1	CARHR095560
OG0006824	CP12_g30386_DN3_SP0_c.t1	CARHR095990
OG0006825	CP12_g30412_DN3_SP3_c.t1	CARHR096320
OG0006826	CP12_g30415_DN2_SP3_c.t1	CARHR096360
OG0006827	CP12_g30416_DN3_SP8_c.t1	CARHR096370
OG0006828	CP12_g30437_DN3_SP0_c.t1	CARHR096680
OG0006829	CP12_g30447_DN3_SP4_c.t1	CARHR096790
OG0006830	CP12_g30459_DN3_SP3_c.t1	CARHR096930
OG0006831	CP12_g30469_DN3_SP8_c.t1	CARHR097080
OG0006832	CP1_g37268_DN3_SP7_c.t1	CARHR009850
OG0006834	CP5_g1799_DN3_SP8_c.t1	CARHR215480
OG0006835	CP2_g48832_DN3_SP8_c.t1	CARHR184440
OG0006836	CP2_g48837_DN3_SP8_c.t1	CARHR184340
OG0006837	CP12_g30752_DN3_SP2_c.t1	CARHR099740
OG0006840	CP12_g30517_DN3_SP0_c.t1	CARHR097500
OG0006841	CP5_g1010_DN3_SP3_c.t1	CARHR237880
OG0006842	CP5_g1013_DN3_SP3_c.t1	CARHR237850
OG0006843	CP31_g46763_DN3_SP1_c.t1	CARHR056470
OG0006844	CP36_g50964_DN2_SP0_c.t1	CARHR056380
OG0006845	CP8_g54469_DN3_SP8_c.t1	CARHR194300
OG0006846	CP8_g54472_DN3_SP4_c.t1	CARHR194330
OG0006847	CP8_g54493_DN3_SP7_c.t1	CARHR194560
OG0006848	CP8_g54507_DN3_SP8_c.t1	CARHR194790
OG0006849	CP59_g6677_DN3_SP0_c.t1	CARHR182170
OG0006851	CP2_g48791_DN3_SP8_c.t1	CARHR183810
OG0006852	CP3_g14108_DN3_SP0_c.t1	CARHR162270
OG0006853	CP3_g14140_DN3_SP1_c.t1	CARHR162030
OG0006854	CP3_g14149_DN3_SP5_c.t1	CARHR161940
OG0006855	CP3_g14158_DN3_SP2_c.t1	CARHR117420, CARHR161820
OG0006856	CP3_g14161_DN3_SP8_c.t1	CARHR161800
OG0006857	CP3_g14163_DN3_SP5_c.t1	CARHR161760
OG0006858	CP3_g14221_DN3_SP8_c.t1	CARHR161050
OG0006859	CP3_g14226_DN3_SP0_c.t1	CARHR161000
OG0006860	CP3_g14237_DN3_SP8_c.t1	CARHR160870
OG0006861	CP3_g14239_DN3_SP8_c.t1	CARHR160850
OG0006862	CP1_g36448_DN3_SP0_c.t1	CARHR000680
OG0006864	CP1_g36469_DN3_SP0_c.t1	CARHR000880
OG0006865	CP1_g36501_DN3_SP6_c.t1	CARHR001310
OG0006866	CP1_g36527_DN3_SP3_c.t1	CARHR001560
OG0006867	CP1_g36819_DN3_SP8_c.t1	CARHR001740
OG0006868	CP1_g36777_DN2_SP0_c.t1	CARHR002250
OG0006869	CP1_g36772_DN3_SP7_c.t1	CARHR002300
OG0006870	CP1_g36763_DN3_SP8_c.t1	CARHR002390
OG0006871	CP1_g36692_DN3_SP0_c.t1	CARHR003180
OG0006872	CP1_g36651_DN3_SP3_c.t1	CARHR003610
OG0006873	CP3_g13960_DN2_SP0_c.t1, CP10_g44047_DN2_SP0_c.t1, CP10_g44043_DN3_SP0_c.t1	CARHR106040
OG0006874	CP1_g36617_DN3_SP1_c.t1	CARHR003940, CARHR171650
OG0006875	CP1_g36609_DN3_SP0_c.t1	CARHR004040
OG0006876	CP1_g36599_DN3_SP7_c.t1	CARHR004150
OG0006877	CP3_g14934_DN2_SP0_c.t1	CARHR150950
OG0006878	CP1_g36583_DN3_SP0_c.t1	CARHR004350
OG0006879	CP1_g36565_DN3_SP0_c.t1	CARHR004550
OG0006880	CP1_g36549_DN3_SP8_c.t1	CARHR004730
OG0006882	CP1_g36898_DN3_SP8_c.t1	CARHR005600
OG0006883	CP1_g36900_DN3_SP2_c.t1	CARHR005620
OG0006884	CP1_g36934_DN3_SP5_c.t1	CARHR006100
OG0006885	CP1_g36942_DN3_SP5_c.t1	CARHR006170
OG0006886	CP1_g36971_DN3_SP0_c.t1	CARHR006520
OG0006887	CP1_g36981_DN3_SP8_c.t1	CARHR006620
OG0006888	CP1_g36983_DN3_SP0_c.t1	CARHR006650
OG0006889	CP19_g18213_DN3_SP2_c.t1	CARHR231790
OG0006890	CP13_g20137_DN3_SP0_c.t1, CP1_g37088_DN3_SP2_c.t1	CARHR107500, CARHR007900
OG0006891	CP1_g37102_DN3_SP6_c.t1	CARHR035120
OG0006892	CP1_g37109_DN3_SP7_c.t1	CARHR008140
OG0006893	CP4_g25800_DN2_SP0_c.t1, CP1_g37118_DN3_SP2_c.t1	CARHR008250
OG0006894	CP1_g37129_DN3_SP6_c.t1	CARHR008370
OG0006895	CP1_g37162_DN2_SP0_c.t1	CARHR008720
OG0006896	CP1_g37171_DN3_SP0_c.t1	CARHR008810
OG0006897	CP1_g37177_DN3_SP2_c.t1	CARHR008880
OG0006898	CP1_g37192_DN3_SP0_c.t1	CARHR009070, CARHR009080
OG0006899	CP1_g37210_DN1_SP0_c.t1	CARHR009290
OG0006900	CP1_g37255_DN3_SP5_c.t1	CARHR009710
OG0006901	CP1_g37283_DN3_SP8_c.t1	CARHR010080
OG0006902	CP1_g37299_DN3_SP0_c.t1	CARHR010240
OG0006903	CP1_g37332_DN3_SP6_c.t1, CP2_g49378_DN3_SP3_c.t1	CARHR053600
OG0006904	CP1_g37341_DN3_SP7_c.t1	CARHR010650
OG0006905	CP1_g37376_DN3_SP0_c.t1	CARHR010990
OG0006906	CP1_g37400_DN3_SP7_c.t1	CARHR011230
OG0006907	CP1_g37412_DN3_SP5_c.t1	CARHR011380
OG0006908	CP1_g37415_DN3_SP8_c.t1	CARHR011420
OG0006909	CP1_g37417_DN3_SP0_c.t1	CARHR011440
OG0006910	CP1_g37421_DN3_SP8_c.t1	CARHR011500
OG0006912	CP1_g37458_DN3_SP0_c.t1	CARHR011910
OG0006913	CP1_g37462_DN2_SP0_c.t1	CARHR011960
OG0006914	CP1_g37475_DN3_SP0_c.t1	CARHR012070
OG0006915	CP1_g37477_DN3_SP0_c.t1	CARHR012100
OG0006916	CP1_g37519_DN3_SP8_c.t1	CARHR012470
OG0006917	CP1_g37528_DN3_SP8_c.t1	CARHR012570
OG0006918	CP1_g37542_DN3_SP8_c.t1	CARHR012700
OG0006919	CP8_g54661_DN3_SP5_c.t1	CARHR248290
OG0006920	CP1_g37564_DN3_SP0_c.t1	CARHR012920
OG0006921	CP1_g37597_DN3_SP8_c.t1	CARHR013300
OG0006922	CP1_g37603_DN3_SP0_c.t1	CARHR013360
OG0006923	CP1_g37675_DN3_SP5_c.t1	CARHR014110
OG0006924	CP1_g37690_DN2_SP0_c.t1	CARHR014250
OG0006925	CP1_g37692_DN3_SP3_c.t1	CARHR014270
OG0006926	CP1_g37698_DN3_SP7_c.t1	CARHR014330
OG0006927	CP1_g37742_DN3_SP7_c.t1	CARHR014810
OG0006928	CP1_g37764_DN3_SP3_c.t1	CARHR115340
OG0006929	CP1_g37789_DN3_SP3_c.t1	CARHR015330
OG0006930	CP1_g37790_DN3_SP8_c.t1	CARHR015340
OG0006931	CP1_g37815_DN3_SP0_c.t1	CARHR015620
OG0006932	CP1_g37827_DN3_SP5_c.t1	CARHR015750
OG0006933	CP7_g46194_DN2_SP5_c.t1	CARHR015890
OG0006934	CP7_g46185_DN3_SP1_c.t1	CARHR015980
OG0006935	CP7_g46157_DN3_SP6_c.t1	CARHR016270
OG0006936	CP7_g46152_DN3_SP8_c.t1	CARHR016330
OG0006937	CP9_g29621_DN3_SP8_c.t1	CARHR016490
OG0006938	CP7_g46121_DN3_SP8_c.t1	CARHR016660
OG0006939	CP13_g19212_DN3_SP8_c.t1	CARHR149680
OG0006940	CP7_g46063_DN3_SP0_c.t1	CARHR017320
OG0006941	CP7_g46058_DN3_SP8_c.t1	CARHR017370
OG0006942	CP7_g46027_DN3_SP0_c.t1	CARHR017750
OG0006943	CP7_g46011_DN2_SP0_c.t1	CARHR017940
OG0006944	CP7_g45986_DN3_SP0_c.t1	CARHR018230
OG0006945	CP8_g53026_DN3_SP0_c.t1, CP7_g45980_DN3_SP1_c.t1, CP8_g53027_DN3_SP0_c.t1	CARHR018290
OG0006947	CP7_g45967_DN3_SP1_c.t1	CARHR018430
OG0006948	CP7_g45965_DN3_SP8_c.t1	CARHR018450
OG0006949	CP7_g45955_DN3_SP5_c.t1	CARHR018570
OG0006950	CP7_g45922_DN3_SP5_c.t1	CARHR138110, CARHR018930
OG0006951	CP7_g45909_DN3_SP0_c.t1	CARHR019100
OG0006952	CP7_g45894_DN3_SP3_c.t1	CARHR019230
OG0006953	CP7_g45865_DN3_SP7_c.t1	CARHR019530
OG0006954	CP7_g45834_DN3_SP8_c.t1	CARHR035530
OG0006955	CP7_g45805_DN2_SP0_c.t1	CARHR020080
OG0006957	CP7_g45748_DN3_SP0_c.t1	CARHR020630
OG0006958	CP7_g45704_DN3_SP8_c.t1	CARHR021080
OG0006959	CP7_g45687_DN3_SP0_c.t1	CARHR021250
OG0006960	CP7_g45678_DN3_SP0_c.t1	CARHR021330
OG0006961	CP7_g45666_DN2_SP0_c.t1	CARHR021490
OG0006962	CP7_g45639_DN3_SP8_c.t1	CARHR021790
OG0006965	CP7_g45592_DN3_SP8_c.t1	CARHR022230
OG0006967	CP7_g45579_DN3_SP0_c.t1	CARHR022420
OG0006968	CP13_g20043_DN3_SP8_c.t1	CARHR177390
OG0006969	CP12_g29943_DN2_SP0_c.t1	CARHR220750
OG0006970	CP9_g28792_DN3_SP1_c.t1	CARHR291000
OG0006971	CP9_g28756_DN3_SP0_c.t1, CP9_g28757_DN3_SP8_c.t1	CARHR064590
OG0006972	CP9_g28727_DN3_SP5_c.t1	CARHR064290
OG0006973	CP9_g28606_DN2_SP0_c.t1	CARHR063070
OG0006974	CP19_g18241_DN3_SP8_c.t1	CARHR231520
OG0006975	CP19_g18238_DN3_SP1_c.t1	CARHR231550
OG0006978	CP2_g48971_DN3_SP0_c.t1, CP2_g48972_DN3_SP0_c.t1	CARHR048580
OG0006979	CP2_g49034_DN3_SP8_c.t1	CARHR049430
OG0006980	CP2_g49050_DN3_SP0_c.t1	CARHR049790
OG0006981	CP2_g49101_DN3_SP0_c.t1	CARHR050600
OG0006982	CP2_g49112_DN3_SP8_c.t1	CARHR050750
OG0006983	CP7_g45152_DN3_SP0_c.t1	CARHR026880
OG0006984	CP2_g49194_DN3_SP0_c.t1, CP2_g49180_DN3_SP1_c.t1	CARHR052240
OG0006986	CP2_g49481_DN3_SP8_c.t1	CARHR053740
OG0006987	CP2_g48874_DN2_SP0_c.t1	CARHR046800
OG0006989	CP4_g26404_DN1_SP0_c.t1, CP4_g26405_DN2_SP0_c.t1, CP2_g48901_DN3_SP7_c.t1	CARHR046210
OG0006990	CP19_g17818_DN3_SP0_c.t1	CARHR212440
OG0006991	CP13_g19843_DN3_SP3_c.t1	CARHR174990
OG0006992	CP13_g19839_DN3_SP8_c.t1	CARHR174880
OG0006993	CP13_g19829_DN3_SP0_c.t1	CARHR174760
OG0006994	CP13_g19736_DN3_SP8_c.t1	CARHR173790
OG0006995	CP13_g19729_DN3_SP0_c.t1	CARHR173670
OG0006996	CP13_g19708_DN3_SP8_c.t1	CARHR173520
OG0006997	CP13_g20124_DN1_SP0_c.t1	CARHR178240
OG0006998	CP11_g31922_DN3_SP0_c.t1	CARHR252170
OG0006999	CP5_g1048_DN3_SP6_c.t1	CARHR109770
OG0007000	CP5_g1041_DN3_SP8_c.t1	CARHR237520
OG0007001	CP1_g38339_DN3_SP0_c.t1	CARHR037660
OG0007002	CP10_g42730_DN3_SP2_c.t1, CP1_g38321_DN3_SP8_c.t1	CARHR037780
OG0007003	CP9_g29138_DN3_SP5_c.t1	CARHR068330
OG0007004	CP9_g29134_DN3_SP8_c.t1	CARHR068290
OG0007005	CP9_g29128_DN3_SP8_c.t1	CARHR068230
OG0007006	CP5_g28_DN3_SP8_c.t1	CARHR294190
OG0007007	CP5_g73_DN3_SP5_c.t1	CARHR247860
OG0007008	CP5_g96_DN3_SP4_c.t1	CARHR247610
OG0007009	CP5_g122_DN3_SP0_c.t1	CARHR247310
OG0007011	CP5_g197_DN3_SP0_c.t1	CARHR246550
OG0007012	CP5_g233_DN3_SP7_c.t1	CARHR246180
OG0007013	CP5_g249_DN3_SP3_c.t1	CARHR246000
OG0007015	CP5_g292_DN3_SP0_c.t1	CARHR245580, CARHR153410
OG0007016	CP5_g322_DN3_SP1_c.t1	CARHR245290
OG0007017	CP5_g343_DN3_SP5_c.t1	CARHR245080
OG0007018	CP5_g344_DN3_SP5_c.t1	CARHR245070
OG0007019	CP5_g389_DN3_SP8_c.t1	CARHR244620
OG0007020	CP5_g411_DN3_SP1_c.t1	CARHR244370
OG0007021	CP5_g436_DN3_SP6_c.t1	CARHR244090
OG0007022	CP5_g439_DN1_SP0_c.t1	CARHR244050
OG0007023	CP5_g457_DN3_SP1_c.t1	CARHR243860
OG0007024	CP2_g49125_DN3_SP8_c.t1	CARHR050920
OG0007025	CP5_g501_DN3_SP0_c.t1	CARHR243390
OG0007027	CP5_g512_DN3_SP3_c.t1	CARHR243270
OG0007028	CP5_g524_DN3_SP8_c.t1	CARHR243150
OG0007030	CP5_g539_DN3_SP5_c.t1	CARHR242990
OG0007031	CP5_g785_DN3_SP5_c.t1	CARHR115700, CARHR240120
OG0007033	CP5_g778_DN3_SP4_c.t1	CARHR240200
OG0007034	CP5_g752_DN3_SP8_c.t1	CARHR240520
OG0007035	CP5_g750_DN3_SP1_c.t1	CARHR240540, CARHR240550
OG0007036	CP5_g736_DN3_SP6_c.t1	CARHR240720
OG0007039	CP18_g12568_DN3_SP0_c.t1	CARHR286490
OG0007040	CP5_g703_DN3_SP8_c.t1	CARHR241120
OG0007041	CP5_g688_DN3_SP8_c.t1	CARHR241300
OG0007042	CP5_g660_DN3_SP3_c.t1	CARHR241650
OG0007043	CP15_g35782_DN3_SP4_c.t1	CARHR105020
OG0007044	CP5_g644_DN3_SP8_c.t1	CARHR241760
OG0007045	CP5_g637_DN2_SP0_c.t1	CARHR241840
OG0007046	CP5_g625_DN3_SP8_c.t1	CARHR242010
OG0007047	CP5_g623_DN3_SP3_c.t1	CARHR242040
OG0007048	CP5_g620_DN3_SP0_c.t1	CARHR242090
OG0007049	CP5_g607_DN3_SP8_c.t1	CARHR242210
OG0007050	CP5_g603_DN3_SP8_c.t1	CARHR242730, CARHR242240
OG0007051	CP5_g800_DN2_SP0_c.t1	CARHR239920
OG0007052	CP5_g804_DN3_SP8_c.t1	CARHR239890
OG0007053	CP5_g867_DN3_SP6_c.t1	CARHR239200
OG0007054	CP5_g868_DN2_SP0_c.t1	CARHR239190
OG0007055	CP5_g878_DN3_SP4_c.t1	CARHR239070
OG0007056	CP5_g882_DN3_SP8_c.t1	CARHR239030
OG0007057	CP5_g902_DN3_SP0_c.t1	CARHR238860
OG0007058	CP5_g905_DN3_SP2_c.t1	CARHR238820
OG0007059	CP5_g918_DN3_SP4_c.t1	CARHR238650
OG0007060	CP12_g30762_DN3_SP0_c.t1	CARHR099820
OG0007061	CP12_g30811_DN3_SP1_c.t1	CARHR100260
OG0007062	CP9_g28894_DN3_SP5_c.t1	CARHR065480
OG0007064	CP9_g28853_DN3_SP0_c.t1	CARHR065060
OG0007065	CP7_g45440_DN3_SP7_c.t1	CARHR023860
OG0007066	CP7_g45426_DN3_SP2_c.t1	CARHR023960
OG0007067	CP7_g45368_DN1_SP0_c.t1, CP1_g39216_DN3_SP0_c.t1, CP1_g39208_DN2_SP0_c.t1	CARHR024640
OG0007068	CP11_g32102_DN3_SP4_c.t1	CARHR290840, CARHR290820, CARHR290830
OG0007069	CP11_g32125_DN3_SP2_c.t1	CARHR249730
OG0007070	CP8_g54532_DN2_SP0_c.t1	CARHR250180
OG0007071	CP8_g54552_DN3_SP8_c.t1	CARHR249490
OG0007073	CP8_g54586_DN2_SP0_c.t1	CARHR249180
OG0007074	CP8_g54601_DN3_SP0_c.t1	CARHR249020
OG0007075	CP8_g54619_DN3_SP0_c.t1	CARHR248820
OG0007076	CP8_g54664_DN2_SP3_c.t1	CARHR248270
OG0007077	CP7_g46482_DN2_SP5_c.t1	CARHR248050
OG0007078	CP16_g55365_DN2_SP0_c.t1, CP16_g54717_DN2_SP0_c.t1	CARHR292840
OG0007079	CP7_g45175_DN3_SP0_c.t1	CARHR026670
OG0007080	CP19_g18232_DN3_SP0_c.t1	CARHR231610
OG0007082	CP1_g36808_DN3_SP0_c.t1	CARHR254420, CARHR256520, CARHR001890
OG0007084	CP7_g46051_DN1_SP0_c.t1	CARHR017460
OG0007085	CP7_g46006_DN3_SP0_c.t1	CARHR017990
OG0007086	CP7_g45438_DN3_SP0_c.t1	CARHR023880
OG0007087	CP7_g45294_DN3_SP0_c.t1	CARHR025380
OG0007088	CP7_g45189_DN2_SP0_c.t1	CARHR026500
OG0007089	CP7_g45173_DN3_SP8_c.t1	CARHR026690
OG0007090	CP7_g45156_DN3_SP8_c.t1	CARHR026850
OG0007093	CP9_g28889_DN3_SP1_c.t1	CARHR065430
OG0007096	CP13_g19691_DN3_SP0_c.t1	CARHR143770
OG0007097	CP13_g19433_DN3_SP1_c.t1	CARHR146700
OG0007098	CP13_g19142_DN2_SP8_c.t1	CARHR152120
OG0007099	CP2_g48855_DN3_SP3_c.t1	CARHR153310
OG0007100	CP2_g48506_DN3_SP0_c.t1	CARHR187370
OG0007100	CP3_g15489_DN2_SP0_c.t1, CP3_g15434_DN2_SP0_c.t1	CARHR152950
OG0007102	CP3_g14159_DN3_SP0_c.t1	CARHR161830
OG0007103	CP3_g14041_DN3_SP5_c.t1	CARHR163130, CARHR060240
OG0007105	CP8_g54484_DN3_SP2_c.t1	CARHR194470
OG0007107	CP20_g4057_DN3_SP0_c.t1	CARHR260460
OG0007108	CP20_g4389_DN3_SP0_c.t1	CARHR254530
OG0007110	CP19_g18037_DN3_SP1_c.t1	CARHR233550
OG0007112	CP6_g6912_DN3_SP8_c.t1	CARHR225900
OG0007113	CP5_g1676_DN3_SP0_c.t1	CARHR214600
OG0007114	CP13_g19874_DN3_SP0_c.t1	CARHR175390, CARHR175400, CARHR044550
OG0007115	CP2_g48803_DN3_SP0_c.t1	CARHR184040
OG0007116	CP2_g48709_DN3_SP0_c.t1	CARHR182420
OG0007119	CP8_g52905_DN3_SP0_c.t1, CP8_g52901_DN1_SP0_c.t1, CP8_g52902_DN1_SP0_c.t1, CP8_g52898_DN3_SP0_c.t1	CARHR258100
OG0007122	CP5_g2304_DN1_SP0_c.t1, CP56_g20986_DN2_SP0_c.t1, CP25_g55996_DN3_SP0_c.t1, CP14_g22578_DN3_SP0_c.t1	CARHR257800, CARHR259110, CARHR115070, CARHR035420, CARHR034840, CARHR266420, CARHR287670, CARHR159340, CARHR218180, CARHR154170, CARHR104970
OG0007129	CP19_g18365_DN3_SP6_c.t1	CARHR230130
OG0007130	CP8_g53412_DN3_SP8_c.t1	CARHR267670
OG0007131	CP2_g47976_DN3_SP6_c.t1	CARHR277180
OG0007132	CP3_g14538_DN3_SP1_c.t1	CARHR157220
OG0007134	CP3_g14564_DN3_SP1_c.t1	CARHR156970
OG0007135	CP3_g14592_DN2_SP5_c.t1	CARHR156660
OG0007136	CP3_g14600_DN3_SP0_c.t1	CARHR156610
OG0007137	CP13_g19703_DN3_SP2_c.t1	CARHR143650
OG0007138	CP13_g19686_DN3_SP8_c.t1	CARHR143810
OG0007139	CP5_g1045_DN2_SP0_c.t1	CARHR237380
OG0007140	CP13_g19642_DN3_SP8_c.t1	CARHR144280
OG0007141	CP13_g19591_DN3_SP1_c.t1	CARHR144830
OG0007142	CP4_g24940_DN3_SP6_c.t1	CARHR132420
OG0007143	CP13_g19828_DN3_SP5_c.t1, CP19_g17965_DN3_SP0_c.t1	CARHR174750
OG0007144	CP9_g29455_DN3_SP3_c.t1	CARHR071600
OG0007146	CP11_g32206_DN3_SP4_c.t1, CP13_g19063_DN2_SP0_c.t1	CARHR195530
OG0007147	CP11_g32226_DN3_SP7_c.t1	CARHR195760
OG0007148	CP11_g32228_DN3_SP4_c.t1	CARHR195780
OG0007149	CP11_g32249_DN3_SP0_c.t1	CARHR195950
OG0007150	CP11_g32254_DN2_SP0_c.t1	CARHR196000
OG0007151	CP11_g32270_DN3_SP8_c.t1	CARHR196220
OG0007152	CP11_g32288_DN3_SP4_c.t1	CARHR196410, CARHR196390
OG0007153	CP11_g32311_DN3_SP3_c.t1	CARHR196620
OG0007154	CP11_g32312_DN3_SP7_c.t1	CARHR196630
OG0007155	CP11_g32317_DN3_SP8_c.t1	CARHR196700
OG0007156	CP11_g32326_DN3_SP2_c.t1	CARHR196790
OG0007157	CP11_g32340_DN3_SP6_c.t1	CARHR197000
OG0007158	CP11_g32360_DN3_SP4_c.t1	CARHR197180
OG0007160	CP11_g32390_DN3_SP8_c.t1	CARHR197510
OG0007161	CP11_g32397_DN3_SP3_c.t1	CARHR197580
OG0007162	CP11_g32416_DN3_SP7_c.t1	CARHR197770
OG0007163	CP11_g32417_DN3_SP2_c.t1	CARHR197780
OG0007164	CP11_g32447_DN3_SP2_c.t1	CARHR198080
OG0007165	CP11_g32465_DN3_SP3_c.t1	CARHR198290
OG0007166	CP11_g32473_DN3_SP7_c.t1	CARHR198360
OG0007167	CP11_g32474_DN3_SP7_c.t1	CARHR198370
OG0007168	CP11_g32479_DN3_SP7_c.t1	CARHR198430
OG0007169	CP11_g32486_DN3_SP8_c.t1	CARHR198510
OG0007170	CP11_g32492_DN3_SP8_c.t1	CARHR198560
OG0007172	CP20_g4234_DN3_SP0_c.t1, CP20_g4233_DN1_SP0_c.t1	CARHR256000
OG0007173	CP11_g32544_DN3_SP8_c.t1	CARHR103230, CARHR199100
OG0007174	CP11_g32545_DN3_SP3_c.t1	CARHR199110
OG0007175	CP11_g32547_DN3_SP8_c.t1	CARHR199130
OG0007177	CP11_g32563_DN2_SP0_c.t1	CARHR199310
OG0007178	CP11_g32566_DN3_SP2_c.t1	CARHR199360
OG0007179	CP11_g32568_DN3_SP1_c.t1	CARHR199380
OG0007180	CP11_g32570_DN3_SP8_c.t1	CARHR199390
OG0007181	CP11_g32572_DN3_SP2_c.t1	CARHR199440, CARHR199430
OG0007182	CP11_g32574_DN3_SP0_c.t1	CARHR199450
OG0007184	CP11_g32598_DN3_SP7_c.t1	CARHR199710
OG0007185	CP11_g32599_DN3_SP8_c.t1	CARHR199730
OG0007186	CP11_g32605_DN3_SP7_c.t1	CARHR199790
OG0007187	CP11_g32606_DN3_SP8_c.t1	CARHR199800
OG0007189	CP11_g32613_DN3_SP8_c.t1	CARHR199870
OG0007190	CP11_g32618_DN3_SP0_c.t1	CARHR199930
OG0007191	CP11_g32619_DN3_SP8_c.t1	CARHR199940
OG0007192	CP11_g32630_DN3_SP8_c.t1	CARHR200040
OG0007193	CP11_g32637_DN3_SP8_c.t1	CARHR200140
OG0007194	CP8_g53566_DN3_SP0_c.t1	CARHR269190
OG0007195	CP11_g32659_DN3_SP7_c.t1	CARHR200390
OG0007196	CP11_g32663_DN3_SP8_c.t1	CARHR200430
OG0007197	CP11_g32694_DN3_SP1_c.t1	CARHR200720
OG0007198	CP11_g32721_DN3_SP0_c.t1	CARHR201000
OG0007199	CP11_g32727_DN3_SP8_c.t1	CARHR201090
OG0007200	CP11_g32737_DN2_SP0_c.t1	CARHR201220
OG0007202	CP5_g604_DN2_SP0_c.t1, CP11_g32756_DN3_SP0_c.t1	CARHR201450
OG0007203	CP11_g32786_DN3_SP7_c.t1	CARHR201740
OG0007204	CP11_g32790_DN3_SP2_c.t1	CARHR201790
OG0007205	CP19_g18228_DN3_SP0_c.t1	CARHR231650
OG0007206	CP11_g32796_DN3_SP7_c.t1	CARHR201910
OG0007206	CP11_g32797_DN3_SP0_c.t1	CARHR201920
OG0007207	CP11_g32861_DN3_SP0_c.t1	CARHR202650
