Orthogroup	Conringia_planisiliqua	Noccaea_praecox
OG0010258	CP5_g676_DN3_SP4_c.t1	Np005G2635300
OG0010259	CP5_g674_DN3_SP8_c.t1	Np005G2635600
OG0010260	CP5_g673_DN3_SP0_c.t1	Np005G2635700
OG0010261	CP8_g53385_DN3_SP0_c.t1, CP5_g653_DN2_SP0_c.t1	Np007G3731600
OG0010262	CP8_g52864_DN3_SP5_c.t1	Np003G1727900
OG0010263	CP5_g621_DN3_SP8_c.t1	Np005G2641700
OG0010264	CP5_g616_DN3_SP2_c.t1	Np005G2642400
OG0010265	CP5_g789_DN3_SP8_c.t1	Np005G2708100
OG0010266	CP5_g818_DN3_SP0_c.t1	Np005G2712800
OG0010267	CP5_g827_DN3_SP8_c.t1	Np005G2714000
OG0010268	CP5_g829_DN3_SP0_c.t1	Np005G2714100
OG0010269	CP5_g844_DN3_SP3_c.t1	Np005G2716600
OG0010270	CP5_g846_DN3_SP0_c.t1	Np005G2716800
OG0010271	CP5_g847_DN3_SP7_c.t1	Np005G2716900
OG0010272	CP5_g855_DN3_SP1_c.t1	Np005G2717900
OG0010273	CP5_g861_DN3_SP0_c.t1	Np005G2718700
OG0010274	CP5_g988_DN3_SP2_c.t1, CP5_g909_DN2_SP0_c.t1	Np005G2726700
OG0010275	CP5_g912_DN2_SP8_c.t1	Np005G2727100
OG0010276	CP12_g30796_DN3_SP7_c.t1	Np007G3858900
OG0010277	CP12_g30792_DN3_SP3_c.t1	Np007G3859400
OG0010278	CP9_g28911_DN2_SP0_c.t1	Np002G0820100
OG0010281	CP9_g28856_DN3_SP1_c.t1	Np002G0827300
OG0010283	CP9_g28829_DN3_SP7_c.t1	Np002G0830300
OG0010284	CP9_g28823_DN3_SP2_c.t1	Np002G0831000
OG0010285	CP9_g28813_DN3_SP8_c.t1	Np002G0832100
OG0010287	CP7_g45344_DN3_SP0_c.t1	Np004G2279000
OG0010288	CP7_g45331_DN3_SP8_c.t1	Np004G2274500
OG0010289	CP7_g45310_DN3_SP3_c.t1	Np004G2266200
OG0010290	CP7_g45285_DN3_SP8_c.t1	Np004G2258300
OG0010291	CP7_g45263_DN3_SP8_c.t1	Np004G2246700
OG0010292	CP7_g45149_DN3_SP3_c.t1	Np004G2100800
OG0010293	CP11_g32082_DN3_SP3_c.t1	Np003G1868800
OG0010294	CP11_g32083_DN3_SP8_c.t1	Np003G1868900
OG0010295	CP11_g32087_DN3_SP0_c.t1	Np003G1869300
OG0010296	CP11_g32089_DN3_SP8_c.t1	Np003G1869500
OG0010297	CP11_g32097_DN2_SP0_c.t1	Np003G1870100
OG0010298	CP10_g43550_DN3_SP0_c.t1, CP11_g32107_DN3_SP0_c.t1	Np003G1870800
OG0010299	CP11_g32113_DN3_SP8_c.t1	Np003G1871800
OG0010300	CP11_g32116_DN3_SP8_c.t1	Np003G1872000
OG0010301	CP11_g32137_DN3_SP2_c.t1	Np003G1874700, Np003G1875400
OG0010302	CP13_g19197_DN3_SP0_c.t1	Np001G0199000
OG0010303	CP11_g32152_DN3_SP7_c.t1	Np003G1876700
OG0010304	CP8_g54534_DN3_SP0_c.t1	Np003G1879400
OG0010305	CP8_g54535_DN3_SP2_c.t1	Np003G1879700
OG0010307	CP8_g54576_DN3_SP4_c.t1	Np003G1884200
OG0010308	CP8_g54598_DN3_SP6_c.t1	Np007G3831800, Np003G1888100
OG0010309	CP8_g54602_DN3_SP8_c.t1	Np003G1888700
OG0010310	CP8_g54612_DN3_SP8_c.t1	Np003G1890800
OG0010311	CP8_g54621_DN3_SP0_c.t1	Np003G1891400
OG0010312	CP8_g54622_DN3_SP8_c.t1	Np003G1891500
OG0010313	CP8_g54624_DN3_SP1_c.t1	Np003G1891700
OG0010314	CP8_g54628_DN3_SP8_c.t1	Np003G1892100
OG0010316	CP8_g54652_DN1_SP0_c.t1	Np003G1895500
OG0010317	CP8_g54662_DN3_SP7_c.t1	Np003G1883200, Np006G3488200
OG0010318	CP16_g54730_DN3_SP8_c.t1	Np006G3712600
OG0010319	CP16_g54734_DN3_SP2_c.t1	Np006G3712000
OG0010320	CP7_g45180_DN3_SP6_c.t1	Np004G2097900
OG0010321	CP7_g45241_DN3_SP8_c.t1	Np004G2090700
OG0010322	CP7_g45256_DN3_SP8_c.t1	Np004G2089000
OG0010324	CP19_g18004_DN3_SP8_c.t1	Np005G2793200
OG0010325	CP5_g1314_DN3_SP4_c.t1	Np005G2786300
OG0010327	CP5_g1301_DN3_SP7_c.t1	Np005G2784900
OG0010328	CP5_g1280_DN3_SP0_c.t1	Np005G2781400
OG0010329	CP5_g1268_DN3_SP8_c.t1	Np005G2780000
OG0010330	CP5_g1263_DN3_SP8_c.t1	Np005G2779800
OG0010331	CP5_g1260_DN3_SP8_c.t1	Np005G2779500
OG0010332	CP5_g1255_DN3_SP0_c.t1	Np005G2776600
OG0010334	CP5_g1183_DN3_SP0_c.t1	Np005G2767400
OG0010335	CP5_g1176_DN3_SP0_c.t1	Np005G2766700
OG0010336	CP5_g1173_DN3_SP0_c.t1	Np005G2766300
OG0010337	CP13_g19484_DN3_SP8_c.t1	Np001G0241700
OG0010338	CP13_g19482_DN3_SP8_c.t1	Np001G0241100
OG0010339	CP13_g19471_DN3_SP0_c.t1	Np001G0239500
OG0010340	CP13_g19448_DN3_SP0_c.t1	Np001G0236800
OG0010341	CP1_g36520_DN3_SP0_c.t1	Np004G2580200, Np004G2583600
OG0010343	CP9_g28822_DN3_SP0_c.t1	Np004G2359200
OG0010344	CP7_g45677_DN3_SP4_c.t1	Np004G2345300
OG0010345	CP7_g45455_DN3_SP0_c.t1	Np004G2305300
OG0010346	CP7_g45230_DN2_SP0_c.t1	Np004G2091800
OG0010347	CP7_g45205_DN3_SP1_c.t1	Np004G2094600
OG0010350	CP1_g37998_DN2_SP7_c.t1	Np004G1958100
OG0010351	CP10_g43423_DN3_SP0_c.t1	Np007G4054900
OG0010352	CP7_g46305_DN3_SP4_c.t1	Np004G1923200
OG0010353	CP10_g42121_DN3_SP1_c.t1	Np007G4251400
OG0010354	CP2_g49273_DN3_SP3_c.t1, CP2_g49272_DN3_SP0_c.t1	Np002G1160400, Np002G1160500, Np002G1160300
OG0010354	CP2_g49270_DN3_SP1_c.t1, CP2_g49274_DN3_SP2_c.t1	Np002G1160200
OG0010356	CP4_g24382_DN3_SP1_c.t1	Np006G3269600
OG0010360	CP9_g28395_DN3_SP0_c.t1	Np002G0897300
OG0010360	CP9_g28417_DN3_SP0_c.t1	Np002G0895000
OG0010361	CP9_g28884_DN3_SP0_c.t1	Np002G0824700
OG0010362	CP9_g28999_DN3_SP5_c.t1	Np002G0808300
OG0010363	CP10_g42778_DN3_SP1_c.t1	Np007G4151600
OG0010364	CP10_g43207_DN3_SP0_c.t1	Np007G4089300
OG0010365	CP10_g43357_DN2_SP0_c.t1	Np007G4064700
OG0010368	CP16_g54848_DN2_SP8_c.t1	Np006G3692100
OG0010369	CP16_g54877_DN3_SP0_c.t1	Np006G3689000
OG0010371	CP16_g55134_DN3_SP0_c.t1	Np006G3655800
OG0010372	CP16_g55139_DN3_SP8_c.t1	Np006G3655100
OG0010374	CP16_g55321_DN3_SP0_c.t1	Np006G3639900
OG0010377	CP4_g25148_DN3_SP0_c.t1	Np001G0566800, Np006G3398300
OG0010378	CP3_g13906_DN1_SP0_c.t1	Np006G3348300, Np006G3348500
OG0010380	CP5_g1264_DN3_SP0_c.t1	Np005G2914300
OG0010381	CP9_g28800_DN3_SP0_c.t1	Np002G0833500, Np002G0833700
OG0010382	CP13_g19617_DN3_SP1_c.t1	Np001G0263700
OG0010383	CP13_g19419_DN3_SP0_c.t1	Np001G0233300
OG0010384	CP13_g19242_DN2_SP3_c.t1	Np001G0205200
OG0010385	CP13_g19161_DN3_SP0_c.t1	Np001G0194900
OG0010386	CP3_g14512_DN3_SP2_c.t1	Np001G0492500
OG0010387	CP3_g14373_DN3_SP0_c.t1	Np001G0512400
OG0010388	CP3_g14034_DN2_SP0_c.t1	Np001G0560300
OG0010389	CP5_g587_DN3_SP5_c.t1	Np005G2645000
OG0010390	CP11_g32556_DN2_SP0_c.t1	Np003G1410100
OG0010391	CP8_g54110_DN3_SP0_c.t1	Np003G1511300
OG0010392	CP2_g48670_DN3_SP1_c.t1	Np001G0159000
OG0010395	CP19_g18052_DN3_SP1_c.t1	Np005G2800100
OG0010396	CP19_g18227_DN3_SP6_c.t1	Np005G2826200
OG0010398	CP19_g18457_DN2_SP0_c.t1	Np006G3218800, Np005G2857500
OG0010399	CP6_g6858_DN3_SP0_c.t1	Np005G2897000
OG0010400	CP6_g7104_DN3_SP0_c.t1	Np005G2955900
OG0010400	CP6_g7109_DN2_SP0_c.t1	Np005G2958800
OG0010402	CP6_g7528_DN3_SP8_c.t1	Np005G3058000
OG0010404	CP5_g1704_DN3_SP1_c.t1	Np005G3127700
OG0010405	CP19_g17887_DN3_SP5_c.t1	Np005G3193500
OG0010406	CP19_g17857_DN3_SP0_c.t1	Np005G3198400
OG0010407	CP13_g20461_DN3_SP0_c.t1	Np001G0420800
OG0010408	CP22_g17507_DN2_SP0_c.t1	Np001G0429500
OG0010409	CP2_g48787_DN3_SP0_c.t1	Np001G0177200
OG0010410	CP2_g48747_DN3_SP0_c.t1	Np001G0171200
OG0010412	CP6_g8274_DN2_SP0_c.t1	Np001G0165100
OG0010413	CP8_g52188_DN3_SP0_c.t1	Np003G1745400
OG0010414	CP8_g53047_DN3_SP8_c.t1	Np003G1846000
OG0010415	CP8_g53142_DN2_SP0_c.t1	Np003G1670800
OG0010416	CP8_g53201_DN3_SP0_c.t1	Np003G1657000
OG0010417	CP8_g53243_DN3_SP8_c.t1	Np003G1646600
OG0010419	CP2_g47576_DN3_SP0_c.t1	Np001G0007700
OG0010421	CP6_g7189_DN2_SP0_c.t1	Np005G2995000
OG0010421	CP4_g25165_DN2_SP0_c.t1	Np006G3400600
OG0010422	CP7_g45145_DN2_SP2_c.t1	Np004G2100400
OG0010423	CP8_g53290_DN3_SP7_c.t1	Np003G1642900
OG0010426	CP13_g19146_DN2_SP0_c.t1	Np001G0192500
OG0010436	CP12_g31156_DN3_SP0_c.t1	Np006G3221800
OG0010437	CP5_g949_DN3_SP7_c.t1	Np005G2732300
OG0010438	CP5_g946_DN3_SP8_c.t1	Np005G2732000
OG0010439	CP5_g943_DN3_SP2_c.t1	Np005G2731500
OG0010440	CP5_g941_DN3_SP5_c.t1	Np005G2731300
OG0010441	CP5_g932_DN3_SP8_c.t1	Np005G2729300
OG0010442	CP5_g924_DN3_SP8_c.t1	Np005G2728600
OG0010443	CP16_g55721_DN3_SP8_c.t1	Np006G3632300
OG0010444	CP19_g18362_DN3_SP8_c.t1	Np005G2842500
OG0010445	CP3_g14740_DN3_SP7_c.t1	Np001G0463800
OG0010446	CP3_g14514_DN3_SP8_c.t1	Np001G0492100
OG0010447	CP3_g14523_DN3_SP8_c.t1	Np001G0490500
OG0010448	CP3_g14537_DN3_SP5_c.t1	Np001G0487700
OG0010450	CP3_g14589_DN3_SP1_c.t1	Np001G0479300
OG0010451	CP3_g14571_DN3_SP5_c.t1	Np001G0481000
OG0010452	CP3_g14567_DN3_SP6_c.t1	Np001G0481900
OG0010453	CP3_g14612_DN3_SP8_c.t1	Np001G0476600
OG0010454	CP13_g19700_DN3_SP6_c.t1	Np001G0297900
OG0010455	CP13_g19643_DN3_SP0_c.t1	Np001G0267000
OG0010457	CP13_g19612_DN3_SP0_c.t1	Np001G0263100
OG0010458	CP13_g19628_DN3_SP8_c.t1	Np001G0265600
OG0010459	CP5_g1373_DN3_SP8_c.t1, CP5_g3192_DN2_SP0_c.t1	Np005G3176400
OG0010460	CP5_g1382_DN3_SP1_c.t1	Np005G3174100
OG0010461	CP11_g32167_DN2_SP0_c.t1	Np003G1455500
OG0010462	CP11_g32189_DN3_SP3_c.t1	Np003G1452200
OG0010463	CP11_g32194_DN3_SP0_c.t1	Np003G1451700
OG0010464	CP11_g32209_DN3_SP8_c.t1	Np003G1449800
OG0010465	CP11_g32218_DN3_SP8_c.t1	Np003G1448700
OG0010466	CP11_g32222_DN2_SP0_c.t1	Np003G1448300
OG0010467	CP11_g32232_DN3_SP8_c.t1	Np003G1447300
OG0010468	CP11_g32239_DN3_SP0_c.t1	Np003G1446400
OG0010469	CP11_g32253_DN3_SP4_c.t1	Np003G1444000
OG0010470	CP1_g36977_DN3_SP0_c.t1	Np004G2527600
OG0010471	CP11_g32295_DN3_SP0_c.t1	Np003G1438800
OG0010472	CP11_g32301_DN3_SP0_c.t1	Np003G1438100
OG0010473	CP11_g32318_DN3_SP6_c.t1	Np003G1436200
OG0010475	CP11_g32334_DN3_SP3_c.t1	Np003G1434600
OG0010476	CP11_g32354_DN3_SP1_c.t1	Np003G1432300
OG0010477	CP11_g32356_DN3_SP0_c.t1	Np003G1431900
OG0010478	CP11_g32367_DN3_SP4_c.t1	Np003G1430700
OG0010480	CP11_g32426_DN3_SP8_c.t1	Np003G1423800
OG0010481	CP11_g32428_DN3_SP0_c.t1	Np003G1423600
OG0010482	CP11_g32460_DN3_SP1_c.t1	Np003G1419700
OG0010485	CP11_g32494_DN3_SP0_c.t1	Np003G1416600
OG0010486	CP11_g32497_DN3_SP4_c.t1	Np003G1416300
OG0010487	CP11_g32503_DN3_SP8_c.t1	Np003G1415700
OG0010488	CP6_g7595_DN3_SP1_c.t1, CP21_g11013_DN3_SP1_c.t1	Np005G3066300
OG0010489	CP11_g32532_DN2_SP0_c.t1	Np003G1412500
OG0010490	CP11_g32579_DN2_SP1_c.t1	Np003G1407800
OG0010491	CP11_g32590_DN3_SP0_c.t1	Np003G1406700
OG0010492	CP11_g32591_DN3_SP2_c.t1	Np003G1406600
OG0010493	CP11_g32592_DN3_SP2_c.t1	Np003G1406500
OG0010494	CP11_g32600_DN3_SP7_c.t1	Np003G1405400
OG0010495	CP11_g32604_DN3_SP1_c.t1	Np003G1405000
OG0010496	CP11_g32617_DN3_SP5_c.t1	Np003G1403400
OG0010497	CP11_g32623_DN3_SP3_c.t1	Np003G1402800
OG0010498	CP11_g32646_DN3_SP1_c.t1	Np003G1399300
OG0010499	CP11_g32647_DN3_SP8_c.t1	Np003G1399200
OG0010500	CP11_g32666_DN3_SP7_c.t1	Np003G1396800
OG0010501	CP11_g32675_DN3_SP5_c.t1	Np003G1395800
OG0010503	CP11_g32680_DN3_SP0_c.t1	Np003G1395300
OG0010504	CP1_g36579_DN2_SP0_c.t1	Np002G0853100
OG0010505	CP11_g32704_DN3_SP6_c.t1	Np003G1391400
OG0010506	CP11_g32708_DN3_SP1_c.t1	Np003G1391000
OG0010507	CP11_g32720_DN3_SP8_c.t1	Np003G1389900
OG0010508	CP11_g32723_DN3_SP0_c.t1	Np003G1389600
OG0010509	CP11_g32747_DN3_SP0_c.t1	Np003G1385300
OG0010511	CP11_g32763_DN3_SP8_c.t1	Np003G1384100
OG0010512	CP11_g32779_DN3_SP0_c.t1	Np003G1382000
OG0010513	CP11_g32783_DN3_SP0_c.t1	Np003G1381400
OG0010514	CP11_g32788_DN3_SP0_c.t1	Np003G1380900
OG0010515	CP11_g32814_DN3_SP7_c.t1	Np003G1377300
OG0010516	CP11_g32834_DN3_SP0_c.t1	Np003G1373600
OG0010517	CP11_g32838_DN3_SP8_c.t1	Np003G1372900
OG0010518	CP11_g32840_DN3_SP6_c.t1	Np003G1372700
OG0010519	CP11_g32885_DN3_SP0_c.t1	Np003G1367800
OG0010520	CP11_g32890_DN2_SP0_c.t1	Np003G1367300
OG0010521	CP11_g32897_DN3_SP1_c.t1	Np003G1366400
OG0010522	CP11_g32919_DN3_SP7_c.t1	Np003G1363600
OG0010523	CP11_g32948_DN3_SP0_c.t1	Np003G1360700
OG0010524	CP11_g32956_DN1_SP0_c.t1	Np003G1359800
OG0010526	CP11_g32978_DN2_SP0_c.t1	Np003G1357200
OG0010527	CP11_g32985_DN3_SP6_c.t1	Np003G1355300, Np003G1356100
OG0010528	CP11_g32989_DN3_SP0_c.t1	Np003G1354900
OG0010529	CP12_g31030_DN3_SP8_c.t1	Np007G3885800
OG0010530	CP12_g30538_DN3_SP2_c.t1	Np007G3820700
OG0010532	CP11_g33040_DN3_SP4_c.t1	Np003G1348600
OG0010533	CP11_g33045_DN3_SP0_c.t1	Np003G1348100
OG0010534	CP11_g33049_DN3_SP7_c.t1	Np003G1347400
OG0010535	CP11_g33050_DN3_SP2_c.t1	Np003G1347100, Np005G2690400
OG0010537	CP11_g33097_DN3_SP8_c.t1	Np003G1341100
OG0010538	CP11_g33115_DN3_SP8_c.t1	Np003G1338100
OG0010539	CP11_g33133_DN3_SP0_c.t1	Np003G1335700
OG0010540	CP11_g32004_DN3_SP2_c.t1	Np003G1859000
OG0010541	CP11_g32002_DN3_SP5_c.t1	Np003G1858500
OG0010542	CP11_g31995_DN3_SP0_c.t1	Np003G1857600
OG0010543	CP11_g31981_DN3_SP0_c.t1	Np003G1856000
OG0010544	CP11_g31980_DN3_SP6_c.t1	Np003G1855900
OG0010545	CP11_g31979_DN2_SP2_c.t1	Np003G1855800
OG0010547	CP11_g31967_DN3_SP4_c.t1	Np003G1854100
OG0010548	CP11_g31964_DN3_SP0_c.t1	Np003G1853700
OG0010549	CP19_g18137_DN3_SP0_c.t1	Np005G2812000
OG0010550	CP19_g18141_DN3_SP8_c.t1	Np005G2812500
OG0010552	CP19_g18171_DN3_SP2_c.t1	Np005G2816400
OG0010553	CP4_g26804_DN3_SP0_c.t1	Np006G3616500
OG0010554	CP4_g26578_DN3_SP1_c.t1	Np006G3615900
OG0010555	CP4_g26435_DN1_SP0_c.t1	Np006G3615300
OG0010557	CP4_g26074_DN3_SP8_c.t1	Np006G3607700
OG0010558	CP4_g26025_DN3_SP0_c.t1	Np006G3580500
OG0010559	CP4_g25995_DN3_SP2_c.t1	Np006G3582000, Np006G3582300, Np006G3581500
OG0010560	CP4_g25988_DN3_SP1_c.t1	Np006G3583700, Np005G3169400, Np005G3169300
OG0010561	CP4_g25980_DN3_SP2_c.t1	Np006G3584000, Np006G3584400, Np007G3949000
OG0010562	CP4_g25971_DN3_SP6_c.t1	Np006G3585300
OG0010563	CP4_g25932_DN2_SP0_c.t1	Np006G3589700
OG0010565	CP4_g25915_DN3_SP8_c.t1	Np006G3591700
OG0010566	CP4_g25902_DN3_SP3_c.t1	Np006G3593200
OG0010567	CP4_g25884_DN3_SP3_c.t1	Np006G3595900
OG0010568	CP4_g25854_DN3_SP2_c.t1	Np006G3600100
OG0010569	CP4_g25830_DN3_SP1_c.t1	Np006G3604100
OG0010570	CP4_g25828_DN3_SP0_c.t1	Np006G3604600
OG0010571	CP4_g25792_DN3_SP8_c.t1	Np008G4281700, Np006G3501700
OG0010572	CP4_g25772_DN2_SP0_c.t1	Np006G3512300
OG0010573	CP4_g25732_DN3_SP1_c.t1	Np006G3525800
OG0010574	CP4_g25710_DN3_SP0_c.t1	Np006G3475600, Np006G3532400
OG0010575	CP4_g25689_DN3_SP0_c.t1	Np006G3471200, Np006G3537000
OG0010576	CP16_g54839_DN2_SP0_c.t1	Np006G3693500
OG0010577	CP4_g25665_DN3_SP1_c.t1	Np006G3541100, Np006G3489000
OG0010578	CP4_g25663_DN3_SP0_c.t1	Np006G3541400, Np006G3488700
OG0010579	CP4_g25655_DN3_SP6_c.t1	Np006G3486900, Np006G3542900
OG0010580	CP4_g25629_DN3_SP7_c.t1	Np006G3481700, Np006G3547700
OG0010581	CP4_g25628_DN3_SP1_c.t1	Np006G3547900, Np006G3481400
OG0010582	CP4_g25596_DN3_SP8_c.t1	Np006G3552900, Np002G1154400
OG0010583	CP4_g25580_DN3_SP7_c.t1	Np006G3555100
OG0010584	CP4_g25574_DN3_SP8_c.t1	Np006G3555800
OG0010585	CP4_g25562_DN3_SP0_c.t1	Np006G3557400
OG0010586	CP4_g25557_DN3_SP8_c.t1	Np006G3558700
OG0010587	CP4_g25541_DN3_SP8_c.t1	Np006G3560800
OG0010588	CP18_g12109_DN3_SP2_c.t1	Np006G3626500
OG0010589	CP4_g25532_DN3_SP6_c.t1	Np006G3570300
OG0010590	CP4_g25531_DN3_SP5_c.t1	Np006G3570100
OG0010591	CP4_g25518_DN3_SP3_c.t1	Np006G3567300
OG0010592	CP4_g25515_DN3_SP2_c.t1	Np006G3567000
OG0010593	CP4_g25511_DN3_SP5_c.t1	Np006G3566300
OG0010594	CP4_g25475_DN2_SP0_c.t1	Np006G3573500
OG0010595	CP4_g25464_DN3_SP0_c.t1	Np006G3575100
OG0010596	CP4_g25458_DN3_SP8_c.t1	Np006G3575600
OG0010597	CP4_g25452_DN3_SP8_c.t1	Np006G3576400
OG0010598	CP4_g25405_DN3_SP8_c.t1	Np006G3452500, Np009G4319800
OG0010599	CP13_g20277_DN3_SP3_c.t1	Np001G0412300
OG0010600	CP5_g43_DN3_SP8_c.t1	Np005G2604900
OG0010601	CP13_g20266_DN3_SP8_c.t1	Np001G0411000
OG0010602	CP13_g20229_DN3_SP0_c.t1	Np001G0406900
OG0010603	CP13_g20191_DN1_SP0_c.t1	Np006G3545600, Np001G0401800
OG0010604	CP11_g31928_DN3_SP8_c.t1	Np003G1850800
OG0010605	CP11_g31930_DN3_SP8_c.t1	Np003G1851000
OG0010606	CP11_g31932_DN1_SP0_c.t1	Np003G1851600
OG0010607	CP11_g31949_DN3_SP0_c.t1	Np003G1852100
OG0010608	CP11_g31955_DN3_SP8_c.t1	Np003G1852800
OG0010609	CP1_g38358_DN3_SP2_c.t1	Np004G2002200
OG0010610	CP1_g38397_DN3_SP7_c.t1	Np004G2003300
OG0010611	CP1_g38399_DN3_SP0_c.t1	Np004G2003500
OG0010612	CP1_g38467_DN3_SP5_c.t1	Np004G2009000
OG0010613	CP7_g45121_DN3_SP8_c.t1	Np004G2104200
OG0010614	CP1_g38592_DN3_SP1_c.t1	Np004G2018800
OG0010615	CP7_g45113_DN3_SP3_c.t1	Np004G2105300
OG0010617	CP7_g45067_DN3_SP4_c.t1	Np004G2111000, Np002G0963900
OG0010618	CP7_g45051_DN3_SP0_c.t1	Np004G2113500
OG0010619	CP7_g45043_DN3_SP8_c.t1	Np004G2114400
OG0010620	CP7_g45033_DN3_SP0_c.t1	Np004G2115300
OG0010621	CP7_g45010_DN3_SP7_c.t1	Np004G2118000
OG0010622	CP7_g44950_DN3_SP0_c.t1	Np004G2127500
OG0010623	CP7_g44945_DN3_SP8_c.t1	Np004G2128700
OG0010624	CP7_g44910_DN3_SP0_c.t1	Np004G2130900
OG0010625	CP7_g44903_DN1_SP0_c.t1	Np004G2131600
OG0010626	CP7_g44896_DN3_SP8_c.t1	Np004G2132500
OG0010627	CP7_g44888_DN3_SP0_c.t1	Np004G2133400
OG0010628	CP7_g44885_DN3_SP3_c.t1	Np004G2134000
OG0010629	CP7_g44884_DN3_SP1_c.t1	Np004G2134100
OG0010630	CP7_g44875_DN3_SP0_c.t1	Np004G2135400
OG0010631	CP7_g44867_DN3_SP0_c.t1	Np004G2137500
OG0010632	CP7_g44855_DN3_SP0_c.t1	Np004G2138900
OG0010633	CP7_g44854_DN3_SP4_c.t1	Np004G2139000
OG0010634	CP19_g17833_DN3_SP8_c.t1	Np005G3201700
OG0010635	CP2_g50008_DN2_SP0_c.t1	Np001G0463300
OG0010636	CP7_g44808_DN2_SP0_c.t1	Np004G2147200
OG0010637	CP7_g44801_DN3_SP7_c.t1	Np004G2149300
OG0010638	CP7_g44798_DN3_SP0_c.t1	Np004G2149700
OG0010639	CP7_g44789_DN3_SP0_c.t1	Np004G2153000
OG0010640	CP7_g44784_DN3_SP8_c.t1	Np004G2154200
OG0010641	CP7_g44752_DN3_SP3_c.t1	Np004G2161500, Np004G2162800
OG0010643	CP7_g44735_DN3_SP8_c.t1	Np004G2168200
OG0010644	CP7_g44721_DN3_SP8_c.t1	Np004G2173100
OG0010645	CP3_g15735_DN1_SP0_c.t1, CP7_g44719_DN3_SP0_c.t1	Np004G2173500
OG0010646	CP7_g44711_DN3_SP3_c.t1	Np004G2175200
OG0010647	CP7_g44688_DN3_SP6_c.t1	Np004G2181900
OG0010648	CP7_g44680_DN3_SP8_c.t1	Np004G2197500
OG0010649	CP7_g44655_DN3_SP4_c.t1	Np004G2051200
OG0010650	CP7_g44645_DN3_SP0_c.t1	Np004G2052900
OG0010651	CP7_g44632_DN2_SP0_c.t1	Np002G0916700
OG0010652	CP7_g44630_DN3_SP0_c.t1	Np004G2055400
OG0010653	CP7_g44627_DN3_SP0_c.t1	Np004G2055600
OG0010655	CP13_g19550_DN3_SP8_c.t1	Np001G0251500
OG0010656	CP13_g19548_DN3_SP2_c.t1	Np001G0251300
OG0010657	CP4_g24454_DN3_SP8_c.t1	Np006G3280300
OG0010658	CP13_g19533_DN3_SP8_c.t1	Np001G0249300
OG0010659	CP13_g19529_DN3_SP1_c.t1	Np001G0248900
OG0010660	CP13_g19500_DN3_SP8_c.t1	Np001G0245700
OG0010661	CP2_g47598_DN3_SP8_c.t1	Np001G0011000, Np002G0798800
OG0010662	CP2_g47610_DN3_SP0_c.t1	Np001G0013100
OG0010663	CP2_g47615_DN3_SP7_c.t1	Np001G0014200
OG0010664	CP2_g47624_DN3_SP0_c.t1	Np001G0015100
OG0010665	CP2_g47628_DN1_SP0_c.t1	Np001G0015500
OG0010666	CP2_g47641_DN3_SP8_c.t1	Np001G0017600, Np006G3678600
OG0010668	CP2_g47649_DN3_SP6_c.t1	Np001G0018400
OG0010669	CP2_g47652_DN3_SP0_c.t1	Np001G0018900
OG0010670	CP2_g47670_DN3_SP8_c.t1	Np001G0021000
OG0010671	CP2_g47673_DN3_SP0_c.t1	Np001G0021600
OG0010672	CP2_g47682_DN3_SP0_c.t1	Np001G0022900
OG0010673	CP20_g4032_DN3_SP1_c.t1	Np003G1768400, Np003G1769200
OG0010674	CP4_g24196_DN3_SP1_c.t1, CP2_g47708_DN2_SP0_c.t1, CP2_g47709_DN3_SP3_c.t1	Np001G0025300
OG0010675	CP2_g47716_DN3_SP7_c.t1	Np001G0026300
OG0010676	CP2_g47718_DN3_SP2_c.t1	Np001G0027600, Np001G0026500, Np001G0026800
OG0010677	CP2_g47728_DN3_SP8_c.t1	Np001G0028000
OG0010678	CP9_g29008_DN2_SP0_c.t1	Np004G2307800, Np004G2308100, Np002G0803500
OG0010679	CP2_g47746_DN3_SP3_c.t1	Np001G0029800
OG0010680	CP2_g47775_DN3_SP4_c.t1	Np001G0033600
OG0010681	CP2_g47794_DN3_SP0_c.t1	Np001G0036600
OG0010682	CP2_g47820_DN3_SP0_c.t1	Np001G0040300
OG0010683	CP2_g47826_DN2_SP0_c.t1	Np001G0041000
OG0010684	CP2_g47837_DN3_SP6_c.t1	Np001G0042400
OG0010685	CP2_g47864_DN3_SP8_c.t1	Np001G0045600
OG0010686	CP2_g47874_DN3_SP8_c.t1	Np001G0046900
OG0010687	CP2_g47883_DN3_SP8_c.t1	Np001G0048200
OG0010688	CP2_g47885_DN3_SP8_c.t1	Np001G0048400
OG0010689	CP2_g47902_DN3_SP7_c.t1	Np001G0051000
OG0010690	CP2_g47909_DN3_SP8_c.t1	Np001G0051700
OG0010691	CP2_g47922_DN3_SP8_c.t1	Np001G0052800
OG0010692	CP2_g47928_DN2_SP0_c.t1	Np001G0053300
OG0010693	CP2_g47929_DN3_SP8_c.t1	Np001G0053400
OG0010694	CP2_g47933_DN3_SP8_c.t1	Np001G0054000
OG0010695	CP2_g47965_DN3_SP8_c.t1	Np001G0059200
OG0010696	CP2_g47970_DN3_SP8_c.t1	Np001G0060500
OG0010697	CP19_g17820_DN3_SP0_c.t1	Np005G3202500
OG0010698	CP2_g48033_DN3_SP7_c.t1	Np001G0070100
