Orthogroup	Conringia_planisiliqua	Cochlearia_excelsa
OG0008669	CP10_g43313_DN3_SP8_c.t1	g7233, g13188
OG0008670	CP11_g32246_DN3_SP4_c.t1	g29143
OG0008671	CP11_g32289_DN3_SP0_c.t1	g45739
OG0008672	CP11_g32290_DN3_SP6_c.t1	g5021
OG0008673	CP11_g32297_DN3_SP7_c.t1	g29178
OG0008674	CP11_g32300_DN3_SP4_c.t1	g29179
OG0008675	CP11_g32302_DN3_SP2_c.t1	g5028
OG0008676	CP11_g32308_DN3_SP8_c.t1	g29181
OG0008677	CP11_g32322_DN3_SP3_c.t1	g45733
OG0008678	CP11_g32339_DN3_SP0_c.t1	g5052
OG0008679	CP4_g24273_DN3_SP8_c.t1	g52170
OG0008680	CP11_g32350_DN3_SP0_c.t1	g45723
OG0008681	CP11_g32357_DN3_SP8_c.t1	g5062
OG0008682	CP11_g32361_DN3_SP7_c.t1	g29202
OG0008683	CP11_g32376_DN1_SP0_c.t1	g5076
OG0008684	CP11_g32391_DN3_SP1_c.t1	g29268, g29217
OG0008685	CP11_g32393_DN3_SP2_c.t1	g29219
OG0008686	CP11_g32394_DN3_SP0_c.t1	g29220
OG0008687	CP17_g5290_DN3_SP8_c.t1	g11578
OG0008688	CP11_g32407_DN3_SP8_c.t1	g5093, g29238
OG0008689	CP11_g32410_DN3_SP2_c.t1	g29239
OG0008690	CP11_g32435_DN3_SP1_c.t1	g29258
OG0008691	CP11_g32442_DN3_SP8_c.t1	g29261
OG0008692	CP4_g25469_DN3_SP3_c.t1	g39767
OG0008693	CP11_g32464_DN3_SP8_c.t1	g29276
OG0008694	CP8_g53411_DN3_SP8_c.t1	g40178
OG0008695	CP12_g29884_DN3_SP8_c.t1	g7078
OG0008696	CP11_g32542_DN3_SP7_c.t1	g5201, g29315
OG0008697	CP11_g32549_DN3_SP5_c.t1	g5209
OG0008698	CP11_g32577_DN3_SP0_c.t1	g5231
OG0008700	CP8_g53528_DN3_SP8_c.t1	g1017
OG0008701	CP11_g32603_DN3_SP1_c.t1	g5256
OG0008702	CP11_g32614_DN3_SP8_c.t1	g45623
OG0008703	CP11_g32632_DN3_SP7_c.t1	g5275, g13773, g50766
OG0008704	CP11_g32639_DN3_SP8_c.t1	g29364
OG0008705	CP11_g32651_DN3_SP0_c.t1	g5289
OG0008706	CP11_g32652_DN3_SP3_c.t1	g5291
OG0008707	CP11_g32657_DN3_SP8_c.t1	g29378
OG0008708	CP11_g32660_DN3_SP8_c.t1	g29374
OG0008709	CP11_g32661_DN3_SP3_c.t1	g45609
OG0008711	CP11_g32689_DN3_SP1_c.t1	g29396
OG0008712	CP11_g32700_DN3_SP8_c.t1	g45592
OG0008713	CP11_g32701_DN3_SP5_c.t1	g45591, g18351
OG0008714	CP11_g32706_DN3_SP0_c.t1	g5315, g29400
OG0008715	CP11_g32714_DN3_SP0_c.t1	g45587
OG0008716	CP11_g32732_DN3_SP8_c.t1	g5333
OG0008717	CP11_g32734_DN3_SP8_c.t1	g5335, g29418
OG0008718	CP11_g32739_DN3_SP1_c.t1	g29422
OG0008719	CP11_g32740_DN3_SP8_c.t1	g5339
OG0008720	CP11_g32745_DN3_SP8_c.t1	g5344
OG0008721	CP11_g32778_DN3_SP8_c.t1	g29437
OG0008722	CP11_g32799_DN3_SP4_c.t1	g5377
OG0008723	CP8_g53488_DN3_SP0_c.t1	g28506
OG0008724	CP11_g32817_DN3_SP2_c.t1	g5388
OG0008725	CP11_g32830_DN3_SP0_c.t1	g29469
OG0008726	CP11_g32831_DN3_SP0_c.t1	g45559
OG0008727	CP11_g32855_DN3_SP8_c.t1	g29483, g5403
OG0008728	CP11_g32862_DN3_SP0_c.t1	g45547, g29489
OG0008729	CP11_g32879_DN3_SP8_c.t1	g45540
OG0008730	CP11_g32914_DN3_SP0_c.t1	g5426, g29513
OG0008731	CP11_g32926_DN3_SP6_c.t1	g29524
OG0008732	CP11_g32943_DN3_SP2_c.t1	g29540
OG0008733	CP11_g32960_DN3_SP1_c.t1	g29550
OG0008734	CP11_g32994_DN3_SP0_c.t1	g29566
OG0008735	CP11_g32997_DN2_SP3_c.t1	g5467
OG0008736	CP11_g33004_DN3_SP6_c.t1	g5473
OG0008737	CP11_g33025_DN3_SP8_c.t1	g29574
OG0008738	CP11_g33030_DN3_SP7_c.t1	g5490
OG0008739	CP13_g19174_DN3_SP6_c.t1	g10402
OG0008740	CP8_g52830_DN3_SP0_c.t1	g1405
OG0008742	CP11_g33068_DN3_SP0_c.t1	g5509
OG0008743	CP11_g33086_DN3_SP0_c.t1	g5519
OG0008744	CP11_g33098_DN3_SP0_c.t1	g5526
OG0008745	CP11_g33101_DN3_SP8_c.t1	g5531
OG0008746	CP11_g33113_DN3_SP0_c.t1	g29607
OG0008747	CP11_g33135_DN3_SP0_c.t1	g29621
OG0008748	CP11_g32015_DN3_SP0_c.t1	g39615
OG0008749	CP11_g32013_DN3_SP0_c.t1	g39620
OG0008750	CP11_g31984_DN3_SP8_c.t1	g39634
OG0008751	CP11_g31983_DN3_SP8_c.t1	g25501
OG0008752	CP11_g31966_DN3_SP8_c.t1	g45192, g39643
OG0008753	CP19_g18138_DN3_SP8_c.t1	g17182
OG0008754	CP19_g18140_DN3_SP3_c.t1	g23799
OG0008755	CP19_g18158_DN3_SP0_c.t1	g17188
OG0008756	CP19_g18159_DN3_SP0_c.t1	g17189
OG0008757	CP8_g54557_DN3_SP0_c.t1	g39463
OG0008758	CP24_g47105_DN3_SP6_c.t1	g40188
OG0008759	CP24_g47172_DN3_SP8_c.t1	g40185
OG0008760	CP4_g26662_DN3_SP8_c.t1	g40158
OG0008761	CP4_g26800_DN3_SP8_c.t1	g40153
OG0008762	CP4_g26134_DN3_SP6_c.t1	g40125
OG0008763	CP4_g26110_DN3_SP6_c.t1	g40120
OG0008764	CP4_g26096_DN3_SP4_c.t1	g40116
OG0008765	CP4_g26095_DN3_SP8_c.t1	g40115
OG0008766	CP4_g26029_DN3_SP8_c.t1	g40096
OG0008768	CP4_g25997_DN3_SP6_c.t1	g40089
OG0008769	CP14_g23162_DN3_SP3_c.t1, CP14_g23081_DN3_SP0_c.t1, CP14_g23167_DN3_SP1_c.t1, CP14_g23172_DN3_SP1_c.t1, CP14_g23094_DN3_SP1_c.t1	g40086
OG0008770	CP4_g25987_DN3_SP8_c.t1	g40084
OG0008771	CP4_g25974_DN3_SP2_c.t1	g13583
OG0008772	CP4_g25967_DN3_SP0_c.t1, CP4_g25966_DN3_SP0_c.t1	g37813
OG0008773	CP4_g25949_DN3_SP0_c.t1	g40069
OG0008774	CP4_g25946_DN3_SP3_c.t1	g40067
OG0008775	CP4_g25944_DN2_SP0_c.t1	g53382
OG0008776	CP4_g25913_DN3_SP8_c.t1	g40038
OG0008777	CP4_g25907_DN2_SP2_c.t1	g51077
OG0008778	CP4_g25885_DN3_SP0_c.t1	g37844, g39975
OG0008779	CP4_g25879_DN3_SP0_c.t1	g37845, g39981
OG0008780	CP4_g25864_DN2_SP2_c.t1	g40000
OG0008781	CP4_g25863_DN3_SP0_c.t1	g51098
OG0008782	CP4_g25862_DN3_SP8_c.t1	g37848, g40001
OG0008784	CP4_g25856_DN3_SP3_c.t1	g40003
OG0008785	CP4_g25849_DN3_SP8_c.t1	g40013
OG0008786	CP4_g25838_DN3_SP0_c.t1	g40015
OG0008787	CP4_g25811_DN3_SP7_c.t1	g51139
OG0008788	CP4_g25808_DN1_SP2_c.t1	g51158
OG0008789	CP4_g25762_DN3_SP7_c.t1	g39957
OG0008790	CP4_g25757_DN3_SP8_c.t1	g39952
OG0008791	CP4_g25753_DN3_SP3_c.t1	g37893, g5560
OG0008792	CP4_g25748_DN3_SP6_c.t1	g39944
OG0008793	CP4_g25728_DN3_SP0_c.t1	g51194
OG0008794	CP4_g25718_DN3_SP0_c.t1	g39916
OG0008795	CP4_g25705_DN3_SP8_c.t1	g39909, g51213
OG0008796	CP4_g25704_DN3_SP8_c.t1	g51216
OG0008797	CP4_g25687_DN3_SP8_c.t1	g39895
OG0008798	CP4_g25652_DN3_SP8_c.t1	g39873, g51233
OG0008799	CP4_g25645_DN3_SP3_c.t1	g51235
OG0008800	CP4_g25644_DN3_SP6_c.t1	g39869
OG0008801	CP4_g25630_DN3_SP8_c.t1	g51236
OG0008802	CP4_g25624_DN3_SP5_c.t1	g39854
OG0008803	CP4_g25621_DN3_SP1_c.t1	g39850
OG0008804	CP4_g25613_DN3_SP8_c.t1	g39845
OG0008805	CP4_g25607_DN3_SP0_c.t1	g51251
OG0008806	CP4_g25577_DN3_SP3_c.t1	g37914
OG0008807	CP4_g25572_DN3_SP8_c.t1	g51269
OG0008809	CP4_g25539_DN3_SP0_c.t1	g39812, g51291
OG0008810	CP4_g25525_DN3_SP0_c.t1	g51304
OG0008811	CP4_g25507_DN2_SP1_c.t1	g39790
OG0008812	CP6_g8544_DN3_SP7_c.t1	g24798
OG0008814	CP4_g25474_DN3_SP8_c.t1	g39768
OG0008815	CP4_g25435_DN3_SP3_c.t1	g51335
OG0008816	CP4_g25424_DN3_SP6_c.t1	g39750
OG0008818	CP4_g25417_DN3_SP0_c.t1	g51342
OG0008819	CP4_g25414_DN3_SP0_c.t1	g51348
OG0008820	CP4_g25409_DN2_SP7_c.t1	g51352
OG0008821	CP13_g20316_DN3_SP2_c.t1	g39738
OG0008822	CP13_g20274_DN3_SP0_c.t1	g11107
OG0008823	CP13_g20256_DN3_SP0_c.t1	g11102
OG0008824	CP13_g20244_DN3_SP3_c.t1	g39713
OG0008825	CP13_g20232_DN3_SP4_c.t1	g39706
OG0008826	CP13_g20230_DN3_SP8_c.t1	g39704
OG0008827	CP19_g18202_DN3_SP0_c.t1	g23833
OG0008830	CP19_g18131_DN3_SP2_c.t1	g23788
OG0008831	CP19_g18128_DN3_SP0_c.t1	g23787
OG0008832	CP19_g18111_DN3_SP0_c.t1	g17175
OG0008833	CP1_g38393_DN3_SP0_c.t1	g36265
OG0008834	CP1_g38396_DN3_SP0_c.t1	g54016
OG0008835	CP1_g38406_DN3_SP8_c.t1	g36262
OG0008836	CP1_g38428_DN2_SP0_c.t1	g36250, g36257
OG0008837	CP1_g38433_DN3_SP1_c.t1	g54004
OG0008838	CP1_g38440_DN3_SP1_c.t1	g54003
OG0008839	CP1_g38611_DN3_SP0_c.t1	g36186
OG0008840	CP1_g38524_DN3_SP3_c.t1	g36200, g28134
OG0008841	CP1_g38495_DN2_SP0_c.t1	g53945
OG0008842	CP7_g45110_DN3_SP0_c.t1	g50434
OG0008843	CP7_g45096_DN3_SP0_c.t1	g32305
OG0008844	CP7_g45078_DN3_SP1_c.t1	g32320
OG0008845	CP12_g30900_DN3_SP7_c.t1	g11671
OG0008846	CP7_g45062_DN3_SP0_c.t1	g32331
OG0008847	CP7_g45048_DN3_SP0_c.t1	g32346
OG0008848	CP7_g45008_DN3_SP6_c.t1	g32375
OG0008849	CP7_g44988_DN2_SP2_c.t1	g32390
OG0008850	CP7_g44987_DN3_SP3_c.t1	g50503
OG0008851	CP7_g44984_DN3_SP8_c.t1	g32392
OG0008852	CP7_g44947_DN3_SP7_c.t1	g32408
OG0008853	CP2_g48705_DN3_SP2_c.t1	g10203
OG0008855	CP7_g44905_DN3_SP3_c.t1	g32421
OG0008856	CP7_g44897_DN3_SP7_c.t1	g27693, g32429
OG0008857	CP7_g44869_DN3_SP8_c.t1	g32457
OG0008858	CP7_g44831_DN3_SP5_c.t1	g50552
OG0008859	CP7_g44827_DN3_SP2_c.t1	g27710
OG0008860	CP7_g44818_DN3_SP3_c.t1	g27713
OG0008861	CP7_g44812_DN3_SP8_c.t1	g50565
OG0008862	CP7_g44807_DN3_SP0_c.t1	g32502
OG0008863	CP20_g4136_DN3_SP1_c.t1	g27720
OG0008864	CP7_g44800_DN3_SP8_c.t1	g50569
OG0008865	CP7_g44778_DN3_SP0_c.t1	g27751
OG0008866	CP7_g44771_DN3_SP8_c.t1	g32523, g27749
OG0008867	CP8_g52848_DN3_SP2_c.t1	g28262
OG0008868	CP7_g44755_DN3_SP3_c.t1	g50599
OG0008869	CP7_g44724_DN3_SP1_c.t1	g32540
OG0008870	CP7_g44710_DN3_SP7_c.t1	g32549
OG0008871	CP7_g44659_DN3_SP2_c.t1	g32608
OG0008872	CP7_g44635_DN3_SP6_c.t1	g32630
OG0008873	CP4_g25214_DN3_SP0_c.t1	g37131, g51514
OG0008874	CP13_g19570_DN3_SP8_c.t1	g10714, g10710
OG0008875	CP13_g19547_DN2_SP0_c.t1	g16701
OG0008876	CP13_g19508_DN3_SP7_c.t1	g10665
OG0008877	CP3_g13190_DN3_SP8_c.t1	g11157
OG0008878	CP2_g47602_DN3_SP3_c.t1	g41
OG0008879	CP2_g47605_DN3_SP1_c.t1	g19653
OG0008880	CP2_g47607_DN3_SP7_c.t1	g9644
OG0008881	CP2_g47623_DN2_SP6_c.t1	g9660
OG0008882	CP2_g47626_DN2_SP0_c.t1	g54
OG0008883	CP2_g47627_DN3_SP0_c.t1	g59
OG0008884	CP2_g47632_DN3_SP7_c.t1	g61
OG0008885	CP2_g47638_DN3_SP1_c.t1	g9663
OG0008886	CP2_g47657_DN3_SP8_c.t1	g9669
OG0008887	CP2_g47660_DN3_SP0_c.t1	g81
OG0008888	CP2_g47680_DN3_SP4_c.t1	g101
OG0008889	CP2_g47688_DN3_SP1_c.t1	g107
OG0008890	CP2_g47698_DN2_SP0_c.t1	g117, g9687
OG0008891	CP2_g47727_DN2_SP0_c.t1	g9699
OG0008892	CP2_g47730_DN3_SP6_c.t1	g9702
OG0008893	CP2_g47739_DN3_SP5_c.t1	g9704
OG0008894	CP2_g47772_DN3_SP1_c.t1	g9721
OG0008895	CP2_g47784_DN3_SP8_c.t1	g9724
OG0008897	CP2_g47787_DN3_SP8_c.t1	g9725, g178
OG0008898	CP2_g47796_DN3_SP8_c.t1	g197
OG0008899	CP2_g47803_DN3_SP0_c.t1	g18662
OG0008900	CP2_g47814_DN2_SP0_c.t1	g9743
OG0008901	CP2_g47836_DN3_SP3_c.t1	g9753
OG0008902	CP2_g47870_DN3_SP8_c.t1	g240, g9770
OG0008903	CP2_g47880_DN3_SP1_c.t1	g244
OG0008905	CP2_g47912_DN3_SP8_c.t1	g9796
OG0008906	CP2_g47920_DN3_SP8_c.t1	g266
OG0008907	CP2_g47930_DN3_SP6_c.t1	g272
OG0008908	CP2_g47941_DN3_SP0_c.t1	g279
OG0008909	CP2_g47963_DN3_SP7_c.t1	g9814
OG0008910	CP2_g47974_DN3_SP0_c.t1	g305
OG0008911	CP2_g47985_DN3_SP7_c.t1	g312
OG0008912	CP2_g48014_DN3_SP6_c.t1	g327
OG0008913	CP2_g48021_DN3_SP0_c.t1	g331
OG0008914	CP2_g48025_DN3_SP3_c.t1	g9840
OG0008916	CP2_g48039_DN3_SP2_c.t1	g342
OG0008917	CP2_g48046_DN3_SP0_c.t1	g352
OG0008918	CP2_g48050_DN3_SP1_c.t1	g9854
OG0008919	CP2_g48061_DN3_SP8_c.t1	g9860
OG0008920	CP2_g48069_DN1_SP0_c.t1	g9862
OG0008921	CP2_g48074_DN3_SP7_c.t1	g9865
OG0008923	CP2_g48100_DN3_SP5_c.t1	g9874, g382
OG0008924	CP2_g48103_DN3_SP0_c.t1	g385
OG0008925	CP2_g48106_DN3_SP8_c.t1	g9876
OG0008926	CP2_g48117_DN3_SP7_c.t1	g394
OG0008927	CP2_g48127_DN3_SP8_c.t1	g399
OG0008928	CP2_g48160_DN3_SP1_c.t1	g421
OG0008929	CP2_g48188_DN3_SP2_c.t1	g9920
OG0008930	CP2_g48236_DN3_SP6_c.t1	g458
OG0008931	CP2_g48247_DN3_SP0_c.t1	g465
OG0008932	CP2_g48250_DN3_SP8_c.t1	g468
OG0008933	CP2_g48263_DN3_SP7_c.t1	g9959
OG0008934	CP2_g48266_DN3_SP8_c.t1	g483
OG0008935	CP2_g48277_DN3_SP8_c.t1	g490
OG0008936	CP2_g48279_DN3_SP0_c.t1	g492
OG0008937	CP2_g48284_DN3_SP8_c.t1	g9973
OG0008938	CP2_g48316_DN3_SP3_c.t1	g511
OG0008939	CP2_g48342_DN3_SP5_c.t1	g524
OG0008940	CP2_g48362_DN3_SP5_c.t1	g10016, g10013
OG0008942	CP2_g48379_DN3_SP6_c.t1	g549
OG0008943	CP2_g48381_DN2_SP7_c.t1	g10021
OG0008944	CP2_g48389_DN3_SP7_c.t1	g10024
OG0008945	CP2_g48410_DN3_SP3_c.t1	g577
OG0008946	CP2_g48412_DN3_SP8_c.t1	g578
OG0008947	CP2_g48423_DN3_SP8_c.t1	g581
OG0008948	CP2_g48425_DN3_SP8_c.t1	g583
OG0008949	CP2_g48433_DN3_SP8_c.t1	g10049
OG0008950	CP2_g48442_DN3_SP2_c.t1	g10058
OG0008952	CP2_g48486_DN3_SP0_c.t1	g18551, g14921
OG0008953	CP2_g48518_DN3_SP8_c.t1	g638
OG0008954	CP8_g54376_DN3_SP4_c.t1	g29123
OG0008955	CP8_g54367_DN3_SP0_c.t1	g653, g28980
OG0008956	CP8_g54371_DN3_SP8_c.t1	g29128
OG0008957	CP8_g54372_DN3_SP3_c.t1	g29127
OG0008958	CP8_g54373_DN3_SP0_c.t1	g657
OG0008959	CP8_g54375_DN2_SP0_c.t1	g659
OG0008960	CP8_g54360_DN3_SP8_c.t1	g28975
OG0008962	CP8_g54357_DN3_SP1_c.t1	g664
OG0008963	CP8_g54336_DN3_SP3_c.t1	g28965
OG0008964	CP8_g54332_DN3_SP0_c.t1	g685
OG0008965	CP8_g54311_DN3_SP0_c.t1	g704
OG0008966	CP8_g54309_DN3_SP7_c.t1	g707, g41407
OG0008967	CP8_g54301_DN3_SP0_c.t1	g28946
OG0008968	CP8_g54297_DN3_SP6_c.t1	g711
OG0008969	CP8_g54274_DN3_SP4_c.t1	g41402, g28931
OG0008970	CP8_g54253_DN3_SP6_c.t1	g734
OG0008972	CP8_g54241_DN3_SP7_c.t1	g41386
OG0008973	CP8_g54230_DN3_SP8_c.t1	g743
OG0008974	CP8_g54227_DN3_SP8_c.t1	g41379
OG0008975	CP8_g54223_DN3_SP0_c.t1	g746
OG0008976	CP8_g54221_DN3_SP8_c.t1	g28906, g748
OG0008977	CP8_g54201_DN3_SP5_c.t1	g28897
OG0008978	CP8_g54190_DN3_SP8_c.t1	g770
OG0008980	CP8_g54163_DN3_SP8_c.t1	g28873
OG0008981	CP8_g54160_DN3_SP0_c.t1	g28871
OG0008984	CP8_g54121_DN3_SP8_c.t1	g816
OG0008985	CP8_g54103_DN3_SP3_c.t1	g41333
OG0008986	CP8_g54092_DN3_SP8_c.t1	g831
OG0008988	CP8_g54045_DN3_SP7_c.t1	g28805
OG0008989	CP8_g54021_DN3_SP0_c.t1	g28785
OG0008990	CP8_g54019_DN3_SP3_c.t1	g28783
OG0008991	CP8_g54002_DN3_SP7_c.t1	g28763
OG0008992	CP8_g54012_DN2_SP1_c.t1	g41303
OG0008993	CP8_g53998_DN2_SP0_c.t1	g28761
OG0008994	CP8_g53926_DN3_SP7_c.t1	g39245
OG0008995	CP8_g53922_DN3_SP7_c.t1	g28706
OG0008996	CP8_g53912_DN3_SP8_c.t1	g1240
OG0008997	CP8_g53907_DN3_SP8_c.t1	g1236
OG0008998	CP8_g53902_DN3_SP3_c.t1	g1233
OG0008999	CP8_g53867_DN3_SP0_c.t1	g39273
OG0009000	CP8_g53842_DN3_SP8_c.t1	g1177
OG0009001	CP8_g53831_DN3_SP3_c.t1	g28698
OG0009002	CP8_g53817_DN3_SP4_c.t1	g1155
OG0009003	CP7_g45671_DN3_SP0_c.t1	g50163
OG0009004	CP8_g53803_DN3_SP1_c.t1	g28681
OG0009005	CP9_g29489_DN3_SP4_c.t1	g13643
OG0009006	CP8_g53785_DN3_SP0_c.t1	g28666
OG0009007	CP8_g53758_DN3_SP0_c.t1	g1118
OG0009008	CP8_g53751_DN3_SP7_c.t1	g1112
OG0009009	CP8_g53734_DN3_SP0_c.t1	g39307
OG0009010	CP8_g53728_DN3_SP8_c.t1	g28632
OG0009011	CP8_g53725_DN3_SP8_c.t1	g28631
OG0009012	CP8_g53716_DN3_SP8_c.t1	g28624
OG0009013	CP8_g53714_DN2_SP2_c.t1	g28622
OG0009014	CP8_g53712_DN3_SP6_c.t1	g1099
OG0009015	CP8_g53690_DN3_SP0_c.t1	g1093
OG0009016	CP8_g53689_DN3_SP3_c.t1	g28592
OG0009017	CP8_g53677_DN3_SP0_c.t1	g28574
OG0009018	CP8_g53673_DN3_SP3_c.t1	g28571
OG0009019	CP8_g53669_DN3_SP8_c.t1	g28566
OG0009020	CP8_g53666_DN3_SP8_c.t1	g28564
OG0009021	CP8_g53651_DN3_SP8_c.t1	g28561
OG0009022	CP8_g53650_DN3_SP0_c.t1	g28558
OG0009023	CP8_g53625_DN3_SP3_c.t1	g1068
OG0009024	CP8_g53623_DN3_SP0_c.t1	g28555
OG0009025	CP8_g53607_DN3_SP0_c.t1	g1057
OG0009026	CP8_g53614_DN3_SP8_c.t1	g1061
OG0009027	CP8_g53580_DN3_SP3_c.t1	g28536
OG0009028	CP8_g53579_DN3_SP8_c.t1	g1040
OG0009029	CP8_g53572_DN3_SP3_c.t1	g28530
OG0009030	CP8_g53547_DN2_SP0_c.t1	g1024
OG0009031	CP8_g53546_DN3_SP2_c.t1	g28523
OG0009032	CP8_g53536_DN3_SP0_c.t1, CP8_g53535_DN3_SP0_c.t1	g28516
OG0009033	CP8_g53534_DN3_SP0_c.t1	g28515
OG0009034	CP8_g53497_DN3_SP4_c.t1	g28510
OG0009035	CP8_g53490_DN3_SP0_c.t1	g39384, g39388
OG0009036	CP8_g53489_DN3_SP7_c.t1	g28507
OG0009037	CP8_g53480_DN3_SP6_c.t1	g39386, g992
OG0009038	CP8_g53470_DN3_SP3_c.t1	g28497
OG0009039	CP3_g14422_DN3_SP0_c.t1	g2622, g19396
OG0009040	CP3_g14450_DN3_SP7_c.t1	g2631
OG0009042	CP3_g14468_DN3_SP8_c.t1	g2644
OG0009043	CP3_g14474_DN3_SP8_c.t1	g2649
OG0009044	CP3_g14486_DN3_SP4_c.t1	g19441, g19453
OG0009045	CP13_g19848_DN3_SP1_c.t1	g2688
OG0009046	CP8_g53396_DN3_SP7_c.t1	g948
OG0009047	CP8_g53403_DN3_SP8_c.t1	g39428
OG0009048	CP11_g32075_DN3_SP0_c.t1	g45233
OG0009049	CP11_g32018_DN3_SP3_c.t1	g39611
OG0009050	CP16_g55683_DN3_SP5_c.t1	g36847
OG0009052	CP5_g2135_DN1_SP0_c.t1	g25189
OG0009053	CP13_g19055_DN3_SP2_c.t1	g40748
OG0009054	CP11_g33277_DN3_SP8_c.t1	g29653
OG0009055	CP11_g33257_DN2_SP8_c.t1	g5589
OG0009056	CP11_g33236_DN3_SP0_c.t1	g29678
OG0009057	CP11_g33233_DN3_SP0_c.t1	g5595
OG0009058	CP11_g33221_DN3_SP0_c.t1	g29687
OG0009059	CP11_g33214_DN3_SP4_c.t1	g5607
OG0009060	CP8_g54490_DN3_SP8_c.t1	g41472
OG0009061	CP8_g54491_DN2_SP0_c.t1	g4916
OG0009062	CP7_g45204_DN2_SP0_c.t1	g27616
OG0009063	CP11_g33299_DN2_SP0_c.t1	g29696
OG0009064	CP7_g45193_DN3_SP6_c.t1	g32241
OG0009065	CP11_g33303_DN3_SP2_c.t1	g29699
OG0009066	CP11_g33304_DN3_SP8_c.t1	g29700
OG0009067	CP11_g33328_DN3_SP3_c.t1	g29710
OG0009068	CP11_g33335_DN3_SP8_c.t1	g29719
OG0009069	CP11_g33342_DN3_SP5_c.t1	g29721
OG0009070	CP11_g33352_DN3_SP3_c.t1	g45428
OG0009072	CP11_g33365_DN3_SP3_c.t1	g5644
OG0009073	CP11_g33374_DN3_SP8_c.t1	g29738
OG0009074	CP11_g33375_DN3_SP0_c.t1	g29739
OG0009075	CP4_g24452_DN3_SP6_c.t1	g37462
OG0009076	CP11_g33391_DN3_SP2_c.t1	g29750, g5646
OG0009077	CP11_g33394_DN3_SP1_c.t1	g5650, g45409
OG0009078	CP11_g33395_DN3_SP8_c.t1	g5652
OG0009079	CP11_g33413_DN3_SP7_c.t1	g29766
OG0009080	CP11_g33447_DN3_SP8_c.t1	g5687
OG0009081	CP11_g33461_DN3_SP0_c.t1	g29794
OG0009082	CP11_g33467_DN3_SP4_c.t1	g29800
OG0009083	CP11_g33472_DN3_SP0_c.t1	g5698
OG0009084	CP8_g54643_DN3_SP8_c.t1	g25358
OG0009085	CP11_g33490_DN2_SP0_c.t1	g29805
OG0009086	CP11_g33497_DN3_SP8_c.t1	g45376
OG0009087	CP11_g33503_DN3_SP0_c.t1	g29811
OG0009088	CP11_g33511_DN3_SP5_c.t1	g45373, g5716
OG0009089	CP11_g33514_DN3_SP8_c.t1	g5717
OG0009090	CP11_g33516_DN3_SP8_c.t1	g45368
OG0009091	CP8_g52962_DN3_SP8_c.t1	g28298, g1363
OG0009092	CP11_g33521_DN3_SP3_c.t1	g29831
OG0009093	CP11_g33538_DN3_SP8_c.t1	g5724
OG0009094	CP11_g33539_DN3_SP8_c.t1	g5725
OG0009096	CP11_g33569_DN3_SP0_c.t1	g5750
OG0009097	CP11_g33575_DN3_SP0_c.t1	g5752
OG0009098	CP11_g33593_DN3_SP1_c.t1	g5766
OG0009099	CP1_g40780_DN3_SP0_c.t1	g53743, g53744
OG0009100	CP11_g33626_DN3_SP0_c.t1	g5783
OG0009101	CP11_g33639_DN3_SP0_c.t1	g29856
OG0009102	CP11_g33651_DN3_SP8_c.t1	g5794
OG0009103	CP11_g33661_DN3_SP7_c.t1	g5798
OG0009104	CP11_g33673_DN2_SP2_c.t1	g45304
OG0009105	CP11_g33728_DN3_SP5_c.t1	g5838, g5842, g5836, g5840
OG0009106	CP11_g33734_DN1_SP0_c.t1	g5846
OG0009107	CP11_g33741_DN3_SP8_c.t1	g5851
OG0009108	CP11_g33746_DN3_SP0_c.t1	g5855
OG0009110	CP11_g33748_DN1_SP0_c.t1	g5858
OG0009111	CP11_g33770_DN3_SP8_c.t1	g45281
OG0009112	CP5_g1353_DN3_SP8_c.t1	g46664
OG0009113	CP5_g1329_DN3_SP0_c.t1	g16815
OG0009114	CP5_g1328_DN3_SP8_c.t1	g16814
OG0009116	CP19_g17931_DN3_SP0_c.t1	g46653
OG0009117	CP19_g17919_DN3_SP3_c.t1	g16804, g46651
OG0009118	CP19_g17917_DN3_SP3_c.t1	g16802
OG0009119	CP5_g2685_DN3_SP0_c.t1	g25028
OG0009120	CP19_g17831_DN3_SP8_c.t1	g46622
OG0009122	CP9_g29727_DN3_SP8_c.t1	g36646
OG0009123	CP9_g29730_DN3_SP0_c.t1	g46607
OG0009124	CP9_g29737_DN2_SP0_c.t1	g39222
OG0009125	CP9_g29718_DN3_SP0_c.t1	g46600
OG0009127	CP9_g29706_DN3_SP0_c.t1	g44273
OG0009128	CP9_g29704_DN2_SP0_c.t1	g44276
OG0009129	CP9_g29699_DN3_SP0_c.t1	g32231
OG0009130	CP9_g29692_DN3_SP6_c.t1	g46593
OG0009131	CP9_g29681_DN3_SP8_c.t1	g46586
OG0009132	CP9_g29660_DN3_SP8_c.t1	g44292, g46571
OG0009133	CP2_g50693_DN1_SP0_c.t1	g44296
OG0009134	CP9_g29647_DN3_SP0_c.t1	g46564
OG0009135	CP9_g29645_DN3_SP8_c.t1	g44297
OG0009136	CP9_g29632_DN3_SP7_c.t1	g46552
OG0009138	CP9_g29613_DN3_SP8_c.t1	g46540
OG0009139	CP9_g29610_DN3_SP0_c.t1	g44307
OG0009140	CP9_g29607_DN3_SP8_c.t1	g13602
OG0009141	CP9_g29584_DN3_SP4_c.t1	g13603
