Orthogroup	Conringia_planisiliqua	Euclidium_syriacum
OG0008832	CP19_g18111_DN3_SP0_c.t1	ESY13_g56432_DN3_SP0_c0.t1
OG0008833	CP1_g38393_DN3_SP0_c.t1	ESY4_g25350_DN2_SP0_c0.t1
OG0008834	CP1_g38396_DN3_SP0_c.t1	ESY4_g22568_DN3_SP0_c0.t1
OG0008835	CP1_g38406_DN3_SP8_c.t1	ESY4_g21977_DN3_SP8_c0.t1
OG0008836	CP1_g38428_DN2_SP0_c.t1	ESY6_g49469_DN3_SP0_c0.t1
OG0008837	CP1_g38433_DN3_SP1_c.t1	ESY9_g42853_DN3_SP2_c0.t1
OG0008838	CP1_g38440_DN3_SP1_c.t1	ESY1_g6211_DN3_SP0_c0.t1
OG0008840	CP1_g38524_DN3_SP3_c.t1	ESY4_g22251_DN3_SP0_c0.t1
OG0008841	CP1_g38495_DN2_SP0_c.t1	ESY4_g22315_DN3_SP0_c0.t1
OG0008843	CP7_g45096_DN3_SP0_c.t1	ESY10_g14902_DN3_SP0_c0.t1
OG0008844	CP7_g45078_DN3_SP1_c.t1	ESY4_g22760_DN3_SP1_c0.t1
OG0008845	CP12_g30900_DN3_SP7_c.t1	ESY3_g27520_DN3_SP6_c0.t1
OG0008846	CP7_g45062_DN3_SP0_c.t1	ESY4_g22670_DN3_SP0_c0.t1
OG0008847	CP7_g45048_DN3_SP0_c.t1	ESY3_g28720_DN2_SP0_c0.t1
OG0008848	CP7_g45008_DN3_SP6_c.t1	ESY11_g53782_DN3_SP6_c0.t1
OG0008849	CP7_g44988_DN2_SP2_c.t1	ESY4_g23097_DN3_SP2_c0.t1
OG0008850	CP7_g44987_DN3_SP3_c.t1	ESY4_g23098_DN3_SP0_c0.t1
OG0008851	CP7_g44984_DN3_SP8_c.t1	ESY4_g23126_DN2_SP3_c0.t1
OG0008852	CP7_g44947_DN3_SP7_c.t1	ESY4_g23294_DN3_SP4_c0.t1
OG0008853	CP2_g48705_DN3_SP2_c.t1	ESY15_g64327_DN3_SP2_c0.t1
OG0008855	CP7_g44905_DN3_SP3_c.t1	ESY6_g50679_DN3_SP0_c0.t1, ESY4_g23331_DN3_SP1_c0.t1
OG0008856	CP7_g44897_DN3_SP7_c.t1	ESY4_g23468_DN2_SP8_c0.t1
OG0008857	CP7_g44869_DN3_SP8_c.t1	ESY4_g23589_DN3_SP8_c0.t1
OG0008858	CP7_g44831_DN3_SP5_c.t1	ESY4_g23691_DN3_SP2_c0.t1
OG0008859	CP7_g44827_DN3_SP2_c.t1	ESY4_g23715_DN3_SP0_c0.t1
OG0008860	CP7_g44818_DN3_SP3_c.t1	ESY4_g23764_DN3_SP0_c0.t1
OG0008861	CP7_g44812_DN3_SP8_c.t1	ESY16_g62067_DN3_SP8_c0.t1
OG0008862	CP7_g44807_DN3_SP0_c.t1	ESY16_g62046_DN3_SP0_c0.t1
OG0008863	CP20_g4136_DN3_SP1_c.t1	ESY16_g62037_DN3_SP0_c0.t1
OG0008864	CP7_g44800_DN3_SP8_c.t1	ESY16_g62020_DN3_SP5_c0.t1
OG0008865	CP7_g44778_DN3_SP0_c.t1	ESY16_g61975_DN3_SP0_c0.t1
OG0008866	CP7_g44771_DN3_SP8_c.t1	ESY16_g61956_DN3_SP8_c0.t1
OG0008867	CP8_g52848_DN3_SP2_c.t1	ESY24_g32970_DN3_SP0_c0.t1, ESY22_g40895_DN2_SP0_c0.t1
OG0008868	CP7_g44755_DN3_SP3_c.t1	ESY16_g61907_DN3_SP2_c0.t1
OG0008869	CP7_g44724_DN3_SP1_c.t1	ESY16_g61828_DN3_SP0_c0.t1
OG0008870	CP7_g44710_DN3_SP7_c.t1	ESY16_g61792_DN3_SP7_c0.t1
OG0008871	CP7_g44659_DN3_SP2_c.t1	ESY16_g61727_DN3_SP0_c0.t1
OG0008872	CP7_g44635_DN3_SP6_c.t1	ESY16_g61665_DN3_SP5_c0.t1
OG0008873	CP4_g25214_DN3_SP0_c.t1	ESY2_g34172_DN2_SP0_c0.t1
OG0008874	CP13_g19570_DN3_SP8_c.t1	ESY10_g14382_DN3_SP7_c0.t1
OG0008875	CP13_g19547_DN2_SP0_c.t1	ESY10_g14336_DN3_SP0_c0.t1
OG0008876	CP13_g19508_DN3_SP7_c.t1	ESY10_g14212_DN3_SP5_c0.t1
OG0008877	CP3_g13190_DN3_SP8_c.t1	ESY1_g12404_DN3_SP8_c0.t1
OG0008878	CP2_g47602_DN3_SP3_c.t1	ESY6_g50313_DN3_SP0_c0.t1
OG0008879	CP2_g47605_DN3_SP1_c.t1	ESY6_g50310_DN3_SP5_c0.t1
OG0008880	CP2_g47607_DN3_SP7_c.t1	ESY6_g50324_DN3_SP0_c0.t1
OG0008881	CP2_g47623_DN2_SP6_c.t1	ESY6_g50364_DN3_SP5_c0.t1
OG0008882	CP2_g47626_DN2_SP0_c.t1	ESY6_g50362_DN3_SP0_c0.t1
OG0008883	CP2_g47627_DN3_SP0_c.t1	ESY6_g50360_DN3_SP0_c0.t1
OG0008884	CP2_g47632_DN3_SP7_c.t1	ESY6_g50354_DN3_SP6_c0.t1
OG0008885	CP2_g47638_DN3_SP1_c.t1	ESY6_g50346_DN3_SP5_c0.t1
OG0008886	CP2_g47657_DN3_SP8_c.t1	ESY6_g50387_DN3_SP4_c10.t1
OG0008887	CP2_g47660_DN3_SP0_c.t1	ESY6_g50394_DN3_SP0_c0.t1
OG0008888	CP2_g47680_DN3_SP4_c.t1	ESY6_g50414_DN3_SP0_c0.t1
OG0008889	CP2_g47688_DN3_SP1_c.t1	ESY6_g50437_DN3_SP0_c0.t1
OG0008890	CP2_g47698_DN2_SP0_c.t1	ESY6_g50426_DN2_SP0_c0.t1
OG0008891	CP2_g47727_DN2_SP0_c.t1	ESY6_g50467_DN3_SP0_c0.t1
OG0008892	CP2_g47730_DN3_SP6_c.t1	ESY6_g50470_DN3_SP0_c0.t1
OG0008893	CP2_g47739_DN3_SP5_c.t1	ESY6_g50483_DN3_SP0_c0.t1
OG0008894	CP2_g47772_DN3_SP1_c.t1	ESY6_g50521_DN3_SP0_c0.t1
OG0008895	CP2_g47784_DN3_SP8_c.t1	ESY6_g50543_DN3_SP8_c0.t1
OG0008897	CP2_g47787_DN3_SP8_c.t1	ESY6_g50546_DN3_SP8_c0.t1
OG0008898	CP2_g47796_DN3_SP8_c.t1	ESY6_g50563_DN3_SP8_c0.t1
OG0008899	CP2_g47803_DN3_SP0_c.t1	ESY6_g50590_DN3_SP0_c0.t1
OG0008900	CP2_g47814_DN2_SP0_c.t1	ESY6_g50609_DN3_SP0_c0.t1
OG0008901	CP2_g47836_DN3_SP3_c.t1	ESY6_g50640_DN3_SP0_c0.t1
OG0008902	CP2_g47870_DN3_SP8_c.t1	ESY6_g50697_DN3_SP8_c17.t1
OG0008903	CP2_g47880_DN3_SP1_c.t1	ESY6_g50712_DN3_SP0_c0.t1
OG0008904	CP2_g47898_DN3_SP0_c.t1	ESY6_g50731_DN3_SP0_c0.t1
OG0008905	CP2_g47912_DN3_SP8_c.t1	ESY6_g49601_DN3_SP6_c11.t1
OG0008906	CP2_g47920_DN3_SP8_c.t1	ESY6_g49607_DN3_SP8_c0.t1
OG0008907	CP2_g47930_DN3_SP6_c.t1	ESY6_g49622_DN3_SP1_c0.t1
OG0008908	CP2_g47941_DN3_SP0_c.t1	ESY6_g49644_DN3_SP0_c0.t1
OG0008909	CP2_g47963_DN3_SP7_c.t1	ESY6_g49680_DN3_SP3_c0.t1
OG0008910	CP2_g47974_DN3_SP0_c.t1	ESY6_g49701_DN3_SP0_c0.t1
OG0008911	CP2_g47985_DN3_SP7_c.t1	ESY6_g49716_DN3_SP6_c7.t1
OG0008912	CP2_g48014_DN3_SP6_c.t1	ESY6_g49791_DN3_SP6_c0.t1
OG0008913	CP2_g48021_DN3_SP0_c.t1	ESY6_g49806_DN3_SP0_c0.t1
OG0008914	CP2_g48025_DN3_SP3_c.t1	ESY6_g49817_DN3_SP3_c0.t1
OG0008915	CP2_g48031_DN3_SP8_c.t1	ESY6_g49825_DN3_SP8_c0.t1
OG0008916	CP2_g48039_DN3_SP2_c.t1	ESY6_g49843_DN3_SP1_c0.t1
OG0008917	CP2_g48046_DN3_SP0_c.t1	ESY6_g49340_DN3_SP0_c0.t1
OG0008918	CP2_g48050_DN3_SP1_c.t1	ESY6_g49347_DN3_SP0_c3.t1
OG0008919	CP2_g48061_DN3_SP8_c.t1	ESY6_g49364_DN3_SP8_c0.t1
OG0008920	CP2_g48069_DN1_SP0_c.t1	ESY6_g49370_DN3_SP0_c0.t1
OG0008921	CP2_g48074_DN3_SP7_c.t1	ESY6_g49377_DN3_SP2_c0.t1
OG0008922	CP2_g48090_DN2_SP0_c.t1	ESY6_g49397_DN3_SP0_c0.t1
OG0008923	CP2_g48100_DN3_SP5_c.t1	ESY6_g49408_DN3_SP1_c0.t1
OG0008924	CP2_g48103_DN3_SP0_c.t1	ESY6_g49420_DN3_SP0_c0.t1
OG0008925	CP2_g48106_DN3_SP8_c.t1	ESY6_g49423_DN3_SP8_c0.t1
OG0008926	CP2_g48117_DN3_SP7_c.t1	ESY6_g49435_DN3_SP6_c0.t1
OG0008927	CP2_g48127_DN3_SP8_c.t1	ESY6_g49448_DN3_SP8_c0.t1
OG0008928	CP2_g48160_DN3_SP1_c.t1	ESY6_g49506_DN3_SP0_c0.t1
OG0008929	CP2_g48188_DN3_SP2_c.t1	ESY6_g49551_DN3_SP0_c7.t1
OG0008930	CP2_g48236_DN3_SP6_c.t1	ESY6_g50210_DN3_SP5_c0.t1
OG0008931	CP2_g48247_DN3_SP0_c.t1	ESY6_g50198_DN3_SP0_c0.t1
OG0008932	CP2_g48250_DN3_SP8_c.t1	ESY6_g50193_DN3_SP8_c0.t1
OG0008933	CP2_g48263_DN3_SP7_c.t1	ESY6_g50183_DN3_SP7_c0.t1
OG0008934	CP2_g48266_DN3_SP8_c.t1	ESY6_g50180_DN3_SP8_c0.t1
OG0008935	CP2_g48277_DN3_SP8_c.t1	ESY6_g50167_DN3_SP8_c0.t1
OG0008936	CP2_g48279_DN3_SP0_c.t1	ESY6_g50164_DN3_SP0_c0.t1
OG0008937	CP2_g48284_DN3_SP8_c.t1	ESY6_g50158_DN3_SP8_c0.t1
OG0008938	CP2_g48316_DN3_SP3_c.t1	ESY6_g50122_DN2_SP3_c0.t1
OG0008939	CP2_g48342_DN3_SP5_c.t1	ESY6_g50094_DN3_SP4_c0.t1, ESY3_g32224_DN3_SP0_c0.t1
OG0008940	CP2_g48362_DN3_SP5_c.t1	ESY6_g50065_DN3_SP4_c0.t1
OG0008942	CP2_g48379_DN3_SP6_c.t1	ESY6_g50047_DN3_SP6_c0.t1
OG0008943	CP2_g48381_DN2_SP7_c.t1	ESY6_g50043_DN3_SP8_c0.t1
OG0008944	CP2_g48389_DN3_SP7_c.t1	ESY6_g50032_DN3_SP7_c0.t1
OG0008945	CP2_g48410_DN3_SP3_c.t1	ESY6_g50004_DN2_SP6_c0.t1
OG0008946	CP2_g48412_DN3_SP8_c.t1	ESY6_g50003_DN3_SP8_c0.t1
OG0008947	CP2_g48423_DN3_SP8_c.t1	ESY6_g49992_DN3_SP8_c0.t1
OG0008948	CP2_g48425_DN3_SP8_c.t1	ESY6_g49990_DN3_SP8_c0.t1
OG0008949	CP2_g48433_DN3_SP8_c.t1	ESY6_g49979_DN3_SP8_c0.t1
OG0008950	CP2_g48442_DN3_SP2_c.t1	ESY6_g49971_DN3_SP0_c0.t1
OG0008951	CP2_g48480_DN3_SP0_c.t1	ESY6_g49930_DN3_SP0_c0.t1
OG0008952	CP2_g48486_DN3_SP0_c.t1	ESY6_g49923_DN3_SP0_c0.t1
OG0008953	CP2_g48518_DN3_SP8_c.t1	ESY6_g49893_DN3_SP2_c0.t1
OG0008954	CP8_g54376_DN3_SP4_c.t1	ESY6_g49864_DN3_SP0_c0.t1
OG0008955	CP8_g54367_DN3_SP0_c.t1	ESY6_g49857_DN2_SP0_c0.t1
OG0008956	CP8_g54371_DN3_SP8_c.t1	ESY10_g15725_DN2_SP0_c0.t1, ESY6_g49855_DN3_SP8_c0.t1, ESY10_g15724_DN2_SP0_c0.t1
OG0008957	CP8_g54372_DN3_SP3_c.t1	ESY6_g49854_DN3_SP0_c0.t1
OG0008958	CP8_g54373_DN3_SP0_c.t1	ESY6_g49853_DN2_SP0_c0.t1
OG0008959	CP8_g54375_DN2_SP0_c.t1	ESY6_g49851_DN3_SP0_c0.t1
OG0008960	CP8_g54360_DN3_SP8_c.t1	ESY6_g49303_DN3_SP8_c14.t1
OG0008961	CP8_g54358_DN3_SP2_c.t1	ESY6_g49301_DN3_SP2_c0.t1
OG0008963	CP8_g54336_DN3_SP3_c.t1	ESY6_g49284_DN3_SP2_c0.t1
OG0008964	CP8_g54332_DN3_SP0_c.t1	ESY6_g49279_DN3_SP0_c0.t1
OG0008965	CP8_g54311_DN3_SP0_c.t1	ESY6_g49246_DN3_SP0_c0.t1
OG0008966	CP8_g54309_DN3_SP7_c.t1	ESY6_g49242_DN3_SP7_c0.t1
OG0008967	CP8_g54301_DN3_SP0_c.t1	ESY6_g49235_DN3_SP0_c0.t1
OG0008968	CP8_g54297_DN3_SP6_c.t1	ESY6_g49231_DN3_SP2_c0.t1
OG0008969	CP8_g54274_DN3_SP4_c.t1	ESY6_g49196_DN3_SP3_c0.t1
OG0008970	CP8_g54253_DN3_SP6_c.t1	ESY6_g49174_DN2_SP1_c0.t1
OG0008971	CP8_g54243_DN3_SP8_c.t1	ESY6_g49162_DN3_SP8_c0.t1
OG0008972	CP8_g54241_DN3_SP7_c.t1	ESY6_g49160_DN3_SP3_c0.t1
OG0008973	CP8_g54230_DN3_SP8_c.t1	ESY6_g49149_DN3_SP8_c0.t1
OG0008974	CP8_g54227_DN3_SP8_c.t1	ESY6_g49146_DN3_SP7_c0.t1
OG0008975	CP8_g54223_DN3_SP0_c.t1	ESY6_g49139_DN3_SP0_c0.t1
OG0008976	CP8_g54221_DN3_SP8_c.t1	ESY6_g49136_DN3_SP8_c0.t1
OG0008977	CP8_g54201_DN3_SP5_c.t1	ESY6_g49110_DN2_SP4_c0.t1
OG0008978	CP8_g54190_DN3_SP8_c.t1	ESY6_g49082_DN3_SP8_c0.t1
OG0008980	CP8_g54163_DN3_SP8_c.t1	ESY6_g49033_DN3_SP8_c0.t1
OG0008981	CP8_g54160_DN3_SP0_c.t1	ESY6_g49030_DN3_SP0_c0.t1
OG0008984	CP8_g54121_DN3_SP8_c.t1	ESY6_g48985_DN3_SP8_c0.t1
OG0008985	CP8_g54103_DN3_SP3_c.t1	ESY6_g48964_DN3_SP2_c0.t1
OG0008986	CP8_g54092_DN3_SP8_c.t1	ESY6_g48950_DN3_SP8_c0.t1
OG0008987	CP8_g54057_DN3_SP3_c.t1	ESY2_g33402_DN3_SP0_c0.t1, ESY6_g48913_DN3_SP0_c0.t1
OG0008988	CP8_g54045_DN3_SP7_c.t1	ESY6_g48896_DN3_SP1_c0.t1
OG0008989	CP8_g54021_DN3_SP0_c.t1	ESY6_g48856_DN3_SP0_c0.t1
OG0008990	CP8_g54019_DN3_SP3_c.t1	ESY6_g48853_DN3_SP4_c0.t1
OG0008991	CP8_g54002_DN3_SP7_c.t1	ESY6_g48826_DN3_SP7_c0.t1
OG0008992	CP8_g54012_DN2_SP1_c.t1	ESY6_g48845_DN2_SP1_c0.t1
OG0008993	CP8_g53998_DN2_SP0_c.t1	ESY6_g48820_DN3_SP0_c0.t1
OG0008994	CP8_g53926_DN3_SP7_c.t1	ESY6_g48684_DN3_SP7_c0.t1
OG0008995	CP8_g53922_DN3_SP7_c.t1	ESY6_g48680_DN3_SP7_c0.t1
OG0008996	CP8_g53912_DN3_SP8_c.t1	ESY6_g48663_DN3_SP8_c0.t1
OG0008997	CP8_g53907_DN3_SP8_c.t1	ESY6_g48668_DN3_SP8_c0.t1
OG0008998	CP8_g53902_DN3_SP3_c.t1	ESY6_g48660_DN3_SP3_c12.t1
OG0008999	CP8_g53867_DN3_SP0_c.t1	ESY6_g48621_DN3_SP0_c0.t1
OG0009000	CP8_g53842_DN3_SP8_c.t1	ESY6_g48584_DN3_SP0_c0.t1
OG0009001	CP8_g53831_DN3_SP3_c.t1	ESY6_g48574_DN3_SP0_c0.t1, ESY6_g48572_DN3_SP0_c0.t1
OG0009002	CP8_g53817_DN3_SP4_c.t1	ESY6_g48556_DN3_SP0_c0.t1
OG0009003	CP7_g45671_DN3_SP0_c.t1	ESY5_g3885_DN3_SP0_c0.t1
OG0009004	CP8_g53803_DN3_SP1_c.t1	ESY6_g48544_DN3_SP0_c0.t1
OG0009005	CP9_g29489_DN3_SP4_c.t1	ESY2_g36111_DN3_SP6_c5.t1
OG0009006	CP8_g53785_DN3_SP0_c.t1	ESY6_g48523_DN3_SP0_c0.t1
OG0009007	CP8_g53758_DN3_SP0_c.t1	ESY6_g48473_DN3_SP0_c0.t1
OG0009008	CP8_g53751_DN3_SP7_c.t1	ESY6_g48455_DN3_SP3_c0.t1
OG0009009	CP8_g53734_DN3_SP0_c.t1	ESY6_g48429_DN3_SP0_c0.t1
OG0009010	CP8_g53728_DN3_SP8_c.t1	ESY6_g48423_DN3_SP8_c0.t1
OG0009011	CP8_g53725_DN3_SP8_c.t1	ESY6_g48419_DN3_SP5_c0.t1
OG0009012	CP8_g53716_DN3_SP8_c.t1	ESY6_g48407_DN3_SP8_c0.t1
OG0009013	CP8_g53714_DN2_SP2_c.t1	ESY6_g48402_DN2_SP0_c0.t1
OG0009014	CP8_g53712_DN3_SP6_c.t1	ESY6_g48401_DN3_SP7_c0.t1
OG0009015	CP8_g53690_DN3_SP0_c.t1	ESY6_g48362_DN3_SP0_c0.t1
OG0009016	CP8_g53689_DN3_SP3_c.t1	ESY6_g48359_DN3_SP0_c0.t1
OG0009017	CP8_g53677_DN3_SP0_c.t1	ESY6_g48327_DN3_SP0_c0.t1
OG0009018	CP8_g53673_DN3_SP3_c.t1	ESY6_g48318_DN3_SP1_c0.t1
OG0009019	CP8_g53669_DN3_SP8_c.t1	ESY6_g48298_DN3_SP7_c0.t1
OG0009020	CP8_g53666_DN3_SP8_c.t1	ESY6_g48295_DN3_SP8_c0.t1
OG0009021	CP8_g53651_DN3_SP8_c.t1	ESY6_g48273_DN3_SP8_c0.t1
OG0009022	CP8_g53650_DN3_SP0_c.t1	ESY6_g48271_DN3_SP0_c0.t1
OG0009023	CP8_g53625_DN3_SP3_c.t1	ESY6_g48212_DN3_SP0_c0.t1
OG0009024	CP8_g53623_DN3_SP0_c.t1	ESY6_g48210_DN3_SP0_c0.t1
OG0009025	CP8_g53607_DN3_SP0_c.t1	ESY6_g48176_DN3_SP0_c0.t1
OG0009026	CP8_g53614_DN3_SP8_c.t1	ESY6_g48188_DN3_SP0_c0.t1, ESY6_g48185_DN3_SP8_c0.t1
OG0009027	CP8_g53580_DN3_SP3_c.t1	ESY6_g48119_DN3_SP4_c0.t1
OG0009028	CP8_g53579_DN3_SP8_c.t1	ESY6_g48116_DN3_SP8_c0.t1
OG0009029	CP8_g53572_DN3_SP3_c.t1	ESY6_g48105_DN3_SP0_c0.t1
OG0009030	CP8_g53547_DN2_SP0_c.t1	ESY6_g48069_DN1_SP0_c0.t1
OG0009031	CP8_g53546_DN3_SP2_c.t1	ESY6_g48068_DN3_SP0_c0.t1
OG0009032	CP8_g53536_DN3_SP0_c.t1, CP8_g53535_DN3_SP0_c.t1	ESY6_g48057_DN2_SP0_c0.t1
OG0009033	CP8_g53534_DN3_SP0_c.t1	ESY6_g48056_DN3_SP0_c0.t1
OG0009034	CP8_g53497_DN3_SP4_c.t1	ESY6_g48003_DN3_SP3_c0.t1
OG0009035	CP8_g53490_DN3_SP0_c.t1	ESY10_g14436_DN2_SP0_c0.t1
OG0009036	CP8_g53489_DN3_SP7_c.t1	ESY6_g47987_DN3_SP8_c0.t1
OG0009037	CP8_g53480_DN3_SP6_c.t1	ESY6_g47980_DN3_SP3_c0.t1
OG0009038	CP8_g53470_DN3_SP3_c.t1	ESY6_g47972_DN3_SP0_c0.t1
OG0009039	CP3_g14422_DN3_SP0_c.t1	ESY1_g9672_DN3_SP0_c0.t1
OG0009040	CP3_g14450_DN3_SP7_c.t1	ESY1_g9621_DN3_SP4_c0.t1
OG0009042	CP3_g14468_DN3_SP8_c.t1	ESY1_g9449_DN3_SP8_c0.t1
OG0009043	CP3_g14474_DN3_SP8_c.t1	ESY1_g9422_DN3_SP8_c0.t1
OG0009044	CP3_g14486_DN3_SP4_c.t1	ESY1_g9324_DN3_SP0_c0.t1
OG0009045	CP13_g19848_DN3_SP1_c.t1	ESY9_g42865_DN3_SP0_c0.t1, ESY1_g10805_DN3_SP0_c0.t1, ESY1_g9305_DN3_SP0_c0.t1
OG0009046	CP8_g53396_DN3_SP7_c.t1	ESY6_g47616_DN3_SP7_c0.t1
OG0009047	CP8_g53403_DN3_SP8_c.t1	ESY6_g47627_DN3_SP8_c0.t1
OG0009048	CP11_g32075_DN3_SP0_c.t1	ESY20_g13222_DN3_SP0_c0.t1
OG0009049	CP11_g32018_DN3_SP3_c.t1	ESY20_g13312_DN3_SP0_c0.t1
OG0009050	CP16_g55683_DN3_SP5_c.t1	ESY8_g59286_DN3_SP5_c0.t1, ESY7_g16884_DN3_SP0_c0.t1
OG0009052	CP5_g2135_DN1_SP0_c.t1	ESY20_g12794_DN3_SP0_c0.t1
OG0009053	CP13_g19055_DN3_SP2_c.t1	ESY2_g33261_DN3_SP3_c0.t1
OG0009054	CP11_g33277_DN3_SP8_c.t1	ESY7_g18455_DN3_SP8_c0.t1
OG0009055	CP11_g33257_DN2_SP8_c.t1	ESY7_g18719_DN3_SP8_c0.t1
OG0009056	CP11_g33236_DN3_SP0_c.t1	ESY7_g18754_DN3_SP0_c6.t1
OG0009057	CP11_g33233_DN3_SP0_c.t1	ESY7_g18760_DN3_SP0_c0.t1
OG0009058	CP11_g33221_DN3_SP0_c.t1	ESY7_g18775_DN3_SP0_c0.t1
OG0009059	CP11_g33214_DN3_SP4_c.t1	ESY7_g18783_DN2_SP3_c0.t1
OG0009060	CP8_g54490_DN3_SP8_c.t1	ESY7_g17027_DN3_SP8_c0.t1
OG0009061	CP8_g54491_DN2_SP0_c.t1	ESY7_g17030_DN1_SP0_c0.t1
OG0009062	CP7_g45204_DN2_SP0_c.t1	ESY5_g3919_DN3_SP0_c0.t1
OG0009063	CP11_g33299_DN2_SP0_c.t1	ESY7_g18816_DN3_SP0_c0.t1
OG0009064	CP5_g2120_DN2_SP0_c.t1, CP6_g7741_DN3_SP0_c.t1, CP7_g45193_DN3_SP6_c.t1	ESY13_g57502_DN3_SP1_c0.t1
OG0009065	CP11_g33303_DN3_SP2_c.t1	ESY7_g18831_DN3_SP0_c0.t1
OG0009066	CP11_g33304_DN3_SP8_c.t1	ESY7_g18832_DN3_SP8_c0.t1
OG0009067	CP11_g33328_DN3_SP3_c.t1	ESY7_g18860_DN3_SP0_c0.t1
OG0009068	CP11_g33335_DN3_SP8_c.t1	ESY7_g18873_DN3_SP8_c0.t1
OG0009069	CP11_g33342_DN3_SP5_c.t1	ESY7_g18889_DN3_SP0_c0.t1
OG0009071	CP11_g33356_DN3_SP8_c.t1	ESY7_g18923_DN3_SP8_c2.t1
OG0009072	CP11_g33365_DN3_SP3_c.t1	ESY7_g18942_DN3_SP1_c0.t1
OG0009073	CP11_g33374_DN3_SP8_c.t1	ESY7_g18953_DN3_SP8_c0.t1
OG0009074	CP11_g33375_DN3_SP0_c.t1	ESY7_g18954_DN3_SP0_c0.t1
OG0009075	CP4_g24452_DN3_SP6_c.t1	ESY12_g51575_DN3_SP4_c0.t1
OG0009076	CP11_g33391_DN3_SP2_c.t1	ESY7_g18977_DN3_SP3_c0.t1
OG0009077	CP11_g33394_DN3_SP1_c.t1	ESY7_g18988_DN3_SP0_c0.t1
OG0009078	CP11_g33395_DN3_SP8_c.t1	ESY7_g18989_DN3_SP8_c0.t1
OG0009079	CP11_g33413_DN3_SP7_c.t1	ESY7_g19019_DN3_SP6_c0.t1
OG0009080	CP11_g33447_DN3_SP8_c.t1	ESY7_g19089_DN3_SP7_c0.t1
OG0009081	CP11_g33461_DN3_SP0_c.t1	ESY7_g19110_DN3_SP0_c9.t1
OG0009082	CP11_g33467_DN3_SP4_c.t1	ESY16_g61447_DN3_SP5_c0.t1
OG0009083	CP11_g33472_DN3_SP0_c.t1	ESY7_g19150_DN3_SP0_c0.t1
OG0009084	CP8_g54643_DN3_SP8_c.t1	ESY20_g12940_DN3_SP7_c0.t1
OG0009085	CP11_g33490_DN2_SP0_c.t1	ESY7_g19178_DN1_SP0_c0.t1, ESY7_g19177_DN3_SP0_c0.t1
OG0009086	CP11_g33497_DN3_SP8_c.t1	ESY7_g19189_DN3_SP8_c0.t1
OG0009087	CP11_g33503_DN3_SP0_c.t1	ESY7_g19210_DN1_SP0_c0.t1
OG0009088	CP11_g33511_DN3_SP5_c.t1	ESY7_g19218_DN3_SP0_c0.t1
OG0009089	CP11_g33514_DN3_SP8_c.t1	ESY7_g19223_DN3_SP8_c8.t1
OG0009090	CP11_g33516_DN3_SP8_c.t1	ESY7_g19234_DN3_SP8_c0.t1
OG0009091	CP8_g52962_DN3_SP8_c.t1	ESY24_g33234_DN3_SP8_c0.t1
OG0009092	CP11_g33521_DN3_SP3_c.t1	ESY7_g19239_DN3_SP0_c0.t1
OG0009093	CP11_g33538_DN3_SP8_c.t1	ESY7_g19291_DN3_SP8_c0.t1
OG0009094	CP11_g33539_DN3_SP8_c.t1	ESY7_g19292_DN3_SP8_c0.t1
OG0009096	CP11_g33569_DN3_SP0_c.t1	ESY7_g19369_DN3_SP0_c0.t1
OG0009097	CP11_g33575_DN3_SP0_c.t1	ESY7_g19376_DN3_SP0_c0.t1
OG0009098	CP11_g33593_DN3_SP1_c.t1	ESY7_g19422_DN3_SP0_c0.t1
OG0009099	CP1_g40780_DN3_SP0_c.t1	ESY10_g13802_DN2_SP0_c0.t1
OG0009100	CP11_g33626_DN3_SP0_c.t1	ESY4_g23987_DN2_SP0_c0.t1, ESY7_g19470_DN3_SP0_c0.t1, ESY4_g23986_DN3_SP0_c0.t1
OG0009101	CP11_g33639_DN3_SP0_c.t1	ESY7_g19494_DN3_SP0_c0.t1
OG0009102	CP11_g33651_DN3_SP8_c.t1	ESY7_g19518_DN3_SP3_c12.t1
OG0009103	CP11_g33661_DN3_SP7_c.t1	ESY11_g52441_DN2_SP0_c0.t1, ESY7_g19530_DN3_SP0_c0.t1
OG0009104	CP11_g33673_DN2_SP2_c.t1	ESY7_g19543_DN3_SP0_c0.t1
OG0009105	CP11_g33728_DN3_SP5_c.t1	ESY7_g19622_DN3_SP2_c3.t1
OG0009106	CP11_g33734_DN1_SP0_c.t1	ESY7_g19636_DN3_SP0_c0.t1, ESY7_g19639_DN3_SP0_c0.t1, ESY7_g19638_DN3_SP0_c0.t1
OG0009107	CP11_g33741_DN3_SP8_c.t1	ESY7_g19631_DN3_SP0_c0.t1
OG0009108	CP11_g33746_DN3_SP0_c.t1	ESY7_g19645_DN3_SP0_c0.t1
OG0009110	CP11_g33748_DN1_SP0_c.t1	ESY7_g19648_DN3_SP0_c0.t1
OG0009111	CP11_g33770_DN3_SP8_c.t1	ESY7_g19678_DN3_SP8_c0.t1
OG0009112	CP5_g1353_DN3_SP8_c.t1	ESY8_g60273_DN3_SP8_c0.t1
OG0009113	CP5_g1329_DN3_SP0_c.t1	ESY8_g60175_DN3_SP0_c0.t1
OG0009114	CP5_g1328_DN3_SP8_c.t1	ESY21_g55765_DN3_SP8_c0.t1
OG0009115	CP19_g17937_DN3_SP0_c.t1	ESY8_g60161_DN3_SP0_c0.t1
