Orthogroup	Conringia_planisiliqua	Eutrema_salsugineum
OG0008796	CP4_g25704_DN3_SP8_c.t1	XP_006410158.1
OG0008797	CP4_g25687_DN3_SP8_c.t1	XP_006410173.1
OG0008798	CP4_g25652_DN3_SP8_c.t1	XP_024003825.1
OG0008799	CP4_g25645_DN3_SP3_c.t1	XP_006410236.1
OG0008800	CP4_g25644_DN3_SP6_c.t1	XP_006410237.1
OG0008801	CP4_g25630_DN3_SP8_c.t1	XP_024004266.1
OG0008802	CP4_g25624_DN3_SP5_c.t1	XP_006410258.1
OG0008803	CP4_g25621_DN3_SP1_c.t1	XP_006410260.1
OG0008804	CP4_g25613_DN3_SP8_c.t1	XP_006410268.1
OG0008805	CP4_g25607_DN3_SP0_c.t1	XP_024004285.1
OG0008806	CP4_g25577_DN3_SP3_c.t1	XP_006410305.1
OG0008807	CP4_g25572_DN3_SP8_c.t1	XP_006410311.1
OG0008809	CP4_g25539_DN3_SP0_c.t1	XP_006410347.1
OG0008810	CP4_g25525_DN3_SP0_c.t1	XP_006410384.1
OG0008811	CP4_g25507_DN2_SP1_c.t1	XP_006410363.1
OG0008812	CP6_g8544_DN3_SP7_c.t1	XP_024005230.1
OG0008814	CP4_g25474_DN3_SP8_c.t1	XP_006410414.1
OG0008815	CP4_g25435_DN3_SP3_c.t1	XP_006410454.1
OG0008816	CP4_g25424_DN3_SP6_c.t1	XP_006410466.2
OG0008818	CP4_g25417_DN3_SP0_c.t1	XP_006410470.1
OG0008819	CP4_g25414_DN3_SP0_c.t1	XP_024003903.1
OG0008820	CP4_g25409_DN2_SP7_c.t1	XP_006410480.1
OG0008821	CP13_g20316_DN3_SP2_c.t1	XP_006403265.1
OG0008822	CP13_g20274_DN3_SP0_c.t1	XP_024013322.1
OG0008823	CP13_g20256_DN3_SP0_c.t1	XP_006403210.1
OG0008824	CP13_g20244_DN3_SP3_c.t1	XP_006403196.1
OG0008825	CP13_g20232_DN3_SP4_c.t1	XP_024013254.1, XP_024016531.1
OG0008826	CP13_g20230_DN3_SP8_c.t1	XP_006403170.1
OG0008827	CP19_g18202_DN3_SP0_c.t1	XP_006413421.1
OG0008830	CP19_g18131_DN3_SP2_c.t1	XP_006413333.1
OG0008831	CP19_g18128_DN3_SP0_c.t1	XP_024004503.1
OG0008832	CP19_g18111_DN3_SP0_c.t1	XP_006413316.1
OG0008833	CP1_g38393_DN3_SP0_c.t1	XP_006393519.1
OG0008834	CP1_g38396_DN3_SP0_c.t1	XP_006393523.1
OG0008835	CP1_g38406_DN3_SP8_c.t1	XP_006393548.1
OG0008836	CP1_g38428_DN2_SP0_c.t1	XP_006393564.1
OG0008837	CP1_g38433_DN3_SP1_c.t1	XP_006393575.2
OG0008838	CP1_g38440_DN3_SP1_c.t1	XP_024006648.1
OG0008839	CP1_g38611_DN3_SP0_c.t1	XP_006393661.1
OG0008840	CP1_g38524_DN3_SP3_c.t1	XP_006393634.1
OG0008841	CP1_g38495_DN2_SP0_c.t1	XP_006393615.1
OG0008842	CP7_g45110_DN3_SP0_c.t1	XP_006415734.1
OG0008843	CP7_g45096_DN3_SP0_c.t1	XP_006415716.1
OG0008844	CP7_g45078_DN3_SP1_c.t1	XP_006415690.1
OG0008845	CP12_g30900_DN3_SP7_c.t1	XP_006418655.1
OG0008846	CP7_g45062_DN3_SP0_c.t1	XP_006415675.1
OG0008847	CP7_g45048_DN3_SP0_c.t1	XP_006415658.1
OG0008848	CP7_g45008_DN3_SP6_c.t1	XP_006415616.1
OG0008849	CP7_g44988_DN2_SP2_c.t1	XP_006415595.1
OG0008850	CP7_g44987_DN3_SP3_c.t1	XP_006415594.2
OG0008851	CP7_g44984_DN3_SP8_c.t1	XP_006415592.1
OG0008852	CP7_g44947_DN3_SP7_c.t1	XP_006415557.1, XP_006396086.1
OG0008853	CP2_g48705_DN3_SP2_c.t1	XP_006395077.1
OG0008855	CP7_g44905_DN3_SP3_c.t1	XP_006415532.1, XP_024007983.1
OG0008856	CP7_g44897_DN3_SP7_c.t1	XP_006415524.1
OG0008857	CP7_g44869_DN3_SP8_c.t1	XP_006415485.1
OG0008858	CP7_g44831_DN3_SP5_c.t1	XP_006415439.1
OG0008859	CP7_g44827_DN3_SP2_c.t1	XP_006415435.1
OG0008860	CP7_g44818_DN3_SP3_c.t1	XP_006415427.1
OG0008861	CP7_g44812_DN3_SP8_c.t1	XP_006415419.1
OG0008862	CP7_g44807_DN3_SP0_c.t1	XP_006415399.1
OG0008863	CP20_g4136_DN3_SP1_c.t1	XP_006393621.2
OG0008864	CP7_g44800_DN3_SP8_c.t1	XP_006415383.1
OG0008865	CP7_g44778_DN3_SP0_c.t1	XP_006415353.1
OG0008866	CP7_g44771_DN3_SP8_c.t1	XP_006415347.1
OG0008867	CP8_g52848_DN3_SP2_c.t1	XP_006402110.1
OG0008868	CP7_g44755_DN3_SP3_c.t1	XP_006415322.1
OG0008869	CP7_g44724_DN3_SP1_c.t1	XP_006415292.1
OG0008870	CP7_g44710_DN3_SP7_c.t1	XP_006415274.1
OG0008871	CP7_g44659_DN3_SP2_c.t1	XP_006415216.1
OG0008872	CP7_g44635_DN3_SP6_c.t1	XP_006415175.1
OG0008873	CP4_g25214_DN3_SP0_c.t1	XP_006410689.1
OG0008874	CP13_g19570_DN3_SP8_c.t1	XP_006395783.1
OG0008875	CP13_g19547_DN2_SP0_c.t1	XP_006395754.1
OG0008876	CP13_g19508_DN3_SP7_c.t1	XP_006395708.1
OG0008877	CP3_g13190_DN3_SP8_c.t1	XP_006402420.1
OG0008878	CP2_g47602_DN3_SP3_c.t1	XP_006393870.1
OG0008879	CP2_g47605_DN3_SP1_c.t1	XP_006393873.1
OG0008880	CP2_g47607_DN3_SP7_c.t1	XP_006393875.1
OG0008881	CP2_g47623_DN2_SP6_c.t1	XP_024007163.1
OG0008882	CP2_g47626_DN2_SP0_c.t1	XP_006393894.1
OG0008883	CP2_g47627_DN3_SP0_c.t1	XP_006393897.2
OG0008884	CP2_g47632_DN3_SP7_c.t1	XP_006393901.1
OG0008885	CP2_g47638_DN3_SP1_c.t1	XP_006393909.1
OG0008886	CP2_g47657_DN3_SP8_c.t1	XP_006393925.1
OG0008887	CP2_g47660_DN3_SP0_c.t1	XP_006393928.1
OG0008888	CP2_g47680_DN3_SP4_c.t1	XP_006393951.1
OG0008889	CP2_g47688_DN3_SP1_c.t1	XP_006393962.1
OG0008890	CP2_g47698_DN2_SP0_c.t1	XP_006393972.1
OG0008891	CP2_g47727_DN2_SP0_c.t1	XP_006393999.1
OG0008892	CP2_g47730_DN3_SP6_c.t1	XP_006394004.2
OG0008893	CP2_g47739_DN3_SP5_c.t1	XP_006394014.1
OG0008894	CP2_g47772_DN3_SP1_c.t1	XP_006394057.1
OG0008895	CP2_g47784_DN3_SP8_c.t1	XP_006394074.1
OG0008897	CP2_g47787_DN3_SP8_c.t1	XP_006394077.1
OG0008898	CP2_g47796_DN3_SP8_c.t1	XP_006394085.1
OG0008899	CP2_g47803_DN3_SP0_c.t1	XP_006394095.1
OG0008900	CP2_g47814_DN2_SP0_c.t1	XP_006394106.1
OG0008901	CP2_g47836_DN3_SP3_c.t1	XP_006394130.1
OG0008902	CP2_g47870_DN3_SP8_c.t1	XP_006394165.1
OG0008903	CP2_g47880_DN3_SP1_c.t1	XP_006394183.1
OG0008904	CP2_g47898_DN3_SP0_c.t1	XP_006394207.1
OG0008905	CP2_g47912_DN3_SP8_c.t1	XP_006394226.1
OG0008906	CP2_g47920_DN3_SP8_c.t1	XP_024007063.1
OG0008907	CP2_g47930_DN3_SP6_c.t1	XP_024006992.1
OG0008908	CP2_g47941_DN3_SP0_c.t1	XP_024007457.1
OG0008909	CP2_g47963_DN3_SP7_c.t1	XP_006394273.2
OG0008910	CP2_g47974_DN3_SP0_c.t1	XP_006394287.2
OG0008911	CP2_g47985_DN3_SP7_c.t1	XP_006394300.1
OG0008912	CP2_g48014_DN3_SP6_c.t1	XP_006394333.2
OG0008913	CP2_g48021_DN3_SP0_c.t1	XP_006394343.1
OG0008914	CP2_g48025_DN3_SP3_c.t1	XP_006394348.1
OG0008915	CP2_g48031_DN3_SP8_c.t1	XP_006394355.1
OG0008916	CP2_g48039_DN3_SP2_c.t1	XP_006394366.1
OG0008917	CP2_g48046_DN3_SP0_c.t1	XP_006394379.1
OG0008918	CP2_g48050_DN3_SP1_c.t1	XP_006394384.1
OG0008919	CP2_g48061_DN3_SP8_c.t1	XP_006394396.1
OG0008920	CP2_g48069_DN1_SP0_c.t1	XP_006394407.1
OG0008921	CP2_g48074_DN3_SP7_c.t1	XP_006394412.1
OG0008922	CP2_g48090_DN2_SP0_c.t1	XP_006394428.1
OG0008923	CP2_g48100_DN3_SP5_c.t1	XP_006394440.1
OG0008924	CP2_g48103_DN3_SP0_c.t1	XP_006394443.1
OG0008925	CP2_g48106_DN3_SP8_c.t1	XP_006394446.1
OG0008926	CP2_g48117_DN3_SP7_c.t1	XP_024007446.1
OG0008927	CP2_g48127_DN3_SP8_c.t1	XP_006394476.1
OG0008928	CP2_g48160_DN3_SP1_c.t1	XP_006394505.2
OG0008929	CP2_g48188_DN3_SP2_c.t1	XP_024007020.1
OG0008930	CP2_g48236_DN3_SP6_c.t1	XP_006394569.1
OG0008931	CP2_g48247_DN3_SP0_c.t1	XP_006394583.1
OG0008932	CP2_g48250_DN3_SP8_c.t1	XP_006394587.1
OG0008933	CP2_g48263_DN3_SP7_c.t1	XP_006394599.1
OG0008934	CP2_g48266_DN3_SP8_c.t1	XP_006394600.1
OG0008935	CP2_g48277_DN3_SP8_c.t1	XP_006394611.1
OG0008936	CP2_g48279_DN3_SP0_c.t1	XP_006394614.1
OG0008937	CP2_g48284_DN3_SP8_c.t1	XP_006394619.1
OG0008938	CP2_g48316_DN3_SP3_c.t1	XP_006394655.1
OG0008939	CP2_g48342_DN3_SP5_c.t1	XP_006394678.1
OG0008940	CP2_g48362_DN3_SP5_c.t1	XP_006394697.1
OG0008942	CP2_g48379_DN3_SP6_c.t1	XP_006394713.1
OG0008943	CP2_g48381_DN2_SP7_c.t1	XP_006394716.1
OG0008944	CP2_g48389_DN3_SP7_c.t1	XP_006394724.1
OG0008945	CP2_g48410_DN3_SP3_c.t1	XP_006394745.2
OG0008946	CP2_g48412_DN3_SP8_c.t1	XP_006394747.2
OG0008947	CP2_g48423_DN3_SP8_c.t1	XP_006394764.1
OG0008948	CP2_g48425_DN3_SP8_c.t1	XP_006394766.1
OG0008949	CP2_g48433_DN3_SP8_c.t1	XP_006394773.1
OG0008950	CP2_g48442_DN3_SP2_c.t1	XP_006394784.1
OG0008951	CP2_g48480_DN3_SP0_c.t1	XP_024006995.1
OG0008952	CP2_g48486_DN3_SP0_c.t1	XP_006394836.1
OG0008953	CP2_g48518_DN3_SP8_c.t1	XP_024007083.1
OG0008954	CP8_g54376_DN3_SP4_c.t1	XP_006400516.2
OG0008955	CP8_g54367_DN3_SP0_c.t1	XP_006400526.1
OG0008957	CP8_g54372_DN3_SP3_c.t1	XP_006400521.1
OG0008958	CP8_g54373_DN3_SP0_c.t1	XP_006400520.1
OG0008959	CP8_g54375_DN2_SP0_c.t1	XP_006400517.1
OG0008960	CP8_g54360_DN3_SP8_c.t1	XP_006400534.1
OG0008961	CP8_g54358_DN3_SP2_c.t1	XP_006400535.1
OG0008962	CP8_g54357_DN3_SP1_c.t1	XP_006400537.1
OG0008963	CP8_g54336_DN3_SP3_c.t1	XP_006400553.1
OG0008964	CP8_g54332_DN3_SP0_c.t1	XP_006400556.1
OG0008965	CP8_g54311_DN3_SP0_c.t1	XP_006400581.1
OG0008966	CP8_g54309_DN3_SP7_c.t1	XP_006400584.1
OG0008967	CP8_g54301_DN3_SP0_c.t1	XP_024012184.1
OG0008968	CP8_g54297_DN3_SP6_c.t1	XP_006400592.2
OG0008969	CP8_g54274_DN3_SP4_c.t1	XP_006400614.1
OG0008970	CP8_g54253_DN3_SP6_c.t1	XP_006400639.1
OG0008971	CP8_g54243_DN3_SP8_c.t1	XP_006400650.1
OG0008972	CP8_g54241_DN3_SP7_c.t1	XP_006400652.1
OG0008973	CP8_g54230_DN3_SP8_c.t1	XP_006400664.1
OG0008974	CP8_g54227_DN3_SP8_c.t1	XP_006400670.1
OG0008975	CP8_g54223_DN3_SP0_c.t1	XP_006400676.1
OG0008976	CP8_g54221_DN3_SP8_c.t1	XP_006400677.1
OG0008977	CP8_g54201_DN3_SP5_c.t1	XP_006400697.1
OG0008978	CP8_g54190_DN3_SP8_c.t1	XP_006400708.1
OG0008980	CP8_g54163_DN3_SP8_c.t1	XP_006400740.1
OG0008981	CP8_g54160_DN3_SP0_c.t1	XP_006400743.1
OG0008984	CP8_g54121_DN3_SP8_c.t1	XP_024012493.1
OG0008985	CP8_g54103_DN3_SP3_c.t1	XP_006400810.1
OG0008986	CP8_g54092_DN3_SP8_c.t1	XP_006400820.2
OG0008987	CP8_g54057_DN3_SP3_c.t1	XP_006400856.1
OG0008988	CP8_g54045_DN3_SP7_c.t1	XP_024012212.1
OG0008989	CP8_g54021_DN3_SP0_c.t1	XP_024011949.1
OG0008990	CP8_g54019_DN3_SP3_c.t1	XP_006400896.1
OG0008991	CP8_g54002_DN3_SP7_c.t1	XP_006400915.1
OG0008992	CP8_g54012_DN2_SP1_c.t1	XP_024012538.1
OG0008993	CP8_g53998_DN2_SP0_c.t1	XP_024012631.1
OG0008994	CP8_g53926_DN3_SP7_c.t1	XP_006400994.1
OG0008995	CP8_g53922_DN3_SP7_c.t1	XP_006400998.1
OG0008996	CP8_g53912_DN3_SP8_c.t1	XP_006401013.1
OG0008997	CP8_g53907_DN3_SP8_c.t1	XP_006401020.1
OG0008998	CP8_g53902_DN3_SP3_c.t1	XP_024012711.1
OG0008999	CP8_g53867_DN3_SP0_c.t1	XP_006401057.1
OG0009000	CP8_g53842_DN3_SP8_c.t1	XP_006401085.1
OG0009001	CP8_g53831_DN3_SP3_c.t1	XP_006401105.1
OG0009002	CP8_g53817_DN3_SP4_c.t1	XP_024012614.1, XP_024012611.1
OG0009003	CP7_g45671_DN3_SP0_c.t1	XP_024007893.1
OG0009004	CP8_g53803_DN3_SP1_c.t1	XP_024012712.1
OG0009005	CP9_g29489_DN3_SP4_c.t1	XP_006389979.1
OG0009006	CP8_g53785_DN3_SP0_c.t1	XP_006401157.1
OG0009007	CP8_g53758_DN3_SP0_c.t1	XP_006401187.1
OG0009008	CP8_g53751_DN3_SP7_c.t1	XP_006401195.2
OG0009009	CP8_g53734_DN3_SP0_c.t1	XP_024011954.1
OG0009010	CP8_g53728_DN3_SP8_c.t1	XP_006401218.1
OG0009011	CP8_g53725_DN3_SP8_c.t1	XP_006401221.1
OG0009012	CP8_g53716_DN3_SP8_c.t1	XP_006401230.1
OG0009013	CP8_g53714_DN2_SP2_c.t1	XP_024011522.1
OG0009014	CP8_g53712_DN3_SP6_c.t1	XP_006401235.1
OG0009015	CP8_g53690_DN3_SP0_c.t1	XP_006401260.1
OG0009016	CP8_g53689_DN3_SP3_c.t1	XP_006401261.1
OG0009017	CP8_g53677_DN3_SP0_c.t1	XP_006401274.1
OG0009018	CP8_g53673_DN3_SP3_c.t1	XP_006401279.2
OG0009019	CP8_g53669_DN3_SP8_c.t1	XP_006401286.1
OG0009020	CP8_g53666_DN3_SP8_c.t1	XP_006401289.1
OG0009021	CP8_g53651_DN3_SP8_c.t1	XP_006401306.1
OG0009022	CP8_g53650_DN3_SP0_c.t1	XP_006401309.1
OG0009023	CP8_g53625_DN3_SP3_c.t1	XP_006401342.1
OG0009024	CP8_g53623_DN3_SP0_c.t1	XP_006401344.1
OG0009025	CP8_g53607_DN3_SP0_c.t1	XP_006401363.1
OG0009026	CP8_g53614_DN3_SP8_c.t1	XP_006401353.1
OG0009027	CP8_g53580_DN3_SP3_c.t1	XP_006401395.1
OG0009028	CP8_g53579_DN3_SP8_c.t1	XP_006401396.1
OG0009029	CP8_g53572_DN3_SP3_c.t1	XP_006401404.1
OG0009030	CP8_g53547_DN2_SP0_c.t1	XP_006401432.1
OG0009031	CP8_g53546_DN3_SP2_c.t1	XP_006401433.1
OG0009032	CP8_g53536_DN3_SP0_c.t1, CP8_g53535_DN3_SP0_c.t1	XP_006401445.1
OG0009033	CP8_g53534_DN3_SP0_c.t1	XP_006401446.1
OG0009034	CP8_g53497_DN3_SP4_c.t1	XP_006401479.1
OG0009035	CP8_g53490_DN3_SP0_c.t1	XP_006401490.1
OG0009036	CP8_g53489_DN3_SP7_c.t1	XP_006401491.1
OG0009037	CP8_g53480_DN3_SP6_c.t1	XP_006401498.1
OG0009038	CP8_g53470_DN3_SP3_c.t1	XP_006401503.1
OG0009039	CP3_g14422_DN3_SP0_c.t1	XP_006404131.1
OG0009040	CP3_g14450_DN3_SP7_c.t1	XP_006404161.1
OG0009042	CP3_g14468_DN3_SP8_c.t1	XP_006404179.1
OG0009043	CP3_g14474_DN3_SP8_c.t1	XP_006404187.1
OG0009044	CP3_g14486_DN3_SP4_c.t1	XP_006404204.1
OG0009045	CP13_g19848_DN3_SP1_c.t1	XP_024013474.1
OG0009047	CP8_g53403_DN3_SP8_c.t1	XP_006401590.1
OG0009048	CP11_g32075_DN3_SP0_c.t1	XP_006396442.2
OG0009049	CP11_g32018_DN3_SP3_c.t1	XP_024010098.1
OG0009050	CP16_g55683_DN3_SP5_c.t1	XP_006405251.1
OG0009053	CP13_g19055_DN3_SP2_c.t1	XP_006391603.1
OG0009054	CP11_g33277_DN3_SP8_c.t1	XP_006399160.2
OG0009055	CP11_g33257_DN2_SP8_c.t1	XP_006399141.1
OG0009056	CP11_g33236_DN3_SP0_c.t1	XP_006399117.1
OG0009057	CP11_g33233_DN3_SP0_c.t1	XP_006399113.2
OG0009058	CP11_g33221_DN3_SP0_c.t1	XP_006399098.1
OG0009059	CP11_g33214_DN3_SP4_c.t1	XP_024012344.1
OG0009060	CP8_g54490_DN3_SP8_c.t1	XP_006400396.1
OG0009061	CP8_g54491_DN2_SP0_c.t1	XP_006397463.2, XP_006403586.1
OG0009062	CP7_g45204_DN2_SP0_c.t1	XP_006415837.2
OG0009063	CP11_g33299_DN2_SP0_c.t1	XP_006399066.2
OG0009064	CP5_g2120_DN2_SP0_c.t1, CP6_g7741_DN3_SP0_c.t1, CP7_g45193_DN3_SP6_c.t1	XP_006415823.1
OG0009065	CP11_g33303_DN3_SP2_c.t1	XP_006399061.1
OG0009066	CP11_g33304_DN3_SP8_c.t1	XP_006399062.1
OG0009067	CP11_g33328_DN3_SP3_c.t1	XP_006399035.2
OG0009068	CP11_g33335_DN3_SP8_c.t1	XP_006399027.1
OG0009069	CP11_g33342_DN3_SP5_c.t1	XP_006399018.1
OG0009070	CP11_g33352_DN3_SP3_c.t1	XP_006399008.1
OG0009071	CP11_g33356_DN3_SP8_c.t1	XP_006399003.1
OG0009072	CP11_g33365_DN3_SP3_c.t1	XP_006398992.1
OG0009073	CP11_g33374_DN3_SP8_c.t1	XP_006398982.1
OG0009074	CP11_g33375_DN3_SP0_c.t1	XP_006398981.1
OG0009075	CP4_g24452_DN3_SP6_c.t1	XP_006411546.1
OG0009076	CP11_g33391_DN3_SP2_c.t1	XP_006398962.1
OG0009077	CP11_g33394_DN3_SP1_c.t1	XP_006398956.1
OG0009078	CP11_g33395_DN3_SP8_c.t1	XP_006398955.1
OG0009079	CP11_g33413_DN3_SP7_c.t1	XP_006398935.1
OG0009080	CP11_g33447_DN3_SP8_c.t1	XP_006398904.1
OG0009081	CP11_g33461_DN3_SP0_c.t1	XP_024011531.1
OG0009082	CP11_g33467_DN3_SP4_c.t1	XP_024012504.1
OG0009083	CP11_g33472_DN3_SP0_c.t1	XP_006398876.1
OG0009084	CP8_g54643_DN3_SP8_c.t1	XP_006396238.1
OG0009085	CP11_g33490_DN2_SP0_c.t1	XP_024011467.1
OG0009086	CP11_g33497_DN3_SP8_c.t1	XP_006398854.1
OG0009087	CP11_g33503_DN3_SP0_c.t1	XP_006398847.1
OG0009088	CP11_g33511_DN3_SP5_c.t1	XP_006398838.1
OG0009089	CP11_g33514_DN3_SP8_c.t1	XP_006398833.1
OG0009090	CP11_g33516_DN3_SP8_c.t1	XP_006398831.1
OG0009091	CP8_g52962_DN3_SP8_c.t1	XP_006402053.1
OG0009092	CP11_g33521_DN3_SP3_c.t1	XP_006398824.1
OG0009093	CP11_g33538_DN3_SP8_c.t1	XP_006398806.1
OG0009094	CP11_g33539_DN3_SP8_c.t1	XP_006398804.1
OG0009096	CP11_g33569_DN3_SP0_c.t1	XP_006398768.1
OG0009097	CP11_g33575_DN3_SP0_c.t1	XP_006398764.1
OG0009098	CP11_g33593_DN3_SP1_c.t1	XP_006398746.1
OG0009099	CP1_g40780_DN3_SP0_c.t1	XP_006393768.1
OG0009100	CP11_g33626_DN3_SP0_c.t1	XP_006398710.2
OG0009101	CP11_g33639_DN3_SP0_c.t1	XP_006398699.1
OG0009102	CP11_g33651_DN3_SP8_c.t1	XP_006398686.1
OG0009103	CP11_g33661_DN3_SP7_c.t1	XP_006398676.1
OG0009104	CP11_g33673_DN2_SP2_c.t1	XP_006398664.1
OG0009105	CP11_g33728_DN3_SP5_c.t1	XP_006398603.1
OG0009106	CP11_g33734_DN1_SP0_c.t1	XP_006398598.1
OG0009107	CP11_g33741_DN3_SP8_c.t1	XP_006398591.1
OG0009108	CP11_g33746_DN3_SP0_c.t1	XP_006398583.1
OG0009110	CP11_g33748_DN1_SP0_c.t1	XP_006398580.1
OG0009111	CP11_g33770_DN3_SP8_c.t1	XP_006398552.1
OG0009112	CP5_g1353_DN3_SP8_c.t1	XP_024014633.1
OG0009113	CP5_g1329_DN3_SP0_c.t1	XP_006405422.1
OG0009114	CP5_g1328_DN3_SP8_c.t1	XP_006405421.1
OG0009116	CP19_g17931_DN3_SP0_c.t1	XP_006405402.1
OG0009117	CP19_g17919_DN3_SP3_c.t1	XP_006405395.1
OG0009118	CP19_g17917_DN3_SP3_c.t1	XP_006405393.1
OG0009119	CP5_g2685_DN3_SP0_c.t1	XP_024015197.1
OG0009120	CP19_g17831_DN3_SP8_c.t1	XP_006405290.1
OG0009122	CP9_g29727_DN3_SP8_c.t1	XP_006389707.1
OG0009123	CP9_g29730_DN3_SP0_c.t1	XP_006389711.1
OG0009124	CP9_g29737_DN2_SP0_c.t1	XP_006389718.1, XP_024010943.1
OG0009126	CP9_g29708_DN3_SP0_c.t1	XP_024015551.1
OG0009127	CP9_g29706_DN3_SP0_c.t1	XP_006389755.1
OG0009128	CP9_g29704_DN2_SP0_c.t1	XP_006389761.2
OG0009129	CP9_g29699_DN3_SP0_c.t1	XP_006389766.1
OG0009130	CP9_g29692_DN3_SP6_c.t1	XP_006389772.1
OG0009131	CP9_g29681_DN3_SP8_c.t1	XP_006389783.1
OG0009132	CP9_g29660_DN3_SP8_c.t1	XP_006389808.1
OG0009133	CP2_g50694_DN2_SP0_c.t1, CP9_g29653_DN3_SP0_c.t1	XP_006389813.1
OG0009133	CP2_g50693_DN1_SP0_c.t1	XP_006405093.2
OG0009134	CP9_g29647_DN3_SP0_c.t1	XP_006389817.2
OG0009135	CP9_g29645_DN3_SP8_c.t1	XP_006389818.1
OG0009136	CP9_g29632_DN3_SP7_c.t1	XP_006389832.1
OG0009137	CP9_g29624_DN3_SP6_c.t1	XP_024008913.1
OG0009138	CP9_g29613_DN3_SP8_c.t1	XP_006389849.1
OG0009139	CP9_g29610_DN3_SP0_c.t1	XP_006389854.1
OG0009140	CP9_g29607_DN3_SP8_c.t1	XP_024009979.1
OG0009141	CP9_g29584_DN3_SP4_c.t1	XP_006389885.1
OG0009142	CP9_g29550_DN3_SP2_c.t1	XP_006389922.1
OG0009143	CP9_g29534_DN3_SP8_c.t1	XP_006389938.1
OG0009144	CP9_g29515_DN3_SP6_c.t1	XP_006389958.2
OG0009145	CP9_g29508_DN3_SP0_c.t1	XP_006389962.2
OG0009146	CP9_g29496_DN3_SP8_c.t1	XP_006389972.1
OG0009147	CP9_g29480_DN3_SP8_c.t1	XP_006389985.1
OG0009148	CP9_g29477_DN3_SP0_c.t1	XP_006389988.2
OG0009150	CP5_g2288_DN1_SP0_c.t1, CP9_g29451_DN3_SP0_c.t1	XP_006390021.1
OG0009151	CP9_g29446_DN3_SP5_c.t1	XP_006390030.1
OG0009152	CP9_g29426_DN3_SP0_c.t1	XP_006390047.1
OG0009153	CP3_g15568_DN3_SP0_c.t1	XP_006404521.1
OG0009154	CP9_g29417_DN3_SP8_c.t1	XP_006390059.1
OG0009155	CP9_g29411_DN3_SP8_c.t1	XP_006390066.1
OG0009156	CP9_g29383_DN3_SP0_c.t1	XP_006390094.1
OG0009157	CP9_g29382_DN3_SP1_c.t1	XP_006390095.1
OG0009158	CP9_g29371_DN3_SP1_c.t1	XP_006390104.1
OG0009160	CP9_g29354_DN3_SP8_c.t1	XP_006390122.1
OG0009161	CP9_g29345_DN3_SP8_c.t1	XP_006390133.1
OG0009162	CP9_g29338_DN3_SP8_c.t1	XP_006390138.1
OG0009163	CP9_g29292_DN3_SP8_c.t1	XP_006390188.1
OG0009164	CP9_g29287_DN3_SP6_c.t1	XP_006390197.1
OG0009165	CP9_g29274_DN3_SP8_c.t1	XP_006390211.1
OG0009166	CP9_g29258_DN3_SP8_c.t1	XP_006390232.1
OG0009168	CP10_g43360_DN3_SP0_c.t1	XP_006407147.1
OG0009169	CP9_g29243_DN3_SP4_c.t1	XP_024011243.1
OG0009170	CP9_g29237_DN3_SP0_c.t1	XP_024011118.1
OG0009171	CP9_g29210_DN3_SP8_c.t1	XP_006390283.1
OG0009172	CP15_g35790_DN3_SP0_c.t1	XP_006408661.2
OG0009173	CP9_g29171_DN3_SP1_c.t1	XP_024012531.1
OG0009174	CP9_g29163_DN2_SP2_c.t1	XP_006390328.1
OG0009175	CP9_g29158_DN3_SP8_c.t1	XP_006390334.1
OG0009176	CP10_g43786_DN3_SP0_c.t1	XP_024016625.1, XP_006409278.1
OG0009177	CP10_g43783_DN3_SP7_c.t1	XP_006409275.1
OG0009178	CP10_g43770_DN3_SP8_c.t1	XP_006409261.1
OG0009179	CP10_g43730_DN3_SP8_c.t1	XP_006409223.1
OG0009180	CP3_g14386_DN3_SP1_c.t1	XP_024013852.1
OG0009181	CP8_g53428_DN3_SP8_c.t1	XP_006401555.1
OG0009182	CP8_g53427_DN3_SP8_c.t1	XP_006401557.1
OG0009183	CP8_g53424_DN3_SP6_c.t1	XP_024012089.1
OG0009184	CP7_g46475_DN3_SP6_c.t1	XP_006392555.1
OG0009185	CP7_g46450_DN3_SP8_c.t1	XP_006392579.1
OG0009186	CP7_g46443_DN3_SP1_c.t1	XP_006392586.2
OG0009187	CP7_g46434_DN3_SP7_c.t1	XP_024006025.1, XP_006392594.1
OG0009188	CP7_g46417_DN3_SP2_c.t1	XP_024006171.1
OG0009189	CP7_g46382_DN3_SP8_c.t1	XP_006392648.1
OG0009190	CP7_g46374_DN3_SP0_c.t1	XP_006392665.1
OG0009191	CP7_g46322_DN3_SP3_c.t1	XP_006392725.1
OG0009192	CP7_g46300_DN3_SP1_c.t1	XP_006392750.1
OG0009193	CP7_g46298_DN3_SP8_c.t1	XP_006392752.1
OG0009194	CP7_g46296_DN3_SP8_c.t1	XP_006392758.1
OG0009195	CP7_g46279_DN2_SP0_c.t1	XP_024006646.1
OG0009196	CP7_g46272_DN3_SP7_c.t1	XP_006392783.1
OG0009197	CP7_g46270_DN3_SP8_c.t1	XP_006392785.1
OG0009198	CP7_g46265_DN3_SP2_c.t1	XP_006392787.1
OG0009199	CP9_g28426_DN3_SP1_c.t1	XP_006391136.1
OG0009200	CP7_g46240_DN3_SP3_c.t1	XP_006392818.1
OG0009201	CP4_g25141_DN2_SP0_c.t1	XP_006410773.1
