Orthogroup	Conringia_planisiliqua	Cardamine_glauca
OG0009645	CP20_g4388_DN3_SP3_c.t1	Cg003G0755300
OG0009646	CP8_g54410_DN3_SP0_c.t1	Cg008G2757300
OG0009647	CP8_g54409_DN3_SP3_c.t1	Cg008G2757500
OG0009648	CP2_g48524_DN2_SP5_c.t1	Cg008G2819400
OG0009649	CP2_g48527_DN3_SP8_c.t1	Cg008G2819700
OG0009650	CP2_g48531_DN3_SP8_c.t1	Cg008G2820100
OG0009651	CP2_g48541_DN3_SP8_c.t1	Cg008G2821200
OG0009652	CP2_g48553_DN3_SP5_c.t1	Cg008G2822300
OG0009653	CP2_g48564_DN3_SP1_c.t1	Cg008G2823800
OG0009654	CP2_g48573_DN3_SP4_c.t1	Cg008G2824800
OG0009655	CP9_g28132_DN1_SP0_c.t1	Cg007G2421200
OG0009657	CP2_g48596_DN3_SP0_c.t1	Cg008G2827800
OG0009658	CP2_g48605_DN3_SP3_c.t1	Cg008G2828800
OG0009659	CP2_g48607_DN3_SP8_c.t1	Cg008G2829000
OG0009660	CP2_g48646_DN3_SP8_c.t1	Cg008G2833900
OG0009661	CP10_g43527_DN3_SP4_c.t1	Cg005G1756100, Cg004G1437700
OG0009662	CP10_g43523_DN3_SP6_c.t1	Cg004G1438200
OG0009663	CP12_g31286_DN1_SP0_c.t1, CP10_g43520_DN3_SP0_c.t1	Cg004G1438900
OG0009665	CP12_g29861_DN2_SP0_c.t1	Cg004G1441000
OG0009666	CP12_g29853_DN3_SP8_c.t1	Cg004G1441800
OG0009667	CP12_g29817_DN1_SP0_c.t1	Cg004G1445500
OG0009668	CP3_g14803_DN3_SP8_c.t1	Cg002G0567400
OG0009669	CP3_g14804_DN3_SP8_c.t1	Cg002G0567500
OG0009670	CP3_g14805_DN3_SP4_c.t1	Cg002G0567600
OG0009671	CP4_g23924_DN3_SP8_c.t1	Cg005G1448900
OG0009672	CP10_g43590_DN3_SP8_c.t1	Cg005G1449200
OG0009673	CP4_g23927_DN3_SP7_c.t1	Cg005G1449600
OG0009674	CP4_g23929_DN3_SP8_c.t1	Cg005G1449900
OG0009675	CP4_g23933_DN3_SP8_c.t1	Cg005G1450300
OG0009676	CP4_g23935_DN3_SP1_c.t1	Cg005G1450500
OG0009677	CP4_g23941_DN3_SP0_c.t1	Cg005G1451200
OG0009678	CP4_g23955_DN2_SP0_c.t1	Cg005G1452600
OG0009679	CP4_g24046_DN2_SP0_c.t1	Cg005G1461600
OG0009680	CP4_g24048_DN3_SP8_c.t1	Cg005G1461800
OG0009681	CP4_g24055_DN3_SP0_c.t1	Cg005G1462800
OG0009682	CP4_g24068_DN3_SP0_c.t1	Cg005G1464000
OG0009683	CP5_g1295_DN3_SP8_c.t1	Cg001G0131700
OG0009684	CP4_g24069_DN2_SP0_c.t1	Cg005G1464100
OG0009685	CP4_g24071_DN3_SP3_c.t1	Cg005G1464200
OG0009687	CP1_g38983_DN3_SP8_c.t1	Cg006G1873800
OG0009688	CP4_g24096_DN3_SP0_c.t1	Cg005G1466900
OG0009689	CP4_g24100_DN3_SP8_c.t1	Cg005G1467200
OG0009690	CP4_g24106_DN3_SP0_c.t1	Cg005G1468000
OG0009691	CP4_g24114_DN2_SP0_c.t1	Cg005G1468600
OG0009692	CP4_g24120_DN3_SP8_c.t1	Cg005G1469200
OG0009693	CP4_g24149_DN3_SP6_c.t1	Cg005G1471800
OG0009694	CP4_g24151_DN3_SP5_c.t1	Cg005G1472000
OG0009695	CP4_g24152_DN3_SP0_c.t1	Cg005G1472100
OG0009696	CP4_g24161_DN3_SP5_c.t1	Cg005G1473100
OG0009697	CP4_g24180_DN3_SP8_c.t1	Cg005G1474500
OG0009698	CP4_g24181_DN3_SP7_c.t1	Cg005G1474600
OG0009699	CP4_g24188_DN3_SP8_c.t1	Cg005G1475300
OG0009700	CP4_g24205_DN3_SP5_c.t1	Cg005G1476900
OG0009701	CP4_g24206_DN3_SP0_c.t1	Cg005G1477100
OG0009702	CP4_g24210_DN3_SP8_c.t1	Cg005G1477500
OG0009703	CP4_g24217_DN3_SP5_c.t1	Cg005G1478400
OG0009704	CP4_g24225_DN3_SP3_c.t1	Cg005G1479100
OG0009705	CP4_g24227_DN3_SP8_c.t1	Cg005G1479300
OG0009706	CP4_g24258_DN3_SP0_c.t1	Cg005G1482500
OG0009707	CP4_g24288_DN3_SP1_c.t1	Cg005G1486000
OG0009708	CP4_g24309_DN3_SP1_c.t1	Cg005G1488000
OG0009710	CP4_g24346_DN3_SP0_c.t1	Cg005G1491300
OG0009711	CP4_g24380_DN3_SP8_c.t1	Cg005G1495000
OG0009712	CP4_g24391_DN3_SP4_c.t1	Cg005G1496200
OG0009713	CP4_g24398_DN3_SP8_c.t1	Cg005G1496700
OG0009714	CP4_g24400_DN3_SP0_c.t1	Cg005G1496900
OG0009715	CP4_g24422_DN3_SP2_c.t1	Cg005G1499200
OG0009716	CP4_g24423_DN3_SP8_c.t1	Cg005G1499400
OG0009717	CP4_g24433_DN3_SP0_c.t1	Cg005G1500500
OG0009718	CP4_g24437_DN3_SP3_c.t1	Cg005G1500900
OG0009719	CP13_g19830_DN3_SP0_c.t1	Cg008G2976700
OG0009720	CP4_g24447_DN3_SP8_c.t1	Cg005G1501900
OG0009721	CP4_g24468_DN3_SP7_c.t1	Cg005G1504900
OG0009722	CP4_g24469_DN3_SP0_c.t1	Cg005G1505000
OG0009723	CP4_g24485_DN2_SP0_c.t1	Cg005G1506700
OG0009724	CP4_g24486_DN3_SP3_c.t1	Cg005G1506800
OG0009725	CP4_g24491_DN3_SP0_c.t1	Cg005G1507200
OG0009726	CP4_g24493_DN3_SP1_c.t1	Cg005G1507600
OG0009727	CP4_g24550_DN3_SP7_c.t1	Cg005G1513200
OG0009728	CP4_g24541_DN3_SP8_c.t1	Cg005G1512200
OG0009729	CP4_g24537_DN3_SP2_c.t1	Cg005G1511800
OG0009730	CP4_g24573_DN3_SP3_c.t1	Cg005G1515500
OG0009731	CP12_g30286_DN3_SP2_c.t1, CP12_g30285_DN3_SP0_c.t1	Cg004G1259900
OG0009732	CP13_g19791_DN3_SP8_c.t1	Cg008G2979500
OG0009733	CP11_g32436_DN3_SP0_c.t1, CP10_g42188_DN3_SP8_c.t1	Cg004G1080800
OG0009734	CP10_g42211_DN3_SP0_c.t1	Cg004G1083200
OG0009735	CP10_g42233_DN3_SP0_c.t1	Cg004G1085000
OG0009736	CP10_g42236_DN3_SP4_c.t1	Cg004G1085300
OG0009737	CP10_g42249_DN3_SP4_c.t1	Cg004G1086800
OG0009738	CP10_g42254_DN3_SP8_c.t1	Cg004G1087600
OG0009739	CP10_g42276_DN3_SP0_c.t1	Cg004G1090100
OG0009740	CP10_g42286_DN1_SP0_c.t1	Cg004G1091000
OG0009741	CP10_g42308_DN3_SP2_c.t1	Cg004G1093100
OG0009742	CP10_g42314_DN3_SP7_c.t1	Cg004G1093700
OG0009743	CP10_g42316_DN3_SP8_c.t1	Cg004G1093900
OG0009744	CP10_g42335_DN3_SP4_c.t1	Cg005G1533500, Cg004G1095600
OG0009746	CP10_g42393_DN3_SP2_c.t1	Cg004G1100800
OG0009747	CP10_g42405_DN3_SP1_c.t1	Cg004G1102000
OG0009748	CP10_g42425_DN3_SP6_c.t1	Cg004G1104100
OG0009749	CP10_g42433_DN3_SP8_c.t1	Cg004G1104900
OG0009750	CP10_g42443_DN3_SP0_c.t1	Cg004G1106000
OG0009751	CP10_g42444_DN3_SP8_c.t1	Cg004G1106100
OG0009752	CP10_g42451_DN3_SP3_c.t1	Cg004G1106700
OG0009753	CP10_g42454_DN3_SP8_c.t1	Cg004G1107100
OG0009754	CP10_g42457_DN3_SP6_c.t1	Cg004G1107400
OG0009755	CP10_g42461_DN3_SP8_c.t1	Cg004G1107900
OG0009756	CP10_g42476_DN3_SP8_c.t1	Cg004G1109900
OG0009757	CP10_g42487_DN3_SP8_c.t1	Cg004G1110800
OG0009758	CP10_g42494_DN3_SP0_c.t1	Cg004G1112200
OG0009759	CP10_g42504_DN3_SP0_c.t1	Cg004G1113100
OG0009760	CP10_g42557_DN3_SP0_c.t1	Cg004G1118600
OG0009761	CP10_g42608_DN3_SP7_c.t1	Cg004G1123700
OG0009762	CP10_g42610_DN3_SP1_c.t1	Cg004G1123900
OG0009764	CP10_g42627_DN3_SP8_c.t1	Cg004G1126000
OG0009765	CP10_g42628_DN3_SP0_c.t1	Cg004G1126100
OG0009766	CP10_g42644_DN3_SP8_c.t1	Cg004G1127600
OG0009767	CP10_g42658_DN3_SP1_c.t1	Cg004G1129300, Cg004G1128900
OG0009768	CP10_g42671_DN3_SP7_c.t1	Cg004G1130600
OG0009769	CP10_g42687_DN3_SP3_c.t1	Cg004G1132100
OG0009770	CP19_g17952_DN3_SP6_c.t1	Cg001G0134500
OG0009771	CP10_g42695_DN3_SP0_c.t1	Cg004G1132900
OG0009773	CP10_g42716_DN3_SP4_c.t1	Cg004G1134900
OG0009774	CP10_g42719_DN3_SP0_c.t1	Cg004G1135300
OG0009775	CP10_g42727_DN3_SP1_c.t1	Cg004G1136100
OG0009776	CP10_g42738_DN3_SP8_c.t1	Cg004G1137000
OG0009777	CP10_g42739_DN3_SP5_c.t1	Cg004G1137100
OG0009778	CP10_g42744_DN3_SP0_c.t1	Cg004G1137500
OG0009779	CP10_g42763_DN3_SP0_c.t1	Cg004G1139500
OG0009780	CP10_g42775_DN3_SP8_c.t1	Cg004G1140600
OG0009781	CP10_g42777_DN3_SP8_c.t1	Cg004G1140900
OG0009782	CP10_g42788_DN3_SP8_c.t1	Cg004G1142200
OG0009784	CP10_g42805_DN3_SP8_c.t1	Cg004G1143800
OG0009785	CP10_g42806_DN3_SP8_c.t1	Cg004G1143900
OG0009786	CP10_g42807_DN3_SP2_c.t1	Cg004G1144000
OG0009787	CP5_g1218_DN1_SP1_c.t1	Cg001G0124500
OG0009788	CP10_g42813_DN3_SP7_c.t1	Cg004G1144600
OG0009789	CP10_g42816_DN3_SP2_c.t1	Cg004G1144900
OG0009790	CP10_g42825_DN3_SP8_c.t1	Cg004G1146000
OG0009792	CP10_g42879_DN3_SP0_c.t1, CP4_g24070_DN3_SP0_c.t1	Cg004G1150800
OG0009793	CP10_g42893_DN1_SP0_c.t1	Cg004G1152500
OG0009794	CP10_g42899_DN3_SP0_c.t1	Cg004G1153100
OG0009795	CP10_g42904_DN3_SP0_c.t1	Cg004G1153700
OG0009797	CP10_g42964_DN3_SP8_c.t1	Cg004G1159100
OG0009798	CP10_g42974_DN3_SP2_c.t1	Cg004G1160300
OG0009799	CP10_g42975_DN3_SP2_c.t1	Cg004G1160400
OG0009800	CP10_g42994_DN3_SP8_c.t1	Cg004G1162400
OG0009801	CP10_g43014_DN3_SP8_c.t1	Cg004G1164300
OG0009802	CP10_g43020_DN3_SP0_c.t1	Cg008G2618700
OG0009803	CP10_g43024_DN3_SP0_c.t1	Cg004G1165400
OG0009804	CP10_g43033_DN3_SP0_c.t1	Cg004G1166400
OG0009805	CP10_g43054_DN3_SP0_c.t1	Cg004G1169000
OG0009806	CP10_g43063_DN3_SP0_c.t1	Cg004G1170000
OG0009807	CP10_g43072_DN3_SP0_c.t1	Cg004G1170800
OG0009808	CP10_g43102_DN3_SP8_c.t1	Cg004G1174100
OG0009809	CP10_g43108_DN3_SP8_c.t1	Cg004G1174600
OG0009810	CP10_g43149_DN2_SP0_c.t1	Cg004G1178500
OG0009811	CP10_g43158_DN3_SP8_c.t1	Cg004G1179300
OG0009812	CP10_g43161_DN3_SP8_c.t1	Cg004G1179600
OG0009813	CP10_g43170_DN3_SP7_c.t1	Cg004G1180300
OG0009814	CP10_g43181_DN3_SP8_c.t1	Cg004G1181400
OG0009815	CP10_g43186_DN3_SP8_c.t1	Cg004G1181900
OG0009816	CP10_g43193_DN3_SP8_c.t1	Cg004G1182500
OG0009817	CP10_g43197_DN3_SP8_c.t1	Cg004G1183100
OG0009818	CP10_g43212_DN3_SP2_c.t1	Cg004G1184500
OG0009819	CP20_g4165_DN3_SP0_c.t1	Cg003G0776600
OG0009820	CP10_g43229_DN3_SP7_c.t1	Cg004G1186200
OG0009821	CP10_g43238_DN3_SP7_c.t1	Cg004G1187000
OG0009822	CP10_g43240_DN3_SP0_c.t1	Cg004G1187200
OG0009823	CP10_g43256_DN3_SP0_c.t1	Cg004G1189200
OG0009824	CP10_g43262_DN3_SP8_c.t1	Cg004G1190000
OG0009825	CP10_g43264_DN3_SP6_c.t1	Cg004G1190200
OG0009826	CP10_g43265_DN3_SP8_c.t1	Cg004G1190300
OG0009827	CP10_g43282_DN3_SP0_c.t1	Cg004G1192400
OG0009828	CP10_g43288_DN3_SP8_c.t1	Cg004G1192900
OG0009829	CP10_g43299_DN2_SP0_c.t1	Cg004G1193800
OG0009830	CP10_g43318_DN3_SP1_c.t1	Cg004G1195700
OG0009831	CP10_g43325_DN3_SP7_c.t1	Cg004G1196400
OG0009832	CP10_g43335_DN3_SP4_c.t1	Cg004G1197800
OG0009833	CP10_g43336_DN3_SP8_c.t1	Cg004G1197900
OG0009834	CP10_g43375_DN3_SP8_c.t1	Cg004G1202100, Cg004G1202700
OG0009835	CP10_g43395_DN3_SP0_c.t1	Cg004G1204300
OG0009837	CP10_g43401_DN1_SP1_c.t1	Cg004G1204800
OG0009838	CP10_g43402_DN3_SP8_c.t1	Cg004G1204900
OG0009839	CP22_g17391_DN3_SP3_c.t1	Cg008G2918200, Cg011G3015800
OG0009840	CP10_g43410_DN3_SP8_c.t1	Cg004G1205800
OG0009841	CP10_g43420_DN3_SP7_c.t1	Cg004G1206600
OG0009842	CP10_g43442_DN3_SP2_c.t1	Cg004G1209100
OG0009843	CP10_g43478_DN3_SP1_c.t1	Cg004G1212800
OG0009844	CP10_g43479_DN3_SP0_c.t1	Cg004G1212900
OG0009845	CP19_g17963_DN3_SP0_c.t1	Cg001G0135300
OG0009846	CP10_g43492_DN3_SP8_c.t1	Cg004G1215700
OG0009847	CP10_g43493_DN3_SP2_c.t1	Cg004G1215800
OG0009848	CP10_g43496_DN3_SP0_c.t1	Cg004G1216100
OG0009849	CP10_g43508_DN3_SP0_c.t1	Cg004G1217000
OG0009850	CP5_g2156_DN2_SP0_c.t1, CP12_g29896_DN3_SP7_c.t1	Cg004G1219900
OG0009851	CP12_g29928_DN3_SP8_c.t1	Cg004G1222800
OG0009852	CP12_g29965_DN3_SP1_c.t1	Cg004G1225600
OG0009853	CP12_g29967_DN3_SP8_c.t1	Cg004G1225800
OG0009854	CP12_g29969_DN3_SP5_c.t1	Cg004G1226000
OG0009855	CP12_g29974_DN3_SP0_c.t1	Cg004G1226500
OG0009856	CP12_g29985_DN3_SP0_c.t1	Cg004G1227600
OG0009858	CP12_g30029_DN3_SP5_c.t1	Cg004G1233400
OG0009859	CP12_g30030_DN3_SP8_c.t1	Cg004G1233500
OG0009860	CP12_g30063_DN3_SP7_c.t1	Cg004G1237100
OG0009862	CP12_g30116_DN3_SP8_c.t1	Cg004G1243500
OG0009863	CP12_g30124_DN3_SP8_c.t1	Cg004G1244500
OG0009864	CP12_g30142_DN3_SP4_c.t1	Cg004G1245900
OG0009866	CP12_g30163_DN3_SP0_c.t1	Cg004G1248400
OG0009867	CP12_g30167_DN3_SP8_c.t1	Cg004G1248800
OG0009868	CP13_g19576_DN3_SP7_c.t1	Cg002G0685100
OG0009869	CP12_g30174_DN3_SP6_c.t1	Cg004G1249700
OG0009870	CP12_g30180_DN3_SP0_c.t1	Cg004G1250100
OG0009871	CP12_g30187_DN3_SP2_c.t1	Cg004G1250900
OG0009872	CP12_g30193_DN3_SP0_c.t1	Cg004G1251400
OG0009873	CP12_g30199_DN3_SP6_c.t1	Cg004G1252000
OG0009874	CP12_g30203_DN3_SP8_c.t1	Cg004G1252400
OG0009875	CP12_g30218_DN3_SP0_c.t1	Cg004G1253900
OG0009876	CP12_g30236_DN3_SP0_c.t1	Cg004G1255500
OG0009877	CP12_g30240_DN3_SP6_c.t1	Cg004G1255900
OG0009878	CP12_g30246_DN3_SP2_c.t1	Cg004G1256300
OG0009879	CP12_g30248_DN3_SP8_c.t1	Cg004G1256500
OG0009880	CP12_g30255_DN3_SP0_c.t1	Cg004G1257000
OG0009881	CP13_g19696_DN3_SP1_c.t1	Cg002G0696100
OG0009882	CP12_g30292_DN3_SP0_c.t1	Cg004G1260600
OG0009883	CP12_g30294_DN3_SP0_c.t1	Cg004G1260800
OG0009884	CP12_g30310_DN3_SP0_c.t1	Cg004G1262600
OG0009885	CP12_g30312_DN3_SP0_c.t1	Cg004G1262700
OG0009886	CP12_g30329_DN3_SP1_c.t1	Cg004G1264700
OG0009887	CP1_g37481_DN3_SP3_c.t1	Cg006G2144900
OG0009888	CP12_g30341_DN3_SP8_c.t1	Cg004G1266100
OG0009889	CP12_g30369_DN3_SP3_c.t1	Cg004G1268900
OG0009890	CP12_g30370_DN3_SP3_c.t1	Cg004G1269000
OG0009891	CP12_g30376_DN3_SP5_c.t1	Cg004G1269500
OG0009892	CP12_g30384_DN3_SP8_c.t1	Cg004G1270400
OG0009893	CP12_g30424_DN3_SP7_c.t1, CP12_g30461_DN3_SP0_c.t1	Cg004G1273800
OG0009894	CP12_g30444_DN3_SP6_c.t1	Cg004G1276300
OG0009895	CP5_g1559_DN3_SP8_c.t1	Cg001G0360600
OG0009896	CP5_g1594_DN3_SP0_c.t1	Cg001G0355500
OG0009898	CP5_g1617_DN3_SP7_c.t1	Cg001G0353400
OG0009899	CP5_g1632_DN3_SP8_c.t1	Cg001G0352100
OG0009900	CP5_g1673_DN3_SP8_c.t1	Cg001G0349600
OG0009901	CP5_g1810_DN1_SP0_c.t1	Cg001G0332200, Cg006G2052800
OG0009903	CP5_g1951_DN3_SP8_c.t1	Cg001G0322700
OG0009904	CP2_g48836_DN2_SP1_c.t1	Cg008G2888300, Cg009G2989100
OG0009905	CP12_g30707_DN3_SP8_c.t1	Cg004G1302900
OG0009906	CP12_g30706_DN3_SP2_c.t1	Cg004G1302800
OG0009907	CP12_g30670_DN3_SP0_c.t1	Cg004G1299100
OG0009908	CP12_g30654_DN3_SP7_c.t1	Cg004G1296400
OG0009909	CP2_g47505_DN1_SP0_c.t1, CP2_g47506_DN2_SP0_c.t1, CP12_g29808_DN3_SP8_c.t1	Cg004G1446300
OG0009910	CP12_g30637_DN3_SP0_c.t1	Cg004G1294400
OG0009911	CP12_g30608_DN3_SP5_c.t1	Cg004G1291200
OG0009912	CP12_g30599_DN3_SP0_c.t1	Cg004G1290200
OG0009913	CP12_g30595_DN3_SP8_c.t1	Cg004G1289800
OG0009914	CP12_g30566_DN2_SP0_c.t1	Cg004G1287100
OG0009916	CP12_g30552_DN3_SP0_c.t1	Cg004G1286800
OG0009917	CP12_g30549_DN3_SP0_c.t1, CP12_g30551_DN3_SP0_c.t1	Cg004G1286700
OG0009918	CP12_g30546_DN3_SP7_c.t1	Cg004G1286400
OG0009919	CP12_g30535_DN3_SP8_c.t1	Cg004G1285200
OG0009920	CP12_g30512_DN2_SP1_c.t1	Cg004G1282900
OG0009921	CP12_g30489_DN2_SP0_c.t1	Cg004G1281000
OG0009922	CP5_g965_DN2_SP0_c.t1	Cg001G0098800
OG0009923	CP5_g970_DN3_SP0_c.t1	Cg001G0099300
OG0009924	CP8_g53054_DN3_SP1_c.t1	Cg003G0896800
OG0009925	CP5_g1003_DN3_SP8_c.t1	Cg001G0102100
OG0009926	CP5_g1012_DN3_SP0_c.t1	Cg001G0103000
OG0009927	CP9_g28174_DN3_SP8_c.t1	Cg007G2425500
OG0009928	CP14_g22933_DN3_SP6_c.t1	Cg007G2382700
OG0009929	CP9_g27758_DN3_SP8_c.t1	Cg007G2402300
OG0009930	CP28_g33951_DN3_SP1_c.t1	Cg008G2974800
OG0009931	CP8_g54442_DN3_SP8_c.t1	Cg008G2754200
OG0009932	CP8_g54449_DN3_SP7_c.t1	Cg008G2753500
OG0009933	CP2_g48674_DN3_SP8_c.t1	Cg008G2837600
OG0009934	CP2_g48662_DN3_SP3_c.t1	Cg008G2835800
OG0009935	CP2_g48663_DN3_SP5_c.t1	Cg008G2835900
OG0009936	CP2_g48664_DN3_SP0_c.t1	Cg008G2836000
OG0009937	CP2_g48733_DN3_SP8_c.t1	Cg008G2864600, Cg008G2849300
OG0009938	CP2_g48735_DN3_SP8_c.t1	Cg008G2849500, Cg008G2864800
OG0009939	CP8_g52817_DN3_SP6_c.t1	Cg003G0829400, Cg003G0877300
OG0009940	CP3_g14148_DN3_SP7_c.t1	Cg002G0506300
OG0009941	CP3_g14157_DN3_SP0_c.t1	Cg002G0507300
OG0009942	CP3_g14160_DN3_SP1_c.t1	Cg002G0507600
OG0009943	CP3_g14165_DN3_SP0_c.t1	Cg002G0508100
OG0009944	CP3_g14180_DN3_SP8_c.t1	Cg002G0509800
OG0009945	CP3_g14219_DN3_SP8_c.t1	Cg002G0513900
OG0009946	CP3_g14228_DN3_SP6_c.t1	Cg002G0514800
OG0009947	CP3_g14238_DN3_SP8_c.t1	Cg002G0515800
OG0009948	CP3_g14244_DN3_SP2_c.t1	Cg002G0516400
OG0009949	CP1_g36400_DN2_SP8_c.t1	Cg006G2256000
OG0009950	CP1_g36409_DN3_SP8_c.t1	Cg006G2255200
OG0009951	CP1_g36411_DN3_SP7_c.t1	Cg006G2254900
OG0009952	CP1_g38066_DN2_SP1_c.t1	Cg006G2254400
OG0009953	CP1_g36451_DN3_SP8_c.t1	Cg006G2250800
OG0009954	CP1_g36459_DN3_SP1_c.t1	Cg006G2250100
OG0009955	CP1_g39461_DN3_SP8_c.t1	Cg006G1892300
OG0009956	CP1_g36486_DN3_SP0_c.t1	Cg006G2247500
OG0009957	CP1_g36491_DN3_SP0_c.t1	Cg006G2246900
OG0009959	CP1_g36504_DN2_SP0_c.t1	Cg006G2245500
OG0009960	CP1_g36513_DN3_SP0_c.t1	Cg006G2244700
OG0009961	CP1_g36543_DN3_SP8_c.t1	Cg006G2242000
OG0009962	CP1_g36815_DN3_SP8_c.t1	Cg006G2241400
OG0009963	CP1_g36796_DN3_SP1_c.t1	Cg006G2238900
OG0009964	CP1_g36795_DN3_SP1_c.t1	Cg006G2238800
OG0009965	CP1_g36790_DN1_SP0_c.t1	Cg006G2238200
OG0009967	CP1_g36766_DN3_SP0_c.t1	Cg006G2235900
OG0009968	CP1_g36759_DN3_SP0_c.t1	Cg006G2235200
OG0009969	CP1_g36757_DN3_SP0_c.t1	Cg006G2235000
OG0009970	CP1_g36747_DN3_SP8_c.t1	Cg006G2234200
OG0009971	CP1_g36725_DN3_SP1_c.t1	Cg006G2231900
OG0009972	CP1_g36720_DN3_SP0_c.t1	Cg005G1671600
OG0009973	CP1_g36713_DN3_SP8_c.t1	Cg006G2230800
OG0009974	CP1_g36712_DN3_SP8_c.t1	Cg006G2230700
OG0009975	CP1_g36693_DN3_SP5_c.t1	Cg006G2228900
OG0009976	CP1_g36688_DN3_SP1_c.t1	Cg006G2228300
OG0009977	CP1_g36681_DN3_SP8_c.t1	Cg006G2227400
OG0009978	CP1_g36676_DN2_SP0_c.t1	Cg006G2226900
OG0009979	CP1_g36647_DN3_SP2_c.t1	Cg006G2223900
OG0009980	CP1_g36627_DN3_SP5_c.t1	Cg006G2221800
OG0009981	CP1_g36623_DN3_SP0_c.t1	Cg006G2221400
OG0009982	CP1_g36610_DN3_SP0_c.t1	Cg006G2220100
OG0009983	CP1_g36608_DN2_SP8_c.t1	Cg006G2219900
OG0009984	CP1_g36605_DN3_SP2_c.t1	Cg006G2219500
OG0009985	CP1_g36597_DN3_SP8_c.t1	Cg006G2218700
OG0009986	CP1_g36596_DN3_SP0_c.t1	Cg006G2218600
OG0009987	CP1_g36555_DN3_SP5_c.t1	Cg006G2214100
OG0009988	CP1_g36554_DN3_SP8_c.t1	Cg006G2214000
OG0009989	CP1_g36832_DN3_SP0_c.t1	Cg006G2211600
OG0009990	CP1_g36836_DN3_SP0_c.t1	Cg006G2211300
OG0009991	CP1_g36840_DN3_SP8_c.t1	Cg006G2210900
OG0009992	CP1_g36849_DN3_SP0_c.t1	Cg006G2210100
OG0009993	CP1_g36892_DN2_SP1_c.t1	Cg006G2204800
OG0009994	CP1_g36896_DN3_SP6_c.t1	Cg006G2204300
OG0009995	CP1_g36915_DN3_SP4_c.t1	Cg006G2202500
OG0009996	CP1_g36918_DN2_SP0_c.t1	Cg006G2202200
OG0009997	CP1_g36924_DN3_SP0_c.t1	Cg006G2201400
OG0009999	CP1_g36943_DN3_SP8_c.t1	Cg006G2199400
OG0010000	CP1_g36948_DN3_SP0_c.t1	Cg006G2199000
OG0010002	CP1_g37024_DN3_SP8_c.t1	Cg006G2190400
OG0010003	CP1_g37043_DN3_SP0_c.t1	Cg006G2187800
OG0010004	CP1_g37076_DN3_SP2_c.t1	Cg006G2184600
OG0010005	CP1_g37080_DN3_SP4_c.t1	Cg006G2184200
OG0010006	CP1_g37094_DN2_SP0_c.t1	Cg006G2182700
OG0010007	CP1_g37103_DN3_SP0_c.t1	Cg006G2181700
OG0010008	CP1_g37114_DN3_SP8_c.t1	Cg006G2180500
OG0010009	CP1_g37115_DN3_SP6_c.t1	Cg006G2180400
OG0010010	CP1_g37125_DN3_SP8_c.t1	Cg006G2179300
OG0010011	CP1_g37132_DN2_SP0_c.t1	Cg006G2178700
OG0010012	CP1_g37138_DN3_SP5_c.t1	Cg006G2178000
OG0010013	CP1_g37139_DN3_SP3_c.t1	Cg006G2177900
OG0010014	CP1_g37144_DN3_SP2_c.t1	Cg006G2177500
OG0010015	CP7_g45154_DN3_SP0_c.t1	Cg006G2002300
OG0010016	CP1_g37149_DN3_SP8_c.t1	Cg006G2177100
OG0010017	CP1_g37153_DN3_SP8_c.t1	Cg006G2176800
OG0010018	CP1_g37160_DN3_SP3_c.t1	Cg006G2176000
OG0010019	CP9_g27755_DN3_SP1_c.t1	Cg008G2825100
OG0010020	CP1_g37165_DN3_SP8_c.t1	Cg006G2175400
OG0010022	CP1_g37184_DN3_SP0_c.t1	Cg006G2173600
OG0010023	CP4_g26802_DN3_SP0_c.t1	Cg006G1911300
OG0010024	CP1_g37211_DN3_SP0_c.t1	Cg006G2171000
OG0010025	CP1_g37216_DN2_SP0_c.t1	Cg006G2170600
OG0010026	CP2_g49775_DN3_SP0_c.t1	Cg006G2170200, Cg007G2327200
OG0010027	CP1_g37232_DN3_SP3_c.t1	Cg006G2168900
OG0010028	CP1_g37233_DN3_SP5_c.t1	Cg006G2168800
OG0010029	CP1_g37340_DN3_SP6_c.t1	Cg006G2158800
OG0010030	CP1_g37362_DN3_SP5_c.t1	Cg006G2156800
OG0010031	CP1_g37363_DN3_SP4_c.t1	Cg006G2156700
OG0010032	CP1_g37364_DN3_SP3_c.t1	Cg006G2156600
OG0010033	CP1_g37373_DN3_SP8_c.t1	Cg006G2155700
OG0010034	CP1_g37375_DN3_SP8_c.t1	Cg006G2155500
OG0010036	CP1_g37388_DN2_SP4_c.t1	Cg006G2154100, Cg007G2297900
OG0010037	CP13_g19709_DN3_SP1_c.t1	Cg001G0246300
OG0010038	CP1_g37408_DN3_SP0_c.t1	Cg006G2151900
OG0010039	CP1_g37410_DN3_SP1_c.t1, CP1_g37411_DN3_SP0_c.t1	Cg006G2151600
OG0010040	CP1_g37433_DN3_SP8_c.t1	Cg006G2149300
OG0010041	CP1_g37434_DN3_SP2_c.t1	Cg006G2149200
OG0010042	CP1_g37449_DN3_SP1_c.t1	Cg006G2148200
OG0010043	CP1_g37456_DN3_SP1_c.t1	Cg006G2147400
OG0010044	CP2_g49089_DN3_SP8_c.t1	Cg007G2286100
OG0010045	CP1_g37469_DN3_SP7_c.t1	Cg006G2145900
OG0010046	CP1_g37482_DN3_SP7_c.t1	Cg006G2144800
