Orthogroup	Conringia_planisiliqua	Arabidopsis_lyrata_Rawat
OG0009701	CP4_g24206_DN3_SP0_c.t1	AL4G44360
OG0009702	CP4_g24210_DN3_SP8_c.t1	AL4G44320
OG0009703	CP4_g24217_DN3_SP5_c.t1	AL4G44220
OG0009704	CP4_g24225_DN3_SP3_c.t1	AL4G44140
OG0009705	CP4_g24227_DN3_SP8_c.t1	AL4G44120
OG0009706	CP4_g24258_DN3_SP0_c.t1	AL4G43780
OG0009707	CP4_g24288_DN3_SP1_c.t1	AL4G43420
OG0009708	CP4_g24309_DN3_SP1_c.t1	AL4G43140
OG0009709	CP4_g24315_DN2_SP0_c.t1	AL4G43010
OG0009710	CP4_g24346_DN3_SP0_c.t1	AL4G42680
OG0009711	CP4_g24380_DN3_SP8_c.t1	AL4G42240
OG0009712	CP4_g24391_DN3_SP4_c.t1	AL4G42050
OG0009713	CP4_g24398_DN3_SP8_c.t1	AL4G42000
OG0009714	CP4_g24400_DN3_SP0_c.t1	AL4G41970
OG0009715	CP4_g24422_DN3_SP2_c.t1	AL4G41690
OG0009716	CP4_g24423_DN3_SP8_c.t1	AL4G41680
OG0009717	CP4_g24433_DN3_SP0_c.t1	AL4G41570
OG0009718	CP4_g24437_DN3_SP3_c.t1	AL4G41530
OG0009719	CP13_g19830_DN3_SP0_c.t1	AL8G11620
OG0009720	CP4_g24447_DN3_SP8_c.t1	AL4G41430
OG0009721	CP4_g24468_DN3_SP7_c.t1	AL4G41120
OG0009722	CP4_g24469_DN3_SP0_c.t1	AL4G41110
OG0009723	CP4_g24485_DN2_SP0_c.t1	AL4G40840, AL409U10030
OG0009724	CP4_g24486_DN3_SP3_c.t1	AL409U10020, AL4G40830
OG0009725	CP4_g24491_DN3_SP0_c.t1	AL4G40770
OG0009726	CP4_g24493_DN3_SP1_c.t1	AL4G40680
OG0009727	CP4_g24550_DN3_SP7_c.t1	AL4G40020
OG0009728	CP4_g24541_DN3_SP8_c.t1	AL4G40140
OG0009729	CP4_g24537_DN3_SP2_c.t1	nbis-gene-1140
OG0009730	CP4_g24573_DN3_SP3_c.t1	AL4G39560
OG0009731	CP12_g30286_DN3_SP2_c.t1, CP12_g30285_DN3_SP0_c.t1	AL3G32840
OG0009732	CP13_g19791_DN3_SP8_c.t1	AL8G11260
OG0009733	CP11_g32436_DN3_SP0_c.t1, CP10_g42188_DN3_SP8_c.t1	AL3G11140
OG0009734	CP10_g42211_DN3_SP0_c.t1	AL3G11420
OG0009735	CP10_g42233_DN3_SP0_c.t1	AL3G11660
OG0009736	CP10_g42236_DN3_SP4_c.t1	AL3G11700
OG0009737	CP10_g42249_DN3_SP4_c.t1	AL3G11910
OG0009738	CP10_g42254_DN3_SP8_c.t1	AL3G11980
OG0009739	CP10_g42276_DN3_SP0_c.t1	AL3G12260
OG0009740	CP10_g42286_DN1_SP0_c.t1	AL3G12360
OG0009741	CP10_g42308_DN3_SP2_c.t1	AL3G12750
OG0009742	CP10_g42314_DN3_SP7_c.t1	AL3G12810
OG0009743	CP10_g42316_DN3_SP8_c.t1	AL3G12830
OG0009744	CP10_g42335_DN3_SP4_c.t1	AL3G13090
OG0009745	CP10_g42349_DN3_SP5_c.t1	AL3G13330
OG0009746	CP10_g42393_DN3_SP2_c.t1	AL3G13860
OG0009747	CP10_g42405_DN3_SP1_c.t1	AL3G13970
OG0009748	CP10_g42425_DN3_SP6_c.t1	AL3G14330
OG0009749	CP10_g42433_DN3_SP8_c.t1	AL3G14410
OG0009750	CP10_g42443_DN3_SP0_c.t1	AL3G14590
OG0009751	CP10_g42444_DN3_SP8_c.t1	AL3G14600
OG0009752	CP10_g42451_DN3_SP3_c.t1	AL3G14670
OG0009753	CP10_g42454_DN3_SP8_c.t1	AL3G14730
OG0009754	CP10_g42457_DN3_SP6_c.t1	AL3G14760
OG0009755	CP10_g42461_DN3_SP8_c.t1	AL3G14850
OG0009756	CP10_g42476_DN3_SP8_c.t1	AL3G15220
OG0009758	CP10_g42494_DN3_SP0_c.t1	AL3G15460
OG0009759	CP10_g42504_DN3_SP0_c.t1	AL3G15560, AL3G15550
OG0009760	CP10_g42557_DN3_SP0_c.t1	AL3G16320
OG0009761	CP10_g42608_DN3_SP7_c.t1	AL3G16890
OG0009762	CP10_g42610_DN3_SP1_c.t1	AL3G16910
OG0009764	CP10_g42627_DN3_SP8_c.t1	AL3G17160
OG0009765	CP10_g42628_DN3_SP0_c.t1	AL3G17180
OG0009766	CP10_g42644_DN3_SP8_c.t1	AL669U10010, AL3G17370
OG0009767	CP10_g42658_DN3_SP1_c.t1	AL3G17570
OG0009768	CP10_g42671_DN3_SP7_c.t1	AL3G17730
OG0009769	CP10_g42687_DN3_SP3_c.t1	AL3G17920
OG0009770	CP19_g17952_DN3_SP6_c.t1	AL7G26030
OG0009771	CP10_g42695_DN3_SP0_c.t1	AL3G18020
OG0009773	CP10_g42716_DN3_SP4_c.t1	AL3G18320
OG0009774	CP10_g42719_DN3_SP0_c.t1	AL3G18370
OG0009775	CP10_g42727_DN3_SP1_c.t1	AL3G18460
OG0009776	CP10_g42738_DN3_SP8_c.t1	AL3G18600
OG0009777	CP10_g42739_DN3_SP5_c.t1	AL3G18610
OG0009778	CP10_g42744_DN3_SP0_c.t1	AL3G18650
OG0009779	CP10_g42763_DN3_SP0_c.t1	AL3G18880
OG0009780	CP10_g42775_DN3_SP8_c.t1	AL3G18990
OG0009781	CP10_g42777_DN3_SP8_c.t1	AL3G19010
OG0009782	CP10_g42788_DN3_SP8_c.t1	AL3G19140
OG0009784	CP10_g42805_DN3_SP8_c.t1	AL3G19330
OG0009785	CP10_g42806_DN3_SP8_c.t1	AL3G19340
OG0009786	CP10_g42807_DN3_SP2_c.t1	AL3G19350
OG0009787	CP5_g1218_DN1_SP1_c.t1	AL7G24830
OG0009788	CP10_g42813_DN3_SP7_c.t1	AL3G19420
OG0009789	CP10_g42816_DN3_SP2_c.t1	AL3G19460
OG0009790	CP10_g42825_DN3_SP8_c.t1	AL3G19610
OG0009792	CP10_g42879_DN3_SP0_c.t1, CP4_g24070_DN3_SP0_c.t1	AL3G20160
OG0009793	CP10_g42893_DN1_SP0_c.t1	AL3G20400, AL70U10030
OG0009794	CP10_g42899_DN3_SP0_c.t1	AL3G20490
OG0009795	CP10_g42904_DN3_SP0_c.t1	AL3G20570
OG0009797	CP10_g42964_DN3_SP8_c.t1	AL3G21270
OG0009798	CP10_g42974_DN3_SP2_c.t1	AL3G21450
OG0009799	CP10_g42975_DN3_SP2_c.t1	AL3G21470
OG0009800	CP10_g42994_DN3_SP8_c.t1	AL3G21680
OG0009801	CP10_g43014_DN3_SP8_c.t1	AL3G21900
OG0009802	CP10_g43020_DN3_SP0_c.t1	nbis-gene-1457, AL3G21990
OG0009803	CP10_g43024_DN3_SP0_c.t1	AL2G23980
OG0009804	CP10_g43033_DN3_SP0_c.t1	AL3G22150
OG0009805	CP10_g43054_DN3_SP0_c.t1	AL3G22390
OG0009806	CP10_g43063_DN3_SP0_c.t1	AL3G22500
OG0009807	CP10_g43072_DN3_SP0_c.t1	AL3G22590, AL467U10010
OG0009808	CP10_g43102_DN3_SP8_c.t1	AL3G22960
OG0009809	CP10_g43108_DN3_SP8_c.t1	AL3G23030
OG0009810	CP10_g43149_DN2_SP0_c.t1	AL3G23440
OG0009811	CP10_g43158_DN3_SP8_c.t1	AL3G23560
OG0009812	CP10_g43161_DN3_SP8_c.t1	AL3G23590
OG0009813	CP10_g43170_DN3_SP7_c.t1	AL3G23660
OG0009814	CP10_g43181_DN3_SP8_c.t1	AL3G23830
OG0009815	CP10_g43186_DN3_SP8_c.t1	AL3G23880
OG0009816	CP10_g43193_DN3_SP8_c.t1	AL3G23950
OG0009817	CP10_g43197_DN3_SP8_c.t1	AL3G24010
OG0009818	CP10_g43212_DN3_SP2_c.t1	AL3G24200
OG0009819	CP20_g4165_DN3_SP0_c.t1	AL6G43910
OG0009820	CP10_g43229_DN3_SP7_c.t1	AL3G24390
OG0009821	CP10_g43238_DN3_SP7_c.t1	AL3G24480
OG0009822	CP10_g43240_DN3_SP0_c.t1	AL3G24500
OG0009823	CP10_g43256_DN3_SP0_c.t1	AL3G24680
OG0009824	CP10_g43262_DN3_SP8_c.t1	AL3G24780
OG0009825	CP10_g43264_DN3_SP6_c.t1	AL3G24800
OG0009826	CP10_g43265_DN3_SP8_c.t1	AL3G24810
OG0009827	CP10_g43282_DN3_SP0_c.t1	AL3G25020
OG0009828	CP10_g43288_DN3_SP8_c.t1	AL3G25090
OG0009829	CP10_g43299_DN2_SP0_c.t1	AL3G25210
OG0009830	CP10_g43318_DN3_SP1_c.t1	AL3G25450
OG0009831	CP10_g43325_DN3_SP7_c.t1	AL3G25550
OG0009832	CP10_g43335_DN3_SP4_c.t1	AL180U10010, AL3G25790
OG0009833	CP10_g43336_DN3_SP8_c.t1	AL3G25800
OG0009834	CP10_g43375_DN3_SP8_c.t1	AL3G26300
OG0009835	CP10_g43395_DN3_SP0_c.t1	AL3G26500
OG0009837	CP10_g43401_DN1_SP1_c.t1	AL3G26560, AL3G26570
OG0009838	CP10_g43402_DN3_SP8_c.t1	AL3G26590
OG0009839	CP22_g17391_DN3_SP3_c.t1	AL8G19650
OG0009840	CP10_g43410_DN3_SP8_c.t1	AL3G26680
OG0009841	CP10_g43420_DN3_SP7_c.t1	AL3G26810
OG0009842	CP10_g43442_DN3_SP2_c.t1	AL3G27050
OG0009843	CP10_g43478_DN3_SP1_c.t1	AL3G27460
OG0009844	CP10_g43479_DN3_SP0_c.t1	AL3G27470
OG0009845	CP19_g17963_DN3_SP0_c.t1	AL7G26100
OG0009846	CP10_g43492_DN3_SP8_c.t1	AL3G27650
OG0009847	CP10_g43493_DN3_SP2_c.t1	AL3G27660
OG0009848	CP10_g43496_DN3_SP0_c.t1	AL3G27690
OG0009849	CP10_g43508_DN3_SP0_c.t1	AL3G27820
OG0009850	CP5_g2156_DN2_SP0_c.t1, CP12_g29896_DN3_SP7_c.t1	AL3G28180
OG0009851	CP12_g29928_DN3_SP8_c.t1	AL3G28500
OG0009852	CP12_g29965_DN3_SP1_c.t1	AL3G28810
OG0009853	CP12_g29967_DN3_SP8_c.t1	AL3G28830
OG0009854	CP12_g29969_DN3_SP5_c.t1	AL3G28850
OG0009855	CP12_g29974_DN3_SP0_c.t1	AL3G28910
OG0009856	CP12_g29985_DN3_SP0_c.t1	AL4G34530, AL3G29070
OG0009858	CP12_g30029_DN3_SP5_c.t1	AL3G29810
OG0009859	CP12_g30030_DN3_SP8_c.t1	AL3G29820
OG0009860	CP12_g30063_DN3_SP7_c.t1	AL3G30240
OG0009862	CP12_g30116_DN3_SP8_c.t1	AL3G30970
OG0009863	CP12_g30124_DN3_SP8_c.t1	AL3G31070
OG0009864	CP12_g30142_DN3_SP4_c.t1	AL3G31210
OG0009866	CP12_g30163_DN3_SP0_c.t1	AL3G31490
OG0009867	CP12_g30167_DN3_SP8_c.t1	AL3G31530
OG0009868	CP13_g19576_DN3_SP7_c.t1	AL5G11600
OG0009869	CP12_g30174_DN3_SP6_c.t1	AL3G31670
OG0009870	CP12_g30180_DN3_SP0_c.t1	AL7G22680, AL3G31710
OG0009871	CP12_g30187_DN3_SP2_c.t1	AL3G31810
OG0009872	CP12_g30193_DN3_SP0_c.t1	nbis-gene-923, AL3G31870
OG0009873	CP12_g30199_DN3_SP6_c.t1	AL3G31930
OG0009874	CP12_g30203_DN3_SP8_c.t1	AL3G31980
OG0009875	CP12_g30218_DN3_SP0_c.t1	AL3G32170
OG0009876	CP12_g30236_DN3_SP0_c.t1	AL3G32350
OG0009877	CP12_g30240_DN3_SP6_c.t1	AL3G32390
OG0009878	CP12_g30246_DN3_SP2_c.t1	AL3G32440
OG0009879	CP12_g30248_DN3_SP8_c.t1	AL3G32460
OG0009880	CP12_g30255_DN3_SP0_c.t1	AL3G32530
OG0009881	CP13_g19696_DN3_SP1_c.t1	AL5G10130
OG0009882	CP12_g30292_DN3_SP0_c.t1	AL3G32900
OG0009883	CP12_g30294_DN3_SP0_c.t1	AL3G32920
OG0009884	CP12_g30310_DN3_SP0_c.t1	AL5G40450, AL3G33090
OG0009885	CP12_g30312_DN3_SP0_c.t1	AL3G33120
OG0009886	CP12_g30329_DN3_SP1_c.t1	AL3G33360
OG0009887	CP1_g37481_DN3_SP3_c.t1	AL1G22990
OG0009888	CP12_g30341_DN3_SP8_c.t1	AL3G33620
OG0009889	CP12_g30369_DN3_SP3_c.t1	AL3G33890
OG0009890	CP12_g30370_DN3_SP3_c.t1	AL3G33900
OG0009891	CP12_g30376_DN3_SP5_c.t1	AL3G33960
OG0009892	CP12_g30384_DN3_SP8_c.t1	AL3G34040
OG0009893	CP12_g30424_DN3_SP7_c.t1, CP12_g30461_DN3_SP0_c.t1	AL3G34560
OG0009894	CP12_g30444_DN3_SP6_c.t1	AL3G34830
OG0009895	CP5_g1559_DN3_SP8_c.t1	AL7G51240
OG0009896	CP5_g1594_DN3_SP0_c.t1	AL7G51560
OG0009898	CP5_g1615_DN2_SP0_c.t1, CP5_g1617_DN3_SP7_c.t1	AL7G51880
OG0009899	CP5_g1632_DN3_SP8_c.t1	AL7G52040
OG0009900	CP5_g1673_DN3_SP8_c.t1	AL7G52660
OG0009901	CP5_g1810_DN1_SP0_c.t1	AL7G46010
OG0009903	CP5_g1951_DN3_SP8_c.t1	AL7G45420
OG0009904	CP2_g48836_DN2_SP1_c.t1	AL8G19800
OG0009905	CP12_g30707_DN3_SP8_c.t1	AL3G38090
OG0009906	CP12_g30706_DN3_SP2_c.t1	AL3G38070
OG0009907	CP12_g30670_DN3_SP0_c.t1	AL3G37680
OG0009908	CP12_g30654_DN3_SP7_c.t1	AL3G37320
OG0009909	CP2_g47505_DN1_SP0_c.t1, CP2_g47506_DN2_SP0_c.t1, CP12_g29808_DN3_SP8_c.t1	AL3G54110, AL3G54090
OG0009910	CP12_g30637_DN3_SP0_c.t1	AL3G37100
OG0009911	CP12_g30608_DN3_SP5_c.t1	AL3G36700
OG0009912	CP12_g30599_DN3_SP0_c.t1	AL3G36570
OG0009913	CP12_g30595_DN3_SP8_c.t1	AL3G36520
OG0009914	CP12_g30566_DN2_SP0_c.t1	AL3G36260
OG0009916	CP12_g30552_DN3_SP0_c.t1	AL3G36070, AL3G36050
OG0009917	CP12_g30549_DN3_SP0_c.t1, CP12_g30551_DN3_SP0_c.t1	AL3G36060, AL3G36040
OG0009918	CP12_g30546_DN3_SP7_c.t1	nbis-gene-751, nbis-gene-752
OG0009919	CP12_g30535_DN3_SP8_c.t1	AL3G35840
OG0009920	CP12_g30512_DN2_SP1_c.t1	AL3G35600, AL5G19540, AL7G43520
OG0009921	CP12_g30489_DN2_SP0_c.t1	AL3G35390
OG0009922	CP5_g965_DN2_SP0_c.t1	AL7G21780
OG0009923	CP5_g970_DN3_SP0_c.t1	AL7G21830
OG0009924	CP8_g53054_DN3_SP1_c.t1	AL64U10030, AL8G25810
OG0009925	CP5_g1003_DN3_SP8_c.t1	AL7G22180
OG0009926	CP5_g1012_DN3_SP0_c.t1	AL7G22300
OG0009927	CP9_g28174_DN3_SP8_c.t1	AL2G24050
OG0009928	CP14_g22933_DN3_SP6_c.t1	AL2G19520
OG0009929	CP9_g27758_DN3_SP8_c.t1	AL2G22130
OG0009930	CP28_g33951_DN3_SP1_c.t1	AL1G64840
OG0009931	CP8_g54442_DN3_SP8_c.t1	AL6G30320
OG0009932	CP8_g54449_DN3_SP7_c.t1	AL6G30260
OG0009933	CP2_g48674_DN3_SP8_c.t1	AL6G41130
OG0009934	CP2_g48662_DN3_SP3_c.t1	AL6G40780
OG0009935	CP2_g48663_DN3_SP5_c.t1	AL6G40790
OG0009936	CP2_g48664_DN3_SP0_c.t1	AL6G40810
OG0009937	CP2_g48733_DN3_SP8_c.t1	AL8G22220
OG0009938	CP2_g48735_DN3_SP8_c.t1	AL8G22200
OG0009939	CP8_g52817_DN3_SP6_c.t1	AL8G24420
OG0009940	CP3_g14148_DN3_SP7_c.t1	AL5G32770
OG0009941	CP3_g14157_DN3_SP0_c.t1	AL5G32680
OG0009942	CP3_g14160_DN3_SP1_c.t1	AL5G32650
OG0009943	CP3_g14165_DN3_SP0_c.t1	AL5G32610
OG0009944	CP3_g14180_DN3_SP8_c.t1	AL5G32390
OG0009945	CP3_g14219_DN3_SP8_c.t1	AL5G31930
OG0009946	CP3_g14228_DN3_SP6_c.t1	AL5G31820
OG0009947	CP3_g14238_DN3_SP8_c.t1	AL5G31700
OG0009948	CP3_g14244_DN3_SP2_c.t1	AL5G31620
OG0009949	CP1_g36400_DN2_SP8_c.t1	AL1G10080
OG0009950	CP1_g36409_DN3_SP8_c.t1	AL1G10200
OG0009951	CP1_g36411_DN3_SP7_c.t1	AL1G10220
OG0009952	CP1_g38066_DN2_SP1_c.t1	AL1G10260
OG0009953	CP1_g36451_DN3_SP8_c.t1	AL1G10720
OG0009954	CP1_g36459_DN3_SP1_c.t1	AL1G10810
OG0009955	CP1_g39461_DN3_SP8_c.t1	AL7G20560
OG0009956	CP1_g36486_DN3_SP0_c.t1	AL1G11140
OG0009957	CP1_g36491_DN3_SP0_c.t1	AL1G11210
OG0009959	CP1_g36504_DN2_SP0_c.t1	AL1G11400
OG0009960	CP1_g36513_DN3_SP0_c.t1	AL1G11460
OG0009961	CP1_g36543_DN3_SP8_c.t1	AL1G11750
OG0009962	CP1_g36815_DN3_SP8_c.t1	AL1G11800
OG0009963	CP1_g36796_DN3_SP1_c.t1	AL1G12120
OG0009964	CP1_g36795_DN3_SP1_c.t1	AL1G12130
OG0009965	CP1_g36790_DN1_SP0_c.t1	AL1G12200
OG0009967	CP1_g36766_DN3_SP0_c.t1	AL1G12470
OG0009968	CP1_g36759_DN3_SP0_c.t1	AL1G12540
OG0009969	CP1_g36757_DN3_SP0_c.t1	AL1G12560
OG0009970	CP1_g36747_DN3_SP8_c.t1	AL1G12680
OG0009971	CP1_g36725_DN3_SP1_c.t1	AL1G12970
OG0009972	CP1_g36720_DN3_SP0_c.t1	AL1G13040
OG0009973	CP1_g36713_DN3_SP8_c.t1	AL1G13120
OG0009974	CP1_g36712_DN3_SP8_c.t1	AL1G13130
OG0009975	CP1_g36693_DN3_SP5_c.t1	AL1G13400
OG0009976	CP1_g36688_DN3_SP1_c.t1	AL1G13470
OG0009977	CP1_g36681_DN3_SP8_c.t1	AL1G13560
OG0009978	CP1_g36676_DN2_SP0_c.t1	AL1G13610
OG0009979	CP1_g36647_DN3_SP2_c.t1	AL1G13910
OG0009980	CP1_g36627_DN3_SP5_c.t1	AL1G14150
OG0009981	CP1_g36623_DN3_SP0_c.t1	AL1G14190
OG0009982	CP1_g36610_DN3_SP0_c.t1	AL1G14360
OG0009983	CP1_g36608_DN2_SP8_c.t1	AL1G14380
OG0009984	CP1_g36605_DN3_SP2_c.t1	AL1G14410
OG0009985	CP1_g36597_DN3_SP8_c.t1	AL1G14500
OG0009986	CP1_g36596_DN3_SP0_c.t1	AL1G14510
OG0009987	CP1_g36555_DN3_SP5_c.t1	AL1G14960
OG0009988	CP1_g36554_DN3_SP8_c.t1	AL1G14970
OG0009989	CP1_g36832_DN3_SP0_c.t1	AL1G15250
OG0009990	CP1_g36836_DN3_SP0_c.t1	AL1G15290
OG0009991	CP1_g36840_DN3_SP8_c.t1	AL1G15340
OG0009992	CP1_g36849_DN3_SP0_c.t1	AL1G15460
OG0009993	CP1_g36892_DN2_SP1_c.t1	AL1G15960
OG0009994	CP1_g36896_DN3_SP6_c.t1	AL1G16010
OG0009995	CP1_g36915_DN3_SP4_c.t1	AL1G16240
OG0009996	CP1_g36918_DN2_SP0_c.t1	AL1G16290
OG0009997	CP1_g36924_DN3_SP0_c.t1	AL1G16390
OG0009998	CP1_g36939_DN2_SP0_c.t1	AL1G16560
OG0009999	CP1_g36943_DN3_SP8_c.t1	AL1G16600
OG0010000	CP1_g36948_DN3_SP0_c.t1	AL1G16670
OG0010002	CP1_g37024_DN3_SP8_c.t1	AL1G17580
OG0010003	CP1_g37043_DN3_SP0_c.t1	AL1G17810
OG0010004	CP1_g37076_DN3_SP2_c.t1	AL1G18310
OG0010005	CP1_g37080_DN3_SP4_c.t1	AL1G18360
OG0010007	CP1_g37103_DN3_SP0_c.t1	AL1G18630
OG0010008	CP1_g37114_DN3_SP8_c.t1	AL1G18740
OG0010009	CP1_g37115_DN3_SP6_c.t1	AL1G18750
OG0010010	CP1_g37125_DN3_SP8_c.t1	AL1G18860
OG0010011	CP1_g37132_DN2_SP0_c.t1	AL1G18930
OG0010012	CP1_g37138_DN3_SP5_c.t1	AL1G19000
OG0010013	CP1_g37139_DN3_SP3_c.t1	AL1G19010
OG0010014	CP1_g37144_DN3_SP2_c.t1	AL1G19050
OG0010015	CP7_g45154_DN3_SP0_c.t1	AL1G40700
OG0010016	CP1_g37149_DN3_SP8_c.t1	AL1G19100
OG0010017	CP1_g37153_DN3_SP8_c.t1	AL4G11080, AL1G19140
OG0010018	CP1_g37160_DN3_SP3_c.t1	AL1G19210
OG0010019	CP9_g27755_DN3_SP1_c.t1	AL2G22090
OG0010020	CP1_g37165_DN3_SP8_c.t1	AL1G19260
OG0010022	CP1_g37184_DN3_SP0_c.t1	AL1G19500
OG0010023	CP4_g26802_DN3_SP0_c.t1	nbis-gene-222, AL3G13600
OG0010024	CP1_g37211_DN3_SP0_c.t1	AL1G19810
OG0010025	CP1_g37216_DN2_SP0_c.t1	AL1G19880
OG0010026	CP2_g49775_DN3_SP0_c.t1	AL1G66650
OG0010027	CP1_g37232_DN3_SP3_c.t1	AL1G20050
OG0010028	CP1_g37233_DN3_SP5_c.t1	AL1G20060
OG0010030	CP1_g37362_DN3_SP5_c.t1	AL1G21500
OG0010031	CP1_g37363_DN3_SP4_c.t1	AL1G21510
OG0010032	CP1_g37364_DN3_SP3_c.t1	AL1G21520
OG0010033	CP1_g37373_DN3_SP8_c.t1	AL1G21660
OG0010034	CP1_g37375_DN3_SP8_c.t1	AL1G21690
OG0010036	CP1_g37388_DN2_SP4_c.t1	AL1G21850
OG0010037	CP13_g19709_DN3_SP1_c.t1	AL7G39320
OG0010038	CP1_g37408_DN3_SP0_c.t1	AL1G22120
OG0010039	CP1_g37410_DN3_SP1_c.t1, CP1_g37411_DN3_SP0_c.t1	AL1G22180
OG0010040	CP1_g37433_DN3_SP8_c.t1	AL1G22480
OG0010041	CP1_g37434_DN3_SP2_c.t1	AL1G22490
OG0010042	CP1_g37449_DN3_SP1_c.t1	AL1G22630
OG0010043	CP1_g37456_DN3_SP1_c.t1	AL1G22710
OG0010044	CP2_g49089_DN3_SP8_c.t1	AL2G14210
OG0010045	CP1_g37469_DN3_SP7_c.t1	AL1G22860
OG0010046	CP1_g37482_DN3_SP7_c.t1	AL1G23000
OG0010047	CP1_g37483_DN3_SP6_c.t1	AL1G23010
OG0010048	CP1_g37498_DN3_SP5_c.t1	AL1G23110
OG0010049	CP1_g37522_DN3_SP8_c.t1	AL1G23420
OG0010050	CP1_g37538_DN3_SP8_c.t1	AL1G23680
OG0010052	CP1_g37599_DN3_SP0_c.t1	AL1G24630
OG0010053	CP1_g37602_DN2_SP2_c.t1	AL1G24670
OG0010054	CP1_g37628_DN3_SP8_c.t1	AL1G24980
OG0010055	CP1_g37635_DN3_SP0_c.t1	AL1G25100
OG0010056	CP1_g37677_DN3_SP0_c.t1	AL1G25530
OG0010057	CP1_g37689_DN3_SP0_c.t1	AL1G25700
OG0010058	CP1_g37707_DN3_SP0_c.t1	AL1G25920
OG0010059	CP1_g37696_DN3_SP1_c.t1	AL1G25780
OG0010060	CP1_g37722_DN3_SP0_c.t1	AL1G26080
OG0010061	CP1_g37725_DN3_SP1_c.t1	AL1G26110
OG0010062	CP1_g37731_DN3_SP6_c.t1	AL1G26150
OG0010063	CP7_g45179_DN3_SP4_c.t1	AL4G19120
OG0010064	CP1_g37770_DN3_SP2_c.t1	AL1G26600
OG0010065	CP1_g37804_DN3_SP8_c.t1	AL1G27030
OG0010066	CP1_g37806_DN3_SP8_c.t1	AL1G27050
OG0010067	CP1_g37808_DN3_SP0_c.t1	AL1G27070
OG0010068	CP1_g37811_DN3_SP1_c.t1	AL1G27110
OG0010069	CP1_g37829_DN3_SP2_c.t1	AL1G27330
OG0010070	CP7_g46186_DN3_SP2_c.t1	AL1G27530
OG0010071	CP7_g46183_DN3_SP6_c.t1	AL1G27560
OG0010072	CP7_g46172_DN3_SP3_c.t1	AL1G27680
OG0010073	CP7_g46167_DN3_SP0_c.t1	AL1G27770
OG0010074	CP7_g46137_DN3_SP5_c.t1	AL1G28130
OG0010075	CP7_g46131_DN2_SP0_c.t1	AL1G28190
OG0010076	CP7_g46109_DN3_SP2_c.t1	AL1G28450
OG0010077	CP7_g46106_DN3_SP0_c.t1	AL1G28490
OG0010078	CP7_g46104_DN3_SP0_c.t1	AL1G28510
OG0010079	CP7_g46093_DN2_SP0_c.t1	AL1G28670
OG0010080	CP7_g46090_DN2_SP2_c.t1	AL1G28700
OG0010081	CP10_g43694_DN3_SP0_c.t1, CP16_g54938_DN3_SP0_c.t1	AL1G28760, nbis-gene-3
OG0010082	CP7_g46060_DN3_SP8_c.t1	AL1G29050
OG0010083	CP7_g46036_DN3_SP8_c.t1	AL1G29310
OG0010084	CP7_g46031_DN3_SP0_c.t1	AL1G29370
OG0010085	CP7_g46007_DN3_SP0_c.t1	AL1G29650
OG0010087	CP7_g45982_DN3_SP1_c.t1	AL1G29990
OG0010090	CP7_g45928_DN3_SP4_c.t1	AL1G30680
OG0010091	CP7_g45911_DN3_SP7_c.t1, CP1_g39322_DN3_SP0_c.t1	AL1G30890
OG0010092	CP7_g45897_DN3_SP1_c.t1	AL1G31020
OG0010093	CP7_g45891_DN3_SP0_c.t1	AL1G31070
OG0010094	CP7_g45887_DN3_SP8_c.t1	AL1G31120
OG0010095	CP7_g45879_DN3_SP0_c.t1	AL1G31210
OG0010096	CP7_g45864_DN3_SP8_c.t1	AL1G31470
OG0010098	CP7_g45829_DN3_SP7_c.t1	AL1G31850
OG0010099	CP7_g45814_DN3_SP0_c.t1	AL1G32020
OG0010100	CP7_g45812_DN3_SP0_c.t1	AL1G32190
OG0010101	CP7_g45809_DN3_SP2_c.t1	AL1G32230
OG0010102	CP7_g45794_DN3_SP0_c.t1, CP10_g43785_DN3_SP0_c.t1	AL1G32360
OG0010103	CP7_g45789_DN3_SP3_c.t1	AL1G32420
OG0010104	CP7_g45781_DN3_SP5_c.t1	AL1G32520
OG0010105	CP7_g45771_DN3_SP8_c.t1	AL1G32650
OG0010106	CP7_g45768_DN3_SP0_c.t1	AL1G32680
OG0010107	CP7_g45765_DN3_SP0_c.t1	AL1G32710
OG0010108	CP7_g45764_DN3_SP0_c.t1	AL1G32720
OG0010109	CP7_g45742_DN3_SP0_c.t1	AL1G33020
OG0010110	CP7_g45741_DN3_SP8_c.t1	AL1G33030
OG0010111	CP7_g45702_DN3_SP8_c.t1	AL1G33600
OG0010112	CP7_g45684_DN3_SP8_c.t1	AL1G33870
OG0010114	CP7_g45669_DN3_SP4_c.t1	AL1G34060
OG0010115	CP7_g45661_DN3_SP7_c.t1	AL1G34140
OG0010116	CP7_g45584_DN3_SP2_c.t1	AL1G35420
OG0010117	CP7_g45583_DN3_SP8_c.t1	AL1G35440
OG0010118	CP7_g45582_DN3_SP0_c.t1	AL1G35460
OG0010119	CP13_g19651_DN3_SP0_c.t1	AL5G10720
OG0010120	CP7_g45560_DN3_SP0_c.t1	AL1G35710
OG0010121	CP7_g45523_DN3_SP8_c.t1	AL1G36150
OG0010122	CP7_g45515_DN3_SP8_c.t1	AL1G36240
OG0010123	CP7_g45514_DN3_SP8_c.t1	AL1G36250
