Orthogroup	Conringia_planisiliqua	Brassica_oleracea
OG0006600	CP3_g13591_DN3_SP0_c.t1	XP_013631984.1, XP_013600089.1
OG0006601	CP3_g13597_DN2_SP0_c.t1	XP_013603419.1
OG0006602	CP3_g13619_DN3_SP8_c.t1	XP_013605194.1, XP_013631031.1
OG0006603	CP3_g13667_DN3_SP8_c.t1	XP_013587795.1, XP_013631588.1, XP_013605050.1
OG0006604	CP3_g13698_DN3_SP8_c.t1	XP_013633773.1, XP_013601986.1
OG0006605	CP3_g13729_DN3_SP8_c.t1	XP_013600081.1, XP_013633561.1
OG0006606	CP3_g13748_DN3_SP2_c.t1	XP_013635784.1
OG0006607	CP3_g13760_DN3_SP0_c.t1	XP_013603395.1, XP_013590978.1
OG0006609	CP3_g13805_DN3_SP8_c.t1	XP_013636629.1
OG0006610	CP3_g13833_DN3_SP0_c.t1	XP_013603269.1
OG0006611	CP3_g13859_DN3_SP8_c.t1	XP_013605310.1, XP_013592874.1
OG0006612	CP3_g13867_DN3_SP0_c.t1	XP_013590500.1, XP_013602319.1
OG0006613	CP3_g13991_DN1_SP0_c.t1	XP_013605052.1, XP_013636202.1
OG0006614	CP3_g14073_DN3_SP3_c.t1	XP_013592437.1
OG0006615	CP8_g53352_DN3_SP8_c.t1	XP_013615858.1, XP_013611313.1
OG0006616	CP8_g53344_DN3_SP3_c.t1	XP_013606485.1
OG0006617	CP8_g53341_DN3_SP0_c.t1	XP_013616650.1, XP_013608770.1
OG0006618	CP6_g7237_DN3_SP0_c.t1	XP_013597249.1, XP_013594351.1, XP_013602658.1
OG0006619	CP6_g8653_DN3_SP4_c.t1	XP_013630547.1
OG0006620	CP12_g30829_DN3_SP6_c.t1	XP_013617359.1
OG0006621	CP9_g28268_DN3_SP0_c.t1	XP_013590902.1, XP_013619496.1, XP_013590528.1
OG0006622	CP9_g28352_DN1_SP0_c.t1	XP_013616183.1, XP_013591459.1, XP_013590068.1
OG0006623	CP9_g28356_DN3_SP8_c.t1	XP_013616122.1
OG0006624	CP9_g28391_DN1_SP0_c.t1	XP_013589551.1, XP_013619602.1, XP_013591083.1
OG0006625	CP9_g28407_DN3_SP6_c.t1	XP_013619583.1, XP_013590572.1, XP_013590797.1
OG0006626	CP2_g48754_DN3_SP3_c.t1	XP_013594051.1, XP_013609195.1
OG0006627	CP10_g43701_DN3_SP6_c.t1	XP_013615564.1, XP_013596217.1, XP_013596295.1
OG0006628	CP1_g39402_DN3_SP8_c.t1	XP_013622854.1, XP_013593475.1
OG0006629	CP10_g43674_DN3_SP0_c.t1	XP_013593480.1, XP_013622856.1
OG0006630	CP10_g43618_DN3_SP0_c.t1	XP_013609963.1, XP_013626609.1
OG0006631	CP10_g43602_DN3_SP0_c.t1	XP_013606372.1, XP_013615456.1
OG0006632	CP13_g19632_DN3_SP0_c.t1	XP_013596441.1
OG0006633	CP10_g43582_DN3_SP8_c.t1	XP_013593589.1, XP_013606585.1
OG0006634	CP10_g42193_DN3_SP0_c.t1	XP_013587342.1, XP_013589673.1
OG0006635	CP10_g43569_DN2_SP8_c.t1	XP_013604301.1, XP_013615141.1, XP_013609644.1
OG0006636	CP10_g43568_DN3_SP3_c.t1	XP_013604300.1, XP_013615142.1
OG0006637	CP10_g43545_DN3_SP0_c.t1	XP_013599949.1, XP_013608947.1
OG0006640	CP4_g24118_DN3_SP0_c.t1	XP_013633715.1, XP_013631094.1
OG0006641	CP4_g24695_DN3_SP1_c.t1	XP_013623973.1, XP_013633932.1, XP_013634612.1
OG0006642	CP4_g24699_DN3_SP1_c.t1	XP_013633919.1, XP_013626148.1
OG0006643	CP4_g24707_DN3_SP8_c.t1	XP_013633753.1, XP_013633782.1
OG0006644	CP4_g24718_DN3_SP8_c.t1	XP_013629120.1, XP_013636865.1
OG0006645	CP4_g24742_DN3_SP8_c.t1	XP_013623700.1, XP_013633688.1
OG0006646	CP4_g24748_DN3_SP0_c.t1	XP_013631286.1, XP_013622183.1
OG0006647	CP4_g24764_DN3_SP5_c.t1	XP_013634095.1, XP_013625334.1
OG0006648	CP1_g37042_DN3_SP5_c.t1	XP_013600447.1
OG0006649	CP4_g24858_DN3_SP8_c.t1	XP_013631934.1, XP_013630090.1, XP_013637537.1
OG0006650	CP4_g24866_DN3_SP2_c.t1	XP_013631211.1, XP_013625087.1
OG0006651	CP4_g24876_DN3_SP6_c.t1	XP_013625082.1, XP_013637529.1, XP_013631647.1
OG0006652	CP4_g24890_DN3_SP8_c.t1	XP_013629726.1
OG0006653	CP4_g24892_DN3_SP0_c.t1	XP_013636638.1
OG0006654	CP4_g24900_DN3_SP8_c.t1	XP_013637128.1, XP_013637438.1
OG0006655	CP4_g24903_DN3_SP3_c.t1	XP_013629944.1, XP_013634822.1
OG0006656	CP13_g19185_DN3_SP0_c.t1	XP_013593649.1, XP_013612962.1
OG0006657	CP4_g24913_DN3_SP8_c.t1	XP_013636734.1, XP_013637514.1, XP_013622060.1
OG0006658	CP4_g24924_DN3_SP8_c.t1	XP_013632309.1, XP_013636387.1
OG0006659	CP4_g24931_DN3_SP1_c.t1	XP_013632233.1, XP_013623553.1
OG0006660	CP4_g24980_DN3_SP4_c.t1	XP_013607180.1, XP_013634248.1
OG0006661	CP4_g24991_DN3_SP6_c.t1	XP_013634698.1, XP_013634050.1
OG0006662	CP4_g25000_DN2_SP0_c.t1	XP_013622926.1, XP_013634500.1
OG0006663	CP4_g25053_DN3_SP3_c.t1	XP_013634786.1, XP_013626334.1, XP_013634283.1
OG0006664	CP19_g18450_DN3_SP2_c.t1	XP_013625848.1
OG0006665	CP11_g31862_DN2_SP0_c.t1	XP_013629639.1, XP_013621162.1, XP_013612523.1
OG0006666	CP20_g4391_DN3_SP8_c.t1	XP_013611906.1
OG0006667	CP20_g4390_DN3_SP8_c.t1	XP_013612501.1, XP_013606454.1
OG0006668	CP8_g54416_DN3_SP5_c.t1	XP_013606054.1, XP_013630358.1
OG0006669	CP16_g54753_DN3_SP8_c.t1, CP6_g8277_DN3_SP0_c.t1	XP_013600186.1
OG0006670	CP16_g54760_DN3_SP8_c.t1	XP_013599694.1, XP_013630717.1
OG0006671	CP16_g54786_DN3_SP0_c.t1	XP_013633893.1, XP_013600666.1
OG0006672	CP16_g54816_DN3_SP4_c.t1	XP_013631354.1
OG0006673	CP16_g54827_DN3_SP0_c.t1	XP_013635554.1
OG0006674	CP16_g54845_DN3_SP0_c.t1	XP_013635342.1, XP_013604016.1
OG0006676	CP18_g12478_DN3_SP8_c.t1	XP_013604286.1, XP_013636649.1
OG0006677	CP16_g55178_DN3_SP8_c.t1	XP_013629506.1
OG0006678	CP19_g18002_DN3_SP7_c.t1	XP_013635834.1
OG0006679	CP19_g18188_DN3_SP8_c.t1	XP_013599007.1, XP_013618315.1
OG0006680	CP7_g44463_DN3_SP2_c.t1	XP_013600526.1, XP_013588719.1
OG0006681	CP7_g44500_DN1_SP0_c.t1	XP_013591477.1
OG0006682	CP7_g44504_DN3_SP2_c.t1	XP_013592553.1
OG0006683	CP20_g4079_DN3_SP0_c.t1	XP_013630814.1, XP_013606417.1
OG0006684	CP20_g4142_DN3_SP7_c.t1	XP_013626799.1, XP_013612518.1
OG0006685	CP1_g38162_DN3_SP4_c.t1	XP_013638010.1, XP_013604041.1
OG0006686	CP20_g4325_DN3_SP8_c.t1	XP_013630142.1, XP_013611963.1
OG0006687	CP20_g4326_DN3_SP7_c.t1	XP_013630140.1, XP_013611961.1
OG0006688	CP2_g48530_DN3_SP8_c.t1	XP_013608677.1, XP_013616080.1, XP_013597897.1
OG0006689	CP2_g48580_DN3_SP2_c.t1	XP_013598187.1, XP_013613179.1, XP_013619608.1
OG0006690	CP19_g18209_DN3_SP7_c.t1	XP_013584643.1, XP_013602552.1, XP_013595957.1
OG0006691	CP2_g48595_DN3_SP6_c.t1	XP_013618207.1, XP_013608823.1, XP_013594985.1
OG0006692	CP2_g48599_DN3_SP5_c.t1	XP_013616688.1, XP_013606725.1
OG0006693	CP2_g48612_DN3_SP5_c.t1	XP_013612938.1, XP_013593104.1
OG0006694	CP2_g48623_DN3_SP0_c.t1	XP_013610577.1, XP_013599011.1
OG0006695	CP10_g43531_DN3_SP0_c.t1	XP_013596963.1
OG0006696	CP12_g29870_DN3_SP8_c.t1	XP_013606386.1, XP_013593709.1, XP_013600548.1
OG0006697	CP12_g29858_DN3_SP0_c.t1	XP_013595966.1, XP_013608868.1
OG0006698	CP12_g29857_DN3_SP8_c.t1	XP_013608607.1, XP_013593105.1
OG0006699	CP5_g1814_DN3_SP0_c.t1	XP_013587841.1
OG0006700	CP4_g24051_DN3_SP1_c.t1	XP_013633906.1, XP_013631726.1
OG0006701	CP4_g24058_DN3_SP0_c.t1	XP_013631794.1, XP_013626099.1, XP_013636782.1
OG0006702	CP4_g24059_DN1_SP5_c.t1	XP_013631610.1, XP_013621963.1, XP_013633551.1
OG0006703	CP4_g24082_DN3_SP0_c.t1	XP_013637136.1, XP_013626447.1
OG0006704	CP4_g24093_DN2_SP0_c.t1	XP_013627004.1
OG0006705	CP4_g24101_DN3_SP1_c.t1	XP_013625395.1, XP_013614730.1
OG0006706	CP4_g24123_DN3_SP2_c.t1	XP_013633593.1, XP_013631890.1
OG0006707	CP4_g24142_DN3_SP8_c.t1	XP_013636404.1, XP_013635227.1
OG0006708	CP4_g24156_DN3_SP4_c.t1	XP_013632041.1, XP_013628909.1
OG0006709	CP4_g24158_DN3_SP4_c.t1	XP_013622463.1, XP_013596105.1, XP_013631253.1
OG0006710	CP4_g24187_DN3_SP0_c.t1	XP_013634379.1
OG0006712	CP4_g24224_DN3_SP1_c.t1	XP_013621967.1, XP_013632158.1
OG0006713	CP4_g24232_DN3_SP8_c.t1	XP_013637574.1, XP_013637218.1
OG0006716	CP4_g24296_DN1_SP0_c.t1	XP_013627944.1, XP_013635433.1, XP_013635567.1, XP_013635381.1
OG0006717	CP4_g24331_DN3_SP3_c.t1	XP_013628876.1, XP_013631534.1
OG0006718	CP4_g24357_DN3_SP8_c.t1	XP_013636821.1, XP_013629970.1
OG0006719	CP4_g24359_DN3_SP1_c.t1	XP_013636590.1, XP_013637104.1, XP_013628496.1
OG0006720	CP4_g24364_DN3_SP5_c.t1	XP_013628501.1
OG0006722	CP4_g24396_DN3_SP4_c.t1	XP_013634241.1, XP_013633605.1, XP_013622191.1
OG0006723	CP4_g24414_DN2_SP8_c.t1, CP14_g23163_DN2_SP0_c.t1	XP_013631313.1
OG0006724	CP4_g24445_DN3_SP4_c.t1	XP_013632120.1
OG0006725	CP4_g24477_DN3_SP8_c.t1	XP_013631156.1, XP_013630259.1
OG0006726	CP4_g24487_DN3_SP4_c.t1	XP_013634765.1
OG0006727	CP4_g24497_DN3_SP5_c.t1	XP_013632174.1, XP_013633734.1
OG0006729	CP4_g24577_DN3_SP5_c.t1	XP_013637379.1, XP_013629510.1
OG0006730	CP4_g24589_DN3_SP7_c.t1	XP_013634228.1, XP_013622285.1, XP_013634086.1
OG0006731	CP4_g24592_DN3_SP1_c.t1	XP_013634674.1, XP_013623211.1
OG0006732	CP13_g19786_DN3_SP5_c.t1	XP_013594262.1, XP_013606569.1, XP_013618226.1
OG0006733	CP5_g680_DN3_SP5_c.t1	XP_013628818.1, XP_013617739.1
OG0006734	CP10_g42189_DN3_SP8_c.t1	XP_013585999.1, XP_013628531.1
OG0006735	CP8_g53414_DN3_SP8_c.t1	XP_013612054.1, XP_013620914.1
OG0006736	CP10_g42232_DN3_SP8_c.t1	XP_013628902.1, XP_013634627.1
OG0006737	CP10_g42260_DN2_SP0_c.t1	XP_013633294.1, XP_013630062.1
OG0006738	CP10_g42277_DN3_SP8_c.t1	XP_013622559.1, XP_013584977.1
OG0006739	CP10_g42279_DN3_SP8_c.t1	XP_013584985.1, XP_013626422.1
OG0006741	CP10_g42333_DN3_SP8_c.t1	XP_013630743.1, XP_013586899.1
OG0006742	CP10_g42353_DN2_SP0_c.t1	XP_013637778.1, XP_013625244.1
OG0006743	CP10_g42369_DN3_SP8_c.t1	XP_013586547.1, XP_013637947.1, XP_013630487.1
OG0006744	CP10_g42376_DN3_SP8_c.t1	XP_013612246.1, XP_013622859.1
OG0006745	CP10_g42430_DN3_SP1_c.t1	XP_013622086.1, XP_013587401.1
OG0006746	CP10_g42521_DN3_SP0_c.t1	XP_013588533.1, XP_013583696.1
OG0006747	CP10_g42523_DN3_SP3_c.t1	XP_013584377.1, XP_013586202.1
OG0006748	CP10_g42540_DN3_SP8_c.t1	XP_013584404.1, XP_013608639.1
OG0006749	CP10_g42544_DN3_SP6_c.t1	XP_013638598.1, XP_013630781.1
OG0006750	CP7_g45183_DN3_SP0_c.t1	XP_013595328.1, XP_013637735.1, XP_013623142.1
OG0006751	CP10_g42601_DN3_SP0_c.t1	XP_013584710.1
OG0006752	CP10_g42602_DN3_SP2_c.t1	XP_013583351.1, XP_013638755.1
OG0006753	CP10_g42686_DN1_SP0_c.t1	XP_013622977.1, XP_013583711.1
OG0006755	CP10_g42732_DN3_SP0_c.t1	XP_013593503.1, XP_013627539.1
OG0006756	CP10_g42740_DN3_SP6_c.t1	XP_013622282.1
OG0006757	CP2_g48773_DN3_SP0_c.t1, CP10_g42741_DN3_SP8_c.t1	XP_013629858.1
OG0006758	CP10_g42746_DN3_SP3_c.t1	XP_013583586.1
OG0006759	CP10_g42749_DN3_SP0_c.t1	XP_013585387.1, XP_013624148.1, XP_013623017.1
OG0006760	CP10_g42758_DN2_SP2_c.t1	XP_013583897.1, XP_013626406.1
OG0006761	CP10_g42772_DN3_SP0_c.t1	XP_013587655.1
OG0006762	CP10_g42786_DN3_SP8_c.t1	XP_013639383.1, XP_013584589.1
OG0006763	CP10_g42790_DN3_SP0_c.t1	XP_013618780.1, XP_013587146.1
OG0006764	CP10_g42791_DN3_SP7_c.t1	XP_013587147.1, XP_013628957.1, XP_013619033.1
OG0006765	CP2_g49223_DN3_SP1_c.t1	XP_013617186.1
OG0006765	CP10_g42844_DN3_SP3_c.t1	XP_013629912.1
OG0006766	CP10_g42865_DN3_SP3_c.t1	XP_013615519.1, XP_013617701.1
OG0006767	CP10_g42883_DN3_SP2_c.t1	XP_013587363.1, XP_013625744.1
OG0006768	CP10_g42875_DN3_SP6_c.t1	XP_013634920.1, XP_013586118.1
OG0006769	CP10_g42894_DN3_SP0_c.t1	XP_013594322.1, XP_013627627.1
OG0006770	CP10_g42968_DN1_SP0_c.t1	XP_013583548.1, XP_013625871.1
OG0006771	CP10_g43103_DN3_SP0_c.t1	XP_013585870.1, XP_013616281.1
OG0006772	CP10_g43058_DN3_SP4_c.t1	XP_013583911.1, XP_013637291.1
OG0006773	CP10_g43070_DN3_SP0_c.t1	XP_013587545.1, XP_013587237.1
OG0006774	CP10_g43071_DN3_SP8_c.t1	XP_013587544.1
OG0006775	CP10_g43100_DN3_SP5_c.t1	XP_013617403.1, XP_013587090.1
OG0006776	CP10_g43122_DN3_SP0_c.t1	XP_013585715.1, XP_013586544.1, XP_013628152.1
OG0006777	CP10_g43123_DN3_SP3_c.t1	XP_013628144.1
OG0006778	CP10_g43126_DN3_SP0_c.t1	XP_013594801.1, XP_013585712.1
OG0006779	CP10_g43134_DN3_SP0_c.t1	XP_013626950.1, XP_013639028.1
OG0006780	CP10_g43136_DN3_SP8_c.t1	XP_013637659.1, XP_013625392.1
OG0006782	CP10_g43205_DN3_SP0_c.t1, CP10_g43206_DN2_SP7_c.t1	XP_013583996.1
OG0006783	CP10_g43225_DN3_SP8_c.t1	XP_013586038.1, XP_013617148.1
OG0006784	CP10_g43231_DN3_SP6_c.t1	XP_013585190.1
OG0006785	CP10_g43247_DN3_SP6_c.t1	XP_013627414.1, XP_013611181.1, XP_013585182.1
OG0006786	CP10_g43257_DN3_SP8_c.t1	XP_013628244.1, XP_013638803.1
OG0006787	CP4_g25625_DN3_SP6_c.t1	XP_013631334.1
OG0006788	CP10_g43328_DN3_SP8_c.t1	XP_013587246.1, XP_013610829.1, XP_013627973.1
OG0006789	CP10_g43333_DN3_SP8_c.t1	XP_013620690.1, XP_013638908.1
OG0006790	CP10_g43359_DN3_SP8_c.t1	XP_013637862.1, XP_013621951.1
OG0006792	CP10_g43385_DN3_SP0_c.t1	XP_013625309.1, XP_013585112.1
OG0006793	CP10_g43388_DN3_SP2_c.t1	XP_013610606.1, XP_013625313.1
OG0006794	CP10_g43421_DN3_SP0_c.t1	XP_013587670.1, XP_013623026.1
OG0006796	CP10_g43445_DN3_SP6_c.t1	XP_013583975.1, XP_013583372.1
OG0006797	CP10_g43459_DN3_SP0_c.t1	XP_013610979.1, XP_013628450.1
OG0006798	CP10_g43486_DN3_SP7_c.t1	XP_013586661.1, XP_013636589.1
OG0006799	CP12_g29874_DN3_SP8_c.t1	XP_013585035.1
OG0006800	CP12_g29889_DN3_SP0_c.t1	XP_013637924.1, XP_013592115.1
OG0006801	CP12_g29929_DN3_SP7_c.t1	XP_013628682.1, XP_013587373.1
OG0006802	CP12_g29934_DN3_SP8_c.t1	XP_013629188.1, XP_013609945.1
OG0006803	CP12_g29973_DN3_SP8_c.t1	XP_013586917.1
OG0006804	CP12_g29978_DN3_SP8_c.t1	XP_013609686.1, XP_013587106.1
OG0006805	CP1_g36657_DN3_SP0_c.t1	XP_013604526.1, XP_013585845.1
OG0006806	CP12_g30051_DN3_SP0_c.t1	XP_013620062.1, XP_013638302.1
OG0006807	CP12_g30060_DN3_SP8_c.t1	XP_013609422.1, XP_013586853.1
OG0006808	CP12_g30081_DN3_SP8_c.t1	XP_013613835.1
OG0006809	CP12_g30090_DN3_SP0_c.t1	XP_013627419.1, XP_013584603.1
OG0006810	CP2_g50502_DN3_SP0_c.t1	XP_013598195.1, XP_013620603.1
OG0006811	CP12_g30094_DN3_SP8_c.t1	XP_013584738.1, XP_013588061.1, XP_013626516.1
OG0006812	CP12_g30095_DN3_SP5_c.t1	XP_013638783.1, XP_013609341.1, XP_013609264.1
OG0006813	CP12_g30110_DN3_SP8_c.t1	XP_013584400.1, XP_013587335.1
OG0006814	CP12_g30121_DN3_SP3_c.t1	XP_013616476.1, XP_013638565.1
OG0006815	CP12_g30151_DN3_SP8_c.t1	XP_013583977.1, XP_013583266.1, XP_013635879.1
OG0006816	CP12_g30156_DN3_SP7_c.t1	XP_013636015.1
OG0006817	CP12_g30176_DN3_SP6_c.t1	XP_013628782.1, XP_013589211.1, XP_013614989.1
OG0006818	CP12_g30184_DN3_SP8_c.t1	XP_013608634.1
OG0006819	CP12_g30214_DN3_SP1_c.t1	XP_013602074.1, XP_013638707.1
OG0006820	CP12_g30228_DN3_SP8_c.t1	XP_013637928.1, XP_013630446.1
OG0006821	CP7_g45869_DN3_SP1_c.t1	XP_013605387.1, XP_013587096.1
OG0006822	CP12_g30343_DN3_SP6_c.t1	XP_013614427.1, XP_013611277.1
OG0006823	CP12_g30347_DN3_SP7_c.t1	XP_013623391.1, XP_013638438.1
OG0006824	CP12_g30386_DN3_SP0_c.t1	XP_013632589.1
OG0006825	CP12_g30412_DN3_SP3_c.t1	XP_013629828.1
OG0006826	CP12_g30415_DN2_SP3_c.t1	XP_013637836.1
OG0006827	CP12_g30416_DN3_SP8_c.t1	XP_013586675.1, XP_013622066.1
OG0006828	CP12_g30437_DN3_SP0_c.t1	XP_013587234.1, XP_013608124.1
OG0006829	CP12_g30447_DN3_SP4_c.t1	XP_013587298.1
OG0006830	CP12_g30459_DN3_SP3_c.t1	XP_013607949.1, XP_013638861.1
OG0006831	CP12_g30469_DN3_SP8_c.t1	XP_013607942.1, XP_013638229.1
OG0006832	CP1_g37268_DN3_SP7_c.t1	XP_013600924.1, XP_013637914.1
OG0006833	CP5_g1636_DN3_SP7_c.t1	XP_013631168.1, XP_013588046.1
OG0006834	CP5_g1799_DN3_SP8_c.t1	XP_013635066.1, XP_013634999.1
OG0006835	CP2_g48832_DN3_SP8_c.t1	XP_013594375.1, XP_013597667.1, XP_013609577.1
OG0006836	CP2_g48837_DN3_SP8_c.t1	XP_013611946.1, XP_013597775.1, XP_013601654.1, XP_013620891.1
OG0006837	CP12_g30752_DN3_SP2_c.t1	XP_013598769.1, XP_013606721.1
OG0006840	CP12_g30517_DN3_SP0_c.t1	XP_013584095.1, XP_013583854.1
OG0006841	CP5_g1010_DN3_SP3_c.t1	XP_013626237.1, XP_013597452.1, XP_013638191.1
OG0006842	CP5_g1013_DN3_SP3_c.t1	XP_013597451.1, XP_013586346.1
OG0006843	CP31_g46763_DN3_SP1_c.t1	XP_013589940.1, XP_013620345.1
OG0006844	CP36_g50964_DN2_SP0_c.t1	XP_013588270.1, XP_013614528.1
OG0006845	CP8_g54469_DN3_SP8_c.t1	XP_013622669.1, XP_013612870.1
OG0006846	CP8_g54472_DN3_SP4_c.t1	XP_013630003.1, XP_013612526.1
OG0006847	CP8_g54493_DN3_SP7_c.t1	XP_013616842.1, XP_013605988.1
OG0006848	CP8_g54507_DN3_SP8_c.t1	XP_013625819.1, XP_013616847.1, XP_013609062.1
OG0006849	CP2_g48698_DN3_SP8_c.t1	XP_013606650.1
OG0006849	CP59_g6677_DN3_SP0_c.t1	XP_013620590.1
OG0006850	CP2_g48665_DN3_SP8_c.t1	XP_013597857.1, XP_013615999.1
OG0006851	CP2_g48791_DN3_SP8_c.t1	XP_013598268.1, XP_013612670.1, XP_013621089.1
OG0006852	CP3_g14108_DN3_SP0_c.t1	XP_013593998.1, XP_013637314.1
OG0006853	CP3_g14140_DN3_SP1_c.t1	XP_013603710.1
OG0006854	CP3_g14149_DN3_SP5_c.t1	XP_013605560.1, XP_013632026.1
OG0006855	CP3_g14158_DN3_SP2_c.t1	XP_013600832.1, XP_013633786.1
OG0006856	CP3_g14161_DN3_SP8_c.t1	XP_013636098.1, XP_013602936.1
OG0006857	CP3_g14163_DN3_SP5_c.t1	XP_013598320.1, XP_013614178.1, XP_013599560.1
OG0006858	CP3_g14221_DN3_SP8_c.t1	XP_013602299.1, XP_013592085.1
OG0006859	CP3_g14226_DN3_SP0_c.t1	XP_013599861.1, XP_013599221.1, XP_013618003.1
OG0006860	CP3_g14237_DN3_SP8_c.t1	XP_013604422.1
OG0006861	CP3_g14239_DN3_SP8_c.t1	XP_013595330.1, XP_013603216.1, XP_013617889.1
OG0006862	CP1_g36448_DN3_SP0_c.t1	XP_013584685.1, XP_013627208.1
OG0006863	CP1_g36449_DN3_SP0_c.t1	XP_013586791.1
OG0006864	CP1_g36469_DN3_SP0_c.t1	XP_013600183.1, XP_013638107.1
OG0006865	CP1_g36501_DN3_SP6_c.t1	XP_013638062.1, XP_013602107.1
OG0006866	CP1_g36527_DN3_SP3_c.t1	XP_013638398.1
OG0006867	CP1_g36819_DN3_SP8_c.t1	XP_013602195.1, XP_013625766.1, XP_013632394.1
OG0006868	CP1_g36777_DN2_SP0_c.t1	XP_013584788.1, XP_013602889.1
OG0006869	CP1_g36772_DN3_SP7_c.t1	XP_013600962.1, XP_013603061.1
OG0006870	CP1_g36763_DN3_SP8_c.t1	XP_013584635.1, XP_013603236.1, XP_013600929.1
OG0006871	CP1_g36692_DN3_SP0_c.t1	XP_013603097.1, XP_013584177.1
OG0006872	CP1_g36651_DN3_SP3_c.t1	XP_013600976.1, XP_013587165.1
OG0006873	CP10_g44047_DN2_SP0_c.t1	XP_013629832.1
OG0006873	CP10_g44043_DN3_SP0_c.t1	XP_013596611.1
OG0006874	CP1_g36617_DN3_SP1_c.t1	XP_013602348.1, XP_013583980.1
OG0006875	CP1_g36609_DN3_SP0_c.t1	XP_013639098.1
OG0006876	CP1_g36599_DN3_SP7_c.t1	XP_013638521.1
OG0006877	CP3_g14934_DN2_SP0_c.t1	XP_013613815.1, XP_013629952.1
OG0006878	CP1_g36583_DN3_SP0_c.t1	XP_013605323.1, XP_013590787.1
OG0006879	CP1_g36565_DN3_SP0_c.t1	XP_013586837.1, XP_013605558.1
OG0006880	CP1_g36549_DN3_SP8_c.t1	XP_013583672.1, XP_013600777.1
OG0006882	CP1_g36898_DN3_SP8_c.t1	XP_013602452.1, XP_013584065.1
OG0006883	CP1_g36900_DN3_SP2_c.t1	XP_013605894.1, XP_013584037.1
OG0006884	CP1_g36934_DN3_SP5_c.t1	XP_013604652.1, XP_013585925.1
OG0006885	CP1_g36942_DN3_SP5_c.t1	XP_013585787.1, XP_013602213.1
OG0006886	CP1_g36971_DN3_SP0_c.t1	XP_013583537.1, XP_013602657.1
OG0006887	CP1_g36981_DN3_SP8_c.t1	XP_013586185.1, XP_013604592.1
OG0006888	CP1_g36983_DN3_SP0_c.t1	XP_013603268.1, XP_013603019.1, XP_013584752.1
OG0006889	CP19_g18213_DN3_SP2_c.t1	XP_013603037.1, XP_013599458.1
OG0006890	CP13_g20137_DN3_SP0_c.t1, CP1_g37088_DN3_SP2_c.t1	XP_013615681.1, XP_013584892.1, XP_013585211.1
OG0006891	CP1_g37102_DN3_SP6_c.t1	XP_013602042.1, XP_013600030.1
OG0006892	CP1_g37109_DN3_SP7_c.t1	XP_013587539.1, XP_013599634.1
OG0006893	CP4_g25800_DN2_SP0_c.t1	XP_013601993.1
OG0006893	CP1_g37118_DN3_SP2_c.t1	XP_013586962.1
OG0006894	CP1_g37129_DN3_SP6_c.t1	XP_013586152.1, XP_013600329.1
OG0006895	CP1_g37162_DN2_SP0_c.t1	XP_013605036.1, XP_013585596.1
OG0006896	CP1_g37171_DN3_SP0_c.t1	XP_013605061.1, XP_013600281.1
OG0006897	CP1_g37177_DN3_SP2_c.t1	XP_013604826.1
OG0006898	CP1_g37192_DN3_SP0_c.t1	XP_013638317.1, XP_013603371.1
OG0006899	CP1_g37210_DN1_SP0_c.t1	XP_013604206.1, XP_013585593.1
OG0006900	CP1_g37255_DN3_SP5_c.t1	XP_013585675.1, XP_013602369.1
OG0006901	CP1_g37283_DN3_SP8_c.t1	XP_013637826.1, XP_013601858.1
OG0006902	CP1_g37299_DN3_SP0_c.t1	XP_013583758.1
OG0006903	CP1_g37332_DN3_SP6_c.t1	XP_013585673.1
OG0006903	CP2_g49378_DN3_SP3_c.t1	XP_013613190.1
OG0006904	CP1_g37341_DN3_SP7_c.t1	XP_013600366.1, XP_013638094.1
OG0006905	CP1_g37376_DN3_SP0_c.t1	XP_013603381.1, XP_013585039.1
OG0006906	CP1_g37400_DN3_SP7_c.t1	XP_013604045.1, XP_013585167.1
OG0006907	CP1_g37412_DN3_SP5_c.t1	XP_013583501.1
OG0006908	CP1_g37415_DN3_SP8_c.t1	XP_013600778.1, XP_013601930.1
OG0006909	CP1_g37417_DN3_SP0_c.t1	XP_013583512.1
OG0006910	CP1_g37421_DN3_SP8_c.t1	XP_013601928.1, XP_013583500.1
OG0006912	CP1_g37458_DN3_SP0_c.t1	XP_013601451.1, XP_013602661.1, XP_013600349.1
OG0006913	CP1_g37462_DN2_SP0_c.t1	XP_013604106.1, XP_013585395.1
OG0006914	CP1_g37475_DN3_SP0_c.t1	XP_013605104.1
OG0006915	CP1_g37477_DN3_SP0_c.t1	XP_013599967.1, XP_013603819.1
OG0006916	CP1_g37519_DN3_SP8_c.t1	XP_013600105.1, XP_013604386.1
OG0006917	CP1_g37528_DN3_SP8_c.t1	XP_013602769.1, XP_013584293.1
OG0006918	CP1_g37542_DN3_SP8_c.t1	XP_013599933.1, XP_013583874.1
OG0006919	CP8_g54661_DN3_SP5_c.t1	XP_013606689.1
OG0006920	CP1_g37564_DN3_SP0_c.t1	XP_013603319.1
OG0006921	CP1_g37597_DN3_SP8_c.t1	XP_013601054.1, XP_013602950.1
OG0006922	CP1_g37603_DN3_SP0_c.t1	XP_013601051.1, XP_013583602.1, XP_013585765.1
OG0006923	CP1_g37675_DN3_SP5_c.t1	XP_013639051.1, XP_013602674.1
