HOG	OG	Gene Tree Parent Clade	Aethionema_saxatile	Alyssum_gmelinii	Arabidopsis_arenosa	Arabidopsis_lyrata_NCBI	Arabidopsis_lyrata_Rawat	Arabidopsis_thaliana	Arabis_alpina	Brassica_napus	Brassica_oleracea	Brassica_rapa	Camelina_sativa	Capsella_rubella	Cardamine_amara	Cardamine_glauca	Cardamine_hirsuta	Cochlearia_excelsa	Conringia_planisiliqua	Erysimum_linariifolium	Euclidium_syriacum	Eutrema_salsugineum	Noccaea_praecox	Odontarrhena_muralis	Raphanus_sativus
N12.HOG0009869	OG0005129	n0		Ag005G444690																				Om002G068610	
N12.HOG0009870	OG0005130	n24		Ag005G443880, Ag005G442670																				Om002G069100	
N12.HOG0009871	OG0005131	n0		Ag005G442280, Ag005G443570																				Om002G069250	
N12.HOG0009872	OG0005132	n4		Ag005G441380																				Om002G069600	
N12.HOG0009873	OG0005133	n0		Ag005G442030																				Om002G069320	
N12.HOG0009874	OG0005134	n3		Ag005G443500, Ag005G442180																					
N12.HOG0009875	OG0005134	n15																						Om002G069280	
N12.HOG0009876	OG0005135	n34		Ag001G034170																				Om003G101740	
N12.HOG0009877	OG0005136	n0		Ag005G437130																				Om002G071200	
N12.HOG0009878	OG0005137	n0		Ag005G431500																				Om002G073180	
N12.HOG0009879	OG0005138	n0		Ag005G431330																				Om002G073270	
N12.HOG0009880	OG0005139	n1																						Om002G080400	
N12.HOG0009881	OG0005140	n0		Ag005G410400																				Om002G085960	
N12.HOG0009882	OG0005141	n0		Ag005G408440																				Om002G086600	
N12.HOG0009883	OG0005142	n0		Ag003G252210, Ag007G616210, Ag005G408320, Ag003G252250																				Om002G086610	
N12.HOG0009884	OG0005143	n0		Ag005G408050																				Om002G086740	
N12.HOG0009885	OG0005144	n0		Ag005G403080																				Om002G088050	
N12.HOG0009886	OG0005145	n0		Ag001G001060																				Om003G089940	
N12.HOG0009887	OG0005146	n18		Ag005G469150																				Om002G057690	
N12.HOG0009888	OG0005147	n4		Ag001G008890, Ag001G008870																					
N12.HOG0009889	OG0005147	n6		Ag001G008850, Ag001G008880																				Om003G094670	
N12.HOG0009890	OG0005148	n0		Ag001G011360																				Om003G096000	
N12.HOG0009891	OG0005149	n15		Ag001G022630																				Om003G098800, Om003G098780	
N12.HOG0009892	OG0005149	n17		Ag001G022660																				Om003G098790	
N12.HOG0009893	OG0005150	n0		Ag001G065000																				Om006G256620	
N12.HOG0009894	OG0005151	n6		Ag001G068670																				Om006G255940	
N12.HOG0009895	OG0005152	n10																						Om006G255480	
N12.HOG0009896	OG0005152	n20		Ag001G070550																					
N12.HOG0009897	OG0005153	n23		Ag001G074170																				Om006G253840	
N12.HOG0009898	OG0005154	n0		Ag001G074420																				Om006G253890	
N12.HOG0009899	OG0005155	n0		Ag001G065730																				Om006G256770	
N12.HOG0009900	OG0005156	n0		Ag001G076150																				Om006G252840	
N12.HOG0009901	OG0005157	n0		Ag001G076160																				Om006G252830	
N12.HOG0009902	OG0005158	n0		Ag001G076460																				Om006G252690	
N12.HOG0009903	OG0005159	n0		Ag001G080660																				Om006G250830	
N12.HOG0009904	OG0005160	n0		Ag001G080920																				Om006G250700	
N12.HOG0009905	OG0005161	n0		Ag001G081510																				Om003G119260	
N12.HOG0009906	OG0005162	n0		Ag001G085160																				Om003G120810	
N12.HOG0009907	OG0005163	n27		Ag001G091170																					
N12.HOG0009908	OG0005163	n31																						Om003G123880	
N12.HOG0009909	OG0005164	n4		Ag001G091200																				Om003G123920	
N12.HOG0009910	OG0005165	n2		Ag005G477510, Ag005G477560, Ag005G477590, Ag005G477530, Ag001G093910																				Om003G126080	
N12.HOG0009911	OG0005166	n0		Ag001G094890																				Om003G126710	
N12.HOG0009912	OG0005167	n0		Ag001G095060																				Om003G126760	
N12.HOG0009913	OG0005168	n0		Ag001G095110																				Om003G126800	
N12.HOG0009914	OG0005169	n1		Ag005G477960, Ag001G015870, Ag008G723410																				Om006G238390	
N12.HOG0009915	OG0005170	n0		Ag001G102020																				Om007G275700	
N12.HOG0009916	OG0005171	n0		Ag004G379470, Ag002G193530																				Om008G326810	
N12.HOG0009917	OG0005172	n0		Ag002G196420																					
N12.HOG0009918	OG0005173	n0		Ag003G253100																				Om001G021780	
N12.HOG0009919	OG0005174	n25		Ag004G314250																					
N12.HOG0009920	OG0005175	n0		Ag004G326270																				Om005G198090	
N12.HOG0009921	OG0005176	n0		Ag005G482010, Ag005G481990																				Om002G048720	
N12.HOG0009922	OG0005177	n2		Ag006G575370, Ag006G575350																					
N12.HOG0009923	OG0005177	n16																						Om001G001880	
N12.HOG0009924	OG0005178	n1		Ag007G655830																					
N12.HOG0009925	OG0005179	n0		Ag008G670920																				Om006G271000	
N12.HOG0009926	OG0005180	n2		Ag008G703930																				Om006G249310, Om006G249030, Om006G249010	
N12.HOG0009927	OG0005180	n24																						Om006G274120	
N12.HOG0009928	OG0005181	n0		Ag008G722410																				Om006G239090	
N12.HOG0009929	OG0005184	n0																						Om008G320150	
N12.HOG0009930	OG0005188	n16																						Om007G303870	
N12.HOG0009931	OG0005192	n0		Ag003G253610																				Om001G022120	
N12.HOG0009932	OG0005193	n0		Ag003G254750																				Om001G022900	
N12.HOG0009933	OG0005194	n0		Ag003G255910																				Om001G023630	
N12.HOG0009934	OG0005195	n0		Ag003G256080																				Om001G023680	
N12.HOG0009935	OG0005196	n0		Ag003G258520																				Om001G024730	
N12.HOG0009936	OG0005197	n0		Ag005G410790																				Om007G314580, Om002G085680, Om006G261260	
N12.HOG0009937	OG0005198	n4		Ag005G406040																				Om002G087170	
N12.HOG0009938	OG0005198	n5		Ag003G258690																				Om001G024830	
N12.HOG0009939	OG0005199	n1		Ag003G259150																				Om001G025080	
N12.HOG0009940	OG0005200	n0		Ag003G260150																				Om001G025340, Om005G209730	
N12.HOG0009941	OG0005201	n0		Ag003G261290																				Om001G025730	
N12.HOG0009942	OG0005202	n0		Ag003G261360																				Om001G025750, Om002G047520	
N12.HOG0009943	OG0005203	n16		Ag003G263100, Ag003G263940																				Om001G026520	
N12.HOG0009944	OG0005204	n0		Ag003G263860, Ag003G263140																				Om001G026610	
N12.HOG0009945	OG0005205	n0		Ag003G267080																				Om001G026990	
N12.HOG0009946	OG0005206	n0		Ag003G267360																				Om001G027070	
N12.HOG0009947	OG0005207	n34		Ag003G268350																					
N12.HOG0009948	OG0005208	n0		Ag004G349990, Ag004G317340																				Om005G192760	
N12.HOG0009949	OG0005209	n0		Ag002G134230, Ag007G626250, Ag006G513230, Ag006G519780, Ag003G277770																				Om004G145840, Om004G145920, Om001G030040	
N12.HOG0009950	OG0005210	n0		Ag003G278180																				Om001G029810	
N12.HOG0009951	OG0005211	n0		Ag003G280390																				Om001G032150	
N12.HOG0009952	OG0005212	n0		Ag003G281640																				Om001G032690	
N12.HOG0009953	OG0005213	n0		Ag003G281600																				Om001G032620	
N12.HOG0009954	OG0005214	n0		Ag003G283390																				Om001G033690	
N12.HOG0009955	OG0005215	n0		Ag007G578810																				Om007G292500	
N12.HOG0009956	OG0005216	n33		Ag007G578580																				Om007G277250	
N12.HOG0009957	OG0005217	n0		Ag001G101410																				Om007G276290	
N12.HOG0009958	OG0005218	n0		Ag004G367900																				Om022G374970, Om005G218660	
N12.HOG0009959	OG0005219	n1																						Om005G222200	
N12.HOG0009960	OG0005219	n16		Ag004G374510																				Om005G222210	
N12.HOG0009961	OG0005220	n17		Ag004G376970																				Om005G223320	
N12.HOG0009962	OG0005220	n24																						Om005G223330	
N12.HOG0009963	OG0005221	n5		Ag008G659050, Ag008G657850																				Om006G275110	
N12.HOG0009964	OG0005222	n3		Ag005G406170																				Om002G087140	
N12.HOG0009965	OG0005223	n0		Ag008G660200																				Om006G274930	
N12.HOG0009966	OG0005224	n3		Ag008G659830																				Om006G274840	
N12.HOG0009967	OG0005225	n0		Ag008G660560																				Om006G274650	
N12.HOG0009968	OG0005226	n1		Ag008G662190																				Om006G274040	
N12.HOG0009969	OG0005227	n2		Ag008G662360																				Om006G273960	
N12.HOG0009970	OG0005228	n0		Ag008G662760																				Om006G273730	
N12.HOG0009971	OG0005229	n6		Ag008G662770																				Om008G338670	
N12.HOG0009972	OG0005229	n31		Ag003G276840																				Om006G273720	
N12.HOG0009973	OG0005230	n0		Ag008G665940																				Om006G272630	
N12.HOG0009974	OG0005231	n29		Ag004G316740																				Om005G192340	
N12.HOG0009975	OG0005232	n0		Ag008G667860																				Om006G271860	
N12.HOG0009976	OG0005233	n0		Ag007G644260																				Om007G313360	
N12.HOG0009977	OG0005234	n6																						Om006G270880	
N12.HOG0009978	OG0005235	n0																						Om006G269560	
N12.HOG0009979	OG0005236	n0		Ag004G356450																				Om005G212660, Om007G303020	
N12.HOG0009980	OG0005237	n0		Ag004G382990																				Om005G225710	
N12.HOG0009981	OG0005238	n3		Ag004G381050																				Om005G225260	
N12.HOG0009982	OG0005240	n0		Ag002G188450																				Om008G328950	
N12.HOG0009983	OG0005241	n0																						Om002G053260	
N12.HOG0009984	OG0005242	n0		Ag005G472420																				Om002G055250	
N12.HOG0009985	OG0005243	n3		Ag005G471820																				Om002G055650	
N12.HOG0009986	OG0005244	n0		Ag004G331850																				Om005G201110	
N12.HOG0009987	OG0005245	n0		Ag008G685570																				Om003G114630	
N12.HOG0009988	OG0005246	n0		Ag008G685430																				Om003G114610	
N12.HOG0009989	OG0005247	n34		Ag004G306900																				Om005G185140	
N12.HOG0009990	OG0005248	n6		Ag008G696260																				Om003G117690	
N12.HOG0009991	OG0005249	n0		Ag001G092730																				Om003G124990	
N12.HOG0009992	OG0005250	n33		Ag008G696470, Ag006G552740																				Om003G117930	
N12.HOG0009993	OG0005251	n0		Ag008G704080																				Om006G248690	
N12.HOG0009994	OG0005252	n0		Ag008G705290																				Om006G248070	
N12.HOG0009995	OG0005253	n0		Ag007G584300																				Om007G287800	
N12.HOG0009996	OG0005254	n0		Ag007G611730																				Om004G161400	
N12.HOG0009997	OG0005255	n0		Ag007G610180																				Om004G162020	
N12.HOG0009998	OG0005256	n0		Ag007G609640																				Om004G162170	
N12.HOG0009999	OG0005257	n0		Ag007G609020																				Om004G162750	
N12.HOG0010000	OG0005258	n0		Ag007G608550																				Om004G162880	
N12.HOG0010001	OG0005259	n0		Ag007G608170, Ag005G489350, Ag001G091010, Ag001G091150, Ag001G091140																				Om004G163170	
N12.HOG0010002	OG0005260	n2		Ag008G721450																				Om006G239720	
N12.HOG0010003	OG0005260	n24		Ag007G605810																				Om004G164770	
N12.HOG0010004	OG0005261	n0		Ag007G605790																				Om004G164790	
N12.HOG0010005	OG0005262	n0		Ag007G603520																				Om004G166220	
N12.HOG0010006	OG0005263	n0		Ag007G601130																				Om004G167710	
N12.HOG0010007	OG0005264	n0		Ag007G600940																				Om004G167770	
N12.HOG0010008	OG0005265	n0		Ag007G600500																				Om004G168210	
N12.HOG0010009	OG0005266	n0		Ag006G507130																				Om004G169140	
N12.HOG0010010	OG0005267	n33		Ag006G576140																				Om001G001350	
N12.HOG0010011	OG0005268	n0		Ag006G575680																				Om001G001750	
N12.HOG0010012	OG0005269	n25		Ag006G559740																				Om001G005570	
N12.HOG0010013	OG0005270	n2		Ag006G553010																				Om001G008930	
N12.HOG0010014	OG0005271	n0		Ag006G541510																				Om001G011610	
N12.HOG0010015	OG0005272	n30		Ag004G370800																					
N12.HOG0010016	OG0005272	n32		Ag006G536910, Ag006G539430																				Om001G012600	
N12.HOG0010017	OG0005273	n3		Ag003G215140																				Om004G133960	
N12.HOG0010018	OG0005274	n0		Ag006G532290																				Om001G015420	
N12.HOG0010019	OG0005275	n0		Ag005G437580																				Om002G071020	
N12.HOG0010020	OG0005276	n0		Ag007G584050																				Om007G288050	
N12.HOG0010021	OG0005277	n0		Ag007G583580																				Om007G288490	
N12.HOG0010022	OG0005278	n0		Ag007G583480																				Om007G288580	
N12.HOG0010023	OG0005279	n0		Ag007G583240																				Om007G288710	
N12.HOG0010024	OG0005280	n0		Ag007G583230																				Om007G288720	
N12.HOG0010025	OG0005281	n0		Ag007G581950																				Om007G289910	
N12.HOG0010026	OG0005282	n0		Ag007G581780																				Om007G290090	
N12.HOG0010027	OG0005283	n0		Ag007G581060																				Om007G290510	
N12.HOG0010028	OG0005284	n0		Ag007G580810																				Om007G290840	
N12.HOG0010029	OG0005285	n0																						Om001G037960	
N12.HOG0010030	OG0005286	n2		Ag003G291290																				Om001G038270	
N12.HOG0010031	OG0005286	n16		Ag006G523720																				Om004G154460	
N12.HOG0010032	OG0005287	n8		Ag003G291590																				Om001G038420	
N12.HOG0010033	OG0005288	n0		Ag006G523050																				Om004G153970, Om004G153960	
N12.HOG0010034	OG0005289	n6		Ag003G293380																				Om001G039660	
N12.HOG0010035	OG0005290	n0		Ag003G295460																				Om001G040790	
N12.HOG0010036	OG0005291	n0		Ag001G098110																				Om003G128510	
N12.HOG0010037	OG0005292	n0		Ag008G684770																				Om003G114270	
N12.HOG0010038	OG0005293	n15																						Om008G339400	
N12.HOG0010039	OG0005293	n24		Ag006G551420																				Om008G339390	
N12.HOG0010040	OG0005294	n0		Ag002G162570																				Om008G339060	
N12.HOG0010041	OG0005295	n3		Ag003G224760																				Om004G137640	
N12.HOG0010042	OG0005296	n0		Ag002G147140																				Om002G059350, Om007G299280, Om004G152750, Om008G350220	
N12.HOG0010043	OG0005297	n0		Ag006G545680, Ag006G548960																				Om001G010410	
N12.HOG0010044	OG0005298	n0		Ag002G143020																				Om008G353030	
N12.HOG0010045	OG0005299	n0		Ag004G400530, Ag004G401330, Ag002G130190, Ag004G401340																				Om008G355530	
N12.HOG0010046	OG0005300	n9		Ag002G128520																				Om008G355760	
N12.HOG0010047	OG0005301	n3		Ag002G111630, Ag002G108120																				Om008G359510	
N12.HOG0010048	OG0005302	n0		Ag002G115280, Ag002G121090																				Om008G361930	
N12.HOG0010049	OG0005303	n0		Ag004G340420																				Om003G105450	
N12.HOG0010050	OG0005304	n33		Ag005G427580																				Om002G074930	
N12.HOG0010051	OG0005305	n9		Ag001G038900																				Om003G104070	
N12.HOG0010052	OG0005306	n0		Ag006G574920																				Om001G002260	
N12.HOG0010053	OG0005307	n0		Ag001G037540, Ag003G255290																				Om006G267910, Om003G103410, Om005G198360	
N12.HOG0010054	OG0005308	n0		Ag007G581510																				Om007G290310	
N12.HOG0010055	OG0005309	n0		Ag003G244920																				Om004G145970, Om001G013640	
N12.HOG0010056	OG0005310	n0		Ag002G201380																				Om008G322350	
N12.HOG0010057	OG0005311	n0		Ag002G201290																				Om008G322380	
N12.HOG0010058	OG0005312	n13		Ag002G201070																				Om008G322610	
N12.HOG0010059	OG0005312	n17		Ag002G201060, Ag002G201010																				Om008G322620	
N12.HOG0010060	OG0005313	n0		Ag002G198860																				Om008G323860	
N12.HOG0010061	OG0005314	n3		Ag002G197190																				Om007G312800, Om008G325110	
N12.HOG0010062	OG0005314	n22		Ag005G403780																					
N12.HOG0010063	OG0005315	n1		Ag001G090450																				Om003G123590	
N12.HOG0010064	OG0005315	n11		Ag002G196830																				Om008G325380	
N12.HOG0010065	OG0005316	n0		Ag002G196580																				Om008G325570	
N12.HOG0010066	OG0005317	n0		Ag002G194860																				Om008G326350	
N12.HOG0010067	OG0005318	n0		Ag002G192840																				Om008G327240	
N12.HOG0010068	OG0005319	n0		Ag002G192890																				Om008G327180	
N12.HOG0010069	OG0005320	n0		Ag002G192930																				Om008G327140	
N12.HOG0010070	OG0005321	n0		Ag002G192650																				Om008G327280	
N12.HOG0010071	OG0005322	n3		Ag006G491360, Ag004G368630																				Om004G176940	
N12.HOG0010072	OG0005323	n0		Ag006G492660																				Om004G176130	
N12.HOG0010073	OG0005324	n0		Ag006G493430, Ag006G493420																				Om004G175570	
