HOG	OG	Gene Tree Parent Clade	Aethionema_saxatile	Alyssum_gmelinii	Arabidopsis_arenosa	Arabidopsis_lyrata_NCBI	Arabidopsis_lyrata_Rawat	Arabidopsis_thaliana	Arabis_alpina	Brassica_napus	Brassica_oleracea	Brassica_rapa	Camelina_sativa	Capsella_rubella	Cardamine_amara	Cardamine_glauca	Cardamine_hirsuta	Cochlearia_excelsa	Conringia_planisiliqua	Erysimum_linariifolium	Euclidium_syriacum	Eutrema_salsugineum	Noccaea_praecox	Odontarrhena_muralis	Raphanus_sativus
N15.HOG0017104	OG0006694	n0								XP_013668031.2, XP_013667992.1, XP_013752219.1, XP_013728244.1	XP_013611223.1, XP_013622452.1	XP_009121838.2, XP_009131288.1							CP11_g32683_DN3_SP6_c.t1			XP_006399765.1			XP_018444580.1, XP_018444545.1, XP_018476839.1
N15.HOG0017105	OG0006695	n0								XP_013668020.1, XP_013720806.2, XP_013716135.2, XP_013752193.1	XP_013608967.1, XP_013625712.1	XP_033137902.1, XP_009131281.1							CP11_g32692_DN3_SP3_c.t1			XP_006399758.1			XP_018442694.1, XP_018442682.1, XP_018473410.1, XP_018473424.1
N15.HOG0017106	OG0006696	n0								XP_013666123.2, XP_013731649.2, XP_048602758.1, XP_013712410.2	XP_013610431.1, XP_013619001.1	XP_009122039.1, XP_009125291.1							CP11_g32867_DN2_SP8_c.t1			XP_024012375.1			XP_018444801.1, XP_018468595.1
N15.HOG0017107	OG0006697	n0								XP_013726515.2, XP_048598387.1, XP_013701925.1	XP_013629128.1, XP_013612838.1	XP_009131165.2, XP_009122047.1							CP11_g32878_DN3_SP5_c.t1			XP_006399547.1			XP_018467563.1, XP_018461047.1, XP_018445958.1
N15.HOG0017108	OG0006698	n0								XP_048603629.1, XP_013712370.1, XP_048602766.1, XP_013680285.1, XP_048607842.1	XP_013618729.1, XP_013625193.1	XP_009125322.1, XP_009131147.1							CP11_g32913_DN3_SP6_c.t1			XP_024011738.1			XP_018475890.1, XP_018475888.1
N15.HOG0017109	OG0006699	n2								XP_013653520.1, XP_048598406.1, XP_022554297.1, XP_022566736.1, XP_048627690.1	XP_013609078.1, XP_013626391.1	XP_009122088.1, XP_018512735.1							CP11_g32919_DN3_SP7_c.t1			XP_006399500.2			XP_018474715.1
N15.HOG0017110	OG0006700	n0								XP_013715557.2, XP_013722876.1, XP_048625230.1, XP_013726807.2, XP_013680300.1	XP_013606513.1, XP_013621919.1	XP_009122114.1, XP_009131127.1							CP11_g32947_DN3_SP8_c.t1			XP_024011813.1			XP_018445200.1, XP_018476928.1
N15.HOG0017111	OG0006701	n0								XP_013659214.2, XP_013647087.1, XP_013642913.1, XP_048616570.1, XP_013701025.2	XP_013611319.1, XP_013625867.1	XP_009150483.1, XP_009130441.1							CP2_g47890_DN3_SP8_c.t1			XP_006394196.1			XP_018459913.1, XP_018488740.1, XP_018456388.1
N15.HOG0017112	OG0006702	n2								XP_022549482.2, XP_022569883.2	XP_013611568.1	XP_009122504.1							CP11_g32999_DN3_SP7_c.t1			XP_024011519.1			XP_018444194.1, XP_018470727.1
N15.HOG0017113	OG0006702	n30																	CP2_g47910_DN3_SP2_c.t1						
N15.HOG0017114	OG0006703	n3																				XP_006399353.1			
N15.HOG0017115	OG0006703	n16								XP_013680340.1, XP_048625081.1, XP_048623104.1	XP_013629987.1	XP_009131078.1													XP_018474511.1
N15.HOG0017116	OG0006703	n26								XP_013715539.1	XP_013612086.1	XP_009122464.1							CP11_g33034_DN3_SP6_c.t1						XP_018446154.1
N15.HOG0017117	OG0006704	n0								XP_048602690.1, XP_013692801.2, XP_013680354.1, XP_022566585.2	XP_013625256.1	XP_009125728.1, XP_009131062.1							CP11_g33052_DN3_SP8_c.t1			XP_024011640.1			XP_018458059.1, XP_018473244.1
N15.HOG0017118	OG0006705	n8																				XP_006399318.1			
N15.HOG0017119	OG0006705	n10																				XP_024007091.1			
N15.HOG0017120	OG0006705	n21								XP_013680479.1, XP_048625018.1, XP_013715472.1, XP_048623117.1	XP_013625742.1, XP_013608791.1	XP_009122442.1							CP11_g33065_DN3_SP7_c.t1						XP_018445875.1, XP_018473556.1
N15.HOG0017121	OG0006706	n0								XP_048623133.1, XP_013715721.1, XP_048603228.1, XP_048602682.1, XP_013680374.1, XP_013680414.2	XP_013611325.1	XP_009122416.1, XP_009125716.1, XP_018513428.1							CP11_g33086_DN3_SP0_c.t1			XP_006399293.1			XP_018442728.1, XP_018459312.1, XP_018459195.1
N15.HOG0017122	OG0006707	n0								XP_013715745.2, XP_048623161.1, XP_013718994.1, XP_048603174.1	XP_013607217.1, XP_013612313.1	XP_009122321.1, XP_009125698.1							CP11_g33128_DN2_SP1_c.t1			XP_006399248.1			XP_018446939.1, XP_018449516.1
N15.HOG0017123	OG0006708	n0								XP_048622101.1, XP_013655804.1, XP_013721644.1, XP_013671329.1	XP_013604917.1, XP_013602599.1	XP_009108302.1, XP_009144653.2							CP6_g7114_DN3_SP0_c.t1			XP_006414257.1			XP_018462551.1, XP_018451178.1, XP_018471540.1
N15.HOG0017124	OG0006709	n0								XP_013655815.2, XP_013733315.1, XP_013676834.1, XP_013721654.2	XP_013599719.1, XP_013621274.1	XP_009108309.1, XP_009144600.1							CP6_g7103_DN3_SP8_c.t1			XP_006414245.1			XP_018447595.1, XP_018449302.1, XP_018451303.1
N15.HOG0017125	OG0006710	n0								XP_048637988.1, XP_048601400.1, XP_013737296.2, XP_022572492.2	XP_013638807.1, XP_013597719.1	XP_009130831.2, XP_033144030.1							CP6_g7067_DN3_SP7_c.t1			XP_006414206.1			XP_018452516.1, XP_018482979.1
N15.HOG0017126	OG0006711	n0								XP_022561926.1, XP_013737295.2, XP_013725815.2, XP_013711203.1	XP_013595578.1, XP_013584554.1	XP_009136860.2, XP_009130866.1							CP6_g7063_DN3_SP2_c.t1			XP_006414201.1			XP_018478181.1, XP_018482717.1, XP_018468159.1
N15.HOG0017127	OG0006712	n0								XP_013737266.2, XP_013707592.2, XP_013723453.2, XP_022574246.2	XP_013593155.1, XP_013597562.1	XP_009136892.1, XP_009131245.2							CP6_g7024_DN3_SP7_c.t1			XP_006414163.1			XP_018477988.1, XP_018460903.1, XP_018472425.1, XP_018472426.1
N15.HOG0017128	OG0006713	n0								XP_013655970.2, XP_013726864.1, XP_048618889.1, XP_013718927.1, XP_013655995.2	XP_013602062.1, XP_013615453.1	XP_009108349.1, XP_018512889.2, XP_009131383.1							CP6_g7021_DN3_SP7_c.t1			XP_006414158.1			XP_018447623.1, XP_018456396.1
N15.HOG0017129	OG0006714	n0								XP_013737244.2, XP_048618893.1, XP_022574234.1, XP_013719829.1	XP_013593051.1, XP_013615757.1	XP_009136915.1, XP_009131506.1							CP6_g6997_DN3_SP4_c.t1			XP_006414133.1			XP_018477459.1, XP_018454152.1, XP_018444729.1
N15.HOG0017130	OG0006715	n5																							XP_018492583.1
N15.HOG0017131	OG0006715	n6																							XP_018464016.1
N15.HOG0017132	OG0006715	n8								XP_048601442.1, XP_048638345.1, XP_048632809.1, XP_013703780.2	XP_013585566.1, XP_013594171.1	XP_009131858.1, XP_009136934.2							CP6_g6962_DN3_SP0_c.t1			XP_024005618.1			XP_018445125.1, XP_018478514.1, XP_018460603.1
N15.HOG0017133	OG0006716	n0								XP_022561692.2, XP_048627625.1, XP_013741350.2, XP_048601462.1, XP_013727873.1	XP_013596610.1, XP_013597255.1	XP_009136983.1, XP_009132429.1							CP6_g6908_DN3_SP7_c.t1			XP_006414028.2			XP_018481568.1, XP_018468871.1
N15.HOG0017134	OG0006717	n0								XP_013678617.1, XP_048629697.1, XP_013672684.1, XP_013730083.1	XP_013629673.1, XP_013611771.1	XP_009108420.2, XP_009132638.1							CP6_g6886_DN3_SP7_c.t1			XP_006413995.1			XP_018451490.1, XP_018446648.1
N15.HOG0017135	OG0006718	n0								XP_013680796.2, XP_013718491.3, XP_048629932.1, XP_013740528.1, XP_013669110.1, XP_013670310.1	XP_013626102.1, XP_013597538.1	XP_033133831.1, XP_009133033.1							CP6_g6851_DN3_SP0_c.t1			XP_006413947.1			XP_018449932.1, XP_018468582.1
N15.HOG0017136	OG0006719	n0								XP_013718500.1, XP_022549922.1, XP_022546535.1, XP_013746929.2, XP_013715964.1	XP_013627547.1, XP_013589315.1, XP_013596704.1	XP_033129450.1, XP_009137130.1							CP6_g6846_DN3_SP2_c.t1			XP_006413940.1			XP_018467700.1, XP_018481946.1
N15.HOG0017137	OG0006720	n0								XP_013640524.1, XP_013661806.2, XP_013687235.2, XP_022576168.1	XP_013612888.1, XP_013597842.1	XP_009113893.1, XP_033128234.1							CP13_g20096_DN3_SP8_c.t1			XP_006398114.1			XP_018454942.1, XP_018483585.1
N15.HOG0017138	OG0006721	n0								XP_048631600.1, XP_013717493.2, XP_048632907.1, XP_013672014.1, XP_013660923.2	XP_013599379.1, XP_013602975.1	XP_009137140.1, XP_009133577.1							CP6_g6804_DN3_SP2_c.t1			XP_006413890.1			XP_018471954.1
N15.HOG0017139	OG0006722	n0								XP_048595941.1, XP_013668718.1, XP_013717434.1, XP_013741398.2, XP_048631605.1	XP_013599144.1, XP_013598148.1	XP_009133685.1, XP_009137142.1							CP6_g6798_DN3_SP8_c.t1			XP_006413878.1			XP_018467964.1, XP_018480807.1
N15.HOG0017140	OG0006723	n0								XP_013742006.1, XP_013737313.1, XP_013721563.2, XP_013676836.1	XP_013595446.1, XP_013589447.1	XP_009136835.1, XP_009144619.1							CP6_g7108_DN3_SP8_c.t1			XP_006414249.1, XP_006414250.1			XP_018481974.1, XP_018477778.1, XP_018468995.1
N15.HOG0017141	OG0006724	n0								XP_013669699.3, XP_022546601.1, XP_022572589.2, XP_013717210.1	XP_013638797.1, XP_013615438.1, XP_013595929.1	XP_009134779.1, XP_009137194.1							CP6_g6709_DN3_SP1_c.t1			XP_006413778.1			XP_018468659.1, XP_018481927.1, XP_018481926.1
N15.HOG0017142	OG0006725	n0								XP_013647043.1, XP_048601566.1, XP_013695688.2, XP_022561681.2	XP_013598219.1, XP_013596355.1	XP_009135114.1, XP_009137210.1							CP19_g18514_DN3_SP0_c.t1			XP_006413740.1			XP_018481896.1
N15.HOG0017143	OG0006726	n0								XP_013654831.1, XP_013685753.1, XP_013642962.1, XP_013664729.1	XP_013627428.1, XP_013611449.1	XP_009108534.1, XP_009135325.1							CP19_g18497_DN3_SP3_c.t1			XP_024004434.1			XP_018447963.1, XP_018459199.1, XP_018471213.1
N15.HOG0017144	OG0006727	n0								XP_013702616.2, XP_013682678.3, XP_013672082.1, XP_013733979.1	XP_013622301.1, XP_013611266.1	XP_009108578.2, XP_009136051.1							CP19_g18415_DN3_SP7_c.t1			XP_006413636.1			XP_018460968.1, XP_018460970.1, XP_018448934.1, XP_018472162.1
N15.HOG0017145	OG0006728	n0								XP_013697315.2, XP_013738530.1, XP_013694106.1, XP_048618845.1	XP_013603310.1, XP_013598847.1	XP_009137042.1, XP_009137354.1							CP19_g18315_DN3_SP4_c.t1			XP_006413552.1			XP_018471463.1, XP_018471476.1, XP_018484489.1
N15.HOG0017146	OG0006729	n0								XP_048618874.1, XP_013731006.1, XP_013738557.1, XP_013655491.1	XP_013593310.1, XP_013609190.1	XP_009137356.1, XP_009137085.1							CP19_g18311_DN3_SP8_c.t1			XP_006413548.1			XP_018485342.1, XP_018444042.1
N15.HOG0017147	OG0006730	n5								XP_048596795.1		XP_018508991.1							CP20_g4322_DN3_SP1_c.t1						
N15.HOG0017148	OG0006730	n8																							XP_018460547.1, XP_018465911.1
N15.HOG0017149	OG0006730	n12								XP_048597189.1, XP_048600056.1	XP_013599073.1	XP_033143696.1							CP19_g18293_DN3_SP8_c.t1						XP_018471491.1
N15.HOG0017150	OG0006731	n5								XP_048619019.1, XP_013739158.2	XP_013595112.1	XP_033143306.1										XP_024005672.1			XP_018480729.1
N15.HOG0017151	OG0006731	n24																	CP20_g4313_DN3_SP0_c.t1						
N15.HOG0017152	OG0006732	n0								XP_048619039.1, XP_022571853.2, XP_013738749.2, XP_013671476.2	XP_013597883.1, XP_013599207.1	XP_009137393.1, XP_009137402.1							CP19_g18273_DN3_SP8_c.t1			XP_006413510.1			XP_018483659.1, XP_018467003.1, XP_018470326.1
N15.HOG0017153	OG0006733	n0								XP_013671492.2, XP_013710272.2, XP_013737711.2, XP_048619049.1	XP_013619833.1, XP_013595232.1	XP_009137577.2, XP_033144434.1							CP19_g18256_DN3_SP3_c.t1			XP_006413488.1			XP_018469940.1, XP_018482581.1
N15.HOG0017154	OG0006734	n0								XP_013710277.2, XP_013671495.2, XP_022561948.1, XP_013737713.2	XP_013639493.1, XP_013595238.1	XP_009137596.1, XP_018511371.2							CP19_g18251_DN3_SP7_c.t1			XP_006413486.1			XP_018469943.1, XP_018482587.1
N15.HOG0017155	OG0006735	n0								XP_013737714.2, XP_022561439.2, XP_013671496.2, XP_013710263.2	XP_013595230.1, XP_013599767.1	XP_009137410.2, XP_009137614.1							CP19_g18250_DN3_SP8_c.t1			XP_006413484.1			XP_018482574.1, XP_018469935.1
N15.HOG0017156	OG0006736	n0								XP_013738031.1, XP_013644244.1, XP_013669928.2, XP_048597375.1	XP_013595566.1, XP_013583606.1	XP_009137419.2, XP_009137720.1							CP19_g18240_DN3_SP6_c.t1			XP_006413471.1			XP_018462505.1, XP_018468593.1
N15.HOG0017157	OG0006737	n0								XP_048619051.1, XP_013738028.2, XP_013671506.2, XP_048597387.1	XP_013596094.1, XP_013591827.1	XP_018513242.2, XP_033144160.1							CP19_g18238_DN3_SP1_c.t1			XP_006413469.2			XP_018477246.1, XP_018477241.1, XP_018469123.1
N15.HOG0017158	OG0006738	n0								XP_013663765.1, XP_048637025.1, XP_013639904.1, XP_013717441.1, XP_013717442.1	XP_013638495.1, XP_013592230.1	XP_009151479.1, XP_009114785.1							CP7_g44522_DN3_SP8_c.t1			XP_006415063.1			XP_018489069.1, XP_018439458.1
N15.HOG0017159	OG0006739	n0								XP_013715149.2, XP_013712169.1, XP_048596195.1, NP_001303102.1, XP_048615450.1	XP_013600252.1, XP_013586788.1	XP_009107912.1, XP_033135853.1, XP_009145116.1							CP21_g11186_DN3_SP8_c.t1			XP_024010632.1			XP_018447148.1, XP_018492765.1
N15.HOG0017160	OG0006740	n0								XP_022566521.1, XP_013657272.1, XP_013723275.2, XP_013646686.2	XP_013583795.1	XP_009110347.2, XP_009149277.1							CP7_g45922_DN3_SP5_c.t1			XP_006416613.1			XP_018447977.1, XP_018483186.1, XP_018464264.1
N15.HOG0017161	OG0006741	n0								XP_013693701.2, XP_013703985.1, XP_048627982.1, XP_048604965.1, XP_022571218.2	XP_013586703.1, XP_013616674.1	XP_009145051.1, XP_009126172.1							CP1_g41047_DN3_SP6_c.t1			XP_024006188.1			XP_018487235.1, XP_018447783.1
N15.HOG0017162	OG0006742	n0								XP_013640831.2, XP_013701953.1	XP_013591625.1	XP_009147897.1							CP1_g40650_DN3_SP0_c.t1			XP_024006350.1			XP_018437240.1
N15.HOG0017163	OG0006743	n0								XP_013641532.2, XP_013749582.1, XP_013675203.2, XP_013659346.1	XP_013638344.1, XP_013602799.1	XP_033129075.1, XP_009110501.2							CP1_g37827_DN3_SP5_c.t1			XP_006416933.1			XP_018479749.1, XP_018479734.1, XP_018449174.1
N15.HOG0017164	OG0006744	n25								XP_022575198.1, XP_048615081.1	XP_013638284.1	XP_009145027.1							CP1_g38428_DN2_SP0_c.t1			XP_006393564.1			XP_018486470.1
N15.HOG0017165	OG0006745	n0								XP_048593584.1, XP_013698719.1, XP_048599491.1, XP_013698411.3	XP_013600097.1, XP_013587947.1	XP_009123201.1, XP_009118920.1							CP1_g38473_DN3_SP4_c.t1			XP_024006369.1			XP_018464047.1, XP_018448153.1, XP_018489583.1
N15.HOG0017166	OG0006746	n0								XP_013662498.1, XP_013727886.1, XP_048606845.1, XP_013656968.1	XP_013638894.1, XP_013629612.1	XP_033137137.1, XP_009109770.1							CP45_g22360_DN3_SP0_c.t1, CP7_g45098_DN3_SP8_c.t1			XP_006415719.1			XP_018468246.1, XP_018451361.1
N15.HOG0017167	OG0006747	n0								XP_013704052.2, XP_048621711.1, XP_013655297.1, XP_013716260.2	XP_013600912.1, XP_013603277.1, XP_013600447.1	XP_009110933.2, XP_009118424.1							CP1_g37042_DN3_SP5_c.t1			XP_006417786.1			XP_018450568.1, XP_018486657.1
N15.HOG0017168	OG0006748	n9								XP_048619254.1, XP_013738000.2, XP_013644226.2	XP_013598449.1	XP_033143789.1, XP_033143787.1													XP_018484098.1
N15.HOG0017169	OG0006748	n25								XP_013644239.2	XP_013597502.1								CP19_g18232_DN3_SP0_c.t1			XP_006413463.2			XP_018483298.1, XP_018483307.1
N15.HOG0017170	OG0006749	n0								XP_022559120.2, XP_048596090.1, XP_013653229.2, XP_022570682.1	XP_013637901.1, XP_013593953.1	XP_009113737.1, XP_009102955.1							CP7_g45112_DN3_SP0_c.t1			XP_024009161.1			XP_018485160.1, XP_018490456.1
N15.HOG0017171	OG0006750	n0								XP_013718811.2, XP_048599498.1, XP_013667425.2, XP_022559156.1	XP_013592811.1, XP_013605542.1	XP_009123524.1, XP_009107444.1							CP1_g38525_DN3_SP8_c.t1			XP_006393635.1			XP_018451525.1
N15.HOG0017172	OG0006751	n0								XP_013685419.1, XP_013662503.1, XP_013727915.1	XP_013592923.1, XP_013586491.1	XP_009113732.1							CP7_g45105_DN3_SP3_c.t1			XP_006409744.1, XP_006409741.1, XP_006409737.1, XP_024009160.1, XP_006415729.1			XP_018436825.1
N15.HOG0017173	OG0006752	n0								XP_013653137.1, XP_048593082.1, XP_013732475.2	XP_013614009.1, XP_013600448.1	XP_033130583.1, XP_009117510.1							CP10_g43524_DN3_SP8_c.t1			XP_024016043.1			XP_018438196.1, XP_018435203.1
N15.HOG0017174	OG0006753	n0								XP_013651563.2, XP_013690796.1, XP_048593906.1, XP_013685405.1	XP_013596774.1, XP_013625812.1	XP_009102900.1, XP_009109710.1							CP7_g45037_DN3_SP6_c.t1			XP_006415647.1			XP_018489604.1, XP_018463740.1, XP_018465137.1
N15.HOG0017175	OG0006754	n8								XP_048626639.1, XP_048593895.1, XP_022555673.1	XP_013622168.1	XP_009109687.1							CP7_g45001_DN3_SP8_c.t1			XP_006415611.2			XP_018447431.1, XP_018447423.1
N15.HOG0017176	OG0006754	n18								XP_048592596.1, XP_048619600.1	XP_013592934.1	XP_033131030.1													
N15.HOG0017177	OG0006755	n0								XP_013662630.1, XP_013697720.1, XP_022555674.1, XP_013656905.1, XP_048593896.1	XP_013587349.1, XP_013629954.1	XP_009115270.1, XP_009109685.2							CP7_g44999_DN2_SP0_c.t1			XP_006415609.1			XP_018493351.1, XP_018464727.1
N15.HOG0017178	OG0006756	n2																				XP_006415604.1			
N15.HOG0017179	OG0006756	n4								XP_013651531.2, XP_013695495.1	XP_013596024.1	XP_009102874.1							CP7_g44993_DN3_SP0_c.t1						XP_018488751.1
N15.HOG0017180	OG0006756	n11								XP_013695501.1, XP_013655100.2	XP_013626487.1	XP_009109681.1													XP_018449577.1, XP_018450379.1
N15.HOG0017181	OG0006757	n14								XP_013656897.1, XP_022570509.1	XP_013621726.1	XP_009109672.1													XP_018447070.1, XP_018447066.1, XP_018450293.1
N15.HOG0017182	OG0006757	n22								XP_022548380.1, XP_013693508.1	XP_013638611.1														XP_018468704.1, XP_018493060.1
N15.HOG0017183	OG0006757	n31																	CP7_g44979_DN3_SP8_c.t1						
N15.HOG0017184	OG0006758	n18																	CP7_g44919_DN3_SP0_c.t1			XP_006415549.1			
N15.HOG0017185	OG0006758	n21								XP_013662604.2, XP_022548377.1	XP_013585513.1	XP_009115217.1													XP_018474400.1, XP_018463647.1
N15.HOG0017186	OG0006758	n27								XP_013656853.1, XP_013656838.1	XP_013622169.1	XP_009109635.2													XP_018449440.1
N15.HOG0017187	OG0006759	n0								XP_022555538.1, XP_013655073.1, XP_013708355.1, XP_048596582.1	XP_013626369.1, XP_013584963.1	XP_009109623.1, XP_009115194.1							CP7_g44890_DN3_SP8_c.t1			XP_006415516.1			XP_018449585.1, XP_018449579.1, XP_018480689.1
N15.HOG0017188	OG0006760	n0								XP_013656812.2, XP_013712940.1, XP_013662476.1, XP_048614693.1	XP_013623067.1, XP_013638733.1	XP_009109595.2, XP_009115166.1							CP7_g44870_DN3_SP1_c.t1			XP_006415487.1			XP_018450599.1, XP_018450788.1, XP_018490721.1
N15.HOG0017189	OG0006761	n0								XP_013739530.2, XP_013656805.2, XP_013732822.1, XP_048592566.1	XP_013630279.1, XP_013598469.1	XP_009109586.1, XP_009102698.2							CP7_g44860_DN3_SP8_c.t1			XP_006415472.1			XP_018451184.1, XP_018451183.1, XP_018492737.1
N15.HOG0017190	OG0006762	n17																							XP_018486570.1
N15.HOG0017191	OG0006762	n18								XP_013703849.2, XP_013703725.1	XP_013638891.1	XP_009115056.1							CP7_g44826_DN2_SP1_c.t1			XP_006415434.1			XP_018487294.1
N15.HOG0017192	OG0006763	n0								XP_013659419.1, XP_013644576.1, XP_013689314.2, XP_048618740.1, XP_013718327.2	XP_013584839.1, XP_013619901.1, XP_013596862.1	XP_009115028.2, XP_009107757.1, XP_009102680.1							CP7_g44806_DN3_SP1_c.t1			XP_006415398.1			XP_018458990.1
N15.HOG0017193	OG0006764	n0								XP_013733033.1, XP_013654945.2, XP_022561475.1, XP_048622909.1	XP_013626126.1, XP_013597329.1	XP_009109283.1, XP_018512701.1							CP5_g439_DN1_SP0_c.t1			XP_006412070.1			XP_018448994.1, XP_018482529.1, XP_018481677.1
N15.HOG0017194	OG0006765	n0								NP_001302785.1, NP_001303112.1, XP_022575255.2, XP_013704798.2	XP_013599286.1, XP_013599016.1	XP_018510713.1, XP_009138414.1							CP5_g389_DN3_SP8_c.t1			XP_006412017.1			XP_018472465.1, XP_018478158.1
N15.HOG0017195	OG0006766	n0								XP_013681456.2, XP_048607539.1, XP_013655026.2, XP_013705350.1, XP_048634241.1, XP_013665385.2	XP_013596463.1, XP_013589725.1	XP_009109327.1, XP_009143303.1							CP5_g356_DN3_SP1_c.t1			XP_006411982.1			XP_018449715.1, XP_018480826.1
N15.HOG0017196	OG0006767	n0								XP_048634204.1, XP_048601005.1, XP_013685616.2, XP_013656627.1	XP_013601841.1, XP_013630448.1	XP_033146406.1, XP_009109337.1							CP5_g343_DN3_SP5_c.t1			XP_006411967.1			XP_018471097.1, XP_018470389.1, XP_018451840.1
N15.HOG0017197	OG0006768	n0								XP_022550138.2	XP_013618504.1	XP_009138878.1							CP5_g300_DN3_SP4_c.t1			XP_006411928.1, XP_006405592.1, XP_006405591.1			XP_018447638.1
N15.HOG0017198	OG0006769	n0								XP_048593794.1, XP_022575350.1, XP_022550134.2, XP_013723018.2	XP_013628222.1, XP_013583356.1	XP_033133053.1, XP_033142263.1							CP5_g292_DN3_SP0_c.t1			XP_006411917.2			XP_018449689.1, XP_018449018.1, XP_018468780.1
N15.HOG0017199	OG0006770	n0								XP_048600964.1, XP_013682869.2, XP_013728989.2, XP_013703201.1	XP_013619798.1, XP_013592941.1	XP_009134339.1, XP_009138501.1							CP5_g249_DN3_SP3_c.t1			XP_006411869.1			XP_018468424.1, XP_018463695.1, XP_018477095.1
N15.HOG0017200	OG0006771	n0								XP_013706857.1, XP_013656588.1, XP_013723044.1, XP_048630499.1, XP_013707614.1, XP_013728998.1	XP_013627453.1, XP_013606443.1, XP_013599299.1	XP_009109387.1, XP_009138518.1							CP5_g245_DN3_SP0_c.t1			XP_006411863.1			XP_018485262.1
N15.HOG0017201	OG0006772	n0								XP_048631043.1, XP_022555726.1, XP_048593802.1, XP_013723016.2, XP_048633874.1	XP_013593134.1	XP_033133060.1, XP_033136901.1							CP5_g227_DN3_SP1_c.t1			XP_024005681.1			XP_018469673.1
N15.HOG0017202	OG0006773	n2								XP_022563698.2, XP_013664153.1	XP_013599635.1	XP_009112507.1							CP16_g54893_DN3_SP7_c.t1			XP_024014101.1			XP_018440416.1
N15.HOG0017203	OG0006774	n2																	CP5_g150_DN3_SP0_c.t1						
N15.HOG0017204	OG0006774	n5								XP_048621022.1, XP_022548125.2, XP_013671394.2, XP_048633563.1	XP_013603735.1, XP_013635794.1	XP_009117347.2, XP_009140324.2							CP16_g54842_DN3_SP8_c.t1			XP_006404663.1			XP_018438836.1, XP_018482688.1
