HOG	OG	Gene Tree Parent Clade	Aethionema_saxatile	Alyssum_gmelinii	Arabidopsis_arenosa	Arabidopsis_lyrata_NCBI	Arabidopsis_lyrata_Rawat	Arabidopsis_thaliana	Arabis_alpina	Brassica_napus	Brassica_oleracea	Brassica_rapa	Camelina_sativa	Capsella_rubella	Cardamine_amara	Cardamine_glauca	Cardamine_hirsuta	Cochlearia_excelsa	Conringia_planisiliqua	Erysimum_linariifolium	Euclidium_syriacum	Eutrema_salsugineum	Noccaea_praecox	Odontarrhena_muralis	Raphanus_sativus
N10.HOG0013825	OG0007726	n0													evm.model.RL_6.1477		CARHR127950								
N10.HOG0013826	OG0007727	n0													evm.model.RL_6.1476		CARHR127940								
N10.HOG0013827	OG0007728	n0													evm.model.RL_6.1441		CARHR127560								
N10.HOG0013828	OG0007729	n0													evm.model.RL_6.1435		CARHR127500								
N10.HOG0013829	OG0007730	n0													evm.model.RL_4.620		CARHR181270								
N10.HOG0013830	OG0007731	n0													evm.model.RL_8.748		CARHR256290								
N10.HOG0013831	OG0007732	n0													evm.model.RL_8.680		CARHR255570								
N10.HOG0013832	OG0007733	n0													evm.model.RL_8.659		CARHR255340								
N10.HOG0013833	OG0007734	n0													evm.model.RL_8.611		CARHR254710								
N10.HOG0013834	OG0007735	n0													evm.model.RL_8.545		CARHR253790								
N10.HOG0013835	OG0007736	n0													evm.model.RL_8.519		CARHR253540								
N10.HOG0013836	OG0007737	n0													evm.model.RL_8.480		CARHR253060								
N10.HOG0013837	OG0007738	n0													evm.model.RL_8.439		CARHR252590								
N10.HOG0013838	OG0007739	n5													evm.model.RL_4.1653		CARHR192910								
N10.HOG0013839	OG0007740	n0													evm.model.RL_8.428		CARHR252520								
N10.HOG0013840	OG0007741	n0													evm.model.RL_4.391		CARHR178240								
N10.HOG0013841	OG0007742	n0													evm.model.RL_4.339.3.687c86ce		CARHR177470								
N10.HOG0013842	OG0007743	n0													evm.model.RL_4.297.1.687c86ce		CARHR176710								
N10.HOG0013843	OG0007744	n0													evm.model.RL_4.277		CARHR176440								
N10.HOG0013844	OG0007745	n12													evm.model.RL_3.759		CARHR055660								
N10.HOG0013845	OG0007745	n24													evm.model.RL_4.239		CARHR176070								
N10.HOG0013846	OG0007746	n0													evm.model.RL_4.231		CARHR175960								
N10.HOG0013847	OG0007747	n0													evm.model.RL_4.220		CARHR175850								
N10.HOG0013848	OG0007748	n0													evm.model.RL_4.202		CARHR175570								
N10.HOG0013849	OG0007749	n0													evm.model.RL_4.197		CARHR175520								
N10.HOG0013850	OG0007750	n0													evm.model.RL_4.173		CARHR175050								
N10.HOG0013851	OG0007751	n0													evm.model.RL_4.3081		CARHR208770								
N10.HOG0013852	OG0007752	n0													evm.model.RL_4.168		CARHR174990								
N10.HOG0013853	OG0007753	n0													evm.model.RL_4.157, evm.model.RL_4.159		CARHR174850								
N10.HOG0013854	OG0007754	n0													evm.model.RL_4.106		CARHR174540								
N10.HOG0013855	OG0007755	n0													evm.model.RL_2.1137		CARHR290530								
N10.HOG0013856	OG0007756	n0													evm.model.RL_2.618		CARHR217790								
N10.HOG0013857	OG0007757	n0													evm.model.RL_2.605		CARHR216980								
N10.HOG0013858	OG0007758	n0													evm.model.RL_2.955		CARHR220550								
N10.HOG0013859	OG0007759	n15													evm.model.RL_1.2397		CARHR101410								
N10.HOG0013860	OG0007760	n29													evm.model.RL_1.2364		CARHR100920								
N10.HOG0013861	OG0007761	n18													evm.model.RL_2.840		CARHR218940								
N10.HOG0013862	OG0007761	n30															CARHR258880								
N10.HOG0013863	OG0007762	n0													evm.model.RL_2.891		CARHR219740								
N10.HOG0013864	OG0007763	n0													evm.model.RL_2.953		CARHR220530								
N10.HOG0013865	OG0007764	n15													evm.model.RL_2.1063		CARHR222140								
N10.HOG0013866	OG0007765	n0													evm.model.RL_2.98		CARHR213330								
N10.HOG0013867	OG0007766	n0													evm.model.RL_2.172		CARHR212770								
N10.HOG0013868	OG0007767	n0													evm.model.RL_2.194		CARHR212530								
N10.HOG0013869	OG0007768	n2															CARHR050820								
N10.HOG0013870	OG0007769	n0													evm.model.RL_6.2935		CARHR143250								
N10.HOG0013871	OG0007770	n0													evm.model.RL_6.2923		CARHR143110								
N10.HOG0013872	OG0007771	n0													evm.model.RL_6.2918		CARHR143060								
N10.HOG0013873	OG0007772	n0													evm.model.RL_6.2888		CARHR142740								
N10.HOG0013874	OG0007773	n0													evm.model.RL_6.2880		CARHR142660								
N10.HOG0013875	OG0007774	n0													evm.model.RL_6.2872		CARHR142600								
N10.HOG0013876	OG0007775	n0													evm.model.RL_6.2871		CARHR142580								
N10.HOG0013877	OG0007776	n0													evm.model.RL_6.2800, evm.model.RL_6.2855		CARHR141890								
N10.HOG0013878	OG0007777	n0													evm.model.RL_6.2793		CARHR141820								
N10.HOG0013879	OG0007778	n0													evm.model.RL_6.2764		CARHR141490								
N10.HOG0013880	OG0007779	n0													evm.model.RL_6.2753		CARHR141350								
N10.HOG0013881	OG0007780	n0													evm.model.RL_6.2751		CARHR141330								
N10.HOG0013882	OG0007781	n0													evm.model.RL_6.2750		CARHR141310								
N10.HOG0013883	OG0007782	n0													evm.model.RL_6.2747		CARHR141290								
N10.HOG0013884	OG0007783	n0													evm.model.RL_6.2746		CARHR141280								
N10.HOG0013885	OG0007784	n0													evm.model.RL_6.2737		CARHR141190								
N10.HOG0013886	OG0007785	n0													evm.model.RL_6.2704		CARHR140900								
N10.HOG0013887	OG0007786	n0													evm.model.RL_6.2675		CARHR140590								
N10.HOG0013888	OG0007787	n0													evm.model.RL_6.2618		CARHR140090								
N10.HOG0013889	OG0007788	n0													evm.model.RL_6.2568		CARHR139600								
N10.HOG0013890	OG0007789	n0													evm.model.RL_6.2537		CARHR139310								
N10.HOG0013891	OG0007790	n0													evm.model.RL_6.2529		CARHR139210								
N10.HOG0013892	OG0007791	n19													evm.model.RL_6.2514		CARHR139080								
N10.HOG0013893	OG0007792	n0													evm.model.RL_6.2415		CARHR137960								
N10.HOG0013894	OG0007793	n0													evm.model.RL_6.2383		CARHR137710								
N10.HOG0013895	OG0007794	n0													evm.model.RL_6.2321		CARHR137050								
N10.HOG0013896	OG0007795	n0													evm.model.RL_6.2341		CARHR137240								
N10.HOG0013897	OG0007796	n13													evm.model.RL_4.3397		CARHR211950								
N10.HOG0013898	OG0007796	n27													evm.model.RL_1.794.1.687c87eb		CARHR083210								
N10.HOG0013899	OG0007797	n0													evm.model.RL_4.3376		CARHR211740								
N10.HOG0013900	OG0007798	n0													evm.model.RL_4.3356		CARHR211570								
N10.HOG0013901	OG0007799	n0													evm.model.RL_4.3340		CARHR211410								
N10.HOG0013902	OG0007800	n0													evm.model.RL_4.3334		CARHR211340								
N10.HOG0013903	OG0007801	n0													evm.model.RL_4.3302		CARHR211020								
N10.HOG0013904	OG0007802	n0													evm.model.RL_4.3290		CARHR210900								
N10.HOG0013905	OG0007803	n0													evm.model.RL_4.3285		CARHR210830								
N10.HOG0013906	OG0007804	n0													evm.model.RL_4.3284		CARHR210820								
N10.HOG0013907	OG0007805	n0													evm.model.RL_4.3264		CARHR210610								
N10.HOG0013908	OG0007806	n0													evm.model.RL_4.3143		CARHR209420								
N10.HOG0013909	OG0007807	n2															CARHR210250								
N10.HOG0013910	OG0007807	n4													evm.model.RL_4.3233.1.687c86dd										
N10.HOG0013911	OG0007808	n0													evm.model.RL_4.3147		CARHR209470								
N10.HOG0013912	OG0007809	n0													evm.model.RL_4.3133		CARHR209320								
N10.HOG0013913	OG0007810	n0													evm.model.RL_4.3118		CARHR209150								
N10.HOG0013914	OG0007811	n0													evm.model.RL_4.3112		CARHR209080								
N10.HOG0013915	OG0007812	n0													evm.model.RL_4.3106		CARHR209030								
N10.HOG0013916	OG0007813	n0													evm.model.RL_4.3101		CARHR208980								
N10.HOG0013917	OG0007814	n0													evm.model.RL_4.1712		CARHR193550								
N10.HOG0013918	OG0007815	n0													evm.model.RL_4.1678		CARHR193220								
N10.HOG0013919	OG0007816	n5															CARHR193210, CARHR193200								
N10.HOG0013920	OG0007817	n0													evm.model.RL_4.1592		CARHR192190								
N10.HOG0013921	OG0007818	n0													evm.model.RL_4.1579		CARHR192070								
N10.HOG0013922	OG0007819	n0													evm.model.RL_4.793, evm.model.RL_4.1557		CARHR191860								
N10.HOG0013923	OG0007820	n0													evm.model.RL_4.1553		CARHR191820								
N10.HOG0013924	OG0007821	n3													evm.model.RL_2.822										
N10.HOG0013925	OG0007821	n17													evm.model.RL_4.1545		CARHR191760								
N10.HOG0013926	OG0007822	n0													evm.model.RL_4.1542		CARHR191730								
N10.HOG0013927	OG0007823	n0													evm.model.RL_4.1524		CARHR191540								
N10.HOG0013928	OG0007824	n0													evm.model.RL_4.1469		CARHR191080								
N10.HOG0013929	OG0007825	n0													evm.model.RL_4.1449		CARHR190810								
N10.HOG0013930	OG0007826	n0													evm.model.RL_8.2147		CARHR274470								
N10.HOG0013931	OG0007827	n0													evm.model.RL_8.2139		CARHR274390								
N10.HOG0013932	OG0007828	n0													evm.model.RL_8.2121		CARHR274190								
N10.HOG0013933	OG0007829	n0													evm.model.RL_8.2098		CARHR273870								
N10.HOG0013934	OG0007830	n0													evm.model.RL_8.2074		CARHR273630								
N10.HOG0013935	OG0007831	n0													evm.model.RL_8.2047.2.687c855f		CARHR273280								
N10.HOG0013936	OG0007832	n4															CARHR285470								
N10.HOG0013937	OG0007832	n7															CARHR285520, CARHR285440								
N10.HOG0013938	OG0007833	n0													evm.model.RL_8.1980		CARHR285230								
N10.HOG0013939	OG0007834	n0													evm.model.RL_8.1965		CARHR272790								
N10.HOG0013940	OG0007835	n0															CARHR276960								
N10.HOG0013941	OG0007836	n0													evm.model.RL_8.2392		CARHR277020								
N10.HOG0013942	OG0007837	n0													evm.model.RL_8.2393		CARHR277030								
N10.HOG0013943	OG0007838	n0													evm.model.RL_8.2415		CARHR277330								
N10.HOG0013944	OG0007839	n0													evm.model.RL_8.1771		CARHR270680								
N10.HOG0013945	OG0007840	n3													evm.model.RL_8.2477		CARHR277900								
N10.HOG0013946	OG0007841	n0													evm.model.RL_8.2482		CARHR277940								
N10.HOG0013947	OG0007842	n0													evm.model.RL_8.2537		CARHR278510								
N10.HOG0013948	OG0007843	n0													evm.model.RL_8.2551		CARHR278650								
N10.HOG0013949	OG0007844	n0													evm.model.RL_8.2565		CARHR278810, CARHR203430								
N10.HOG0013950	OG0007845	n0													evm.model.RL_8.2567		CARHR278830								
N10.HOG0013951	OG0007846	n0													evm.model.RL_8.2607		CARHR279150								
N10.HOG0013952	OG0007847	n0													evm.model.RL_8.2612		CARHR279200								
N10.HOG0013953	OG0007848	n9													evm.model.RL_8.2617.4.687c8562		CARHR279250								
N10.HOG0013954	OG0007849	n0													evm.model.RL_8.2657		CARHR279640								
N10.HOG0013955	OG0007850	n0													evm.model.RL_8.2658		CARHR279650								
N10.HOG0013956	OG0007851	n0													evm.model.RL_8.2669		CARHR279770								
N10.HOG0013957	OG0007852	n0													evm.model.RL_8.2692		CARHR280000								
N10.HOG0013958	OG0007853	n0													evm.model.RL_8.2717		CARHR280240								
N10.HOG0013959	OG0007854	n0													evm.model.RL_8.2723		CARHR280310								
N10.HOG0013960	OG0007855	n0													evm.model.RL_8.2732		CARHR280410								
N10.HOG0013961	OG0007856	n4													evm.model.RL_8.2772		CARHR280830								
N10.HOG0013962	OG0007857	n0													evm.model.RL_8.2810		CARHR281280								
N10.HOG0013963	OG0007858	n0													evm.model.RL_7.1272		CARHR160740								
N10.HOG0013964	OG0007859	n0													evm.model.RL_8.2823		CARHR281420								
N10.HOG0013965	OG0007860	n0													evm.model.RL_8.90		CARHR248890								
N10.HOG0013966	OG0007861	n0													evm.model.RL_8.74		CARHR248740								
N10.HOG0013967	OG0007862	n0													evm.model.RL_8.102		CARHR249000								
N10.HOG0013968	OG0007863	n0													evm.model.RL_8.126		CARHR249260								
N10.HOG0013969	OG0007864	n0													evm.model.RL_8.133		CARHR249360								
N10.HOG0013970	OG0007865	n0													evm.model.RL_8.224		CARHR250230								
N10.HOG0013971	OG0007866	n0													evm.model.RL_8.205		CARHR250000								
N10.HOG0013972	OG0007867	n0													evm.model.RL_8.157		CARHR249540								
N10.HOG0013973	OG0007868	n0													evm.model.RL_8.246		CARHR250470								
N10.HOG0013974	OG0007869	n0													evm.model.RL_8.249		CARHR250500								
N10.HOG0013975	OG0007870	n0													evm.model.RL_8.253		CARHR250530								
N10.HOG0013976	OG0007871	n0													evm.model.RL_8.295		CARHR251020								
N10.HOG0013977	OG0007872	n0													evm.model.RL_8.306		CARHR251130, CARHR251120								
N10.HOG0013978	OG0007873	n0													evm.model.RL_8.334		CARHR251410								
N10.HOG0013979	OG0007874	n0													evm.model.RL_8.354		CARHR251660								
N10.HOG0013980	OG0007875	n0													evm.model.RL_4.446		CARHR179070								
N10.HOG0013981	OG0007876	n0													evm.model.RL_4.483		CARHR179510								
N10.HOG0013982	OG0007877	n0													evm.model.RL_4.545		CARHR180420								
N10.HOG0013983	OG0007878	n0													evm.model.RL_6.1429		CARHR127440								
N10.HOG0013984	OG0007879	n0													evm.model.RL_6.1425		CARHR127400								
N10.HOG0013985	OG0007880	n0													evm.model.RL_6.1322		CARHR126130								
N10.HOG0013986	OG0007881	n0													evm.model.RL_6.1320		CARHR126090								
N10.HOG0013987	OG0007882	n0													evm.model.RL_6.1317		CARHR126050								
N10.HOG0013988	OG0007883	n2													evm.model.RL_6.1385		CARHR126920								
N10.HOG0013989	OG0007884	n0													evm.model.RL_6.1326		CARHR126180								
N10.HOG0013990	OG0007885	n0													evm.model.RL_6.1267		CARHR125510								
N10.HOG0013991	OG0007886	n0													evm.model.RL_6.1219		CARHR124840, CARHR163730								
N10.HOG0013992	OG0007887	n0													evm.model.RL_6.1205		CARHR124710								
N10.HOG0013993	OG0007888	n0													evm.model.RL_6.1189		CARHR124530								
N10.HOG0013994	OG0007889	n6													evm.model.RL_6.1187		CARHR124490								
N10.HOG0013995	OG0007890	n3													evm.model.RL_5.510		CARHR006150								
N10.HOG0013996	OG0007891	n0													evm.model.RL_6.1173		CARHR124340								
N10.HOG0013997	OG0007892	n0													evm.model.RL_6.1144		CARHR123970								
N10.HOG0013998	OG0007893	n0													evm.model.RL_6.1129		CARHR123720								
N10.HOG0013999	OG0007894	n0															CARHR123660								
N10.HOG0014000	OG0007895	n0															CARHR123530								
N10.HOG0014001	OG0007896	n0													evm.model.RL_5.562		CARHR006820								
N10.HOG0014002	OG0007897	n0													evm.model.RL_6.1096		CARHR123370								
N10.HOG0014003	OG0007898	n0													evm.model.RL_6.984		CARHR121930								
N10.HOG0014004	OG0007899	n0													evm.model.RL_6.983		CARHR121900								
N10.HOG0014005	OG0007900	n0													evm.model.RL_6.952		CARHR121420								
N10.HOG0014006	OG0007901	n0													evm.model.RL_6.943		CARHR121360								
N10.HOG0014007	OG0007902	n0													evm.model.RL_6.933		CARHR121240								
N10.HOG0014008	OG0007903	n0													evm.model.RL_6.887		CARHR120590								
N10.HOG0014009	OG0007904	n0													evm.model.RL_6.767		CARHR119340								
N10.HOG0014010	OG0007905	n0													evm.model.RL_6.735		CARHR118880								
N10.HOG0014011	OG0007906	n17															CARHR206180								
N10.HOG0014012	OG0007906	n30															CARHR285910								
N10.HOG0014013	OG0007907	n0													evm.model.RL_6.559		CARHR118390								
N10.HOG0014014	OG0007908	n0													evm.model.RL_6.540		CARHR115080								
N10.HOG0014015	OG0007909	n0													evm.model.RL_2.2252		CARHR235080								
N10.HOG0014016	OG0007910	n0													evm.model.RL_2.2227		CARHR234770								
N10.HOG0014017	OG0007911	n0													evm.model.RL_4.2154		CARHR198560								
N10.HOG0014018	OG0007912	n0													evm.model.RL_1.64		CARHR075400								
N10.HOG0014019	OG0007913	n0													evm.model.RL_4.2215		CARHR199230								
N10.HOG0014020	OG0007914	n0													evm.model.RL_2.512.3.687c86e0		CARHR215800								
N10.HOG0014021	OG0007915	n0													evm.model.RL_2.2164		CARHR234050								
N10.HOG0014022	OG0007916	n0													evm.model.RL_1.103		CARHR075840								
N10.HOG0014023	OG0007917	n13													evm.model.RL_1.108		CARHR075890								
N10.HOG0014024	OG0007918	n0													evm.model.RL_4.2105		CARHR198040								
N10.HOG0014025	OG0007919	n0													evm.model.RL_1.126		CARHR076110								
N10.HOG0014026	OG0007920	n0													evm.model.RL_1.147		CARHR076340								
N10.HOG0014027	OG0007921	n0													evm.model.RL_1.182		CARHR076670								
N10.HOG0014028	OG0007922	n0													evm.model.RL_1.200		CARHR104140, CARHR076810								
N10.HOG0014029	OG0007923	n0													evm.model.RL_1.210		CARHR076900								
N10.HOG0014030	OG0007924	n0													evm.model.RL_1.232		CARHR077120								
