HOG	OG	Gene Tree Parent Clade	Aethionema_saxatile	Alyssum_gmelinii	Arabidopsis_arenosa	Arabidopsis_lyrata_NCBI	Arabidopsis_lyrata_Rawat	Arabidopsis_thaliana	Arabis_alpina	Brassica_napus	Brassica_oleracea	Brassica_rapa	Camelina_sativa	Capsella_rubella	Cardamine_amara	Cardamine_glauca	Cardamine_hirsuta	Cochlearia_excelsa	Conringia_planisiliqua	Erysimum_linariifolium	Euclidium_syriacum	Eutrema_salsugineum	Noccaea_praecox	Odontarrhena_muralis	Raphanus_sativus
N8.HOG0013508	OG0006731	n1		Ag006G545050, Ag006G542560																				Om001G011060	
N8.HOG0013509	OG0006731	n5							Aa_G503910.h1.t1																
N8.HOG0013510	OG0006732	n0		Ag006G544890, Ag006G542680					Aa_G124500.h1.t1															Om001G011120	
N8.HOG0013511	OG0006733	n0		Ag006G542960, Ag006G544630					Aa_G226790.h1.t1															Om001G011300	
N8.HOG0013512	OG0006734	n0		Ag006G543210, Ag006G544360					Aa_G522010.h1.t1, Aa_G703180.h1.t1															Om001G011390	
N8.HOG0013513	OG0006735	n0		Ag006G543360, Ag006G544150					Aa_G626720.h1.t1															Om001G011410	
N8.HOG0013514	OG0006736	n0		Ag006G541470, Ag006G541480					Aa_G332020.h1.t1															Om001G011640, Om001G011620	
N8.HOG0013515	OG0006737	n0		Ag006G541370					Aa_G331990.h1.t1															Om001G011660	
N8.HOG0013516	OG0006738	n0		Ag006G539500, Ag006G536970					Aa_G433820.h1.t1																
N8.HOG0013517	OG0006739	n0		Ag006G534930					Aa_G529520.h1.t1															Om001G014250	
N8.HOG0013518	OG0006740	n0		Ag004G329750					Aa_G726000.h1.t1															Om005G199910	
N8.HOG0013519	OG0006741	n0		Ag006G532120					Aa_G382680.h1.t1, Aa_G174530.h1.t1															Om001G015480	
N8.HOG0013520	OG0006742	n0		Ag006G530870					Aa_G301320.h1.t1															Om001G015820	
N8.HOG0013521	OG0006743	n0		Ag004G322730					Aa_G121170.h1.t1															Om005G195900	
N8.HOG0013522	OG0006744	n7		Ag007G585170																					
N8.HOG0013523	OG0006744	n11		Ag007G585140																					
N8.HOG0013524	OG0006744	n12							Aa_G332830.h1.t1															Om007G287110	
N8.HOG0013525	OG0006745	n0		Ag007G584830					Aa_G438530.h1.t1															Om007G287330	
N8.HOG0013526	OG0006746	n0		Ag007G583950					Aa_G130750.h1.t1															Om007G288170	
N8.HOG0013527	OG0006747	n0		Ag004G307270					Aa_G257610.h1.t1															Om005G185400	
N8.HOG0013528	OG0006748	n0		Ag003G250180					Aa_G160660.h1.t1															Om001G017120, Om007G302580	
N8.HOG0013529	OG0006749	n0		Ag007G584100					Aa_G130880.h1.t1															Om007G287970	
N8.HOG0013530	OG0006750	n0		Ag007G584370					Aa_G309640.h1.t1															Om007G287760	
N8.HOG0013531	OG0006751	n0		Ag007G584020					Aa_G130810.h1.t1															Om007G288090	
N8.HOG0013532	OG0006752	n0		Ag008G710910					Aa_G640990.h1.t1															Om002G087850	
N8.HOG0013533	OG0006753	n0		Ag007G583040					Aa_G498740.h1.t1															Om007G288880	
N8.HOG0013534	OG0006754	n2		Ag005G471280, Ag007G582450					Aa_G366280.h1.t1															Om007G289370	
N8.HOG0013535	OG0006755	n0		Ag007G582430					Aa_G374460.h1.t1, Aa_G366300.h1.t1															Om007G289390	
N8.HOG0013536	OG0006756	n0		Ag007G582390					Aa_G689000.h1.t1															Om007G289460	
N8.HOG0013537	OG0006757	n22		Ag007G582200					Aa_G223720.h1.t1															Om007G289660	
N8.HOG0013538	OG0006758	n0		Ag007G581620					Aa_G108330.h1.t1															Om007G290200	
N8.HOG0013539	OG0006759	n0		Ag007G581030					Aa_G679290.h1.t1															Om007G290550	
N8.HOG0013540	OG0006760	n0		Ag007G580760					Aa_G28320.h1.t1															Om007G290880	
N8.HOG0013541	OG0006761	n0		Ag007G580610					Aa_G138680.h1.t1															Om007G291000	
N8.HOG0013542	OG0006762	n18		Ag007G580240, Ag007G580210, Ag007G580200					Aa_G279770.h1.t1																
N8.HOG0013543	OG0006763	n0		Ag007G579800					Aa_G476220.h1.t1															Om007G291630	
N8.HOG0013544	OG0006764	n0		Ag003G286180					Aa_G157040.h1.t1															Om001G035070	
N8.HOG0013545	OG0006765	n0		Ag003G288360					Aa_G179350.h1.t1															Om001G035920	
N8.HOG0013546	OG0006766	n0		Ag003G289000					Aa_G342290.h1.t1															Om001G036490	
N8.HOG0013547	OG0006767	n0		Ag003G289270					Aa_G223130.h1.t1															Om001G036690	
N8.HOG0013548	OG0006768	n0		Ag003G290330, Ag003G290340					Aa_G139470.h1.t1, Aa_G139480.h1.t1															Om001G037370	
N8.HOG0013549	OG0006769	n0		Ag003G290700					Aa_G746750.h1.t1															Om001G037600	
N8.HOG0013550	OG0006770	n0		Ag003G291640					Aa_G602840.h1.t1															Om001G038380	
N8.HOG0013551	OG0006771	n0		Ag003G291570					Aa_G221990.h1.t1															Om001G038430	
N8.HOG0013552	OG0006772	n0		Ag003G214090, Ag003G292280					Aa_G397150.h2.t1, Aa_G397150.h1.t1, Aa_G237410.h1.t1															Om001G038880, Om001G038890	
N8.HOG0013553	OG0006773	n2		Ag006G523190					Aa_G311540.h1.t1															Om004G154090	
N8.HOG0013554	OG0006773	n27		Ag003G292530																				Om001G039130	
N8.HOG0013555	OG0006773	n29		Ag003G292270, Ag003G217510																					
N8.HOG0013556	OG0006774	n2		Ag003G294010																				Om001G039910	
N8.HOG0013557	OG0006774	n5		Ag006G522490					Aa_G100200.h1.t1																
N8.HOG0013558	OG0006775	n0		Ag004G389060, Ag004G394010, Ag006G520790					Aa_G314690.h1.t1															Om004G156240	
N8.HOG0013559	OG0006776	n0		Ag003G296220					Aa_G137860.h1.t1															Om001G041160	
N8.HOG0013560	OG0006777	n2		Ag003G296650																				Om001G041440	
N8.HOG0013561	OG0006778	n0		Ag003G296870					Aa_G219270.h1.t1															Om001G041660	
N8.HOG0013562	OG0006779	n0		Ag001G021300					Aa_G689730.h1.t1, Aa_G689730.h2.t1, Aa_G689730.h3.t1, Aa_G716940.h2.t1, Aa_G716940.h3.t1, Aa_G716940.h1.t1															Om003G098480	
N8.HOG0013563	OG0006780	n0		Ag007G647080					Aa_G253920.h1.t1															Om007G314740	
N8.HOG0013564	OG0006781	n0		Ag002G163610					Aa_G11080.h1.t1															Om008G338730	
N8.HOG0013565	OG0006782	n0		Ag002G151400, Ag009G736280					Aa_G97600.h1.t1															Om006G245500	
N8.HOG0013566	OG0006783	n0		Ag006G531820					Aa_G462860.h1.t1															Om001G015740	
N8.HOG0013567	OG0006784	n0							Aa_G657420.h1.t1															Om008G340370	
N8.HOG0013568	OG0006785	n3							Aa_G508020.h1.t1																
N8.HOG0013569	OG0006785	n6		Ag003G276730, Ag003G277790																				Om001G030510, Om001G030010	
N8.HOG0013570	OG0006785	n28							Aa_G337800.h1.t1																
N8.HOG0013571	OG0006786	n0		Ag007G584410, Ag003G233780, Ag004G379840, Ag002G157680					Aa_G581110.h1.t1, Aa_G581090.h1.t1															Om007G287720, Om008G341850	
N8.HOG0013572	OG0006787	n0		Ag002G157560					Aa_G150360.h1.t1															Om008G341870	
N8.HOG0013573	OG0006788	n0		Ag001G092520					Aa_G39590.h1.t1															Om003G124830	
N8.HOG0013574	OG0006789	n0		Ag005G488470, Ag003G241120					Aa_G250280.h1.t1															Om002G044250	
N8.HOG0013575	OG0006790	n0							Aa_G661720.h1.t1															Om008G346280, Om008G346310	
N8.HOG0013576	OG0006791	n0		Ag002G146200					Aa_G270960.h1.t1															Om008G351250	
N8.HOG0013577	OG0006792	n0		Ag002G145210					Aa_G352510.h1.t1															Om008G351750	
N8.HOG0013578	OG0006793	n0		Ag002G145100					Aa_G452400.h1.t1															Om008G351850	
N8.HOG0013579	OG0006794	n5		Ag002G145030																				Om004G144520	
N8.HOG0013580	OG0006794	n15							Aa_G591150.h1.t1																
N8.HOG0013581	OG0006794	n19							Aa_G599600.h1.t1, Aa_G978440.h1.t1, Aa_G409220.h1.t1																
N8.HOG0013582	OG0006795	n0		Ag002G143300					Aa_G546090.h1.t1															Om008G352810	
N8.HOG0013583	OG0006796	n0		Ag002G144050, Ag002G144560					Aa_G35120.h1.t1															Om008G352130	
N8.HOG0013584	OG0006797	n0		Ag002G140220					Aa_G320620.h1.t1															Om008G353930	
N8.HOG0013585	OG0006798	n3							Aa_G730240.h1.t1																
N8.HOG0013586	OG0006798	n11							Aa_G403290.h1.t1																
N8.HOG0013587	OG0006798	n14		Ag002G138450, Ag002G137610					Aa_G872420.h1.t1, Aa_G872420.h2.t1															Om008G354320	
N8.HOG0013588	OG0006799	n0		Ag002G128720					Aa_G577820.h1.t1															Om008G355720	
N8.HOG0013589	OG0006800	n0		Ag002G127730																				Om008G355900	
N8.HOG0013590	OG0006801	n0		Ag002G126820																				Om008G356220	
N8.HOG0013591	OG0006802	n0		Ag003G252360					Aa_G141560.h1.t1															Om001G021000	
N8.HOG0013592	OG0006803	n0		Ag002G110140, Ag002G106520					Aa_G419960.h1.t1															Om008G358880	
N8.HOG0013593	OG0006804	n0		Ag002G108200, Ag002G111670					Aa_G58170.h1.t1															Om008G359550	
N8.HOG0013594	OG0006805	n0		Ag002G117840					Aa_G160350.h1.t1															Om008G360970	
N8.HOG0013595	OG0006806	n17		Ag002G119210																					
N8.HOG0013596	OG0006806	n31							Aa_G26310.h1.t1																
N8.HOG0013597	OG0006807	n0		Ag002G120010					Aa_G26370.h1.t1															Om008G361430	
N8.HOG0013598	OG0006808	n8		Ag002G120170																				Om008G361490	
N8.HOG0013599	OG0006808	n15							Aa_G295610.h1.t1																
N8.HOG0013600	OG0006809	n0		Ag002G120350					Aa_G295500.h1.t1															Om008G361580	
N8.HOG0013601	OG0006810	n0		Ag002G115290, Ag002G121080					Aa_G213930.h1.t1															Om008G361910	
N8.HOG0013602	OG0006811	n0		Ag002G174910					Aa_G150840.h1.t1															Om008G334640	
N8.HOG0013603	OG0006812	n0		Ag002G123530					Aa_G1070840.h2.t1, Aa_G1070840.h1.t1															Om008G362750	
N8.HOG0013604	OG0006813	n0		Ag002G123660					Aa_G63470.h1.t1															Om007G302850, Om005G212700	
N8.HOG0013605	OG0006814	n4		Ag005G465660					Aa_G426630.h1.t1, Aa_G310030.h1.t1															Om002G059480	
N8.HOG0013606	OG0006814	n11		Ag005G410160																					
N8.HOG0013607	OG0006815	n5		Ag005G426500					Aa_G80.h1.t1, Aa_G80.h2.t1															Om002G075900	
N8.HOG0013608	OG0006816	n0		Ag005G427480					Aa_G77000.h1.t1															Om002G074880, Om002G074960	
N8.HOG0013609	OG0006817	n2		Ag005G428580					Aa_G284700.h1.t1, Aa_G183910.h1.t1															Om002G074420	
N8.HOG0013610	OG0006818	n0		Ag001G039130					Aa_G183960.h1.t1															Om003G104240	
N8.HOG0013611	OG0006819	n3							Aa_G115730.h1.t1																
N8.HOG0013612	OG0006819	n18		Ag001G037720																				Om003G103420	
N8.HOG0013613	OG0006820	n14		Ag005G436700					Aa_G408730.h1.t1, Aa_G51870.h1.t1															Om002G071410	
N8.HOG0013614	OG0006821	n6		Ag001G035460					Aa_G31030.h1.t1															Om003G102420	
N8.HOG0013615	OG0006822	n0		Ag001G035140					Aa_G31120.h1.t1															Om003G102300	
N8.HOG0013616	OG0006823	n0		Ag001G033810					Aa_G496640.h1.t1, Aa_G71990.h1.t1															Om003G101540	
N8.HOG0013617	OG0006824	n15							Aa_G573920.h1.t1																
N8.HOG0013618	OG0006825	n0		Ag007G629650, Ag005G468960, Ag004G309360					Aa_G580560.h1.t1															Om001G021070	
N8.HOG0013619	OG0006826	n0		Ag007G654340																				Om007G317410	
N8.HOG0013620	OG0006827	n0		Ag007G654890					Aa_G352850.h1.t1															Om007G317670	
N8.HOG0013621	OG0006828	n0		Ag007G657600					Aa_G184890.h1.t1															Om007G318530	
N8.HOG0013622	OG0006829	n0		Ag007G657750					Aa_G184850.h1.t1															Om007G318540	
N8.HOG0013623	OG0006830	n0		Ag002G206710					Aa_G13170.h1.t1															Om008G318670	
N8.HOG0013624	OG0006831	n0		Ag002G206640					Aa_G13120.h1.t1															Om008G318720	
N8.HOG0013625	OG0006832	n0		Ag001G038650					Aa_G198080.h1.t1, Aa_G70700.h1.t1															Om003G103940	
N8.HOG0013626	OG0006833	n0		Ag002G205820					Aa_G226190.h1.t1															Om007G317160, Om008G319460	
N8.HOG0013627	OG0006834	n0		Ag004G317510, Ag002G160720																				Om008G340070	
N8.HOG0013628	OG0006835	n0		Ag002G204290					Aa_G177840.h1.t1															Om008G320280	
N8.HOG0013629	OG0006836	n0		Ag002G203920					Aa_G332710.h1.t1															Om008G320520	
N8.HOG0013630	OG0006837	n0		Ag002G203400					Aa_G196840.h1.t1															Om008G320950	
N8.HOG0013631	OG0006838	n0		Ag002G203280					Aa_G536090.h1.t1															Om008G321050	
N8.HOG0013632	OG0006839	n0		Ag002G202870, Ag002G186780					Aa_G16930.h1.t1															Om008G321310	
N8.HOG0013633	OG0006840	n0		Ag002G202800					Aa_G16990.h1.t1															Om008G321360	
N8.HOG0013634	OG0006841	n0		Ag002G202630					Aa_G17150.h1.t1															Om008G321540	
N8.HOG0013635	OG0006842	n0		Ag002G202160					Aa_G15940.h1.t1															Om008G321780	
N8.HOG0013636	OG0006843	n0		Ag002G202130					Aa_G15960.h1.t1															Om008G321800	
N8.HOG0013637	OG0006844	n5		Ag002G201680					Aa_G16240.h1.t1															Om008G322170	
N8.HOG0013638	OG0006845	n0		Ag002G200510					Aa_G467090.h1.t1															Om008G322920	
N8.HOG0013639	OG0006846	n0		Ag002G196880					Aa_G125390.h1.t1															Om008G325330, Om008G325300	
N8.HOG0013640	OG0006847	n9		Ag002G196520					Aa_G401540.h1.t1															Om008G325630	
N8.HOG0013641	OG0006848	n0		Ag002G195580					Aa_G199990.h1.t1															Om008G326110	
N8.HOG0013642	OG0006849	n5		Ag002G195550																				Om008G326140	
N8.HOG0013643	OG0006849	n26							Aa_G199960.h1.t1																
N8.HOG0013644	OG0006850	n0		Ag005G465080, Ag002G193970					Aa_G210240.h1.t1															Om008G326720	
N8.HOG0013645	OG0006851	n0		Ag002G193410					Aa_G230850.h1.t1															Om008G326880	
N8.HOG0013646	OG0006852	n0		Ag002G192230					Aa_G145730.h1.t1															Om008G327450	
N8.HOG0013647	OG0006853	n0		Ag002G190800					Aa_G188480.h1.t1															Om008G327990	
N8.HOG0013648	OG0006854	n0		Ag006G492750					Aa_G18870.h1.t1															Om004G175780	
N8.HOG0013649	OG0006855	n0		Ag006G492990					Aa_G85210.h1.t1															Om004G175990	
N8.HOG0013650	OG0006856	n0		Ag006G493050					Aa_G85330.h1.t1															Om004G175660	
N8.HOG0013651	OG0006857	n0		Ag006G493040					Aa_G85340.h1.t1															Om004G175650	
N8.HOG0013652	OG0006858	n8		Ag006G494570					Aa_G456490.h1.t1															Om004G174850	
N8.HOG0013653	OG0006859	n0		Ag006G494770					Aa_G451890.h1.t1															Om004G174720	
N8.HOG0013654	OG0006860	n0		Ag006G494990					Aa_G456290.h1.t1															Om008G334550, Om008G334490, Om004G174630	
N8.HOG0013655	OG0006861	n0		Ag006G495290					Aa_G259910.h1.t1															Om004G174470	
N8.HOG0013656	OG0006862	n0		Ag006G496780					Aa_G337160.h1.t1															Om004G173640	
N8.HOG0013657	OG0006863	n0		Ag006G496830, Ag001G060110					Aa_G337130.h1.t1															Om004G173610	
N8.HOG0013658	OG0006864	n0		Ag007G582750					Aa_G205050.h1.t1															Om007G289140	
N8.HOG0013659	OG0006865	n0		Ag008G719250					Aa_G181160.h1.t1															Om006G241300	
N8.HOG0013660	OG0006866	n0		Ag008G718950, Ag008G718960					Aa_G230370.h1.t1															Om006G241570, Om006G241560	
N8.HOG0013661	OG0006867	n0		Ag008G718720					Aa_G68370.h1.t1															Om006G241670	
N8.HOG0013662	OG0006868	n0		Ag008G718260					Aa_G68150.h1.t1															Om006G241900	
N8.HOG0013663	OG0006869	n0		Ag008G718060					Aa_G662220.h1.t1															Om006G242030	
N8.HOG0013664	OG0006870	n22		Ag008G717050																				Om006G242600	
N8.HOG0013665	OG0006871	n0		Ag008G716830					Aa_G672100.h1.t1															Om006G242690	
N8.HOG0013666	OG0006872	n0		Ag008G716660					Aa_G404830.h1.t1															Om006G242790	
N8.HOG0013667	OG0006873	n0		Ag008G716280					Aa_G9020.h1.t1															Om006G243230	
N8.HOG0013668	OG0006874	n0		Ag008G716070					Aa_G8800.h1.t1															Om006G243390	
N8.HOG0013669	OG0006875	n0		Ag008G713280					Aa_G629220.h1.t1															Om006G244420	
N8.HOG0013670	OG0006876	n0		Ag008G712590																				Om006G244680	
N8.HOG0013671	OG0006877	n0		Ag008G711590					Aa_G362180.h1.t1															Om006G245060	
N8.HOG0013672	OG0006878	n0		Ag008G710480					Aa_G33930.h1.t1															Om006G245460	
N8.HOG0013673	OG0006879	n0		Ag008G710030					Aa_G33750.h1.t1															Om006G245700	
N8.HOG0013674	OG0006880	n0		Ag008G729090					Aa_G320850.h1.t1															Om006G234530	
N8.HOG0013675	OG0006881	n0		Ag008G730230					Aa_G76060.h1.t1															Om006G233790	
N8.HOG0013676	OG0006882	n0		Ag008G730240					Aa_G76070.h1.t1															Om006G233780	
N8.HOG0013677	OG0006883	n0		Ag008G730580					Aa_G268240.h1.t1															Om006G233550	
N8.HOG0013678	OG0006884	n0		Ag008G730740					Aa_G268320.h1.t1															Om006G233450	
N8.HOG0013679	OG0006885	n0		Ag008G730950					Aa_G51670.h1.t1															Om006G233240	
N8.HOG0013680	OG0006886	n0		Ag007G578430, Ag003G232250					Aa_G51610.h1.t1															Om003G099990	
N8.HOG0013681	OG0006887	n0		Ag008G731240					Aa_G51430.h1.t1															Om006G233020	
N8.HOG0013682	OG0006888	n0		Ag008G731250					Aa_G51420.h1.t1															Om006G232990	
N8.HOG0013683	OG0006889	n0		Ag008G731820					Aa_G20880.h1.t1															Om006G232590	
N8.HOG0013684	OG0006890	n0		Ag008G732000					Aa_G20760.h1.t1															Om006G232430	
N8.HOG0013685	OG0006891	n0		Ag008G732230					Aa_G20680.h1.t1															Om006G232310	
N8.HOG0013686	OG0006892	n3		Ag008G732410																				Om006G232180	
N8.HOG0013687	OG0006892	n10							Aa_G585340.h1.t1, Aa_G804580.h1.t1																
N8.HOG0013688	OG0006893	n0		Ag008G732820					Aa_G37400.h1.t1															Om006G231880	
N8.HOG0013689	OG0006894	n0		Ag008G733090					Aa_G527040.h1.t1, Aa_G1018040.h1.t1															Om006G231670	
N8.HOG0013690	OG0006895	n3		Ag008G734070																				Om006G230900	
N8.HOG0013691	OG0006896	n0		Ag008G734100					Aa_G23680.h1.t1															Om006G230870	
N8.HOG0013692	OG0006897	n0		Ag008G734270					Aa_G383080.h1.t1															Om006G230740	
N8.HOG0013693	OG0006898	n6		Ag004G354270					Aa_G131710.h1.t1															Om005G211570	
N8.HOG0013694	OG0006898	n19																						Om005G201990	
N8.HOG0013695	OG0006899	n0		Ag001G099690					Aa_G43900.h1.t1															Om006G229470	
N8.HOG0013696	OG0006900	n0		Ag001G099580					Aa_G43990.h1.t1															Om004G152550, Om003G105280, Om004G137250, Om007G293280, Om006G275140	
N8.HOG0013697	OG0006901	n0		Ag001G099550					Aa_G44020.h1.t1															Om006G229360	
N8.HOG0013698	OG0006902	n0		Ag006G518880					Aa_G136080.h1.t1															Om004G157050	
N8.HOG0013699	OG0006903	n2							Aa_G242330.h1.t1																
N8.HOG0013700	OG0006903	n15		Ag006G519720, Ag004G316050, Ag004G339080, Ag004G339110																				Om004G157300	
N8.HOG0013701	OG0006903	n20		Ag006G515050																				Om001G027560	
N8.HOG0013702	OG0006904	n0		Ag006G516930					Aa_G425520.h1.t1															Om004G157820	
N8.HOG0013703	OG0006905	n0		Ag006G517300					Aa_G299860.h1.t1, Aa_G299860.h2.t1															Om004G157610	
N8.HOG0013704	OG0006906	n0		Ag006G515760					Aa_G53400.h1.t1															Om004G158240	
N8.HOG0013705	OG0006907	n0		Ag006G514970					Aa_G78380.h1.t1															Om004G158550	
N8.HOG0013706	OG0006908	n3		Ag004G298750					Aa_G290640.h1.t1															Om005G178780	
N8.HOG0013707	OG0006909	n0		Ag006G512260					Aa_G70890.h1.t1															Om004G159380, Om008G341760	
N8.HOG0013708	OG0006910	n0		Ag007G599490					Aa_G189010.h1.t1															Om004G160480	
N8.HOG0013709	OG0006911	n0		Ag007G599420					Aa_G189070.h1.t1															Om004G160580	
N8.HOG0013710	OG0006912	n2		Ag007G599250					Aa_G189230.h1.t1															Om004G160740	
N8.HOG0013711	OG0006913	n0		Ag007G599050					Aa_G187750.h1.t1															Om007G302230	
N8.HOG0013712	OG0006914	n4		Ag004G301460					Aa_G134710.h1.t1															Om005G180750	
N8.HOG0013713	OG0006915	n0		Ag007G587040					Aa_G236400.h1.t1, Aa_G89640.h1.t1															Om007G277470	
N8.HOG0013714	OG0006916	n0		Ag007G587090					Aa_G89690.h1.t1															Om007G277530	
N8.HOG0013715	OG0006917	n0		Ag007G587250					Aa_G756670.h1.t1															Om007G277610	
