HOG	OG	Gene Tree Parent Clade	Aethionema_saxatile	Alyssum_gmelinii	Arabidopsis_arenosa	Arabidopsis_lyrata_NCBI	Arabidopsis_lyrata_Rawat	Arabidopsis_thaliana	Arabis_alpina	Brassica_napus	Brassica_oleracea	Brassica_rapa	Camelina_sativa	Capsella_rubella	Cardamine_amara	Cardamine_glauca	Cardamine_hirsuta	Cochlearia_excelsa	Conringia_planisiliqua	Erysimum_linariifolium	Euclidium_syriacum	Eutrema_salsugineum	Noccaea_praecox	Odontarrhena_muralis	Raphanus_sativus
N3.HOG0019581	OG0007901	n0			jg17804	XP_002880928.1	AL4G21610	AT2G28410.1					XP_010414526.1, XP_010470083.1, XP_010510625.1	XP_006295257.1	evm.model.RL_6.943	Cg005G178870	CARHR121360			El006G305260					
N3.HOG0019582	OG0007902	n0			jg17792	XP_002862929.1, XP_002880935.1	AL4G21780	AT2G28315.1					XP_010470102.1, XP_010414550.1, XP_010510642.1	XP_006294505.2	evm.model.RL_6.933	Cg005G179010	CARHR121240			El006G305430					
N3.HOG0019583	OG0007903	n0			jg17726	XP_020883779.1	AL4G12830, AL4G22350	AT2G27900.1					XP_010417940.1, XP_019093935.1, XP_010510714.1	XP_006295762.1	evm.model.RL_6.887	Cg005G179590	CARHR120590			El006G306110					
N3.HOG0019584	OG0007904	n0			jg17569	XP_020883961.1	AL4G20580	AT2G27040.1					XP_010510823.1, XP_010417848.1, XP_010473093.1	XP_006293644.1	evm.model.RL_6.767	Cg005G182250	CARHR119340			El006G308240					
N3.HOG0019585	OG0007905	n0			jg17465	XP_020883953.1	AL4G19850	AT2G26730.1					XP_010473057.1, XP_019100847.1, XP_010417819.1	XP_006293818.1	evm.model.RL_6.735	Cg005G182960	CARHR118880			El006G309640					
N3.HOG0019586	OG0007906	n0			jg4422, jg4508	XP_002871235.1, XP_002873255.1	AL6G16990, AL6G16520	AT5G06430.1					XP_010452570.1, XP_010423342.1	XP_006289054.1, XP_006290095.1	evm.model.RL_4.2900	Cg008G287270	CARHR206180, CARHR285910			El001G075470, El001G074970					
N3.HOG0019587	OG0007907	n0			jg17349	XP_020882784.1	AL4G19100	AT2G26410.1					XP_010419361.1, XP_010472671.1	XP_006296019.1	evm.model.RL_6.559	Cg005G185360	CARHR118390			El006G311870					
N3.HOG0019588	OG0007908	n0			jg17310	XP_002880771.1	AL4G18830	AT2G26250.1					XP_010417407.1, XP_010472653.1	XP_006293899.2	evm.model.RL_6.540	Cg005G185940	CARHR115080			El006G312560					
N3.HOG0019589	OG0007909	n0			jg9711	XP_020874358.1	AL7G25380	AT4G27410.3					XP_010433374.1, XP_010438620.1, XP_010448140.1	XP_006284199.1	evm.model.RL_2.2252	Cg001G013320	CARHR235080			El003G156850					
N3.HOG0019590	OG0007910	n0			jg9739	XP_020873640.1	AL7G25680	AT4G27120.1					XP_019089044.1, XP_010433401.1, XP_010438656.1	XP_006284962.1, XP_006280870.1	evm.model.RL_2.2227	Cg001G013580	CARHR234770			El003G157190					
N3.HOG0019591	OG0007911	n0			jg5298	XP_002873688.1	AL6G25530	AT5G14750.1					XP_010453604.1, XP_019084715.1, XP_010492291.1	XP_006288682.1	evm.model.RL_4.2154	Cg008G294980	CARHR198560			El001G066720					
N3.HOG0019592	OG0007912	n0			jg23941	XP_002882176.1	AL3G10620	AT3G01530.1					XP_010489626.1, XP_010435630.1, XP_010485409.1, XP_010496298.1	XP_006300020.1	evm.model.RL_1.64	Cg004G116510	CARHR075400			El005G235490					
N3.HOG0019593	OG0007913	n0			jg5226	XP_020878712.1	AL6G24780	AT5G14110.1					XP_010492209.1, XP_010453525.1, XP_010420033.1	XP_023637117.1	evm.model.RL_4.2215		CARHR199230			El001G067450					
N3.HOG0019594	OG0007914	n0			jg12155, jg12154	XP_002870500.1	AL7G45650	AT5G37290.1					XP_010440838.1, XP_010450485.1, XP_010435557.1, XP_010440834.1	XP_006284615.1, XP_023634789.1	evm.model.RL_2.512.3.687c86e0	Cg001G035670	CARHR215800			El003G168760, El003G185170					
N3.HOG0019595	OG0007915	n0			jg9806	XP_020873715.1	AL7G26470	AT4G26470.3					XP_010438747.1, XP_010448264.1, XP_010433497.1	XP_006285834.1	evm.model.RL_2.2164	Cg001G014220	CARHR234050			El003G157990					
N3.HOG0019596	OG0007916	n0			jg23983	XP_002882193.1	AL3G11040	AT3G01200.1					XP_010412871.1, XP_010485527.1, XP_010463560.1	XP_006297923.1	evm.model.RL_1.103	Cg004G116940	CARHR075840			El005G235950					
N3.HOG0019597	OG0007917	n13			jg23989	XP_002882196.1	AL3G11100	AT3G01160.1					XP_010485534.1, XP_010423080.1, XP_010463568.1	XP_006296602.1	evm.model.RL_1.108	Cg004G116990	CARHR075890			El005G236000					
N3.HOG0019598	OG0007917	n28											XP_010485540.2, XP_019096752.1							El006G318480					
N3.HOG0019599	OG0007918	n0			jg5354	XP_020876815.1	AL6G26140	AT5G15270.1					XP_010492356.1, XP_010453658.1, XP_010424102.1	XP_006287327.1	evm.model.RL_4.2105	Cg008G295550	CARHR198040			El001G066180					
N3.HOG0019600	OG0007919	n0			jg24020	XP_020886913.1	AL3G11390	AT3G02140.1					XP_010448534.1, XP_019098608.1, XP_010485451.1, XP_010463607.1	XP_006299473.1	evm.model.RL_1.126	Cg004G117270	CARHR076110			El005G236290					
N3.HOG0019601	OG0007920	n0				XP_020886899.1	AL3G11660	AT3G02360.1					XP_010478914.1, XP_010477172.1, XP_010463641.1, XP_010485479.1	XP_006297535.1	evm.model.RL_1.147	Cg004G117500	CARHR076340			El005G236520					
N3.HOG0019602	OG0007921	n0			jg24085	XP_020887111.1	AL3G12030	AT3G02650.1					XP_010500279.1, XP_010463685.1, XP_010485585.1, XP_010417335.1	XP_006298994.2	evm.model.RL_1.182	Cg004G117790	CARHR076670			El005G236890, El004G219040, El004G219030, El004G219020, El004G221610					
N3.HOG0019603	OG0007922	n0			jg24102	XP_002884340.1	AL3G12210	AT3G02800.1					XP_010501565.1, XP_010485608.2, XP_010463705.1	XP_006298583.1	evm.model.RL_1.200	Cg004G117940	CARHR104140, CARHR076810			El005G237050					
N3.HOG0019604	OG0007923	n0			jg24112	XP_002882256.1	AL3G12310	AT3G02880.1					XP_010463719.1, XP_010502431.1, XP_010485618.1	XP_006297231.1	evm.model.RL_1.210	Cg004G118060	CARHR076900			El005G237150					
N3.HOG0019605	OG0007924	n0			jg24139	XP_002884359.1	AL3G12490, AL3G12700	AT3G03100.1					XP_010485645.1, XP_010506401.1, XP_010463756.1	XP_006298717.1	evm.model.RL_1.232	Cg004G118270	CARHR077120			El005G237380					
N3.HOG0019606	OG0007925	n0			jg24186	XP_002882294.1	AL3G13110	AT3G03440.1					XP_010510727.1, XP_010463794.1	XP_006297811.1	evm.model.RL_1.263	Cg004G118600	CARHR077460			El005G237770					
N3.HOG0019607	OG0007926	n2													evm.model.RL_1.298	Cg004G119480	CARHR077830								
N3.HOG0019608	OG0007926	n24			jg24225	XP_020887002.1	AL3G13580	AT3G03770.1					XP_010485729.1, XP_010513859.1	XP_023641709.1						El005G238220					
N3.HOG0019609	OG0007927	n0			jg24272	XP_002884428.1	AL3G14000	AT3G04090.1					XP_010485780.1, XP_010518340.1, XP_010463883.1	XP_006298440.1	evm.model.RL_1.330	Cg004G119790	CARHR078220			El005G238690					
N3.HOG0019610	OG0007928	n0			jg24353	XP_020888965.1	AL3G14760	AT3G04700.1					XP_010468011.1, XP_010463956.1, XP_010485853.1, XP_010417937.1	XP_006299371.1	evm.model.RL_1.385	Cg004G120330	CARHR078930			El005G239430					
N3.HOG0019611	OG0007929	n0			jg24359	XP_020886530.1	AL3G14850	AT3G04730.1					XP_010463960.1, XP_010418365.1, XP_010485858.1	XP_006298436.1	evm.model.RL_1.390	Cg004G120380	CARHR078980			El005G239480					
N3.HOG0019612	OG0007930	n0			jg24379	XP_002882382.1	AL3G15220	AT3G04910.1					XP_019097011.1, XP_010420004.1, XP_010463978.1	XP_023641440.1	evm.model.RL_1.409	Cg004G120600	CARHR079190			El007G362480, El005G239680					
N3.HOG0019613	OG0007931	n0			jg24404	XP_020887058.1	AL3G15470	AT3G05090.1					XP_019099985.1, XP_010485910.1	XP_006297044.1	evm.model.RL_1.430	Cg004G120840	CARHR079410			El005G239950					
N3.HOG0019614	OG0007932	n0			jg24389, jg24390	XP_020886443.1, XP_002862604.2	AL3G15320, AL294U10020	AT3G04980.2					XP_010421247.1, XP_010485887.1, XP_010463986.1	XP_006296847.1	evm.model.RL_1.416	Cg004G120670	CARHR079290			El005G239800					
N3.HOG0019615	OG0007933	n3						AT3G05160.1							evm.model.RL_1.438, evm.model.RL_4.850	Cg004G120920	CARHR079500, CARHR079490								
N3.HOG0019616	OG0007933	n22					AL3G15580	AT3G05165.6					XP_019096147.1, XP_019100006.1, XP_010485923.1, XP_010464029.1, XP_010424290.1	XP_006297505.2											
N3.HOG0019617	OG0007933	n30			jg24415	XP_020888188.1																			
N3.HOG0019618	OG0007934	n0			jg24419	XP_020886934.1	AL3G15620	AT3G05200.1					XP_010424603.1, XP_019092406.1, XP_010485951.1	XP_006297819.1	evm.model.RL_1.442	Cg004G120970	CARHR079540			El005G240080					
N3.HOG0019619	OG0007935	n0			jg24433	XP_002884502.1	AL3G15770	AT3G05327.1					XP_010425982.2, XP_010485974.1, XP_010464054.1	XP_006298431.1	evm.model.RL_1.455	Cg004G121110	CARHR079670			El005G240210					
N3.HOG0019620	OG0007936	n0			jg24460	XP_002882421.2	AL3G16120	AT3G05520.2					XP_010464078.2, XP_010486003.1, XP_010428340.1	XP_023642026.1	evm.model.RL_1.474	Cg004G121290	CARHR079910			El005G240430					
N3.HOG0019621	OG0007937	n0			jg24451	XP_002884514.1	AL3G16070	AT3G05470.1					XP_010464070.1, XP_010485995.1, XP_010427712.1	XP_006296949.1	evm.model.RL_1.469	Cg004G121240	CARHR079850			El005G240380					
N3.HOG0019622	OG0007938	n0			jg24487	XP_020888748.1	AL3G16380	AT3G05690.2					XP_019092132.1, XP_019096194.1, XP_010430951.1	XP_023641727.1	evm.model.RL_1.500	Cg004G121520	CARHR080140			El005G240650					
N3.HOG0019623	OG0007939	n0			jg24521	XP_002884544.1	AL3G16720	AT3G05937.1					XP_010464153.1, XP_010486074.1, XP_010434012.1	XP_006300146.1	evm.model.RL_1.527	Cg004G121800	CARHR080420			El005G241000					
N3.HOG0019624	OG0007940	n0			jg24534	XP_002882446.1	AL3G16840	AT3G06020.1					XP_010435056.1, XP_010486084.1, XP_010468041.1, XP_019092740.1	XP_006298092.2	evm.model.RL_1.536	Cg004G121920	CARHR080520			El005G241120					
N3.HOG0019625	OG0007941	n0			jg24544	XP_020888616.1	AL3G16980	AT3G06130.1					XP_010486103.1, XP_010436263.1, XP_010464179.1	XP_006297632.1	evm.model.RL_1.547	Cg004G122040	CARHR080640			El005G241290					
N3.HOG0019626	OG0007942	n0			jg24592	XP_002884588.1	AL3G17510	AT3G06483.1					XP_010464222.1, XP_010486158.1, XP_010440949.1	XP_006297962.1	evm.model.RL_1.584.1.687c87eb	Cg004G122460	CARHR081010			El005G241730					
N3.HOG0019627	OG0007943	n0			jg24598	XP_002884589.1	AL3G17570	AT3G06540.1					XP_010464228.1, XP_010486164.1, XP_010441681.1	XP_006297352.1	evm.model.RL_1.591	Cg004G122520, Cg004G122560	CARHR081090			El005G241790					
N3.HOG0019628	OG0007944	n0			jg24600	XP_020887927.1	AL3G17590	AT3G06550.2					XP_019092961.1, XP_010486165.1	XP_023642192.1	evm.model.RL_1.592.1.687c87eb	Cg004G122590, Cg004G122550	CARHR081100			El005G241810					
N3.HOG0019629	OG0007945	n0			jg24603	XP_002884593.1	AL3G17620	AT3G06580.1					XP_010486173.1, XP_010441965.1, XP_010464233.1	XP_006297500.1	evm.model.RL_1.594	Cg004G122610	CARHR081120			El005G241830					
N3.HOG0019630	OG0007946	n0			jg24606	XP_002884595.1	AL3G17650	AT3G06600.1					XP_010464235.1, XP_010486176.1	XP_006298618.1	evm.model.RL_1.596	Cg004G122630	CARHR081140			El005G241860					
N3.HOG0019631	OG0007947	n0			jg24607	XP_002882482.1	AL3G17660	AT3G06610.1					XP_010442357.1, XP_010486177.1, XP_010464237.1	XP_006298844.1	evm.model.RL_1.597	Cg004G122640	CARHR081150			El005G241870					
N3.HOG0019632	OG0007948	n0			jg21461	XP_002863925.1	AL8G22040	AT5G48870.1					XP_010439778.1, XP_010442339.1, XP_010482156.1	XP_006279717.1	evm.model.RL_4.864	Cg008G311110, Cg008G309310	CARHR182860, CARHR182850			El007G347000					
N3.HOG0019633	OG0007949	n0			jg24664	XP_002882512.1	AL3G18370	AT3G07120.1					XP_010486253.1, XP_010448797.1, XP_010464291.1	XP_006296764.1	evm.model.RL_1.653	Cg004G123190	CARHR081720			El005G242390					
N3.HOG0019634	OG0007950	n0			jg24685	XP_002884642.1	AL3G18620	AT3G07320.1					XP_010486278.1, XP_010464351.1, XP_010451138.1	XP_006297636.1	evm.model.RL_1.675	Cg004G123390	CARHR081970			El005G242600					
N3.HOG0019635	OG0007951	n0			jg24709	XP_020887273.1	AL3G18880	AT3G07540.1					XP_010453534.1, XP_010486316.1, XP_010464382.1	XP_006296958.2	evm.model.RL_1.699	Cg004G123630	CARHR082210			El005G242850					
N3.HOG0019636	OG0007952	n0			jg24724	XP_002884662.1	AL3G19020	AT3G07660.1					XP_010456509.1, XP_010464402.1, XP_010486335.1	XP_006296980.1	evm.model.RL_1.713	Cg004G123770	CARHR082360			El005G243070					
N3.HOG0019637	OG0007953	n0			jg24733	XP_002882547.1	AL3G19110	AT3G07750.1					XP_010457108.1, XP_010464413.1, XP_010486345.1	XP_006298255.1	evm.model.RL_1.723	Cg004G123870	CARHR082460			El005G243160					
N3.HOG0019638	OG0007954	n0			jg24734	XP_002882548.1	AL3G19120	AT3G07760.3					XP_019096258.1, XP_019100566.1, XP_019092106.1	XP_023642689.1	evm.model.RL_1.724	Cg004G123880	CARHR082470			El005G243170					
N3.HOG0019639	OG0007955	n0			jg24752	XP_002882562.1	AL3G19330	AT3G07950.1					XP_010460274.1, XP_010464441.1, XP_010486372.1	XP_006298204.1	evm.model.RL_1.748	Cg004G124040	CARHR082690			El005G243410					
N3.HOG0019640	OG0007956	n0			jg24765	XP_020889442.1	AL3G19460	AT3G08500.1					XP_010464458.1, XP_010461613.1, XP_010486387.1	XP_006298049.1	evm.model.RL_1.759	Cg004G124150	CARHR082800			El005G243540					
N3.HOG0019641	OG0007957	n0			jg24797	XP_020887216.1	AL3G19830	AT3G08840.7					XP_019092543.1, XP_010464501.1, XP_010486428.1	XP_006299559.1	evm.model.RL_1.790	Cg004G124460	CARHR083150								
N3.HOG0019642	OG0007958	n0			jg19263	XP_002879851.1	AL4G37900	AT2G40180.1					XP_010505741.1, XP_010517433.1, XP_010508896.1	XP_006294355.1	evm.model.RL_6.2137	Cg005G165970	CARHR135210			El006G289440					
N3.HOG0019643	OG0007959	n0			jg19259, jg19260	XP_020884498.1, XP_020884499.1	AL4G37860, AL4G37870	AT2G40150.1					XP_010517431.1, XP_010508898.1, XP_010505740.1	XP_006295728.1	evm.model.RL_6.2134	Cg005G166000	CARHR135170			El006G289510, El006G289490					
N3.HOG0019644	OG0007960	n0			jg19257	XP_020884066.1	AL4G37830	AT2G40130.2					XP_010505734.1, XP_010517425.1, XP_010508902.1	XP_006293648.1	evm.model.RL_6.2132	Cg005G166020	CARHR135140			El006G289530					
N3.HOG0019645	OG0007961	n0			jg19230	XP_002881688.1	AL4G37570	AT2G39980.1					XP_010517384.1, XP_010505699.1, XP_010512943.1	XP_006295818.1	evm.model.RL_6.2111	Cg005G166210	CARHR134930			El006G289780					
N3.HOG0019646	OG0007962	n0			jg19218	XP_020885427.1	AL4G37440	AT2G39870.1					XP_010505682.1, XP_010517355.1, XP_010508953.1	XP_023639852.1	evm.model.RL_6.2100	Cg005G166340	CARHR134790			El006G289940					
N3.HOG0019647	OG0007963	n0			jg19170	XP_020885188.1, XP_020871527.1	AL4G36880, AL938U10010	AT2G39490.1					XP_010505626.1, XP_010509008.1, XP_010517303.1	XP_006295866.1	evm.model.RL_6.2062	Cg005G166760	CARHR134360			El006G290400, El006G290440					
N3.HOG0019648	OG0007964	n0			jg19066	XP_020885465.1	AL4G36120	AT2G38820.2					XP_010509112.1, XP_019099874.1, XP_019102528.1	XP_006294631.1	evm.model.RL_6.1996	Cg005G167450	CARHR133530			El006G291310					
N3.HOG0019649	OG0007965	n0			jg18737	XP_020883723.1	AL4G32140	AT2G36050.1					XP_010516815.1, XP_010509517.1, XP_010505133.1	XP_006295981.1	evm.model.RL_6.1700	Cg005G170510				El006G294820					
N3.HOG0019650	OG0007966	n0			jg18741	XP_002879591.1	AL4G32180	AT2G36090.1					XP_010509511.1, XP_010505141.1, XP_010412893.2	XP_006296048.1	evm.model.RL_6.1704	Cg005G170470	CARHR130340			El006G294770					
N3.HOG0019651	OG0007967	n0			jg18753	XP_020885464.1	AL4G32320	AT2G36220.1					XP_010505155.1, XP_010509499.1, XP_010516835.1	XP_006294791.1	evm.model.RL_6.1714	Cg005G170360	CARHR130460			El006G294630					
N3.HOG0019652	OG0007968	n0			jg18781	XP_020884245.1	AL4G32630	AT2G36450.1					XP_010505192.1, XP_010516867.1, XP_010509470.1	XP_006295828.1	evm.model.RL_6.1742	Cg005G170080	CARHR130750			El006G294280					
N3.HOG0019653	OG0007969	n0			jg18784	XP_020883988.1	AL4G32660	AT2G36480.1					XP_019102496.1, XP_010505196.2, XP_010509467.1	XP_023639702.1	evm.model.RL_6.1745	Cg005G170050	CARHR130780			El006G294240					
N3.HOG0019654	OG0007970	n0			jg18806	XP_020883023.1	AL4G32870	AT2G36690.1, AT2G06960.1					XP_010505217.1, XP_010516892.1, XP_010509447.1	XP_006294468.1	evm.model.RL_6.1762, evm.model.RL_6.1764	Cg005G169860	CARHR130980			El006G294020					
N3.HOG0019655	OG0007971	n0			jg18835	XP_002881482.1	AL4G33170	AT2G36930.1					XP_010505242.1, XP_010509414.1, XP_019102018.1	XP_006295254.1	evm.model.RL_4.489, evm.model.RL_6.1787	Cg005G169610	CARHR131400			El006G293600					
N3.HOG0019656	OG0007972	n0				XP_002879636.1	AL4G33210	AT2G36970.1					XP_010509409.1, XP_010516934.1, XP_010505248.1	XP_006296293.2	evm.model.RL_6.1790	Cg005G169580	CARHR131430, CARHR131440			El006G293570					
N3.HOG0019657	OG0007973	n0			jg18854	XP_020883879.1	AL4G33430	AT2G37080.1					XP_010509393.1, XP_010516954.1, XP_010505269.1	XP_006293893.1	evm.model.RL_6.1875	Cg005G169430	CARHR131590			El006G293450					
N3.HOG0019658	OG0007974	n0			jg18868	XP_002881495.1	AL4G33570	AT2G37200.2					XP_010509366.1, XP_010516979.1, XP_010505297.1	XP_006295079.1	evm.model.RL_6.1863	Cg005G169300	CARHR132390			El006G293300					
N3.HOG0019659	OG0007975	n0			jg18919	XP_020885011.1, XP_020883180.1	AL4G34120, AL4G34180	AT2G37610.1					XP_010505354.1, XP_010509312.1, XP_019099896.1, XP_010517032.1	XP_006295210.2	evm.model.RL_6.1821	Cg005G168870				El006G292710					
N3.HOG0019660	OG0007976	n0			jg18929	XP_020885727.1	AL4G34600	AT2G37678.1					XP_010505364.1, XP_010517041.1, XP_010509290.1	XP_006295025.2	evm.model.RL_6.1813	Cg005G168790	CARHR131870			El006G292620					
N3.HOG0019661	OG0007977	n0			jg18937	XP_002881549.1	AL4G34670	AT2G37740.1					XP_010517050.1, XP_010505372.1, XP_010509282.1	XP_006296475.1	evm.model.RL_6.1807	Cg005G168730	CARHR131790			El006G292530					
N3.HOG0019662	OG0007978	n0			jg18952	XP_020885599.1	AL4G34820	AT2G37880.1					XP_019102512.1, XP_010505386.1, XP_010509265.1	XP_006295903.1	evm.model.RL_6.1891	Cg005G168560	CARHR132430			El006G292400					
N3.HOG0019663	OG0007979	n0			jg18979	XP_020885159.1	AL4G35110	AT2G38110.1					XP_010517096.1, XP_010505423.1, XP_010509226.1	XP_006294066.1	evm.model.RL_6.1916	Cg005G168280	CARHR132690			El006G292150					
N3.HOG0019664	OG0007980	n0			jg18994	XP_002879733.1, XP_020883347.1	AL4G35250, AL4G35340	AT2G38250.1					XP_010517113.1, XP_010509204.1, XP_010505443.1	XP_023640291.1	evm.model.RL_6.1931	Cg005G168110	CARHR132840			El006G291990					
N3.HOG0019665	OG0007981	n0			jg19014	XP_020882753.1, XP_020884749.1	AL4G35590, AL4G35550	AT2G38370.2					XP_010517130.1, XP_010509182.1	XP_006293973.2	evm.model.RL_6.1943	Cg005G167990	CARHR132980			El006G291840					
N3.HOG0019666	OG0007982	n0			jg18712	XP_002879574.1	AL4G31900	AT2G35790.1					XP_010505103.1, XP_010516787.1, XP_010509556.1	XP_006294910.1	evm.model.RL_6.1669	Cg005G170760	CARHR130040			El006G295190					
N3.HOG0019667	OG0007983	n0			jg30026	XP_002892865.1	AL1G27510	AT1G15400.3					XP_010497139.1, XP_010459074.1, XP_010476627.1	XP_006304401.1	evm.model.RL_5.1394	Cg006G230440	CARHR015940			El002G099470					
N3.HOG0019668	OG0007984	n0			jg30113	XP_020868648.1	AL1G28390	AT1G16270.1					XP_019095003.1, XP_019091280.1, XP_010497746.1	XP_006303890.1	evm.model.RL_5.1473	Cg006G229700	CARHR016740			El002G100260					
N3.HOG0019669	OG0007985	n0			jg30156, jg30167, jg30179	XP_002890186.1	AL1G28910	AT1G16740.1					XP_010459220.1, XP_010498002.1, XP_010476793.1	XP_006305777.1	evm.model.RL_5.1515	Cg006G229240	CARHR017200			El002G100720					
N3.HOG0019670	OG0007986	n0			jg30307	XP_002892968.1	AL1G30180	AT1G17820.1					XP_010476945.1, XP_010459394.1, XP_010498158.1	XP_006306770.1	evm.model.RL_5.1614	Cg006G228170	CARHR018430			El002G101960					
N3.HOG0019671	OG0007987	n0			jg30353	XP_002890269.1	nbis-gene-101	AT1G18320.1, AT3G10110.1					XP_010477006.1, XP_010498219.1, XP_010459444.1	XP_006305717.1	evm.model.RL_5.1656	Cg006G227750	CARHR018890			El002G102450					
N3.HOG0019672	OG0007988	n0			jg30343	XP_002892987.1	AL1G30580	AT1G18210.1					XP_010476999.1, XP_010498204.1, XP_010498206.1, XP_010459434.1	XP_006303188.1	evm.model.RL_5.1647	Cg006G227830	CARHR018790			El002G102350					
N3.HOG0019673	OG0007989	n0			jg30359	XP_002893000.1	AL1G30790	AT1G18370.1					XP_010498223.1, XP_010459448.1, XP_010477014.1	XP_006303901.1	evm.model.RL_5.1667	Cg006G227680	CARHR018970			El002G102510					
N3.HOG0019674	OG0007990	n5			jg30361	XP_020867436.1	AL1G30800	AT1G18390.2					XP_010498225.1, XP_010459451.1, XP_010477015.1	XP_006303925.1						El002G102530					
N3.HOG0019675	OG0007990	n29													evm.model.RL_5.1669	Cg006G227670	CARHR018990								
N3.HOG0019676	OG0007991	n0			jg6068, jg30370	XP_002890278.1	AL1G30910	AT1G18480.1					XP_010459467.1, XP_010498239.1, XP_010477028.1	XP_006291271.1	evm.model.RL_5.1678	Cg006G227570	CARHR019100			El002G102640					
N3.HOG0019677	OG0007992	n0			jg30385	XP_020867610.1	AL1G31060	AT1G18620.2					XP_010477043.1, XP_010459494.1, XP_010498261.1	XP_023633012.1	evm.model.RL_5.1697	Cg006G227420	CARHR019240			El002G102800					
N3.HOG0019678	OG0007993	n0			jg30389	XP_020867617.1	AL1G31110	AT1G18660.4					XP_019095068.1, XP_010459501.1, XP_010498272.1	XP_006307360.1	evm.model.RL_5.1702.1.687c88b6	Cg006G227380	CARHR019290			El002G102850					
N3.HOG0019679	OG0007994	n0			jg30412	XP_002893020.1	AL1G31380	AT1G18840.1					XP_010459529.1, XP_010477085.1, XP_010498289.1	XP_006307111.1	evm.model.RL_5.1721	Cg006G227140	CARHR019490			El002G103030					
N3.HOG0019680	OG0007995	n0			jg30454	XP_020866500.1	AL1G31850	AT1G19270.1					XP_010477134.1, XP_010459590.1, XP_010498341.1	XP_023645904.1	evm.model.RL_5.1762	Cg006G226710	CARHR019870			El002G103550					
N3.HOG0019681	OG0007996	n0			jg30456	XP_002893040.1	AL1G31890	AT1G19300.1					XP_010477136.1, XP_010498344.1, XP_010459593.1	XP_006304867.1	evm.model.RL_5.1764	Cg006G226690	CARHR019890			El002G103570					
N3.HOG0019682	OG0007997	n0			jg30472	XP_020867722.1	AL1G32190	AT1G19440.1					XP_010477163.1, XP_010459615.1, XP_010498362.1	XP_006304681.1	evm.model.RL_5.1775	Cg006G226560	CARHR020020			El002G103740					
N3.HOG0019683	OG0007998	n0			jg30476	XP_020870085.1	AL1G32230	AT1G19485.1					XP_010498368.1, XP_010459619.1, XP_010477166.1	XP_006304420.1	evm.model.RL_5.1778	Cg006G226530	CARHR020050			El002G103770					
N3.HOG0019684	OG0007999	n4			jg30512	XP_020866995.1	AL1G32590	AT1G19860.2					XP_010498408.1, XP_010477211.1, XP_019090752.1	XP_006307667.1	evm.model.RL_5.1815.1.687c88b7	Cg006G226110	CARHR020360			El002G104180					
