Orthogroup	Brassica_rapa	Noccaea_praecox
OG0008148	XP_033128363.1	Np004G1922400, Np003G1668400
OG0008149	XP_009112813.1	Np007G3942600, Np001G0388800
OG0008150	XP_009112632.1, XP_009145880.1	Np007G3945900
OG0008151	XP_009145867.1, XP_009135591.1	Np007G3947500
OG0008152	XP_009108872.1, XP_009125905.1	Np005G2701900
OG0008153	XP_009135594.1, XP_009145863.1	Np007G3949400
OG0008154	XP_009135601.1, XP_009112300.1	Np007G3950900
OG0008155	XP_033147538.1, XP_009112271.1	Np007G3951800
OG0008156	XP_009135618.1, XP_009145824.2	Np007G3958100
OG0008157	XP_009145810.1, XP_009135623.1	Np007G3960100
OG0008158	XP_009135637.1, XP_009145784.1	Np007G3964200
OG0008159	XP_009135635.2, XP_009145783.1	Np007G3964400
OG0008160	XP_009145774.1, XP_009111708.1	Np007G3967200
OG0008161	XP_009139953.1	Np005G2687100, Np005G3203100
OG0008162	XP_009125215.1, XP_009140139.1	Np005G3202700
OG0008163	XP_009135672.1, XP_009145658.1	Np007G3991500
OG0008164	XP_009145288.1	Np005G3193800
OG0008165	XP_009145623.1	Np011G4359700, Np011G4359600
OG0008166	XP_009117384.2	Np007G4242100
OG0008167	XP_009145537.2, XP_009135711.1	Np007G3806400
OG0008168	XP_009109937.1	Np007G3808200
OG0008169	XP_009145514.2, XP_009135734.1	Np007G3809600
OG0008170	XP_009109756.2, XP_009145509.1	Np007G3810800
OG0008171	XP_009119827.1	Np003G1649500
OG0008172	XP_009127225.1, XP_009132523.1	Np003G1652900
OG0008173	XP_009132518.1, XP_009119808.1	Np003G1652200
OG0008174	XP_009125113.1, XP_009140223.2, XP_009139912.1	Np005G3158500
OG0008175	XP_018515396.1	Np001G0185500
OG0008176	XP_009108077.1	Np005G3113800
OG0008177	XP_009129697.2, XP_009151593.2	Np001G0181800
OG0008178	XP_009102591.1, XP_009106418.1	Np007G3852500
OG0008179	XP_009102597.2, XP_009106554.1	Np007G3850000
OG0008180	XP_009102611.1	Np007G3848000
OG0008181	XP_009102637.1	Np007G3844800
OG0008182	XP_009145235.1, XP_033142203.1	Np007G3840500
OG0008183	XP_009107790.1, XP_009148451.1	Np005G3045700
OG0008184	XP_009145252.2, XP_009108561.1	Np007G3838500
OG0008185	XP_009108592.2	Np007G3837800
OG0008186	XP_009108716.1, XP_009145271.1	Np007G3835800
OG0008187	XP_009145327.1, XP_009135810.1	Np007G3832800
OG0008188	XP_009145388.1, XP_009135803.1	Np007G3830800
OG0008189	XP_009108935.1	Np007G3830700, Np003G1380600
OG0008190	XP_009124773.1, XP_009109189.1	Np007G3827200
OG0008191	XP_009145425.1, XP_009109171.2	Np007G3827300
OG0008192	XP_009145431.1	Np007G3826100, Np002G0966400
OG0008193	XP_009114225.1, XP_033139707.1	Np001G0270200
OG0008194	XP_009145475.1	Np007G3815300
OG0008195	XP_009145479.1, XP_009109588.1	Np007G3814700
OG0008196	XP_009145481.2, XP_009135748.1	Np007G3814500
OG0008197	XP_009127969.1	Np005G2738000, Np005G2735500
OG0008198	XP_033148470.1, XP_009137905.1	Np005G2738600
OG0008199	XP_009108999.1, XP_009127990.1	Np005G2739100
OG0008200	XP_033132561.1, XP_033129019.1	Np005G2740600
OG0008201	XP_033143092.1, XP_009128090.1	Np005G2742100
OG0008202	XP_009128129.1, XP_009137888.2	Np005G2742500
OG0008203	XP_009109012.1, XP_009137880.1	Np005G2744300
OG0008204	XP_009128276.2, XP_009109016.1	Np005G2745200
OG0008205	XP_009105212.1	Np002G0946900
OG0008206	XP_009105173.2, XP_009127460.1, XP_009124158.1	Np002G0968600
OG0008207	XP_009127455.1, XP_009105163.1	Np002G0973500
OG0008208	XP_009128462.1	Np002G1023300
OG0008209	XP_009112865.1, XP_009112846.1	Np007G3924000
OG0008210	XP_009134284.1, XP_033137224.1	Np007G3766000
OG0008211	XP_009113422.2	Np002G1055700
OG0008212	XP_033145325.1	Np002G1051300
OG0008213	XP_009119468.1, XP_033135260.1	Np002G1057000
OG0008214	XP_009126292.1, XP_009120925.1	Np003G1469100
OG0008215	XP_009126287.1, XP_033137452.1	Np003G1466900
OG0008216	XP_009131677.2, XP_009126269.1, XP_009120960.1	Np003G1464100
OG0008217	XP_009131671.1, XP_009126257.2, XP_009120967.1	Np003G1463400
OG0008218	XP_018511133.1, XP_009131659.1	Np003G1459600
OG0008219	XP_009131642.2, XP_009120998.1	Np003G1457800
OG0008220	XP_009151248.1, XP_009129838.1	Np001G0156600
OG0008221	XP_009124236.1	Np002G1000300, Np005G3107300
OG0008222	XP_009111858.1, XP_009129752.1	Np001G0170700
OG0008223	XP_009151644.1, XP_009111843.1	Np001G0176300
OG0008224	XP_009139450.1, XP_009115949.1, XP_009136682.1	Np001G0546200
OG0008225	XP_009136674.1, XP_009139461.2	Np001G0544700
OG0008226	XP_009115939.1, XP_033145329.1	Np001G0543700
OG0008227	XP_033144778.1	Np001G0542700
OG0008228	XP_009115917.1	Np001G0540800
OG0008229	XP_009115896.1, XP_033145723.1	Np001G0538200
OG0008230	XP_009136633.1, XP_009123762.1	Np001G0536000
OG0008231	XP_009136631.1, XP_009115874.1	Np001G0535600
OG0008232	XP_009115853.1, XP_009136624.1	Np001G0534800
OG0008233	XP_009148943.1, XP_033144789.1	Np001G0533200
OG0008234	XP_009136598.2, XP_033136969.1	Np001G0528900
OG0008235	XP_009119756.1, XP_009118861.2	Np004G2598800
OG0008236	XP_009118794.1, XP_009119673.1	Np004G2585400
OG0008237	XP_009119631.3, XP_009118770.1	Np004G2579800
OG0008238	XP_033134977.1, XP_009119780.2, XP_033138358.1	Np004G2579700
OG0008239	XP_033138346.1	Np004G2578600
OG0008240	XP_009119604.1, XP_033134971.1	Np004G2575700
OG0008241	XP_033138366.1, XP_018510283.2, XP_033134959.1	Np004G2574300
OG0008242	XP_009118712.1, XP_009111168.1	Np004G2572900
OG0008243	XP_009111163.1, XP_009119569.1	Np004G2572100
OG0008244	XP_009119566.3, XP_009118703.1	Np004G2571400
OG0008245	XP_009111157.1, XP_009119555.1	Np004G2571100
OG0008246	XP_009111155.1, XP_009119551.1	Np004G2570700
OG0008247	XP_033138343.1	Np004G2568500
OG0008248	XP_009111151.1, XP_009119530.1	Np004G2568300
OG0008249	XP_009119529.1, XP_009111150.1	Np004G2568200
OG0008250	XP_009119368.2, XP_009118694.1	Np004G2566700
OG0008251	XP_009111141.1, XP_009119361.1	Np004G2565600
OG0008252	XP_009119346.1	Np004G2563700
OG0008253	XP_009118676.2, XP_009119342.1	Np004G2563200
OG0008254	XP_009111121.1	Np004G2561000
OG0008255	XP_009137434.1, XP_009137855.1	Np005G2826100
OG0008256	XP_009111104.1, XP_009119300.1	Np004G2558800
OG0008257	XP_009119281.1, XP_009118873.1	Np004G2557300
OG0008258	XP_009118632.1, XP_009119280.1	Np004G2557200
OG0008259	XP_009118619.1	Np004G2553200
OG0008260	XP_009111068.2, XP_009119213.2	Np004G2550800
OG0008261	XP_033138186.1, XP_009118596.3	Np004G2547500
OG0008262	XP_009119162.1, XP_009118591.1	Np004G2546000
OG0008263	XP_033138070.1, XP_009118589.1	Np004G2545700
OG0008264	XP_009119156.1	Np004G2545200
OG0008265	XP_009119152.1, XP_033132327.1	Np004G2544700
OG0008266	XP_009111029.1	Np004G2541400, Np004G2572600, Np004G2541000, Np004G2541300, Np004G2572700
OG0008267	XP_009119116.2, XP_009111027.2	Np004G2539700
OG0008268	XP_009119113.1, NP_001288894.1	Np004G2538900
OG0008269	XP_009111020.1, XP_009119111.1	Np004G2538800
OG0008270	XP_033135618.1, XP_009111014.1	Np004G2537500
OG0008271	XP_009111007.1, XP_009119093.1	Np004G2536900
OG0008272	XP_009118551.2, XP_033132334.1	Np004G2535600
OG0008273	XP_009119065.1, XP_009110992.2	Np004G2533400
OG0008274	XP_009110981.1, XP_009119058.1	Np004G2532700
OG0008275	XP_033137783.1, XP_009118479.1	Np004G2529500
OG0008276	XP_009110973.1, XP_033136482.1	Np005G3139000, Np004G2529300
OG0008277	XP_009110963.1, XP_009119001.1	Np004G2525900
OG0008278	XP_009118459.1, XP_009118983.1	Np004G2523700
OG0008279	XP_009118981.1, XP_009118458.1	Np004G2523500
OG0008280	XP_009118449.1, XP_018510938.1	Np004G2522800
OG0008281	XP_009118446.1, XP_009118971.2	Np004G2522500
OG0008282	XP_009118422.1, XP_009148013.2	Np004G2518300
OG0008283	XP_009118390.1	Np004G2512100
OG0008284	XP_009110901.1	Np004G2511100, Np004G2332200
OG0008285	XP_009148109.1, XP_009110886.2	Np004G2507600
OG0008286	XP_009148111.1, XP_009110885.1	Np004G2507400
OG0008287	XP_033135438.1, XP_018515509.1	Np004G2506800
OG0008288	XP_009148230.1, XP_033132320.1	Np004G2504600
OG0008289	XP_009110861.1, XP_009148155.2	Np004G2502300
OG0008290	XP_009110854.1	Np004G2501100
OG0008292	XP_009117058.1	Np005G3098900, Np005G3098700
OG0008293	XP_009148265.1, XP_009110811.1	Np004G2494600
OG0008294	XP_033133419.1, XP_009148279.1	Np004G2492900
OG0008295	XP_009148306.1, XP_009110792.1	Np004G2491000
OG0008296	XP_009148318.1	Np004G2489200
OG0008297	XP_009144481.1, XP_009148322.1	Np004G2488900
OG0008298	XP_009144480.1	Np004G2488600
OG0008299	XP_009118267.1, XP_009148335.1	Np004G2487600
OG0008300	XP_009144469.1, XP_033129168.1	Np004G2487100
OG0008301	XP_009148339.1, XP_009144466.1	Np004G2486800
OG0008302	XP_009144461.1, XP_009148352.1	Np004G2486200
OG0008303	XP_009148366.1, XP_009118257.1	Np004G2484100
OG0008304	XP_009148403.1, XP_033135548.1	Np004G2481100
OG0008305	XP_009137563.1, XP_009139721.1	Np005G2799400
OG0008306	XP_009148439.1, XP_033135918.1	Np004G2475700
OG0008307	XP_009118201.2, XP_009148445.1	Np004G2474600
OG0008308	XP_009110725.1, XP_009148480.1	Np004G2469500
OG0008309	XP_009148481.1	Np004G2469300
OG0008310	XP_009148485.1, XP_009118187.1	Np004G2468700
OG0008312	XP_009110691.2, XP_009118169.2	Np004G2462600
OG0008313	XP_009110688.1, XP_009118167.1	Np004G2462300
OG0008314	XP_033135724.1, XP_009110684.1	Np004G2460500
OG0008315	XP_009110649.1, XP_009148593.1	Np004G2454400
OG0008316	XP_009110643.2, XP_009118079.1, XP_009148590.1	Np004G2454100
OG0008317	XP_009148584.1	Np004G2453100
OG0008318	XP_009118077.1, XP_009148583.1	Np004G2452700
OG0008319	XP_009118067.2, XP_018515337.1	Np004G2450500, Np004G2449600
OG0008320	XP_009110608.1, XP_009148554.1	Np004G2445100
OG0008321	XP_033133759.1, XP_009148549.1	Np004G2444700
OG0008322	XP_009110604.1, XP_009148548.1	Np004G2444600
OG0008324	XP_009148525.1	Np004G2437700, Np004G2439600, Np004G2438400
OG0008325	XP_033134932.1, XP_009148651.1	Np004G2433900
OG0008326	XP_009117948.1, XP_018515368.2	Np004G2428400
OG0008327	XP_009148676.1, XP_009117950.1	Np004G2428700
OG0008328	XP_018509595.1, XP_009148698.1	Np004G2426300
OG0008329	XP_009148717.1, XP_009117911.1	Np004G2424000
OG0008330	XP_009148818.1, XP_009110541.1, XP_009117903.1	Np004G2422900
OG0008331	XP_009117902.1, XP_033128054.1	Np004G2422800
OG0008332	XP_033135599.1, XP_009148834.1	Np004G2421200
OG0008333	XP_009117890.1, XP_033128036.1	Np004G2420400
OG0008334	XP_033128707.1	Np004G2418700
OG0008335	XP_009148857.1	Np004G2417400
OG0008336	XP_009109931.1	Np001G0591400, Np001G0591200
OG0008337	XP_009117874.1, XP_009148867.1	Np004G2416800
OG0008338	XP_009148911.1, XP_009117839.1	Np004G2411100
OG0008339	XP_009110513.2	Np004G2415500
OG0008340	XP_033134446.1	Np004G2414500
OG0008341	XP_009148887.1	Np004G2414100
OG0008342	XP_009117856.1, XP_009148889.1	Np004G2413900
OG0008343	XP_033135635.1, XP_009148896.1	Np004G2412800
OG0008345	XP_009148932.1, XP_009117834.1	Np004G2409300
OG0008346	XP_009149013.1, XP_009117801.1	Np004G2404900
OG0008347	XP_009117770.1, XP_009149061.2	Np004G2400200
OG0008348	XP_009110443.2	Np004G2394600
OG0008349	XP_009117740.1, XP_009149118.1	Np004G2393700
OG0008350	XP_009105293.1, XP_033139581.1	Np002G0916500
OG0008351	XP_009149226.1, XP_009110395.1, XP_009117646.1	Np004G2383000
OG0008352	XP_009110358.1, XP_009149267.1	Np004G2376800
OG0008353	XP_033128155.1, XP_009110356.1, XP_009117618.1	Np004G2376000
OG0008354	XP_009110354.1, XP_009117617.1	Np004G2375800
OG0008355	XP_009117616.1, XP_009149278.1	Np004G2375300
OG0008356	XP_009149279.1	Np004G2375100
OG0008357	XP_009110333.2, XP_009117603.1	Np004G2371300
OG0008358	XP_033132684.1	Np004G2371000
OG0008359	XP_009117604.1, XP_009149355.2	Np004G2370700
OG0008360	XP_009110313.2, XP_009117582.1	Np004G2368100
OG0008361	XP_009117572.1, XP_009149381.2	Np004G2366900
OG0008362	XP_009117571.1, XP_009110306.1	Np004G2366800
OG0008363	XP_009149383.1, XP_009110302.1	Np004G2366400
OG0008364	XP_009110284.2, XP_009149405.1	Np004G2363600
OG0008365	XP_009110259.1, XP_009149470.1	Np004G2357000
OG0008366	XP_033132467.1	Np004G2356500
OG0008367	XP_009110253.1, XP_009149481.1	Np004G2356300
OG0008368	XP_033128217.1, XP_009103373.1	Np004G2355700
OG0008369	XP_009110240.1	Np004G2353900
OG0008370	XP_009103346.1, XP_033128067.1	Np004G2352100
OG0008371	XP_009149523.1, XP_033131306.1	Np004G2351000
OG0008372	XP_009110217.1, XP_009149547.1	Np004G2348400
OG0008373	XP_009103329.2, XP_009149556.1	Np004G2347400
OG0008374	XP_009110209.1, XP_009149562.1	Np004G2346100
OG0008375	XP_009149585.1, XP_018509361.1	Np004G2343100
OG0008376	XP_033131457.1, XP_009149653.2	Np004G2341200
OG0008377	XP_009103294.1, XP_009149661.2	Np004G2339800
OG0008378	XP_009103293.1, XP_009149667.1	Np004G2339200
OG0008379	XP_009110181.1, XP_033128553.1	Np004G2337900
OG0008380	XP_009149675.1, XP_009110180.1	Np004G2337800
OG0008381	XP_009149683.1, XP_009103287.2	Np004G2336300
OG0008382	XP_009149690.1, XP_009110173.1	Np004G2335300
OG0008383	XP_009110165.1	Np004G2332800
OG0008384	XP_009110151.1, XP_033137044.1	Np004G2327400
OG0008385	XP_009103243.1, XP_009145348.1	Np004G2324700
OG0008386	XP_009115566.1, XP_009103204.1	Np004G2310600
OG0008387	XP_009128682.1, XP_033142033.1	Np003G1801800
OG0008388	XP_009110119.1, XP_009110122.2	Np004G2308700, Np004G2309400
OG0008389	XP_009105840.1, XP_009104892.1	Np002G0834000
OG0008390	XP_009105819.1, XP_033130511.1, XP_009127863.1	Np002G0836000
OG0008391	XP_009105799.1, XP_033130516.1	Np002G0837600
OG0008392	XP_009104918.1	Np002G0838100
OG0008393	XP_009127854.1, XP_018508288.1	Np002G0839200
OG0008394	XP_009104926.2, XP_009127852.1	Np002G0839500
OG0008395	XP_009127842.2, XP_009105772.1	Np002G0841600
OG0008396	XP_009105768.1, XP_009127841.1	Np002G0841800, Np002G0841900
OG0008397	XP_009105759.1, XP_009127836.1	Np002G0843600
OG0008398	NP_001288871.1	Np002G0845800
OG0008399	XP_009127796.1, XP_009105707.1	Np002G0853700
OG0008400	XP_009104954.1, XP_009127789.1	Np002G0854400
OG0008401	XP_009127776.2, XP_009104966.1	Np002G0857000
OG0008402	XP_009105692.1, XP_009127775.1	Np002G0857300
OG0008404	XP_009114843.1	Np004G2058500
OG0008405	XP_009107942.1, XP_009124380.1	Np004G2061800
OG0008406	XP_033135377.1	Np002G1237100
OG0008407	XP_009112745.1	Np002G1222600
OG0008408	XP_009112963.1	Np002G1222500
OG0008409	XP_009112743.1	Np002G1222300
OG0008411	XP_009112719.1, XP_009113030.2	Np002G1213100
OG0008412	XP_009109806.1, XP_033130349.1	Np004G2102400
OG0008413	XP_009112690.1	Np002G1199400
OG0008414	XP_033135415.1, XP_009109727.1	Np004G2113600
OG0008415	XP_033130774.1, XP_033144393.1	Np002G1187100
OG0008416	XP_009113238.1, XP_009105139.1	Np002G1186700
OG0008417	XP_018511285.1	Np002G1186400
OG0008418	XP_009104420.1	Np002G1176000
OG0008420	XP_009103743.1	Np002G1159700, Np002G1159600
OG0008421	XP_009113260.1	Np002G1152700
OG0008422	XP_033135476.1, XP_009103021.1	Np002G1142600
OG0008423	XP_009113296.1	Np002G1142200
OG0008424	XP_009102805.1	Np002G1133500
OG0008425	XP_009102588.1	Np002G1127500
OG0008426	XP_009113340.1, XP_009102548.2	Np002G1125300
OG0008427	XP_009109869.1	Np004G2094200
OG0008428	XP_009112884.1, XP_009112831.1	Np002G1241900
OG0008429	XP_009112877.1, XP_009112832.2	Np002G1242900
OG0008430	XP_009112871.1, XP_009124663.2	Np002G1244100
OG0008431	XP_009112844.1, XP_009112866.1	Np002G1246500
OG0008432	XP_009117378.1	Np002G1248200
OG0008433	XP_009101511.2	Np001G0352900, Np001G0346700
OG0008434	XP_009101510.1	Np001G0349700
OG0008435	XP_009101480.1, XP_009128908.1	Np001G0340400
OG0008436	XP_009128909.2, XP_009114312.1	Np001G0338000
OG0008437	XP_009128994.1, XP_009101389.1	Np001G0326000
OG0008438	XP_009101387.1, XP_009128998.1	Np001G0326400
OG0008439	XP_009113909.1, XP_009123602.1, XP_009101702.1	Np001G0395900
OG0008440	XP_009101704.1	Np001G0396100
OG0008441	XP_009113924.1, XP_033128309.1, XP_009123592.1	Np001G0399200
OG0008442	XP_009123942.1, XP_009113928.1	Np001G0399700
OG0008443	XP_009114494.1	Np003G1847700
OG0008444	XP_033136423.1, XP_009144519.1	Np003G1846900
OG0008445	XP_009134327.1, XP_009114516.1	Np003G1841000
OG0008446	XP_018510664.2	Np003G1839200
OG0008447	XP_009137872.1	Np005G2745800
OG0008448	XP_009136750.2, XP_018509642.1	Np005G3009600
OG0008449	XP_009146338.1, XP_009136751.1	Np005G3009200, Np005G3009500
OG0008450	XP_033132750.1, XP_033128618.1, XP_009147999.2	Np004G1999900
OG0008451	XP_009144794.2, XP_009145023.1	Np004G1998800
OG0008452	XP_009107366.1, XP_009145011.1, XP_009129432.1	Np004G1996700
OG0008453	XP_033133219.1, XP_009141077.1	Np004G1990700
OG0008454	XP_009144998.1, XP_009107334.1	Np004G1989300, Np002G0809200
OG0008455	XP_009147913.1, XP_009107312.1	Np004G1984500
OG0008456	XP_009104736.1, XP_009106150.1	Np002G0786500
OG0008457	XP_009124356.1, XP_033129889.1	Np005G2616800
OG0008458	XP_033133095.1, XP_009127014.1	Np005G2619000
OG0008459	XP_033143637.1	Np005G2620900
OG0008460	XP_009129472.2	Np005G2622700
OG0008461	XP_009109423.1, XP_009130877.1	Np005G2624600
OG0008462	XP_009131941.1, XP_033133098.1	Np005G2626900
OG0008463	XP_009138534.1, XP_009132424.2	Np005G2698900
OG0008464	XP_009132836.1, XP_009109396.2	Np005G2698300
OG0008465	XP_009133704.1, XP_009138528.2	Np005G2697200
OG0008466	XP_009138524.1	Np005G2696700, Np030G4399700, Np006G3526900, Np006G3480100
OG0008467	XP_009133930.1, XP_033144007.1	Np005G2696500
OG0008468	XP_009137358.1, XP_033133160.1, XP_009138488.1	Np005G2691300
OG0008469	XP_009137661.1, XP_009109365.1	Np005G2691000
OG0008470	XP_009138768.1	Np005G2688500
OG0008471	XP_009109352.1, XP_009140235.1	Np005G2686900
OG0008472	XP_009109344.2, XP_009141155.1	Np005G2685900
OG0008473	XP_009142233.1, XP_009109341.1	Np005G2684700
OG0008474	XP_009143303.1, XP_018513001.1	Np005G2682800
OG0008475	XP_009144043.1	Np005G2681800
OG0008476	XP_009138417.1, XP_009145510.1	Np005G2679500
OG0008477	XP_009138400.2, XP_009148617.1	Np005G2675200
OG0008478	XP_009150864.1, XP_009109280.2	Np005G2672000
OG0008479	XP_033142174.1, XP_009138364.1	Np005G2665300
OG0008480	XP_033142688.1, XP_033135410.1	Np005G2661400
OG0008481	XP_009102917.1	Np007G3980400, Np005G2662400
OG0008482	XP_009109292.1, XP_009102562.1, XP_009138357.1	Np005G2663100
OG0008483	XP_033145006.1, XP_009107450.1	Np005G2656400
OG0008484	XP_009108697.1, XP_009108194.1, XP_009138330.2	Np005G2654800
OG0008485	XP_009111282.2, XP_009108722.1	Np005G2649600
OG0008486	XP_009111625.1, XP_009138300.1	Np005G2649100
OG0008487	XP_033142455.1, XP_033132786.1	Np005G2647900, Np005G2648200
OG0008488	XP_009115174.1, XP_009138274.1	Np005G2645100
OG0008489	XP_009108745.1, XP_009116335.2, XP_009138263.1	Np005G2644100
OG0008490	XP_009108886.1, XP_009126288.2	Np005G2705700
OG0008491	XP_009108888.1, XP_009138071.1	Np005G2705600
OG0008492	XP_009126243.1, XP_009138073.1	Np005G2705500
OG0008493	XP_009126222.1, XP_009138074.1	Np005G2705300
OG0008494	XP_009108870.1, XP_009125871.1	Np005G2701300
OG0008495	XP_009108862.2, XP_009125616.1	Np005G2699400
OG0008496	XP_018513609.1, XP_033141679.1	Np005G2631100
OG0008497	XP_009108813.1, XP_009124998.1	Np005G2632300
OG0008498	XP_018512647.1, XP_009124566.2	Np005G2633000
OG0008499	XP_009108811.1, XP_009123745.2	Np005G2633500
OG0008501	XP_009138246.1, XP_009119341.1	Np005G2640000
OG0008502	XP_009108762.1	Np005G2642100
OG0008503	XP_009108760.1, XP_009138257.1	Np005G2642600
OG0008504	XP_009108759.2, XP_009138259.1	Np005G2642800
OG0008505	XP_009126332.1, XP_009108890.1	Np005G2706100
OG0008506	XP_009126325.1	Np005G2707800
OG0008507	XP_009126573.1, XP_009138048.2	Np005G2712100
OG0008508	XP_009105415.1, XP_009108923.1, XP_009138017.1	Np005G2717100, Np005G2737700, Np005G2736800
OG0008509	XP_009127004.1, XP_009108930.1	Np005G2718100
OG0008510	XP_009108931.1, XP_009138008.1	Np005G2718200
OG0008511	XP_009108936.2, XP_009127116.1	Np005G2721700
OG0008512	XP_009127212.1, XP_009137993.1	Np005G2723100
OG0008513	XP_009117235.1	Np006G3662300, Np006G3661500
OG0008514	XP_009102571.1	Np007G3856200
OG0008515	XP_009135878.1, NP_001288954.1	Np007G3859200
OG0008516	XP_009135872.1	Np007G3860400
OG0008517	XP_009106153.1, XP_009102544.2	Np007G3860500
OG0008518	XP_009102531.1, XP_009106030.1	Np007G3863300
OG0008519	XP_009105924.1, XP_009105586.2	Np002G0821200
OG0008520	XP_033131950.1, XP_009104853.1	Np002G0822600
OG0008521	XP_009127938.1, XP_009105913.1	Np002G0824000
OG0008522	XP_009127929.1, XP_033131727.1	Np002G0825500
OG0008523	XP_009105892.1, XP_009127926.1	Np002G0826300
OG0008524	XP_009127915.1	Np002G0827100
OG0008525	XP_033140723.1, XP_009105883.1	Np002G0827200
OG0008526	XP_009104867.1	Np002G0827900
OG0008528	XP_009104870.1, XP_009127906.1	Np002G0828300
OG0008529	XP_009103189.1, XP_009115553.1	Np004G2306600
OG0008530	XP_009110104.1, XP_009115540.1	Np004G2304500
OG0008531	XP_018508274.1, XP_018510322.2	Np004G2302000
OG0008532	XP_009110066.1, XP_009115456.1	Np004G2285400
OG0008533	XP_009110060.2, XP_009115436.1	Np004G2279400
OG0008534	XP_009110017.1, XP_009115373.1	Np004G2258900
