Orthogroup	Brassica_rapa	Raphanus_sativus
OG0005136	XP_009143174.1	XP_018475667.1, XP_018439971.1, XP_018466921.1
OG0005136	XP_009142367.1	XP_018480917.1, XP_018479153.1, XP_018464476.1
OG0005137	XP_009142320.1	XP_018478002.1
OG0005137	XP_009133705.1	XP_018476572.1
OG0005137	XP_009104098.1	XP_018444962.1, XP_018444963.1
OG0005138	XP_009133684.1	XP_018474630.1
OG0005138	XP_009142278.1	XP_018483428.1
OG0005139	XP_009143014.1	XP_018439138.1, XP_018463211.1
OG0005140	XP_009142897.1	XP_018462920.1
OG0005140	XP_009133561.1, XP_009142151.1, XP_033146048.1	XP_018481287.1
OG0005141	XP_033147678.1	XP_018438217.1, XP_018436311.1
OG0005141	XP_009142826.2	XP_018436442.1
OG0005142	XP_009140080.1	XP_018453271.1, XP_018477515.1
OG0005143	XP_009128923.1	XP_018463325.1
OG0005143	XP_009114309.1	XP_018456260.1
OG0005144	XP_009147354.1	XP_018464032.1, XP_018492988.1
OG0005144	XP_009118001.1	XP_018441706.1, XP_018441661.1
OG0005145	XP_009134671.1	XP_018491247.1
OG0005146	XP_009134718.1	XP_018491796.1, XP_018489838.1
OG0005146	XP_009118959.1	XP_018434561.1
OG0005146	XP_009130326.1	XP_018490617.1
OG0005147	XP_033147355.1	XP_018463621.1, XP_018460323.1
OG0005148	XP_009124062.1	XP_018438985.1, XP_018438986.1
OG0005148	XP_009147285.1	XP_018485687.1
OG0005149	XP_033142954.1	XP_018488311.1
OG0005149	XP_009147103.2	XP_018491423.1
OG0005149	XP_018509555.1	XP_018441036.1, XP_018461635.1
OG0005150	XP_009147019.1	XP_018485762.1
OG0005150	XP_009124079.2	XP_018433078.1
OG0005150	XP_009135006.2	XP_018486065.1
OG0005151	XP_009135009.1	XP_018488946.1
OG0005151	XP_009147016.1	XP_018488812.1
OG0005151	XP_009124055.1	XP_018437118.1
OG0005152	XP_009135098.1	XP_018492745.1, XP_018492766.1
OG0005152	XP_009146992.1, XP_009123890.1	XP_018434219.1
OG0005153	XP_009146905.1	XP_018487457.1, XP_018487456.1
OG0005153	XP_009135042.2	XP_018485993.1
OG0005154	XP_009146830.3	XP_018490393.1, XP_018463112.1
OG0005155	XP_018513509.1	XP_018487198.1
OG0005155	XP_009146703.1	XP_018464586.1, XP_018487491.1
OG0005155	XP_009124885.1	XP_018439249.1
OG0005156	XP_009146626.1	XP_018441343.1
OG0005156	XP_009120779.1, XP_009135218.1	XP_018493456.1, XP_018492733.1
OG0005157	XP_018508729.1	XP_018456734.1, XP_018456749.1
OG0005158	XP_009146543.1	XP_018487064.1
OG0005158	XP_009124724.1	XP_018490531.1, XP_018490526.1, XP_018486846.1
OG0005159	XP_009117645.1	XP_018433011.1, XP_018435370.1
OG0005159	XP_009146470.1	XP_018486335.1
OG0005159	XP_009135311.2	XP_018490879.1
OG0005160	XP_009146340.1	XP_018491137.1, XP_018491165.1, XP_018491163.1
OG0005160	XP_033128153.1	XP_018440492.1
OG0005161	XP_009116557.1	XP_018439321.1
OG0005161	XP_009146302.1	XP_018489858.1, XP_018489862.1, XP_018460930.1
OG0005162	XP_009116520.1	XP_018441081.1
OG0005162	XP_009135420.1	XP_018489339.1
OG0005162	XP_009146293.1	XP_018486885.1, XP_018486864.1
OG0005163	XP_009116467.1	XP_018433581.1
OG0005163	XP_009135429.1	XP_018490509.1
OG0005164	XP_009115446.1	XP_018437261.1
OG0005164	XP_009135447.2	XP_018490712.1, XP_018459441.1
OG0005164	XP_009146230.2	XP_018488857.1
OG0005165	XP_009114832.1	XP_018439092.1, XP_018435425.1
OG0005165	XP_009114839.1	XP_018437509.1, XP_018441145.1
OG0005166	XP_009114694.1	XP_018433997.1
OG0005166	XP_009135489.1	XP_018485941.1
OG0005166	XP_009146079.1	XP_018486059.1, XP_018464466.1
OG0005167	XP_009114507.1	XP_018433374.1
OG0005167	XP_009135498.1	XP_018486289.1
OG0005167	XP_009146062.1	XP_018488703.1
OG0005168	XP_009135598.2	XP_018489471.1
OG0005168	XP_009112357.1	XP_018437628.1
OG0005168	XP_009145855.2	XP_018491129.1
OG0005169	XP_009135610.1	XP_018464616.1
OG0005169	XP_009112163.1	XP_018436966.1
OG0005169	XP_009145832.1	XP_018488666.1
OG0005170	XP_009145826.1	XP_018491680.1
OG0005170	XP_009112142.2	XP_018439796.1
OG0005170	XP_009135614.1	XP_018493490.1
OG0005171	XP_009145804.1	XP_018492323.1, XP_018460668.1
OG0005171	XP_009135625.2, XP_009112062.1	XP_018441669.1
OG0005172	XP_009112081.1	XP_018433837.1
OG0005172	XP_009145811.1	XP_018491738.1, XP_018488527.1
OG0005173	XP_009135655.1	XP_018491010.1
OG0005173	XP_009111399.2	XP_018441592.1
OG0005173	XP_009145729.2	XP_018465029.1, XP_018486557.1
OG0005174	XP_009145589.1	XP_018489409.1
OG0005174	XP_009145595.2	XP_018487192.1
OG0005174	XP_009110247.1	XP_018458247.1, XP_018458244.1
OG0005175	XP_009110210.2, XP_009110229.2	XP_018458233.1, XP_018458232.1
OG0005175	XP_009135706.1	XP_018490247.1
OG0005176	XP_033142625.1	XP_018488445.1
OG0005176	XP_009109767.2, XP_009145511.1	XP_018488798.1
OG0005177	XP_009111813.1	XP_018452761.1
OG0005177	XP_009151582.1	XP_018483367.1
OG0005178	XP_009145306.1	XP_018486079.1
OG0005178	XP_009135820.1	XP_018488470.1, XP_018466428.1
OG0005179	XP_009108785.1	XP_018459680.1
OG0005179	XP_009145313.1	XP_018485626.1
OG0005179	XP_009135815.1	XP_018486832.1
OG0005180	XP_009135760.1	XP_018486465.1
OG0005180	XP_009145470.1	XP_018487339.1, XP_018487351.1
OG0005181	XP_009145494.1	XP_018489237.1
OG0005181	XP_009109674.1	XP_018459586.1, XP_018458534.1
OG0005181	XP_009135742.1	XP_018486344.1
OG0005182	XP_009109002.1	XP_018451220.1
OG0005182	XP_009128035.1	XP_018471331.1
OG0005182	XP_009137891.1	XP_018484380.1
OG0005183	XP_009109004.1	XP_018465712.1, XP_018467063.1
OG0005183	XP_009109003.1	XP_018464754.1
OG0005184	XP_033137453.1	XP_018462346.1, XP_018444243.1
OG0005184	XP_033142670.1	XP_018474272.1, XP_018475533.1
OG0005185	XP_009131672.1, XP_009126263.2	XP_018471875.1
OG0005185	XP_009120965.3	XP_018446784.1
OG0005186	XP_009131670.1	XP_018476745.1
OG0005186	XP_009126255.1	XP_018469953.1, XP_018464239.1
OG0005187	XP_033142664.1	XP_018475585.1, XP_018475586.1
OG0005187	XP_009126252.1	XP_018463806.1
OG0005187	XP_033138257.1	XP_018443213.1
OG0005188	XP_009151296.2	XP_018482994.1, XP_018478502.1
OG0005188	XP_009111884.1	XP_018454437.1
OG0005189	XP_009129803.2	XP_018435066.1
OG0005189	XP_018509766.1	XP_018454047.1
OG0005189	NP_001288867.1	XP_018485307.1
OG0005190	XP_033129701.1	XP_018481638.1, XP_018465108.1
OG0005190	XP_009129718.2	XP_018439712.1
OG0005190	XP_009111832.1	XP_018455708.1
OG0005191	XP_009112740.1	XP_018447476.1
OG0005192	XP_009115945.1	XP_018466290.1, XP_018467386.1
OG0005192	XP_033146206.1	XP_018481314.1
OG0005192	XP_033144777.1	XP_018478055.1
OG0005193	XP_009139460.1	XP_018484035.1, XP_018477553.1
OG0005193	XP_018513028.1	XP_018481493.1, XP_018463559.1
OG0005194	XP_009139503.1	XP_018460001.1, XP_018484752.1
OG0005194	XP_009136637.1	XP_018484420.1
OG0005195	XP_009148874.1	XP_018468317.1
OG0005195	XP_009115846.1	XP_018436657.1
OG0005195	XP_033144819.1	XP_018481422.1
OG0005197	XP_009118790.1, XP_009119669.1	XP_018490449.1, XP_018466471.1
OG0005198	XP_009111134.1	XP_018450430.1, XP_018483110.1
OG0005199	XP_009118695.1	XP_018491849.1
OG0005200	XP_009119201.1, XP_009111062.1	XP_018449722.1
OG0005201	XP_009118593.1	XP_018476082.1
OG0005201	XP_033138024.1	XP_018439430.1, XP_018437860.1
OG0005202	XP_009118577.1	XP_018489379.1, XP_018487935.1
OG0005202	XP_018510799.2, XP_009111043.2	XP_018451903.1, XP_018451837.1
OG0005203	XP_009119076.1	XP_018461813.1, XP_018435562.1
OG0005203	XP_009118549.1	XP_018490363.1
OG0005203	XP_009111000.2	XP_018449059.1
OG0005204	XP_009110972.1	XP_018448079.1
OG0005204	XP_009118474.1	XP_018432665.1
OG0005205	XP_009110948.1	XP_018450637.1
OG0005205	XP_009118963.2	XP_018441835.1
OG0005205	XP_009118440.1	XP_018493011.1
OG0005206	XP_009110927.2	XP_018450572.1
OG0005206	XP_009118423.1	XP_018489307.1
OG0005207	XP_033135870.1	XP_018488407.1, XP_018488429.1
OG0005207	XP_009148689.2	XP_018449314.1
OG0005208	XP_009148101.1	XP_018482027.1
OG0005208	XP_009110891.1	XP_018450150.1
OG0005208	XP_009118372.1	XP_018490561.1
OG0005209	XP_033134014.1	XP_018438280.1
OG0005209	XP_033135125.1	XP_018465628.1
OG0005210	XP_009148184.1	XP_018469011.1
OG0005210	XP_009110835.1	XP_018451315.1
OG0005211	XP_009118268.2	XP_018492018.1, XP_018486323.1
OG0005211	XP_018508060.1	XP_018441068.1
OG0005211	XP_009144471.1	XP_018435098.1
OG0005212	XP_009148395.1	XP_018437748.1
OG0005213	XP_009144430.1	XP_018434591.1
OG0005213	XP_009148398.1	XP_018468922.1, XP_018468778.1
OG0005213	XP_009118240.1	XP_018486675.1
OG0005214	XP_009118238.2	XP_018432716.1
OG0005214	XP_009144427.1	XP_018433188.1
OG0005214	XP_009148407.1	XP_018443185.1, XP_018443241.1
OG0005215	XP_009129974.2	XP_018435601.1
OG0005216	XP_009110690.1	XP_018449108.1, XP_018449104.1
OG0005216	XP_009118168.1	XP_018463031.1, XP_018458301.1
OG0005217	XP_009148618.1	XP_018483341.1
OG0005217	XP_009118116.1	XP_018465141.1
OG0005218	XP_009110668.1	XP_018447763.1, XP_018447759.1
OG0005218	XP_009148610.1	XP_018442078.1
OG0005218	XP_009118111.1	XP_018464593.1
OG0005219	XP_009110655.1	XP_018450074.1, XP_018450070.1
OG0005219	XP_009118090.1	XP_018488942.1
OG0005220	XP_009113029.1	XP_018457983.1
OG0005220	XP_009148579.1	XP_018468636.1
OG0005221	XP_009148574.1	XP_018457110.1
OG0005221	XP_009110630.1	XP_018447621.1, XP_018451060.1
OG0005221	XP_009118064.2	XP_018433177.1
OG0005222	XP_018510108.1	XP_018455260.1
OG0005223	XP_009110619.1	XP_018451065.1, XP_018451070.1
OG0005223	XP_033135465.1	XP_018442543.1
OG0005224	XP_009148524.1	XP_018482293.1, XP_018484745.1
OG0005224	XP_009110584.1	XP_018447578.1, XP_018447568.1, XP_018447588.1
OG0005225	XP_009148860.1	XP_018481605.1
OG0005226	XP_009110507.1	XP_018448236.1, XP_018447858.1, XP_018466841.1
OG0005226	XP_009117851.1	XP_018433849.1
OG0005227	XP_009117830.1	XP_018436877.1
OG0005227	XP_009148926.1	XP_018483837.1
OG0005228	XP_009149023.1	XP_018490156.1
OG0005228	XP_009110470.1	XP_018451728.1
OG0005228	XP_009117797.1	XP_018433333.1, XP_018433315.1
OG0005229	XP_009149078.1	XP_018453743.1
OG0005230	XP_009110442.1	XP_018450735.1
OG0005230	XP_033129276.1, XP_033136561.1	XP_018459785.1
OG0005231	XP_009149114.1	XP_018480536.1
OG0005231	XP_009110773.3	XP_018449885.1, XP_018466126.1
OG0005232	XP_009149127.1	XP_018438694.1, XP_018465382.1
OG0005232	XP_009117736.1, XP_009110434.1	XP_018451748.1
OG0005233	XP_009149152.1, XP_009117720.1	XP_018439656.1
OG0005235	XP_009117634.1, XP_018515180.2, XP_009110370.1	XP_018450806.1
OG0005236	XP_033132822.1	XP_018448254.1
OG0005237	XP_009110301.1	XP_018451171.1, XP_018448259.1
OG0005237	XP_009117566.2	XP_018441833.1
OG0005237	XP_009149386.1	XP_018440133.1
OG0005238	XP_009149389.1, XP_033133169.1	XP_018447505.1, XP_018447521.1
OG0005238	XP_009117562.1	XP_018441766.1
OG0005239	XP_009110278.1	XP_018451456.1
OG0005239	XP_009149416.1	XP_018434520.1
OG0005239	XP_009117543.1	XP_018438164.1, XP_018438162.1
OG0005240	XP_009103379.1	XP_018441441.1
OG0005240	XP_009149478.2	XP_018439086.1
OG0005240	XP_033132466.1	XP_018449492.1
OG0005241	XP_009110236.1	XP_018447475.1
OG0005241	XP_033131966.1	XP_018434818.1
OG0005241	XP_018515393.1	XP_018435355.1, XP_018466870.1
OG0005242	XP_009103341.1	XP_018458480.1
OG0005242	XP_033129920.1, XP_033147143.1	XP_018463719.1
OG0005243	XP_009149665.1	XP_018439802.1
OG0005243	XP_018509362.2	XP_018450504.1
OG0005244	XP_009127866.1	XP_018469406.1, XP_018465587.1
OG0005244	XP_009105813.1	XP_018456093.1
OG0005245	XP_009127853.1	XP_018452768.1
OG0005247	XP_033142553.1	XP_018458046.1
OG0005247	XP_009104728.1	XP_018434210.1
OG0005247	XP_009113127.1	XP_018454694.1
OG0005248	XP_033134095.1	XP_018437020.1, XP_018437015.1
OG0005248	XP_033144438.1	XP_018458068.1
OG0005249	XP_009104119.1	XP_018441480.1
OG0005249	XP_033135930.1, XP_033139484.1, XP_033136283.1, XP_018510638.1	XP_018452149.1
OG0005250	XP_009135664.1	XP_018461642.1, XP_018486966.1
OG0005250	XP_009111263.1, XP_033147571.1	XP_018492588.1
OG0005251	XP_009113270.1	XP_018457757.1
OG0005251	XP_009103223.1, XP_009138564.1	XP_018466204.1, XP_018446128.1
OG0005252	XP_009131234.1	XP_018453612.1
OG0005253	XP_009114263.1	XP_018458019.1
OG0005253	XP_009128984.2	XP_018439542.1, XP_018435246.1
OG0005254	XP_033136878.1	XP_018465937.1, XP_018434458.1, XP_018456756.1, XP_018456265.1, XP_018456262.1
OG0005255	XP_009114500.1	XP_018454743.1
OG0005255	XP_009114499.2	XP_018457524.1, XP_018453843.1
OG0005256	XP_009114511.1	XP_018457431.1, XP_018466431.1
OG0005257	XP_033128669.1	XP_018459073.1, XP_018472485.1, XP_018466817.1
OG0005257	XP_009137857.1	XP_018481954.1
OG0005257	XP_009109028.1	XP_018447519.1
OG0005258	XP_009128395.1	XP_018451487.1
OG0005259	XP_009136755.1	XP_018466375.1, XP_018482333.1
OG0005260	XP_009145018.1	XP_018492979.1
OG0005260	XP_009147980.1, XP_009147981.1	XP_018468516.1
OG0005261	XP_009140361.1	XP_018477921.1, XP_018466823.1
OG0005261	XP_018509616.2	XP_018433653.1
OG0005262	XP_009109401.1	XP_018448372.1
OG0005262	XP_009138538.1	XP_018463156.1
OG0005263	XP_009138530.2	XP_018485276.1
OG0005263	XP_009109389.2	XP_018447510.1
OG0005263	XP_009133593.2	XP_018449526.1, XP_018449337.1
OG0005264	XP_009135008.1	XP_018447933.1
OG0005265	XP_009138878.1	XP_018447638.1
OG0005266	XP_009109289.2	XP_018449789.1
OG0005266	XP_009101519.1	XP_018469802.1
OG0005266	XP_033144471.1	XP_018477993.1
OG0005267	XP_009108620.2	XP_018447622.1
OG0005267	XP_009104109.1	XP_018471066.1
OG0005268	XP_009108720.2	XP_018447529.1
OG0005268	XP_009138305.1	XP_018477704.1, XP_018461175.1
OG0005269	XP_009108730.1	XP_018450582.1
OG0005269	XP_009138296.1	XP_018480353.1
OG0005269	XP_009112299.1	XP_018468009.1
OG0005270	XP_009108735.1	XP_018447544.1
OG0005270	XP_009113249.1	XP_018470046.1, XP_018470045.1
OG0005271	XP_009116236.1	XP_018470711.1
OG0005271	XP_009108746.1	XP_018458383.1, XP_018458381.1
OG0005271	XP_009138262.1	XP_018477568.1
OG0005272	XP_033146535.1, XP_009134665.1	XP_018492742.1
OG0005273	XP_009138076.2	XP_018480232.1, XP_018480231.1
OG0005273	XP_009126183.2, XP_009108882.1, XP_033135280.1	XP_018467316.1
OG0005274	XP_033135239.1	XP_018472285.1
OG0005274	XP_009108835.1	XP_018451436.1
OG0005274	XP_009138139.2	XP_018477936.1
OG0005275	XP_009138141.1	XP_018484435.1
OG0005275	XP_009125493.2	XP_018471603.1
OG0005276	XP_033141949.1	XP_018469026.1
OG0005276	XP_033133472.1	XP_018447809.1
OG0005276	XP_009138146.2	XP_018481944.1
OG0005277	XP_009125089.1	XP_018468792.1, XP_018455938.1
OG0005277	XP_009138160.1	XP_018478941.1
OG0005277	XP_009108817.1	XP_018450006.1
OG0005278	XP_009108892.1	XP_018463102.1, XP_018447655.1
OG0005278	XP_009126340.1	XP_018450598.1
OG0005279	XP_009109920.3	XP_018450289.1
OG0005280	XP_009108900.1	XP_018447657.1
OG0005280	XP_009126596.1, XP_009138040.1	XP_018482927.1
OG0005281	XP_009138035.2	XP_018482930.1
OG0005281	XP_018509050.2	XP_018472437.1
OG0005282	XP_009138025.2	XP_018482820.1, XP_018461109.1
OG0005283	XP_009126878.1	XP_018456553.1
OG0005283	XP_009138020.1	XP_018485355.1
OG0005283	NP_001288984.1	XP_018447212.1
OG0005284	XP_009108958.1	XP_018447496.1, XP_018460695.1, XP_018463727.1
OG0005284	XP_009127388.2	XP_018454710.1
OG0005285	XP_033132845.1	XP_018447864.1
OG0005285	XP_009127531.1	XP_018470143.1
OG0005285	XP_009137965.1	XP_018482972.1
OG0005286	XP_009108970.1	XP_018450328.1, XP_018450327.1
OG0005286	XP_033130748.1	XP_018469929.1
OG0005286	XP_033142577.1	XP_018482976.1, XP_018482977.1
OG0005287	XP_009102578.1	XP_018488749.1, XP_018461837.1
OG0005287	XP_009106333.1	XP_018439513.1, XP_018437566.1
OG0005288	XP_009127905.1	XP_018471373.1
OG0005288	XP_009105873.2	XP_018457767.1
OG0005289	XP_009127891.1	XP_018470412.1, XP_018470411.1
OG0005289	XP_009104880.1	XP_018444274.1
OG0005290	XP_009127887.1	XP_018472104.1, XP_018463200.1
OG0005290	XP_009104883.1	XP_018446734.1
OG0005290	XP_009105860.1	XP_018457081.1
OG0005291	XP_033132095.1, XP_009110103.1	XP_018450212.1, XP_018447422.1
OG0005292	XP_009103142.1, XP_018508265.1	XP_018433767.1
OG0005292	XP_033132586.1	XP_018451451.1
OG0005292	XP_033135709.1	XP_018485071.1, XP_018465070.1
OG0005293	XP_009110054.1	XP_018448071.1
OG0005294	XP_009103114.2	XP_018440668.1, XP_018440667.1
OG0005294	XP_009115418.1	XP_018435968.1
OG0005294	XP_009110047.2	XP_018451121.1
OG0005295	XP_009109191.1	XP_018450166.1
OG0005295	XP_009139610.1	XP_018445652.1
OG0005295	XP_009137561.1	XP_018477948.1
OG0005296	XP_033131246.1	XP_018469401.1
OG0005296	XP_009109853.1	XP_018450001.1
OG0005296	XP_009113828.1	XP_018485378.1
OG0005297	XP_009111308.1	XP_018455457.1
OG0005297	XP_033140151.1	XP_018469575.1
OG0005297	XP_009134439.1	XP_018475301.1
OG0005298	XP_033134696.1	XP_018466926.1, XP_018460595.1
OG0005298	XP_009134476.1	XP_018474907.1, XP_018473235.1
OG0005299	XP_033143209.1	XP_018475153.1, XP_018475163.1
OG0005299	XP_009111355.1	XP_018452201.1
OG0005300	XP_009111391.1	XP_018457525.1
OG0005300	XP_033142067.1	XP_018466996.1, XP_018474381.1
OG0005301	XP_009128496.1	XP_018459838.1
OG0005301	XP_009111457.1	XP_018467328.1, XP_018465333.1
OG0005302	XP_009134533.2	XP_018475317.1
OG0005302	XP_009111469.2	XP_018453129.1, XP_018487039.1
OG0005303	XP_009134553.1	XP_018473200.1, XP_018461979.1
OG0005303	XP_033137123.1	XP_018456969.1
OG0005304	XP_009109117.1	XP_018448151.1
OG0005304	XP_033144029.1	XP_018480801.1, XP_018485033.1
OG0005304	XP_033140103.1	XP_018468776.1
OG0005305	XP_009152143.1	XP_018458394.1, XP_018478170.1
OG0005306	XP_018509962.1	XP_018471591.1
OG0005306	XP_009137778.1	XP_018484374.1
OG0005307	XP_009152136.1	XP_018484585.1, XP_018458385.1
OG0005307	XP_033136386.1, XP_009127645.1	XP_018457251.1
OG0005308	XP_033128414.1	XP_018477926.1, XP_018458388.1
OG0005308	XP_033139853.1	XP_018436569.1, XP_018467909.1
OG0005309	XP_033131628.1	XP_018444680.1
OG0005310	XP_018509344.2	XP_018447600.1
OG0005310	XP_009115442.2	XP_018442724.1
OG0005310	XP_033130977.1, XP_009103128.2	XP_018433846.1
OG0005311	XP_033132618.1	XP_018450498.1
OG0005312	XP_009110748.1	XP_018462350.1, XP_018448295.1
OG0005312	XP_009109832.1, XP_009109833.1	XP_018449591.1
OG0005312	XP_009109805.1	XP_018450551.1
OG0005314	XP_033132460.1	XP_018449861.1
OG0005314	XP_033136650.1	XP_018455837.1
OG0005315	XP_009107311.1	XP_018449818.1
OG0005317	XP_009134356.1	XP_018446858.1
OG0005318	XP_033132511.1	XP_018476213.1
OG0005318	XP_033137985.1	XP_018469672.1
OG0005318	XP_009107185.1	XP_018438028.1
OG0005319	XP_009130362.1	XP_018485658.1
OG0005322	XP_009114699.1	XP_018435848.1
OG0005324	XP_033146401.1	XP_018459114.1
OG0005325	XP_009115688.1	XP_018434394.1
OG0005325	XP_009101665.1	XP_018453296.1
OG0005325	XP_009136535.1	XP_018481061.1, XP_018481060.1
OG0005326	XP_009131625.1	XP_018475373.1
OG0005326	XP_009131629.1	XP_018474991.1
OG0005326	XP_033141462.1	XP_018437936.1
OG0005326	XP_009126236.1, XP_009126230.1	XP_018469346.1
OG0005327	XP_033129528.1	XP_018479282.1
OG0005327	XP_033141221.1	XP_018438768.1
OG0005329	XP_033144290.1	XP_018478517.1, XP_018460604.1
OG0005329	XP_009140093.1	XP_018469692.1
OG0005329	XP_009108365.1	XP_018450348.1
OG0005330	XP_033146357.1, XP_033146139.1, XP_033146140.1	XP_018453763.1
OG0005332	XP_009111845.1	XP_018455321.1, XP_018455911.1
OG0005332	XP_009151646.1	XP_018478729.1
OG0005333	XP_033144945.1, XP_033144944.1	XP_018474118.1
OG0005335	XP_009138014.1, XP_009137887.2, XP_009138105.2	XP_018482356.1, XP_018455737.1
OG0005335	XP_009109005.2	XP_018450214.1, XP_018450213.1
OG0005336	XP_009151812.1	XP_018481708.1
OG0005336	XP_033140780.1	XP_018437420.1
OG0005337	XP_033129226.1	XP_018435591.1
OG0005337	XP_033143712.1	XP_018487812.1
OG0005337	XP_033137615.1	XP_018435988.1
OG0005339	XP_033138639.1	XP_018489879.1, XP_018489744.1, XP_018479450.1
OG0005339	XP_033139448.1, XP_033139318.1, XP_033138919.1, XP_033139036.1, XP_033139390.1, XP_033139413.1, XP_033139343.1, XP_033138948.1, XP_033138966.1, XP_033129186.1, XP_033129187.1, XP_033135844.1, XP_033130776.1, XP_033138934.1, XP_033139104.1, XP_033137945.1, XP_033139105.1, XP_033139033.1, XP_033139345.1, XP_033128448.1, XP_033147000.1, XP_033144120.1	XP_018448595.1
OG0005346	XP_009137915.1	XP_018482947.1, XP_018482914.1
OG0005346	XP_009127847.1	XP_018467036.1, XP_018468178.1
OG0005347	XP_009142268.1	XP_018478387.1, XP_018478388.1, XP_018478410.1
OG0005348	XP_033144304.1	XP_018479058.1, XP_018482247.1
OG0005348	XP_009127704.1	XP_018468708.1
OG0005348	XP_009137950.1	XP_018480498.1
OG0005348	XP_009137954.1, XP_009130233.1	XP_018480497.1
OG0005349	XP_009137957.1	XP_018484657.1, XP_018484659.1
OG0005349	XP_009127669.1	XP_018471654.1
OG0005350	XP_009137961.1	XP_018485246.1, XP_018466066.1
OG0005350	XP_009127561.2	XP_018470381.1
OG0005351	XP_009149955.1	XP_018437952.1
OG0005352	XP_009127087.1	XP_018470173.1
OG0005353	XP_009107096.1	XP_018434665.1
OG0005353	XP_009101369.1	XP_018440618.1
OG0005354	XP_009114224.1	XP_018456524.1
OG0005354	XP_009129214.1	XP_018441181.1
OG0005354	XP_009101322.1	XP_018485326.1
OG0005355	XP_033128428.1	XP_018484448.1
OG0005355	XP_009129175.1	XP_018434643.1
OG0005355	XP_009123129.1	XP_018462818.1
OG0005356	XP_009114218.1	XP_018456017.1
OG0005356	XP_009101285.1	XP_018481246.1, XP_018465776.1
OG0005356	XP_018511767.2	XP_018439399.1
OG0005357	XP_009129144.1	XP_018435193.1
OG0005357	XP_009114197.1	XP_018455723.1
OG0005357	XP_009101257.1	XP_018478491.1
OG0005358	XP_009126226.1	XP_018467996.1
OG0005358	XP_009121033.1	XP_018446925.1
